,DHI
2021-05-19,88.51373291015625
2021-05-20,88.70759582519531
2021-05-21,87.75760650634766
2021-05-24,88.3101577758789
2021-05-25,90.34584045410156
2021-05-26,91.40245819091797
2021-05-27,92.65296936035156
2021-05-28,92.37184143066406
2021-06-01,92.13919830322266
2021-06-02,90.11319732666016
2021-06-03,88.53312683105469
2021-06-04,89.74481964111328
2021-06-07,89.50250244140625
2021-06-08,90.04534149169922
2021-06-09,87.90302276611328
2021-06-10,85.14997863769531
2021-06-11,86.01273345947266
2021-06-14,85.28570556640625
2021-06-15,85.94488525390625
2021-06-16,84.6556167602539
2021-06-17,86.14844512939453
2021-06-18,87.18568420410156
2021-06-21,87.77700805664062
2021-06-22,88.19384002685547
2021-06-23,86.91426849365234
2021-06-24,86.58466339111328
2021-06-25,86.1290512084961
2021-06-28,86.83670806884766
2021-06-29,87.73823547363281
2021-06-30,87.60250091552734
2021-07-01,89.9677963256836
2021-07-02,89.53157806396484
2021-07-06,88.11628723144531
2021-07-07,90.14226531982422
2021-07-08,86.3617172241211
2021-07-09,86.82701110839844
2021-07-12,86.30355072021484
2021-07-13,83.8607177734375
2021-07-14,84.11275482177734
2021-07-15,84.37449645996094
2021-07-16,83.65717315673828
2021-07-19,84.13214111328125
2021-07-20,86.33262634277344
2021-07-21,88.6688232421875
2021-07-22,86.8948745727539
2021-07-23,90.68511199951172
2021-07-26,89.68666076660156
2021-07-27,90.28768920898438
2021-07-28,88.49433135986328
2021-07-29,92.58511352539062
2021-07-30,92.50756072998047
2021-08-02,93.53508758544922
2021-08-03,94.56263732910156
2021-08-04,92.91468048095703
2021-08-05,93.38967895507812
2021-08-06,91.79989624023438
2021-08-09,91.51819610595703
2021-08-10,92.97533416748047
2021-08-11,95.63703918457031
2021-08-12,94.59761810302734
2021-08-13,94.98619842529297
2021-08-16,95.59819030761719
2021-08-17,91.87761688232422
2021-08-18,90.77020263671875
2021-08-19,90.5759048461914
2021-08-20,92.18848419189453
2021-08-23,91.92619323730469
2021-08-24,93.21819305419922
2021-08-25,94.38390350341797
2021-08-26,92.81991577148438
2021-08-27,94.18962097167969
2021-08-30,93.3444595336914
2021-08-31,92.88790893554688
2021-09-01,94.23819732666016
2021-09-02,93.88847351074219
2021-09-03,92.24677276611328
2021-09-07,91.11019897460938
2021-09-08,88.7884750366211
2021-09-09,87.66162872314453
2021-09-10,87.03020477294922
2021-09-13,86.45703887939453
2021-09-14,85.36905670166016
2021-09-15,86.10733032226562
2021-09-16,87.71990966796875
2021-09-17,88.20562744140625
2021-09-20,85.56333923339844
2021-09-21,85.41763305664062
2021-09-22,85.94219970703125
2021-09-23,84.82506561279297
2021-09-24,84.55306243896484
2021-09-27,84.83477020263672
2021-09-28,82.65877532958984
2021-09-29,84.00906372070312
2021-09-30,81.57078552246094
2021-10-01,81.3570556640625
2021-10-04,80.63819885253906
2021-10-05,80.58963775634766
2021-10-06,80.8227767944336
2021-10-07,81.88163757324219
2021-10-08,81.02677154541016
2021-10-11,80.91020965576172
2021-10-12,81.32791137695312
2021-10-13,82.40621185302734
2021-10-14,84.94163513183594
2021-10-15,84.5627670288086
2021-10-18,85.90333557128906
2021-10-19,85.767333984375
2021-10-20,86.96220397949219
2021-10-21,86.6707763671875
2021-10-22,86.05876159667969
2021-10-25,86.03933715820312
2021-10-26,86.16564178466797
2021-10-27,85.26219940185547
2021-10-28,86.80677795410156
2021-10-29,86.71932983398438
2021-11-01,87.71990966796875
2021-11-02,85.9713363647461
2021-11-03,86.27249145507812
2021-11-04,87.57418823242188
2021-11-05,89.85704803466797
2021-11-08,90.07076263427734
2021-11-09,94.7336196899414
2021-11-10,92.30503845214844
2021-11-11,93.60677337646484
2021-11-12,94.99591064453125
2021-11-15,94.51991271972656
2021-11-16,96.2781982421875
2021-11-17,98.6387710571289
2021-11-18,98.93018341064453
2021-11-19,99.2507553100586
2021-11-22,97.30789947509766
2021-11-23,98.8427505493164
2021-11-24,98.20160675048828
2021-11-26,95.92849731445312
2021-11-29,95.93820190429688
2021-11-30,94.9084701538086
2021-12-01,94.96676635742188
2021-12-02,99.84333038330078
2021-12-03,99.82872772216797
2021-12-06,102.91490936279297
2021-12-07,103.35298919677734
2021-12-08,104.15133666992188
2021-12-09,104.1318588256836
2021-12-10,106.750732421875
2021-12-13,105.1638412475586
2021-12-14,101.9705581665039
2021-12-15,104.5310287475586
2021-12-16,101.70770263671875
2021-12-17,100.29602813720703
2021-12-20,98.69939422607422
2021-12-21,100.75360870361328
2021-12-22,102.78834533691406
2021-12-23,102.14579772949219
2021-12-27,103.40169525146484
2021-12-28,104.12212371826172
2021-12-29,105.49482727050781
2021-12-30,104.66731262207031
2021-12-31,105.58245849609375
2022-01-03,102.47681427001953
2022-01-04,102.92464447021484
2022-01-05,100.3447036743164
2022-01-06,98.81622314453125
2022-01-07,92.72174072265625
2022-01-10,93.1890640258789
2022-01-11,96.11946105957031
2022-01-12,96.80095672607422
2022-01-13,97.12223815917969
2022-01-14,95.92475891113281
2022-01-18,90.94987487792969
2022-01-19,87.94157409667969
2022-01-20,86.0236587524414
2022-01-21,85.546630859375
2022-01-24,88.68146514892578
2022-01-25,87.08484649658203
2022-01-26,83.58003234863281
2022-01-27,81.79840850830078
2022-01-28,83.77473449707031
2022-01-31,86.86091613769531
2022-02-01,87.08484649658203
2022-02-02,88.44781494140625
2022-02-03,85.8484115600586
2022-02-04,81.79840850830078
2022-02-07,83.08350372314453
2022-02-08,84.55358123779297
2022-02-09,86.40335845947266
2022-02-10,82.7817153930664
2022-02-11,82.01260375976562
2022-02-14,80.7567138671875
2022-02-15,82.5675277709961
2022-02-16,83.26548767089844
2022-02-17,80.77629089355469
2022-02-18,81.44984436035156
2022-02-22,78.48235321044922
2022-02-23,76.28601837158203
2022-02-24,80.34678649902344
2022-02-25,83.96829223632812
2022-02-28,83.36309051513672
2022-03-01,83.78282928466797
2022-03-02,85.49110412597656
2022-03-03,84.44660949707031
2022-03-04,83.36309051513672
2022-03-07,78.17972564697266
2022-03-08,78.44330596923828
2022-03-09,80.67868041992188
2022-03-10,80.43463897705078
2022-03-11,79.02899932861328
2022-03-14,75.53437805175781
2022-03-15,78.49211120605469
2022-03-16,79.79039001464844
2022-03-17,81.2155532836914
2022-03-18,83.69496154785156
2022-03-21,80.9422378540039
2022-03-22,80.81534576416016
2022-03-23,76.66671752929688
2022-03-24,76.94979858398438
2022-03-25,75.90533447265625
2022-03-28,76.40314483642578
2022-03-29,78.88257598876953
2022-03-30,77.00835418701172
2022-03-31,72.73283386230469
2022-04-01,74.36299896240234
2022-04-04,74.83155822753906
2022-04-05,72.28380584716797
2022-04-06,69.4334487915039
2022-04-07,68.71109771728516
2022-04-08,69.14061737060547
2022-04-11,70.44863891601562
2022-04-12,69.95081329345703
2022-04-13,72.33260345458984
2022-04-14,70.78054809570312
2022-04-18,69.64820098876953
2022-04-19,72.35213470458984
2022-04-20,72.81092834472656
2022-04-21,71.51264953613281
2022-04-22,69.64820098876953
2022-04-25,72.42046356201172
2022-04-26,70.48767852783203
2022-04-27,68.41824340820312
2022-04-28,71.12218475341797
2022-04-29,67.93017578125
2022-05-02,69.0722885131836
2022-05-03,70.0093765258789
2022-05-04,73.76754760742188
2022-05-05,69.45297241210938
2022-05-06,68.56674194335938
2022-05-09,68.47862243652344
2022-05-10,66.79431915283203
2022-05-11,63.51384735107422
2022-05-12,66.15780639648438
2022-05-13,67.10767364501953
2022-05-16,66.95100402832031
2022-05-17,68.99761962890625
2022-05-18,64.3462142944336
2022-05-19,65.13938903808594
2022-05-20,67.32311248779297
2022-05-23,66.0403060913086
2022-05-24,64.26787567138672
2022-05-25,67.56792449951172
2022-05-26,71.34781646728516
2022-05-27,73.22795867919922
2022-05-31,73.59028625488281
2022-06-01,73.51194763183594
2022-06-02,74.69682312011719
2022-06-03,74.42264556884766
2022-06-06,74.03095245361328
2022-06-07,73.92323303222656
2022-06-08,71.48491668701172
2022-06-09,71.92556762695312
2022-06-10,68.92906951904297
2022-06-13,65.11981964111328
2022-06-14,64.35600280761719
2022-06-15,64.0818099975586
2022-06-16,60.02773666381836
2022-06-17,59.30309295654297
2022-06-21,60.02773666381836
2022-06-22,62.750030517578125
2022-06-23,66.00112915039062
2022-06-24,66.28511047363281
2022-06-27,66.55929565429688
2022-06-28,64.5126724243164
2022-06-29,64.63997650146484
2022-06-30,64.81624603271484
2022-07-01,68.63529968261719
2022-07-05,70.99528503417969
2022-07-06,70.54483795166016
2022-07-07,71.2792739868164
2022-07-08,71.83744049072266
2022-07-11,71.74930572509766
2022-07-12,72.8558578491211
2022-07-13,72.22913360595703
2022-07-14,71.13237762451172
2022-07-15,71.93535614013672
2022-07-18,71.06382751464844
2022-07-19,72.73833465576172
2022-07-20,71.56324768066406
2022-07-21,74.25617218017578
2022-07-22,75.7837905883789
2022-07-25,73.79592895507812
2022-07-26,73.66863250732422
2022-07-27,76.23424530029297
2022-07-28,76.6846923828125
2022-07-29,76.4104995727539
2022-08-01,76.60636138916016
2022-08-02,72.62083435058594
2022-08-03,72.90077209472656
2022-08-04,75.336669921875
2022-08-05,74.99290466308594
2022-08-08,75.8867416381836
2022-08-09,73.58831024169922
2022-08-10,77.02610778808594
2022-08-11,77.30113220214844
2022-08-12,78.30300903320312
2022-08-15,77.41899871826172
2022-08-16,77.2127456665039
2022-08-17,75.15007019042969
2022-08-18,75.4643783569336
2022-08-19,72.95970916748047
2022-08-22,71.40777587890625
2022-08-23,71.56494140625
2022-08-24,73.35260009765625
2022-08-25,75.248291015625
2022-08-26,71.51581573486328
2022-08-29,70.88719940185547
2022-08-30,70.6514663696289
2022-08-31,69.88533782958984
2022-09-01,70.06214141845703
2022-09-02,70.11123657226562
2022-09-06,68.74594116210938
2022-09-07,69.82640075683594
2022-09-08,70.78898620605469
2022-09-09,72.0265884399414
2022-09-12,72.74360656738281
2022-09-13,67.9896469116211
2022-09-14,67.7735366821289
2022-09-15,68.38253021240234
2022-09-16,69.85588073730469
2022-09-19,71.79085540771484
2022-09-20,70.6514663696289
2022-09-21,70.07196044921875
2022-09-22,69.68888092041016
2022-09-23,70.1505355834961
2022-09-26,67.02705383300781
2022-09-27,66.3198471069336
2022-09-28,70.06214141845703
2022-09-29,67.14492797851562
2022-09-30,66.15288543701172
2022-10-03,69.48262023925781
2022-10-04,72.47840881347656
2022-10-05,71.51581573486328
2022-10-06,72.48822784423828
2022-10-07,70.63182830810547
2022-10-10,70.9264907836914
2022-10-11,71.40777587890625
2022-10-12,69.98355102539062
2022-10-13,69.39421844482422
2022-10-14,67.42977142333984
2022-10-17,68.72631072998047
2022-10-18,71.07382202148438
2022-10-19,66.58504486083984
2022-10-20,65.94660949707031
2022-10-21,68.51021575927734
2022-10-24,69.90496826171875
2022-10-25,74.06961822509766
2022-10-26,73.97138977050781
2022-10-27,74.43303680419922
2022-10-28,76.59393310546875
2022-10-31,75.51348114013672
2022-11-01,75.99478149414062
2022-11-02,73.83389282226562
2022-11-03,72.32124328613281
2022-11-04,73.84370422363281
2022-11-07,73.79458618164062
2022-11-08,71.95783233642578
2022-11-09,74.09909057617188
2022-11-10,82.4283447265625
2022-11-11,83.41058349609375
2022-11-14,80.04154205322266
2022-11-15,82.67390441894531
2022-11-16,81.642578125
2022-11-17,80.13976287841797
2022-11-18,79.94332885742188
2022-11-21,79.19682312011719
2022-11-22,81.19075012207031
2022-11-23,82.998046875
2022-11-25,82.39888000488281
2022-11-28,81.82918548583984
2022-11-29,82.72301483154297
2022-11-30,84.47137451171875
2022-12-01,85.40721130371094
2022-12-02,85.04273986816406
2022-12-05,83.45674133300781
2022-12-06,82.6588134765625
2022-12-07,84.9836196899414
2022-12-08,84.64869689941406
2022-12-09,84.06748962402344
2022-12-12,84.91466522216797
2022-12-13,85.98841857910156
2022-12-14,86.0967788696289
2022-12-15,89.1012954711914
2022-12-16,88.04725646972656
2022-12-19,86.7764892578125
2022-12-20,86.34304809570312
2022-12-21,88.41172790527344
2022-12-22,89.00279235839844
2022-12-23,87.85022735595703
2022-12-27,87.93889617919922
2022-12-28,86.46125793457031
2022-12-29,88.06696319580078
2022-12-30,87.81082153320312
2023-01-03,89.32787322998047
2023-01-04,90.27355194091797
2023-01-05,90.93355560302734
2023-01-06,92.18463134765625
2023-01-09,91.38670349121094
2023-01-10,92.18463134765625
2023-01-11,94.1942138671875
2023-01-12,94.1646499633789
2023-01-13,93.5440444946289
2023-01-17,93.9380874633789
2023-01-18,93.29778289794922
2023-01-19,90.64789581298828
2023-01-20,93.07120513916016
2023-01-23,94.25331115722656
2023-01-24,95.55361938476562
2023-01-25,94.05628967285156
2023-01-26,95.366455078125
2023-01-27,95.0807876586914
2023-01-30,93.4159927368164
2023-01-31,97.21844482421875
2023-02-01,98.41039276123047
2023-02-02,101.40506744384766
2023-02-03,97.98680877685547
2023-02-06,96.95973205566406
2023-02-07,98.21395111083984
2023-02-08,96.19930267333984
2023-02-09,96.4955825805664
2023-02-10,97.36463165283203
2023-02-13,99.2706298828125
2023-02-14,97.93741607666016
2023-02-15,98.00654602050781
2023-02-16,95.94253540039062
2023-02-17,93.20695495605469
2023-02-21,89.13816833496094
2023-02-22,90.00721740722656
2023-02-23,91.11331176757812
2023-02-24,90.02698516845703
2023-02-27,90.35287475585938
2023-02-28,91.33058166503906
2023-03-01,89.76033782958984
2023-03-02,89.66158294677734
2023-03-03,91.6268539428711
2023-03-06,90.32324981689453
2023-03-07,90.03684997558594
2023-03-08,92.62429809570312
2023-03-09,93.760009765625
2023-03-10,92.93043518066406
2023-03-13,94.40191650390625
2023-03-14,96.30792999267578
2023-03-15,95.08334350585938
2023-03-16,96.86097717285156
2023-03-17,96.22892761230469
2023-03-20,95.42900085449219
2023-03-21,95.6363754272461
2023-03-22,94.52042388916016
2023-03-23,95.08334350585938
2023-03-24,95.72526550292969
2023-03-27,94.10564422607422
2023-03-28,94.51055145263672
2023-03-29,94.56980895996094
2023-03-30,94.04640197753906
2023-03-31,96.47582244873047
2023-04-03,96.90047454833984
2023-04-04,96.19930267333984
2023-04-05,96.1795425415039
2023-04-06,94.4512939453125
2023-04-10,95.02407836914062
2023-04-11,98.52996063232422
2023-04-12,97.63127136230469
2023-04-13,96.76222229003906
2023-04-14,97.02886962890625
2023-04-17,98.24357604980469
2023-04-18,100.91001892089844
2023-04-19,100.59400177001953
2023-04-20,106.26264953613281
2023-04-21,105.25532531738281
2023-04-24,107.16133880615234
2023-04-25,106.86505889892578
2023-04-26,104.75166320800781
2023-04-27,106.99345397949219
2023-04-28,108.45506286621094
2023-05-01,107.07245635986328
2023-05-02,107.47830963134766
2023-05-03,108.51765441894531
2023-05-04,106.13209533691406
2023-05-05,107.02297973632812
2023-05-08,107.39911651611328
2023-05-09,107.88414001464844
2023-05-10,107.66636657714844
2023-05-11,108.04251861572266
2023-05-12,107.48819732666016
2023-05-15,108.68592834472656
2023-05-16,110.66563415527344
2023-05-17,111.15065002441406
2023-05-18,111.33872985839844
2023-05-19,109.07196807861328
2023-05-22,106.9833755493164
2023-05-23,104.81559753417969
2023-05-24,105.36001586914062
2023-05-25,105.71635437011719
2023-05-26,105.62727355957031
2023-05-30,106.30036926269531
2023-05-31,105.75595092773438
2023-06-01,107.37931823730469
2023-06-02,110.88339233398438
2023-06-05,110.28948974609375
2023-06-06,114.10041046142578
2023-06-07,112.7938003540039
2023-06-08,112.1207046508789
2023-06-09,112.85321044921875
2023-06-12,114.88240051269531
2023-06-13,114.60523986816406
2023-06-14,112.4473648071289
2023-06-15,114.23899841308594
2023-06-16,115.21895599365234
2023-06-20,117.11947631835938
2023-06-21,117.75299072265625
2023-06-22,118.41617584228516
2023-06-23,119.1783676147461
2023-06-26,118.67355346679688
2023-06-27,121.8014907836914
2023-06-28,120.9601058959961
2023-06-29,119.11898040771484
2023-06-30,120.45529174804688
2023-07-03,118.9507064819336
2023-07-05,118.07962799072266
2023-07-06,113.69458770751953
2023-07-07,114.21920013427734
2023-07-10,117.98064422607422
2023-07-11,118.19842529296875
2023-07-12,122.45478820800781
2023-07-13,125.17688751220703
2023-07-14,128.98780822753906
2023-07-17,126.7507553100586
2023-07-18,126.58246612548828
2023-07-19,126.55278778076172
2023-07-20,124.14743041992188
2023-07-21,126.2855224609375
2023-07-24,128.69085693359375
2023-07-25,129.67080688476562
2023-07-26,127.33477020263672
2023-07-27,125.76090240478516
2023-07-28,126.25582122802734
2023-07-31,125.73119354248047
2023-08-01,126.62205505371094
2023-08-02,124.46418762207031
2023-08-03,121.90046691894531
2023-08-04,124.68760681152344
2023-08-07,126.45313262939453
2023-08-08,126.49281311035156
2023-08-09,125.03475952148438
2023-08-10,122.44598388671875
2023-08-11,122.00957489013672
2023-08-14,122.27737426757812
2023-08-15,125.80841827392578
2023-08-16,121.69216918945312
2023-08-17,115.5525131225586
2023-08-18,116.35591888427734
2023-08-21,114.9970703125
2023-08-22,116.1773910522461
2023-08-23,116.90145874023438
2023-08-24,115.7508773803711
2023-08-25,114.00520324707031
2023-08-28,114.67967987060547
2023-08-29,116.2765884399414
2023-08-30,118.03218078613281
2023-08-31,118.05200958251953
2023-09-01,119.20259094238281
2023-09-05,113.3505630493164
2023-09-06,114.6895751953125
2023-09-07,116.15756225585938
2023-09-08,116.35591888427734
2023-09-11,116.92129516601562
2023-09-12,113.70764923095703
2023-09-13,112.9339828491211
2023-09-14,114.2630844116211
2023-09-15,111.45610809326172
2023-09-18,112.2694320678711
2023-09-19,112.66617584228516
2023-09-20,112.27934265136719
2023-09-21,108.1631088256836
2023-09-22,108.41107177734375
2023-09-25,107.2902603149414
2023-09-26,106.5860366821289
2023-09-27,106.13970184326172
2023-09-28,108.03416442871094
2023-09-29,106.59595489501953
2023-10-02,105.31645202636719
2023-10-03,102.0135269165039
2023-10-04,103.52116394042969
2023-10-05,102.94588470458984
2023-10-06,103.45174407958984
2023-10-09,105.24701690673828
2023-10-10,106.3281478881836
2023-10-11,107.78618621826172
2023-10-12,101.5176010131836
2023-10-13,102.81694030761719
2023-10-16,103.66993713378906
2023-10-17,104.07660675048828
2023-10-18,101.60687255859375
2023-10-19,100.4166259765625
2023-10-20,99.84133911132812
2023-10-23,101.28947448730469
2023-10-24,100.9323959350586
2023-10-25,99.84133911132812
2023-10-26,100.82329559326172
2023-10-27,100.87288665771484
2023-10-30,101.29938507080078
2023-10-31,103.5509262084961
2023-11-01,108.41107177734375
2023-11-02,113.10260009765625
2023-11-03,117.89331817626953
2023-11-06,116.7625961303711
2023-11-07,120.18453216552734
2023-11-08,120.81932830810547
2023-11-09,119.69851684570312
2023-11-10,121.70207977294922
2023-11-13,121.32518005371094
2023-11-14,127.8516616821289
2023-11-15,126.85980224609375
2023-11-16,126.59199523925781
2023-11-17,127.01849365234375
2023-11-20,127.65477752685547
2023-11-21,126.01435852050781
2023-11-22,126.28279113769531
2023-11-24,126.74012756347656
2023-11-27,125.53714752197266
2023-11-28,125.22894287109375
2023-11-29,126.52140045166016
2023-11-30,126.92901611328125
2023-12-01,130.1005096435547
2023-12-04,129.73265075683594
2023-12-05,129.97125244140625
2023-12-06,132.83453369140625
2023-12-07,135.54869079589844
2023-12-08,137.65640258789062
2023-12-11,138.0938262939453
2023-12-12,138.98861694335938
2023-12-13,143.33326721191406
2023-12-14,152.2412567138672
2023-12-15,149.23878479003906
2023-12-18,147.737548828125
2023-12-19,149.36802673339844
2023-12-20,148.52294921875
2023-12-21,149.45751953125
2023-12-22,149.0697784423828
2023-12-26,149.83531188964844
2023-12-27,150.86924743652344
2023-12-28,151.09793090820312
2023-12-29,151.09793090820312
2024-01-02,149.0101318359375
2024-01-03,147.09132385253906
2024-01-04,146.8328399658203
2024-01-05,147.76736450195312
2024-01-08,151.39617919921875
2024-01-09,150.8791961669922
2024-01-10,153.62319946289062
2024-01-11,154.0804901123047
2024-01-12,153.0266571044922
2024-01-16,152.10208129882812
2024-01-17,151.07803344726562
2024-01-18,151.6447296142578
2024-01-19,154.39865112304688
2024-01-22,156.78472900390625
2024-01-23,142.29930114746094
2024-01-24,138.4020538330078
2024-01-25,140.7483673095703
2024-01-26,139.68455505371094
2024-01-29,139.3862762451172
2024-01-30,142.42852783203125
2024-01-31,142.08056640625
2024-02-01,146.47491455078125
2024-02-02,146.03746032714844
2024-02-05,144.68260192871094
2024-02-06,142.4908905029297
2024-02-07,144.09481811523438
2024-02-08,144.03504943847656
2024-02-09,144.3638153076172
2024-02-12,147.72109985351562
2024-02-13,141.83335876464844
2024-02-14,144.95156860351562
2024-02-15,144.83203125
2024-02-16,140.73751831054688
2024-02-20,142.92922973632812
2024-02-21,143.447265625
2024-02-22,144.58297729492188
2024-02-23,145.54933166503906
2024-02-26,145.3102264404297
2024-02-27,144.89181518554688
2024-02-28,145.4297637939453
2024-02-29,148.87673950195312
2024-03-01,152.39341735839844
2024-03-04,151.8953094482422
2024-03-05,150.55038452148438
2024-03-06,151.30752563476562
2024-03-07,154.71463012695312
2024-03-08,153.00111389160156
2024-03-11,152.1343994140625
2024-03-12,154.03720092773438
2024-03-13,154.61500549316406
2024-03-14,149.75341796875
2024-03-15,151.11825561523438
2024-03-18,150.9389190673828
2024-03-19,155.5016632080078
2024-03-20,157.98228454589844
2024-03-21,160.79164123535156
2024-03-22,161.21006774902344
2024-03-25,159.17774963378906
2024-03-26,158.669677734375
2024-03-27,161.439208984375
2024-03-28,163.92977905273438
2024-04-01,161.26983642578125
2024-04-02,155.0633087158203
2024-04-03,157.2251434326172
2024-04-04,155.54151916503906
2024-04-05,157.92251586914062
2024-04-08,156.1492156982422
2024-04-09,157.77305603027344
2024-04-10,147.69122314453125
2024-04-11,150.12200927734375
2024-04-12,151.13818359375
2024-04-15,148.5081329345703
2024-04-16,145.49951171875
2024-04-17,145.190673828125
2024-04-18,145.3301544189453
2024-04-19,141.654052734375
2024-04-22,142.53074645996094
2024-04-23,147.4720458984375
2024-04-24,145.56924438476562
2024-04-25,143.65646362304688
2024-04-26,144.7822265625
2024-04-29,145.41981506347656
2024-04-30,141.9529266357422
2024-05-01,142.242431640625
2024-05-02,145.2174835205078
2024-05-03,148.23243713378906
2024-05-06,151.00779724121094
2024-05-07,151.14756774902344
2024-05-08,147.49368286132812
2024-05-09,149.250732421875
2024-05-10,149.71995544433594
2024-05-13,146.61514282226562
2024-05-14,147.75323486328125
2024-05-15,157.3172607421875
2024-05-16,150.71829223632812
2024-05-17,151.24740600585938
2024-05-20,149.54025268554688
2024-05-21,149.1309356689453
2024-05-22,144.3489227294922
2024-05-23,142.58187866210938
2024-05-24,144.3788604736328
2024-05-28,142.61183166503906
2024-05-29,141.14427185058594
2024-05-30,145.24742126464844
2024-05-31,147.55357360839844
2024-06-03,146.6850128173828
2024-06-04,143.63011169433594
2024-06-05,145.84642028808594
2024-06-06,143.4604034423828
2024-06-07,139.9862060546875
2024-06-10,141.98287963867188
2024-06-11,139.32730102539062
2024-06-12,143.4903564453125
2024-06-13,143.22080993652344
2024-06-14,142.54193115234375
2024-06-17,143.02113342285156
2024-06-18,139.16757202148438
2024-06-20,140.91465759277344
2024-06-21,142.152587890625
2024-06-24,143.80982971191406
2024-06-25,140.20584106445312
2024-06-26,140.08604431152344
2024-06-27,140.96456909179688
2024-06-28,140.6950225830078
2024-07-01,136.7915496826172
2024-07-02,134.9845733642578
2024-07-03,135.80319213867188
2024-07-05,135.33396911621094
2024-07-08,135.95294189453125
2024-07-09,135.7732391357422
2024-07-10,139.3572540283203
2024-07-11,149.4803466796875
2024-07-12,153.48367309570312
2024-07-15,151.90631103515625
2024-07-16,161.9894561767578
2024-07-17,157.24737548828125
2024-07-18,173.13084411621094
2024-07-19,173.55015563964844
2024-07-22,176.8646240234375
2024-07-23,176.26560974121094
2024-07-24,170.78477478027344
2024-07-25,172.41204833984375
2024-07-26,176.64498901367188
2024-07-29,178.4120330810547
2024-07-30,180.13914489746094
2024-07-31,179.62998962402344
2024-08-01,179.0500030517578
2024-08-02,177.6199951171875
2024-08-05,173.72999572753906
2024-08-06,173.63999938964844
2024-08-07,169.0
2024-08-08,172.72999572753906
2024-08-09,172.97000122070312
2024-08-12,172.07000732421875
2024-08-13,175.0399932861328
2024-08-14,174.2100067138672
2024-08-15,175.2899932861328
2024-08-16,178.02000427246094
2024-08-19,181.4499969482422
2024-08-20,179.61000061035156
2024-08-21,186.4600067138672
2024-08-22,185.74000549316406
2024-08-23,191.7899932861328
2024-08-26,189.05999755859375
2024-08-27,187.5399932861328
2024-08-28,187.57000732421875
2024-08-29,186.85000610351562
2024-08-30,188.75999450683594
2024-09-03,184.49000549316406
2024-09-04,184.19000244140625
2024-09-05,183.72000122070312
2024-09-06,186.13999938964844
2024-09-09,187.52000427246094
2024-09-10,187.52999877929688
2024-09-11,185.16000366210938
2024-09-12,188.80999755859375
2024-09-13,194.8000030517578
2024-09-16,194.60000610351562
2024-09-17,195.35000610351562
2024-09-18,194.19000244140625
2024-09-19,197.05999755859375
2024-09-20,191.88999938964844
2024-09-23,193.4600067138672
2024-09-24,192.3699951171875
2024-09-25,187.1699981689453
2024-09-26,188.00999450683594
2024-09-27,190.35000610351562
2024-09-30,190.77000427246094
2024-10-01,192.72000122070312
2024-10-02,190.55999755859375
2024-10-03,190.2100067138672
2024-10-04,184.63999938964844
2024-10-07,185.16000366210938
2024-10-08,185.47999572753906
2024-10-09,185.25999450683594
2024-10-10,183.38999938964844
2024-10-11,182.82000732421875
2024-10-14,187.11000061035156
2024-10-15,189.39999389648438
2024-10-16,192.42999267578125
2024-10-17,190.9499969482422
2024-10-18,194.55999755859375
2024-10-21,186.27000427246094
2024-10-22,180.38999938964844
2024-10-23,180.2899932861328
2024-10-24,182.6999969482422
2024-10-25,179.24000549316406
2024-10-28,180.3800048828125
2024-10-29,167.32000732421875
2024-10-30,169.2899932861328
2024-10-31,169.0
2024-11-01,167.63999938964844
2024-11-04,170.74000549316406
2024-11-05,173.27000427246094
2024-11-06,166.7100067138672
2024-11-07,168.11000061035156
2024-11-08,168.7899932861328
2024-11-11,167.4600067138672
2024-11-12,161.8300018310547
2024-11-13,161.1300048828125
2024-11-14,163.74000549316406
2024-11-15,161.61000061035156
2024-11-18,161.4499969482422
2024-11-19,162.3000030517578
2024-11-20,163.1199951171875
2024-11-21,161.86000061035156
2024-11-22,163.52999877929688
2024-11-25,172.94000244140625
2024-11-26,168.7100067138672
2024-11-27,169.42999267578125
2024-11-29,168.77999877929688
2024-12-02,167.39999389648438
2024-12-03,166.92999267578125
2024-12-04,161.35000610351562
2024-12-05,159.67999267578125
2024-12-06,158.50999450683594
2024-12-09,160.9600067138672
2024-12-10,157.0
2024-12-11,153.67999267578125
2024-12-12,151.2100067138672
2024-12-13,149.8699951171875
2024-12-16,147.61000061035156
2024-12-17,146.7100067138672
