,WFC
2017-09-15,41.95063018798828
2017-09-18,42.80328369140625
2017-09-19,43.33113098144531
2017-09-20,43.6478271484375
2017-09-21,43.89955139160156
2017-09-22,44.05385208129883
2017-09-25,43.87519836425781
2017-09-26,43.688419342041016
2017-09-27,44.02135467529297
2017-09-28,44.05385208129883
2017-09-29,44.784698486328125
2017-10-02,45.044551849365234
2017-10-03,45.133880615234375
2017-10-04,44.63040542602539
2017-10-05,44.979591369628906
2017-10-06,45.133880615234375
2017-10-09,44.77656936645508
2017-10-10,45.15823745727539
2017-10-11,45.1988410949707
2017-10-12,44.83341979980469
2017-10-13,43.59908676147461
2017-10-16,43.688419342041016
2017-10-17,43.19306564331055
2017-10-18,43.37172317504883
2017-10-19,43.6478271484375
2017-10-20,44.59791564941406
2017-10-23,44.589805603027344
2017-10-24,45.00394821166992
2017-10-25,44.86589813232422
2017-10-26,45.16635513305664
2017-10-27,45.369380950927734
2017-10-30,45.35313034057617
2017-10-31,45.58863067626953
2017-11-01,45.645477294921875
2017-11-02,46.18516159057617
2017-11-03,46.078861236572266
2017-11-06,45.93986129760742
2017-11-07,45.015804290771484
2017-11-08,44.369815826416016
2017-11-09,44.15719985961914
2017-11-10,44.0018424987793
2017-11-13,43.928245544433594
2017-11-14,44.18992233276367
2017-11-15,43.95278549194336
2017-11-16,44.647850036621094
2017-11-17,44.279876708984375
2017-11-20,44.19809341430664
2017-11-21,44.582427978515625
2017-11-22,44.20626449584961
2017-11-24,44.23080062866211
2017-11-27,44.11632537841797
2017-11-28,45.441036224365234
2017-11-29,46.348716735839844
2017-11-30,46.1769905090332
2017-12-01,45.956207275390625
2017-12-04,46.929298400878906
2017-12-05,47.87786102294922
2017-12-06,47.894222259521484
2017-12-07,48.54022216796875
2017-12-08,48.499332427978516
2017-12-11,48.13953399658203
2017-12-12,49.33341598510742
2017-12-13,48.572933197021484
2017-12-14,48.425743103027344
2017-12-15,48.95725631713867
2017-12-18,49.81587219238281
2017-12-19,49.35794448852539
2017-12-20,49.178043365478516
2017-12-21,50.380096435546875
2017-12-22,50.33104705810547
2017-12-26,49.987606048583984
2017-12-27,49.84040832519531
2017-12-28,50.126609802246094
2017-12-29,49.6114387512207
2018-01-02,49.95488739013672
2018-01-03,50.33921813964844
2018-01-04,50.9688606262207
2018-01-05,51.31230163574219
2018-01-08,50.731727600097656
2018-01-09,50.91162109375
2018-01-10,51.61486053466797
2018-01-11,51.5249137878418
2018-01-12,51.14876937866211
2018-01-16,51.10788345336914
2018-01-17,52.23634719848633
2018-01-18,52.2935791015625
2018-01-19,52.514381408691406
2018-01-22,52.93141174316406
2018-01-23,52.735164642333984
2018-01-24,53.544708251953125
2018-01-25,53.683719635009766
2018-01-26,53.91268539428711
2018-01-29,53.82272720336914
2018-01-30,53.381160736083984
2018-01-31,53.7900276184082
2018-02-01,53.88874053955078
2018-02-02,52.704185485839844
2018-02-05,47.842613220214844
2018-02-06,47.11870574951172
2018-02-07,47.33258819580078
2018-02-08,45.57222366333008
2018-02-09,46.17271423339844
2018-02-12,46.477073669433594
2018-02-13,47.71098709106445
2018-02-14,48.98602294921875
2018-02-15,49.372642517089844
2018-02-16,49.31507110595703
2018-02-20,49.31507110595703
2018-02-21,49.13408660888672
2018-02-22,48.37730026245117
2018-02-23,48.67343521118164
2018-02-26,49.33151626586914
2018-02-27,48.70634460449219
2018-02-28,48.04825210571289
2018-03-01,47.14339065551758
2018-03-02,47.225643157958984
2018-03-05,47.373722076416016
2018-03-06,46.94596481323242
2018-03-07,46.55933380126953
2018-03-08,46.658058166503906
2018-03-09,47.900177001953125
2018-03-12,47.727420806884766
2018-03-13,47.34903335571289
2018-03-14,46.584014892578125
2018-03-15,46.748531341552734
2018-03-16,45.983516693115234
2018-03-19,45.638023376464844
2018-03-20,45.16092300415039
2018-03-21,45.0704231262207
2018-03-22,43.21134567260742
2018-03-23,41.93631362915039
2018-03-26,43.013919830322266
2018-03-27,42.0350227355957
2018-03-28,42.347618103027344
2018-03-29,43.112632751464844
2018-04-02,42.24068069458008
2018-04-03,42.841190338134766
2018-04-04,43.52393341064453
2018-04-05,43.81184768676758
2018-04-06,42.964569091796875
2018-04-09,42.981021881103516
2018-04-10,43.28538131713867
2018-04-11,42.7177848815918
2018-04-12,43.3511962890625
2018-04-13,41.862274169921875
2018-04-16,41.788230895996094
2018-04-17,41.59905242919922
2018-04-18,41.45097351074219
2018-04-19,42.39698028564453
2018-04-20,43.23602294921875
2018-04-23,43.277156829833984
2018-04-24,43.19489288330078
2018-04-25,43.68845748901367
2018-04-26,43.13730239868164
2018-04-27,43.071510314941406
2018-04-30,42.74246597290039
2018-05-01,43.23602294921875
2018-05-02,42.93165588378906
2018-05-03,42.7161750793457
2018-05-04,43.43722152709961
2018-05-07,43.64442825317383
2018-05-08,44.08367919921875
2018-05-09,44.55611038208008
2018-05-10,45.29372787475586
2018-05-11,45.127967834472656
2018-05-14,45.15283966064453
2018-05-15,45.376617431640625
2018-05-16,45.61696243286133
2018-05-17,44.93735122680664
2018-05-18,44.506378173828125
2018-05-21,45.20256805419922
2018-05-22,45.799293518066406
2018-05-23,46.561790466308594
2018-05-24,45.310306549072266
2018-05-25,45.50094223022461
2018-05-29,43.88478469848633
2018-05-30,44.94564437866211
2018-05-31,44.74673080444336
2018-06-01,45.326873779296875
2018-06-04,45.44292068481445
2018-06-05,45.16940689086914
2018-06-06,46.06451416015625
2018-06-07,46.1059455871582
2018-06-08,46.14739227294922
2018-06-11,46.00649642944336
2018-06-12,45.89875793457031
2018-06-13,45.71641540527344
2018-06-14,45.36833190917969
2018-06-15,45.567237854003906
2018-06-18,45.650108337402344
2018-06-19,45.650108337402344
2018-06-20,45.15283966064453
2018-06-21,45.061668395996094
2018-06-22,44.705291748046875
2018-06-25,44.72186279296875
2018-06-26,44.2826042175293
2018-06-27,44.15828323364258
2018-06-28,44.4483642578125
2018-06-29,45.948482513427734
2018-07-02,46.677825927734375
2018-07-03,46.04793930053711
2018-07-05,45.78273010253906
2018-07-06,46.321449279785156
2018-07-09,47.05077362060547
2018-07-10,46.926456451416016
2018-07-11,46.47061538696289
2018-07-12,46.437469482421875
2018-07-13,45.88218307495117
2018-07-16,47.23311996459961
2018-07-17,46.876731872558594
2018-07-18,46.8850212097168
2018-07-19,46.68611145019531
2018-07-20,46.752418518066406
2018-07-23,48.07020568847656
2018-07-24,48.36028289794922
2018-07-25,48.260826110839844
2018-07-26,48.32713317871094
2018-07-27,48.59234619140625
2018-07-30,48.476318359375
2018-07-31,47.48176193237305
2018-08-01,47.78011703491211
2018-08-02,48.31055450439453
2018-08-03,48.75810241699219
2018-08-06,48.80782699584961
2018-08-07,48.74982452392578
2018-08-08,49.05647277832031
2018-08-09,48.78931427001953
2018-08-10,48.463706970214844
2018-08-13,48.09638595581055
2018-08-14,48.48042297363281
2018-08-15,48.413631439208984
2018-08-16,48.972984313964844
2018-08-17,49.13996124267578
2018-08-20,49.281883239746094
2018-08-21,49.22343444824219
2018-08-22,49.39875793457031
2018-08-23,48.93958282470703
2018-08-24,48.99802780151367
2018-08-27,49.34032440185547
2018-08-28,49.31528854370117
2018-08-29,49.22343444824219
2018-08-30,48.80600357055664
2018-08-31,48.82271194458008
2018-09-04,49.08986282348633
2018-09-05,49.21510314941406
2018-09-06,48.3635368347168
2018-09-07,47.921058654785156
2018-09-10,47.97114181518555
2018-09-11,47.904361724853516
2018-09-12,46.7021598815918
2018-09-13,45.91739273071289
2018-09-14,45.69198226928711
2018-09-17,45.34135055541992
2018-09-18,45.49995803833008
2018-09-19,46.1010627746582
2018-09-20,46.37656021118164
2018-09-21,45.90903854370117
2018-09-24,45.29959487915039
2018-09-25,45.27455139160156
2018-09-26,44.38125228881836
2018-09-27,44.097389221191406
2018-09-28,43.88032150268555
2018-10-01,43.621517181396484
2018-10-02,43.521331787109375
2018-10-03,43.95546340942383
2018-10-04,44.673439025878906
2018-10-05,44.40628433227539
2018-10-08,44.80702209472656
2018-10-09,44.69013595581055
2018-10-10,43.77179718017578
2018-10-11,42.945274353027344
2018-10-12,43.504638671875
2018-10-15,44.44802474975586
2018-10-16,44.85711669921875
2018-10-17,45.46656799316406
2018-10-18,44.331153869628906
2018-10-19,44.15583419799805
2018-10-22,43.12060546875
2018-10-23,43.04547119140625
2018-10-24,41.90170669555664
2018-10-25,43.295921325683594
2018-10-26,42.786659240722656
2018-10-29,43.604827880859375
2018-10-30,43.98885726928711
2018-10-31,44.439693450927734
2018-11-01,44.71518325805664
2018-11-02,44.75693130493164
2018-11-05,44.79867935180664
2018-11-06,44.70684051513672
2018-11-07,44.73188400268555
2018-11-08,44.740299224853516
2018-11-09,44.63930892944336
2018-11-12,44.05860137939453
2018-11-13,44.38682556152344
2018-11-14,43.89027786254883
2018-11-15,44.45414733886719
2018-11-16,44.555145263671875
2018-11-19,44.874961853027344
2018-11-20,44.2184944152832
2018-11-21,44.12592697143555
2018-11-23,43.6209602355957
2018-11-26,44.50465393066406
2018-11-27,44.76554870605469
2018-11-28,45.7418212890625
2018-11-29,45.480934143066406
2018-11-30,45.68291091918945
2018-12-03,45.64924621582031
2018-12-04,43.57886505126953
2018-12-06,42.99815368652344
2018-12-07,42.29961395263672
2018-12-10,41.07085418701172
2018-12-11,40.1955680847168
2018-12-12,40.178733825683594
2018-12-13,39.58119583129883
2018-12-14,39.16880798339844
2018-12-17,39.227718353271484
2018-12-18,39.15196990966797
2018-12-19,38.43659591674805
2018-12-20,38.74799728393555
2018-12-21,37.97370910644531
2018-12-24,36.69445037841797
2018-12-26,38.369258880615234
2018-12-27,38.31877136230469
2018-12-28,38.52918243408203
2018-12-31,38.78166580200195
2019-01-02,39.50545883178711
2019-01-03,39.194053649902344
2019-01-04,40.3554801940918
2019-01-07,40.09457778930664
2019-01-08,40.01041793823242
2019-01-09,40.229251861572266
2019-01-10,40.187164306640625
2019-01-11,40.28816223144531
2019-01-14,40.75103759765625
2019-01-15,40.11982727050781
2019-01-16,41.18867874145508
2019-01-17,41.43275451660156
2019-01-18,42.08921813964844
2019-01-22,41.962974548339844
2019-01-23,42.18179702758789
2019-01-24,42.06395721435547
2019-01-25,42.19020080566406
2019-01-28,41.92930221557617
2019-01-29,41.95455551147461
2019-01-30,42.15652847290039
2019-01-31,41.536590576171875
2019-02-01,41.536590576171875
2019-02-04,41.66397476196289
2019-02-05,41.84231948852539
2019-02-06,41.799861907958984
2019-02-07,40.831729888916016
2019-02-08,40.466556549072266
2019-02-11,40.466556549072266
2019-02-12,41.655487060546875
2019-02-13,41.63001251220703
2019-02-14,41.205379486083984
2019-02-15,41.799861907958984
2019-02-19,41.93574142456055
2019-02-20,42.3009147644043
2019-02-21,42.08860397338867
2019-02-22,41.63001251220703
2019-02-25,42.173519134521484
2019-02-26,42.114070892333984
2019-02-27,42.37733840942383
2019-02-28,42.36885070800781
2019-03-01,42.48775100708008
2019-03-04,42.55568313598633
2019-03-05,42.36885070800781
2019-03-06,42.30939865112305
2019-03-07,42.19052505493164
2019-03-08,42.29242706298828
2019-03-11,42.258445739746094
2019-03-12,42.1650390625
2019-03-13,42.39433288574219
2019-03-14,42.75950622558594
2019-03-15,43.022769927978516
2019-03-18,43.931461334228516
2019-03-19,43.65971374511719
2019-03-20,42.801971435546875
2019-03-21,42.343387603759766
2019-03-22,41.02703857421875
2019-03-25,40.831729888916016
2019-03-26,41.621517181396484
2019-03-27,41.41769790649414
2019-03-28,41.68946075439453
2019-03-29,41.03553771972656
2019-04-01,41.45166778564453
2019-04-02,40.942115783691406
2019-04-03,41.494136810302734
2019-04-04,41.75739669799805
2019-04-05,41.426185607910156
2019-04-08,41.5111198425293
2019-04-09,40.882667541503906
2019-04-10,40.5854377746582
2019-04-11,40.5429801940918
2019-04-12,39.481422424316406
2019-04-15,39.71920394897461
2019-04-16,40.466556549072266
2019-04-17,40.38160705566406
2019-04-18,40.40709686279297
2019-04-22,40.135337829589844
2019-04-23,40.211769104003906
2019-04-24,40.322174072265625
2019-04-25,40.347660064697266
2019-04-26,40.72980880737305
2019-04-29,40.99307632446289
2019-04-30,41.11197280883789
2019-05-01,40.959110260009766
2019-05-02,41.0185546875
2019-05-03,41.31578826904297
2019-05-06,41.12895584106445
2019-05-07,40.05889892578125
2019-05-08,39.91453170776367
2019-05-09,40.077449798583984
2019-05-10,40.42900466918945
2019-05-13,39.725894927978516
2019-05-14,39.86308670043945
2019-05-15,39.30574035644531
2019-05-16,39.35719299316406
2019-05-17,39.185691833496094
2019-05-20,38.97133255004883
2019-05-21,39.725894927978516
2019-05-22,39.52867889404297
2019-05-23,39.06564712524414
2019-05-24,39.58870315551758
2019-05-28,39.091365814208984
2019-05-29,38.99705123901367
2019-05-30,38.628353118896484
2019-05-31,38.0452880859375
2019-06-03,38.17389678955078
2019-06-04,39.16854476928711
2019-06-05,39.32289123535156
2019-06-06,39.37434005737305
2019-06-07,39.12567901611328
2019-06-10,39.67445373535156
2019-06-11,39.66586685180664
2019-06-12,38.50830841064453
2019-06-13,38.834144592285156
2019-06-14,39.091365814208984
2019-06-17,38.81699752807617
2019-06-18,39.52867889404297
2019-06-19,39.1428337097168
2019-06-20,39.32289123535156
2019-06-21,40.20606231689453
2019-06-24,39.67445373535156
2019-06-25,39.5629768371582
2019-06-26,39.27144241333008
2019-06-27,39.69160079956055
2019-06-28,40.57478332519531
2019-07-01,40.89202880859375
2019-07-02,40.49760437011719
2019-07-03,40.866302490234375
2019-07-05,40.960628509521484
2019-07-08,40.75483322143555
2019-07-09,41.01207733154297
2019-07-10,40.42900466918945
2019-07-11,40.420433044433594
2019-07-12,40.60907745361328
2019-07-15,40.05173110961914
2019-07-16,38.842716217041016
2019-07-17,38.76553726196289
2019-07-18,39.2885856628418
2019-07-19,39.46866226196289
2019-07-22,39.85450744628906
2019-07-23,40.471885681152344
2019-07-24,41.543697357177734
2019-07-25,41.23501205444336
2019-07-26,42.272525787353516
2019-07-29,41.397926330566406
2019-07-30,41.62944793701172
2019-07-31,41.509395599365234
2019-08-01,40.351844787597656
2019-08-02,40.67766571044922
2019-08-05,39.5629768371582
2019-08-06,40.2403678894043
2019-08-07,39.2800178527832
2019-08-08,40.23384094238281
2019-08-09,40.14712905883789
2019-08-12,39.39274215698242
2019-08-13,39.85231399536133
2019-08-14,38.126773834228516
2019-08-15,37.615169525146484
2019-08-16,38.49094772338867
2019-08-19,39.23666000366211
2019-08-20,38.74240493774414
2019-08-21,39.01988983154297
2019-08-22,39.5574951171875
2019-08-23,38.5169563293457
2019-08-26,39.00254440307617
2019-08-27,38.803104400634766
2019-08-28,39.42743682861328
2019-08-29,40.0517463684082
2019-08-30,40.38124465942383
2019-09-03,39.96503448486328
2019-09-04,40.3205451965332
2019-09-05,41.29170608520508
2019-09-06,40.88417434692383
2019-09-09,41.97672653198242
2019-09-10,41.8900146484375
2019-09-11,42.35825729370117
2019-09-12,42.184837341308594
2019-09-13,42.4189567565918
2019-09-16,42.47097396850586
2019-09-17,42.280216217041016
2019-09-18,42.42762756347656
2019-09-19,42.4102783203125
2019-09-20,42.16748046875
2019-09-23,42.45363235473633
2019-09-24,42.184837341308594
2019-09-25,42.71377182006836
2019-09-26,42.37560272216797
2019-09-27,43.971065521240234
2019-09-30,43.73695373535156
2019-10-01,42.54035568237305
2019-10-02,42.02875900268555
2019-10-03,42.037418365478516
2019-10-04,42.67041015625
2019-10-07,42.32356262207031
2019-10-08,41.465126037597656
2019-10-09,41.75127029418945
2019-10-10,42.184837341308594
2019-10-11,42.67041015625
2019-10-14,42.722442626953125
2019-10-15,43.4508056640625
2019-10-16,42.99991989135742
2019-10-17,43.01725387573242
2019-10-18,43.32941818237305
2019-10-21,43.754302978515625
2019-10-22,43.893035888671875
2019-10-23,44.161842346191406
2019-10-24,44.30925369262695
2019-10-25,44.71678924560547
2019-10-28,44.786155700683594
2019-10-29,45.23705291748047
2019-10-30,45.11565399169922
2019-10-31,44.7688102722168
2019-11-01,45.24571990966797
2019-11-04,45.71396255493164
2019-11-05,46.21688461303711
2019-11-06,46.65044403076172
2019-11-07,47.271976470947266
2019-11-08,47.359519958496094
2019-11-11,47.315757751464844
2019-11-12,47.46456527709961
2019-11-13,46.650447845458984
2019-11-14,46.82552719116211
2019-11-15,47.09690856933594
2019-11-18,47.271976470947266
2019-11-19,47.2982292175293
2019-11-20,46.86929702758789
2019-11-21,46.88680648803711
2019-11-22,47.517086029052734
2019-11-25,47.455810546875
2019-11-26,47.10565185546875
2019-11-27,47.56961441040039
2019-11-29,47.6746711730957
2019-12-02,46.93932342529297
2019-12-03,46.028907775878906
2019-12-04,46.60667419433594
2019-12-05,46.59791946411133
2019-12-06,47.595882415771484
2019-12-09,47.201942443847656
2019-12-10,47.0006103515625
2019-12-11,46.545387268066406
2019-12-12,47.58712387084961
2019-12-13,47.08814239501953
2019-12-16,47.46456527709961
2019-12-17,47.56961441040039
2019-12-18,46.983097076416016
2019-12-19,46.948081970214844
2019-12-20,46.685462951660156
2019-12-23,47.10565185546875
2019-12-24,47.114410400390625
2019-12-26,47.403289794921875
2019-12-27,47.201942443847656
2019-12-30,46.92181396484375
2019-12-31,47.09690856933594
2020-01-02,47.05312728881836
2020-01-03,46.76423645019531
2020-01-06,46.484107971191406
2020-01-07,46.09893798828125
2020-01-08,46.2390022277832
2020-01-09,46.160221099853516
2020-01-10,45.95886993408203
2020-01-13,45.617462158203125
2020-01-14,43.15757751464844
2020-01-15,42.299659729003906
2020-01-16,43.113792419433594
2020-01-17,43.052520751953125
2020-01-21,42.84241485595703
2020-01-22,42.509769439697266
2020-01-23,42.21212387084961
2020-01-24,41.64311599731445
2020-01-27,41.231666564941406
2020-01-28,41.46802520751953
2020-01-29,41.3804931640625
2020-01-30,41.94074630737305
2020-01-31,41.09160614013672
2020-02-03,41.24917984008789
2020-02-04,41.37173843383789
2020-02-05,42.290916442871094
2020-02-06,42.450164794921875
2020-02-07,42.32630157470703
2020-02-10,42.26436996459961
2020-02-11,42.459022521972656
2020-02-12,42.28207015991211
2020-02-13,42.574031829833984
2020-02-14,42.66250228881836
2020-02-18,41.57426834106445
2020-02-19,41.662742614746094
2020-02-20,41.88393783569336
2020-02-21,42.20243835449219
2020-02-24,41.04341125488281
2020-02-25,39.91979217529297
2020-02-26,39.052730560302734
2020-02-27,37.57521438598633
2020-02-28,36.14191818237305
2020-03-02,37.38941955566406
2020-03-03,35.85879898071289
2020-03-04,36.62852478027344
2020-03-05,34.416664123535156
2020-03-06,32.815269470214844
2020-03-09,28.736587524414062
2020-03-10,31.036928176879883
2020-03-11,28.603878021240234
2020-03-12,24.065126419067383
2020-03-13,27.32984161376953
2020-03-16,23.445796966552734
2020-03-17,26.215059280395508
2020-03-18,24.87908935546875
2020-03-19,25.029497146606445
2020-03-20,23.445796966552734
2020-03-23,22.33986473083496
2020-03-24,25.58688735961914
2020-03-25,25.631122589111328
2020-03-26,27.338687896728516
2020-03-27,26.79014778137207
2020-03-30,26.471633911132812
2020-03-31,25.392242431640625
2020-04-01,23.507734298706055
2020-04-02,24.082815170288086
2020-04-03,23.20691680908203
2020-04-06,25.330310821533203
2020-04-07,25.45417594909668
2020-04-08,26.79014778137207
2020-04-09,29.37360954284668
2020-04-13,27.807605743408203
2020-04-14,26.701669692993164
2020-04-15,25.162214279174805
2020-04-16,23.790849685668945
2020-04-17,25.109127044677734
2020-04-20,24.489805221557617
2020-04-21,23.746614456176758
2020-04-22,23.71122169494629
2020-04-23,23.47234344482422
2020-04-24,23.817394256591797
2020-04-27,25.13566780090332
2020-04-28,25.54265022277832
2020-04-29,26.542415618896484
2020-04-30,25.701906204223633
2020-05-01,24.41017723083496
2020-05-04,24.197832107543945
2020-05-05,23.286542892456055
2020-05-06,22.658374786376953
2020-05-07,22.775726318359375
2020-05-08,22.95627212524414
2020-05-11,22.3695011138916
2020-05-12,21.70149040222168
2020-05-13,20.338376998901367
2020-05-14,21.719541549682617
2020-05-15,21.08763313293457
2020-05-18,22.93821907043457
2020-05-19,21.620243072509766
2020-05-20,22.134794235229492
2020-05-21,22.080631256103516
2020-05-22,21.818843841552734
2020-05-26,23.705533981323242
2020-05-27,25.231138229370117
2020-05-28,24.5721492767334
2020-05-29,23.89510726928711
2020-06-01,24.454792022705078
2020-06-02,24.73464584350586
2020-06-03,26.025537490844727
2020-06-04,27.28032112121582
2020-06-05,28.589271545410156
2020-06-08,30.07876968383789
2020-06-09,29.455886840820312
2020-06-10,26.819929122924805
2020-06-11,24.183977127075195
2020-06-12,25.249195098876953
2020-06-15,25.465845108032227
2020-06-16,25.745689392089844
2020-06-17,24.779775619506836
2020-06-18,24.87004852294922
2020-06-19,24.91518783569336
2020-06-22,24.68950080871582
2020-06-23,24.5811710357666
2020-06-24,23.579151153564453
2020-06-25,24.707557678222656
2020-06-26,22.875030517578125
2020-06-29,23.200010299682617
2020-06-30,23.10973358154297
2020-07-01,22.64934539794922
2020-07-02,22.875030517578125
2020-07-06,23.010438919067383
2020-07-07,22.080631256103516
2020-07-08,22.16187286376953
2020-07-09,21.70149040222168
2020-07-10,22.992385864257812
2020-07-13,22.93821907043457
2020-07-14,21.89105796813965
2020-07-15,22.884056091308594
2020-07-16,22.983356475830078
2020-07-17,22.52297019958496
2020-07-20,22.179929733276367
2020-07-21,23.6513729095459
2020-07-22,23.705533981323242
2020-07-23,23.78677749633789
2020-07-24,23.705533981323242
2020-07-27,23.010438919067383
2020-07-28,23.046546936035156
2020-07-29,23.272232055664062
2020-07-30,22.252151489257812
2020-07-31,21.90008544921875
2020-08-03,21.927169799804688
2020-08-04,21.863977432250977
2020-08-05,22.02646827697754
2020-08-06,21.97208023071289
2020-08-07,22.724428176879883
2020-08-10,22.3890438079834
2020-08-11,22.951032638549805
2020-08-12,22.83319854736328
2020-08-13,22.679107666015625
2020-08-14,22.932903289794922
2020-08-17,22.180561065673828
2020-08-18,21.790796279907227
2020-08-19,21.8179874420166
2020-08-20,21.527925491333008
2020-08-21,21.428218841552734
2020-08-24,22.198692321777344
2020-08-25,22.307466506958008
2020-08-26,21.790796279907227
2020-08-27,22.289337158203125
2020-08-28,22.379980087280273
2020-08-31,21.8905029296875
2020-09-01,21.79985809326172
2020-09-02,22.271203994750977
2020-09-03,22.22588348388672
2020-09-04,22.470624923706055
2020-09-08,21.727344512939453
2020-09-09,21.60951042175293
2020-09-10,21.70921516418457
2020-09-11,21.9992733001709
2020-09-14,22.488752365112305
2020-09-15,22.552200317382812
2020-09-16,23.304546356201172
2020-09-17,22.760679244995117
2020-09-18,22.778810501098633
2020-09-21,21.790796279907227
2020-09-22,21.437280654907227
2020-09-23,20.694007873535156
2020-09-24,21.138158798217773
2020-09-25,21.428218841552734
2020-09-28,21.591379165649414
2020-09-29,21.083772659301758
2020-09-30,21.310382843017578
2020-10-01,21.355703353881836
2020-10-02,21.745468139648438
2020-10-05,22.16244125366211
2020-10-06,21.917694091796875
2020-10-07,22.488752365112305
2020-10-08,22.932903289794922
2020-10-09,22.932903289794922
2020-10-12,23.277353286743164
2020-10-13,22.42530632019043
2020-10-14,21.07470703125
2020-10-15,20.802778244018555
2020-10-16,20.7211971282959
2020-10-19,20.431137084960938
2020-10-20,20.675874710083008
2020-10-21,20.576168060302734
2020-10-22,21.07470703125
2020-10-23,21.10190200805664
2020-10-26,20.576168060302734
2020-10-27,19.778499603271484
2020-10-28,19.198381423950195
2020-10-29,19.16212272644043
2020-10-30,19.443119049072266
2020-11-02,19.851015090942383
2020-11-03,20.023235321044922
2020-11-04,19.832887649536133
2020-11-05,20.333715438842773
2020-11-06,19.951261520385742
2020-11-09,22.054750442504883
2020-11-10,22.027433395385742
2020-11-11,22.027433395385742
2020-11-12,21.68140411376953
2020-11-13,21.91815948486328
2020-11-16,22.673959732055664
2020-11-17,22.801443099975586
2020-11-18,22.81965446472168
2020-11-19,23.82131576538086
2020-11-20,23.202110290527344
2020-11-23,23.948801040649414
2020-11-24,26.052288055419922
2020-11-25,26.03407096862793
2020-11-27,25.91569709777832
2020-11-30,24.90492820739746
2020-12-01,25.551454544067383
2020-12-02,26.289047241210938
2020-12-03,26.553119659423828
2020-12-04,26.90825653076172
2020-12-07,26.717029571533203
2020-12-08,26.352785110473633
2020-12-09,26.452953338623047
2020-12-10,26.85361671447754
2020-12-11,26.480270385742188
2020-12-14,26.07961082458496
2020-12-15,27.072162628173828
2020-12-16,26.999313354492188
2020-12-17,26.835405349731445
2020-12-18,26.416528701782227
2020-12-21,26.90825653076172
2020-12-22,26.370996475219727
2020-12-23,27.636735916137695
2020-12-24,27.17232894897461
2020-12-28,27.254281997680664
2020-12-29,27.117691040039062
2020-12-30,27.090373992919922
2020-12-31,27.481929779052734
2021-01-04,27.044845581054688
2021-01-05,27.800640106201172
2021-01-06,29.767536163330078
2021-01-07,30.441387176513672
2021-01-08,30.22283935546875
2021-01-11,30.268373489379883
2021-01-12,30.905794143676758
2021-01-13,30.778310775756836
2021-01-14,31.64337921142578
2021-01-15,29.175649642944336
2021-01-19,29.71290397644043
2021-01-20,29.558103561401367
2021-01-21,29.139225006103516
2021-01-22,29.04816436767578
2021-01-25,29.357770919799805
2021-01-26,28.574649810791016
2021-01-27,27.472827911376953
2021-01-28,28.05560874938965
2021-01-29,27.208751678466797
2021-02-01,27.308916091918945
2021-02-02,28.0009708404541
2021-02-03,28.866043090820312
2021-02-04,29.834333419799805
2021-02-05,29.74298858642578
2021-02-08,30.510316848754883
2021-02-09,30.382423400878906
2021-02-10,30.327621459960938
2021-02-11,29.889148712158203
2021-02-12,30.62906265258789
2021-02-16,31.78005599975586
2021-02-17,33.42432403564453
2021-02-18,33.76231002807617
2021-02-19,34.557044982910156
2021-02-22,34.03635787963867
2021-02-23,33.92673873901367
2021-02-24,34.97723388671875
2021-02-25,34.31039810180664
2021-02-26,33.04066467285156
2021-03-01,33.88105773925781
2021-03-02,33.92673873901367
2021-03-03,34.42914581298828
2021-03-04,33.94500732421875
2021-03-05,34.191654205322266
2021-03-08,35.32435989379883
2021-03-09,34.83108901977539
2021-03-10,36.1556282043457
2021-03-11,35.51619338989258
2021-03-12,36.51189422607422
2021-03-15,36.26525115966797
2021-03-16,35.94552993774414
2021-03-17,36.39314270019531
2021-03-18,37.27922058105469
2021-03-19,36.20130920410156
2021-03-22,35.59841537475586
2021-03-23,34.93156814575195
2021-03-24,34.82194137573242
2021-03-25,35.89986038208008
2021-03-26,36.320064544677734
2021-03-29,35.11426544189453
2021-03-30,35.98207092285156
2021-03-31,35.68975830078125
2021-04-01,36.20130920410156
2021-04-05,36.064292907714844
2021-04-06,36.40227127075195
2021-04-07,36.5301628112793
2021-04-08,36.566707611083984
2021-04-09,36.99604415893555
2021-04-12,37.24266815185547
2021-04-13,36.34746551513672
2021-04-14,38.357120513916016
2021-04-15,38.58550262451172
2021-04-16,40.04706954956055
2021-04-19,40.08361053466797
2021-04-20,38.85954284667969
2021-04-21,39.49897384643555
2021-04-22,39.005699157714844
2021-04-23,40.06534194946289
2021-04-26,40.32111358642578
2021-04-27,41.188926696777344
2021-04-28,41.17979049682617
2021-04-29,42.23942947387695
2021-04-30,41.15238571166992
2021-05-03,41.5451774597168
2021-05-04,41.78268051147461
2021-05-05,41.96538543701172
2021-05-06,42.68861389160156
2021-05-07,42.60621643066406
2021-05-10,42.66114807128906
2021-05-11,41.855525970458984
2021-05-12,41.78228759765625
2021-05-13,42.478050231933594
2021-05-14,42.9907112121582
2021-05-17,43.851261138916016
2021-05-18,42.899166107177734
2021-05-19,42.267486572265625
2021-05-20,41.864681243896484
2021-05-21,42.00199890136719
2021-05-24,42.331573486328125
2021-05-25,42.19425964355469
2021-05-26,42.478050231933594
2021-05-27,42.807621002197266
2021-05-28,42.770999908447266
2021-06-01,43.26536178588867
