,AES
2017-09-14,8.836091041564941
2017-09-15,8.906718254089355
2017-09-18,8.843939781188965
2017-09-19,8.891023635864258
2017-09-20,8.851785659790039
2017-09-21,8.734075546264648
2017-09-22,8.71838092803955
2017-09-25,8.796854972839355
2017-09-26,8.75761604309082
2017-09-27,8.734075546264648
2017-09-28,8.694840431213379
2017-09-29,8.647754669189453
2017-10-02,8.702685356140137
2017-10-03,8.781158447265625
2017-10-04,8.851785659790039
2017-10-05,8.859633445739746
2017-10-06,8.781158447265625
2017-10-09,8.789006233215332
2017-10-10,8.828245162963867
2017-10-11,8.843939781188965
2017-10-12,8.804701805114746
2017-10-13,8.828245162963867
2017-10-16,8.843939781188965
2017-10-17,8.781158447265625
2017-10-18,8.734075546264648
2017-10-19,8.859633445739746
2017-10-20,8.734075546264648
2017-10-23,8.734075546264648
2017-10-24,8.624214172363281
2017-10-25,8.55358600616455
2017-10-26,8.522195816040039
2017-10-27,8.459418296813965
2017-10-30,8.428032875061035
2017-10-31,8.435965538024902
2017-11-01,8.388349533081055
2017-11-02,8.562943458557129
2017-11-03,8.324862480163574
2017-11-06,8.21375846862793
2017-11-07,8.340734481811523
2017-11-08,8.340734481811523
2017-11-09,8.174077987670898
2017-11-10,8.118525505065918
2017-11-13,8.586751937866211
2017-11-14,8.602622032165527
2017-11-15,8.626426696777344
2017-11-16,8.54707145690918
2017-11-17,8.42009162902832
2017-11-20,8.412158012390137
2017-11-21,8.435965538024902
2017-11-22,8.475645065307617
2017-11-24,8.48358154296875
2017-11-27,8.523262023925781
2017-11-28,8.388349533081055
2017-11-29,8.42009162902832
2017-11-30,8.396286010742188
2017-12-01,8.467710494995117
2017-12-04,8.54707145690918
2017-12-05,8.507390022277832
2017-12-06,8.594682693481445
2017-12-07,8.491518020629883
2017-12-08,8.53913402557373
2017-12-11,8.618492126464844
2017-12-12,8.507390022277832
2017-12-13,8.451838493347168
2017-12-14,8.435965538024902
2017-12-15,8.570878982543945
2017-12-18,8.689915657043457
2017-12-19,8.451838493347168
2017-12-20,8.396286010742188
2017-12-21,8.428032875061035
2017-12-22,8.499455451965332
2017-12-26,8.443902969360352
2017-12-27,8.467710494995117
2017-12-28,8.53913402557373
2017-12-29,8.594682693481445
2018-01-02,8.63436508178711
2018-01-03,8.626426696777344
2018-01-04,8.594682693481445
2018-01-05,8.626426696777344
2018-01-08,8.626426696777344
2018-01-09,8.53913402557373
2018-01-10,8.55500602722168
2018-01-11,8.697853088378906
2018-01-12,8.76133918762207
2018-01-16,8.475645065307617
2018-01-17,8.507390022277832
2018-01-18,9.150205612182617
2018-01-19,9.324796676635742
2018-01-22,9.031166076660156
2018-01-23,9.062908172607422
2018-01-24,8.856574058532715
2018-01-25,9.118463516235352
2018-01-26,9.300990104675293
2018-01-29,9.37241268157959
2018-01-30,9.213692665100098
2018-01-31,9.277898788452148
2018-02-01,9.237771987915039
2018-02-02,8.924763679504395
2018-02-05,8.507417678833008
2018-02-06,8.49136734008789
2018-02-07,8.411108016967773
2018-02-08,8.074021339416504
2018-02-09,8.186383247375488
2018-02-12,8.242563247680664
2018-02-13,8.282691955566406
2018-02-14,8.242563247680664
2018-02-15,8.44321346282959
2018-02-16,8.387027740478516
2018-02-20,8.346898078918457
2018-02-21,8.210460662841797
2018-02-22,8.266641616821289
2018-02-23,8.419133186340332
2018-02-26,8.387027740478516
2018-02-27,9.005021095275879
2018-02-28,8.724116325378418
2018-03-01,8.796348571777344
2018-03-02,8.716087341308594
2018-03-05,8.812400817871094
2018-03-06,8.772271156311035
2018-03-07,8.667935371398926
2018-03-08,8.700039863586426
2018-03-09,8.708065032958984
2018-03-12,8.619780540466309
2018-03-13,8.5635986328125
2018-03-14,8.587675094604492
2018-03-15,8.579649925231934
2018-03-16,8.700039863586426
2018-03-19,8.643857955932617
2018-03-20,8.595702171325684
2018-03-21,8.667935371398926
2018-03-22,8.683988571166992
2018-03-23,8.603730201721191
2018-03-26,8.700039863586426
2018-03-27,8.788320541381836
2018-03-28,9.013046264648438
2018-03-29,9.125409126281738
2018-04-02,9.125409126281738
2018-04-03,9.229744911193848
2018-04-04,9.141459465026855
2018-04-05,9.229744911193848
2018-04-06,9.165536880493164
2018-04-09,9.141459465026855
2018-04-10,9.173564910888672
2018-04-11,9.165536880493164
2018-04-12,9.06120491027832
2018-04-13,9.101329803466797
2018-04-16,9.285924911499023
2018-04-17,9.42236614227295
2018-04-18,9.43039321899414
2018-04-19,9.43039321899414
2018-04-20,9.326054573059082
2018-04-23,9.518677711486816
2018-04-24,9.631037712097168
2018-04-25,9.655115127563477
2018-04-26,9.767477035522461
2018-04-27,9.879839897155762
2018-04-30,9.928508758544922
2018-05-01,9.9041748046875
2018-05-02,9.88795280456543
2018-05-03,9.977179527282715
2018-05-04,10.001513481140137
2018-05-07,10.033958435058594
2018-05-08,9.514822959899902
2018-05-09,9.790614128112793
2018-05-10,9.985289573669434
2018-05-11,9.969067573547363
2018-05-14,10.017736434936523
2018-05-15,9.977179527282715
2018-05-16,9.960955619812012
2018-05-17,9.77439022064209
2018-05-18,9.677050590515137
2018-05-21,9.782502174377441
2018-05-22,9.896061897277832
2018-05-23,9.88795280456543
2018-05-24,10.050185203552246
2018-05-25,10.066405296325684
2018-05-29,10.066405296325684
2018-05-30,10.277307510375977
2018-05-31,10.34219741821289
2018-06-01,10.374642372131348
2018-06-04,10.488204956054688
2018-06-05,10.488204956054688
2018-06-06,10.147523880004883
2018-06-07,10.317863464355469
2018-06-08,10.358420372009277
2018-06-11,10.407090187072754
2018-06-12,10.577432632446289
2018-06-13,10.650436401367188
2018-06-14,10.690994262695312
2018-06-15,10.601766586303711
2018-06-18,10.601766586303711
2018-06-19,10.60987663269043
2018-06-20,10.488204956054688
2018-06-21,10.455756187438965
2018-06-22,10.431424140930176
2018-06-25,10.439534187316895
2018-06-26,10.71532917022705
2018-06-27,10.739662170410156
2018-06-28,10.958675384521484
2018-06-29,10.877556800842285
2018-07-02,10.658547401428223
2018-07-03,10.55309772491455
2018-07-05,10.520652770996094
2018-07-06,10.544983863830566
2018-07-09,10.244860649108887
2018-07-10,10.415201187133789
2018-07-11,10.569316864013672
2018-07-12,10.626102447509766
2018-07-13,10.690994262695312
2018-07-16,10.650436401367188
2018-07-17,10.423314094543457
2018-07-18,10.325973510742188
2018-07-19,10.569316864013672
2018-07-20,10.569316864013672
2018-07-23,10.601766586303711
2018-07-24,10.634211540222168
2018-07-25,10.8694486618042
2018-07-26,10.8694486618042
2018-07-27,10.845110893249512
2018-07-30,10.788331031799316
2018-07-31,10.83700180053711
2018-08-01,10.926225662231445
2018-08-02,11.098230361938477
2018-08-03,11.212895393371582
2018-08-06,11.31937313079834
2018-08-07,11.163753509521484
2018-08-08,11.42585277557373
2018-08-09,11.253849983215332
2018-08-10,11.10642147064209
2018-08-13,10.958990097045898
2018-08-14,11.05727481842041
2018-08-15,11.049084663391113
2018-08-16,11.360328674316406
2018-08-17,11.4176607131958
2018-08-20,11.434042930603027
2018-08-21,11.442233085632324
2018-08-22,11.45861530303955
2018-08-23,11.474995613098145
2018-08-24,11.474995613098145
2018-08-27,11.434042930603027
2018-08-28,11.393089294433594
2018-08-29,11.474995613098145
2018-08-30,11.384900093078613
2018-08-31,11.02451229095459
2018-09-04,10.77060604095459
2018-09-05,10.983562469482422
2018-09-06,10.877084732055664
2018-09-07,10.737845420837402
2018-09-10,10.8279390335083
2018-09-11,10.713273048400879
2018-09-12,10.83613109588623
2018-09-13,11.016324996948242
2018-09-14,11.098230361938477
2018-09-17,11.171944618225098
2018-09-18,11.262041091918945
2018-09-19,11.130990982055664
2018-09-20,11.311182975769043
2018-09-21,11.434042930603027
2018-09-24,11.270231246948242
2018-09-25,11.221086502075195
2018-09-26,11.147372245788574
2018-09-27,11.221086502075195
2018-09-28,11.466805458068848
2018-10-01,11.507758140563965
2018-10-02,11.819002151489258
2018-10-03,11.90090560913086
2018-10-04,11.884525299072266
2018-10-05,12.007380485534668
2018-10-08,12.097478866577148
2018-10-09,12.13843059539795
2018-10-10,12.105669021606445
2018-10-11,11.827191352844238
2018-10-12,11.999194145202637
2018-10-15,12.154813766479492
2018-10-16,12.58072280883789
2018-10-17,12.351387977600098
2018-10-18,12.122051239013672
2018-10-19,12.269481658935547
2018-10-22,12.29405403137207
2018-10-23,12.056527137756348
2018-10-24,12.015573501586914
2018-10-25,12.048333168029785
2018-10-26,11.917284965515137
2018-10-29,11.892714500427246
2018-10-30,12.13843059539795
2018-10-31,12.047540664672852
2018-11-01,12.179747581481934
2018-11-02,12.064065933227539
2018-11-05,12.452427864074707
2018-11-06,13.229158401489258
2018-11-07,12.890369415283203
2018-11-08,12.948212623596191
2018-11-09,12.824268341064453
2018-11-12,12.824268341064453
2018-11-13,12.73337459564209
2018-11-14,12.592900276184082
2018-11-15,12.7416353225708
2018-11-16,12.816004753112793
2018-11-19,12.708582878112793
2018-11-20,12.311957359313965
2018-11-21,12.452427864074707
2018-11-23,12.394586563110352
2018-11-26,12.725110054016113
2018-11-27,12.576376914978027
2018-11-28,12.816004753112793
2018-11-29,12.758161544799805
2018-11-30,12.799477577209473
2018-12-03,12.890369415283203
2018-12-04,12.774685859680176
2018-12-06,12.766424179077148
2018-12-07,12.83253002166748
2018-12-10,13.030843734741211
2018-12-11,13.00605583190918
2018-12-12,13.130000114440918
2018-12-13,13.039106369018555
2018-12-14,13.17957878112793
2018-12-17,12.295432090759277
2018-12-18,12.378061294555664
2018-12-19,12.179747581481934
2018-12-20,12.138431549072266
2018-12-21,11.940118789672852
2018-12-24,11.419546127319336
2018-12-26,11.799650192260742
2018-12-27,11.80790901184082
2018-12-28,11.791385650634766
2018-12-31,11.948383331298828
2019-01-02,11.717018127441406
2019-01-03,11.708756446838379
2019-01-04,12.09711742401123
2019-01-07,12.154959678649902
2019-01-08,12.435903549194336
2019-01-09,12.411112785339355
2019-01-10,12.675530433654785
2019-01-11,12.716848373413086
2019-01-14,12.427639961242676
2019-01-15,12.758161544799805
2019-01-16,12.816004753112793
2019-01-17,12.799477577209473
2019-01-18,12.849055290222168
2019-01-22,12.898633003234863
2019-01-23,13.113473892211914
2019-01-24,13.138262748718262
2019-01-25,13.121737480163574
2019-01-28,13.113473892211914
2019-01-29,13.245684623718262
2019-01-30,13.460521697998047
2019-01-31,13.6580171585083
2019-02-01,13.899679183959961
2019-02-04,14.024676322937012
2019-02-05,14.124673843383789
2019-02-06,14.149669647216797
2019-02-07,14.258007049560547
2019-02-08,14.349669456481934
2019-02-11,14.299667358398438
2019-02-12,14.316335678100586
2019-02-13,14.199674606323242
2019-02-14,14.216336250305176
2019-02-15,14.099675178527832
2019-02-19,14.316335678100586
2019-02-20,14.291337013244629
2019-02-21,14.433001518249512
2019-02-22,14.607995986938477
2019-02-25,14.441330909729004
2019-02-26,14.407999992370605
2019-02-27,14.299667358398438
2019-02-28,14.358002662658691
2019-03-01,14.582996368408203
2019-03-04,14.266338348388672
2019-03-05,14.516334533691406
2019-03-06,14.649664878845215
2019-03-07,14.724660873413086
2019-03-08,14.74965763092041
2019-03-11,14.974656105041504
2019-03-12,15.099655151367188
2019-03-13,15.099655151367188
2019-03-14,15.149652481079102
2019-03-15,15.25798225402832
2019-03-18,15.124650955200195
2019-03-19,14.866327285766602
2019-03-20,14.941323280334473
2019-03-21,15.232985496520996
2019-03-22,15.049649238586426
2019-03-25,15.1996488571167
2019-03-26,15.341309547424316
2019-03-27,15.207984924316406
2019-03-28,15.091320037841797
2019-03-29,15.066322326660156
2019-04-01,14.932991027832031
2019-04-02,15.007986068725586
2019-04-03,15.049649238586426
2019-04-04,14.999650955200195
2019-04-05,15.224647521972656
2019-04-08,14.991321563720703
2019-04-09,15.091320037841797
2019-04-10,15.049649238586426
2019-04-11,15.066322326660156
2019-04-12,15.016319274902344
2019-04-15,15.074653625488281
2019-04-16,14.857991218566895
2019-04-17,14.74965763092041
2019-04-18,14.76632308959961
2019-04-22,14.741326332092285
2019-04-23,14.7913236618042
2019-04-24,14.774658203125
2019-04-25,14.65799617767334
2019-04-26,14.549667358398438
2019-04-29,14.349669456481934
2019-04-30,14.380748748779297
2019-05-01,14.195947647094727
2019-05-02,14.32194709777832
2019-05-03,14.221149444580078
2019-05-06,14.12034797668457
2019-05-07,13.885152816772461
2019-05-08,13.423152923583984
2019-05-09,13.540751457214355
2019-05-10,13.649950981140137
2019-05-13,13.532352447509766
2019-05-14,13.507148742675781
2019-05-15,13.624747276306152
2019-05-16,13.733948707580566
2019-05-17,13.725549697875977
2019-05-20,13.641550064086914
2019-05-21,13.750749588012695
2019-05-22,13.901951789855957
2019-05-23,14.103548049926758
2019-05-24,13.859950065612793
2019-05-28,13.725549697875977
2019-05-29,13.490350723266602
2019-05-30,13.347553253173828
2019-05-31,13.271953582763672
2019-06-03,13.38115119934082
2019-06-04,13.507148742675781
2019-06-05,13.851552963256836
2019-06-06,14.246349334716797
2019-06-07,14.027952194213867
2019-06-10,13.801153182983398
2019-06-11,13.759150505065918
2019-06-12,14.078347206115723
2019-06-13,14.16235065460205
2019-06-14,14.355552673339844
2019-06-17,14.1371488571167
2019-06-18,14.145548820495605
2019-06-19,13.91875171661377
2019-06-20,14.221149444580078
2019-06-21,14.078347206115723
2019-06-24,13.969148635864258
2019-06-25,13.985949516296387
2019-06-26,13.708751678466797
2019-06-27,13.893550872802734
2019-06-28,14.078347206115723
2019-07-01,14.086747169494629
2019-07-02,14.237948417663574
2019-07-03,14.515144348144531
2019-07-05,14.380748748779297
2019-07-08,14.405949592590332
2019-07-09,14.33034896850586
2019-07-10,14.271550178527832
2019-07-11,14.246349334716797
2019-07-12,14.347146987915039
2019-07-15,14.405949592590332
2019-07-16,14.523550033569336
2019-07-17,14.825942993164062
2019-07-18,14.72514820098877
2019-07-19,14.46474838256836
2019-07-22,14.33034896850586
2019-07-23,14.1371488571167
2019-07-24,14.170747756958008
2019-07-25,14.20434856414795
2019-07-26,14.229546546936035
2019-07-29,14.33034896850586
2019-07-30,14.405949592590332
2019-07-31,14.217120170593262
2019-08-01,14.648970603942871
2019-08-02,14.250991821289062
2019-08-05,13.81914234161377
2019-08-06,13.294149398803711
2019-08-07,13.26874828338623
2019-08-08,13.421163558959961
2019-08-09,13.184069633483887
2019-08-12,12.904638290405273
2019-08-13,12.845368385314941
2019-08-14,12.52359676361084
2019-08-15,12.506664276123047
2019-08-16,12.870769500732422
2019-08-19,13.00625228881836
2019-08-20,12.862303733825684
2019-08-21,12.972382545471191
2019-08-22,12.870769500732422
2019-08-23,12.52359676361084
2019-08-26,12.565937995910645
2019-08-27,12.371180534362793
2019-08-28,12.58287239074707
2019-08-29,12.803030967712402
2019-08-30,12.980849266052246
2019-09-03,12.9893159866333
2019-09-04,12.946977615356445
2019-09-05,13.073991775512695
2019-09-06,12.963915824890137
2019-09-09,12.72681999206543
2019-09-10,12.853837013244629
2019-09-11,13.167134284973145
2019-09-12,13.26874828338623
2019-09-13,13.370360374450684
2019-09-16,13.54818058013916
2019-09-17,13.455037117004395
2019-09-18,13.590516090393066
2019-09-19,13.505841255187988
2019-09-20,13.624387741088867
2019-09-23,13.759868621826172
2019-09-24,13.692129135131836
2019-09-25,13.649788856506348
2019-09-26,13.734465599060059
2019-09-27,13.810674667358398
2019-09-30,13.836075782775879
2019-10-01,13.7514009475708
2019-10-02,13.294149398803711
2019-10-03,13.378828048706055
2019-10-04,13.57358455657959
2019-10-07,13.421163558959961
2019-10-08,13.13326644897461
2019-10-09,13.158670425415039
2019-10-10,13.395763397216797
2019-10-11,13.556647300720215
2019-10-14,13.539712905883789
2019-10-15,13.565114974975586
2019-10-16,13.658258438110352
2019-10-17,13.7514009475708
2019-10-18,13.869949340820312
2019-10-21,13.920754432678223
2019-10-22,14.310262680053711
2019-10-23,14.505019187927246
2019-10-24,14.293329238891602
2019-10-25,14.225589752197266
2019-10-28,14.378003120422363
2019-10-29,14.471149444580078
2019-10-30,14.572758674621582
2019-10-31,14.553128242492676
2019-11-01,14.945762634277344
2019-11-04,14.868947982788086
2019-11-05,14.672626495361328
2019-11-06,15.090869903564453
2019-11-07,14.996975898742676
2019-11-08,15.056729316711426
2019-11-11,15.304261207580566
2019-11-12,15.415217399597168
2019-11-13,15.492040634155273
2019-11-14,15.713961601257324
2019-11-15,15.7481050491333
2019-11-18,15.78225040435791
2019-11-19,15.773711204528809
2019-11-20,15.876142501831055
2019-11-21,15.79078197479248
2019-11-22,16.07245445251465
2019-11-25,16.029775619506836
2019-11-26,16.00417709350586
2019-11-27,16.12367057800293
2019-11-29,16.140745162963867
2019-12-02,16.149280548095703
2019-12-03,16.080991744995117
2019-12-04,16.132205963134766
2019-12-05,16.055387496948242
2019-12-06,15.978565216064453
2019-12-09,16.03831672668457
2019-12-10,16.328523635864258
2019-12-11,16.140745162963867
2019-12-12,16.157814025878906
2019-12-13,16.149280548095703
2019-12-16,16.53338050842285
2019-12-17,16.149280548095703
2019-12-18,16.362667083740234
2019-12-19,16.687023162841797
2019-12-20,16.90894317626953
2019-12-23,16.917478561401367
2019-12-24,16.86626434326172
2019-12-26,17.011367797851562
2019-12-27,17.05405044555664
2019-12-30,17.105260848999023
2019-12-31,16.985763549804688
2020-01-02,17.09672737121582
2020-01-03,16.90040397644043
2020-01-06,17.09672737121582
2020-01-07,17.156475067138672
2020-01-08,17.122333526611328
2020-01-09,17.29303741455078
2020-01-10,17.224756240844727
2020-01-13,17.33572006225586
2020-01-14,17.412538528442383
2020-01-15,17.463756561279297
2020-01-16,17.55764389038086
2020-01-17,17.497900009155273
2020-01-21,17.472288131713867
2020-01-22,17.412538528442383
2020-01-23,17.549108505249023
2020-01-24,17.39546775817871
2020-01-27,17.139400482177734
2020-01-28,17.224756240844727
2020-01-29,17.34425926208496
2020-01-30,17.346834182739258
2020-01-31,17.071765899658203
2020-02-03,17.45858383178711
2020-02-04,17.716466903686523
2020-02-05,17.845407485961914
2020-02-06,17.690677642822266
2020-02-07,17.621912002563477
2020-02-10,17.639102935791016
2020-02-11,17.871191024780273
2020-02-12,18.01732635498047
2020-02-13,17.90557861328125
2020-02-14,17.991539001464844
2020-02-18,18.07750129699707
2020-02-19,17.97434425354004
2020-02-20,17.879785537719727
2020-02-21,17.836809158325195
2020-02-24,17.407007217407227
2020-02-25,16.659151077270508
2020-02-26,16.066022872924805
2020-02-27,15.722184181213379
2020-02-28,14.381195068359375
2020-03-02,15.662009239196777
2020-03-03,14.98292064666748
2020-03-04,15.326761245727539
2020-03-05,14.381195068359375
2020-03-06,14.458561897277832
2020-03-09,12.53304386138916
2020-03-10,13.074594497680664
2020-03-11,12.172011375427246
2020-03-12,10.469991683959961
2020-03-13,11.174867630004883
2020-03-16,9.447064399719238
2020-03-17,9.937037467956543
2020-03-18,8.217826843261719
2020-03-19,9.447064399719238
2020-03-20,10.203516960144043
2020-03-23,10.203516960144043
2020-03-24,10.882603645324707
2020-03-25,11.020139694213867
2020-03-26,11.604673385620117
2020-03-27,11.561691284179688
2020-03-30,11.742208480834961
2020-03-31,11.690633773803711
2020-04-01,11.002946853637695
2020-04-02,11.209253311157227
2020-04-03,10.521566390991211
2020-04-06,11.70782470703125
2020-04-07,11.372576713562012
2020-04-08,12.146224975585938
2020-04-09,12.653390884399414
2020-04-13,12.197797775268555
2020-04-14,12.043069839477539
2020-04-15,10.908390045166016
2020-04-16,10.452799797058105
2020-04-17,11.278020858764648
2020-04-20,10.916987419128418
2020-04-21,10.71068286895752
2020-04-22,10.899795532226562
2020-04-23,10.908390045166016
2020-04-24,11.054521560668945
2020-04-27,11.415556907653809
2020-04-28,11.716421127319336
2020-04-29,12.30954647064209
2020-04-30,11.504655838012695
2020-05-01,11.235491752624512
2020-05-04,11.122614860534668
2020-05-05,11.331003189086914
2020-05-06,10.879499435424805
2020-05-07,10.523503303527832
2020-05-08,11.174710273742676
2020-05-11,10.766622543334961
2020-05-12,10.827399253845215
2020-05-13,10.080684661865234
2020-05-14,10.263020515441895
2020-05-15,10.202242851257324
2020-05-18,11.322319030761719
2020-05-19,11.122614860534668
2020-05-20,11.261541366577148
2020-05-21,10.6884765625
2020-05-22,10.62769603729248
2020-05-26,11.183394432067871
2020-05-27,11.087882041931152
2020-05-28,11.192075729370117
2020-05-29,10.844766616821289
2020-06-01,10.896864891052246
2020-06-02,11.383099555969238
2020-06-03,11.834602355957031
2020-06-04,12.016939163208008
2020-06-05,12.416346549987793
2020-06-08,12.998090744018555
2020-06-09,12.016939163208008
2020-06-10,11.435194969177246
2020-06-11,10.592966079711914
2020-06-12,11.001055717468262
2020-06-15,11.183394432067871
2020-06-16,11.860649108886719
2020-06-17,11.643579483032227
2020-06-18,11.669628143310547
2020-06-19,11.582802772521973
2020-06-22,12.138498306274414
2020-06-23,12.016939163208008
2020-06-24,12.016939163208008
2020-06-25,12.05167007446289
2020-06-26,11.938794136047363
2020-06-29,12.451078414916992
2020-06-30,12.581315994262695
2020-07-01,12.511857986450195
2020-07-02,12.572637557983398
2020-07-06,12.563952445983887
2020-07-07,12.277422904968262
2020-07-08,12.5379056930542
2020-07-09,12.086400032043457
2020-07-10,12.468440055847168
2020-07-13,12.711560249328613
2020-07-14,12.815752029418945
2020-07-15,13.084918022155762
2020-07-16,12.919947624206543
2020-07-17,13.57115364074707
2020-07-20,13.249894142150879
2020-07-21,13.388813972473145
2020-07-22,13.545104026794434
2020-07-23,13.614567756652832
2020-07-24,13.371448516845703
2020-07-27,13.241209030151367
2020-07-28,13.197793960571289
2020-07-29,13.510372161865234
2020-07-30,13.388813972473145
2020-07-31,13.347622871398926
2020-08-03,13.251219749450684
2020-08-04,13.557962417602539
2020-08-05,13.496613502502441
2020-08-06,14.504473686218262
2020-08-07,15.039079666137695
2020-08-10,15.415934562683105
2020-08-11,14.881327629089355
2020-08-12,15.126721382141113
2020-08-13,15.591217994689941
2020-08-14,15.398407936096191
2020-08-17,15.486048698425293
2020-08-18,15.547398567199707
2020-08-19,15.442229270935059
2020-08-20,15.731441497802734
2020-08-21,15.792789459228516
2020-08-24,15.836607933044434
2020-08-25,15.678854942321777
2020-08-26,15.5386323928833
2020-08-27,15.696381568908691
2020-08-28,15.68761920928955
2020-08-31,15.556159019470215
2020-09-01,15.696381568908691
2020-09-02,15.933012008666992
2020-09-03,15.503573417663574
2020-09-04,15.398407936096191
2020-09-08,15.258185386657715
2020-09-09,15.372114181518555
2020-09-10,15.214364051818848
2020-09-11,15.599980354309082
2020-09-14,15.731441497802734
2020-09-15,15.591217994689941
2020-09-16,15.827844619750977
2020-09-17,16.152116775512695
2020-09-18,16.467615127563477
2020-09-21,16.090768814086914
2020-09-22,15.985599517822266
2020-09-23,15.564924240112305
2020-09-24,15.740201950073242
2020-09-25,15.766495704650879
2020-09-28,15.661331176757812
2020-09-29,15.775261878967285
2020-09-30,15.87166690826416
2020-10-01,15.705148696899414
2020-10-02,16.248517990112305
2020-10-05,16.28357696533203
2020-10-06,16.35369110107422
2020-10-07,16.43256187438965
2020-10-08,17.03727912902832
2020-10-09,16.932111740112305
2020-10-12,17.107393264770508
2020-10-13,17.133686065673828
2020-10-14,17.20379638671875
2020-10-15,17.405370712280273
2020-10-16,17.440425872802734
2020-10-19,17.440425872802734
2020-10-20,17.528066635131836
2020-10-21,17.712112426757812
2020-10-22,17.88739776611328
2020-10-23,18.097732543945312
2020-10-26,18.03638458251953
2020-10-27,17.8260440826416
2020-10-28,17.089866638183594
2020-10-29,17.24260139465332
2020-10-30,17.21611976623535
2020-11-02,17.657556533813477
2020-11-03,17.895936965942383
2020-11-04,17.604585647583008
2020-11-05,18.513946533203125
2020-11-06,18.0195369720459
2020-11-09,18.513946533203125
2020-11-10,18.38151741027832
2020-11-11,18.796470642089844
2020-11-12,18.134309768676758
2020-11-13,18.4256591796875
2020-11-16,18.831785202026367
2020-11-17,18.84943962097168
2020-11-18,18.867101669311523
2020-11-19,18.43448829650879
2020-11-20,18.02836799621582
2020-11-23,18.06368637084961
2020-11-24,18.672861099243164
2020-11-25,18.522775650024414
2020-11-27,18.57575225830078
2020-11-30,18.046022415161133
2020-12-01,18.18728256225586
2020-12-02,18.681692123413086
2020-12-03,18.681692123413086
2020-12-04,18.602235794067383
2020-12-07,18.4256591796875
2020-12-08,18.708179473876953
2020-12-09,18.408002853393555
2020-12-10,18.408002853393555
2020-12-11,18.672861099243164
2020-12-14,18.805299758911133
2020-12-15,19.670520782470703
2020-12-16,19.335025787353516
2020-12-17,19.502771377563477
2020-12-18,19.900066375732422
2020-12-21,19.970703125
2020-12-22,20.147274017333984
2020-12-23,20.738798141479492
2020-12-24,20.54456901550293
2020-12-28,20.57105255126953
2020-12-29,20.579879760742188
2020-12-30,20.111963272094727
2020-12-31,20.747629165649414
2021-01-04,20.518081665039062
2021-01-05,21.20672607421875
2021-01-06,22.054288864135742
2021-01-07,21.833566665649414
2021-01-08,22.44275665283203
2021-01-11,22.47806739807129
2021-01-12,22.972484588623047
2021-01-13,23.731754302978516
2021-01-14,24.234996795654297
2021-01-15,24.367429733276367
2021-01-19,24.7735538482666
2021-01-20,24.738239288330078
2021-01-21,24.08490753173828
2021-01-22,23.925989151000977
2021-01-25,23.15788459777832
2021-01-26,21.683481216430664
2021-01-27,20.270872116088867
2021-01-28,21.818143844604492
2021-01-29,21.675947189331055
2021-02-01,22.049209594726562
2021-02-02,22.884607315063477
2021-02-03,22.973482131958008
2021-02-04,23.257871627807617
2021-02-05,23.871091842651367
2021-02-08,24.599842071533203
2021-02-09,24.804250717163086
2021-02-10,24.564292907714844
2021-02-11,24.884233474731445
2021-02-12,25.35525894165039
2021-02-16,25.69297218322754
2021-02-17,25.559661865234375
2021-02-18,24.715381622314453
2021-02-19,25.15973663330078
2021-02-22,23.995515823364258
2021-02-23,24.191030502319336
2021-02-24,24.884233474731445
2021-02-25,23.4178409576416
2021-02-26,23.604473114013672
2021-03-01,23.995515823364258
2021-03-02,23.82665252685547
2021-03-03,23.897748947143555
2021-03-04,23.000141143798828
2021-03-05,23.097904205322266
2021-03-08,23.355632781982422
2021-03-09,24.466537475585938
2021-03-10,24.430986404418945
2021-03-11,25.044206619262695
2021-03-12,25.284160614013672
2021-03-15,25.328596115112305
2021-03-16,24.786476135253906
2021-03-17,23.862205505371094
2021-03-18,23.106792449951172
2021-03-19,23.382293701171875
2021-03-22,23.07124137878418
2021-03-23,22.73352813720703
2021-03-24,22.795734405517578
2021-03-25,23.21343421936035
2021-03-26,23.39118003845215
2021-03-29,23.16900062561035
2021-03-30,23.888864517211914
2021-03-31,23.82665252685547
2021-04-01,24.05771827697754
2021-04-05,24.29767608642578
2021-04-06,24.724260330200195
2021-04-07,24.075496673583984
2021-04-08,24.599842071533203
2021-04-09,24.635391235351562
2021-04-12,24.599842071533203
2021-04-13,25.09752655029297
2021-04-14,25.213064193725586
2021-04-15,25.35525894165039
2021-04-16,25.44412612915039
2021-04-19,25.1864013671875
2021-04-20,25.106416702270508
2021-04-21,25.2308349609375
2021-04-22,25.16862678527832
2021-04-23,25.15085220336914
2021-04-26,25.07086753845215
2021-04-27,24.70648956298828
2021-04-28,24.85757064819336
2021-04-29,24.92995262145996
2021-04-30,24.85846519470215
2021-05-03,24.438501358032227
2021-05-04,23.866628646850586
2021-05-05,23.652175903320312
2021-05-06,22.740764617919922
2021-05-07,23.04456901550293
2021-05-10,22.99095344543457
2021-05-11,22.64246940612793
2021-05-12,21.999116897583008
2021-05-13,21.838275909423828
2021-05-14,22.66927719116211
2021-05-17,22.490570068359375
2021-05-18,22.240373611450195
2021-05-19,22.285053253173828
2021-05-20,22.651409149169922
2021-05-21,22.660341262817383
2021-05-24,22.964149475097656
2021-05-25,22.64246940612793
2021-05-26,22.74969482421875
2021-05-27,22.64246940612793
2021-05-28,22.705020904541016
