,MAS
2020-03-18,31.01177406311035
2020-03-19,30.0613956451416
2020-03-20,27.191810607910156
2020-03-23,25.40178871154785
2020-03-24,29.175609588623047
2020-03-25,31.482345581054688
2020-03-26,32.9401969909668
2020-03-27,31.97136116027832
2020-03-30,32.543434143066406
2020-03-31,31.897550582885742
2020-04-01,30.63346290588379
2020-04-02,30.458148956298828
2020-04-03,29.90453338623047
2020-04-06,32.64493942260742
2020-04-07,34.51799774169922
2020-04-08,36.48334884643555
2020-04-09,37.376800537109375
2020-04-13,36.487979888916016
2020-04-14,36.7657356262207
2020-04-15,35.39545822143555
2020-04-16,36.191707611083984
2020-04-17,37.02497482299805
2020-04-20,36.154666900634766
2020-04-21,35.60841751098633
2020-04-22,36.33984375
2020-04-23,36.73794937133789
2020-04-24,37.08052062988281
2020-04-27,38.45079040527344
2020-04-28,38.626705169677734
2020-04-29,38.423011779785156
2020-04-30,37.99711608886719
2020-05-01,37.0712776184082
2020-05-04,36.8860969543457
2020-05-05,37.793434143066406
2020-05-06,38.22858428955078
2020-05-07,38.46930694580078
2020-05-08,39.015560150146484
2020-05-11,38.46004867553711
2020-05-12,37.17311477661133
2020-05-13,36.90460968017578
2020-05-14,38.32117462158203
2020-05-15,39.552555084228516
2020-05-18,41.13576889038086
2020-05-19,41.81165313720703
2020-05-20,42.515296936035156
2020-05-21,41.60795974731445
2020-05-22,41.49686050415039
2020-05-26,43.320796966552734
2020-05-27,43.58003234863281
2020-05-28,43.35783767700195
2020-05-29,43.191165924072266
2020-06-01,43.237464904785156
2020-06-02,43.9781494140625
2020-06-03,44.959564208984375
2020-06-04,44.25590896606445
2020-06-05,45.02437210083008
2020-06-08,44.72809982299805
2020-06-09,44.292938232421875
2020-06-10,44.218868255615234
2020-06-11,42.15422058105469
2020-06-12,42.394935607910156
2020-06-15,43.54299545288086
2020-06-16,44.746604919433594
2020-06-17,44.79290008544922
2020-06-18,44.681800842285156
2020-06-19,44.894744873046875
2020-06-22,45.56136703491211
2020-06-23,45.45951843261719
2020-06-24,44.19109344482422
2020-06-25,45.08917999267578
2020-06-26,44.71883773803711
2020-06-29,45.255836486816406
2020-06-30,46.487213134765625
2020-07-01,45.96874237060547
2020-07-02,46.42241287231445
2020-07-06,46.60757827758789
2020-07-07,46.31130599975586
2020-07-08,46.46870422363281
2020-07-09,46.129852294921875
2020-07-10,46.23196792602539
2020-07-13,46.3712272644043
2020-07-14,47.37384796142578
2020-07-15,47.83802032470703
2020-07-16,48.58998489379883
2020-07-17,49.49049377441406
2020-07-20,49.59260940551758
2020-07-21,50.03821563720703
2020-07-22,51.19865417480469
2020-07-23,50.4095573425293
2020-07-24,50.2238883972168
2020-07-27,51.88563919067383
2020-07-28,50.5766716003418
2020-07-29,52.30339813232422
2020-07-30,52.943965911865234
2020-07-31,53.06464767456055
2020-08-03,53.58451843261719
2020-08-04,53.1574821472168
2020-08-05,52.99966812133789
2020-08-06,53.315303802490234
2020-08-07,54.002281188964844
2020-08-10,54.15083312988281
2020-08-11,53.07392883300781
2020-08-12,54.03941345214844
2020-08-13,54.048702239990234
2020-08-14,53.80732345581055
2020-08-17,54.9492073059082
2020-08-18,54.67998123168945
2020-08-19,54.30864715576172
2020-08-20,53.844459533691406
2020-08-21,54.49431610107422
2020-08-24,54.837806701660156
2020-08-25,55.088462829589844
2020-08-26,54.86564254760742
2020-08-27,54.2158088684082
2020-08-28,54.34577560424805
2020-08-31,54.12297439575195
2020-09-01,55.107025146484375
2020-09-02,55.54335403442383
2020-09-03,53.06464767456055
2020-09-04,52.37767028808594
2020-09-08,51.987754821777344
2020-09-09,53.79804992675781
2020-09-10,53.55667495727539
2020-09-11,54.34577560424805
2020-09-14,55.14415740966797
2020-09-15,54.912071228027344
2020-09-16,54.837806701660156
2020-09-17,53.426700592041016
2020-09-18,53.55667495727539
2020-09-21,51.88563919067383
2020-09-22,52.52621078491211
2020-09-23,50.39099884033203
2020-09-24,50.58594512939453
2020-09-25,51.05012893676758
2020-09-28,52.65617370605469
2020-09-29,52.099159240722656
2020-09-30,51.18009948730469
2020-10-01,51.18938446044922
2020-10-02,51.32862854003906
2020-10-05,52.05274200439453
2020-10-06,50.45597839355469
2020-10-07,51.88563919067383
2020-10-08,53.36542892456055
2020-10-09,53.486419677734375
2020-10-12,53.681861877441406
2020-10-13,52.77909469604492
2020-10-14,52.937313079833984
2020-10-15,53.467811584472656
2020-10-16,53.47711181640625
2020-10-19,51.997318267822266
2020-10-20,52.28583908081055
2020-10-21,52.22068405151367
2020-10-22,51.597129821777344
2020-10-23,50.964263916015625
2020-10-26,50.210411071777344
2020-10-27,49.856746673583984
2020-10-28,50.04288864135742
2020-10-29,50.22903060913086
2020-10-30,49.88467025756836
2020-11-02,50.94565200805664
2020-11-03,52.081077575683594
2020-11-04,53.34681701660156
2020-11-05,53.67255401611328
2020-11-06,54.044822692871094
2020-11-09,50.01497268676758
2020-11-10,49.856746673583984
2020-11-11,50.86189270019531
2020-11-12,50.33140563964844
2020-11-13,51.32723617553711
2020-11-16,51.45752716064453
2020-11-17,51.85772705078125
2020-11-18,51.215553283691406
2020-11-19,51.41099548339844
2020-11-20,50.81535339355469
2020-11-23,51.37377166748047
2020-11-24,50.843284606933594
2020-11-25,50.40585708618164
2020-11-27,50.48030471801758
2020-11-30,49.9498176574707
2020-12-01,50.098731994628906
2020-12-02,48.228050231933594
2020-12-03,48.451419830322266
2020-12-04,48.01399612426758
2020-12-07,48.981903076171875
2020-12-08,48.51656723022461
2020-12-09,50.3034782409668
2020-12-10,50.685062408447266
2020-12-11,50.58268356323242
2020-12-14,51.24347686767578
2020-12-15,50.9549560546875
2020-12-16,50.73159408569336
2020-12-17,51.448219299316406
2020-12-18,51.736732482910156
2020-12-21,51.904258728027344
2020-12-22,52.70464324951172
2020-12-23,52.332366943359375
2020-12-24,52.853553771972656
2020-12-28,51.550594329833984
2020-12-29,50.86189270019531
2020-12-30,50.97357940673828
2020-12-31,51.12248229980469
2021-01-04,49.959129333496094
2021-01-05,49.2238883972168
2021-01-06,51.37377166748047
2021-01-07,51.3551025390625
2021-01-08,50.53402328491211
2021-01-11,52.11088180541992
2021-01-12,52.736019134521484
2021-01-13,52.30682373046875
2021-01-14,52.81999969482422
2021-01-15,52.334808349609375
2021-01-19,52.62405014038086
2021-01-20,54.51814651489258
2021-01-21,54.135597229003906
2021-01-22,53.66907501220703
2021-01-25,53.76237487792969
2021-01-26,51.57903289794922
2021-01-27,50.720638275146484
2021-01-28,51.33644485473633
2021-01-29,50.67397689819336
2021-02-01,51.392433166503906
2021-02-02,51.66301345825195
2021-02-03,51.765655517578125
2021-02-04,52.17618942260742
2021-02-05,52.64271926879883
2021-02-08,53.49178695678711
2021-02-09,52.52141571044922
2021-02-10,51.57903289794922
2021-02-11,51.32711410522461
2021-02-12,51.271141052246094
2021-02-16,49.8995475769043
2021-02-17,50.590003967285156
2021-02-18,50.338077545166016
2021-02-19,50.944557189941406
2021-02-22,50.720638275146484
2021-02-23,50.132808685302734
2021-02-24,50.20745086669922
2021-02-25,49.38636779785156
2021-02-26,49.656951904296875
2021-03-01,50.83259582519531
2021-03-02,50.37540817260742
2021-03-03,49.656951904296875
2021-03-04,49.30239486694336
2021-03-05,50.65531921386719
2021-03-08,51.17782211303711
2021-03-09,51.6536750793457
2021-03-10,53.025272369384766
2021-03-11,53.23053741455078
2021-03-12,53.03459167480469
2021-03-15,53.63174819946289
2021-03-16,53.127899169921875
2021-03-17,53.202545166015625
2021-03-18,53.27718734741211
2021-03-19,53.482460021972656
2021-03-22,53.920997619628906
2021-03-23,53.07191848754883
2021-03-24,53.46379852294922
2021-03-25,54.144927978515625
2021-03-26,56.02968978881836
2021-03-29,56.10433578491211
2021-03-30,55.992366790771484
2021-03-31,55.889732360839844
2021-04-01,56.90675735473633
2021-04-05,57.66252899169922
2021-04-06,58.25035095214844
2021-04-07,57.0093879699707
2021-04-08,57.401268005371094
2021-04-09,58.763519287109375
2021-04-12,58.95947265625
2021-04-13,58.58625793457031
2021-04-14,58.29700469970703
2021-04-15,58.97813034057617
2021-04-16,60.2657356262207
2021-04-19,60.22842788696289
2021-04-20,59.24871063232422
2021-04-21,59.76189422607422
2021-04-22,59.78055191040039
2021-04-23,60.4150276184082
2021-04-26,59.15540313720703
2021-04-27,59.31402587890625
2021-04-28,59.70590591430664
2021-04-29,60.592308044433594
2021-04-30,59.60327911376953
2021-05-03,60.778907775878906
2021-05-04,61.15214157104492
2021-05-05,61.13346862792969
2021-05-06,61.627994537353516
2021-05-07,62.383758544921875
2021-05-10,62.61701583862305
2021-05-11,60.359046936035156
2021-05-12,57.96110916137695
2021-05-13,59.50063705444336
2021-05-14,59.855194091796875
2021-05-17,59.53795623779297
2021-05-18,57.5225715637207
2021-05-19,57.326629638671875
2021-05-20,57.130680084228516
2021-05-21,56.608177185058594
2021-05-24,56.58951950073242
2021-05-25,56.962745666503906
2021-05-26,57.05604934692383
2021-05-27,56.63923645019531
2021-05-28,56.48937225341797
2021-06-01,56.77973556518555
2021-06-02,55.627647399902344
2021-06-03,55.34666061401367
2021-06-04,55.99293899536133
2021-06-07,55.48714828491211
2021-06-08,55.43095779418945
2021-06-09,54.70973205566406
2021-06-10,54.7472038269043
2021-06-11,55.0281982421875
2021-06-14,55.121864318847656
2021-06-15,55.68385314941406
2021-06-16,55.17806625366211
2021-06-17,55.374759674072266
2021-06-18,54.194576263427734
2021-06-21,54.86896514892578
2021-06-22,54.7472038269043
2021-06-23,54.091548919677734
2021-06-24,53.951053619384766
2021-06-25,54.30697250366211
2021-06-28,54.42874526977539
2021-06-29,54.456844329833984
2021-06-30,55.17806625366211
2021-07-01,55.09375762939453
2021-07-02,55.009456634521484
2021-07-06,54.27888488769531
2021-07-07,54.756568908691406
2021-07-08,53.86674880981445
2021-07-09,54.7472038269043
2021-07-12,54.94389343261719
2021-07-13,54.66290283203125
2021-07-14,54.7472038269043
2021-07-15,54.86896514892578
2021-07-16,55.39349365234375
2021-07-19,55.33729553222656
2021-07-20,55.384124755859375
2021-07-21,55.73068618774414
2021-07-22,55.21553421020508
2021-07-23,55.99293899536133
2021-07-26,55.56208801269531
2021-07-27,55.92738723754883
2021-07-28,55.871185302734375
2021-07-29,54.94389343261719
2021-07-30,55.92738723754883
2021-08-02,55.58082580566406
2021-08-03,56.50810623168945
2021-08-04,56.15217590332031
2021-08-05,56.65797424316406
2021-08-06,56.60177230834961
2021-08-09,55.43095779418945
2021-08-10,56.189640045166016
2021-08-11,58.025474548339844
2021-08-12,58.481483459472656
2021-08-13,58.857566833496094
2021-08-16,59.16783905029297
2021-08-17,57.654090881347656
2021-08-18,56.32838439941406
2021-08-19,56.403602600097656
2021-08-20,57.099361419677734
2021-08-23,57.221588134765625
2021-08-24,57.541259765625
2021-08-25,58.21821975708008
2021-08-26,58.020774841308594
2021-08-27,58.28403854370117
2021-08-30,58.20882034301758
2021-08-31,57.08995819091797
2021-09-01,57.5694694519043
2021-09-02,58.077186584472656
2021-09-03,57.53186798095703
2021-09-07,55.48219680786133
2021-09-08,54.701812744140625
2021-09-09,55.8864860534668
2021-09-10,55.98051452636719
2021-09-13,56.281375885009766
2021-09-14,55.435176849365234
2021-09-15,54.97447204589844
2021-09-16,54.66419982910156
2021-09-17,53.80860900878906
2021-09-20,53.41371536254883
2021-09-21,52.85898208618164
2021-09-22,53.13164138793945
2021-09-23,53.282073974609375
2021-09-24,52.72735595703125
2021-09-27,52.75556564331055
2021-09-28,51.75892639160156
2021-09-29,52.36066818237305
2021-09-30,52.22903823852539
2021-10-01,52.539306640625
2021-10-04,52.64274215698242
2021-10-05,52.529903411865234
2021-10-06,52.78377151489258
2021-10-07,53.705177307128906
2021-10-08,53.47012710571289
2021-10-11,53.3572998046875
2021-10-12,53.26327896118164
2021-10-13,53.41371536254883
2021-10-14,55.05908966064453
2021-10-15,55.72665023803711
2021-10-18,56.50702667236328
2021-10-19,56.27197265625
2021-10-20,56.97712707519531
2021-10-21,57.48484802246094
2021-10-22,57.36262512207031
2021-10-25,57.832733154296875
2021-10-26,57.428443908691406
2021-10-27,60.41832733154297
2021-10-28,61.584190368652344
2021-10-29,61.63121032714844
2021-11-01,60.775611877441406
2021-11-02,60.258487701416016
2021-11-03,60.32431411743164
2021-11-04,60.803810119628906
2021-11-05,60.333709716796875
2021-11-08,60.220882415771484
2021-11-09,61.79104995727539
2021-11-10,60.80499267578125
2021-11-11,60.937095642089844
2021-11-12,62.94694519042969
2021-11-15,63.44704818725586
2021-11-16,64.61711120605469
2021-11-17,64.24910736083984
2021-11-18,63.92829132080078
2021-11-19,63.7867431640625
2021-11-22,64.42839050292969
2021-11-23,64.37175750732422
2021-11-24,64.52272033691406
2021-11-26,63.296077728271484
2021-11-29,63.54140853881836
2021-11-30,62.18263626098633
2021-12-01,61.965606689453125
2021-12-02,63.730125427246094
2021-12-03,64.8813247680664
2021-12-06,64.62653350830078
2021-12-07,64.7303466796875
2021-12-08,64.96623229980469
2021-12-09,64.57936096191406
2021-12-10,64.8341293334961
2021-12-13,64.43780517578125
2021-12-14,64.29627227783203
2021-12-15,65.39085388183594
2021-12-16,64.87187194824219
2021-12-17,62.72049331665039
2021-12-20,61.088069915771484
2021-12-21,62.63556671142578
2021-12-22,63.645198822021484
2021-12-23,64.1641845703125
2021-12-27,65.31535339355469
2021-12-28,65.64561462402344
2021-12-29,66.26838684082031
2021-12-30,65.74942016601562
2021-12-31,66.2589340209961
2022-01-03,65.50405883789062
2022-01-04,66.24951171875
2022-01-05,64.46611785888672
2022-01-06,64.77751159667969
2022-01-07,63.28664779663086
2022-01-10,62.85258865356445
2022-01-11,63.67350387573242
2022-01-12,64.46611785888672
2022-01-13,64.29627227783203
2022-01-14,63.48479461669922
2022-01-18,62.18263626098633
2022-01-19,61.8901252746582
2022-01-20,61.46549987792969
2022-01-21,60.63514709472656
2022-01-24,61.33340835571289
2022-01-25,59.86140823364258
2022-01-26,58.823455810546875
2022-01-27,58.087459564208984
2022-01-28,59.06878662109375
2022-01-31,59.757606506347656
2022-02-01,59.78591537475586
2022-02-02,60.05012130737305
2022-02-03,59.09709167480469
2022-02-04,57.99308776855469
2022-02-07,56.917388916015625
2022-02-08,55.813392639160156
2022-02-09,57.15329360961914
2022-02-10,54.983036041259766
2022-02-11,54.4734992980957
2022-02-14,54.02057647705078
2022-02-15,54.75657272338867
2022-02-16,55.36991500854492
2022-02-17,54.49237060546875
2022-02-18,54.313087463378906
2022-02-22,52.756160736083984
2022-02-23,51.972984313964844
2022-02-24,52.49460983276367
2022-02-25,53.708580017089844
2022-02-28,53.149009704589844
2022-03-01,51.76433181762695
2022-03-02,53.310245513916016
2022-03-03,52.8644905090332
2022-03-04,52.001434326171875
2022-03-07,49.251041412353516
2022-03-08,49.772666931152344
2022-03-09,51.31857681274414
2022-03-10,51.07198715209961
2022-03-11,50.95817947387695
2022-03-14,51.31857681274414
2022-03-15,52.77912902832031
2022-03-16,53.224884033203125
2022-03-17,53.993099212646484
2022-03-18,54.43886184692383
2022-03-21,52.99726867675781
2022-03-22,52.35234451293945
2022-03-23,50.60726547241211
2022-03-24,50.189964294433594
2022-03-25,49.601951599121094
2022-03-28,50.18048095703125
2022-03-29,52.06782913208008
2022-03-30,50.597782135009766
2022-03-31,48.369014739990234
2022-04-01,48.89064025878906
2022-04-04,49.27949523925781
2022-04-05,48.160362243652344
2022-04-06,48.14139938354492
2022-04-07,48.04655456542969
2022-04-08,48.056034088134766
2022-04-11,47.553382873535156
2022-04-12,47.10763168334961
2022-04-13,47.84738540649414
2022-04-14,46.84207534790039
2022-04-18,46.633419036865234
2022-04-19,48.38798522949219
2022-04-20,49.184654235839844
2022-04-21,49.469173431396484
2022-04-22,48.3026237487793
2022-04-25,49.52608108520508
2022-04-26,50.00977325439453
2022-04-27,52.06782913208008
2022-04-28,52.219573974609375
2022-04-29,49.971832275390625
2022-05-02,50.189964294433594
2022-05-03,51.109928131103516
2022-05-04,52.93088150024414
2022-05-05,51.25218963623047
2022-05-06,50.322750091552734
2022-05-09,50.986629486083984
2022-05-10,50.436546325683594
2022-05-11,49.65886306762695
2022-05-12,51.74536895751953
2022-05-13,52.513572692871094
2022-05-16,52.44718933105469
2022-05-17,53.310245513916016
2022-05-18,51.51774597167969
2022-05-19,51.195281982421875
2022-05-20,51.489295959472656
2022-05-23,51.94453048706055
2022-05-24,51.735877990722656
2022-05-25,52.87397003173828
2022-05-26,54.43722152709961
2022-05-27,55.133060455322266
2022-05-31,54.03688049316406
2022-06-01,53.064613342285156
2022-06-02,54.18938064575195
2022-06-03,53.6937255859375
2022-06-06,54.332366943359375
2022-06-07,54.45628356933594
2022-06-08,53.731849670410156
2022-06-09,54.04640579223633
2022-06-10,52.15907287597656
2022-06-13,49.83326721191406
2022-06-14,48.8133430480957
2022-06-15,48.565513610839844
2022-06-16,45.477142333984375
2022-06-17,45.39134979248047
2022-06-21,45.0482063293457
2022-06-22,45.11494064331055
2022-06-23,47.21196365356445
2022-06-24,49.375732421875
2022-06-27,49.27088165283203
2022-06-28,48.84194564819336
2022-06-29,48.08891296386719
2022-06-30,48.23188781738281
2022-07-01,49.19462585449219
2022-07-05,50.19548416137695
2022-07-06,49.95718002319336
2022-07-07,49.99531173706055
2022-07-08,50.100162506103516
2022-07-11,50.24313735961914
2022-07-12,50.338462829589844
2022-07-13,50.69114685058594
2022-07-14,50.58629608154297
2022-07-15,51.091487884521484
2022-07-18,50.57676696777344
2022-07-19,51.777793884277344
2022-07-20,52.235328674316406
2022-07-21,53.665130615234375
2022-07-22,53.674659729003906
2022-07-25,52.81678009033203
2022-07-26,52.53082275390625
2022-07-27,51.39651870727539
2022-07-28,52.69286346435547
2022-07-29,52.78818130493164
2022-08-01,52.454566955566406
2022-08-02,50.73881149291992
2022-08-03,49.785606384277344
2022-08-04,50.41471862792969
2022-08-05,50.252681732177734
2022-08-08,50.50050354003906
2022-08-09,48.803810119628906
2022-08-10,51.139156341552734
2022-08-11,52.471046447753906
2022-08-12,53.256771087646484
2022-08-15,53.122623443603516
2022-08-16,53.69754409790039
2022-08-17,53.937095642089844
2022-08-18,53.937095642089844
2022-08-19,53.065128326416016
2022-08-22,50.77503204345703
2022-08-23,50.171363830566406
2022-08-24,50.33426284790039
2022-08-25,51.06249237060547
2022-08-26,48.8777961730957
2022-08-29,48.666988372802734
2022-08-30,48.92570495605469
2022-08-31,48.74364471435547
2022-09-01,48.6478271484375
2022-09-02,47.77586364746094
2022-09-06,47.20094680786133
2022-09-07,48.72447967529297
2022-09-08,49.04069137573242
2022-09-09,50.09471130371094
2022-09-12,50.49715805053711
2022-09-13,47.36383819580078
2022-09-14,46.60686111450195
2022-09-15,46.942230224609375
2022-09-16,46.7314338684082
2022-09-19,47.33509826660156
2022-09-20,46.30982208251953
2022-09-21,45.61991882324219
2022-09-22,44.652130126953125
2022-09-23,44.795860290527344
2022-09-26,43.693931579589844
2022-09-27,43.97181701660156
2022-09-28,46.81766891479492
2022-09-29,45.303707122802734
2022-09-30,44.73836898803711
2022-10-03,46.50145721435547
2022-10-04,48.20705795288086
2022-10-05,47.82377624511719
2022-10-06,48.46577835083008
2022-10-07,46.58769607543945
2022-10-10,46.90390396118164
2022-10-11,46.74101257324219
2022-10-12,46.396053314208984
2022-10-13,46.56853103637695
2022-10-14,44.93001174926758
2022-10-17,45.81155776977539
2022-10-18,46.62602233886719
2022-10-19,44.41257858276367
2022-10-20,42.80280303955078
2022-10-21,44.4509162902832
2022-10-24,45.11206817626953
2022-10-25,46.319400787353516
2022-10-26,43.665184020996094
2022-10-27,44.096378326416016
2022-10-28,45.13123321533203
2022-10-31,44.33592224121094
2022-11-01,43.751426696777344
2022-11-02,42.27579116821289
2022-11-03,41.11637496948242
2022-11-04,41.72962188720703
2022-11-07,42.70698165893555
2022-11-08,43.636436462402344
2022-11-09,43.43397521972656
2022-11-10,48.379947662353516
2022-11-11,49.26694869995117
2022-11-14,47.936458587646484
2022-11-15,49.11268615722656
2022-11-16,48.534217834472656
2022-11-17,47.30977249145508
2022-11-18,48.138912200927734
2022-11-21,47.80147171020508
2022-11-22,48.45708465576172
2022-11-23,48.86201858520508
2022-11-25,49.103050231933594
2022-11-28,47.99429702758789
2022-11-29,48.08106994628906
2022-11-30,48.95842742919922
2022-12-01,49.90327072143555
2022-12-02,49.09341049194336
2022-12-05,47.63758087158203
2022-12-06,46.683082580566406
2022-12-07,47.1651496887207
2022-12-08,47.86896514892578
2022-12-09,47.55080795288086
2022-12-12,47.878604888916016
2022-12-13,49.575469970703125
2022-12-14,48.34138488769531
2022-12-15,46.79878234863281
2022-12-16,45.718955993652344
2022-12-19,45.27546310424805
2022-12-20,44.86088180541992
2022-12-21,45.42971420288086
2022-12-22,45.24653625488281
2022-12-23,45.43935775756836
2022-12-27,45.564697265625
2022-12-28,44.4848747253418
2022-12-29,45.535770416259766
2022-12-30,44.9958610534668
2023-01-03,45.718955993652344
2023-01-04,46.981964111328125
2023-01-05,46.41313171386719
2023-01-06,47.878604888916016
2023-01-09,48.55349349975586
2023-01-10,48.98735809326172
2023-01-11,49.83578109741211
2023-01-12,50.00932693481445
2023-01-13,50.13466262817383
2023-01-17,49.103050231933594
2023-01-18,48.582420349121094
2023-01-19,46.509544372558594
2023-01-20,48.34138488769531
2023-01-23,49.29587173461914
2023-01-24,49.28623962402344
2023-01-25,49.479061126708984
2023-01-26,48.76560974121094
2023-01-27,49.209102630615234
2023-01-30,48.592063903808594
2023-01-31,51.29161834716797
2023-02-01,52.40036392211914
2023-02-02,54.656429290771484
2023-02-03,53.40305709838867
2023-02-06,52.37144470214844
2023-02-07,52.554622650146484
2023-02-08,52.17861557006836
2023-02-09,52.062923431396484
2023-02-10,53.08489990234375
2023-02-13,54.531089782714844
2023-02-14,53.441627502441406
2023-02-15,54.15507888793945
2023-02-16,53.8079948425293
2023-02-17,53.055973052978516
2023-02-21,50.93489456176758
2023-02-22,51.424415588378906
2023-02-23,51.64736557006836
2023-02-24,50.87187957763672
2023-02-27,50.833106994628906
2023-02-28,50.82341766357422
2023-03-01,50.028541564941406
2023-03-02,50.4841423034668
2023-03-03,51.27901077270508
2023-03-06,50.34842300415039
2023-03-07,49.56324768066406
2023-03-08,49.77650833129883
2023-03-09,49.48569869995117
2023-03-10,48.56481170654297
2023-03-13,48.7102165222168
2023-03-14,49.11734390258789
2023-03-15,48.62297439575195
2023-03-16,48.89439392089844
2023-03-17,47.808712005615234
2023-03-20,48.593894958496094
2023-03-21,49.7280387878418
2023-03-22,47.67300033569336
2023-03-23,46.916908264160156
2023-03-24,46.58732604980469
2023-03-27,46.28682327270508
2023-03-28,46.548545837402344
2023-03-29,47.265872955322266
2023-03-30,46.94598388671875
2023-03-31,48.19645690917969
2023-04-03,48.38063430786133
2023-04-04,47.05261993408203
2023-04-05,45.928165435791016
2023-04-06,45.598575592041016
2023-04-10,46.054168701171875
2023-04-11,47.004146575927734
2023-04-12,46.90720748901367
2023-04-13,47.27556610107422
2023-04-14,47.14954376220703
2023-04-17,47.876564025878906
2023-04-18,48.526039123535156
2023-04-19,48.72960662841797
2023-04-20,49.43723678588867
2023-04-21,49.23366928100586
2023-04-24,49.46631622314453
2023-04-25,48.700531005859375
2023-04-26,49.29182434082031
2023-04-27,51.26931381225586
2023-04-28,51.87031936645508
2023-05-01,51.72491455078125
2023-05-02,51.695838928222656
2023-05-03,52.1126594543457
2023-05-04,51.11422348022461
2023-05-05,51.81216049194336
2023-05-08,52.24837112426758
2023-05-09,52.1126594543457
2023-05-10,51.60859298706055
2023-05-11,50.96882247924805
2023-05-12,50.406593322753906
2023-05-15,50.76525115966797
2023-05-16,49.863746643066406
2023-05-17,51.23054504394531
2023-05-18,51.95756149291992
2023-05-19,50.93973922729492
2023-05-22,50.45505905151367
2023-05-23,49.55354690551758
2023-05-24,48.739295959472656
2023-05-25,48.96839141845703
2023-05-26,49.494834899902344
2023-05-30,48.73442840576172
2023-05-31,47.10636520385742
2023-06-01,47.82777786254883
2023-06-02,50.177249908447266
2023-06-05,49.611820220947266
2023-06-06,51.71756362915039
2023-06-07,53.47235870361328
2023-06-08,53.277381896972656
2023-06-09,52.604705810546875
2023-06-12,53.755069732666016
2023-06-13,54.52523422241211
2023-06-14,53.90130615234375
2023-06-15,54.61296844482422
2023-06-16,54.10602951049805
2023-06-20,54.60321807861328
2023-06-21,54.75920104980469
2023-06-22,53.99879455566406
2023-06-23,53.87205505371094
2023-06-26,54.06703186035156
2023-06-27,55.568355560302734
2023-06-28,55.36362838745117
2023-06-29,55.89981460571289
2023-06-30,55.938812255859375
2023-07-03,55.422122955322266
2023-07-05,54.739707946777344
2023-07-06,53.81356430053711
2023-07-07,53.82331085205078
2023-07-10,55.422122955322266
2023-07-11,56.31902313232422
2023-07-12,57.52786636352539
2023-07-13,58.55149841308594
2023-07-14,58.473506927490234
2023-07-17,58.951202392578125
2023-07-18,59.253414154052734
2023-07-19,59.04868698120117
2023-07-20,58.22003936767578
2023-07-21,57.752098083496094
2023-07-24,57.888580322265625
2023-07-25,59.038936614990234
2023-07-26,60.062564849853516
2023-07-27,60.45252227783203
2023-07-28,59.711612701416016
2023-07-31,59.15592575073242
2023-08-01,59.90658950805664
2023-08-02,59.019439697265625
2023-08-03,57.830081939697266
2023-08-04,57.888580322265625
2023-08-07,58.60999298095703
2023-08-08,58.317527770996094
2023-08-09,57.83983612060547
2023-08-10,57.60963439941406
2023-08-11,57.42350387573242
2023-08-14,58.03085708618164
2023-08-15,57.805545806884766
2023-08-16,56.806373596191406
2023-08-17,55.29780197143555
2023-08-18,55.630859375
2023-08-21,54.98433303833008
2023-08-22,54.96474075317383
2023-08-23,55.87575912475586
2023-08-24,55.38596725463867
2023-08-25,55.50351333618164
2023-08-28,55.640655517578125
2023-08-29,57.15901565551758
2023-08-30,57.61942672729492
2023-08-31,57.805545806884766
2023-09-01,58.50105667114258
2023-09-05,56.1108512878418
2023-09-06,56.50269317626953
2023-09-07,55.562294006347656
2023-09-08,55.0822868347168
2023-09-11,55.48392105102539
2023-09-12,54.70024871826172
2023-09-13,54.34759521484375
2023-09-14,54.73943328857422
2023-09-15,53.55413055419922
2023-09-18,53.89698791503906
2023-09-19,54.328006744384766
2023-09-20,53.4561767578125
2023-09-21,52.496177673339844
2023-09-22,52.00638198852539
2023-09-25,52.192501068115234
2023-09-26,51.55577087402344
2023-09-27,52.123931884765625
2023-09-28,53.21127700805664
2023-09-29,52.35903549194336
2023-10-02,51.50679397583008
2023-10-03,50.59577941894531
2023-10-04,51.222713470458984
2023-10-05,51.154136657714844
2023-10-06,51.134544372558594
2023-10-09,51.14434051513672
2023-10-10,51.55577087402344
2023-10-11,52.535362243652344
2023-10-12,50.566383361816406
2023-10-13,50.07658767700195
2023-10-16,51.44801330566406
2023-10-17,51.47740173339844
2023-10-18,49.75333023071289
2023-10-19,49.09700393676758
2023-10-20,48.861900329589844
2023-10-23,48.76394271850586
2023-10-24,48.137001037597656
2023-10-25,47.34354019165039
2023-10-26,50.47822189331055
2023-10-27,49.998226165771484
2023-10-30,50.7721061706543
2023-10-31,51.02679443359375
2023-11-01,51.63414001464844
2023-11-02,52.77046203613281
2023-11-03,53.96555709838867
2023-11-06,53.52474594116211
2023-11-07,54.063514709472656
2023-11-08,55.26841354370117
2023-11-09,54.63336944580078
2023-11-10,55.3028678894043
2023-11-13,54.76136016845703
2023-11-14,58.17779541015625
2023-11-15,58.32548141479492
2023-11-16,58.453468322753906
2023-11-17,59.18204879760742
2023-11-20,59.241119384765625
2023-11-21,58.128570556640625
2023-11-22,58.36486053466797
2023-11-24,58.276248931884766
2023-11-27,58.857139587402344
2023-11-28,58.571624755859375
2023-11-29,59.43803405761719
