,DRI
2018-01-23,80.78446197509766
2018-01-24,80.83419036865234
2018-01-25,81.09107208251953
2018-01-26,81.61308288574219
2018-01-29,81.39765930175781
2018-01-30,79.99726867675781
2018-01-31,79.42549133300781
2018-02-01,80.80103302001953
2018-02-02,79.58292388916016
2018-02-05,78.07479095458984
2018-02-06,78.20738220214844
2018-02-07,78.78742980957031
2018-02-08,75.6800308227539
2018-02-09,76.80697631835938
2018-02-12,78.07479095458984
2018-02-13,78.48912048339844
2018-02-14,79.22660064697266
2018-02-15,80.95018005371094
2018-02-16,79.9806900024414
2018-02-20,78.63825988769531
2018-02-21,78.9697265625
2018-02-22,78.87857818603516
2018-02-23,79.01116943359375
2018-02-26,79.81494903564453
2018-02-27,76.96442413330078
2018-02-28,76.39266204833984
2018-03-01,76.6495361328125
2018-03-02,79.11061096191406
2018-03-05,78.26539611816406
2018-03-06,77.99191284179688
2018-03-07,77.38702392578125
2018-03-08,77.57760620117188
2018-03-09,78.56370544433594
2018-03-12,78.51399230957031
2018-03-13,78.29024505615234
2018-03-14,78.06649780273438
2018-03-15,77.57760620117188
2018-03-16,78.34825134277344
2018-03-19,78.19911193847656
2018-03-20,78.81227111816406
2018-03-21,77.32073974609375
2018-03-22,71.21363067626953
2018-03-23,69.8132095336914
2018-03-26,70.28553009033203
2018-03-27,69.78837585449219
2018-03-28,69.92094421386719
2018-03-29,70.6418685913086
2018-04-02,69.66405487060547
2018-04-03,70.0700912475586
2018-04-04,71.95941925048828
2018-04-05,71.81855010986328
2018-04-06,71.9759750366211
2018-04-09,72.24309539794922
2018-04-10,72.27647399902344
2018-04-11,72.20135498046875
2018-04-12,72.4935073852539
2018-04-13,73.21968841552734
2018-04-16,74.24635314941406
2018-04-17,74.63866424560547
2018-04-18,74.92245483398438
2018-04-19,74.92245483398438
2018-04-20,75.99922180175781
2018-04-23,75.99922180175781
2018-04-24,75.4566650390625
2018-04-25,76.05766296386719
2018-04-26,77.5016860961914
2018-04-27,78.82884979248047
2018-04-30,77.5100326538086
2018-05-01,77.8772964477539
2018-05-02,76.78385162353516
2018-05-03,76.65028381347656
2018-05-04,77.48497772216797
2018-05-07,76.71707153320312
2018-05-08,77.01754760742188
2018-05-09,76.65861511230469
2018-05-10,76.24130249023438
2018-05-11,75.39824676513672
2018-05-14,72.5936508178711
2018-05-15,72.8691177368164
2018-05-16,72.80233764648438
2018-05-17,71.73392486572266
2018-05-18,70.99938201904297
2018-05-21,71.96763610839844
2018-05-22,71.73392486572266
2018-05-23,71.54193115234375
2018-05-24,72.57697296142578
2018-05-25,73.35324096679688
2018-05-29,73.5201644897461
2018-05-30,74.2630386352539
2018-05-31,72.96092987060547
2018-06-01,73.87073516845703
2018-06-04,74.01264953613281
2018-06-05,74.505126953125
2018-06-06,75.88237762451172
2018-06-07,76.29137420654297
2018-06-08,76.33309936523438
2018-06-11,77.05094909667969
2018-06-12,77.48497772216797
2018-06-13,77.10935974121094
2018-06-14,76.95079040527344
2018-06-15,78.54503631591797
2018-06-18,78.72870635986328
2018-06-19,78.97075653076172
2018-06-20,77.85224914550781
2018-06-21,89.36273956298828
2018-06-22,90.87355041503906
2018-06-25,89.56307220458984
2018-06-26,90.0137939453125
2018-06-27,88.36944580078125
2018-06-28,90.1473617553711
2018-06-29,89.36273956298828
2018-07-02,91.40775299072266
2018-07-03,90.70660400390625
2018-07-05,91.97532653808594
2018-07-06,92.71823120117188
2018-07-09,92.80226135253906
2018-07-10,92.27283477783203
2018-07-11,92.82745361328125
2018-07-12,93.60901641845703
2018-07-13,94.19725799560547
2018-07-16,93.51655578613281
2018-07-17,92.76022338867188
2018-07-18,94.2477035522461
2018-07-19,93.96195220947266
2018-07-20,92.82745361328125
2018-07-23,93.24763488769531
2018-07-24,91.01226043701172
2018-07-25,89.96179962158203
2018-07-26,89.92818450927734
2018-07-27,89.73489379882812
2018-07-30,89.43235778808594
2018-07-31,89.8693618774414
2018-08-01,89.52479553222656
2018-08-02,91.40723419189453
2018-08-03,91.49966430664062
2018-08-06,93.18883514404297
2018-08-07,92.42408752441406
2018-08-08,92.34003448486328
2018-08-09,91.95348358154297
2018-08-10,91.99549102783203
2018-08-13,91.87785339355469
2018-08-14,93.41572570800781
2018-08-15,94.40737915039062
2018-08-16,94.86116790771484
2018-08-17,95.67633056640625
2018-08-20,96.10490417480469
2018-08-21,95.8023910522461
2018-08-22,95.60067749023438
2018-08-23,96.06289672851562
2018-08-24,96.07971954345703
2018-08-27,95.70153045654297
2018-08-28,96.62594604492188
2018-08-29,96.54190826416016
2018-08-30,97.1637954711914
2018-08-31,97.5167465209961
2018-09-04,98.55038452148438
2018-09-05,99.89500427246094
2018-09-06,99.84457397460938
2018-09-07,100.1386947631836
2018-09-10,99.7353286743164
2018-09-11,100.32357788085938
2018-09-12,99.78575897216797
2018-09-13,99.87818145751953
2018-09-14,100.04627227783203
2018-09-17,99.14705657958984
2018-09-18,99.92021942138672
2018-09-19,99.07141876220703
2018-09-20,97.8613052368164
2018-09-21,94.86956787109375
2018-09-24,95.19732666015625
2018-09-25,95.02924346923828
2018-09-26,94.57542419433594
2018-09-27,93.51655578613281
2018-09-28,93.44092559814453
2018-10-01,91.78540802001953
2018-10-02,89.96179962158203
2018-10-03,90.67610931396484
2018-10-04,90.8778076171875
2018-10-05,91.08788299560547
2018-10-08,91.04586029052734
2018-10-09,91.93444061279297
2018-10-10,90.51277160644531
2018-10-11,88.05022430419922
2018-10-12,90.343505859375
2018-10-15,90.32659149169922
2018-10-16,93.16144561767578
2018-10-17,93.03453063964844
2018-10-18,92.79757690429688
2018-10-19,89.97962188720703
2018-10-22,90.65662384033203
2018-10-23,90.71582794189453
2018-10-24,87.93175506591797
2018-10-25,90.06423950195312
2018-10-26,87.93175506591797
2018-10-29,88.98954772949219
2018-10-30,91.45207214355469
2018-10-31,90.16581726074219
2018-11-01,88.73567199707031
2018-11-02,89.10802459716797
2018-11-05,89.98810577392578
2018-11-06,93.6353530883789
2018-11-07,94.11769104003906
2018-11-08,94.9808349609375
2018-11-09,95.15010070800781
2018-11-12,95.1077880859375
2018-11-13,94.820068359375
2018-11-14,94.71006774902344
2018-11-15,94.62541961669922
2018-11-16,94.6592788696289
2018-11-19,96.01325988769531
2018-11-20,94.21924591064453
2018-11-21,94.10922241210938
2018-11-23,94.41387939453125
2018-11-26,93.32223510742188
2018-11-27,93.02606201171875
2018-11-28,95.92017364501953
2018-11-29,94.15155029296875
2018-11-30,93.54226684570312
2018-12-03,93.12759399414062
2018-12-04,91.18128204345703
2018-12-06,92.56063842773438
2018-12-07,88.71028137207031
2018-12-10,89.15879821777344
2018-12-11,86.1039047241211
2018-12-12,89.11648559570312
2018-12-13,88.19408416748047
2018-12-14,87.33092498779297
2018-12-17,83.68367767333984
2018-12-18,87.8809814453125
2018-12-19,85.1561279296875
2018-12-20,83.84446716308594
2018-12-21,83.9290771484375
2018-12-24,81.83888244628906
2018-12-26,83.41288757324219
2018-12-27,83.3959732055664
2018-12-28,83.21824645996094
2018-12-31,84.5045394897461
2019-01-02,84.56376647949219
2019-01-03,83.20133972167969
2019-01-04,85.80770874023438
2019-01-07,87.95714569091797
2019-01-08,89.37879943847656
2019-01-09,89.37881469726562
2019-01-10,90.15437316894531
2019-01-11,92.03792572021484
2019-01-14,90.27369689941406
2019-01-15,91.41575622558594
2019-01-16,91.01519012451172
2019-01-17,92.05499267578125
2019-01-18,92.915771484375
2019-01-22,92.58341217041016
2019-01-23,92.1231689453125
2019-01-24,91.5521240234375
2019-01-25,90.7083511352539
2019-01-28,91.509521484375
2019-01-29,90.52938079833984
2019-01-30,90.45267486572266
2019-01-31,89.42996215820312
2019-02-01,89.4725570678711
2019-02-04,91.33907318115234
2019-02-05,92.1231689453125
2019-02-06,93.103271484375
2019-02-07,93.4015884399414
2019-02-08,93.24817657470703
2019-02-11,93.99817657470703
2019-02-12,95.0379638671875
2019-02-13,95.14877319335938
2019-02-14,95.3703384399414
2019-02-15,95.55785369873047
2019-02-19,94.89307403564453
2019-02-20,94.21125030517578
2019-02-21,94.68850708007812
2019-02-22,95.25104522705078
2019-02-25,94.68000030517578
2019-02-26,94.66294860839844
2019-02-27,94.91011810302734
2019-02-28,95.5493392944336
2019-03-01,95.15727233886719
2019-03-04,94.77374267578125
2019-03-05,94.33055877685547
2019-03-06,93.3589859008789
2019-03-07,92.41293334960938
2019-03-08,91.7396240234375
2019-03-11,92.71124267578125
2019-03-12,93.27373504638672
2019-03-13,93.78511047363281
2019-03-14,93.78511047363281
2019-03-15,94.31354522705078
2019-03-18,94.68000030517578
2019-03-19,94.06636047363281
2019-03-20,92.6004409790039
2019-03-21,98.95845794677734
2019-03-22,100.09199523925781
2019-03-25,101.17439270019531
2019-03-26,101.50677490234375
2019-03-27,101.4385986328125
2019-03-28,103.23692321777344
2019-03-29,103.52669525146484
2019-04-01,102.68292999267578
2019-04-02,101.57496643066406
2019-04-03,100.9527816772461
2019-04-04,101.00394439697266
2019-04-05,101.40450286865234
2019-04-08,101.70281219482422
2019-04-09,100.37340545654297
2019-04-10,100.35624694824219
2019-04-11,99.79017639160156
2019-04-12,99.91883087158203
2019-04-15,99.36136627197266
2019-04-16,99.26701354980469
2019-04-17,98.1348876953125
2019-04-18,100.23616790771484
2019-04-22,100.19331359863281
2019-04-23,100.34770202636719
2019-04-24,101.14532470703125
2019-04-25,102.1916732788086
2019-04-26,104.31012725830078
2019-04-29,103.20374298095703
2019-04-30,100.86227416992188
2019-05-01,99.08690643310547
2019-05-02,101.04239654541016
2019-05-03,100.93090057373047
2019-05-06,101.78857421875
2019-05-07,102.45755767822266
2019-05-08,101.9515380859375
2019-05-09,103.22087860107422
2019-05-10,104.421630859375
2019-05-13,103.0750732421875
2019-05-14,103.80409240722656
2019-05-15,103.74406433105469
2019-05-16,102.0201416015625
2019-05-17,102.80060577392578
2019-05-20,105.4165267944336
2019-05-21,107.0203628540039
2019-05-22,105.51947784423828
2019-05-23,103.57252502441406
2019-05-24,103.0322036743164
2019-05-28,101.31684112548828
2019-05-29,99.42997741699219
2019-05-30,100.90516662597656
2019-05-31,99.76445770263672
2019-06-03,99.87596893310547
2019-06-04,101.22250366210938
2019-06-05,101.21392822265625
2019-06-06,103.50392150878906
2019-06-07,104.05281066894531
2019-06-10,102.0458755493164
2019-06-11,102.0887451171875
2019-06-12,101.04239654541016
2019-06-13,101.97725677490234
2019-06-14,102.64623260498047
2019-06-17,101.47123718261719
2019-06-18,101.14532470703125
2019-06-19,100.69932556152344
2019-06-20,101.77999114990234
2019-06-21,103.97564697265625
2019-06-24,104.6274642944336
2019-06-25,105.61380004882812
2019-06-26,102.92928314208984
2019-06-27,104.24152374267578
2019-06-28,104.40447235107422
2019-07-01,104.28439331054688
2019-07-02,103.63256072998047
2019-07-03,104.38732147216797
2019-07-05,106.0426254272461
2019-07-08,107.1919174194336
2019-07-09,105.8790054321289
2019-07-10,104.94612121582031
2019-07-11,105.66305541992188
2019-07-12,107.7619857788086
2019-07-15,108.33207702636719
2019-07-16,106.42315673828125
2019-07-17,105.55941772460938
2019-07-18,107.16597747802734
2019-07-19,107.45967102050781
2019-07-22,108.36660766601562
2019-07-23,108.10746765136719
2019-07-24,107.31283569335938
2019-07-25,106.75138854980469
2019-07-26,108.79847717285156
2019-07-29,109.36856842041016
2019-07-30,107.69287109375
2019-07-31,104.99797058105469
2019-08-01,104.41062927246094
2019-08-02,103.72825622558594
2019-08-05,101.94026184082031
2019-08-06,101.82798767089844
