,PG
2020-12-29,125.3699722290039
2020-12-30,124.78126525878906
2020-12-31,126.02210998535156
2021-01-04,124.82656860351562
2021-01-05,125.62359619140625
2021-01-06,126.94597625732422
2021-01-07,125.75943756103516
2021-01-08,125.70507049560547
2021-01-11,124.85369873046875
2021-01-12,124.129150390625
2021-01-13,124.31935119628906
2021-01-14,122.99700164794922
2021-01-15,122.07315826416016
2021-01-19,121.00439453125
2021-01-20,119.49183654785156
2021-01-21,119.37432098388672
2021-01-22,118.45401763916016
2021-01-25,120.49507904052734
2021-01-26,121.2695541381836
2021-01-27,116.9779052734375
2021-01-28,118.78204345703125
2021-01-29,116.82299041748047
2021-02-01,117.51549530029297
2021-02-02,117.35148620605469
2021-02-03,117.49726867675781
2021-02-04,117.57015228271484
2021-02-05,118.06221771240234
2021-02-08,117.6977310180664
2021-02-09,117.24213409423828
2021-02-10,116.83211517333984
2021-02-11,116.9323501586914
2021-02-12,116.28538513183594
2021-02-16,116.5587387084961
2021-02-17,117.05077362060547
2021-02-18,118.02574920654297
2021-02-19,115.82979583740234
2021-02-22,115.33776092529297
2021-02-23,116.19428253173828
2021-02-24,116.32184600830078
2021-02-25,115.33776092529297
2021-02-26,112.55864715576172
2021-03-01,113.25114440917969
2021-03-02,112.89579772949219
2021-03-03,112.22151184082031
2021-03-04,111.30120086669922
2021-03-05,114.79105377197266
2021-03-08,116.00292205810547
2021-03-09,114.97330474853516
2021-03-10,116.03026580810547
2021-03-11,115.6384506225586
2021-03-12,116.75920104980469
2021-03-15,117.14190673828125
2021-03-16,117.4881591796875
2021-03-17,117.01433563232422
2021-03-18,117.26948547363281
2021-03-19,116.64075469970703
2021-03-22,118.6180191040039
2021-03-23,120.82308959960938
2021-03-24,120.78665924072266
2021-03-25,121.62491607666016
2021-03-26,123.41995239257812
2021-03-29,125.35166931152344
2021-03-30,123.41995239257812
2021-03-31,123.40174865722656
2021-04-01,122.35388946533203
2021-04-05,124.33116912841797
2021-04-06,124.376708984375
2021-04-07,124.59539794921875
2021-04-08,125.0692138671875
2021-04-09,124.2582778930664
2021-04-12,124.7593994140625
2021-04-13,123.11017608642578
2021-04-14,123.556640625
2021-04-15,125.05096435546875
2021-04-16,125.06006622314453
2021-04-19,124.47693634033203
2021-04-20,125.51569366455078
2021-04-21,124.69563293457031
2021-04-22,123.45764923095703
2021-04-23,122.82492065429688
2021-04-26,120.36731719970703
2021-04-27,120.29396057128906
2021-04-28,120.49568176269531
2021-04-29,121.51358795166016
2021-04-30,122.34806823730469
2021-05-03,123.79695129394531
2021-05-04,123.3751220703125
2021-05-05,122.384765625
2021-05-06,123.92530822753906
2021-05-07,123.93448638916016
2021-05-10,126.24536895751953
2021-05-11,125.62183380126953
2021-05-12,124.29212188720703
2021-05-13,126.29124450683594
2021-05-14,126.5571517944336
2021-05-17,126.30039978027344
2021-05-18,125.0074234008789
2021-05-19,125.26417541503906
2021-05-20,126.54800415039062
2021-05-21,126.54800415039062
2021-05-24,126.51132202148438
2021-05-25,126.94229888916016
2021-05-26,126.65803527832031
2021-05-27,123.77857971191406
2021-05-28,123.6594009399414
2021-06-01,121.85289764404297
2021-06-02,122.384765625
2021-06-03,124.57643127441406
2021-06-04,124.66812133789062
2021-06-07,125.09912872314453
2021-06-08,123.6502456665039
2021-06-09,123.6043930053711
2021-06-10,124.52137756347656
2021-06-11,123.66857147216797
2021-06-14,123.71444702148438
2021-06-15,123.4759750366211
2021-06-16,121.76119232177734
2021-06-17,122.87075805664062
2021-06-18,121.07340240478516
2021-06-21,122.0271224975586
2021-06-22,122.07295989990234
2021-06-23,121.89871978759766
2021-06-24,121.98125457763672
2021-06-25,123.72360229492188
2021-06-28,124.09040069580078
2021-06-29,123.24674987792969
2021-06-30,123.73275756835938
2021-07-01,124.01703643798828
2021-07-02,124.62226867675781
2021-07-06,124.69564056396484
2021-07-07,125.63097381591797
2021-07-08,125.61266326904297
2021-07-09,125.65847778320312
2021-07-12,125.75938415527344
2021-07-13,125.60346984863281
2021-07-14,126.5296630859375
2021-07-15,127.61174011230469
2021-07-16,128.84970092773438
2021-07-19,128.78549194335938
2021-07-20,128.09776306152344
2021-07-21,127.64842987060547
2021-07-22,127.15934753417969
2021-07-23,128.9956512451172
2021-07-26,129.4478302001953
2021-07-27,129.97381591796875
2021-07-28,128.0452117919922
2021-07-29,128.70960998535156
2021-07-30,131.24728393554688
2021-08-02,130.92430114746094
2021-08-03,132.83441162109375
2021-08-04,131.43177795410156
2021-08-05,131.4964141845703
2021-08-06,130.4906005859375
2021-08-09,131.20111083984375
2021-08-10,131.2841796875
2021-08-11,131.6071319580078
2021-08-12,131.91168212890625
2021-08-13,132.5483856201172
2021-08-16,133.47119140625
2021-08-17,133.69265747070312
2021-08-18,132.2346649169922
2021-08-19,133.7941436767578
2021-08-20,133.8864288330078
2021-08-23,133.20358276367188
2021-08-24,132.12391662597656
2021-08-25,131.6532745361328
2021-08-26,131.42259216308594
2021-08-27,131.32106018066406
2021-08-30,131.89321899414062
2021-08-31,131.39491271972656
2021-09-01,132.73294067382812
2021-09-02,132.83441162109375
2021-09-03,132.92674255371094
2021-09-07,132.4284210205078
2021-09-08,133.43426513671875
2021-09-09,132.871337890625
2021-09-10,133.00059509277344
2021-09-13,134.4308624267578
2021-09-14,134.2001953125
2021-09-15,133.9141082763672
2021-09-16,132.9821014404297
2021-09-17,133.1943359375
2021-09-20,131.8562774658203
2021-09-21,132.0592803955078
2021-09-22,132.51148986816406
2021-09-23,133.055908203125
2021-09-24,132.46534729003906
2021-09-27,130.72129821777344
2021-09-28,129.73390197753906
2021-09-29,131.05349731445312
2021-09-30,129.0048828125
2021-10-01,128.80191040039062
2021-10-04,128.07290649414062
2021-10-05,128.57119750976562
2021-10-06,130.28758239746094
2021-10-07,131.33035278320312
2021-10-08,130.785888671875
2021-10-11,131.33035278320312
2021-10-12,131.13653564453125
2021-10-13,131.44100952148438
2021-10-14,132.92674255371094
2021-10-15,133.2681427001953
2021-10-18,131.3487548828125
2021-10-19,129.79849243164062
2021-10-20,130.3060302734375
2021-10-21,129.3682403564453
2021-10-22,130.76095581054688
2021-10-25,130.77955627441406
2021-10-26,132.63658142089844
2021-10-27,131.6894989013672
2021-10-28,132.4787139892578
2021-10-29,132.76658630371094
2021-11-01,132.44155883789062
2021-11-02,133.76004028320312
2021-11-03,134.67929077148438
2021-11-04,134.9299774169922
2021-11-05,135.5985107421875
2021-11-08,134.58642578125
2021-11-09,134.9949951171875
2021-11-10,136.32272338867188
2021-11-11,135.93276977539062
2021-11-12,136.081298828125
2021-11-15,136.86123657226562
2021-11-16,136.66624450683594
2021-11-17,136.5826873779297
2021-11-18,136.60130310058594
2021-11-19,136.32272338867188
2021-11-22,137.23265075683594
2021-11-23,138.75538635253906
2021-11-24,138.0311737060547
2021-11-26,136.92623901367188
2021-11-29,138.3654022216797
2021-11-30,134.24285888671875
2021-12-01,135.93276977539062
2021-12-02,136.7312469482422
2021-12-03,139.16395568847656
2021-12-06,141.27162170410156
2021-12-07,140.90025329589844
2021-12-08,141.53160095214844
2021-12-09,142.3579864501953
2021-12-10,144.344970703125
2021-12-13,146.39695739746094
2021-12-14,146.9355010986328
2021-12-15,147.5018768310547
2021-12-16,149.5910186767578
2021-12-17,146.20199584960938
2021-12-20,146.5733642578125
2021-12-21,146.48052978515625
2021-12-22,147.92898559570312
2021-12-23,148.65328979492188
2021-12-27,150.38954162597656
2021-12-28,151.1973419189453
2021-12-29,152.45079040527344
2021-12-30,151.13232421875
2021-12-31,151.88441467285156
2022-01-03,151.2530517578125
2022-01-04,151.7822723388672
2022-01-05,152.4694061279297
2022-01-06,151.1880645751953
2022-01-07,151.1044921875
2022-01-10,149.04318237304688
2022-01-11,147.31619262695312
2022-01-12,147.64117431640625
2022-01-13,146.97265625
2022-01-14,148.38397216796875
2022-01-18,145.52418518066406
2022-01-19,150.41738891601562
2022-01-20,151.2295684814453
2022-01-21,151.80831909179688
2022-01-24,150.57611083984375
2022-01-25,148.93310546875
2022-01-26,147.63552856445312
2022-01-27,148.5504150390625
2022-01-28,149.8292694091797
2022-01-31,149.78257751464844
2022-02-01,149.1197967529297
2022-02-02,151.78968811035156
2022-02-03,153.22727966308594
2022-02-04,150.7908172607422
2022-02-07,149.6612548828125
2022-02-08,149.32521057128906
2022-02-09,148.9891357421875
2022-02-10,146.72068786621094
2022-02-11,145.89918518066406
2022-02-14,146.31927490234375
2022-02-15,146.3939208984375
2022-02-16,147.5048370361328
2022-02-17,149.19451904296875
2022-02-18,149.26913452148438
2022-02-22,147.43011474609375
2022-02-23,145.5911407470703
2022-02-24,141.67034912109375
2022-02-25,147.71951293945312
2022-02-28,145.5257568359375
2022-03-01,143.1173095703125
2022-03-02,143.56536865234375
2022-03-03,144.0974884033203
2022-03-04,144.8256378173828
2022-03-07,142.67852783203125
2022-03-08,137.03077697753906
2022-03-09,138.879150390625
2022-03-10,135.30377197265625
2022-03-11,133.69810485839844
2022-03-14,135.40643310546875
2022-03-15,140.27943420410156
2022-03-16,139.80331420898438
2022-03-17,140.24209594726562
2022-03-18,140.16738891601562
2022-03-21,140.69949340820312
2022-03-22,141.78236389160156
2022-03-23,140.79286193847656
2022-03-24,141.03555297851562
2022-03-25,142.66921997070312
2022-03-28,143.64942932128906
2022-03-29,145.12437438964844
2022-03-30,144.12547302246094
2022-03-31,142.64122009277344
2022-04-01,144.7789764404297
2022-04-04,143.8361053466797
2022-04-05,144.34019470214844
2022-04-06,146.40328979492188
2022-04-07,148.29830932617188
2022-04-08,149.4558868408203
2022-04-11,148.88644409179688
2022-04-12,148.43833923339844
2022-04-13,148.8584442138672
2022-04-14,148.027587890625
2022-04-18,146.61801147460938
2022-04-19,148.81175231933594
2022-04-20,152.7698211669922
2022-04-21,152.65060424804688
2022-04-22,151.37393188476562
2022-04-25,152.5943145751953
2022-04-26,150.00332641601562
2022-04-27,149.5996856689453
2022-04-28,153.40162658691406
2022-04-29,150.71681213378906
2022-05-02,148.6796875
2022-05-03,146.64260864257812
2022-05-04,147.72219848632812
2022-05-05,144.99981689453125
2022-05-06,146.44546508789062
2022-05-09,146.07936096191406
2022-05-10,145.30955505371094
2022-05-11,143.26312255859375
2022-05-12,142.68109130859375
2022-05-13,144.21124267578125
2022-05-16,145.61936950683594
2022-05-17,145.20632934570312
2022-05-18,136.15673828125
2022-05-19,133.0212860107422
2022-05-20,133.10580444335938
2022-05-23,136.16610717773438
2022-05-24,138.58811950683594
2022-05-25,136.31634521484375
2022-05-26,137.508544921875
2022-05-27,139.61135864257812
2022-05-31,138.82281494140625
2022-06-01,136.72000122070312
2022-06-02,138.19384765625
2022-06-03,136.95468139648438
2022-06-06,136.41958618164062
2022-06-07,137.94036865234375
2022-06-08,136.2224578857422
2022-06-09,133.76292419433594
2022-06-10,133.2559814453125
2022-06-13,129.68873596191406
2022-06-14,125.6427001953125
2022-06-15,124.3941650390625
2022-06-16,125.15457153320312
2022-06-17,124.25334930419922
2022-06-21,128.01773071289062
2022-06-22,130.01727294921875
2022-06-23,133.5845489501953
2022-06-24,135.50900268554688
2022-06-27,134.47637939453125
2022-06-28,132.28907775878906
2022-06-29,133.49069213867188
2022-06-30,134.98329162597656
2022-07-01,137.16119384765625
2022-07-05,135.83755493164062
2022-07-06,137.10488891601562
2022-07-07,137.0579376220703
2022-07-08,136.137939453125
2022-07-11,137.09548950195312
2022-07-12,135.88450622558594
2022-07-13,136.77630615234375
2022-07-14,136.3726348876953
2022-07-15,136.18490600585938
2022-07-18,134.53269958496094
2022-07-19,135.2179718017578
2022-07-20,132.88052368164062
2022-07-21,133.0061492919922
2022-07-22,135.13204956054688
2022-07-25,136.04855346679688
2022-07-26,136.31312561035156
2022-07-27,137.60755920410156
2022-07-28,139.8940887451172
2022-07-29,131.2487335205078
2022-08-01,135.0186767578125
2022-08-02,134.12107849121094
2022-08-03,136.88949584960938
2022-08-04,136.6721649169922
2022-08-05,136.73829650878906
2022-08-08,137.25796508789062
2022-08-09,136.9366912841797
2022-08-10,138.23117065429688
2022-08-11,137.2484893798828
2022-08-12,138.5807647705078
2022-08-15,140.36651611328125
2022-08-16,141.6609344482422
2022-08-17,141.00901794433594
2022-08-18,141.509765625
2022-08-19,141.4720001220703
2022-08-22,141.0940399169922
2022-08-23,138.37286376953125
2022-08-24,137.77764892578125
2022-08-25,137.6642608642578
2022-08-26,134.44232177734375
2022-08-29,133.87539672851562
2022-08-30,132.44869995117188
2022-08-31,130.33226013183594
2022-09-01,131.93846130371094
2022-09-02,129.59527587890625
2022-09-06,128.14964294433594
2022-09-07,130.0865478515625
2022-09-08,130.2566375732422
2022-09-09,132.24082946777344
2022-09-12,133.3179473876953
2022-09-13,130.55897521972656
2022-09-14,130.8707733154297
2022-09-15,129.85980224609375
2022-09-16,130.6534881591797
2022-09-19,130.37948608398438
2022-09-20,129.91651916503906
2022-09-21,128.24411010742188
2022-09-22,128.6976776123047
2022-09-23,128.10240173339844
2022-09-26,128.22525024414062
2022-09-27,124.70093536376953
2022-09-28,124.70093536376953
2022-09-29,121.60184478759766
2022-09-30,119.28697967529297
2022-10-03,121.42233276367188
2022-10-04,122.92464447021484
2022-10-05,122.07427215576172
2022-10-06,119.5042953491211
2022-10-07,117.41617584228516
2022-10-10,116.9343032836914
2022-10-11,117.37837982177734
2022-10-12,117.5673599243164
2022-10-13,119.34365844726562
2022-10-14,118.1814956665039
2022-10-17,120.31684875488281
2022-10-18,121.29004669189453
2022-10-19,122.41442108154297
2022-10-20,120.83769226074219
2022-10-21,122.35066223144531
2022-10-24,123.10237884521484
2022-10-25,124.52021789550781
2022-10-26,125.39563751220703
2022-10-27,125.49079132080078
2022-10-28,128.66897583007812
2022-10-31,128.14561462402344
2022-11-01,128.34544372558594
2022-11-02,126.49942016601562
2022-11-03,125.63350677490234
2022-11-04,127.92676544189453
2022-11-07,129.88697814941406
2022-11-08,130.1819305419922
2022-11-09,129.86793518066406
2022-11-10,134.34024047851562
2022-11-11,134.14041137695312
2022-11-14,134.14991760253906
2022-11-15,133.68368530273438
2022-11-16,134.87307739257812
2022-11-17,134.0452423095703
2022-11-18,135.6628875732422
2022-11-21,137.38519287109375
2022-11-22,138.56509399414062
2022-11-23,139.35488891601562
2022-11-25,139.61181640625
2022-11-28,139.49766540527344
2022-11-29,138.43191528320312
2022-11-30,141.93365478515625
2022-12-01,142.01925659179688
2022-12-02,143.31336975097656
2022-12-05,141.86700439453125
2022-12-06,142.0478057861328
2022-12-07,142.96133422851562
2022-12-08,143.98898315429688
2022-12-09,143.60836791992188
2022-12-12,145.08326721191406
2022-12-13,144.8644256591797
2022-12-14,145.43533325195312
2022-12-15,143.78915405273438
2022-12-16,143.151611328125
2022-12-19,143.113525390625
2022-12-20,143.17066955566406
2022-12-21,144.48377990722656
2022-12-22,144.81683349609375
2022-12-23,145.2259979248047
2022-12-27,146.49156188964844
2022-12-28,144.59796142578125
2022-12-29,145.1974334716797
2022-12-30,144.21734619140625
2023-01-03,144.2268829345703
2023-01-04,144.85488891601562
2023-01-05,143.0564422607422
2023-01-06,146.46299743652344
2023-01-09,144.67408752441406
2023-01-10,144.5313720703125
2023-01-11,143.36094665527344
2023-01-12,142.55213928222656
2023-01-13,143.57029724121094
2023-01-17,143.151611328125
2023-01-18,139.31686401367188
2023-01-19,136.37054443359375
2023-01-20,136.89720153808594
2023-01-23,135.05874633789062
2023-01-24,135.79605102539062
2023-01-25,135.7002716064453
2023-01-26,135.15447998046875
2023-01-27,134.59912109375
2023-01-30,135.02041625976562
2023-01-31,136.33224487304688
2023-02-01,137.1078338623047
2023-02-02,136.13116455078125
2023-02-03,136.552490234375
2023-02-06,135.39385986328125
2023-02-07,134.07249450683594
2023-02-08,132.68408203125
2023-02-09,131.2286376953125
2023-02-10,132.38723754882812
2023-02-13,134.12037658691406
2023-02-14,133.36392211914062
2023-02-15,133.05751037597656
2023-02-16,131.31483459472656
2023-02-17,134.0629119873047
2023-02-21,133.9671630859375
2023-02-22,134.53208923339844
2023-02-23,134.10121154785156
2023-02-24,133.3447723388672
2023-02-27,133.2298583984375
2023-02-28,131.7169952392578
2023-03-01,131.812744140625
2023-03-02,133.9862823486328
2023-03-03,134.96299743652344
2023-03-06,134.3885040283203
2023-03-07,131.7169952392578
2023-03-08,131.73614501953125
2023-03-09,130.76902770996094
2023-03-10,131.36268615722656
2023-03-13,132.27232360839844
2023-03-14,133.9097137451172
2023-03-15,135.8056182861328
2023-03-16,136.82058715820312
2023-03-17,136.85888671875
2023-03-20,138.9654541015625
2023-03-21,137.96005249023438
2023-03-22,137.8738555908203
2023-03-23,137.682373046875
2023-03-24,140.48788452148438
2023-03-27,139.75062561035156
2023-03-28,140.1431884765625
2023-03-29,140.57408142089844
2023-03-30,141.1868896484375
2023-03-31,142.3742218017578
2023-04-03,143.15939331054688
2023-04-04,143.8488311767578
2023-04-05,144.83505249023438
2023-04-06,145.75428771972656
2023-04-10,144.54782104492188
2023-04-11,144.2605438232422
2023-04-12,144.65313720703125
2023-04-13,145.32339477539062
2023-04-14,144.5861053466797
2023-04-17,144.63397216796875
2023-04-18,144.7871856689453
2023-04-19,144.81591796875
2023-04-20,145.3468017578125
2023-04-21,150.37637329101562
2023-04-24,150.64617919921875
2023-04-25,150.68470764160156
2023-04-26,148.9407501220703
2023-04-27,150.76177978515625
2023-04-28,150.67507934570312
2023-05-01,150.85813903808594
2023-05-02,150.7232208251953
2023-05-03,150.53053283691406
2023-05-04,149.83680725097656
2023-05-05,150.3378448486328
2023-05-08,149.6344757080078
2023-05-09,148.1024932861328
2023-05-10,148.41079711914062
2023-05-11,148.75767517089844
2023-05-12,150.27041625976562
2023-05-15,150.31858825683594
2023-05-16,150.05841064453125
2023-05-17,149.4224853515625
2023-05-18,146.96551513671875
2023-05-19,147.58216857910156
2023-05-22,143.71847534179688
2023-05-23,142.1671905517578
2023-05-24,140.99169921875
2023-05-25,140.0859832763672
2023-05-26,140.09564208984375
2023-05-30,137.95660400390625
2023-05-31,137.30142211914062
2023-06-01,138.70816040039062
2023-06-02,141.17478942871094
2023-06-05,140.6159210205078
2023-06-06,139.21884155273438
2023-06-07,139.5175323486328
2023-06-08,141.09767150878906
2023-06-09,141.2133026123047
2023-06-12,140.1052703857422
2023-06-13,139.7680206298828
2023-06-14,141.07843017578125
2023-06-15,143.03436279296875
2023-06-16,144.0845947265625
2023-06-20,142.75494384765625
2023-06-21,143.98826599121094
2023-06-22,144.47962951660156
2023-06-23,143.0439910888672
2023-06-26,143.1885223388672
2023-06-27,144.5470733642578
2023-06-28,144.5181884765625
2023-06-29,143.93043518066406
2023-06-30,146.204345703125
2023-07-03,146.9365997314453
2023-07-05,146.6861114501953
2023-07-06,146.4452362060547
2023-07-07,143.37161254882812
2023-07-10,143.4293975830078
2023-07-11,142.67787170410156
2023-07-12,143.41976928710938
2023-07-13,143.51611328125
2023-07-14,144.5759735107422
2023-07-17,143.55467224121094
2023-07-18,143.82444763183594
2023-07-19,144.80723571777344
2023-07-20,145.98141479492188
2023-07-21,148.27935791015625
2023-07-24,148.75442504882812
2023-07-25,149.10348510742188
2023-07-26,149.2586212158203
2023-07-27,147.48428344726562
2023-07-28,151.65350341796875
2023-07-31,151.54685974121094
2023-08-01,151.49838256835938
2023-08-02,151.82803344726562
2023-08-03,152.22555541992188
2023-08-04,150.55787658691406
2023-08-07,152.14797973632812
2023-08-08,152.3128204345703
2023-08-09,152.11891174316406
2023-08-10,151.3626251220703
2023-08-11,152.24497985839844
2023-08-14,151.0523681640625
2023-08-15,150.08274841308594
2023-08-16,148.55084228515625
2023-08-17,147.48428344726562
2023-08-18,147.90118408203125
2023-08-21,147.1546173095703
2023-08-22,147.21279907226562
2023-08-23,148.589599609375
2023-08-24,147.90118408203125
2023-08-25,148.87078857421875
2023-08-28,149.10348510742188
2023-08-29,149.19073486328125
2023-08-30,149.3555908203125
2023-08-31,149.64645385742188
2023-09-01,149.81129455566406
2023-09-05,147.8042449951172
2023-09-06,147.51336669921875
2023-09-07,148.9192657470703
2023-09-08,148.27935791015625
2023-09-11,150.0439910888672
2023-09-12,147.40670776367188
2023-09-13,148.43446350097656
2023-09-14,150.06338500976562
2023-09-15,148.8029022216797
2023-09-18,149.3652801513672
2023-09-19,148.92897033691406
2023-09-20,148.8029022216797
2023-09-21,147.51336669921875
2023-09-22,146.9703826904297
2023-09-25,146.07838439941406
2023-09-26,144.77911376953125
2023-09-27,142.8593292236328
2023-09-28,141.8897247314453
2023-09-29,141.42434692382812
2023-10-02,140.77471923828125
2023-10-03,141.0655975341797
2023-10-04,141.53099060058594
2023-10-05,139.42698669433594
2023-10-06,139.70814514160156
2023-10-09,139.00035095214844
2023-10-10,140.37716674804688
2023-10-11,138.65130615234375
2023-10-12,138.96157836914062
2023-10-13,140.28990173339844
2023-10-16,141.6279754638672
2023-10-17,141.81216430664062
2023-10-18,145.46751403808594
2023-10-19,144.64891052246094
2023-10-20,144.45376586914062
2023-10-23,144.55133056640625
2023-10-24,146.25881958007812
2023-10-25,146.9418182373047
2023-10-26,146.16127014160156
2023-10-27,143.58538818359375
2023-10-30,145.63436889648438
2023-10-31,146.3856658935547
2023-11-01,145.97586059570312
2023-11-02,147.7614288330078
2023-11-03,146.42469787597656
2023-11-06,147.2735595703125
2023-11-07,146.9320526123047
2023-11-08,146.3661346435547
2023-11-09,146.69789123535156
2023-11-10,147.73216247558594
2023-11-13,148.7566375732422
2023-11-14,148.42489624023438
2023-11-15,147.7418975830078
2023-11-16,149.11767578125
2023-11-17,147.40040588378906
2023-11-20,146.61984252929688
2023-11-21,145.97586059570312
2023-11-22,147.35162353515625
2023-11-24,147.70286560058594
2023-11-27,147.5662841796875
2023-11-28,148.5907745361328
2023-11-29,147.45895385742188
2023-11-30,149.7908935546875
2023-12-01,148.9517822265625
2023-12-04,148.36636352539062
2023-12-05,143.19509887695312
2023-12-06,143.0877685546875
2023-12-07,142.94142150878906
2023-12-08,141.62420654296875
2023-12-11,142.2779541015625
2023-12-12,142.39501953125
2023-12-13,144.97088623046875
2023-12-14,141.1461181640625
2023-12-15,140.463134765625
2023-12-18,142.6194305419922
2023-12-19,142.6194305419922
2023-12-20,140.41433715820312
2023-12-21,140.75582885742188
2023-12-22,141.7510528564453
2023-12-26,142.39501953125
2023-12-27,142.51210021972656
2023-12-28,142.19012451171875
2023-12-29,142.98043823242188
2024-01-02,145.1269989013672
2024-01-03,144.24887084960938
2024-01-04,145.03919982910156
2024-01-05,143.8390655517578
2024-01-08,145.07821655273438
2024-01-09,145.67340087890625
2024-01-10,146.29786682128906
2024-01-11,146.85401916503906
2024-01-12,146.9418182373047
2024-01-16,146.15150451660156
2024-01-17,146.29786682128906
2024-01-18,145.4544219970703
2024-01-19,144.894775390625
2024-01-22,145.1794891357422
2024-01-23,151.1885528564453
2024-01-24,149.36227416992188
2024-01-25,152.79881286621094
2024-01-26,153.3094024658203
2024-01-29,153.3290252685547
2024-01-30,154.6349334716797
2024-01-31,154.291259765625
2024-02-01,156.29428100585938
2024-02-02,155.2240447998047
2024-02-05,155.3418731689453
2024-02-06,156.07827758789062
2024-02-07,156.23538208007812
2024-02-08,155.76406860351562
2024-02-09,154.5662078857422
2024-02-12,154.26182556152344
2024-02-13,153.43704223632812
2024-02-14,152.8086395263672
2024-02-15,154.1636199951172
2024-02-16,154.65455627441406
2024-02-20,155.6364288330078
2024-02-21,157.49215698242188
2024-02-22,157.6492462158203
2024-02-23,158.1107635498047
2024-02-26,157.3154296875
2024-02-27,156.412109375
2024-02-28,157.14852905273438
2024-02-29,156.0586395263672
2024-03-01,155.9702606201172
2024-03-04,156.66738891601562
2024-03-05,156.43174743652344
2024-03-06,156.67723083496094
2024-03-07,157.7081756591797
2024-03-08,157.44308471679688
2024-03-11,158.62132263183594
2024-03-12,158.99441528320312
2024-03-13,159.35772705078125
2024-03-14,158.57223510742188
2024-03-15,158.45440673828125
2024-03-18,158.28749084472656
2024-03-19,158.896240234375
2024-03-20,159.0533447265625
2024-03-21,158.9257049560547
2024-03-22,158.72933959960938
2024-03-25,157.28598022460938
2024-03-26,157.6394500732422
2024-03-27,159.66209411621094
2024-03-28,159.30862426757812
2024-04-01,157.66891479492188
2024-04-02,157.6591033935547
2024-04-03,153.3192138671875
2024-04-04,152.63189697265625
2024-04-05,153.27012634277344
2024-04-08,153.21121215820312
2024-04-09,153.81997680664062
2024-04-10,154.3894500732422
2024-04-11,153.01483154296875
2024-04-12,152.51406860351562
2024-04-15,152.63189697265625
2024-04-16,153.1228485107422
2024-04-17,154.1145477294922
2024-04-18,155.43576049804688
2024-04-19,156.2757568359375
2024-04-22,158.6474609375
2024-04-23,159.5961456298828
2024-04-24,160.6831817626953
2024-04-25,160.63377380371094
2024-04-26,159.38861083984375
2024-04-29,159.75425720214844
2024-04-30,161.27610778808594
2024-05-01,161.47373962402344
2024-05-02,161.90855407714844
2024-05-03,162.52125549316406
2024-05-06,162.50149536132812
2024-05-07,163.80592346191406
2024-05-08,163.12405395507812
2024-05-09,164.08262634277344
2024-05-10,164.88307189941406
2024-05-13,163.9146270751953
2024-05-14,163.80592346191406
2024-05-15,164.54708862304688
2024-05-16,165.88116455078125
2024-05-17,165.66375732421875
2024-05-20,165.337646484375
2024-05-21,166.3654022216797
2024-05-22,165.83175659179688
2024-05-23,163.5391082763672
2024-05-24,163.38099670410156
2024-05-28,161.18716430664062
2024-05-29,159.74436950683594
2024-05-30,160.6634063720703
2024-05-31,162.6002960205078
2024-06-03,162.70899963378906
2024-06-04,165.0411834716797
2024-06-05,164.09251403808594
2024-06-06,166.48397827148438
2024-06-07,165.09059143066406
2024-06-10,165.37718200683594
2024-06-11,165.50564575195312
2024-06-12,163.23275756835938
2024-06-13,164.44827270507812
2024-06-14,164.8237762451172
2024-06-17,165.52540588378906
2024-06-18,166.57290649414062
2024-06-20,165.6934051513672
2024-06-21,166.2764434814453
2024-06-24,166.46420288085938
2024-06-25,164.88307189941406
2024-06-26,165.4759979248047
2024-06-27,164.65577697753906
2024-06-28,162.975830078125
2024-07-01,160.8017578125
2024-07-02,161.96783447265625
2024-07-03,161.89866638183594
2024-07-05,163.26242065429688
2024-07-08,164.55697631835938
2024-07-09,163.7071075439453
2024-07-10,164.83367919921875
2024-07-11,163.5885009765625
2024-07-12,164.64590454101562
2024-07-15,162.63983154296875
2024-07-16,164.9818878173828
2024-07-17,167.44253540039062
2024-07-18,166.45433044433594
2024-07-19,166.97825622558594
2024-07-22,167.2665557861328
2024-07-23,165.6460723876953
2024-07-24,167.0180206298828
2024-07-25,165.9244384765625
2024-07-26,168.1215362548828
2024-07-29,168.93673706054688
2024-07-30,160.7548370361328
2024-07-31,159.82032775878906
2024-08-01,164.72152709960938
2024-08-02,169.0858612060547
2024-08-05,167.07766723632812
2024-08-06,167.10748291015625
2024-08-07,169.02621459960938
2024-08-08,169.87123107910156
2024-08-09,169.5431671142578
2024-08-12,165.83497619628906
2024-08-13,166.31216430664062
2024-08-14,167.81333923339844
2024-08-15,166.9384765625
2024-08-16,166.90866088867188
2024-08-19,167.43556213378906
2024-08-20,169.4139404296875
2024-08-21,169.16539001464844
2024-08-22,169.1554412841797
2024-08-23,168.18118286132812
2024-08-26,169.3542938232422
2024-08-27,168.26071166992188
2024-08-28,168.0718231201172
2024-08-29,169.03614807128906
2024-08-30,170.53732299804688
2024-09-03,173.49990844726562
2024-09-04,174.87184143066406
2024-09-05,174.44435119628906
2024-09-06,174.5636444091797
2024-09-09,175.03089904785156
2024-09-10,176.75079345703125
2024-09-11,172.90341186523438
2024-09-12,172.45603942871094
2024-09-13,173.06248474121094
2024-09-16,176.20401000976562
2024-09-17,174.85195922851562
2024-09-18,172.90341186523438
2024-09-19,170.53732299804688
