,CSCO
2017-09-15,25.975820541381836
2017-09-18,26.039886474609375
2017-09-19,26.0158634185791
2017-09-20,26.10393714904785
2017-09-21,26.18401527404785
2017-09-22,26.720508575439453
2017-09-25,27.00077247619629
2017-09-26,27.03279685974121
2017-09-27,26.80859375
2017-09-28,26.70449447631836
2017-09-29,26.928701400756836
2017-10-02,27.024784088134766
2017-10-03,27.104854583740234
2017-10-04,27.007936477661133
2017-10-05,27.129093170166016
2017-10-06,27.258316040039062
2017-10-09,27.266395568847656
2017-10-10,27.096776962280273
2017-10-11,27.129093170166016
2017-10-12,26.86256217956543
2017-10-13,27.032169342041016
2017-10-16,27.088706970214844
2017-10-17,27.137165069580078
2017-10-18,27.096776962280273
2017-10-19,27.258316040039062
2017-10-20,27.66213607788086
2017-10-23,27.742904663085938
2017-10-24,27.928672790527344
2017-10-25,27.702516555786133
2017-10-26,27.678293228149414
2017-10-27,27.80751609802246
2017-10-30,27.492534637451172
2017-10-31,27.581378936767578
2017-11-01,27.960973739624023
2017-11-02,27.62983512878418
2017-11-03,27.839828491210938
2017-11-06,27.791357040405273
2017-11-07,27.78329086303711
2017-11-08,27.864055633544922
2017-11-09,27.50061798095703
2017-11-10,27.452150344848633
2017-11-13,27.419845581054688
2017-11-14,27.492534637451172
2017-11-15,27.549072265625
2017-11-16,28.97861099243164
2017-11-17,28.994768142700195
2017-11-20,29.479360580444336
2017-11-21,29.600509643554688
2017-11-22,29.438982009887695
2017-11-24,29.47128677368164
2017-11-27,29.77819061279297
2017-11-28,30.472776412963867
2017-11-29,30.270862579345703
2017-11-30,30.125486373901367
2017-12-01,30.367780685424805
2017-12-04,30.464696884155273
2017-12-05,30.13356590270996
2017-12-06,30.214326858520508
2017-12-07,30.206254959106445
2017-12-08,30.375856399536133
2017-12-11,30.65854263305664
2017-12-12,30.61815071105957
2017-12-13,30.81199836730957
2017-12-14,30.610076904296875
2017-12-15,30.84429359436035
2017-12-18,31.07851791381836
2017-12-19,30.933135986328125
2017-12-20,31.288516998291016
2017-12-21,31.1189022064209
2017-12-22,31.13504981994629
2017-12-26,31.07851791381836
2017-12-27,31.14313507080078
2017-12-28,31.16736602783203
2017-12-29,30.933135986328125
2018-01-02,31.385421752929688
2018-01-03,31.635807037353516
2018-01-04,31.725299835205078
2018-01-05,32.164695739746094
2018-01-08,32.49828338623047
2018-01-09,32.29487991333008
2018-01-10,32.473876953125
2018-01-11,32.628482818603516
2018-01-12,33.25501251220703
2018-01-16,32.986507415771484
2018-01-17,33.52352523803711
2018-01-18,33.604896545410156
2018-01-19,33.59675598144531
2018-01-22,33.897823333740234
2018-01-23,34.25584030151367
2018-01-24,34.31278991699219
2018-01-25,34.09310531616211
2018-01-26,34.6301383972168
2018-01-29,34.86610794067383
2018-01-30,34.37789535522461
2018-01-31,33.80018615722656
2018-02-01,33.93036651611328
2018-02-02,33.3038330078125
2018-02-05,31.554426193237305
2018-02-06,32.68544006347656
2018-02-07,32.823768615722656
2018-02-08,31.54629135131836
2018-02-09,32.164695739746094
2018-02-12,33.03532028198242
2018-02-13,33.54793930053711
2018-02-14,34.24769973754883
2018-02-15,35.866920471191406
2018-02-16,36.070343017578125
2018-02-20,35.85065460205078
2018-02-21,35.240394592285156
2018-02-22,34.939334869384766
2018-02-23,35.801822662353516
2018-02-26,36.9084358215332
2018-02-27,36.648048400878906
2018-02-28,36.43649673461914
2018-03-01,35.63909912109375
2018-03-02,35.85065460205078
2018-03-05,36.224945068359375
2018-03-06,36.03779983520508
2018-03-07,35.964569091796875
2018-03-08,36.07847213745117
2018-03-09,36.91656494140625
2018-03-12,37.063026428222656
2018-03-13,36.745704650878906
2018-03-14,36.84334182739258
2018-03-15,36.884010314941406
2018-03-16,36.62364196777344
2018-03-19,36.021522521972656
2018-03-20,36.102882385253906
2018-03-21,36.054073333740234
2018-03-22,35.04511260986328
2018-03-23,34.51620864868164
2018-03-26,35.85065460205078
2018-03-27,34.72776794433594
2018-03-28,33.897823333740234
2018-03-29,34.898643493652344
2018-04-02,33.36893081665039
2018-04-03,33.66999435424805
2018-04-04,33.79302215576172
2018-04-05,34.30156707763672
2018-04-06,33.40752029418945
2018-04-09,33.768409729003906
2018-04-10,34.86751937866211
2018-04-11,34.80189895629883
2018-04-12,35.54829025268555
2018-04-13,35.26942443847656
2018-04-16,35.515480041503906
2018-04-17,36.573570251464844
2018-04-18,36.606380462646484
2018-04-19,36.54895782470703
2018-04-20,36.1634521484375
2018-04-23,36.29469680786133
2018-04-24,35.87638473510742
2018-04-25,35.851776123046875
2018-04-26,36.261878967285156
2018-04-27,36.672000885009766
2018-04-30,36.32749938964844
2018-05-01,36.770423889160156
2018-05-02,35.97481155395508
2018-05-03,36.450531005859375
2018-05-04,37.15591812133789
2018-05-07,37.508609771728516
2018-05-08,37.49220275878906
2018-05-09,37.76288604736328
2018-05-10,37.97615432739258
2018-05-11,37.672664642333984
2018-05-14,37.48401641845703
2018-05-15,37.30356216430664
2018-05-16,37.04109191894531
2018-05-17,35.64671325683594
2018-05-18,35.44165802001953
2018-05-21,35.884578704833984
2018-05-22,35.802555084228516
2018-05-23,35.82716369628906
2018-05-24,35.73694610595703
2018-05-25,35.48267364501953
2018-05-29,35.244815826416016
2018-05-30,35.146392822265625
2018-05-31,35.03154754638672
2018-06-01,35.810760498046875
2018-06-04,35.745147705078125
2018-06-05,35.8189697265625
2018-06-06,36.302894592285156
2018-06-07,35.802555084228516
2018-06-08,35.66312026977539
2018-06-11,35.83537292480469
2018-06-12,36.04043197631836
2018-06-13,36.09783935546875
2018-06-14,36.655582427978516
2018-06-15,36.29469680786133
2018-06-18,36.261878967285156
2018-06-19,35.9420051574707
2018-06-20,35.87638473510742
2018-06-21,35.40065383911133
2018-06-22,35.4334602355957
2018-06-25,34.68705749511719
2018-06-26,34.90031433105469
2018-06-27,34.71986770629883
2018-06-28,35.22020721435547
2018-06-29,35.29401779174805
2018-07-02,35.113582611083984
2018-07-03,34.998748779296875
2018-07-05,35.18060302734375
2018-07-06,35.304588317871094
2018-07-09,35.27153015136719
2018-07-10,35.428592681884766
2018-07-11,35.18886184692383
2018-07-12,36.02374267578125
2018-07-13,34.53584289550781
2018-07-16,35.13100051879883
2018-07-17,34.998741149902344
2018-07-18,34.891292572021484
2018-07-19,35.0483512878418
2018-07-20,34.7259635925293
2018-07-23,34.767295837402344
2018-07-24,35.040069580078125
2018-07-25,35.676570892333984
2018-07-26,35.98240661621094
2018-07-27,35.18886184692383
2018-07-30,34.858219146728516
2018-07-31,34.95740509033203
2018-08-01,34.60197830200195
2018-08-02,35.15580368041992
2018-08-03,35.40379333496094
2018-08-06,35.79228591918945
2018-08-07,36.02374267578125
2018-08-08,36.238670349121094
2018-08-09,36.189064025878906
2018-08-10,36.189064025878906
2018-08-13,36.16427230834961
2018-08-14,36.370914459228516
2018-08-15,36.25519943237305
2018-08-16,37.32978820800781
2018-08-17,37.91667938232422
2018-08-20,38.20600509643555
2018-08-21,37.8422966003418
2018-08-22,38.015872955322266
2018-08-23,38.04066848754883
2018-08-24,38.288658142089844
2018-08-27,38.5118408203125
2018-08-28,38.80943298339844
2018-08-29,39.24752426147461
2018-08-30,38.97474670410156
2018-08-31,39.487247467041016
2018-09-04,39.45417404174805
2018-09-05,39.073944091796875
2018-09-06,39.08221435546875
2018-09-07,38.892086029052734
2018-09-10,38.90862274169922
2018-09-11,38.87555694580078
2018-09-12,38.75983428955078
2018-09-13,39.049156188964844
2018-09-14,39.181400299072266
2018-09-17,38.94169998168945
2018-09-18,39.23100280761719
2018-09-19,39.08221435546875
2018-09-20,39.45417404174805
2018-09-21,40.1402702331543
2018-09-24,40.04107666015625
2018-09-25,40.06588363647461
2018-09-26,40.01628112792969
2018-09-27,39.95015335083008
2018-09-28,40.21467208862305
2018-10-01,40.39651870727539
2018-10-02,40.51224136352539
2018-10-03,40.61970901489258
2018-10-04,40.26185989379883
2018-10-05,40.05380630493164
2018-10-08,39.546173095703125
2018-10-09,39.52120590209961
2018-10-10,37.97331619262695
2018-10-11,36.71669006347656
2018-10-12,38.03988265991211
2018-10-15,37.17439270019531
2018-10-16,38.13142395019531
2018-10-17,38.23128890991211
2018-10-18,37.83183288574219
2018-10-19,37.73197555541992
2018-10-22,38.08150100708008
2018-10-23,37.79854965209961
2018-10-24,36.67507553100586
2018-10-25,37.84016418457031
2018-10-26,36.82487106323242
2018-10-29,36.48366928100586
2018-10-30,37.0994987487793
2018-10-31,38.07317352294922
2018-11-01,37.98995590209961
2018-11-02,37.84848403930664
2018-11-05,38.39773941040039
2018-11-06,38.69731903076172
2018-11-07,39.86241149902344
2018-11-08,40.31178283691406
2018-11-09,39.20497131347656
2018-11-12,37.96498489379883
2018-11-13,37.548892974853516
2018-11-14,36.891456604003906
2018-11-15,38.922019958496094
2018-11-16,38.5724983215332
2018-11-19,38.07317352294922
2018-11-20,37.02460861206055
2018-11-21,37.357479095458984
2018-11-23,37.06621551513672
2018-11-26,37.92338943481445
2018-11-27,38.38108444213867
2018-11-28,39.354766845703125
2018-11-29,39.39637756347656
2018-11-30,39.83744812011719
2018-12-03,40.56145477294922
2018-12-04,39.404701232910156
2018-12-06,40.270179748535156
2018-12-07,38.64739227294922
2018-12-10,38.99691390991211
2018-12-11,39.188323974609375
2018-12-12,39.462947845458984
2018-12-13,39.50456237792969
2018-12-14,38.13142395019531
2018-12-17,36.78325653076172
2018-12-18,36.6667594909668
2018-12-19,35.90113067626953
2018-12-20,35.36021041870117
2018-12-21,34.827598571777344
2018-12-24,33.52103805541992
2018-12-26,35.34356689453125
2018-12-27,35.7097282409668
2018-12-28,35.59321212768555
2018-12-31,36.059242248535156
2019-01-02,35.743011474609375
2019-01-03,34.443115234375
2019-01-04,35.99460983276367
2019-01-07,36.23781204223633
2019-01-08,36.531333923339844
2019-01-09,36.330055236816406
2019-01-10,36.26297378540039
2019-01-11,36.47262954711914
2019-01-14,36.23781204223633
2019-01-15,36.91712188720703
2019-01-16,36.86679458618164
2019-01-17,37.07645797729492
2019-01-18,37.76415252685547
2019-01-22,37.554481506347656
2019-01-23,38.124752044677734
2019-01-24,38.25056457519531
2019-01-25,38.68665313720703
2019-01-28,38.36796951293945
2019-01-29,38.54407501220703
2019-01-30,39.173057556152344
2019-01-31,39.65948486328125
2019-02-01,39.70140838623047
2019-02-04,39.70980453491211
2019-02-05,39.634307861328125
2019-02-06,39.81882858276367
2019-02-07,39.164676666259766
2019-02-08,39.575618743896484
2019-02-11,39.902687072753906
2019-02-12,40.16266632080078
2019-02-13,39.835601806640625
2019-02-14,40.59038543701172
2019-02-15,41.45418167114258
2019-02-19,41.6386833190918
2019-02-20,41.621910095214844
2019-02-21,41.437416076660156
2019-02-22,42.02445602416992
2019-02-25,42.5947380065918
2019-02-26,42.92180252075195
2019-02-27,43.26565170288086
2019-02-28,43.41659927368164
2019-03-01,43.11469650268555
2019-03-04,42.90503692626953
2019-03-05,43.02244186401367
2019-03-06,43.33274459838867
2019-03-07,43.01406478881836
2019-03-08,42.829551696777344
2019-03-11,43.54240036010742
2019-03-12,43.735286712646484
2019-03-13,44.10429382324219
2019-03-14,44.23008346557617
2019-03-15,44.61587142944336
2019-03-18,44.875850677490234
2019-03-19,44.708126068115234
2019-03-20,44.66618728637695
2019-03-21,45.23646545410156
2019-03-22,44.23008346557617
2019-03-25,44.221702575683594
2019-03-26,44.64101791381836
2019-03-27,44.565547943115234
2019-03-28,44.75005340576172
2019-03-29,45.27839660644531
2019-04-01,46.1086540222168
2019-04-02,46.36863327026367
2019-04-03,46.653770446777344
2019-04-04,46.535621643066406
2019-04-05,46.59469985961914
2019-04-08,46.830997467041016
2019-04-09,46.56938171386719
2019-04-10,47.10950469970703
2019-04-11,46.92383575439453
2019-04-12,47.50617599487305
2019-04-15,47.734039306640625
2019-04-16,48.06318664550781
2019-04-17,47.52304458618164
2019-04-18,47.599002838134766
2019-04-22,47.548362731933594
2019-04-23,47.84375
2019-04-24,48.00410079956055
2019-04-25,47.53992462158203
2019-04-26,47.16014862060547
2019-04-29,47.37113571166992
2019-04-30,47.2192268371582
2019-05-01,46.906959533691406
2019-05-02,46.366825103759766
2019-05-03,46.366825103759766
2019-05-06,46.071441650390625
2019-05-07,45.10934066772461
2019-05-08,45.126216888427734
2019-05-09,44.66204071044922
2019-05-10,45.03338623046875
2019-05-13,43.29483413696289
2019-05-14,43.9024772644043
2019-05-15,44.25693893432617
2019-05-16,47.20233917236328
2019-05-17,47.55680465698242
2019-05-20,47.26985549926758
2019-05-21,47.70026779174805
2019-05-22,46.999794006347656
2019-05-23,45.733856201171875
2019-05-24,45.88577651977539
2019-05-28,45.51443862915039
2019-05-29,44.881465911865234
2019-05-30,45.21062088012695
2019-05-31,43.910919189453125
2019-06-03,43.699928283691406
2019-06-04,44.92365646362305
2019-06-05,46.20647430419922
2019-06-06,46.50186538696289
2019-06-07,47.20233917236328
2019-06-10,47.615882873535156
2019-06-11,48.19820785522461
2019-06-12,47.14326477050781
2019-06-13,47.4048957824707
2019-06-14,46.20647430419922
2019-06-17,46.75504684448242
2019-06-18,47.303619384765625
2019-06-19,47.37113571166992
2019-06-20,48.45139694213867
2019-06-21,48.13069534301758
2019-06-24,48.25727844238281
2019-06-25,47.328948974609375
2019-06-26,47.76778793334961
2019-06-27,47.03355407714844
2019-06-28,46.189598083496094
2019-07-01,46.19804763793945
2019-07-02,47.10108184814453
2019-07-03,47.96733474731445
2019-07-05,48.06924819946289
2019-07-08,47.72104263305664
2019-07-09,47.84843444824219
2019-07-10,48.519371032714844
2019-07-11,48.66374206542969
2019-07-12,49.215782165527344
2019-07-15,49.30070114135742
2019-07-16,48.935508728027344
2019-07-17,48.58731460571289
2019-07-18,49.03743362426758
2019-07-19,48.714698791503906
2019-07-22,49.02893829345703
2019-07-23,49.01194763183594
2019-07-24,48.60430145263672
2019-07-25,48.08623504638672
2019-07-26,48.009803771972656
2019-07-29,48.349510192871094
2019-07-30,47.95884704589844
2019-07-31,47.05012130737305
2019-08-01,47.04161834716797
2019-08-02,45.22416305541992
2019-08-05,43.62751388549805
2019-08-06,44.6721305847168
2019-08-07,44.451324462890625
2019-08-08,45.147727966308594
2019-08-09,44.52775192260742
2019-08-12,43.771888732910156
2019-08-13,44.77404022216797
2019-08-14,42.982059478759766
2019-08-15,39.279197692871094
2019-08-16,39.88218688964844
2019-08-19,41.19007873535156
2019-08-20,40.70598602294922
2019-08-21,41.419395446777344
2019-08-22,40.91830825805664
2019-08-23,39.584938049316406
2019-08-26,40.0010871887207
2019-08-27,39.737823486328125
2019-08-28,39.805763244628906
2019-08-29,40.14547348022461
2019-08-30,39.754798889160156
2019-09-03,39.49151611328125
2019-09-04,40.18793487548828
2019-09-05,41.12213897705078
2019-09-06,41.47883224487305
2019-09-09,41.258026123046875
2019-09-10,41.79305648803711
2019-09-11,42.48948287963867
2019-09-12,42.40454864501953
2019-09-13,42.48948287963867
2019-09-16,42.43002700805664
2019-09-17,41.96292495727539
2019-09-18,41.90347671508789
2019-09-19,41.776084899902344
2019-09-20,42.12429428100586
2019-09-23,41.97142028808594
2019-09-24,41.71662521362305
2019-09-25,42.132781982421875
2019-09-26,41.470340728759766
2019-09-27,41.47883224487305
2019-09-30,41.96292495727539
2019-10-01,40.544639587402344
2019-10-02,39.542476654052734
2019-10-03,40.26983642578125
2019-10-04,40.66345977783203
2019-10-07,40.87738800048828
2019-10-08,39.69649887084961
2019-10-09,40.081581115722656
2019-10-10,39.49113082885742
2019-10-11,39.841976165771484
2019-10-14,39.405555725097656
2019-10-15,39.670833587646484
2019-10-16,40.038795471191406
2019-10-17,40.24416732788086
2019-10-18,39.9703369140625
2019-10-21,40.55221176147461
2019-10-22,40.68912887573242
2019-10-23,40.26127243041992
2019-10-24,39.713619232177734
2019-10-25,40.13291931152344
2019-10-28,40.363956451416016
2019-10-29,40.423866271972656
2019-10-30,40.697689056396484
2019-10-31,40.654903411865234
2019-11-01,40.24416732788086
2019-11-04,40.629234313964844
2019-11-05,40.86882781982422
2019-11-06,41.30524444580078
2019-11-07,41.4336051940918
2019-11-08,41.78444290161133
2019-11-11,41.15977096557617
2019-11-12,41.39081573486328
2019-11-13,41.46783447265625
2019-11-14,38.4300537109375
2019-11-15,38.584075927734375
2019-11-18,38.63542556762695
2019-11-19,38.90924835205078
2019-11-20,38.575523376464844
2019-11-21,38.37014389038086
2019-11-22,38.37870788574219
2019-11-25,38.89213562011719
2019-11-26,38.772335052490234
2019-11-27,38.71244430541992
2019-11-29,38.772335052490234
2019-12-02,38.25035095214844
2019-12-03,37.890953063964844
2019-12-04,37.55722427368164
2019-12-05,37.2406120300293
2019-12-06,37.514434814453125
2019-12-09,37.56577682495117
2019-12-10,37.73692321777344
2019-12-11,37.890953063964844
2019-12-12,39.08039093017578
2019-12-13,38.76377487182617
2019-12-16,39.34566116333008
2019-12-17,39.73929214477539
2019-12-18,39.910423278808594
2019-12-19,40.97152328491211
2019-12-20,40.60356140136719
2019-12-23,41.15977096557617
2019-12-24,40.885948181152344
2019-12-26,40.94584274291992
2019-12-27,40.87738800048828
2019-12-30,40.72336196899414
2019-12-31,41.039974212646484
2020-01-02,41.738197326660156
2020-01-03,41.05721664428711
2020-01-06,41.20375442504883
2020-01-07,40.93653106689453
2020-01-08,40.96239471435547
2020-01-09,40.78999328613281
2020-01-10,40.62620162963867
2020-01-13,41.35029983520508
2020-01-14,41.19513702392578
2020-01-15,41.38478088378906
2020-01-16,42.2812614440918
2020-01-17,42.255393981933594
2020-01-21,42.06575393676758
2020-01-22,42.29849624633789
2020-01-23,42.2381591796875
2020-01-24,42.10885238647461
2020-01-27,40.91929244995117
2020-01-28,41.177894592285156
2020-01-29,40.557247161865234
2020-01-30,40.72103500366211
2020-01-31,39.62628936767578
2020-02-03,40.109012603759766
2020-02-04,41.04859161376953
2020-02-05,41.76405715942383
2020-02-06,41.97093963623047
2020-02-07,41.35029983520508
2020-02-10,42.12609100341797
2020-02-11,42.35021209716797
2020-02-12,43.039817810058594
2020-02-13,40.78999328613281
2020-02-14,40.488285064697266
2020-02-18,40.16071701049805
2020-02-19,39.902130126953125
2020-02-20,40.384857177734375
2020-02-21,39.91074752807617
2020-02-24,37.92814636230469
2020-02-25,36.84202575683594
2020-02-26,36.34205627441406
2020-02-27,34.514610290527344
2020-02-28,34.41979217529297
2020-03-02,35.48867416381836
2020-03-03,34.514610290527344
2020-03-04,35.678314208984375
2020-03-05,34.10947036743164
2020-03-06,34.204288482666016
2020-03-09,32.72164535522461
2020-03-10,34.54908752441406
2020-03-11,31.937213897705078
2020-03-12,28.618507385253906
2020-03-13,32.44580078125
2020-03-16,29.05813217163086
2020-03-17,30.601110458374023
2020-03-18,31.997556686401367
2020-03-19,32.50614929199219
2020-03-20,30.68732261657715
2020-03-23,29.825313568115234
2020-03-24,33.2733154296875
2020-03-25,32.47166442871094
2020-03-26,34.98009490966797
2020-03-27,33.46296691894531
2020-03-30,34.7559700012207
2020-03-31,33.885345458984375
2020-04-01,33.040584564208984
2020-04-02,34.63301467895508
2020-04-03,33.989078521728516
2020-04-06,36.0513916015625
2020-04-07,35.36395263671875
2020-04-08,36.32114791870117
2020-04-09,35.851253509521484
2020-04-13,35.86865234375
2020-04-14,37.226131439208984
2020-04-15,36.12971496582031
2020-04-16,36.11231231689453
2020-04-17,36.9650764465332
2020-04-20,37.01728439331055
2020-04-21,35.28564453125
2020-04-22,36.33855056762695
2020-04-23,36.21672058105469
2020-04-24,36.999881744384766
2020-04-27,37.46977996826172
2020-04-28,36.97377395629883
2020-04-29,37.71343231201172
2020-04-30,36.8780517578125
2020-05-01,35.60759735107422
2020-05-04,35.98177719116211
2020-05-05,36.07749938964844
2020-05-06,35.8077507019043
2020-05-07,35.999183654785156
2020-05-08,37.408870697021484
2020-05-11,37.696022033691406
2020-05-12,37.60901641845703
2020-05-13,36.50389099121094
2020-05-14,38.15721130371094
2020-05-15,38.522701263427734
2020-05-18,39.21013641357422
2020-05-19,38.81855773925781
2020-05-20,39.540802001953125
2020-05-21,38.84465789794922
2020-05-22,39.07090759277344
2020-05-26,39.01869201660156
2020-05-27,39.9932861328125
2020-05-28,39.68002700805664
2020-05-29,41.611820220947266
2020-06-01,40.28915786743164
2020-06-02,40.80255889892578
2020-06-03,40.84605407714844
2020-06-04,40.776451110839844
2020-06-05,41.62052536010742
2020-06-08,41.88157272338867
2020-06-09,41.81195831298828
2020-06-10,41.26374435424805
2020-06-11,38.00059509277344
2020-06-12,39.21883010864258
2020-06-15,39.46247863769531
2020-06-16,40.44578170776367
2020-06-17,40.176029205322266
2020-06-18,39.88016891479492
2020-06-19,39.43637466430664
2020-06-22,39.29714584350586
2020-06-23,39.56690979003906
2020-06-24,38.94037628173828
2020-06-25,39.349369049072266
2020-06-26,40.297855377197266
2020-06-29,40.158626556396484
2020-06-30,40.585018157958984
2020-07-01,40.0803108215332
2020-07-02,40.018917083740234
2020-07-06,40.711769104003906
2020-07-07,40.018917083740234
2020-07-08,40.17678451538086
2020-07-09,40.95733642578125
2020-07-10,40.92226028442383
2020-07-13,40.28202438354492
2020-07-14,40.571441650390625
2020-07-15,40.6942253112793
2020-07-16,40.15047073364258
2020-07-17,41.00119400024414
2020-07-20,41.19415283203125
2020-07-21,41.23799514770508
2020-07-22,41.132747650146484
2020-07-23,41.58002853393555
2020-07-24,40.6942253112793
2020-07-27,41.387088775634766
2020-07-28,40.5889778137207
2020-07-29,40.96611022949219
2020-07-30,40.729312896728516
2020-07-31,41.30814743041992
2020-08-03,41.36077117919922
2020-08-04,41.80806350708008
2020-08-05,41.50986862182617
2020-08-06,41.89576721191406
2020-08-07,41.597564697265625
2020-08-10,41.860679626464844
2020-08-11,41.387088775634766
2020-08-12,42.185184478759766
2020-08-13,37.46675109863281
2020-08-14,37.2738151550293
2020-08-17,36.91423034667969
2020-08-18,36.8177604675293
2020-08-19,36.72127914428711
2020-08-20,37.107181549072266
2020-08-21,37.05455780029297
2020-08-24,36.99315643310547
2020-08-25,36.80021286010742
2020-08-26,37.05455780029297
2020-08-27,37.08964157104492
2020-08-28,37.01070022583008
2020-08-31,37.02824020385742
2020-09-01,36.861602783203125
2020-09-02,37.20364761352539
2020-09-03,35.91441345214844
2020-09-04,35.8004035949707
2020-09-08,35.081233978271484
2020-09-09,35.19524383544922
2020-09-10,34.704105377197266
2020-09-11,34.97599792480469
2020-09-14,35.405731201171875
2020-09-15,35.60744857788086
2020-09-16,35.44957733154297
2020-09-17,35.405731201171875
2020-09-18,34.91460037231445
2020-09-21,34.239280700683594
2020-09-22,34.48485565185547
2020-09-23,33.57273864746094
2020-09-24,33.195621490478516
2020-09-25,33.72183609008789
2020-09-28,34.31821823120117
2020-09-29,34.2568244934082
2020-09-30,34.54624557495117
2020-10-01,34.34266662597656
2020-10-02,33.87355041503906
2020-10-05,34.139095306396484
2020-10-06,34.139095306396484
2020-10-07,34.87373733520508
2020-10-08,35.218929290771484
2020-10-09,35.272037506103516
2020-10-12,35.72344970703125
2020-10-13,35.236637115478516
2020-10-14,35.30745315551758
2020-10-15,35.37825393676758
2020-10-16,35.546424865722656
2020-10-19,34.78522491455078
2020-10-20,34.69671630859375
2020-10-21,34.57279968261719
2020-10-22,34.3603630065918
2020-10-23,34.3603630065918
2020-10-26,33.34247589111328
2020-10-27,32.634395599365234
2020-10-28,31.607646942138672
2020-10-29,31.589941024780273
2020-10-30,31.775821685791016
2020-11-02,31.775821685791016
2020-11-03,32.46620559692383
2020-11-04,32.36884307861328
2020-11-05,32.95302963256836
2020-11-06,33.21855926513672
2020-11-09,33.81159591674805
2020-11-10,34.2718505859375
2020-11-11,34.81178283691406
2020-11-12,34.22760009765625
2020-11-13,36.64398193359375
2020-11-16,37.65302658081055
2020-11-17,37.068843841552734
2020-11-18,36.57316970825195
2020-11-19,36.440406799316406
2020-11-20,36.26337814331055
2020-11-23,36.85640335083008
2020-11-24,37.71498107910156
2020-11-25,37.61760711669922
2020-11-27,37.79463577270508
2020-11-30,38.0778694152832
2020-12-01,38.53813934326172
2020-12-02,38.847923278808594
2020-12-03,39.04265213012695
2020-12-04,39.28163146972656
2020-12-07,39.25507736206055
2020-12-08,39.272789001464844
2020-12-09,39.55602264404297
2020-12-10,39.22853088378906
2020-12-11,39.22853088378906
2020-12-14,39.157718658447266
2020-12-15,39.582584381103516
2020-12-16,39.582584381103516
2020-12-17,39.671085357666016
2020-12-18,40.21986389160156
2020-12-21,39.72419357299805
2020-12-22,39.55602264404297
2020-12-23,39.28163146972656
2020-12-24,39.423255920410156
2020-12-28,39.75960159301758
2020-12-29,39.51176834106445
2020-12-30,39.370155334472656
2020-12-31,39.609127044677734
2021-01-04,39.22544479370117
2021-01-05,39.2432861328125
2021-01-06,39.61805725097656
2021-01-07,40.11774444580078
2021-01-08,40.20697021484375
2021-01-11,40.47466278076172
2021-01-12,40.85835647583008
2021-01-13,40.47466278076172
2021-01-14,40.28728103637695
2021-01-15,40.5371208190918
2021-01-19,40.32297134399414
2021-01-20,40.456817626953125
2021-01-21,40.2515869140625
2021-01-22,39.948204040527344
2021-01-25,40.18020248413086
2021-01-26,40.38542938232422
2021-01-27,40.778053283691406
2021-01-28,40.456817626953125
2021-01-29,39.77867889404297
2021-02-01,40.51035690307617
2021-02-02,40.89405059814453
2021-02-03,40.84050369262695
2021-02-04,42.161109924316406
2021-02-05,42.9017219543457
2021-02-08,43.669090270996094
2021-02-09,43.276485443115234
2021-02-10,42.15217971801758
2021-02-11,42.45557403564453
2021-02-12,42.19679641723633
2021-02-16,41.50080490112305
2021-02-17,41.2688102722168
2021-02-18,41.34911346435547
2021-02-19,40.760196685791016
2021-02-22,40.5371208190918
2021-02-23,40.6085090637207
2021-02-24,40.81373977661133
2021-02-25,40.617431640625
2021-02-26,40.03743362426758
2021-03-01,40.9743537902832
2021-03-02,40.617431640625
2021-03-03,40.269439697265625
2021-03-04,39.76082992553711
2021-03-05,41.2688102722168
2021-03-08,42.39310073852539
2021-03-09,42.732177734375
2021-03-10,43.08909225463867
2021-03-11,43.54416275024414
2021-03-12,43.562007904052734
2021-03-15,44.088470458984375
2021-03-16,44.32046890258789
2021-03-17,44.09739303588867
2021-03-18,43.54416275024414
2021-03-19,43.70478057861328
2021-03-22,44.88261795043945
2021-03-23,44.62385177612305
2021-03-24,44.30261993408203
2021-03-25,45.06999969482422
2021-03-26,46.90813064575195
2021-03-29,46.863521575927734
2021-03-30,46.19430160522461
2021-03-31,46.14075469970703
2021-04-01,46.38167953491211
2021-04-05,47.10063552856445
2021-04-06,46.75912857055664
2021-04-07,46.525474548339844
2021-04-08,46.651283264160156
2021-04-09,46.813053131103516
2021-04-12,46.345726013183594
2021-04-13,46.42660903930664
2021-04-14,46.16598892211914
2021-04-15,46.40864181518555
2021-04-16,47.45112228393555
2021-04-19,47.49605941772461
2021-04-20,46.543434143066406
2021-04-21,46.66926193237305
2021-04-22,46.28281784057617
2021-04-23,46.651283264160156
2021-04-26,46.40864181518555
2021-04-27,46.16598892211914
2021-04-28,45.932334899902344
2021-04-29,46.24687194824219
2021-04-30,45.75259780883789
2021-05-03,45.986244201660156
2021-05-04,45.57285690307617
2021-05-05,45.9503059387207
2021-05-06,47.12759017944336
2021-05-07,48.017303466796875
2021-05-10,47.774658203125
2021-05-11,47.47808074951172
2021-05-12,46.37268829345703
2021-05-13,47.17253112792969
2021-05-14,47.54100036621094
2021-05-17,47.576942443847656
2021-05-18,47.567955017089844
2021-05-19,47.15456008911133
2021-05-20,47.49605941772461
2021-05-21,47.11860656738281
2021-05-24,47.98135757446289
2021-05-25,47.909461975097656
2021-05-26,47.54998016357422
2021-05-27,47.5589599609375
2021-05-28,47.54100036621094
2021-06-01,47.28935623168945
