,KDP
2021-05-13,32.89961242675781
2021-05-14,33.20355224609375
2021-05-17,33.1298828125
2021-05-18,33.15750503540039
2021-05-19,32.964080810546875
2021-05-20,33.51670455932617
2021-05-21,33.3785514831543
2021-05-24,33.949607849121094
2021-05-25,33.61802291870117
2021-05-26,33.65485763549805
2021-05-27,33.75618362426758
2021-05-28,34.04170227050781
2021-06-01,33.97723388671875
2021-06-02,34.124595642089844
2021-06-03,34.004852294921875
2021-06-04,33.99564743041992
2021-06-07,33.93117904663086
2021-06-08,32.46672058105469
2021-06-09,32.21803665161133
2021-06-10,32.181190490722656
2021-06-11,32.448299407958984
2021-06-14,32.09830093383789
2021-06-15,31.941726684570312
2021-06-16,31.536474227905273
2021-06-17,31.76673126220703
2021-06-18,31.794368743896484
2021-06-21,31.582521438598633
2021-06-22,32.02461624145508
2021-06-23,31.76673126220703
2021-06-24,31.858829498291016
2021-06-25,32.107513427734375
2021-06-28,32.125938415527344
2021-06-29,32.4575080871582
2021-06-30,32.631595611572266
2021-07-01,32.613075256347656
2021-07-02,32.5760383605957
2021-07-06,32.34454345703125
2021-07-07,32.409358978271484
2021-07-08,32.196380615234375
2021-07-09,32.409358978271484
2021-07-12,32.390838623046875
2021-07-13,32.427879333496094
2021-07-14,32.87235641479492
2021-07-15,33.3446044921875
2021-07-16,33.22422409057617
2021-07-19,32.94643020629883
2021-07-20,33.23348617553711
2021-07-21,32.87235641479492
2021-07-22,33.085330963134766
2021-07-23,33.4001579284668
2021-07-26,33.38163757324219
2021-07-27,32.88161087036133
2021-07-28,32.71493148803711
2021-07-29,32.36306381225586
2021-07-30,32.603816986083984
2021-08-02,31.844514846801758
2021-08-03,32.242679595947266
2021-08-04,31.825986862182617
2021-08-05,31.909330368041992
2021-08-06,31.751911163330078
2021-08-09,31.825986862182617
2021-08-10,31.825986862182617
2021-08-11,32.094520568847656
2021-08-12,31.853776931762695
2021-08-13,31.90007209777832
2021-08-16,32.52973937988281
2021-08-17,32.085269927978516
2021-08-18,31.83525276184082
2021-08-19,32.3074951171875
2021-08-20,32.242679595947266
2021-08-23,32.4371337890625
2021-08-24,32.38158416748047
2021-08-25,32.33527755737305
2021-08-26,32.38158416748047
2021-08-27,32.52973937988281
2021-08-30,32.65011215209961
2021-08-31,33.029762268066406
2021-09-01,33.09458541870117
2021-09-02,33.20570373535156
2021-09-03,32.631595611572266
2021-09-07,32.196380615234375
2021-09-08,32.677894592285156
2021-09-09,32.25194549560547
2021-09-10,32.25194549560547
2021-09-13,32.548255920410156
2021-09-14,32.427879333496094
2021-09-15,32.79827117919922
2021-09-16,32.863094329833984
2021-09-17,32.326019287109375
2021-09-20,31.779691696166992
2021-09-21,31.47412109375
2021-09-22,31.788949966430664
2021-09-23,31.761171340942383
2021-09-24,31.363004684448242
2021-09-27,31.492631912231445
2021-09-28,31.520416259765625
2021-09-29,32.076011657714844
2021-09-30,31.80414390563965
2021-10-01,30.91035270690918
2021-10-04,30.463457107543945
2021-10-05,31.124494552612305
2021-10-06,31.75758934020996
2021-10-07,32.595516204833984
2021-10-08,32.62345886230469
2021-10-11,32.707244873046875
2021-10-12,32.73517990112305
2021-10-13,33.43345260620117
2021-10-14,33.13552474975586
2021-10-15,32.87483596801758
2021-10-18,32.362762451171875
2021-10-19,32.353458404541016
2021-10-20,32.49311447143555
2021-10-21,32.008975982666016
2021-10-22,32.26966094970703
2021-10-25,32.06483840942383
2021-10-26,32.1951789855957
2021-10-27,31.841386795043945
2021-10-28,33.04241943359375
2021-10-29,33.60103988647461
2021-11-01,33.8896598815918
2021-11-02,33.48931884765625
2021-11-03,33.60103988647461
2021-11-04,33.65690612792969
2021-11-05,33.87104415893555
2021-11-08,33.29380416870117
2021-11-09,33.312416076660156
2021-11-10,33.39620590209961
2021-11-11,33.1634521484375
2021-11-12,33.21000289916992
2021-11-15,33.247249603271484
2021-11-16,33.12621307373047
2021-11-17,33.219322204589844
2021-11-18,33.11690139770508
2021-11-19,32.73517990112305
2021-11-22,33.386898040771484
2021-11-23,33.43345260620117
2021-11-24,33.1634521484375
2021-11-26,32.567588806152344
2021-11-29,32.744483947753906
2021-11-30,31.645870208740234
2021-12-01,31.24553108215332
2021-12-02,31.80414390563965
2021-12-03,32.09276580810547
2021-12-06,32.39999771118164
2021-12-07,32.52104187011719
2021-12-08,32.4093132019043
2021-12-09,32.204490661621094
2021-12-10,32.88414001464844
2021-12-13,32.86552429199219
2021-12-14,32.6420783996582
2021-12-15,33.19137954711914
2021-12-16,33.237937927246094
2021-12-17,33.219322204589844
2021-12-20,33.033111572265625
2021-12-21,32.88414001464844
2021-12-22,33.39620590209961
2021-12-23,33.46139144897461
2021-12-27,33.61966323852539
2021-12-28,33.86172866821289
2021-12-29,34.0572509765625
2021-12-30,34.15035629272461
2021-12-31,34.31794738769531
2022-01-03,34.17827606201172
2022-01-04,34.69035339355469
2022-01-05,34.651058197021484
2022-01-06,35.02535629272461
2022-01-07,34.90370178222656
2022-01-10,34.91305923461914
2022-01-11,35.399654388427734
2022-01-12,35.56808090209961
2022-01-13,35.97982406616211
2022-01-14,36.75649642944336
2022-01-18,35.699100494384766
2022-01-19,35.91432571411133
2022-01-20,35.66166305541992
2022-01-21,35.399654388427734
2022-01-24,35.71781539916992
2022-01-25,35.63359451293945
2022-01-26,35.00663757324219
2022-01-27,35.18442916870117
2022-01-28,35.221866607666016
2022-01-31,35.51194763183594
2022-02-01,35.689735412597656
2022-02-02,36.27926254272461
2022-02-03,36.26055145263672
2022-02-04,35.78331756591797
2022-02-07,36.09211349487305
2022-02-08,36.3541259765625
2022-02-09,36.19504928588867
2022-02-10,35.820743560791016
2022-02-11,35.58680725097656
2022-02-14,35.65230941772461
2022-02-15,35.49323272705078
2022-02-16,35.48387908935547
2022-02-17,35.48387908935547
2022-02-18,36.007896423339844
2022-02-22,36.09211349487305
2022-02-23,35.6148796081543
2022-02-24,34.29547119140625
2022-02-25,35.83945846557617
2022-02-28,36.18569564819336
2022-03-01,35.708457946777344
2022-03-02,36.12954330444336
2022-03-03,36.12954330444336
2022-03-04,36.3822021484375
2022-03-07,35.689735412597656
2022-03-08,34.81948471069336
2022-03-09,35.21250534057617
2022-03-10,34.81013488769531
2022-03-11,34.445186614990234
2022-03-14,34.6604118347168
2022-03-15,34.941139221191406
2022-03-16,35.05342483520508
2022-03-17,35.37158203125
2022-03-18,35.380943298339844
2022-03-21,35.35286331176758
2022-03-22,35.399654388427734
2022-03-23,34.5013313293457
2022-03-24,34.866275787353516
2022-03-25,35.16571807861328
2022-03-28,35.55873489379883
2022-03-29,35.830108642578125
2022-03-30,35.699100494384766
2022-03-31,35.64079284667969
2022-04-01,35.96052551269531
2022-04-04,36.07337951660156
2022-04-05,34.74741744995117
2022-04-06,35.57497024536133
2022-04-07,35.36808395385742
2022-04-08,35.405696868896484
2022-04-11,35.349273681640625
2022-04-12,35.38689422607422
2022-04-13,35.415096282958984
2022-04-14,35.0201416015625
2022-04-18,34.58755111694336
2022-04-19,35.32107162475586
2022-04-20,35.744232177734375
2022-04-21,35.27404022216797
2022-04-22,34.79444122314453
2022-04-25,35.07655334472656
2022-04-26,34.841461181640625
2022-04-27,35.60317611694336
2022-04-28,35.725433349609375
2022-04-29,35.17060089111328
2022-05-02,34.352455139160156
2022-05-03,34.973114013671875
2022-05-04,35.0013313293457
2022-05-05,34.85086441040039
2022-05-06,34.7568244934082
2022-05-09,34.92609786987305
2022-05-10,34.79444122314453
2022-05-11,35.18940353393555
2022-05-12,34.662784576416016
2022-05-13,34.99192810058594
2022-05-16,34.775634765625
2022-05-17,33.82584762573242
2022-05-18,32.46227264404297
2022-05-19,32.283607482910156
2022-05-20,32.518699645996094
2022-05-23,32.87604522705078
2022-05-24,33.186370849609375
2022-05-25,33.23339080810547
2022-05-26,33.41206741333008
2022-05-27,33.08293914794922
2022-05-31,32.669158935546875
2022-06-01,32.57512283325195
2022-06-02,33.2145881652832
2022-06-03,32.84783935546875
2022-06-06,34.512325286865234
2022-06-07,34.2396125793457
2022-06-08,33.88226318359375
2022-06-09,33.58133316040039
2022-06-10,33.37445068359375
2022-06-13,32.63154220581055
2022-06-14,32.34942626953125
2022-06-15,32.77260208129883
2022-06-16,32.38704299926758
2022-06-17,32.302406311035156
2022-06-21,32.857234954833984
2022-06-22,32.800819396972656
2022-06-23,33.111148834228516
2022-06-24,33.628353118896484
2022-06-27,33.7505989074707
2022-06-28,33.393253326416016
2022-06-29,33.553123474121094
2022-06-30,33.45669937133789
2022-07-01,34.09954833984375
2022-07-05,34.279170989990234
2022-07-06,33.98610305786133
2022-07-07,34.17518615722656
2022-07-08,34.22245788574219
2022-07-11,34.16572189331055
2022-07-12,34.316986083984375
2022-07-13,34.439884185791016
2022-07-14,34.40206527709961
2022-07-15,34.62895965576172
2022-07-18,34.18463134765625
2022-07-19,34.487152099609375
2022-07-20,34.326438903808594
2022-07-21,34.29807662963867
2022-07-22,34.439884185791016
2022-07-25,34.75185775756836
2022-07-26,35.044925689697266
2022-07-27,35.082740783691406
2022-07-28,36.39680099487305
2022-07-29,36.623687744140625
2022-08-01,36.78440856933594
2022-08-02,36.453529357910156
2022-08-03,36.96403121948242
2022-08-04,36.56697463989258
2022-08-05,36.60478973388672
2022-08-08,36.66150665283203
2022-08-09,36.97348403930664
2022-08-10,37.53125762939453
2022-08-11,36.888397216796875
2022-08-12,37.153099060058594
2022-08-15,37.76759719848633
2022-08-16,37.8904914855957
2022-08-17,37.86212921142578
2022-08-18,37.84321975708008
2022-08-19,37.77705001831055
2022-08-22,37.32326889038086
2022-08-23,37.33272933959961
2022-08-24,37.446170806884766
2022-08-25,37.52179718017578
2022-08-26,36.510250091552734
2022-08-29,36.68041229248047
2022-08-30,36.32117462158203
2022-08-31,36.03756332397461
2022-09-01,36.2360954284668
2022-09-02,35.76341247558594
2022-09-06,35.517608642578125
2022-09-07,36.24554443359375
2022-09-08,36.35898971557617
2022-09-09,36.57642364501953
2022-09-12,36.87894058227539
2022-09-13,35.63105392456055
2022-09-14,35.678321838378906
2022-09-15,35.1961784362793
2022-09-16,35.139461517333984
2022-09-19,35.70668411254883
2022-09-20,35.385257720947266
2022-09-21,35.130008697509766
2022-09-22,35.082740783691406
2022-09-23,35.054378509521484
2022-09-26,35.24345397949219
2022-09-27,34.00502014160156
2022-09-28,34.572235107421875
2022-09-29,34.3345947265625
2022-09-30,34.04942321777344
2022-10-03,35.04752731323242
2022-10-04,35.418243408203125
2022-10-05,35.5893440246582
2022-10-06,35.30418014526367
2022-10-07,34.69581604003906
2022-10-10,35.14258575439453
2022-10-11,35.693912506103516
2022-10-12,35.846004486083984
2022-10-13,36.25474166870117
2022-10-14,35.48478317260742
2022-10-17,35.893531799316406
2022-10-18,36.47338104248047
2022-10-19,35.91254425048828
2022-10-20,35.437255859375
2022-10-21,35.76044464111328
2022-10-24,36.539920806884766
2022-10-25,36.644474029541016
2022-10-26,36.84409713745117
2022-10-27,36.226234436035156
2022-10-28,37.59505081176758
2022-10-31,36.92015075683594
2022-11-01,35.96957778930664
2022-11-02,35.15208435058594
2022-11-03,34.49619674682617
2022-11-04,35.15208435058594
2022-11-07,35.60835647583008
2022-11-08,36.064640045166016
2022-11-09,35.712913513183594
2022-11-10,36.064640045166016
2022-11-11,35.494293212890625
2022-11-14,34.73383712768555
2022-11-15,34.7813606262207
2022-11-16,34.87641525268555
2022-11-17,35.01900863647461
2022-11-18,35.57033157348633
2022-11-21,36.12166976928711
2022-11-22,36.435359954833984
2022-11-23,36.42584991455078
2022-11-25,36.35930633544922
2022-11-28,36.31178283691406
2022-11-29,36.21672058105469
2022-11-30,36.758548736572266
2022-12-01,36.796573638916016
2022-12-02,36.8250846862793
2022-12-05,36.08364486694336
2022-12-06,35.807979583740234
2022-12-07,36.064640045166016
2022-12-08,36.416343688964844
2022-12-09,36.05512619018555
2022-12-12,36.20721435546875
2022-12-13,35.77946472167969
2022-12-14,35.494293212890625
2022-12-15,34.81938934326172
2022-12-16,34.28706359863281
2022-12-19,34.52471160888672
2022-12-20,34.46767044067383
2022-12-21,34.724327087402344
2022-12-22,34.49619674682617
2022-12-23,34.572235107421875
2022-12-27,34.315582275390625
2022-12-28,34.00190353393555
2022-12-29,34.05893325805664
2022-12-30,33.8973274230957
2023-01-03,33.79277038574219
2023-01-04,34.06843948364258
2023-01-05,33.73386764526367
2023-01-06,34.66109848022461
2023-01-09,34.44123458862305
2023-01-10,34.11622619628906
2023-01-11,34.192710876464844
2023-01-12,34.001522064208984
2023-01-13,34.11622619628906
2023-01-17,34.15446472167969
2023-01-18,33.389747619628906
2023-01-19,32.844879150390625
2023-01-20,33.179447174072266
2023-01-23,33.16032409667969
2023-01-24,33.43753433227539
2023-01-25,33.41842269897461
2023-01-26,33.389747619628906
2023-01-27,33.169883728027344
2023-01-30,33.18900680541992
2023-01-31,33.724308013916016
2023-02-01,33.78166580200195
2023-02-02,33.65739822387695
2023-02-03,33.60004806518555
2023-02-06,33.666954040527344
2023-02-07,33.6478385925293
2023-02-08,33.33238983154297
2023-02-09,33.33238983154297
2023-02-10,33.724308013916016
2023-02-13,34.08755111694336
2023-02-14,33.82946014404297
2023-02-15,34.125789642333984
2023-02-16,34.31697082519531
2023-02-17,34.097110748291016
2023-02-21,33.98240661621094
2023-02-22,34.2022590637207
2023-02-23,34.51770782470703
2023-02-24,34.211822509765625
2023-02-27,33.810340881347656
2023-02-28,33.02649688720703
2023-03-01,32.682369232177734
2023-03-02,33.05517578125
2023-03-03,33.02649688720703
2023-03-06,33.28459167480469
2023-03-07,33.294158935546875
2023-03-08,33.24635696411133
2023-03-09,33.03606414794922
2023-03-10,32.806640625
2023-03-13,32.73972702026367
2023-03-14,33.102970123291016
2023-03-15,33.380184173583984
2023-03-16,33.55224609375
2023-03-17,33.32283401489258
2023-03-20,33.666954040527344
2023-03-21,33.60004806518555
2023-03-22,33.141204833984375
2023-03-23,32.60590362548828
2023-03-24,33.33238983154297
2023-03-27,33.55224609375
2023-03-28,33.590484619140625
2023-03-29,33.73386764526367
2023-03-30,33.77232360839844
2023-03-31,33.91652297973633
2023-04-03,34.022274017333984
2023-04-04,33.99343490600586
2023-04-05,34.031890869140625
2023-04-06,34.262611389160156
2023-04-10,33.86846160888672
2023-04-11,33.8876838684082
2023-04-12,33.8492317199707
2023-04-13,33.87807083129883
2023-04-14,33.74348068237305
2023-04-17,34.022274017333984
2023-04-18,34.022274017333984
2023-04-19,33.983821868896484
2023-04-20,34.1568717956543
2023-04-21,33.94536590576172
2023-04-24,33.99343490600586
2023-04-25,34.50294876098633
2023-04-26,34.12802505493164
2023-04-27,32.2437744140625
2023-04-28,31.43623924255371
2023-05-01,31.311264038085938
2023-05-02,31.28242301940918
2023-05-03,31.52275848388672
2023-05-04,31.234350204467773
2023-05-05,31.945749282836914
2023-05-08,31.580440521240234
2023-05-09,31.44584846496582
2023-05-10,31.330486297607422
2023-05-11,31.176671981811523
2023-05-12,31.407394409179688
2023-05-15,31.109378814697266
2023-05-16,30.62870216369629
2023-05-17,30.878650665283203
2023-05-18,30.638315200805664
2023-05-19,30.599857330322266
2023-05-22,30.676769256591797
2023-05-23,30.782516479492188
2023-05-24,30.68638038635254
2023-05-25,30.33068084716797
2023-05-26,30.196090698242188
2023-05-30,29.801937103271484
2023-05-31,29.917301177978516
2023-06-01,29.965368270874023
2023-06-02,30.23454475402832
2023-06-05,30.09995460510254
2023-06-06,29.87884521484375
2023-06-07,30.09995460510254
2023-06-08,30.196090698242188
2023-06-09,30.09995460510254
2023-06-12,30.023048400878906
2023-06-13,30.301837921142578
2023-06-14,30.532564163208008
2023-06-15,30.532564163208008
2023-06-16,30.926715850830078
2023-06-20,30.695995330810547
2023-06-21,30.513338088989258
2023-06-22,30.68638038635254
2023-06-23,29.9749813079834
2023-06-26,29.917301177978516
2023-06-27,30.042274475097656
2023-06-28,29.70580291748047
2023-06-29,29.763856887817383
2023-06-30,30.257341384887695
2023-07-03,30.450862884521484
2023-07-05,30.7217960357666
2023-07-06,31.157224655151367
2023-07-07,30.73147201538086
2023-07-10,30.441186904907227
2023-07-11,30.373455047607422
2023-07-12,30.257341384887695
2023-07-13,30.48956871032715
2023-07-14,30.63471031188965
2023-07-17,30.586332321166992
2023-07-18,30.53795051574707
2023-07-19,30.857261657714844
2023-07-20,31.379776000976562
2023-07-21,31.52491569519043
2023-07-24,31.312044143676758
2023-07-25,31.273338317871094
2023-07-26,31.486215591430664
2023-07-27,32.66670227050781
2023-07-28,32.8215217590332
2023-07-31,32.908607482910156
2023-08-01,33.024723052978516
2023-08-02,33.344032287597656
2023-08-03,32.83119583129883
2023-08-04,32.51188659667969
2023-08-07,32.724761962890625
2023-08-08,32.347389221191406
2023-08-09,32.53123474121094
2023-08-10,32.318359375
2023-08-11,32.705406188964844
2023-08-14,32.64735794067383
2023-08-15,32.3860969543457
2023-08-16,32.753787994384766
2023-08-17,32.57961654663086
2023-08-18,32.65702819824219
2023-08-21,32.54091262817383
2023-08-22,32.36674499511719
2023-08-23,32.560264587402344
2023-08-24,32.347389221191406
2023-08-25,32.202247619628906
2023-08-28,32.608646392822266
2023-08-29,32.80216979980469
2023-08-30,32.676387786865234
2023-08-31,32.560264587402344
2023-09-01,32.463504791259766
2023-09-05,31.979698181152344
2023-09-06,32.12483596801758
2023-09-07,32.23127365112305
2023-09-08,32.279659271240234
2023-09-11,32.444149017333984
2023-09-12,32.182891845703125
2023-09-13,32.05710983276367
2023-09-14,32.57961654663086
2023-09-15,32.22160339355469
2023-09-18,32.560264587402344
2023-09-19,32.328041076660156
2023-09-20,32.676387786865234
2023-09-21,32.25062942504883
2023-09-22,32.04743194580078
2023-09-25,31.42815589904785
2023-09-26,31.118520736694336
2023-09-27,30.644386291503906
2023-09-28,30.64925765991211
2023-09-29,30.756420135498047
2023-10-02,30.405698776245117
2023-10-03,30.288793563842773
2023-10-04,30.883073806762695
2023-10-05,29.43147087097168
2023-10-06,29.29507827758789
2023-10-09,28.973583221435547
2023-10-10,29.509408950805664
2023-10-11,28.535181045532227
2023-10-12,27.180999755859375
2023-10-13,27.385589599609375
2023-10-16,27.77528190612793
2023-10-17,28.0383243560791
2023-10-18,28.048065185546875
2023-10-19,27.716829299926758
2023-10-20,27.911672592163086
2023-10-23,27.599918365478516
2023-10-24,28.359817504882812
2023-10-25,28.35007667541504
2023-10-26,28.749509811401367
2023-10-27,29.10023307800293
2023-10-30,29.246368408203125
2023-10-31,29.54837989807129
2023-11-01,29.67502784729004
2023-11-02,30.064722061157227
2023-11-03,30.318021774291992
2023-11-06,30.171884536743164
2023-11-07,30.201112747192383
2023-11-08,30.24982261657715
2023-11-09,30.103689193725586
2023-11-10,30.171884536743164
2023-11-13,30.47389793395996
2023-11-14,31.05843162536621
2023-11-15,31.068174362182617
2023-11-16,30.96101188659668
2023-11-17,30.912296295166016
2023-11-20,30.96101188659668
2023-11-21,31.08765983581543
2023-11-22,31.574777603149414
2023-11-24,31.77936363220215
2023-11-27,31.71116828918457
2023-11-28,31.40915870666504
2023-11-29,30.912296295166016
2023-11-30,30.756420135498047
2023-12-01,31.340959548950195
2023-12-04,31.3994140625
2023-12-05,31.20456886291504
2023-12-06,31.360443115234375
2023-12-07,31.526065826416016
2023-12-08,31.282508850097656
2023-12-11,31.915752410888672
2023-12-12,31.828075408935547
2023-12-13,32.38338851928711
2023-12-14,31.37993049621582
2023-12-15,31.146114349365234
2023-12-18,31.565032958984375
2023-12-19,31.701427459716797
2023-12-20,31.448122024536133
2023-12-21,31.68194007873535
2023-12-22,31.98395538330078
2023-12-26,32.198280334472656
2023-12-27,32.256736755371094
2023-12-28,32.49054718017578
2023-12-29,32.46132278442383
2024-01-02,32.51003646850586
2024-01-03,31.750137329101562
2024-01-04,31.74523162841797
2024-01-05,31.35295295715332
2024-01-08,31.196041107177734
2024-01-09,31.36275863647461
2024-01-10,31.156814575195312
2024-01-11,31.33333969116211
2024-01-12,31.294111251831055
2024-01-16,31.215656280517578
2024-01-17,31.12739372253418
2024-01-18,31.186235427856445
2024-01-19,31.27449607849121
2024-01-22,30.892024993896484
2024-01-23,31.12739372253418
2024-01-24,30.538972854614258
2024-01-25,30.980289459228516
2024-01-26,31.36275863647461
2024-01-29,31.392179489135742
2024-01-30,31.186235427856445
2024-01-31,30.83318328857422
2024-02-01,31.36275863647461
2024-02-02,31.03912925720215
2024-02-05,30.440902709960938
2024-02-06,30.509552001953125
2024-02-07,30.65665626525879
2024-02-08,30.882219314575195
2024-02-09,30.54878044128418
2024-02-12,30.715497970581055
2024-02-13,30.32322120666504
2024-02-14,30.499744415283203
2024-02-15,30.489938735961914
2024-02-16,30.37225341796875
2024-02-20,30.627235412597656
2024-02-21,30.990095138549805
2024-02-22,29.783836364746094
2024-02-23,29.60730743408203
2024-02-26,28.930625915527344
2024-02-27,28.930625915527344
2024-02-28,29.450397491455078
2024-02-29,29.332712173461914
2024-03-01,28.714872360229492
2024-03-04,28.538347244262695
2024-03-05,28.528539657592773
2024-03-06,28.636417388916016
2024-03-07,28.40104866027832
2024-03-08,28.577573776245117
2024-03-11,28.734485626220703
2024-03-12,28.724681854248047
2024-03-13,28.342205047607422
2024-03-14,28.440275192260742
2024-03-15,28.322593688964844
2024-03-18,28.940433502197266
2024-03-19,28.744291305541992
2024-03-20,29.136571884155273
2024-03-21,29.009082794189453
2024-03-22,29.224836349487305
2024-03-25,29.891712188720703
2024-03-26,30.136886596679688
2024-03-27,30.210956573486328
2024-03-28,30.28996467590332
2024-04-01,30.84302520751953
2024-04-02,30.536867141723633
2024-04-03,30.62575340270996
2024-04-04,30.299840927124023
2024-04-05,30.38872718811035
2024-04-08,30.418352127075195
2024-04-09,30.62575340270996
2024-04-10,30.270212173461914
2024-04-11,30.4381046295166
2024-04-12,29.84554100036621
2024-04-15,30.052940368652344
2024-04-16,30.062816619873047
2024-04-17,30.49736213684082
2024-04-18,30.744264602661133
2024-04-19,31.10968017578125
2024-04-22,31.366458892822266
2024-04-23,31.366458892822266
2024-04-24,31.93927001953125
2024-04-25,33.42068862915039
2024-04-26,33.30217361450195
2024-04-29,33.28242111206055
2024-04-30,33.28242111206055
2024-05-01,32.926883697509766
2024-05-02,33.14415740966797
2024-05-03,33.41081237792969
2024-05-06,33.14415740966797
2024-05-07,33.391056060791016
2024-05-08,33.28242111206055
2024-05-09,33.56882858276367
2024-05-10,33.60832977294922
2024-05-13,33.69721603393555
2024-05-14,33.74659729003906
2024-05-15,33.391056060791016
2024-05-16,33.71696853637695
2024-05-17,33.3317985534668
2024-05-20,33.26266860961914
2024-05-21,33.5391960144043
2024-05-22,33.84535598754883
2024-05-23,33.5589485168457
2024-05-24,33.7663459777832
2024-05-28,33.292293548583984
2024-05-29,33.242916107177734
2024-05-30,33.479942321777344
2024-05-31,33.82560348510742
2024-06-03,33.944114685058594
2024-06-04,34.38854217529297
2024-06-05,34.349037170410156
2024-06-06,34.08238220214844
2024-06-07,34.200897216796875
2024-06-10,33.73672103881836
2024-06-11,33.41081237792969
2024-06-12,33.193538665771484
2024-06-13,33.63795852661133
2024-06-14,33.61820602416992
2024-06-17,34.260154724121094
2024-06-18,34.0626335144043
2024-06-20,33.78609848022461
2024-06-21,33.95399475097656
2024-06-24,34.24040222167969
2024-06-25,33.98362350463867
2024-06-26,33.934242248535156
2024-06-27,33.69721603393555
2024-06-28,33.1953125
2024-07-01,32.63874435424805
2024-07-02,32.57910919189453
2024-07-03,32.51947784423828
2024-07-05,32.45984649658203
2024-07-08,32.09211349487305
2024-07-09,31.75419807434082
2024-07-10,31.75419807434082
2024-07-11,32.23125457763672
2024-07-12,32.42008972167969
2024-07-15,32.469783782958984
2024-07-16,32.45984649658203
2024-07-17,32.87727355957031
2024-07-18,32.93690490722656
2024-07-19,32.77788543701172
2024-07-22,32.628807067871094
2024-07-23,32.430030822753906
2024-07-24,32.56917190551758
2024-07-25,33.006473541259766
2024-07-26,33.53322982788086
2024-07-29,33.950653076171875
2024-07-30,33.91089630126953
2024-07-31,34.069915771484375
2024-08-01,34.348201751708984
2024-08-02,34.85507583618164
2024-08-05,34.08979415893555
2024-08-06,34.26869201660156
2024-08-07,34.368080139160156
2024-08-08,34.318382263183594
2024-08-09,34.348201751708984
2024-08-12,34.58673095703125
2024-08-13,34.93458557128906
2024-08-14,35.093605041503906
2024-08-15,35.11348342895508
2024-08-16,35.17311477661133
2024-08-19,35.401702880859375
2024-08-20,35.51103210449219
2024-08-21,35.2625617980957
2024-08-22,35.45139694213867
2024-08-23,35.51103210449219
2024-08-26,35.9085807800293
2024-08-27,36.1471061706543
2024-08-28,35.99802780151367
2024-08-29,35.948333740234375
2024-08-30,36.38563919067383
2024-09-03,36.92232894897461
2024-09-04,37.00183868408203
2024-09-05,36.74343490600586
2024-09-06,36.63410568237305
2024-09-09,37.041595458984375
2024-09-10,36.972023010253906
2024-09-11,36.81300354003906
2024-09-12,36.822940826416016
2024-09-13,37.37950897216797
2024-09-16,37.12110137939453
2024-09-17,37.27018356323242
2024-09-18,37.27018356323242
2024-09-19,37.27018356323242
2024-09-20,37.23042678833008
2024-09-23,37.77705764770508
2024-09-24,37.59816360473633
2024-09-25,37.34969711303711
2024-09-26,37.29999923706055
2024-09-27,37.41999816894531
2024-09-30,37.47999954223633
2024-10-01,37.189998626708984
2024-10-02,37.02000045776367
2024-10-03,36.63999938964844
2024-10-04,36.38999938964844
2024-10-07,36.150001525878906
2024-10-08,36.20000076293945
2024-10-09,36.220001220703125
2024-10-10,36.5099983215332
2024-10-11,36.380001068115234
2024-10-14,36.650001525878906
2024-10-15,36.91999816894531
2024-10-16,36.63999938964844
2024-10-17,36.5
2024-10-18,36.939998626708984
2024-10-21,36.93000030517578
2024-10-22,36.91999816894531
2024-10-23,36.70000076293945
2024-10-24,34.939998626708984
2024-10-25,34.58000183105469
2024-10-28,33.86000061035156
2024-10-29,32.880001068115234
2024-10-30,32.9900016784668
2024-10-31,32.95000076293945
2024-11-01,32.81999969482422
2024-11-04,32.68000030517578
2024-11-05,32.61000061035156
2024-11-06,32.97999954223633
2024-11-07,32.91999816894531
2024-11-08,32.880001068115234
2024-11-11,33.20000076293945
2024-11-12,33.34000015258789
2024-11-13,33.560001373291016
2024-11-14,33.380001068115234
2024-11-15,31.65999984741211
2024-11-18,31.239999771118164
2024-11-19,31.520000457763672
2024-11-20,32.040000915527344
2024-11-21,32.2400016784668
2024-11-22,32.65999984741211
2024-11-25,32.849998474121094
2024-11-26,32.650001525878906
2024-11-27,32.58000183105469
2024-11-29,32.650001525878906
2024-12-02,32.540000915527344
2024-12-03,32.380001068115234
2024-12-04,32.619998931884766
2024-12-05,32.97999954223633
2024-12-06,32.720001220703125
2024-12-09,33.599998474121094
2024-12-10,33.52000045776367
2024-12-11,33.2599983215332
2024-12-12,33.810001373291016
2024-12-13,33.54999923706055
2024-12-16,33.119998931884766
2024-12-17,33.040000915527344
