,CF
2021-05-17,51.082767486572266
2021-05-18,51.04535675048828
2021-05-19,49.529991149902344
2021-05-20,48.716182708740234
2021-05-21,48.95003890991211
2021-05-24,49.604820251464844
2021-05-25,48.44491195678711
2021-05-26,48.63199234008789
2021-05-27,49.41773986816406
2021-05-28,49.73577880859375
2021-06-01,51.625308990478516
2021-06-02,50.98922348022461
2021-06-03,51.466285705566406
2021-06-04,51.784332275390625
2021-06-07,51.96205520629883
2021-06-08,51.971405029296875
2021-06-09,51.915283203125
2021-06-10,50.26896286010742
2021-06-11,50.3250846862793
2021-06-14,49.28677749633789
2021-06-15,50.03511047363281
2021-06-16,48.996803283691406
2021-06-17,46.77052688598633
2021-06-18,45.64803695678711
2021-06-21,48.098812103271484
2021-06-22,48.014617919921875
2021-06-23,47.790122985839844
2021-06-24,47.52821350097656
2021-06-25,48.014617919921875
2021-06-28,45.81640625
2021-06-29,46.012840270996094
2021-06-30,48.12687683105469
2021-07-01,49.03421401977539
2021-07-02,48.25783157348633
2021-07-06,46.62085723876953
2021-07-07,46.854705810546875
2021-07-08,46.44313430786133
2021-07-09,47.38789367675781
2021-07-12,47.33177185058594
2021-07-13,46.555381774902344
2021-07-14,46.38700866699219
2021-07-15,45.87253952026367
2021-07-16,44.11396789550781
2021-07-19,43.00082015991211
2021-07-20,43.917518615722656
2021-07-21,44.80616760253906
2021-07-22,44.170082092285156
2021-07-23,44.25428009033203
2021-07-26,44.600372314453125
2021-07-27,44.31039810180664
2021-07-28,44.63779830932617
2021-07-29,44.55360412597656
2021-07-30,44.198143005371094
2021-08-02,42.99147033691406
2021-08-03,43.44982147216797
2021-08-04,42.14024353027344
2021-08-05,42.271202087402344
2021-08-06,43.20661544799805
2021-08-09,44.02977752685547
2021-08-10,44.73133087158203
2021-08-11,45.18968963623047
2021-08-12,45.863182067871094
2021-08-13,45.53377151489258
2021-08-16,43.66084671020508
2021-08-17,42.88908767700195
2021-08-18,43.07732009887695
2021-08-19,40.790279388427734
2021-08-20,41.853797912597656
2021-08-23,42.16438674926758
2021-08-24,42.456146240234375
2021-08-25,42.98319625854492
2021-08-26,41.900856018066406
2021-08-27,42.56908416748047
2021-08-30,42.17380142211914
2021-08-31,42.74791717529297
2021-09-01,42.33378982543945
2021-09-02,43.256134033203125
2021-09-03,42.75731658935547
2021-09-07,43.45378112792969
2021-09-08,41.96673583984375
2021-09-09,42.729095458984375
2021-09-10,42.9549674987793
2021-09-13,43.67966842651367
2021-09-14,43.40673065185547
2021-09-15,45.59023666381836
2021-09-16,46.13611602783203
2021-09-17,46.21141052246094
2021-09-20,45.24201583862305
2021-09-21,46.10789108276367
2021-09-22,47.45375061035156
2021-09-23,50.343143463134766
2021-09-24,51.61371994018555
2021-09-27,52.790184020996094
2021-09-28,53.307823181152344
2021-09-29,53.19488525390625
2021-09-30,52.536067962646484
2021-10-01,57.5430908203125
2021-10-04,57.16661834716797
2021-10-05,56.874855041503906
2021-10-06,56.32898712158203
2021-10-07,57.09132766723633
2021-10-08,57.46780014038086
2021-10-11,58.48426055908203
2021-10-12,57.31720733642578
2021-10-13,56.799564361572266
2021-10-14,56.978389739990234
2021-10-15,55.528987884521484
2021-10-18,57.383094787597656
2021-10-19,56.997215270996094
2021-10-20,56.865440368652344
2021-10-21,56.46074676513672
2021-10-22,56.15957260131836
2021-10-25,55.65134048461914
2021-10-26,55.09605407714844
2021-10-27,53.40195083618164
2021-10-28,54.183109283447266
2021-10-29,53.45841979980469
2021-11-01,54.201934814453125
2021-11-02,53.09135818481445
2021-11-03,54.69135665893555
2021-11-04,55.05840301513672
2021-11-05,55.71722412109375
2021-11-08,58.86073303222656
2021-11-09,59.5007209777832
2021-11-10,59.26543045043945
2021-11-11,60.04659652709961
2021-11-12,61.05840301513672
2021-11-15,61.98512649536133
2021-11-16,61.91892623901367
2021-11-17,61.72979736328125
2021-11-18,63.8952522277832
2021-11-19,61.64469909667969
2021-11-22,61.474483489990234
2021-11-23,61.69196701049805
2021-11-24,61.597408294677734
2021-11-26,59.384666442871094
2021-11-29,59.53596878051758
2021-11-30,57.294864654541016
2021-12-01,54.1743278503418
2021-12-02,56.07501220703125
2021-12-03,55.98991394042969
2021-12-06,55.715675354003906
2021-12-07,56.755855560302734
2021-12-08,56.831504821777344
2021-12-09,55.33744430541992
2021-12-10,57.84331130981445
2021-12-13,57.890602111816406
2021-12-14,58.855133056640625
2021-12-15,60.10334014892578
2021-12-16,60.81254959106445
2021-12-17,61.28535079956055
2021-12-20,60.651790618896484
2021-12-21,64.85978698730469
2021-12-22,67.82902526855469
2021-12-23,68.36803436279297
2021-12-27,69.84319305419922
2021-12-28,70.27816009521484
2021-12-29,69.74861907958984
2021-12-30,67.97085571289062
2021-12-31,66.93069458007812
2022-01-03,66.75100708007812
2022-01-04,67.26165008544922
2022-01-05,65.2191162109375
2022-01-06,65.47444915771484
2022-01-07,65.37986755371094
2022-01-10,63.80070114135742
2022-01-11,65.39879608154297
2022-01-12,64.20731353759766
2022-01-13,62.01347732543945
2022-01-14,62.82671356201172
2022-01-18,64.53827667236328
2022-01-19,63.26170349121094
2022-01-20,60.803096771240234
2022-01-21,62.410640716552734
2022-01-24,64.64229583740234
2022-01-25,67.57369232177734
2022-01-26,64.11274719238281
2022-01-27,64.66119384765625
2022-01-28,67.23328399658203
2022-01-31,65.12456512451172
2022-02-01,70.41055297851562
2022-02-02,70.5051040649414
2022-02-03,69.59732055664062
2022-02-04,70.97791290283203
2022-02-07,68.51931762695312
2022-02-08,69.2474365234375
2022-02-09,69.06777954101562
2022-02-10,69.74861907958984
2022-02-11,72.56655883789062
2022-02-14,67.83890533447266
2022-02-15,68.56038665771484
2022-02-16,70.6489028930664
2022-02-17,72.3292236328125
2022-02-18,69.55718231201172
2022-02-22,70.08881378173828
2022-02-23,70.70587158203125
2022-02-24,74.57911682128906
2022-02-25,75.47148895263672
2022-02-28,77.07586669921875
2022-03-01,78.17706298828125
2022-03-02,80.39848327636719
2022-03-03,82.68638610839844
2022-03-04,86.62608337402344
2022-03-07,90.84111022949219
2022-03-08,88.55322265625
2022-03-09,87.66085052490234
2022-03-10,92.32203674316406
2022-03-11,91.182861328125
2022-03-14,90.1196060180664
2022-03-15,90.05316162109375
2022-03-16,83.69265747070312
2022-03-17,87.53744506835938
2022-03-18,90.42340087890625
2022-03-21,96.17630767822266
2022-03-22,94.93269348144531
2022-03-23,98.34077453613281
2022-03-24,101.00839233398438
2022-03-25,103.97029113769531
2022-03-28,99.79325103759766
2022-03-29,94.72383880615234
2022-03-30,95.89151763916016
2022-03-31,97.83763122558594
2022-04-01,94.73334503173828
2022-04-04,96.58452606201172
2022-04-05,97.56232452392578
2022-04-06,97.20159912109375
2022-04-07,99.87869262695312
2022-04-08,102.72666931152344
2022-04-11,101.62545013427734
2022-04-12,104.25508880615234
2022-04-13,103.48612976074219
2022-04-14,102.91654205322266
2022-04-18,104.4544448852539
2022-04-19,101.5779800415039
2022-04-20,100.76155853271484
2022-04-21,94.32512664794922
2022-04-22,92.02775573730469
2022-04-25,89.66392517089844
2022-04-26,90.18606567382812
2022-04-27,92.18912506103516
2022-04-28,93.54667663574219
2022-04-29,91.92333221435547
2022-05-02,91.5531005859375
2022-05-03,95.55924987792969
2022-05-04,96.85982513427734
2022-05-05,95.20800018310547
2022-05-06,94.76182556152344
2022-05-09,86.27481842041016
2022-05-10,88.61968231201172
2022-05-11,90.74617004394531
2022-05-12,93.6321029663086
2022-05-13,98.99860382080078
2022-05-16,102.00114440917969
2022-05-17,103.37374114990234
2022-05-18,96.85391235351562
2022-05-19,95.65289306640625
2022-05-20,91.30632019042969
2022-05-23,96.35823822021484
2022-05-24,95.43364715576172
2022-05-25,95.86259460449219
2022-05-26,92.18326568603516
2022-05-27,91.2396011352539
2022-05-31,94.14683532714844
2022-06-01,91.03944396972656
2022-06-02,92.9458236694336
2022-06-03,91.37305450439453
2022-06-06,89.8956069946289
2022-06-07,88.07499694824219
2022-06-08,85.63482666015625
2022-06-09,84.72929382324219
2022-06-10,83.61406707763672
2022-06-13,82.3463134765625
2022-06-14,88.88521575927734
2022-06-15,87.76043701171875
2022-06-16,86.36878204345703
2022-06-17,82.86103057861328
2022-06-21,86.4831771850586
2022-06-22,84.43380737304688
2022-06-23,76.82733154296875
2022-06-24,79.42000579833984
2022-06-27,82.75618743896484
2022-06-28,83.70938873291016
2022-06-29,82.32726287841797
2022-06-30,81.71720886230469
2022-07-01,81.28826141357422
2022-07-05,79.6392593383789
2022-07-06,79.67737579345703
2022-07-07,80.66869354248047
2022-07-08,81.97457122802734
2022-07-11,82.29865264892578
2022-07-12,81.41219329833984
2022-07-13,81.53609466552734
2022-07-14,76.8749771118164
2022-07-15,80.59244537353516
2022-07-18,79.71549987792969
2022-07-19,82.84197998046875
2022-07-20,81.58375549316406
2022-07-21,81.31686401367188
2022-07-22,80.84026336669922
2022-07-25,86.0542221069336
2022-07-26,86.16863250732422
2022-07-27,90.20062255859375
2022-07-28,89.55244445800781
2022-07-29,91.0203628540039
2022-08-01,90.01951599121094
2022-08-02,93.57492065429688
2022-08-03,92.38343048095703
2022-08-04,94.41374206542969
2022-08-05,95.36693572998047
2022-08-08,94.78549194335938
2022-08-09,97.79756164550781
2022-08-10,97.52114868164062
2022-08-11,97.5783462524414
2022-08-12,100.01850128173828
2022-08-15,98.20990753173828
2022-08-16,98.78407287597656
2022-08-17,99.13813018798828
2022-08-18,97.96110534667969
2022-08-19,99.04242706298828
2022-08-22,101.09027862548828
2022-08-23,104.35340881347656
2022-08-24,107.65483093261719
2022-08-25,112.34379577636719
2022-08-26,113.25286102294922
2022-08-29,108.45864868164062
2022-08-30,101.43477630615234
2022-08-31,99.00415802001953
2022-09-01,98.00895690917969
2022-09-02,102.25772857666016
2022-09-06,98.48741149902344
2022-09-07,97.92283630371094
2022-09-08,98.04722595214844
2022-09-09,99.21468353271484
2022-09-12,95.1955795288086
2022-09-13,95.83672332763672
2022-09-14,98.65010070800781
2022-09-15,96.76494598388672
2022-09-16,94.3438949584961
2022-09-19,99.01372528076172
2022-09-20,99.81755828857422
2022-09-21,97.31996154785156
2022-09-22,97.15727996826172
2022-09-23,89.75064849853516
2022-09-26,86.46835327148438
2022-09-27,91.74105834960938
2022-09-28,95.89413452148438
2022-09-29,92.87979888916016
2022-09-30,92.10468292236328
2022-10-03,95.98026275634766
2022-10-04,100.5352554321289
2022-10-05,98.13336181640625
2022-10-06,101.1763916015625
2022-10-07,100.28646087646484
2022-10-10,101.94194793701172
2022-10-11,98.40130615234375
2022-10-12,98.13336181640625
2022-10-13,102.42041015625
2022-10-14,93.81759643554688
2022-10-17,94.62140655517578
2022-10-18,95.92283630371094
2022-10-19,96.32474517822266
2022-10-20,99.92281341552734
2022-10-21,102.74577331542969
2022-10-24,99.64530181884766
2022-10-25,103.0615463256836
2022-10-26,100.79362487792969
2022-10-27,102.3438491821289
2022-10-28,101.12855529785156
2022-10-31,101.68357849121094
2022-11-01,103.15724182128906
2022-11-02,98.7266616821289
2022-11-03,100.70750427246094
2022-11-04,100.84147644042969
2022-11-07,99.81755828857422
2022-11-08,103.97063446044922
2022-11-09,100.15248107910156
2022-11-10,103.81753540039062
2022-11-11,98.39171600341797
2022-11-14,103.52169799804688
2022-11-15,102.70513153076172
2022-11-16,98.66070556640625
2022-11-17,98.14196014404297
2022-11-18,97.35419464111328
2022-11-21,98.72795867919922
2022-11-22,105.36619567871094
2022-11-23,102.12871551513672
2022-11-25,104.3478775024414
2022-11-28,100.29385375976562
2022-11-29,102.21519470214844
2022-11-30,103.9347915649414
2022-12-01,99.5637435913086
2022-12-02,100.28423309326172
2022-12-05,99.41004180908203
2022-12-06,97.5079116821289
2022-12-07,96.56645202636719
2022-12-08,96.2013931274414
2022-12-09,94.81803131103516
2022-12-12,94.82764434814453
2022-12-13,93.96304321289062
2022-12-14,89.34221649169922
2022-12-15,90.83125305175781
2022-12-16,91.33080291748047
2022-12-19,89.07323455810547
2022-12-20,89.87059783935547
2022-12-21,89.85137176513672
2022-12-22,86.36415100097656
2022-12-23,87.17110443115234
2022-12-27,84.15460205078125
2022-12-28,82.94416809082031
2022-12-29,82.14680480957031
2022-12-30,81.8489990234375
2023-01-03,78.7268295288086
2023-01-04,79.16873931884766
2023-01-05,80.48485565185547
2023-01-06,81.09007263183594
2023-01-09,82.6175308227539
2023-01-10,79.73553466796875
2023-01-11,80.74424743652344
2023-01-12,82.91533660888672
2023-01-13,83.49174499511719
2023-01-17,82.6175308227539
2023-01-18,81.30142211914062
2023-01-19,82.03152465820312
2023-01-20,83.07866668701172
2023-01-23,82.15642547607422
2023-01-24,81.59923553466797
2023-01-25,80.46565246582031
2023-01-26,81.7529296875
2023-01-27,79.81238555908203
2023-01-30,79.44734191894531
2023-01-31,81.36865997314453
2023-02-01,81.92585754394531
2023-02-02,81.6856918334961
2023-02-03,82.55030059814453
2023-02-06,82.6079330444336
2023-02-07,80.93637084960938
2023-02-08,80.81147766113281
2023-02-09,83.3860855102539
2023-02-10,86.9309310913086
2023-02-13,83.4341049194336
2023-02-14,82.54620361328125
2023-02-15,82.04434204101562
2023-02-16,82.33387756347656
2023-02-17,79.47714233398438
2023-02-21,80.5677261352539
2023-02-22,82.42074584960938
2023-02-23,83.2700424194336
2023-02-24,82.6041030883789
2023-02-27,82.3145751953125
2023-02-28,82.8936538696289
2023-03-01,82.1794662475586
2023-03-02,83.84911346435547
2023-03-03,83.15422821044922
2023-03-06,83.00946807861328
2023-03-07,80.287841796875
2023-03-08,81.33015441894531
2023-03-09,78.28040313720703
2023-03-10,75.73249053955078
2023-03-13,72.61517333984375
2023-03-14,72.00715637207031
2023-03-15,69.95147705078125
2023-03-16,70.51123046875
2023-03-17,68.45553588867188
2023-03-20,70.03831481933594
2023-03-21,72.0843734741211
2023-03-22,68.70647430419922
2023-03-23,67.55797576904297
2023-03-24,66.88240051269531
2023-03-27,67.42285919189453
2023-03-28,67.81855773925781
2023-03-29,69.77774810791016
2023-03-30,69.37239837646484
2023-03-31,69.96110534667969
2023-04-03,71.09993743896484
2023-04-04,70.3278579711914
2023-04-05,70.60774993896484
2023-04-06,68.967041015625
2023-04-10,71.1385498046875
2023-04-11,74.85424041748047
2023-04-12,74.37167358398438
2023-04-13,74.35238647460938
2023-04-14,74.39098358154297
2023-04-17,75.28854370117188
2023-04-18,72.44145202636719
2023-04-19,71.80448150634766
2023-04-20,71.86239624023438
2023-04-21,71.84308624267578
2023-04-24,71.99751281738281
2023-04-25,69.80669403076172
2023-04-26,69.02496337890625
2023-04-27,67.66414642333984
2023-04-28,69.08285522460938
2023-05-01,69.43994903564453
2023-05-02,71.4763412475586
2023-05-03,71.27367401123047
2023-05-04,67.62552642822266
2023-05-05,67.21054077148438
2023-05-08,65.22240447998047
2023-05-09,65.4250717163086
2023-05-10,65.4250717163086
2023-05-11,64.83636474609375
2023-05-12,64.59364318847656
2023-05-15,65.3315200805664
2023-05-16,63.04020309448242
2023-05-17,62.2537841796875
2023-05-18,63.79750442504883
2023-05-19,64.29267120361328
2023-05-22,65.08879852294922
2023-05-23,65.52570343017578
2023-05-24,63.84605026245117
2023-05-25,62.00135040283203
2023-05-26,61.02073669433594
2023-05-30,60.20519256591797
2023-05-31,59.71974182128906
2023-06-01,58.4867057800293
2023-06-02,61.07899856567383
2023-06-05,62.00135040283203
2023-06-06,64.76839447021484
2023-06-07,66.42863464355469
2023-06-08,65.39946746826172
2023-06-09,65.99172973632812
2023-06-12,66.12764739990234
2023-06-13,67.42864227294922
2023-06-14,65.82667541503906
2023-06-15,68.04031372070312
2023-06-16,69.19567108154297
2023-06-20,69.66171264648438
2023-06-21,70.78794860839844
2023-06-22,69.15684509277344
2023-06-23,68.50634002685547
2023-06-26,67.98206329345703
2023-06-27,68.03059387207031
2023-06-28,66.2635726928711
2023-06-29,68.27333068847656
2023-06-30,67.39952087402344
2023-07-03,68.38011932373047
2023-07-05,68.07914733886719
2023-07-06,67.19563293457031
2023-07-07,69.75879669189453
2023-07-10,68.05973052978516
2023-07-11,70.7005615234375
2023-07-12,70.11802673339844
2023-07-13,71.79767608642578
2023-07-14,71.59378051757812
2023-07-17,71.77825927734375
2023-07-18,74.12781524658203
2023-07-19,76.00165557861328
2023-07-20,76.7201156616211
2023-07-21,76.7395248413086
2023-07-24,78.2055892944336
2023-07-25,78.72016143798828
2023-07-26,79.27357482910156
2023-07-27,79.10851287841797
2023-07-28,78.86579132080078
2023-07-31,79.69104766845703
2023-08-01,78.9143295288086
2023-08-02,78.30267333984375
2023-08-03,78.86579132080078
2023-08-04,78.87549591064453
2023-08-07,78.14733123779297
2023-08-08,76.953125
2023-08-09,80.35126495361328
2023-08-10,77.63275909423828
2023-08-11,77.56478881835938
2023-08-14,76.16942596435547
2023-08-15,75.2814712524414
2023-08-16,74.88139343261719
2023-08-17,75.96451568603516
2023-08-18,77.13545227050781
2023-08-21,77.2135009765625
2023-08-22,74.89115142822266
2023-08-23,72.59806823730469
2023-08-24,71.77840423583984
2023-08-25,71.79793548583984
2023-08-28,73.50555419921875
2023-08-29,74.60816955566406
2023-08-30,74.91065979003906
2023-08-31,75.20339965820312
2023-09-01,77.29158020019531
2023-09-05,80.56044006347656
2023-09-06,79.06749725341797
2023-09-07,78.89185333251953
2023-09-08,81.71186065673828
2023-09-11,79.83836364746094
2023-09-12,79.70175170898438
2023-09-13,78.91136932373047
2023-09-14,81.92652893066406
2023-09-15,80.11157989501953
2023-09-18,79.29193115234375
2023-09-19,80.89220428466797
2023-09-20,81.6240463256836
2023-09-21,81.50695037841797
2023-09-22,82.17047882080078
2023-09-25,83.85858154296875
2023-09-26,83.06819152832031
2023-09-27,81.42887878417969
2023-09-28,83.88784790039062
2023-09-29,83.66342163085938
2023-10-02,81.68258666992188
2023-10-03,80.29698181152344
2023-10-04,80.03352355957031
2023-10-05,79.08702087402344
2023-10-06,78.95040893554688
2023-10-09,83.94639587402344
2023-10-10,83.34142303466797
2023-10-11,81.96556091308594
2023-10-12,82.98037719726562
2023-10-13,82.50224304199219
2023-10-16,82.27781677246094
2023-10-17,84.45380401611328
2023-10-18,82.6876449584961
2023-10-19,83.6048812866211
2023-10-20,80.97027587890625
2023-10-23,78.32589721679688
2023-10-24,78.4137191772461
2023-10-25,78.92112731933594
2023-10-26,78.32589721679688
2023-10-27,77.94534301757812
2023-10-30,79.26266479492188
2023-10-31,77.84777069091797
2023-11-01,77.34036254882812
2023-11-02,78.37469482421875
2023-11-03,79.57490539550781
2023-11-06,77.27206420898438
2023-11-07,76.57926177978516
2023-11-08,77.994140625
2023-11-09,78.33565521240234
2023-11-10,77.60382843017578
2023-11-13,77.91607666015625
2023-11-14,78.5044937133789
2023-11-15,78.86735534667969
2023-11-16,78.56333923339844
2023-11-17,75.9645004272461
2023-11-20,75.49375915527344
2023-11-21,75.01322174072266
2023-11-22,74.93476867675781
2023-11-24,76.84712219238281
2023-11-27,74.43461608886719
2023-11-28,74.1404037475586
2023-11-29,73.30681610107422
2023-11-30,73.6990966796875
2023-12-01,74.8366928100586
2023-12-04,72.43400573730469
2023-12-05,71.80636596679688
2023-12-06,72.86551666259766
2023-12-07,76.03314208984375
2023-12-08,75.08187103271484
2023-12-11,74.0227279663086
2023-12-12,72.73802185058594
2023-12-13,74.75825500488281
2023-12-14,75.39569091796875
2023-12-15,74.7680435180664
2023-12-18,75.70951080322266
2023-12-19,76.79808044433594
2023-12-20,76.26850891113281
2023-12-21,78.28874206542969
2023-12-22,78.89676666259766
2023-12-26,79.09290313720703
2023-12-27,78.95560455322266
2023-12-28,78.12202453613281
2023-12-29,77.9651107788086
2024-01-02,80.03437042236328
2024-01-03,81.10333251953125
2024-01-04,79.57345581054688
2024-01-05,79.57345581054688
2024-01-08,77.66110229492188
2024-01-09,76.86672973632812
2024-01-10,76.57252502441406
2024-01-11,77.2590103149414
2024-01-12,75.69970703125
2024-01-16,74.69939422607422
2024-01-17,73.76774597167969
2024-01-18,73.57160186767578
2024-01-19,73.54217529296875
2024-01-22,73.52257537841797
2024-01-23,74.59152221679688
2024-01-24,75.28781127929688
2024-01-25,75.46434020996094
2024-01-26,75.99391174316406
2024-01-29,75.99391174316406
2024-01-30,75.90565490722656
2024-01-31,74.05213928222656
2024-02-01,75.35646057128906
2024-02-02,75.04264068603516
2024-02-05,74.63075256347656
2024-02-06,74.66998291015625
2024-02-07,74.8857421875
2024-02-08,75.03284454345703
2024-02-09,76.57252502441406
2024-02-12,77.33747100830078
2024-02-13,75.53298950195312
2024-02-14,76.5793228149414
2024-02-15,75.80938720703125
2024-02-16,76.6977767944336
2024-02-20,76.19435119628906
2024-02-21,76.7668685913086
2024-02-22,78.67196655273438
2024-02-23,79.3728256225586
2024-02-26,79.40242767333984
2024-02-27,78.75093841552734
2024-02-28,78.86940002441406
2024-02-29,79.67881774902344
2024-03-01,81.43585968017578
2024-03-04,78.82991027832031
2024-03-05,78.49429321289062
2024-03-06,80.5277328491211
2024-03-07,82.79804992675781
2024-03-08,83.25212097167969
2024-03-11,83.97270965576172
2024-03-12,84.30833435058594
2024-03-13,83.5877456665039
2024-03-14,82.78819274902344
2024-03-15,82.343994140625
2024-03-18,84.87097930908203
2024-03-19,85.1769790649414
2024-03-20,85.0289077758789
2024-03-21,84.54522705078125
2024-03-22,82.58089447021484
2024-03-25,81.93927764892578
2024-03-26,80.7547607421875
2024-03-27,81.54444122314453
2024-03-28,82.13670349121094
2024-04-01,82.25515747070312
2024-04-02,81.87018585205078
2024-04-03,82.13670349121094
2024-04-04,85.06838989257812
2024-04-05,84.01219940185547
2024-04-08,78.76081848144531
2024-04-09,80.07366180419922
2024-04-10,79.84662628173828
2024-04-11,79.79727172851562
2024-04-12,77.09261322021484
2024-04-15,77.06300354003906
2024-04-16,76.74713134765625
2024-04-17,76.7964859008789
2024-04-18,78.56339263916016
2024-04-19,78.44493865966797
2024-04-22,77.7835922241211
2024-04-23,77.52693939208984
2024-04-24,78.22777557373047
2024-04-25,78.9384994506836
2024-04-26,78.96810150146484
2024-04-29,79.78739929199219
2024-04-30,77.9513931274414
2024-05-01,76.96429443359375
2024-05-02,72.91718292236328
2024-05-03,73.13433837890625
2024-05-06,73.54891967773438
2024-05-07,74.02272033691406
2024-05-08,72.30516815185547
2024-05-09,73.33175659179688
2024-05-10,72.99613952636719
2024-05-13,73.3021469116211
2024-05-14,73.91829681396484
2024-05-15,74.3555679321289
2024-05-16,76.84004974365234
2024-05-17,75.74687957763672
2024-05-20,78.07234954833984
2024-05-21,78.09223175048828
2024-05-22,79.1854019165039
2024-05-23,77.77421569824219
2024-05-24,77.02886962890625
2024-05-28,78.22142028808594
2024-05-29,76.62141418457031
2024-05-30,76.50215911865234
2024-05-31,79.23509216308594
2024-06-03,80.0400619506836
2024-06-04,80.01024627685547
2024-06-05,76.36302185058594
2024-06-06,76.82017517089844
2024-06-07,77.37669372558594
2024-06-10,78.1816635131836
2024-06-11,76.33321380615234
2024-06-12,74.72327423095703
2024-06-13,72.4971694946289
2024-06-14,72.80525207519531
2024-06-17,73.56053161621094
2024-06-18,73.09345245361328
2024-06-20,73.66984558105469
2024-06-21,72.65618133544922
2024-06-24,75.13072204589844
2024-06-25,74.97171783447266
2024-06-26,75.74687957763672
2024-06-27,74.29594421386719
2024-06-28,73.659912109375
2024-07-01,72.92449951171875
2024-07-02,70.39033508300781
2024-07-03,69.5257339477539
2024-07-05,69.7046127319336
2024-07-08,68.94933319091797
2024-07-09,69.43629455566406
2024-07-10,69.3170394897461
2024-07-11,69.91331481933594
2024-07-12,70.2015151977539
2024-07-15,70.31082916259766
2024-07-16,72.74562072753906
2024-07-17,72.41767120361328
2024-07-18,71.96053314208984
2024-07-19,71.29468536376953
2024-07-22,70.94685363769531
2024-07-23,70.0822525024414
2024-07-24,71.03630065917969
2024-07-25,73.05370330810547
2024-07-26,74.57420349121094
2024-07-29,74.16674041748047
2024-07-30,75.95557403564453
2024-07-31,75.91581726074219
2024-08-01,75.32948303222656
2024-08-02,72.7655029296875
2024-08-05,72.40773010253906
2024-08-06,72.94438171386719
2024-08-07,72.84500122070312
2024-08-08,79.03633117675781
2024-08-09,79.29471588134766
2024-08-12,80.34813690185547
2024-08-13,80.42764282226562
2024-08-14,80.05000305175781
2024-08-15,79.77999877929688
2024-08-16,80.97000122070312
2024-08-19,81.13999938964844
2024-08-20,80.05999755859375
2024-08-21,80.12999725341797
2024-08-22,78.87999725341797
2024-08-23,80.41000366210938
2024-08-26,81.63999938964844
2024-08-27,81.62000274658203
2024-08-28,81.8499984741211
2024-08-29,82.93000030517578
2024-08-30,83.08999633789062
2024-09-03,79.11000061035156
2024-09-04,80.12999725341797
2024-09-05,78.54000091552734
2024-09-06,78.55999755859375
2024-09-09,78.47000122070312
2024-09-10,76.77999877929688
2024-09-11,77.44999694824219
2024-09-12,77.69999694824219
2024-09-13,79.1500015258789
2024-09-16,79.7300033569336
2024-09-17,81.47000122070312
2024-09-18,81.48999786376953
2024-09-19,83.12999725341797
2024-09-20,81.61000061035156
2024-09-23,83.2699966430664
2024-09-24,84.88999938964844
2024-09-25,83.83999633789062
2024-09-26,85.01000213623047
2024-09-27,85.63999938964844
2024-09-30,85.80000305175781
2024-10-01,87.20999908447266
2024-10-02,88.1500015258789
2024-10-03,89.29000091552734
2024-10-04,90.1500015258789
2024-10-07,88.16999816894531
2024-10-08,86.80999755859375
2024-10-09,87.44999694824219
2024-10-10,88.2699966430664
2024-10-11,87.80999755859375
2024-10-14,87.0
2024-10-15,85.06999969482422
2024-10-16,84.58000183105469
2024-10-17,85.77999877929688
2024-10-18,83.98999786376953
2024-10-21,84.18000030517578
2024-10-22,83.88999938964844
2024-10-23,84.16999816894531
2024-10-24,83.22000122070312
2024-10-25,83.19000244140625
2024-10-28,81.91000366210938
2024-10-29,81.36000061035156
2024-10-30,81.77999877929688
2024-10-31,82.2300033569336
2024-11-01,84.05999755859375
2024-11-04,86.41000366210938
2024-11-05,86.55999755859375
2024-11-06,83.08000183105469
2024-11-07,84.63999938964844
2024-11-08,83.70999908447266
2024-11-11,85.08000183105469
2024-11-12,84.22000122070312
2024-11-13,85.20999908447266
2024-11-14,85.73999786376953
2024-11-15,87.06999969482422
2024-11-18,87.37999725341797
2024-11-19,87.54000091552734
2024-11-20,89.91000366210938
2024-11-21,90.63999938964844
2024-11-22,89.79000091552734
2024-11-25,87.38999938964844
2024-11-26,88.13999938964844
2024-11-27,88.66000366210938
2024-11-29,89.66000366210938
2024-12-02,90.95999908447266
2024-12-03,94.13999938964844
2024-12-04,91.5
2024-12-05,89.37000274658203
2024-12-06,88.44000244140625
2024-12-09,88.22000122070312
2024-12-10,88.83999633789062
2024-12-11,89.81999969482422
2024-12-12,90.12999725341797
2024-12-13,89.5
2024-12-16,86.68000030517578
2024-12-17,86.68000030517578
