,IP
2021-05-18,51.30832290649414
2021-05-19,50.89572525024414
2021-05-20,50.86335372924805
2021-05-21,51.397315979003906
2021-05-24,52.10116958618164
2021-05-25,51.43777084350586
2021-05-26,51.668582916259766
2021-05-27,52.02744674682617
2021-05-28,51.46467971801758
2021-06-01,52.06007385253906
2021-06-02,51.57071304321289
2021-06-03,52.35368347167969
2021-06-04,52.72886657714844
2021-06-07,51.978515625
2021-06-08,52.32107162475586
2021-06-09,51.611488342285156
2021-06-10,51.24447250366211
2021-06-11,51.91326904296875
2021-06-14,50.812198638916016
2021-06-15,51.5380859375
2021-06-16,50.75510787963867
2021-06-17,49.1238899230957
2021-06-18,48.308284759521484
2021-06-21,49.78452682495117
2021-06-22,49.80084991455078
2021-06-23,49.58063507080078
2021-06-24,49.572471618652344
2021-06-25,49.49091720581055
2021-06-28,49.515384674072266
2021-06-29,49.49907302856445
2021-06-30,50.00474548339844
2021-07-01,50.143394470214844
2021-07-02,50.012908935546875
2021-07-06,49.246238708496094
2021-07-07,50.0944709777832
2021-07-08,50.02106475830078
2021-07-09,50.76325988769531
2021-07-12,50.75510787963867
2021-07-13,50.11077880859375
2021-07-14,50.11893081665039
2021-07-15,48.846588134765625
2021-07-16,48.22673034667969
2021-07-19,47.11750411987305
2021-07-20,47.508995056152344
2021-07-21,47.68843078613281
2021-07-22,47.19091033935547
2021-07-23,47.37034606933594
2021-07-26,47.66396713256836
2021-07-27,47.90864181518555
2021-07-28,47.7129020690918
2021-07-29,47.33771896362305
2021-07-30,47.10934829711914
2021-08-02,46.905452728271484
2021-08-03,47.884178161621094
2021-08-04,47.076725006103516
2021-08-05,46.83203887939453
2021-08-06,47.21538543701172
2021-08-09,47.81892013549805
2021-08-10,48.626373291015625
2021-08-11,48.9852409362793
2021-08-12,48.87105941772461
2021-08-13,48.71722412109375
2021-08-16,48.93111801147461
2021-08-17,48.48687744140625
2021-08-18,48.166046142578125
2021-08-19,47.845218658447266
2021-08-20,48.33880615234375
2021-08-23,48.092010498046875
2021-08-24,48.46220016479492
2021-08-25,48.922889709472656
2021-08-26,48.59382629394531
2021-08-27,49.46583938598633
2021-08-30,48.84062194824219
2021-08-31,49.432926177978516
2021-09-01,49.227264404296875
2021-09-02,49.605674743652344
2021-09-03,49.29307174682617
2021-09-07,48.28944778442383
2021-09-08,48.10023498535156
2021-09-09,48.19072723388672
2021-09-10,48.001522064208984
2021-09-13,48.20718002319336
2021-09-14,47.5079345703125
2021-09-15,47.66423797607422
2021-09-16,47.598426818847656
2021-09-17,46.561885833740234
2021-09-20,45.969581604003906
2021-09-21,45.426631927490234
2021-09-22,46.17524337768555
2021-09-23,46.973201751708984
2021-09-24,46.86626434326172
2021-09-27,47.16242599487305
2021-09-28,46.90739440917969
2021-09-29,47.02256774902344
2021-09-30,46.00248336791992
2021-10-01,46.2678337097168
2021-10-04,46.763004302978516
2021-10-05,47.206050872802734
2021-10-06,46.936744689941406
2021-10-07,47.13655471801758
2021-10-08,47.249488830566406
2021-10-11,48.43094253540039
2021-10-12,48.4222526550293
2021-10-13,48.02264404296875
2021-10-14,48.483062744140625
2021-10-15,46.285213470458984
2021-10-18,45.92904281616211
2021-10-19,45.22537612915039
2021-10-20,46.50238800048828
2021-10-21,46.180965423583984
2021-10-22,46.06803512573242
2021-10-25,46.024600982666016
2021-10-26,46.07672119140625
2021-10-27,43.592193603515625
2021-10-28,43.16652297973633
2021-10-29,43.149147033691406
2021-11-01,42.65397644042969
2021-11-02,42.52366638183594
2021-11-03,43.35763931274414
2021-11-04,42.34992599487305
2021-11-05,42.45417022705078
2021-11-08,42.86246109008789
2021-11-09,42.81034851074219
2021-11-10,43.175209045410156
2021-11-11,43.566131591796875
2021-11-12,43.209266662597656
2021-11-15,43.35831832885742
2021-11-16,43.20050048828125
2021-11-17,42.902381896972656
2021-11-18,42.58673095703125
2021-11-19,41.71868896484375
2021-11-22,42.47274398803711
2021-11-23,42.35875701904297
2021-11-24,41.6923828125
2021-11-26,41.674842834472656
2021-11-29,41.40303421020508
2021-11-30,39.91245651245117
2021-12-01,39.570499420166016
2021-12-02,40.22810363769531
2021-12-03,40.72789764404297
2021-12-06,41.25397491455078
2021-12-07,40.903255462646484
2021-12-08,40.684043884277344
2021-12-09,40.482383728027344
2021-12-10,40.236873626708984
2021-12-13,40.193031311035156
2021-12-14,39.929996490478516
2021-12-15,40.50869369506836
2021-12-16,41.218902587890625
2021-12-17,40.193031311035156
2021-12-20,39.07948684692383
2021-12-21,39.73709487915039
2021-12-22,39.693260192871094
2021-12-23,40.193031311035156
2021-12-27,40.622676849365234
2021-12-28,40.9207878112793
2021-12-29,40.964630126953125
2021-12-30,40.929561614990234
2021-12-31,41.192604064941406
2022-01-03,41.02600860595703
2022-01-04,42.49905014038086
2022-01-05,42.69194793701172
2022-01-06,42.385066986083984
2022-01-07,42.849769592285156
2022-01-10,42.58673095703125
2022-01-11,42.54288864135742
2022-01-12,42.51659393310547
2022-01-13,43.226802825927734
2022-01-14,43.40216827392578
2022-01-18,43.23556900024414
2022-01-19,43.27064514160156
2022-01-20,42.23600769042969
2022-01-21,41.46440887451172
2022-01-24,42.288612365722656
2022-01-25,41.85898208618164
2022-01-26,41.48194885253906
2022-01-27,40.67527770996094
2022-01-28,41.36796188354492
2022-01-31,42.306148529052734
2022-02-01,42.13078308105469
2022-02-02,41.83266830444336
2022-02-03,41.701148986816406
2022-02-04,41.02600860595703
2022-02-07,40.912025451660156
2022-02-08,41.33289337158203
2022-02-09,41.35042190551758
2022-02-10,40.86818313598633
2022-02-11,40.824337005615234
2022-02-14,40.53498840332031
2022-02-15,40.9734001159668
2022-02-16,40.83311080932617
2022-02-17,40.8446159362793
2022-02-18,41.39370346069336
2022-02-22,41.544254302978516
2022-02-23,39.95015335083008
2022-02-24,39.1353759765625
2022-02-25,40.22468566894531
2022-02-28,38.550872802734375
2022-03-01,36.549381256103516
2022-03-02,37.204734802246094
2022-03-03,37.399574279785156
2022-03-04,37.38185501098633
2022-03-07,36.29255676269531
2022-03-08,36.850486755371094
2022-03-09,37.346431732177734
2022-03-10,37.2313117980957
2022-03-11,37.57669448852539
2022-03-14,37.674110412597656
2022-03-15,38.249759674072266
2022-03-16,39.10881042480469
2022-03-17,39.8261604309082
2022-03-18,39.8615837097168
2022-03-21,39.64018249511719
2022-03-22,39.932437896728516
2022-03-23,39.52505874633789
2022-03-24,40.065277099609375
2022-03-25,41.0217399597168
2022-03-28,40.8446159362793
2022-03-29,41.34942626953125
2022-03-30,41.083736419677734
2022-03-31,40.871192932128906
2022-04-01,41.0040283203125
2022-04-04,40.649776458740234
2022-04-05,40.543514251708984
2022-04-06,40.463802337646484
2022-04-07,40.189266204833984
2022-04-08,41.35826873779297
2022-04-11,41.33170700073242
2022-04-12,41.305137634277344
2022-04-13,41.66823196411133
2022-04-14,42.00477981567383
2022-04-18,42.031349182128906
2022-04-19,43.085227966308594
2022-04-20,43.758296966552734
2022-04-21,44.00627136230469
2022-04-22,42.26160430908203
2022-04-25,42.05791473388672
2022-04-26,41.64167785644531
2022-04-27,41.94278335571289
2022-04-28,42.04905700683594
2022-04-29,40.9863166809082
2022-05-02,41.225433349609375
2022-05-03,41.46455383300781
2022-05-04,42.94353103637695
2022-05-05,42.60699462890625
2022-05-06,42.65127182006836
2022-05-09,42.341312408447266
2022-05-10,42.376731872558594
2022-05-11,42.21732711791992
2022-05-12,42.13761901855469
2022-05-13,42.32359313964844
2022-05-16,42.41215896606445
2022-05-17,43.554603576660156
2022-05-18,42.80183029174805
2022-05-19,42.35016632080078
2022-05-20,42.04905700683594
2022-05-23,42.63356018066406
2022-05-24,41.7922248840332
2022-05-25,42.41215896606445
2022-05-26,43.53267288208008
2022-05-27,44.0960578918457
2022-05-31,43.326988220214844
2022-06-01,42.43272399902344
2022-06-02,42.477439880371094
2022-06-03,42.11079788208008
2022-06-06,42.2628173828125
2022-06-07,42.86198043823242
2022-06-08,42.28070831298828
2022-06-09,41.38644027709961
2022-06-10,40.241783142089844
2022-06-13,38.578453063964844
2022-06-14,39.00770568847656
2022-06-15,39.39223861694336
2022-06-16,38.19392776489258
2022-06-17,37.871986389160156
2022-06-21,37.45169448852539
2022-06-22,36.879364013671875
2022-06-23,36.77204513549805
2022-06-24,38.3101806640625
2022-06-27,38.283355712890625
2022-06-28,37.8630485534668
2022-06-29,37.95247268676758
2022-06-30,37.406982421875
2022-07-01,37.541114807128906
2022-07-05,37.21023941040039
2022-07-06,37.442745208740234
2022-07-07,38.50691604614258
2022-07-08,38.19392776489258
2022-07-11,37.764678955078125
2022-07-12,38.247581481933594
2022-07-13,37.684200286865234
2022-07-14,37.36226272583008
2022-07-15,37.48746109008789
2022-07-18,37.04032897949219
2022-07-19,38.10449981689453
2022-07-20,38.39961242675781
2022-07-21,38.6947135925293
2022-07-22,38.6231689453125
2022-07-25,38.8646240234375
2022-07-26,37.36226272583008
2022-07-27,38.11343765258789
2022-07-28,38.471153259277344
2022-07-29,38.247581481933594
2022-08-01,38.29229736328125
2022-08-02,37.8630485534668
2022-08-03,38.10449981689453
2022-08-04,37.442745208740234
2022-08-05,37.3712043762207
2022-08-08,37.98824691772461
2022-08-09,38.015071868896484
2022-08-10,38.81990432739258
2022-08-11,39.168678283691406
2022-08-12,40.228843688964844
2022-08-15,40.21076965332031
2022-08-16,40.65364456176758
2022-08-17,40.129432678222656
2022-08-18,39.894432067871094
2022-08-19,39.3973388671875
2022-08-22,38.41217041015625
2022-08-23,38.66524887084961
2022-08-24,38.511600494384766
2022-08-25,39.65040588378906
2022-08-26,38.520633697509766
2022-08-29,38.09584045410156
2022-08-30,38.05065155029297
2022-08-31,37.616817474365234
2022-09-01,37.33663558959961
2022-09-02,36.993186950683594
2022-09-06,36.45090103149414
2022-09-07,37.110687255859375
2022-09-08,37.57162857055664
2022-09-09,37.70720291137695
2022-09-12,38.11391830444336
2022-09-13,36.59550857543945
2022-09-14,35.86341857910156
2022-09-15,35.86341857910156
2022-09-16,31.841434478759766
2022-09-19,33.00735855102539
2022-09-20,31.47991180419922
2022-09-21,30.96473503112793
2022-09-22,30.55801773071289
2022-09-23,29.91630744934082
2022-09-26,28.7142333984375
2022-09-27,28.83172607421875
2022-09-28,29.563819885253906
2022-09-29,29.00345230102539
2022-09-30,28.650968551635742
2022-10-03,29.410175323486328
2022-10-04,30.051876068115234
2022-10-05,29.70842933654785
2022-10-06,29.102874755859375
2022-10-07,28.524431228637695
2022-10-10,28.53346824645996
2022-10-11,28.54250717163086
2022-10-12,28.470203399658203
2022-10-13,29.627086639404297
2022-10-14,29.48247718811035
2022-10-17,30.033803939819336
2022-10-18,30.31399154663086
2022-10-19,29.428251266479492
2022-10-20,28.840768814086914
2022-10-21,29.89823341369629
2022-10-24,29.798812866210938
2022-10-25,30.223602294921875
2022-10-26,30.024770736694336
2022-10-27,29.8168888092041
2022-10-28,30.567058563232422
2022-10-31,30.37725830078125
2022-11-01,30.304946899414062
2022-11-02,29.572860717773438
2022-11-03,29.54574203491211
2022-11-04,30.431482315063477
2022-11-07,30.359176635742188
2022-11-08,30.29591178894043
2022-11-09,30.024770736694336
2022-11-10,31.760093688964844
2022-11-11,33.106781005859375
2022-11-14,33.14613723754883
2022-11-15,33.42075729370117
2022-11-16,32.75252914428711
2022-11-17,32.71591567993164
2022-11-18,32.74336624145508
2022-11-21,33.127830505371094
2022-11-22,33.60383605957031
2022-11-23,33.69537353515625
2022-11-25,33.61299133300781
2022-11-28,32.75252914428711
2022-11-29,33.25598907470703
2022-11-30,33.97914505004883
2022-12-01,34.22629928588867
2022-12-02,33.96083068847656
2022-12-05,33.42991256713867
2022-12-06,33.338375091552734
2022-12-07,33.09122085571289
2022-12-08,33.10952377319336
2022-12-09,33.02714157104492
2022-12-12,33.686222076416016
2022-12-13,34.070682525634766
2022-12-14,33.96083068847656
2022-12-15,33.448211669921875
2022-12-16,32.59690856933594
2022-12-19,31.96529197692871
2022-12-20,31.74560546875
2022-12-21,31.727293014526367
2022-12-22,31.516754150390625
2022-12-23,31.791370391845703
2022-12-27,31.95613670349121
2022-12-28,31.452674865722656
2022-12-29,31.827983856201172
2022-12-30,31.699831008911133
2023-01-03,32.41383361816406
2023-01-04,33.713680267333984
2023-01-05,33.13698959350586
2023-01-06,33.53976058959961
2023-01-09,33.878448486328125
2023-01-10,34.43683624267578
2023-01-11,34.42768478393555
2023-01-12,34.619911193847656
2023-01-13,35.01353073120117
2023-01-17,34.36361312866211
2023-01-18,33.78691482543945
2023-01-19,33.530601501464844
2023-01-20,34.35445022583008
2023-01-23,34.299530029296875
2023-01-24,33.64044952392578
2023-01-25,33.24683380126953
2023-01-26,34.079833984375
2023-01-27,34.88538360595703
2023-01-30,34.59245681762695
2023-01-31,38.28145980834961
2023-02-01,37.393531799316406
2023-02-02,38.015995025634766
2023-02-03,37.860382080078125
2023-02-06,37.10976791381836
2023-02-07,36.87176513671875
2023-02-08,36.10283660888672
2023-02-09,35.12337875366211
2023-02-10,35.36137771606445
2023-02-13,35.87398910522461
2023-02-14,35.837379455566406
2023-02-15,35.95636749267578
2023-02-16,35.79241943359375
2023-02-17,35.44969177246094
2023-02-21,33.44887161254883
2023-02-22,33.60633850097656
2023-02-23,33.8564453125
2023-02-24,33.80086898803711
2023-02-27,33.884239196777344
2023-02-28,33.70823287963867
2023-03-01,33.98612594604492
2023-03-02,34.75496292114258
2023-03-03,34.986541748046875
2023-03-06,33.921287536621094
2023-03-07,33.61560821533203
2023-03-08,34.10654830932617
2023-03-09,33.53223419189453
2023-03-10,32.90235137939453
2023-03-13,32.28172302246094
2023-03-14,32.8282470703125
2023-03-15,31.938993453979492
2023-03-16,32.114986419677734
2023-03-17,31.54994773864746
2023-03-20,32.263206481933594
2023-03-21,32.64298629760742
2023-03-22,31.864887237548828
2023-03-23,31.59626007080078
2023-03-24,31.938993453979492
2023-03-27,31.957523345947266
2023-03-28,32.10572814941406
2023-03-29,32.485511779785156
2023-03-30,32.64298629760742
2023-03-31,33.40255355834961
2023-04-03,33.30992126464844
2023-04-04,32.75414276123047
2023-04-05,32.856040954589844
2023-04-06,33.1431884765625
2023-04-10,33.245086669921875
2023-04-11,33.84717559814453
2023-04-12,33.782344818115234
2023-04-13,33.71750259399414
2023-04-14,33.263607025146484
2023-04-17,33.66191864013672
2023-04-18,33.80086898803711
2023-04-19,33.874969482421875
2023-04-20,33.8564453125
2023-04-21,33.384033203125
2023-04-24,33.698974609375
2023-04-25,32.13351821899414
2023-04-26,32.01309585571289
2023-04-27,30.57732582092285
2023-04-28,30.669958114624023
2023-05-01,30.790374755859375
2023-05-02,29.938175201416016
2023-05-03,29.919647216796875
2023-05-04,29.447235107421875
2023-05-05,29.965961456298828
2023-05-08,29.993751525878906
2023-05-09,29.752912521362305
2023-05-10,29.53986358642578
2023-05-11,29.354602813720703
2023-05-12,29.419445037841797
2023-05-15,29.47502326965332
2023-05-16,29.160078048706055
2023-05-17,29.734386444091797
2023-05-18,29.669544219970703
2023-05-19,29.60470199584961
2023-05-22,29.391653060913086
2023-05-23,29.60470199584961
2023-05-24,29.141551971435547
2023-05-25,28.777719497680664
2023-05-26,28.787120819091797
2023-05-30,28.33584976196289
2023-05-31,27.677753448486328
2023-06-01,27.42391586303711
2023-06-02,28.561485290527344
2023-06-05,28.467472076416016
2023-06-06,28.984546661376953
2023-06-07,30.20673370361328
2023-06-08,29.84947967529297
2023-06-09,29.78367042541504
2023-06-12,29.454620361328125
2023-06-13,29.66145133972168
2023-06-14,29.896484375
2023-06-15,29.905887603759766
2023-06-16,30.065710067749023
2023-06-20,29.63324737548828
2023-06-21,29.257192611694336
2023-06-22,28.89993667602539
2023-06-23,28.76831817626953
2023-06-26,29.464019775390625
2023-06-27,29.774269104003906
2023-06-28,29.492225646972656
2023-06-29,29.78367042541504
2023-06-30,29.905887603759766
2023-07-03,30.112716674804688
2023-07-05,29.454620361328125
2023-07-06,29.426414489746094
2023-07-07,29.896484375
2023-07-10,29.351205825805664
2023-07-11,29.802473068237305
2023-07-12,29.905887603759766
2023-07-13,29.9246883392334
2023-07-14,29.520429611206055
2023-07-17,29.134971618652344
2023-07-18,29.482824325561523
2023-07-19,29.670848846435547
2023-07-20,29.717859268188477
2023-07-21,29.943490982055664
2023-07-24,30.43236541748047
2023-07-25,31.898988723754883
2023-07-26,31.748563766479492
2023-07-27,33.2809944152832
2023-07-28,33.60064697265625
2023-07-31,33.901485443115234
2023-08-01,33.78866958618164
2023-08-02,34.39976119995117
2023-08-03,34.42796325683594
2023-08-04,34.08951187133789
2023-08-07,33.9766960144043
2023-08-08,33.70405960083008
2023-08-09,33.57243728637695
2023-08-10,33.42201232910156
2023-08-11,33.2997932434082
2023-08-14,33.05497741699219
2023-08-15,32.6739387512207
2023-08-16,32.416744232177734
2023-08-17,32.607261657714844
2023-08-18,32.87398910522461
2023-08-21,32.44532012939453
2023-08-22,32.1690673828125
2023-08-23,32.27385711669922
2023-08-24,32.1404914855957
2023-08-25,32.32147979736328
2023-08-28,32.816837310791016
2023-08-29,33.03593063354492
2023-08-30,33.159767150878906
2023-08-31,33.26455307006836
2023-09-01,33.52174758911133
2023-09-05,32.692996978759766
2023-09-06,32.27385711669922
2023-09-07,31.988075256347656
2023-09-08,32.98829650878906
2023-09-11,32.959720611572266
2023-09-12,32.864463806152344
2023-09-13,32.20717239379883
2023-09-14,32.9692497253418
2023-09-15,32.616790771484375
2023-09-18,32.54058074951172
2023-09-19,32.483421325683594
2023-09-20,32.12144088745117
2023-09-21,32.51200485229492
2023-09-22,32.4548454284668
2023-09-25,33.159767150878906
2023-09-26,32.89303970336914
2023-09-27,33.293128967285156
2023-09-28,33.674163818359375
2023-09-29,33.788475036621094
2023-10-02,33.788475036621094
2023-10-03,33.48365020751953
2023-10-04,33.7598991394043
2023-10-05,33.293128967285156
2023-10-06,32.91209030151367
2023-10-09,33.4931755065918
2023-10-10,33.693214416503906
2023-10-11,33.750370025634766
2023-10-12,33.4550666809082
2023-10-13,33.48365020751953
2023-10-16,33.35028076171875
2023-10-17,33.82658004760742
2023-10-18,33.58843231201172
2023-10-19,32.635833740234375
2023-10-20,31.749929428100586
2023-10-23,30.87354278564453
2023-10-24,31.68324089050293
2023-10-25,31.549884796142578
2023-10-26,31.321260452270508
2023-10-27,31.568933486938477
2023-10-30,31.807085037231445
2023-10-31,32.13096237182617
2023-11-01,32.01665115356445
2023-11-02,32.435794830322266
2023-11-03,32.959720611572266
2023-11-06,32.7215690612793
2023-11-07,32.245277404785156
2023-11-08,31.969026565551758
2023-11-09,31.68324089050293
2023-11-10,31.52130889892578
2023-11-13,30.892593383789062
2023-11-14,32.39339828491211
2023-11-15,32.92491149902344
2023-11-16,32.49003601074219
2023-11-17,32.25810623168945
2023-11-20,31.48499298095703
2023-11-21,31.39801788330078
2023-11-22,31.813562393188477
2023-11-24,31.82322883605957
2023-11-27,32.97323226928711
2023-11-28,33.1085205078125
2023-11-29,34.58710479736328
2023-11-30,35.698448181152344
2023-12-01,35.94004440307617
2023-12-04,36.10433578491211
2023-12-05,35.21525955200195
2023-12-06,35.321556091308594
2023-12-07,35.582481384277344
2023-12-08,35.601810455322266
2023-12-11,35.66946029663086
2023-12-12,34.8383674621582
2023-12-13,35.66946029663086
2023-12-14,36.40391540527344
2023-12-15,36.17198181152344
2023-12-18,35.601810455322266
2023-12-19,35.62113952636719
2023-12-20,35.36021423339844
2023-12-21,35.35055160522461
2023-12-22,35.40853500366211
2023-12-26,35.35055160522461
2023-12-27,35.24424743652344
2023-12-28,35.03164291381836
2023-12-29,34.93500518798828
2024-01-02,35.311893463134766
2024-01-03,35.12828063964844
2024-01-04,35.24424743652344
2024-01-05,36.01736068725586
2024-01-08,36.39425277709961
2024-01-09,36.40391540527344
2024-01-10,36.29761505126953
2024-01-11,36.54887771606445
2024-01-12,36.40391540527344
2024-01-16,36.05601501464844
2024-01-17,35.659793853759766
2024-01-18,35.45685577392578
2024-01-19,35.50517654418945
2024-01-22,35.12828063964844
2024-01-23,35.282901763916016
2024-01-24,34.963993072509766
2024-01-25,36.38459014892578
2024-01-26,36.30727767944336
2024-01-29,35.48584747314453
2024-01-30,35.09929275512695
2024-01-31,34.62575912475586
2024-02-01,33.20516586303711
2024-02-02,32.33541488647461
2024-02-05,31.861886978149414
2024-02-06,32.02616882324219
2024-02-07,32.72197341918945
2024-02-08,33.71735382080078
2024-02-09,34.07491683959961
2024-02-12,34.30685043334961
2024-02-13,33.4467658996582
2024-02-14,33.36945343017578
2024-02-15,33.891300201416016
2024-02-16,34.59676742553711
2024-02-20,34.53878402709961
2024-02-21,34.00322723388672
2024-02-22,33.768253326416016
2024-02-23,34.00322723388672
2024-02-26,33.09269332885742
2024-02-27,33.48432159423828
2024-02-28,33.895530700683594
2024-02-29,34.62004470825195
2024-03-01,34.316532135009766
2024-03-04,35.138954162597656
2024-03-05,35.09979248046875
2024-03-06,34.96272277832031
2024-03-07,35.12916564941406
2024-03-08,35.481632232666016
2024-03-11,35.85367965698242
2024-03-12,35.373931884765625
2024-03-13,35.53058624267578
2024-03-14,35.432674407958984
2024-03-15,35.58932876586914
2024-03-18,34.20883560180664
2024-03-19,37.95868682861328
2024-03-20,38.409061431884766
2024-03-21,39.04545974731445
2024-03-22,38.702781677246094
2024-03-25,39.99515914916992
2024-03-26,37.40061950683594
2024-03-27,38.565711975097656
2024-03-28,38.20345687866211
2024-04-01,38.2132453918457
2024-04-02,37.89015197753906
2024-04-03,38.25240707397461
2024-04-04,38.46780776977539
2024-04-05,37.85098648071289
2024-04-08,37.41040802001953
2024-04-09,37.34187316894531
2024-04-10,37.44956970214844
2024-04-11,37.01877975463867
2024-04-12,36.36280059814453
2024-04-15,36.00054168701172
2024-04-16,35.158538818359375
2024-04-17,34.326324462890625
2024-04-18,34.52214050292969
2024-04-19,34.62983322143555
2024-04-22,34.03260040283203
2024-04-23,33.68992614746094
2024-04-24,33.70950698852539
2024-04-25,32.81855010986328
2024-04-26,33.122066497802734
2024-04-29,34.58088684082031
2024-04-30,34.20883560180664
2024-05-01,34.54172134399414
2024-05-02,35.060630798339844
2024-05-03,35.52079391479492
2024-05-06,36.14739990234375
2024-05-07,38.0272216796875
2024-05-08,38.45801544189453
2024-05-09,39.00629806518555
2024-05-10,37.772666931152344
2024-05-13,38.6929931640625
2024-05-14,39.01608657836914
2024-05-15,38.8790168762207
2024-05-16,39.67206573486328
2024-05-17,39.789554595947266
2024-05-20,40.31825637817383
2024-05-21,41.013397216796875
2024-05-22,41.21900177001953
2024-05-23,43.7166748046875
2024-05-24,45.003623962402344
2024-05-28,44.696739196777344
2024-05-29,43.95426940917969
2024-05-30,44.13246154785156
2024-05-31,44.6373405456543
2024-06-03,45.09272003173828
2024-06-04,43.77607345581055
2024-06-05,43.95426940917969
2024-06-06,43.98396682739258
2024-06-07,44.756134033203125
2024-06-10,44.34035110473633
2024-06-11,44.597740173339844
2024-06-12,44.45914840698242
2024-06-13,44.89472961425781
2024-06-14,44.43934631347656
2024-06-17,44.914527893066406
2024-06-18,45.78569412231445
2024-06-20,46.08268356323242
2024-06-21,45.61740493774414
2024-06-24,46.84495162963867
2024-06-25,46.12228012084961
2024-06-26,46.14208221435547
2024-06-27,42.81581115722656
2024-06-28,42.71681594848633
2024-07-01,42.9049072265625
2024-07-02,43.06330108642578
2024-07-03,43.102901458740234
2024-07-05,42.39012908935547
2024-07-08,42.73661422729492
2024-07-09,42.12283706665039
2024-07-10,42.27133560180664
2024-07-11,42.479225158691406
2024-07-12,43.19199752807617
2024-07-15,43.696876525878906
2024-07-16,45.053123474121094
2024-07-17,45.290714263916016
2024-07-18,45.409507751464844
2024-07-19,45.261016845703125
2024-07-22,46.02328872680664
2024-07-23,45.459007263183594
2024-07-24,45.815391540527344
2024-07-25,45.75599670410156
2024-07-26,46.44896697998047
2024-07-29,46.17177963256836
2024-07-30,45.459007263183594
2024-07-31,46.01338577270508
2024-08-01,46.16188049316406
2024-08-02,45.47880554199219
2024-08-05,43.98396682739258
2024-08-06,44.57794189453125
2024-08-07,43.835472106933594
2024-08-08,44.399749755859375
2024-08-09,43.90476608276367
2024-08-12,44.06315994262695
2024-08-13,44.77593231201172
2024-08-14,45.65699768066406
2024-08-15,46.880001068115234
2024-08-16,47.08000183105469
2024-08-19,47.630001068115234
2024-08-20,47.45000076293945
2024-08-21,48.20000076293945
2024-08-22,47.959999084472656
2024-08-23,48.900001525878906
2024-08-26,48.65999984741211
2024-08-27,48.9900016784668
2024-08-28,48.4900016784668
2024-08-29,48.11000061035156
2024-08-30,48.41999816894531
2024-09-03,47.77000045776367
2024-09-04,47.310001373291016
2024-09-05,47.52000045776367
2024-09-06,47.11000061035156
2024-09-09,47.61000061035156
2024-09-10,47.060001373291016
2024-09-11,47.130001068115234
2024-09-12,47.939998626708984
2024-09-13,48.70000076293945
2024-09-16,49.83000183105469
2024-09-17,49.4900016784668
2024-09-18,49.540000915527344
2024-09-19,49.97999954223633
2024-09-20,48.709999084472656
2024-09-23,48.45000076293945
2024-09-24,48.63999938964844
2024-09-25,48.09000015258789
2024-09-26,49.04999923706055
2024-09-27,49.040000915527344
2024-09-30,48.849998474121094
2024-10-01,49.209999084472656
2024-10-02,48.11000061035156
2024-10-03,47.95000076293945
2024-10-04,48.529998779296875
2024-10-07,47.689998626708984
2024-10-08,47.34000015258789
2024-10-09,47.099998474121094
2024-10-10,47.0
2024-10-11,48.189998626708984
2024-10-14,48.08000183105469
2024-10-15,47.7400016784668
2024-10-16,47.97999954223633
2024-10-17,46.630001068115234
2024-10-18,46.779998779296875
2024-10-21,46.93000030517578
2024-10-22,47.529998779296875
2024-10-23,49.04999923706055
2024-10-24,48.63999938964844
2024-10-25,48.56999969482422
2024-10-28,48.63999938964844
2024-10-29,47.290000915527344
2024-10-30,49.029998779296875
2024-10-31,55.540000915527344
2024-11-01,55.77000045776367
2024-11-04,56.599998474121094
2024-11-05,57.560001373291016
2024-11-06,58.83000183105469
2024-11-07,58.40999984741211
2024-11-08,57.380001068115234
2024-11-11,57.65999984741211
2024-11-12,57.310001373291016
2024-11-13,56.380001068115234
2024-11-14,56.93000030517578
2024-11-15,57.58000183105469
2024-11-18,57.70000076293945
2024-11-19,57.84000015258789
2024-11-20,58.84000015258789
2024-11-21,59.18000030517578
2024-11-22,59.31999969482422
2024-11-25,59.56999969482422
2024-11-26,59.11000061035156
2024-11-27,58.380001068115234
2024-11-29,58.83000183105469
2024-12-02,58.459999084472656
2024-12-03,58.709999084472656
2024-12-04,57.720001220703125
2024-12-05,56.709999084472656
2024-12-06,56.779998779296875
2024-12-09,55.779998779296875
2024-12-10,54.7599983215332
2024-12-11,54.52000045776367
2024-12-12,54.86000061035156
2024-12-13,55.540000915527344
2024-12-16,55.790000915527344
2024-12-17,55.2400016784668
