,MPC
2020-12-23,37.047645568847656
2020-12-24,36.95796585083008
2020-12-28,36.572330474853516
2020-12-29,36.52748489379883
2020-12-30,37.280818939208984
2020-12-31,37.09248352050781
2021-01-04,36.54542541503906
2021-01-05,37.74716567993164
2021-01-06,38.51844024658203
2021-01-07,39.612552642822266
2021-01-08,38.72469711303711
2021-01-11,39.092403411865234
2021-01-12,40.877071380615234
2021-01-13,39.7470817565918
2021-01-14,40.82326126098633
2021-01-15,39.44215393066406
2021-01-19,41.334449768066406
2021-01-20,41.406192779541016
2021-01-21,40.7066764831543
2021-01-22,41.0295295715332
2021-01-25,41.46000671386719
2021-01-26,40.50041580200195
2021-01-27,39.406280517578125
2021-01-28,40.15064239501953
2021-01-29,38.70676803588867
2021-02-01,38.96684646606445
2021-02-02,40.49143981933594
2021-02-03,42.41960144042969
2021-02-04,42.446510314941406
2021-02-05,42.733497619628906
2021-02-08,44.37466812133789
2021-02-09,43.82760238647461
2021-02-10,44.670623779296875
2021-02-11,44.62577438354492
2021-02-12,45.2535514831543
2021-02-16,46.6870002746582
2021-02-17,47.07712173461914
2021-02-18,46.46926498413086
2021-02-19,48.084171295166016
2021-02-22,49.76258087158203
2021-02-23,50.597251892089844
2021-02-24,51.39562225341797
2021-02-25,49.96217346191406
2021-02-26,49.55390930175781
2021-03-01,50.89664077758789
2021-03-02,50.833133697509766
2021-03-03,50.86941909790039
2021-03-04,51.26860809326172
2021-03-05,52.00349044799805
2021-03-08,51.85832214355469
2021-03-09,50.68798065185547
2021-03-10,52.78371810913086
2021-03-11,52.62040710449219
2021-03-12,52.39360046386719
2021-03-15,52.4933967590332
2021-03-16,50.99643325805664
2021-03-17,50.99643325805664
2021-03-18,47.948081970214844
2021-03-19,48.77367401123047
2021-03-22,48.401710510253906
2021-03-23,47.57610321044922
2021-03-24,48.23839569091797
2021-03-25,48.88254165649414
2021-03-26,49.916812896728516
2021-03-29,48.56501388549805
2021-03-30,48.628517150878906
2021-03-31,48.52872085571289
2021-04-01,50.62446594238281
2021-04-05,48.95513153076172
2021-04-06,48.70109176635742
2021-04-07,48.98234558105469
2021-04-08,48.4107780456543
2021-04-09,47.9299430847168
2021-04-12,47.36743927001953
2021-04-13,47.69404602050781
2021-04-14,48.87347412109375
2021-04-15,48.87347412109375
2021-04-16,49.22730255126953
2021-04-19,48.474281311035156
2021-04-20,47.222286224365234
2021-04-21,48.365421295166016
2021-04-22,47.231353759765625
2021-04-23,48.084171295166016
2021-04-26,48.32912826538086
2021-04-27,48.89161682128906
2021-04-28,50.29785919189453
2021-04-29,50.842201232910156
2021-04-30,50.488380432128906
2021-05-03,51.85832214355469
2021-05-04,51.98533248901367
2021-05-05,53.863346099853516
2021-05-06,53.94499588012695
2021-05-07,54.43490219116211
2021-05-10,54.262535095214844
2021-05-11,53.201053619384766
2021-05-12,53.50043869018555
2021-05-13,53.328067779541016
2021-05-14,54.50748825073242
2021-05-17,55.81393051147461
2021-05-18,55.25524139404297
2021-05-19,54.54085159301758
2021-05-20,54.650753021240234
2021-05-21,54.57748794555664
2021-05-24,55.6215934753418
2021-05-25,54.962154388427734
2021-05-26,55.68570327758789
2021-05-27,56.23523712158203
2021-05-28,56.60158920288086
2021-06-01,57.242698669433594
2021-06-02,57.68232727050781
2021-06-03,57.938777923583984
2021-06-04,58.31428909301758
2021-06-07,58.012054443359375
2021-06-08,58.69895935058594
2021-06-09,58.25933074951172
2021-06-10,58.10363006591797
2021-06-11,57.86550521850586
2021-06-14,57.691490173339844
2021-06-15,58.31428909301758
2021-06-16,57.957096099853516
2021-06-17,55.832244873046875
2021-06-18,53.91804504394531
2021-06-21,55.91468048095703
2021-06-22,56.18028259277344
2021-06-23,56.37261962890625
2021-06-24,57.09616470336914
2021-06-25,57.28849792480469
2021-06-28,55.41094207763672
2021-06-29,55.026268005371094
2021-06-30,55.33766174316406
2021-07-01,56.116172790527344
2021-07-02,55.932987213134766
2021-07-06,54.00963592529297
2021-07-07,53.075435638427734
2021-07-08,52.617496490478516
2021-07-09,53.7440299987793
2021-07-12,53.4234733581543
2021-07-13,52.57170104980469
2021-07-14,50.48347854614258
2021-07-15,49.68667221069336
2021-07-16,48.77994155883789
2021-07-19,46.60014343261719
2021-07-20,47.735836029052734
2021-07-21,49.530975341796875
2021-07-22,48.89901351928711
2021-07-23,48.935638427734375
2021-07-26,50.06217956542969
2021-07-27,49.76909637451172
2021-07-28,50.63002014160156
2021-07-29,51.22535705566406
2021-07-30,50.575077056884766
2021-08-02,49.879005432128906
2021-08-03,51.23451614379883
2021-08-04,49.805728912353516
2021-08-05,51.738250732421875
2021-08-06,52.58085632324219
2021-08-09,52.40684127807617
2021-08-10,53.56084442138672
2021-08-11,54.16533279418945
2021-08-12,54.53169250488281
2021-08-13,54.174503326416016
2021-08-16,53.469261169433594
2021-08-17,52.821712493896484
2021-08-18,52.06315231323242
2021-08-19,50.166751861572266
2021-08-20,50.666290283203125
2021-08-23,52.56269073486328
2021-08-24,53.617271423339844
2021-08-25,54.2370719909668
2021-08-26,53.7375373840332
2021-08-27,55.522926330566406
2021-08-30,54.51460266113281
2021-08-31,54.82912826538086
2021-09-01,52.960479736328125
2021-09-02,53.5617790222168
2021-09-03,53.87629699707031
2021-09-07,54.18157196044922
2021-09-08,52.83096694946289
2021-09-09,52.960479736328125
2021-09-10,52.608943939208984
2021-09-13,54.21856689453125
2021-09-14,53.24725341796875
2021-09-15,55.106651306152344
2021-09-16,54.67185592651367
2021-09-17,54.44983673095703
2021-09-20,52.849464416503906
2021-09-21,53.506263732910156
2021-09-22,55.421173095703125
2021-09-23,57.1695556640625
2021-09-24,57.2528190612793
2021-09-27,58.362911224365234
2021-09-28,57.826358795166016
2021-09-29,57.289825439453125
2021-09-30,57.178810119628906
2021-10-01,58.79769515991211
2021-10-04,58.29815673828125
2021-10-05,58.51091766357422
2021-10-06,58.15012741088867
2021-10-07,58.7421875
2021-10-08,60.27781677246094
2021-10-11,59.72276306152344
2021-10-12,59.8892822265625
2021-10-13,60.37031555175781
2021-10-14,61.68391036987305
2021-10-15,61.79493713378906
2021-10-18,61.424903869628906
2021-10-19,61.82267761230469
2021-10-20,62.17421340942383
2021-10-21,62.007686614990234
2021-10-22,62.460968017578125
2021-10-25,63.090030670166016
2021-10-26,63.339805603027344
2021-10-27,61.193641662597656
2021-10-28,61.67467498779297
2021-10-29,60.9901123046875
2021-11-01,62.22047424316406
2021-11-02,59.79677200317383
2021-11-03,58.90871047973633
2021-11-04,58.80694580078125
2021-11-05,60.87910079956055
2021-11-08,60.749595642089844
2021-11-09,62.100196838378906
2021-11-10,60.61083221435547
2021-11-11,61.05487060546875
2021-11-12,60.86986541748047
2021-11-15,61.16587448120117
2021-11-16,60.512596130371094
2021-11-17,59.336692810058594
2021-11-18,58.515419006347656
2021-11-19,56.256935119628906
2021-11-22,57.57283020019531
2021-11-23,59.58867645263672
2021-11-24,60.241966247558594
2021-11-26,57.255516052246094
2021-11-29,57.65681838989258
2021-11-30,56.78889083862305
2021-12-01,56.84489059448242
2021-12-02,59.10337829589844
2021-12-03,57.554168701171875
2021-12-06,58.66474914550781
2021-12-07,59.94330978393555
2021-12-08,59.7846565246582
2021-12-09,59.112709045410156
2021-12-10,59.439353942871094
2021-12-13,57.684818267822266
2021-12-14,58.28211212158203
2021-12-15,58.31010818481445
2021-12-16,58.58074951171875
2021-12-17,58.28211212158203
2021-12-20,56.84489059448242
2021-12-21,59.187374114990234
2021-12-22,58.88872146606445
2021-12-23,58.83272933959961
2021-12-27,59.80332565307617
2021-12-28,60.07396697998047
2021-12-29,59.682003021240234
2021-12-30,59.19669723510742
2021-12-31,59.71932601928711
2022-01-03,61.27787780761719
2022-01-04,63.28438186645508
2022-01-05,63.68567657470703
2022-01-06,65.46820831298828
2022-01-07,66.1961441040039
2022-01-10,65.7481918334961
2022-01-11,67.83870697021484
2022-01-12,68.20267486572266
2022-01-13,68.239990234375
2022-01-14,69.75186157226562
2022-01-18,69.5745620727539
2022-01-19,68.45463562011719
2022-01-20,67.18540954589844
2022-01-21,65.98151397705078
2022-01-24,65.69219207763672
2022-01-25,66.72811889648438
2022-01-26,66.24282836914062
2022-01-27,67.1014175415039
2022-01-28,67.00808715820312
2022-01-31,66.96141815185547
2022-02-01,69.07994842529297
2022-02-02,73.26093292236328
2022-02-03,71.83304595947266
2022-02-04,72.97162628173828
2022-02-07,74.50215911865234
2022-02-08,73.99820709228516
2022-02-09,74.46483612060547
2022-02-10,74.41816711425781
2022-02-11,75.77140808105469
2022-02-14,73.87689971923828
2022-02-15,73.71707916259766
2022-02-16,73.38799285888672
2022-02-17,72.35385131835938
2022-02-18,72.4102554321289
2022-02-22,71.10344696044922
2022-02-23,71.18806457519531
2022-02-24,70.00347900390625
2022-02-25,71.95899200439453
2022-02-28,73.20938873291016
2022-03-01,70.52054595947266
2022-03-02,72.38204956054688
2022-03-03,72.73931121826172
2022-03-04,73.07776641845703
2022-03-07,70.07868957519531
2022-03-08,71.65813446044922
2022-03-09,70.91542053222656
2022-03-10,73.26579284667969
2022-03-11,73.81108093261719
2022-03-14,72.07180786132812
2022-03-15,69.94705963134766
2022-03-16,70.37952423095703
2022-03-17,72.532470703125
2022-03-18,73.6324462890625
2022-03-21,75.193115234375
2022-03-22,74.50679016113281
2022-03-23,75.64436340332031
2022-03-24,76.51869201660156
2022-03-25,77.30844116210938
2022-03-28,77.06398010253906
2022-03-29,78.16397094726562
2022-03-30,80.24170684814453
2022-03-31,80.38272857666016
2022-04-01,79.73401641845703
2022-04-04,79.97846984863281
2022-04-05,79.6399917602539
2022-04-06,80.44852447509766
2022-04-07,80.71175384521484
2022-04-08,81.69894409179688
2022-04-11,79.79981994628906
2022-04-12,80.66476440429688
2022-04-13,82.3476333618164
2022-04-14,81.9809799194336
2022-04-18,84.71678924560547
2022-04-19,85.02704620361328
2022-04-20,85.53474426269531
2022-04-21,83.42878723144531
2022-04-22,81.8681411743164
2022-04-25,79.21693420410156
2022-04-26,80.35450744628906
2022-04-27,82.02799224853516
2022-04-28,84.32196044921875
2022-04-29,82.03736877441406
2022-05-02,83.78604888916016
2022-05-03,87.10477447509766
2022-05-04,90.58332824707031
2022-05-05,88.468017578125
2022-05-06,90.17906188964844
2022-05-09,85.42192077636719
2022-05-10,86.2304458618164
2022-05-11,86.45606994628906
2022-05-12,87.18939208984375
2022-05-13,90.14146423339844
2022-05-16,90.6961441040039
2022-05-17,92.26624298095703
2022-05-18,90.99883270263672
2022-05-19,90.57319641113281
2022-05-20,91.32987976074219
2022-05-23,91.6609115600586
2022-05-24,92.02978515625
2022-05-25,93.6566162109375
2022-05-26,94.09170532226562
2022-05-27,96.56977844238281
2022-05-31,96.2765884399414
2022-06-01,98.28175354003906
2022-06-02,98.62224578857422
2022-06-03,99.89913177490234
2022-06-06,103.46492767333984
2022-06-07,107.49419403076172
2022-06-08,106.75643157958984
2022-06-09,105.32823181152344
2022-06-10,102.4718017578125
2022-06-13,96.63599395751953
2022-06-14,97.10891723632812
2022-06-15,93.54312133789062
2022-06-16,86.9979476928711
2022-06-17,82.56196594238281
2022-06-21,86.41151428222656
2022-06-22,84.23609161376953
2022-06-23,80.04603576660156
2022-06-24,81.0391845703125
2022-06-27,83.17676544189453
2022-06-28,83.88613891601562
2022-06-29,79.90415954589844
2022-06-30,77.75712585449219
2022-07-01,79.90415954589844
2022-07-05,77.31258392333984
2022-07-06,75.01420593261719
2022-07-07,78.91104888916016
2022-07-08,78.75971221923828
2022-07-11,79.10020446777344
2022-07-12,78.26786804199219
2022-07-13,77.50176239013672
2022-07-14,76.30998992919922
2022-07-15,79.84741973876953
2022-07-18,80.6135482788086
2022-07-19,83.09163665771484
2022-07-20,83.980712890625
2022-07-21,81.7674560546875
2022-07-22,81.01079559326172
2022-07-25,83.99018859863281
2022-07-26,83.19567108154297
2022-07-27,85.10626983642578
2022-07-28,84.73739624023438
2022-07-29,86.69527435302734
2022-08-01,85.4278564453125
2022-08-02,88.54911041259766
2022-08-03,87.66002655029297
2022-08-04,85.28597259521484
2022-08-05,85.33325958251953
2022-08-08,85.49405670166016
2022-08-09,88.29373168945312
2022-08-10,90.02461242675781
2022-08-11,91.47174072265625
2022-08-12,92.1905746459961
2022-08-15,90.60157012939453
2022-08-16,91.97187805175781
2022-08-17,93.84651947021484
2022-08-18,95.9114990234375
2022-08-19,95.58792877197266
2022-08-22,95.55939483642578
2022-08-23,98.48080444335938
2022-08-24,99.70834350585938
2022-08-25,100.84076690673828
2022-08-26,99.28965759277344
2022-08-29,99.9177017211914
2022-08-30,96.58712005615234
2022-08-31,95.87342071533203
2022-09-01,92.0765609741211
2022-09-02,94.33182525634766
2022-09-06,93.69425964355469
2022-09-07,93.58007049560547
2022-09-08,93.68475341796875
2022-09-09,95.16923522949219
2022-09-12,95.10263061523438
2022-09-13,92.92346954345703
2022-09-14,93.56102752685547
2022-09-15,91.48655700683594
2022-09-16,91.02027893066406
2022-09-19,91.63880157470703
2022-09-20,92.4952392578125
2022-09-21,90.08771514892578
2022-09-22,91.33430480957031
2022-09-23,87.02357482910156
2022-09-26,85.20601654052734
2022-09-27,88.35579681396484
2022-09-28,95.245361328125
2022-09-29,93.92264556884766
2022-09-30,94.52215576171875
2022-10-03,97.8146743774414
2022-10-04,102.50605773925781
2022-10-05,102.3728256225586
2022-10-06,102.6392822265625
2022-10-07,101.66864776611328
2022-10-10,100.9263916015625
2022-10-11,98.42371368408203
2022-10-12,99.87965393066406
2022-10-13,103.79070281982422
2022-10-14,99.06127166748047
2022-10-17,100.26981353759766
2022-10-18,102.92475891113281
2022-10-19,103.60038757324219
2022-10-20,104.0476303100586
2022-10-21,105.98889923095703
2022-10-24,106.06502532958984
2022-10-25,106.04598999023438
2022-10-26,107.64469146728516
2022-10-27,108.14903259277344
2022-10-28,108.0728988647461
2022-10-31,108.12047576904297
2022-11-01,113.43038177490234
2022-11-02,109.17676544189453
2022-11-03,112.47879028320312
2022-11-04,111.95541381835938
2022-11-07,113.71585845947266
2022-11-08,113.33522033691406
2022-11-09,110.25206756591797
2022-11-10,113.4113540649414
2022-11-11,115.36212921142578
2022-11-14,114.6960220336914
2022-11-15,114.90668487548828
2022-11-16,114.77262115478516
2022-11-17,115.28970336914062
2022-11-18,116.03658294677734
2022-11-21,115.2035140991211
2022-11-22,121.22655487060547
2022-11-23,120.26898956298828
2022-11-25,119.8859634399414
2022-11-28,116.74518585205078
2022-11-29,118.22940826416016
2022-11-30,116.63985443115234
2022-12-01,115.12691497802734
2022-12-02,113.21180725097656
2022-12-05,107.67713165283203
2022-12-06,104.6512680053711
2022-12-07,104.3735580444336
2022-12-08,104.22993469238281
2022-12-09,102.2956771850586
2022-12-12,106.4897689819336
2022-12-13,106.4035873413086
2022-12-14,106.2312240600586
2022-12-15,106.16419219970703
2022-12-16,105.09174346923828
2022-12-19,106.355712890625
2022-12-20,108.21336364746094
2022-12-21,109.68800354003906
2022-12-22,106.91109466552734
2022-12-23,110.23381042480469
2022-12-27,111.86165618896484
2022-12-28,109.6592788696289
2022-12-29,111.24880981445312
2022-12-30,111.44990539550781
2023-01-03,106.21207427978516
2023-01-04,105.88650512695312
2023-01-05,110.81791687011719
2023-01-06,111.86165618896484
2023-01-09,110.84663391113281
2023-01-10,111.55524444580078
2023-01-11,112.60853576660156
2023-01-12,115.87381744384766
2023-01-13,116.75476837158203
2023-01-17,116.60154724121094
2023-01-18,116.16107940673828
2023-01-19,117.99959564208984
2023-01-20,120.38390350341797
2023-01-23,121.4946517944336
2023-01-24,124.6833267211914
2023-01-25,124.30029296875
2023-01-26,129.60516357421875
2023-01-27,127.2112808227539
2023-01-30,123.65872192382812
2023-01-31,123.06505584716797
2023-02-01,117.75062561035156
2023-02-02,114.81092834472656
2023-02-03,113.18307495117188
2023-02-06,111.46905517578125
2023-02-07,117.04203033447266
2023-02-08,116.40046691894531
2023-02-09,115.61528015136719
2023-02-10,121.40849304199219
2023-02-13,122.38518524169922
2023-02-14,123.17996215820312
2023-02-15,122.42869567871094
2023-02-16,121.85077667236328
2023-02-17,117.98847198486328
2023-02-21,118.5374755859375
2023-02-22,118.2581558227539
2023-02-23,120.89725494384766
2023-02-24,120.31935119628906
2023-02-27,121.918212890625
2023-02-28,119.04795837402344
2023-03-01,124.43208312988281
2023-03-02,124.85588073730469
2023-03-03,128.5833282470703
2023-03-06,127.06153869628906
2023-03-07,125.41452026367188
2023-03-08,123.16071319580078
2023-03-09,123.65192413330078
2023-03-10,123.8156509399414
2023-03-13,119.22132873535156
2023-03-14,123.07401275634766
2023-03-15,118.17147827148438
2023-03-16,120.55050659179688
2023-03-17,119.10575866699219
2023-03-20,121.60035705566406
2023-03-21,123.56521606445312
2023-03-22,122.30348205566406
2023-03-23,121.50403594970703
2023-03-24,120.10743713378906
2023-03-27,124.16240692138672
2023-03-28,126.72442626953125
2023-03-29,129.14199829101562
2023-03-30,129.0071563720703
2023-03-31,129.86436462402344
2023-04-03,130.64454650878906
2023-04-04,121.18620300292969
2023-04-05,127.82245635986328
2023-04-06,123.94085693359375
2023-04-10,126.4066162109375
2023-04-11,127.32160186767578
2023-04-12,125.42415618896484
2023-04-13,125.67456817626953
2023-04-14,125.96351623535156
2023-04-17,124.53804016113281
2023-04-18,124.3068618774414
2023-04-19,121.7352066040039
2023-04-20,121.06098937988281
2023-04-21,118.98052978515625
2023-04-24,121.85077667236328
2023-04-25,118.61453247070312
2023-04-26,118.0173568725586
2023-04-27,116.95787048339844
2023-04-28,117.50688934326172
2023-05-01,117.94993591308594
2023-05-02,112.6621322631836
2023-05-03,106.01625061035156
2023-05-04,101.19076538085938
2023-05-05,102.96300506591797
2023-05-08,104.70634460449219
2023-05-09,106.85420989990234
2023-05-10,107.60548400878906
2023-05-11,106.0451431274414
2023-05-12,105.83324432373047
2023-05-15,106.55562591552734
2023-05-16,103.52033233642578
2023-05-17,107.28292846679688
2023-05-18,107.62235260009766
2023-05-19,106.97261810302734
2023-05-22,107.28292846679688
2023-05-23,106.59440612792969
2023-05-24,107.19566345214844
2023-05-25,106.20650482177734
2023-05-26,105.51799774169922
2023-05-30,104.52886962890625
2023-05-31,101.73600006103516
2023-06-01,102.66694641113281
2023-06-02,105.61498260498047
2023-06-05,105.40162658691406
2023-06-06,105.7313461303711
2023-06-07,110.66735076904297
2023-06-08,109.02848052978516
2023-06-09,109.59093475341797
2023-06-12,108.97029113769531
2023-06-13,109.09635925292969
2023-06-14,108.26237487792969
2023-06-15,110.38611602783203
2023-06-16,109.86245727539062
2023-06-20,107.58356475830078
2023-06-21,108.61148834228516
2023-06-22,108.04903411865234
2023-06-23,108.26237487792969
2023-06-26,109.62002563476562
2023-06-27,110.53158569335938
2023-06-28,111.6176986694336
2023-06-29,112.82018280029297
2023-06-30,113.07232666015625
2023-07-03,113.98387908935547
2023-07-05,112.6941146850586
2023-07-06,109.91094207763672
2023-07-07,114.44934844970703
2023-07-10,114.27481079101562
2023-07-11,116.37915802001953
2023-07-12,116.3306655883789
2023-07-13,116.29187774658203
2023-07-14,114.82756042480469
2023-07-17,114.5560302734375
2023-07-18,115.81669616699219
2023-07-19,118.41561126708984
2023-07-20,120.49087524414062
2023-07-21,122.01336669921875
2023-07-24,124.50560760498047
2023-07-25,124.71896362304688
2023-07-26,126.40633392333984
2023-07-27,125.65961456298828
2023-07-28,127.84154510498047
2023-07-31,128.9955291748047
2023-08-01,130.85743713378906
2023-08-02,131.75930786132812
2023-08-03,132.09872436523438
2023-08-04,133.77638244628906
2023-08-07,135.7643585205078
2023-08-08,137.4905242919922
2023-08-09,139.69183349609375
2023-08-10,140.88462829589844
2023-08-11,145.21937561035156
2023-08-14,144.04598999023438
2023-08-15,139.00697326660156
2023-08-16,137.81785583496094
2023-08-17,138.8802490234375
2023-08-18,140.956298828125
2023-08-21,139.23114013671875
2023-08-22,139.32859802246094
2023-08-23,139.6210174560547
2023-08-24,139.96214294433594
2023-08-25,140.33248901367188
2023-08-28,139.4065704345703
2023-08-29,139.6405029296875
2023-08-30,139.51380920410156
2023-08-31,139.1531524658203
2023-09-01,142.26235961914062
2023-09-05,143.29550170898438
2023-09-06,144.14344787597656
2023-09-07,147.06744384765625
2023-09-08,151.37547302246094
2023-09-11,150.1669158935547
2023-09-12,151.88232421875
2023-09-13,151.5411834716797
2023-09-14,152.2332000732422
2023-09-15,149.91348266601562
2023-09-18,152.37937927246094
2023-09-19,148.2955322265625
2023-09-20,148.8023681640625
2023-09-21,150.8491668701172
2023-09-22,149.5723419189453
2023-09-25,150.29360961914062
2023-09-26,147.1941680908203
2023-09-27,148.5684356689453
2023-09-28,150.5177764892578
2023-09-29,147.5060577392578
2023-10-02,146.21951293945312
2023-10-03,143.53916931152344
2023-10-04,138.29547119140625
2023-10-05,138.6755828857422
2023-10-06,139.55276489257812
2023-10-09,142.85690307617188
2023-10-10,145.1376190185547
2023-10-11,144.75750732421875
2023-10-12,143.85105895996094
2023-10-13,144.44561767578125
2023-10-16,146.93101501464844
2023-10-17,147.5060577392578
2023-10-18,150.08892822265625
2023-10-19,148.96804809570312
2023-10-20,147.03822326660156
2023-10-23,145.66395568847656
2023-10-24,144.86471557617188
2023-10-25,143.6171417236328
2023-10-26,144.3091278076172
2023-10-27,142.3013458251953
2023-10-30,143.13955688476562
2023-10-31,147.4183349609375
2023-11-01,151.27801513671875
2023-11-02,151.82383728027344
2023-11-03,146.96023559570312
2023-11-06,146.12200927734375
2023-11-07,142.457275390625
2023-11-08,139.86465454101562
2023-11-09,138.20774841308594
2023-11-10,141.45338439941406
2023-11-13,143.04208374023438
2023-11-14,146.85302734375
2023-11-15,147.32835388183594
2023-11-16,142.20278930664062
2023-11-17,144.9468536376953
2023-11-20,146.01510620117188
2023-11-21,144.6822509765625
2023-11-22,146.23069763183594
2023-11-24,146.51490783691406
2023-11-27,147.5439453125
2023-11-28,146.99513244628906
2023-11-29,144.47645568847656
2023-11-30,146.2111053466797
2023-12-01,148.39657592773438
2023-12-04,148.36717224121094
2023-12-05,145.94650268554688
2023-12-06,140.32110595703125
2023-12-07,138.7530517578125
2023-12-08,140.164306640625
2023-12-11,140.97775268554688
2023-12-12,140.50732421875
2023-12-13,143.7316131591797
2023-12-14,147.87716674804688
2023-12-15,145.4172821044922
2023-12-18,148.77879333496094
2023-12-19,150.69964599609375
2023-12-20,150.5624542236328
2023-12-21,149.61181640625
2023-12-22,147.85755920410156
2023-12-26,149.0434112548828
2023-12-27,146.8873291015625
2023-12-28,143.94723510742188
2023-12-29,145.39767456054688
2024-01-02,149.3177947998047
2024-01-03,154.73739624023438
2024-01-04,150.3370361328125
2024-01-05,149.4550323486328
2024-01-08,153.1399383544922
2024-01-09,151.2288818359375
2024-01-10,149.78822326660156
2024-01-11,152.2873077392578
2024-01-12,154.31597900390625
2024-01-16,151.04266357421875
2024-01-17,148.9650115966797
2024-01-18,148.7689971923828
2024-01-19,149.92543029785156
2024-01-22,151.3562774658203
2024-01-23,150.89564514160156
2024-01-24,152.0030975341797
2024-01-25,154.12977600097656
2024-01-26,157.31488037109375
2024-01-29,156.9424591064453
2024-01-30,166.49777221679688
2024-01-31,162.29344177246094
2024-02-01,164.18490600585938
2024-02-02,163.0088653564453
2024-02-05,167.70321655273438
2024-02-06,163.3126678466797
2024-02-07,166.20376586914062
2024-02-08,166.29197692871094
2024-02-09,166.57618713378906
2024-02-12,165.5177459716797
2024-02-13,166.4879913330078
2024-02-14,166.4879913330078
2024-02-15,167.88943481445312
2024-02-16,166.61538696289062
2024-02-20,161.79473876953125
2024-02-21,163.52801513671875
2024-02-22,165.2021942138672
2024-02-23,166.96498107910156
2024-02-26,169.82095336914062
2024-02-27,168.53085327148438
2024-02-28,164.62115478515625
2024-02-29,166.65969848632812
2024-03-01,170.5792694091797
2024-03-04,171.11105346679688
2024-03-05,172.50949096679688
2024-03-06,172.5193328857422
2024-03-07,176.2517852783203
2024-03-08,176.82296752929688
2024-03-11,178.6547088623047
2024-03-12,178.44790649414062
2024-03-13,186.02110290527344
2024-03-14,186.1097412109375
2024-03-15,190.89593505859375
2024-03-18,190.54139709472656
2024-03-19,193.58447265625
2024-03-20,194.7465362548828
2024-03-21,196.1843719482422
2024-03-22,197.12977600097656
2024-03-25,196.79495239257812
2024-03-26,194.38217163085938
2024-03-27,193.9980926513672
2024-03-28,198.4395751953125
2024-04-01,201.30538940429688
2024-04-02,208.16952514648438
2024-04-03,211.69515991210938
2024-04-04,212.965576171875
2024-04-05,215.80181884765625
2024-04-08,213.68446350097656
2024-04-09,208.89828491210938
2024-04-10,208.011962890625
2024-04-11,209.0460205078125
2024-04-12,205.5991668701172
2024-04-15,203.87574768066406
2024-04-16,200.76373291015625
2024-04-17,199.385009765625
2024-04-18,192.05801391601562
2024-04-19,193.39735412597656
2024-04-22,195.2389373779297
2024-04-23,196.61769104003906
2024-04-24,196.1154327392578
2024-04-25,196.4798126220703
2024-04-26,195.37681579589844
2024-04-29,197.46461486816406
2024-04-30,178.9600067138672
2024-05-01,176.2517852783203
2024-05-02,180.1713409423828
2024-05-03,179.77740478515625
2024-05-06,180.00390625
2024-05-07,178.1721649169922
2024-05-08,178.1820068359375
2024-05-09,180.15162658691406
2024-05-10,176.83282470703125
2024-05-13,175.1586456298828
2024-05-14,171.85951232910156
2024-05-15,170.83538818359375
2024-05-16,172.93312072753906
2024-05-17,177.78160095214844
2024-05-20,174.22933959960938
2024-05-21,174.72409057617188
2024-05-22,174.1699676513672
2024-05-23,174.7042999267578
2024-05-24,175.9312744140625
2024-05-28,177.2769775390625
2024-05-29,170.64739990234375
2024-05-30,170.20211791992188
2024-05-31,174.7537841796875
2024-06-03,172.913330078125
2024-06-04,173.41795349121094
2024-06-05,172.092041015625
2024-06-06,173.88302612304688
2024-06-07,173.2596435546875
2024-06-10,172.50762939453125
2024-06-11,172.62637329101562
2024-06-12,166.9862823486328
2024-06-13,168.71788024902344
2024-06-14,168.2825164794922
2024-06-17,169.92506408691406
2024-06-18,170.6374969482422
2024-06-20,171.83477783203125
2024-06-21,170.8551788330078
2024-06-24,172.16131591796875
2024-06-25,173.3487091064453
2024-06-26,172.46804809570312
2024-06-27,171.09266662597656
2024-06-28,171.65667724609375
2024-07-01,172.95289611816406
2024-07-02,172.3097381591797
2024-07-03,173.1508026123047
2024-07-05,168.9454803466797
2024-07-08,165.7098388671875
2024-07-09,161.20765686035156
2024-07-10,160.47543334960938
2024-07-11,162.56324768066406
2024-07-12,163.72096252441406
2024-07-15,164.9578399658203
2024-07-16,165.90773010253906
2024-07-17,163.81991577148438
2024-07-18,162.7908477783203
2024-07-19,163.4241180419922
2024-07-22,164.15634155273438
2024-07-23,162.2466278076172
2024-07-24,165.78900146484375
2024-07-25,169.69747924804688
2024-07-26,170.83538818359375
2024-07-29,170.1526641845703
2024-07-30,176.41610717773438
2024-07-31,175.1594696044922
2024-08-01,171.3598175048828
2024-08-02,162.9095916748047
2024-08-05,160.34681701660156
2024-08-06,169.09390258789062
2024-08-07,167.57008361816406
2024-08-08,172.3196258544922
2024-08-09,173.98196411132812
2024-08-12,174.5261993408203
2024-08-13,173.90280151367188
2024-08-14,177.1681365966797
2024-08-15,178.8502655029297
2024-08-16,178.13783264160156
2024-08-19,177.0196990966797
2024-08-20,169.80633544921875
2024-08-21,170.9845428466797
2024-08-22,170.79562377929688
2024-08-23,174.30538940429688
2024-08-26,172.20748901367188
2024-08-27,168.9164581298828
2024-08-28,168.9562225341797
2024-08-29,169.99026489257812
2024-08-30,176.10501098632812
2024-09-03,172.82394409179688
2024-09-04,170.7657928466797
2024-09-05,167.49465942382812
2024-09-06,165.0487518310547
2024-09-09,162.3144989013672
2024-09-10,162.6028289794922
2024-09-11,157.7010955810547
