,CMS
2018-02-15,36.11688995361328
2018-02-16,36.49672317504883
2018-02-20,35.8031120300293
2018-02-21,35.522377014160156
2018-02-22,35.514122009277344
2018-02-23,36.21597671508789
2018-02-26,36.141658782958984
2018-02-27,35.29943084716797
2018-02-28,35.05172348022461
2018-03-01,34.9774055480957
2018-03-02,35.16731262207031
2018-03-05,35.74532699584961
2018-03-06,35.2498779296875
2018-03-07,35.084739685058594
2018-03-08,35.142539978027344
2018-03-09,35.390262603759766
2018-03-12,35.580177307128906
2018-03-13,35.47282791137695
2018-03-14,35.77009201049805
2018-03-15,36.09211349487305
2018-03-16,36.56277847290039
2018-03-19,36.315059661865234
2018-03-20,36.32332229614258
2018-03-21,36.1746826171875
2018-03-22,36.2902946472168
2018-03-23,35.71229553222656
2018-03-26,36.18294906616211
2018-03-27,36.950862884521484
2018-03-28,37.21509552001953
2018-03-29,37.39675521850586
2018-04-02,37.16554260253906
2018-04-03,37.38850021362305
2018-04-04,37.413272857666016
2018-04-05,37.619693756103516
2018-04-06,37.4215202331543
2018-04-09,37.239871978759766
2018-04-10,36.85177993774414
2018-04-11,36.785709381103516
2018-04-12,36.29854202270508
2018-04-13,36.50497817993164
2018-04-16,37.15729522705078
2018-04-17,37.37199020385742
2018-04-18,37.21509552001953
2018-04-19,37.462799072265625
2018-04-20,37.314186096191406
2018-04-23,37.462799072265625
2018-04-24,37.77658462524414
2018-04-25,37.86741256713867
2018-04-26,38.346336364746094
2018-04-27,38.95735549926758
2018-04-30,38.96560287475586
2018-05-01,38.850006103515625
2018-05-02,38.69313430786133
2018-05-03,38.666500091552734
2018-05-04,38.64986038208008
2018-05-07,38.29207229614258
2018-05-08,37.435028076171875
2018-05-09,37.21868896484375
2018-05-10,37.61808776855469
2018-05-11,37.75953674316406
2018-05-14,37.65137481689453
2018-05-15,37.1354866027832
2018-05-16,36.944114685058594
2018-05-17,36.67784881591797
2018-05-18,36.702816009521484
2018-05-21,36.58631896972656
2018-05-22,36.71113204956055
2018-05-23,37.243648529052734
2018-05-24,37.65137481689453
2018-05-25,37.959232330322266
2018-05-29,38.13397979736328
2018-05-30,38.400230407714844
2018-05-31,38.38359451293945
2018-06-01,37.584800720214844
2018-06-04,37.177085876464844
2018-06-05,36.752723693847656
2018-06-06,36.02882385253906
2018-06-07,36.09539794921875
2018-06-08,36.07042694091797
2018-06-11,35.471336364746094
2018-06-12,36.02882385253906
2018-06-13,35.85409164428711
2018-06-14,36.29508972167969
2018-06-15,36.67784881591797
2018-06-18,37.010684967041016
2018-06-19,37.61808776855469
2018-06-20,37.543209075927734
2018-06-21,37.71794128417969
2018-06-22,37.80947494506836
2018-06-25,38.69978713989258
2018-06-26,38.69978713989258
2018-06-27,39.20735168457031
2018-06-28,39.14078140258789
2018-06-29,39.34048843383789
2018-07-02,39.80644607543945
2018-07-03,39.906288146972656
2018-07-05,40.089351654052734
2018-07-06,40.430503845214844
2018-07-09,38.9244384765625
2018-07-10,39.28224182128906
2018-07-11,39.84803771972656
2018-07-12,39.87302017211914
2018-07-13,39.81476974487305
2018-07-16,39.69827651977539
2018-07-17,39.60674285888672
2018-07-18,39.42369842529297
2018-07-19,39.82307815551758
2018-07-20,39.45698165893555
2018-07-23,39.1823844909668
2018-07-24,39.44866180419922
2018-07-25,39.839725494384766
2018-07-26,40.05606460571289
2018-07-27,40.0394287109375
2018-07-30,39.6400260925293
2018-07-31,40.22247314453125
2018-08-01,39.82307815551758
2018-08-02,40.09805679321289
2018-08-03,40.542388916015625
2018-08-06,40.51723861694336
2018-08-07,40.37472152709961
2018-08-08,40.4166374206543
2018-08-09,40.61783981323242
2018-08-10,40.55076599121094
2018-08-13,40.79388427734375
2018-08-14,40.9112548828125
2018-08-15,41.456172943115234
2018-08-16,41.81667709350586
2018-08-17,41.825042724609375
2018-08-20,41.72446060180664
2018-08-21,41.481327056884766
2018-08-22,41.171138763427734
2018-08-23,41.15436935424805
2018-08-24,41.3807373046875
2018-08-27,41.011863708496094
2018-08-28,40.92802047729492
2018-08-29,41.28013229370117
2018-08-30,41.50648498535156
2018-08-31,41.28013229370117
2018-09-04,41.51485824584961
2018-09-05,42.06817626953125
2018-09-06,42.437042236328125
2018-09-07,41.99271774291992
2018-09-10,42.38674545288086
2018-09-11,42.286136627197266
2018-09-12,42.177162170410156
2018-09-13,42.495731353759766
2018-09-14,42.23583984375
2018-09-17,42.16877365112305
2018-09-18,42.13523864746094
2018-09-19,41.05378341674805
2018-09-20,41.171138763427734
2018-09-21,41.35558319091797
2018-09-24,41.02024459838867
2018-09-25,40.542388916015625
2018-09-26,40.03098678588867
2018-09-27,40.50885009765625
2018-09-28,41.07893371582031
2018-10-01,40.95317459106445
2018-10-02,41.36396408081055
2018-10-03,40.87772750854492
2018-10-04,41.003475189208984
2018-10-05,41.825042724609375
2018-10-08,42.126853942871094
2018-10-09,42.46220016479492
2018-10-10,42.15201187133789
2018-10-11,41.25498962402344
2018-10-12,40.95317459106445
2018-10-15,41.08731460571289
2018-10-16,41.65738296508789
2018-10-17,41.808284759521484
2018-10-18,41.74960708618164
2018-10-19,42.48735046386719
2018-10-22,42.319664001464844
2018-10-23,42.14362335205078
2018-10-24,43.34245681762695
2018-10-25,42.54603576660156
2018-10-26,41.28850555419922
2018-10-29,41.74122619628906
2018-10-30,41.7915153503418
2018-10-31,41.51485824584961
2018-11-01,41.048728942871094
2018-11-02,40.65183639526367
2018-11-05,41.1247444152832
2018-11-06,41.46250915527344
2018-11-07,41.910064697265625
2018-11-08,41.800289154052734
2018-11-09,42.34074020385742
2018-11-12,42.813629150390625
2018-11-13,42.813629150390625
2018-11-14,42.670066833496094
2018-11-15,42.77141189575195
2018-11-16,43.0838508605957
2018-11-19,43.624305725097656
2018-11-20,43.691856384277344
2018-11-21,42.8896369934082
2018-11-23,42.79674530029297
2018-11-26,43.03319549560547
2018-11-27,43.22740936279297
2018-11-28,43.261192321777344
2018-11-29,43.32874298095703
2018-11-30,43.98741149902344
2018-12-03,44.206974029541016
2018-12-04,44.39274978637695
2018-12-06,44.67986297607422
2018-12-07,44.69675827026367
2018-12-10,44.87408447265625
2018-12-11,44.8909797668457
2018-12-12,44.527870178222656
2018-12-13,45.16120910644531
2018-12-14,44.66297912597656
2018-12-17,43.404747009277344
2018-12-18,43.22740936279297
2018-12-19,43.168304443359375
2018-12-20,43.168304443359375
2018-12-21,43.21051788330078
2018-12-24,40.74472427368164
2018-12-26,41.2767333984375
2018-12-27,41.74961853027344
2018-12-28,41.690513610839844
2018-12-31,41.92695999145508
2019-01-02,40.7953987121582
2019-01-03,40.871395111083984
2019-01-04,41.25139236450195
2019-01-07,41.040279388427734
2019-01-08,41.656734466552734
2019-01-09,41.25984573364258
2019-01-10,42.07050704956055
2019-01-11,41.99451446533203
2019-01-14,41.682071685791016
2019-01-15,42.408302307128906
2019-01-16,42.678524017333984
2019-01-17,43.05007553100586
2019-01-18,42.96562194824219
2019-01-22,43.03319549560547
2019-01-23,43.43852233886719
2019-01-24,43.64963150024414
2019-01-25,42.90652084350586
2019-01-28,42.8980712890625
2019-01-29,43.05852127075195
2019-01-30,43.43852233886719
2019-01-31,44.359928131103516
2019-02-01,44.05364227294922
2019-02-04,44.24081039428711
2019-02-05,44.28335189819336
2019-02-06,44.22380065917969
2019-02-07,44.75128173828125
2019-02-08,45.04906463623047
2019-02-11,44.94696807861328
2019-02-12,44.912933349609375
2019-02-13,44.904422760009766
2019-02-14,44.66621017456055
