,TPL
2018-09-05,255.33163452148438
2018-09-06,252.46949768066406
2018-09-07,251.3450164794922
2018-09-10,247.8815155029297
2018-09-11,253.359375
2018-09-12,251.04440307617188
2018-09-13,252.89639282226562
2018-09-14,247.81239318847656
2018-09-17,249.306640625
2018-09-18,250.19949340820312
2018-09-19,251.3450164794922
2018-09-20,252.22894287109375
2018-09-21,252.5596160888672
2018-09-24,250.94810485839844
2018-09-25,257.054443359375
2018-09-26,260.96588134765625
2018-09-27,260.0818786621094
2018-09-28,259.33038330078125
2018-10-01,260.6141662597656
2018-10-02,259.7452392578125
2018-10-03,262.16552734375
2018-10-04,259.1979675292969
2018-10-05,257.6617126464844
2018-10-08,253.1669464111328
2018-10-09,252.27706909179688
2018-10-10,241.99172973632812
2018-10-11,236.01181030273438
2018-10-12,240.1307373046875
2018-10-15,233.8109893798828
2018-10-16,240.22091674804688
2018-10-17,239.23178100585938
2018-10-18,235.8343963623047
2018-10-19,232.81285095214844
2018-10-22,222.5155029296875
2018-10-23,221.1746063232422
2018-10-24,212.6871795654297
2018-10-25,217.00755310058594
2018-10-26,214.06419372558594
2018-10-29,207.70840454101562
2018-10-30,213.4929656982422
2018-10-31,228.53158569335938
2018-11-01,201.436767578125
2018-11-02,204.36215209960938
2018-11-05,201.77352905273438
2018-11-06,205.20094299316406
2018-11-07,210.45632934570312
2018-11-08,202.1793975830078
2018-11-09,196.927001953125
2018-11-12,186.6898193359375
2018-11-13,174.89524841308594
2018-11-14,166.36569213867188
2018-11-15,170.38848876953125
2018-11-16,183.0098419189453
2018-11-19,180.45130920410156
2018-11-20,168.68980407714844
2018-11-21,176.19105529785156
2018-11-23,165.95684814453125
2018-11-26,164.26719665527344
2018-11-27,167.2226104736328
2018-11-28,169.2850341796875
2018-11-29,179.5132598876953
2018-11-30,174.1345977783203
2018-12-03,180.5354766845703
2018-12-04,174.9463653564453
2018-12-06,174.37815856933594
2018-12-07,170.93563842773438
2018-12-10,165.92977905273438
2018-12-11,160.5691680908203
2018-12-12,166.221435546875
2018-12-13,164.6309814453125
2018-12-14,161.31178283691406
2018-12-17,156.38409423828125
2018-12-18,146.4144744873047
2018-12-19,146.09278869628906
2018-12-20,138.54942321777344
2018-12-21,129.87863159179688
2018-12-24,132.62359619140625
2018-12-26,145.27197265625
2018-12-27,152.51773071289062
2018-12-28,164.6700897216797
2018-12-31,162.8420867919922
2019-01-02,170.26519775390625
2019-01-03,170.75225830078125
2019-01-04,178.0159912109375
2019-01-07,186.3771209716797
2019-01-08,188.6590576171875
2019-01-09,183.34356689453125
2019-01-10,186.40420532226562
2019-01-11,186.14862060546875
2019-01-14,184.90396118164062
2019-01-15,184.90396118164062
2019-01-16,189.4107208251953
2019-01-17,194.5127716064453
2019-01-18,195.42376708984375
2019-01-22,191.66259765625
2019-01-23,189.69935607910156
2019-01-24,187.90745544433594
2019-01-25,192.41722106933594
2019-01-28,194.70217895507812
2019-01-29,199.2119598388672
2019-01-30,208.7095947265625
2019-01-31,209.0763397216797
2019-02-01,211.6258544921875
2019-02-04,217.97264099121094
2019-02-05,218.76937866210938
2019-02-06,216.18377685546875
2019-02-07,213.41477966308594
2019-02-08,210.5044403076172
2019-02-11,205.94654846191406
2019-02-12,214.36483764648438
2019-02-13,217.9185028076172
2019-02-14,222.48243713378906
2019-02-15,226.61639404296875
2019-02-19,234.5084991455078
2019-02-20,237.4548797607422
2019-02-21,234.28298950195312
2019-02-22,229.4966583251953
2019-02-25,225.79258728027344
2019-02-26,225.48890686035156
2019-02-27,229.99871826171875
2019-02-28,223.57078552246094
2019-03-01,226.2796630859375
2019-03-04,225.7474822998047
2019-03-05,223.9315643310547
2019-03-06,218.3514404296875
2019-03-07,217.66029357910156
2019-03-08,215.85043334960938
2019-03-11,219.85513305664062
2019-03-12,217.8664093017578
2019-03-13,222.08331298828125
2019-03-14,224.98756408691406
2019-03-15,220.69790649414062
2019-03-18,226.45785522460938
2019-03-19,233.7548828125
2019-03-20,232.8423309326172
2019-03-21,226.45785522460938
2019-03-22,221.30419921875
2019-03-25,225.85153198242188
2019-03-26,233.4395751953125
2019-03-27,235.840576171875
2019-03-28,233.79428100585938
2019-03-29,234.5369873046875
2019-04-01,241.9552764892578
2019-04-02,241.69146728515625
2019-04-03,237.1138458251953
2019-04-04,235.79812622070312
2019-04-05,245.85984802246094
2019-04-08,245.67193603515625
2019-04-09,257.07666015625
2019-04-10,268.6268615722656
2019-04-11,266.4229431152344
2019-04-12,273.1561279296875
2019-04-15,271.0582275390625
2019-04-16,267.3840026855469
2019-04-17,272.3284606933594
2019-04-18,272.2224426269531
2019-04-22,272.5376892089844
2019-04-23,271.6858215332031
2019-04-24,271.6069641113281
2019-04-25,269.0694580078125
2019-04-26,255.7276611328125
2019-04-29,249.19459533691406
2019-04-30,243.2345733642578
2019-05-01,243.01625061035156
2019-05-02,244.73825073242188
2019-05-03,244.73208618164062
2019-05-06,242.2644805908203
2019-05-07,239.57545471191406
2019-05-08,242.2068328857422
2019-05-09,238.90548706054688
2019-05-10,242.67062377929688
2019-05-13,238.1475830078125
2019-05-14,249.81906127929688
2019-05-15,255.36383056640625
2019-05-16,257.17669677734375
2019-05-17,262.6578674316406
2019-05-20,256.3218688964844
2019-05-21,257.74359130859375
2019-05-22,251.36827087402344
2019-05-23,238.16883850097656
2019-05-24,237.5413055419922
2019-05-28,243.06777954101562
2019-05-29,245.5355224609375
2019-05-30,235.434326171875
2019-05-31,223.42933654785156
2019-06-03,220.0673065185547
2019-06-04,228.2768096923828
2019-06-05,223.50514221191406
2019-06-06,226.44876098632812
2019-06-07,229.27723693847656
2019-06-10,227.6583709716797
2019-06-11,227.70388793945312
2019-06-12,218.63340759277344
2019-06-13,220.67971801757812
2019-06-14,224.33580017089844
2019-06-17,219.18211364746094
2019-06-18,227.9736328125
2019-06-19,233.5122833251953
2019-06-20,239.7664337158203
2019-06-21,232.22994995117188
2019-06-24,241.13973999023438
2019-06-25,240.2423858642578
2019-06-26,242.29476928710938
2019-06-27,237.96266174316406
2019-06-28,238.5810546875
2019-07-01,246.2540283203125
2019-07-02,236.662109375
2019-07-03,239.6421661376953
2019-07-05,242.52511596679688
2019-07-08,242.8889617919922
2019-07-09,238.30221557617188
2019-07-10,242.5403289794922
2019-07-11,240.40304565429688
2019-07-12,239.5663604736328
2019-07-15,238.28097534179688
2019-07-16,234.8947296142578
2019-07-17,232.0450439453125
2019-07-18,231.19314575195312
2019-07-19,230.85365295410156
2019-07-22,230.0775909423828
2019-07-23,228.5799560546875
2019-07-24,226.21536254882812
2019-07-25,226.69735717773438
2019-07-26,224.95730590820312
2019-07-29,226.91262817382812
2019-07-30,230.39894104003906
2019-07-31,241.6763153076172
2019-08-01,220.5463409423828
2019-08-02,215.847412109375
2019-08-05,210.83319091796875
2019-08-06,206.14337158203125
2019-08-07,197.05169677734375
2019-08-08,204.63063049316406
2019-08-09,206.19183349609375
2019-08-12,200.068115234375
2019-08-13,200.12872314453125
2019-08-14,193.4744415283203
2019-08-15,199.41329956054688
2019-08-16,203.46949768066406
2019-08-19,201.0078887939453
2019-08-20,197.8247528076172
2019-08-21,203.5362091064453
2019-08-22,200.12872314453125
2019-08-23,192.092041015625
2019-08-26,192.88330078125
2019-08-27,190.85214233398438
2019-08-28,196.07249450683594
2019-08-29,199.01918029785156
2019-08-30,198.6311798095703
2019-09-03,202.5873260498047
2019-09-04,205.2126922607422
2019-09-05,214.16488647460938
2019-09-06,205.84320068359375
2019-09-09,203.73631286621094
2019-09-10,197.3548583984375
2019-09-11,196.42111206054688
2019-09-12,199.77101135253906
2019-09-13,199.67698669433594
2019-09-16,215.30474853515625
2019-09-17,201.84762573242188
2019-09-18,202.20530700683594
2019-09-19,197.08201599121094
2019-09-20,194.67189025878906
2019-09-23,197.93995666503906
2019-09-24,197.05169677734375
2019-09-25,196.09979248046875
2019-09-26,192.51950073242188
2019-09-27,191.62518310546875
2019-09-30,196.92138671875
2019-10-01,191.31900024414062
2019-10-02,188.0024871826172
2019-10-03,188.851318359375
2019-10-04,183.22474670410156
2019-10-07,183.51881408691406
2019-10-08,185.61053466796875
2019-10-09,182.0605926513672
2019-10-10,184.2948455810547
2019-10-11,184.96484375
2019-10-14,183.56729125976562
2019-10-15,183.7128143310547
2019-10-16,182.38194274902344
2019-10-17,180.5145263671875
2019-10-18,179.4958953857422
2019-10-21,181.54522705078125
2019-10-22,184.9254150390625
2019-10-23,187.31735229492188
2019-10-24,183.90689086914062
2019-10-25,184.05233764648438
2019-10-28,185.50445556640625
2019-10-29,178.10440063476562
2019-10-30,179.2503662109375
2019-10-31,172.505126953125
2019-11-01,189.98814392089844
2019-11-04,193.1106719970703
2019-11-05,198.53717041015625
2019-11-06,193.5351104736328
2019-11-07,194.02012634277344
2019-11-08,195.53590393066406
2019-11-11,196.30592346191406
2019-11-12,196.06642150878906
2019-11-13,201.40806579589844
2019-11-14,197.35784912109375
2019-11-15,201.59901428222656
2019-11-18,201.61416625976562
2019-11-19,206.94671630859375
2019-11-20,209.2325439453125
2019-11-21,205.90689086914062
2019-11-22,203.1148223876953
2019-11-25,204.9337615966797
2019-11-26,202.26597595214844
2019-11-27,204.93072509765625
2019-11-29,204.62454223632812
2019-12-02,197.05169677734375
2019-12-03,195.72084045410156
2019-12-04,202.0962371826172
2019-12-05,202.0234375
2019-12-06,202.37210083007812
2019-12-09,202.79348754882812
2019-12-10,203.77874755859375
2019-12-11,204.6366729736328
2019-12-12,208.57162475585938
2019-12-13,207.31655883789062
2019-12-16,210.70889282226562
2019-12-17,213.11595153808594
2019-12-18,214.671142578125
2019-12-19,220.95555114746094
2019-12-20,232.193603515625
2019-12-23,237.58370971679688
2019-12-24,238.11727905273438
2019-12-26,238.04446411132812
2019-12-27,241.021484375
2019-12-30,238.99034118652344
2019-12-31,236.8319091796875
2020-01-02,234.982666015625
2020-01-03,242.28262329101562
2020-01-06,242.52511596679688
2020-01-07,243.88934326171875
2020-01-08,248.39724731445312
2020-01-09,246.52378845214844
2020-01-10,245.3384246826172
2020-01-13,244.01063537597656
2020-01-14,242.3585205078125
2020-01-15,241.2882843017578
2020-01-16,240.9790496826172
2020-01-17,240.36065673828125
2020-01-21,237.05014038085938
2020-01-22,232.46035766601562
2020-01-23,230.095703125
2020-01-24,227.74020385742188
2020-01-27,222.85939025878906
2020-01-28,226.01828002929688
2020-01-29,224.9420623779297
2020-01-30,220.2432098388672
2020-01-31,229.09835815429688
2020-02-03,227.36732482910156
2020-02-04,236.4741668701172
2020-02-05,242.84954833984375
2020-02-06,243.60435485839844
2020-02-07,243.16183471679688
2020-02-10,235.69200134277344
2020-02-11,237.09866333007812
2020-02-12,238.81149291992188
2020-02-13,237.52310180664062
2020-02-14,233.4517059326172
2020-02-18,232.2723846435547
2020-02-19,234.32476806640625
2020-02-20,236.88949584960938
2020-02-21,231.91468811035156
2020-02-24,227.74020385742188
2020-02-25,219.7884063720703
2020-02-26,215.4805450439453
2020-02-27,205.60069274902344
2020-02-28,210.93621826171875
2020-03-02,209.39016723632812
2020-03-03,203.44223022460938
2020-03-04,204.05462646484375
2020-03-05,198.81304931640625
2020-03-06,193.27879333496094
2020-03-09,145.17970275878906
2020-03-10,163.75872802734375
2020-03-11,142.01022338867188
2020-03-12,127.405517578125
2020-03-13,135.76126098632812
2020-03-16,127.405517578125
2020-03-17,114.4322280883789
2020-03-18,96.62075805664062
2020-03-19,110.02596282958984
2020-03-20,109.64688873291016
2020-03-23,95.81282806396484
2020-03-24,120.8582992553711
2020-03-25,116.52660369873047
2020-03-26,114.97602844238281
2020-03-27,117.86277770996094
2020-03-30,121.19389343261719
2020-03-31,118.08338928222656
2020-04-01,116.99891662597656
2020-04-02,131.1530303955078
2020-04-03,142.2774658203125
2020-04-06,147.60968017578125
2020-04-07,142.01951599121094
2020-04-08,146.36672973632812
2020-04-09,159.48297119140625
2020-04-13,160.0609588623047
2020-04-14,166.40931701660156
2020-04-15,160.03611755371094
2020-04-16,158.33946228027344
2020-04-17,159.29029846191406
2020-04-20,156.14566040039062
2020-04-21,143.92123413085938
2020-04-22,155.13885498046875
2020-04-23,153.4142608642578
2020-04-24,155.0021209716797
2020-04-27,159.70672607421875
2020-04-28,161.44374084472656
2020-04-29,174.02862548828125
2020-04-30,177.01170349121094
2020-05-01,157.9355010986328
2020-05-04,165.7257080078125
2020-05-05,160.3841094970703
2020-05-06,152.6094512939453
2020-05-07,153.2029571533203
2020-05-08,162.06521606445312
2020-05-11,161.64259338378906
2020-05-12,162.82962036132812
2020-05-13,159.00753784179688
2020-05-14,161.57423400878906
2020-05-15,162.93527221679688
2020-05-18,171.9497833251953
2020-05-19,171.1728973388672
2020-05-20,181.7224578857422
2020-05-21,179.7741241455078
2020-05-22,179.02212524414062
2020-05-26,182.6795196533203
2020-05-27,182.61119079589844
2020-05-28,186.750244140625
2020-05-29,182.2134246826172
2020-06-01,184.898193359375
2020-06-02,190.208740234375
2020-06-03,192.6448974609375
2020-06-04,194.21414184570312
2020-06-05,206.57835388183594
2020-06-08,218.94261169433594
2020-06-09,206.95126342773438
2020-06-10,200.42266845703125
2020-06-11,178.77359008789062
2020-06-12,194.8324737548828
2020-06-15,194.3881072998047
2020-06-16,199.29156494140625
2020-06-17,194.24830627441406
2020-06-18,191.07254028320312
2020-06-19,193.91268920898438
2020-06-22,190.82708740234375
2020-06-23,186.4270477294922
2020-06-24,177.74192810058594
2020-06-25,181.5546875
2020-06-26,177.7885284423828
2020-06-29,177.12353515625
2020-06-30,184.7925262451172
2020-07-01,179.7306365966797
2020-07-02,179.4167938232422
2020-07-06,177.1173553466797
2020-07-07,170.8311004638672
2020-07-08,174.32691955566406
2020-07-09,168.6031036376953
2020-07-10,169.97349548339844
2020-07-13,166.87229919433594
2020-07-14,181.83746337890625
2020-07-15,185.42645263671875
2020-07-16,180.98291015625
2020-07-17,182.0021209716797
2020-07-20,178.67726135253906
2020-07-21,180.84930419921875
2020-07-22,178.3074493408203
2020-07-23,176.74755859375
2020-07-24,174.01927185058594
2020-07-27,172.45938110351562
2020-07-28,170.59185791015625
2020-07-29,174.634521484375
2020-07-30,172.32577514648438
2020-07-31,165.62002563476562
2020-08-03,167.79522705078125
2020-08-04,175.38031005859375
2020-08-05,187.06405639648438
2020-08-06,179.26454162597656
2020-08-07,181.47076416015625
2020-08-10,186.13182067871094
2020-08-11,182.77584838867188
2020-08-12,183.33831787109375
2020-08-13,183.0213623046875
2020-08-14,186.44256591796875
2020-08-17,185.4295654296875
2020-08-18,182.51173400878906
2020-08-19,177.77609252929688
2020-08-20,173.84835815429688
2020-08-21,171.68563842773438
2020-08-24,168.75538635253906
2020-08-25,169.39549255371094
2020-08-26,168.66217041015625
2020-08-27,167.09603881835938
2020-08-28,165.18504333496094
2020-08-31,163.6717529296875
2020-09-01,166.77906799316406
2020-09-02,167.11471557617188
2020-09-03,163.85816955566406
2020-09-04,158.6905975341797
2020-09-08,153.5137176513672
2020-09-09,158.08155822753906
2020-09-10,149.4647979736328
2020-09-11,148.57296752929688
2020-09-14,149.46170043945312
2020-09-15,144.0579376220703
2020-09-16,142.49183654785156
2020-09-17,142.75909423828125
2020-09-18,142.314697265625
2020-09-21,142.80258178710938
2020-09-22,143.25006103515625
2020-09-23,137.25282287597656
2020-09-24,142.0133056640625
2020-09-25,140.14266967773438
2020-09-28,143.39918518066406
2020-09-29,140.47206115722656
2020-09-30,140.3166961669922
2020-10-01,139.8940887451172
2020-10-02,139.24151611328125
2020-10-05,141.41981506347656
2020-10-06,143.0076904296875
2020-10-07,146.97267150878906
2020-10-08,150.62384033203125
2020-10-09,144.99017333984375
2020-10-12,146.6650390625
2020-10-13,142.83053588867188
2020-10-14,144.49610900878906
2020-10-15,149.59532165527344
2020-10-16,145.86642456054688
2020-10-19,146.6681365966797
2020-10-20,146.04046630859375
2020-10-21,143.88705444335938
2020-10-22,148.89614868164062
2020-10-23,148.52638244628906
2020-10-26,146.97267150878906
2020-10-27,143.93368530273438
2020-10-28,139.6734619140625
2020-10-29,144.3749237060547
2020-10-30,139.95932006835938
2020-11-02,144.62974548339844
2020-11-03,150.39389038085938
2020-11-04,147.4481201171875
2020-11-05,157.4911346435547
2020-11-06,154.6168212890625
2020-11-09,178.6679229736328
2020-11-10,172.77633666992188
2020-11-11,167.8759765625
2020-11-12,166.93446350097656
2020-11-13,170.8590545654297
2020-11-16,180.22470092773438
2020-11-17,181.74107360839844
2020-11-18,180.04136657714844
2020-11-19,178.6710205078125
2020-11-20,179.3763885498047
2020-11-23,187.71347045898438
2020-11-24,196.23081970214844
2020-11-25,191.71578979492188
2020-11-27,183.02444458007812
2020-11-30,189.5251007080078
2020-12-01,190.79598999023438
2020-12-02,192.719482421875
2020-12-03,199.03367614746094
2020-12-04,208.18177795410156
2020-12-07,208.0046844482422
2020-12-08,208.81570434570312
2020-12-09,212.196533203125
2020-12-10,218.54776000976562
2020-12-11,218.22608947753906
2020-12-14,215.70326232910156
2020-12-15,220.7489471435547
2020-12-16,227.02452087402344
2020-12-17,228.16925048828125
2020-12-18,233.5586700439453
2020-12-21,228.47515869140625
2020-12-22,220.7489471435547
2020-12-23,220.43360900878906
2020-12-24,218.22608947753906
2020-12-28,218.8568115234375
2020-12-29,216.3528594970703
2020-12-30,228.15663146972656
2020-12-31,229.26356506347656
2021-01-04,238.58543395996094
2021-01-05,250.70773315429688
2021-01-06,250.0833282470703
2021-01-07,245.56109619140625
2021-01-08,252.5998992919922
2021-01-11,274.20172119140625
2021-01-12,277.79364013671875
2021-01-13,263.0696716308594
2021-01-14,269.30426025390625
2021-01-15,265.2109375
2021-01-19,267.68963623046875
2021-01-20,266.2673645019531
2021-01-21,255.72503662109375
2021-01-22,259.31695556640625
2021-01-25,259.8498840332031
2021-01-26,262.6691589355469
2021-01-27,254.20823669433594
2021-01-28,263.32196044921875
2021-01-29,262.4515686035156
2021-02-01,263.006591796875
2021-02-02,270.55621337890625
2021-02-03,285.5860595703125
2021-02-04,303.2113037109375
2021-02-05,313.14495849609375
2021-02-08,321.6627502441406
2021-02-09,319.03900146484375
2021-02-10,336.1501159667969
2021-02-11,339.0009460449219
2021-02-12,353.1289367675781
2021-02-16,367.1465148925781
2021-02-17,360.3978271484375
2021-02-18,349.9911193847656
2021-02-19,349.7294006347656
2021-02-22,346.89434814453125
2021-02-23,351.33135986328125
2021-02-24,360.615478515625
2021-02-25,350.6344909667969
2021-02-26,348.1651611328125
2021-03-01,349.3446960449219
2021-03-02,346.3613586425781
2021-03-03,364.9295349121094
2021-03-04,370.5491638183594
2021-03-05,379.31451416015625
2021-03-08,397.6480407714844
2021-03-09,405.3070373535156
2021-03-10,429.690673828125
2021-03-11,447.25921630859375
2021-03-12,454.2291564941406
2021-03-15,492.4512939453125
2021-03-16,491.123779296875
2021-03-17,538.55712890625
2021-03-18,487.21063232421875
2021-03-19,529.6021118164062
2021-03-22,500.54345703125
2021-03-23,450.8500671386719
2021-03-24,469.8442687988281
2021-03-25,484.2613220214844
2021-03-26,498.7984619140625
2021-03-29,466.664306640625
2021-03-30,488.05133056640625
2021-03-31,502.41156005859375
2021-04-01,505.7525329589844
2021-04-05,501.9563903808594
2021-04-06,504.3270568847656
2021-04-07,509.7260437011719
2021-04-08,509.00537109375
2021-04-09,505.18048095703125
2021-04-12,505.24053955078125
2021-04-13,486.9892578125
2021-04-14,509.8618469238281
2021-04-15,497.59112548828125
2021-04-16,499.4307556152344
2021-04-19,488.6835021972656
2021-04-20,463.92059326171875
2021-04-21,460.4403991699219
2021-04-22,463.7119140625
2021-04-23,465.50738525390625
2021-04-26,498.1726989746094
2021-04-27,507.1783447265625
2021-04-28,524.1778564453125
2021-04-29,497.85345458984375
2021-04-30,486.8344421386719
2021-05-03,508.5121765136719
2021-05-04,517.7484741210938
2021-05-05,537.9503173828125
2021-05-06,508.2434387207031
2021-05-07,554.1943359375
2021-05-10,553.3472900390625
2021-05-11,546.20654296875
2021-05-12,533.83154296875
2021-05-13,523.845947265625
2021-05-14,533.622802734375
2021-05-17,521.5574340820312
2021-05-18,496.8388977050781
2021-05-19,478.7928161621094
2021-05-20,489.9478759765625
2021-05-21,486.7868957519531
2021-05-24,476.17877197265625
2021-05-25,469.7557067871094
2021-05-26,464.1861572265625
2021-05-27,463.30096435546875
2021-05-28,459.3245849609375
2021-06-01,473.83966064453125
2021-06-02,471.1781921386719
2021-06-03,464.6602478027344
2021-06-04,469.8252868652344
2021-06-07,477.23883056640625
2021-06-08,485.4186706542969
2021-06-09,481.98907470703125
2021-06-10,472.4853515625
2021-06-11,484.5224609375
2021-06-14,474.388671875
2021-06-15,487.5309753417969
2021-06-16,495.28961181640625
2021-06-17,478.1476745605469
2021-06-18,480.3803405761719
2021-06-21,504.6158752441406
2021-06-22,503.5232849121094
2021-06-23,509.1856994628906
2021-06-24,500.2677917480469
2021-06-25,499.118408203125
2021-06-28,491.787109375
2021-06-29,494.228759765625
2021-06-30,506.6078186035156
2021-07-01,511.706298828125
2021-07-02,504.473388671875
2021-07-06,490.57421875
2021-07-07,468.47625732421875
2021-07-08,462.3769836425781
2021-07-09,478.15081787109375
2021-07-12,489.4911193847656
2021-07-13,483.90496826171875
2021-07-14,467.9441223144531
2021-07-15,460.2298278808594
2021-07-16,448.3257141113281
2021-07-19,442.8281555175781
2021-07-20,472.3523864746094
2021-07-21,482.6350402832031
2021-07-22,477.77081298828125
2021-07-23,475.018798828125
2021-07-26,473.818603515625
2021-07-27,456.9774475097656
2021-07-28,469.6606140136719
2021-07-29,463.30157470703125
2021-07-30,472.6627502441406
2021-08-02,468.3242492675781
2021-08-03,470.2718811035156
2021-08-04,457.9623718261719
2021-08-05,465.3062744140625
2021-08-06,468.628173828125
2021-08-09,470.6517639160156
2021-08-10,476.6022644042969
2021-08-11,472.2922668457031
2021-08-12,477.7296447753906
2021-08-13,469.7619323730469
2021-08-16,458.921875
2021-08-17,451.31207275390625
2021-08-18,433.6950988769531
2021-08-19,419.3652648925781
2021-08-20,422.0222473144531
2021-08-23,431.9533386230469
2021-08-24,440.95660400390625
2021-08-25,448.7121276855469
2021-08-26,437.3432922363281
2021-08-27,448.1041259765625
2021-08-30,448.2339172363281
2021-08-31,430.6043395996094
2021-09-01,429.0556945800781
2021-09-02,420.508544921875
2021-09-03,410.38104248046875
2021-09-07,386.78570556640625
2021-09-08,388.7850036621094
2021-09-09,389.31817626953125
2021-09-10,387.493408203125
2021-09-13,394.3038024902344
2021-09-14,385.6146240234375
2021-09-15,397.5249938964844
2021-09-16,394.3419189453125
2021-09-17,412.68817138671875
2021-09-20,394.4910888671875
2021-09-21,396.9727478027344
2021-09-22,402.1805114746094
2021-09-23,414.79547119140625
2021-09-24,413.04364013671875
2021-09-27,433.823974609375
2021-09-28,424.1130065917969
2021-09-29,393.7103576660156
2021-09-30,383.79620361328125
2021-10-01,372.26043701171875
2021-10-04,365.5260925292969
2021-10-05,376.0654602050781
2021-10-06,368.87103271484375
2021-10-07,376.3447265625
2021-10-08,385.0909729003906
2021-10-11,380.1942138671875
2021-10-12,374.41839599609375
2021-10-13,379.18817138671875
2021-10-14,385.52587890625
2021-10-15,387.9217529296875
2021-10-18,388.7596740722656
2021-10-19,397.4456787109375
2021-10-20,403.33258056640625
2021-10-21,393.84686279296875
2021-10-22,401.7648620605469
2021-10-25,410.5841064453125
2021-10-26,413.0340881347656
2021-10-27,394.440185546875
2021-10-28,400.6890563964844
2021-10-29,404.20526123046875
2021-11-01,416.78204345703125
2021-11-02,408.48004150390625
2021-11-03,404.3100280761719
2021-11-04,393.46600341796875
2021-11-05,434.00494384765625
2021-11-08,439.66973876953125
2021-11-09,451.14202880859375
2021-11-10,425.22369384765625
2021-11-11,425.2586364746094
2021-11-12,411.46002197265625
2021-11-15,411.0157165527344
2021-11-16,411.3997802734375
2021-11-17,399.2386474609375
2021-11-18,406.35064697265625
2021-11-19,395.3955383300781
2021-11-22,397.8994445800781
2021-11-23,411.90753173828125
2021-11-24,414.93505859375
2021-11-26,394.4688720703125
2021-11-29,400.822265625
2021-11-30,383.6089782714844
2021-12-01,374.6341247558594
2021-12-02,387.00469970703125
2021-12-03,382.62200927734375
2021-12-06,401.0127258300781
2021-12-07,421.3103942871094
2021-12-08,409.6953430175781
2021-12-09,402.7555847167969
2021-12-10,403.27081298828125
2021-12-13,396.1211853027344
2021-12-14,391.5412292480469
2021-12-15,393.2141418457031
2021-12-16,392.6289367675781
2021-12-17,383.7968444824219
2021-12-20,384.8177185058594
2021-12-21,401.1748962402344
2021-12-22,391.1341247558594
2021-12-23,394.241455078125
2021-12-27,408.23870849609375
2021-12-28,401.7601623535156
2021-12-29,398.11529541015625
2021-12-30,396.2801818847656
2021-12-31,397.1993103027344
2022-01-03,405.2363586425781
2022-01-04,411.2251281738281
2022-01-05,399.8136901855469
2022-01-06,400.0744323730469
2022-01-07,400.7709655761719
2022-01-10,385.813232421875
2022-01-11,388.52618408203125
2022-01-12,389.27996826171875
2022-01-13,358.71881103515625
2022-01-14,353.5950927734375
2022-01-18,339.4833679199219
2022-01-19,336.9580078125
2022-01-20,321.4691162109375
2022-01-21,319.1124572753906
2022-01-24,330.5366516113281
2022-01-25,332.1841125488281
2022-01-26,325.6546936035156
2022-01-27,320.51177978515625
2022-01-28,329.1277160644531
2022-01-31,341.9005126953125
2022-02-01,356.93133544921875
2022-02-02,354.4315490722656
2022-02-03,346.7698059082031
2022-02-04,347.5712890625
2022-02-07,342.3266906738281
2022-02-08,338.2333984375
2022-02-09,339.3307189941406
2022-02-10,342.2789306640625
2022-02-11,351.5849914550781
2022-02-14,337.13299560546875
2022-02-15,328.9083251953125
2022-02-16,324.52880859375
2022-02-17,319.56719970703125
2022-02-18,319.8534240722656
2022-02-22,317.80523681640625
2022-02-23,321.8953552246094
2022-02-24,349.3110046386719
2022-02-25,339.0063171386719
2022-02-28,378.072021484375
2022-03-01,383.4660949707031
2022-03-02,395.2528991699219
2022-03-03,390.3231201171875
2022-03-04,413.1907043457031
2022-03-07,410.20050048828125
2022-03-08,409.7701721191406
2022-03-09,409.9454650878906
2022-03-10,412.2535095214844
2022-03-11,419.55682373046875
2022-03-14,409.3462219238281
2022-03-15,396.3079528808594
2022-03-16,406.3432312011719
2022-03-17,432.1104431152344
2022-03-18,429.8630676269531
2022-03-21,444.9383544921875
2022-03-22,442.9650573730469
2022-03-23,452.6751708984375
2022-03-24,450.0930480957031
2022-03-25,463.6700439453125
2022-03-28,446.90203857421875
2022-03-29,456.1690979003906
2022-03-30,462.3471374511719
2022-03-31,431.02984619140625
2022-04-01,453.1056213378906
2022-04-04,471.5758361816406
2022-04-05,451.9483337402344
2022-04-06,450.6796569824219
2022-04-07,456.1021423339844
2022-04-08,454.6802978515625
2022-04-11,443.37310791015625
2022-04-12,448.3907470703125
2022-04-13,464.96112060546875
2022-04-14,466.14056396484375
2022-04-18,474.60748291015625
2022-04-19,471.32080078125
2022-04-20,480.1798400878906
2022-04-21,456.73968505859375
2022-04-22,439.3883056640625
2022-04-25,437.2301330566406
2022-04-26,425.3076477050781
2022-04-27,424.81988525390625
2022-04-28,438.6391906738281
2022-04-29,435.64898681640625
2022-05-02,432.75439453125
2022-05-03,439.96533203125
2022-05-04,454.2371826171875
2022-05-05,447.6192932128906
2022-05-06,453.8961181640625
2022-05-09,413.45849609375
2022-05-10,419.4898376464844
2022-05-11,406.6620788574219
2022-05-12,413.0440368652344
2022-05-13,430.9723815917969
2022-05-16,436.51605224609375
2022-05-17,445.9488525390625
2022-05-18,431.7088317871094
2022-05-19,432.42291259765625
2022-05-20,437.46600341796875
2022-05-23,448.37481689453125
2022-05-24,454.79827880859375
2022-05-25,473.9794616699219
2022-05-26,486.7658996582031
2022-05-27,501.77099609375
