,HES
2019-08-23,54.85255432128906
2019-08-26,55.184085845947266
2019-08-27,54.990699768066406
2019-08-28,56.574745178222656
2019-08-29,57.320735931396484
2019-08-30,57.97461700439453
2019-09-03,58.278533935546875
2019-09-04,59.89942932128906
2019-09-05,59.85337829589844
2019-09-06,58.97846603393555
2019-09-09,58.99687957763672
2019-09-10,58.21406555175781
2019-09-11,59.81653594970703
2019-09-12,58.46271896362305
2019-09-13,58.45347213745117
2019-09-16,64.99043273925781
2019-09-17,62.68815612792969
2019-09-18,61.865272521972656
2019-09-19,60.63554382324219
2019-09-20,60.71875762939453
2019-09-23,60.570823669433594
2019-09-24,59.47053909301758
2019-09-25,58.73085021972656
2019-09-26,57.029579162597656
2019-09-27,55.596458435058594
2019-09-30,55.920066833496094
2019-10-01,56.04950714111328
2019-10-02,54.84752655029297
2019-10-03,57.13130187988281
2019-10-04,57.68606185913086
2019-10-07,57.97268295288086
2019-10-08,57.4364128112793
2019-10-09,59.49827194213867
2019-10-10,60.940677642822266
2019-10-11,61.73582458496094
2019-10-14,62.1241569519043
2019-10-15,61.1440544128418
2019-10-16,60.31193542480469
2019-10-17,60.24720764160156
2019-10-18,60.053043365478516
2019-10-21,60.940677642822266
2019-10-22,62.457027435302734
2019-10-23,61.597137451171875
2019-10-24,61.828285217285156
2019-10-25,61.745059967041016
2019-10-28,61.55091094970703
2019-10-29,62.68815612792969
2019-10-30,59.87737274169922
2019-10-31,60.7927131652832
2019-11-01,63.71446990966797
2019-11-04,64.01958465576172
2019-11-05,64.44490814208984
2019-11-06,63.48332214355469
2019-11-07,65.39725494384766
2019-11-08,66.43281555175781
2019-11-11,67.31117248535156
2019-11-12,66.39582061767578
2019-11-13,63.769954681396484
2019-11-14,62.7343864440918
2019-11-15,62.89156723022461
2019-11-18,61.754302978515625
2019-11-19,61.208797454833984
2019-11-20,62.06867980957031
2019-11-21,61.865272521972656
2019-11-22,59.51676559448242
2019-11-25,59.86812210083008
2019-11-26,58.77708053588867
2019-11-27,58.36101150512695
2019-11-29,57.40868377685547
2019-12-02,56.57653045654297
2019-12-03,55.282081604003906
2019-12-04,56.60426330566406
2019-12-05,56.35462188720703
2019-12-06,57.565860748291016
2019-12-09,57.09430694580078
2019-12-10,57.07581329345703
2019-12-11,56.95561981201172
2019-12-12,58.601417541503906
2019-12-13,57.849517822265625
2019-12-16,59.965965270996094
2019-12-17,60.03094482421875
2019-12-18,60.39296340942383
2019-12-19,59.121238708496094
2019-12-20,60.18873977661133
2019-12-23,62.09168243408203
2019-12-24,62.41656494140625
2019-12-26,62.61152267456055
2019-12-27,61.69253921508789
2019-12-30,61.40478515625
2019-12-31,62.01741409301758
2020-01-02,62.86215591430664
2020-01-03,64.83009338378906
2020-01-06,65.77690124511719
2020-01-07,65.85116577148438
2020-01-08,63.604774475097656
2020-01-09,64.1338882446289
2020-01-10,63.59549331665039
2020-01-13,64.32880401611328
2020-01-14,65.03429412841797
2020-01-15,65.05287170410156
2020-01-16,65.26637268066406
2020-01-17,64.88577270507812
2020-01-21,63.57691955566406
2020-01-22,62.379459381103516
2020-01-23,61.75752258300781
2020-01-24,59.78961181640625
2020-01-27,57.691707611083984
2020-01-28,57.66386413574219
2020-01-29,53.67232131958008
2020-01-30,54.3592414855957
2020-01-31,52.51198959350586
2020-02-03,52.38203048706055
2020-02-04,53.5330810546875
2020-02-05,55.05544662475586
2020-02-06,52.93899917602539
2020-02-07,51.47233581542969
2020-02-10,51.008209228515625
2020-02-11,52.131404876708984
2020-02-12,54.554176330566406
2020-02-13,55.6866569519043
2020-02-14,56.01155090332031
2020-02-18,56.754154205322266
2020-02-19,59.00984191894531
2020-02-20,60.077362060546875
2020-02-21,59.79887390136719
2020-02-24,55.9001579284668
2020-02-25,53.273170471191406
2020-02-26,51.871482849121094
2020-02-27,51.07318115234375
2020-02-28,52.149959564208984
2020-03-02,53.0875129699707
2020-03-03,53.56093215942383
2020-03-04,52.91114044189453
2020-03-05,50.57191467285156
2020-03-06,46.15337371826172
2020-03-09,30.614198684692383
2020-03-10,36.833587646484375
2020-03-11,34.05806350708008
2020-03-12,30.484249114990234
2020-03-13,32.663700103759766
2020-03-16,29.04374885559082
2020-03-17,28.64153480529785
2020-03-18,28.192548751831055
2020-03-19,29.118581771850586
2020-03-20,28.70701026916504
2020-03-23,27.042022705078125
2020-03-24,32.2895393371582
2020-03-25,32.49531936645508
2020-03-26,34.30997085571289
2020-03-27,31.831195831298828
2020-03-30,29.86688995361328
2020-03-31,31.148374557495117
2020-04-01,29.913660049438477
2020-04-02,33.01914978027344
2020-04-03,31.354154586791992
2020-04-06,32.860130310058594
2020-04-07,32.869476318359375
2020-04-08,36.6484375
2020-04-09,37.770904541015625
2020-04-13,37.331275939941406
2020-04-14,36.105918884277344
2020-04-15,33.131378173828125
2020-04-16,30.43747901916504
2020-04-17,34.936683654785156
2020-04-20,33.608436584472656
2020-04-21,34.02000045776367
2020-04-22,36.835514068603516
2020-04-23,38.9775505065918
2020-04-24,39.716514587402344
2020-04-27,40.380638122558594
2020-04-28,41.437625885009766
2020-04-29,45.84328842163086
2020-04-30,45.497196197509766
2020-05-01,41.41891860961914
2020-05-04,43.29903793334961
2020-05-05,43.158729553222656
2020-05-06,42.101741790771484
2020-05-07,43.40192794799805
2020-05-08,45.347530364990234
2020-05-11,44.08476638793945
2020-05-12,41.90532302856445
2020-05-13,39.62297439575195
2020-05-14,40.00647735595703
2020-05-15,41.222476959228516
2020-05-18,45.936832427978516
2020-05-19,42.896820068359375
2020-05-20,44.281192779541016
2020-05-21,44.18766403198242
2020-05-22,44.056697845458984
2020-05-26,45.48783874511719
2020-05-27,46.198734283447266
2020-05-28,45.31013107299805
2020-05-29,44.402793884277344
2020-06-01,45.553314208984375
2020-06-02,48.39689636230469
2020-06-03,48.74298858642578
2020-06-04,49.089080810546875
2020-06-05,53.345096588134766
2020-06-08,56.1044807434082
2020-06-09,53.94373321533203
2020-06-10,50.1086540222168
2020-06-11,45.43172073364258
2020-06-12,46.64461135864258
2020-06-15,46.63520812988281
2020-06-16,49.089202880859375
2020-06-17,47.39679718017578
2020-06-18,48.56267547607422
2020-06-19,48.177188873291016
2020-06-22,48.722511291503906
2020-06-23,49.277244567871094
2020-06-24,46.03347396850586
2020-06-25,47.603641510009766
2020-06-26,45.5821533203125
2020-06-29,46.95487976074219
2020-06-30,48.713111877441406
2020-07-01,46.87026596069336
2020-07-02,48.4122314453125
2020-07-06,46.53178405761719
2020-07-07,45.46933364868164
2020-07-08,46.3719367980957
2020-07-09,42.00930404663086
2020-07-10,42.216156005859375
2020-07-13,42.62044906616211
2020-07-14,44.641929626464844
2020-07-15,45.751399993896484
2020-07-16,45.76079177856445
2020-07-17,45.00862121582031
2020-07-20,45.31888961791992
2020-07-21,49.13621139526367
2020-07-22,48.97637176513672
2020-07-23,47.989131927490234
2020-07-24,47.44380187988281
2020-07-27,47.283966064453125
2020-07-28,45.22487258911133
2020-07-29,47.011295318603516
2020-07-30,44.69834899902344
2020-07-31,46.268516540527344
2020-08-03,46.86086654663086
2020-08-04,47.65066146850586
2020-08-05,50.405517578125
2020-08-06,50.19866943359375
2020-08-07,49.86018371582031
2020-08-10,51.84406280517578
2020-08-11,50.32089614868164
2020-08-12,50.61236572265625
2020-08-13,49.5781135559082
2020-08-14,50.56534957885742
2020-08-17,49.33366012573242
2020-08-18,47.03010940551758
2020-08-19,45.591552734375
2020-08-20,45.262481689453125
2020-08-21,44.67014694213867
2020-08-24,44.971012115478516
2020-08-25,45.43171691894531
2020-08-26,43.53246307373047
2020-08-27,43.64529037475586
2020-08-28,44.13420486450195
2020-08-31,43.28800582885742
2020-09-01,43.19398498535156
2020-09-02,43.14696502685547
2020-09-03,43.635887145996094
2020-09-04,44.3316535949707
2020-09-08,42.96833038330078
2020-09-09,44.14360046386719
2020-09-10,40.91862869262695
2020-09-11,40.66477584838867
2020-09-14,41.45915603637695
2020-09-15,40.52291488647461
2020-09-16,41.79960632324219
2020-09-17,41.84688949584961
2020-09-18,40.68368148803711
2020-09-21,38.91524124145508
2020-09-22,38.99089431762695
2020-09-23,37.260284423828125
2020-09-24,37.30756759643555
2020-09-25,38.281620025634766
2020-09-28,38.801761627197266
2020-09-29,38.480228424072266
2020-09-30,38.70718765258789
2020-10-01,36.86309051513672
2020-10-02,35.66206741333008
2020-10-05,37.22246170043945
2020-10-06,35.90794372558594
2020-10-07,35.63368606567383
2020-10-08,36.49427032470703
2020-10-09,35.99306106567383
2020-10-12,36.54155731201172
2020-10-13,36.55101013183594
2020-10-14,36.49427032470703
2020-10-15,37.184635162353516
2020-10-16,35.99306106567383
2020-10-19,34.612342834472656
2020-10-20,35.79446029663086
2020-10-21,35.1702995300293
2020-10-22,37.11842727661133
2020-10-23,37.23191452026367
2020-10-26,35.39726257324219
2020-10-27,35.368896484375
2020-10-28,34.158409118652344
2020-10-29,35.16083908081055
2020-10-30,35.198673248291016
2020-11-02,35.9741325378418
2020-11-03,34.90550994873047
2020-11-04,35.198673248291016
2020-11-05,34.99061965942383
2020-11-06,34.50831985473633
2020-11-09,41.03359603881836
2020-11-10,42.35756301879883
2020-11-11,41.610469818115234
2020-11-12,39.33134841918945
2020-11-13,41.06196212768555
2020-11-16,44.27731704711914
2020-11-17,44.740699768066406
2020-11-18,43.53022384643555
2020-11-19,44.51375198364258
2020-11-20,44.01253128051758
2020-11-23,47.227874755859375
2020-11-24,50.726951599121094
2020-11-25,49.72450256347656
2020-11-27,48.01280975341797
2020-11-30,44.617774963378906
2020-12-01,45.16627502441406
2020-12-02,46.44295883178711
2020-12-03,48.23031997680664
2020-12-04,51.43620681762695
2020-12-07,49.677215576171875
2020-12-08,49.88526916503906
2020-12-09,51.15251159667969
2020-12-10,54.18817138671875
2020-12-11,53.5545654296875
2020-12-14,51.198848724365234
2020-12-15,53.57357406616211
2020-12-16,53.78253936767578
2020-12-17,53.830020904541016
2020-12-18,53.146121978759766
2020-12-21,51.56929397583008
2020-12-22,49.47955322265625
2020-12-23,51.48380661010742
2020-12-24,50.85688400268555
2020-12-28,50.182472229003906
2020-12-29,49.93549728393555
2020-12-30,51.075355529785156
2020-12-31,50.144474029541016
2021-01-04,50.15397644042969
2021-01-05,53.70653533935547
2021-01-06,56.736671447753906
2021-01-07,58.09502029418945
2021-01-08,57.23061752319336
2021-01-11,57.886043548583984
2021-01-12,60.64071273803711
2021-01-13,58.987911224365234
2021-01-14,60.58372116088867
2021-01-15,57.98103713989258
2021-01-19,59.025901794433594
2021-01-20,59.13988494873047
2021-01-21,57.66756820678711
2021-01-22,56.92665481567383
2021-01-25,55.140872955322266
2021-01-26,54.32396697998047
2021-01-27,53.16511154174805
2021-01-28,53.0986213684082
2021-01-29,51.274837493896484
2021-02-01,51.768775939941406
2021-02-02,51.749778747558594
2021-02-03,55.43533706665039
2021-02-04,54.96989440917969
2021-02-05,54.08649826049805
2021-02-08,57.354103088378906
2021-02-09,55.52082443237305
2021-02-10,56.70819091796875
2021-02-11,55.01737976074219
2021-02-12,56.99314880371094
2021-02-16,58.655452728271484
2021-02-17,58.72193908691406
2021-02-18,57.67706298828125
2021-02-19,60.393741607666016
2021-02-22,62.13203430175781
2021-02-23,64.8392105102539
2021-02-24,65.35214233398438
2021-02-25,63.60436248779297
2021-02-26,62.24602508544922
2021-03-01,62.24602508544922
2021-03-02,61.486106872558594
2021-03-03,64.25025939941406
2021-03-04,67.24241638183594
2021-03-05,71.27942657470703
2021-03-08,70.08258056640625
2021-03-09,66.9669418334961
2021-03-10,67.33739471435547
2021-03-11,69.52214050292969
2021-03-12,68.85722351074219
2021-03-15,67.89784240722656
2021-03-16,65.78168487548828
2021-03-17,67.53560638427734
2021-03-18,64.17073822021484
2021-03-19,65.40039825439453
2021-03-22,65.29554748535156
2021-03-23,63.82759475708008
2021-03-24,65.84842681884766
2021-03-25,65.72450256347656
2021-03-26,68.93684387207031
2021-03-29,68.26004791259766
2021-03-30,67.71672821044922
2021-03-31,67.44981384277344
2021-04-01,70.99579620361328
2021-04-05,67.44981384277344
2021-04-06,68.13614654541016
2021-04-07,69.5945816040039
2021-04-08,69.99490356445312
2021-04-09,70.34761810302734
2021-04-12,69.53736114501953
2021-04-13,67.23057556152344
2021-04-14,68.92731475830078
2021-04-15,67.26872253417969
2021-04-16,66.09625244140625
2021-04-19,66.15345764160156
2021-04-20,64.56156921386719
2021-04-21,64.83799743652344
2021-04-22,63.88478469848633
2021-04-23,64.14216613769531
2021-04-26,64.96192932128906
2021-04-27,67.15433502197266
2021-04-28,72.38750457763672
2021-04-29,73.15007781982422
2021-04-30,71.02439880371094
2021-05-03,73.35023498535156
2021-05-04,73.55044555664062
2021-05-05,77.16312408447266
2021-05-06,77.48723602294922
2021-05-07,78.66921997070312
2021-05-10,78.69782257080078
2021-05-11,77.35377502441406
2021-05-12,77.3442611694336
2021-05-13,75.74283599853516
2021-05-14,80.385009765625
2021-05-17,82.37725067138672
2021-05-18,80.82350158691406
2021-05-19,78.85987091064453
2021-05-20,78.12586975097656
2021-05-21,78.10681915283203
2021-05-24,80.25157165527344
2021-05-25,78.57389831542969
2021-05-26,80.07044982910156
2021-05-27,81.20479583740234
2021-05-28,79.89887237548828
2021-06-01,83.6640853881836
2021-06-02,84.2646255493164
2021-06-03,83.4067153930664
2021-06-04,84.76029205322266
2021-06-07,84.88422393798828
2021-06-08,85.96134948730469
2021-06-09,84.72216033935547
2021-06-10,84.86515045166016
2021-06-11,85.4847412109375
2021-06-14,84.75826263427734
2021-06-15,86.66047668457031
2021-06-16,84.61488342285156
2021-06-17,81.85237121582031
2021-06-18,80.62885284423828
2021-06-21,86.41194915771484
2021-06-22,84.71047973632812
2021-06-23,84.39503479003906
2021-06-24,84.59577941894531
2021-06-25,85.37960052490234
2021-06-28,82.37811279296875
2021-06-29,82.38768005371094
2021-06-30,83.46781921386719
2021-07-01,84.96858215332031
2021-07-02,84.28031921386719
2021-07-06,81.42223358154297
2021-07-07,79.66339111328125
2021-07-08,78.95603942871094
2021-07-09,80.30387115478516
2021-07-12,80.86780548095703
2021-07-13,80.20825958251953
2021-07-14,76.84355163574219
2021-07-15,74.92221069335938
2021-07-16,73.00089263916016
2021-07-19,70.40088653564453
2021-07-20,70.96485137939453
2021-07-21,72.93399047851562
2021-07-22,71.68177795410156
2021-07-23,71.089111328125
2021-07-26,72.50382232666016
2021-07-27,70.79280853271484
2021-07-28,74.07147979736328
2021-07-29,74.23399353027344
2021-07-30,73.06781005859375
2021-08-02,70.52515411376953
2021-08-03,71.6722183227539
2021-08-04,68.69941711425781
2021-08-05,69.97073364257812
2021-08-06,69.91340637207031
2021-08-09,68.47956085205078
2021-08-10,69.40676879882812
2021-08-11,69.56927490234375
2021-08-12,68.81413269042969
2021-08-13,66.85454559326172
2021-08-16,64.48397064208984
2021-08-17,63.47072982788086
2021-08-18,61.88395690917969
2021-08-19,60.78469467163086
2021-08-20,61.482486724853516
2021-08-23,63.80528259277344
2021-08-24,65.18175506591797
2021-08-25,66.28102111816406
2021-08-26,64.4266357421875
2021-08-27,66.76851654052734
2021-08-30,66.03250885009766
2021-08-31,65.717041015625
2021-09-01,65.77440643310547
2021-09-02,68.1258773803711
2021-09-03,66.82588195800781
2021-09-07,67.01705169677734
2021-09-08,65.65013122558594
2021-09-09,65.55455780029297
2021-09-10,64.7802734375
2021-09-13,68.2405776977539
2021-09-14,66.10147857666016
2021-09-15,69.68904876708984
2021-09-16,69.2190170288086
2021-09-17,68.43244171142578
2021-09-20,64.84487915039062
2021-09-21,64.56668090820312
2021-09-22,67.93362426757812
2021-09-23,71.6554946899414
2021-09-24,72.26939392089844
2021-09-27,75.89534759521484
2021-09-28,75.45410919189453
2021-09-29,75.16634368896484
2021-09-30,74.926513671875
2021-10-01,77.8330307006836
2021-10-04,79.40618133544922
2021-10-05,80.68197631835938
2021-10-06,79.50210571289062
2021-10-07,80.20236206054688
2021-10-08,85.51656341552734
2021-10-11,86.18803405761719
2021-10-12,86.37989807128906
2021-10-13,85.60289001464844
2021-10-14,86.27437591552734
2021-10-15,86.4758071899414
2021-10-18,85.51656341552734
2021-10-19,86.42784881591797
2021-10-20,85.90985870361328
2021-10-21,83.94341278076172
2021-10-22,85.02735137939453
2021-10-25,84.89306640625
2021-10-26,85.5357437133789
2021-10-27,81.22875213623047
2021-10-28,80.23112487792969
2021-10-29,79.2047348022461
2021-11-01,81.14240264892578
2021-11-02,78.94576263427734
2021-11-03,78.29346466064453
2021-11-04,78.78266906738281
2021-11-05,79.18555450439453
2021-11-08,82.88823699951172
2021-11-09,82.78273010253906
2021-11-10,78.46614074707031
2021-11-11,78.00569152832031
2021-11-12,78.83062744140625
2021-11-15,78.94576263427734
2021-11-16,78.01528930664062
2021-11-17,76.63396453857422
2021-11-18,77.44933319091797
2021-11-19,72.96965789794922
2021-11-22,74.44689178466797
2021-11-23,78.25508880615234
2021-11-24,78.3222427368164
2021-11-26,72.94087982177734
2021-11-29,72.96965789794922
2021-11-30,71.48282623291016
2021-12-01,69.89049530029297
2021-12-02,73.99604797363281
2021-12-03,72.78740692138672
2021-12-06,74.01522827148438
2021-12-07,76.71070098876953
2021-12-08,77.27666473388672
2021-12-09,75.54043579101562
2021-12-10,75.9337158203125
2021-12-13,73.91930389404297
2021-12-14,73.31303405761719
2021-12-15,72.55274200439453
2021-12-16,72.78370666503906
2021-12-17,68.92463684082031
2021-12-20,68.50120544433594
2021-12-21,71.69625091552734
2021-12-22,71.3209228515625
2021-12-23,70.72425079345703
2021-12-27,72.76447296142578
2021-12-28,72.44689178466797
2021-12-29,71.85984802246094
2021-12-30,71.17656707763672
2021-12-31,71.24392700195312
2022-01-03,73.90007019042969
2022-01-04,78.10560607910156
2022-01-05,77.78801727294922
2022-01-06,82.04167938232422
2022-01-07,83.36012268066406
2022-01-10,81.94544219970703
2022-01-11,86.65142059326172
2022-01-12,88.13346099853516
2022-01-13,87.199951171875
2022-01-14,88.32591247558594
2022-01-18,88.71085357666016
2022-01-19,87.7966079711914
2022-01-20,85.6216812133789
2022-01-21,84.38984680175781
2022-01-24,85.40032958984375
2022-01-25,88.05646514892578
2022-01-26,84.4379653930664
2022-01-27,86.30496215820312
2022-01-28,87.57527923583984
2022-01-31,88.81672668457031
2022-02-01,89.981201171875
2022-02-02,89.59625244140625
2022-02-03,88.53764343261719
2022-02-04,92.03105163574219
2022-02-07,91.64608764648438
2022-02-08,89.79834747314453
2022-02-09,89.79834747314453
2022-02-10,88.92259979248047
2022-02-11,92.57958221435547
2022-02-14,91.16490936279297
2022-02-15,89.68286895751953
2022-02-16,90.71259307861328
2022-02-17,90.65484619140625
2022-02-18,90.33726501464844
2022-02-22,90.33726501464844
2022-02-23,90.40463256835938
2022-02-24,91.67496490478516
2022-02-25,93.84989929199219
2022-02-28,97.25668334960938
2022-03-01,97.5838851928711
2022-03-02,97.94959259033203
2022-03-03,97.16043090820312
2022-03-04,97.36254119873047
2022-03-07,93.4649658203125
2022-03-08,92.98377990722656
2022-03-09,93.06078338623047
2022-03-10,94.42733764648438
2022-03-11,91.39873504638672
2022-03-14,91.01231384277344
2022-03-15,89.92066955566406
2022-03-16,91.53398132324219
2022-03-17,93.8428726196289
2022-03-18,94.10369873046875
2022-03-21,100.3250961303711
2022-03-22,98.1418228149414
2022-03-23,102.61467742919922
2022-03-24,102.89482879638672
2022-03-25,105.37759399414062
2022-03-28,103.77394104003906
2022-03-29,104.03475952148438
2022-03-30,104.87523651123047
2022-03-31,103.40682983398438
2022-04-01,105.29064178466797
2022-04-04,105.98619842529297
2022-04-05,103.97679901123047
2022-04-06,103.22328186035156
2022-04-07,104.50814056396484
2022-04-08,109.05827331542969
2022-04-11,107.96661376953125
2022-04-12,108.77811431884766
2022-04-13,110.73920440673828
2022-04-14,110.82616424560547
2022-04-18,111.78254699707031
2022-04-19,110.49768829345703
2022-04-20,110.98072814941406
2022-04-21,106.43059539794922
2022-04-22,102.83684539794922
2022-04-25,99.1368637084961
2022-04-26,98.0355453491211
2022-04-27,99.262451171875
2022-04-28,101.58098602294922
2022-04-29,99.57158660888672
2022-05-02,98.90499877929688
2022-05-03,103.23294067382812
2022-05-04,107.70579528808594
2022-05-05,105.8509521484375
2022-05-06,113.2702865600586
2022-05-09,103.10734558105469
2022-05-10,102.179931640625
2022-05-11,105.96688079833984
2022-05-12,104.71100616455078
2022-05-13,110.39141845703125
2022-05-16,112.99978637695312
2022-05-17,114.35227966308594
2022-05-18,110.31415557861328
2022-05-19,109.57994842529297
2022-05-20,109.49298095703125
2022-05-23,112.99978637695312
2022-05-24,113.73399353027344
2022-05-25,115.22171783447266
2022-05-26,116.5741958618164
2022-05-27,119.09559631347656
2022-05-31,118.89273071289062
2022-06-01,123.12406921386719
2022-06-02,121.96479034423828
2022-06-03,123.54913330078125
2022-06-06,122.31259155273438
2022-06-07,124.70841217041016
2022-06-08,125.23973083496094
2022-06-09,122.5541000366211
2022-06-10,123.3849105834961
2022-06-13,117.41466522216797
2022-06-14,116.35356140136719
2022-06-15,113.53363037109375
2022-06-16,105.34516906738281
2022-06-17,99.68592834472656
2022-06-21,104.40519714355469
2022-06-22,100.14139556884766
2022-06-23,96.28457641601562
2022-06-24,98.54246520996094
2022-06-27,103.64934539794922
2022-06-28,109.42486572265625
2022-06-29,105.94599151611328
2022-06-30,102.66091918945312
2022-07-01,102.12793731689453
2022-07-05,95.15081024169922
2022-07-06,92.59251403808594
2022-07-07,96.81756591796875
2022-07-08,97.0792007446289
2022-07-11,95.35429382324219
2022-07-12,91.65252685546875
2022-07-13,92.96076202392578
2022-07-14,91.27461242675781
2022-07-15,92.26304626464844
2022-07-18,96.70127868652344
2022-07-19,100.86817932128906
2022-07-20,101.6724853515625
2022-07-21,100.1607666015625
2022-07-22,98.25173950195312
2022-07-25,103.02914428710938
2022-07-26,101.98258209228516
2022-07-27,103.36832427978516
2022-07-28,105.80062103271484
2022-07-29,108.98880004882812
2022-08-01,105.37423706054688
2022-08-02,106.21731567382812
2022-08-03,102.38957977294922
2022-08-04,96.76911163330078
2022-08-05,99.705322265625
2022-08-08,100.77127838134766
2022-08-09,103.2811050415039
2022-08-10,104.25984191894531
2022-08-11,108.66900634765625
2022-08-12,110.20011138916016
2022-08-15,108.01006317138672
2022-08-16,107.4480209350586
2022-08-17,109.2601318359375
2022-08-18,113.28167724609375
2022-08-19,113.02003479003906
2022-08-22,112.63241577148438
2022-08-23,116.42139434814453
2022-08-24,119.31884002685547
2022-08-25,120.79180908203125
2022-08-26,120.74333953857422
2022-08-29,122.6911392211914
2022-08-30,118.3401107788086
2022-08-31,117.04157257080078
2022-09-01,112.84559631347656
2022-09-02,117.16754913330078
2022-09-06,115.74305725097656
2022-09-07,114.3088607788086
2022-09-08,114.44452667236328
2022-09-09,118.67927551269531
2022-09-12,122.99153900146484
2022-09-13,119.8711929321289
2022-09-14,124.12532043457031
2022-09-15,121.08251190185547
2022-09-16,118.22978973388672
2022-09-19,116.898193359375
2022-09-20,115.96511840820312
2022-09-21,113.64212799072266
2022-09-22,111.1927719116211
2022-09-23,101.66751861572266
2022-09-26,97.91572570800781
2022-09-27,98.25591278076172
2022-09-28,105.26378631591797
2022-09-29,106.08023834228516
2022-09-30,105.93443298339844
2022-10-03,113.5254898071289
2022-10-04,120.6111068725586
2022-10-05,123.3520736694336
2022-10-06,126.72479248046875
2022-10-07,124.60587310791016
2022-10-10,123.2256851196289
2022-10-11,120.67914581298828
2022-10-12,122.12738037109375
2022-10-13,125.48065185546875
2022-10-14,119.15316772460938
2022-10-17,121.40813446044922
2022-10-18,122.33148956298828
2022-10-19,125.38345336914062
2022-10-20,126.50123596191406
2022-10-21,131.77899169921875
2022-10-24,132.43991088867188
2022-10-25,131.94422912597656
2022-10-26,138.3008575439453
2022-10-27,137.7760009765625
2022-10-28,136.5319061279297
2022-10-31,137.1248016357422
2022-11-01,139.2825469970703
2022-11-02,136.4638214111328
2022-11-03,138.11618041992188
2022-11-04,142.4219970703125
2022-11-07,144.57005310058594
2022-11-08,144.13265991210938
2022-11-09,133.8492889404297
2022-11-10,135.9195556640625
2022-11-11,141.4986114501953
2022-11-14,141.4305877685547
2022-11-15,145.25042724609375
2022-11-16,142.58721923828125
2022-11-17,142.55809020996094
2022-11-18,139.95321655273438
2022-11-21,136.9692840576172
2022-11-22,143.95773315429688
2022-11-23,140.83770751953125
2022-11-25,140.7016143798828
2022-11-28,135.6085205078125
2022-11-29,137.99954223632812
2022-11-30,139.87547302246094
2022-12-01,139.3505859375
2022-12-02,139.98236083984375
2022-12-05,136.6485137939453
2022-12-06,131.80816650390625
2022-12-07,130.99168395996094
2022-12-08,129.69898986816406
2022-12-09,125.6944808959961
2022-12-12,130.3988037109375
2022-12-13,133.3244171142578
2022-12-14,132.34271240234375
2022-12-15,130.89451599121094
2022-12-16,129.6420440673828
2022-12-19,130.24636840820312
2022-12-20,132.5660858154297
2022-12-21,136.73768615722656
2022-12-22,131.87405395507812
2022-12-23,138.0924835205078
2022-12-27,139.77870178222656
2022-12-28,135.12948608398438
2022-12-29,137.29327392578125
2022-12-30,138.22897338867188
2023-01-03,131.11380004882812
2023-01-04,133.11190795898438
2023-01-05,137.21530151367188
2023-01-06,140.06134033203125
2023-01-09,140.5681915283203
2023-01-10,139.98336791992188
2023-01-11,141.5720977783203
2023-01-12,146.9133758544922
2023-01-13,148.35586547851562
2023-01-17,147.81004333496094
2023-01-18,146.9425811767578
2023-01-19,149.9348602294922
2023-01-20,150.8802947998047
2023-01-23,151.23118591308594
2023-01-24,149.98358154296875
2023-01-25,153.8920440673828
2023-01-26,156.37747192382812
2023-01-27,152.2935791015625
2023-01-30,147.92703247070312
2023-01-31,146.3577880859375
2023-02-01,140.58767700195312
2023-02-02,135.26593017578125
2023-02-03,134.0865936279297
2023-02-06,133.82342529296875
2023-02-07,139.6422576904297
2023-02-08,139.11590576171875
2023-02-09,137.0788116455078
2023-02-10,142.878173828125
2023-02-13,143.2972869873047
2023-02-14,144.2427520751953
2023-02-15,142.3128662109375
2023-02-16,140.1198272705078
2023-02-17,132.0885009765625
2023-02-21,132.42962646484375
2023-02-22,131.22103881835938
2023-02-23,132.36138916015625
2023-02-24,135.431640625
2023-02-27,135.3634033203125
2023-02-28,131.28924560546875
2023-03-01,134.36924743652344
2023-03-02,136.69869995117188
2023-03-03,137.585693359375
2023-03-06,137.96578979492188
2023-03-07,133.41404724121094
2023-03-08,132.41989135742188
2023-03-09,130.49002075195312
2023-03-10,126.76233673095703
2023-03-13,122.06852722167969
2023-03-14,122.11742401123047
2023-03-15,114.2161636352539
2023-03-16,118.1178970336914
2023-03-17,115.71231842041016
2023-03-20,119.06643676757812
2023-03-21,123.30064392089844
2023-03-22,120.92440795898438
2023-03-23,117.89297485351562
2023-03-24,119.7802963256836
2023-03-27,124.05361938476562
2023-03-28,126.73299407958984
2023-03-29,130.05780029296875
2023-03-30,129.53952026367188
2023-03-31,129.41236877441406
2023-04-03,140.3352813720703
2023-04-04,137.80258178710938
2023-04-05,139.06405639648438
2023-04-06,137.7634735107422
2023-04-10,139.18138122558594
2023-04-11,141.5967559814453
2023-04-12,142.93643188476562
2023-04-13,143.99253845214844
2023-04-14,145.6353759765625
2023-04-17,142.4279327392578
2023-04-18,142.57461547851562
2023-04-19,141.73365783691406
2023-04-20,140.80467224121094
2023-04-21,140.657958984375
2023-04-24,142.50616455078125
2023-04-25,138.04705810546875
2023-04-26,139.7876434326172
2023-04-27,138.35018920898438
2023-04-28,141.85096740722656
2023-05-01,140.1397247314453
2023-05-02,134.0475311279297
2023-05-03,132.31668090820312
2023-05-04,128.04336547851562
2023-05-05,133.2847900390625
2023-05-08,133.85195922851562
2023-05-09,133.1478729248047
