,GEN
2018-10-12,9.944375038146973
2018-10-15,10.04082202911377
2018-10-16,10.487528800964355
2018-10-17,10.44184398651123
2018-10-18,10.137269973754883
2018-10-19,9.984980583190918
2018-10-22,9.990056037902832
2018-10-23,9.888533592224121
2018-10-24,9.431668281555176
2018-10-25,9.63979434967041
2018-10-26,9.467205047607422
2018-10-29,9.137248992919922
2018-10-30,8.974807739257812
2018-10-31,9.21339225769043
2018-11-01,9.507814407348633
2018-11-02,9.89868450164795
2018-11-05,10.162650108337402
2018-11-06,11.441869735717773
2018-11-07,11.578923225402832
2018-11-08,11.36571979522705
2018-11-09,11.294654846191406
2018-11-12,11.081452369689941
2018-11-13,11.09160327911377
2018-11-14,11.350493431091309
2018-11-15,11.837813377380371
2018-11-16,11.75887680053711
2018-11-19,11.336188316345215
2018-11-20,11.005168914794922
2018-11-21,10.959334373474121
2018-11-23,11.051000595092773
2018-11-26,11.249613761901855
2018-11-27,11.12739086151123
2018-11-28,11.458413124084473
2018-11-29,11.499152183532715
2018-11-30,11.259798049926758
2018-12-03,11.387116432189941
2018-12-04,11.183409690856934
2018-12-06,11.361653327941895
2018-12-07,11.091743469238281
2018-12-10,11.244522094726562
2018-12-11,11.34637451171875
2018-12-12,11.58572769165039
2018-12-13,11.44822883605957
2018-12-14,10.984797477722168
2018-12-17,10.516273498535156
2018-12-18,10.551925659179688
2018-12-19,10.404237747192383
2018-12-20,9.96117877960205
2018-12-21,9.3908052444458
2018-12-24,9.14635944366455
2018-12-26,9.426454544067383
2018-12-27,9.47738265991211
2018-12-28,9.451916694641113
2018-12-31,9.625066757202148
2019-01-02,9.645437240600586
2019-01-03,9.4621000289917
2019-01-04,9.859328269958496
2019-01-07,9.844048500061035
2019-01-08,9.971365928649902
2019-01-09,10.149611473083496
2019-01-10,10.220906257629395
2019-01-11,10.124144554138184
2019-01-14,9.83895492553711
2019-01-15,10.037568092346191
2019-01-16,10.052848815917969
2019-01-17,10.190348625183105
2019-01-18,10.24127197265625
2019-01-22,10.083402633666992
2019-01-23,10.073219299316406
2019-01-24,10.200531959533691
2019-01-25,10.378775596618652
2019-01-28,10.618128776550293
2019-01-29,10.39914321899414
2019-01-30,10.602849960327148
2019-01-31,10.70470142364502
2019-02-01,11.667210578918457
2019-02-04,11.723228454589844
2019-02-05,11.611191749572754
2019-02-06,11.662117004394531
2019-02-07,11.48896598815918
2019-02-08,11.539894104003906
2019-02-11,11.417672157287598
2019-02-12,11.92184066772461
2019-02-13,11.723228454589844
2019-02-14,11.743598937988281
2019-02-15,11.827901840209961
2019-02-19,11.746153831481934
2019-02-20,11.480472564697266
2019-02-21,11.414053916931152
2019-02-22,11.582660675048828
2019-02-25,11.567329406738281
2019-02-26,11.643969535827637
2019-02-27,11.572439193725586
2019-02-28,11.490692138671875
2019-03-01,11.511130332946777
2019-03-04,11.286321640014648
2019-03-05,11.311866760253906
2019-03-06,11.225010871887207
2019-03-07,11.184136390686035
2019-03-08,11.214792251586914
2019-03-11,11.434488296508789
2019-03-12,11.475364685058594
2019-03-13,11.725717544555664
2019-03-14,11.715497970581055
2019-03-15,11.761482238769531
2019-03-18,11.787026405334473
2019-03-19,11.858552932739258
2019-03-20,11.822793006896973
2019-03-21,12.05270767211914
2019-03-22,11.67973518371582
2019-03-25,11.689952850341797
2019-03-26,11.8687744140625
2019-03-27,11.669513702392578
2019-03-28,11.72060775756836
2019-03-29,11.746153831481934
2019-04-01,11.848341941833496
2019-04-02,11.827901840209961
2019-04-03,11.919868469238281
2019-04-04,11.771699905395508
2019-04-05,11.746153831481934
2019-04-08,12.384807586669922
2019-04-09,12.200873374938965
2019-04-10,12.12934684753418
2019-04-11,12.21109390258789
2019-04-12,12.241751670837402
2019-04-15,12.471667289733887
2019-04-16,12.415465354919434
2019-04-17,12.502323150634766
2019-04-18,12.466556549072266
2019-04-22,12.395026206970215
2019-04-23,12.410357475280762
2019-04-24,12.389921188354492
2019-04-25,12.328607559204102
2019-04-26,12.384807586669922
2019-04-29,12.430793762207031
2019-04-30,12.369481086730957
2019-05-01,12.185550689697266
2019-05-02,11.930087089538574
2019-05-03,12.032268524169922
2019-05-06,11.848341941833496
2019-05-07,11.429383277893066
2019-05-08,11.37317943572998
2019-05-09,11.327195167541504
2019-05-10,9.906824111938477
2019-05-13,9.779093742370605
2019-05-14,9.947700500488281
2019-05-15,9.957919120788574
2019-05-16,10.070320129394531
2019-05-17,10.136741638183594
2019-05-20,10.244035720825195
2019-05-21,10.489280700683594
2019-05-22,10.366657257080078
2019-05-23,10.203163146972656
2019-05-24,10.141850471496582
2019-05-28,9.942590713500977
2019-05-29,9.712674140930176
2019-05-30,9.646252632141113
2019-05-31,9.569616317749023
2019-06-03,9.186422348022461
2019-06-04,9.641143798828125
2019-06-05,9.74843978881836
2019-06-06,9.682019233703613
2019-06-07,9.823079109191895
2019-06-10,9.853859901428223
2019-06-11,9.669196128845215
2019-06-12,9.843602180480957
2019-06-13,10.04365062713623
2019-06-14,9.930802345275879
2019-06-17,10.135986328125
2019-06-18,10.243705749511719
2019-06-19,10.336037635803223
2019-06-20,10.546346664428711
2019-06-21,10.689972877502441
2019-06-24,10.761789321899414
2019-06-25,10.66945743560791
2019-06-26,10.700235366821289
2019-06-27,10.81821346282959
2019-06-28,11.161895751953125
2019-07-01,11.315781593322754
2019-07-02,11.336297988891602
2019-07-03,12.875164031982422
2019-07-05,12.823866844177246
2019-07-08,13.13676929473877
2019-07-09,13.111119270324707
2019-07-10,13.23422908782959
2019-07-11,13.049565315246582
2019-07-12,13.116251945495605
2019-07-15,11.715882301330566
2019-07-16,12.090341567993164
2019-07-17,11.633810043334961
2019-07-18,11.797957420349121
2019-07-19,11.42349910736084
2019-07-22,11.649200439453125
2019-07-23,11.700495719909668
2019-07-24,11.638943672180176
2019-07-25,11.531221389770508
2019-07-26,11.659457206726074
2019-07-29,11.336297988891602
2019-07-30,11.24909496307373
2019-07-31,11.05930233001709
2019-08-01,11.04904556274414
2019-08-02,10.848990440368652
2019-08-05,10.433497428894043
2019-08-06,10.4950532913208
2019-08-07,10.469407081604004
2019-08-08,11.756918907165527
2019-08-09,11.792828559875488
2019-08-12,11.115726470947266
2019-08-13,11.85951042175293
2019-08-14,11.823602676391602
2019-08-15,11.869770050048828
2019-08-16,12.059564590454102
2019-08-19,12.233969688415527
2019-08-20,12.187804222106934
2019-08-21,12.162155151367188
2019-08-22,12.069822311401367
2019-08-23,11.948894500732422
2019-08-26,12.00035285949707
2019-08-27,11.871705055236816
2019-08-28,11.809951782226562
2019-08-29,11.943747520446777
2019-08-30,11.964329719543457
2019-09-03,11.830533981323242
2019-09-04,11.995206832885742
2019-09-05,12.077544212341309
2019-09-06,12.617868423461914
2019-09-09,12.561259269714355
2019-09-10,12.571554183959961
2019-09-11,12.72592830657959
2019-09-12,12.628158569335938
2019-09-13,12.586991310119629
2019-09-16,12.484071731567383
2019-09-17,12.571554183959961
2019-09-18,12.360570907592773
2019-09-19,12.339986801147461
2019-09-20,12.28852367401123
2019-09-23,12.226778030395508
2019-09-24,12.026083946228027
2019-09-25,12.247357368469238
2019-09-26,12.21648120880127
2019-09-27,12.092981338500977
2019-09-30,12.159878730773926
2019-10-01,12.098125457763672
2019-10-02,11.984915733337402
2019-10-03,12.087834358215332
2019-10-04,12.08268928527832
2019-10-07,12.077544212341309
2019-10-08,11.9540376663208
2019-10-09,12.103271484375
2019-10-10,12.087834358215332
2019-10-11,12.12385368347168
2019-10-14,12.051813125610352
2019-10-15,12.139294624328613
2019-10-16,12.092981338500977
2019-10-17,12.08268928527832
2019-10-18,11.84083080291748
2019-10-21,11.876850128173828
2019-10-22,11.912873268127441
2019-10-23,11.84083080291748
2019-10-24,11.85112190246582
2019-10-25,11.676158905029297
2019-10-28,11.75849437713623
2019-10-29,11.887142181396484
2019-10-30,11.830533981323242
2019-10-31,11.773931503295898
2019-11-01,12.046664237976074
2019-11-04,12.221631050109863
2019-11-05,12.221631050109863
2019-11-06,12.350278854370117
2019-11-07,12.525238990783691
2019-11-08,12.777390480041504
2019-11-11,12.530386924743652
2019-11-12,12.453198432922363
2019-11-13,12.643595695495605
2019-11-14,12.617868423461914
2019-11-15,12.777390480041504
