,EG
2019-08-06,217.3111572265625
2019-08-07,220.28436279296875
2019-08-08,223.302001953125
2019-08-09,223.51498413085938
2019-08-12,221.92630004882812
2019-08-13,224.22503662109375
2019-08-14,218.8288116455078
2019-08-15,218.9974365234375
2019-08-16,221.25177001953125
2019-08-19,221.8109588623047
2019-08-20,219.032958984375
2019-08-21,219.97377014160156
2019-08-22,220.8612823486328
2019-08-23,217.33779907226562
2019-08-26,219.37022399902344
2019-08-27,217.93243408203125
2019-08-28,212.57174682617188
2019-08-29,212.9090118408203
2019-08-30,209.35008239746094
2019-09-03,215.76943969726562
2019-09-04,219.9568328857422
2019-09-05,222.08172607421875
2019-09-06,222.3138885498047
2019-09-09,224.78700256347656
2019-09-10,224.1173858642578
2019-09-11,227.51014709472656
2019-09-12,224.72451782226562
2019-09-13,228.91188049316406
2019-09-16,227.626220703125
2019-09-17,232.52784729003906
2019-09-18,233.6974334716797
2019-09-19,234.17953491210938
2019-09-20,236.15264892578125
2019-09-23,236.59913635253906
2019-09-24,238.17047119140625
2019-09-25,234.86705017089844
2019-09-26,237.81333923339844
2019-09-27,237.47409057617188
2019-09-30,237.572265625
2019-10-01,235.5723419189453
2019-10-02,231.42071533203125
2019-10-03,230.0010986328125
2019-10-04,231.8671112060547
2019-10-07,227.3672637939453
2019-10-08,223.6084747314453
2019-10-09,223.63526916503906
2019-10-10,222.76028442382812
2019-10-11,223.65313720703125
2019-10-14,223.75135803222656
2019-10-15,224.58163452148438
2019-10-16,225.6352081298828
2019-10-17,222.7245635986328
2019-10-18,224.1709747314453
2019-10-21,225.9030303955078
2019-10-22,221.87640380859375
2019-10-23,222.5817108154297
2019-10-24,222.91209411621094
2019-10-25,221.94781494140625
2019-10-28,220.54608154296875
2019-10-29,228.7779541015625
2019-10-30,227.26905822753906
2019-10-31,229.53684997558594
2019-11-01,231.5546417236328
2019-11-04,230.7332305908203
2019-11-05,231.40286254882812
2019-11-06,233.63491821289062
2019-11-07,235.34022521972656
2019-11-08,236.9115447998047
2019-11-11,238.08120727539062
2019-11-12,240.8400421142578
2019-11-13,238.30441284179688
2019-11-14,239.7239990234375
2019-11-15,238.5365753173828
2019-11-18,238.77757263183594
2019-11-19,238.40260314941406
2019-11-20,239.01866149902344
2019-11-21,238.4740753173828
2019-11-22,238.59019470214844
2019-11-25,240.90257263183594
2019-11-26,243.17922973632812
2019-11-27,243.52743530273438
2019-11-29,242.18821716308594
2019-12-02,240.00074768066406
2019-12-03,238.7076416015625
2019-12-04,240.21629333496094
2019-12-05,241.0244903564453
2019-12-06,241.51840209960938
2019-12-09,243.86215209960938
2019-12-10,242.730712890625
2019-12-11,243.36830139160156
2019-12-12,247.00523376464844
2019-12-13,246.65501403808594
2019-12-16,248.1815948486328
2019-12-17,250.55238342285156
2019-12-18,247.95716857910156
2019-12-19,247.44522094726562
2019-12-20,248.9987335205078
2019-12-23,245.60430908203125
2019-12-24,246.50238037109375
2019-12-26,246.5651397705078
2019-12-27,247.85833740234375
2019-12-30,249.15145874023438
2019-12-31,248.6036376953125
2020-01-02,249.78004455566406
2020-01-03,248.9628143310547
2020-01-06,248.379150390625
2020-01-07,246.20603942871094
2020-01-08,245.4606170654297
2020-01-09,248.06484985351562
2020-01-10,246.79867553710938
2020-01-13,247.81341552734375
2020-01-14,246.63705444335938
2020-01-15,247.436279296875
2020-01-16,249.1334686279297
2020-01-17,251.4143829345703
2020-01-21,251.44137573242188
2020-01-22,252.33932495117188
2020-01-23,252.26759338378906
2020-01-24,249.0616455078125
2020-01-27,244.8679962158203
2020-01-28,247.07705688476562
2020-01-29,246.61007690429688
2020-01-30,248.63954162597656
2020-01-31,248.3612518310547
2020-02-03,251.07325744628906
2020-02-04,249.2771759033203
2020-02-05,254.40476989746094
2020-02-06,251.8454132080078
2020-02-07,253.7582244873047
2020-02-10,256.7216491699219
2020-02-11,261.89410400390625
2020-02-12,258.3380432128906
2020-02-13,262.01983642578125
2020-02-14,261.6516418457031
2020-02-18,260.23284912109375
2020-02-19,260.9422607421875
2020-02-20,258.56256103515625
2020-02-21,260.2867431640625
2020-02-24,254.1713409423828
2020-02-25,250.13929748535156
2020-02-26,245.36190795898438
2020-02-27,235.10665893554688
2020-02-28,222.59742736816406
2020-03-02,231.82896423339844
2020-03-03,227.59034729003906
2020-03-04,241.91355895996094
2020-03-05,230.94888305664062
2020-03-06,227.65321350097656
2020-03-09,210.82460021972656
2020-03-10,217.36033630371094
2020-03-11,206.06069946289062
2020-03-12,181.53590393066406
2020-03-13,192.6276092529297
2020-03-16,165.07455444335938
2020-03-17,179.0137939453125
2020-03-18,170.5887908935547
2020-03-19,169.2599334716797
2020-03-20,175.95838928222656
2020-03-23,155.44725036621094
2020-03-24,167.75930786132812
2020-03-25,158.0416259765625
2020-03-26,176.57305908203125
2020-03-27,171.1130828857422
2020-03-30,179.42962646484375
2020-03-31,173.9425048828125
2020-04-01,163.8360595703125
2020-04-02,169.6486358642578
2020-04-03,160.92530822753906
2020-04-06,171.69163513183594
2020-04-07,172.88482666015625
2020-04-08,178.80589294433594
2020-04-09,191.9134979248047
2020-04-13,182.7291259765625
2020-04-14,183.61502075195312
2020-04-15,172.6859893798828
2020-04-16,169.17855834960938
2020-04-17,177.49514770507812
2020-04-20,172.22494506835938
2020-04-21,162.3535614013672
2020-04-22,162.1547088623047
2020-04-23,160.08456420898438
2020-04-24,154.40765380859375
2020-04-27,158.8461456298828
2020-04-28,162.39877319335938
2020-04-29,166.73780822753906
2020-04-30,156.5048828125
2020-05-01,149.16461181640625
2020-05-04,147.1848907470703
2020-05-05,151.60528564453125
2020-05-06,148.67645263671875
2020-05-07,157.13766479492188
2020-05-08,159.82241821289062
2020-05-11,161.8021697998047
2020-05-12,155.49241638183594
2020-05-13,148.450439453125
2020-05-14,146.19053649902344
2020-05-15,152.71722412109375
2020-05-18,163.0406036376953
2020-05-19,168.46444702148438
2020-05-20,180.09857177734375
2020-05-21,186.2275390625
2020-05-22,185.92919921875
2020-05-26,185.19142150878906
2020-05-27,184.95457458496094
2020-05-28,186.27529907226562
2020-05-29,180.7191925048828
2020-06-01,176.49293518066406
2020-06-02,187.67799377441406
2020-06-03,194.24510192871094
2020-06-04,197.77011108398438
2020-06-05,205.98580932617188
2020-06-08,210.46713256835938
2020-06-09,207.1790313720703
2020-06-10,201.92347717285156
2020-06-11,192.1866455078125
2020-06-12,195.78443908691406
2020-06-15,197.5423583984375
2020-06-16,200.91244506835938
2020-06-17,196.66795349121094
2020-06-18,196.28543090820312
2020-06-19,196.49488830566406
2020-06-22,194.34530639648438
2020-06-23,194.01742553710938
2020-06-24,187.63246154785156
2020-06-25,188.78921508789062
2020-06-26,182.95985412597656
2020-06-29,184.4718475341797
2020-06-30,187.8146209716797
2020-07-01,185.7105712890625
2020-07-02,183.03271484375
2020-07-06,187.6233367919922
2020-07-07,185.55572509765625
2020-07-08,186.18421936035156
2020-07-09,180.40040588378906
2020-07-10,188.3520050048828
2020-07-13,189.16265869140625
2020-07-14,192.58740234375
2020-07-15,198.8266143798828
2020-07-16,203.207763671875
2020-07-17,202.7705841064453
2020-07-20,200.2475128173828
2020-07-21,200.91244506835938
2020-07-22,203.85447692871094
2020-07-23,203.1713409423828
2020-07-24,204.03663635253906
2020-07-27,201.1128692626953
2020-07-28,197.03231811523438
2020-07-29,200.3295440673828
2020-07-30,196.82278442382812
2020-07-31,199.28207397460938
2020-08-03,201.25857543945312
2020-08-04,197.79739379882812
2020-08-05,199.58265686035156
2020-08-06,203.7178497314453
2020-08-07,211.4872589111328
2020-08-10,211.20494079589844
2020-08-11,207.9168243408203
2020-08-12,207.41583251953125
2020-08-13,205.17518615722656
2020-08-14,205.19337463378906
2020-08-17,202.14205932617188
2020-08-18,201.0399627685547
2020-08-19,197.93402099609375
2020-08-20,197.06871032714844
2020-08-21,194.74610900878906
2020-08-24,199.13632202148438
2020-08-25,199.3275909423828
2020-08-26,197.6243438720703
2020-08-27,202.09657287597656
2020-08-28,201.90524291992188
2020-08-31,200.45706176757812
2020-09-01,199.85159301757812
2020-09-02,199.88833618164062
2020-09-03,198.13629150390625
2020-09-04,197.72349548339844
2020-09-08,194.05429077148438
2020-09-09,195.92555236816406
2020-09-10,190.42181396484375
2020-09-11,189.2751922607422
2020-09-14,192.3572998046875
2020-09-15,189.07337951660156
2020-09-16,189.22012329101562
2020-09-17,188.00929260253906
2020-09-18,184.69786071777344
2020-09-21,185.57847595214844
2020-09-22,183.5604248046875
2020-09-23,180.79934692382812
2020-09-24,183.15679931640625
2020-09-25,182.2119903564453
2020-09-28,184.9272003173828
2020-09-29,183.25772094726562
2020-09-30,181.20294189453125
2020-10-01,180.64340209960938
2020-10-02,182.2303466796875
2020-10-05,187.1103515625
2020-10-06,183.29443359375
2020-10-07,181.9276123046875
2020-10-08,187.21124267578125
2020-10-09,187.990966796875
2020-10-12,188.68809509277344
2020-10-13,185.76190185546875
2020-10-14,185.62437438964844
2020-10-15,185.11065673828125
2020-10-16,184.19337463378906
2020-10-19,180.97361755371094
2020-10-20,183.31275939941406
2020-10-21,188.47714233398438
2020-10-22,189.91725158691406
2020-10-23,196.3200225830078
2020-10-26,191.8160858154297
2020-10-27,185.38584899902344
2020-10-28,179.97378540039062
2020-10-29,185.39501953125
2020-10-30,180.78102111816406
2020-11-02,189.88059997558594
2020-11-03,197.80606079101562
2020-11-04,194.1368408203125
2020-11-05,194.31112670898438
2020-11-06,193.25624084472656
2020-11-09,212.52867126464844
2020-11-10,220.3348846435547
2020-11-11,215.59243774414062
2020-11-12,211.25364685058594
2020-11-13,213.09739685058594
2020-11-16,219.05062866210938
2020-11-17,218.67457580566406
2020-11-18,215.6842041015625
2020-11-19,214.4916534423828
2020-11-20,211.9875030517578
2020-11-23,214.39996337890625
2020-11-24,221.56405639648438
2020-11-25,217.8489990234375
2020-11-27,214.14312744140625
2020-11-30,208.5292510986328
2020-12-01,213.08261108398438
2020-12-02,214.63421630859375
2020-12-03,214.8004913330078
2020-12-04,216.71234130859375
2020-12-07,212.722412109375
2020-12-08,216.8046875
2020-12-09,217.96841430664062
2020-12-10,217.80215454101562
2020-12-11,213.92303466796875
2020-12-14,212.14974975585938
2020-12-15,215.44700622558594
2020-12-16,215.53932189941406
2020-12-17,217.19261169433594
2020-12-18,214.76353454589844
2020-12-21,211.63255310058594
2020-12-22,210.7089385986328
2020-12-23,212.01119995117188
2020-12-24,211.66949462890625
2020-12-28,213.14723205566406
2020-12-29,211.8080291748047
2020-12-30,212.75933837890625
2020-12-31,216.204345703125
2021-01-04,210.68121337890625
2021-01-05,208.9448699951172
2021-01-06,221.3302764892578
2021-01-07,222.91888427734375
2021-01-08,220.71145629882812
2021-01-11,219.12289428710938
2021-01-12,221.12710571289062
2021-01-13,220.03726196289062
2021-01-14,217.22950744628906
2021-01-15,213.53512573242188
2021-01-19,214.95748901367188
2021-01-20,218.5041046142578
2021-01-21,214.0893096923828
2021-01-22,211.42933654785156
2021-01-25,210.81057739257812
2021-01-26,209.81304931640625
2021-01-27,202.20262145996094
2021-01-28,200.51248168945312
2021-01-29,194.95242309570312
2021-02-01,195.3402862548828
2021-02-02,197.75091552734375
2021-02-03,197.90792846679688
2021-02-04,204.0498046875
2021-02-05,202.63668823242188
2021-02-08,207.98434448242188
2021-02-09,215.2345428466797
2021-02-10,216.75848388671875
2021-02-11,226.23455810546875
2021-02-12,224.93231201171875
2021-02-16,222.06912231445312
2021-02-17,224.17494201660156
2021-02-18,222.4940185546875
2021-02-19,221.0162811279297
2021-02-22,223.33447265625
2021-02-23,221.6443328857422
2021-02-24,226.0221405029297
2021-02-25,220.71145629882812
2021-02-26,223.33447265625
2021-03-01,224.10105895996094
2021-03-02,223.43609619140625
2021-03-03,223.722412109375
2021-03-04,221.3672332763672
2021-03-05,228.0355682373047
2021-03-08,231.85928344726562
2021-03-09,228.26649475097656
2021-03-10,231.10194396972656
2021-03-11,230.363037109375
2021-03-12,233.50328063964844
2021-03-15,236.41256713867188
2021-03-16,235.43692016601562
2021-03-17,233.494873046875
2021-03-18,234.117431640625
2021-03-19,228.43060302734375
2021-03-22,226.6186065673828
2021-03-23,224.27694702148438
2021-03-24,225.7544403076172
2021-03-25,230.31689453125
2021-03-26,232.44482421875
2021-03-29,236.10597229003906
2021-03-30,236.2917938232422
2021-03-31,230.2704315185547
2021-04-01,233.33688354492188
2021-04-05,233.24392700195312
2021-04-06,235.63204956054688
2021-04-07,237.65774536132812
2021-04-08,235.3719024658203
2021-04-09,236.73782348632812
2021-04-12,236.93295288085938
2021-04-13,237.9458465576172
2021-04-14,241.08660888671875
2021-04-15,244.19944763183594
2021-04-16,243.54904174804688
2021-04-19,245.31454467773438
2021-04-20,243.8556671142578
2021-04-21,248.6968994140625
2021-04-22,245.78843688964844
2021-04-23,247.9349365234375
2021-04-26,247.1730194091797
2021-04-27,248.1486358642578
2021-04-28,247.28451538085938
2021-04-29,253.16650390625
2021-04-30,257.3480224609375
2021-05-03,252.8134002685547
2021-05-04,254.06781005859375
2021-05-05,253.77972412109375
2021-05-06,253.9748992919922
2021-05-07,253.77044677734375
2021-05-10,253.5009765625
2021-05-11,246.77342224121094
2021-05-12,243.8649444580078
2021-05-13,251.78187561035156
2021-05-14,252.21861267089844
2021-05-17,252.85052490234375
2021-05-18,252.29295349121094
2021-05-19,250.14651489257812
2021-05-20,249.42172241210938
2021-05-21,245.58401489257812
2021-05-24,244.91497802734375
2021-05-25,237.8297882080078
2021-05-26,238.07281494140625
2021-05-27,242.96144104003906
2021-05-28,242.98944091796875
2021-06-01,242.83987426757812
2021-06-02,240.30682373046875
2021-06-03,240.2227020263672
2021-06-04,242.43792724609375
2021-06-07,240.9611358642578
2021-06-08,242.25103759765625
2021-06-09,240.8302459716797
2021-06-10,238.24107360839844
2021-06-11,237.2689666748047
2021-06-14,237.44654846191406
2021-06-15,239.83009338378906
2021-06-16,237.5961456298828
2021-06-17,229.50146484375
2021-06-18,220.78990173339844
2021-06-21,227.67877197265625
2021-06-22,228.4826202392578
2021-06-23,229.73513793945312
2021-06-24,236.1192626953125
2021-06-25,239.5122833251953
2021-06-28,235.12847900390625
2021-06-29,236.48379516601562
2021-06-30,235.5584716796875
2021-07-01,240.05445861816406
2021-07-02,235.87625122070312
2021-07-06,232.16543579101562
2021-07-07,234.5956573486328
2021-07-08,227.1272735595703
2021-07-09,231.67935180664062
2021-07-12,232.65145874023438
2021-07-13,228.69761657714844
2021-07-14,229.2023468017578
2021-07-15,230.28662109375
2021-07-16,230.6698455810547
2021-07-19,221.2292022705078
2021-07-20,225.50086975097656
2021-07-21,228.56675720214844
2021-07-22,226.8748779296875
2021-07-23,226.94032287597656
2021-07-26,227.68812561035156
2021-07-27,229.03408813476562
2021-07-28,227.510498046875
2021-07-29,231.4176483154297
2021-07-30,236.3249053955078
2021-08-02,238.12890625
2021-08-03,242.8492431640625
2021-08-04,241.33499145507812
2021-08-05,242.26036071777344
2021-08-06,245.52255249023438
2021-08-09,245.59735107421875
2021-08-10,247.03677368164062
2021-08-11,251.26173400878906
2021-08-12,253.70138549804688
2021-08-13,255.10345458984375
2021-08-16,253.9443817138672
2021-08-17,255.81381225585938
2021-08-18,253.85086059570312
2021-08-19,253.71063232421875
2021-08-20,254.18743896484375
2021-08-23,255.019287109375
2021-08-24,255.85595703125
2021-08-25,256.3636169433594
2021-08-26,250.40359497070312
2021-08-27,251.8512725830078
2021-08-30,247.25437927246094
2021-08-31,249.021728515625
2021-09-01,245.5904541015625
2021-09-02,243.59756469726562
2021-09-03,241.25682067871094
2021-09-07,237.0641326904297
2021-09-08,247.63978576660156
2021-09-09,244.49063110351562
2021-09-10,240.03477478027344
2021-09-13,241.72686767578125
2021-09-14,238.69044494628906
2021-09-15,238.2016143798828
2021-09-16,237.19577026367188
2021-09-17,240.5235595703125
2021-09-20,238.1358184814453
2021-09-21,237.74098205566406
2021-09-22,238.19224548339844
2021-09-23,239.9219207763672
2021-09-24,240.4107666015625
2021-09-27,243.37197875976562
2021-09-28,239.14169311523438
2021-09-29,237.8726043701172
2021-09-30,235.74807739257812
2021-10-01,236.92315673828125
2021-10-04,235.40025329589844
2021-10-05,240.43896484375
2021-10-06,245.2144775390625
2021-10-07,250.12156677246094
2021-10-08,252.4999237060547
2021-10-11,249.52928161621094
2021-10-12,249.85833740234375
2021-10-13,250.23439025878906
2021-10-14,261.2142333984375
2021-10-15,261.7689208984375
2021-10-18,259.7853698730469
2021-10-19,260.0579833984375
2021-10-20,262.2859191894531
2021-10-21,262.82177734375
2021-10-22,264.08148193359375
2021-10-25,265.69842529296875
2021-10-26,269.4397277832031
2021-10-27,263.3857727050781
2021-10-28,251.37184143066406
2021-10-29,245.82550048828125
2021-11-01,249.51055908203125
2021-11-02,257.3976745605469
2021-11-03,257.5480651855469
2021-11-04,252.69735717773438
2021-11-05,257.15325927734375
2021-11-08,257.2848205566406
2021-11-09,256.1097412109375
2021-11-10,254.11683654785156
2021-11-11,256.4669494628906
2021-11-12,257.7171936035156
2021-11-15,258.986328125
2021-11-16,261.8441467285156
2021-11-17,261.458740234375
2021-11-18,257.9522705078125
2021-11-19,251.0992431640625
2021-11-22,257.4540100097656
2021-11-23,262.7372131347656
2021-11-24,261.242431640625
2021-11-26,252.31187438964844
2021-11-29,248.52345275878906
2021-11-30,242.43377685546875
2021-12-01,242.9254913330078
2021-12-02,249.47854614257812
2021-12-03,248.19253540039062
2021-12-06,252.44772338867188
2021-12-07,256.1545715332031
2021-12-08,258.9345703125
2021-12-09,256.43817138671875
2021-12-10,255.28453063964844
2021-12-13,252.92996215820312
2021-12-14,255.03868103027344
2021-12-15,255.199462890625
2021-12-16,255.8424530029297
2021-12-17,252.40989685058594
2021-12-20,247.43609619140625
2021-12-21,250.43357849121094
2021-12-22,248.7598876953125
2021-12-23,252.49502563476562
2021-12-27,256.46649169921875
2021-12-28,259.31280517578125
2021-12-29,261.1756286621094
2021-12-30,259.2938537597656
2021-12-31,259.0196838378906
2022-01-03,257.9511413574219
2022-01-04,258.0268249511719
2022-01-05,254.6036834716797
2022-01-06,259.388427734375
2022-01-07,263.9841003417969
2022-01-10,264.95806884765625
2022-01-11,270.1022033691406
2022-01-12,267.6246032714844
2022-01-13,269.11871337890625
2022-01-14,274.5086364746094
2022-01-18,275.0760192871094
2022-01-19,271.709716796875
2022-01-20,271.48272705078125
2022-01-21,268.5797424316406
2022-01-24,268.6553649902344
2022-01-25,269.7712097167969
2022-01-26,266.4331970214844
2022-01-27,262.82098388671875
2022-01-28,265.4781188964844
2022-01-31,267.9840393066406
2022-02-01,269.0525207519531
2022-02-02,274.423583984375
2022-02-03,269.723876953125
2022-02-04,270.43310546875
2022-02-07,271.1612548828125
2022-02-08,274.5748291015625
2022-02-09,273.39288330078125
2022-02-10,275.5866394042969
2022-02-11,278.88677978515625
2022-02-14,277.1752014160156
2022-02-15,284.2767333984375
2022-02-16,286.5934753417969
2022-02-17,286.2908630371094
2022-02-18,287.8606262207031
2022-02-22,284.0970458984375
2022-02-23,283.7566833496094
2022-02-24,275.6434326171875
2022-02-25,285.87481689453125
2022-02-28,281.99786376953125
2022-03-01,268.636474609375
2022-03-02,276.7497863769531
2022-03-03,273.3833312988281
2022-03-04,267.0478515625
2022-03-07,252.80711364746094
2022-03-08,252.8164825439453
2022-03-09,260.494873046875
2022-03-10,258.89678955078125
2022-03-11,256.646240234375
2022-03-14,257.2135925292969
2022-03-15,265.1070861816406
2022-03-16,269.51983642578125
2022-03-17,271.212646484375
2022-03-18,272.6201477050781
2022-03-21,272.848388671875
2022-03-22,277.9743957519531
2022-03-23,277.5464172363281
2022-03-24,280.5516357421875
2022-03-25,284.36529541015625
2022-03-28,283.18603515625
2022-03-29,287.7604675292969
2022-03-30,289.79559326171875
2022-03-31,286.61920166015625
2022-04-01,292.05908203125
2022-04-04,282.7294921875
2022-04-05,284.2416687011719
2022-04-06,282.96728515625
2022-04-07,282.01629638671875
2022-04-08,283.23358154296875
2022-04-11,282.4156188964844
2022-04-12,275.72052001953125
2022-04-13,277.4798889160156
2022-04-14,276.338623046875
2022-04-18,275.8631591796875
2022-04-19,276.8712463378906
2022-04-20,282.8626708984375
2022-04-21,278.70672607421875
2022-04-22,272.1636657714844
2022-04-25,270.31866455078125
2022-04-26,264.8693542480469
2022-04-27,270.85125732421875
2022-04-28,268.81610107421875
2022-04-29,261.25543212890625
2022-05-02,263.8421936035156
2022-05-03,265.83935546875
2022-05-04,272.18267822265625
2022-05-05,270.22357177734375
2022-05-06,273.24786376953125
2022-05-09,266.8188781738281
2022-05-10,265.6111145019531
2022-05-11,264.9168701171875
2022-05-12,260.5707092285156
2022-05-13,266.3053283691406
2022-05-16,268.5497741699219
2022-05-17,275.349609375
2022-05-18,266.65728759765625
2022-05-19,262.8055725097656
2022-05-20,257.3182067871094
2022-05-23,260.9796447753906
2022-05-24,262.0990295410156
2022-05-25,262.55828857421875
2022-05-26,267.14129638671875
2022-05-27,272.48004150390625
2022-05-31,270.2890930175781
2022-06-01,266.4811096191406
2022-06-02,269.4566650390625
2022-06-03,268.1745910644531
2022-06-06,273.0541687011719
2022-06-07,275.7521667480469
2022-06-08,269.6097412109375
2022-06-09,265.9166259765625
2022-06-10,266.0792236328125
2022-06-13,258.0231628417969
2022-06-14,260.88397216796875
2022-06-15,263.36199951171875
2022-06-16,253.5454559326172
2022-06-17,257.4873962402344
2022-06-21,259.1809387207031
2022-06-22,259.841064453125
2022-06-23,260.4629821777344
2022-06-24,270.9491882324219
2022-06-27,270.7961120605469
2022-06-28,268.30853271484375
2022-06-29,266.5002136230469
2022-06-30,268.1650085449219
2022-07-01,271.51373291015625
2022-07-05,265.42864990234375
2022-07-06,269.3322448730469
2022-07-07,273.3220520019531
2022-07-08,268.5859680175781
2022-07-11,267.7631530761719
2022-07-12,264.8832702636719
2022-07-13,264.95977783203125
2022-07-14,251.76589965820312
2022-07-15,251.80413818359375
2022-07-18,250.3211669921875
2022-07-19,258.31024169921875
2022-07-20,257.8988037109375
2022-07-21,258.5589599609375
2022-07-22,260.1855163574219
2022-07-25,261.9747009277344
2022-07-26,260.07073974609375
2022-07-27,259.40093994140625
2022-07-28,247.09678649902344
2022-07-29,250.05323791503906
2022-08-01,241.45184326171875
2022-08-02,238.50497436523438
2022-08-03,242.27467346191406
2022-08-04,240.92562866210938
2022-08-05,244.6092071533203
2022-08-08,246.6566925048828
2022-08-09,249.54612731933594
2022-08-10,252.88526916503906
2022-08-11,259.4965515136719
2022-08-12,263.63946533203125
2022-08-15,263.2471923828125
2022-08-16,265.3138122558594
2022-08-17,266.146240234375
2022-08-18,269.9924621582031
2022-08-19,269.3322448730469
2022-08-22,262.78790283203125
2022-08-23,262.4606628417969
2022-08-24,263.461669921875
2022-08-25,266.46484375
2022-08-26,262.7013244628906
2022-08-29,261.94091796875
2022-08-30,259.40936279296875
2022-08-31,258.9761657714844
2022-09-01,262.1526794433594
2022-09-02,263.75048828125
2022-09-06,264.12591552734375
2022-09-07,270.883056640625
2022-09-08,274.8392028808594
2022-09-09,272.1054992675781
2022-09-12,272.2402648925781
2022-09-13,269.01568603515625
2022-09-14,269.6606140136719
2022-09-15,274.3482360839844
2022-09-16,272.4712829589844
2022-09-19,273.38568115234375
2022-09-20,261.2959899902344
2022-09-21,251.0543212890625
2022-09-22,247.85865783691406
2022-09-23,245.56777954101562
2022-09-26,236.58709716796875
2022-09-27,244.34532165527344
2022-09-28,249.72601318359375
2022-09-29,257.4842224121094
2022-09-30,252.6136474609375
2022-10-03,255.93455505371094
2022-10-04,266.5707702636719
2022-10-05,263.48095703125
2022-10-06,262.1141357421875
2022-10-07,254.52915954589844
2022-10-10,257.4842224121094
2022-10-11,257.6671447753906
2022-10-12,251.07359313964844
2022-10-13,263.6253967285156
2022-10-14,260.1889953613281
2022-10-17,263.4039611816406
2022-10-18,267.84136962890625
2022-10-19,269.2081604003906
2022-10-20,259.9002685546875
2022-10-21,269.40069580078125
2022-10-24,273.7418518066406
2022-10-25,272.46160888671875
2022-10-26,271.0369873046875
2022-10-27,290.46148681640625
2022-10-28,309.5971374511719
2022-10-31,310.57891845703125
2022-11-01,304.1971435546875
2022-11-02,309.8185119628906
2022-11-03,318.6740417480469
2022-11-04,320.6857604980469
2022-11-07,316.460205078125
2022-11-08,313.48583984375
2022-11-09,308.0570068359375
2022-11-10,308.201416015625
2022-11-11,297.1512145996094
2022-11-14,298.4699401855469
2022-11-15,304.3704528808594
2022-11-16,305.5158386230469
2022-11-17,305.49664306640625
2022-11-18,311.3778076171875
2022-11-21,311.9168701171875
2022-11-22,316.60919189453125
2022-11-23,318.21527099609375
2022-11-25,323.5460510253906
2022-11-28,318.437744140625
2022-11-29,321.97869873046875
2022-11-30,326.9515686035156
2022-12-01,319.59869384765625
2022-12-02,322.6269226074219
2022-12-05,319.8405456542969
2022-12-06,325.80999755859375
2022-12-07,322.12384033203125
2022-12-08,322.8881530761719
2022-12-09,321.74658203125
2022-12-12,321.7272033691406
2022-12-13,320.57586669921875
2022-12-14,314.8096923828125
2022-12-15,312.0039367675781
2022-12-16,312.603759765625
2022-12-19,311.8975524902344
2022-12-20,316.37701416015625
2022-12-21,324.3296813964844
2022-12-22,321.97869873046875
2022-12-23,324.02978515625
2022-12-27,325.15203857421875
2022-12-28,323.0912780761719
2022-12-29,323.97174072265625
2022-12-30,320.4984436035156
2023-01-03,322.5398864746094
2023-01-04,329.9991760253906
2023-01-05,331.0150146484375
2023-01-06,339.9739074707031
2023-01-09,341.22198486328125
2023-01-10,347.2784118652344
2023-01-11,341.29937744140625
2023-01-12,338.24212646484375
2023-01-13,341.434814453125
2023-01-17,335.3977355957031
2023-01-18,334.2464294433594
2023-01-19,333.2886047363281
2023-01-20,327.31927490234375
2023-01-23,327.8900146484375
2023-01-24,332.33074951171875
2023-01-25,339.4321594238281
2023-01-26,345.440185546875
2023-01-27,339.5772399902344
2023-01-30,335.63958740234375
2023-01-31,338.31951904296875
2023-02-01,344.7435607910156
2023-02-02,330.3280944824219
2023-02-03,331.25689697265625
2023-02-06,334.5463562011719
2023-02-07,343.5826110839844
2023-02-08,345.4789123535156
2023-02-09,366.1540222167969
2023-02-10,367.1408996582031
2023-02-13,369.57891845703125
2023-02-14,367.31500244140625
2023-02-15,371.9685974121094
2023-02-16,367.99224853515625
2023-02-17,374.17449951171875
2023-02-21,369.3177490234375
2023-02-22,367.43115234375
2023-02-23,368.3792724609375
2023-02-24,373.61334228515625
2023-02-27,368.72760009765625
2023-02-28,371.48492431640625
2023-03-01,378.1315002441406
2023-03-02,370.9140625
2023-03-03,370.3238830566406
2023-03-06,368.9306945800781
2023-03-07,370.7592468261719
2023-03-08,369.68536376953125
2023-03-09,356.1889343261719
2023-03-10,345.2950439453125
2023-03-13,334.8849792480469
2023-03-14,347.0075378417969
2023-03-15,328.89031982421875
2023-03-16,344.3152160644531
2023-03-17,324.79833984375
2023-03-20,338.1141357421875
2023-03-21,343.8292541503906
2023-03-22,336.17022705078125
2023-03-23,332.2046813964844
2023-03-24,335.1593933105469
2023-03-27,339.9219970703125
2023-03-28,343.95562744140625
2023-03-29,348.9514465332031
2023-03-30,346.123046875
2023-03-31,347.9794921875
2023-04-03,351.79925537109375
2023-04-04,348.50433349609375
2023-04-05,352.8198547363281
2023-04-06,351.945068359375
2023-04-10,354.520751953125
2023-04-11,353.0919494628906
2023-04-12,355.346923828125
2023-04-13,352.54766845703125
2023-04-14,349.1361083984375
2023-04-17,353.5973815917969
2023-04-18,359.28338623046875
2023-04-19,363.8418273925781
2023-04-20,365.06646728515625
2023-04-21,360.2261047363281
2023-04-24,360.8773498535156
2023-04-25,359.62353515625
2023-04-26,358.59320068359375
2023-04-27,363.3849792480469
