,JNPR
2017-09-14,22.458669662475586
2017-09-15,22.65424156188965
2017-09-18,22.58089828491211
2017-09-19,22.507564544677734
2017-09-20,22.56460189819336
2017-09-21,22.58089828491211
2017-09-22,22.809066772460938
2017-09-25,22.70313835144043
2017-09-26,22.68684196472168
2017-09-27,22.9068660736084
2017-09-28,22.58089828491211
2017-09-29,22.678691864013672
2017-10-02,23.12688446044922
2017-10-03,23.257266998291016
2017-10-04,23.37950325012207
2017-10-05,23.18393325805664
2017-10-06,23.16762924194336
2017-10-09,22.263092041015625
2017-10-10,22.254941940307617
2017-10-11,21.88823699951172
2017-10-12,20.755525588989258
2017-10-13,21.04073715209961
2017-10-16,21.220016479492188
2017-10-17,21.27705955505371
2017-10-18,21.25261116027832
2017-10-19,21.04073715209961
2017-10-20,21.211868286132812
2017-10-23,20.991846084594727
2017-10-24,21.317800521850586
2017-10-25,20.013959884643555
2017-10-26,20.258432388305664
2017-10-27,20.535505294799805
2017-10-30,20.307329177856445
2017-10-31,20.23398780822754
2017-11-01,20.258432388305664
2017-11-02,19.883581161499023
2017-11-03,20.00581932067871
2017-11-06,20.160642623901367
2017-11-07,19.965070724487305
2017-11-08,20.20138931274414
2017-11-09,20.657733917236328
2017-11-10,20.372520446777344
2017-11-13,20.665884017944336
2017-11-14,21.537830352783203
2017-11-15,21.146677017211914
2017-11-16,21.34225082397461
2017-11-17,21.431888580322266
2017-11-20,21.977876663208008
2017-11-21,21.986021041870117
2017-11-22,22.01047134399414
2017-11-24,22.27939224243164
2017-11-27,22.31198501586914
2017-11-28,22.972055435180664
2017-11-29,24.12921905517578
2017-11-30,22.698301315307617
2017-12-01,23.205257415771484
2017-12-04,22.861831665039062
2017-12-05,22.57564926147461
2017-12-06,22.861831665039062
2017-12-07,23.237960815429688
2017-12-08,23.205257415771484
2017-12-11,23.213430404663086
2017-12-12,23.646793365478516
2017-12-13,23.80215072631836
2017-12-14,23.548673629760742
2017-12-15,23.221607208251953
2017-12-18,23.3851375579834
2017-12-19,23.254316329956055
2017-12-20,23.30337905883789
2017-12-21,23.450557708740234
2017-12-22,23.597736358642578
2017-12-26,23.597736358642578
2017-12-27,23.61408805847168
2017-12-28,23.605911254882812
2017-12-29,23.30337905883789
2018-01-02,23.466909408569336
2018-01-03,23.55685043334961
2018-01-04,23.540496826171875
2018-01-05,23.311553955078125
2018-01-08,23.53231430053711
2018-01-09,23.409669876098633
2018-01-10,23.221607208251953
2018-01-11,23.51596450805664
2018-01-12,23.62226104736328
2018-01-16,23.3933162689209
2018-01-17,23.442373275756836
2018-01-18,22.616539001464844
2018-01-19,22.77189826965332
2018-01-22,23.18890380859375
2018-01-23,23.000843048095703
2018-01-24,22.870010375976562
2018-01-25,22.624711990356445
2018-01-26,23.04990005493164
2018-01-29,23.287023544311523
2018-01-30,23.15619659423828
2018-01-31,21.38187026977539
2018-02-01,21.70893669128418
2018-02-02,21.47181510925293
2018-02-05,20.60508918762207
2018-02-06,20.883094787597656
2018-02-07,20.76044464111328
2018-02-08,20.163551330566406
2018-02-09,20.801328659057617
2018-02-12,21.095687866210938
2018-02-13,21.41457176208496
2018-02-14,21.39822006225586
2018-02-15,22.003293991088867
2018-02-16,21.545398712158203
2018-02-20,21.447280883789062
2018-02-21,21.169275283813477
2018-02-22,21.283750534057617
2018-02-23,21.357337951660156
2018-02-26,21.41457176208496
2018-02-27,21.340980529785156
2018-02-28,21.126916885375977
2018-03-01,20.723482131958008
2018-03-02,21.0775203704834
2018-03-05,21.275117874145508
2018-03-06,21.357454299926758
2018-03-07,21.299819946289062
2018-03-08,21.439788818359375
2018-03-09,21.760889053344727
2018-03-12,21.686786651611328
2018-03-13,21.744421005249023
2018-03-14,21.571521759033203
2018-03-15,21.596220016479492
2018-03-16,21.645620346069336
2018-03-19,20.797582626342773
2018-03-20,20.9293155670166
2018-03-21,20.830514907836914
2018-03-22,20.410608291625977
2018-03-23,19.85896873474121
2018-03-26,20.25417709350586
2018-03-27,19.966001510620117
2018-03-28,19.80133819580078
2018-03-29,20.03186798095703
2018-04-02,19.81780242919922
2018-04-03,19.842506408691406
2018-04-04,19.88367462158203
2018-04-05,20.048341751098633
2018-04-06,19.834274291992188
2018-04-09,19.842506408691406
2018-04-10,20.303579330444336
2018-04-11,20.328275680541992
2018-04-12,20.460010528564453
2018-04-13,20.460010528564453
2018-04-16,20.57528305053711
2018-04-17,20.921083450317383
2018-04-18,20.073041915893555
2018-04-19,20.1224422454834
2018-04-20,20.048341751098633
2018-04-23,20.03186798095703
2018-04-24,19.998943328857422
2018-04-25,19.998943328857422
2018-04-26,20.155376434326172
2018-04-27,20.270641326904297
2018-04-30,20.245946884155273
2018-05-01,20.369441986083984
2018-05-02,20.51764488220215
2018-05-03,20.715248107910156
2018-05-04,21.126916885375977
2018-05-07,21.349218368530273
2018-05-08,21.349218368530273
2018-05-09,21.54682159423828
2018-05-10,21.686786651611328
2018-05-11,21.83499526977539
2018-05-14,22.02435874938965
2018-05-15,22.090221405029297
2018-05-16,22.11492347717285
2018-05-17,21.999656677246094
2018-05-18,21.950258255004883
2018-05-21,22.205493927001953
2018-05-22,22.394859313964844
2018-05-23,22.40309715270996
2018-05-24,22.238426208496094
2018-05-25,22.419559478759766
2018-05-29,22.328996658325195
2018-05-30,22.230192184448242
2018-05-31,22.08100128173828
2018-06-01,22.213613510131836
2018-06-04,22.346233367919922
2018-06-05,22.636341094970703
2018-06-06,22.735801696777344
2018-06-07,22.735801696777344
2018-06-08,23.14194679260254
2018-06-11,23.02590560913086
2018-06-12,23.10050392150879
2018-06-13,23.14194679260254
2018-06-14,23.059059143066406
2018-06-15,22.61975860595703
2018-06-18,22.43741226196289
2018-06-19,22.230192184448242
2018-06-20,22.329660415649414
2018-06-21,22.313079833984375
2018-06-22,22.139015197753906
2018-06-25,21.81575584411621
2018-06-26,22.02297019958496
2018-06-27,22.163883209228516
2018-06-28,22.59489631652832
2018-06-29,22.72751235961914
2018-07-02,23.001039505004883
2018-07-03,22.570030212402344
2018-07-05,23.050765991210938
2018-07-06,23.17509651184082
2018-07-09,23.572956085205078
2018-07-10,23.456912994384766
2018-07-11,23.31600570678711
2018-07-12,23.63097381591797
2018-07-13,23.09221649169922
2018-07-16,23.09221649169922
2018-07-17,23.15023422241211
2018-07-18,23.432048797607422
2018-07-19,23.257986068725586
2018-07-20,23.183385848999023
2018-07-23,23.274568557739258
2018-07-24,23.166812896728516
2018-07-25,23.374032974243164
2018-07-26,23.415468215942383
2018-07-27,21.699718475341797
2018-07-30,21.799184799194336
2018-07-31,21.83233642578125
2018-08-01,21.49250030517578
2018-08-02,21.699718475341797
2018-08-03,21.83233642578125
2018-08-06,21.774316787719727
2018-08-07,22.08928871154785
2018-08-08,22.17217445373535
2018-08-09,22.329660415649414
2018-08-10,22.28821563720703
2018-08-13,22.329660415649414
2018-08-14,22.29650115966797
2018-08-15,22.246768951416016
2018-08-16,22.6280460357666
2018-08-17,22.992746353149414
2018-08-20,23.357450485229492
2018-08-21,23.4652099609375
2018-08-22,23.42376136779785
2018-08-23,23.490070343017578
2018-08-24,23.68899917602539
2018-08-27,23.664133071899414
2018-08-28,23.97910499572754
2018-08-29,23.904504776000977
2018-08-30,23.77188491821289
2018-08-31,23.713497161865234
2018-09-04,23.680131912231445
2018-09-05,23.34649085998535
2018-09-06,23.104604721069336
2018-09-07,22.946123123168945
2018-09-10,23.04621696472168
2018-09-11,22.937786102294922
2018-09-12,22.979490280151367
2018-09-13,23.20469093322754
2018-09-14,23.246400833129883
2018-09-17,23.354833602905273
2018-09-18,23.846956253051758
2018-09-19,24.355758666992188
2018-09-20,24.656034469604492
2018-09-21,24.831195831298828
2018-09-24,24.74778175354004
2018-09-25,24.847875595092773
2018-09-26,24.68105125427246
2018-09-27,24.77280616760254
2018-09-28,24.998016357421875
2018-10-01,24.9563045501709
2018-10-02,24.881235122680664
2018-10-03,24.814512252807617
2018-10-04,24.497554779052734
2018-10-05,24.305709838867188
2018-10-08,24.03045654296875
2018-10-09,23.988754272460938
2018-10-10,23.029531478881836
2018-10-11,22.337230682373047
2018-10-12,22.787649154663086
2018-10-15,23.162988662719727
2018-10-16,23.821931838989258
2018-10-17,24.08049774169922
2018-10-18,23.871976852416992
2018-10-19,23.696813583374023
2018-10-22,23.75519561767578
2018-10-23,23.0045108795166
2018-10-24,23.90534019470215
2018-10-25,23.88031578063965
2018-10-26,23.47160530090332
2018-10-29,23.396533966064453
2018-10-30,24.005434036254883
2018-10-31,24.414140701293945
2018-11-01,24.722759246826172
2018-11-02,24.831195831298828
2018-11-05,24.872894287109375
2018-11-06,25.148151397705078
2018-11-07,25.390039443969727
2018-11-08,25.58188247680664
2018-11-09,24.289030075073242
2018-11-12,23.680131912231445
2018-11-13,23.605060577392578
2018-11-14,23.47160530090332
2018-11-15,23.62175178527832
2018-11-16,23.846956253051758
2018-11-19,23.404876708984375
2018-11-20,22.745941162109375
2018-11-21,22.987825393676758
2018-11-23,22.954465866088867
2018-11-26,23.087921142578125
2018-11-27,23.34649085998535
2018-11-28,24.555938720703125
2018-11-29,23.846956253051758
2018-11-30,23.94704818725586
2018-12-03,24.455848693847656
2018-12-04,23.818016052246094
2018-12-06,23.84319305419922
2018-12-07,23.2137508392334
2018-12-10,23.171789169311523
2018-12-11,23.356426239013672
2018-12-12,23.885150909423828
2018-12-13,23.58302116394043
2018-12-14,23.30607032775879
2018-12-17,22.978757858276367
2018-12-18,23.30607032775879
2018-12-19,22.62627601623535
2018-12-20,22.609485626220703
2018-12-21,22.013620376586914
2018-12-24,21.451318740844727
2018-12-26,22.32414436340332
2018-12-27,22.491992950439453
2018-12-28,22.45003318786621
2018-12-31,22.584312438964844
2019-01-02,22.567529678344727
2019-01-03,21.820594787597656
2019-01-04,22.65984535217285
2019-01-07,23.096256256103516
2019-01-08,23.389995574951172
2019-01-09,23.624984741210938
2019-01-10,23.71730613708496
2019-01-11,23.608198165893555
2019-01-14,23.415170669555664
2019-01-15,23.608198165893555
2019-01-16,23.557846069335938
2019-01-17,23.457136154174805
2019-01-18,23.767658233642578
2019-01-22,23.36482048034668
2019-01-23,23.490703582763672
2019-01-24,23.65016746520996
2019-01-25,23.818016052246094
2019-01-28,23.624984741210938
2019-01-29,23.457136154174805
2019-01-30,21.677915573120117
2019-01-31,21.770235061645508
2019-02-01,21.6611328125
2019-02-04,21.828983306884766
2019-02-05,21.87094497680664
2019-02-06,21.921302795410156
2019-02-07,21.79541015625
2019-02-08,21.8961238861084
2019-02-11,21.9632625579834
2019-02-12,22.34092903137207
2019-02-13,22.433246612548828
2019-02-14,22.62627601623535
2019-02-15,22.760557174682617
2019-02-19,22.785728454589844
2019-02-20,22.81930160522461
2019-02-21,22.861268997192383
2019-02-22,23.171789169311523
2019-02-25,23.163394927978516
2019-02-26,23.13821792602539
2019-02-27,23.045900344848633
2019-02-28,22.88532829284668
2019-03-01,22.843074798583984
2019-03-04,22.817726135253906
2019-03-05,22.437429428100586
2019-03-06,22.462779998779297
2019-03-07,21.93036460876465
2019-03-08,21.710643768310547
2019-03-11,22.11629295349121
2019-03-12,22.209253311157227
2019-03-13,22.361364364624023
2019-03-14,22.564197540283203
2019-03-15,22.682506561279297
2019-03-18,22.2768611907959
2019-03-19,22.141645431518555
2019-03-20,22.158546447753906
2019-03-21,22.631799697875977
2019-03-22,22.243051528930664
2019-03-25,21.93036460876465
2019-03-26,22.048681259155273
2019-03-27,21.921916961669922
2019-03-28,21.955720901489258
2019-03-29,22.369815826416016
2019-04-01,22.986743927001953
2019-04-02,22.927581787109375
2019-04-03,23.020551681518555
2019-04-04,22.7501220703125
2019-04-05,22.843074798583984
2019-04-08,23.105058670043945
2019-04-09,22.978290557861328
2019-04-10,23.23182487487793
2019-04-11,23.248727798461914
2019-04-12,23.493806838989258
2019-04-15,23.324783325195312
2019-04-16,23.603670120239258
2019-04-17,23.569860458374023
2019-04-18,23.671274185180664
2019-04-22,23.58676528930664
2019-04-23,23.967060089111328
2019-04-24,24.271299362182617
2019-04-25,23.755783081054688
2019-04-26,23.020551681518555
2019-04-29,23.612119674682617
2019-04-30,23.46845245361328
2019-05-01,23.485353469848633
2019-05-02,23.552961349487305
2019-05-03,23.367034912109375
2019-05-06,23.012096405029297
2019-05-07,22.547292709350586
2019-05-08,22.53883934020996
2019-05-09,22.33601951599121
2019-05-10,22.319116592407227
2019-05-13,21.507816314697266
2019-05-14,21.541622161865234
2019-05-15,21.7275390625
2019-05-16,21.854310989379883
2019-05-17,21.27964210510254
2019-05-20,21.465559005737305
2019-05-21,22.03177833557129
2019-05-22,21.854310989379883
2019-05-23,21.25428581237793
2019-05-24,21.288095474243164
2019-05-28,21.110618591308594
2019-05-29,21.135971069335938
2019-05-30,21.347251892089844
2019-05-31,20.95555877685547
2019-06-03,21.185461044311523
2019-06-04,22.036970138549805
2019-06-05,22.547876358032227
2019-06-06,22.650053024291992
2019-06-07,22.769264221191406
2019-06-10,22.871442794799805
2019-06-11,22.931045532226562
2019-06-12,22.948076248168945
2019-06-13,22.914016723632812
2019-06-14,22.684114456176758
2019-06-17,22.650053024291992
2019-06-18,22.871442794799805
2019-06-19,22.862930297851562
2019-06-20,22.939563751220703
2019-06-21,22.82886505126953
2019-06-24,22.667081832885742
2019-06-25,22.4116268157959
2019-06-26,22.78629493713379
2019-06-27,22.862930297851562
2019-06-28,22.675596237182617
2019-07-01,22.931045532226562
2019-07-02,22.948076248168945
2019-07-03,23.05025863647461
2019-07-05,23.297197341918945
2019-07-08,22.47974967956543
2019-07-09,22.40311622619629
2019-07-10,22.386085510253906
2019-07-11,22.539352416992188
2019-07-12,22.973623275756836
2019-07-15,23.05877113342285
2019-07-16,23.237592697143555
2019-07-17,22.982139587402344
2019-07-18,23.118377685546875
2019-07-19,23.00768280029297
2019-07-22,22.854415893554688
2019-07-23,22.905506134033203
2019-07-24,23.118377685546875
2019-07-25,22.539352416992188
2019-07-26,22.71817398071289
2019-07-29,22.862930297851562
2019-07-30,23.033226013183594
2019-07-31,23.00768280029297
2019-08-01,22.633024215698242
2019-08-02,22.09657096862793
2019-08-05,21.423879623413086
2019-08-06,21.49200439453125
2019-08-07,21.534578323364258
2019-08-08,21.80706214904785
2019-08-09,21.5771541595459
2019-08-12,21.38130760192871
2019-08-13,21.679330825805664
2019-08-14,20.623464584350586
2019-08-15,19.967809677124023
2019-08-16,20.368019104003906
2019-08-19,20.538318634033203
2019-08-20,19.93375015258789
2019-08-21,20.316926956176758
2019-08-22,20.257322311401367
2019-08-23,19.652748107910156
2019-08-26,19.70384407043457
2019-08-27,19.4569034576416
2019-08-28,19.397302627563477
2019-08-29,19.729387283325195
2019-08-30,19.720867156982422
2019-09-03,19.43755340576172
2019-09-04,19.823898315429688
2019-09-05,20.49356460571289
2019-09-06,20.751131057739258
2019-09-09,20.622346878051758
2019-09-10,21.043041229248047
2019-09-11,21.025869369506836
2019-09-12,20.982938766479492
2019-09-13,20.836984634399414
2019-09-16,20.931428909301758
2019-09-17,20.682445526123047
2019-09-18,20.579421997070312
2019-09-19,20.49356460571289
2019-09-20,20.476394653320312
2019-09-23,20.879913330078125
2019-09-24,20.794057846069336
2019-09-25,21.27484893798828
2019-09-26,21.249094009399414
2019-09-27,21.35211753845215
2019-09-30,21.249094009399414
2019-10-01,20.356197357177734
2019-10-02,19.9698543548584
2019-10-03,20.27034568786621
2019-10-04,20.4592227935791
2019-10-07,20.36478042602539
2019-10-08,19.875411987304688
2019-10-09,20.047119140625
2019-10-10,20.236003875732422
2019-10-11,20.339027404785156
2019-10-14,20.227415084838867
2019-10-15,20.253170013427734
2019-10-16,20.201658248901367
2019-10-17,20.59659194946289
2019-10-18,20.519323348999023
2019-10-21,20.81981658935547
2019-10-22,21.257673263549805
2019-10-23,21.429384231567383
2019-10-24,21.043041229248047
2019-10-25,21.661191940307617
2019-10-28,21.592504501342773
2019-10-29,21.120309829711914
2019-10-30,21.40363311767578
2019-10-31,21.309186935424805
2019-11-01,21.025869369506836
2019-11-04,21.412214279174805
2019-11-05,21.755632400512695
2019-11-06,22.287935256958008
2019-11-07,22.107641220092773
2019-11-08,22.468231201171875
2019-11-11,22.57984161376953
2019-11-12,22.073291778564453
2019-11-13,21.76421546936035
2019-11-14,21.523828506469727
2019-11-15,21.901582717895508
2019-11-18,22.390960693359375
2019-11-19,22.425302505493164
2019-11-20,21.944515228271484
2019-11-21,21.738462448120117
2019-11-22,21.858652114868164
2019-11-25,22.20208168029785
2019-11-26,22.013195037841797
2019-11-27,21.695533752441406
2019-11-29,21.67823028564453
2019-12-02,21.436016082763672
2019-12-03,21.193801879882812
2019-12-04,21.012144088745117
2019-12-05,20.80453109741211
2019-12-06,20.735326766967773
2019-12-09,20.69207191467285
2019-12-10,20.536365509033203
2019-12-11,20.769926071166992
2019-12-12,21.064044952392578
2019-12-13,20.87373161315918
2019-12-16,20.8564395904541
2019-12-17,20.94293785095215
2019-12-18,20.951587677001953
2019-12-19,21.133249282836914
2019-12-20,21.193801879882812
2019-12-23,21.1678524017334
2019-12-24,21.012144088745117
2019-12-26,21.185155868530273
2019-12-27,21.115947723388672
2019-12-30,21.193801879882812
2019-12-31,21.30626106262207
2020-01-02,21.375465393066406
2020-01-03,21.05539321899414
2020-01-06,21.012144088745117
2020-01-07,20.925636291503906
2020-01-08,20.8564395904541
2020-01-09,21.081348419189453
2020-01-10,20.89968490600586
2020-01-13,21.22840690612793
2020-01-14,21.15920066833496
2020-01-15,21.1765079498291
2020-01-16,21.539831161499023
2020-01-17,21.366819381713867
2020-01-21,21.21110725402832
2020-01-22,21.124597549438477
2020-01-23,21.185155868530273
2020-01-24,21.263010025024414
2020-01-27,21.1678524017334
2020-01-28,20.121137619018555
2020-01-29,19.688613891601562
2020-01-30,19.82701873779297
2020-01-31,19.844318389892578
2020-02-03,20.02597999572754
2020-02-04,20.190340042114258
2020-02-05,20.19899559020996
2020-02-06,20.000030517578125
2020-02-07,20.553667068481445
2020-02-10,20.9169921875
2020-02-11,21.1678524017334
2020-02-12,21.133249282836914
2020-02-13,21.574426651000977
2020-02-14,20.968889236450195
2020-02-18,20.82183265686035
2020-02-19,20.761274337768555
2020-02-20,21.038095474243164
2020-02-21,20.88238525390625
2020-02-24,20.147090911865234
2020-02-25,19.593456268310547
2020-02-26,19.359888076782227
2020-02-27,18.806255340576172
2020-02-28,18.52686882019043
2020-03-02,19.10310173034668
2020-03-03,19.024534225463867
2020-03-04,19.705533981323242
2020-03-05,18.849910736083984
2020-03-06,18.666561126708984
2020-03-09,17.409318923950195
2020-03-10,18.640369415283203
2020-03-11,17.714902877807617
2020-03-12,16.763235092163086
2020-03-13,17.723630905151367
2020-03-16,16.14334487915039
2020-03-17,16.16953468322754
2020-03-18,16.029842376708984
2020-03-19,15.863956451416016
2020-03-20,15.401226997375488
2020-03-23,15.086915969848633
2020-03-24,16.981508255004883
2020-03-25,16.955312728881836
2020-03-26,17.819669723510742
2020-03-27,17.409318923950195
2020-03-30,17.679975509643555
2020-03-31,16.71084976196289
2020-04-01,16.780698776245117
2020-04-02,17.164854049682617
2020-04-03,17.557743072509766
2020-04-06,18.631637573242188
2020-04-07,19.059452056884766
2020-04-08,19.4261474609375
2020-04-09,18.919757843017578
2020-04-13,19.06818389892578
2020-04-14,19.626955032348633
2020-04-15,19.111833572387695
2020-04-16,19.15549087524414
2020-04-17,19.705533981323242
2020-04-20,20.16826820373535
2020-04-21,19.740463256835938
2020-04-22,20.25557518005371
2020-04-23,20.194459915161133
2020-04-24,20.334157943725586
2020-04-27,20.72704315185547
2020-04-28,20.901660919189453
2020-04-29,20.142080307006836
2020-04-30,18.858638763427734
2020-05-01,19.050722122192383
2020-05-04,18.82371711730957
2020-05-05,19.330106735229492
2020-05-06,19.72299575805664
2020-05-07,20.185733795166016
2020-05-08,20.674663543701172
2020-05-11,20.779428482055664
2020-05-12,20.42146110534668
2020-05-13,19.923805236816406
2020-05-14,20.011112213134766
2020-05-15,20.03730583190918
2020-05-18,20.46512222290039
2020-05-19,20.307968139648438
2020-05-20,20.63973617553711
2020-05-21,20.351621627807617
2020-05-22,20.220653533935547
2020-05-26,20.299232482910156
2020-05-27,20.858007431030273
2020-05-28,20.70958137512207
2020-05-29,21.361162185668945
2020-06-01,21.378774642944336
2020-06-02,21.334747314453125
2020-06-03,21.546064376831055
2020-06-04,21.69575309753418
2020-06-05,21.880657196044922
2020-06-08,22.40896987915039
2020-06-09,21.951099395751953
2020-06-10,22.065570831298828
2020-06-11,20.480655670166016
2020-06-12,21.035371780395508
2020-06-15,20.859272003173828
2020-06-16,21.458019256591797
2020-06-17,21.123422622680664
2020-06-18,20.94732093811035
2020-06-19,20.489458084106445
2020-06-22,20.37498664855957
2020-06-23,20.022785186767578
2020-06-24,19.705799102783203
2020-06-25,19.600141525268555
2020-06-26,19.520896911621094
2020-06-29,19.85548973083496
2020-06-30,20.128450393676758
2020-07-01,19.85548973083496
2020-07-02,19.846683502197266
2020-07-06,20.32215690612793
2020-07-07,19.802658081054688
2020-07-08,19.635360717773438
2020-07-09,20.022785186767578
2020-07-10,19.917125701904297
2020-07-13,19.846683502197266
2020-07-14,20.19888687133789
2020-07-15,20.427818298339844
2020-07-16,20.39259910583496
2020-07-17,20.929710388183594
2020-07-20,21.070594787597656
2020-07-21,21.2554988861084
2020-07-22,21.563678741455078
2020-07-23,21.572481155395508
2020-07-24,21.554874420166016
2020-07-27,22.118398666381836
2020-07-28,21.361162185668945
2020-07-29,22.003931045532227
2020-07-30,21.951099395751953
2020-07-31,22.34733009338379
2020-08-03,22.276887893676758
2020-08-04,22.470600128173828
2020-08-05,22.56745719909668
2020-08-06,22.690731048583984
2020-08-07,22.840415954589844
2020-08-10,22.91966438293457
2020-08-11,22.470600128173828
2020-08-12,22.391355514526367
2020-08-13,21.959903717041016
2020-08-14,21.854244232177734
2020-08-17,21.405187606811523
2020-08-18,21.10581398010254
2020-08-19,20.973735809326172
2020-08-20,20.859272003173828
2020-08-21,20.79763412475586
2020-08-24,20.991342544555664
2020-08-25,20.991342544555664
2020-08-26,21.22908592224121
2020-08-27,21.017763137817383
2020-08-28,21.18505859375
2020-08-31,22.197250366210938
2020-09-01,21.815460205078125
2020-09-02,22.135099411010742
2020-09-03,20.483625411987305
2020-09-04,20.634567260742188
2020-09-08,20.20838165283203
2020-09-09,20.625682830810547
2020-09-10,20.288288116455078
2020-09-11,20.528018951416016
2020-09-14,20.528018951416016
2020-09-15,20.510263442993164
2020-09-16,20.61680793762207
2020-09-17,20.65232276916504
2020-09-18,20.661203384399414
2020-09-21,20.39483642578125
2020-09-22,20.013042449951172
2020-09-23,18.98309326171875
2020-09-24,18.787752151489258
2020-09-25,18.99197006225586
2020-09-28,19.515823364257812
2020-09-29,19.409276962280273
2020-09-30,19.08963966369629
2020-10-01,18.956451416015625
2020-10-02,18.9298152923584
2020-10-05,19.498064041137695
2020-10-06,19.3027286529541
2020-10-07,19.791065216064453
2020-10-08,20.101825714111328
2020-10-09,20.119590759277344
2020-10-12,20.084074020385742
2020-10-13,19.826583862304688
2020-10-14,19.977527618408203
2020-10-15,19.977527618408203
2020-10-16,19.915376663208008
2020-10-19,19.595733642578125
2020-10-20,19.48030662536621
2020-10-21,19.40039825439453
2020-10-22,19.906496047973633
2020-10-23,19.791065216064453
2020-10-26,19.435914993286133
2020-10-27,19.40039825439453
2020-10-28,18.183992385864258
2020-10-29,17.482555389404297
2020-10-30,17.509191513061523
2020-11-02,17.464797973632812
2020-11-03,17.846588134765625
2020-11-04,17.793319702148438
2020-11-05,18.210628509521484
2020-11-06,18.281654357910156
2020-11-09,19.018606185913086
2020-11-10,19.07187843322754
2020-11-11,19.0985164642334
2020-11-12,18.9298152923584
2020-11-13,19.40039825439453
2020-11-16,19.835464477539062
2020-11-17,19.72003746032715
2020-11-18,19.40039825439453
2020-11-19,19.48030662536621
2020-11-20,19.205060958862305
2020-11-23,19.45367431640625
2020-11-24,19.791065216064453
2020-11-25,19.569095611572266
2020-11-27,19.72003746032715
2020-11-30,19.505008697509766
2020-12-01,19.612525939941406
2020-12-02,19.388538360595703
2020-12-03,19.37957191467285
2020-12-04,19.693159103393555
2020-12-07,19.809635162353516
2020-12-08,19.478126525878906
2020-12-09,19.621482849121094
2020-12-10,19.6841983795166
2020-12-11,19.639402389526367
2020-12-14,19.782756805419922
2020-12-15,19.970905303955078
2020-12-16,19.863388061523438
2020-12-17,19.91714859008789
2020-12-18,20.32033348083496
2020-12-21,20.150094985961914
2020-12-22,20.042585372924805
2020-12-23,20.015705108642578
2020-12-24,20.069461822509766
2020-12-28,20.212812423706055
2020-12-29,19.88131332397461
2020-12-30,19.890270233154297
2020-12-31,20.168018341064453
2021-01-04,20.257612228393555
2021-01-05,20.92957878112793
2021-01-06,21.126691818237305
2021-01-07,21.35068130493164
2021-01-08,21.323802947998047
2021-01-11,21.33275604248047
2021-01-12,21.33275604248047
2021-01-13,21.055017471313477
2021-01-14,21.691146850585938
2021-01-15,21.897214889526367
2021-01-19,21.959930419921875
2021-01-20,22.479591369628906
2021-01-21,22.622941970825195
2021-01-22,22.43479347229004
2021-01-25,22.766298294067383
2021-01-26,23.330753326416016
2021-01-27,24.719484329223633
2021-01-28,23.393470764160156
2021-01-29,21.87929916381836
2021-02-01,22.192886352539062
2021-02-02,21.6732234954834
2021-02-03,21.798662185668945
2021-02-04,21.870338439941406
2021-02-05,21.995771408081055
2021-02-08,22.53334617614746
2021-02-09,22.846935272216797
2021-02-10,22.793174743652344
2021-02-11,23.079883575439453
2021-02-12,22.622941970825195
2021-02-16,21.90617561340332
2021-02-17,21.68218994140625
2021-02-18,21.53883171081543
2021-02-19,21.476112365722656
2021-02-22,21.52091407775879
2021-02-23,21.15357208251953
2021-02-24,21.27900505065918
2021-02-25,21.180450439453125
2021-02-26,21.03587532043457
2021-03-01,21.65935707092285
2021-03-02,21.505746841430664
2021-03-03,21.569002151489258
2021-03-04,21.352130889892578
2021-03-05,21.51477813720703
2021-03-08,21.650325775146484
2021-03-09,21.812971115112305
2021-03-10,22.309953689575195
2021-03-11,22.81597137451172
2021-03-12,22.951513290405273
2021-03-15,23.340057373046875
2021-03-16,23.087051391601562
2021-03-17,22.951513290405273
2021-03-18,22.770790100097656
2021-03-19,22.59006690979004
2021-03-22,22.852115631103516
2021-03-23,22.481637954711914
2021-03-24,22.138267517089844
2021-03-25,22.6262149810791
2021-03-26,23.349098205566406
2021-03-29,23.20452117919922
2021-03-30,23.014766693115234
2021-03-31,22.88825798034668
2021-04-01,23.150306701660156
2021-04-05,23.231626510620117
2021-04-06,23.114160537719727
2021-04-07,22.96958351135254
2021-04-08,23.132238388061523
2021-04-09,22.960548400878906
2021-04-12,23.05091094970703
2021-04-13,23.19548797607422
2021-04-14,23.123199462890625
2021-04-15,23.150306701660156
2021-04-16,23.502710342407227
2021-04-19,23.421384811401367
2021-04-20,22.88825798034668
2021-04-21,23.096086502075195
2021-04-22,22.653322219848633
2021-04-23,22.86115074157715
2021-04-26,23.096086502075195
2021-04-27,22.843082427978516
2021-04-28,22.825002670288086
2021-04-29,23.809934616088867
2021-04-30,22.942474365234375
2021-05-03,23.376203536987305
2021-05-04,23.57499885559082
2021-05-05,23.773792266845703
2021-05-06,24.40631103515625
2021-05-07,24.5779972076416
2021-05-10,24.397275924682617
2021-05-11,24.25269889831543
2021-05-12,23.403310775756836
2021-05-13,23.791860580444336
2021-05-14,24.017759323120117
2021-05-17,23.96354866027832
2021-05-18,23.764755249023438
2021-05-19,23.493671417236328
2021-05-20,23.954511642456055
2021-05-21,24.153305053710938
2021-05-24,24.25269889831543
2021-05-25,24.017759323120117
2021-05-26,24.00872802734375
2021-05-27,24.017759323120117
2021-05-28,23.972238540649414
