,DOV
2021-06-04,146.28587341308594
2021-06-07,144.83399963378906
2021-06-08,145.20651245117188
2021-06-09,143.90745544433594
2021-06-10,143.55404663085938
2021-06-11,144.95819091796875
2021-06-14,143.601806640625
2021-06-15,144.5856475830078
2021-06-16,143.26747131347656
2021-06-17,139.22706604003906
2021-06-18,136.5526123046875
2021-06-21,139.74288940429688
2021-06-22,140.69808959960938
2021-06-23,140.32557678222656
2021-06-24,141.06105041503906
2021-06-25,142.61798095703125
2021-06-28,142.3123321533203
2021-06-29,142.54153442382812
2021-06-30,143.85015869140625
2021-07-01,144.19400024414062
2021-07-02,144.99635314941406
2021-07-06,143.82151794433594
2021-07-07,146.21900939941406
2021-07-08,144.36595153808594
2021-07-09,146.5819549560547
2021-07-12,147.93836975097656
2021-07-13,147.48939514160156
2021-07-14,148.33950805664062
2021-07-15,148.67381286621094
2021-07-16,148.00518798828125
2021-07-19,145.1587677001953
2021-07-20,154.87294006347656
2021-07-21,156.7355499267578
2021-07-22,157.4423370361328
2021-07-23,156.92657470703125
2021-07-26,155.60845947265625
2021-07-27,156.4871826171875
2021-07-28,155.65623474121094
2021-07-29,157.7098388671875
2021-07-30,159.6297607421875
2021-08-02,159.45779418945312
2021-08-03,162.06546020507812
2021-08-04,160.53717041015625
2021-08-05,161.6069793701172
2021-08-06,161.8935089111328
2021-08-09,161.4827880859375
2021-08-10,164.05223083496094
2021-08-11,164.7590789794922
2021-08-12,164.34832763671875
2021-08-13,163.94717407226562
2021-08-16,166.1632080078125
2021-08-17,165.26531982421875
2021-08-18,163.82298278808594
2021-08-19,164.6921844482422
2021-08-20,164.95960998535156
2021-08-23,165.34170532226562
2021-08-24,166.4210662841797
2021-08-25,166.64076232910156
2021-08-26,166.23960876464844
2021-08-27,166.76495361328125
2021-08-30,168.39340209960938
2021-08-31,167.02357482910156
2021-09-01,166.57334899902344
2021-09-02,168.5850067138672
2021-09-03,167.569580078125
2021-09-07,165.50048828125
2021-09-08,167.4929656982422
2021-09-09,167.4833526611328
2021-09-10,166.2572479248047
2021-09-13,163.51756286621094
2021-09-14,159.9445343017578
2021-09-15,160.643798828125
2021-09-16,157.3389434814453
2021-09-17,155.79669189453125
2021-09-20,155.70089721679688
2021-09-21,154.45559692382812
2021-09-22,155.423095703125
2021-09-23,156.65884399414062
2021-09-24,155.08782958984375
2021-09-27,154.85792541503906
2021-09-28,152.15658569335938
2021-09-29,152.59725952148438
2021-09-30,148.95713806152344
2021-10-01,150.27908325195312
2021-10-04,149.42648315429688
2021-10-05,151.46690368652344
2021-10-06,152.3769073486328
2021-10-07,153.07618713378906
2021-10-08,151.1986541748047
2021-10-11,150.0779266357422
2021-10-12,150.480224609375
2021-10-13,150.75802612304688
2021-10-14,155.6721954345703
2021-10-15,158.16278076171875
2021-10-18,159.77206420898438
2021-10-19,160.844970703125
2021-10-20,161.74545288085938
2021-10-21,162.45425415039062
2021-10-22,162.0902862548828
2021-10-25,161.54421997070312
2021-10-26,160.35643005371094
2021-10-27,158.66091918945312
2021-10-28,161.95614624023438
2021-10-29,161.9657440185547
2021-11-01,162.61712646484375
2021-11-02,164.22645568847656
2021-11-03,162.84701538085938
2021-11-04,164.89700317382812
2021-11-05,164.0827178955078
2021-11-08,166.31472778320312
2021-11-09,168.01022338867188
2021-11-10,167.3971710205078
2021-11-11,163.94862365722656
2021-11-12,165.586669921875
2021-11-15,166.19972229003906
2021-11-16,169.1980743408203
2021-11-17,168.0293731689453
2021-11-18,169.150146484375
2021-11-19,168.64244079589844
2021-11-22,168.49879455566406
2021-11-23,168.57540893554688
2021-11-24,168.824462890625
2021-11-26,164.03488159179688
2021-11-29,165.05322265625
2021-11-30,157.4154052734375
2021-12-01,156.4354705810547
2021-12-02,159.89410400390625
2021-12-03,160.45132446289062
2021-12-06,163.31431579589844
2021-12-07,165.48553466796875
2021-12-08,165.10128784179688
2021-12-09,164.8802947998047
2021-12-10,164.63047790527344
2021-12-13,165.0051727294922
2021-12-14,161.46971130371094
2021-12-15,164.92832946777344
2021-12-16,165.55279541015625
2021-12-17,163.60250854492188
2021-12-20,161.8251953125
2021-12-21,164.6016387939453
2021-12-22,165.7161407470703
2021-12-23,166.9170379638672
2021-12-27,171.614990234375
2021-12-28,172.7486572265625
2021-12-29,174.3434600830078
2021-12-30,173.5748748779297
2021-12-31,174.46835327148438
2022-01-03,171.32676696777344
2022-01-04,174.3434600830078
2022-01-05,172.29710388183594
2022-01-06,174.3434600830078
2022-01-07,175.7365264892578
2022-01-10,172.30673217773438
2022-01-11,173.63250732421875
2022-01-12,174.17051696777344
2022-01-13,173.29629516601562
2022-01-14,171.4708709716797
2022-01-18,171.43246459960938
2022-01-19,170.6254425048828
2022-01-20,167.82009887695312
2022-01-21,166.71527099609375
2022-01-24,166.86900329589844
2022-01-25,163.96762084960938
2022-01-26,163.24703979492188
2022-01-27,162.0845947265625
2022-01-28,160.47055053710938
2022-01-31,163.2374267578125
2022-02-01,163.02609252929688
2022-02-02,163.5736846923828
2022-02-03,157.13682556152344
2022-02-04,156.74293518066406
2022-02-07,155.7821807861328
2022-02-08,158.3473358154297
2022-02-09,161.008544921875
2022-02-10,157.5019073486328
2022-02-11,153.91839599609375
2022-02-14,154.83102416992188
2022-02-15,155.27297973632812
2022-02-16,156.55076599121094
2022-02-17,153.1305694580078
2022-02-18,152.78472900390625
2022-02-22,151.94888305664062
2022-02-23,148.82655334472656
2022-02-24,149.25881958007812
2022-02-25,153.2683868408203
2022-02-28,151.18649291992188
2022-03-01,146.18421936035156
2022-03-02,151.4660186767578
2022-03-03,151.38890075683594
2022-03-04,145.48062133789062
2022-03-07,141.5481719970703
2022-03-08,140.9024200439453
2022-03-09,145.73121643066406
2022-03-10,146.48300170898438
2022-03-11,145.18182373046875
2022-03-14,145.94325256347656
2022-03-15,146.6854248046875
2022-03-16,150.1648406982422
2022-03-17,151.63949584960938
2022-03-18,153.5093231201172
2022-03-21,152.43948364257812
2022-03-22,153.62498474121094
2022-03-23,152.12142944335938
2022-03-24,151.54310607910156
2022-03-25,152.55516052246094
2022-03-28,152.9117431640625
2022-03-29,156.85382080078125
2022-03-30,154.77195739746094
2022-03-31,151.2250518798828
2022-04-01,152.81536865234375
2022-04-04,152.21778869628906
2022-04-05,148.3528289794922
2022-04-06,149.15280151367188
2022-04-07,148.84439086914062
2022-04-08,145.4228057861328
2022-04-11,143.8324432373047
2022-04-12,142.5216522216797
2022-04-13,144.00595092773438
2022-04-14,141.09518432617188
2022-04-18,141.31687927246094
2022-04-19,146.19383239746094
2022-04-20,149.89500427246094
2022-04-21,138.94583129882812
2022-04-22,137.82778930664062
2022-04-25,137.0952911376953
2022-04-26,134.02069091796875
2022-04-27,132.9990234375
2022-04-28,134.44476318359375
2022-04-29,128.47865295410156
2022-05-02,129.50994873046875
2022-05-03,131.11953735351562
2022-05-04,133.23997497558594
2022-05-05,130.33885192871094
2022-05-06,128.1991424560547
2022-05-09,127.32207489013672
2022-05-10,125.24980926513672
2022-05-11,125.37511444091797
2022-05-12,126.59919738769531
2022-05-13,128.02565002441406
2022-05-16,128.5460968017578
2022-05-17,130.984619140625
2022-05-18,124.71006774902344
2022-05-19,124.8546371459961
2022-05-20,126.04979705810547
2022-05-23,126.0690689086914
2022-05-24,126.11727142333984
2022-05-25,125.06669616699219
2022-05-26,128.24732971191406
2022-05-27,130.172607421875
2022-05-31,129.55343627929688
2022-06-01,128.46018981933594
2022-06-02,131.12069702148438
2022-06-03,129.08900451660156
2022-06-06,128.8568572998047
2022-06-07,131.69151306152344
2022-06-08,130.24029541015625
2022-06-09,128.3924560546875
2022-06-10,124.23233795166016
2022-06-13,119.9271240234375
2022-06-14,118.99835205078125
2022-06-15,120.02385711669922
2022-06-16,115.92179870605469
2022-06-17,113.47412109375
2022-06-21,115.34133911132812
2022-06-22,115.53480529785156
2022-06-23,114.72215270996094
2022-06-24,119.21119689941406
2022-06-27,119.0660629272461
2022-06-28,117.81804656982422
2022-06-29,117.3149642944336
2022-06-30,117.37301635742188
2022-07-01,118.42754364013672
2022-07-05,117.80836486816406
2022-07-06,118.10829162597656
2022-07-07,119.58850860595703
2022-07-08,117.81804656982422
2022-07-11,117.3826904296875
2022-07-12,116.84089660644531
2022-07-13,115.8250732421875
2022-07-14,114.09329986572266
2022-07-15,116.60870361328125
2022-07-18,116.07660675048828
2022-07-19,120.8462142944336
2022-07-20,121.61050415039062
2022-07-21,123.29389953613281
2022-07-22,124.45484924316406
2022-07-25,122.54895782470703
2022-07-26,123.09072875976562
2022-07-27,125.86738586425781
2022-07-28,127.51206970214844
2022-07-29,129.33090209960938
2022-08-01,127.97643280029297
2022-08-02,126.86384582519531
2022-08-03,128.83749389648438
2022-08-04,128.1505889892578
2022-08-05,129.6695098876953
2022-08-08,130.1242218017578
2022-08-09,127.5604476928711
2022-08-10,131.41094970703125
2022-08-11,132.03977966308594
2022-08-12,134.9421844482422
2022-08-15,135.71617126464844
2022-08-16,136.7320098876953
2022-08-17,134.5648651123047
2022-08-18,135.88063049316406
2022-08-19,133.38458251953125
2022-08-22,129.4857177734375
2022-08-23,128.80848693847656
2022-08-24,128.6536407470703
2022-08-25,130.57891845703125
2022-08-26,123.82601165771484
2022-08-29,123.28422546386719
2022-08-30,122.4148941040039
2022-08-31,121.3755874633789
2022-09-01,125.35797882080078
2022-09-02,124.29925537109375
2022-09-06,124.6294937133789
2022-09-07,125.78534698486328
2022-09-08,124.18269348144531
2022-09-09,125.75621795654297
2022-09-12,126.73723602294922
2022-09-13,123.19194793701172
2022-09-14,123.41535949707031
2022-09-15,118.98614501953125
2022-09-16,117.44176483154297
2022-09-19,121.4338607788086
2022-09-20,119.17070770263672
2022-09-21,118.60734558105469
2022-09-22,116.70355987548828
2022-09-23,116.3150405883789
2022-09-26,114.56666564941406
2022-09-27,113.32337188720703
2022-09-28,116.38301849365234
2022-09-29,114.51809692382812
2022-09-30,113.2359619140625
2022-10-03,116.64527893066406
2022-10-04,120.85108184814453
2022-10-05,120.52083587646484
2022-10-06,119.95746612548828
2022-10-07,117.25721740722656
2022-10-10,117.16008758544922
2022-10-11,116.14019775390625
2022-10-12,114.00330352783203
2022-10-13,118.18966674804688
2022-10-14,116.14990997314453
2022-10-17,118.06340789794922
2022-10-18,119.87006378173828
2022-10-19,117.87884521484375
2022-10-20,115.68367004394531
2022-10-21,121.26873779296875
2022-10-24,122.53145599365234
2022-10-25,123.63876342773438
2022-10-26,123.90100860595703
2022-10-27,124.35752868652344
2022-10-28,128.10679626464844
2022-10-31,126.94121551513672
2022-11-01,128.89358520507812
2022-11-02,127.02865600585938
2022-11-03,126.56240844726562
2022-11-04,129.2432403564453
2022-11-07,130.5545196533203
2022-11-08,128.0776824951172
2022-11-09,126.47500610351562
2022-11-10,133.41018676757812
2022-11-11,136.897216796875
2022-11-14,137.2080078125
2022-11-15,138.08221435546875
2022-11-16,137.27603149414062
2022-11-17,134.99343872070312
2022-11-18,135.46937561035156
2022-11-21,136.2852783203125
2022-11-22,138.072509765625
2022-11-23,138.66497802734375
2022-11-25,138.888427734375
2022-11-28,135.33340454101562
2022-11-29,135.86468505859375
2022-11-30,138.3798065185547
2022-12-01,138.90621948242188
2022-12-02,139.88104248046875
2022-12-05,137.4634246826172
2022-12-06,136.254638671875
2022-12-07,134.87034606933594
2022-12-08,133.80775451660156
2022-12-09,133.83702087402344
2022-12-12,136.77130126953125
2022-12-13,139.00369262695312
2022-12-14,137.16123962402344
2022-12-15,131.29261779785156
2022-12-16,130.12283325195312
2022-12-19,129.05050659179688
2022-12-20,129.8986053466797
2022-12-21,131.45838928222656
2022-12-22,130.36654663085938
2022-12-23,131.33163452148438
2022-12-27,132.4624786376953
2022-12-28,129.92784118652344
2022-12-29,132.910888671875
2022-12-30,132.00428771972656
2023-01-03,131.67283630371094
2023-01-04,132.7451934814453
2023-01-05,131.03916931152344
2023-01-06,135.91342163085938
2023-01-09,135.416259765625
2023-01-10,135.79644775390625
2023-01-11,138.36029052734375
2023-01-12,139.305908203125
2023-01-13,140.75843811035156
2023-01-17,140.68043518066406
2023-01-18,136.98577880859375
2023-01-19,132.4624786376953
2023-01-20,135.83543395996094
2023-01-23,138.1555938720703
2023-01-24,139.60813903808594
2023-01-25,138.28233337402344
2023-01-26,139.89080810546875
2023-01-27,141.33358764648438
2023-01-30,139.7056121826172
2023-01-31,148.01129150390625
2023-02-01,152.6613311767578
2023-02-02,155.117919921875
2023-02-03,155.59561157226562
2023-02-06,152.52487182617188
2023-02-07,152.53460693359375
2023-02-08,150.27293395996094
2023-02-09,149.298095703125
2023-02-10,149.3955841064453
2023-02-13,151.78396606445312
2023-02-14,151.78396606445312
2023-02-15,152.5736083984375
2023-02-16,151.0430908203125
2023-02-17,151.4525146484375
2023-02-21,144.79429626464844
2023-02-22,144.96002197265625
2023-02-23,145.1744842529297
2023-02-24,144.66757202148438
2023-02-27,146.72662353515625
2023-02-28,146.6287841796875
2023-03-01,146.84400939941406
2023-03-02,148.09609985351562
2023-03-03,151.27516174316406
2023-03-06,150.95236206054688
2023-03-07,149.47531127929688
2023-03-08,149.14273071289062
2023-03-09,146.88314819335938
2023-03-10,142.61827087402344
2023-03-13,140.31956481933594
2023-03-14,142.4813690185547
2023-03-15,137.2676544189453
2023-03-16,137.68826293945312
2023-03-17,133.5897216796875
2023-03-20,137.08180236816406
2023-03-21,139.1066436767578
2023-03-22,137.47305297851562
2023-03-23,137.46328735351562
2023-03-24,138.3534393310547
2023-03-27,139.6544189453125
2023-03-28,141.1803741455078
2023-03-29,143.75296020507812
2023-03-30,144.91700744628906
2023-03-31,148.62429809570312
2023-04-03,147.23529052734375
2023-04-04,141.9042205810547
2023-04-05,139.7717742919922
2023-04-06,138.48060607910156
2023-04-10,140.90647888183594
2023-04-11,143.72361755371094
2023-04-12,143.9094696044922
2023-04-13,144.28118896484375
2023-04-14,143.80186462402344
2023-04-17,144.94631958007812
2023-04-18,145.0441436767578
2023-04-19,144.32029724121094
2023-04-20,144.0072784423828
2023-04-21,144.45726013183594
2023-04-24,145.357177734375
2023-04-25,142.28570556640625
2023-04-26,137.7371826171875
2023-04-27,141.42491149902344
2023-04-28,142.9704132080078
2023-05-01,143.21499633789062
2023-05-02,141.58143615722656
2023-05-03,141.24884033203125
2023-05-04,138.85231018066406
2023-05-05,141.35643005371094
2023-05-08,140.8869171142578
2023-05-09,139.5174560546875
2023-05-10,137.8937225341797
2023-05-11,136.26992797851562
2023-05-12,135.73190307617188
2023-05-15,136.52426147460938
2023-05-16,134.5189971923828
2023-05-17,136.79812622070312
2023-05-18,137.75674438476562
2023-05-19,136.42642211914062
2023-05-22,137.14048767089844
2023-05-23,136.2797088623047
2023-05-24,132.67999267578125
2023-05-25,132.2691650390625
2023-05-26,134.0396728515625
2023-05-30,134.44711303710938
2023-05-31,130.90283203125
2023-06-01,132.60133361816406
2023-06-02,137.31394958496094
2023-06-05,135.37001037597656
2023-06-06,136.48924255371094
2023-06-07,140.9466094970703
2023-06-08,139.7095489501953
2023-06-09,138.5706329345703
2023-06-12,140.46554565429688
2023-06-13,142.50762939453125
2023-06-14,142.53709411621094
2023-06-15,144.40252685546875
2023-06-16,145.0406951904297
2023-06-20,140.8189697265625
2023-06-21,141.62403869628906
2023-06-22,140.01388549804688
2023-06-23,138.5608367919922
2023-06-26,140.49496459960938
2023-06-27,142.15420532226562
2023-06-28,140.74044799804688
2023-06-29,142.01675415039062
2023-06-30,144.96214294433594
2023-07-03,144.46142578125
2023-07-05,142.3603973388672
2023-07-06,141.30984497070312
2023-07-07,143.4403839111328
2023-07-10,145.74758911132812
2023-07-11,146.7392120361328
2023-07-12,147.92715454101562
2023-07-13,147.34791564941406
2023-07-14,145.61996459960938
2023-07-17,146.1893768310547
2023-07-18,147.60317993164062
2023-07-19,147.39700317382812
2023-07-20,147.22027587890625
2023-07-21,149.35076904296875
2023-07-24,149.32131958007812
2023-07-25,143.84288024902344
2023-07-26,144.1276397705078
2023-07-27,143.13600158691406
2023-07-28,143.03782653808594
2023-07-31,143.31272888183594
2023-08-01,142.83163452148438
2023-08-02,140.36734008789062
2023-08-03,140.11207580566406
2023-08-04,139.68006896972656
2023-08-07,140.7698974609375
2023-08-08,141.36878967285156
2023-08-09,140.9662322998047
2023-08-10,139.7782745361328
2023-08-11,140.36734008789062
2023-08-14,139.88624572753906
2023-08-15,137.31394958496094
2023-08-16,136.4794158935547
2023-08-17,137.17649841308594
2023-08-18,138.0110321044922
2023-08-21,137.35324096679688
2023-08-22,137.3433837890625
2023-08-23,139.46409606933594
2023-08-24,138.77684020996094
2023-08-25,140.07281494140625
2023-08-28,141.36878967285156
2023-08-29,143.9214324951172
2023-08-30,146.0495147705078
2023-08-31,146.10862731933594
2023-09-01,146.50270080566406
2023-09-05,141.65541076660156
2023-09-06,141.73423767089844
2023-09-07,139.6258544921875
2023-09-08,140.01010131835938
2023-09-11,138.14804077148438
2023-09-12,138.7884063720703
2023-09-13,139.11355590820312
2023-09-14,142.02980041503906
2023-09-15,142.3155059814453
2023-09-18,141.4091033935547
2023-09-19,141.62586975097656
2023-09-20,141.3795623779297
2023-09-21,139.4682159423828
2023-09-22,139.2613525390625
2023-09-25,140.43374633789062
2023-09-26,137.73423767089844
2023-09-27,138.51255798339844
2023-09-28,138.611083984375
2023-09-29,137.44851684570312
2023-10-02,135.64553833007812
2023-10-03,135.74407958984375
2023-10-04,135.88201904296875
2023-10-05,136.26626586914062
2023-10-06,136.8376922607422
2023-10-09,138.29579162597656
2023-10-10,138.94606018066406
2023-10-11,140.0790557861328
2023-10-12,138.14804077148438
2023-10-13,136.0790557861328
2023-10-16,138.6997528076172
2023-10-17,139.49778747558594
2023-10-18,133.82289123535156
2023-10-19,132.44358825683594
2023-10-20,132.69973754882812
2023-10-23,131.87216186523438
2023-10-24,130.37461853027344
2023-10-25,128.15786743164062
2023-10-26,128.6209259033203
2023-10-27,126.52239227294922
2023-10-30,126.52239227294922
2023-10-31,128.02978515625
2023-11-01,127.17263793945312
2023-11-02,131.29087829589844
2023-11-03,132.37461853027344
2023-11-06,130.7982635498047
2023-11-07,128.54209899902344
2023-11-08,128.18743896484375
2023-11-09,128.8573760986328
2023-11-10,129.68496704101562
2023-11-13,129.52732849121094
2023-11-14,134.778564453125
2023-11-15,136.778564453125
2023-11-16,135.50762939453125
2023-11-17,135.75392150878906
2023-11-20,136.2071533203125
2023-11-21,136.43374633789062
2023-11-22,136.51255798339844
2023-11-24,137.6258544921875
2023-11-27,136.98545837402344
2023-11-28,138.01992797851562
2023-11-29,139.1966552734375
2023-11-30,139.582275390625
2023-12-01,141.609375
2023-12-04,141.82691955566406
2023-12-05,139.7800750732422
2023-12-06,141.609375
2023-12-07,142.08401489257812
2023-12-08,142.01478576660156
2023-12-11,143.68589782714844
2023-12-12,143.86390686035156
2023-12-13,145.65367126464844
2023-12-14,153.55433654785156
2023-12-15,150.4989013671875
2023-12-18,150.10337829589844
2023-12-19,151.58660888671875
2023-12-20,149.29251098632812
2023-12-21,150.77577209472656
2023-12-22,151.23062133789062
2023-12-26,152.91162109375
2023-12-27,152.43699645996094
2023-12-28,152.43699645996094
2023-12-29,152.0908966064453
2024-01-02,149.82650756835938
2024-01-03,146.67214965820312
2024-01-04,146.44473266601562
2024-01-05,145.841552734375
2024-01-08,146.57325744628906
2024-01-09,145.93052673339844
2024-01-10,145.5251007080078
2024-01-11,145.68333435058594
2024-01-12,145.49545288085938
2024-01-16,144.57586669921875
2024-01-17,142.82562255859375
2024-01-18,145.1295928955078
2024-01-19,146.43482971191406
2024-01-22,146.8007049560547
2024-01-23,149.0057830810547
2024-01-24,146.35572814941406
2024-01-25,148.28395080566406
2024-01-26,148.26416015625
2024-01-29,150.0637969970703
2024-01-30,149.7869415283203
2024-01-31,148.10595703125
2024-02-01,154.80029296875
2024-02-02,156.9757080078125
2024-02-05,158.20184326171875
2024-02-06,159.02256774902344
2024-02-07,158.6764678955078
2024-02-08,158.32049560546875
2024-02-09,158.73580932617188
2024-02-12,160.1597137451172
2024-02-13,158.04364013671875
2024-02-14,159.09178161621094
2024-02-15,160.82220458984375
2024-02-16,159.65541076660156
2024-02-20,158.29083251953125
2024-02-21,158.5973663330078
2024-02-22,161.25730895996094
2024-02-23,162.26589965820312
2024-02-26,162.93829345703125
2024-02-27,162.25601196289062
2024-02-28,163.02969360351562
2024-02-29,164.04144287109375
2024-03-01,165.94590759277344
2024-03-04,166.50137329101562
2024-03-05,165.9161376953125
2024-03-06,169.53660583496094
2024-03-07,170.5086669921875
2024-03-08,169.6457061767578
2024-03-11,169.5564422607422
2024-03-12,173.8513946533203
2024-03-13,175.7855987548828
2024-03-14,173.65301513671875
2024-03-15,174.1092987060547
2024-03-18,173.0082550048828
2024-03-19,173.72242736816406
2024-03-20,174.12911987304688
2024-03-21,176.46009826660156
2024-03-22,174.98216247558594
2024-03-25,173.94065856933594
2024-03-26,173.36534118652344
2024-03-27,175.7855987548828
2024-03-28,175.75584411621094
2024-04-01,174.1092987060547
2024-04-02,172.3238525390625
2024-04-03,172.93882751464844
2024-04-04,171.79812622070312
2024-04-05,174.41677856445312
2024-04-08,174.65484619140625
2024-04-09,175.91456604003906
2024-04-10,172.4230499267578
2024-04-11,171.87750244140625
2024-04-12,170.66737365722656
2024-04-15,169.2886199951172
2024-04-16,169.774658203125
2024-04-17,168.12808227539062
2024-04-18,167.2452850341797
2024-04-19,168.46533203125
2024-04-22,168.9017791748047
2024-04-23,170.89549255371094
2024-04-24,170.05238342285156
2024-04-25,177.66029357910156
2024-04-26,178.71173095703125
2024-04-29,178.582763671875
2024-04-30,177.84877014160156
2024-05-01,176.41050720214844
2024-05-02,176.11293029785156
2024-05-03,177.54127502441406
2024-05-06,180.25909423828125
2024-05-07,180.35829162597656
2024-05-08,182.26275634765625
2024-05-09,183.45303344726562
2024-05-10,184.04818725585938
2024-05-13,182.76861572265625
2024-05-14,182.22308349609375
2024-05-15,183.67124938964844
2024-05-16,182.6495819091797
2024-05-17,182.60000610351562
2024-05-20,183.58200073242188
2024-05-21,184.55406188964844
2024-05-22,186.03199768066406
2024-05-23,182.7884521484375
2024-05-24,182.68927001953125
2024-05-28,181.9949188232422
2024-05-29,180.07061767578125
2024-05-30,180.15992736816406
2024-05-31,182.84561157226562
2024-06-03,180.32901000976562
2024-06-04,178.4888153076172
2024-06-05,180.00076293945312
2024-06-06,177.08628845214844
2024-06-07,176.28057861328125
2024-06-10,177.0067138671875
2024-06-11,176.330322265625
2024-06-12,180.7865753173828
2024-06-13,180.42848205566406
2024-06-14,176.3104248046875
2024-06-17,178.27992248535156
2024-06-18,181.82106018066406
2024-06-20,182.328369140625
2024-06-21,181.5325927734375
2024-06-24,183.42251586914062
2024-06-25,179.10552978515625
2024-06-26,177.7726287841797
2024-06-27,177.50405883789062
2024-06-28,179.4934539794922
2024-07-01,176.05181884765625
2024-07-02,176.02197265625
2024-07-03,176.0319061279297
2024-07-05,175.7434539794922
2024-07-08,175.55447387695312
2024-07-09,174.20167541503906
2024-07-10,177.6134796142578
2024-07-11,181.13473510742188
2024-07-12,183.54188537597656
2024-07-15,184.0093994140625
2024-07-16,190.47494506835938
2024-07-17,188.80384826660156
2024-07-18,185.3522491455078
2024-07-19,182.72622680664062
2024-07-22,180.1897430419922
2024-07-23,179.41387939453125
2024-07-24,175.3953094482422
2024-07-25,185.3323516845703
2024-07-26,184.2481231689453
2024-07-29,185.4815673828125
2024-07-30,183.5319366455078
2024-07-31,183.28326416015625
2024-08-01,178.20034790039062
2024-08-02,174.4901123046875
2024-08-05,171.82432556152344
2024-08-06,173.5550994873047
2024-08-07,171.5856170654297
2024-08-08,175.62408447265625
2024-08-09,175.2958221435547
2024-08-12,173.44569396972656
2024-08-13,175.71359252929688
2024-08-14,175.88272094726562
2024-08-15,178.02130126953125
2024-08-16,178.8767547607422
2024-08-19,180.73683166503906
2024-08-20,179.11549377441406
2024-08-21,181.27398681640625
2024-08-22,180.5776824951172
2024-08-23,183.6612548828125
2024-08-26,182.41787719726562
2024-08-27,181.5226593017578
2024-08-28,180.87608337402344
2024-08-29,182.03988647460938
2024-08-30,185.56607055664062
2024-09-03,179.8004913330078
2024-09-04,175.9501190185547
2024-09-05,174.61346435546875
2024-09-06,174.94264221191406
2024-09-09,178.44387817382812
2024-09-10,180.99749755859375
2024-09-11,182.7032470703125
2024-09-12,186.21444702148438
2024-09-13,184.59849548339844
2024-09-16,186.3042449951172
2024-09-17,187.8802947998047
2024-09-18,185.46632385253906
2024-09-19,190.70323181152344
2024-09-20,188.6483612060547
2024-09-23,190.55360412597656
2024-09-24,192.14962768554688
2024-09-25,189.74563598632812
2024-09-26,192.54861450195312
2024-09-27,192.2992401123047
2024-09-30,191.2618408203125
2024-10-01,189.93516540527344
2024-10-02,189.79550170898438
2024-10-03,189.1670684814453
2024-10-04,188.43890380859375
2024-10-07,187.0623321533203
2024-10-08,186.69326782226562
2024-10-09,185.61595153808594
2024-10-10,186.15460205078125
2024-10-11,190.21446228027344
2024-10-14,193.2468719482422
2024-10-15,190.802978515625
2024-10-16,192.30921936035156
2024-10-17,194.39401245117188
2024-10-18,193.895263671875
2024-10-21,192.2593536376953
2024-10-22,190.9226837158203
2024-10-23,191.2019805908203
2024-10-24,184.31919860839844
2024-10-25,186.51370239257812
2024-10-28,191.9800567626953
2024-10-29,191.36158752441406
2024-10-30,192.50872802734375
2024-10-31,188.85784912109375
2024-11-01,188.63839721679688
2024-11-04,188.6882781982422
2024-11-05,191.67080688476562
2024-11-06,202.0548553466797
2024-11-07,201.25685119628906
2024-11-08,200.99749755859375
2024-11-11,204.06982421875
2024-11-12,201.8453826904297
2024-11-13,203.48129272460938
2024-11-14,201.58602905273438
2024-11-15,200.67828369140625
2024-11-18,200.02992248535156
2024-11-19,198.23440551757812
2024-11-20,197.6359100341797
2024-11-21,201.9850311279297
2024-11-22,204.22943115234375
2024-11-25,205.04737854003906
2024-11-26,205.82542419433594
2024-11-27,205.9949951171875
2024-11-29,205.89999389648438
2024-12-02,204.6999969482422
2024-12-03,203.77000427246094
2024-12-04,203.27999877929688
2024-12-05,201.77999877929688
2024-12-06,201.4600067138672
2024-12-09,201.74000549316406
2024-12-10,201.30999755859375
2024-12-11,201.1999969482422
2024-12-12,201.36000061035156
2024-12-13,201.00999450683594
2024-12-16,199.75
2024-12-17,196.5399932861328
