,F
2021-05-19,9.8693265914917
2021-05-20,10.179017066955566
2021-05-21,10.863595008850098
2021-05-24,10.643552780151367
2021-05-25,10.43980884552002
2021-05-26,11.328130722045898
2021-05-27,12.126803398132324
2021-05-28,11.841565132141113
2021-06-01,12.069757461547852
2021-06-02,12.151254653930664
2021-06-03,13.031423568725586
2021-06-04,13.015124320983887
2021-06-07,12.941778182983398
2021-06-08,12.738035202026367
2021-06-09,12.615788459777832
2021-06-10,12.314248085021973
2021-06-11,12.45279312133789
2021-06-14,12.118656158447266
2021-06-15,12.224601745605469
2021-06-16,12.240900993347168
2021-06-17,12.03715705871582
2021-06-18,11.833415031433105
2021-06-21,12.045307159423828
2021-06-22,12.151254653930664
2021-06-23,12.566889762878418
2021-06-24,12.436495780944824
2021-06-25,12.379447937011719
2021-06-28,12.19200325012207
2021-06-29,12.232751846313477
2021-06-30,12.110504150390625
2021-07-01,12.151254653930664
2021-07-02,12.167553901672363
2021-07-06,11.81711483001709
2021-07-07,11.597071647644043
2021-07-08,11.458526611328125
2021-07-09,11.800816535949707
2021-07-12,11.906761169433594
2021-07-13,11.751916885375977
2021-07-14,11.613371849060059
2021-07-15,11.417778968811035
2021-07-16,11.091788291931152
2021-07-19,10.822848320007324
2021-07-20,11.336280822753906
2021-07-21,11.564473152160645
2021-07-22,11.336280822753906
2021-07-23,11.262930870056152
2021-07-26,11.434077262878418
2021-07-27,11.238484382629395
2021-07-28,11.2955322265625
2021-07-29,11.72746753692627
2021-07-30,11.368879318237305
2021-08-02,11.336280822753906
2021-08-03,11.42592716217041
2021-08-04,10.855446815490723
2021-08-05,11.173287391662598
2021-08-06,11.24663257598877
2021-08-09,11.20588493347168
2021-08-10,11.262930870056152
2021-08-11,11.352581024169922
2021-08-12,11.328130722045898
2021-08-13,11.075489044189453
2021-08-16,10.9695405960083
2021-08-17,10.586504936218262
2021-08-18,10.594655990600586
2021-08-19,10.325714111328125
2021-08-20,10.24421501159668
2021-08-23,10.374610900878906
2021-08-24,10.659852027893066
2021-08-25,10.733200073242188
2021-08-26,10.513155937194824
2021-08-27,10.847297668457031
2021-08-30,10.635404586791992
2021-08-31,10.619102478027344
2021-09-01,10.68430233001709
2021-09-02,10.602805137634277
2021-09-03,10.505006790161133
2021-09-07,10.553905487060547
2021-09-08,10.619102478027344
2021-09-09,10.399060249328613
2021-09-10,10.333866119384766
2021-09-13,10.586504936218262
2021-09-14,10.480557441711426
2021-09-15,10.77394962310791
2021-09-16,10.92064094543457
2021-09-17,11.042889595031738
2021-09-20,10.447959899902344
2021-09-21,10.407210350036621
2021-09-22,10.782097816467285
2021-09-23,11.173287391662598
2021-09-24,11.230334281921387
2021-09-27,11.540022850036621
2021-09-28,11.662269592285156
2021-09-29,11.654119491577148
2021-09-30,11.540022850036621
2021-10-01,11.540022850036621
2021-10-04,11.694869041442871
2021-10-05,11.645971298217773
2021-10-06,11.507424354553223
2021-10-07,12.134953498840332
2021-10-08,12.322400093078613
2021-10-11,12.29794979095459
2021-10-12,12.746184349060059
2021-10-13,12.640237808227539
2021-10-14,12.591339111328125
2021-10-15,12.795082092285156
2021-10-18,12.680986404418945
2021-10-19,12.566889762878418
2021-10-20,13.072175025939941
2021-10-21,13.487810134887695
2021-10-22,13.267767906188965
2021-10-25,13.03957462310791
2021-10-26,12.990675926208496
2021-10-27,12.640237808227539
2021-10-28,13.740452766418457
2021-10-29,13.919745445251465
2021-11-01,14.628772735595703
2021-11-02,14.677672386169434
2021-11-03,15.182951927185059
2021-11-04,15.826784133911133
2021-11-05,15.72083854675293
2021-11-08,16.421716690063477
2021-11-09,16.39726448059082
2021-11-10,15.777886390686035
2021-11-11,15.932729721069336
2021-11-12,15.891980171203613
2021-11-15,16.185373306274414
2021-11-16,16.12832260131836
2021-11-17,16.266868591308594
2021-11-18,16.02114486694336
2021-11-19,15.881903648376465
2021-11-22,16.774696350097656
2021-11-23,16.545358657836914
2021-11-24,16.5863094329834
2021-11-26,16.17677116394043
2021-11-29,16.11124610900879
2021-11-30,15.718085289001465
2021-12-01,16.03752899169922
2021-12-02,16.275060653686523
2021-12-03,15.677133560180664
2021-12-06,15.742659568786621
2021-12-07,16.34877586364746
2021-12-08,16.225914001464844
2021-12-09,16.029338836669922
2021-12-10,17.56920051574707
2021-12-13,16.73374366760254
2021-12-14,16.42249298095703
2021-12-15,16.53716278076172
2021-12-16,16.668216705322266
2021-12-17,16.193151473999023
2021-12-20,15.906473159790039
2021-12-21,16.06209945678711
2021-12-22,16.496212005615234
2021-12-23,16.5863094329834
2021-12-27,17.03679847717285
2021-12-28,17.004037857055664
2021-12-29,16.84022331237793
2021-12-30,16.766508102416992
2021-12-31,17.012229919433594
2022-01-03,17.8313045501709
2022-01-04,19.911760330200195
2022-01-05,19.37936019897461
2022-01-06,20.034624099731445
2022-01-07,20.01824378967285
2022-01-10,19.534984588623047
2022-01-11,19.94452476501465
2022-01-12,20.04281234741211
2022-01-13,20.493305206298828
2022-01-14,20.632551193237305
2022-01-18,19.96909523010254
2022-01-19,18.38827896118164
2022-01-20,17.73301887512207
2022-01-21,16.913938522338867
2022-01-24,16.70098114013672
2022-01-25,16.365158081054688
2022-01-26,16.30782127380371
2022-01-27,16.012954711914062
2022-01-28,16.08704948425293
2022-01-31,16.712749481201172
2022-02-01,17.00913429260254
2022-02-02,16.984434127807617
2022-02-03,16.375202178955078
2022-02-04,14.7862548828125
2022-02-07,14.728625297546387
2022-02-08,14.588665962219238
2022-02-09,15.107340812683105
2022-02-10,14.885049819946289
2022-02-11,14.448707580566406
2022-02-14,14.374610900878906
2022-02-15,14.885049819946289
2022-02-16,14.827420234680176
2022-02-17,14.440476417541504
2022-02-18,14.852118492126465
2022-02-22,14.234652519226074
2022-02-23,13.954734802246094
2022-02-24,14.119393348693848
2022-02-25,14.679226875305176
2022-02-28,14.456938743591309
2022-03-01,13.748913764953613
2022-03-02,14.901517868041992
2022-03-03,14.489872932434082
2022-03-04,13.872407913208008
2022-03-07,13.14791202545166
2022-03-08,13.197309494018555
2022-03-09,13.477228164672852
2022-03-10,13.444295883178711
2022-03-11,13.20554256439209
2022-03-14,12.958556175231934
2022-03-15,13.222006797790527
2022-03-16,13.650118827819824
2022-03-17,13.650118827819824
2022-03-18,13.88063907623291
2022-03-21,13.567788124084473
2022-03-22,14.069995880126953
2022-03-23,13.732446670532227
2022-03-24,13.855939865112305
2022-03-25,13.559555053710938
2022-03-28,13.724214553833008
2022-03-29,14.613363265991211
2022-03-30,14.218186378479004
2022-03-31,13.921801567077637
2022-04-01,13.707748413085938
2022-04-04,13.715980529785156
2022-04-05,13.024418830871582
2022-04-06,12.670405387878418
2022-04-07,12.316391944885254
2022-04-08,12.390488624572754
2022-04-11,12.579843521118164
2022-04-12,12.645706176757812
2022-04-13,12.769200325012207
2022-04-14,12.744499206542969
2022-04-18,12.90092658996582
2022-04-19,13.296102523803711
2022-04-20,13.213774681091309
2022-04-21,12.92562484741211
2022-04-22,12.456351280212402
2022-04-25,12.588953018188477
2022-04-26,12.191145896911621
2022-04-27,12.307172775268555
2022-04-28,12.116556167602539
2022-04-29,11.735323905944824
2022-05-02,11.826488494873047
2022-05-03,12.0668306350708
2022-05-04,12.414910316467285
2022-05-05,12.041967391967773
2022-05-06,11.776762008666992
2022-05-09,11.080598831176758
2022-05-10,11.064024925231934
2022-05-11,10.633065223693848
2022-05-12,10.309846878051758
2022-05-13,11.188337326049805
2022-05-16,10.81539249420166
2022-05-17,11.213201522827148
2022-05-18,10.591625213623047
2022-05-19,10.649640083312988
2022-05-20,10.359574317932129
2022-05-23,10.633065223693848
2022-05-24,10.293272018432617
2022-05-25,10.533614158630371
2022-05-26,10.873407363891602
2022-05-27,11.296077728271484
2022-05-31,11.337515830993652
2022-06-01,11.229778289794922
2022-06-02,11.511558532714844
2022-06-03,11.188337326049805
2022-06-06,11.155187606811523
2022-06-07,11.387242317199707
2022-06-08,11.213201522827148
2022-06-09,11.006010055541992
2022-06-10,10.566763877868652
2022-06-13,9.787724494934082
2022-06-14,10.110943794250488
2022-06-15,10.168956756591797
2022-06-16,9.323616027832031
2022-06-17,9.307040214538574
2022-06-21,9.49765682220459
2022-06-22,9.514230728149414
2022-06-23,9.580533981323242
2022-06-24,9.95347785949707
2022-06-27,9.978341102600098
2022-06-28,9.787724494934082
2022-06-29,9.547382354736328
2022-06-30,9.224163055419922
2022-07-01,9.38162899017334
2022-07-05,9.282176971435547
2022-07-06,9.166150093078613
2022-07-07,9.655120849609375
2022-07-08,9.630258560180664
2022-07-11,9.356764793395996
2022-07-12,9.580533981323242
2022-07-13,9.539093971252441
2022-07-14,9.439641952514648
2022-07-15,9.845739364624023
2022-07-18,9.912040710449219
2022-07-19,10.434162139892578
2022-07-20,10.550189971923828
2022-07-21,10.773956298828125
2022-07-22,10.624778747558594
2022-07-25,10.641352653503418
2022-07-26,10.392724990844727
2022-07-27,10.93142032623291
2022-07-28,11.60272216796875
2022-07-29,12.174569129943848
2022-08-01,12.713268280029297
2022-08-02,12.564090728759766
2022-08-03,13.003334999084473
2022-08-04,12.738129615783691
2022-08-05,12.6801176071167
2022-08-08,13.077923774719238
2022-08-09,12.588953018188477
2022-08-10,12.973987579345703
2022-08-11,13.250208854675293
2022-08-12,13.543169021606445
2022-08-15,13.660353660583496
2022-08-16,13.752426147460938
2022-08-17,13.417613983154297
2022-08-18,13.518056869506836
2022-08-19,13.292059898376465
2022-08-22,12.62243366241455
2022-08-23,12.823321342468262
2022-08-24,12.990728378295898
2022-08-25,13.33391284942627
2022-08-26,12.898655891418457
2022-08-29,13.032578468322754
2022-08-30,12.932136535644531
2022-08-31,12.756359100341797
2022-09-01,12.714508056640625
2022-09-02,12.689396858215332
2022-09-06,12.580582618713379
2022-09-07,12.915395736694336
2022-09-08,12.94887638092041
2022-09-09,12.907025337219238
2022-09-12,13.00747013092041
2022-09-13,12.33784294128418
2022-09-14,12.270882606506348
2022-09-15,12.463397979736328
2022-09-16,12.321102142333984
2022-09-19,12.496880531311035
2022-09-20,10.956741333007812
2022-09-21,10.923258781433105
2022-09-22,10.688891410827637
2022-09-23,10.303857803344727
2022-09-26,10.036005973815918
2022-09-27,9.969043731689453
2022-09-28,10.195043563842773
2022-09-29,9.600750923156738
2022-09-30,9.374752044677734
2022-10-03,9.600750923156738
2022-10-04,10.345708847045898
2022-10-05,10.471263885498047
2022-10-06,10.345708847045898
2022-10-07,10.211784362792969
2022-10-10,9.50867748260498
2022-10-11,9.676084518432617
2022-10-12,9.659342765808105
2022-10-13,9.851861953735352
2022-10-14,9.768157958984375
2022-10-17,9.902081489562988
2022-10-18,10.069487571716309
2022-10-19,10.153191566467285
2022-10-20,9.851861953735352
2022-10-21,10.203412055969238
2022-10-24,10.446152687072754
2022-10-25,10.739113807678223
2022-10-26,10.730744361877441
2022-10-27,10.881409645080566
2022-10-28,11.099038124084473
2022-10-31,11.191110610961914
2022-11-01,11.21622085571289
2022-11-02,10.931631088256836
2022-11-03,11.099038124084473
2022-11-04,11.308295249938965
2022-11-07,11.467329978942871
2022-11-08,11.484070777893066
2022-11-09,11.140890121459961
2022-11-10,11.869105339050293
2022-11-11,12.136956214904785
2022-11-14,11.891679763793945
2022-11-15,12.094666481018066
2022-11-16,11.756353378295898
2022-11-17,11.764811515808105
2022-11-18,11.832473754882812
2022-11-21,11.798643112182617
2022-11-22,11.900137901306152
2022-11-23,11.86630630493164
2022-11-25,11.908595085144043
2022-11-28,11.612571716308594
2022-11-29,11.629487991333008
2022-11-30,11.756353378295898
2022-12-01,11.908595085144043
2022-12-02,11.722522735595703
2022-12-05,11.316547393798828
2022-12-06,11.23197078704834
2022-12-07,11.079730987548828
2022-12-08,11.09664535522461
2022-12-09,11.147392272949219
2022-12-12,11.384210586547852
2022-12-13,11.477246284484863
2022-12-14,11.401124954223633
2022-12-15,11.020524978637695
2022-12-16,10.250863075256348
2022-12-19,9.887177467346191
2022-12-20,9.701107025146484
2022-12-21,9.963298797607422
2022-12-22,9.565781593322754
2022-12-23,9.608071327209473
2022-12-27,9.472745895385742
2022-12-28,9.261300086975098
2022-12-29,9.760311126708984
2022-12-30,9.836431503295898
2023-01-03,9.878721237182617
2023-01-04,10.157829284667969
2023-01-05,10.36081600189209
2023-01-06,10.639924049377441
2023-01-09,10.732958793640137
2023-01-10,10.85982608795166
2023-01-11,11.181225776672363
2023-01-12,11.358837127685547
2023-01-13,10.758334159851074
2023-01-17,10.716045379638672
2023-01-18,10.49614143371582
2023-01-19,10.30161190032959
2023-01-20,10.48768424987793
2023-01-23,10.825996398925781
2023-01-24,10.775248527526855
2023-01-25,10.817537307739258
2023-01-26,10.927490234375
2023-01-27,11.223512649536133
2023-01-30,10.902115821838379
2023-01-31,11.42650032043457
2023-02-01,11.663318634033203
2023-02-02,12.111580848693848
2023-02-03,11.189680099487305
2023-02-06,11.113561630249023
2023-02-07,11.375751495361328
2023-02-08,11.350379943847656
2023-02-09,11.409584045410156
2023-02-10,11.445549011230469
2023-02-13,11.769224166870117
2023-02-14,11.661332130432129
2023-02-15,11.62536907196045
2023-02-16,11.607385635375977
2023-02-17,11.589404106140137
2023-02-21,10.969024658203125
2023-02-22,10.978015899658203
2023-02-23,10.852141380310059
2023-02-24,10.681313514709473
2023-02-27,10.843151092529297
2023-02-28,10.852141380310059
2023-03-01,11.076916694641113
2023-03-02,11.283710479736328
2023-03-03,11.760233879089355
2023-03-06,11.67032241821289
2023-03-07,11.535457611083984
2023-03-08,11.67032241821289
2023-03-09,11.19379997253418
2023-03-10,10.879115104675293
2023-03-13,10.816177368164062
2023-03-14,10.72626781463623
2023-03-15,10.528465270996094
2023-03-16,10.62736701965332
2023-03-17,10.159834861755371
2023-03-20,10.051942825317383
2023-03-21,10.537456512451172
2023-03-22,10.321672439575195
2023-03-23,10.26772689819336
2023-03-24,10.348645210266113
2023-03-27,10.357636451721191
2023-03-28,10.4295654296875
2023-03-29,10.834160804748535
2023-03-30,11.049943923950195
2023-03-31,11.328665733337402
2023-04-03,11.400594711303711
2023-04-04,11.43655776977539
2023-04-05,11.17581844329834
2023-04-06,11.085906982421875
2023-04-10,11.43655776977539
2023-04-11,11.571420669555664
2023-04-12,11.391603469848633
2023-04-13,11.202791213989258
2023-04-14,11.25673770904541
2023-04-17,11.400594711303711
2023-04-18,11.445549011230469
2023-04-19,10.987008094787598
2023-04-20,10.672322273254395
2023-04-21,10.618375778198242
2023-04-24,10.933060646057129
2023-04-25,10.714582443237305
2023-04-26,10.505205154418945
2023-04-27,10.568927764892578
2023-04-28,10.814718246459961
2023-05-01,10.978578567504883
2023-05-02,10.741891860961914
2023-05-03,10.732787132263184
2023-05-04,10.52341365814209
2023-05-05,10.9148530960083
2023-05-08,10.94216537475586
2023-05-09,10.796510696411133
2023-05-10,10.823822021484375
2023-05-11,10.805614471435547
2023-05-12,10.623549461364746
2023-05-15,10.596240043640137
2023-05-16,10.2412109375
2023-05-17,10.468793869018555
2023-05-18,10.596240043640137
2023-05-19,10.605341911315918
2023-05-22,10.587136268615723
2023-05-23,10.678168296813965
2023-05-24,10.31403636932373
2023-05-25,10.359553337097168
2023-05-26,11.005887031555176
2023-05-30,11.461051940917969
2023-05-31,10.923958778381348
2023-06-01,11.024093627929688
2023-06-02,11.278985977172852
2023-06-05,11.461051940917969
2023-06-06,11.770565032958984
2023-06-07,12.371382713317871
2023-06-08,12.362278938293457
2023-06-09,12.507930755615234
2023-06-12,12.544343948364258
2023-06-13,12.862960815429688
2023-06-14,12.926681518554688
2023-06-15,13.154265403747559
2023-06-16,13.12695598602295
2023-06-20,12.944889068603516
2023-06-21,12.762825012207031
2023-06-22,12.917579650878906
2023-06-23,12.762825012207031
2023-06-26,12.84475326538086
2023-06-27,13.117852210998535
2023-06-28,13.463778495788574
2023-06-29,13.609430313110352
2023-06-30,13.77329158782959
2023-07-03,13.873425483703613
2023-07-05,13.973564147949219
2023-07-06,13.636739730834961
2023-07-07,13.636739730834961
2023-07-10,13.718669891357422
2023-07-11,13.864322662353516
2023-07-12,13.855219841003418
2023-07-13,13.827909469604492
2023-07-14,13.636739730834961
2023-07-17,12.826547622680664
2023-07-18,12.899374008178711
2023-07-19,12.835651397705078
2023-07-20,12.771926879882812
2023-07-21,12.680895805358887
2023-07-24,12.846536636352539
2023-07-25,12.496846199035645
2023-07-26,12.579668045043945
2023-07-27,12.634881973266602
2023-07-28,12.202370643615723
2023-07-31,12.15635871887207
2023-08-01,12.349608421325684
2023-08-02,11.999917984008789
2023-08-03,12.055131912231445
2023-08-04,11.861882209777832
2023-08-07,11.907893180847168
2023-08-08,11.852680206298828
2023-08-09,11.714641571044922
2023-08-10,11.190107345581055
2023-08-11,11.171703338623047
2023-08-14,11.22691535949707
2023-08-15,11.024463653564453
2023-08-16,10.868022918701172
2023-08-17,10.88642692565918
2023-08-18,11.006059646606445
2023-08-21,11.01526165008545
2023-08-22,10.923235893249512
2023-08-23,11.006059646606445
2023-08-24,10.812808990478516
2023-08-25,10.96004581451416
2023-08-28,10.950843811035156
2023-08-29,11.08888053894043
2023-08-30,11.070475578308105
2023-08-31,11.162500381469727
2023-09-01,11.171703338623047
2023-09-05,11.125690460205078
2023-09-06,11.107284545898438
2023-09-07,11.006059646606445
2023-09-08,11.318940162658691
2023-09-11,11.245321273803711
2023-09-12,11.456975936889648
2023-09-13,11.631821632385254
2023-09-14,11.61341667175293
2023-09-15,11.60421371459961
2023-09-18,11.35575008392334
2023-09-19,11.55820369720459
2023-09-20,11.374155044555664
2023-09-21,11.22691535949707
2023-09-22,11.438570976257324
2023-09-25,11.576607704162598
2023-09-26,11.438570976257324
2023-09-27,11.401762008666992
2023-09-28,11.55820369720459
2023-09-29,11.429369926452637
2023-10-02,11.328143119812012
2023-10-03,11.107284545898438
2023-10-04,11.033665657043457
2023-10-05,10.950843811035156
2023-10-06,11.042868614196777
2023-10-09,11.107284545898438
2023-10-10,11.22691535949707
2023-10-11,11.272928237915039
2023-10-12,11.042868614196777
2023-10-13,10.868022918701172
2023-10-16,10.978452682495117
2023-10-17,11.07967758178711
2023-10-18,10.812808990478516
2023-10-19,10.610355377197266
2023-10-20,10.711583137512207
2023-10-23,10.564343452453613
2023-10-24,10.481522560119629
2023-10-25,10.61955738067627
2023-10-26,10.444713592529297
2023-10-27,9.165579795837402
2023-10-30,8.990736961364746
2023-10-31,9.112232208251953
2023-11-01,9.26176643371582
2023-11-02,9.47672176361084
2023-11-03,9.86924934387207
2023-11-06,9.635601997375488
2023-11-07,9.504758834838867
2023-11-08,9.392609596252441
2023-11-09,9.065502166748047
2023-11-10,9.215035438537598
2023-11-13,9.177653312683105
2023-11-14,9.71971321105957
2023-11-15,9.785136222839355
2023-11-16,9.495412826538086
2023-11-17,9.59821891784668
2023-11-20,9.663639068603516
2023-11-21,9.52345085144043
2023-11-22,9.588871955871582
2023-11-24,9.71971321105957
2023-11-27,9.663639068603516
2023-11-28,9.691676139831543
2023-11-29,9.897286415100098
2023-11-30,9.588871955871582
2023-12-01,9.887940406799316
2023-12-04,10.000089645385742
2023-12-05,9.906632423400879
2023-12-06,9.990744590759277
2023-12-07,10.1122407913208
2023-12-08,10.289813041687012
2023-12-11,10.345887184143066
2023-12-12,10.430000305175781
2023-12-13,10.504768371582031
2023-12-14,11.289822578430176
2023-12-15,11.233747482299805
2023-12-18,11.14963436126709
2023-12-19,11.233747482299805
2023-12-20,11.02813720703125
2023-12-21,11.532814979553223
2023-12-22,11.542160987854004
2023-12-26,11.635619163513184
2023-12-27,11.579545021057129
2023-12-28,11.532814979553223
2023-12-29,11.39262580871582
2024-01-02,11.36458969116211
2024-01-03,10.944024085998535
2024-01-04,10.915987014770508
2024-01-05,11.074867248535156
2024-01-08,11.187017440795898
2024-01-09,11.065521240234375
2024-01-10,11.056174278259277
2024-01-11,10.944024085998535
2024-01-12,10.710376739501953
2024-01-16,10.710376739501953
2024-01-17,10.532805442810059
2024-01-18,10.271120071411133
2024-01-19,10.467384338378906
2024-01-22,10.467384338378906
2024-01-23,10.626263618469238
2024-01-24,10.308504104614258
2024-01-25,10.598227500915527
2024-01-26,10.644957542419434
2024-01-29,10.794490814208984
2024-01-30,11.009445190429688
2024-01-31,10.953371047973633
2024-02-01,11.308514595031738
2024-02-02,11.345898628234863
2024-02-05,10.831873893737793
2024-02-06,11.280476570129395
2024-02-07,11.962724685668945
2024-02-08,11.990763664245605
2024-02-09,11.85057544708252
2024-02-12,12.130951881408691
2024-02-13,11.85057544708252
2024-02-14,11.738425254821777
2024-02-15,12.016768455505371
2024-02-16,11.805611610412598
2024-02-20,11.757619857788086
2024-02-21,11.652042388916016
2024-02-22,11.632844924926758
2024-02-23,11.652042388916016
2024-02-26,11.46967887878418
2024-02-27,11.517669677734375
2024-02-28,11.805611610412598
2024-02-29,11.939983367919922
2024-03-01,11.949581146240234
2024-03-04,12.227925300598145
2024-03-05,12.074357032775879
2024-03-06,11.88239574432373
2024-03-07,11.911189079284668
2024-03-08,11.690434455871582
2024-03-11,11.623247146606445
2024-03-12,11.623247146606445
2024-03-13,11.872797012329102
2024-03-14,11.594453811645508
2024-03-15,11.575258255004883
2024-03-18,11.690434455871582
2024-03-19,11.805611610412598
2024-03-20,12.381494522094727
2024-03-21,12.400690078735352
2024-03-22,12.391092300415039
2024-03-25,12.381494522094727
2024-03-26,11.939983367919922
2024-03-27,12.535064697265625
2024-03-28,12.746220588684082
2024-04-01,12.755818367004395
2024-04-02,12.746220588684082
2024-04-03,13.101347923278809
2024-04-04,12.679034233093262
2024-04-05,12.746220588684082
2024-04-08,12.87099552154541
2024-04-09,12.995770454406738
2024-04-10,12.535064697265625
2024-04-11,12.515867233276367
2024-04-12,12.103150367736816
2024-04-15,11.738424301147461
2024-04-16,11.604052543640137
2024-04-17,11.556061744689941
2024-04-18,11.575258255004883
2024-04-19,11.652042388916016
2024-04-22,12.362298011779785
2024-04-23,12.419885635375977
2024-04-24,12.429484367370605
2024-04-25,12.515867233276367
2024-04-26,12.27591609954834
2024-04-29,12.237523078918457
2024-04-30,11.661640167236328
2024-05-01,11.709630012512207
2024-05-02,11.987974166870117
2024-05-03,11.930386543273926
2024-05-06,11.99757194519043
2024-05-07,11.822708129882812
2024-05-08,11.803279876708984
2024-05-09,11.78385066986084
2024-05-10,11.647845268249512
2024-05-13,11.978143692016602
2024-05-14,12.085002899169922
2024-05-15,11.958714485168457
2024-05-16,12.026716232299805
2024-05-17,11.929569244384766
2024-05-20,11.803279876708984
2024-05-21,11.803279876708984
2024-05-22,11.6867036819458
2024-05-23,11.764420509338379
2024-05-24,11.812994003295898
2024-05-28,11.346692085266113
2024-05-29,11.230116844177246
2024-05-30,11.434123992919922
2024-05-31,11.78385066986084
2024-06-03,11.842137336730957
2024-06-04,11.6867036819458
2024-06-05,11.72556209564209
2024-06-06,11.72556209564209
2024-06-07,11.803279876708984
2024-06-10,12.026716232299805
2024-06-11,11.764420509338379
2024-06-12,11.73527717590332
2024-06-13,11.599271774291992
2024-06-14,11.375835418701172
2024-06-17,11.5118408203125
2024-06-18,11.44383716583252
2024-06-20,11.599271774291992
2024-06-21,11.50212574005127
2024-06-24,11.880995750427246
2024-06-25,11.74499225616455
2024-06-26,11.764420509338379
2024-06-27,11.880995750427246
2024-06-28,12.182150840759277
2024-07-01,12.395872116088867
2024-07-02,12.50273323059082
2024-07-03,12.50273323059082
2024-07-05,12.473589897155762
2024-07-08,12.609593391418457
2024-07-09,12.531877517700195
2024-07-10,12.794172286987305
2024-07-11,13.085611343383789
2024-07-12,13.629630088806152
2024-07-15,13.823923110961914
2024-07-16,13.979357719421387
2024-07-17,14.066788673400879
2024-07-18,14.134791374206543
2024-07-19,13.581056594848633
2024-07-22,13.717061996459961
2024-07-23,13.435338020324707
2024-07-24,13.279903411865234
2024-07-25,10.841530799865723
2024-07-26,10.870674133300781
2024-07-29,10.69581127166748
2024-07-30,10.530662536621094
2024-07-31,10.51123332977295
2024-08-01,10.384942054748535
2024-08-02,9.743776321411133
2024-08-05,9.43290901184082
2024-08-06,9.500910758972168
2024-08-07,9.63903522491455
2024-08-08,9.994209289550781
2024-08-09,9.964611053466797
2024-08-12,9.727828025817871
2024-08-13,10.004075050354004
2024-08-14,10.043539047241211
2024-08-15,10.319785118103027
2024-08-16,10.369114875793457
2024-08-19,10.576300621032715
2024-08-20,10.536836624145508
2024-08-21,10.704557418823242
2024-08-22,10.773618698120117
2024-08-23,11.118927955627441
2024-08-26,10.961071968078613
2024-08-27,10.990670204162598
2024-08-28,10.892010688781738
2024-08-29,10.961071968078613
2024-08-30,11.039999008178711
2024-09-03,10.83281421661377
2024-09-04,10.803216934204102
2024-09-05,10.625630378723145
2024-09-06,10.438177108764648
2024-09-09,10.517104148864746
2024-09-10,10.181661605834961
2024-09-11,10.309919357299805
2024-09-12,10.477640151977539
2024-09-13,10.546701431274414
2024-09-16,10.655227661132812
2024-09-17,10.753887176513672
2024-09-18,10.83281421661377
2024-09-19,10.773618698120117
2024-09-20,10.734155654907227
2024-09-23,10.763752937316895
2024-09-24,10.724288940429688
2024-09-25,10.28032112121582
2024-09-26,10.536836624145508
2024-09-27,10.63549518585205
2024-09-30,10.418445587158203
2024-10-01,10.605897903442383
2024-10-02,10.339516639709473
2024-10-03,10.309919357299805
2024-10-04,10.42831039428711
2024-10-07,10.349383354187012
2024-10-08,10.349383354187012
2024-10-09,10.477640151977539
2024-10-10,10.536836624145508
2024-10-11,10.576300621032715
2024-10-14,10.773618698120117
2024-10-15,10.69469165802002
2024-10-16,10.8821439743042
2024-10-17,10.921607971191406
2024-10-18,10.95120620727539
2024-10-21,10.734155654907227
2024-10-22,10.961071968078613
2024-10-23,10.9117431640625
2024-10-24,11.089329719543457
2024-10-25,10.921607971191406
2024-10-28,11.217586517333984
2024-10-29,10.270455360412598
2024-10-30,10.329651832580566
2024-10-31,10.152064323425293
2024-11-01,10.083003044128418
2024-11-04,10.221125602722168
2024-11-05,10.457908630371094
2024-11-06,11.039999008178711
2024-11-07,10.960000038146973
2024-11-08,10.970000267028809
2024-11-11,11.229999542236328
2024-11-12,11.100000381469727
2024-11-13,11.100000381469727
2024-11-14,11.069999694824219
2024-11-15,11.010000228881836
2024-11-18,11.210000038146973
2024-11-19,11.050000190734863
2024-11-20,10.729999542236328
2024-11-21,10.800000190734863
2024-11-22,11.180000305175781
2024-11-25,11.399999618530273
2024-11-26,11.100000381469727
2024-11-27,11.100000381469727
2024-11-29,11.130000114440918
2024-12-02,10.979999542236328
2024-12-03,10.819999694824219
2024-12-04,10.739999771118164
2024-12-05,10.4399995803833
2024-12-06,10.510000228881836
2024-12-09,10.600000381469727
2024-12-10,10.5600004196167
2024-12-11,10.40999984741211
2024-12-12,10.390000343322754
2024-12-13,10.390000343322754
2024-12-16,9.989999771118164
2024-12-17,9.970000267028809
