,JPM
2017-09-18,75.7921142578125
2017-09-19,76.62411499023438
2017-09-20,77.16243743896484
2017-09-21,77.51316833496094
2017-09-22,77.35005950927734
2017-09-25,76.77091217041016
2017-09-26,76.4283447265625
2017-09-27,77.63552856445312
2017-09-28,77.79866027832031
2017-09-29,77.90470123291016
2017-10-02,78.98954010009766
2017-10-03,79.40552520751953
2017-10-04,78.59801483154297
2017-10-05,79.65636444091797
2017-10-06,79.51692962646484
2017-10-09,79.09847259521484
2017-10-10,79.689208984375
2017-10-11,79.4512710571289
2017-10-12,78.75389862060547
2017-10-13,78.64724731445312
2017-10-16,80.271728515625
2017-10-17,80.09123229980469
2017-10-18,80.3947982788086
2017-10-19,80.49322509765625
2017-10-20,81.64183807373047
2017-10-23,81.50238037109375
2017-10-24,82.79867553710938
2017-10-25,82.88069915771484
2017-10-26,83.47142028808594
2017-10-27,83.49601745605469
2017-10-30,83.20066833496094
2017-10-31,82.54434204101562
2017-11-01,82.79867553710938
2017-11-02,83.3483657836914
2017-11-03,83.20066833496094
2017-11-06,82.68379211425781
2017-11-07,81.0183334350586
2017-11-08,80.10763549804688
2017-11-09,80.09943389892578
2017-11-10,80.00096130371094
2017-11-13,80.28811645507812
2017-11-14,79.80404663085938
2017-11-15,80.55886840820312
2017-11-16,80.78858947753906
2017-11-17,80.51783752441406
2017-11-20,81.23162078857422
2017-11-21,81.16597747802734
2017-11-22,80.92806243896484
2017-11-24,80.66552734375
2017-11-27,80.3455581665039
2017-11-28,83.15965270996094
2017-11-29,85.10409545898438
2017-11-30,85.75224304199219
2017-12-01,85.97377014160156
2017-12-04,87.74592590332031
2017-12-05,86.73677825927734
2017-12-06,86.08860778808594
2017-12-07,85.83431243896484
2017-12-08,86.90904998779297
2017-12-11,86.65472412109375
2017-12-12,87.66386413574219
2017-12-13,86.56448364257812
2017-12-14,85.86710357666016
2017-12-15,87.08135223388672
2017-12-18,87.75411224365234
2017-12-19,87.38493347167969
2017-12-20,87.08135223388672
2017-12-21,88.4678955078125
2017-12-22,88.15611267089844
2017-12-26,87.80333709716797
2017-12-27,87.96741485595703
2017-12-28,88.4350814819336
2017-12-29,87.73770141601562
2018-01-02,88.56633758544922
2018-01-03,88.65660858154297
2018-01-04,89.92664337158203
2018-01-05,89.349365234375
2018-01-08,89.4813003540039
2018-01-09,89.9349136352539
2018-01-10,90.924560546875
2018-01-11,91.41112518310547
2018-01-12,92.92034912109375
2018-01-16,92.59048461914062
2018-01-17,93.18425750732422
2018-01-18,93.40695190429688
2018-01-19,93.20076751708984
2018-01-22,94.28938293457031
2018-01-23,94.19041442871094
2018-01-24,95.3945083618164
2018-01-25,95.41925048828125
2018-01-26,95.9305648803711
2018-01-29,95.83158874511719
2018-01-30,94.93267059326172
2018-01-31,95.3945083618164
2018-02-01,96.38416290283203
2018-02-02,94.2481460571289
2018-02-05,89.72871398925781
2018-02-06,92.45851135253906
2018-02-07,93.08529663085938
2018-02-08,88.969970703125
2018-02-09,90.75135803222656
2018-02-12,92.15336608886719
2018-02-13,92.72242736816406
2018-02-14,94.86669158935547
2018-02-15,95.26254272460938
2018-02-16,94.57801055908203
2018-02-20,94.602783203125
2018-02-21,94.9986343383789
2018-02-22,94.825439453125
2018-02-23,96.74701690673828
2018-02-26,97.95110321044922
2018-02-27,96.78826141357422
2018-02-28,95.25428771972656
2018-03-01,93.54712677001953
2018-03-02,93.45643615722656
2018-03-05,94.89143371582031
2018-03-06,94.97390747070312
2018-03-07,94.61927795410156
2018-03-08,94.62750244140625
2018-03-09,97.34909057617188
2018-03-12,97.0356674194336
2018-03-13,95.87283325195312
2018-03-14,94.80068969726562
2018-03-15,95.0398941040039
2018-03-16,95.20482635498047
2018-03-19,94.45433044433594
2018-03-20,94.54503631591797
2018-03-21,94.62750244140625
2018-03-22,90.6771240234375
2018-03-23,88.25249481201172
2018-03-26,90.97404479980469
2018-03-27,89.20914459228516
2018-03-28,89.0689468383789
2018-03-29,90.69364929199219
2018-04-02,88.94524383544922
2018-04-03,90.16580963134766
2018-04-04,91.53485870361328
2018-04-05,92.73674774169922
2018-04-06,90.42411041259766
2018-04-09,91.50997924804688
2018-04-10,93.25892639160156
2018-04-11,91.69233703613281
2018-04-12,93.97179412841797
2018-04-13,91.42707824707031
2018-04-16,91.35247802734375
2018-04-17,91.35247802734375
2018-04-18,90.61474609375
2018-04-19,92.6041259765625
2018-04-20,92.39689636230469
2018-04-23,91.94928741455078
2018-04-24,91.51828002929688
2018-04-25,91.17012023925781
2018-04-26,91.26131439208984
2018-04-27,90.68108367919922
2018-04-30,90.16716003417969
2018-05-01,90.16716003417969
2018-05-02,89.45433044433594
2018-05-03,88.89066314697266
2018-05-04,89.87704467773438
2018-05-07,90.65621948242188
2018-05-08,91.9990234375
2018-05-09,94.00495147705078
2018-05-10,94.73439025878906
2018-05-11,94.37796020507812
2018-05-14,94.41111755371094
2018-05-15,93.6899642944336
2018-05-16,93.94691467285156
2018-05-17,93.63194274902344
2018-05-18,92.11506652832031
2018-05-21,92.96055603027344
2018-05-22,93.67338562011719
2018-05-23,93.24236297607422
2018-05-24,92.19795989990234
2018-05-25,91.72549438476562
2018-05-29,87.8048095703125
2018-05-30,89.81072998046875
2018-05-31,88.70001983642578
2018-06-01,89.85218048095703
2018-06-04,89.89363861083984
2018-06-05,89.38800048828125
2018-06-06,91.47682189941406
2018-06-07,91.84153747558594
2018-06-08,92.0984878540039
2018-06-11,91.86639404296875
2018-06-12,91.33589935302734
2018-06-13,91.153564453125
2018-06-14,89.54548645019531
2018-06-15,89.43775177001953
2018-06-18,89.66983032226562
2018-06-19,89.14762878417969
2018-06-20,89.1393051147461
2018-06-21,89.11447143554688
2018-06-22,87.65560150146484
2018-06-25,86.85987854003906
2018-06-26,86.91789245605469
2018-06-27,85.57508850097656
2018-06-28,86.97592163085938
2018-06-29,86.3708267211914
2018-07-02,87.10025024414062
2018-07-03,85.88179016113281
2018-07-05,86.4401626586914
2018-07-06,86.72351837158203
2018-07-09,89.40707397460938
2018-07-10,88.85701751708984
2018-07-11,88.66532897949219
2018-07-12,89.04869842529297
2018-07-13,88.64034271240234
2018-07-16,92.15727996826172
2018-07-17,92.09058380126953
2018-07-18,92.94900512695312
2018-07-19,91.58222961425781
2018-07-20,92.74064636230469
2018-07-23,94.4657974243164
2018-07-24,95.13251495361328
2018-07-25,95.99090576171875
2018-07-26,95.71589660644531
2018-07-27,96.69930267333984
2018-07-30,97.28266906738281
2018-07-31,95.7992172241211
2018-08-01,96.39095306396484
2018-08-02,96.79930877685547
2018-08-03,97.58271026611328
2018-08-06,97.60771942138672
2018-08-07,97.9660873413086
2018-08-08,98.16608428955078
2018-08-09,97.4076919555664
2018-08-10,96.44928741455078
2018-08-13,94.91583251953125
2018-08-14,95.54920959472656
2018-08-15,94.75749206542969
2018-08-16,95.64922332763672
2018-08-17,95.64922332763672
2018-08-20,95.52420806884766
2018-08-21,96.10758972167969
2018-08-22,95.8158950805664
2018-08-23,95.61589050292969
2018-08-24,95.57418823242188
2018-08-27,97.26600646972656
2018-08-28,96.79098510742188
2018-08-29,96.47429656982422
2018-08-30,95.99923706054688
2018-08-31,95.49085235595703
2018-09-04,95.96590423583984
2018-09-05,95.49919128417969
2018-09-06,95.09083557128906
2018-09-07,95.27418518066406
2018-09-10,94.76581573486328
2018-09-11,95.36585235595703
2018-09-12,94.24077606201172
2018-09-13,94.60746765136719
2018-09-14,94.5907974243164
2018-09-17,94.8741683959961
2018-09-18,95.25750732421875
2018-09-19,98.02440643310547
2018-09-20,98.86612701416016
2018-09-21,98.2160873413086
2018-09-24,97.27433013916016
2018-09-25,96.99932098388672
2018-09-26,95.8575668334961
2018-09-27,95.44085693359375
2018-09-28,94.04076385498047
2018-10-01,94.5907974243164
2018-10-02,94.9825210571289
2018-10-03,95.87422180175781
2018-10-04,96.73863983154297
2018-10-05,96.19315338134766
2018-10-08,96.78058624267578
2018-10-09,96.10920715332031
2018-10-10,93.54955291748047
2018-10-11,90.74649047851562
2018-10-12,89.75621795654297
2018-10-15,89.24427032470703
2018-10-16,91.15773010253906
2018-10-17,92.17318725585938
2018-10-18,90.71293640136719
2018-10-19,90.5618896484375
2018-10-22,89.26106262207031
2018-10-23,88.32949829101562
2018-10-24,86.6845932006836
2018-10-25,88.002197265625
2018-10-26,86.793701171875
2018-10-29,87.99381256103516
2018-10-30,89.5464096069336
2018-10-31,91.4934310913086
2018-11-01,91.45983123779297
2018-11-02,90.956298828125
2018-11-05,91.55216979980469
2018-11-06,91.98017883300781
2018-11-07,93.55793762207031
2018-11-08,94.3132553100586
2018-11-09,93.39850616455078
2018-11-12,91.43466186523438
2018-11-13,91.97178649902344
2018-11-14,90.07511901855469
2018-11-15,92.37461853027344
2018-11-16,92.30746459960938
2018-11-19,93.01243591308594
2018-11-20,91.01506042480469
2018-11-21,90.33528900146484
2018-11-23,89.50443267822266
2018-11-26,91.6948471069336
2018-11-27,92.08088684082031
2018-11-28,93.10475158691406
2018-11-29,92.36622619628906
2018-11-30,93.3145751953125
2018-12-03,94.19573974609375
2018-12-04,89.99120330810547
2018-12-06,88.27915954589844
2018-12-07,86.6845932006836
2018-12-10,85.06488037109375
2018-12-11,84.23403930664062
2018-12-12,84.779541015625
2018-12-13,84.86345672607422
2018-12-14,84.16690826416016
2018-12-17,83.09268951416016
2018-12-18,82.69824981689453
2018-12-19,81.6491928100586
2018-12-20,80.94422912597656
2018-12-21,79.03080749511719
2018-12-24,77.32711791992188
2018-12-26,80.53300476074219
2018-12-27,81.43940734863281
2018-12-28,81.2631607055664
2018-12-31,81.92615509033203
2019-01-02,83.34444427490234
2019-01-03,82.16000366210938
2019-01-04,85.1888198852539
2019-01-07,85.2480697631836
2019-01-08,85.08729553222656
2019-01-09,84.94348907470703
2019-01-10,84.93502807617188
2019-01-11,84.52892303466797
2019-01-14,85.40033721923828
2019-01-15,86.02644348144531
2019-01-16,86.72017669677734
2019-01-17,87.07552337646484
2019-01-18,88.48843383789062
2019-01-22,87.09243774414062
2019-01-23,86.87248992919922
2019-01-24,86.92325592041016
2019-01-25,87.47315979003906
2019-01-28,87.88774108886719
2019-01-29,88.13309478759766
2019-01-30,88.33615112304688
2019-01-31,87.56623077392578
2019-02-01,87.88774108886719
2019-02-04,88.2007827758789
2019-02-05,87.81158447265625
2019-02-06,87.769287109375
2019-02-07,86.61865234375
2019-02-08,85.75569915771484
2019-02-11,85.34957122802734
2019-02-12,86.80479431152344
2019-02-13,87.21937561035156
2019-02-14,86.65251159667969
2019-02-15,89.3006362915039
2019-02-19,88.98759460449219
2019-02-20,89.41909790039062
2019-02-21,89.23296356201172
2019-02-22,88.83533477783203
2019-02-25,89.76597595214844
2019-02-26,89.0806884765625
2019-02-27,88.970703125
2019-02-28,88.29385375976562
2019-03-01,88.35306549072266
2019-03-04,88.1500244140625
2019-03-05,88.08235168457031
2019-03-06,87.75237274169922
2019-03-07,87.11784362792969
2019-03-08,87.15167999267578
2019-03-11,88.28538513183594
2019-03-12,88.02311706542969
2019-03-13,88.31922912597656
2019-03-14,89.12298583984375
2019-03-15,90.14669799804688
2019-03-18,90.68816375732422
2019-03-19,90.35822296142578
2019-03-20,88.42920684814453
2019-03-21,87.0332260131836
2019-03-22,84.40200805664062
2019-03-25,83.6998062133789
2019-03-26,84.53736877441406
2019-03-27,84.2497329711914
2019-03-28,85.20574951171875
2019-03-29,85.64569854736328
2019-04-01,88.5307388305664
2019-04-02,88.95374298095703
2019-04-03,89.13143157958984
2019-04-04,89.99248504638672
2019-04-05,89.77935028076172
2019-04-08,90.06922149658203
2019-04-09,89.40425109863281
2019-04-10,89.80493927001953
2019-04-11,90.56367492675781
2019-04-12,94.80924224853516
2019-04-15,93.72654724121094
2019-04-16,94.71546936035156
2019-04-17,97.44354248046875
2019-04-18,96.72743225097656
2019-04-22,96.84678649902344
2019-04-23,96.96613311767578
2019-04-24,96.80416870117188
2019-04-25,96.85530090332031
2019-04-26,97.5884780883789
2019-04-29,98.9951400756836
2019-04-30,98.93549346923828
2019-05-01,98.17672729492188
2019-05-02,98.38985443115234
2019-05-03,98.9951400756836
2019-05-06,98.11703491210938
2019-05-07,96.5143051147461
2019-05-08,96.0027847290039
2019-05-09,95.9260482788086
2019-05-10,95.91751098632812
2019-05-13,93.30880737304688
2019-05-14,94.05049896240234
2019-05-15,93.69242858886719
2019-05-16,94.89449310302734
2019-05-17,94.43412017822266
2019-05-20,94.92859649658203
2019-05-21,95.25254821777344
2019-05-22,94.47676086425781
2019-05-23,92.61824798583984
2019-05-24,93.53046417236328
2019-05-28,92.51594543457031
2019-05-29,92.26020812988281
2019-05-30,91.27127838134766
2019-05-31,90.33350372314453
2019-06-03,90.75975036621094
2019-06-04,93.5560531616211
2019-06-05,93.88851928710938
2019-06-06,94.09312438964844
2019-06-07,93.06155395507812
2019-06-10,94.06755065917969
2019-06-11,94.35741424560547
2019-06-12,93.15534973144531
2019-06-13,93.38554382324219
2019-06-14,93.6242446899414
2019-06-17,93.11272430419922
2019-06-18,94.38298034667969
2019-06-19,93.70097351074219
2019-06-20,93.93968963623047
2019-06-21,93.30027770996094
2019-06-24,92.63530731201172
2019-06-25,91.86804962158203
2019-06-26,92.48184967041016
2019-06-27,92.78877258300781
2019-06-28,95.3122329711914
2019-07-01,96.91498565673828
2019-07-02,97.01730346679688
2019-07-03,96.86274719238281
2019-07-05,97.43800354003906
2019-07-08,96.90567779541016
2019-07-09,97.31779479980469
2019-07-10,97.03445434570312
2019-07-11,97.96170043945312
2019-07-12,98.99198913574219
2019-07-15,97.79000854492188
2019-07-16,98.83743286132812
2019-07-17,97.86724090576172
2019-07-18,98.45109558105469
2019-07-19,97.48091888427734
2019-07-22,98.10765838623047
2019-07-23,99.90205383300781
2019-07-24,100.30557250976562
2019-07-25,99.34398651123047
2019-07-26,99.78185272216797
2019-07-29,99.46417999267578
2019-07-30,99.24095916748047
2019-07-31,99.59296417236328
2019-08-01,96.96578979492188
2019-08-02,96.95719909667969
2019-08-05,94.07243347167969
2019-08-06,94.81077575683594
2019-08-07,92.75023651123047
2019-08-08,94.32141876220703
2019-08-09,94.21839904785156
2019-08-12,92.44974517822266
2019-08-13,93.87496948242188
2019-08-14,89.97708892822266
2019-08-15,90.32051849365234
2019-08-16,92.48410034179688
2019-08-19,93.31688690185547
2019-08-20,92.132080078125
2019-08-21,92.38964080810547
2019-08-22,93.34265899658203
2019-08-23,91.02454376220703
2019-08-26,91.75433349609375
2019-08-27,90.78414154052734
2019-08-28,91.69422912597656
2019-08-29,93.77194213867188
2019-08-30,94.32141876220703
2019-09-03,93.20526885986328
2019-09-04,94.32998657226562
2019-09-05,96.47639465332031
2019-09-06,96.68245697021484
2019-09-09,99.07781982421875
2019-09-10,100.33992004394531
2019-09-11,100.61465454101562
2019-09-12,101.23282623291016
2019-09-13,103.22467803955078
2019-09-16,102.3060073852539
2019-09-17,101.79946899414062
2019-09-18,102.82115936279297
2019-09-19,102.49490356445312
2019-09-20,102.08280181884766
2019-09-23,102.06561279296875
2019-09-24,100.73486328125
2019-09-25,101.31010437011719
2019-09-26,100.47726440429688
2019-09-27,101.06968688964844
2019-09-30,101.04396057128906
2019-10-01,99.20660400390625
2019-10-02,97.23192596435547
2019-10-03,97.09347534179688
2019-10-04,99.19647979736328
2019-10-07,98.98011016845703
2019-10-08,96.77323913574219
2019-10-09,97.47425842285156
2019-10-10,98.84163665771484
2019-10-11,100.51194763183594
2019-10-14,100.78021240234375
2019-10-15,103.81790161132812
2019-10-16,103.57557678222656
2019-10-17,104.15544891357422
2019-10-18,104.33716583251953
2019-10-21,106.92483520507812
2019-10-22,107.99798583984375
2019-10-23,108.28358459472656
2019-10-24,108.20569610595703
2019-10-25,109.07112884521484
2019-10-28,109.48654174804688
2019-10-29,109.41730499267578
2019-10-30,108.81148529052734
2019-10-31,108.11048126220703
2019-11-01,110.60293579101562
2019-11-04,111.48568725585938
2019-11-05,111.7280044555664
2019-11-06,111.901123046875
2019-11-07,112.50689697265625
2019-11-08,112.83578491210938
2019-11-11,112.43766021728516
2019-11-12,111.77994537353516
2019-11-13,111.1914291381836
2019-11-14,111.29528045654297
2019-11-15,112.10014343261719
2019-11-18,113.0434799194336
2019-11-19,113.00885772705078
2019-11-20,112.18669128417969
2019-11-21,112.4463119506836
2019-11-22,113.19059753417969
2019-11-25,113.79642486572266
2019-11-26,113.95217895507812
2019-11-27,114.28971099853516
2019-11-29,114.03006744384766
2019-12-02,113.77910614013672
2019-12-03,112.31649780273438
2019-12-04,114.53203582763672
2019-12-05,115.15512084960938
2019-12-06,116.86869812011719
2019-12-09,116.32350158691406
2019-12-10,116.40137481689453
2019-12-11,116.12446594238281
2019-12-12,119.44771575927734
2019-12-13,118.40054321289062
2019-12-16,118.85922241210938
2019-12-17,119.58618927001953
2019-12-18,119.46502685546875
2019-12-19,118.86787414550781
2019-12-20,118.77266693115234
2019-12-23,118.73807525634766
2019-12-24,119.06692504882812
2019-12-26,120.33048248291016
2019-12-27,120.41699981689453
2019-12-30,119.97559356689453
2019-12-31,120.64202117919922
2020-01-02,122.10462951660156
2020-01-03,120.49327087402344
2020-01-06,120.3974609375
2020-01-07,118.35062408447266
2020-01-08,119.2739028930664
2020-01-09,119.70938110351562
2020-01-10,118.51610565185547
2020-01-13,119.50035095214844
2020-01-14,120.8939437866211
2020-01-15,119.0822525024414
2020-01-16,119.54389953613281
2020-01-17,120.3713150024414
2020-01-21,119.186767578125
2020-01-22,119.04742431640625
2020-01-23,118.92548370361328
2020-01-24,115.97278594970703
2020-01-27,114.9972915649414
2020-01-28,117.08768463134766
2020-01-29,116.91349792480469
2020-01-30,118.35929870605469
2020-01-31,115.28472900390625
2020-02-03,116.1644287109375
2020-02-04,117.83672332763672
2020-02-05,119.84001922607422
2020-02-06,119.8574447631836
2020-02-07,119.47420501708984
2020-02-10,119.97068786621094
2020-02-11,120.1971435546875
2020-02-12,120.1971435546875
2020-02-13,120.09260559082031
2020-02-14,119.72681427001953
2020-02-18,118.14159393310547
2020-02-19,119.75292205810547
2020-02-20,119.75292205810547
2020-02-21,118.28963470458984
2020-02-24,115.11052703857422
2020-02-25,109.97167205810547
2020-02-26,110.30265045166016
2020-02-27,105.7125015258789
2020-02-28,101.13108825683594
2020-03-02,105.84317016601562
2020-03-03,101.87142944335938
2020-03-04,104.38860321044922
2020-03-05,99.26714324951172
2020-03-06,94.13700103759766
2020-03-09,81.38566589355469
2020-03-10,87.70904541015625
2020-03-11,83.58055114746094
2020-03-12,76.69099426269531
2020-03-13,90.50496673583984
2020-03-16,76.96101379394531
2020-03-17,81.66437530517578
2020-03-18,73.0676498413086
2020-03-19,74.29578399658203
2020-03-20,72.72798156738281
2020-03-23,68.83463287353516
2020-03-24,77.02197265625
2020-03-25,79.89624786376953
2020-03-26,85.46189880371094
2020-03-27,79.37364196777344
2020-03-30,81.43792724609375
2020-03-31,78.41556549072266
2020-04-01,73.4770278930664
2020-04-02,76.22065734863281
2020-04-03,73.9677505493164
2020-04-06,78.7287826538086
2020-04-07,79.76724243164062
2020-04-08,82.98822021484375
2020-04-09,90.43338775634766
2020-04-13,86.41158294677734
2020-04-14,84.04425048828125
2020-04-15,79.89924621582031
2020-04-16,76.85429382324219
2020-04-17,83.76264953613281
2020-04-20,80.70887756347656
2020-04-21,78.36796569824219
2020-04-22,78.62318420410156
2020-04-23,78.66717529296875
2020-04-24,79.82884216308594
2020-04-27,83.26980590820312
2020-04-28,83.85942840576172
2020-04-29,86.12116241455078
2020-04-30,84.2730712890625
2020-05-01,82.06417083740234
2020-05-04,81.0873031616211
2020-05-05,80.9640884399414
2020-05-06,79.44161224365234
2020-05-07,80.26887512207031
2020-05-08,81.58010864257812
2020-05-11,79.1776123046875
2020-05-12,76.59027862548828
2020-05-13,73.95015716552734
2020-05-14,77.02149200439453
2020-05-15,75.59581756591797
2020-05-18,79.60002136230469
2020-05-19,78.03355407714844
2020-05-20,80.37446594238281
2020-05-21,79.35360717773438
2020-05-22,78.73760223388672
2020-05-26,84.32585906982422
2020-05-27,89.21011352539062
2020-05-28,87.88125610351562
2020-05-29,85.63713073730469
2020-06-01,86.77240753173828
2020-06-02,87.06282043457031
2020-06-03,91.76225280761719
2020-06-04,93.67195129394531
2020-06-05,97.88736724853516
2020-06-08,99.84104919433594
2020-06-09,97.28012084960938
2020-06-10,93.3375244140625
2020-06-11,85.54913330078125
2020-06-12,87.89006805419922
2020-06-15,89.1045150756836
2020-06-16,89.81733703613281
2020-06-17,87.54683685302734
2020-06-18,87.07162475585938
2020-06-19,86.07715606689453
2020-06-22,85.14431762695312
2020-06-23,86.1827621459961
2020-06-24,83.30502319335938
2020-06-25,86.20915985107422
2020-06-26,81.48331451416016
2020-06-29,81.8441390991211
2020-06-30,82.7769775390625
2020-07-01,82.07296752929688
2020-07-02,82.33952331542969
2020-07-06,84.41891479492188
2020-07-07,82.03739929199219
2020-07-08,82.90827178955078
2020-07-09,81.11325073242188
2020-07-10,85.5474624633789
2020-07-13,86.77376556396484
2020-07-14,87.27139282226562
2020-07-15,88.6220932006836
2020-07-16,88.87090301513672
2020-07-17,87.2269515991211
2020-07-20,86.4627456665039
2020-07-21,88.3377456665039
2020-07-22,87.69792175292969
2020-07-23,87.95563507080078
2020-07-24,87.33358001708984
2020-07-27,86.10729217529297
2020-07-28,86.48051452636719
2020-07-29,88.57765197753906
2020-07-30,86.21393585205078
2020-07-31,85.87625885009766
2020-08-03,85.39640045166016
2020-08-04,84.90764617919922
2020-08-05,86.38276672363281
2020-08-06,86.409423828125
2020-08-07,88.31106567382812
2020-08-10,89.43073272705078
2020-08-11,92.25655364990234
2020-08-12,91.47456359863281
2020-08-13,90.96805572509766
2020-08-14,91.00360107421875
2020-08-17,88.60430908203125
2020-08-18,87.369140625
2020-08-19,87.57353210449219
2020-08-20,86.52494049072266
2020-08-21,86.48051452636719
2020-08-24,88.91533660888672
2020-08-25,89.30632019042969
2020-08-26,88.05335998535156
2020-08-27,90.95027160644531
2020-08-28,91.32349395751953
2020-08-31,89.03085327148438
2020-09-01,88.98641204833984
2020-09-02,90.32825469970703
2020-09-03,90.04389190673828
2020-09-04,91.98995208740234
2020-09-08,88.79092407226562
2020-09-09,89.6351318359375
2020-09-10,88.7109603881836
2020-09-11,89.8128433227539
2020-09-14,91.0569076538086
2020-09-15,88.22220611572266
2020-09-16,88.5954360961914
2020-09-17,87.5823974609375
2020-09-18,87.39579010009766
2020-09-21,84.69437408447266
2020-09-22,83.77020263671875
2020-09-23,82.41060638427734
2020-09-24,82.33952331542969
2020-09-25,83.059326171875
2020-09-28,85.44971466064453
2020-09-29,84.72992706298828
2020-09-30,85.5474624633789
2020-10-01,86.16949462890625
2020-10-02,86.98700714111328
2020-10-05,88.82559967041016
2020-10-06,87.91080474853516
2020-10-07,89.44444274902344
2020-10-08,91.28302001953125
2020-10-09,90.76283264160156
2020-10-12,91.87496948242188
2020-10-13,90.38614654541016
2020-10-14,89.8839111328125
2020-10-15,91.22918701171875
2020-10-16,91.0408706665039
2020-10-19,89.5072250366211
2020-10-20,90.0184326171875
2020-10-21,89.12156677246094
2020-10-22,92.26956939697266
2020-10-23,93.10364532470703
2020-10-26,90.79871368408203
2020-10-27,89.08570098876953
2020-10-28,86.58343505859375
2020-10-29,87.1484603881836
2020-10-30,87.92875671386719
2020-11-02,89.91081237792969
2020-11-03,92.74490356445312
2020-11-04,89.91081237792969
2020-11-05,93.58797454833984
2020-11-06,92.3413314819336
2020-11-09,104.84362030029297
2020-11-10,104.5028305053711
2020-11-11,102.94227600097656
2020-11-12,101.67770385742188
2020-11-13,102.31446838378906
2020-11-16,105.20237731933594
2020-11-17,104.13511657714844
2020-11-18,103.36380004882812
2020-11-19,103.64183044433594
2020-11-20,102.75393676757812
2020-11-23,105.7136001586914
2020-11-24,110.60149383544922
2020-11-25,109.44454193115234
2020-11-27,108.71810913085938
2020-11-30,105.7225570678711
2020-12-01,107.39073944091797
2020-12-02,109.45352172851562
2020-12-03,108.73601531982422
2020-12-04,109.72258758544922
2020-12-07,109.31002044677734
2020-12-08,109.41765594482422
2020-12-09,108.56563568115234
2020-12-10,107.8660888671875
2020-12-11,107.22928619384766
2020-12-14,106.0992431640625
2020-12-15,107.91090393066406
2020-12-16,108.22482299804688
2020-12-17,107.32794952392578
2020-12-18,106.79879760742188
2020-12-21,110.80780029296875
2020-12-22,109.12165832519531
2020-12-23,112.17101287841797
2020-12-24,111.67774963378906
2020-12-28,112.41317749023438
2020-12-29,112.11721801757812
2020-12-30,112.4311294555664
2020-12-31,113.96475219726562
2021-01-04,112.88851928710938
2021-01-05,113.50277709960938
2021-01-06,118.8323974609375
2021-01-07,122.73478698730469
2021-01-08,122.87029266357422
2021-01-11,124.70401763916016
2021-01-12,126.66421508789062
2021-01-13,126.78164672851562
2021-01-14,127.52238464355469
2021-01-15,125.23697662353516
2021-01-19,124.6949691772461
2021-01-20,122.82508087158203
2021-01-21,121.7953109741211
2021-01-22,120.85585021972656
2021-01-25,119.3473129272461
2021-01-26,118.85950469970703
2021-01-27,115.49913024902344
2021-01-28,117.5316162109375
2021-01-29,116.2308349609375
2021-02-01,117.08898162841797
2021-02-02,120.69325256347656
2021-02-03,122.07535552978516
2021-02-04,124.8846664428711
2021-02-05,124.64076232910156
2021-02-08,126.59195709228516
2021-02-09,126.08607482910156
2021-02-10,126.15837860107422
2021-02-11,125.80606079101562
2021-02-12,127.59463500976562
2021-02-16,130.66595458984375
2021-02-17,131.07244873046875
2021-02-18,131.51504516601562
2021-02-19,133.71018981933594
2021-02-22,134.96583557128906
2021-02-23,136.04974365234375
2021-02-24,138.44357299804688
2021-02-25,136.56466674804688
2021-02-26,132.94232177734375
2021-03-01,135.950439453125
2021-03-02,135.50775146484375
2021-03-03,138.12744140625
2021-03-04,136.00457763671875
2021-03-05,136.32077026367188
2021-03-08,138.12744140625
2021-03-09,137.15184020996094
2021-03-10,140.13279724121094
2021-03-11,139.40113830566406
2021-03-12,141.05416870117188
2021-03-15,140.34959411621094
2021-03-16,138.66941833496094
2021-03-17,140.0966796875
2021-03-18,142.4091796875
2021-03-19,140.14181518554688
2021-03-22,136.37496948242188
2021-03-23,135.01097106933594
2021-03-24,136.058837890625
2021-03-25,137.80221557617188
2021-03-26,140.0966796875
2021-03-29,137.91964721679688
2021-03-30,139.545654296875
2021-03-31,137.51315307617188
2021-04-01,138.85006713867188
2021-04-05,139.58609008789062
2021-04-06,138.60476684570312
2021-04-07,140.77642822265625
2021-04-08,140.94903564453125
2021-04-09,142.00308227539062
2021-04-12,141.70323181152344
2021-04-13,140.01312255859375
2021-04-14,137.396240234375
2021-04-15,138.26852416992188
2021-04-16,139.29534912109375
2021-04-19,138.7047119140625
2021-04-20,135.6334991455078
2021-04-21,136.78744506835938
2021-04-22,133.90707397460938
2021-04-23,136.46942138671875
2021-04-26,136.80560302734375
2021-04-27,137.4325714111328
2021-04-28,138.3230438232422
2021-04-29,141.01268005371094
2021-04-30,139.7587432861328
2021-05-03,139.34982299804688
2021-05-04,141.27615356445312
2021-05-05,143.1298065185547
2021-05-06,146.01023864746094
2021-05-07,146.5099639892578
2021-05-10,146.4917755126953
2021-05-11,144.05662536621094
2021-05-12,143.06617736816406
2021-05-13,146.74623107910156
2021-05-14,149.0269012451172
2021-05-17,149.62660217285156
2021-05-18,147.51856994628906
2021-05-19,146.39183044433594
2021-05-20,146.13743591308594
2021-05-21,147.8002471923828
2021-05-24,148.59983825683594
2021-05-25,147.06422424316406
2021-05-26,147.0460662841797
2021-05-27,149.33584594726562
2021-05-28,149.2358856201172
2021-06-01,150.88055419921875
2021-06-02,150.8896484375
2021-06-03,150.98956298828125
2021-06-04,151.23489379882812
