,WDC
2014-05-23,70.39694213867188
2014-05-27,72.54630279541016
2014-05-28,72.36370086669922
2014-05-29,72.30563354492188
2014-05-30,72.9030990600586
2014-06-02,72.74544525146484
2014-06-03,72.9363021850586
2014-06-04,73.98192596435547
2014-06-05,76.30553436279297
2014-06-06,76.47981262207031
2014-06-09,76.04829406738281
2014-06-10,75.3345947265625
2014-06-11,75.26819610595703
2014-06-12,74.47154998779297
2014-06-13,76.44661712646484
2014-06-16,75.89889526367188
2014-06-17,76.6125717163086
2014-06-18,77.16859436035156
2014-06-19,75.7495346069336
2014-06-20,75.89889526367188
2014-06-23,76.00677490234375
2014-06-24,75.20182800292969
2014-06-25,76.635498046875
2014-06-26,76.59383392333984
2014-06-27,77.43570709228516
2014-06-30,76.9355697631836
2014-07-01,78.73602294921875
2014-07-02,79.95299530029297
2014-07-03,80.46978759765625
2014-07-07,79.79463195800781
2014-07-08,78.65267181396484
2014-07-09,78.6026611328125
2014-07-10,79.52788543701172
2014-07-11,81.49504852294922
2014-07-14,82.045166015625
2014-07-15,82.27857971191406
2014-07-16,84.37908935546875
2014-07-17,81.811767578125
2014-07-18,82.90371704101562
2014-07-21,82.54530334472656
2014-07-22,83.4872055053711
2014-07-23,83.0204086303711
2014-07-24,83.0204086303711
2014-07-25,82.82035827636719
2014-07-28,84.02897644042969
2014-07-29,84.01233673095703
2014-07-30,84.32907104492188
2014-07-31,83.26212310791016
2014-08-01,83.60388946533203
2014-08-04,85.104248046875
2014-08-05,84.72917175292969
2014-08-06,84.92088317871094
2014-08-07,84.6875
2014-08-08,84.43743133544922
2014-08-11,84.13735961914062
2014-08-12,82.94539642333984
2014-08-13,83.687255859375
2014-08-14,83.6539077758789
2014-08-15,83.87062072753906
2014-08-18,84.05398559570312
2014-08-19,83.36215209960938
2014-08-20,83.55387115478516
2014-08-21,83.93730163574219
2014-08-22,84.18736267089844
2014-08-25,84.94589233398438
2014-08-26,84.97920989990234
2014-08-27,85.61272430419922
2014-08-28,85.0792465209961
2014-08-29,85.86277770996094
2014-09-02,85.02090454101562
2014-09-03,84.80418395996094
2014-09-04,84.14568328857422
2014-09-05,84.12068939208984
2014-09-08,83.7206039428711
2014-09-09,83.22879028320312
2014-09-10,83.26212310791016
2014-09-11,83.40384674072266
2014-09-12,83.26212310791016
2014-09-15,81.31165313720703
2014-09-16,81.77010345458984
2014-09-17,81.5367202758789
2014-09-18,83.00373840332031
2014-09-19,82.12018585205078
2014-09-22,81.85345458984375
2014-09-23,80.86986541748047
2014-09-24,81.97848510742188
2014-09-25,80.17803955078125
2014-09-26,81.0949478149414
2014-09-29,80.22806549072266
2014-09-30,81.11994934082031
2014-10-01,79.16143035888672
2014-10-02,79.6050033569336
2014-10-03,79.8477554321289
2014-10-06,79.2618637084961
2014-10-07,78.09845733642578
2014-10-08,80.06535339355469
2014-10-09,78.16542053222656
2014-10-10,75.71307373046875
2014-10-13,72.3735122680664
2014-10-14,71.871337890625
2014-10-15,71.22687530517578
2014-10-16,71.62861633300781
2014-10-17,72.68321228027344
2014-10-20,73.51181030273438
2014-10-21,75.89720916748047
2014-10-22,74.71707153320312
2014-10-23,75.8218765258789
2014-10-24,76.73417663574219
2014-10-27,77.7971420288086
2014-10-28,77.90595245361328
2014-10-29,80.1741714477539
2014-10-30,79.67198181152344
2014-10-31,82.33355712890625
2014-11-03,84.32559204101562
2014-11-04,83.69784545898438
2014-11-05,84.76918029785156
2014-11-06,81.91508483886719
2014-11-07,81.77278137207031
2014-11-10,81.72256469726562
2014-11-11,81.14506530761719
2014-11-12,81.71419525146484
2014-11-13,81.88160705566406
2014-11-14,82.36705017089844
2014-11-17,82.47584533691406
2014-11-18,84.02425384521484
2014-11-19,83.62252044677734
2014-11-20,85.17929077148438
2014-11-21,85.12069702148438
2014-11-24,86.00791931152344
2014-11-25,85.89908599853516
2014-11-26,86.7695541381836
2014-11-28,86.43475341796875
2014-12-01,85.49734497070312
2014-12-02,85.97442626953125
2014-12-03,86.32596588134766
2014-12-04,86.8114013671875
2014-12-05,87.94133758544922
2014-12-08,87.92457580566406
2014-12-09,90.22628784179688
2014-12-10,89.74919128417969
2014-12-11,90.42715454101562
2014-12-12,88.4100341796875
2014-12-15,88.2175064086914
2014-12-16,87.45587158203125
2014-12-17,90.35182189941406
2014-12-18,94.04289245605469
2014-12-19,95.31509399414062
2014-12-22,95.64989471435547
2014-12-23,94.82965087890625
2014-12-24,94.6706314086914
2014-12-26,94.65386962890625
2014-12-29,94.612060546875
2014-12-30,94.33485412597656
2014-12-31,92.98252868652344
2015-01-02,92.75572967529297
2015-01-05,91.52941131591797
2015-01-06,89.48833465576172
2015-01-07,90.83224487304688
2015-01-08,92.71376037597656
2015-01-09,94.25926208496094
2015-01-12,92.6633529663086
2015-01-13,91.87379455566406
2015-01-14,91.36143493652344
2015-01-15,87.94281005859375
2015-01-16,89.34554290771484
2015-01-20,89.53031921386719
2015-01-21,89.56393432617188
2015-01-22,88.43839263916016
2015-01-23,89.11876678466797
2015-01-26,84.8182144165039
2015-01-27,82.0043716430664
2015-01-28,83.85226440429688
2015-01-29,84.8853988647461
2015-01-30,81.66839599609375
2015-02-02,82.66793823242188
2015-02-03,84.57463836669922
2015-02-04,87.38845825195312
2015-02-05,87.44725799560547
2015-02-06,86.85089111328125
2015-02-09,86.1789321899414
2015-02-10,87.42205047607422
2015-02-11,89.11035919189453
2015-02-12,90.03430938720703
2015-02-13,90.3871078491211
2015-02-17,89.6815185546875
2015-02-18,91.55462646484375
2015-02-19,92.26017761230469
2015-02-20,93.49491882324219
2015-02-23,93.31011199951172
2015-02-24,91.52941131591797
2015-02-25,89.1607437133789
2015-02-26,90.1603012084961
2015-02-27,89.85792541503906
2015-03-02,91.36981201171875
2015-03-03,88.673583984375
2015-03-04,88.4971923828125
2015-03-05,88.51398468017578
2015-03-06,86.12013244628906
2015-03-09,86.1621322631836
2015-03-10,83.48270416259766
2015-03-11,82.22276306152344
2015-03-12,82.78551483154297
2015-03-13,81.63480377197266
2015-03-16,82.48314666748047
2015-03-17,81.15603637695312
2015-03-18,82.21435546875
2015-03-19,83.4071044921875
2015-03-20,84.3646469116211
2015-03-23,83.69266510009766
2015-03-24,82.26476287841797
2015-03-25,79.47614288330078
2015-03-26,78.6529541015625
2015-03-27,77.88861846923828
2015-03-30,78.05662536621094
2015-03-31,76.85742950439453
2015-04-01,77.98905944824219
2015-04-02,78.53797912597656
2015-04-06,78.69843292236328
2015-04-07,79.4753646850586
2015-04-08,79.30644226074219
2015-04-09,79.39934539794922
2015-04-10,80.97856140136719
2015-04-13,80.64920806884766
2015-04-14,81.20658874511719
2015-04-15,83.63872528076172
2015-04-16,82.61688232421875
2015-04-17,83.97652435302734
2015-04-20,85.78374481201172
2015-04-21,84.17919158935547
2015-04-22,84.71121978759766
2015-04-23,84.67745971679688
2015-04-24,84.23829650878906
2015-04-27,83.5204849243164
2015-04-28,82.67599487304688
2015-04-29,80.92788696289062
2015-04-30,82.54087829589844
2015-05-01,83.88362121582031
2015-05-04,84.0356216430664
2015-05-05,81.73860931396484
2015-05-06,80.11717224121094
2015-05-07,80.09183502197266
2015-05-08,81.51902770996094
2015-05-11,81.11367797851562
2015-05-12,81.03766632080078
2015-05-13,81.03766632080078
2015-05-14,83.106689453125
2015-05-15,82.48177337646484
2015-05-18,82.65067291259766
2015-05-19,80.7252197265625
2015-05-20,80.08338165283203
2015-05-21,80.43807220458984
2015-05-22,80.42120361328125
2015-05-26,78.70687103271484
2015-05-27,79.69493103027344
2015-05-28,83.7991714477539
2015-05-29,82.21997833251953
2015-06-01,82.02571868896484
2015-06-02,81.87373352050781
2015-06-03,82.87866973876953
2015-06-04,80.56476593017578
2015-06-05,80.11717224121094
2015-06-08,78.20018005371094
2015-06-09,77.72726440429688
2015-06-10,79.04466247558594
2015-06-11,79.77092742919922
2015-06-12,78.54640197753906
2015-06-15,77.48236083984375
2015-06-16,76.89119720458984
2015-06-17,77.71036529541016
2015-06-18,78.04818725585938
2015-06-19,76.8658676147461
2015-06-22,77.35565948486328
2015-06-23,74.8390884399414
2015-06-24,74.0875015258789
2015-06-25,72.58428955078125
2015-06-26,71.31755065917969
2015-06-29,69.21475219726562
2015-06-30,66.63172149658203
2015-07-01,67.4984130859375
2015-07-02,68.71345520019531
2015-07-06,67.82128143310547
2015-07-07,67.82128143310547
2015-07-08,66.53826141357422
2015-07-09,65.72257995605469
2015-07-10,65.51016235351562
2015-07-13,66.0284652709961
2015-07-14,66.58075714111328
2015-07-15,66.86115264892578
2015-07-16,67.03108215332031
2015-07-17,67.06507110595703
2015-07-20,66.59774017333984
2015-07-21,66.86115264892578
2015-07-22,66.7166976928711
2015-07-23,66.18989562988281
2015-07-24,65.6460952758789
2015-07-27,64.99185943603516
2015-07-28,66.053955078125
2015-07-29,66.9121322631836
2015-07-30,73.44615173339844
2015-07-31,73.12327575683594
2015-08-03,72.9448471069336
2015-08-04,71.70430755615234
2015-08-05,71.9592056274414
2015-08-06,71.53435516357422
2015-08-07,70.95659637451172
2015-08-10,72.18861389160156
2015-08-11,70.68470001220703
2015-08-12,70.65921783447266
2015-08-13,69.3082275390625
2015-08-14,70.09842681884766
2015-08-17,71.03307342529297
2015-08-18,70.78665161132812
2015-08-19,69.42717742919922
2015-08-20,67.79579162597656
2015-08-21,67.4984130859375
2015-08-24,65.35722351074219
2015-08-25,63.861785888671875
2015-08-26,66.8101806640625
2015-08-27,69.17227172851562
2015-08-28,69.06179809570312
2015-08-31,69.63958740234375
2015-09-01,68.35655212402344
2015-09-02,68.95135498046875
2015-09-03,69.50365447998047
2015-09-04,67.9912109375
2015-09-08,71.28797149658203
2015-09-09,70.00494384765625
2015-09-10,69.02782440185547
2015-09-11,68.424560546875
2015-09-14,68.51802062988281
2015-09-15,68.60299682617188
2015-09-16,68.95984649658203
2015-09-17,68.59449768066406
