,PM
2017-09-18,78.51283264160156
2017-09-19,78.02586364746094
2017-09-20,76.720458984375
2017-09-21,76.3755111694336
2017-09-22,76.09820556640625
2017-09-25,76.59870910644531
2017-09-26,76.61920166015625
2017-09-27,76.20950317382812
2017-09-28,76.33924865722656
2017-09-29,75.79983520507812
2017-10-02,75.7042236328125
2017-10-03,75.23990631103516
2017-10-04,76.07976531982422
2017-10-05,76.1617202758789
2017-10-06,75.97733306884766
2017-10-09,77.41127014160156
2017-10-10,78.64034271240234
2017-10-11,78.01897430419922
2017-10-12,78.20333099365234
2017-10-13,77.83460998535156
2017-10-16,77.51370239257812
2017-10-17,76.91963195800781
2017-10-18,76.82405090332031
2017-10-19,73.84696197509766
2017-10-20,74.78244018554688
2017-10-23,74.67317199707031
2017-10-24,74.13373565673828
2017-10-25,73.06172180175781
2017-10-26,73.01390075683594
2017-10-27,72.33792114257812
2017-10-30,71.49124145507812
2017-10-31,71.45024871826172
2017-11-01,70.842529296875
2017-11-02,70.19389343261719
2017-11-03,70.0982666015625
2017-11-06,69.74319458007812
2017-11-07,70.34408569335938
2017-11-08,70.39189147949219
2017-11-09,69.96171569824219
2017-11-10,70.34408569335938
2017-11-13,70.67868041992188
2017-11-14,70.13923645019531
2017-11-15,69.68177032470703
2017-11-16,70.0982666015625
2017-11-17,70.08462524414062
2017-11-20,70.0163345336914
2017-11-21,70.57624816894531
2017-11-22,70.69915008544922
2017-11-24,70.4533462524414
2017-11-27,70.13923645019531
2017-11-28,70.24848175048828
2017-11-29,70.11193084716797
2017-11-30,70.15974426269531
2017-12-01,70.81522369384766
2017-12-04,71.42977142333984
2017-12-05,72.0101547241211
2017-12-06,73.47140502929688
2017-12-07,72.85686492919922
2017-12-08,72.78175354003906
2017-12-11,72.40619659423828
2017-12-12,73.26657104492188
2017-12-13,73.90840911865234
2017-12-14,73.52603912353516
2017-12-15,74.89167022705078
2017-12-18,73.72404479980469
2017-12-19,73.82646942138672
2017-12-20,71.97821807861328
2017-12-21,72.260986328125
2017-12-22,72.17133331298828
2017-12-26,71.79893493652344
2017-12-27,72.21269226074219
2017-12-28,72.28167724609375
2017-12-29,72.86095428466797
2018-01-02,71.99202728271484
2018-01-03,71.90235137939453
2018-01-04,71.35753631591797
2018-01-05,71.92996215820312
2018-01-08,71.81959533691406
2018-01-09,72.33684539794922
2018-01-10,72.84716796875
2018-01-11,72.31615447998047
2018-01-12,72.0678939819336
2018-01-16,72.32303619384766
2018-01-17,72.95751190185547
2018-01-18,72.46098327636719
2018-01-19,75.11609649658203
2018-01-22,75.04025268554688
2018-01-23,75.53677368164062
2018-01-24,76.27471923828125
2018-01-25,74.12991333007812
2018-01-26,75.99195098876953
2018-01-29,74.90232849121094
2018-01-30,74.44024658203125
2018-01-31,73.95061492919922
2018-02-01,72.52992248535156
2018-02-02,71.33683013916016
2018-02-05,68.06106567382812
2018-02-06,69.19206237792969
2018-02-07,68.19209289550781
2018-02-08,69.23345184326172
2018-02-09,68.923095703125
2018-02-12,70.61961364746094
2018-02-13,71.06790161132812
2018-02-14,70.71617126464844
2018-02-15,71.50926208496094
2018-02-16,71.93683624267578
2018-02-20,70.92996978759766
2018-02-21,71.52995300292969
2018-02-22,71.01961517333984
2018-02-23,73.17819213867188
2018-02-26,73.5713119506836
2018-02-27,71.77824401855469
2018-02-28,71.41270446777344
2018-03-01,72.19202423095703
2018-03-02,73.66094207763672
2018-03-05,74.27473449707031
2018-03-06,74.46782684326172
2018-03-07,73.71613311767578
2018-03-08,75.17127990722656
2018-03-09,74.68851470947266
2018-03-12,73.88853454589844
2018-03-13,73.95750427246094
2018-03-14,72.83338165283203
2018-03-15,72.40579986572266
2018-03-16,71.35064697265625
2018-03-19,70.1644515991211
2018-03-20,69.15068817138672
2018-03-21,68.1399154663086
2018-03-22,68.08414459228516
2018-03-23,66.66209411621094
2018-03-26,67.16400909423828
2018-03-27,67.42888641357422
2018-03-28,69.56197357177734
2018-03-29,69.29010772705078
2018-04-02,67.9935302734375
2018-04-03,69.6037826538086
2018-04-04,70.34966278076172
2018-04-05,70.89337921142578
2018-04-06,70.41938018798828
2018-04-09,70.19629669189453
2018-04-10,70.47512817382812
2018-04-11,70.21025848388672
2018-04-12,69.88260650634766
2018-04-13,70.9979476928711
2018-04-16,71.76473999023438
2018-04-17,72.00871276855469
2018-04-18,70.71215057373047
2018-04-19,59.698219299316406
2018-04-20,58.743221282958984
2018-04-23,58.32497787475586
2018-04-24,57.50239562988281
2018-04-25,57.028377532958984
2018-04-26,56.80530548095703
2018-04-27,57.551204681396484
2018-04-30,57.16085433959961
2018-05-01,56.603172302246094
2018-05-02,55.83637237548828
2018-05-03,56.07339859008789
2018-05-04,57.07023239135742
2018-05-07,56.81927490234375
2018-05-08,56.33131408691406
2018-05-09,57.15386962890625
2018-05-10,57.85792922973633
2018-05-11,56.603172302246094
2018-05-14,56.36617660522461
2018-05-15,55.71788024902344
2018-05-16,56.387081146240234
2018-05-17,56.49164581298828
2018-05-18,56.289493560791016
2018-05-21,55.871253967285156
2018-05-22,55.676055908203125
2018-05-23,56.95170974731445
2018-05-24,56.888973236083984
2018-05-25,56.00368118286133
2018-05-29,55.2578125
2018-05-30,55.98973846435547
2018-05-31,55.446014404296875
2018-06-01,54.497989654541016
2018-06-04,54.658321380615234
2018-06-05,54.03092956542969
2018-06-06,53.57087326049805
2018-06-07,53.94728469848633
2018-06-08,55.36236572265625
2018-06-11,56.09429931640625
2018-06-12,55.98973846435547
2018-06-13,55.83637237548828
2018-06-14,56.35919952392578
2018-06-15,57.07717514038086
2018-06-18,55.7875862121582
2018-06-19,56.35221481323242
2018-06-20,56.986572265625
2018-06-21,56.1806526184082
2018-06-22,56.68965148925781
2018-06-25,56.534114837646484
2018-06-26,56.39271926879883
2018-06-27,56.48465347290039
2018-06-28,57.72886276245117
2018-06-29,57.078468322753906
2018-07-02,56.725006103515625
2018-07-03,57.34712219238281
2018-07-05,57.99043655395508
2018-07-06,58.15302658081055
2018-07-09,58.096473693847656
2018-07-10,58.44287872314453
2018-07-11,58.56304168701172
2018-07-12,58.817543029785156
2018-07-13,58.449951171875
2018-07-16,57.912654876708984
2018-07-17,58.20252227783203
2018-07-18,58.07525634765625
2018-07-19,57.19158172607422
2018-07-20,59.602256774902344
2018-07-23,58.831687927246094
2018-07-24,59.07204818725586
2018-07-25,59.24879455566406
2018-07-26,59.708309173583984
2018-07-27,60.42231750488281
2018-07-30,61.23530197143555
2018-07-31,61.009071350097656
2018-08-01,60.47179412841797
2018-08-02,60.796993255615234
2018-08-03,61.39081954956055
2018-08-06,60.90302276611328
2018-08-07,60.46471405029297
2018-08-08,59.20637512207031
2018-08-09,59.6658821105957
2018-08-10,58.36510467529297
2018-08-13,57.8702507019043
2018-08-14,58.1883659362793
2018-08-15,58.96601867675781
2018-08-16,59.86384582519531
2018-08-17,60.12538528442383
2018-08-20,59.79313659667969
2018-08-21,59.05082702636719
2018-08-22,58.273193359375
2018-08-23,58.195430755615234
2018-08-24,56.336185455322266
2018-08-27,56.7391242980957
2018-08-28,56.20187759399414
2018-08-29,55.890804290771484
2018-08-30,55.54441452026367
2018-08-31,55.06369400024414
2018-09-04,54.886962890625
2018-09-05,55.69994354248047
2018-09-06,55.57976150512695
2018-09-07,55.565616607666016
2018-09-10,55.41008758544922
2018-09-11,54.75263214111328
2018-09-12,56.5906867980957
2018-09-13,56.39981460571289
2018-09-14,56.081687927246094
2018-09-17,56.76742935180664
2018-09-18,56.78864669799805
2018-09-19,57.19866180419922
2018-09-20,58.35803985595703
2018-09-21,59.20637512207031
2018-09-24,57.69350814819336
2018-09-25,57.292022705078125
2018-09-26,57.715023040771484
2018-09-27,58.439151763916016
2018-09-28,58.46065139770508
2018-10-01,58.661407470703125
2018-10-02,59.880226135253906
2018-10-03,59.442893981933594
2018-10-04,60.09531784057617
2018-10-05,60.29605484008789
2018-10-08,60.862457275390625
2018-10-09,60.67605972290039
2018-10-10,60.66889190673828
2018-10-11,59.0127067565918
2018-10-12,59.0127067565918
2018-10-15,59.85871887207031
2018-10-16,59.86588668823242
2018-10-17,60.62586212158203
2018-10-18,62.74806594848633
2018-10-19,63.68728256225586
2018-10-22,62.740909576416016
2018-10-23,63.45068359375
2018-10-24,63.952552795410156
2018-10-25,64.9778060913086
2018-10-26,63.809165954589844
2018-10-29,64.85591125488281
2018-10-30,64.86307525634766
2018-10-31,63.14240264892578
2018-11-01,63.3431282043457
2018-11-02,63.62989807128906
2018-11-05,64.2034912109375
2018-11-06,63.64425277709961
2018-11-07,63.859344482421875
2018-11-08,64.1532974243164
2018-11-09,63.93821334838867
2018-11-12,63.06351089477539
2018-11-13,61.94508743286133
2018-11-14,61.29979705810547
2018-11-15,61.53640365600586
2018-11-16,61.8948974609375
2018-11-19,62.826927185058594
2018-11-20,62.052608489990234
2018-11-21,60.188541412353516
2018-11-23,60.26022720336914
2018-11-26,60.109649658203125
2018-11-27,60.9771728515625
2018-11-28,61.93789291381836
2018-11-29,62.34657669067383
2018-11-30,62.03826904296875
2018-12-03,62.432613372802734
2018-12-04,61.249629974365234
2018-12-06,61.149253845214844
2018-12-07,60.62586212158203
2018-12-10,60.38210678100586
2018-12-11,60.46097946166992
2018-12-12,60.09531784057617
2018-12-13,60.468135833740234
2018-12-14,59.148948669433594
2018-12-17,58.36029052734375
2018-12-18,53.89364242553711
2018-12-19,52.444942474365234
2018-12-20,50.290061950683594
2018-12-21,48.200706481933594
2018-12-24,48.02599334716797
2018-12-26,48.673912048339844
2018-12-27,48.542869567871094
2018-12-28,48.97238540649414
2018-12-31,48.60110855102539
2019-01-02,49.00149154663086
2019-01-03,48.36814498901367
2019-01-04,50.63222122192383
2019-01-07,49.08158493041992
2019-01-08,49.409175872802734
2019-01-09,49.438297271728516
2019-01-10,49.61302185058594
2019-01-11,50.5958137512207
2019-01-14,50.68318176269531
2019-01-15,51.32381820678711
2019-01-16,51.50581741333008
2019-01-17,52.79436111450195
2019-01-18,53.718929290771484
2019-01-22,53.00547790527344
2019-01-23,53.871803283691406
2019-01-24,52.08821105957031
2019-01-25,52.94725036621094
2019-01-28,54.12660598754883
2019-01-29,54.17028045654297
2019-01-30,54.221248626708984
2019-01-31,55.85195541381836
2019-02-01,55.131248474121094
2019-02-04,55.36419677734375
2019-02-05,55.189476013183594
2019-02-06,54.97108459472656
2019-02-07,55.8592529296875
2019-02-08,58.22523880004883
2019-02-11,57.54819107055664
2019-02-12,58.67658615112305
2019-02-13,59.18618392944336
2019-02-14,59.58659362792969
2019-02-15,60.75864028930664
2019-02-19,60.70769119262695
2019-02-20,61.908897399902344
2019-02-21,62.302001953125
2019-02-22,63.444969177246094
2019-02-25,63.04457092285156
2019-02-26,62.979042053222656
2019-02-27,63.53233337402344
2019-02-28,63.292091369628906
2019-03-01,63.707069396972656
2019-03-04,63.53961181640625
2019-03-05,63.32121658325195
2019-03-06,63.35033416748047
2019-03-07,63.31393051147461
2019-03-08,63.66337203979492
2019-03-11,64.96647644042969
2019-03-12,64.64617156982422
2019-03-13,65.15575408935547
2019-03-14,65.36687469482422
2019-03-15,66.13856506347656
2019-03-18,66.05120086669922
2019-03-19,65.8837661743164
2019-03-20,66.0584716796875
2019-03-21,66.91022491455078
2019-03-22,66.37152862548828
2019-03-25,65.0739974975586
2019-03-26,65.3099136352539
2019-03-27,64.15987396240234
2019-03-28,64.34418487548828
2019-03-29,65.16249084472656
2019-04-01,65.02242279052734
2019-04-02,64.8823471069336
2019-04-03,63.26045227050781
2019-04-04,63.4521484375
2019-04-05,62.987709045410156
2019-04-08,62.891845703125
2019-04-09,63.28258514404297
2019-04-10,63.186737060546875
2019-04-11,63.039306640625
2019-04-12,63.23098373413086
2019-04-15,63.54059982299805
2019-04-16,63.55535888671875
2019-04-17,63.01719665527344
2019-04-18,62.28733444213867
2019-04-22,62.13990783691406
2019-04-23,62.596981048583984
2019-04-24,62.257843017578125
2019-04-25,61.62385177612305
2019-04-26,62.486385345458984
2019-04-29,62.589595794677734
2019-04-30,63.81337356567383
2019-05-01,63.23835372924805
2019-05-02,62.604339599609375
2019-05-03,63.17937469482422
2019-05-06,62.75180435180664
2019-05-07,62.24311828613281
2019-05-08,61.786033630371094
2019-05-09,61.87449645996094
2019-05-10,62.32420349121094
2019-05-13,61.7049446105957
2019-05-14,61.99244689941406
2019-05-15,62.913963317871094
2019-05-16,63.039306640625
2019-05-17,63.99768829345703
2019-05-20,63.570098876953125
2019-05-21,63.22361373901367
2019-05-22,63.024559020996094
2019-05-23,63.57746887207031
2019-05-24,62.39793395996094
2019-05-28,60.11992263793945
2019-05-29,59.81767272949219
2019-05-30,58.68235778808594
2019-05-31,56.86143493652344
2019-06-03,57.952510833740234
2019-06-04,57.87143325805664
2019-06-05,56.94991683959961
2019-06-06,56.913028717041016
2019-06-07,57.62813949584961
2019-06-10,56.736114501953125
2019-06-11,57.60602569580078
2019-06-12,56.920413970947266
2019-06-13,57.200557708740234
2019-06-14,56.913028717041016
2019-06-17,57.49543762207031
2019-06-18,56.84669494628906
2019-06-19,56.5075798034668
2019-06-20,57.757301330566406
2019-06-21,59.2839241027832
2019-06-24,58.24372100830078
2019-06-25,58.98459243774414
2019-06-26,57.906982421875
2019-06-27,58.31107711791992
2019-06-28,58.76756286621094
2019-07-01,58.35600280761719
2019-07-02,59.680564880371094
2019-07-03,60.33910369873047
2019-07-05,59.957462310791016
2019-07-08,59.57579803466797
2019-07-09,59.448570251464844
2019-07-10,60.077186584472656
2019-07-11,60.81056213378906
2019-07-12,61.282020568847656
2019-07-15,60.96770477294922
2019-07-16,61.05004119873047
2019-07-17,60.653411865234375
2019-07-18,65.63738250732422
2019-07-19,66.40070343017578
2019-07-22,65.06864166259766
2019-07-23,64.91896057128906
2019-07-24,63.62434387207031
2019-07-25,64.08082580566406
2019-07-26,64.3427734375
2019-07-29,64.92646789550781
2019-07-30,64.58221435546875
2019-07-31,62.56916046142578
2019-08-01,61.701087951660156
2019-08-02,62.98824691772461
2019-08-05,60.06220626831055
2019-08-06,60.85546112060547
2019-08-07,60.8853874206543
2019-08-08,61.72354507446289
2019-08-09,61.805870056152344
2019-08-12,61.64870834350586
2019-08-13,62.8236198425293
2019-08-14,62.359649658203125
2019-08-15,63.22770690917969
2019-08-16,63.542030334472656
2019-08-19,63.616859436035156
2019-08-20,62.112693786621094
2019-08-21,62.15010070800781
2019-08-22,62.07526397705078
2019-08-23,60.78062057495117
2019-08-26,58.16889953613281
2019-08-27,53.6563720703125
2019-08-28,55.617042541503906
2019-08-29,54.41968536376953
2019-08-30,53.94822692871094
2019-09-03,54.37480163574219
2019-09-04,54.64418029785156
2019-09-05,53.84345245361328
2019-09-06,54.60678482055664
2019-09-09,54.85372543334961
2019-09-10,55.751747131347656
2019-09-11,56.17829895019531
2019-09-12,56.05109405517578
2019-09-13,54.66664505004883
2019-09-16,54.32987976074219
2019-09-17,53.895851135253906
2019-09-18,53.551612854003906
2019-09-19,53.663856506347656
2019-09-20,53.282203674316406
2019-09-23,53.88086700439453
2019-09-24,54.43620300292969
2019-09-25,57.26602554321289
2019-09-26,57.27364730834961
2019-09-27,57.15192413330078
2019-09-30,57.760494232177734
2019-10-01,59.20583724975586
2019-10-02,58.361446380615234
2019-10-03,58.39947509765625
2019-10-04,59.548152923583984
2019-10-07,58.703765869140625
2019-10-08,58.09519577026367
2019-10-09,58.91676712036133
2019-10-10,59.14497375488281
2019-10-11,59.297115325927734
2019-10-14,59.357967376708984
2019-10-15,59.578582763671875
2019-10-16,60.171932220458984
2019-10-17,60.742462158203125
2019-10-18,61.27495574951172
2019-10-21,62.22583770751953
2019-10-22,61.74658966064453
2019-10-23,62.21060562133789
2019-10-24,61.9595947265625
2019-10-25,62.36276626586914
2019-10-28,62.446441650390625
2019-10-29,62.26388168334961
2019-10-30,61.77702331542969
2019-10-31,61.95198440551758
2019-11-01,63.11585998535156
2019-11-04,63.4734001159668
2019-11-05,64.051513671875
2019-11-06,63.671165466308594
2019-11-07,62.56814193725586
2019-11-08,63.572288513183594
2019-11-11,63.70161437988281
2019-11-12,64.24933624267578
2019-11-13,64.45471954345703
2019-11-14,63.62554168701172
2019-11-15,64.50035095214844
2019-11-18,64.50035095214844
2019-11-19,63.48859786987305
2019-11-20,63.50381851196289
2019-11-21,63.48859786987305
2019-11-22,62.66704559326172
2019-11-25,62.65944290161133
2019-11-26,62.5833625793457
2019-11-27,62.743125915527344
2019-11-29,63.08543395996094
2019-12-02,62.83440017700195
2019-12-03,63.11585998535156
2019-12-04,62.45405197143555
2019-12-05,62.66704559326172
2019-12-06,63.32886505126953
2019-12-09,63.587493896484375
2019-12-10,63.82331848144531
2019-12-11,64.53838348388672
2019-12-12,63.937435150146484
2019-12-13,64.4090805053711
2019-12-16,65.61100006103516
2019-12-17,65.38277435302734
2019-12-18,66.09227752685547
2019-12-19,66.31592559814453
2019-12-20,65.76067352294922
2019-12-23,66.33906555175781
2019-12-24,66.40847778320312
2019-12-26,66.34677124023438
2019-12-27,66.5627212524414
2019-12-30,66.09227752685547
2019-12-31,65.62184143066406
2020-01-02,65.69895935058594
2020-01-03,65.5755844116211
2020-01-06,66.33906555175781
2020-01-07,66.63211822509766
2020-01-08,67.89689636230469
2020-01-09,68.08197784423828
2020-01-10,67.4496078491211
2020-01-13,67.72723388671875
2020-01-14,67.5421371459961
2020-01-15,68.11282348632812
2020-01-16,68.29792785644531
2020-01-17,68.39818572998047
2020-01-21,68.53699493408203
2020-01-22,68.62184143066406
2020-01-23,67.15654754638672
2020-01-24,66.4393310546875
2020-01-27,65.32878875732422
2020-01-28,65.30565643310547
2020-01-29,64.75038146972656
2020-01-30,65.03572845458984
2020-01-31,63.778663635253906
2020-02-03,64.01001739501953
2020-02-04,64.47274017333984
2020-02-05,64.7349624633789
2020-02-06,66.46244812011719
2020-02-07,67.44188690185547
2020-02-10,68.44445037841797
2020-02-11,68.97659301757812
2020-02-12,67.7889404296875
2020-02-13,68.49845123291016
2020-02-14,68.25166320800781
2020-02-18,67.43417358398438
2020-02-19,67.77349853515625
2020-02-20,67.43417358398438
2020-02-21,69.13082122802734
2020-02-24,65.99202728271484
2020-02-25,65.55244445800781
2020-02-26,66.51643371582031
2020-02-27,64.06400299072266
2020-02-28,63.13856887817383
2020-03-02,65.52928924560547
2020-03-03,64.3956298828125
2020-03-04,68.43675994873047
2020-03-05,67.7580795288086
2020-03-06,67.30307006835938
2020-03-09,62.95347595214844
2020-03-10,65.34422302246094
2020-03-11,61.57301712036133
2020-03-12,55.719573974609375
2020-03-13,61.31081008911133
2020-03-16,53.675880432128906
2020-03-17,57.061466217041016
2020-03-18,50.05893325805664
2020-03-19,51.23115921020508
2020-03-20,47.957576751708984
2020-03-23,47.086185455322266
2020-03-24,49.92799758911133
2020-03-25,51.867034912109375
2020-03-26,55.86284255981445
2020-03-27,54.2849235534668
2020-03-30,56.954044342041016
2020-03-31,57.27590560913086
2020-04-01,55.831451416015625
2020-04-02,58.3592414855957
2020-04-03,57.66841125488281
2020-04-06,59.411197662353516
2020-04-07,58.49270248413086
2020-04-08,58.610469818115234
2020-04-09,59.14427947998047
2020-04-13,58.053070068359375
2020-04-14,60.588741302490234
2020-04-15,59.222782135009766
2020-04-16,59.18353271484375
2020-04-17,61.201053619384766
2020-04-20,60.3375244140625
2020-04-21,56.74207305908203
2020-04-22,57.35440444946289
2020-04-23,56.349552154541016
2020-04-24,57.83327865600586
2020-04-27,58.814552307128906
2020-04-28,60.6436882019043
2020-04-29,60.054908752441406
2020-04-30,58.56336212158203
2020-05-01,57.52711486816406
2020-05-04,57.55067443847656
2020-05-05,56.67927169799805
2020-05-06,56.12974548339844
2020-05-07,55.06211471557617
2020-05-08,56.52226257324219
2020-05-11,55.95703887939453
2020-05-12,54.850154876708984
2020-05-13,54.0023193359375
2020-05-14,53.35074234008789
2020-05-15,53.20943069458008
2020-05-18,53.57840347290039
2020-05-19,53.78251266479492
2020-05-20,55.3211669921875
2020-05-21,55.3447265625
2020-05-22,55.305458068847656
2020-05-26,56.62431716918945
2020-05-27,58.02169418334961
2020-05-28,57.70767593383789
2020-05-29,57.589900970458984
2020-06-01,57.927490234375
2020-06-02,57.880374908447266
2020-06-03,58.25718307495117
2020-06-04,59.026519775390625
2020-06-05,59.59174346923828
2020-06-08,60.996952056884766
2020-06-09,59.38763427734375
2020-06-10,58.987274169921875
2020-06-11,55.93348693847656
2020-06-12,55.28192138671875
2020-06-15,56.67927169799805
2020-06-16,58.610469818115234
2020-06-17,58.16297912597656
2020-06-18,58.56336212158203
2020-06-19,57.58237838745117
2020-06-22,57.454769134521484
2020-06-23,57.01613235473633
2020-06-24,55.899566650390625
2020-06-25,56.36214065551758
2020-06-26,54.926570892333984
2020-06-29,56.234535217285156
2020-06-30,55.87563705444336
2020-07-01,55.8198127746582
2020-07-02,56.19465255737305
2020-07-06,56.30631637573242
2020-07-07,58.17256546020508
2020-07-08,57.66214370727539
2020-07-09,55.939449310302734
2020-07-10,58.18851852416992
2020-07-13,58.61919021606445
2020-07-14,59.26519012451172
2020-07-15,59.815486907958984
2020-07-16,60.09463882446289
2020-07-17,59.83942794799805
2020-07-20,58.132686614990234
2020-07-21,60.54923629760742
2020-07-22,60.613033294677734
2020-07-23,60.8523063659668
2020-07-24,61.29093933105469
2020-07-27,62.63877487182617
2020-07-28,62.1841926574707
2020-07-29,62.519142150878906
2020-07-30,61.76945877075195
2020-07-31,61.25904083251953
2020-08-03,61.03572463989258
2020-08-04,61.490318298339844
2020-08-05,61.378665924072266
2020-08-06,61.50627136230469
2020-08-07,61.80934143066406
2020-08-10,62.503196716308594
2020-08-11,62.78234100341797
2020-08-12,63.55596160888672
2020-08-13,62.31977844238281
2020-08-14,61.97681427001953
2020-08-17,62.41547393798828
2020-08-18,63.14921951293945
2020-08-19,62.76638412475586
2020-08-20,62.38357162475586
2020-08-21,62.2559700012207
2020-08-24,63.508094787597656
2020-08-25,63.50012969970703
2020-08-26,63.7872314453125
2020-08-27,63.803192138671875
2020-08-28,64.39336395263672
2020-08-31,63.63570022583008
2020-09-01,63.03755187988281
2020-09-02,63.7872314453125
2020-09-03,63.260860443115234
2020-09-04,63.12528991699219
2020-09-08,63.029571533203125
2020-09-09,64.17803955078125
2020-09-10,64.13018798828125
2020-09-11,64.78416442871094
2020-09-14,65.35042572021484
2020-09-15,64.91975402832031
2020-09-16,64.28169250488281
2020-09-17,63.380496978759766
2020-09-18,62.27190399169922
2020-09-21,62.07252883911133
2020-09-22,61.41854476928711
2020-09-23,61.167396545410156
2020-09-24,61.85603332519531
2020-09-25,61.08637237548828
2020-09-28,61.82363510131836
2020-09-29,60.22760009765625
2020-09-30,60.75421142578125
2020-10-01,60.065574645996094
2020-10-02,60.3248176574707
2020-10-05,61.499568939208984
2020-10-06,61.167396545410156
2020-10-07,64.04347229003906
2020-10-08,63.46015167236328
2020-10-09,63.90574645996094
2020-10-12,64.2622299194336
2020-10-13,64.1731185913086
2020-10-14,63.93006134033203
2020-10-15,64.11638641357422
2020-10-16,64.22171020507812
2020-10-19,63.063167572021484
2020-10-20,59.40932846069336
2020-10-21,59.80632781982422
2020-10-22,60.64889907836914
2020-10-23,60.31672286987305
2020-10-26,59.6685905456543
2020-10-27,57.78902816772461
2020-10-28,56.74388885498047
2020-10-29,57.23000717163086
2020-10-30,57.537845611572266
2020-11-02,58.03205871582031
2020-11-03,58.18597412109375
2020-11-04,57.959136962890625
2020-11-05,57.440643310546875
2020-11-06,57.07606506347656
2020-11-09,58.03205871582031
2020-11-10,60.559776306152344
2020-11-11,60.8514289855957
2020-11-12,60.35722351074219
2020-11-13,61.48335647583008
2020-11-16,63.703208923339844
2020-11-17,63.50067901611328
2020-11-18,62.76340866088867
2020-11-19,62.79582595825195
2020-11-20,62.16389846801758
2020-11-23,62.082881927490234
2020-11-24,63.20902633666992
2020-11-25,62.29351043701172
2020-11-27,61.49147415161133
2020-11-30,61.369930267333984
2020-12-01,62.40693283081055
2020-12-02,63.249515533447266
2020-12-03,63.597900390625
2020-12-04,65.42076873779297
2020-12-07,66.17422485351562
2020-12-08,66.95195770263672
2020-12-09,68.54798126220703
2020-12-10,68.83965301513672
2020-12-11,68.86395263671875
2020-12-14,68.37786102294922
2020-12-15,68.28873443603516
2020-12-16,69.37435150146484
2020-12-17,69.4067611694336
2020-12-18,69.74703216552734
2020-12-21,68.1915283203125
2020-12-22,67.55044555664062
2020-12-23,67.55867004394531
2020-12-24,67.8134536743164
2020-12-28,67.7970199584961
2020-12-29,67.28744506835938
2020-12-30,66.96690368652344
2020-12-31,68.0435791015625
2021-01-04,66.98334503173828
2021-01-05,67.7148208618164
2021-01-06,67.80522918701172
2021-01-07,68.19973754882812
2021-01-08,68.29014587402344
2021-01-11,67.64906311035156
2021-01-12,66.62993621826172
2021-01-13,66.7449951171875
2021-01-14,66.72034454345703
2021-01-15,66.52308654785156
2021-01-19,67.3121109008789
2021-01-20,67.14772033691406
2021-01-21,66.84362030029297
2021-01-22,66.30940246582031
2021-01-25,66.85184478759766
2021-01-26,67.38607025146484
2021-01-27,65.58615112304688
2021-01-28,66.80253601074219
2021-01-29,65.46287536621094
2021-02-01,64.97795867919922
2021-02-02,65.15054321289062
2021-02-03,65.93955993652344
2021-02-04,68.73396301269531
2021-02-05,69.2681884765625
2021-02-08,70.67359161376953
2021-02-09,70.37771606445312
2021-02-10,70.63249969482422
2021-02-11,70.15580749511719
2021-02-12,70.78044891357422
2021-02-16,70.68181610107422
2021-02-17,71.18315124511719
2021-02-18,70.95304107666016
2021-02-19,70.22978210449219
2021-02-22,71.09275817871094
2021-02-23,71.04345703125
2021-02-24,71.96394348144531
2021-02-25,71.10918426513672
2021-02-26,69.05448150634766
2021-03-01,69.8188247680664
2021-03-02,69.91746520996094
2021-03-03,69.98322296142578
2021-03-04,69.5394058227539
2021-03-05,70.81330871582031
2021-03-08,70.97769927978516
2021-03-09,71.56121826171875
2021-03-10,71.30645751953125
2021-03-11,71.19960021972656
2021-03-12,72.09545135498047
2021-03-15,72.06258392333984
2021-03-16,72.48995971679688
2021-03-17,73.31182861328125
2021-03-18,74.42958068847656
2021-03-19,74.33797454833984
2021-03-22,74.9460220336914
2021-03-23,73.3384780883789
2021-03-24,73.75492858886719
2021-03-25,73.87153625488281
2021-03-26,75.44576263427734
2021-03-29,75.7872543334961
2021-03-30,74.42127227783203
2021-03-31,73.91319274902344
2021-04-01,73.34678649902344
2021-04-05,73.79656982421875
2021-04-06,73.82156372070312
2021-04-07,73.53003692626953
2021-04-08,74.4962387084961
2021-04-09,75.85389709472656
2021-04-12,76.12041473388672
2021-04-13,75.61234283447266
2021-04-14,75.85389709472656
2021-04-15,76.48690795898438
2021-04-16,77.38646697998047
2021-04-19,76.35364532470703
2021-04-20,78.29434967041016
2021-04-21,78.45259094238281
2021-04-22,78.30266571044922
2021-04-23,78.80241394042969
2021-04-26,78.61917877197266
2021-04-27,78.71912384033203
2021-04-28,78.41927337646484
2021-04-29,79.20220947265625
2021-04-30,79.12726593017578
2021-05-03,79.8352279663086
2021-05-04,79.05229949951172
2021-05-05,79.4937515258789
2021-05-06,80.64318084716797
2021-05-07,81.13458251953125
2021-05-10,81.67597961425781
2021-05-11,81.03465270996094
2021-05-12,80.12674713134766
2021-05-13,81.25120544433594
2021-05-14,81.37612915039062
2021-05-17,81.25120544433594
2021-05-18,81.36780548095703
2021-05-19,80.21839141845703
2021-05-20,81.14293670654297
2021-05-21,81.14293670654297
2021-05-24,81.75926971435547
2021-05-25,81.22621154785156
2021-05-26,81.05128479003906
2021-05-27,80.52655792236328
2021-05-28,80.31834411621094
2021-06-01,80.60985565185547
2021-06-02,80.63484191894531
2021-06-03,81.10127258300781
