,AMAT
2021-03-12,110.75467681884766
2021-03-15,111.32640838623047
2021-03-16,114.83444213867188
2021-03-17,116.1911392211914
2021-03-18,110.74496459960938
2021-03-19,111.30705261230469
2021-03-22,115.63875579833984
2021-03-23,112.78001403808594
2021-03-24,117.35401153564453
2021-03-25,116.01670837402344
2021-03-26,124.66075897216797
2021-03-29,121.82142639160156
2021-03-30,122.83893585205078
2021-03-31,129.4673309326172
2021-04-01,137.1423797607422
2021-04-05,138.62503051757812
2021-04-06,135.22360229492188
2021-04-07,134.8360137939453
2021-04-08,135.0395050048828
2021-04-09,134.61312866210938
2021-04-12,130.82408142089844
2021-04-13,130.92095947265625
2021-04-14,129.9906463623047
2021-04-15,130.25233459472656
2021-04-16,129.5933074951172
2021-04-19,126.8411865234375
2021-04-20,124.6123275756836
2021-04-21,130.87249755859375
2021-04-22,127.67459106445312
2021-04-23,130.6884002685547
2021-04-26,133.0529022216797
2021-04-27,132.5489959716797
2021-04-28,131.49269104003906
2021-04-29,131.2019805908203
2021-04-30,128.60487365722656
2021-05-03,128.74058532714844
2021-05-04,124.73831176757812
2021-05-05,126.25975036621094
2021-05-06,127.65518951416016
2021-05-07,128.8374786376953
2021-05-10,120.83297729492188
2021-05-11,119.7282485961914
2021-05-12,111.32640838623047
2021-05-13,116.21051788330078
2021-05-14,120.96863555908203
2021-05-17,119.74762725830078
2021-05-18,118.04205322265625
2021-05-19,120.93956756591797
2021-05-20,126.27912139892578
2021-05-21,124.68016815185547
2021-05-24,130.41702270507812
2021-05-25,133.2467041015625
2021-05-26,132.89724731445312
2021-05-27,133.7903289794922
2021-05-28,134.09127807617188
2021-06-01,134.16897583007812
2021-06-02,134.94552612304688
2021-06-03,132.3924560546875
2021-06-04,135.76100158691406
2021-06-07,134.90672302246094
2021-06-08,131.88766479492188
2021-06-09,130.7130126953125
2021-06-10,133.14967346191406
2021-06-11,132.81959533691406
2021-06-14,134.96498107910156
2021-06-15,134.5863800048828
2021-06-16,132.97491455078125
2021-06-17,133.30499267578125
2021-06-18,127.39302062988281
2021-06-21,129.1597900390625
2021-06-22,129.5384063720703
2021-06-23,131.5381622314453
2021-06-24,134.2174530029297
2021-06-25,132.2080078125
2021-06-28,136.86767578125
2021-06-29,137.77044677734375
2021-06-30,138.23641967773438
2021-07-01,133.9165496826172
2021-07-02,134.12042236328125
2021-07-06,132.78076171875
2021-07-07,130.9265899658203
2021-07-08,128.65499877929688
2021-07-09,130.95570373535156
2021-07-12,132.8001708984375
2021-07-13,132.30508422851562
2021-07-14,131.6837921142578
2021-07-15,129.30540466308594
2021-07-16,124.43219757080078
2021-07-19,124.85934448242188
2021-07-20,128.11138916015625
2021-07-21,133.96507263183594
2021-07-22,133.16903686523438
2021-07-23,134.38250732421875
2021-07-26,134.43106079101562
2021-07-27,130.95570373535156
2021-07-28,133.19821166992188
2021-07-29,133.4796905517578
2021-07-30,135.83863830566406
2021-08-02,137.85780334472656
2021-08-03,138.00344848632812
2021-08-04,138.5858917236328
2021-08-05,138.11024475097656
2021-08-06,138.47915649414062
2021-08-09,137.84812927246094
2021-08-10,134.02333068847656
2021-08-11,130.8780517578125
2021-08-12,125.44181060791016
2021-08-13,126.10189819335938
2021-08-16,127.83960723876953
2021-08-17,125.0340805053711
2021-08-18,123.64588928222656
2021-08-19,125.42237854003906
2021-08-20,123.4808578491211
2021-08-23,127.64545440673828
2021-08-24,127.59690856933594
2021-08-25,129.1724090576172
2021-08-26,128.85145568847656
2021-08-27,132.7999725341797
2021-08-30,132.3136749267578
2021-08-31,131.41897583007812
2021-09-01,129.79483032226562
2021-09-02,130.75762939453125
2021-09-03,132.0997314453125
2021-09-07,132.7416229248047
2021-09-08,129.89205932617188
2021-09-09,131.29254150390625
2021-09-10,133.08197021484375
2021-09-13,135.61061096191406
2021-09-14,136.29135131835938
2021-09-15,137.35142517089844
2021-09-16,140.13290405273438
2021-09-17,136.9332275390625
2021-09-20,131.8079833984375
2021-09-21,131.4676055908203
2021-09-22,134.30740356445312
2021-09-23,137.23472595214844
2021-09-24,138.02247619628906
2021-09-27,138.81996154785156
2021-09-28,129.240478515625
2021-09-29,124.74736022949219
2021-09-30,125.19471740722656
2021-10-01,125.58374786376953
2021-10-04,121.76164245605469
2021-10-05,124.55284881591797
2021-10-06,123.04541015625
2021-10-07,124.3680648803711
2021-10-08,122.75365447998047
2021-10-11,123.99850463867188
2021-10-12,123.2788314819336
2021-10-13,124.68901062011719
2021-10-14,128.44297790527344
2021-10-15,127.97615051269531
2021-10-18,129.6197509765625
2021-10-19,130.9035186767578
2021-10-20,130.30055236816406
2021-10-21,129.67811584472656
2021-10-22,132.1969757080078
2021-10-25,132.03163146972656
2021-10-26,128.37493896484375
2021-10-27,128.53050231933594
2021-10-28,132.28453063964844
2021-10-29,132.89720153808594
2021-11-01,135.6786651611328
2021-11-02,137.33200073242188
2021-11-03,138.82968139648438
2021-11-04,146.00704956054688
2021-11-05,149.0802459716797
2021-11-08,148.75930786132812
2021-11-09,151.9978485107422
2021-11-10,146.2696075439453
2021-11-11,149.67349243164062
2021-11-12,152.5133056640625
2021-11-15,151.9783935546875
2021-11-16,153.5247344970703
2021-11-17,151.69635009765625
2021-11-18,154.38055419921875
2021-11-19,145.9097442626953
2021-11-22,143.4978790283203
2021-11-23,144.8302459716797
2021-11-24,145.1516876220703
2021-11-26,139.57981872558594
2021-11-29,147.3044891357422
2021-11-30,143.37884521484375
2021-12-01,147.74282836914062
2021-12-02,142.69692993164062
2021-12-03,142.05404663085938
2021-12-06,143.56393432617188
2021-12-07,152.8276824951172
2021-12-08,153.21731567382812
2021-12-09,148.6974639892578
2021-12-10,148.77537536621094
2021-12-13,143.29115295410156
2021-12-14,143.9048309326172
2021-12-15,149.68130493164062
2021-12-16,142.90150451660156
2021-12-17,142.36575317382812
2021-12-20,141.2552490234375
2021-12-21,147.49929809570312
2021-12-22,148.3759765625
2021-12-23,151.46392822265625
2021-12-27,158.50672912597656
2021-12-28,155.5064697265625
2021-12-29,156.81175231933594
2021-12-30,153.8894500732422
2021-12-31,153.28549194335938
2022-01-03,155.7889404296875
2022-01-04,154.25962829589844
2022-01-05,149.7592315673828
2022-01-06,152.2919158935547
2022-01-07,146.90509033203125
2022-01-10,145.71669006347656
2022-01-11,148.5026397705078
2022-01-12,155.41879272460938
2022-01-13,153.11016845703125
2022-01-14,162.67587280273438
2022-01-18,148.41497802734375
2022-01-19,139.36549377441406
2022-01-20,135.54698181152344
2022-01-21,131.5629119873047
2022-01-24,135.6833953857422
2022-01-25,129.54649353027344
2022-01-26,132.0694580078125
2022-01-27,126.78003692626953
2022-01-28,129.02049255371094
2022-01-31,134.6021270751953
2022-02-01,135.02099609375
2022-02-02,137.11529541015625
2022-02-03,132.97537231445312
2022-02-04,132.05970764160156
2022-02-07,132.60520935058594
2022-02-08,135.15736389160156
2022-02-09,140.46624755859375
2022-02-10,136.15097045898438
2022-02-11,129.0594482421875
2022-02-14,128.44577026367188
2022-02-15,136.21914672851562
2022-02-16,137.3101806640625
2022-02-17,132.9364013671875
2022-02-18,129.8971710205078
2022-02-22,127.11595916748047
2022-02-23,124.7739028930664
2022-02-24,130.19969177246094
2022-02-25,132.4441680908203
2022-02-28,130.96087646484375
2022-03-01,126.48167419433594
2022-03-02,129.96548461914062
2022-03-03,127.4867935180664
2022-03-04,122.7050552368164
2022-03-07,116.34243774414062
2022-03-08,121.15345764160156
2022-03-09,125.51554870605469
2022-03-10,121.95365905761719
2022-03-11,120.65575408935547
2022-03-14,117.23047637939453
2022-03-15,121.40716552734375
2022-03-16,127.3306655883789
2022-03-17,128.80421447753906
2022-03-18,131.878173828125
2022-03-21,130.96087646484375
2022-03-22,132.20997619628906
2022-03-23,128.24798583984375
2022-03-24,135.2449188232422
2022-03-25,133.75184631347656
2022-03-28,134.33737182617188
2022-03-29,138.02610778808594
2022-03-30,132.5222625732422
2022-03-31,128.61878967285156
2022-04-01,124.33476257324219
2022-04-04,126.31578063964844
2022-04-05,118.7723388671875
2022-04-06,116.44977569580078
2022-04-07,119.44569396972656
2022-04-08,117.06458282470703
2022-04-11,113.43435668945312
2022-04-12,111.79491424560547
2022-04-13,114.03939819335938
2022-04-14,110.62388610839844
2022-04-18,112.09742736816406
2022-04-19,114.23456573486328
2022-04-20,115.04452514648438
2022-04-21,112.89764404296875
2022-04-22,110.07740020751953
2022-04-25,111.70708465576172
2022-04-26,106.29104614257812
2022-04-27,106.18370056152344
2022-04-28,111.86321258544922
2022-04-29,107.6865234375
2022-05-02,110.24330139160156
2022-05-03,111.05325317382812
2022-05-04,115.94232940673828
2022-05-05,110.73123168945312
2022-05-06,109.78462982177734
2022-05-09,103.19757080078125
2022-05-10,104.5930404663086
2022-05-11,101.41172790527344
2022-05-12,104.18319702148438
2022-05-13,109.16007995605469
2022-05-16,107.81339263916016
2022-05-17,114.01988220214844
2022-05-18,108.65263366699219
2022-05-19,108.06710815429688
2022-05-20,103.89041900634766
2022-05-23,107.27667236328125
2022-05-24,104.01727294921875
2022-05-25,106.16942596435547
2022-05-26,112.56716918945312
2022-05-27,116.88127136230469
2022-05-31,114.73889923095703
2022-06-01,111.9704360961914
2022-06-02,114.77803039550781
2022-06-03,112.45958709716797
2022-06-06,112.49871063232422
2022-06-07,113.15413665771484
2022-06-08,110.01396942138672
2022-06-09,104.9074935913086
2022-06-10,99.66407775878906
2022-06-13,94.2249984741211
2022-06-14,94.51848602294922
2022-06-15,95.30107116699219
2022-06-16,87.64137268066406
2022-06-17,87.87616729736328
2022-06-21,93.10000610351562
2022-06-22,91.89676666259766
2022-06-23,91.25113677978516
2022-06-24,95.24238586425781
2022-06-27,95.4869384765625
2022-06-28,92.9532699584961
2022-06-29,89.94027709960938
2022-06-30,89.00115203857422
2022-07-01,84.39359283447266
2022-07-05,84.12946319580078
2022-07-06,84.67728424072266
2022-07-07,88.77615356445312
2022-07-08,89.20658874511719
2022-07-11,86.69249725341797
2022-07-12,86.80009460449219
2022-07-13,87.14247131347656
2022-07-14,89.6761474609375
2022-07-15,92.41523742675781
2022-07-18,91.11416625976562
2022-07-19,96.09346008300781
2022-07-20,100.0064697265625
2022-07-21,101.5814437866211
2022-07-22,99.45864868164062
2022-07-25,98.80320739746094
2022-07-26,96.75867462158203
2022-07-27,101.20970916748047
2022-07-28,102.87271881103516
2022-07-29,103.67489624023438
2022-08-01,104.08576965332031
2022-08-02,102.70643615722656
2022-08-03,106.6390151977539
2022-08-04,108.6444091796875
2022-08-05,107.23572540283203
2022-08-08,105.48466491699219
2022-08-09,97.49236297607422
2022-08-10,102.76514434814453
2022-08-11,103.23467254638672
2022-08-12,107.97919464111328
2022-08-15,107.3922348022461
2022-08-16,106.13029479980469
2022-08-17,103.69447326660156
2022-08-18,105.91510009765625
2022-08-19,102.35425567626953
2022-08-22,98.61734008789062
2022-08-23,99.71298217773438
2022-08-24,99.52665710449219
2022-08-25,102.97888946533203
2022-08-26,96.89823150634766
2022-08-29,94.68173217773438
2022-08-30,92.70061492919922
2022-08-31,92.25928497314453
2022-09-01,90.04277801513672
2022-09-02,89.4837417602539
2022-09-06,88.55204772949219
2022-09-07,90.17028045654297
2022-09-08,91.98467254638672
2022-09-09,94.65231323242188
2022-09-12,94.44635772705078
2022-09-13,88.65011596679688
2022-09-14,88.89529418945312
2022-09-15,87.20841217041016
2022-09-16,87.15938568115234
2022-09-19,87.99301147460938
2022-09-20,86.4238052368164
2022-09-21,85.41363525390625
2022-09-22,83.40309143066406
2022-09-23,82.66752624511719
2022-09-26,81.34351348876953
2022-09-27,82.53022766113281
2022-09-28,84.34461212158203
2022-09-29,82.79502868652344
2022-09-30,80.35295104980469
2022-10-03,84.58980560302734
2022-10-04,87.68897247314453
2022-10-05,87.50262451171875
2022-10-06,86.4238052368164
2022-10-07,81.01004791259766
2022-10-10,77.66570281982422
2022-10-11,74.83132934570312
2022-10-12,74.54690551757812
2022-10-13,77.89127349853516
2022-10-14,73.37982177734375
2022-10-17,72.97772216796875
2022-10-18,73.78192138671875
2022-10-19,75.7728500366211
2022-10-20,77.14590454101562
2022-10-21,80.8335189819336
2022-10-24,83.30502319335938
2022-10-25,85.84516143798828
2022-10-26,86.44342041015625
2022-10-27,84.87421417236328
2022-10-28,87.99301147460938
2022-10-31,86.59053802490234
2022-11-01,88.06166076660156
2022-11-02,86.07074737548828
2022-11-03,84.63883972167969
2022-11-04,89.93489837646484
2022-11-07,93.21060943603516
2022-11-08,95.58402252197266
2022-11-09,92.56330871582031
2022-11-10,102.7729263305664
2022-11-11,108.40243530273438
2022-11-14,105.53866577148438
2022-11-15,108.33379364013672
2022-11-16,102.21390533447266
2022-11-17,102.43946838378906
2022-11-18,102.6846694946289
2022-11-21,103.11619567871094
2022-11-22,104.97962951660156
2022-11-23,105.85460662841797
2022-11-25,104.03580474853516
2022-11-28,101.72542572021484
2022-11-29,101.50914001464844
2022-11-30,107.7520751953125
2022-12-01,105.20574951171875
2022-12-02,104.91080474853516
2022-12-05,104.63552856445312
2022-12-06,102.94452667236328
2022-12-07,104.32091522216797
2022-12-08,106.77877044677734
2022-12-09,105.5301742553711
2022-12-12,107.52594757080078
2022-12-13,109.98381042480469
2022-12-14,107.7914047241211
2022-12-15,102.79706573486328
2022-12-16,102.96417999267578
2022-12-19,102.23665618896484
2022-12-20,101.75492858886719
2022-12-21,104.11446380615234
2022-12-22,95.95438385009766
2022-12-23,95.58081817626953
2022-12-27,93.73249816894531
2022-12-28,92.64122772216797
2022-12-29,95.50215911865234
2022-12-30,95.73812866210938
2023-01-03,95.09907531738281
2023-01-04,97.63556671142578
2023-01-05,96.26899719238281
2023-01-06,102.51194763183594
2023-01-09,104.69451141357422
2023-01-10,106.21836853027344
2023-01-11,108.20431518554688
2023-01-12,108.34195709228516
2023-01-13,108.11583709716797
2023-01-17,107.56529998779297
2023-01-18,107.85037231445312
2023-01-19,104.37008666992188
2023-01-20,107.80123901367188
2023-01-23,112.23519897460938
2023-01-24,111.08490753173828
2023-01-25,112.02872467041016
2023-01-26,113.63124084472656
2023-01-27,110.60318756103516
2023-01-30,106.37567138671875
2023-01-31,109.6102066040039
2023-02-01,117.00341033935547
2023-02-02,122.1649169921875
2023-02-03,117.95706176757812
2023-02-06,115.7056655883789
2023-02-07,118.48795318603516
2023-02-08,113.99501037597656
2023-02-09,114.1228256225586
2023-02-10,112.83489990234375
2023-02-13,114.56523132324219
2023-02-14,116.44303131103516
2023-02-15,117.44581604003906
2023-02-16,113.44445037841797
2023-02-17,113.49360656738281
2023-02-21,109.40373992919922
2023-02-22,108.8026351928711
2023-02-23,111.26624298095703
2023-02-24,109.68952941894531
2023-02-27,110.43846130371094
2023-02-28,114.45906066894531
2023-03-01,115.55291748046875
2023-03-02,116.72557830810547
2023-03-03,117.2281494140625
2023-03-06,116.81427001953125
2023-03-07,114.67585754394531
2023-03-08,116.92266845703125
2023-03-09,115.33610534667969
2023-03-10,112.72469329833984
2023-03-13,114.153564453125
2023-03-14,118.58806610107422
2023-03-15,116.75513458251953
2023-03-16,121.04182434082031
2023-03-17,120.8151626586914
2023-03-20,122.23419189453125
2023-03-21,118.64718627929688
2023-03-22,117.12960815429688
2023-03-23,120.99253845214844
2023-03-24,117.78986358642578
2023-03-27,117.13947296142578
2023-03-28,114.70542907714844
2023-03-29,118.1052017211914
2023-03-30,120.33230590820312
2023-03-31,121.04182434082031
2023-04-03,120.53923797607422
2023-04-04,118.37127685546875
2023-04-05,115.6120376586914
2023-04-06,112.7838134765625
2023-04-10,114.80397033691406
2023-04-11,114.68571472167969
2023-04-12,111.51260375976562
2023-04-13,111.81808471679688
2023-04-14,111.25637817382812
2023-04-17,110.16254425048828
2023-04-18,109.65010833740234
2023-04-19,108.73365020751953
2023-04-20,112.72469329833984
2023-04-21,111.8082275390625
2023-04-24,111.95603942871094
2023-04-25,108.99971008300781
2023-04-26,108.7040786743164
2023-04-27,110.05415344238281
2023-04-28,111.38449096679688
2023-05-01,111.3056411743164
2023-05-02,110.52716064453125
2023-05-03,111.64070892333984
2023-05-04,110.81292724609375
2023-05-05,114.37036895751953
2023-05-08,114.06488037109375
2023-05-09,112.18268585205078
2023-05-10,113.72984313964844
2023-05-11,113.77910614013672
2023-05-12,114.39994049072266
2023-05-15,119.34686279296875
2023-05-16,119.15962219238281
2023-05-17,123.87003326416016
2023-05-18,128.02859497070312
2023-05-19,125.10183715820312
2023-05-22,124.7076644897461
2023-05-23,122.67764282226562
2023-05-24,120.26698303222656
2023-05-25,128.9019317626953
2023-05-26,134.4247589111328
2023-05-30,134.9286346435547
2023-05-31,131.69790649414062
2023-06-01,133.2095489501953
2023-06-02,133.01193237304688
2023-06-05,132.1227569580078
2023-06-06,132.33023071289062
2023-06-07,133.38735961914062
2023-06-08,134.56307983398438
2023-06-09,134.48402404785156
2023-06-12,138.3272705078125
2023-06-13,140.0858917236328
2023-06-14,139.47332763671875
2023-06-15,138.4260711669922
2023-06-16,137.26026916503906
2023-06-20,136.85519409179688
2023-06-21,135.0274200439453
2023-06-22,137.2503662109375
2023-06-23,134.43463134765625
2023-06-26,138.11981201171875
2023-06-27,144.78868103027344
2023-06-28,142.2989501953125
2023-06-29,142.49656677246094
2023-06-30,142.8028106689453
2023-07-03,143.72166442871094
2023-07-05,140.55023193359375
2023-07-06,138.69284057617188
2023-07-07,137.89256286621094
2023-07-10,138.87066650390625
2023-07-11,135.90672302246094
2023-07-12,137.22073364257812
2023-07-13,140.935546875
2023-07-14,141.02447509765625
2023-07-17,143.75131225585938
2023-07-18,142.773193359375
2023-07-19,140.07598876953125
2023-07-20,132.4290313720703
2023-07-21,134.7606658935547
2023-07-24,136.68724060058594
2023-07-25,138.3766632080078
2023-07-26,137.34918212890625
2023-07-27,144.38360595703125
2023-07-28,150.10400390625
2023-07-31,149.76809692382812
2023-08-01,150.79559326171875
2023-08-02,145.55931091308594
2023-08-03,146.0335235595703
2023-08-04,143.90936279296875
2023-08-07,148.57264709472656
2023-08-08,146.23114013671875
2023-08-09,143.41537475585938
2023-08-10,142.8719940185547
2023-08-11,137.16146850585938
2023-08-14,140.1846923828125
2023-08-15,138.39645385742188
2023-08-16,136.58843994140625
2023-08-17,135.9363555908203
2023-08-18,140.9454345703125
2023-08-21,146.98199462890625
2023-08-22,146.07305908203125
2023-08-23,146.53842163085938
2023-08-24,141.11251831054688
2023-08-25,142.9343719482422
2023-08-28,143.98390197753906
2023-08-29,148.4988555908203
2023-08-30,149.4592742919922
2023-08-31,151.25140380859375
2023-09-01,152.46926879882812
2023-09-05,152.093017578125
2023-09-06,151.667236328125
2023-09-07,146.76612854003906
2023-09-08,146.07305908203125
2023-09-11,145.26116943359375
2023-09-12,142.5482177734375
2023-09-13,143.15219116210938
2023-09-14,143.14230346679688
2023-09-15,136.88470458984375
2023-09-18,138.88475036621094
2023-09-19,136.35003662109375
2023-09-20,135.61734008789062
2023-09-21,133.85491943359375
2023-09-22,134.8252410888672
2023-09-25,135.2410888671875
2023-09-26,132.75587463378906
2023-09-27,133.72618103027344
2023-09-28,136.85499572753906
2023-09-29,137.0827178955078
2023-10-02,138.1322479248047
2023-10-03,135.3697967529297
2023-10-04,137.92433166503906
2023-10-05,137.90452575683594
2023-10-06,138.904541015625
2023-10-09,138.76593017578125
2023-10-10,140.0035858154297
2023-10-11,140.77589416503906
2023-10-12,143.5680389404297
2023-10-13,139.74618530273438
2023-10-16,139.60752868652344
2023-10-17,141.31056213378906
2023-10-18,140.05308532714844
2023-10-19,133.1024169921875
2023-10-20,132.7954864501953
2023-10-23,132.90438842773438
2023-10-24,133.56776428222656
2023-10-25,128.82510375976562
2023-10-26,129.54786682128906
2023-10-27,130.00335693359375
2023-10-30,129.73599243164062
2023-10-31,131.04298400878906
2023-11-01,133.9539337158203
2023-11-02,137.14212036132812
2023-11-03,138.36988830566406
2023-11-06,138.97386169433594
2023-11-07,140.34024047851562
2023-11-08,142.80564880371094
2023-11-09,141.756103515625
2023-11-10,149.1919403076172
2023-11-13,148.26121520996094
2023-11-14,152.55838012695312
2023-11-15,153.83563232421875
2023-11-16,153.28115844726562
2023-11-17,147.12257385253906
2023-11-20,151.06326293945312
2023-11-21,147.7760772705078
2023-11-22,148.32179260253906
2023-11-24,149.1751251220703
2023-11-27,149.6414794921875
2023-11-28,146.9127960205078
2023-11-29,148.20274353027344
2023-11-30,148.6194610595703
2023-12-01,150.4154510498047
2023-12-04,147.12118530273438
2023-12-05,145.01759338378906
2023-12-06,143.57884216308594
2023-12-07,147.24024963378906
2023-12-08,146.57545471191406
2023-12-11,153.9379425048828
2023-12-12,156.0018310546875
2023-12-13,155.7736358642578
2023-12-14,160.48683166503906
2023-12-15,160.6951904296875
2023-12-18,159.11749267578125
2023-12-19,161.07225036621094
2023-12-20,155.7041473388672
2023-12-21,160.13951110839844
2023-12-22,160.79443359375
2023-12-26,163.0071258544922
2023-12-27,162.93768310546875
2023-12-28,161.85610961914062
2023-12-29,160.81423950195312
2024-01-02,153.17388916015625
2024-01-03,150.27651977539062
2024-01-04,148.15310668945312
2024-01-05,147.84552001953125
2024-01-08,150.38568115234375
2024-01-09,149.8597869873047
2024-01-10,148.64926147460938
2024-01-11,150.77267456054688
2024-01-12,150.0780792236328
2024-01-16,152.5686492919922
2024-01-17,152.18165588378906
2024-01-18,159.09765625
2024-01-19,166.63876342773438
2024-01-22,166.99598693847656
2024-01-23,165.7556610107422
2024-01-24,172.79074096679688
2024-01-25,171.2924346923828
2024-01-26,165.60682678222656
2024-01-29,167.17459106445312
2024-01-30,164.9519500732422
2024-01-31,163.0269775390625
2024-02-01,165.67628479003906
2024-02-02,166.8769073486328
2024-02-05,169.7643585205078
2024-02-06,167.3928680419922
2024-02-07,169.57583618164062
2024-02-08,172.54266357421875
2024-02-09,184.40008544921875
2024-02-12,184.10240173339844
2024-02-13,178.9129180908203
2024-02-14,184.74737548828125
2024-02-15,186.20599365234375
2024-02-16,198.0237274169922
2024-02-20,187.6745147705078
2024-02-21,189.17535400390625
2024-02-22,198.518310546875
2024-02-23,195.96392822265625
2024-02-26,202.31517028808594
2024-02-27,201.6293487548828
2024-02-28,196.34161376953125
2024-02-29,200.3968505859375
2024-03-01,208.97450256347656
2024-03-04,208.2191162109375
2024-03-05,206.13186645507812
2024-03-06,210.8828582763672
2024-03-07,211.32020568847656
2024-03-08,204.31295776367188
2024-03-11,200.14837646484375
2024-03-12,203.6967315673828
2024-03-13,199.34329223632812
2024-03-14,199.53213500976562
2024-03-15,197.44488525390625
2024-03-18,199.5122528076172
2024-03-19,200.11854553222656
2024-03-20,203.81597900390625
2024-03-21,209.52117919921875
2024-03-22,208.97450256347656
2024-03-25,207.1953887939453
2024-03-26,205.41622924804688
2024-03-27,206.73814392089844
2024-03-28,204.97889709472656
2024-04-01,207.42396545410156
2024-04-02,204.85963439941406
2024-04-03,206.12193298339844
2024-04-04,202.1561279296875
2024-04-05,206.5890655517578
2024-04-08,207.77183532714844
2024-04-09,209.133544921875
2024-04-10,207.98057556152344
2024-04-11,211.6879425048828
2024-04-12,206.59901428222656
2024-04-15,204.43222045898438
2024-04-16,208.2091827392578
2024-04-17,198.67733764648438
2024-04-18,193.1411590576172
2024-04-19,188.61874389648438
2024-04-22,188.31063842773438
2024-04-23,192.0677032470703
2024-04-24,194.87057495117188
2024-04-25,196.30184936523438
2024-04-26,202.1461944580078
2024-04-29,204.01478576660156
2024-04-30,197.44488525390625
2024-05-01,192.8131561279297
2024-05-02,196.70938110351562
2024-05-03,202.8518829345703
2024-05-06,207.5929412841797
2024-05-07,206.06228637695312
2024-05-08,206.10203552246094
2024-05-09,205.0782928466797
2024-05-10,208.45765686035156
2024-05-13,205.37648010253906
2024-05-14,208.54713439941406
2024-05-15,216.1705780029297
2024-05-16,212.7315673828125
2024-05-17,210.7934112548828
2024-05-20,218.61566162109375
2024-05-21,218.46658325195312
2024-05-22,217.22189331054688
2024-05-23,217.02273559570312
2024-05-24,219.95022583007812
2024-05-28,220.37840270996094
2024-05-29,218.11805725097656
2024-05-30,215.6187286376953
2024-05-31,214.1649627685547
2024-06-03,213.29867553710938
2024-06-04,211.31712341308594
2024-06-05,222.419677734375
2024-06-06,220.80657958984375
2024-06-07,220.78665161132812
2024-06-10,227.18931579589844
2024-06-11,228.99160766601562
2024-06-12,236.638916015625
2024-06-13,236.53936767578125
2024-06-14,236.02157592773438
2024-06-17,241.82676696777344
2024-06-18,246.77561950683594
2024-06-20,238.968994140625
2024-06-21,234.40846252441406
2024-06-24,228.86215209960938
2024-06-25,233.2733154296875
2024-06-26,231.1822509765625
2024-06-27,231.54071044921875
2024-06-28,234.9860076904297
2024-07-01,236.3999481201172
2024-07-02,239.8352813720703
2024-07-03,242.27484130859375
2024-07-05,241.5579071044922
2024-07-08,245.24217224121094
2024-07-09,250.400146484375
2024-07-10,253.88523864746094
2024-07-11,240.2335662841797
2024-07-12,242.3644561767578
2024-07-15,244.5053253173828
2024-07-16,244.79408264160156
2024-07-17,219.1337432861328
2024-07-18,216.72401428222656
2024-07-19,209.36546325683594
2024-07-22,222.51927185058594
2024-07-23,218.7154998779297
2024-07-24,205.6513214111328
2024-07-25,201.45925903320312
2024-07-26,205.5915985107422
2024-07-29,204.69541931152344
2024-07-30,195.90298461914062
2024-07-31,211.29721069335938
2024-08-01,195.46484375
2024-08-02,181.0364990234375
2024-08-05,181.1161651611328
2024-08-06,182.53012084960938
2024-08-07,177.7505340576172
2024-08-08,189.73931884765625
2024-08-09,190.36663818359375
2024-08-12,192.2685089111328
2024-08-13,199.94570922851562
2024-08-14,200.77218627929688
2024-08-15,210.92877197265625
2024-08-16,207.0155029296875
2024-08-19,210.04257202148438
2024-08-20,205.28289794921875
2024-08-21,208.2303009033203
2024-08-22,199.7303009033203
2024-08-23,202.1945037841797
2024-08-26,195.7696075439453
2024-08-27,195.31069946289062
2024-08-28,192.4374542236328
2024-08-29,192.52723693847656
2024-08-30,196.7971954345703
2024-09-03,182.9397735595703
2024-09-04,181.95211791992188
2024-09-05,179.817138671875
2024-09-06,174.3400115966797
2024-09-09,177.13343811035156
2024-09-10,177.63226318359375
2024-09-11,185.50375366210938
2024-09-12,182.78016662597656
2024-09-13,188.02781677246094
2024-09-16,187.13990783691406
2024-09-17,188.1475372314453
2024-09-18,185.7032928466797
2024-09-19,196.2484893798828
2024-09-20,191.70916748046875
2024-09-23,193.58474731445312
2024-09-24,196.31832885742188
2024-09-25,196.84707641601562
2024-09-26,209.11822509765625
2024-09-27,204.43922424316406
2024-09-30,201.57595825195312
2024-10-01,196.73733520507812
2024-10-02,200.67807006835938
2024-10-03,199.12171936035156
2024-10-04,201.49615478515625
2024-10-07,199.66046142578125
2024-10-08,200.40870666503906
2024-10-09,204.57888793945312
2024-10-10,203.4814910888672
2024-10-11,204.57888793945312
2024-10-14,213.38818359375
2024-10-15,190.57183837890625
2024-10-16,184.15692138671875
2024-10-17,182.81008911132812
2024-10-18,185.9227752685547
2024-10-21,184.02723693847656
2024-10-22,182.57064819335938
2024-10-23,182.27134704589844
2024-10-24,183.3188934326172
2024-10-25,186.0823974609375
2024-10-28,184.90516662597656
2024-10-29,189.6739501953125
2024-10-30,184.86526489257812
2024-10-31,181.15399169921875
2024-11-01,182.94976806640625
2024-11-04,181.3934326171875
2024-11-05,186.04248046875
2024-11-06,187.08004760742188
2024-11-07,193.63462829589844
2024-11-08,191.5794677734375
2024-11-11,188.1175994873047
2024-11-12,186.17218017578125
2024-11-13,182.36114501953125
2024-11-14,185.56361389160156
2024-11-15,168.48377990722656
2024-11-18,170.32943725585938
2024-11-19,168.9127655029297
2024-11-20,170.0900115966797
2024-11-21,175.75
2024-11-22,174.8800048828125
2024-11-25,174.5500030517578
2024-11-26,173.1999969482422
