,APA
2017-09-15,36.176429748535156
2017-09-18,35.98924255371094
2017-09-19,35.521297454833984
2017-09-20,36.62735366821289
2017-09-21,36.89111328125
2017-09-22,37.06978225708008
2017-09-25,38.33747863769531
2017-09-26,39.103214263916016
2017-09-27,39.35845947265625
2017-09-28,38.967079162597656
2017-09-29,38.967079162597656
2017-10-02,38.89902114868164
2017-10-03,38.660789489746094
2017-10-04,38.405555725097656
2017-10-05,38.98410415649414
2017-10-06,38.43107604980469
2017-10-09,39.00962448120117
2017-10-10,36.1253776550293
2017-10-11,35.699974060058594
2017-10-12,35.23204040527344
2017-10-13,35.39369201660156
2017-10-16,36.355098724365234
2017-10-17,36.38063049316406
2017-10-18,36.287025451660156
2017-10-19,35.86162185668945
2017-10-20,35.544960021972656
2017-10-23,34.492210388183594
2017-10-24,34.35527420043945
2017-10-25,33.81606674194336
2017-10-26,33.8845329284668
2017-10-27,34.868804931640625
2017-10-30,34.9287109375
2017-10-31,35.40800476074219
2017-11-01,36.14407730102539
2017-11-02,35.67334747314453
2017-11-03,36.589134216308594
2017-11-06,39.14824295043945
2017-11-07,38.67749786376953
2017-11-08,38.09549331665039
2017-11-09,38.72028732299805
2017-11-10,37.7702522277832
2017-11-13,37.22248840332031
2017-11-14,35.844512939453125
2017-11-15,35.117008209228516
2017-11-16,34.65483856201172
2017-11-17,35.245391845703125
2017-11-20,35.151248931884766
2017-11-21,35.46792984008789
2017-11-22,35.55350875854492
2017-11-24,35.21116256713867
2017-11-27,34.11563491821289
2017-11-28,34.46652603149414
2017-11-29,34.868804931640625
2017-11-30,35.80172348022461
2017-12-01,37.847286224365234
2017-12-04,36.98284912109375
2017-12-05,36.075599670410156
2017-12-06,34.72330856323242
2017-12-07,34.7746467590332
2017-12-08,34.834571838378906
2017-12-11,34.39807891845703
2017-12-12,33.99579620361328
2017-12-13,34.064273834228516
2017-12-14,33.73902893066406
2017-12-15,33.78183364868164
2017-12-18,34.16697311401367
2017-12-19,34.44941329956055
2017-12-20,35.313865661621094
2017-12-21,37.06843948364258
2017-12-22,36.7260856628418
2017-12-26,37.111228942871094
2017-12-27,36.70896530151367
2017-12-28,36.69183349609375
2017-12-29,36.13551330566406
2018-01-02,37.9157600402832
2018-01-03,38.79732131958008
2018-01-04,40.089717864990234
2018-01-05,39.70456314086914
2018-01-08,39.30228805541992
2018-01-09,38.129730224609375
2018-01-10,37.650428771972656
2018-01-11,39.370765686035156
2018-01-12,40.36359405517578
2018-01-16,39.60186004638672
2018-01-17,39.82438659667969
2018-01-18,39.969879150390625
2018-01-19,39.62569046020508
2018-01-22,41.01108169555664
2018-01-23,41.10573959350586
2018-01-24,41.40690612792969
2018-01-25,40.830379486083984
2018-01-26,41.372493743896484
2018-01-29,40.141990661621094
2018-01-30,38.35216522216797
2018-01-31,38.61030960083008
2018-02-01,38.455406188964844
2018-02-02,36.8463020324707
2018-02-05,35.219970703125
2018-02-06,35.383460998535156
2018-02-07,34.03248977661133
2018-02-08,32.46638870239258
2018-02-09,32.036136627197266
2018-02-12,32.79338073730469
2018-02-13,32.440574645996094
2018-02-14,32.870819091796875
2018-02-15,32.7847785949707
2018-02-16,32.79338073730469
2018-02-20,32.95687484741211
2018-02-21,32.01033020019531
2018-02-22,29.988162994384766
2018-02-23,31.089595794677734
2018-02-26,30.960527420043945
2018-02-27,29.945146560668945
2018-02-28,29.38582420349121
2018-03-01,29.489084243774414
2018-03-02,29.92793083190918
2018-03-05,30.297948837280273
2018-03-06,30.42702865600586
2018-03-07,29.816076278686523
2018-03-08,30.091434478759766
2018-03-09,30.392602920532227
2018-03-12,30.470048904418945
2018-03-13,30.513076782226562
2018-03-14,30.676578521728516
2018-03-15,30.409818649291992
2018-03-16,31.098217010498047
2018-03-19,30.60772132873535
2018-03-20,31.210063934326172
2018-03-21,32.7847785949707
2018-03-22,32.07917404174805
2018-03-23,31.84683609008789
2018-03-26,32.07917404174805
2018-03-27,32.25126266479492
2018-03-28,32.139404296875
2018-03-29,33.11175537109375
2018-04-02,32.6126708984375
2018-04-03,32.69872283935547
2018-04-04,32.86220932006836
2018-04-05,33.34408950805664
2018-04-06,32.99128723144531
2018-04-09,33.08594512939453
2018-04-10,33.8001594543457
2018-04-11,34.10993957519531
2018-04-12,33.886207580566406
2018-04-13,34.953224182128906
2018-04-16,35.09950637817383
2018-04-17,35.58137893676758
2018-04-18,36.86350631713867
2018-04-19,36.166507720947266
2018-04-20,35.88083267211914
2018-04-23,35.95009994506836
2018-04-24,35.1796760559082
2018-04-25,35.491302490234375
2018-04-26,35.38743209838867
2018-04-27,34.78147888183594
2018-04-30,35.44802474975586
2018-05-01,35.01520919799805
2018-05-02,35.543243408203125
2018-05-03,33.3618278503418
2018-05-04,34.1841926574707
2018-05-07,34.1668701171875
2018-05-08,34.72954559326172
2018-05-09,35.70771408081055
2018-05-10,36.04531478881836
2018-05-11,35.846229553222656
2018-05-14,36.62529373168945
2018-05-15,36.807071685791016
2018-05-16,36.92827224731445
2018-05-17,38.09688186645508
2018-05-18,38.01033401489258
2018-05-21,38.33061981201172
2018-05-22,37.335121154785156
2018-05-23,36.85036087036133
2018-05-24,35.716373443603516
2018-05-25,34.00239944458008
2018-05-29,33.7600212097168
2018-05-30,35.240272521972656
2018-05-31,34.625675201416016
2018-06-01,33.73405838012695
2018-06-04,33.915836334228516
2018-06-05,33.9764289855957
2018-06-06,34.2620964050293
2018-06-07,36.14053726196289
2018-06-08,36.56470489501953
2018-06-11,38.60762023925781
2018-06-12,37.014835357666016
2018-06-13,37.49959182739258
2018-06-14,37.12736892700195
2018-06-15,36.019351959228516
2018-06-18,37.08409881591797
2018-06-19,37.447654724121094
2018-06-20,39.54251480102539
2018-06-21,38.39986801147461
2018-06-22,38.746124267578125
2018-06-25,37.343788146972656
2018-06-26,38.23539733886719
2018-06-27,39.72429275512695
2018-06-28,39.767581939697266
2018-06-29,40.46875762939453
2018-07-02,38.6768798828125
2018-07-03,39.62907409667969
2018-07-05,40.10518264770508
2018-07-06,40.60724639892578
2018-07-09,41.89706039428711
2018-07-10,42.07883834838867
2018-07-11,41.2737922668457
2018-07-12,40.745750427246094
2018-07-13,41.07469940185547
2018-07-16,39.819515228271484
2018-07-17,39.17894744873047
2018-07-18,38.48642349243164
2018-07-19,38.56433868408203
2018-07-20,38.63397216796875
2018-07-23,38.60786819458008
2018-07-24,39.217227935791016
2018-07-25,39.7830696105957
2018-07-26,39.800479888916016
2018-07-27,39.182403564453125
2018-07-30,40.096466064453125
2018-07-31,40.04423141479492
2018-08-01,39.12146759033203
2018-08-02,38.66008758544922
2018-08-03,39.304283142089844
2018-08-06,39.730831146240234
2018-08-07,40.375030517578125
2018-08-08,40.15739822387695
2018-08-09,37.68510818481445
2018-08-10,38.451171875
2018-08-13,38.0333137512207
2018-08-14,38.21612548828125
2018-08-15,36.54471206665039
2018-08-16,36.710113525390625
2018-08-17,36.56211853027344
2018-08-20,36.58823013305664
2018-08-21,37.14537811279297
2018-08-22,37.6763916015625
2018-08-23,37.3107795715332
2018-08-24,37.85921096801758
2018-08-27,38.102962493896484
2018-08-28,37.223724365234375
2018-08-29,38.068138122558594
2018-08-30,38.63397216796875
2018-08-31,38.155174255371094
2018-09-04,37.589351654052734
2018-09-05,38.23352813720703
2018-09-06,37.13667297363281
2018-09-07,37.319488525390625
2018-09-10,37.7025146484375
2018-09-11,38.38151931762695
2018-09-12,39.286865234375
2018-09-13,38.77326202392578
2018-09-14,39.57414627075195
2018-09-17,39.85271072387695
2018-09-18,40.27056884765625
2018-09-19,40.74066162109375
2018-09-20,39.7569580078125
2018-09-21,40.0094108581543
2018-09-24,41.33261489868164
2018-09-25,41.59376525878906
2018-09-26,41.1149787902832
2018-09-27,41.28908157348633
2018-09-28,41.498008728027344
2018-10-01,42.09867477416992
2018-10-02,42.264076232910156
2018-10-03,42.55134963989258
2018-10-04,42.20313262939453
2018-10-05,41.76788330078125
2018-10-08,41.78528594970703
2018-10-09,42.916969299316406
2018-10-10,40.3924446105957
2018-10-11,38.85161590576172
2018-10-12,39.286865234375
2018-10-15,38.79938507080078
2018-10-16,38.74714279174805
2018-10-17,37.6763916015625
2018-10-18,36.849395751953125
2018-10-19,36.866920471191406
2018-10-22,36.15760040283203
2018-10-23,34.83529281616211
2018-10-24,33.250274658203125
2018-10-25,33.40790557861328
2018-10-26,32.742366790771484
2018-10-29,31.68277359008789
2018-10-30,32.79491424560547
2018-10-31,33.127681732177734
2018-11-01,31.866680145263672
2018-11-02,31.472612380981445
2018-11-05,32.90876007080078
2018-11-06,32.698585510253906
2018-11-07,33.110172271728516
2018-11-08,31.542661666870117
2018-11-09,32.47090530395508
2018-11-12,31.568941116333008
2018-11-13,30.859619140625
2018-11-14,31.6302433013916
2018-11-15,32.39208984375
2018-11-16,32.77738952636719
2018-11-19,31.989273071289062
2018-11-20,30.3604736328125
2018-11-21,31.551420211791992
2018-11-23,30.526844024658203
2018-11-26,30.973453521728516
2018-11-27,30.719507217407227
2018-11-28,30.877126693725586
2018-11-29,31.12232780456543
2018-11-30,30.763294219970703
2018-12-03,31.954238891601562
2018-12-04,30.684476852416992
2018-12-06,29.686182022094727
2018-12-07,28.906808853149414
2018-12-10,27.374340057373047
2018-12-11,26.770103454589844
2018-12-12,27.43563461303711
2018-12-13,27.409366607666016
2018-12-14,26.481124877929688
2018-12-17,26.41982078552246
2018-12-18,25.605426788330078
2018-12-19,25.176340103149414
2018-12-20,23.643861770629883
2018-12-21,23.24979591369629
2018-12-24,22.24274253845215
2018-12-26,23.67889404296875
2018-12-27,23.41617774963379
2018-12-28,23.065900802612305
2018-12-31,22.98708724975586
2019-01-02,23.740188598632812
2019-01-03,23.801490783691406
2019-01-04,24.799779891967773
2019-01-07,25.33396339416504
2019-01-08,25.710512161254883
2019-01-09,27.024059295654297
2019-01-10,27.111629486083984
2019-01-11,27.23422622680664
2019-01-14,27.645801544189453
2019-01-15,27.803428649902344
2019-01-16,27.330554962158203
2019-01-17,27.750886917114258
2019-01-18,28.324617385864258
2019-01-22,27.821502685546875
2019-01-23,27.336034774780273
2019-01-24,28.10395622253418
2019-01-25,28.298139572143555
2019-01-28,28.501150131225586
2019-01-29,29.19845962524414
2019-01-30,29.480907440185547
2019-01-31,28.968961715698242
2019-02-01,28.818912506103516
2019-02-04,29.242584228515625
2019-02-05,28.977792739868164
2019-02-06,28.112781524658203
2019-02-07,26.947668075561523
2019-02-08,26.365110397338867
2019-02-11,26.78878402709961
2019-02-12,27.433128356933594
2019-02-13,28.492324829101562
2019-02-14,28.83656120300293
2019-02-15,29.392637252807617
2019-02-19,29.401464462280273
2019-02-20,29.83397102355957
2019-02-21,29.45442008972168
2019-02-22,29.542701721191406
2019-02-25,29.53386116027832
2019-02-26,29.2072811126709
2019-02-27,29.622133255004883
2019-02-28,29.286720275878906
2019-03-01,30.001678466796875
2019-03-04,29.719221115112305
2019-03-05,29.772184371948242
2019-03-06,28.8895206451416
2019-03-07,29.36615753173828
2019-03-08,28.2010498046875
2019-03-11,28.907176971435547
2019-03-12,29.728055953979492
2019-03-13,30.292953491210938
2019-03-14,30.24881935119629
2019-03-15,30.4077091217041
2019-03-18,30.901988983154297
2019-03-19,30.443012237548828
2019-03-20,31.149139404296875
2019-03-21,31.846446990966797
2019-03-22,30.734283447265625
2019-03-25,30.822547912597656
2019-03-26,31.47571563720703
2019-03-27,30.91082191467285
2019-03-28,30.972606658935547
2019-03-29,30.59305763244629
2019-04-01,30.866687774658203
2019-04-02,30.25765037536621
2019-04-03,29.180801391601562
2019-04-04,29.45442008972168
2019-04-05,31.39628028869629
2019-04-08,31.38746452331543
2019-04-09,30.787250518798828
2019-04-10,31.528676986694336
2019-04-11,31.458070755004883
2019-04-12,32.217159271240234
2019-04-15,31.731691360473633
2019-04-16,32.27012252807617
2019-04-17,32.517269134521484
2019-04-18,31.877395629882812
2019-04-22,32.96160888671875
2019-04-23,32.375064849853516
2019-04-24,31.53080940246582
2019-04-25,30.268875122070312
2019-04-26,29.38018226623535
2019-04-29,29.52236557006836
2019-04-30,29.246875762939453
2019-05-01,28.18044090270996
2019-05-02,26.465267181396484
2019-05-03,27.185108184814453
2019-05-06,27.353958129882812
2019-05-07,27.1140079498291
2019-05-08,27.202878952026367
2019-05-09,27.602792739868164
2019-05-10,27.744983673095703
2019-05-13,26.785194396972656
2019-05-14,27.558359146118164
2019-05-15,27.70054817199707
2019-05-16,27.753873825073242
2019-05-17,27.025144577026367
2019-05-20,26.598575592041016
2019-05-21,27.398395538330078
2019-05-22,26.207544326782227
2019-05-23,24.581239700317383
2019-05-24,24.28797149658203
2019-05-28,23.914718627929688
2019-05-29,23.692550659179688
2019-05-30,23.265975952148438
2019-05-31,23.168212890625
2019-06-03,23.89694595336914
2019-06-04,25.185546875
2019-06-05,24.918941497802734
2019-06-06,25.629894256591797
2019-06-07,25.727651596069336
2019-06-10,25.665437698364258
2019-06-11,25.63878631591797
2019-06-12,24.89228057861328
2019-06-13,25.203325271606445
2019-06-14,24.43016242980957
2019-06-17,24.74120330810547
2019-06-18,25.4521541595459
2019-06-19,25.43437957763672
2019-06-20,26.22532081604004
2019-06-21,26.340845108032227
2019-06-24,25.83429527282715
2019-06-25,25.078907012939453
2019-06-26,25.79874610900879
2019-06-27,25.4521541595459
2019-06-28,25.745426177978516
2019-07-01,25.949825286865234
2019-07-02,24.35017967224121
2019-07-03,24.243539810180664
2019-07-05,24.154666900634766
2019-07-08,23.550355911254883
2019-07-09,23.95026397705078
2019-07-10,24.412384033203125
2019-07-11,23.763639450073242
2019-07-12,23.914718627929688
2019-07-15,23.417051315307617
2019-07-16,22.430601119995117
2019-07-17,21.75519371032715
2019-07-18,20.928709030151367
2019-07-19,21.58441734313965
2019-07-22,21.43172264099121
2019-07-23,21.835918426513672
2019-07-24,22.267070770263672
2019-07-25,21.71915054321289
2019-07-26,21.49459457397461
2019-07-29,20.95566177368164
2019-07-30,21.647294998168945
2019-07-31,21.934722900390625
2019-08-01,21.665258407592773
2019-08-02,21.728130340576172
2019-08-05,20.883800506591797
2019-08-06,20.587383270263672
2019-08-07,19.752031326293945
2019-08-08,20.165220260620117
2019-08-09,19.734067916870117
2019-08-12,19.3568115234375
2019-08-13,19.689159393310547
2019-08-14,18.03641700744629
2019-08-15,17.901683807373047
2019-08-16,18.719072341918945
2019-08-19,19.67119026184082
2019-08-20,19.53645896911621
2019-08-21,19.518491744995117
2019-08-22,19.275968551635742
2019-08-23,18.58433723449707
2019-08-26,18.862781524658203
2019-08-27,18.82685661315918
2019-08-28,19.42867088317871
2019-08-29,19.796945571899414
2019-08-30,19.374773025512695
2019-09-03,19.231061935424805
2019-09-04,19.796945571899414
2019-09-05,20.362825393676758
2019-09-06,20.075395584106445
2019-09-09,21.24308967590332
2019-09-10,21.28800392150879
2019-09-11,21.54848861694336
2019-09-12,21.413753509521484
2019-09-13,21.862869262695312
2019-09-16,25.554582595825195
2019-09-17,23.371891021728516
2019-09-18,22.841938018798828
2019-09-19,23.138349533081055
2019-09-20,23.174280166625977
2019-09-23,23.515607833862305
2019-09-24,22.797025680541992
2019-09-25,22.92277717590332
2019-09-26,22.698219299316406
2019-09-27,23.08445930480957
2019-09-30,22.9946346282959
2019-10-01,21.79999351501465
2019-10-02,20.838890075683594
2019-10-03,20.99159049987793
2019-10-04,19.904733657836914
2019-10-07,19.22207260131836
2019-10-08,18.189109802246094
2019-10-09,18.440616607666016
2019-10-10,18.35079574584961
2019-10-11,19.240039825439453
2019-10-14,19.70712661743164
2019-10-15,19.922697067260742
2019-10-16,19.54543685913086
2019-10-17,19.86880111694336
2019-10-18,20.156240463256836
2019-10-21,20.683074951171875
2019-10-22,20.84657859802246
2019-10-23,21.382503509521484
2019-10-24,21.100921630859375
2019-10-25,20.047237396240234
2019-10-28,19.738393783569336
2019-10-29,20.02906608581543
2019-10-30,19.402305603027344
2019-10-31,19.6748104095459
2019-11-01,21.62775993347168
2019-11-04,22.272687911987305
2019-11-05,21.764013290405273
2019-11-06,21.455171585083008
2019-11-07,21.87301254272461
2019-11-08,22.19093894958496
2019-11-11,21.664094924926758
2019-11-12,21.618677139282227
2019-11-13,21.16449546813965
2019-11-14,21.2825870513916
2019-11-15,21.718595504760742
2019-11-18,20.873828887939453
2019-11-19,20.31973648071289
2019-11-20,20.77391242980957
2019-11-21,21.091833114624023
2019-11-22,21.26441764831543
2019-11-25,21.39158821105957
2019-11-26,20.792076110839844
2019-11-27,21.091833114624023
2019-11-29,20.23798942565918
2019-12-02,17.74911880493164
2019-12-03,16.6954288482666
2019-12-04,16.98610496520996
2019-12-05,16.877098083496094
2019-12-06,18.157869338989258
2019-12-09,18.739213943481445
2019-12-10,19.011720657348633
2019-12-11,19.329639434814453
2019-12-12,20.019983291625977
2019-12-13,19.393220901489258
2019-12-16,20.047237396240234
2019-12-17,20.41057586669922
2019-12-18,20.65582847595215
2019-12-19,20.628576278686523
2019-12-20,20.546823501586914
2019-12-23,24.098464965820312
2019-12-24,23.771455764770508
2019-12-26,23.862289428710938
2019-12-27,23.726041793823242
2019-12-30,23.162864685058594
2019-12-31,23.24461555480957
2020-01-02,23.03569984436035
2020-01-03,23.3354549407959
2020-01-06,23.2900333404541
2020-01-07,29.530380249023438
2020-01-08,29.730220794677734
2020-01-09,29.612131118774414
2020-01-10,29.412302017211914
2020-01-13,29.07620620727539
2020-01-14,30.511396408081055
2020-01-15,30.465988159179688
2020-01-16,30.066301345825195
2020-01-17,29.675718307495117
2020-01-21,29.05327796936035
2020-01-22,28.256919860839844
2020-01-23,27.707712173461914
2020-01-24,27.442256927490234
2020-01-27,26.407907485961914
2020-01-28,26.29806900024414
2020-01-29,25.712244033813477
2020-01-30,25.794626235961914
2020-01-31,25.117263793945312
2020-02-03,25.227109909057617
2020-02-04,25.75800895690918
2020-02-05,26.45368003845215
2020-02-06,26.490297317504883
2020-02-07,25.730552673339844
2020-02-10,25.602401733398438
2020-02-11,25.785476684570312
2020-02-12,26.06922721862793
2020-02-13,25.5566349029541
2020-02-14,25.044038772583008
2020-02-18,25.730552673339844
2020-02-19,26.060081481933594
2020-02-20,26.1607666015625
2020-02-21,25.996004104614258
2020-02-24,24.48567008972168
2020-02-25,23.341482162475586
2020-02-26,22.36205291748047
2020-02-27,22.9478816986084
2020-02-28,22.810575485229492
2020-03-02,23.359786987304688
2020-03-03,22.87465476989746
2020-03-04,23.0028018951416
2020-03-05,22.279674530029297
2020-03-06,18.94779396057129
2020-03-09,8.741613388061523
2020-03-10,9.876649856567383
2020-03-11,7.55165433883667
2020-03-12,7.103132724761963
2020-03-13,7.386892318725586
2020-03-16,4.997823238372803
2020-03-17,4.082470893859863
2020-03-18,4.064164161682129
2020-03-19,4.530993461608887
2020-03-20,4.421150207519531
2020-03-23,3.9451677799224854
2020-03-24,5.107665061950684
2020-03-25,5.39142370223999
2020-03-26,5.272429466247559
2020-03-27,4.448612689971924
2020-03-30,3.7620978355407715
2020-03-31,3.8261725902557373
2020-04-01,3.679716110229492
2020-04-02,4.293002128601074
2020-04-03,4.924595355987549
2020-04-06,5.373116970062256
2020-04-07,5.968095779418945
2020-04-08,6.938368797302246
2020-04-09,7.505886554718018
2020-04-13,7.670651435852051
2020-04-14,7.396045684814453
2020-04-15,7.267895698547363
2020-04-16,6.855988502502441
2020-04-17,7.7713398933410645
2020-04-20,7.762187957763672
2020-04-21,7.867763996124268
2020-04-22,8.648112297058105
2020-04-23,9.639616012573242
2020-04-24,9.814048767089844
2020-04-27,9.639616012573242
2020-04-28,9.79568862915039
2020-04-29,11.980667114257812
2020-04-30,12.008208274841309
2020-05-01,10.35570240020752
2020-05-04,11.071785926818848
2020-05-05,10.81473159790039
2020-05-06,10.658663749694824
2020-05-07,10.906537055969238
2020-05-08,11.429830551147461
2020-05-11,11.044245719909668
2020-05-12,10.823911666870117
2020-05-13,9.85076904296875
2020-05-14,9.511089324951172
2020-05-15,9.740604400634766
2020-05-18,10.94326114654541
2020-05-19,10.429146766662598
2020-05-20,10.970802307128906
2020-05-21,11.062607765197754
2020-05-22,11.172776222229004
2020-05-26,11.668526649475098
2020-05-27,11.54918098449707
2020-05-28,10.897359848022461
2020-05-29,9.905856132507324
2020-06-01,10.768828392028809
2020-06-02,11.227859497070312
2020-06-03,11.503275871276855
2020-06-04,11.934765815734863
2020-06-05,14.753204345703125
2020-06-08,16.27718162536621
2020-06-09,15.175512313842773
2020-06-10,13.614810943603516
2020-06-11,11.741971969604492
2020-06-12,12.641670227050781
2020-06-15,12.926267623901367
2020-06-16,13.376114845275879
2020-06-17,12.751836776733398
2020-06-18,13.054794311523438
2020-06-19,12.834461212158203
2020-06-22,13.109877586364746
2020-06-23,12.972171783447266
2020-06-24,11.999028205871582
2020-06-25,12.540681838989258
2020-06-26,12.164280891418457
2020-06-29,12.237722396850586
2020-06-30,12.393792152404785
2020-07-01,11.934765815734863
2020-07-02,12.173457145690918
2020-07-06,12.42133617401123
2020-07-07,11.723610877990723
2020-07-08,11.999028205871582
2020-07-09,11.090150833129883
2020-07-10,11.668526649475098
2020-07-13,11.494097709655762
2020-07-14,12.402973175048828
2020-07-15,12.687573432922363
2020-07-16,12.733473777770996
2020-07-17,12.201000213623047
2020-07-20,12.485599517822266
2020-07-21,13.704268455505371
2020-07-22,13.345564842224121
2020-07-23,13.235196113586426
2020-07-24,13.060441970825195
2020-07-27,12.591368675231934
2020-07-28,12.25106143951416
2020-07-29,12.55457878112793
2020-07-30,14.725189208984375
2020-07-31,14.11815357208252
2020-08-03,14.458462715148926
2020-08-04,14.605621337890625
2020-08-05,14.936731338500977
2020-08-06,14.348093032836914
2020-08-07,14.292905807495117
2020-08-10,14.973519325256348
2020-08-11,14.338892936706543
2020-08-12,14.486055374145508
2020-08-13,14.182536125183105
2020-08-14,14.366484642028809
2020-08-17,14.108957290649414
2020-08-18,14.026180267333984
2020-08-19,14.108957290649414
2020-08-20,13.557106971740723
2020-08-21,13.11562728881836
2020-08-24,13.299576759338379
2020-08-25,13.474328994750977
2020-08-26,12.9500732421875
2020-08-27,13.428342819213867
2020-08-28,13.842228889465332
2020-08-31,13.612292289733887
2020-09-01,13.741056442260742
2020-09-02,13.262788772583008
2020-09-03,13.235196113586426
2020-09-04,13.428342819213867
2020-09-08,11.993531227111816
2020-09-09,12.094705581665039
2020-09-10,11.046189308166504
2020-09-11,10.935821533203125
2020-09-14,10.972610473632812
2020-09-15,10.981805801391602
2020-09-16,11.496867179870605
2020-09-17,11.423288345336914
2020-09-18,11.634830474853516
2020-09-21,11.138165473937988
2020-09-22,11.257731437683105
2020-09-23,10.209219932556152
2020-09-24,10.0252685546875
2020-09-25,9.059530258178711
2020-09-28,9.44582462310791
2020-09-29,8.774408340454102
2020-09-30,8.710026741027832
2020-10-01,8.56286907196045
2020-10-02,8.958358764648438
2020-10-05,9.050333976745605
2020-10-06,8.66403865814209
2020-10-07,8.802002906799316
2020-10-08,9.32625961303711
2020-10-09,8.893976211547852
2020-10-12,8.56286907196045
2020-10-13,8.406510353088379
2020-10-14,8.461694717407227
2020-10-15,8.976755142211914
2020-10-16,8.61805248260498
2020-10-19,8.332932472229004
2020-10-20,8.83879280090332
2020-10-21,8.391548156738281
2020-10-22,8.705080032348633
2020-10-23,8.557536125183105
2020-10-26,7.893590450286865
2020-10-27,7.699938774108887
2020-10-28,7.183537006378174
2020-10-29,7.552395343780518
2020-10-30,7.653831481933594
2020-11-02,8.197896957397461
2020-11-03,8.05035400390625
2020-11-04,8.290112495422363
2020-11-05,8.2716703414917
2020-11-06,7.875146865844727
2020-11-09,8.990946769714355
2020-11-10,9.212262153625488
2020-11-11,9.175374984741211
2020-11-12,8.944838523864746
2020-11-13,9.516571998596191
2020-11-16,10.272732734680176
2020-11-17,10.549376487731934
2020-11-18,10.18051815032959
2020-11-19,10.466385841369629
2020-11-20,10.549376487731934
2020-11-23,11.858829498291016
2020-11-24,12.946964263916016
2020-11-25,13.020732879638672
2020-11-27,12.836305618286133
2020-11-30,11.886492729187012
2020-12-01,11.406974792480469
2020-12-02,12.089364051818848
2020-12-03,12.670318603515625
2020-12-04,13.998213768005371
2020-12-07,13.472586631774902
2020-12-08,13.610910415649414
2020-12-09,13.850668907165527
2020-12-10,15.215446472167969
2020-12-11,14.846587181091309
2020-12-14,14.118088722229004
2020-12-15,14.652939796447754
2020-12-16,14.569944381713867
2020-12-17,14.523838996887207
2020-12-18,14.136533737182617
2020-12-21,13.693902969360352
2020-12-22,13.020732879638672
2020-12-23,13.629353523254395
2020-12-24,13.306602478027344
2020-12-28,13.103729248046875
2020-12-29,13.048398971557617
2020-12-30,13.435701370239258
2020-12-31,13.085287094116211
2021-01-04,13.620131492614746
2021-01-05,14.920360565185547
2021-01-06,15.528977394104004
2021-01-07,15.777960777282715
2021-01-08,15.28921890258789
2021-01-11,15.36298942565918
2021-01-12,17.087411880493164
2021-01-13,16.414243698120117
2021-01-14,16.921422958374023
2021-01-15,15.925505638122559
2021-01-19,16.432682037353516
2021-01-20,16.10993194580078
2021-01-21,15.366539001464844
2021-01-22,15.126436233520508
2021-01-25,14.5261812210083
2021-01-26,14.129090309143066
2021-01-27,13.482661247253418
2021-01-28,13.79664134979248
2021-01-29,13.187149047851562
2021-02-01,13.96286678314209
2021-02-02,14.369194030761719
2021-02-03,15.172611236572266
2021-02-04,15.071027755737305
2021-02-05,14.978680610656738
2021-02-08,16.474708557128906
2021-02-09,15.911386489868164
2021-02-10,16.26230812072754
2021-02-11,15.68051815032959
2021-02-12,16.142253875732422
2021-02-16,17.158071517944336
2021-02-17,17.25965118408203
2021-02-18,16.280773162841797
2021-02-19,16.640926361083984
2021-02-22,17.61980438232422
2021-02-23,18.238529205322266
2021-02-24,19.2174072265625
2021-02-25,18.589447021484375
2021-02-26,18.220060348510742
2021-03-01,18.026134490966797
2021-03-02,18.00766372680664
2021-03-03,18.38628387451172
2021-03-04,19.374399185180664
2021-03-05,21.47067642211914
2021-03-08,21.39680290222168
2021-03-09,19.94694709777832
2021-03-10,19.974653244018555
2021-03-11,20.214757919311523
2021-03-12,19.605262756347656
2021-03-15,19.882307052612305
2021-03-16,19.161998748779297
2021-03-17,19.383634567260742
2021-03-18,17.76755714416504
2021-03-19,17.98919677734375
2021-03-22,17.416643142700195
2021-03-23,16.871793746948242
2021-03-24,17.158071517944336
2021-03-25,16.936439514160156
2021-03-26,17.351999282836914
2021-03-29,16.585519790649414
2021-03-30,16.465465545654297
2021-03-31,16.530109405517578
2021-04-01,17.40740966796875
2021-04-05,16.19765853881836
2021-04-06,16.493173599243164
2021-04-07,16.640926361083984
2021-04-08,16.206893920898438
2021-04-09,15.939088821411133
2021-04-12,15.929853439331055
2021-04-13,15.957558631896973
2021-04-14,16.75174331665039
2021-04-15,16.68709945678711
2021-04-16,16.437767028808594
2021-04-19,16.68709945678711
2021-04-20,15.698990821838379
2021-04-21,15.851584434509277
2021-04-22,16.286256790161133
2021-04-23,16.813404083251953
2021-04-26,17.24807357788086
2021-04-27,17.599515914916992
2021-04-28,18.949766159057617
2021-04-29,19.125484466552734
2021-04-30,18.49659538269043
2021-05-03,18.92201805114746
2021-05-04,18.66307258605957
2021-05-05,19.3936824798584
2021-05-06,19.81910514831543
2021-05-07,19.967077255249023
2021-05-10,20.244529724121094
2021-05-11,19.458423614501953
2021-05-12,19.54165267944336
2021-05-13,18.86652946472168
2021-05-14,19.939332962036133
2021-05-17,20.494230270385742
2021-05-18,20.04106330871582
2021-05-19,19.25495719909668
2021-05-20,19.079242706298828
2021-05-21,19.319698333740234
2021-05-24,19.310447692871094
2021-05-25,18.44110870361328
2021-05-26,18.94051742553711
2021-05-27,19.264204025268555
2021-05-28,19.23646354675293
2021-06-01,21.326576232910156
