,ARE
2015-01-29,72.93274688720703
2015-01-30,71.61096954345703
2015-02-02,71.19239044189453
2015-02-03,71.2437973022461
2015-02-04,70.63431549072266
2015-02-05,71.14835357666016
2015-02-06,69.22442626953125
2015-02-09,69.28313446044922
2015-02-10,69.59158325195312
2015-02-11,69.63563537597656
2015-02-12,70.63431549072266
2015-02-13,69.68702697753906
2015-02-17,69.51081848144531
2015-02-18,70.70040130615234
2015-02-19,69.58424377441406
2015-02-20,70.56088256835938
2015-02-23,71.52283477783203
2015-02-24,70.27449798583984
2015-02-25,70.59758758544922
2015-02-26,69.78984832763672
2015-02-27,70.42869567871094
2015-03-02,71.53018188476562
2015-03-03,71.61096954345703
2015-03-04,71.2951889038086
2015-03-05,71.83859252929688
2015-03-06,69.56954956054688
2015-03-09,70.04686737060547
2015-03-10,69.12895202636719
2015-03-11,69.71641540527344
2015-03-12,71.56689453125
2015-03-13,71.06021118164062
2015-03-16,71.54486846923828
2015-03-17,71.73577880859375
2015-03-18,72.99148559570312
2015-03-19,73.05023956298828
2015-03-20,75.20915985107422
2015-03-23,74.84933471679688
2015-03-24,74.23247528076172
2015-03-25,72.86664581298828
2015-03-26,71.6476821899414
2015-03-27,72.06944274902344
2015-03-30,73.17193603515625
2015-03-31,72.5429916381836
2015-04-01,71.61066436767578
2015-04-02,71.72907257080078
2015-04-06,72.24703216552734
2015-04-07,70.84854888916016
2015-04-08,71.11492919921875
2015-04-09,69.75344848632812
2015-04-10,70.30101013183594
2015-04-13,69.86443328857422
2015-04-14,69.24291229248047
2015-04-15,68.89509582519531
2015-04-16,68.9321060180664
2015-04-17,68.72494506835938
2015-04-20,68.82113647460938
2015-04-21,69.3908920288086
2015-04-22,69.21330261230469
2015-04-23,69.56108093261719
2015-04-24,69.74603271484375
2015-04-27,69.26509857177734
2015-04-28,69.5240478515625
2015-04-29,68.11083221435547
2015-04-30,68.3549575805664
2015-05-01,69.09491729736328
2015-05-04,69.0282974243164
2015-05-05,67.28208923339844
2015-05-06,66.9713134765625
2015-05-07,68.044189453125
2015-05-08,69.30207824707031
2015-05-11,67.70381927490234
2015-05-12,68.54737091064453
2015-05-13,67.62983703613281
2015-05-14,69.04309844970703
2015-05-15,69.78304290771484
2015-05-18,69.94583129882812
2015-05-19,69.94583129882812
2015-05-20,70.01982879638672
2015-05-21,69.36126708984375
2015-05-22,69.16890716552734
2015-05-26,69.05789947509766
2015-05-27,69.90882873535156
2015-05-28,69.8718490600586
2015-05-29,68.61395263671875
2015-06-01,69.2576904296875
2015-06-02,68.7545166015625
2015-06-03,67.68903350830078
2015-06-04,67.800048828125
2015-06-05,66.57914733886719
2015-06-08,67.05269622802734
2015-06-09,66.51995849609375
2015-06-10,66.80850982666016
2015-06-11,67.99980163574219
2015-06-12,67.48925018310547
2015-06-15,67.49665069580078
2015-06-16,67.9480209350586
2015-06-17,68.59173583984375
2015-06-18,69.03571319580078
2015-06-19,68.98390197753906
2015-06-22,68.4437484741211
2015-06-23,67.79261779785156
2015-06-24,66.73452758789062
2015-06-25,65.7947998046875
2015-06-26,66.18292236328125
2015-06-29,65.19023895263672
2015-06-30,65.27979278564453
2015-07-01,66.3546142578125
2015-07-02,66.3247299194336
2015-07-06,66.9815673828125
2015-07-07,67.92948150634766
2015-07-08,67.90711212158203
2015-07-09,67.2353515625
2015-07-10,67.66079711914062
2015-07-13,67.81755065917969
2015-07-14,68.13101959228516
2015-07-15,68.28031921386719
2015-07-16,68.9744644165039
2015-07-17,68.53408813476562
2015-07-20,68.69084167480469
2015-07-21,68.78785705566406
2015-07-22,69.5043716430664
2015-07-23,68.57139587402344
2015-07-24,69.0490951538086
2015-07-27,69.14614868164062
2015-07-28,69.14614868164062
2015-07-29,69.85520935058594
2015-07-30,69.11626434326172
2015-07-31,69.1983871459961
2015-08-03,70.30303955078125
2015-08-04,69.68353271484375
2015-08-05,69.07894134521484
2015-08-06,68.83262634277344
2015-08-07,69.12374877929688
2015-08-10,68.78785705566406
2015-08-11,68.99683380126953
2015-08-12,68.81769561767578
2015-08-13,68.86996459960938
2015-08-14,69.9820785522461
2015-08-17,70.7508773803711
2015-08-18,70.81060028076172
2015-08-19,70.5792007446289
2015-08-20,70.50456237792969
2015-08-21,68.84012603759766
2015-08-24,65.81719970703125
2015-08-25,64.093017578125
2015-08-26,65.34695434570312
2015-08-27,65.8918685913086
2015-08-28,66.01126861572266
2015-08-31,64.18257904052734
2015-09-01,62.87639236450195
2015-09-02,63.69744873046875
2015-09-03,63.742218017578125
2015-09-04,62.24940872192383
2015-09-08,63.03312301635742
2015-09-09,62.8614616394043
2015-09-10,62.98088073730469
2015-09-11,64.3617172241211
2015-09-14,64.62296295166016
2015-09-15,65.42908477783203
2015-09-16,66.2724838256836
2015-09-17,66.83975219726562
2015-09-18,66.3695297241211
2015-09-21,66.69046783447266
2015-09-22,65.16781616210938
2015-09-23,66.83975219726562
2015-09-24,66.23518371582031
2015-09-25,65.61566162109375
2015-09-28,64.34310913085938
2015-09-29,64.47113037109375
2015-09-30,63.75579833984375
2015-10-01,63.620235443115234
2015-10-02,64.5012435913086
2015-10-05,66.00723266601562
2015-10-06,65.98462677001953
2015-10-07,66.54937744140625
2015-10-08,68.31890869140625
2015-10-09,67.72406005859375
2015-10-12,68.07042694091797
2015-10-13,69.46345520019531
2015-10-14,69.23755645751953
2015-10-15,69.59898376464844
2015-10-16,70.05831146240234
2015-10-19,71.0899429321289
2015-10-20,71.05228424072266
2015-10-21,70.7736587524414
2015-10-22,68.25867462158203
2015-10-23,68.07042694091797
2015-10-26,67.1593246459961
2015-10-27,67.41531372070312
2015-10-28,68.08546447753906
2015-10-29,68.00264739990234
2015-10-30,67.57345581054688
2015-11-02,68.83092498779297
2015-11-03,68.70296478271484
2015-11-04,68.64270782470703
2015-11-05,69.79478454589844
2015-11-06,67.30989837646484
2015-11-09,65.96204376220703
2015-11-10,66.87317657470703
2015-11-11,67.09907531738281
2015-11-12,66.82799530029297
2015-11-13,65.87921142578125
2015-11-16,66.76773834228516
2015-11-17,66.59457397460938
2015-11-18,67.2496566772461
2015-11-19,68.07796478271484
2015-11-20,68.59750366210938
2015-11-23,68.89118194580078
2015-11-24,68.85356140136719
2015-11-25,68.90625
2015-11-27,69.62911987304688
2015-11-30,69.34297180175781
2015-12-01,70.06584930419922
2015-12-02,68.53727722167969
2015-12-03,67.27226257324219
2015-12-04,68.3641128540039
2015-12-07,67.79180908203125
2015-12-08,68.09300231933594
2015-12-09,67.18944549560547
2015-12-10,66.79786682128906
2015-12-11,66.82799530029297
2015-12-14,66.81291961669922
2015-12-15,67.50568389892578
2015-12-16,68.49208068847656
2015-12-17,68.41681671142578
2015-12-18,68.14573669433594
2015-12-21,68.70296478271484
2015-12-22,68.48457336425781
2015-12-23,68.65776824951172
2015-12-24,68.50717163085938
2015-12-28,69.094482421875
2015-12-29,69.86144256591797
2015-12-30,69.39824676513672
2015-12-31,68.6160888671875
2016-01-04,67.66690063476562
2016-01-05,68.60089874267578
2016-01-06,68.1376953125
2016-01-07,65.88239288330078
2016-01-08,64.97874450683594
2016-01-11,64.16622161865234
2016-01-12,63.43724822998047
2016-01-13,61.7210578918457
2016-01-14,61.51604461669922
2016-01-15,60.870574951171875
2016-01-19,61.030052185058594
2016-01-20,58.05332946777344
2016-01-21,58.03056335449219
2016-01-22,59.45817184448242
2016-01-25,58.82790756225586
2016-01-26,59.73912811279297
2016-01-27,59.09367752075195
2016-01-28,58.97218322753906
2016-01-29,60.12642288208008
2016-02-01,59.344261169433594
2016-02-02,57.90906524658203
2016-02-03,57.863494873046875
2016-02-04,58.40266799926758
2016-02-05,58.12928771972656
2016-02-08,56.6561164855957
2016-02-09,54.7501106262207
2016-02-10,55.31963348388672
2016-02-11,54.40840148925781
2016-02-12,54.56027603149414
2016-02-16,56.19289779663086
2016-02-17,56.451080322265625
2016-02-18,56.770023345947266
2016-02-19,56.92947006225586
2016-02-22,57.9394416809082
2016-02-23,57.9394416809082
2016-02-24,57.9394416809082
2016-02-25,59.61003494262695
2016-02-26,59.79228591918945
2016-02-29,60.111209869384766
2016-03-01,61.72867965698242
2016-03-02,61.6147575378418
2016-03-03,62.8221549987793
2016-03-04,63.53596115112305
2016-03-07,63.30815887451172
2016-03-08,63.08791732788086
2016-03-09,63.52075958251953
2016-03-10,63.75616455078125
2016-03-11,64.84964752197266
2016-03-14,65.1230239868164
2016-03-15,66.04944610595703
2016-03-16,66.4974594116211
2016-03-17,67.841552734375
2016-03-18,67.0669937133789
2016-03-21,66.82400512695312
2016-03-22,67.26444244384766
2016-03-23,67.20366668701172
2016-03-24,67.21885681152344
2016-03-28,68.39588928222656
2016-03-29,69.62940216064453
2016-03-30,69.22334289550781
2016-03-31,69.6370849609375
2016-04-01,69.38422393798828
2016-04-04,69.73667907714844
2016-04-05,69.72135162353516
2016-04-06,69.2156753540039
2016-04-07,68.79426574707031
2016-04-08,69.6983871459961
2016-04-11,69.5604476928711
2016-04-12,70.89360046386719
2016-04-13,70.52583312988281
2016-04-14,70.8016586303711
2016-04-15,71.91259765625
2016-04-18,71.85896301269531
2016-04-19,71.8742904663086
2016-04-20,70.49517059326172
2016-04-21,69.79032135009766
2016-04-22,71.0238265991211
2016-04-25,71.41458129882812
2016-04-26,71.6214370727539
2016-04-27,71.81298065185547
2016-04-28,71.89725494384766
2016-04-29,71.21539306640625
2016-05-02,72.14244079589844
2016-05-03,71.7823486328125
2016-05-04,73.0925064086914
2016-05-05,73.25338745117188
2016-05-06,73.28402709960938
2016-05-09,73.9046401977539
2016-05-10,73.57518005371094
2016-05-11,72.00453186035156
2016-05-12,71.80532836914062
2016-05-13,72.67110443115234
2016-05-16,73.78971099853516
2016-05-17,72.6634292602539
2016-05-18,72.24202728271484
2016-05-19,71.6597671508789
2016-05-20,73.26871490478516
2016-05-23,73.33768463134766
2016-05-24,75.08453369140625
2016-05-25,75.28370666503906
2016-05-26,73.91230010986328
2016-05-27,73.99656677246094
2016-05-31,74.2417221069336
2016-06-01,73.91230010986328
2016-06-02,74.54054260253906
2016-06-03,74.82403564453125
2016-06-06,73.94294738769531
2016-06-07,73.9659194946289
2016-06-08,74.3873291015625
2016-06-09,75.20710754394531
2016-06-10,75.54424285888672
2016-06-13,75.4829330444336
2016-06-14,75.00025177001953
2016-06-15,75.43698120117188
2016-06-16,75.55189514160156
2016-06-17,75.1688232421875
2016-06-20,75.02323913574219
2016-06-21,75.02323913574219
2016-06-22,75.43698120117188
2016-06-23,76.03457641601562
2016-06-24,76.12652587890625
2016-06-27,75.95030975341797
2016-06-28,77.13207244873047
2016-06-29,78.62284088134766
2016-06-30,79.95903778076172
2016-07-01,80.51520538330078
2016-07-05,81.12539672851562
2016-07-06,81.35712432861328
2016-07-07,78.2211685180664
2016-07-08,79.39521026611328
2016-07-11,80.12128448486328
2016-07-12,79.62692260742188
2016-07-13,80.65422821044922
2016-07-14,80.14443969726562
2016-07-15,80.07491302490234
2016-07-18,80.73919677734375
2016-07-19,81.04042053222656
2016-07-20,82.11407470703125
2016-07-21,82.79379272460938
2016-07-22,84.04508209228516
2016-07-25,84.41583251953125
2016-07-26,84.39264678955078
2016-07-27,84.0373764038086
2016-07-28,85.75981903076172
2016-07-29,86.74075317382812
2016-08-01,86.93387603759766
2016-08-02,84.56257629394531
2016-08-03,85.55897521972656
2016-08-04,86.80253601074219
2016-08-05,86.0533218383789
2016-08-08,86.61717987060547
2016-08-09,87.05744171142578
2016-08-10,85.82931518554688
2016-08-11,85.52037048339844
2016-08-12,86.85662841796875
2016-08-15,85.54354858398438
2016-08-16,84.84065246582031
2016-08-17,84.60894775390625
2016-08-18,85.11870574951172
2016-08-19,84.40811920166016
2016-08-22,84.88699340820312
2016-08-23,84.7170639038086
2016-08-24,84.1995620727539
2016-08-25,84.37723541259766
2016-08-26,83.62798309326172
2016-08-29,84.76342010498047
2016-08-30,85.1882095336914
2016-08-31,85.03374481201172
2016-09-01,84.95648956298828
2016-09-02,86.39317321777344
2016-09-06,86.8257064819336
2016-09-07,88.45550537109375
2016-09-08,87.73715209960938
2016-09-09,82.11407470703125
2016-09-12,84.05278778076172
2016-09-13,80.66195678710938
2016-09-14,81.24125671386719
2016-09-15,81.6197280883789
2016-09-16,82.06773376464844
2016-09-19,83.41943359375
2016-09-20,83.46578216552734
2016-09-21,85.2423095703125
2016-09-22,87.30460357666016
2016-09-23,87.58269500732422
2016-09-26,87.9071044921875
2016-09-27,86.9261474609375
2016-09-28,87.75072479248047
2016-09-29,85.40916442871094
2016-09-30,84.61568450927734
2016-10-03,82.70197296142578
2016-10-04,82.09518432617188
2016-10-05,80.46930694580078
2016-10-06,80.92829132080078
2016-10-07,80.81159973144531
2016-10-10,81.06053924560547
2016-10-11,79.28684997558594
2016-10-12,80.32150268554688
2016-10-13,80.82715606689453
2016-10-14,80.8038101196289
2016-10-17,81.02941131591797
2016-10-18,81.72175598144531
2016-10-19,81.90069580078125
2016-10-20,82.70974731445312
2016-10-21,83.04426574707031
2016-10-24,83.02091979980469
2016-10-25,83.50322723388672
2016-10-26,82.58526611328125
2016-10-27,81.7762222290039
2016-10-28,81.61286163330078
2016-10-31,83.86886596679688
2016-11-01,83.51099395751953
2016-11-02,81.33280944824219
2016-11-03,79.73805236816406
2016-11-04,80.12699890136719
2016-11-07,82.4841537475586
2016-11-08,83.30097961425781
2016-11-09,84.84127807617188
2016-11-10,82.40634155273438
2016-11-11,81.26280212402344
2016-11-14,82.64749908447266
2016-11-15,82.92755889892578
2016-11-16,83.16098022460938
2016-11-17,83.47989654541016
2016-11-18,83.54991149902344
2016-11-21,84.44452667236328
2016-11-22,86.40489959716797
2016-11-23,86.05486297607422
2016-11-25,87.09728240966797
2016-11-28,87.22174072265625
2016-11-29,86.91060638427734
2016-11-30,85.25358581542969
2016-12-01,83.36321258544922
2016-12-02,84.74794006347656
2016-12-05,85.62699127197266
2016-12-06,86.35047912597656
2016-12-07,86.35047912597656
2016-12-08,86.05486297607422
2016-12-09,85.51029968261719
2016-12-12,85.36250305175781
2016-12-13,84.78683471679688
2016-12-14,83.13760375976562
2016-12-15,82.4608154296875
2016-12-16,83.99333190917969
2016-12-19,85.30024719238281
2016-12-20,86.35824584960938
2016-12-21,84.81793212890625
2016-12-22,84.42118835449219
2016-12-23,85.02798461914062
2016-12-27,85.28470611572266
2016-12-28,85.08089447021484
2016-12-29,86.57807922363281
2016-12-30,87.11109161376953
2017-01-03,86.68000030517578
2017-01-04,88.87479400634766
2017-01-05,88.55345153808594
2017-01-06,87.95769500732422
2017-01-09,87.04841613769531
2017-01-10,86.8916244506836
2017-01-11,85.91963195800781
2017-01-12,85.68448638916016
2017-01-13,85.87260437011719
2017-01-17,86.63294219970703
2017-01-18,87.02490234375
2017-01-19,86.15478515625
2017-01-20,87.12677764892578
2017-01-23,88.91398620605469
2017-01-24,89.45487213134766
2017-01-25,88.8904800415039
2017-01-26,88.8121109008789
2017-01-27,88.41232299804688
2017-01-30,87.91847229003906
2017-01-31,86.86810302734375
2017-02-01,84.8770980834961
2017-02-02,85.48851013183594
2017-02-03,86.72703552246094
2017-02-06,88.33394622802734
2017-02-07,88.76508331298828
2017-02-08,89.78409576416016
2017-02-09,90.1290054321289
2017-02-10,89.65084075927734
2017-02-13,89.56461334228516
2017-02-14,90.1290054321289
2017-02-15,90.3249740600586
2017-02-16,90.78744506835938
2017-02-17,91.22640991210938
2017-02-21,92.86469268798828
2017-02-22,92.88037109375
2017-02-23,93.1782455444336
2017-02-24,94.22078704833984
2017-02-27,94.43242645263672
2017-02-28,93.52314758300781
2017-03-01,92.63738250732422
2017-03-02,91.72026062011719
2017-03-03,92.17488098144531
2017-03-06,92.1121826171875
2017-03-07,91.83782196044922
2017-03-08,90.685546875
2017-03-09,89.12564849853516
2017-03-10,85.29254913330078
2017-03-13,85.51200866699219
2017-03-14,84.7987060546875
2017-03-15,86.54673767089844
2017-03-16,86.12342834472656
2017-03-17,86.43698120117188
2017-03-20,86.20183563232422
2017-03-21,86.77404022216797
2017-03-22,87.30708312988281
2017-03-23,87.86363220214844
2017-03-24,87.29138946533203
2017-03-27,86.54673767089844
2017-03-28,86.75051879882812
2017-03-29,86.7347412109375
2017-03-30,86.7347412109375
2017-03-31,87.2875747680664
2017-04-03,87.46923065185547
2017-04-04,87.8562240600586
2017-04-05,87.63508605957031
2017-04-06,88.59864044189453
2017-04-07,88.19585418701172
2017-04-10,89.06461334228516
2017-04-11,89.74382781982422
2017-04-12,89.74382781982422
2017-04-13,89.6727523803711
2017-04-17,90.88114166259766
2017-04-18,91.09436798095703
2017-04-19,91.34710693359375
2017-04-20,91.56825256347656
2017-04-21,91.16545104980469
2017-04-24,89.40422821044922
2017-04-25,90.29668426513672
2017-04-26,89.71224212646484
2017-04-27,89.21468353271484
2017-04-28,88.8592758178711
2017-05-01,89.10411071777344
2017-05-02,90.47833251953125
2017-05-03,89.49898529052734
2017-05-04,90.25718688964844
2017-05-05,90.69159698486328
2017-05-08,90.60472869873047
2017-05-09,89.65693664550781
2017-05-10,90.45465087890625
2017-05-11,90.88114166259766
2017-05-12,91.4971694946289
2017-05-15,91.4971694946289
2017-05-16,91.4892578125
2017-05-17,92.03422546386719
2017-05-18,92.47651672363281
2017-05-19,92.93458557128906
2017-05-22,93.11624908447266
2017-05-23,93.677001953125
2017-05-24,93.4163589477539
2017-05-25,92.68974304199219
2017-05-26,92.61866760253906
2017-05-30,92.40544128417969
2017-05-31,92.15267944335938
2017-06-01,93.1478271484375
2017-06-02,94.806396484375
2017-06-05,95.0433349609375
2017-06-06,93.64539337158203
2017-06-07,93.89024353027344
2017-06-08,93.62960815429688
2017-06-09,93.69278717041016
2017-06-12,93.677001953125
2017-06-13,93.74018096923828
2017-06-14,93.9613037109375
2017-06-15,93.91392517089844
2017-06-16,93.10042572021484
2017-06-19,94.07978057861328
2017-06-20,94.19034576416016
2017-06-21,94.02449035644531
2017-06-22,95.39873504638672
2017-06-23,95.2486572265625
2017-06-26,95.78572082519531
2017-06-27,96.03845977783203
2017-06-28,95.87144470214844
2017-06-29,94.64647674560547
2017-06-30,95.82369995117188
2017-07-03,96.20549011230469
2017-07-05,95.72826385498047
2017-07-06,93.97834014892578
2017-07-07,94.28058624267578
2017-07-10,93.23063659667969
2017-07-11,93.73970794677734
2017-07-12,94.70215606689453
2017-07-13,94.4396743774414
2017-07-14,95.48167419433594
2017-07-17,96.34867858886719
2017-07-18,96.00662994384766
2017-07-19,97.11227416992188
2017-07-20,97.09638214111328
2017-07-21,96.2452621459961
2017-07-24,95.86347961425781
2017-07-25,95.56121826171875
2017-07-26,96.10208892822266
2017-07-27,96.1259536743164
2017-07-28,95.76802825927734
2017-07-31,96.44413757324219
2017-08-01,96.25325012207031
2017-08-02,95.86347961425781
2017-08-03,96.07028198242188
2017-08-04,95.93506622314453
2017-08-07,95.91117858886719
2017-08-08,95.9429931640625
2017-08-09,96.11006164550781
2017-08-10,95.36235809326172
2017-08-11,95.09193420410156
2017-08-14,96.83387756347656
2017-08-15,96.62706756591797
2017-08-16,96.96115112304688
2017-08-17,96.77820587158203
2017-08-18,95.45779418945312
2017-08-21,96.31684875488281
2017-08-22,95.4975814819336
2017-08-23,96.20549011230469
2017-08-24,96.46004486083984
2017-08-25,95.83961486816406
2017-08-28,94.89305877685547
2017-08-29,94.37606048583984
2017-08-30,94.97261810302734
2017-08-31,96.49185180664062
2017-09-01,96.48390197753906
2017-09-05,95.80780792236328
2017-09-06,95.76004791259766
2017-09-07,95.5293960571289
2017-09-08,94.94078826904297
2017-09-11,95.7362060546875
2017-09-12,95.44983673095703
2017-09-13,95.00443267822266
2017-09-14,96.11006164550781
2017-09-15,95.86347961425781
2017-09-18,95.783935546875
2017-09-19,95.44983673095703
2017-09-20,94.93284606933594
2017-09-21,94.92488861083984
2017-09-22,93.90673828125
2017-09-25,94.49534606933594
2017-09-26,94.78170013427734
2017-09-27,93.50904083251953
2017-09-28,94.13404083251953
2017-09-29,95.32791900634766
2017-10-02,95.14363861083984
2017-10-03,95.28788757324219
2017-10-04,96.1612777709961
2017-10-05,96.45771789550781
2017-10-06,96.51382446289062
2017-10-09,96.9224853515625
2017-10-10,97.60356903076172
2017-10-11,98.16448211669922
2017-10-12,99.05387878417969
2017-10-13,99.0859375
2017-10-16,98.95773315429688
2017-10-17,99.43849182128906
2017-10-18,98.69330596923828
2017-10-19,98.84553527832031
2017-10-20,97.96412658691406
2017-10-23,97.72376251220703
2017-10-24,97.8118896484375
2017-10-25,97.7718276977539
2017-10-26,97.53946685791016
2017-10-27,97.88400268554688
2017-10-30,97.53143310546875
2017-10-31,99.32630920410156
2017-11-01,100.3279037475586
2017-11-02,99.80709075927734
2017-11-03,100.4000244140625
2017-11-06,100.69647979736328
2017-11-07,101.00900268554688
2017-11-08,101.14521026611328
2017-11-09,101.04105377197266
2017-11-10,101.47372436523438
2017-11-13,101.44967651367188
2017-11-14,101.1852798461914
2017-11-15,99.27021789550781
2017-11-16,101.11315155029297
2017-11-17,101.12918090820312
2017-11-20,101.16123962402344
2017-11-21,102.53142547607422
2017-11-22,101.72212219238281
2017-11-24,101.59392547607422
2017-11-27,101.94648742675781
2017-11-28,100.85675048828125
2017-11-29,101.73815155029297
2017-11-30,101.81027221679688
2017-12-01,103.1163558959961
2017-12-04,103.38877868652344
2017-12-05,100.97694396972656
2017-12-06,101.64201354980469
2017-12-07,102.69969940185547
2017-12-08,104.16604614257812
2017-12-11,104.3182601928711
2017-12-12,105.28780364990234
2017-12-13,105.09552001953125
2017-12-14,105.6804428100586
2017-12-15,106.4416275024414
2017-12-18,107.39518737792969
2017-12-19,105.44806671142578
2017-12-20,103.06829071044922
2017-12-21,103.2285385131836
2017-12-22,103.73332977294922
2017-12-26,104.47852325439453
2017-12-27,105.1515884399414
2017-12-28,105.42588806152344
2017-12-29,105.36136627197266
2018-01-02,104.828857421875
2018-01-03,104.33673095703125
2018-01-04,102.25514221191406
2018-01-05,102.46490478515625
2018-01-08,102.69082641601562
2018-01-09,101.91627502441406
2018-01-10,101.07718658447266
2018-01-11,100.93197631835938
2018-01-12,100.94812774658203
2018-01-16,100.79481506347656
2018-01-17,101.25470733642578
2018-01-18,101.15789031982422
2018-01-19,101.61775207519531
2018-01-22,102.72309875488281
2018-01-23,103.00547790527344
2018-01-24,102.15833282470703
2018-01-25,102.44071197509766
2018-01-26,102.03730773925781
2018-01-29,100.45596313476562
2018-01-30,101.4563980102539
2018-01-31,104.64329528808594
2018-02-01,101.02879333496094
2018-02-02,100.14128875732422
2018-02-05,96.72039794921875
2018-02-06,95.6393051147461
2018-02-07,95.9781723022461
2018-02-08,92.44432830810547
2018-02-09,95.23590850830078
2018-02-12,96.074951171875
2018-02-13,97.10770416259766
2018-02-14,96.86565399169922
2018-02-15,98.22108459472656
2018-02-16,98.96334838867188
2018-02-20,97.59983825683594
2018-02-21,95.55052947998047
2018-02-22,96.79303741455078
2018-02-23,98.95529174804688
2018-02-26,99.54425048828125
2018-02-27,97.49494171142578
2018-02-28,97.87416076660156
2018-03-01,98.91494750976562
2018-03-02,99.63301849365234
2018-03-05,100.84322357177734
2018-03-06,101.18207550048828
2018-03-07,101.48059844970703
2018-03-08,101.36762237548828
2018-03-09,101.6419906616211
2018-03-12,101.68231201171875
2018-03-13,102.10991668701172
2018-03-14,101.98081970214844
2018-03-15,102.52944946289062
2018-03-16,103.46537017822266
2018-03-19,102.65853118896484
2018-03-20,101.9727554321289
2018-03-21,101.14175415039062
2018-03-22,98.57609558105469
2018-03-23,95.6877212524414
2018-03-26,97.71280670166016
2018-03-27,98.41474914550781
2018-03-28,100.43048858642578
2018-03-29,101.51154327392578
2018-04-02,98.9918441772461
2018-04-03,99.83715057373047
