,CVX
2017-09-18,84.54443359375
2017-09-19,85.38848876953125
2017-09-20,85.41051483154297
2017-09-21,85.4839096069336
2017-09-22,86.08575439453125
2017-09-25,86.59953308105469
2017-09-26,86.25454711914062
2017-09-27,86.20320129394531
2017-09-28,86.32796478271484
2017-09-29,86.23987579345703
2017-10-02,86.18850708007812
2017-10-03,86.47476196289062
2017-10-04,86.29859161376953
2017-10-05,87.03255462646484
2017-10-06,85.8948974609375
2017-10-09,86.39401245117188
2017-10-10,87.19403839111328
2017-10-11,87.58300018310547
2017-10-12,87.44356536865234
2017-10-13,87.458251953125
2017-10-16,88.17018127441406
2017-10-17,88.23624420166016
2017-10-18,86.7169418334961
2017-10-19,86.75364685058594
2017-10-20,87.07659149169922
2017-10-23,87.28944396972656
2017-10-24,87.5096435546875
2017-10-25,86.9297866821289
2017-10-26,86.9297866821289
2017-10-27,83.33341979980469
2017-10-30,83.957275390625
2017-10-31,85.0582046508789
2017-11-01,85.06556701660156
2017-11-02,84.64720153808594
2017-11-03,84.39763641357422
2017-11-06,85.90225982666016
2017-11-07,86.04906463623047
2017-11-08,85.63069152832031
2017-11-09,86.04906463623047
2017-11-10,86.00501251220703
2017-11-13,86.04170989990234
2017-11-14,85.81417846679688
2017-11-15,85.46923065185547
2017-11-16,84.8765640258789
2017-11-17,84.98027038574219
2017-11-20,84.98767852783203
2017-11-21,85.32105255126953
2017-11-22,85.86927795410156
2017-11-24,86.31375122070312
2017-11-27,85.63220977783203
2017-11-28,86.26932525634766
2017-11-29,86.81012725830078
2017-11-30,88.1510009765625
2017-12-01,88.5362548828125
2017-12-04,89.52153778076172
2017-12-05,89.18817138671875
2017-12-06,88.61033630371094
2017-12-07,88.62516021728516
2017-12-08,88.83998107910156
2017-12-11,89.21041107177734
2017-12-12,88.66220092773438
2017-12-13,88.8473892211914
2017-12-14,88.5510482788086
2017-12-15,88.69923400878906
2017-12-18,88.677001953125
2017-12-19,88.78073120117188
2017-12-20,89.55860900878906
2017-12-21,92.47003936767578
2017-12-22,92.58856964111328
2017-12-26,93.32939910888672
2017-12-27,93.0108413696289
2017-12-28,93.03307342529297
2017-12-29,92.74414825439453
2018-01-02,94.5147476196289
2018-01-03,95.20365905761719
2018-01-04,94.9073486328125
2018-01-05,94.75178527832031
2018-01-08,95.21849822998047
2018-01-09,94.70732116699219
2018-01-10,95.31482696533203
2018-01-11,98.21145629882812
2018-01-12,98.97451782226562
2018-01-16,97.79658508300781
2018-01-17,98.05587768554688
2018-01-18,97.48545837402344
2018-01-19,97.2706069946289
2018-01-22,98.20406341552734
2018-01-23,97.06317901611328
2018-01-24,97.33726501464844
2018-01-25,96.78907012939453
2018-01-26,97.18910217285156
2018-01-29,95.18145751953125
2018-01-30,92.77378845214844
2018-01-31,92.86267852783203
2018-02-01,93.02567291259766
2018-02-02,87.84728240966797
2018-02-05,83.43196105957031
2018-02-06,86.81012725830078
2018-02-07,85.40997314453125
2018-02-08,83.19488525390625
2018-02-09,84.08387756347656
2018-02-12,84.4394760131836
2018-02-13,83.92831420898438
2018-02-14,84.18019104003906
2018-02-15,84.19515991210938
2018-02-16,83.90336608886719
2018-02-20,83.03545379638672
2018-02-21,81.59889221191406
2018-02-22,82.21989440917969
2018-02-23,84.24002838134766
2018-02-26,85.74391174316406
2018-02-27,85.00321960449219
2018-02-28,83.7387466430664
2018-03-01,83.82854461669922
2018-03-02,83.52926635742188
2018-03-05,84.65904235839844
2018-03-06,85.03314208984375
2018-03-07,85.17529296875
2018-03-08,84.8086929321289
2018-03-09,87.70421600341797
2018-03-12,87.38250732421875
2018-03-13,87.13557434082031
2018-03-14,86.14046478271484
2018-03-15,86.4771728515625
2018-03-16,86.34249877929688
2018-03-19,85.21270751953125
2018-03-20,85.6690902709961
2018-03-21,87.56954956054688
2018-03-22,85.070556640625
2018-03-23,84.53185272216797
2018-03-26,86.3050765991211
2018-03-27,85.78881072998047
2018-03-28,83.87342071533203
2018-03-29,85.3249282836914
2018-04-02,83.97816467285156
2018-04-03,85.91602325439453
2018-04-04,85.65413665771484
2018-04-05,87.75659942626953
2018-04-06,85.8636474609375
2018-04-09,86.7764663696289
2018-04-10,88.92378997802734
2018-04-11,89.22307586669922
2018-04-12,89.20812225341797
2018-04-13,89.724365234375
2018-04-16,90.30796813964844
2018-04-17,90.87657928466797
2018-04-18,92.642333984375
2018-04-19,92.56005859375
2018-04-20,91.51255798339844
2018-04-23,92.46277618408203
2018-04-24,91.68465423583984
2018-04-25,91.81932067871094
2018-04-26,92.94163513183594
2018-04-27,94.73731231689453
2018-04-30,93.60753631591797
2018-05-01,93.42046356201172
2018-05-02,93.891845703125
2018-05-03,94.2809066772461
2018-05-04,93.92176818847656
2018-05-07,93.48035430908203
2018-05-08,94.69990539550781
2018-05-09,96.30853271484375
2018-05-10,96.38337707519531
2018-05-11,97.14651489257812
2018-05-14,97.55804443359375
2018-05-15,97.07171630859375
2018-05-16,96.9370346069336
2018-05-17,97.70686340332031
2018-05-18,96.4992904663086
2018-05-21,97.63893127441406
2018-05-22,96.77852630615234
2018-05-23,97.13326263427734
2018-05-24,95.55587768554688
2018-05-25,92.2199935913086
2018-05-29,91.61621856689453
2018-05-30,94.46154022216797
2018-05-31,93.81246948242188
2018-06-01,93.47283172607422
2018-06-04,92.27281951904297
2018-06-05,92.62754821777344
2018-06-06,93.11811828613281
2018-06-07,95.82002258300781
2018-06-08,95.42758178710938
2018-06-11,96.27286529541016
2018-06-12,95.91061401367188
2018-06-13,95.90306091308594
2018-06-14,95.48041534423828
2018-06-15,93.61624145507812
2018-06-18,95.07284545898438
2018-06-19,94.7483139038086
2018-06-20,94.55963134765625
2018-06-21,92.52189636230469
2018-06-22,94.41622161865234
2018-06-25,92.5369644165039
2018-06-26,93.7068099975586
2018-06-27,95.0954818725586
2018-06-28,94.83890533447266
2018-06-29,95.42002868652344
2018-07-02,93.77473449707031
2018-07-03,94.13701629638672
2018-07-05,93.57096099853516
2018-07-06,93.69171905517578
2018-07-09,95.08794403076172
2018-07-10,96.29552459716797
2018-07-11,93.2237777709961
2018-07-12,93.78227996826172
2018-07-13,93.61624145507812
2018-07-16,92.81623077392578
2018-07-17,92.00867462158203
2018-07-18,91.72185516357422
2018-07-19,91.82752990722656
2018-07-20,92.28038024902344
2018-07-23,91.5709228515625
2018-07-24,93.47283172607422
2018-07-25,94.2652816772461
2018-07-26,93.54830169677734
2018-07-27,95.07284545898438
2018-07-30,96.47666931152344
2018-07-31,95.29927825927734
2018-08-01,94.63511657714844
2018-08-02,93.4049072265625
2018-08-03,93.623779296875
2018-08-06,93.81246948242188
2018-08-07,94.47661590576172
2018-08-08,93.4954833984375
2018-08-09,92.4765853881836
2018-08-10,93.08792114257812
2018-08-13,92.4086685180664
2018-08-14,92.51434326171875
2018-08-15,89.01241302490234
2018-08-16,89.6524658203125
2018-08-17,89.75914764404297
2018-08-20,89.72103881835938
2018-08-21,89.86581420898438
2018-08-22,90.61251068115234
2018-08-23,89.98770904541016
2018-08-24,90.68110656738281
2018-08-27,91.70213317871094
2018-08-28,91.32877349853516
2018-08-29,91.60307312011719
2018-08-30,91.2906723022461
2018-08-31,90.26201629638672
2018-09-04,90.57443237304688
2018-09-05,90.61251068115234
2018-09-06,87.80086517333984
2018-09-07,87.32084655761719
2018-09-10,87.22940826416016
2018-09-11,87.6408462524414
2018-09-12,88.22757720947266
2018-09-13,88.6162109375
2018-09-14,89.4390869140625
2018-09-17,89.53816223144531
2018-09-18,90.01056671142578
2018-09-19,91.06208038330078
2018-09-20,90.99349975585938
2018-09-21,92.29644775390625
2018-09-24,93.43180847167969
2018-09-25,94.00325775146484
2018-09-26,92.92125701904297
2018-09-27,93.31748962402344
2018-09-28,93.17272186279297
2018-10-01,94.78045654296875
2018-10-02,95.04714965820312
2018-10-03,95.48146057128906
2018-10-04,95.20716094970703
2018-10-05,95.49669647216797
2018-10-08,95.12333679199219
2018-10-09,96.63203430175781
2018-10-10,93.41654968261719
2018-10-11,90.23916625976562
2018-10-12,89.73627471923828
2018-10-15,89.1038589477539
2018-10-16,89.53816223144531
2018-10-17,89.37052917480469
2018-10-18,89.50768280029297
2018-10-19,90.0182113647461
2018-10-22,89.30957794189453
2018-10-23,86.406494140625
2018-10-24,83.97584533691406
2018-10-25,85.01972961425781
2018-10-26,84.98165130615234
2018-10-29,83.00054168701172
2018-10-30,84.4635009765625
2018-10-31,85.07307434082031
2018-11-01,84.70730590820312
2018-11-02,87.41990661621094
2018-11-05,90.62776947021484
2018-11-06,90.59727478027344
2018-11-07,92.09835052490234
2018-11-08,90.9477767944336
2018-11-09,91.06208038330078
2018-11-12,89.44672393798828
2018-11-13,87.8923110961914
2018-11-14,88.17424011230469
2018-11-15,89.98236846923828
2018-11-16,91.60580444335938
2018-11-19,91.88279724121094
2018-11-20,89.328369140625
2018-11-21,90.45939636230469
2018-11-23,87.40482330322266
2018-11-26,88.46662139892578
2018-11-27,88.64358520507812
2018-11-28,90.89795684814453
2018-11-29,91.44422912597656
2018-11-30,91.51348876953125
2018-12-03,92.84455108642578
2018-12-04,90.20549011230469
2018-12-06,89.18219757080078
2018-12-07,88.85902404785156
2018-12-10,88.43585205078125
2018-12-11,88.8436279296875
2018-12-12,88.95905303955078
2018-12-13,89.20525360107422
2018-12-14,87.58180236816406
2018-12-17,86.52002716064453
2018-12-18,84.4349136352539
2018-12-19,82.96534729003906
2018-12-20,80.77252960205078
2018-12-21,80.18008422851562
2018-12-24,77.70260620117188
2018-12-26,82.6268081665039
2018-12-27,84.11177062988281
2018-12-28,83.59626770019531
2018-12-31,83.7039794921875
2019-01-02,85.16584777832031
2019-01-03,83.53471374511719
2019-01-04,85.26586151123047
2019-01-07,86.37383270263672
2019-01-08,85.99683380126953
2019-01-09,87.15093994140625
2019-01-10,87.2894287109375
2019-01-11,86.5892562866211
2019-01-14,85.9583511352539
2019-01-15,86.26612091064453
2019-01-16,85.71212768554688
2019-01-17,86.14301300048828
2019-01-18,87.99727630615234
2019-01-22,86.43538665771484
2019-01-23,85.70445251464844
2019-01-24,87.33558654785156
2019-01-25,87.11247253417969
2019-01-28,86.3045883178711
2019-01-29,86.04297637939453
2019-01-30,86.95088958740234
2019-01-31,88.21272277832031
2019-02-01,91.0749282836914
2019-02-04,92.12899780273438
2019-02-05,91.928955078125
2019-02-06,91.46731567382812
2019-02-07,90.96719360351562
2019-02-08,90.46708679199219
2019-02-11,89.98236846923828
2019-02-12,91.34420013427734
2019-02-13,91.99821472167969
2019-02-14,91.82721710205078
2019-02-15,92.75202941894531
2019-02-19,92.72095489501953
2019-02-20,93.47476959228516
2019-02-21,92.5888442993164
2019-02-22,92.78313446044922
2019-02-25,92.96188354492188
2019-02-26,93.21055603027344
2019-02-27,93.31935119628906
2019-02-28,92.93077850341797
2019-03-01,94.83477783203125
2019-03-04,94.90471649169922
2019-03-05,95.8139877319336
2019-03-06,96.00048065185547
2019-03-07,94.76483917236328
2019-03-08,94.51615905761719
2019-03-11,96.07044982910156
2019-03-12,96.28804779052734
2019-03-13,96.88644409179688
2019-03-14,96.83203887939453
2019-03-15,97.38381958007812
2019-03-18,97.82677459716797
2019-03-19,97.36048889160156
2019-03-20,96.90198516845703
2019-03-21,97.81123352050781
2019-03-22,95.6585464477539
2019-03-25,95.50313568115234
2019-03-26,96.4667739868164
2019-03-27,95.42539978027344
2019-03-28,95.60413360595703
2019-03-29,95.7284927368164
2019-04-01,97.09627532958984
2019-04-02,97.0884780883789
2019-04-03,96.2802734375
2019-04-04,96.98745727539062
2019-04-05,98.24644470214844
2019-04-08,98.44850158691406
2019-04-09,97.56254577636719
2019-04-10,97.52368927001953
2019-04-11,97.91226196289062
2019-04-12,93.07066345214844
2019-04-15,93.36598205566406
2019-04-16,94.16645050048828
2019-04-17,93.46700286865234
2019-04-18,93.14836120605469
2019-04-22,94.7337646484375
2019-04-23,94.8270034790039
2019-04-24,91.92050170898438
2019-04-25,91.62516784667969
2019-04-26,91.00346374511719
2019-04-29,91.48529815673828
2019-04-30,93.30378723144531
2019-05-01,91.55523681640625
2019-05-02,90.44393157958984
2019-05-03,91.13556671142578
2019-05-06,92.01375579833984
2019-05-07,91.9127197265625
2019-05-08,91.31432342529297
2019-05-09,94.18199157714844
2019-05-10,94.80368041992188
2019-05-13,93.59911346435547
2019-05-14,94.53168487548828
2019-05-15,94.92027282714844
2019-05-16,94.80255126953125
2019-05-17,94.58281707763672
2019-05-20,94.83393096923828
2019-05-21,95.22633361816406
2019-05-22,94.6220474243164
2019-05-23,92.50312042236328
2019-05-24,93.16233825683594
2019-05-28,92.8484115600586
2019-05-29,91.63984680175781
2019-05-30,90.54898834228516
2019-05-31,89.3482437133789
2019-06-03,91.0277099609375
2019-06-04,92.05577850341797
2019-06-05,92.33045959472656
2019-06-06,94.7083740234375
2019-06-07,95.33618927001953
2019-06-10,95.97187805175781
2019-06-11,95.09293365478516
2019-06-12,94.32381439208984
2019-06-13,94.88887786865234
2019-06-14,94.81038665771484
2019-06-17,95.26557159423828
2019-06-18,96.47413635253906
2019-06-19,96.4427719116211
2019-06-20,97.53361511230469
2019-06-21,98.04370880126953
2019-06-24,98.02802276611328
2019-06-25,97.03134155273438
2019-06-26,97.25892639160156
2019-06-27,96.61540985107422
2019-06-28,97.65917205810547
2019-07-01,97.97309875488281
2019-07-02,96.47413635253906
2019-07-03,96.80375671386719
2019-07-05,96.952880859375
2019-07-08,96.99996185302734
2019-07-09,96.80375671386719
2019-07-10,98.4439697265625
2019-07-11,98.43612670898438
2019-07-12,98.86775970458984
2019-07-15,98.6637191772461
2019-07-16,97.91030883789062
2019-07-17,97.42374420166016
2019-07-18,97.84751892089844
2019-07-19,98.13005065917969
2019-07-22,98.34194946289062
2019-07-23,98.7421875
2019-07-24,99.30723571777344
2019-07-25,98.59307861328125
2019-07-26,97.09413146972656
2019-07-29,97.49436950683594
2019-07-30,97.58070373535156
2019-07-31,96.61540985107422
2019-08-01,94.75545501708984
2019-08-02,94.74761962890625
2019-08-05,93.18587493896484
2019-08-06,93.68814849853516
2019-08-07,93.46841430664062
2019-08-08,96.70958709716797
2019-08-09,96.07390594482422
2019-08-12,95.39112091064453
2019-08-13,96.05035400390625
2019-08-14,92.4011001586914
2019-08-15,91.7811050415039
2019-08-16,91.82074737548828
2019-08-19,93.0100326538086
2019-08-20,92.07447052001953
2019-08-21,93.46197509765625
2019-08-22,93.34303283691406
2019-08-23,91.3212661743164
2019-08-26,91.76525115966797
2019-08-27,91.83660888671875
2019-08-28,92.62946319580078
2019-08-29,93.176513671875
2019-08-30,93.33509826660156
2019-09-03,92.1854476928711
2019-09-04,92.96246337890625
2019-09-05,93.27167510986328
2019-09-06,93.76325988769531
2019-09-09,94.65917205810547
2019-09-10,96.60958862304688
2019-09-11,96.15767669677734
2019-09-12,96.26866912841797
2019-09-13,96.33209991455078
2019-09-16,98.40938568115234
2019-09-17,98.22702026367188
2019-09-18,98.45695495605469
2019-09-19,98.04467010498047
2019-09-20,98.56794738769531
2019-09-23,99.02783203125
2019-09-24,98.10810089111328
2019-09-25,97.9257583618164
2019-09-26,95.26968383789062
2019-09-27,94.03282165527344
2019-09-30,94.03282165527344
2019-10-01,91.97931671142578
2019-10-02,89.02989196777344
2019-10-03,89.71174621582031
2019-10-04,90.26673889160156
2019-10-07,89.7989730834961
2019-10-08,88.57003784179688
2019-10-09,89.70384216308594
2019-10-10,90.85345458984375
2019-10-11,92.09033203125
2019-10-14,92.11410522460938
2019-10-15,92.21717834472656
2019-10-16,91.2657699584961
2019-10-17,91.4560317993164
2019-10-18,90.97239685058594
2019-10-21,92.45503234863281
2019-10-22,93.39854431152344
2019-10-23,93.54125213623047
2019-10-24,93.22411346435547
2019-10-25,94.08832550048828
2019-10-28,93.93769073486328
2019-10-29,93.66015625
2019-10-30,92.25682067871094
2019-10-31,92.0823974609375
2019-11-01,92.13789367675781
2019-11-04,96.3875961303711
2019-11-05,96.68098449707031
2019-11-06,95.06352996826172
2019-11-07,96.64130401611328
2019-11-08,95.88018798828125
2019-11-11,95.78502655029297
2019-11-12,95.90396118164062
2019-11-13,96.9505386352539
2019-11-14,96.69681549072266
2019-11-15,96.59273529052734
2019-11-18,94.91934204101562
2019-11-19,93.2379379272461
2019-11-20,93.95051574707031
2019-11-21,95.09547424316406
2019-11-22,94.98338317871094
2019-11-25,94.78321075439453
2019-11-26,94.31082916259766
2019-11-27,94.5350112915039
2019-11-29,93.78236389160156
2019-12-02,93.5181655883789
2019-12-03,92.78955841064453
2019-12-04,93.63025665283203
2019-12-05,93.14185333251953
2019-12-06,94.48699188232422
2019-12-09,93.91849517822266
2019-12-10,94.3908920288086
2019-12-11,93.06179809570312
2019-12-12,95.12750244140625
2019-12-13,94.44693756103516
2019-12-16,95.56786346435547
2019-12-17,94.9593505859375
2019-12-18,94.91934204101562
2019-12-19,94.58305358886719
2019-12-20,95.82408905029297
2019-12-23,96.34451293945312
2019-12-24,96.35253143310547
2019-12-26,96.56070709228516
2019-12-27,96.32051086425781
2019-12-30,95.9601821899414
2019-12-31,96.4886474609375
2020-01-02,97.22526550292969
2020-01-03,96.88896942138672
2020-01-06,96.56070709228516
2020-01-07,95.32766723632812
2020-01-08,94.2387466430664
2020-01-09,94.08662414550781
2020-01-10,93.22991943359375
2020-01-13,93.40608215332031
2020-01-14,93.11782836914062
2020-01-15,92.9817123413086
2020-01-16,93.5902099609375
2020-01-17,92.54136657714844
2020-01-21,90.72383117675781
2020-01-22,90.39554595947266
2020-01-23,90.55569458007812
2020-01-24,89.55484771728516
2020-01-27,88.3858642578125
2020-01-28,88.97036743164062
2020-01-29,88.36986541748047
2020-01-30,89.19454193115234
2020-01-31,85.78369140625
2020-02-03,85.09512329101562
2020-02-04,85.55150604248047
2020-02-05,88.29780578613281
2020-02-06,87.6652603149414
2020-02-07,87.22489929199219
2020-02-10,87.90547943115234
2020-02-11,89.04241943359375
2020-02-12,89.70697021484375
2020-02-13,89.40272521972656
2020-02-14,89.1678237915039
2020-02-18,89.29741668701172
2020-02-19,89.70242309570312
2020-02-20,88.94910430908203
2020-02-21,88.30107879638672
2020-02-24,84.81795501708984
2020-02-25,81.57785034179688
2020-02-26,79.41509246826172
2020-02-27,76.24787139892578
2020-02-28,75.60795593261719
2020-03-02,78.24054718017578
2020-03-03,76.45848846435547
2020-03-04,79.81201171875
2020-03-05,78.7265625
2020-03-06,77.21180725097656
2020-03-09,65.34490966796875
2020-03-10,68.83614349365234
2020-03-11,67.25658416748047
2020-03-12,61.77267837524414
2020-03-13,67.57247924804688
2020-03-16,56.458900451660156
2020-03-17,57.260841369628906
2020-03-18,44.59201431274414
2020-03-19,46.48746871948242
2020-03-20,48.1075325012207
2020-03-23,43.919677734375
2020-03-24,53.907325744628906
2020-03-25,56.110595703125
2020-03-26,61.86988067626953
2020-03-27,55.71367645263672
2020-03-30,58.281463623046875
2020-03-31,58.69458770751953
2020-04-01,55.53547668457031
2020-04-02,61.65928268432617
2020-04-03,60.84113693237305
2020-04-06,65.11808776855469
2020-04-07,65.54741668701172
2020-04-08,69.64614868164062
2020-04-09,68.29340362548828
2020-04-13,68.77941131591797
2020-04-14,68.53643035888672
2020-04-15,66.81915283203125
2020-04-16,64.79408264160156
2020-04-17,70.61007690429688
2020-04-20,67.6939697265625
2020-04-21,66.13064575195312
2020-04-22,68.39871978759766
2020-04-23,70.31038665771484
2020-04-24,70.48047637939453
2020-04-27,72.66754913330078
2020-04-28,72.8295669555664
2020-04-29,76.64479064941406
2020-04-30,74.52252197265625
2020-05-01,72.44883728027344
2020-05-04,74.06889343261719
2020-05-05,75.24344635009766
2020-05-06,72.9429702758789
2020-05-07,75.04093933105469
2020-05-08,77.33329772949219
2020-05-11,75.63226318359375
2020-05-12,73.79350280761719
2020-05-13,71.84941101074219
2020-05-14,72.9429702758789
2020-05-15,72.2220458984375
2020-05-18,76.06861877441406
2020-05-19,73.66040802001953
2020-05-20,76.43848419189453
2020-05-21,75.64944458007812
2020-05-22,74.20285034179688
2020-05-26,76.68506622314453
2020-05-27,77.17821502685547
2020-05-28,74.68779754638672
2020-05-29,75.36997985839844
2020-06-01,76.26588439941406
2020-06-02,77.82754516601562
2020-06-03,79.87409973144531
2020-06-04,79.1343765258789
2020-06-05,82.8576889038086
2020-06-08,84.85492706298828
2020-06-09,83.44944763183594
2020-06-10,80.20287322998047
2020-06-11,73.45492553710938
2020-06-12,75.93710327148438
2020-06-15,74.98369598388672
2020-06-16,77.28506469726562
2020-06-17,75.23848724365234
2020-06-18,75.56724548339844
2020-06-19,74.49053955078125
2020-06-22,75.27957916259766
2020-06-23,75.15629577636719
2020-06-24,72.03297424316406
2020-06-25,73.32342529296875
2020-06-26,71.06312561035156
2020-06-29,72.05767059326172
2020-06-30,73.33985900878906
2020-07-01,72.01656341552734
2020-07-02,72.58367919921875
2020-07-06,72.79737854003906
2020-07-07,70.93983459472656
2020-07-08,70.97271728515625
2020-07-09,68.00559997558594
2020-07-10,70.05218505859375
2020-07-13,70.19188690185547
2020-07-14,72.61656188964844
2020-07-15,73.0604019165039
2020-07-16,72.62479400634766
2020-07-17,71.66314697265625
2020-07-20,70.08505249023438
2020-07-21,75.11519622802734
2020-07-22,74.8275375366211
2020-07-23,74.80287170410156
2020-07-24,74.07958221435547
2020-07-27,74.8275375366211
2020-07-28,73.24121856689453
2020-07-29,74.0302734375
2020-07-30,70.90695190429688
2020-07-31,68.99190521240234
2020-08-03,69.70696258544922
2020-08-04,71.0877914428711
2020-08-05,71.67135620117188
2020-08-06,71.89327239990234
2020-08-07,71.34260559082031
2020-08-10,73.75082397460938
2020-08-11,73.66040802001953
2020-08-12,74.56450653076172
2020-08-13,73.82478332519531
2020-08-14,74.2603988647461
2020-08-17,74.60559844970703
2020-08-18,73.0631332397461
2020-08-19,72.02925109863281
2020-08-20,70.71189880371094
2020-08-21,70.93702697753906
2020-08-24,72.7046127319336
2020-08-25,71.8124771118164
2020-08-26,70.68689727783203
2020-08-27,70.79529571533203
2020-08-28,71.39559936523438
2020-08-31,69.97820281982422
2020-09-01,69.26947784423828
2020-09-02,69.36122131347656
2020-09-03,68.60246276855469
2020-09-04,68.3106460571289
2020-09-08,65.84271240234375
2020-09-09,66.72649383544922
2020-09-10,65.15901947021484
2020-09-11,64.77547454833984
2020-09-14,64.44196319580078
2020-09-15,63.658206939697266
2020-09-16,65.50086212158203
2020-09-17,65.692626953125
2020-09-18,65.20903778076172
2020-09-21,63.616546630859375
2020-09-22,62.974552154541016
2020-09-23,59.98964309692383
2020-09-24,59.864585876464844
2020-09-25,59.88959503173828
2020-09-28,61.64051818847656
2020-09-29,59.947967529296875
2020-09-30,60.031341552734375
2020-10-01,58.71398162841797
2020-10-02,59.35598373413086
2020-10-05,60.614952087402344
2020-10-06,60.281463623046875
2020-10-07,61.51543426513672
2020-10-08,62.71608352661133
2020-10-09,61.69887924194336
2020-10-12,62.124088287353516
2020-10-13,61.1986198425293
2020-10-14,60.82340621948242
2020-10-15,61.29033279418945
2020-10-16,60.77339553833008
2020-10-19,59.43101501464844
2020-10-20,59.76451873779297
2020-10-21,59.08918380737305
2020-10-22,61.1986198425293
2020-10-23,60.50658416748047
2020-10-26,59.14754104614258
2020-10-27,57.95526123046875
2020-10-28,55.762447357177734
2020-10-29,57.363285064697266
2020-10-30,57.94691848754883
2020-11-02,60.1563835144043
2020-11-03,59.814544677734375
2020-11-04,59.83958053588867
2020-11-05,60.14806365966797
2020-11-06,59.3226203918457
2020-11-09,66.20122528076172
2020-11-10,69.26115417480469
2020-11-11,68.75255584716797
2020-11-12,67.2601089477539
2020-11-13,69.2278060913086
2020-11-16,74.17205047607422
2020-11-17,73.6390380859375
2020-11-18,71.30399322509766
2020-11-19,72.53074645996094
2020-11-20,72.58150482177734
2020-11-23,77.0147476196289
2020-11-24,80.8980484008789
2020-11-25,77.95384216308594
2020-11-27,77.2516098022461
2020-11-30,73.75749206542969
2020-12-01,73.98593139648438
2020-12-02,76.03333282470703
2020-12-03,75.97412109375
2020-12-04,78.91830444335938
2020-12-07,76.78630828857422
2020-12-08,77.44621276855469
2020-12-09,76.51556396484375
2020-12-10,78.97753143310547
2020-12-11,78.21611022949219
2020-12-14,75.6695327758789
2020-12-15,75.61031341552734
2020-12-16,75.0350112915039
2020-12-17,74.79810333251953
2020-12-18,73.7659683227539
2020-12-21,72.8353271484375
2020-12-22,71.37167358398438
2020-12-23,72.4969253540039
2020-12-24,72.19232177734375
2020-12-28,71.82852172851562
2020-12-29,71.58319091796875
2020-12-30,72.19232177734375
2020-12-31,71.44781494140625
2021-01-04,71.66777801513672
2021-01-05,73.60519409179688
2021-01-06,75.97412109375
2021-01-07,76.32943725585938
2021-01-08,77.05704498291016
2021-01-11,77.49697875976562
2021-01-12,78.96907043457031
2021-01-13,78.8929443359375
2021-01-14,80.78807067871094
2021-01-15,77.9115219116211
2021-01-19,79.95893859863281
2021-01-20,80.69499206542969
2021-01-21,77.84383392333984
2021-01-22,77.60697174072266
2021-01-25,76.90473937988281
2021-01-26,75.60185241699219
2021-01-27,74.62045288085938
2021-01-28,75.31420135498047
2021-01-29,72.08234405517578
2021-02-01,73.10603332519531
2021-02-02,73.65596771240234
2021-02-03,75.26344299316406
2021-02-04,75.29727935791016
2021-02-05,75.51726531982422
2021-02-08,77.39544677734375
2021-02-09,76.95550537109375
2021-02-10,78.27532958984375
2021-02-11,77.85231018066406
2021-02-12,78.30069732666016
2021-02-16,79.90515899658203
2021-02-17,82.29898071289062
2021-02-18,81.50961303710938
2021-02-19,82.1960220336914
2021-02-22,84.41822814941406
2021-02-23,85.48212432861328
2021-02-24,88.63956451416016
2021-02-25,87.81587982177734
2021-02-26,85.79959869384766
2021-03-01,87.55850982666016
2021-03-02,87.89309692382812
2021-03-03,88.87981414794922
2021-03-04,89.66058349609375
2021-03-05,93.52156829833984
2021-03-08,94.1650619506836
2021-03-09,93.9505615234375
2021-03-10,95.55500793457031
2021-03-11,95.40058898925781
2021-03-12,95.718017578125
2021-03-15,94.59407043457031
2021-03-16,92.35469055175781
2021-03-17,92.68930053710938
2021-03-18,89.33454895019531
2021-03-19,88.69962310791016
2021-03-22,87.9789047241211
2021-03-23,87.4898452758789
2021-03-24,89.8321762084961
2021-03-25,90.14962005615234
2021-03-26,92.2174072265625
2021-03-29,91.73692321777344
2021-03-30,90.88751220703125
2021-03-31,89.90939331054688
2021-04-01,90.73307800292969
2021-04-05,89.66914367675781
2021-04-06,88.8712158203125
2021-04-07,89.39459228515625
2021-04-08,88.39073944091797
2021-04-09,88.30494689941406
2021-04-12,87.32682800292969
2021-04-13,87.72149658203125
2021-04-14,89.46322631835938
2021-04-15,88.73393249511719
2021-04-16,88.33926391601562
2021-04-19,88.59666442871094
2021-04-20,86.94073486328125
2021-04-21,88.14191436767578
2021-04-22,86.61470031738281
2021-04-23,87.12950134277344
2021-04-26,87.103759765625
2021-04-27,88.11616516113281
2021-04-28,90.2783432006836
2021-04-29,91.71976470947266
2021-04-30,88.43364715576172
2021-05-03,90.54430389404297
2021-05-04,91.04196166992188
2021-05-05,93.48725128173828
2021-05-06,93.5387191772461
2021-05-07,94.39669799804688
2021-05-10,94.01062774658203
2021-05-11,91.54816436767578
2021-05-12,92.12303161621094
2021-05-13,91.53099822998047
2021-05-14,93.9248275756836
2021-05-17,95.07453918457031
2021-05-18,92.21717834472656
2021-05-19,89.62904357910156
2021-05-20,89.94168853759766
2021-05-21,90.4280776977539
2021-05-24,91.71344757080078
2021-05-25,90.21094512939453
2021-05-26,90.4280776977539
2021-05-27,89.46401977539062
2021-05-28,90.14146423339844
2021-06-01,92.62537384033203
2021-06-02,93.86732482910156
2021-06-03,93.44175720214844
2021-06-04,94.18864440917969
