,JCI
2019-10-30,38.43070983886719
2019-10-31,38.53744125366211
2019-11-01,38.973236083984375
2019-11-04,39.54245376586914
2019-11-05,39.03550338745117
2019-11-06,39.33789825439453
2019-11-07,37.61246871948242
2019-11-08,37.817020416259766
2019-11-11,37.567996978759766
2019-11-12,37.85260772705078
2019-11-13,37.221134185791016
2019-11-14,37.62137222290039
2019-11-15,37.7014045715332
2019-11-18,37.825923919677734
2019-11-19,38.16389083862305
2019-11-20,37.719200134277344
2019-11-21,37.55910873413086
2019-11-22,37.97711944580078
2019-11-25,37.905975341796875
2019-11-26,38.199466705322266
2019-11-27,38.341773986816406
2019-11-29,38.092742919921875
2019-12-02,37.59468078613281
2019-12-03,37.16776657104492
2019-12-04,37.47016143798828
2019-12-05,37.13219451904297
2019-12-06,37.43458938598633
2019-12-09,37.35454177856445
2019-12-10,37.43458938598633
2019-12-11,37.97711944580078
2019-12-12,37.36343765258789
2019-12-13,36.191070556640625
2019-12-16,36.334266662597656
2019-12-17,36.40585708618164
2019-12-18,36.334266662597656
2019-12-19,36.47745895385742
2019-12-20,36.889122009277344
2019-12-23,36.88018035888672
2019-12-24,36.799617767333984
2019-12-26,36.79068374633789
2019-12-27,36.74592971801758
2019-12-30,36.3790168762207
2019-12-31,36.432701110839844
2020-01-02,37.05021286010742
2020-01-03,36.38795852661133
2020-01-06,36.85332107543945
2020-01-07,36.468505859375
2020-01-08,36.76383590698242
2020-01-09,36.98756790161133
2020-01-10,36.674339294433594
2020-01-13,36.835426330566406
2020-01-14,36.674339294433594
2020-01-15,36.62959289550781
2020-01-16,36.72804260253906
2020-01-17,36.683284759521484
2020-01-21,36.719085693359375
2020-01-22,37.02336120605469
2020-01-23,37.36343765258789
2020-01-24,37.00547409057617
2020-01-27,36.065792083740234
2020-01-28,36.522193908691406
2020-01-29,36.23582458496094
2020-01-30,36.253719329833984
2020-01-31,35.30509567260742
2020-02-03,35.16189956665039
2020-02-04,35.117149353027344
2020-02-05,35.62726974487305
2020-02-06,35.7257080078125
2020-02-07,35.62726974487305
2020-02-10,36.28057098388672
2020-02-11,36.47745895385742
2020-02-12,37.39923095703125
2020-02-13,36.80857467651367
2020-02-14,37.55137634277344
2020-02-18,37.57822036743164
2020-02-19,37.560325622558594
2020-02-20,37.80195617675781
2020-02-21,37.989891052246094
2020-02-24,37.256046295166016
2020-02-25,35.30509567260742
2020-02-26,35.179805755615234
2020-02-27,33.91794204711914
2020-02-28,32.727691650390625
2020-03-02,34.070091247558594
2020-03-03,33.51522445678711
2020-03-04,35.21559143066406
2020-03-05,34.74128341674805
2020-03-06,34.150634765625
2020-03-09,31.966995239257812
2020-03-10,33.60472106933594
2020-03-11,31.510578155517578
2020-03-12,27.31334686279297
2020-03-13,29.615032196044922
2020-03-16,27.620235443115234
2020-03-17,26.654428482055664
2020-03-18,23.757015228271484
2020-03-19,23.540382385253906
2020-03-20,22.484317779541016
2020-03-23,21.211618423461914
2020-03-24,22.890499114990234
2020-03-25,23.58551025390625
2020-03-26,24.37079620361328
2020-03-27,23.414016723632812
2020-03-30,23.910459518432617
2020-03-31,24.334693908691406
2020-04-01,22.70996856689453
2020-04-02,23.5133056640625
2020-04-03,22.989782333374023
2020-04-06,24.740869522094727
2020-04-07,25.517126083374023
2020-04-08,26.45585060119629
2020-04-09,27.620235443115234
2020-04-13,26.50098419189453
2020-04-14,27.800762176513672
2020-04-15,26.266300201416016
2020-04-16,25.7247257232666
2020-04-17,26.663455963134766
2020-04-20,25.697647094726562
2020-04-21,24.903345108032227
2020-04-22,25.047761917114258
2020-04-23,25.138023376464844
2020-04-24,25.192180633544922
2020-04-27,26.221168518066406
2020-04-28,26.83495330810547
2020-04-29,27.64731216430664
2020-04-30,26.27532386779785
2020-05-01,25.147048950195312
2020-05-04,25.751806259155273
2020-05-05,25.860122680664062
2020-05-06,25.5532283782959
2020-05-07,25.742780685424805
2020-05-08,26.89813804626465
2020-05-11,25.778888702392578
2020-05-12,25.192180633544922
2020-05-13,24.569368362426758
2020-05-14,25.805965423583984
2020-05-15,25.688623428344727
2020-05-18,26.654428482055664
2020-05-19,26.176036834716797
2020-05-20,25.94135856628418
2020-05-21,26.546113967895508
2020-05-22,26.654428482055664
2020-05-26,28.044466018676758
2020-05-27,28.76656723022461
2020-05-28,28.45967674255371
2020-05-29,28.35135841369629
2020-06-01,28.676305770874023
2020-06-02,29.199825286865234
2020-06-03,30.3010311126709
2020-06-04,31.059232711791992
2020-06-05,32.53952407836914
2020-06-08,33.22551727294922
2020-06-09,32.25971984863281
2020-06-10,31.077281951904297
2020-06-11,30.34615707397461
2020-06-12,31.09532928466797
2020-06-15,31.907686233520508
2020-06-16,31.97990608215332
2020-06-17,31.817428588867188
2020-06-18,31.33001136779785
2020-06-19,31.211790084838867
2020-06-22,31.766542434692383
2020-06-23,31.639223098754883
2020-06-24,30.275066375732422
2020-06-25,30.429676055908203
2020-06-26,30.33872413635254
2020-06-29,30.75707244873047
2020-06-30,31.04808807373047
2020-07-01,30.82072639465332
2020-07-02,31.229970932006836
2020-07-06,31.584646224975586
2020-07-07,31.148120880126953
2020-07-08,31.05718231201172
2020-07-09,30.356922149658203
2020-07-10,30.802541732788086
2020-07-13,30.9207706451416
2020-07-14,31.802921295166016
2020-07-15,33.13978958129883
2020-07-16,33.80367660522461
2020-07-17,34.25838851928711
2020-07-20,33.46718215942383
2020-07-21,33.38533020019531
2020-07-22,33.69453811645508
2020-07-23,33.96737289428711
2020-07-24,33.46718215942383
2020-07-27,33.71272277832031
2020-07-28,33.26710891723633
2020-07-29,34.549415588378906
2020-07-30,33.86732482910156
2020-07-31,34.995025634765625
2020-08-03,35.395179748535156
2020-08-04,34.88589859008789
2020-08-05,34.867713928222656
2020-08-06,34.91319274902344
2020-08-07,35.513404846191406
2020-08-10,36.468318939208984
2020-08-11,37.095829010009766
2020-08-12,37.341373443603516
2020-08-13,36.968505859375
2020-08-14,37.159488677978516
2020-08-17,37.04125213623047
2020-08-18,36.6774787902832
2020-08-19,36.58653259277344
2020-08-20,36.4774055480957
2020-08-21,36.913944244384766
2020-08-24,37.2777099609375
2020-08-25,37.468692779541016
2020-08-26,37.3504638671875
2020-08-27,37.195858001708984
2020-08-28,37.55963134765625
2020-08-31,37.04125213623047
2020-09-01,37.450504302978516
2020-09-02,38.35993576049805
2020-09-03,36.86846923828125
2020-09-04,37.5687370300293
2020-09-08,37.050350189208984
2020-09-09,37.477787017822266
2020-09-10,37.40503692626953
2020-09-11,37.8961296081543
2020-09-14,38.66004180908203
2020-09-15,38.45997619628906
2020-09-16,39.01472473144531
2020-09-17,39.07839584350586
2020-09-18,38.905601501464844
2020-09-21,37.204952239990234
2020-09-22,37.586917877197266
2020-09-23,36.69566345214844
2020-09-24,37.22315216064453
2020-09-25,37.058406829833984
2020-09-28,37.927886962890625
2020-09-29,37.48857116699219
2020-09-30,37.38788986206055
2020-10-01,37.232295989990234
2020-10-02,38.0651741027832
2020-10-05,38.577720642089844
2020-10-06,38.12009048461914
2020-10-07,38.89805221557617
2020-10-08,39.54787826538086
2020-10-09,39.328224182128906
2020-10-12,39.593631744384766
2020-10-13,38.843135833740234
2020-10-14,38.90719985961914
2020-10-15,39.00788879394531
2020-10-16,39.37397384643555
2020-10-19,38.82482147216797
2020-10-20,39.44719696044922
2020-10-21,40.014652252197266
2020-10-22,40.71024703979492
2020-10-23,40.63702392578125
2020-10-26,39.31906509399414
2020-10-27,38.60516357421875
2020-10-28,37.65331268310547
2020-10-29,38.72415542602539
2020-10-30,38.632625579833984
2020-11-02,40.216007232666016
2020-11-03,40.4722785949707
2020-11-04,38.25737380981445
2020-11-05,39.79499435424805
2020-11-06,40.032962799072266
2020-11-09,40.655330657958984
2020-11-10,40.655330657958984
2020-11-11,40.27092361450195
2020-11-12,40.106178283691406
2020-11-13,40.8658332824707
2020-11-16,41.51565933227539
2020-11-17,40.920753479003906
2020-11-18,42.06481170654297
2020-11-19,41.83599090576172
2020-11-20,41.451595306396484
2020-11-23,41.78108215332031
2020-11-24,42.705482482910156
2020-11-25,42.47666931152344
2020-11-27,42.0739631652832
2020-11-30,42.13802719116211
2020-12-01,42.348533630371094
2020-12-02,42.00074005126953
2020-12-03,41.85429382324219
2020-12-04,42.00074005126953
2020-12-07,41.41498947143555
2020-12-08,41.42413330078125
2020-12-09,41.90922164916992
2020-12-10,41.81769561767578
2020-12-11,41.68955993652344
2020-12-14,41.27769470214844
2020-12-15,42.13802719116211
2020-12-16,41.89091491699219
2020-12-17,42.513275146484375
2020-12-18,42.55931091308594
2020-12-21,42.29238510131836
2020-12-22,42.00705337524414
2020-12-23,42.2647705078125
2020-12-24,42.27397537231445
2020-12-28,42.43964767456055
2020-12-29,42.24636459350586
2020-12-30,42.724971771240234
2020-12-31,42.881446838378906
2021-01-04,42.50407409667969
2021-01-05,43.73741149902344
2021-01-06,45.7899055480957
2021-01-07,47.106082916259766
2021-01-08,47.216529846191406
2021-01-11,46.93119812011719
2021-01-12,47.71354293823242
2021-01-13,47.87001037597656
2021-01-14,48.27498245239258
2021-01-15,47.685935974121094
2021-01-19,47.520267486572266
2021-01-20,48.21976089477539
2021-01-21,48.00807189941406
2021-01-22,48.18294906616211
2021-01-25,47.363792419433594
2021-01-26,46.351348876953125
2021-01-27,44.547367095947266
2021-01-28,45.41254806518555
2021-01-29,45.85433578491211
2021-02-01,46.857574462890625
2021-02-02,46.67348098754883
2021-02-03,46.59064865112305
2021-02-04,47.124488830566406
2021-02-05,46.98641586303711
2021-02-08,47.59388732910156
2021-02-09,47.492645263671875
2021-02-10,47.89762878417969
2021-02-11,48.679962158203125
2021-02-12,49.315040588378906
2021-02-16,48.781211853027344
2021-02-17,50.80608367919922
2021-02-18,51.238670349121094
2021-02-19,51.56081008911133
2021-02-22,51.83693313598633
2021-02-23,51.523990631103516
2021-02-24,51.63444519042969
2021-02-25,51.17424774169922
2021-02-26,51.349124908447266
2021-03-01,52.628475189208984
2021-03-02,52.87698745727539
2021-03-03,53.337188720703125
2021-03-04,52.7113151550293
2021-03-05,54.48768615722656
2021-03-08,55.42649459838867
2021-03-09,54.50609588623047
2021-03-10,55.43569564819336
2021-03-11,56.22724533081055
2021-03-12,56.88993453979492
2021-03-15,57.33172607421875
2021-03-16,55.74863052368164
2021-03-17,55.702613830566406
2021-03-18,56.623008728027344
2021-03-19,55.467437744140625
2021-03-22,55.43046188354492
2021-03-23,54.02529525756836
2021-03-24,54.16395950317383
2021-03-25,54.8942756652832
2021-03-26,55.45820236206055
2021-03-29,55.901939392089844
2021-03-30,56.14229202270508
2021-03-31,55.16237258911133
2021-04-01,55.37499237060547
2021-04-05,56.29020690917969
2021-04-06,56.364166259765625
2021-04-07,55.606109619140625
2021-04-08,55.88344192504883
2021-04-09,57.094486236572266
2021-04-12,57.34408950805664
2021-04-13,56.8171501159668
2021-04-14,56.752437591552734
2021-04-15,57.44578170776367
2021-04-16,57.769344329833984
2021-04-19,57.6121826171875
2021-04-20,56.57679748535156
2021-04-21,57.20541763305664
2021-04-22,57.584449768066406
2021-04-23,58.148372650146484
2021-04-26,58.0651741027832
2021-04-27,58.61060333251953
2021-04-28,58.33325958251953
2021-04-29,58.49966812133789
2021-04-30,57.63066864013672
2021-05-03,59.06357955932617
2021-05-04,58.83246612548828
2021-05-05,59.59976577758789
2021-05-06,59.96955108642578
2021-05-07,60.73684310913086
2021-05-10,60.857025146484375
2021-05-11,59.28544616699219
2021-05-12,58.30553436279297
2021-05-13,59.45185852050781
2021-05-14,60.59819030761719
2021-05-17,60.93098831176758
2021-05-18,59.00811004638672
2021-05-19,58.471920013427734
2021-05-20,59.37790298461914
2021-05-21,59.62749481201172
2021-05-24,59.849369049072266
2021-05-25,60.03425979614258
2021-05-26,60.95872116088867
2021-05-27,61.21757507324219
2021-05-28,61.51340103149414
2021-06-01,61.96637725830078
2021-06-02,61.37472915649414
2021-06-03,61.56884765625
2021-06-04,61.68905258178711
2021-06-07,61.19907760620117
2021-06-08,62.1605224609375
2021-06-09,61.80921936035156
2021-06-10,61.92015838623047
2021-06-11,61.975616455078125
2021-06-14,61.162113189697266
2021-06-15,62.22522735595703
2021-06-16,62.17900085449219
2021-06-17,60.94947052001953
2021-06-18,59.81700134277344
2021-06-21,61.571414947509766
2021-06-22,61.93342590332031
2021-06-23,61.67350769042969
2021-06-24,61.803466796875
2021-06-25,62.27687072753906
2021-06-28,62.713157653808594
2021-06-29,63.46506118774414
2021-06-30,63.70640182495117
2021-07-01,64.05915069580078
2021-07-02,64.21694946289062
2021-07-06,63.446502685546875
2021-07-07,64.54182434082031
2021-07-08,63.9663200378418
2021-07-09,65.0338134765625
2021-07-12,65.61862182617188
2021-07-13,64.62537384033203
2021-07-14,64.8388671875
2021-07-15,65.08950805664062
2021-07-16,64.72747802734375
2021-07-19,63.149444580078125
2021-07-20,64.73677825927734
2021-07-21,65.4979476928711
2021-07-22,65.12666320800781
2021-07-23,65.83209991455078
2021-07-26,65.57220458984375
2021-07-27,65.69287872314453
2021-07-28,65.24730682373047
2021-07-29,66.46332550048828
2021-07-30,66.29624938964844
2021-08-02,65.62789916992188
2021-08-03,67.10382080078125
2021-08-04,66.24055480957031
2021-08-05,66.73252868652344
2021-08-06,66.89959716796875
2021-08-09,66.5840072631836
2021-08-10,67.1502456665039
2021-08-11,67.75360870361328
2021-08-12,67.76290130615234
2021-08-13,67.5958023071289
2021-08-16,68.23629760742188
2021-08-17,67.76290130615234
2021-08-18,67.24307250976562
2021-08-19,67.7907485961914
2021-08-20,68.1341781616211
2021-08-23,68.84895324707031
2021-08-24,69.26667022705078
2021-08-25,69.7400894165039
2021-08-26,69.40591430664062
2021-08-27,69.3687744140625
2021-08-30,69.5915756225586
2021-08-31,69.43375396728516
2021-09-01,68.98819732666016
2021-09-02,69.72152709960938
2021-09-03,69.63796997070312
2021-09-07,68.08777618408203
2021-09-08,69.34092712402344
2021-09-09,70.20421600341797
2021-09-10,69.68438720703125
2021-09-13,69.37805938720703
2021-09-14,69.03461456298828
2021-09-15,70.33416748046875
2021-09-16,69.90716552734375
2021-09-17,69.23883056640625
2021-09-20,67.51226043701172
2021-09-21,67.06669616699219
2021-09-22,67.5958023071289
2021-09-23,68.76541900634766
2021-09-24,68.54181671142578
2021-09-27,67.00457763671875
2021-09-28,65.6257553100586
2021-09-29,65.67230987548828
2021-09-30,63.42702865600586
2021-10-01,64.30278778076172
2021-10-04,63.902164459228516
2021-10-05,64.53569793701172
2021-10-06,64.73135375976562
2021-10-07,65.48599243164062
2021-10-08,64.29348754882812
2021-10-11,64.08851623535156
2021-10-12,63.50156784057617
2021-10-13,64.23758697509766
2021-10-14,66.38037872314453
2021-10-15,66.42697143554688
2021-10-18,67.17227935791016
2021-10-19,67.52632141113281
2021-10-20,68.12257385253906
2021-10-21,68.8772201538086
2021-10-22,68.82131958007812
2021-10-25,68.89583587646484
2021-10-26,68.07598114013672
2021-10-27,66.82757568359375
2021-10-28,68.41138458251953
2021-10-29,68.35548400878906
2021-11-01,68.55113220214844
2021-11-02,69.15670013427734
2021-11-03,67.50768280029297
2021-11-04,68.75611114501953
2021-11-05,69.52936553955078
2021-11-08,69.38030242919922
2021-11-09,71.1877212524414
2021-11-10,70.94548797607422
2021-11-11,70.97344207763672
2021-11-12,72.85537719726562
2021-11-15,72.97650146484375
2021-11-16,74.24354553222656
2021-11-17,74.15037536621094
2021-11-18,74.84911346435547
2021-11-19,75.32425689697266
2021-11-22,74.20626831054688
2021-11-23,73.78704071044922
2021-11-24,73.49822998046875
2021-11-26,72.12869262695312
2021-11-29,73.00444793701172
2021-11-30,69.65049743652344
2021-12-01,69.84614562988281
2021-12-02,71.42063903808594
2021-12-03,72.62244415283203
2021-12-06,72.84606170654297
2021-12-07,73.74044036865234
2021-12-08,74.10379028320312
2021-12-09,73.58206939697266
2021-12-10,73.8988265991211
2021-12-13,73.5075454711914
2021-12-14,72.46407318115234
2021-12-15,73.26530456542969
2021-12-16,73.6938705444336
2021-12-17,72.09386444091797
2021-12-20,71.05525970458984
2021-12-21,72.20613098144531
2021-12-22,72.67396545410156
2021-12-23,73.08567810058594
2021-12-27,74.61082458496094
2021-12-28,75.21902465820312
2021-12-29,75.7804183959961
2021-12-30,75.78977966308594
2021-12-31,76.07982635498047
2022-01-03,74.24591827392578
2022-01-04,75.17222595214844
2022-01-05,73.94649505615234
2022-01-06,75.20965576171875
2022-01-07,74.1710433959961
2022-01-10,73.36637878417969
2022-01-11,74.44239044189453
2022-01-12,74.8821792602539
2022-01-13,73.38508605957031
2022-01-14,71.63536834716797
2022-01-18,69.93243408203125
2022-01-19,68.96868896484375
2022-01-20,68.02365112304688
2022-01-21,68.0423812866211
2022-01-24,69.04354858398438
2022-01-25,68.29500579833984
2022-01-26,67.83654022216797
2022-01-27,66.94763946533203
2022-01-28,67.51840209960938
2022-01-31,67.99559020996094
2022-02-01,67.65874481201172
2022-02-02,67.66809844970703
2022-02-03,64.44937133789062
2022-02-04,63.13007736206055
2022-02-07,62.39089584350586
2022-02-08,63.120731353759766
2022-02-09,64.92658233642578
2022-02-10,63.94412612915039
2022-02-11,62.175689697265625
2022-02-14,62.222469329833984
2022-02-15,63.34527587890625
2022-02-16,63.1487922668457
2022-02-17,61.58620834350586
2022-02-18,61.1651611328125
2022-02-22,61.02480697631836
2022-02-23,59.724212646484375
2022-02-24,59.705509185791016
2022-02-25,61.22129440307617
2022-02-28,60.78152847290039
2022-03-01,58.554622650146484
2022-03-02,60.37919235229492
2022-03-03,60.48211669921875
2022-03-04,58.87274932861328
2022-03-07,56.43063735961914
2022-03-08,56.29964065551758
2022-03-09,58.769832611083984
2022-03-10,57.50666427612305
2022-03-11,56.589698791503906
2022-03-14,56.67391586303711
2022-03-15,57.53474044799805
2022-03-16,60.463401794433594
2022-03-17,60.697322845458984
2022-03-18,61.722740173339844
2022-03-21,61.98614501953125
2022-03-22,61.75096130371094
2022-03-23,60.923099517822266
2022-03-24,61.69451904296875
2022-03-25,62.31541061401367
2022-03-28,62.08021545410156
2022-03-29,63.143280029296875
2022-03-30,63.03038024902344
2022-03-31,61.685115814208984
2022-04-01,62.550594329833984
2022-04-04,62.69171905517578
2022-04-05,62.27778625488281
2022-04-06,61.957916259765625
2022-04-07,61.628665924072266
2022-04-08,60.67850875854492
2022-04-11,59.58723449707031
2022-04-12,58.467735290527344
2022-04-13,58.95692825317383
2022-04-14,57.88447189331055
2022-04-18,58.194923400878906
2022-04-19,59.765968322753906
2022-04-20,61.24295425415039
2022-04-21,61.280582427978516
2022-04-22,59.2015266418457
2022-04-25,58.99455642700195
2022-04-26,56.802608489990234
2022-04-27,57.23535919189453
2022-04-28,57.85624694824219
2022-04-29,56.32282257080078
2022-05-02,57.90328598022461
2022-05-03,58.2419548034668
2022-05-04,53.17130661010742
2022-05-05,50.96994400024414
2022-05-06,50.10445785522461
2022-05-09,48.702728271484375
2022-05-10,48.16650390625
2022-05-11,48.006568908691406
2022-05-12,47.98775863647461
2022-05-13,49.116661071777344
2022-05-16,48.74036407470703
2022-05-17,49.267181396484375
2022-05-18,48.37346267700195
2022-05-19,48.815616607666016
2022-05-20,48.08183288574219
2022-05-23,48.665103912353516
2022-05-24,47.931312561035156
2022-05-25,48.702728271484375
2022-05-26,50.42430877685547
2022-05-27,51.46854019165039
2022-05-31,51.28038787841797
2022-06-01,50.80060958862305
2022-06-02,52.277587890625
2022-06-03,51.186317443847656
2022-06-06,51.741355895996094
2022-06-07,52.16469955444336
2022-06-08,51.60025405883789
2022-06-09,50.537200927734375
2022-06-10,48.84384536743164
2022-06-13,47.25397491455078
2022-06-14,46.66130065917969
2022-06-15,46.9058952331543
2022-06-16,44.563419342041016
2022-06-17,44.762451171875
2022-06-21,44.9235725402832
2022-06-22,44.961483001708984
2022-06-23,44.93304443359375
2022-06-24,46.3925895690918
2022-06-27,46.1082649230957
2022-06-28,45.90923309326172
2022-06-29,46.13669204711914
2022-06-30,45.37849426269531
2022-07-01,45.947147369384766
2022-07-05,45.62490463256836
2022-07-06,45.32162094116211
2022-07-07,44.95200729370117
2022-07-08,44.80036544799805
2022-07-11,44.62976837158203
2022-07-12,44.5823860168457
2022-07-13,44.80984115600586
2022-07-14,43.88104248046875
2022-07-15,44.45916748046875
2022-07-18,44.25066375732422
2022-07-19,46.117740631103516
2022-07-20,46.60109329223633
2022-07-21,48.10802459716797
2022-07-22,48.12698745727539
2022-07-25,47.975341796875
2022-07-26,47.747886657714844
2022-07-27,49.008392333984375
2022-07-28,50.041446685791016
2022-07-29,51.09345245361328
2022-08-01,51.29248046875
2022-08-02,50.9512825012207
2022-08-03,51.44412612915039
2022-08-04,51.77583694458008
2022-08-05,52.22127914428711
2022-08-08,52.17388916015625
2022-08-09,51.28300857543945
2022-08-10,52.5529899597168
2022-08-11,53.41545104980469
2022-08-12,55.01715850830078
2022-08-15,55.7184944152832
2022-08-16,55.917518615722656
2022-08-17,55.47208023071289
2022-08-18,55.851192474365234
2022-08-19,54.2684326171875
2022-08-22,52.505611419677734
2022-08-23,52.33501434326172
2022-08-24,52.571956634521484
2022-08-25,54.04096603393555
2022-08-26,51.75688552856445
2022-08-29,51.5862922668457
2022-08-30,51.64314651489258
2022-08-31,51.311439514160156
2022-09-01,52.74254608154297
2022-09-02,52.022247314453125
2022-09-06,52.11703109741211
2022-09-07,53.984100341796875
2022-09-08,54.45798110961914
2022-09-09,55.11193084716797
2022-09-12,55.78483581542969
2022-09-13,53.491275787353516
2022-09-14,53.3491096496582
2022-09-15,52.97000503540039
2022-09-16,50.80912780761719
2022-09-19,51.472557067871094
2022-09-20,50.3162956237793
2022-09-21,49.804508209228516
2022-09-22,48.562957763671875
2022-09-23,48.35300064086914
2022-09-26,47.40827560424805
2022-09-27,47.03610610961914
2022-09-28,48.93511199951172
2022-09-29,47.20787811279297
2022-09-30,46.96931076049805
2022-10-03,49.154598236083984
2022-10-04,51.101314544677734
2022-10-05,50.90091323852539
2022-10-06,50.05161666870117
2022-10-07,48.13351821899414
2022-10-10,48.35300064086914
2022-10-11,48.71562957763672
2022-10-12,48.6965446472168
2022-10-13,50.04206848144531
2022-10-14,48.515228271484375
2022-10-17,50.05161666870117
2022-10-18,50.78640365600586
2022-10-19,50.0134391784668
2022-10-20,48.94465637207031
2022-10-21,50.6146354675293
2022-10-24,52.43729782104492
2022-10-25,54.5653190612793
2022-10-26,54.31720733642578
2022-10-27,55.04246139526367
2022-10-28,56.01581573486328
2022-10-31,55.19514083862305
2022-11-01,55.34783172607422
2022-11-02,54.49852752685547
2022-11-03,57.628543853759766
2022-11-04,60.89215087890625
2022-11-07,61.19751739501953
2022-11-08,61.91321563720703
2022-11-09,60.93032455444336
2022-11-10,63.61182403564453
2022-11-11,63.35417556762695
2022-11-14,62.58121871948242
2022-11-15,63.36371994018555
2022-11-16,62.81024169921875
2022-11-17,62.76252365112305
2022-11-18,63.917198181152344
2022-11-21,63.602298736572266
2022-11-22,64.48976135253906
2022-11-23,63.88855743408203
2022-11-25,63.79312515258789
2022-11-28,62.829322814941406
2022-11-29,62.40944290161133
2022-11-30,63.40188980102539
2022-12-01,63.84086227416992
2022-12-02,65.00506591796875
2022-12-05,64.13668823242188
2022-12-06,63.07743453979492
2022-12-07,63.35417556762695
2022-12-08,63.71680450439453
2022-12-09,62.76252365112305
2022-12-12,62.63847732543945
2022-12-13,63.535499572753906
2022-12-14,63.506874084472656
2022-12-15,61.85596466064453
2022-12-16,60.78138732910156
2022-12-19,60.88691711425781
2022-12-20,60.6854362487793
2022-12-21,61.99988555908203
2022-12-22,61.529754638671875
2022-12-23,61.5009651184082
2022-12-27,61.69287109375
2022-12-28,60.65665054321289
2022-12-29,61.846370697021484
2022-12-30,61.405029296875
2023-01-03,62.115020751953125
2023-01-04,63.13204574584961
2023-01-05,62.39326095581055
2023-01-06,64.42731475830078
2023-01-09,64.07231140136719
2023-01-10,64.580810546875
2023-01-11,64.84945678710938
2023-01-12,65.607421875
2023-01-13,66.03919219970703
2023-01-17,65.02216339111328
2023-01-18,63.47744369506836
2023-01-19,62.20137405395508
2023-01-20,63.371910095214844
2023-01-23,64.02433776855469
2023-01-24,65.30040740966797
2023-01-25,65.33879089355469
2023-01-26,66.02959442138672
2023-01-27,66.0583724975586
2023-01-30,65.49229431152344
2023-01-31,66.74918365478516
2023-02-01,63.669334411621094
2023-02-02,61.9519157409668
2023-02-03,63.05528259277344
2023-02-06,63.15122604370117
2023-02-07,61.9039421081543
2023-02-08,62.42204666137695
2023-02-09,62.06705093383789
2023-02-10,61.97110366821289
2023-02-13,63.03609848022461
2023-02-14,62.54677963256836
2023-02-15,62.556358337402344
2023-02-16,61.83677291870117
2023-02-17,62.086238861083984
2023-02-21,60.14814376831055
2023-02-22,59.95625305175781
2023-02-23,60.56070327758789
2023-02-24,60.01382064819336
2023-02-27,60.19611358642578
2023-02-28,60.17692184448242
2023-03-01,60.627864837646484
2023-03-02,61.10759353637695
2023-03-03,62.56596755981445
2023-03-06,62.89218521118164
2023-03-07,62.47001647949219
2023-03-08,62.383663177490234
2023-03-09,60.73340606689453
2023-03-10,58.96800994873047
2023-03-13,58.07571792602539
2023-03-14,60.03300476074219
2023-03-15,56.598167419433594
2023-03-16,57.039512634277344
2023-03-17,55.31163024902344
2023-03-20,56.50859451293945
2023-03-21,57.599388122558594
2023-03-22,56.8368034362793
2023-03-23,56.672698974609375
2023-03-24,56.20935821533203
2023-03-27,56.52790451049805
2023-03-28,56.86575698852539
2023-03-29,57.49320602416992
2023-03-30,57.37737274169922
2023-03-31,58.130306243896484
2023-04-03,58.30405807495117
2023-04-04,55.29232406616211
2023-04-05,53.76715087890625
2023-04-06,54.037437438964844
2023-04-10,54.40425109863281
2023-04-11,54.703487396240234
2023-04-12,55.37919616699219
2023-04-13,55.50468826293945
2023-04-14,55.49503707885742
2023-04-17,56.20935821533203
2023-04-18,56.17074203491211
2023-04-19,56.827144622802734
2023-04-20,56.55686569213867
2023-04-21,56.576168060302734
2023-04-24,56.39276123046875
2023-04-25,56.27692794799805
2023-04-26,55.30197525024414
2023-04-27,57.30979919433594
2023-04-28,57.76348876953125
2023-05-01,57.541465759277344
2023-05-02,57.8117561340332
2023-05-03,56.93333053588867
2023-05-04,56.47964096069336
2023-05-05,59.9354133605957
2023-05-08,60.90070724487305
2023-05-09,60.79452896118164
2023-05-10,60.13812255859375
2023-05-11,59.906455993652344
2023-05-12,59.87749099731445
2023-05-15,60.25395202636719
2023-05-16,58.6901741027832
2023-05-17,59.81957244873047
2023-05-18,60.99723815917969
2023-05-19,61.02619934082031
2023-05-22,60.8138313293457
2023-05-23,59.81957244873047
2023-05-24,58.641910552978516
2023-05-25,58.921844482421875
2023-05-26,59.73270034790039
2023-05-30,59.53963851928711
2023-05-31,57.62834548950195
2023-06-01,57.87931823730469
2023-06-02,60.224998474121094
2023-06-05,59.64582443237305
2023-06-06,60.37944793701172
2023-06-07,61.61503601074219
2023-06-08,61.34474563598633
2023-06-09,61.30613327026367
2023-06-12,61.34474563598633
2023-06-13,62.48379898071289
2023-06-14,62.261775970458984
2023-06-15,63.37187957763672
2023-06-16,63.556312561035156
2023-06-20,63.77959442138672
2023-06-21,64.53680419921875
2023-06-22,63.430118560791016
2023-06-23,63.090354919433594
2023-06-26,64.07083892822266
2023-06-27,64.9930648803711
2023-06-28,64.84744262695312
2023-06-29,65.35224914550781
2023-06-30,66.14828491210938
2023-07-03,65.69200897216797
2023-07-05,65.18721771240234
2023-07-06,64.90570068359375
2023-07-07,64.94452667236328
2023-07-10,66.05119323730469
2023-07-11,66.3424301147461
2023-07-12,66.78899383544922
2023-07-13,66.77928924560547
2023-07-14,66.70162200927734
2023-07-17,67.34233093261719
2023-07-18,67.41998291015625
