,ROK
2017-09-19,154.47105407714844
2017-09-20,154.8634796142578
2017-09-21,154.64544677734375
2017-09-22,154.83734130859375
2017-09-25,154.9419708251953
2017-09-26,154.3402099609375
2017-09-27,154.64544677734375
2017-09-28,154.59310913085938
2017-09-29,155.41287231445312
2017-10-02,157.58433532714844
2017-10-03,157.67156982421875
2017-10-04,159.0232696533203
2017-10-05,159.16281127929688
2017-10-06,158.98838806152344
2017-10-09,159.82557678222656
2017-10-10,159.36338806152344
2017-10-11,160.24424743652344
2017-10-12,160.8982696533203
2017-10-13,162.10169982910156
2017-10-16,162.5639190673828
2017-10-17,162.4418182373047
2017-10-18,161.30812072753906
2017-10-19,162.59007263183594
2017-10-20,164.38656616210938
2017-10-23,163.66273498535156
2017-10-24,164.54354858398438
2017-10-25,163.13951110839844
2017-10-26,163.97669982910156
2017-10-27,164.63067626953125
2017-10-30,163.07847595214844
2017-10-31,175.13055419921875
2017-11-01,170.194580078125
2017-11-02,173.73519897460938
2017-11-03,173.00270080566406
2017-11-06,171.65097045898438
2017-11-07,175.13925170898438
2017-11-08,168.99114990234375
2017-11-09,165.52899169921875
2017-11-10,168.71295166015625
2017-11-13,168.6516571044922
2017-11-14,167.810791015625
2017-11-15,165.31436157226562
2017-11-16,169.58892822265625
2017-11-17,170.24586486816406
2017-11-20,170.13198852539062
2017-11-21,169.07211303710938
2017-11-22,167.3202667236328
2017-11-24,167.72314453125
2017-11-27,167.3377685546875
2017-11-28,172.67218017578125
2017-11-29,166.5406951904297
2017-11-30,169.12472534179688
2017-12-01,166.8297576904297
2017-12-04,167.11000061035156
2017-12-05,164.3946533203125
2017-12-06,166.943603515625
2017-12-07,168.40640258789062
2017-12-08,168.9319610595703
2017-12-11,167.7144012451172
2017-12-12,167.083740234375
2017-12-13,167.70570373535156
2017-12-14,165.94503784179688
2017-12-15,167.2413787841797
2017-12-18,168.90565490722656
2017-12-19,169.79039001464844
2017-12-20,169.11587524414062
2017-12-21,170.0531463623047
2017-12-22,170.42979431152344
2017-12-26,170.394775390625
2017-12-27,171.6736297607422
2017-12-28,173.0225372314453
2017-12-29,171.9889678955078
2018-01-02,173.13645935058594
2018-01-03,175.6678924560547
2018-01-04,174.88824462890625
2018-01-05,175.15985107421875
2018-01-08,176.94671630859375
2018-01-09,177.5949249267578
2018-01-10,177.05184936523438
2018-01-11,180.5643310546875
2018-01-12,182.1234893798828
2018-01-16,179.5833282470703
2018-01-17,180.93218994140625
2018-01-18,179.60958862304688
2018-01-19,178.2606201171875
2018-01-22,178.62852478027344
2018-01-23,179.29420471191406
2018-01-24,175.59780883789062
2018-01-25,174.9320831298828
2018-01-26,177.8226318359375
2018-01-29,174.99339294433594
2018-01-30,174.99339294433594
2018-01-31,172.8123321533203
2018-02-01,174.47659301757812
2018-02-02,169.94801330566406
2018-02-05,161.6617431640625
2018-02-06,165.17422485351562
2018-02-07,165.35816955566406
2018-02-08,156.5550537109375
2018-02-09,160.33030700683594
2018-02-12,163.1858673095703
2018-02-13,161.55662536621094
2018-02-14,163.8778533935547
2018-02-15,164.3070831298828
2018-02-16,163.264404296875
2018-02-20,162.4813690185547
2018-02-21,161.84788513183594
2018-02-22,163.02687072753906
2018-02-23,163.18524169921875
2018-02-26,165.73681640625
2018-02-27,162.41978454589844
2018-02-28,159.07638549804688
2018-03-01,155.00267028808594
2018-03-02,157.15826416015625
2018-03-05,159.34910583496094
2018-03-06,159.6922149658203
2018-03-07,160.2201690673828
2018-03-08,161.7598876953125
2018-03-09,166.40550231933594
2018-03-12,165.32330322265625
2018-03-13,163.14122009277344
2018-03-14,161.37278747558594
2018-03-15,159.92100524902344
2018-03-16,161.8742218017578
2018-03-19,160.14097595214844
2018-03-20,160.36094665527344
2018-03-21,159.58670043945312
2018-03-22,154.81790161132812
2018-03-23,150.46263122558594
2018-03-26,155.7769012451172
2018-03-27,152.39833068847656
2018-03-28,153.70932006835938
2018-03-29,153.26937866210938
2018-04-02,148.66778564453125
2018-04-03,152.01119995117188
2018-04-04,152.5126953125
2018-04-05,153.91162109375
2018-04-06,148.6589813232422
2018-04-09,148.94931030273438
2018-04-10,151.36888122558594
2018-04-11,151.21051025390625
2018-04-12,153.0670166015625
2018-04-13,152.10800170898438
2018-04-16,152.72386169433594
2018-04-17,153.5685272216797
2018-04-18,155.8385467529297
2018-04-19,153.53334045410156
2018-04-20,152.0640106201172
2018-04-23,148.87892150878906
2018-04-24,142.54403686523438
2018-04-25,147.19845581054688
2018-04-26,145.42994689941406
2018-04-27,146.30978393554688
2018-04-30,144.76124572753906
2018-05-01,147.14559936523438
2018-05-02,147.27764892578125
2018-05-03,149.53004455566406
2018-05-04,152.64468383789062
2018-05-07,153.13742065429688
2018-05-08,154.0524139404297
2018-05-09,155.90892028808594
2018-05-10,156.63038635253906
2018-05-11,157.34677124023438
2018-05-14,158.18692016601562
2018-05-15,157.58555603027344
2018-05-16,159.2305450439453
2018-05-17,158.97409057617188
2018-05-18,161.26475524902344
2018-05-21,162.44097900390625
2018-05-22,160.18572998046875
2018-05-23,159.90272521972656
2018-05-24,158.22235107421875
2018-05-25,157.42637634277344
2018-05-29,156.02896118164062
2018-05-30,157.40867614746094
2018-05-31,155.13571166992188
2018-06-01,157.9569854736328
2018-06-04,157.49713134765625
2018-06-05,157.7359161376953
2018-06-06,157.42637634277344
2018-06-07,158.00125122070312
2018-06-08,157.43519592285156
2018-06-11,157.82437133789062
2018-06-12,159.38096618652344
2018-06-13,158.16041564941406
2018-06-14,158.25770568847656
2018-06-15,157.1256866455078
2018-06-18,155.18878173828125
2018-06-19,150.58094787597656
2018-06-20,151.07623291015625
2018-06-21,148.70602416992188
2018-06-22,148.56446838378906
2018-06-25,146.38882446289062
2018-06-26,145.69900512695312
2018-06-27,146.12350463867188
2018-06-28,145.6105499267578
2018-06-29,147.01678466796875
2018-07-02,148.30801391601562
2018-07-03,147.8039093017578
2018-07-05,150.01490783691406
2018-07-06,149.6788787841797
2018-07-09,151.14700317382812
2018-07-10,151.5892333984375
2018-07-11,147.9188690185547
2018-07-12,149.31625366210938
2018-07-13,151.29737854003906
2018-07-16,148.25497436523438
2018-07-17,149.73193359375
2018-07-18,150.71365356445312
2018-07-19,152.18179321289062
2018-07-20,151.5007781982422
2018-07-23,148.52024841308594
2018-07-24,150.7667236328125
2018-07-25,162.25526428222656
2018-07-26,162.79483032226562
2018-07-27,162.7859344482422
2018-07-30,161.6273956298828
2018-07-31,165.8814239501953
2018-08-01,163.07778930664062
2018-08-02,159.4871063232422
2018-08-03,158.73526000976562
2018-08-06,158.22235107421875
2018-08-07,160.42454528808594
2018-08-08,156.71885681152344
2018-08-09,155.57791137695312
2018-08-10,154.03982543945312
2018-08-13,152.839599609375
2018-08-14,153.2574920654297
2018-08-15,152.6439666748047
2018-08-16,154.0931854248047
2018-08-17,154.36880493164062
2018-08-20,154.50216674804688
2018-08-21,154.51100158691406
2018-08-22,152.33282470703125
2018-08-23,153.63088989257812
2018-08-24,155.62240600585938
2018-08-27,157.28488159179688
2018-08-28,157.80062866210938
2018-08-29,158.74301147460938
2018-08-30,158.41404724121094
2018-08-31,160.88565063476562
2018-09-04,161.58802795410156
2018-09-05,161.7747039794922
2018-09-06,161.89028930664062
2018-09-07,163.14389038085938
2018-09-10,164.20188903808594
2018-09-11,164.02407836914062
2018-09-12,164.7886962890625
2018-09-13,167.47364807128906
2018-09-14,170.34535217285156
2018-09-17,170.2119903564453
2018-09-18,172.54135131835938
2018-09-19,173.03919982910156
2018-09-20,175.10183715820312
2018-09-21,174.67510986328125
2018-09-24,171.75009155273438
2018-09-25,170.35423278808594
2018-09-26,169.22511291503906
2018-09-27,168.4516143798828
2018-09-28,166.71795654296875
2018-10-01,167.15359497070312
2018-10-02,168.52273559570312
2018-10-03,168.8250274658203
2018-10-04,168.54055786132812
2018-10-05,165.09095764160156
2018-10-08,164.5574951171875
2018-10-09,163.0371856689453
2018-10-10,156.50254821777344
2018-10-11,151.67494201660156
2018-10-12,153.62197875976562
2018-10-15,150.2702178955078
2018-10-16,153.33746337890625
2018-10-17,152.4928741455078
2018-10-18,147.80747985839844
2018-10-19,145.54037475585938
2018-10-22,145.1136016845703
2018-10-23,142.757568359375
2018-10-24,136.9964141845703
2018-10-25,140.01927185058594
2018-10-26,143.4243621826172
2018-10-29,141.11282348632812
2018-10-30,145.5937042236328
2018-10-31,146.45606994628906
2018-11-01,154.12875366210938
2018-11-02,153.33746337890625
2018-11-05,153.83534240722656
2018-11-06,157.4272003173828
2018-11-07,159.11643981933594
2018-11-08,154.02113342285156
2018-11-09,151.31260681152344
2018-11-12,148.36264038085938
2018-11-13,149.23867797851562
2018-11-14,149.38172912597656
2018-11-15,154.37869262695312
2018-11-16,153.39541625976562
2018-11-19,150.2130126953125
2018-11-20,150.38291931152344
2018-11-21,151.670166015625
2018-11-23,149.5604705810547
2018-11-26,151.82211303710938
2018-11-27,150.41864013671875
2018-11-28,154.34295654296875
2018-11-29,153.54733276367188
2018-11-30,155.84471130371094
2018-12-03,159.1700897216797
2018-12-04,153.2702178955078
2018-12-06,149.50685119628906
2018-12-07,144.4115753173828
2018-12-10,143.16903686523438
2018-12-11,141.1934814453125
2018-12-12,142.25723266601562
2018-12-13,140.52305603027344
2018-12-14,140.11183166503906
2018-12-17,137.04571533203125
2018-12-18,137.35855102539062
2018-12-19,135.18641662597656
2018-12-20,132.4241943359375
2018-12-21,129.42066955566406
2018-12-24,126.72994995117188
2018-12-26,132.8175048828125
2018-12-27,133.89915466308594
2018-12-28,133.12144470214844
2018-12-31,134.51596069335938
2019-01-02,134.8645782470703
2019-01-03,130.10000610351562
2019-01-04,134.20306396484375
2019-01-07,135.3204803466797
2019-01-08,137.09042358398438
2019-01-09,137.9127960205078
2019-01-10,137.04571533203125
2019-01-11,139.31629943847656
2019-01-14,139.62913513183594
2019-01-15,140.18333435058594
2019-01-16,140.94314575195312
2019-01-17,143.2584228515625
2019-01-18,147.2720489501953
2019-01-22,146.12786865234375
2019-01-23,144.64398193359375
2019-01-24,145.47528076171875
2019-01-25,148.71128845214844
2019-01-28,145.93118286132812
2019-01-29,155.21002197265625
2019-01-30,153.63673400878906
2019-01-31,151.5360565185547
2019-02-01,151.00863647460938
2019-02-04,151.6790771484375
2019-02-05,152.61764526367188
2019-02-06,152.8233184814453
2019-02-07,151.9383544921875
2019-02-08,151.4645233154297
2019-02-11,151.6969451904297
2019-02-12,154.37869262695312
2019-02-13,158.0615997314453
2019-02-14,157.69508361816406
2019-02-15,159.44786071777344
2019-02-19,159.51077270507812
2019-02-20,160.75119018554688
2019-02-21,159.9602508544922
2019-02-22,161.10174560546875
2019-02-25,161.86581420898438
2019-02-26,161.16468811035156
2019-02-27,162.25228881835938
2019-02-28,160.49951171875
2019-03-01,160.45457458496094
2019-03-04,159.8523406982422
2019-03-05,160.202880859375
2019-03-06,160.03208923339844
2019-03-07,157.75802612304688
2019-03-08,156.8771514892578
2019-03-11,160.33775329589844
2019-03-12,160.59841918945312
2019-03-13,163.05224609375
2019-03-14,162.4050750732422
2019-03-15,161.19168090820312
2019-03-18,162.5039520263672
2019-03-19,160.6882781982422
2019-03-20,158.2164306640625
2019-03-21,159.1152801513672
2019-03-22,152.7423858642578
2019-03-25,152.6525421142578
2019-03-26,154.1715850830078
2019-03-27,153.7401123046875
2019-03-28,156.25692749023438
2019-03-29,157.7130584716797
2019-04-01,162.61183166503906
2019-04-02,163.65452575683594
2019-04-03,164.7870330810547
2019-04-04,166.27919006347656
2019-04-05,166.59378051757812
2019-04-08,167.18702697753906
2019-04-09,164.02301025390625
2019-04-10,164.36459350585938
2019-04-11,164.44549560546875
2019-04-12,165.60501098632812
2019-04-15,167.18702697753906
2019-04-16,168.6072235107422
2019-04-17,169.2543487548828
2019-04-18,170.7105255126953
2019-04-22,170.20712280273438
2019-04-23,170.2880859375
2019-04-24,169.793701171875
2019-04-25,158.3961639404297
2019-04-26,160.38265991210938
2019-04-29,162.68374633789062
2019-04-30,162.43206787109375
2019-05-01,159.42088317871094
2019-05-02,158.08160400390625
2019-05-03,160.6882781982422
2019-05-06,159.28607177734375
2019-05-07,155.50192260742188
2019-05-08,153.35365295410156
2019-05-09,151.9064483642578
2019-05-10,150.51422119140625
2019-05-13,145.41543579101562
2019-05-14,146.3013916015625
2019-05-15,146.65396118164062
2019-05-16,147.34104919433594
2019-05-17,144.93626403808594
2019-05-20,143.36325073242188
2019-05-21,146.0120849609375
2019-05-22,144.10458374023438
2019-05-23,140.25335693359375
2019-05-24,139.92791748046875
2019-05-28,137.02590942382812
2019-05-29,138.4181365966797
2019-05-30,140.51548767089844
2019-05-31,134.56692504882812
2019-06-03,135.8777618408203
2019-06-04,141.9890899658203
2019-06-05,142.05238342285156
2019-06-06,141.1935272216797
2019-06-07,142.05238342285156
2019-06-10,143.57119750976562
2019-06-11,143.81529235839844
2019-06-12,142.82081604003906
2019-06-13,144.023193359375
2019-06-14,141.5099639892578
2019-06-17,140.8952178955078
2019-06-18,143.53504943847656
2019-06-19,143.4717254638672
2019-06-20,147.4043426513672
2019-06-21,147.1060028076172
2019-06-24,146.6087646484375
2019-06-25,145.6956787109375
2019-06-26,146.78956604003906
2019-06-27,146.57264709472656
2019-06-28,148.10946655273438
2019-07-01,148.8056182861328
2019-07-02,147.23255920410156
2019-07-03,148.31744384765625
2019-07-05,144.0955352783203
2019-07-08,142.33265686035156
2019-07-09,140.26239013671875
2019-07-10,138.8340301513672
2019-07-11,141.21165466308594
2019-07-12,144.97244262695312
2019-07-15,144.00511169433594
2019-07-16,146.9704132080078
2019-07-17,144.5927276611328
2019-07-18,143.87855529785156
2019-07-19,144.60179138183594
2019-07-22,144.023193359375
2019-07-23,150.72215270996094
2019-07-24,152.6749267578125
2019-07-25,151.17420959472656
2019-07-26,148.82366943359375
2019-07-29,147.58514404296875
2019-07-30,149.519775390625
2019-07-31,145.35214233398438
2019-08-01,140.81387329101562
2019-08-02,139.0419464111328
2019-08-05,136.32980346679688
2019-08-06,138.43621826171875
2019-08-07,137.35137939453125
2019-08-08,141.38340759277344
2019-08-09,139.627685546875
2019-08-12,136.41653442382812
2019-08-13,139.21835327148438
2019-08-14,133.65109252929688
2019-08-15,132.75048828125
2019-08-16,136.73492431640625
2019-08-19,139.40029907226562
2019-08-20,137.08966064453125
2019-08-21,138.16311645507812
2019-08-22,138.73623657226562
2019-08-23,134.51528930664062
2019-08-26,131.49514770507812
2019-08-27,133.0415802001953
2019-08-28,134.53346252441406
2019-08-29,137.58090209960938
2019-08-30,138.9909210205078
2019-09-03,134.8427734375
2019-09-04,136.29827880859375
2019-09-05,144.36715698242188
2019-09-06,146.495849609375
2019-09-09,147.3600311279297
2019-09-10,149.0702667236328
2019-09-11,148.9883575439453
2019-09-12,151.12615966796875
2019-09-13,151.69017028808594
2019-09-16,150.825927734375
2019-09-17,149.2431182861328
2019-09-18,148.80645751953125
2019-09-19,148.28793334960938
2019-09-20,147.4237060546875
2019-09-23,149.34315490722656
2019-09-24,146.5867919921875
2019-09-25,147.75119018554688
2019-09-26,148.7245635986328
2019-09-27,151.23529052734375
2019-09-30,149.91627502441406
2019-10-01,147.63296508789062
2019-10-02,141.75636291503906
2019-10-03,144.0670166015625
2019-10-04,144.97665405273438
2019-10-07,142.76614379882812
2019-10-08,139.43670654296875
2019-10-09,140.00979614257812
2019-10-10,140.81935119628906
2019-10-11,149.27951049804688
2019-10-14,149.3067626953125
2019-10-15,152.254150390625
2019-10-16,150.05271911621094
2019-10-17,151.33538818359375
2019-10-18,153.9097900390625
2019-10-21,156.120361328125
2019-10-22,155.5381317138672
2019-10-23,156.684326171875
2019-10-24,157.9487762451172
2019-10-25,161.36009216308594
2019-10-28,160.77792358398438
2019-10-29,159.14047241210938
2019-10-30,159.37696838378906
2019-10-31,156.45689392089844
2019-11-01,161.65122985839844
2019-11-04,165.42642211914062
2019-11-05,165.44459533691406
2019-11-06,162.30616760253906
2019-11-07,161.9696044921875
2019-11-08,162.6924285888672
2019-11-11,163.95498657226562
2019-11-12,181.16477966308594
2019-11-13,181.21969604492188
2019-11-14,181.84182739257812
2019-11-15,183.2324981689453
2019-11-18,180.85369873046875
2019-11-19,179.93873596191406
2019-11-20,179.51791381835938
2019-11-21,178.6029510498047
2019-11-22,178.22787475585938
2019-11-25,179.069580078125
2019-11-26,179.61851501464844
2019-11-27,179.71005249023438
2019-11-29,179.17938232421875
2019-12-02,177.4684600830078
2019-12-03,177.5325164794922
2019-12-04,178.4199981689453
2019-12-05,179.7191619873047
2019-12-06,181.32029724121094
2019-12-09,181.8509521484375
2019-12-10,182.7567901611328
2019-12-11,185.9681396484375
2019-12-12,187.9901580810547
2019-12-13,186.16029357910156
2019-12-16,187.0203094482422
2019-12-17,186.29750061035156
2019-12-18,186.5079345703125
2019-12-19,185.5838623046875
2019-12-20,186.9654541015625
2019-12-23,186.91966247558594
2019-12-24,185.5838623046875
2019-12-26,186.84645080566406
2019-12-27,185.7028350830078
2019-12-30,185.66619873046875
2019-12-31,185.42832946777344
2020-01-02,188.14566040039062
2020-01-03,185.40086364746094
2020-01-06,186.8739471435547
2020-01-07,186.48965454101562
2020-01-08,187.9077911376953
2020-01-09,189.54550170898438
2020-01-10,187.6424560546875
2020-01-13,189.00570678710938
2020-01-14,185.63877868652344
2020-01-15,185.0257568359375
2020-01-16,187.79798889160156
2020-01-17,187.3222198486328
2020-01-21,184.62319946289062
2020-01-22,182.418212890625
2020-01-23,185.08984375
2020-01-24,182.72930908203125
2020-01-27,177.42269897460938
2020-01-28,179.93873596191406
2020-01-29,179.48129272460938
2020-01-30,178.2370147705078
2020-01-31,175.35501098632812
2020-02-03,178.00828552246094
2020-02-04,185.17213439941406
2020-02-05,187.8071746826172
2020-02-06,187.5876007080078
2020-02-07,185.47412109375
2020-02-10,186.48048400878906
2020-02-11,186.60861206054688
2020-02-12,188.33782958984375
2020-02-13,184.0376434326172
2020-02-14,184.5434112548828
2020-02-18,182.75942993164062
2020-02-19,184.24917602539062
2020-02-20,188.80111694335938
2020-02-21,192.53465270996094
2020-02-24,186.45616149902344
2020-02-25,181.03977966308594
2020-02-26,179.46728515625
2020-02-27,171.227783203125
2020-02-28,168.74485778808594
2020-03-02,175.26475524902344
2020-03-03,169.1494903564453
2020-03-04,176.791259765625
2020-03-05,168.6529083251953
2020-03-06,164.46876525878906
2020-03-09,140.3662872314453
2020-03-10,155.7786407470703
2020-03-11,146.29766845703125
2020-03-12,137.56153869628906
2020-03-13,152.8175506591797
2020-03-16,140.98243713378906
2020-03-17,142.6836395263672
2020-03-18,118.2225570678711
2020-03-19,124.21829986572266
2020-03-20,116.59488677978516
2020-03-23,110.97616577148438
2020-03-24,130.48988342285156
2020-03-25,142.13189697265625
2020-03-26,146.48155212402344
2020-03-27,139.2812042236328
2020-03-30,140.01683044433594
2020-03-31,138.7754364013672
2020-04-01,132.1267852783203
2020-04-02,137.67189025878906
2020-04-03,134.97750854492188
2020-04-06,144.75277709960938
2020-04-07,147.2080535888672
2020-04-08,154.30731201171875
2020-04-09,154.16018676757812
2020-04-13,147.6310577392578
2020-04-14,150.61973571777344
2020-04-15,146.17813110351562
2020-04-16,146.16888427734375
2020-04-17,155.03375244140625
2020-04-20,154.98777770996094
2020-04-21,151.2358856201172
2020-04-22,152.82675170898438
2020-04-23,155.72340393066406
2020-04-24,160.55130004882812
2020-04-27,167.0711669921875
2020-04-28,180.33175659179688
2020-04-29,181.1593475341797
2020-04-30,174.2440185546875
2020-05-01,168.4597930908203
2020-05-04,172.8094482421875
2020-05-05,175.63258361816406
2020-05-06,173.9957275390625
2020-05-07,175.66018676757812
2020-05-08,176.97518920898438
2020-05-11,177.81198120117188
2020-05-12,173.40719604492188
2020-05-13,171.83470153808594
2020-05-14,175.65097045898438
2020-05-15,182.93626403808594
2020-05-18,189.68531799316406
2020-05-19,187.33702087402344
2020-05-20,190.48965454101562
2020-05-21,188.35398864746094
2020-05-22,186.9302215576172
2020-05-26,199.60549926757812
2020-05-27,202.69338989257812
2020-05-28,200.06773376464844
2020-05-29,199.8458709716797
2020-06-01,198.4683380126953
2020-06-02,201.16795349121094
2020-06-03,203.67340087890625
2020-06-04,205.6981201171875
2020-06-05,210.2283172607422
2020-06-08,208.5457000732422
2020-06-09,203.43301391601562
2020-06-10,201.6764678955078
2020-06-11,190.50814819335938
2020-06-12,192.4773712158203
2020-06-15,194.5945587158203
2020-06-16,197.60853576660156
2020-06-17,195.8796844482422
2020-06-18,193.84567260742188
2020-06-19,193.34646606445312
2020-06-22,194.6685333251953
2020-06-23,192.93966674804688
2020-06-24,189.55589294433594
2020-06-25,192.4866485595703
2020-06-26,189.7777862548828
2020-06-29,192.92115783691406
2020-06-30,196.9243927001953
2020-07-01,194.61302185058594
2020-07-02,195.06607055664062
2020-07-06,198.3943328857422
2020-07-07,195.4821319580078
2020-07-08,196.25869750976562
2020-07-09,195.41738891601562
2020-07-10,194.98284912109375
2020-07-13,195.81495666503906
2020-07-14,202.53627014160156
2020-07-15,205.28207397460938
2020-07-16,206.42848205566406
2020-07-17,208.27755737304688
2020-07-20,205.6519317626953
2020-07-21,209.7105712890625
2020-07-22,209.49790954589844
2020-07-23,208.93399047851562
2020-07-24,209.118896484375
2020-07-27,211.716796875
2020-07-28,205.50396728515625
2020-07-29,204.29283142089844
2020-07-30,203.2481231689453
2020-07-31,201.6764678955078
2020-08-03,204.10797119140625
2020-08-04,203.81210327148438
2020-08-05,207.03871154785156
2020-08-06,205.19886779785156
2020-08-07,206.7613525390625
2020-08-10,212.01266479492188
2020-08-11,214.6567840576172
2020-08-12,218.29942321777344
2020-08-13,216.33018493652344
2020-08-14,215.47593688964844
2020-08-17,216.7759246826172
2020-08-18,216.3766326904297
2020-08-19,212.34664916992188
2020-08-20,210.6287384033203
2020-08-21,212.1980438232422
2020-08-24,214.30589294433594
2020-08-25,214.35235595703125
2020-08-26,215.79165649414062
2020-08-27,215.43873596191406
2020-08-28,216.60877990722656
2020-08-31,214.06448364257812
2020-09-01,217.23094177246094
2020-09-02,220.35092163085938
2020-09-03,212.46731567382812
2020-09-04,211.94737243652344
2020-09-08,205.14085388183594
2020-09-09,208.53016662597656
2020-09-10,203.7015838623047
2020-09-11,206.3759002685547
2020-09-14,208.6137237548828
2020-09-15,208.71588134765625
2020-09-16,209.189453125
2020-09-17,206.32945251464844
2020-09-18,203.3208770751953
2020-09-21,194.1465301513672
2020-09-22,198.79869079589844
2020-09-23,197.58224487304688
2020-09-24,201.84442138671875
2020-09-25,200.26585388183594
2020-09-28,204.27728271484375
2020-09-29,205.4287109375
2020-09-30,204.91802978515625
2020-10-01,203.8408966064453
2020-10-02,207.47157287597656
2020-10-05,216.56236267089844
2020-10-06,216.16307067871094
2020-10-07,219.5337677001953
2020-10-08,223.89810180664062
2020-10-09,226.8323974609375
2020-10-12,226.7859649658203
2020-10-13,225.78309631347656
2020-10-14,226.55381774902344
2020-10-15,229.7759552001953
2020-10-16,231.24314880371094
2020-10-19,226.99952697753906
2020-10-20,223.76808166503906
2020-10-21,219.9052276611328
2020-10-22,222.2359161376953
2020-10-23,225.7366943359375
2020-10-26,220.01666259765625
2020-10-27,219.9609375
2020-10-28,217.29592895507812
2020-10-29,218.9952392578125
2020-10-30,220.18374633789062
2020-11-02,227.86309814453125
2020-11-03,235.27313232421875
2020-11-04,225.35597229003906
2020-11-05,232.4224090576172
2020-11-06,231.62380981445312
2020-11-09,236.54530334472656
2020-11-10,231.26171875
2020-11-11,224.8916778564453
2020-11-12,218.2895050048828
2020-11-13,223.67184448242188
2020-11-16,225.01515197753906
2020-11-17,225.10841369628906
2020-11-18,229.0076141357422
2020-11-19,233.33590698242188
2020-11-20,230.9945526123047
2020-11-23,234.86573791503906
2020-11-24,239.55783081054688
2020-11-25,239.20333862304688
2020-11-27,238.73695373535156
2020-11-30,238.3917999267578
2020-12-01,230.36956787109375
2020-12-02,230.11769104003906
2020-12-03,228.76510620117188
2020-12-04,231.3023681640625
2020-12-07,228.6624755859375
2020-12-08,232.83216857910156
2020-12-09,234.39930725097656
2020-12-10,230.1923065185547
2020-12-11,230.14564514160156
2020-12-14,226.66624450683594
2020-12-15,230.6121063232422
2020-12-16,229.22215270996094
2020-12-17,230.58407592773438
2020-12-18,231.29302978515625
2020-12-21,232.60829162597656
2020-12-22,231.00384521484375
2020-12-23,231.3676300048828
2020-12-24,231.92735290527344
2020-12-28,231.67547607421875
2020-12-29,230.08970642089844
2020-12-30,232.3657684326172
2020-12-31,233.96090698242188
2021-01-04,229.91246032714844
2021-01-05,230.47216796875
2021-01-06,241.19024658203125
2021-01-07,242.10443115234375
2021-01-08,244.221923828125
2021-01-11,244.9495086669922
2021-01-12,247.6360321044922
2021-01-13,244.7909393310547
2021-01-14,245.09877014160156
2021-01-15,238.4291534423828
2021-01-19,243.46633911132812
2021-01-20,246.2368621826172
2021-01-21,249.71624755859375
2021-01-22,248.10250854492188
2021-01-25,243.32647705078125
2021-01-26,228.02813720703125
2021-01-27,224.85658264160156
2021-01-28,234.32472229003906
2021-01-29,231.8340301513672
2021-02-01,231.04116821289062
2021-02-02,235.5560302734375
2021-02-03,228.9049835205078
2021-02-04,225.061767578125
2021-02-05,226.57293701171875
2021-02-08,230.64935302734375
2021-02-09,229.95912170410156
2021-02-10,228.30801391601562
2021-02-11,230.27626037597656
2021-02-12,233.45225524902344
2021-02-16,233.95819091796875
2021-02-17,232.4404296875
2021-02-18,228.77723693847656
2021-02-19,232.56224060058594
2021-02-22,228.55235290527344
2021-02-23,229.92025756835938
2021-02-24,231.44732666015625
2021-02-25,228.98336791992188
2021-02-26,227.92469787597656
2021-03-01,235.3822784423828
2021-03-02,233.01197814941406
2021-03-03,235.00746154785156
2021-03-04,230.53860473632812
2021-03-05,237.11549377441406
2021-03-08,241.59376525878906
2021-03-09,243.32701110839844
2021-03-10,247.018310546875
2021-03-11,247.5711212158203
2021-03-12,248.4986114501953
2021-03-15,248.32994079589844
2021-03-16,242.03411865234375
2021-03-17,244.8353729248047
2021-03-18,243.87977600097656
2021-03-19,241.9966583251953
2021-03-22,245.34127807617188
2021-03-23,242.39015197753906
2021-03-24,246.57803344726562
2021-03-25,247.9458465576172
2021-03-26,256.2840881347656
2021-03-29,253.25794982910156
2021-03-30,250.7471923828125
2021-03-31,248.68597412109375
2021-04-01,246.81224060058594
2021-04-05,250.76589965820312
2021-04-06,246.32505798339844
2021-04-07,244.77915954589844
2021-04-08,244.56375122070312
2021-04-09,247.88967895507812
2021-04-12,248.35809326171875
2021-04-13,245.4068603515625
2021-04-14,243.21463012695312
2021-04-15,247.5991973876953
2021-04-16,249.07012939453125
2021-04-19,250.24122619628906
2021-04-20,246.60614013671875
2021-04-21,250.9158172607422
2021-04-22,248.32061767578125
2021-04-23,252.07749938964844
2021-04-26,250.54103088378906
2021-04-27,251.66522216796875
2021-04-28,249.4448699951172
2021-04-29,250.8689422607422
2021-04-30,247.58041381835938
2021-05-03,244.68548583984375
2021-05-04,246.0252227783203
2021-05-05,249.7071990966797
2021-05-06,251.5528564453125
2021-05-07,253.5952911376953
2021-05-10,253.71710205078125
2021-05-11,251.37478637695312
2021-05-12,244.0952911376953
2021-05-13,248.9389190673828
2021-05-14,251.5916290283203
2021-05-17,249.22113037109375
2021-05-18,245.88180541992188
2021-05-19,243.08798217773438
2021-05-20,243.0221405029297
2021-05-21,244.76239013671875
2021-05-24,246.8224639892578
2021-05-25,245.07275390625
2021-05-26,245.0540008544922
2021-05-27,247.4808807373047
2021-05-28,248.07354736328125
2021-06-01,251.9961700439453
2021-06-02,255.69302368164062
2021-06-03,258.15753173828125
2021-06-04,259.26751708984375
2021-06-07,258.4302978515625
2021-06-08,259.0887756347656
