,BKR
2019-02-11,20.8868350982666
2019-02-12,20.81951141357422
2019-02-13,21.1477108001709
2019-02-14,21.576892852783203
2019-02-15,21.736785888671875
2019-02-19,21.95558738708496
2019-02-20,22.367938995361328
2019-02-21,22.1070613861084
2019-02-22,22.17438316345215
2019-02-25,22.510995864868164
2019-02-26,22.510995864868164
2019-02-27,22.443674087524414
2019-02-28,22.199628829956055
2019-03-01,22.805526733398438
2019-03-04,22.7971134185791
2019-03-05,22.813947677612305
2019-03-06,22.140722274780273
2019-03-07,21.921920776367188
2019-03-08,21.652629852294922
2019-03-11,22.300613403320312
2019-03-12,22.569900512695312
2019-03-13,22.931760787963867
2019-03-14,23.318866729736328
2019-03-15,23.436681747436523
2019-03-18,23.71438980102539
2019-03-19,23.41143035888672
2019-03-20,23.773296356201172
2019-03-21,23.95001983642578
2019-03-22,22.856027603149414
2019-03-25,23.083242416381836
2019-03-26,23.29361915588379
2019-03-27,22.957008361816406
2019-03-28,22.856027603149414
2019-03-29,23.32728385925293
2019-04-01,23.428260803222656
2019-04-02,22.71295928955078
2019-04-03,22.275362014770508
2019-04-04,22.52782440185547
2019-04-05,22.536243438720703
2019-04-08,22.569900512695312
2019-04-09,22.452091217041016
2019-04-10,22.611980438232422
2019-04-11,22.435256958007812
2019-04-12,22.199628829956055
2019-04-15,21.837770462036133
2019-04-16,21.74520492553711
2019-04-17,21.6947078704834
2019-04-18,21.543231964111328
2019-04-22,22.384765625
2019-04-23,21.854598999023438
2019-04-24,21.551651000976562
2019-04-25,21.51798439025879
2019-04-26,21.52640151977539
2019-04-29,21.854598999023438
2019-04-30,20.21361541748047
2019-05-01,19.818090438842773
2019-05-02,19.792844772338867
2019-05-03,20.306182861328125
2019-05-06,20.14629554748535
2019-05-07,19.531970977783203
2019-05-08,19.313175201416016
2019-05-09,19.027050018310547
2019-05-10,18.783004760742188
2019-05-13,18.294919967651367
2019-05-14,18.749347686767578
2019-05-15,19.13644790649414
2019-05-16,19.338417053222656
2019-05-17,19.279508590698242
2019-05-20,19.754501342773438
2019-05-21,20.025924682617188
2019-05-22,19.813873291015625
2019-05-23,19.559415817260742
2019-05-24,18.838449478149414
2019-05-28,18.804519653320312
2019-05-29,18.40587043762207
2019-05-30,17.956323623657227
2019-05-31,18.159887313842773
2019-06-03,18.524614334106445
2019-06-04,18.694259643554688
2019-06-05,18.85541343688965
2019-06-06,19.466114044189453
2019-06-07,19.779945373535156
2019-06-10,19.856285095214844
2019-06-11,19.644237518310547
2019-06-12,18.914785385131836
2019-06-13,19.321924209594727
2019-06-14,18.78755760192871
2019-06-17,18.99960708618164
2019-06-18,19.584863662719727
2019-06-19,19.779945373535156
2019-06-20,20.662071228027344
2019-06-21,21.34910774230957
2019-06-24,20.96742057800293
2019-06-25,20.88260269165039
2019-06-26,20.99286651611328
2019-06-27,20.941980361938477
2019-06-28,20.891082763671875
2019-07-01,21.357595443725586
2019-07-02,20.79778289794922
2019-07-03,20.789302825927734
2019-07-05,20.82322883605957
2019-07-08,21.366077423095703
2019-07-09,21.204914093017578
2019-07-10,21.52722930908203
2019-07-11,21.408483505249023
2019-07-12,21.213397979736328
2019-07-15,20.941980361938477
2019-07-16,20.433061599731445
2019-07-17,19.669681549072266
2019-07-18,19.77146339416504
2019-07-19,19.983516693115234
2019-07-22,20.322799682617188
2019-07-23,20.619659423828125
2019-07-24,21.086170196533203
2019-07-25,20.88260269165039
2019-07-26,21.069204330444336
2019-07-29,20.433061599731445
2019-07-30,20.789302825927734
2019-07-31,21.53571319580078
2019-08-01,21.433931350708008
2019-08-02,20.424575805664062
2019-08-05,20.195560455322266
2019-08-06,20.093778610229492
2019-08-07,19.813873291015625
2019-08-08,20.4754695892334
2019-08-09,20.085294723510742
2019-08-12,20.01692008972168
2019-08-13,20.145126342773438
2019-08-14,18.811805725097656
2019-08-15,17.700706481933594
2019-08-16,17.999845504760742
2019-08-19,18.307533264160156
2019-08-20,18.042579650878906
2019-08-21,18.153690338134766
2019-08-22,18.316078186035156
2019-08-23,17.84600257873535
2019-08-26,18.204975128173828
2019-08-27,18.196426391601562
2019-08-28,18.49556541442871
2019-08-29,18.700695037841797
2019-08-30,18.538305282592773
2019-09-03,18.93146324157715
2019-09-04,19.324621200561523
2019-09-05,20.102394104003906
2019-09-06,20.110939025878906
2019-09-09,20.66649055480957
2019-09-10,20.60666275024414
2019-09-11,19.051116943359375
2019-09-12,19.350261688232422
2019-09-13,19.41864013671875
2019-09-16,20.350250244140625
2019-09-17,19.98273277282715
2019-09-18,19.854528427124023
2019-09-19,19.837434768676758
2019-09-20,20.16222381591797
2019-09-23,20.42717742919922
2019-09-24,20.2135066986084
2019-09-25,20.76050567626953
2019-09-26,20.45281982421875
2019-09-27,20.546836853027344
2019-09-30,19.828887939453125
2019-10-01,19.375900268554688
2019-10-02,18.92291831970215
2019-10-03,19.39299964904785
2019-10-04,19.20496368408203
2019-10-07,18.717790603637695
2019-10-08,18.27334976196289
2019-10-09,18.469926834106445
2019-10-10,18.6323184967041
2019-10-11,18.99983787536621
2019-10-14,19.076759338378906
2019-10-15,19.059663772583008
2019-10-16,18.794713973999023
2019-10-17,18.87163543701172
2019-10-18,18.87163543701172
2019-10-21,18.905820846557617
2019-10-22,19.341712951660156
2019-10-23,19.760517120361328
2019-10-24,19.085309982299805
2019-10-25,19.128036499023438
2019-10-28,18.794713973999023
2019-10-29,18.717790603637695
2019-10-30,18.47847557067871
2019-10-31,18.290437698364258
2019-11-01,18.717790603637695
2019-11-04,19.102401733398438
2019-11-05,19.341712951660156
2019-11-06,18.760526657104492
2019-11-07,19.027673721313477
2019-11-08,19.174169540405273
2019-11-11,19.139698028564453
2019-11-12,19.036285400390625
2019-11-13,18.64849281311035
2019-11-14,18.86393165588379
2019-11-15,19.553346633911133
2019-11-18,19.105228424072266
2019-11-19,18.96734619140625
2019-11-20,19.320669174194336
2019-11-21,19.467166900634766
2019-11-22,19.320669174194336
2019-11-25,19.42407989501953
2019-11-26,19.484403610229492
2019-11-27,19.432697296142578
2019-11-29,19.320669174194336
2019-12-02,19.07937240600586
2019-12-03,18.37273406982422
2019-12-04,19.105228424072266
2019-12-05,19.07937240600586
2019-12-06,19.139698028564453
2019-12-09,19.174169540405273
2019-12-10,19.251726150512695
2019-12-11,19.54472541809082
2019-12-12,20.47542953491211
2019-12-13,20.37201499938965
2019-12-16,20.639162063598633
2019-12-17,21.0010986328125
2019-12-18,21.31133270263672
2019-12-19,21.518156051635742
2019-12-20,21.621564865112305
2019-12-23,21.983509063720703
2019-12-24,21.957656860351562
2019-12-26,22.02659034729004
2019-12-27,21.96627426147461
2019-12-30,22.086915969848633
2019-12-31,22.086915969848633
2020-01-02,22.069686889648438
2020-01-03,22.095537185668945
2020-01-06,21.992128372192383
2020-01-07,21.621564865112305
2020-01-08,21.345802307128906
2020-01-09,21.578481674194336
2020-01-10,21.42336082458496
2020-01-13,21.035572052001953
2020-01-14,20.699485778808594
2020-01-15,20.096250534057617
2020-01-16,20.25998306274414
2020-01-17,20.346166610717773
2020-01-21,19.587812423706055
2020-01-22,19.54472541809082
2020-01-23,19.786020278930664
2020-01-24,19.69984245300293
2020-01-27,19.00181770324707
2020-01-28,18.8725528717041
2020-01-29,18.5106143951416
2020-01-30,19.260343551635742
2020-01-31,18.817277908325195
2020-02-03,18.686967849731445
2020-02-04,18.513212203979492
2020-02-05,18.982345581054688
2020-02-06,19.312469482421875
2020-02-07,19.50359535217285
2020-02-10,19.24296760559082
2020-02-11,19.234281539916992
2020-02-12,19.251657485961914
2020-02-13,19.182159423828125
2020-02-14,19.09528350830078
2020-02-18,18.165712356567383
2020-02-19,18.07883071899414
2020-02-20,17.948518753051758
2020-02-21,17.83558464050293
2020-02-24,16.923389434814453
2020-02-25,16.176258087158203
2020-02-26,15.42912769317627
2020-02-27,14.482182502746582
2020-02-28,13.978302001953125
2020-03-02,14.916560173034668
2020-03-03,14.360556602478027
2020-03-04,15.012120246887207
2020-03-05,14.734119415283203
2020-03-06,13.969614028930664
2020-03-09,10.85946273803711
2020-03-10,11.954099655151367
2020-03-11,11.04190444946289
2020-03-12,9.295699119567871
2020-03-13,11.059279441833496
2020-03-16,10.086271286010742
2020-03-17,9.773517608642578
2020-03-18,8.426947593688965
2020-03-19,8.809198379516602
2020-03-20,8.687569618225098
2020-03-23,8.105504035949707
2020-03-24,9.773517608642578
2020-03-25,10.094958305358887
2020-03-26,10.772587776184082
2020-03-27,10.32083511352539
2020-03-30,9.521577835083008
2020-03-31,9.121950149536133
2020-04-01,8.513821601867676
2020-04-02,9.000321388244629
2020-04-03,9.035074234008789
2020-04-06,10.20789623260498
2020-04-07,10.781274795532227
2020-04-08,11.206968307495117
2020-04-09,11.17221736907959
2020-04-13,11.545783996582031
2020-04-14,11.597906112670898
2020-04-15,11.215654373168945
2020-04-16,10.937651634216309
2020-04-17,11.319906234741211
2020-04-20,11.27646541595459
2020-04-21,11.076655387878418
2020-04-22,11.285155296325684
2020-04-23,11.789033889770508
2020-04-24,11.658720016479492
2020-04-27,11.815096855163574
2020-04-28,12.336349487304688
2020-04-29,12.866293907165527
2020-04-30,12.119162559509277
2020-05-01,11.901972770690918
2020-05-04,12.136537551879883
2020-05-05,11.815096855163574
2020-05-06,11.23302936553955
2020-05-07,12.179974555969238
2020-05-08,13.040046691894531
2020-05-11,12.7012300491333
2020-05-12,12.657793045043945
2020-05-13,11.823781967163086
2020-05-14,12.162601470947266
2020-05-15,11.954099655151367
2020-05-18,13.32673454284668
2020-05-19,12.605666160583496
2020-05-20,13.561301231384277
2020-05-21,13.396234512329102
2020-05-22,13.290752410888672
2020-05-26,14.073081016540527
2020-05-27,14.556536674499512
2020-05-28,14.407106399536133
2020-05-29,14.512588500976562
2020-06-01,14.354365348815918
2020-06-02,15.039999961853027
2020-06-03,15.233380317687988
2020-06-04,15.075159072875977
2020-06-05,15.602568626403809
2020-06-08,16.75408363342285
2020-06-09,16.41126823425293
2020-06-10,15.171849250793457
2020-06-11,13.73905086517334
2020-06-12,14.011548042297363
2020-06-15,14.371946334838867
2020-06-16,14.802664756774902
2020-06-17,14.152190208435059
2020-06-18,14.160980224609375
2020-06-19,13.615986824035645
2020-06-22,13.492925643920898
2020-06-23,13.659940719604492
2020-06-24,12.578749656677246
2020-06-25,13.14132022857666
2020-06-26,12.921567916870117
2020-06-29,13.053417205810547
2020-06-30,13.52808666229248
2020-07-01,13.545665740966797
2020-07-02,13.545665740966797
2020-07-06,13.633569717407227
2020-07-07,13.378654479980469
2020-07-08,13.64236068725586
2020-07-09,12.877614974975586
2020-07-10,13.22922134399414
2020-07-13,13.238012313842773
2020-07-14,13.677521705627441
2020-07-15,13.712681770324707
2020-07-16,13.52808666229248
2020-07-17,13.422605514526367
2020-07-20,13.22922134399414
2020-07-21,14.33678150177002
2020-07-22,14.468637466430664
2020-07-23,14.670811653137207
2020-07-24,14.389527320861816
2020-07-27,14.354365348815918
2020-07-28,13.9500150680542
2020-07-29,13.897275924682617
2020-07-30,13.475345611572266
2020-07-31,13.615986824035645
2020-08-03,13.73905086517334
2020-08-04,14.231302261352539
2020-08-05,14.732342720031738
2020-08-06,14.741130828857422
2020-08-07,14.723360061645508
2020-08-10,15.33646297454834
2020-08-11,15.265380859375
2020-08-12,15.576375961303711
2020-08-13,15.212065696716309
2020-08-14,15.309805870056152
2020-08-17,14.812216758728027
2020-08-18,14.625618934631348
2020-08-19,14.510110855102539
2020-08-20,13.976972579956055
2020-08-21,13.728178977966309
2020-08-24,14.13691520690918
2020-08-25,13.905891418457031
2020-08-26,13.372757911682129
2020-08-27,13.088418960571289
2020-08-28,13.150618553161621
2020-08-31,12.688567161560059
2020-09-01,12.333147048950195
2020-09-02,12.537514686584473
2020-09-03,12.928478240966797
2020-09-04,12.9107084274292
2020-09-08,12.430887222290039
2020-09-09,12.546401023864746
2020-09-10,12.324261665344238
2020-09-11,12.395346641540527
2020-09-14,12.999564170837402
2020-09-15,13.070649147033691
2020-09-16,13.337217330932617
2020-09-17,13.497151374816895
2020-09-18,13.479385375976562
2020-09-21,12.73299789428711
2020-09-22,12.795194625854492
2020-09-23,12.022150993347168
2020-09-24,11.835554122924805
2020-09-25,11.666729927062988
2020-09-28,11.968838691711426
2020-09-29,11.666729927062988
2020-09-30,11.8089017868042
2020-10-01,11.337967872619629
2020-10-02,11.240224838256836
2020-10-05,11.515678405761719
2020-10-06,11.337967872619629
2020-10-07,11.52456283569336
2020-10-08,11.88886833190918
2020-10-09,11.728930473327637
2020-10-12,11.666729927062988
2020-10-13,11.4268217086792
2020-10-14,11.684500694274902
2020-10-15,11.951067924499512
2020-10-16,11.675616264343262
2020-10-19,11.64896011352539
2020-10-20,12.111007690429688
2020-10-21,12.47531509399414
2020-10-22,12.848505973815918
2020-10-23,12.697453498840332
2020-10-26,12.350918769836426
2020-10-27,12.590828895568848
2020-10-28,12.173209190368652
2020-10-29,12.750768661499023
2020-10-30,13.12396240234375
2020-11-02,13.959202766418457
2020-11-03,14.110258102416992
2020-11-04,13.914776802062988
2020-11-05,13.976972579956055
2020-11-06,13.994950294494629
2020-11-09,15.88252067565918
2020-11-10,15.819600105285645
2020-11-11,15.783641815185547
2020-11-12,15.50500202178955
2020-11-13,16.062286376953125
2020-11-16,16.889219284057617
2020-11-17,17.31167221069336
2020-11-18,16.700462341308594
2020-11-19,16.45777702331543
2020-11-20,16.367889404296875
2020-11-23,17.31167221069336
2020-11-24,18.21051597595215
2020-11-25,17.779067993164062
2020-11-27,17.779067993164062
2020-11-30,16.826295852661133
2020-12-01,17.284706115722656
2020-12-02,17.68019676208496
2020-12-03,18.354328155517578
2020-12-04,19.58574104309082
2020-12-07,19.792470932006836
2020-12-08,20.152009963989258
2020-12-09,20.430648803710938
2020-12-10,20.781198501586914
2020-12-11,20.376718521118164
2020-12-14,19.48686981201172
2020-12-15,19.78348159790039
2020-12-16,19.3250732421875
2020-12-17,19.3250732421875
2020-12-18,19.028461456298828
2020-12-21,19.10036849975586
2020-12-22,19.046436309814453
2020-12-23,18.992504119873047
2020-12-24,18.884647369384766
2020-12-28,18.767791748046875
2020-12-29,18.65094566345215
2020-12-30,19.064414978027344
2020-12-31,18.740827560424805
2021-01-04,18.893632888793945
2021-01-05,19.109352111816406
2021-01-06,19.91830825805664
2021-01-07,20.376718521118164
2021-01-08,20.196950912475586
2021-01-11,20.35874366760254
2021-01-12,20.709293365478516
2021-01-13,20.673337936401367
2021-01-14,21.311513900756836
2021-01-15,20.55648422241211
2021-01-19,20.55648422241211
2021-01-20,20.574464797973633
2021-01-21,20.268861770629883
2021-01-22,19.92730140686035
2021-01-25,18.920597076416016
2021-01-26,18.525108337402344
2021-01-27,18.345338821411133
2021-01-28,18.516122817993164
2021-01-29,18.05771255493164
2021-02-01,18.255455017089844
2021-02-02,18.327363967895508
2021-02-03,19.235191345214844
2021-02-04,20.098079681396484
2021-02-05,19.84640121459961
2021-02-08,20.435457229614258
2021-02-09,20.181711196899414
2021-02-10,20.852319717407227
2021-02-11,20.417329788208008
2021-02-12,20.571386337280273
2021-02-16,21.051687240600586
2021-02-17,21.3416805267334
2021-02-18,20.915754318237305
2021-02-19,21.205745697021484
2021-02-22,21.867294311523438
2021-02-23,21.667922973632812
2021-02-24,22.791645050048828
2021-02-25,22.41103172302246
2021-02-26,22.184471130371094
2021-03-01,22.63758659362793
2021-03-02,22.084789276123047
2021-03-03,22.16634750366211
2021-03-04,21.77667236328125
2021-03-05,22.066665649414062
2021-03-08,22.048540115356445
2021-03-09,21.70417022705078
2021-03-10,22.09385108947754
2021-03-11,21.894479751586914
2021-03-12,22.084789276123047
2021-03-15,21.9488525390625
2021-03-16,20.861377716064453
2021-03-17,21.73135757446289
2021-03-18,20.825130462646484
2021-03-19,20.498889923095703
2021-03-22,20.217958450317383
2021-03-23,19.656099319458008
2021-03-24,20.00046157836914
2021-03-25,19.511104583740234
2021-03-26,20.245147705078125
2021-03-29,20.082021713256836
2021-03-30,19.692344665527344
2021-03-31,19.58359718322754
2021-04-01,19.692344665527344
2021-04-05,19.402353286743164
2021-04-06,19.25735855102539
2021-04-07,19.420480728149414
2021-04-08,18.76799201965332
2021-04-09,18.22425651550293
2021-04-12,18.206132888793945
2021-04-13,18.01582145690918
2021-04-14,18.441749572753906
2021-04-15,18.03394889831543
2021-04-16,18.21519660949707
2021-04-19,18.15176010131836
2021-04-20,17.680519104003906
2021-04-21,17.716766357421875
2021-04-22,17.961448669433594
2021-04-23,18.13363265991211
2021-04-26,18.251441955566406
2021-04-27,18.05207061767578
2021-04-28,18.35112953186035
2021-04-29,18.613935470581055
2021-04-30,18.19706916809082
2021-05-03,19.656099319458008
2021-05-04,19.54734992980957
2021-05-05,20.480764389038086
2021-05-06,20.90669059753418
2021-05-07,22.32040786743164
2021-05-10,22.32040786743164
2021-05-11,22.483530044555664
2021-05-12,21.722301483154297
2021-05-13,22.066665649414062
2021-05-14,22.7463321685791
2021-05-17,23.842876434326172
2021-05-18,23.389759063720703
2021-05-19,22.864147186279297
2021-05-20,23.009140014648438
2021-05-21,23.145078659057617
2021-05-24,22.953418731689453
2021-05-25,22.031631469726562
2021-05-26,22.05900764465332
2021-05-27,22.21416473388672
2021-05-28,22.2689208984375
2021-06-01,23.29110336303711
2021-06-02,23.975601196289062
2021-06-03,23.60140609741211
2021-06-04,23.747432708740234
2021-06-07,23.674421310424805
2021-06-08,23.683547973632812
2021-06-09,23.555774688720703
2021-06-10,23.281978607177734
2021-06-11,23.64703941345215
2021-06-14,22.5792236328125
2021-06-15,22.77088737487793
2021-06-16,22.5427188873291
2021-06-17,21.885602951049805
2021-06-18,20.690013885498047
2021-06-21,21.757829666137695
2021-06-22,21.803466796875
2021-06-23,21.292377471923828
2021-06-24,21.493160247802734
2021-06-25,21.493160247802734
2021-06-28,20.67176628112793
2021-06-29,20.699148178100586
2021-06-30,20.872549057006836
2021-07-01,21.484033584594727
2021-07-02,21.493160247802734
2021-07-06,20.452730178833008
2021-07-07,20.315826416015625
2021-07-08,20.051158905029297
2021-07-09,20.74477767944336
2021-07-12,21.009450912475586
2021-07-13,20.416217803955078
2021-07-14,19.777359008789062
2021-07-15,19.366657257080078
2021-07-16,18.800809860229492
2021-07-19,17.933786392211914
2021-07-20,18.289722442626953
2021-07-21,18.463125228881836
2021-07-22,18.143693923950195
2021-07-23,18.444873809814453
2021-07-26,19.06548309326172
2021-07-27,18.864696502685547
2021-07-28,19.165878295898438
2021-07-29,19.330156326293945
2021-07-30,19.384916305541992
2021-08-02,19.03810691833496
2021-08-03,19.448801040649414
2021-08-04,18.82819175720215
2021-08-05,19.03810691833496
2021-08-06,19.33928108215332
2021-08-09,19.412919998168945
2021-08-10,19.661449432373047
2021-08-11,19.799518585205078
2021-08-12,19.652244567871094
2021-08-13,19.937591552734375
2021-08-16,19.587810516357422
2021-08-17,19.689062118530273
2021-08-18,19.495765686035156
2021-08-19,18.584489822387695
2021-08-20,18.805402755737305
2021-08-23,19.808725357055664
2021-08-24,20.425445556640625
2021-08-25,20.58193016052246
2021-08-26,20.526697158813477
2021-08-27,21.2354679107666
2021-08-30,20.986942291259766
2021-08-31,20.968528747558594
2021-09-01,20.71079444885254
2021-09-02,21.49320411682129
2021-09-03,21.318313598632812
2021-09-07,21.18944549560547
2021-09-08,20.904090881347656
2021-09-09,21.640480041503906
2021-09-10,21.962646484375
2021-09-13,22.45050048828125
2021-09-14,22.40447998046875
2021-09-15,23.13165855407715
2021-09-16,22.45050048828125
2021-09-17,22.03628921508789
2021-09-20,21.060577392578125
2021-09-21,21.391952514648438
2021-09-22,21.576045989990234
2021-09-23,22.128337860107422
2021-09-24,22.29401969909668
2021-09-27,22.938358306884766
2021-09-28,22.938358306884766
2021-09-29,23.05801773071289
2021-09-30,22.763465881347656
2021-10-01,23.17768096923828
2021-10-04,23.426212310791016
2021-10-05,23.32495880126953
2021-10-06,22.809490203857422
2021-10-07,22.818696975708008
2021-10-08,23.232912063598633
2021-10-11,23.426212310791016
2021-10-12,23.702354431152344
2021-10-13,24.162593841552734
2021-10-14,24.69647216796875
2021-10-15,24.751699447631836
2021-10-18,24.81613540649414
2021-10-19,24.733293533325195
2021-10-20,23.334163665771484
2021-10-21,22.34004783630371
2021-10-22,22.680620193481445
2021-10-25,23.159271240234375
2021-10-26,23.647127151489258
2021-10-27,23.021202087402344
2021-10-28,23.35257339477539
2021-10-29,23.08563232421875
2021-11-01,23.9293270111084
2021-11-02,24.01276397705078
2021-11-03,23.484302520751953
2021-11-04,23.122718811035156
2021-11-05,22.992921829223633
2021-11-08,23.085634231567383
2021-11-09,23.437944412231445
2021-11-10,22.325382232666016
2021-11-11,22.56644058227539
2021-11-12,22.58498191833496
2021-11-15,22.928022384643555
2021-11-16,23.382312774658203
2021-11-17,22.56644058227539
2021-11-18,22.186315536499023
2021-11-19,20.906871795654297
2021-11-22,20.999584197998047
2021-11-23,22.028701782226562
2021-11-24,22.362470626831055
2021-11-26,21.37970733642578
2021-11-29,21.815460205078125
2021-11-30,21.639307022094727
2021-12-01,21.713478088378906
2021-12-02,22.251216888427734
2021-12-03,22.195587158203125
2021-12-06,22.640607833862305
2021-12-07,23.067092895507812
2021-12-08,23.131990432739258
2021-12-09,23.05782127380371
2021-12-10,23.586286544799805
2021-12-13,22.77040672302246
2021-12-14,22.325382232666016
2021-12-15,22.09360122680664
2021-12-16,22.501541137695312
2021-12-17,21.954532623291016
2021-12-20,21.38897705078125
2021-12-21,22.056516647338867
2021-12-22,22.177045822143555
2021-12-23,22.455181121826172
2021-12-27,22.826038360595703
2021-12-28,22.788951873779297
2021-12-29,22.501541137695312
2021-12-30,22.204858779907227
2021-12-31,22.306840896606445
2022-01-03,23.21543312072754
2022-01-04,23.725357055664062
2022-01-05,23.808801651000977
2022-01-06,24.059123992919922
2022-01-07,24.216739654541016
2022-01-10,24.17038345336914
2022-01-11,24.995529174804688
2022-01-12,24.782289505004883
2022-01-13,24.355810165405273
2022-01-14,25.459095001220703
2022-01-18,24.847185134887695
2022-01-19,24.374351501464844
2022-01-20,24.773019790649414
2022-01-21,25.255128860473633
2022-01-24,25.097517013549805
2022-01-25,25.89484977722168
2022-01-26,25.514726638793945
2022-01-27,25.310752868652344
2022-01-28,25.18095588684082
2022-01-31,25.440553665161133
2022-02-01,25.49618148803711
2022-02-02,24.912090301513672
2022-02-03,24.439250946044922
2022-02-04,24.821990966796875
2022-02-07,25.699487686157227
2022-02-08,25.540788650512695
2022-02-09,25.811508178710938
2022-02-10,25.61547088623047
2022-02-11,27.202430725097656
2022-02-14,26.642332077026367
2022-02-15,26.87570571899414
2022-02-16,27.734533309936523
2022-02-17,27.47315216064453
2022-02-18,27.1744327545166
2022-02-22,26.69834327697754
2022-02-23,27.118417739868164
2022-02-24,26.810359954833984
2022-02-25,27.538497924804688
2022-02-28,27.42647361755371
2022-03-01,26.455629348754883
2022-03-02,28.36931800842285
2022-03-03,29.134796142578125
2022-03-04,31.011146545410156
2022-03-07,32.4674186706543
2022-03-08,32.48609161376953
2022-03-09,31.561922073364258
2022-03-10,34.29710388183594
2022-03-11,35.13726043701172
2022-03-14,34.521141052246094
2022-03-15,32.55144119262695
2022-03-16,31.412555694580078
2022-03-17,32.65412521362305
2022-03-18,32.94350814819336
2022-03-21,33.811676025390625
2022-03-22,34.11040115356445
2022-03-23,35.09058380126953
2022-03-24,35.74403762817383
2022-03-25,36.145442962646484
2022-03-28,34.53981399536133
2022-03-29,34.231754302978516
2022-03-30,34.866539001464844
2022-03-31,33.989044189453125
2022-04-01,33.998374938964844
2022-04-04,34.007713317871094
2022-04-05,33.1582145690918
2022-04-06,33.34492111206055
2022-04-07,33.718318939208984
2022-04-08,35.02523422241211
2022-04-11,34.0450553894043
2022-04-12,33.905029296875
2022-04-13,34.74518585205078
2022-04-14,34.810523986816406
2022-04-18,34.94121551513672
2022-04-19,34.29710388183594
2022-04-20,32.98085403442383
2022-04-21,30.721757888793945
2022-04-22,30.058969497680664
2022-04-25,28.696046829223633
2022-04-26,29.26548957824707
2022-04-27,29.20013999938965
2022-04-28,29.844261169433594
2022-04-29,28.957433700561523
2022-05-02,28.854747772216797
2022-05-03,29.405517578125
2022-05-04,30.656417846679688
2022-05-05,29.890941619873047
2022-05-06,29.993627548217773
2022-05-09,28.051925659179688
2022-05-10,28.770727157592773
2022-05-11,30.329687118530273
2022-05-12,29.78825569152832
2022-05-13,31.841962814331055
2022-05-16,32.60744857788086
2022-05-17,32.8221549987793
2022-05-18,32.336734771728516
2022-05-19,32.6447868347168
2022-05-20,32.25271224975586
2022-05-23,33.33558654785156
2022-05-24,33.86769104003906
2022-05-25,33.34492111206055
2022-05-26,34.63316345214844
2022-05-27,34.87705612182617
2022-05-31,33.75138473510742
2022-06-01,35.092803955078125
2022-06-02,34.623779296875
2022-06-03,35.47742462158203
2022-06-06,35.34608840942383
2022-06-07,35.32732391357422
2022-06-08,35.16785430908203
2022-06-09,33.845191955566406
2022-06-10,33.04783630371094
2022-06-13,31.237382888793945
2022-06-14,30.890304565429688
2022-06-15,29.77401351928711
2022-06-16,28.038606643676758
2022-06-17,28.113645553588867
2022-06-21,28.592056274414062
2022-06-22,27.69152069091797
2022-06-23,26.88479232788086
2022-06-24,26.706558227539062
2022-06-27,27.616479873657227
2022-06-28,28.207454681396484
2022-06-29,27.794708251953125
2022-06-30,27.081785202026367
2022-07-01,27.288156509399414
2022-07-05,26.453279495239258
2022-07-06,25.796640396118164
2022-07-07,26.706558227539062
2022-07-08,26.706558227539062
2022-07-11,26.453279495239258
2022-07-12,25.78725814819336
2022-07-13,25.102476119995117
2022-07-14,24.7084903717041
2022-07-15,25.027433395385742
2022-07-18,25.477699279785156
2022-07-19,26.472042083740234
2022-07-20,24.286361694335938
2022-07-21,23.376445770263672
2022-07-22,22.58847427368164
2022-07-25,22.88865852355957
2022-07-26,22.794851303100586
2022-07-27,23.507776260375977
2022-07-28,23.432727813720703
2022-07-29,24.0987548828125
2022-08-01,23.132551193237305
2022-08-02,23.845474243164062
2022-08-03,23.667245864868164
2022-08-04,22.24139404296875
2022-08-05,22.569713592529297
2022-08-08,22.938316345214844
2022-08-09,22.54136085510254
2022-08-10,23.013925552368164
2022-08-11,23.892900466918945
2022-08-12,24.582841873168945
2022-08-15,23.91179847717285
2022-08-16,23.684967041015625
2022-08-17,23.39197540283203
2022-08-18,23.618806838989258
2022-08-19,23.779483795166016
2022-08-22,23.883445739746094
2022-08-23,24.667903900146484
2022-08-24,25.017602920532227
2022-08-25,25.187726974487305
2022-08-26,24.696258544921875
2022-08-29,24.790767669677734
2022-08-30,23.675518035888672
2022-08-31,23.873994827270508
2022-09-01,23.250207901000977
2022-09-02,23.892900466918945
2022-09-06,23.524295806884766
2022-09-07,23.013925552368164
2022-09-08,22.579164505004883
2022-09-09,23.86454200744629
2022-09-12,24.063016891479492
2022-09-13,23.19350242614746
2022-09-14,23.996862411499023
2022-09-15,22.995023727416992
2022-09-16,22.494102478027344
2022-09-19,22.853254318237305
2022-09-20,21.738000869750977
2022-09-21,21.756906509399414
2022-09-22,21.70964813232422
2022-09-23,20.537683486938477
2022-09-26,19.327919006347656
2022-09-27,19.62091064453125
2022-09-28,20.112375259399414
2022-09-29,19.96115493774414
2022-09-30,19.809932708740234
2022-10-03,21.057506561279297
2022-10-04,21.917573928833008
2022-10-05,22.40904426574707
2022-10-06,22.437393188476562
2022-10-07,21.62458610534668
2022-10-10,21.142566680908203
2022-10-11,21.02915382385254
2022-10-12,21.39775276184082
2022-10-13,22.569713592529297
2022-10-14,21.652938842773438
2022-10-17,22.616971969604492
2022-10-18,22.853254318237305
2022-10-19,24.242595672607422
2022-10-20,24.52613639831543
2022-10-21,25.206628799438477
