,EQT
2018-01-19,28.49240493774414
2018-01-22,29.067031860351562
2018-01-23,29.717937469482422
2018-01-24,29.88066864013672
2018-01-25,29.73828125
2018-01-26,29.870498657226562
2018-01-29,28.909393310546875
2018-01-30,27.7906436920166
2018-01-31,27.60757827758789
2018-02-01,27.11431312561035
2018-02-02,26.397300720214844
2018-02-05,25.0548095703125
2018-02-06,25.242963790893555
2018-02-07,24.23100471496582
2018-02-08,23.519071578979492
2018-02-09,23.2546443939209
2018-02-12,24.29202651977539
2018-02-13,24.103755950927734
2018-02-14,24.683835983276367
2018-02-15,27.14153289794922
2018-02-16,26.739547729492188
2018-02-20,26.154380798339844
2018-02-21,25.345327377319336
2018-02-22,25.8592529296875
2018-02-23,26.500389099121094
2018-02-26,26.714107513427734
2018-02-27,26.13912010192871
2018-02-28,25.599746704101562
2018-03-01,25.508153915405273
2018-03-02,25.604833602905273
2018-03-05,26.40371322631836
2018-03-06,26.368091583251953
2018-03-07,26.128934860229492
2018-03-08,25.986465454101562
2018-03-09,26.68357276916504
2018-03-12,26.56145477294922
2018-03-13,26.79552459716797
2018-03-14,26.688663482666016
2018-03-15,25.30461311340332
2018-03-16,25.670984268188477
2018-03-19,24.749988555908203
2018-03-20,24.683835983276367
2018-03-21,25.207944869995117
2018-03-22,24.816131591796875
2018-03-23,24.536270141601562
2018-03-26,24.872106552124023
2018-03-27,24.14446449279785
2018-03-28,23.706857681274414
2018-03-29,24.17499542236328
2018-04-02,23.42699432373047
2018-04-03,23.986726760864258
2018-04-04,23.823896408081055
2018-04-05,24.800865173339844
2018-04-06,23.864604949951172
2018-04-09,23.737388610839844
2018-04-10,24.719451904296875
2018-04-11,24.78560447692871
2018-04-12,24.59223747253418
2018-04-13,24.85683822631836
2018-04-16,24.93825340270996
2018-04-17,25.12651824951172
2018-04-18,25.004396438598633
2018-04-19,24.536270141601562
2018-04-20,24.098665237426758
2018-04-23,24.393795013427734
2018-04-24,23.737388610839844
2018-04-25,23.890043258666992
2018-04-26,25.920316696166992
2018-04-27,25.421655654907227
2018-04-30,25.538686752319336
2018-05-01,25.5539493560791
2018-05-02,25.33514404296875
2018-05-03,23.961280822753906
2018-05-04,24.744895935058594
2018-05-07,25.136701583862305
2018-05-08,25.716779708862305
2018-05-09,26.072967529296875
2018-05-10,26.296987533569336
2018-05-11,25.864221572875977
2018-05-14,26.317354202270508
2018-05-15,26.602466583251953
2018-05-16,27.264354705810547
2018-05-17,27.46291732788086
2018-05-18,26.80103302001953
2018-05-21,27.33053970336914
2018-05-22,26.75521469116211
2018-05-23,26.571922302246094
2018-05-24,25.879497528076172
2018-05-25,25.574012756347656
2018-05-29,25.18706512451172
2018-05-30,26.083147048950195
2018-05-31,26.240983963012695
2018-06-01,26.42936134338379
2018-06-04,25.726755142211914
2018-06-05,25.828580856323242
2018-06-06,26.317354202270508
2018-06-07,27.060691833496094
2018-06-08,27.045419692993164
2018-06-11,27.605472564697266
2018-06-12,28.257173538208008
2018-06-13,28.913957595825195
2018-06-14,28.59320068359375
2018-06-15,28.236804962158203
2018-06-18,28.4608211517334
2018-06-19,28.74085235595703
2018-06-20,28.90886688232422
2018-06-21,28.486284255981445
2018-06-22,27.33053970336914
2018-06-25,27.396724700927734
2018-06-26,28.028059005737305
2018-06-27,27.987329483032227
2018-06-28,28.633928298950195
2018-06-29,28.09424591064453
2018-07-02,27.72257423400879
2018-07-03,27.748029708862305
2018-07-05,27.987329483032227
2018-07-06,28.471010208129883
2018-07-09,28.964872360229492
2018-07-10,28.715391159057617
2018-07-11,28.41500473022461
2018-07-12,28.11970329284668
2018-07-13,28.267349243164062
2018-07-16,27.93641471862793
2018-07-17,27.9720516204834
2018-07-18,27.93641471862793
2018-07-19,28.35390281677246
2018-07-20,28.34881591796875
2018-07-23,27.956775665283203
2018-07-24,28.002605438232422
2018-07-25,28.221529006958008
2018-07-26,27.666568756103516
2018-07-27,25.380538940429688
2018-07-30,25.29907989501953
2018-07-31,25.293987274169922
2018-08-01,25.049602508544922
2018-08-02,25.197250366210938
2018-08-03,25.640201568603516
2018-08-06,25.71148109436035
2018-08-07,25.99150276184082
2018-08-08,25.74203109741211
2018-08-09,25.446552276611328
2018-08-10,25.375228881835938
2018-08-13,25.140888214111328
2018-08-14,25.65542221069336
2018-08-15,25.084850311279297
2018-08-16,25.39560890197754
2018-08-17,25.232585906982422
2018-08-20,25.47201919555664
2018-08-21,26.093542098999023
2018-08-22,26.322790145874023
2018-08-23,26.220901489257812
2018-08-24,26.05788230895996
2018-08-27,25.47201919555664
2018-08-28,25.4873104095459
2018-08-29,25.823537826538086
2018-08-30,26.134296417236328
2018-08-31,25.991653442382812
2018-09-04,25.115415573120117
2018-09-05,24.845417022705078
2018-09-06,23.897850036621094
2018-09-07,23.71954917907715
2018-09-10,23.418981552124023
2018-09-11,23.87238311767578
2018-09-12,24.030309677124023
2018-09-13,24.34615707397461
2018-09-14,24.223896026611328
2018-09-17,23.964075088500977
2018-09-18,23.704267501831055
2018-09-19,24.239181518554688
2018-09-20,24.702770233154297
2018-09-21,24.575410842895508
2018-09-24,23.83162498474121
2018-09-25,23.90804100036621
2018-09-26,22.63953399658203
2018-09-27,22.777084350585938
2018-09-28,22.532550811767578
2018-10-01,22.440853118896484
2018-10-02,22.507081985473633
2018-10-03,22.512176513671875
2018-10-04,22.532550811767578
2018-10-05,22.84330940246582
2018-10-08,23.28142738342285
2018-10-09,23.632946014404297
2018-10-10,23.25596046447754
2018-10-11,23.103126525878906
2018-10-12,23.128604888916016
2018-10-15,23.91823387145996
2018-10-16,24.228988647460938
2018-10-17,24.127103805541992
2018-10-18,23.780683517456055
2018-10-19,23.627845764160156
2018-10-22,22.63443946838379
2018-10-23,21.630842208862305
2018-10-24,20.611961364746094
2018-10-25,18.003625869750977
2018-10-26,16.582284927368164
2018-10-29,15.792654037475586
2018-10-30,16.74530601501465
2018-10-31,17.305696487426758
2018-11-01,17.7692813873291
2018-11-02,16.623046875
2018-11-05,18.00872039794922
2018-11-06,17.84060287475586
2018-11-07,17.40758514404297
2018-11-08,17.728530883789062
2018-11-09,18.288911819458008
2018-11-12,17.647024154663086
2018-11-13,17.369226455688477
2018-11-14,16.358516693115234
2018-11-15,16.096485137939453
2018-11-16,15.563056945800781
2018-11-19,16.002906799316406
2018-11-20,15.6654052734375
2018-11-21,16.677894592285156
2018-11-23,16.977886199951172
2018-11-26,17.512256622314453
2018-11-27,17.50288200378418
2018-11-28,17.877878189086914
2018-11-29,17.62474822998047
2018-11-30,17.540376663208008
2018-12-03,17.72787857055664
2018-12-04,17.109134674072266
2018-12-06,16.865392684936523
2018-12-07,17.259130477905273
2018-12-10,18.402868270874023
2018-12-11,19.012237548828125
2018-12-12,18.74036407470703
2018-12-13,18.927858352661133
2018-12-14,18.187240600585938
2018-12-17,17.709123611450195
2018-12-18,17.690378189086914
2018-12-19,17.709123611450195
2018-12-20,17.390380859375
2018-12-21,17.50288200378418
2018-12-24,16.49039077758789
2018-12-26,18.15912437438965
2018-12-27,18.59036636352539
2018-12-28,17.99036979675293
2018-12-31,17.709123611450195
2019-01-02,18.655986785888672
2019-01-03,18.11224365234375
2019-01-04,18.29974365234375
2019-01-07,18.505990982055664
2019-01-08,19.07785987854004
2019-01-09,18.712242126464844
2019-01-10,18.552865982055664
2019-01-11,19.09661102294922
2019-01-14,19.490352630615234
2019-01-15,19.64035415649414
2019-01-16,19.21847915649414
2019-01-17,19.649721145629883
2019-01-18,19.85597038269043
2019-01-22,18.74036407470703
2019-01-23,17.8591251373291
2019-01-24,17.709123611450195
2019-01-25,18.72161293029785
2019-01-28,18.140371322631836
2019-01-29,18.53411293029785
2019-01-30,18.609115600585938
2019-01-31,18.25286865234375
2019-02-01,18.43099021911621
2019-02-04,18.543493270874023
2019-02-05,17.896623611450195
2019-02-06,17.512256622314453
2019-02-07,16.724767684936523
2019-02-08,16.677894592285156
2019-02-11,17.23101043701172
2019-02-12,17.699750900268555
2019-02-13,18.00912094116211
2019-02-14,17.088947296142578
2019-02-15,17.774385452270508
2019-02-19,17.81194305419922
2019-02-20,18.16874885559082
2019-02-21,17.868282318115234
2019-02-22,18.13119125366211
2019-02-25,18.600662231445312
2019-02-26,17.87767219543457
2019-02-27,17.19223976135254
2019-02-28,17.013835906982422
2019-03-01,18.30019760131836
2019-03-04,18.61944580078125
2019-03-05,18.21569061279297
2019-03-06,17.699270248413086
2019-03-07,17.718046188354492
2019-03-08,17.23918342590332
2019-03-11,17.558427810668945
2019-03-12,18.450429916381836
2019-03-13,18.4410400390625
2019-03-14,18.647611618041992
2019-03-15,18.225082397460938
2019-03-18,18.81662940979004
2019-03-19,18.82600975036621
2019-03-20,19.558395385742188
2019-03-21,19.023195266723633
2019-03-22,18.31898307800293
2019-03-25,18.779062271118164
2019-03-26,18.901132583618164
2019-03-27,19.08892059326172
2019-03-28,19.389385223388672
2019-03-29,19.473892211914062
2019-04-01,19.295486450195312
2019-04-02,19.361217498779297
2019-04-03,18.872962951660156
2019-04-04,19.61473274230957
2019-04-05,20.29077911376953
2019-04-08,20.196884155273438
2019-04-09,19.652292251586914
2019-04-10,19.774356842041016
2019-04-11,19.680456161499023
2019-04-12,20.027873992919922
2019-04-15,20.262611389160156
2019-04-16,20.403457641601562
2019-04-17,19.96214485168457
2019-04-18,19.192203521728516
2019-04-22,19.764965057373047
2019-04-23,19.727405548095703
2019-04-24,19.483278274536133
2019-04-25,18.929298400878906
2019-04-26,19.70862579345703
2019-04-29,19.78374671936035
2019-04-30,19.201595306396484
2019-05-01,18.85417938232422
2019-05-02,18.516159057617188
2019-05-03,19.135862350463867
2019-05-06,19.117088317871094
2019-05-07,19.426942825317383
2019-05-08,19.192203521728516
2019-05-09,19.201595306396484
2019-05-10,19.764965057373047
2019-05-13,19.586565017700195
2019-05-14,19.80283546447754
2019-05-15,20.254182815551758
2019-05-16,19.765222549438477
2019-05-17,19.567758560180664
2019-05-20,19.64298439025879
2019-05-21,20.1695556640625
2019-05-22,18.759096145629883
2019-05-23,18.401779174804688
2019-05-24,18.2701358795166
2019-05-28,17.752965927124023
2019-05-29,17.555505752563477
2019-05-30,17.169981002807617
2019-05-31,17.207592010498047
2019-06-03,17.32042694091797
2019-06-04,17.452070236206055
2019-06-05,16.765647888183594
2019-06-06,16.981918334960938
2019-06-07,16.634008407592773
2019-06-10,16.276689529418945
2019-06-11,15.66549015045166
2019-06-12,14.828619003295898
2019-06-13,15.167126655578613
2019-06-14,14.866230964660645
2019-06-17,14.903844833374023
2019-06-18,15.007275581359863
2019-06-19,14.255032539367676
2019-06-20,14.621750831604004
2019-06-21,14.320852279663086
2019-06-24,14.461899757385254
2019-06-25,13.530997276306152
2019-06-26,13.907118797302246
2019-06-27,13.568609237670898
2019-06-28,14.866230964660645
2019-07-01,15.110711097717285
2019-07-02,14.1798095703125
2019-07-03,14.161003112792969
2019-07-05,14.546527862548828
2019-07-08,14.1798095703125
2019-07-09,14.72518539428711
2019-07-10,14.988471031188965
2019-07-11,14.452498435974121
2019-07-12,14.875635147094727
2019-07-15,14.687572479248047
2019-07-16,14.217419624328613
2019-07-17,14.066972732543945
2019-07-18,14.33966064453125
2019-07-19,14.527719497680664
2019-07-22,14.602945327758789
2019-07-23,14.734588623046875
2019-07-24,14.969664573669434
2019-07-25,13.935328483581543
2019-07-26,13.455772399902344
2019-07-29,12.83517074584961
2019-07-30,13.8695068359375
2019-07-31,14.208017349243164
2019-08-01,12.900992393493652
2019-08-02,12.553080558776855
2019-08-05,12.289793014526367
2019-08-06,11.791431427001953
2019-08-07,11.66919231414795
2019-08-08,11.885986328125
2019-08-09,11.395844459533691
2019-08-12,11.471250534057617
2019-08-13,11.59378719329834
2019-08-14,11.131916999816895
2019-08-15,11.094216346740723
2019-08-16,11.65034008026123
2019-08-19,11.87656021118164
2019-08-20,11.584358215332031
2019-08-21,11.179048538208008
2019-08-22,10.698331832885742
2019-08-23,9.755745887756348
2019-08-26,9.670913696289062
2019-08-27,9.256175994873047
2019-08-28,9.604931831359863
2019-08-29,10.132781028747559
2019-08-30,9.586081504821777
2019-09-03,9.444693565368652
2019-09-04,9.972539901733398
2019-09-05,10.27416706085205
2019-09-06,10.066798210144043
2019-09-09,11.075364112854004
2019-09-10,11.131916999816895
2019-09-11,11.622062683105469
2019-09-12,11.584358215332031
2019-09-13,11.461822509765625
2019-09-16,11.461822509765625
2019-09-17,11.72574520111084
2019-09-18,11.546656608581543
2019-09-19,10.849143028259277
2019-09-20,10.802014350891113
2019-09-23,10.830292701721191
2019-09-24,10.632349014282227
2019-09-25,10.528665542602539
2019-09-26,10.27416706085205
2019-09-27,10.585221290588379
2019-09-30,10.029093742370605
2019-10-01,9.614358901977539
2019-10-02,9.4918212890625
2019-10-03,9.124213218688965
2019-10-04,9.331583023071289
2019-10-07,9.2090482711792
2019-10-08,8.7283296585083
2019-10-09,8.794310569763184
2019-10-10,8.879140853881836
2019-10-11,9.105363845825195
2019-10-14,8.945123672485352
2019-10-15,9.086512565612793
2019-10-16,9.01110553741455
2019-10-17,9.37871265411377
2019-10-18,9.152491569519043
2019-10-21,9.001679420471191
2019-10-22,8.916845321655273
2019-10-23,9.067660331726074
2019-10-24,8.7283296585083
2019-10-25,8.945123672485352
2019-10-28,8.879140853881836
2019-10-29,9.71804428100586
2019-10-30,9.331583023071289
2019-10-31,10.123353958129883
2019-11-01,9.953689575195312
2019-11-04,10.472108840942383
2019-11-05,10.245891571044922
2019-11-06,10.151631355285645
2019-11-07,10.454102516174316
2019-11-08,10.95506477355957
2019-11-11,9.962587356567383
2019-11-12,9.877518653869629
2019-11-13,9.820804595947266
2019-11-14,9.74518871307373
2019-11-15,9.782997131347656
2019-11-18,9.13079833984375
2019-11-19,8.45969295501709
2019-11-20,8.34626579284668
2019-11-21,8.195032119750977
2019-11-22,8.563666343688965
2019-11-25,8.592020988464355
2019-11-26,8.327361106872559
2019-11-27,8.563666343688965
2019-11-29,8.251744270324707
2019-12-02,7.97763204574585
2019-12-03,8.015439987182617
2019-12-04,8.270648956298828
2019-12-05,8.138319969177246
2019-12-06,8.299005508422852
2019-12-09,8.384076118469238
2019-12-10,8.592020988464355
2019-12-11,8.365172386169434
2019-12-12,8.941752433776855
2019-12-13,8.790518760681152
2019-12-16,9.196962356567383
2019-12-17,9.282031059265137
2019-12-18,9.584501266479492
2019-12-19,10.085465431213379
2019-12-20,9.962587356567383
2019-12-23,10.283961296081543
2019-12-24,10.217796325683594
2019-12-26,10.1043701171875
2019-12-27,9.877518653869629
2019-12-30,10.057109832763672
2019-12-31,10.302865982055664
2020-01-02,9.792448997497559
2020-01-03,9.773544311523438
2020-01-06,9.886971473693848
2020-01-07,9.726284980773926
2020-01-08,8.629831314086914
2020-01-09,8.516406059265137
2020-01-10,8.355718612670898
2020-01-13,7.911468029022217
2020-01-14,8.138319969177246
2020-01-15,7.996535778045654
2020-01-16,8.081605911254883
2020-01-17,7.788588047027588
2020-01-21,7.259266376495361
2020-01-22,6.994606971740723
2020-01-23,6.729945659637451
2020-01-24,6.285693645477295
2020-01-27,6.228980541229248
2020-01-28,6.314050197601318
2020-01-29,5.756371974945068
2020-01-30,5.850893497467041
2020-01-31,5.718563079833984
2020-02-03,5.576781749725342
2020-02-04,5.406641960144043
2020-02-05,5.671302795410156
2020-02-06,5.1419806480407715
2020-02-07,5.009650230407715
2020-02-10,4.83005952835083
2020-02-11,4.848963737487793
2020-02-12,4.99074649810791
2020-02-13,5.142845153808594
2020-02-14,5.02877140045166
2020-02-18,5.399510860443115
2020-02-19,5.6181535720825195
2020-02-20,5.713216304779053
2020-02-21,5.523092269897461
2020-02-24,5.2379069328308105
2020-02-25,4.905190467834473
2020-02-26,4.715066909790039
2020-02-27,5.114326000213623
2020-02-28,5.580129623413086
2020-03-02,5.779758453369141
2020-03-03,5.846303462982178
2020-03-04,5.808277606964111
2020-03-05,6.036426544189453
2020-03-06,6.074450969696045
2020-03-09,6.711365222930908
2020-03-10,6.711365222930908
2020-03-11,6.54025411605835
2020-03-12,6.597290992736816
2020-03-13,9.059392929077148
2020-03-16,8.260873794555664
2020-03-17,8.945318222045898
2020-03-18,8.260873794555664
2020-03-19,7.680994987487793
2020-03-20,7.08210563659668
2020-03-23,5.760746479034424
2020-03-24,6.891982078552246
2020-03-25,7.34827995300293
2020-03-26,6.616302967071533
2020-03-27,6.559266090393066
2020-03-30,6.635315418243408
2020-03-31,6.720872402191162
2020-04-01,6.939513206481934
2020-04-02,7.500378608703613
2020-04-03,8.336923599243164
2020-04-06,9.278034210205078
2020-04-07,10.219146728515625
2020-04-08,10.304701805114746
2020-04-09,10.285690307617188
2020-04-13,11.816186904907227
2020-04-14,12.22495174407959
2020-04-15,12.405570030212402
2020-04-16,12.177420616149902
2020-04-17,12.709766387939453
2020-04-20,14.79162311553955
2020-04-21,14.801127433776855
2020-04-22,13.546310424804688
2020-04-23,11.882729530334473
2020-04-24,12.728779792785645
2020-04-27,13.109025955200195
2020-04-28,12.728779792785645
2020-04-29,13.394211769104004
2020-04-30,13.869522094726562
2020-05-01,13.660383224487305
2020-05-04,14.069151878356934
2020-05-05,13.622361183166504
2020-05-06,12.956926345825195
2020-05-07,12.94742202758789
2020-05-08,13.299148559570312
2020-05-11,12.519641876220703
2020-05-12,12.034826278686523
2020-05-13,11.825690269470215
2020-05-14,11.920754432678223
2020-05-15,12.110876083374023
2020-05-18,12.243962287902832
2020-05-19,12.167914390563965
2020-05-20,12.671741485595703
2020-05-21,12.519641876220703
2020-05-22,13.061493873596191
2020-05-26,14.02161979675293
2020-05-27,13.47026252746582
2020-05-28,12.709766387939453
2020-05-29,12.68124771118164
2020-06-01,12.234457015991211
2020-06-02,12.728779792785645
2020-06-03,13.185074806213379
2020-06-04,13.593842506408691
2020-06-05,14.287792205810547
2020-06-08,16.055940628051758
2020-06-09,15.428534507751465
2020-06-10,14.420879364013672
2020-06-11,13.94556999206543
2020-06-12,14.078656196594238
2020-06-15,13.679398536682129
2020-06-16,13.384705543518066
2020-06-17,13.327670097351074
2020-06-18,13.004459381103516
2020-06-19,12.281988143920898
2020-06-22,11.740133285522461
2020-06-23,11.645074844360352
2020-06-24,11.397912979125977
2020-06-25,10.818037033081055
2020-06-26,10.12408447265625
2020-06-29,10.513839721679688
2020-06-30,11.312356948852539
2020-07-01,10.87507438659668
2020-07-02,12.044334411621094
2020-07-06,12.928409576416016
2020-07-07,13.375198364257812
2020-07-08,12.652729988098145
2020-07-09,12.519641876220703
2020-07-10,12.37704849243164
2020-07-13,11.873221397399902
2020-07-14,11.987295150756836
2020-07-15,12.120384216308594
2020-07-16,12.034826278686523
2020-07-17,11.863715171813965
2020-07-20,11.759147644042969
2020-07-21,12.700261116027832
2020-07-22,12.386556625366211
2020-07-23,13.527297973632812
2020-07-24,13.47026252746582
2020-07-27,12.747791290283203
2020-07-28,13.137543678283691
2020-07-29,13.774456977844238
2020-07-30,13.53680419921875
2020-07-31,13.802978515625
2020-08-03,14.915202140808105
2020-08-04,15.190879821777344
2020-08-05,15.552115440368652
2020-08-06,15.533102035522461
2020-08-07,16.32211685180664
2020-08-10,16.312610626220703
2020-08-11,15.428534507751465
2020-08-12,15.561619758605957
2020-08-13,15.200386047363281
2020-08-14,16.122486114501953
2020-08-17,16.26507568359375
2020-08-18,15.713719367980957
2020-08-19,15.808780670166016
2020-08-20,15.07680606842041
2020-08-21,15.247917175292969
2020-08-24,15.571128845214844
2020-08-25,15.561619758605957
2020-08-26,14.905694961547852
2020-08-27,15.352486610412598
2020-08-28,15.228904724121094
2020-08-31,15.086312294006348
2020-09-01,14.829647064208984
2020-09-02,14.316313743591309
2020-09-03,14.534953117370605
2020-09-04,14.601494789123535
2020-09-08,13.783964157104492
2020-09-09,14.040634155273438
2020-09-10,13.375198364257812
2020-09-11,13.337173461914062
2020-09-14,13.527297973632812
2020-09-15,13.546310424804688
2020-09-16,14.031126022338867
2020-09-17,13.860013961791992
2020-09-18,14.39236068725586
2020-09-21,14.687052726745605
2020-09-22,13.983595848083496
2020-09-23,13.679398536682129
2020-09-24,13.76495361328125
2020-09-25,13.185074806213379
2020-09-28,13.299148559570312
2020-09-29,12.205939292907715
2020-09-30,12.291495323181152
2020-10-01,12.053841590881348
2020-10-02,12.101369857788086
2020-10-05,13.01396369934082
2020-10-06,12.79532241821289
2020-10-07,13.432235717773438
2020-10-08,13.783964157104492
2020-10-09,13.964581489562988
2020-10-12,14.639521598815918
2020-10-13,14.496929168701172
2020-10-14,14.116680145263672
2020-10-15,14.35433578491211
2020-10-16,13.983595848083496
2020-10-19,13.936063766479492
2020-10-20,14.287792205810547
2020-10-21,14.09766960144043
2020-10-22,15.019768714904785
2020-10-23,15.352486610412598
2020-10-26,14.858163833618164
2020-10-27,15.361989974975586
2020-10-28,15.000757217407227
2020-10-29,14.801127433776855
2020-10-30,14.39236068725586
2020-11-02,14.70606517791748
2020-11-03,14.126187324523926
2020-11-04,13.498780250549316
2020-11-05,13.555816650390625
2020-11-06,13.451248168945312
2020-11-09,12.823840141296387
2020-11-10,13.413223266601562
2020-11-11,13.964581489562988
2020-11-12,13.802978515625
2020-11-13,14.477916717529297
2020-11-16,13.926559448242188
2020-11-17,13.717422485351562
2020-11-18,13.688904762268066
2020-11-19,14.249768257141113
2020-11-20,13.993101119995117
2020-11-23,14.649027824401855
2020-11-24,15.181373596191406
2020-11-25,14.639521598815918
2020-11-27,14.496929168701172
2020-11-30,14.145200729370117
2020-12-01,13.76495361328125
2020-12-02,13.774456977844238
2020-12-03,12.823840141296387
2020-12-04,13.53680419921875
2020-12-07,13.194581985473633
2020-12-08,12.728779792785645
2020-12-09,13.261124610900879
2020-12-10,13.936063766479492
2020-12-11,13.261124610900879
2020-12-14,13.194581985473633
2020-12-15,13.565324783325195
2020-12-16,12.93791389465332
2020-12-17,12.842853546142578
2020-12-18,12.852359771728516
2020-12-21,12.785815238952637
2020-12-22,12.624212265014648
2020-12-23,13.489273071289062
2020-12-24,13.223101615905762
2020-12-28,11.987295150756836
2020-12-29,11.844704627990723
2020-12-30,12.339022636413574
2020-12-31,12.082357406616211
2021-01-04,12.747791290283203
2021-01-05,13.346680641174316
2021-01-06,14.221250534057617
2021-01-07,14.202237129211426
2021-01-08,13.802978515625
2021-01-11,14.46841049194336
2021-01-12,15.66618824005127
2021-01-13,16.341127395629883
2021-01-14,17.016069412231445
2021-01-15,17.586437225341797
2021-01-19,16.18902587890625
2021-01-20,15.38100528717041
2021-01-21,15.200386047363281
2021-01-22,15.580632209777832
2021-01-25,15.6566801071167
2021-01-26,15.181373596191406
2021-01-27,15.742240905761719
2021-01-28,15.628165245056152
2021-01-29,15.504584312438965
2021-02-01,16.17001724243164
2021-02-02,15.751744270324707
2021-02-03,16.407672882080078
2021-02-04,16.151002883911133
2021-02-05,15.922855377197266
2021-02-08,16.236560821533203
2021-02-09,15.637670516967773
