,NTRS
2021-05-19,104.26455688476562
2021-05-20,104.99320220947266
2021-05-21,106.52153778076172
2021-05-24,107.21461486816406
2021-05-25,106.86808013916016
2021-05-26,107.47232055664062
2021-05-27,107.92548370361328
2021-05-28,107.68556213378906
2021-06-01,107.96102142333984
2021-06-02,107.04578399658203
2021-06-03,107.3567886352539
2021-06-04,106.97469329833984
2021-06-07,105.6773910522461
2021-06-08,106.60151672363281
2021-06-09,105.40193939208984
2021-06-10,104.68687438964844
2021-06-11,105.10696411132812
2021-06-14,104.10588073730469
2021-06-15,105.63433837890625
2021-06-16,106.35836791992188
2021-06-17,100.5841293334961
2021-06-18,97.67913818359375
2021-06-21,101.14725494384766
2021-06-22,100.15509033203125
2021-06-23,100.33384704589844
2021-06-24,102.18408966064453
2021-06-25,103.92710876464844
2021-06-28,102.43438720703125
2021-06-29,102.72935485839844
2021-06-30,103.34610748291016
2021-07-01,103.9718017578125
2021-07-02,104.33827209472656
2021-07-06,102.22879791259766
2021-07-07,101.933837890625
2021-07-08,99.73499298095703
2021-07-09,103.2835464477539
2021-07-12,103.95392608642578
2021-07-13,102.61316680908203
2021-07-14,101.2902603149414
2021-07-15,101.78189086914062
2021-07-16,101.13831329345703
2021-07-19,96.499267578125
2021-07-20,99.9316177368164
2021-07-21,101.5405502319336
2021-07-22,99.0645980834961
2021-07-23,99.654541015625
2021-07-26,100.55732727050781
2021-07-27,100.30703735351562
2021-07-28,99.96737670898438
2021-07-29,101.54948425292969
2021-07-30,100.87017059326172
2021-08-02,100.05677032470703
2021-08-03,100.70926666259766
2021-08-04,99.38638305664062
2021-08-05,100.31597137451172
2021-08-06,103.12263488769531
2021-08-09,102.75615692138672
2021-08-10,103.39080810546875
2021-08-11,104.83882141113281
2021-08-12,105.02651977539062
2021-08-13,104.01649475097656
2021-08-16,103.96284484863281
2021-08-17,102.84555053710938
2021-08-18,102.26456451416016
2021-08-19,101.5673599243164
2021-08-20,102.43438720703125
2021-08-23,103.93605041503906
2021-08-24,104.5796127319336
2021-08-25,106.7337875366211
2021-08-26,106.17064666748047
2021-08-27,108.18179321289062
2021-08-30,105.52706146240234
2021-08-31,105.938232421875
2021-09-01,104.50809478759766
2021-09-02,105.38407135009766
2021-09-03,104.8924560546875
2021-09-07,103.17627716064453
2021-09-08,102.44332885742188
2021-09-09,103.04588317871094
2021-09-10,101.22023010253906
2021-09-13,102.28144836425781
2021-09-14,99.04383850097656
2021-09-15,99.57444763183594
2021-09-16,98.52222442626953
2021-09-17,97.3081283569336
2021-09-20,95.21266174316406
2021-09-21,93.98957061767578
2021-09-22,95.71630096435547
2021-09-23,98.36933898925781
2021-09-24,98.32437133789062
2021-09-27,101.22023010253906
2021-09-28,99.91618347167969
2021-09-29,99.18773651123047
2021-09-30,96.95736694335938
2021-10-01,98.23444366455078
2021-10-04,97.17323303222656
2021-10-05,99.7633056640625
2021-10-06,100.03311157226562
2021-10-07,101.57997131347656
2021-10-08,103.82830047607422
2021-10-11,104.12508392333984
2021-10-12,103.96318817138672
2021-10-13,104.19702911376953
2021-10-14,107.95625305175781
2021-10-15,108.6937026977539
2021-10-18,108.81961822509766
2021-10-19,109.1883544921875
2021-10-20,112.87561798095703
2021-10-21,112.6238021850586
2021-10-22,112.70474243164062
2021-10-25,110.96902465820312
2021-10-26,110.8071517944336
2021-10-27,108.88257598876953
2021-10-28,110.38445281982422
2021-10-29,110.65425872802734
2021-11-01,111.27481079101562
2021-11-02,111.39171600341797
2021-11-03,112.19212341308594
2021-11-04,110.2405776977539
2021-11-05,111.13090515136719
2021-11-08,110.92405700683594
2021-11-09,109.62002563476562
2021-11-10,111.02298736572266
2021-11-11,112.03924560546875
2021-11-12,112.686767578125
2021-11-15,112.61481475830078
2021-11-16,111.97628021240234
2021-11-17,110.52835083007812
2021-11-18,109.1793441772461
2021-11-19,108.46887969970703
2021-11-22,110.78916931152344
2021-11-23,112.09319305419922
2021-11-24,111.82340240478516
2021-11-26,106.92201232910156
2021-11-29,107.8663101196289
2021-11-30,104.05313873291016
2021-12-01,102.65017700195312
2021-12-02,106.733154296875
2021-12-03,104.91649627685547
2021-12-06,106.60725402832031
2021-12-07,108.07315826416016
2021-12-08,107.12885284423828
2021-12-09,107.5902328491211
2021-12-10,107.06553649902344
2021-12-13,105.90758514404297
2021-12-14,106.28753662109375
2021-12-15,106.29657745361328
2021-12-16,107.65355682373047
2021-12-17,106.05233001708984
2021-12-20,103.5735855102539
2021-12-21,106.55892944335938
2021-12-22,106.54988098144531
2021-12-23,106.93888092041016
2021-12-27,109.08291625976562
2021-12-28,108.60345458984375
2021-12-29,108.57630157470703
2021-12-30,108.02448272705078
2021-12-31,108.20539855957031
2022-01-03,109.19145965576172
2022-01-04,113.33477783203125
2022-01-05,112.5658187866211
2022-01-06,113.96803283691406
2022-01-07,117.29714965820312
2022-01-10,116.9262466430664
2022-01-11,119.06122589111328
2022-01-12,120.09253692626953
2022-01-13,120.52676391601562
2022-01-14,120.87957763671875
2022-01-18,119.63116455078125
2022-01-19,113.84137725830078
2022-01-20,108.57630157470703
2022-01-21,103.06697845458984
2022-01-24,105.2291030883789
2022-01-25,104.39681243896484
2022-01-26,104.2339859008789
2022-01-27,103.79975128173828
2022-01-28,104.61392974853516
2022-01-31,105.51858520507812
2022-02-01,107.6626205444336
2022-02-02,108.85675811767578
2022-02-03,108.19635009765625
2022-02-04,109.9875717163086
2022-02-07,110.9465103149414
2022-02-08,113.24431610107422
2022-02-09,114.03135681152344
2022-02-10,113.26239776611328
2022-02-11,111.37168884277344
2022-02-14,109.92425537109375
2022-02-15,113.33477783203125
2022-02-16,114.23941802978516
2022-02-17,107.156005859375
2022-02-18,107.21932220458984
2022-02-22,106.2151870727539
2022-02-23,102.80462646484375
2022-02-24,102.18946075439453
2022-02-25,106.54988098144531
2022-02-28,103.03984069824219
2022-03-01,96.16448974609375
2022-03-02,99.70166778564453
2022-03-03,99.90070343017578
2022-03-04,97.22293090820312
2022-03-07,94.16519927978516
2022-03-08,94.91606903076172
2022-03-09,97.72952270507812
2022-03-10,96.24533081054688
2022-03-11,95.73542022705078
2022-03-14,100.05142974853516
2022-03-15,101.28978729248047
2022-03-16,105.63312530517578
2022-03-17,105.33264923095703
2022-03-18,104.9046859741211
2022-03-21,104.26728820800781
2022-03-22,106.73490142822266
2022-03-23,105.20516967773438
2022-03-24,106.16123962402344
2022-03-25,108.56509399414062
2022-03-28,107.61812591552734
2022-03-29,109.22068786621094
2022-03-30,109.94912719726562
2022-03-31,106.03376770019531
2022-04-01,105.21427917480469
2022-04-04,105.0867919921875
2022-04-05,105.19606018066406
2022-04-06,103.32032775878906
2022-04-07,103.61170196533203
2022-04-08,104.74077606201172
2022-04-11,104.50402069091797
2022-04-12,103.34764099121094
2022-04-13,103.62991333007812
2022-04-14,100.97109985351562
2022-04-18,100.5249252319336
2022-04-19,101.69953918457031
2022-04-20,103.04714965820312
2022-04-21,100.47029113769531
2022-04-22,96.6915054321289
2022-04-25,96.29995727539062
2022-04-26,98.27587127685547
2022-04-27,98.1210708618164
2022-04-28,97.72953033447266
2022-04-29,93.83235931396484
2022-05-02,95.10713958740234
2022-05-03,95.98126983642578
2022-05-04,99.13179016113281
2022-05-05,97.11036682128906
2022-05-06,95.92664337158203
2022-05-09,95.38030242919922
2022-05-10,94.46975708007812
2022-05-11,92.776123046875
2022-05-12,93.39532470703125
2022-05-13,94.833984375
2022-05-16,94.13285827636719
2022-05-17,96.25444030761719
2022-05-18,93.62294006347656
2022-05-19,92.87628173828125
2022-05-20,94.21479034423828
2022-05-23,96.68240356445312
2022-05-24,96.65508270263672
2022-05-25,97.93895721435547
2022-05-26,99.92395782470703
2022-05-27,102.52814483642578
2022-05-31,101.7541732788086
2022-06-01,99.03162384033203
2022-06-02,101.88163757324219
2022-06-03,100.18801879882812
2022-06-06,100.38834381103516
2022-06-07,101.82703399658203
2022-06-08,99.53241729736328
2022-06-09,97.46131896972656
2022-06-10,92.95252990722656
2022-06-13,90.2032699584961
2022-06-14,85.77696228027344
2022-06-15,85.48369598388672
2022-06-16,83.8158187866211
2022-06-17,84.0174331665039
2022-06-21,86.0793685913086
2022-06-22,85.55701446533203
2022-06-23,85.97856903076172
2022-06-24,89.00276184082031
2022-06-27,89.84586334228516
2022-06-28,90.0474853515625
2022-06-29,90.48734283447266
2022-06-30,88.416259765625
2022-07-01,89.5526123046875
2022-07-05,88.5353775024414
2022-07-06,87.81140899658203
2022-07-07,89.17687225341797
2022-07-08,88.5353775024414
2022-07-11,87.16075134277344
2022-07-12,88.21464538574219
2022-07-13,87.60979461669922
2022-07-14,86.62006378173828
2022-07-15,90.98221588134766
2022-07-18,89.64425659179688
2022-07-19,92.76007843017578
2022-07-20,89.0577392578125
2022-07-21,89.36016082763672
2022-07-22,89.25936126708984
2022-07-25,89.38764953613281
2022-07-26,87.34403228759766
2022-07-27,88.85611724853516
2022-07-28,89.7817153930664
2022-07-29,91.44042205810547
2022-08-01,90.49652099609375
2022-08-02,90.23075866699219
2022-08-03,91.48625183105469
2022-08-04,91.50458526611328
2022-08-05,91.51375579833984
2022-08-08,90.95472717285156
2022-08-09,90.70731353759766
2022-08-10,93.49320983886719
2022-08-11,94.1713638305664
2022-08-12,95.35354614257812
2022-08-15,95.05113983154297
2022-08-16,95.10611724853516
2022-08-17,93.92391967773438
2022-08-18,94.11638641357422
2022-08-19,92.1552505493164
2022-08-22,90.2124252319336
2022-08-23,89.9375
2022-08-24,89.94667053222656
2022-08-25,90.72563171386719
2022-08-26,87.426513671875
2022-08-29,87.34403228759766
2022-08-30,87.48149108886719
2022-08-31,87.14242553710938
2022-09-01,86.79418182373047
2022-09-02,85.57533264160156
2022-09-06,86.0702133178711
2022-09-07,88.44374084472656
2022-09-08,91.3345947265625
2022-09-09,91.5285415649414
2022-09-12,90.96516418457031
2022-09-13,87.69561767578125
2022-09-14,87.43700408935547
2022-09-15,88.16665649414062
2022-09-16,86.01466369628906
2022-09-19,88.1204833984375
2022-09-20,86.43951416015625
2022-09-21,84.21365356445312
2022-09-22,82.65277099609375
2022-09-23,81.7107162475586
2022-09-26,80.16830444335938
2022-09-27,79.04151153564453
2022-09-28,80.75016784667969
2022-09-29,79.67877960205078
2022-09-30,79.02304077148438
2022-10-03,81.47980499267578
2022-10-04,84.0381851196289
2022-10-05,83.50248718261719
2022-10-06,81.88618469238281
2022-10-07,79.38323974609375
2022-10-10,78.81062316894531
2022-10-11,77.6561050415039
2022-10-12,77.34208679199219
2022-10-13,80.56544494628906
2022-10-14,77.63764953613281
2022-10-17,80.27912902832031
2022-10-18,80.9164047241211
2022-10-19,73.5091552734375
2022-10-20,71.31099700927734
2022-10-21,73.58304595947266
2022-10-24,73.86937713623047
2022-10-25,75.75350189208984
2022-10-26,75.88280487060547
2022-10-27,76.427734375
2022-10-28,78.21028137207031
2022-10-31,77.90547943115234
2022-11-01,78.2472152709961
2022-11-02,77.93318939208984
2022-11-03,75.7442626953125
2022-11-04,78.01631164550781
2022-11-07,78.72748565673828
2022-11-08,79.3462905883789
2022-11-09,77.58221435546875
2022-11-10,83.4932632446289
2022-11-11,86.84590911865234
2022-11-14,83.68721008300781
2022-11-15,84.96178436279297
2022-11-16,84.04741668701172
2022-11-17,83.94581604003906
2022-11-18,85.26655578613281
2022-11-21,85.7191162109375
2022-11-22,86.57806396484375
2022-11-23,86.66118621826172
2022-11-25,87.15070343017578
2022-11-28,84.23213958740234
2022-11-29,84.74935150146484
2022-11-30,85.99620056152344
2022-12-01,86.4764633178711
2022-12-02,84.65699768066406
2022-12-05,82.59735107421875
2022-12-06,81.80306243896484
2022-12-07,81.01800537109375
2022-12-08,81.15775299072266
2022-12-09,81.84710693359375
2022-12-12,83.40279388427734
2022-12-13,84.45548248291016
2022-12-14,82.20109558105469
2022-12-15,80.73854064941406
2022-12-16,80.9993667602539
2022-12-19,81.26020812988281
2022-12-20,81.14842224121094
2022-12-21,82.86250305175781
2022-12-22,81.39994812011719
2022-12-23,82.0054702758789
2022-12-27,81.88436126708984
2022-12-28,81.10184478759766
2022-12-29,83.35623168945312
2022-12-30,82.4339828491211
2023-01-03,83.63569641113281
2023-01-04,85.4056625366211
2023-01-05,85.24730682373047
2023-01-06,88.19103240966797
2023-01-09,87.76251983642578
2023-01-10,88.34939575195312
2023-01-11,89.69085693359375
2023-01-12,90.66900634765625
2023-01-13,91.47944641113281
2023-01-17,92.59733581542969
2023-01-18,92.19676208496094
2023-01-19,84.2691650390625
2023-01-20,86.97069549560547
2023-01-23,88.07926177978516
2023-01-24,88.28419494628906
2023-01-25,87.89293670654297
2023-01-26,90.30569458007812
2023-01-27,90.54789733886719
2023-01-30,88.85244750976562
2023-01-31,90.33363342285156
2023-02-01,90.1286849975586
2023-02-02,91.3769760131836
2023-02-03,91.4515151977539
2023-02-06,90.79010009765625
2023-02-07,92.59733581542969
2023-02-08,91.42356872558594
2023-02-09,90.9205322265625
2023-02-10,91.12547302246094
2023-02-13,92.27127838134766
2023-02-14,90.66900634765625
2023-02-15,90.40815734863281
2023-02-16,89.169189453125
2023-02-17,90.09142303466797
2023-02-21,87.61345672607422
2023-02-22,87.53894805908203
2023-02-23,87.06385040283203
2023-02-24,87.02658081054688
2023-02-27,87.79978942871094
2023-02-28,88.74996948242188
2023-03-01,87.9581527709961
2023-03-02,86.5887451171875
2023-03-03,88.4798355102539
2023-03-06,88.7872314453125
2023-03-07,86.28134155273438
2023-03-08,86.48627471923828
2023-03-09,81.6214828491211
2023-03-10,79.75257873535156
2023-03-13,77.20748138427734
2023-03-14,81.02041625976562
2023-03-15,79.4614486694336
2023-03-16,80.40998077392578
2023-03-17,76.7566909790039
2023-03-20,79.16091918945312
2023-03-21,81.94078826904297
2023-03-22,78.68194580078125
2023-03-23,78.15602111816406
2023-03-24,78.35324096679688
2023-03-27,79.7337875366211
2023-03-28,79.79014587402344
2023-03-29,81.76234436035156
2023-03-30,81.47122955322266
2023-03-31,82.76724243164062
2023-04-03,82.38219451904297
2023-04-04,81.70599365234375
2023-04-05,82.21314239501953
2023-04-06,81.45243835449219
2023-04-10,82.4009780883789
2023-04-11,84.46711730957031
2023-04-12,83.49979400634766
2023-04-13,83.79092407226562
2023-04-14,82.57001495361328
2023-04-17,80.50389862060547
2023-04-18,80.75747680664062
2023-04-19,81.69661712646484
2023-04-20,80.63539123535156
2023-04-21,80.10946655273438
2023-04-24,80.88896179199219
2023-04-25,73.4039306640625
2023-04-26,71.82616424560547
2023-04-27,72.34268951416016
2023-04-28,73.4039306640625
2023-05-01,72.34268951416016
2023-05-02,70.0699462890625
2023-05-03,68.7457504272461
2023-05-04,67.24311065673828
2023-05-05,68.58609008789062
2023-05-08,68.57670593261719
2023-05-09,67.75025177001953
2023-05-10,67.0646743774414
2023-05-11,66.22882080078125
2023-05-12,65.67472076416016
2023-05-15,66.52934265136719
2023-05-16,65.41175842285156
2023-05-17,67.7220687866211
2023-05-18,68.45460510253906
2023-05-19,67.80659484863281
2023-05-22,68.58609008789062
2023-05-23,68.5109634399414
2023-05-24,67.00830841064453
2023-05-25,67.41215515136719
2023-05-26,68.20103454589844
2023-05-30,68.72696685791016
2023-05-31,67.54363250732422
2023-06-01,68.59548950195312
2023-06-02,70.60525512695312
2023-06-05,69.82575988769531
2023-06-06,70.96214294433594
2023-06-07,71.16873931884766
2023-06-08,70.62808227539062
2023-06-09,70.97904968261719
2023-06-12,69.80284881591797
2023-06-13,70.90316009521484
2023-06-14,70.42888641357422
2023-06-15,71.74735260009766
2023-06-16,70.8652114868164
2023-06-20,69.63211822509766
2023-06-21,69.19580078125
2023-06-22,68.05756378173828
2023-06-23,67.61173248291016
2023-06-26,68.08600616455078
2023-06-27,68.62667083740234
2023-06-28,68.31365203857422
2023-06-29,69.57520294189453
2023-06-30,70.32454681396484
2023-07-03,71.48176574707031
2023-07-05,70.38146209716797
2023-07-06,69.47086334228516
2023-07-07,70.49528503417969
2023-07-10,69.9356460571289
2023-07-11,70.94110107421875
2023-07-12,70.78933715820312
2023-07-13,72.25957489013672
2023-07-14,67.52635955810547
2023-07-17,66.84341430664062
2023-07-18,68.0101089477539
2023-07-19,77.09709930419922
2023-07-20,75.4845962524414
2023-07-21,74.69731140136719
2023-07-24,75.4845962524414
2023-07-25,74.3178939819336
2023-07-26,75.74069213867188
2023-07-27,75.095703125
2023-07-28,75.93988800048828
2023-07-31,75.99681091308594
2023-08-01,76.0916519165039
2023-08-02,76.00628662109375
2023-08-03,76.65129089355469
2023-08-04,76.12010955810547
2023-08-07,76.6892318725586
2023-08-08,75.49407958984375
2023-08-09,74.93444061279297
2023-08-10,75.67430114746094
2023-08-11,75.79761505126953
2023-08-14,74.66885375976562
2023-08-15,72.98993682861328
2023-08-16,72.58206939697266
2023-08-17,72.98993682861328
2023-08-18,72.7907485961914
2023-08-21,72.26905822753906
2023-08-22,70.4383773803711
2023-08-23,71.500732421875
2023-08-24,71.500732421875
2023-08-25,70.82727813720703
2023-08-28,71.64302062988281
2023-08-29,72.1362533569336
2023-08-30,72.19316864013672
2023-08-31,72.15522766113281
2023-09-01,73.31244659423828
2023-09-05,72.49669647216797
2023-09-06,72.40184020996094
2023-09-07,72.37312316894531
2023-09-08,73.17778778076172
2023-09-11,73.83878326416016
2023-09-12,68.82869720458984
2023-09-13,68.88617706298828
2023-09-14,70.37098693847656
2023-09-15,69.662109375
2023-09-18,68.74249267578125
2023-09-19,67.48756408691406
2023-09-20,66.93196105957031
2023-09-21,66.61583709716797
2023-09-22,66.51045989990234
2023-09-25,66.30928039550781
2023-09-26,66.06021881103516
2023-09-27,65.5716552734375
2023-09-28,66.2997055053711
2023-09-29,66.55835723876953
2023-10-02,64.98731231689453
2023-10-03,64.01021575927734
2023-10-04,63.69408416748047
2023-10-05,63.866519927978516
2023-10-06,64.623291015625
2023-10-09,64.34548950195312
2023-10-10,64.88194274902344
2023-10-11,65.47586822509766
2023-10-12,64.27843475341797
2023-10-13,64.58497619628906
2023-10-16,65.95484161376953
2023-10-17,67.64083862304688
2023-10-18,63.16721725463867
2023-10-19,62.74571228027344
2023-10-20,61.5770149230957
2023-10-23,61.48122024536133
2023-10-24,60.87771224975586
2023-10-25,60.40831756591797
2023-10-26,62.218841552734375
2023-10-27,60.868133544921875
2023-10-30,62.38169479370117
2023-10-31,63.138484954833984
2023-11-01,64.06768798828125
2023-11-02,67.15228271484375
2023-11-03,68.34971618652344
2023-11-06,67.36302947998047
2023-11-07,66.59667205810547
2023-11-08,66.43382263183594
2023-11-09,66.4817123413086
2023-11-10,67.72705841064453
2023-11-13,67.99527740478516
2023-11-14,70.7350082397461
2023-11-15,71.73127746582031
2023-11-16,71.50138092041016
2023-11-17,72.21025848388672
2023-11-20,72.6604995727539
2023-11-21,72.3826904296875
2023-11-22,72.9478759765625
2023-11-24,73.14905548095703
2023-11-27,73.02452087402344
2023-11-28,73.47474670410156
2023-11-29,74.98831939697266
2023-11-30,75.91752624511719
2023-12-01,76.90421295166016
2023-12-04,77.37360382080078
2023-12-05,77.36402130126953
2023-12-06,77.2778091430664
2023-12-07,77.21979522705078
2023-12-08,77.7322769165039
2023-12-11,78.1577377319336
2023-12-12,77.79995727539062
2023-12-13,80.1109390258789
2023-12-14,83.08911895751953
2023-12-15,82.62499237060547
2023-12-18,82.76036834716797
2023-12-19,83.02143859863281
2023-12-20,80.34300994873047
2023-12-21,81.029541015625
2023-12-22,81.06820678710938
2023-12-26,81.46466827392578
2023-12-27,81.77408599853516
2023-12-28,82.15119171142578
2023-12-29,81.5903549194336
2024-01-02,82.06416320800781
2024-01-03,79.84986877441406
2024-01-04,79.63714599609375
2024-01-05,80.71044921875
2024-01-08,81.39697265625
2024-01-09,81.54202270507812
2024-01-10,81.36797332763672
2024-01-11,80.68144989013672
2024-01-12,81.0392074584961
2024-01-16,80.51705932617188
2024-01-17,80.19796752929688
2024-01-18,78.2350845336914
2024-01-19,78.45747375488281
2024-01-22,78.71855163574219
2024-01-23,78.5638427734375
2024-01-24,78.2060775756836
2024-01-25,79.08599090576172
2024-01-26,78.90226745605469
2024-01-29,78.61219024658203
2024-01-30,78.18673706054688
2024-01-31,77.00707244873047
2024-02-01,76.67831420898438
2024-02-02,77.72260284423828
2024-02-05,76.13682556152344
2024-02-06,75.61466979980469
2024-02-07,76.50426483154297
2024-02-08,75.8757553100586
2024-02-09,77.00707244873047
2024-02-12,78.66053771972656
2024-02-13,74.9088134765625
2024-02-14,76.4269027709961
2024-02-15,78.12872314453125
2024-02-16,77.30682373046875
2024-02-20,76.97807312011719
2024-02-21,77.2488021850586
2024-02-22,77.3358383178711
2024-02-23,78.78623962402344
2024-02-26,78.51549530029297
2024-02-27,79.07632446289062
2024-02-28,78.74756622314453
2024-02-29,79.41474151611328
2024-03-01,79.92723083496094
2024-03-04,81.75474548339844
2024-03-05,82.3445816040039
2024-03-06,78.59284973144531
2024-03-07,79.94940948486328
2024-03-08,79.84205627441406
2024-03-11,79.97868347167969
2024-03-12,78.97346496582031
2024-03-13,79.76398468017578
2024-03-14,78.31958770751953
2024-03-15,79.50047302246094
2024-03-18,79.97868347167969
2024-03-19,80.26171875
2024-03-20,82.07697296142578
2024-03-21,84.41924285888672
2024-03-22,83.48233032226562
2024-03-25,83.78487396240234
2024-03-26,84.53636169433594
2024-03-27,85.63917541503906
2024-03-28,86.7810287475586
2024-04-01,86.31257629394531
2024-04-02,85.4635009765625
2024-04-03,85.8148422241211
2024-04-04,84.48755645751953
2024-04-05,84.6925048828125
2024-04-08,85.89292907714844
2024-04-09,86.00027465820312
2024-04-10,83.35546112060547
2024-04-11,82.88700866699219
2024-04-12,81.81346893310547
2024-04-15,81.69635772705078
2024-04-16,77.64617919921875
2024-04-17,79.27600860595703
2024-04-18,79.4516830444336
2024-04-19,79.49071502685547
2024-04-22,81.53044891357422
2024-04-23,82.15504455566406
2024-04-24,82.27216339111328
2024-04-25,81.43285369873047
2024-04-26,81.3742904663086
2024-04-29,81.54995727539062
2024-04-30,80.4081039428711
2024-05-01,81.05223846435547
2024-05-02,81.49140930175781
2024-05-03,82.58446502685547
2024-05-06,82.9748306274414
2024-05-07,82.62350463867188
2024-05-08,83.56041717529297
2024-05-09,84.6925048828125
2024-05-10,84.61442565917969
2024-05-13,83.82391357421875
2024-05-14,84.20452880859375
2024-05-15,84.37044525146484
2024-05-16,83.5701675415039
2024-05-17,83.45305633544922
2024-05-20,82.42831420898438
2024-05-21,82.56494903564453
2024-05-22,81.88179016113281
2024-05-23,80.86680603027344
2024-05-24,81.30597686767578
2024-05-28,80.1055679321289
2024-05-29,79.76398468017578
2024-05-30,80.90584564208984
2024-05-31,82.21360778808594
2024-06-03,81.59876251220703
2024-06-04,81.423095703125
2024-06-05,80.85704040527344
2024-06-06,80.76920318603516
2024-06-07,81.04496765136719
2024-06-10,81.52755737304688
2024-06-11,78.63203430175781
2024-06-12,82.30560302734375
2024-06-13,81.4290771484375
2024-06-14,80.41465759277344
2024-06-17,80.83815002441406
2024-06-18,81.64574432373047
2024-06-20,80.91693878173828
2024-06-21,81.50785827636719
2024-06-24,82.24651336669922
2024-06-25,80.81845092773438
2024-06-26,81.33058166503906
2024-06-27,81.29119110107422
2024-06-28,82.70940399169922
2024-07-01,82.5616683959961
2024-07-02,82.95562744140625
2024-07-03,83.12305450439453
2024-07-05,81.87226104736328
2024-07-08,81.64574432373047
2024-07-09,82.66015625
2024-07-10,84.10791778564453
2024-07-11,85.54582977294922
2024-07-12,87.92921447753906
2024-07-15,88.9731674194336
2024-07-16,89.38682556152344
2024-07-17,84.8564224243164
2024-07-18,84.92536163330078
2024-07-19,84.1965560913086
2024-07-22,85.82159423828125
2024-07-23,85.14202880859375
2024-07-24,85.14202880859375
2024-07-25,86.64888000488281
2024-07-26,88.07694244384766
2024-07-29,87.2594985961914
2024-07-30,87.60420227050781
2024-07-31,87.30874633789062
2024-08-01,85.57537078857422
2024-08-02,83.60562896728516
2024-08-05,81.23209381103516
2024-08-06,81.84271240234375
2024-08-07,81.68513488769531
2024-08-08,82.23666381835938
2024-08-09,83.01470947265625
2024-08-12,81.26165008544922
2024-08-13,82.35485076904297
2024-08-14,83.52684020996094
2024-08-15,84.92536163330078
2024-08-16,85.88068389892578
2024-08-19,85.8609848022461
2024-08-20,84.77762603759766
2024-08-21,85.28975677490234
2024-08-22,85.8609848022461
2024-08-23,87.35798645019531
2024-08-26,87.50572204589844
2024-08-27,87.55496215820312
2024-08-28,87.30874633789062
2024-08-29,88.13603210449219
2024-08-30,89.83000946044922
2024-09-03,88.65801239013672
2024-09-04,88.09664154052734
2024-09-05,88.303466796875
2024-09-06,86.06881713867188
2024-09-09,87.16130828857422
2024-09-10,87.86646270751953
2024-09-11,86.63492584228516
2024-09-12,86.8534164428711
2024-09-13,87.63803100585938
2024-09-16,89.13773345947266
2024-09-17,90.0315933227539
2024-09-18,89.69390869140625
2024-09-19,91.9881591796875
2024-09-20,91.27306365966797
2024-09-23,90.88572692871094
2024-09-24,90.78640747070312
2024-09-25,90.17063903808594
2024-09-26,89.3165054321289
2024-09-27,89.45555114746094
2024-09-30,89.41581726074219
2024-10-01,88.11476135253906
2024-10-02,87.79694366455078
2024-10-03,87.96578216552734
2024-10-04,89.84288787841797
2024-10-07,89.58465576171875
2024-10-08,90.43878936767578
2024-10-09,90.90558624267578
2024-10-10,90.46858978271484
2024-10-11,91.54122161865234
2024-10-14,93.41832733154297
2024-10-15,93.73614501953125
2024-10-16,95.98072814941406
2024-10-17,95.60332489013672
2024-10-18,95.74237060546875
2024-10-21,95.10673522949219
2024-10-22,95.13652801513672
2024-10-23,101.81068420410156
2024-10-24,102.08877563476562
2024-10-25,99.50651550292969
2024-10-28,101.18498229980469
2024-10-29,101.62197875976562
2024-10-30,100.7678451538086
2024-10-31,99.83425903320312
2024-11-01,99.24828338623047
2024-11-04,99.55616760253906
2024-11-05,100.6585922241211
2024-11-06,105.84298706054688
2024-11-07,104.53199005126953
2024-11-08,104.46247100830078
2024-11-11,106.02175903320312
2024-11-12,106.22039031982422
2024-11-13,106.11114501953125
2024-11-14,105.23714447021484
2024-11-15,106.86595916748047
2024-11-18,108.1868896484375
2024-11-19,107.10431671142578
2024-11-20,107.14405059814453
2024-11-21,108.19682312011719
2024-11-22,108.71327209472656
2024-11-25,109.77597045898438
2024-11-26,109.99446868896484
2024-11-27,109.83555603027344
2024-11-29,110.40167999267578
2024-12-02,109.14033508300781
2024-12-03,108.59408569335938
2024-12-04,108.0279769897461
2024-12-05,109.19000244140625
2024-12-06,107.91999816894531
2024-12-09,108.5999984741211
2024-12-10,108.1500015258789
2024-12-11,105.1500015258789
2024-12-12,105.38999938964844
2024-12-13,104.9800033569336
2024-12-16,105.55999755859375
2024-12-17,104.70999908447266
