,A
2019-10-15,73.18492126464844
2019-10-16,72.7211685180664
2019-10-17,72.3830337524414
2019-10-18,72.04486846923828
2019-10-21,72.92405700683594
2019-10-22,72.16082000732422
2019-10-23,72.44099426269531
2019-10-24,72.46031188964844
2019-10-25,72.83710479736328
2019-10-28,73.57138061523438
2019-10-29,73.59069061279297
2019-10-30,73.54238891601562
2019-10-31,73.18492126464844
2019-11-01,74.36358642578125
2019-11-04,74.14139556884766
2019-11-05,72.99168395996094
2019-11-06,73.22355651855469
2019-11-07,73.3395004272461
2019-11-08,74.04476165771484
2019-11-11,74.24767303466797
2019-11-12,74.4408950805664
2019-11-13,74.54718017578125
2019-11-14,74.16072845458984
2019-11-15,75.60992431640625
2019-11-18,75.30075073242188
2019-11-19,76.60504913330078
2019-11-20,75.86111450195312
2019-11-21,75.64856719970703
2019-11-22,76.4407958984375
2019-11-25,77.54219055175781
2019-11-26,78.20883178710938
2019-11-27,78.33442687988281
2019-11-29,78.034912109375
2019-12-02,77.62916564941406
2019-12-03,77.3875961303711
2019-12-04,78.18950653076172
2019-12-05,78.7691650390625
2019-12-06,79.42615509033203
2019-12-09,78.85615539550781
2019-12-10,80.12177276611328
2019-12-11,80.59517669677734
2019-12-12,81.93812561035156
2019-12-13,80.8753433227539
2019-12-16,81.59033203125
2019-12-17,81.10723114013672
2019-12-18,80.60485076904297
2019-12-19,81.64827728271484
2019-12-20,82.30526733398438
2019-12-23,82.37289428710938
2019-12-24,82.4115219116211
2019-12-26,82.55644226074219
2019-12-27,82.5274658203125
2019-12-30,82.19831848144531
2019-12-31,82.5952377319336
2020-01-02,83.21485137939453
2020-01-03,81.87879180908203
2020-01-06,82.12084197998047
2020-01-07,82.37256622314453
2020-01-08,83.18582916259766
2020-01-09,84.49285888671875
2020-01-10,84.80268096923828
2020-01-13,84.67681121826172
2020-01-14,85.18995666503906
2020-01-15,85.79991912841797
2020-01-16,86.61315155029297
2020-01-17,87.25216674804688
2020-01-21,86.7583999633789
2020-01-22,87.2618637084961
2020-01-23,86.23558807373047
2020-01-24,85.45136260986328
2020-01-27,83.80545806884766
2020-01-28,84.40572357177734
2020-01-29,84.46382141113281
2020-01-30,81.6948471069336
2020-01-31,79.9327392578125
2020-02-03,79.53580474853516
2020-02-04,80.86219787597656
2020-02-05,82.22732543945312
2020-02-06,82.12084197998047
2020-02-07,80.5233154296875
2020-02-10,81.74324798583984
2020-02-11,82.38223266601562
2020-02-12,82.71141052246094
2020-02-13,82.75012969970703
2020-02-14,83.0890121459961
2020-02-18,82.091796875
2020-02-19,82.63397216796875
2020-02-20,81.65609741210938
2020-02-21,82.36287689208984
2020-02-24,77.93829345703125
2020-02-25,75.46946716308594
2020-02-26,75.62434387207031
2020-02-27,74.96599578857422
2020-02-28,74.617431640625
2020-03-02,79.36152648925781
2020-03-03,77.76402282714844
2020-03-04,81.66578674316406
2020-03-05,77.89956665039062
2020-03-06,76.06004333496094
2020-03-09,68.49856567382812
2020-03-10,70.5898208618164
2020-03-11,66.64933776855469
2020-03-12,61.40182876586914
2020-03-13,66.9979019165039
2020-03-16,62.089229583740234
2020-03-17,68.19845581054688
2020-03-18,66.67841339111328
2020-03-19,63.667354583740234
2020-03-20,64.34510040283203
2020-03-23,61.35342025756836
2020-03-24,64.8678970336914
2020-03-25,66.80426025390625
2020-03-26,71.37405395507812
2020-03-27,68.65348052978516
2020-03-30,70.5365219116211
2020-03-31,69.51734924316406
2020-04-01,66.89659881591797
2020-04-02,70.16767883300781
2020-04-03,68.35256958007812
2020-04-06,72.17691040039062
2020-04-07,71.85658264160156
2020-04-08,74.43850708007812
2020-04-09,76.03036499023438
2020-04-13,73.97258758544922
2020-04-14,76.51567077636719
2020-04-15,74.7879409790039
2020-04-16,76.43801879882812
2020-04-17,77.21453094482422
2020-04-20,75.09854125976562
2020-04-21,71.58482360839844
2020-04-22,72.963134765625
2020-04-23,72.88549041748047
2020-04-24,73.52610778808594
2020-04-27,74.01140594482422
2020-04-28,73.23490142822266
2020-04-29,76.40890502929688
2020-04-30,74.40938568115234
2020-05-01,72.03129577636719
2020-05-04,72.37103271484375
2020-05-05,74.12789154052734
2020-05-06,75.58387756347656
2020-05-07,76.19538116455078
2020-05-08,77.36983489990234
2020-05-11,78.88402557373047
2020-05-12,77.50572204589844
2020-05-13,77.80663299560547
2020-05-14,79.24315643310547
2020-05-15,79.19464874267578
2020-05-18,81.20387268066406
2020-05-19,79.56349182128906
2020-05-20,79.31112670898438
2020-05-21,78.37931060791016
2020-05-22,82.48513793945312
2020-05-26,83.60134887695312
2020-05-27,83.64988708496094
2020-05-28,84.1449203491211
2020-05-29,85.55235290527344
2020-06-01,87.27037811279297
2020-06-02,87.63922882080078
2020-06-03,87.83336639404297
2020-06-04,88.46427917480469
2020-06-05,87.72657775878906
2020-06-08,87.63922882080078
2020-06-09,87.1344985961914
2020-06-10,87.17330169677734
2020-06-11,82.53365325927734
2020-06-12,83.58196258544922
2020-06-15,84.4070053100586
2020-06-16,84.87289428710938
2020-06-17,85.33880615234375
2020-06-18,85.62028503417969
2020-06-19,86.12504577636719
2020-06-22,85.93090057373047
2020-06-23,86.65888977050781
2020-06-24,84.01873016357422
2020-06-25,84.69818115234375
2020-06-26,83.37811279296875
2020-06-29,84.90522766113281
2020-06-30,85.95571899414062
2020-07-01,85.70281219482422
2020-07-02,86.25724792480469
2020-07-06,86.87004089355469
2020-07-07,86.77275848388672
2020-07-08,87.09373474121094
2020-07-09,87.46337890625
2020-07-10,86.97702026367188
2020-07-13,86.8214111328125
2020-07-14,88.21234130859375
2020-07-15,90.3425064086914
2020-07-16,90.32305145263672
2020-07-17,91.79179382324219
2020-07-20,92.60884094238281
2020-07-21,93.39672088623047
2020-07-22,93.71770477294922
2020-07-23,94.01922607421875
2020-07-24,92.21977233886719
2020-07-27,94.61254119873047
2020-07-28,92.69638061523438
2020-07-29,94.44721221923828
2020-07-30,93.30917358398438
2020-07-31,93.69824981689453
2020-08-03,96.38284301757812
2020-08-04,94.86544799804688
2020-08-05,95.21561431884766
2020-08-06,94.78765106201172
2020-08-07,95.10862731933594
2020-08-10,94.48612213134766
2020-08-11,93.66907501220703
2020-08-12,94.96272277832031
2020-08-13,96.07159423828125
2020-08-14,94.70984649658203
2020-08-17,94.84601593017578
2020-08-18,95.18643188476562
2020-08-19,95.28372192382812
2020-08-20,95.10862731933594
2020-08-21,95.61442565917969
2020-08-24,94.93353271484375
2020-08-25,95.65331268310547
2020-08-26,96.61629486083984
2020-08-27,96.31475830078125
2020-08-28,97.17071533203125
2020-08-31,97.67649841308594
2020-09-01,98.35739135742188
2020-09-02,100.59455108642578
2020-09-03,96.91780853271484
2020-09-04,94.19432067871094
2020-09-08,92.5407485961914
2020-09-09,95.25453186035156
2020-09-10,95.87704467773438
2020-09-11,95.90624237060547
2020-09-14,96.70381927490234
2020-09-15,97.62787628173828
2020-09-16,97.19015502929688
2020-09-17,96.8788833618164
2020-09-18,96.6649169921875
2020-09-21,95.44905853271484
2020-09-22,95.92568969726562
2020-09-23,94.26239776611328
2020-09-24,93.7079849243164
2020-09-25,95.0210952758789
2020-09-28,96.79136657714844
2020-09-29,97.48197937011719
2020-09-30,98.18231964111328
2020-10-01,98.45462799072266
2020-10-02,97.27771759033203
2020-10-05,100.48358917236328
2020-10-06,99.03169250488281
2020-10-07,101.22415924072266
2020-10-08,101.49700164794922
2020-10-09,103.05609130859375
2020-10-12,102.73453521728516
2020-10-13,102.72478485107422
2020-10-14,102.37400817871094
2020-10-15,102.6273422241211
2020-10-16,103.97206115722656
2020-10-19,102.79299926757812
2020-10-20,102.90991973876953
2020-10-21,102.14985656738281
2020-10-22,104.0402603149414
2020-10-23,103.45562744140625
2020-10-26,101.95499420166016
2020-10-27,103.32894134521484
2020-10-28,99.06092071533203
2020-10-29,99.41170501708984
2020-10-30,99.47991943359375
2020-11-02,102.54938507080078
2020-11-03,104.29363250732422
2020-11-04,105.7162857055664
2020-11-05,107.51897430419922
2020-11-06,109.66277313232422
2020-11-09,109.623779296875
2020-11-10,107.38257598876953
2020-11-11,106.61277770996094
2020-11-12,106.64202117919922
2020-11-13,107.35334777832031
2020-11-16,107.4507827758789
2020-11-17,107.05127716064453
2020-11-18,103.2412338256836
2020-11-19,105.90145111083984
2020-11-20,108.05492401123047
2020-11-23,109.3412094116211
2020-11-24,111.74803924560547
2020-11-25,111.42647552490234
2020-11-27,111.1731185913086
2020-11-30,113.91130065917969
2020-12-01,112.41064453125
2020-12-02,111.640869140625
2020-12-03,110.67616271972656
2020-12-04,112.2060317993164
2020-12-07,111.47520446777344
2020-12-08,114.01847076416016
2020-12-09,113.42406463623047
2020-12-10,115.77246856689453
2020-12-11,115.45088195800781
2020-12-14,113.75537872314453
2020-12-15,114.3887710571289
2020-12-16,114.24259948730469
2020-12-17,115.92835998535156
2020-12-18,116.24994659423828
2020-12-21,114.76878356933594
2020-12-22,114.36927032470703
2020-12-23,114.30106353759766
2020-12-24,114.31079864501953
2020-12-28,114.81751251220703
2020-12-29,114.23286437988281
2020-12-30,114.3887710571289
2020-12-31,115.46065521240234
2021-01-04,115.79638671875
2021-01-05,116.74315643310547
2021-01-06,119.94452667236328
2021-01-07,123.13615417480469
2021-01-08,124.01457977294922
2021-01-11,125.07844543457031
2021-01-12,123.92671966552734
2021-01-13,123.93649291992188
2021-01-14,123.00926208496094
2021-01-15,123.18495178222656
2021-01-19,124.2976303100586
2021-01-20,125.03942108154297
2021-01-21,123.95600128173828
2021-01-22,123.3021011352539
2021-01-25,122.47245025634766
2021-01-26,120.94983673095703
2021-01-27,115.95256805419922
2021-01-28,118.64640808105469
2021-01-29,117.28972625732422
2021-02-01,117.93389892578125
2021-02-02,120.23735046386719
2021-02-03,119.2222671508789
2021-02-04,121.09624481201172
2021-02-05,120.22757720947266
2021-02-08,120.45207214355469
2021-02-09,120.28614807128906
2021-02-10,122.08202362060547
2021-02-11,123.9169692993164
2021-02-12,124.91253662109375
2021-02-16,124.88323974609375
2021-02-17,127.0012435913086
2021-02-18,124.61973571777344
2021-02-19,123.82913970947266
2021-02-22,120.53990173339844
2021-02-23,119.48579406738281
2021-02-24,122.02347564697266
2021-02-25,119.17346954345703
2021-02-26,119.14417266845703
2021-03-01,121.49642181396484
2021-03-02,120.67655181884766
2021-03-03,116.44058227539062
2021-03-04,112.23387145996094
2021-03-05,113.35631561279297
2021-03-08,113.29776763916016
2021-03-09,116.96763610839844
2021-03-10,117.11404418945312
2021-03-11,118.90992736816406
2021-03-12,118.52928924560547
2021-03-15,121.06697082519531
2021-03-16,120.0519027709961
2021-03-17,119.58338928222656
2021-03-18,119.6517105102539
2021-03-19,119.74933624267578
2021-03-22,120.64727020263672
2021-03-23,119.05633544921875
2021-03-24,117.94367218017578
2021-03-25,118.97825622558594
2021-03-26,122.62860107421875
2021-03-29,122.41387939453125
2021-03-30,121.84778594970703
2021-03-31,124.09266662597656
2021-04-01,124.62948608398438
2021-04-05,127.07717895507812
2021-04-06,128.0937957763672
2021-04-07,126.4320297241211
2021-04-08,127.7516860961914
2021-04-09,128.94422912597656
2021-04-12,128.3186492919922
2021-04-13,129.9804229736328
2021-04-14,129.00286865234375
2021-04-15,130.28347778320312
2021-04-16,131.55421447753906
2021-04-19,130.4984588623047
2021-04-20,129.48187255859375
2021-04-21,130.82107543945312
2021-04-22,131.50531005859375
2021-04-23,133.6070098876953
2021-04-26,134.25216674804688
2021-04-27,133.41151428222656
2021-04-28,131.769287109375
2021-04-29,131.13388061523438
2021-04-30,130.63534545898438
2021-05-03,130.19546508789062
2021-05-04,127.95694732666016
2021-05-05,130.3714141845703
2021-05-06,129.42320251464844
2021-05-07,130.88951110839844
2021-05-10,128.90513610839844
2021-05-11,128.4652862548828
2021-05-12,125.74776458740234
2021-05-13,127.09673309326172
2021-05-14,128.20130920410156
2021-05-17,127.18473815917969
2021-05-18,125.85528564453125
2021-05-19,127.28245544433594
2021-05-20,129.1788330078125
2021-05-21,129.32546997070312
2021-05-24,130.3420867919922
2021-05-25,130.23455810546875
2021-05-26,130.29324340820312
2021-05-27,134.4476318359375
2021-05-28,135.02439880371094
2021-06-01,134.1153106689453
2021-06-02,133.49948120117188
2021-06-03,133.30393981933594
2021-06-04,134.79954528808594
2021-06-07,134.55519104003906
2021-06-08,135.63046264648438
2021-06-09,136.97943115234375
2021-06-10,139.84356689453125
2021-06-11,140.30299377441406
2021-06-14,141.14366149902344
2021-06-15,141.36846923828125
2021-06-16,140.36163330078125
2021-06-17,143.6167449951172
2021-06-18,141.74972534179688
2021-06-21,143.1182403564453
2021-06-22,143.3332977294922
2021-06-23,143.92958068847656
2021-06-24,143.3723907470703
2021-06-25,143.9687042236328
2021-06-28,144.60406494140625
2021-06-29,145.4642791748047
2021-06-30,144.48675537109375
2021-07-01,144.4672088623047
2021-07-02,145.66526794433594
2021-07-06,145.8218536376953
2021-07-07,146.32106018066406
2021-07-08,145.675048828125
2021-07-09,146.84957885742188
2021-07-12,146.3406524658203
2021-07-13,146.105712890625
2021-07-14,145.4792938232422
2021-07-15,145.8022918701172
2021-07-16,145.77294921875
2021-07-19,144.4515380859375
2021-07-20,146.13510131835938
2021-07-21,145.79248046875
2021-07-22,147.1138916015625
2021-07-23,149.08128356933594
2021-07-26,147.06495666503906
2021-07-27,146.77130126953125
2021-07-28,148.2493133544922
2021-07-29,149.4336395263672
2021-07-30,149.98175048828125
2021-08-02,149.82518005371094
2021-08-03,150.59841918945312
2021-08-04,150.99974060058594
2021-08-05,151.75341796875
2021-08-06,152.39944458007812
2021-08-09,153.22161865234375
2021-08-10,153.2020263671875
2021-08-11,153.2020263671875
2021-08-12,154.79747009277344
2021-08-13,155.8545684814453
2021-08-16,158.63441467285156
2021-08-17,157.49896240234375
2021-08-18,159.5642852783203
2021-08-19,164.11566162109375
2021-08-20,164.56590270996094
2021-08-23,166.3962860107422
2021-08-24,166.9542236328125
2021-08-25,169.6263427734375
2021-08-26,169.91017150878906
2021-08-27,170.12551879882812
2021-08-30,172.98361206054688
2021-08-31,171.7503204345703
2021-09-01,171.73074340820312
2021-09-02,174.2462615966797
2021-09-03,175.47955322265625
2021-09-07,173.95262145996094
2021-09-08,174.9412078857422
2021-09-09,173.47299194335938
2021-09-10,173.47299194335938
2021-09-13,168.43218994140625
2021-09-14,168.76498413085938
2021-09-15,170.10595703125
2021-09-16,169.60675048828125
2021-09-17,170.2527618408203
2021-09-20,167.70787048339844
2021-09-21,167.8057403564453
2021-09-22,168.78456115722656
2021-09-23,169.10757446289062
2021-09-24,168.74539184570312
2021-09-27,162.85301208496094
2021-09-28,156.5103759765625
2021-09-29,156.60824584960938
2021-09-30,154.19061279296875
2021-10-01,152.6832733154297
2021-10-04,149.31591796875
2021-10-05,149.97250366210938
2021-10-06,150.5801544189453
2021-10-07,152.216796875
2021-10-08,149.42373657226562
2021-10-11,147.02264404296875
2021-10-12,144.99403381347656
2021-10-13,147.2186737060547
2021-10-14,149.54132080078125
2021-10-15,150.20774841308594
2021-10-18,151.6875457763672
2021-10-19,152.5107879638672
2021-10-20,154.44143676757812
2021-10-21,153.804443359375
2021-10-22,154.8137969970703
2021-10-25,155.1764373779297
2021-10-26,155.02944946289062
2021-10-27,152.1580047607422
2021-10-28,152.64797973632812
2021-10-29,154.34344482421875
2021-11-01,153.9219970703125
2021-11-02,154.6962432861328
2021-11-03,155.0392608642578
2021-11-04,154.50022888183594
2021-11-05,153.28500366210938
2021-11-08,157.7244873046875
2021-11-09,156.6170654296875
2021-11-10,156.09765625
2021-11-11,155.617431640625
2021-11-12,157.6656951904297
2021-11-15,154.6276397705078
2021-11-16,158.16551208496094
2021-11-17,158.31251525878906
2021-11-18,158.92013549804688
2021-11-19,161.01736450195312
2021-11-22,159.5277099609375
2021-11-23,151.6875457763672
2021-11-24,149.9137420654297
2021-11-26,149.03173828125
2021-11-29,150.35475158691406
2021-11-30,147.88507080078125
2021-12-01,145.24884033203125
2021-12-02,147.97329711914062
2021-12-03,146.34645080566406
2021-12-06,148.44371032714844
2021-12-07,150.72714233398438
2021-12-08,153.18699645996094
2021-12-09,151.52096557617188
2021-12-10,153.1379852294922
2021-12-13,153.1673583984375
2021-12-14,148.8455047607422
2021-12-15,151.22695922851562
2021-12-16,147.78707885742188
2021-12-17,148.39466857910156
2021-12-20,147.41465759277344
2021-12-21,150.8839569091797
2021-12-22,153.64759826660156
2021-12-23,154.647216796875
2021-12-27,155.56845092773438
2021-12-28,155.99966430664062
2021-12-29,157.4402618408203
2021-12-30,157.6656951904297
2021-12-31,156.46026611328125
2022-01-03,153.55560302734375
2022-01-04,148.3644561767578
2022-01-05,145.8228302001953
2022-01-06,146.3331298828125
2022-01-07,142.43731689453125
2022-01-10,142.44715881347656
2022-01-11,143.89947509765625
2022-01-12,146.7158660888672
2022-01-13,142.45693969726562
2022-01-14,141.97610473632812
2022-01-18,137.8447723388672
2022-01-19,137.8055419921875
2022-01-20,136.87327575683594
2022-01-21,134.94012451171875
2022-01-24,135.53871154785156
2022-01-25,132.05506896972656
2022-01-26,131.01483154296875
2022-01-27,129.6213836669922
2022-01-28,134.49853515625
2022-01-31,136.71627807617188
2022-02-01,138.39431762695312
2022-02-02,141.54434204101562
2022-02-03,139.14010620117188
2022-02-04,138.4826202392578
2022-02-07,137.7466583251953
2022-02-08,138.17840576171875
2022-02-09,141.74058532714844
2022-02-10,139.01255798339844
2022-02-11,134.63589477539062
2022-02-14,132.68307495117188
2022-02-15,133.3699951171875
2022-02-16,132.6242218017578
2022-02-17,127.8157958984375
2022-02-18,129.58216857910156
2022-02-22,128.05130004882812
2022-02-23,123.64522552490234
2022-02-24,125.75502014160156
2022-02-25,131.23077392578125
2022-02-28,127.92371368408203
2022-03-01,129.46437072753906
2022-03-02,130.67141723632812
2022-03-03,134.60646057128906
2022-03-04,131.3877410888672
2022-03-07,127.90412902832031
2022-03-08,126.9031753540039
2022-03-09,130.76951599121094
2022-03-10,131.81954956054688
2022-03-11,127.87467956542969
2022-03-14,125.19568634033203
2022-03-15,127.84524536132812
2022-03-16,132.47703552246094
2022-03-17,134.2629852294922
2022-03-18,136.52001953125
2022-03-21,135.55836486816406
2022-03-22,136.68682861328125
2022-03-23,131.67233276367188
2022-03-24,133.86065673828125
2022-03-25,133.17376708984375
2022-03-28,132.88916015625
2022-03-29,135.83309936523438
2022-03-30,132.92845153808594
2022-03-31,129.85691833496094
2022-04-01,131.46624755859375
2022-04-04,132.49827575683594
2022-04-05,130.97482299804688
2022-04-06,130.43426513671875
2022-04-07,133.5990447998047
2022-04-08,132.55722045898438
2022-04-11,129.00914001464844
2022-04-12,123.23980712890625
2022-04-13,126.0900650024414
2022-04-14,124.27179718017578
2022-04-18,121.71637725830078
2022-04-19,124.36024475097656
2022-04-20,127.15155792236328
2022-04-21,123.14151000976562
2022-04-22,119.23958587646484
2022-04-25,119.36736297607422
2022-04-26,115.91754913330078
2022-04-27,115.6620101928711
2022-04-28,118.98405456542969
2022-04-29,117.22474670410156
2022-05-02,117.51959991455078
2022-05-03,120.30107879638672
2022-05-04,124.13418579101562
2022-05-05,120.05535888671875
2022-05-06,119.00370025634766
2022-05-09,111.17036437988281
2022-05-10,114.63983154296875
2022-05-11,112.0353012084961
2022-05-12,114.13858795166016
2022-05-13,117.3328628540039
2022-05-16,118.2370834350586
2022-05-17,120.96942138671875
2022-05-18,118.71868896484375
2022-05-19,120.30107879638672
2022-05-20,122.9842529296875
2022-05-23,123.81968688964844
2022-05-24,122.27661895751953
2022-05-25,118.31570434570312
2022-05-26,121.7261962890625
2022-05-27,128.3113250732422
2022-05-31,125.37258911132812
2022-06-01,120.97924041748047
2022-06-02,126.88616943359375
2022-06-03,126.2866439819336
2022-06-06,125.44137573242188
2022-06-07,126.68959045410156
2022-06-08,124.66492462158203
2022-06-09,122.01123809814453
2022-06-10,118.50244140625
2022-06-13,114.2860107421875
2022-06-14,114.02064514160156
2022-06-15,114.47276306152344
2022-06-16,112.98865509033203
2022-06-17,110.77723693847656
2022-06-21,111.92716979980469
2022-06-22,111.84854888916016
2022-06-23,116.56622314453125
2022-06-24,119.21011352539062
2022-06-27,118.50244140625
2022-06-28,115.05262756347656
2022-06-29,115.87824249267578
2022-06-30,116.73330688476562
2022-07-01,117.37330627441406
2022-07-05,118.70250701904297
2022-07-06,119.31294250488281
2022-07-07,121.25259399414062
2022-07-08,120.6224594116211
2022-07-11,121.22307586669922
2022-07-12,117.40283966064453
2022-07-13,116.82193756103516
2022-07-14,114.0946044921875
2022-07-15,116.99915313720703
2022-07-18,113.33646392822266
2022-07-19,117.22562408447266
2022-07-20,118.0132827758789
2022-07-21,125.2303466796875
2022-07-22,123.11347198486328
2022-07-25,122.34549713134766
2022-07-26,123.2414779663086
2022-07-27,125.74234771728516
2022-07-28,129.08995056152344
2022-07-29,132.0338897705078
2022-08-01,131.3741912841797
2022-08-02,129.25735473632812
2022-08-03,132.48680114746094
2022-08-04,131.708984375
2022-08-05,131.55142211914062
2022-08-08,130.4782257080078
2022-08-09,126.89433288574219
2022-08-10,130.53729248046875
2022-08-11,129.91702270507812
2022-08-12,131.49237060546875
2022-08-15,131.8369598388672
2022-08-16,130.72438049316406
2022-08-17,140.0977020263672
2022-08-18,137.8134307861328
2022-08-19,135.49964904785156
2022-08-22,131.87632751464844
2022-08-23,130.59640502929688
2022-08-24,131.6105194091797
2022-08-25,133.91444396972656
2022-08-26,127.86905670166016
2022-08-29,126.13618469238281
2022-08-30,126.30355834960938
2022-08-31,126.2740249633789
2022-09-01,126.94355010986328
2022-09-02,126.03771209716797
2022-09-06,127.30784606933594
2022-09-07,129.40501403808594
2022-09-08,133.10707092285156
2022-09-09,135.50950622558594
2022-09-12,137.71498107910156
2022-09-13,131.48251342773438
2022-09-14,131.1969757080078
2022-09-15,131.10836791992188
2022-09-16,127.88875579833984
2022-09-19,128.70596313476562
2022-09-20,126.16571807861328
2022-09-21,124.53128814697266
2022-09-22,122.4734878540039
2022-09-23,121.5775146484375
2022-09-26,120.425537109375
2022-09-27,119.73632049560547
2022-09-28,121.81381225585938
2022-09-29,120.84893035888672
2022-09-30,119.67725372314453
2022-10-03,124.64818572998047
2022-10-04,129.60928344726562
2022-10-05,130.8224334716797
2022-10-06,130.3686981201172
2022-10-07,125.69366455078125
2022-10-10,124.22407531738281
2022-10-11,123.9183120727539
2022-10-12,123.96764373779297
2022-10-13,126.14735412597656
2022-10-14,123.9775161743164
2022-10-17,128.77090454101562
2022-10-18,130.48707580566406
2022-10-19,127.19284057617188
2022-10-20,124.2142105102539
2022-10-21,128.1002197265625
2022-10-24,130.48707580566406
2022-10-25,132.65692138671875
2022-10-26,135.80319213867188
2022-10-27,134.61964416503906
2022-10-28,136.868408203125
2022-10-31,136.45416259765625
2022-11-01,138.95938110351562
2022-11-02,133.41636657714844
2022-11-03,132.6174774169922
2022-11-04,134.21527099609375
2022-11-07,136.1385498046875
2022-11-08,136.8486785888672
2022-11-09,135.12265014648438
2022-11-10,144.29519653320312
2022-11-11,146.2776641845703
2022-11-14,144.37413024902344
2022-11-15,145.97193908691406
2022-11-16,145.10397338867188
2022-11-17,142.46070861816406
2022-11-18,144.18673706054688
2022-11-21,143.151123046875
2022-11-22,154.7104949951172
2022-11-23,153.22120666503906
2022-11-25,154.8091583251953
2022-11-28,150.21299743652344
2022-11-29,148.8716583251953
2022-11-30,152.8562774658203
2022-12-01,153.98065185546875
2022-12-02,153.5368194580078
2022-12-05,150.60751342773438
2022-12-06,149.2760009765625
2022-12-07,151.6234130859375
2022-12-08,154.13848876953125
2022-12-09,150.8540802001953
2022-12-12,153.2014923095703
2022-12-13,155.49957275390625
2022-12-14,152.68861389160156
2022-12-15,148.79270935058594
2022-12-16,147.25411987304688
2022-12-19,144.93630981445312
2022-12-20,145.9028778076172
2022-12-21,148.0332794189453
2022-12-22,146.96807861328125
2022-12-23,147.18505859375
2022-12-27,147.50067138671875
2022-12-28,146.06069946289062
2022-12-29,149.01959228515625
2022-12-30,147.81942749023438
2023-01-03,148.2046661376953
2023-01-04,149.81475830078125
2023-01-05,150.24935913085938
2023-01-06,145.86366271972656
2023-01-09,145.6661376953125
2023-01-10,153.3311767578125
2023-01-11,156.23521423339844
2023-01-12,154.57577514648438
2023-01-13,155.00051879882812
2023-01-17,153.49908447265625
2023-01-18,152.1853790283203
2023-01-19,151.0000457763672
2023-01-20,154.0127410888672
2023-01-23,157.1143341064453
2023-01-24,153.78555297851562
2023-01-25,153.85467529296875
2023-01-26,154.31895446777344
2023-01-27,153.78555297851562
2023-01-30,149.88388061523438
2023-01-31,150.21971130371094
2023-02-01,153.54849243164062
2023-02-02,153.59788513183594
2023-02-03,152.6595001220703
2023-02-06,150.3777618408203
2023-02-07,152.6199951171875
2023-02-08,152.5310821533203
2023-02-09,150.5160369873047
2023-02-10,150.6839599609375
2023-02-13,152.7089080810547
2023-02-14,151.16796875
2023-02-15,149.89376831054688
2023-02-16,146.46620178222656
2023-02-17,146.44644165039062
2023-02-21,141.6656494140625
2023-02-22,140.34205627441406
2023-02-23,141.44833374023438
2023-02-24,139.47280883789062
2023-02-27,140.44082641601562
2023-02-28,140.23336791992188
2023-03-01,135.82794189453125
2023-03-02,139.93704223632812
2023-03-03,142.1693878173828
2023-03-06,141.47796630859375
2023-03-07,138.6134490966797
2023-03-08,139.1764678955078
2023-03-09,137.23057556152344
2023-03-10,134.05984497070312
2023-03-13,135.0179901123047
2023-03-14,136.70706176757812
2023-03-15,132.39053344726562
2023-03-16,135.14637756347656
2023-03-17,131.5509033203125
2023-03-20,132.89425659179688
2023-03-21,135.3340606689453
2023-03-22,132.0941925048828
2023-03-23,129.52598571777344
2023-03-24,130.34584045410156
2023-03-27,131.44224548339844
2023-03-28,131.0076446533203
2023-03-29,132.2127227783203
2023-03-30,132.84487915039062
2023-03-31,136.64779663085938
2023-04-03,136.3955078125
2023-04-04,136.7417755126953
2023-04-05,136.623046875
2023-04-06,136.56369018554688
2023-04-10,136.5537872314453
2023-04-11,137.0485076904297
2023-04-12,136.8901824951172
2023-04-13,139.77915954589844
2023-04-14,137.7212677001953
2023-04-17,138.7007293701172
2023-04-18,137.5233917236328
2023-04-19,137.45413208007812
2023-04-20,134.0902557373047
2023-04-21,137.0286865234375
2023-04-24,137.0089111328125
2023-04-25,128.9850616455078
2023-04-26,131.70584106445312
2023-04-27,131.83447265625
2023-04-28,133.99130249023438
2023-05-01,134.63442993164062
2023-05-02,133.0909881591797
2023-05-03,133.3383331298828
2023-05-04,132.45777893066406
2023-05-05,131.8839569091797
2023-05-08,131.04296875
2023-05-09,125.99713897705078
2023-05-10,126.69960021972656
2023-05-11,126.3038558959961
2023-05-12,126.13566589355469
2023-05-15,126.63034057617188
2023-05-16,124.94840240478516
2023-05-17,126.41267395019531
2023-05-18,127.76813507080078
2023-05-19,127.5009994506836
2023-05-22,127.71866607666016
2023-05-23,127.2734375
2023-05-24,119.70470428466797
2023-05-25,118.22063446044922
2023-05-26,119.14076232910156
2023-05-30,116.47933197021484
2023-05-31,114.44122314453125
2023-06-01,115.02496337890625
2023-06-02,116.96412658691406
2023-06-05,117.09275817871094
2023-06-06,116.19242858886719
2023-06-07,115.35145568847656
2023-06-08,113.47164154052734
2023-06-09,114.55994415283203
2023-06-12,117.2807388305664
2023-06-13,118.23053741455078
2023-06-14,118.13159942626953
2023-06-15,119.9421615600586
2023-06-16,119.84321594238281
2023-06-20,116.90478515625
2023-06-21,117.0729751586914
2023-06-22,117.41925048828125
2023-06-23,118.1513900756836
2023-06-26,117.112548828125
2023-06-27,115.79666900634766
2023-06-28,115.1337890625
2023-06-29,116.79594421386719
2023-06-30,119.19976043701172
2023-07-03,118.27787780761719
2023-07-05,118.45631408691406
