,PNC
2019-06-28,112.24407196044922
2019-07-01,114.30448150634766
2019-07-02,114.1327896118164
2019-07-03,115.01581573486328
2019-07-05,115.75169372558594
2019-07-08,115.07306671142578
2019-07-09,115.11395263671875
2019-07-10,114.50892639160156
2019-07-11,115.66175842285156
2019-07-12,116.2586669921875
2019-07-15,114.63155364990234
2019-07-16,113.45417022705078
2019-07-17,114.20635986328125
2019-07-18,114.49494171142578
2019-07-19,114.45372009277344
2019-07-22,115.06380462646484
2019-07-23,115.97887420654297
2019-07-24,116.51476287841797
2019-07-25,116.11079406738281
2019-07-26,117.72660827636719
2019-07-29,117.03413391113281
2019-07-30,117.00115203857422
2019-07-31,117.80905151367188
2019-08-01,113.9837646484375
2019-08-02,113.73644256591797
2019-08-05,109.58140563964844
2019-08-06,110.78507232666016
2019-08-07,106.97624969482422
2019-08-08,108.48493957519531
2019-08-09,109.10326385498047
2019-08-12,106.05291748046875
2019-08-13,107.79241180419922
2019-08-14,102.7387466430664
2019-08-15,102.83768463134766
2019-08-16,104.70087432861328
2019-08-19,105.82206726074219
2019-08-20,104.04132843017578
2019-08-21,103.87644958496094
2019-08-22,104.22270202636719
2019-08-23,101.47740173339844
2019-08-26,102.31006622314453
2019-08-27,102.3348159790039
2019-08-28,104.33812713623047
2019-08-29,105.77259826660156
2019-08-30,106.2919692993164
2019-09-03,104.50301361083984
2019-09-04,105.99520874023438
2019-09-05,108.460205078125
2019-09-06,108.59211730957031
2019-09-09,112.35970306396484
2019-09-10,113.67877960205078
2019-09-11,112.12059020996094
2019-09-12,113.08518981933594
2019-09-13,114.82469177246094
2019-09-16,115.83045959472656
2019-09-17,114.79174041748047
2019-09-18,116.4075698852539
2019-09-19,116.24269104003906
2019-09-20,116.14378356933594
2019-09-23,116.4075698852539
2019-09-24,115.64088439941406
2019-09-25,115.67382049560547
2019-09-26,115.50072479248047
2019-09-27,115.73978424072266
2019-09-30,115.55020141601562
2019-10-01,113.10990905761719
2019-10-02,111.8732681274414
2019-10-03,112.72242736816406
2019-10-04,115.80577087402344
2019-10-07,115.37703704833984
2019-10-08,112.26898956298828
2019-10-09,112.582275390625
2019-10-10,114.11571502685547
2019-10-11,115.74805450439453
2019-10-14,115.84697723388672
2019-10-15,116.95994567871094
2019-10-16,117.57498931884766
2019-10-17,118.5723648071289
2019-10-18,119.28717041015625
2019-10-21,120.95775604248047
2019-10-22,120.89959716796875
2019-10-23,121.65592956542969
2019-10-24,121.01593780517578
2019-10-25,121.90531921386719
2019-10-28,122.81957244873047
2019-10-29,123.25175476074219
2019-10-30,122.80292510986328
2019-10-31,121.93021392822266
2019-11-01,123.6839828491211
2019-11-04,124.68134307861328
2019-11-05,125.52913665771484
2019-11-06,126.0943374633789
2019-11-07,127.22466278076172
2019-11-08,126.50160217285156
2019-11-11,126.71769714355469
2019-11-12,126.58468627929688
2019-11-13,125.35462951660156
2019-11-14,123.85850524902344
2019-11-15,125.3878173828125
2019-11-18,126.0943374633789
2019-11-19,126.10259246826172
2019-11-20,126.1524887084961
2019-11-21,126.07768249511719
2019-11-22,127.04183959960938
2019-11-25,127.49895477294922
2019-11-26,127.07503509521484
2019-11-27,127.40754699707031
2019-11-29,127.34102630615234
2019-12-02,126.31873321533203
2019-12-03,124.45696258544922
2019-12-04,125.79508209228516
2019-12-05,126.50160217285156
2019-12-06,127.83972930908203
2019-12-09,127.74829864501953
2019-12-10,129.32752990722656
2019-12-11,128.82884216308594
2019-12-12,132.1534423828125
2019-12-13,131.8542022705078
2019-12-16,132.1534423828125
2019-12-17,133.2837677001953
2019-12-18,133.026123046875
2019-12-19,132.59393310546875
2019-12-20,132.8349609375
2019-12-23,132.59393310546875
2019-12-24,133.33364868164062
2019-12-26,133.94039916992188
2019-12-27,133.65782165527344
2019-12-30,133.0011749267578
2019-12-31,132.67706298828125
2020-01-02,133.29209899902344
2020-01-03,132.01214599609375
2020-01-06,131.7461395263672
2020-01-07,130.70721435546875
2020-01-08,132.06199645996094
2020-01-09,133.65782165527344
2020-01-10,131.7960205078125
2020-01-13,132.51914978027344
2020-01-14,132.88487243652344
2020-01-15,128.0641326904297
2020-01-16,127.8045425415039
2020-01-17,128.4242401123047
2020-01-21,126.99224853515625
2020-01-22,127.50310516357422
2020-01-23,127.87989807128906
2020-01-24,125.92877960205078
2020-01-27,124.37958526611328
2020-01-28,125.35094451904297
2020-01-29,124.42981719970703
2020-01-30,126.41445922851562
2020-01-31,124.39631652832031
2020-02-03,125.22532653808594
2020-02-04,126.16324615478516
2020-02-05,128.7843475341797
2020-02-06,127.99715423583984
2020-02-07,128.41586303710938
2020-02-10,128.84292602539062
2020-02-11,129.62173461914062
2020-02-12,129.97340393066406
2020-02-13,130.06556701660156
2020-02-14,129.06903076171875
2020-02-18,126.77456665039062
2020-02-19,128.41586303710938
2020-02-20,129.36209106445312
2020-02-21,128.7926788330078
2020-02-24,124.61405181884766
2020-02-25,118.35865783691406
2020-02-26,116.15626525878906
2020-02-27,109.38166046142578
2020-02-28,105.84782409667969
2020-03-02,111.07323455810547
2020-03-03,105.08577728271484
2020-03-04,108.36003875732422
2020-03-05,101.06623840332031
2020-03-06,95.6566162109375
2020-03-09,82.693603515625
2020-03-10,90.47309112548828
2020-03-11,85.36492919921875
2020-03-12,79.31889343261719
2020-03-13,89.5854263305664
2020-03-16,75.3412094116211
2020-03-17,80.3907470703125
2020-03-18,73.29793548583984
2020-03-19,77.39283752441406
2020-03-20,74.9392318725586
2020-03-23,67.52822875976562
2020-03-24,75.51705169677734
2020-03-25,77.08300018310547
2020-03-26,86.18557739257812
2020-03-27,83.8492202758789
2020-03-30,84.55265045166016
2020-03-31,80.15628814697266
2020-04-01,73.147216796875
2020-04-02,75.97764587402344
2020-04-03,71.3384017944336
2020-04-06,79.81293487548828
2020-04-07,79.4863510131836
2020-04-08,83.3216552734375
2020-04-09,88.27909088134766
2020-04-13,84.54427337646484
2020-04-14,83.2965316772461
2020-04-15,78.30654907226562
2020-04-16,76.70533752441406
2020-04-17,85.99063873291016
2020-04-20,86.88019561767578
2020-04-21,83.8726577758789
2020-04-22,83.78791809082031
2020-04-23,84.23692321777344
2020-04-24,85.33829498291016
2020-04-27,89.37095642089844
2020-04-28,89.7945556640625
2020-04-29,94.03057098388672
2020-04-30,90.37063598632812
2020-05-01,87.23600769042969
2020-05-04,86.08382415771484
2020-05-05,84.52497863769531
2020-05-06,83.44904327392578
2020-05-07,85.81271362304688
2020-05-08,88.98123168945312
2020-05-11,86.51590728759766
2020-05-12,84.71983337402344
2020-05-13,82.00032043457031
2020-05-14,82.88987731933594
2020-05-15,82.39002990722656
2020-05-18,88.1594467163086
2020-05-19,85.67715454101562
2020-05-20,88.44750213623047
2020-05-21,87.42240142822266
2020-05-22,88.62541961669922
2020-05-26,92.81903839111328
2020-05-27,98.7833251953125
2020-05-28,98.1055679321289
2020-05-29,96.61450958251953
2020-06-01,97.14823913574219
2020-06-02,97.30919647216797
2020-06-03,101.41812133789062
2020-06-04,103.96820068359375
2020-06-05,108.46680450439453
2020-06-08,111.09312438964844
2020-06-09,106.9079818725586
2020-06-10,100.7573013305664
2020-06-11,91.08230590820312
2020-06-12,93.83568572998047
2020-06-15,95.7080078125
2020-06-16,97.3769760131836
2020-06-17,94.71678161621094
2020-06-18,93.81028747558594
2020-06-19,91.69227600097656
2020-06-22,91.97183990478516
2020-06-23,91.26869201660156
2020-06-24,87.58336639404297
2020-06-25,90.18428039550781
2020-06-26,85.50770568847656
2020-06-29,87.1174087524414
2020-06-30,89.13372802734375
2020-07-01,87.1174087524414
2020-07-02,86.54130554199219
2020-07-06,87.55795288085938
2020-07-07,84.47413635253906
2020-07-08,84.83844757080078
2020-07-09,83.74555969238281
2020-07-10,86.07534790039062
2020-07-13,86.99034118652344
2020-07-14,85.78732299804688
2020-07-15,88.16793823242188
2020-07-16,89.94121551513672
2020-07-17,88.25360870361328
2020-07-20,88.18506622314453
2020-07-21,92.26277160644531
2020-07-22,91.34616088867188
2020-07-23,91.95439910888672
2020-07-24,91.52604675292969
2020-07-27,89.88125610351562
2020-07-28,89.80416870117188
2020-07-29,93.33362579345703
2020-07-30,91.03775787353516
2020-07-31,91.38040924072266
2020-08-03,90.7464828491211
2020-08-04,90.1982192993164
2020-08-05,91.28617095947266
2020-08-06,91.6888198852539
2020-08-07,93.97610473632812
2020-08-10,93.94184875488281
2020-08-11,96.34907531738281
2020-08-12,95.94645690917969
2020-08-13,95.09834289550781
2020-08-14,95.73228454589844
2020-08-17,94.51580810546875
2020-08-18,91.7316665649414
2020-08-19,91.14054107666016
2020-08-20,90.87499237060547
2020-08-21,91.19197082519531
2020-08-24,94.06178283691406
2020-08-25,94.89275360107422
2020-08-26,94.49867248535156
2020-08-27,96.37477111816406
2020-08-28,96.24628448486328
2020-08-31,95.26110076904297
2020-09-01,95.60379028320312
2020-09-02,96.28910827636719
2020-09-03,95.66373443603516
2020-09-04,96.8887939453125
2020-09-08,94.49011993408203
2020-09-09,94.15603637695312
2020-09-10,92.70824432373047
2020-09-11,94.8756103515625
2020-09-14,97.81396484375
2020-09-15,95.33821868896484
2020-09-16,97.35138702392578
2020-09-17,95.8436508178711
2020-09-18,95.7408447265625
2020-09-21,93.2393798828125
2020-09-22,90.25821685791016
2020-09-23,87.79100036621094
2020-09-24,88.62196350097656
2020-09-25,89.86412811279297
2020-09-28,92.63114929199219
2020-09-29,91.60314178466797
2020-09-30,94.15603637695312
2020-10-01,93.74481201171875
2020-10-02,96.0835189819336
2020-10-05,98.34512329101562
2020-10-06,96.94873809814453
2020-10-07,98.67063903808594
2020-10-08,99.83568572998047
2020-10-09,98.9276351928711
2020-10-12,99.61297607421875
2020-10-13,96.38334655761719
2020-10-14,94.08747863769531
2020-10-15,94.84931945800781
2020-10-16,96.51153564453125
2020-10-19,95.22158813476562
2020-10-20,97.01364135742188
2020-10-21,95.7843246459961
2020-10-22,99.83592987060547
2020-10-23,99.39440155029297
2020-10-26,96.64138793945312
2020-10-27,94.52902221679688
2020-10-28,94.12210845947266
2020-10-29,95.07441711425781
2020-10-30,96.85781860351562
2020-11-02,99.08274841308594
2020-11-03,103.35943603515625
2020-11-04,97.70624542236328
2020-11-05,101.43750762939453
2020-11-06,99.28184509277344
2020-11-09,110.79607391357422
2020-11-10,109.72257232666016
2020-11-11,108.59710693359375
2020-11-12,104.75328063964844
2020-11-13,106.29426574707031
2020-11-16,109.33299255371094
2020-11-17,109.85242462158203
2020-11-18,111.93881225585938
2020-11-19,112.8045425415039
2020-11-20,111.59254455566406
2020-11-23,115.7047119140625
2020-11-24,121.29737091064453
2020-11-25,121.76483917236328
2020-11-27,121.02033233642578
2020-11-30,119.53128814697266
2020-12-01,121.82545471191406
2020-12-02,122.39685821533203
2020-12-03,122.28430938720703
2020-12-04,123.39242553710938
2020-12-07,122.76909637451172
2020-12-08,122.44009399414062
2020-12-09,124.04171752929688
2020-12-10,124.65641784667969
2020-12-11,124.37069702148438
2020-12-14,122.75177764892578
2020-12-15,123.9291763305664
2020-12-16,125.74720001220703
2020-12-17,125.54811096191406
2020-12-18,125.45287322998047
2020-12-21,125.18450164794922
2020-12-22,124.4312973022461
2020-12-23,127.00252532958984
2020-12-24,126.5263900756836
2020-12-28,126.86397552490234
2020-12-29,125.41825866699219
2020-12-30,127.1669921875
2020-12-31,128.99371337890625
2021-01-04,129.12356567382812
2021-01-05,128.4396209716797
2021-01-06,135.49537658691406
2021-01-07,137.65103149414062
2021-01-08,136.94973754882812
2021-01-11,137.97996520996094
2021-01-12,140.0144500732422
2021-01-13,137.73757934570312
2021-01-14,139.81533813476562
2021-01-15,134.9586181640625
2021-01-19,136.02236938476562
2021-01-20,136.24908447265625
2021-01-21,134.0082244873047
2021-01-22,133.03163146972656
2021-01-25,131.20057678222656
2021-01-26,129.0991973876953
2021-01-27,125.94276428222656
2021-01-28,128.86378479003906
2021-01-29,125.14059448242188
2021-02-01,127.1809310913086
2021-02-02,131.13951110839844
2021-02-03,132.70901489257812
2021-02-04,136.61529541015625
2021-02-05,136.84201049804688
2021-02-08,138.45509338378906
2021-02-09,137.8883514404297
2021-02-10,139.60606384277344
2021-02-11,138.90847778320312
2021-02-12,141.48944091796875
2021-02-16,148.1510467529297
2021-02-17,146.09326171875
2021-02-18,145.5352325439453
2021-02-19,148.58705139160156
2021-02-22,148.6829376220703
2021-02-23,151.0371856689453
2021-02-24,155.62355041503906
2021-02-25,151.0720672607422
2021-02-26,146.79949951171875
2021-03-01,150.9063720703125
2021-03-02,150.92381286621094
2021-03-03,151.15052795410156
2021-03-04,150.47909545898438
2021-03-05,153.8622589111328
2021-03-08,155.9200439453125
2021-03-09,151.39466857910156
2021-03-10,155.0132293701172
2021-03-11,154.2720489501953
2021-03-12,158.17835998535156
2021-03-15,155.66714477539062
2021-03-16,153.96685791015625
2021-03-17,155.57994079589844
2021-03-18,156.8268280029297
2021-03-19,153.27804565429688
2021-03-22,149.29330444335938
2021-03-23,147.7063446044922
2021-03-24,148.447509765625
2021-03-25,154.3330841064453
2021-03-26,156.66986083984375
2021-03-29,152.14454650878906
2021-03-30,154.87368774414062
2021-03-31,152.94668579101562
2021-04-01,154.6905975341797
2021-04-05,155.86767578125
2021-04-06,154.6818389892578
2021-04-07,155.42303466796875
2021-04-08,155.3009490966797
2021-04-09,157.13198852539062
2021-04-12,157.65518188476562
2021-04-13,154.87368774414062
2021-04-14,156.37342834472656
2021-04-15,153.38967895507812
2021-04-16,156.9613800048828
2021-04-19,155.96099853515625
2021-04-20,150.70436096191406
2021-04-21,153.6880645751953
2021-04-22,152.5560302734375
2021-04-23,156.24176025390625
2021-04-26,158.1724090576172
2021-04-27,161.103515625
2021-04-28,162.57781982421875
2021-04-29,166.0090789794922
2021-04-30,164.0608673095703
2021-05-03,165.087646484375
2021-05-04,169.65098571777344
2021-05-05,170.78306579589844
2021-05-06,173.9159698486328
2021-05-07,174.55657958984375
2021-05-10,174.2494354248047
2021-05-11,170.2828369140625
2021-05-12,167.09727478027344
2021-05-13,172.0116424560547
2021-05-14,174.96905517578125
2021-05-17,174.66189575195312
2021-05-18,170.1687774658203
2021-05-19,169.2736358642578
2021-05-20,167.65895080566406
2021-05-21,169.79139709472656
2021-05-24,170.23899841308594
2021-05-25,168.2293243408203
2021-05-26,168.4048614501953
2021-05-27,170.35304260253906
2021-05-28,170.84449768066406
2021-06-01,171.84490966796875
2021-06-02,171.49388122558594
2021-06-03,171.89755249023438
2021-06-04,170.24771118164062
2021-06-07,169.46669006347656
2021-06-08,170.33551025390625
2021-06-09,167.43075561523438
2021-06-10,165.64051818847656
2021-06-11,166.035400390625
2021-06-14,164.20127868652344
2021-06-15,166.0968475341797
2021-06-16,166.83401489257812
2021-06-17,160.1118621826172
2021-06-18,156.49630737304688
2021-06-21,161.60369873046875
2021-06-22,161.39312744140625
2021-06-23,162.4637451171875
2021-06-24,166.01785278320312
2021-06-25,169.6860809326172
2021-06-28,168.14158630371094
2021-06-29,167.1499481201172
2021-06-30,167.40440368652344
2021-07-01,168.26446533203125
2021-07-02,169.18589782714844
2021-07-06,164.94725036621094
2021-07-07,163.73617553710938
2021-07-08,160.79635620117188
2021-07-09,166.4478759765625
2021-07-12,168.41363525390625
2021-07-13,166.1055908203125
2021-07-14,165.28073120117188
2021-07-15,167.40980529785156
2021-07-16,162.04734802246094
2021-07-19,157.0736846923828
2021-07-20,160.43067932128906
2021-07-21,163.31948852539062
2021-07-22,160.53671264648438
2021-07-23,161.6851806640625
2021-07-26,163.0103302001953
2021-07-27,162.78945922851562
2021-07-28,162.3389129638672
2021-07-29,163.57571411132812
2021-07-30,161.1462860107422
2021-08-02,160.58969116210938
2021-08-03,164.6181640625
2021-08-04,163.4520263671875
2021-08-05,164.91851806640625
2021-08-06,168.0900115966797
2021-08-09,167.86033630371094
2021-08-10,169.35333251953125
2021-08-11,171.29684448242188
2021-08-12,170.85513305664062
2021-08-13,168.18719482421875
2021-08-16,167.54229736328125
2021-08-17,165.86380004882812
2021-08-18,163.9290313720703
2021-08-19,162.85128784179688
2021-08-20,164.15875244140625
2021-08-23,165.4397430419922
2021-08-24,166.50868225097656
2021-08-25,169.73321533203125
2021-08-26,168.73492431640625
2021-08-27,171.8357391357422
2021-08-30,168.390380859375
2021-08-31,168.8232879638672
2021-09-01,167.39210510253906
2021-09-02,169.36216735839844
2021-09-03,169.19432067871094
2021-09-07,169.80386352539062
2021-09-08,169.37098693847656
2021-09-09,169.86572265625
2021-09-10,169.3179931640625
2021-09-13,171.79159545898438
2021-09-14,166.39385986328125
2021-09-15,168.01052856445312
2021-09-16,167.7631378173828
2021-09-17,166.89739990234375
2021-09-20,163.14283752441406
2021-09-21,162.5244140625
2021-09-22,165.79312133789062
2021-09-23,171.04066467285156
2021-09-24,171.82691955566406
2021-09-27,176.86245727539062
2021-09-28,174.6715850830078
2021-09-29,174.42420959472656
2021-09-30,172.8340301513672
2021-10-01,175.19277954101562
2021-10-04,174.99842834472656
2021-10-05,177.11868286132812
2021-10-06,177.41018676757812
2021-10-07,178.27597045898438
2021-10-08,179.12403869628906
2021-10-11,177.61338806152344
2021-10-12,179.60110473632812
2021-10-13,178.24061584472656
2021-10-14,180.00958251953125
2021-10-15,177.01390075683594
2021-10-18,178.5339813232422
2021-10-19,183.85870361328125
2021-10-20,189.16566467285156
2021-10-21,189.10342407226562
2021-10-22,192.0813446044922
2021-10-25,192.50802612304688
2021-10-26,192.07247924804688
2021-10-27,189.263427734375
2021-10-28,189.38787841796875
2021-10-29,187.5922088623047
2021-11-01,187.24554443359375
2021-11-02,186.7655029296875
2021-11-03,189.0767364501953
2021-11-04,184.6409454345703
2021-11-05,184.0986785888672
2021-11-08,185.0498504638672
2021-11-09,184.0453643798828
2021-11-10,182.59640502929688
2021-11-11,182.7653045654297
2021-11-12,180.996337890625
2021-11-15,182.0719451904297
2021-11-16,182.7030792236328
2021-11-17,179.9740447998047
2021-11-18,178.59619140625
2021-11-19,177.2183380126953
2021-11-22,181.47634887695312
2021-11-23,185.86769104003906
2021-11-24,185.4587860107422
2021-11-26,177.87615966796875
2021-11-29,178.56954956054688
2021-11-30,175.1204833984375
2021-12-01,173.7425994873047
2021-12-02,179.4318084716797
2021-12-03,175.7693328857422
2021-12-06,177.751708984375
2021-12-07,180.7207489013672
2021-12-08,179.64511108398438
2021-12-09,178.43617248535156
2021-12-10,179.1740264892578
2021-12-13,174.418212890625
2021-12-14,176.7294158935547
2021-12-15,176.08050537109375
2021-12-16,179.37844848632812
2021-12-17,175.33380126953125
2021-12-20,171.16468811035156
2021-12-21,175.0048828125
2021-12-22,175.22711181640625
2021-12-23,175.94717407226562
2021-12-27,178.7384490966797
2021-12-28,178.82733154296875
2021-12-29,178.8895263671875
2021-12-30,178.67617797851562
2021-12-31,178.24951171875
2022-01-03,185.0943145751953
2022-01-04,191.91246032714844
2022-01-05,188.80117797851562
2022-01-06,196.07269287109375
2022-01-07,198.88169860839844
2022-01-10,197.743896484375
2022-01-11,198.97950744628906
2022-01-12,199.9484405517578
2022-01-13,201.29959106445312
2022-01-14,198.61801147460938
2022-01-18,193.8626251220703
2022-01-19,186.38987731933594
2022-01-20,184.9417724609375
2022-01-21,179.63221740722656
2022-01-24,182.44790649414062
2022-01-25,182.5283660888672
2022-01-26,184.146240234375
2022-01-27,183.20770263671875
2022-01-28,186.1217041015625
2022-01-31,184.1283721923828
2022-02-01,187.48037719726562
2022-02-02,188.49046325683594
2022-02-03,185.93397521972656
2022-02-04,188.02566528320312
2022-02-07,187.4446563720703
2022-02-08,188.92845153808594
2022-02-09,188.3921356201172
2022-02-10,188.27593994140625
2022-02-11,185.3529815673828
2022-02-14,182.85906982421875
2022-02-15,185.20101928710938
2022-02-16,186.45240783691406
2022-02-17,179.93612670898438
2022-02-18,179.81993103027344
2022-02-22,181.52720642089844
2022-02-23,177.88914489746094
2022-02-24,174.85000610351562
2022-02-25,181.16070556640625
2022-02-28,178.1036834716797
2022-03-01,167.32359313964844
2022-03-02,173.14266967773438
2022-03-03,171.2566375732422
2022-03-04,165.2498321533203
2022-03-07,159.73463439941406
2022-03-08,162.3268585205078
2022-03-09,166.93031311035156
2022-03-10,165.33029174804688
2022-03-11,162.81845092773438
2022-03-14,163.9000701904297
2022-03-15,165.58055114746094
2022-03-16,171.97174072265625
2022-03-17,172.57957458496094
2022-03-18,172.4901885986328
2022-03-21,172.52590942382812
2022-03-22,176.42318725585938
2022-03-23,172.22203063964844
2022-03-24,172.74046325683594
2022-03-25,175.6187286376953
2022-03-28,174.04551696777344
2022-03-29,173.46449279785156
2022-03-30,170.4879150390625
2022-03-31,164.87440490722656
2022-04-01,161.9156951904297
2022-04-04,163.40843200683594
2022-04-05,163.03306579589844
2022-04-06,161.7548065185547
2022-04-07,162.1302032470703
2022-04-08,165.0978546142578
2022-04-11,164.45428466796875
2022-04-12,161.99395751953125
2022-04-13,160.81336975097656
2022-04-14,157.7131805419922
2022-04-18,158.3891143798828
2022-04-19,160.46189880371094
2022-04-20,161.89483642578125
2022-04-21,160.03831481933594
2022-04-22,156.13604736328125
2022-04-25,155.46014404296875
2022-04-26,152.72044372558594
2022-04-27,153.59461975097656
2022-04-28,154.18040466308594
2022-04-29,149.69235229492188
2022-05-02,150.99009704589844
2022-05-03,152.9006805419922
2022-05-04,156.55960083007812
2022-05-05,152.18870544433594
2022-05-06,150.16094970703125
2022-05-09,147.5023651123047
2022-05-10,145.85313415527344
2022-05-11,144.04171752929688
2022-05-12,143.56407165527344
2022-05-13,141.88780212402344
2022-05-16,139.93215942382812
2022-05-17,144.58241271972656
2022-05-18,140.5269317626953
2022-05-19,139.46351623535156
2022-05-20,140.572021484375
2022-05-23,146.1505584716797
2022-05-24,147.1328582763672
2022-05-25,151.0712127685547
2022-05-26,155.8656768798828
2022-05-27,157.7582550048828
2022-05-31,158.08267211914062
2022-06-01,155.40606689453125
2022-06-02,158.1727752685547
2022-06-03,156.18112182617188
2022-06-06,155.98284912109375
2022-06-07,156.0909881591797
2022-06-08,153.11695861816406
2022-06-09,146.89852905273438
2022-06-10,142.68988037109375
2022-06-13,140.1664581298828
2022-06-14,140.2836151123047
2022-06-15,141.04966735839844
2022-06-16,136.51651000976562
2022-06-17,138.8686981201172
2022-06-21,141.03163146972656
2022-06-22,141.13978576660156
2022-06-23,140.40977478027344
2022-06-24,146.75436401367188
2022-06-27,145.50167846679688
2022-06-28,143.96958923339844
2022-06-29,141.82470703125
2022-06-30,142.18519592285156
2022-07-01,145.36648559570312
2022-07-05,145.17721557617188
2022-07-06,144.22193908691406
2022-07-07,146.27670288085938
2022-07-08,145.43856811523438
2022-07-11,144.39317321777344
2022-07-12,142.91029357910156
2022-07-13,140.3812255859375
2022-07-14,137.3336181640625
2022-07-15,139.5715789794922
2022-07-18,140.708740234375
2022-07-19,145.73045349121094
2022-07-20,145.69407653808594
2022-07-21,147.0222930908203
2022-07-22,147.15875244140625
2022-07-25,149.8333740234375
2022-07-26,147.1223602294922
2022-07-27,148.2868194580078
2022-07-28,148.1958465576172
2022-07-29,150.96145629882812
2022-08-01,151.07061767578125
2022-08-02,148.56884765625
2022-08-03,150.42471313476562
2022-08-04,149.2693634033203
2022-08-05,151.962158203125
2022-08-08,151.0524139404297
2022-08-09,150.9432373046875
2022-08-10,154.1637420654297
2022-08-11,156.41989135742188
2022-08-12,158.86703491210938
2022-08-15,158.23023986816406
2022-08-16,159.24000549316406
2022-08-17,157.6934814453125
2022-08-18,157.8390350341797
2022-08-19,155.37367248535156
2022-08-22,151.4345245361328
2022-08-23,151.46180725097656
2022-08-24,152.2896728515625
2022-08-25,153.65428161621094
2022-08-26,147.54995727539062
2022-08-29,145.6667938232422
2022-08-30,144.9208221435547
2022-08-31,143.7381591796875
2022-09-01,144.14755249023438
2022-09-02,143.0558624267578
2022-09-06,142.25527954101562
2022-09-07,145.20281982421875
2022-09-08,148.15037536621094
2022-09-09,149.50588989257812
2022-09-12,151.27076721191406
2022-09-13,146.33091735839844
2022-09-14,147.75009155273438
2022-09-15,150.1517791748047
2022-09-16,149.0419158935547
2022-09-19,150.38832092285156
2022-09-20,149.0419158935547
2022-09-21,144.14755249023438
2022-09-22,140.708740234375
2022-09-23,138.2069854736328
2022-09-26,135.3140106201172
2022-09-27,134.6680908203125
2022-09-28,137.90673828125
2022-09-29,137.12435913085938
2022-09-30,135.93260192871094
2022-10-03,139.9172821044922
2022-10-04,146.13986206054688
2022-10-05,144.85714721679688
2022-10-06,141.65487670898438
2022-10-07,137.67933654785156
2022-10-10,137.23355102539062
2022-10-11,134.3496856689453
2022-10-12,132.9304962158203
2022-10-13,139.16220092773438
2022-10-14,137.53604125976562
2022-10-17,143.18629455566406
2022-10-18,143.47108459472656
2022-10-19,139.37351989746094
2022-10-20,135.955810546875
2022-10-21,143.66404724121094
2022-10-24,147.40333557128906
2022-10-25,149.9574432373047
2022-10-26,148.57933044433594
2022-10-27,147.91783142089844
2022-10-28,149.6358642578125
2022-10-31,148.6803741455078
2022-11-01,148.66201782226562
2022-11-02,145.83229064941406
2022-11-03,140.8526611328125
2022-11-04,143.78346252441406
2022-11-07,143.9672088623047
2022-11-08,145.76795959472656
2022-11-09,142.91065979003906
2022-11-10,150.53622436523438
2022-11-11,152.29103088378906
2022-11-14,150.02174377441406
2022-11-15,150.80270385742188
2022-11-16,148.51498413085938
2022-11-17,145.8966064453125
2022-11-18,148.06483459472656
2022-11-21,149.4429473876953
2022-11-22,151.5744171142578
2022-11-23,152.97093200683594
2022-11-25,154.02748107910156
2022-11-28,149.3970184326172
2022-11-29,151.01397705078125
2022-11-30,154.58790588378906
2022-12-01,151.4090576171875
2022-12-02,150.88536071777344
2022-12-05,140.6689453125
2022-12-06,139.52049255371094
2022-12-07,142.49722290039062
2022-12-08,141.79898071289062
2022-12-09,141.56011962890625
2022-12-12,143.9672088623047
2022-12-13,141.51416015625
2022-12-14,137.46250915527344
2022-12-15,137.97698974609375
2022-12-16,138.16995239257812
2022-12-19,137.95863342285156
2022-12-20,139.3551483154297
2022-12-21,141.39474487304688
2022-12-22,141.7530517578125
2022-12-23,142.4237518310547
2022-12-27,143.28736877441406
2022-12-28,143.1954803466797
2022-12-29,145.0054168701172
2022-12-30,145.1064910888672
2023-01-03,146.55809020996094
2023-01-04,150.42601013183594
2023-01-05,146.42027282714844
2023-01-06,150.86700439453125
2023-01-09,150.93130493164062
2023-01-10,151.53770446777344
2023-01-11,152.3645477294922
2023-01-12,155.1024169921875
2023-01-13,152.0248260498047
2023-01-17,150.0318145751953
2023-01-18,140.96595764160156
2023-01-19,137.21168518066406
2023-01-20,143.5614776611328
2023-01-23,147.705078125
2023-01-24,146.85226440429688
2023-01-25,148.4837646484375
2023-01-26,150.10597229003906
2023-01-27,151.25543212890625
2023-01-30,150.96807861328125
2023-01-31,153.3504180908203
2023-02-01,152.7571563720703
2023-02-02,154.03636169433594
2023-02-03,153.31332397460938
2023-02-06,151.09783935546875
2023-02-07,151.042236328125
2023-02-08,149.7629852294922
2023-02-09,147.27870178222656
2023-02-10,147.705078125
2023-02-13,149.22537231445312
2023-02-14,149.36441040039062
2023-02-15,148.31690979003906
2023-02-16,146.74102783203125
2023-02-17,147.00987243652344
2023-02-21,144.126953125
2023-02-22,144.8870849609375
2023-02-23,146.55564880371094
2023-02-24,146.91717529296875
2023-02-27,146.18482971191406
2023-02-28,146.38877868652344
2023-03-01,143.8766632080078
2023-03-02,139.26959228515625
2023-03-03,141.72605895996094
2023-03-06,141.53138732910156
2023-03-07,135.07962036132812
2023-03-08,134.53273010253906
2023-03-09,127.80281829833984
2023-03-10,127.14466094970703
2023-03-13,120.56311798095703
2023-03-14,120.99878692626953
2023-03-15,115.91893005371094
2023-03-16,120.61871337890625
