,MCHP
2017-09-15,39.683372497558594
2017-09-18,40.29885482788086
2017-09-19,40.285579681396484
2017-09-20,39.10773849487305
2017-09-21,39.13430404663086
2017-09-22,39.71437454223633
2017-09-25,38.997039794921875
2017-09-26,38.859771728515625
2017-09-27,39.373416900634766
2017-09-28,39.470821380615234
2017-09-29,39.75422286987305
2017-10-02,40.095176696777344
2017-10-03,40.17045211791992
2017-10-04,40.56011962890625
2017-10-05,40.427268981933594
2017-10-06,40.5379638671875
2017-10-09,40.51139450073242
2017-10-10,40.70180130004883
2017-10-11,40.70622634887695
2017-10-12,40.63981246948242
2017-10-13,40.630950927734375
2017-10-16,40.68851852416992
2017-10-17,40.6043701171875
2017-10-18,40.79036331176758
2017-10-19,41.2021598815918
2017-10-20,41.06047439575195
2017-10-23,41.00732421875
2017-10-24,41.317291259765625
2017-10-25,40.87891387939453
2017-10-26,41.23316192626953
2017-10-27,41.94163513183594
2017-10-30,42.15861129760742
2017-10-31,41.9770622253418
2017-11-01,41.17558670043945
2017-11-02,41.383705139160156
2017-11-03,41.472267150878906
2017-11-06,42.22502136230469
2017-11-07,40.48926544189453
2017-11-08,41.095890045166016
2017-11-09,40.21030044555664
2017-11-10,40.54240036010742
2017-11-13,40.30327224731445
2017-11-14,40.29885482788086
2017-11-15,39.67008590698242
2017-11-16,40.19701385498047
2017-11-17,40.427268981933594
2017-11-20,40.6286506652832
2017-11-21,40.842044830322266
2017-11-22,40.18854522705078
2017-11-24,40.44194030761719
2017-11-27,39.53501892089844
2017-11-28,40.26856231689453
2017-11-29,38.49030303955078
2017-11-30,38.67257308959961
2017-12-01,38.67701721191406
2017-12-04,38.365840911865234
2017-12-05,38.3258171081543
2017-12-06,38.37026596069336
2017-12-07,38.85041046142578
2017-12-08,38.85929489135742
2017-12-11,38.85041046142578
2017-12-12,38.16133117675781
2017-12-13,38.41028594970703
2017-12-14,37.9968376159668
2017-12-15,38.565879821777344
2017-12-18,39.55280685424805
2017-12-19,39.82844161987305
2017-12-20,40.108516693115234
2017-12-21,39.770652770996094
2017-12-22,39.53059005737305
2017-12-26,39.401668548583984
2017-12-27,39.29940414428711
2017-12-28,39.39277267456055
2017-12-29,39.068233489990234
2018-01-02,40.192996978759766
2018-01-03,40.79759216308594
2018-01-04,40.89540100097656
2018-01-05,41.01541519165039
2018-01-08,41.17548370361328
2018-01-09,41.12656784057617
2018-01-10,40.43303680419922
2018-01-11,40.94874572753906
2018-01-12,41.54001998901367
2018-01-16,41.49111557006836
2018-01-17,42.686988830566406
2018-01-18,43.251590728759766
2018-01-19,43.322715759277344
2018-01-22,43.873958587646484
2018-01-23,43.79841232299805
2018-01-24,42.39357376098633
2018-01-25,41.11323547363281
2018-01-26,43.08264923095703
2018-01-29,43.06930160522461
2018-01-30,42.22908401489258
2018-01-31,42.33133316040039
2018-02-01,42.02903747558594
2018-02-02,41.482215881347656
2018-02-05,39.788429260253906
2018-02-06,40.86427307128906
2018-02-07,36.858768463134766
2018-02-08,35.520626068115234
2018-02-09,36.027427673339844
2018-02-12,36.907657623291016
2018-02-13,35.9251708984375
2018-02-14,36.54756546020508
2018-02-15,36.67205810546875
2018-02-16,37.0810432434082
2018-02-20,37.89055633544922
2018-02-21,37.573543548583984
2018-02-22,37.47084045410156
2018-02-23,38.02450942993164
2018-02-26,38.569244384765625
2018-02-27,39.53816604614258
2018-02-28,39.70782470703125
2018-03-01,39.748023986816406
2018-03-02,40.761592864990234
2018-03-05,42.18147277832031
2018-03-06,43.1191520690918
2018-03-07,42.672637939453125
2018-03-08,42.5699462890625
2018-03-09,44.19076156616211
2018-03-12,44.75783157348633
2018-03-13,43.77104568481445
2018-03-14,43.422786712646484
2018-03-15,43.54780578613281
2018-03-16,43.83803176879883
2018-03-19,43.29774856567383
2018-03-20,43.998775482177734
2018-03-21,44.29792404174805
2018-03-22,43.11022186279297
2018-03-23,41.9760856628418
2018-03-26,43.75319290161133
2018-03-27,42.15023422241211
2018-03-28,40.703548431396484
2018-03-29,40.79285430908203
2018-04-02,39.12738037109375
2018-04-03,39.75249099731445
2018-04-04,40.26597213745117
2018-04-05,40.01593017578125
2018-04-06,38.5201301574707
2018-04-09,38.48887634277344
2018-04-10,39.61853790283203
2018-04-11,39.51583480834961
2018-04-12,39.76588821411133
2018-04-13,38.99342346191406
2018-04-16,38.50227355957031
2018-04-17,39.770362854003906
2018-04-18,39.29259490966797
2018-04-19,38.01557159423828
2018-04-20,38.25668716430664
2018-04-23,37.68516159057617
2018-04-24,36.810020446777344
2018-04-25,37.051124572753906
2018-04-26,37.90841293334961
2018-04-27,37.80125427246094
2018-04-30,37.35474395751953
2018-05-01,37.96199417114258
2018-05-02,37.85484313964844
2018-05-03,38.44868087768555
2018-05-04,39.07379150390625
2018-05-07,39.62299728393555
2018-05-08,40.475830078125
2018-05-09,41.0161018371582
2018-05-10,41.596561431884766
2018-05-11,41.5027961730957
2018-05-14,41.73051071166992
2018-05-15,41.685855865478516
2018-05-16,41.75283432006836
2018-05-17,41.69032669067383
2018-05-18,41.597984313964844
2018-05-21,42.050724029541016
2018-05-22,42.2838134765625
2018-05-23,42.17176055908203
2018-05-24,42.51690673828125
2018-05-25,42.94723129272461
2018-05-29,42.687255859375
2018-05-30,43.70926284790039
2018-05-31,43.65098571777344
2018-06-01,45.296085357666016
2018-06-04,45.45745086669922
2018-06-05,45.78468322753906
2018-06-06,46.309146881103516
2018-06-07,45.82054138183594
2018-06-08,45.78916549682617
2018-06-11,45.90122985839844
2018-06-12,46.03122329711914
2018-06-13,45.75778579711914
2018-06-14,45.97743225097656
2018-06-15,45.71295928955078
2018-06-18,45.560550689697266
2018-06-19,45.00471496582031
2018-06-20,45.37677001953125
2018-06-21,44.24268341064453
2018-06-22,43.44478988647461
2018-06-25,41.79521942138672
2018-06-26,41.750389099121094
2018-06-27,40.47734832763672
2018-06-28,40.54010772705078
2018-06-29,40.768707275390625
2018-07-02,41.00181198120117
2018-07-03,40.3877067565918
2018-07-05,41.297645568847656
2018-07-06,41.87141418457031
2018-07-09,41.857967376708984
2018-07-10,42.40483474731445
2018-07-11,41.243865966796875
2018-07-12,42.261409759521484
2018-07-13,42.149330139160156
2018-07-16,42.18519592285156
2018-07-17,42.6065559387207
2018-07-18,42.924808502197266
2018-07-19,42.494503021240234
2018-07-20,42.3017463684082
2018-07-23,42.22553634643555
2018-07-24,41.80418395996094
2018-07-25,41.656253814697266
2018-07-26,42.43621063232422
2018-07-27,42.72311019897461
2018-07-30,41.78178024291992
2018-07-31,41.8803825378418
2018-08-01,41.95210266113281
2018-08-02,42.409324645996094
2018-08-03,42.62448501586914
2018-08-06,42.85309982299805
2018-08-07,43.597198486328125
2018-08-08,43.82132339477539
2018-08-09,43.96476745605469
2018-08-10,39.18190002441406
2018-08-13,39.01155471801758
2018-08-14,37.689205169677734
2018-08-15,36.90924072265625
2018-08-16,36.66271209716797
2018-08-17,37.2095832824707
2018-08-20,37.14384841918945
2018-08-21,38.278419494628906
2018-08-22,38.45851135253906
2018-08-23,38.571067810058594
2018-08-24,39.1608772277832
2018-08-27,39.786685943603516
2018-08-28,39.394981384277344
2018-08-29,39.088829040527344
2018-08-30,38.517032623291016
2018-08-31,38.73314666748047
2018-09-04,38.76015853881836
2018-09-05,38.33244323730469
2018-09-06,37.774166107177734
2018-09-07,37.3914680480957
2018-09-10,37.828189849853516
2018-09-11,37.47251510620117
2018-09-12,37.58055877685547
2018-09-13,37.715633392333984
2018-09-14,37.639095306396484
2018-09-17,36.41447067260742
2018-09-18,36.193851470947266
2018-09-19,36.63508605957031
2018-09-20,37.54004669189453
2018-09-21,37.25639724731445
2018-09-24,37.053802490234375
2018-09-25,35.46449279785156
2018-09-26,35.473487854003906
2018-09-27,35.3924560546875
2018-09-28,35.52751922607422
2018-10-01,34.739627838134766
2018-10-02,34.96023941040039
2018-10-03,33.8211555480957
2018-10-04,32.15980911254883
2018-10-05,31.191823959350586
2018-10-08,30.480457305908203
2018-10-09,30.336389541625977
2018-10-10,29.913169860839844
2018-10-11,30.480457305908203
2018-10-12,30.732595443725586
2018-10-15,30.714580535888672
2018-10-16,31.133296966552734
2018-10-17,31.08826446533203
2018-10-18,30.412935256958008
2018-10-19,30.178810119628906
2018-10-22,30.08876609802246
2018-10-23,30.26435089111328
2018-10-24,27.598995208740234
2018-10-25,28.143775939941406
2018-10-26,28.080747604370117
2018-10-29,28.04473114013672
2018-10-30,29.197311401367188
2018-10-31,29.616018295288086
2018-11-01,31.682579040527344
2018-11-02,31.39892578125
2018-11-05,31.214338302612305
2018-11-06,31.529491424560547
2018-11-07,31.651063919067383
2018-11-08,33.519508361816406
2018-11-09,32.47498321533203
2018-11-12,31.3629207611084
2018-11-13,31.903181076049805
2018-11-14,32.42544937133789
2018-11-15,33.92470932006836
2018-11-16,34.041770935058594
2018-11-19,33.262874603271484
2018-11-20,33.02985382080078
2018-11-21,33.02985382080078
2018-11-23,33.631629943847656
2018-11-26,34.26960754394531
2018-11-27,33.35110092163086
2018-11-28,34.33747482299805
2018-11-29,33.67235565185547
2018-11-30,33.93478012084961
2018-12-03,35.183589935302734
2018-12-04,33.699501037597656
2018-12-06,33.210845947265625
2018-12-07,31.790109634399414
2018-12-10,32.532142639160156
2018-12-11,32.667884826660156
2018-12-12,33.29228973388672
2018-12-13,32.77194595336914
2018-12-14,32.41450500488281
2018-12-17,32.219947814941406
2018-12-18,32.64073181152344
2018-12-19,31.043548583984375
2018-12-20,31.088777542114258
2018-12-21,30.763010025024414
2018-12-24,29.740442276000977
2018-12-26,31.84440040588379
2018-12-27,32.34663772583008
2018-12-28,32.41450500488281
2018-12-31,32.541194915771484
2019-01-02,32.283294677734375
2019-01-03,30.007402420043945
2019-01-04,31.224523544311523
2019-01-07,32.138511657714844
2019-01-08,33.01174545288086
2019-01-09,34.31938171386719
2019-01-10,34.66777038574219
2019-01-11,34.89853286743164
2019-01-14,33.590911865234375
2019-01-15,33.939308166503906
2019-01-16,33.97098159790039
2019-01-17,34.45512008666992
2019-01-18,35.12929153442383
2019-01-22,34.0162239074707
2019-01-23,33.64520263671875
2019-01-24,35.49126434326172
2019-01-25,36.48215103149414
2019-01-28,36.31022262573242
2019-01-29,35.966346740722656
2019-01-30,36.418819427490234
2019-01-31,36.36451721191406
2019-02-01,37.043216705322266
2019-02-04,37.36445999145508
2019-02-05,37.6630859375
2019-02-06,40.4095458984375
2019-02-07,39.848480224609375
2019-02-08,39.549861907958984
2019-02-11,40.25117111206055
2019-02-12,41.40495681762695
2019-02-13,41.260162353515625
2019-02-14,40.99321746826172
2019-02-15,41.21944046020508
2019-02-19,41.033939361572266
2019-02-20,40.727294921875
2019-02-21,40.432003021240234
2019-02-22,40.45018005371094
2019-02-25,40.799983978271484
2019-02-26,40.459259033203125
2019-02-27,39.55521774291992
2019-02-28,39.46435546875
2019-03-01,40.26845932006836
2019-03-04,40.23665237426758
2019-03-05,39.64607238769531
2019-03-06,39.28719711303711
2019-03-07,38.36497497558594
2019-03-08,38.63755798339844
2019-03-11,39.43256378173828
2019-03-12,39.20541000366211
2019-03-13,38.642093658447266
2019-03-14,38.160545349121094
2019-03-15,39.11454772949219
2019-03-18,38.76475143432617
2019-03-19,39.11454772949219
2019-03-20,38.28773880004883
2019-03-21,39.69605255126953
2019-03-22,38.805641174316406
2019-03-25,38.07876968383789
2019-03-26,38.27412033081055
2019-03-27,36.965755462646484
2019-03-28,36.86581802368164
2019-03-29,37.688079833984375
2019-04-01,39.732398986816406
2019-04-02,39.85050964355469
2019-04-03,41.0225830078125
2019-04-04,41.4632453918457
2019-04-05,42.212825775146484
2019-04-08,42.73072052001953
2019-04-09,42.20375061035156
2019-04-10,42.817039489746094
2019-04-11,42.68983459472656
2019-04-12,43.32129669189453
2019-04-15,43.43032455444336
2019-04-16,44.416141510009766
2019-04-17,45.09757614135742
2019-04-18,44.84318161010742
2019-04-22,44.33891296386719
2019-04-23,44.593326568603516
2019-04-24,44.90223693847656
2019-04-25,44.28440856933594
2019-04-26,44.70690155029297
2019-04-29,44.84771728515625
2019-04-30,45.37924575805664
2019-05-01,44.95674514770508
2019-05-02,45.48373031616211
2019-05-03,45.769935607910156
2019-05-06,44.0572509765625
2019-05-07,42.7716064453125
2019-05-08,41.585914611816406
2019-05-09,40.60463333129883
2019-05-10,40.54103088378906
2019-05-13,37.983375549316406
2019-05-14,38.46037292480469
2019-05-15,38.978275299072266
2019-05-16,38.65117645263672
2019-05-17,37.82437515258789
2019-05-20,36.293949127197266
2019-05-21,37.393619537353516
2019-05-22,37.3388557434082
2019-05-23,37.22935104370117
2019-05-24,36.69548034667969
2019-05-28,36.09773254394531
2019-05-29,36.75480651855469
2019-05-30,37.11527633666992
2019-05-31,36.51752853393555
2019-06-03,36.38975524902344
2019-06-04,38.44766616821289
2019-06-05,37.567012786865234
2019-06-06,37.932037353515625
2019-06-07,38.1784553527832
2019-06-10,39.12755584716797
2019-06-11,38.94047164916992
2019-06-12,38.242332458496094
2019-06-13,38.37466049194336
2019-06-14,37.95942687988281
2019-06-17,37.065086364746094
2019-06-18,38.785335540771484
2019-06-19,38.6712532043457
2019-06-20,39.04998016357422
2019-06-21,38.83096694946289
2019-06-24,38.844635009765625
2019-06-25,38.30165100097656
2019-06-26,39.77549743652344
2019-06-27,39.76180648803711
2019-06-28,39.5610466003418
2019-07-01,41.70564270019531
2019-07-02,40.94816970825195
2019-07-03,40.96186828613281
2019-07-05,40.71547317504883
2019-07-08,40.122276306152344
2019-07-09,40.710906982421875
2019-07-10,40.77479553222656
2019-07-11,40.94361877441406
2019-07-12,41.84709167480469
2019-07-15,42.25319290161133
2019-07-16,41.40904235839844
2019-07-17,41.41360855102539
2019-07-18,42.39008331298828
2019-07-19,42.1208610534668
2019-07-22,42.69124221801758
2019-07-23,43.608402252197266
2019-07-24,45.55679702758789
2019-07-25,44.740020751953125
2019-07-26,44.76739501953125
2019-07-29,44.89059829711914
2019-07-30,44.25634002685547
2019-07-31,43.083656311035156
2019-08-01,41.79689025878906
2019-08-02,40.18159866333008
2019-08-05,38.155635833740234
2019-08-06,38.81269454956055
2019-08-07,40.34587097167969
2019-08-08,41.43185806274414
2019-08-09,40.085777282714844
2019-08-12,39.83481216430664
2019-08-13,41.24020767211914
2019-08-14,39.656856536865234
2019-08-15,39.62491226196289
2019-08-16,40.327613830566406
2019-08-19,41.08963394165039
2019-08-20,40.72584915161133
2019-08-21,40.7854118347168
2019-08-22,41.04197311401367
2019-08-23,38.75117874145508
2019-08-26,38.81991195678711
2019-08-27,38.64580154418945
2019-08-28,38.88862991333008
2019-08-29,39.66292190551758
2019-08-30,39.55296325683594
2019-09-03,38.893211364746094
2019-09-04,39.64000701904297
2019-09-05,40.698360443115234
2019-09-06,41.47264862060547
2019-09-09,42.09116744995117
2019-09-10,42.4118766784668
2019-09-11,43.71764373779297
2019-09-12,43.74054718017578
2019-09-13,43.52521896362305
2019-09-16,43.27322769165039
2019-09-17,42.957088470458984
2019-09-18,42.87003707885742
2019-09-19,42.37523651123047
2019-09-20,41.440582275390625
2019-09-23,42.11408615112305
2019-09-24,41.52762985229492
2019-09-25,42.61347579956055
2019-09-26,42.320247650146484
2019-09-27,41.82543182373047
2019-09-30,42.56765365600586
2019-10-01,42.57224655151367
2019-10-02,41.4818229675293
2019-10-03,42.013275146484375
2019-10-04,42.94792938232422
2019-10-07,42.30651092529297
2019-10-08,40.90911865234375
2019-10-09,41.77961730957031
2019-10-10,42.33857727050781
2019-10-11,43.76345443725586
2019-10-14,43.836753845214844
2019-10-15,44.35447311401367
2019-10-16,44.02001953125
2019-10-17,43.84134292602539
2019-10-18,43.5297966003418
2019-10-21,44.79890060424805
2019-10-22,44.15288543701172
2019-10-23,42.60430145263672
2019-10-24,43.14493179321289
2019-10-25,43.021236419677734
2019-10-28,43.79551696777344
2019-10-29,43.43815994262695
2019-10-30,43.70848083496094
2019-10-31,43.199920654296875
2019-11-01,44.436946868896484
2019-11-04,45.715213775634766
2019-11-05,45.825164794921875
2019-11-06,43.80928421020508
2019-11-07,43.690147399902344
2019-11-08,44.07958221435547
2019-11-11,43.32820129394531
2019-11-12,42.920440673828125
2019-11-13,43.10828399658203
2019-11-14,42.892948150634766
2019-11-15,43.341941833496094
2019-11-18,42.34773635864258
2019-11-19,42.44395065307617
2019-11-20,41.92738723754883
2019-11-21,41.8583984375
2019-11-22,42.1619873046875
2019-11-25,43.06354904174805
2019-11-26,43.86851119995117
2019-11-27,43.974308013916016
2019-11-29,43.486732482910156
2019-12-02,43.334938049316406
2019-12-03,42.25857925415039
2019-12-04,44.40669250488281
2019-12-05,44.48488998413086
2019-12-06,45.42786407470703
2019-12-09,45.54745101928711
2019-12-10,45.28986740112305
2019-12-11,45.69923782348633
2019-12-12,47.4517822265625
2019-12-13,46.959590911865234
2019-12-16,47.497779846191406
2019-12-17,47.13439178466797
2019-12-18,46.8722038269043
2019-12-19,47.08839797973633
2019-12-20,48.146358489990234
2019-12-23,48.28894805908203
2019-12-24,48.3211555480957
2019-12-26,48.725929260253906
2019-12-27,48.51894760131836
2019-12-30,48.293556213378906
2019-12-31,48.16935348510742
2020-01-02,49.49409484863281
2020-01-03,48.408546447753906
2020-01-06,47.71397399902344
2020-01-07,50.91545486450195
2020-01-08,50.271484375
2020-01-09,50.7452507019043
2020-01-10,50.97984313964844
2020-01-13,51.15463638305664
2020-01-14,50.653263092041016
2020-01-15,49.48490905761719
2020-01-16,50.05527877807617
2020-01-17,50.32667922973633
2020-01-21,50.248477935791016
2020-01-22,50.299076080322266
2020-01-23,50.71765899658203
2020-01-24,49.319305419921875
2020-01-27,47.368980407714844
2020-01-28,47.93016815185547
2020-01-29,47.129783630371094
2020-01-30,46.71580505371094
2020-01-31,44.839088439941406
2020-02-03,44.871280670166016
2020-02-04,46.78481674194336
2020-02-05,49.912689208984375
2020-02-06,49.898887634277344
2020-02-07,48.8547248840332
2020-02-10,49.74709701538086
2020-02-11,50.07368850708008
2020-02-12,50.46006393432617
2020-02-13,50.76826477050781
2020-02-14,50.303672790527344
2020-02-18,49.19972229003906
2020-02-19,50.5152587890625
2020-02-20,49.90467071533203
2020-02-21,48.49702072143555
2020-02-24,46.21246337890625
2020-02-25,44.850975036621094
2020-02-26,43.73869323730469
2020-02-27,41.48183822631836
2020-02-28,41.86491012573242
2020-03-02,43.946388244628906
2020-03-03,41.26492691040039
2020-03-04,43.04179763793945
2020-03-05,40.92800521850586
2020-03-06,40.13418197631836
2020-03-09,35.98046875
2020-03-10,37.60503005981445
2020-03-11,33.875911712646484
2020-03-12,28.762222290039062
2020-03-13,32.292884826660156
2020-03-16,25.73923110961914
2020-03-17,28.845293045043945
2020-03-18,26.745359420776367
2020-03-19,27.949935913085938
2020-03-20,27.525333404541016
2020-03-23,30.234481811523438
2020-03-24,34.946651458740234
2020-03-25,34.582054138183594
2020-03-26,34.392818450927734
2020-03-27,31.47598648071289
2020-03-30,31.84058952331543
2020-03-31,31.29137420654297
2020-04-01,28.97913932800293
2020-04-02,29.98988151550293
2020-04-03,29.55604362487793
2020-04-06,34.14360046386719
2020-04-07,33.84821701049805
2020-04-08,36.700439453125
2020-04-09,36.20661163330078
2020-04-13,36.718910217285156
2020-04-14,37.81733703613281
2020-04-15,36.261993408203125
2020-04-16,35.79585266113281
2020-04-17,37.078887939453125
2020-04-20,35.865081787109375
2020-04-21,34.54512023925781
2020-04-22,36.47430419921875
2020-04-23,36.36814880371094
2020-04-24,37.84964370727539
2020-04-27,39.09575271606445
2020-04-28,40.314178466796875
2020-04-29,42.58488082885742
2020-04-30,40.489566802978516
2020-05-01,37.62349319458008
2020-05-04,37.85425567626953
2020-05-05,38.523468017578125
2020-05-06,38.65731430053711
2020-05-07,39.46036148071289
2020-05-08,41.39876937866211
2020-05-11,40.75262451171875
2020-05-12,39.68650817871094
2020-05-13,38.7449951171875
2020-05-14,39.59882354736328
2020-05-15,38.56039047241211
2020-05-18,41.084930419921875
2020-05-19,40.678794860839844
2020-05-20,42.31387710571289
2020-05-21,40.61297607421875
2020-05-22,40.6963996887207
2020-05-26,43.495704650878906
2020-05-27,44.8397331237793
2020-05-28,44.227962493896484
2020-05-29,44.501399993896484
2020-06-01,44.371639251708984
2020-06-02,44.88143539428711
2020-06-03,50.4197883605957
2020-06-04,49.52067184448242
2020-06-05,50.98057174682617
2020-06-08,50.271484375
2020-06-09,49.0015983581543
2020-06-10,48.362022399902344
2020-06-11,45.164154052734375
2020-06-12,46.17449188232422
2020-06-15,46.92530059814453
2020-06-16,48.097843170166016
2020-06-17,48.47324752807617
2020-06-18,48.33422088623047
2020-06-19,47.94491195678711
2020-06-22,48.06541442871094
2020-06-23,48.23688507080078
2020-06-24,46.84650802612305
2020-06-25,47.26362609863281
2020-06-26,46.36914825439453
2020-06-29,47.537071228027344
2020-06-30,48.806949615478516
2020-07-01,47.79197692871094
2020-07-02,48.4825325012207
2020-07-06,49.93779373168945
2020-07-07,48.65864181518555
2020-07-08,48.19054412841797
2020-07-09,49.8450927734375
2020-07-10,49.409454345703125
2020-07-13,48.4639892578125
2020-07-14,49.854366302490234
2020-07-15,49.99802780151367
2020-07-16,48.95988464355469
2020-07-17,48.97379684448242
2020-07-20,49.90535354614258
2020-07-21,49.4465217590332
2020-07-22,48.42690658569336
2020-07-23,47.05506134033203
2020-07-24,46.44329833984375
2020-07-27,47.7780647277832
2020-07-28,46.586971282958984
2020-07-29,47.592681884765625
2020-07-30,47.38875961303711
2020-07-31,47.14775085449219
2020-08-03,48.60302734375
2020-08-04,49.73851013183594
2020-08-05,45.650779724121094
2020-08-06,45.9705810546875
2020-08-07,45.86861038208008
2020-08-10,46.46648025512695
2020-08-11,46.64259719848633
2020-08-12,47.31460189819336
2020-08-13,46.614784240722656
2020-08-14,46.43866729736328
2020-08-17,47.903202056884766
2020-08-18,49.75240707397461
2020-08-19,50.10927200317383
2020-08-20,48.79226303100586
2020-08-21,50.19204330444336
2020-08-24,49.95487594604492
2020-08-25,50.68964385986328
2020-08-26,50.052528381347656
2020-08-27,49.95022201538086
2020-08-28,51.39650344848633
2020-08-31,51.01517105102539
2020-09-01,52.247528076171875
2020-09-02,53.335731506347656
2020-09-03,50.69429397583008
2020-09-04,50.29435348510742
2020-09-08,47.84357452392578
2020-09-09,47.178565979003906
2020-09-10,46.78329086303711
2020-09-11,46.82979202270508
2020-09-14,47.53199768066406
2020-09-15,48.187713623046875
2020-09-16,48.16446304321289
2020-09-17,48.141204833984375
2020-09-18,47.15531921386719
2020-09-21,45.80669403076172
2020-09-22,46.13222122192383
2020-09-23,45.411407470703125
2020-09-24,45.457908630371094
2020-09-25,46.06247329711914
2020-09-28,47.931941986083984
2020-09-29,47.778472900390625
2020-09-30,47.787776947021484
2020-10-01,49.782806396484375
2020-10-02,48.2528190612793
2020-10-05,49.90372085571289
2020-10-06,49.522377014160156
2020-10-07,50.59198760986328
2020-10-08,51.88945007324219
2020-10-09,53.005550384521484
2020-10-12,53.07530975341797
2020-10-13,51.88945007324219
2020-10-14,51.50346374511719
2020-10-15,51.7778434753418
2020-10-16,51.5313606262207
2020-10-19,51.92665481567383
2020-10-20,51.7266960144043
2020-10-21,51.37790298461914
2020-10-22,52.32659149169922
2020-10-23,52.32659149169922
2020-10-26,51.029117584228516
2020-10-27,50.20133972167969
2020-10-28,47.685462951660156
2020-10-29,49.457275390625
2020-10-30,48.86667251586914
2020-11-02,48.8806266784668
2020-11-03,50.67568588256836
2020-11-04,52.69862365722656
2020-11-05,55.05174255371094
2020-11-06,58.26054000854492
2020-11-09,58.8325309753418
2020-11-10,56.69799041748047
2020-11-11,58.71162033081055
2020-11-12,57.41415786743164
2020-11-13,58.66511917114258
2020-11-16,60.29277038574219
2020-11-17,59.23247528076172
2020-11-18,58.06056594848633
2020-11-19,59.473358154296875
2020-11-20,61.09182357788086
2020-11-23,61.39033889770508
2020-11-24,62.295188903808594
2020-11-25,61.5302734375
2020-11-27,62.038665771484375
2020-11-30,62.68232345581055
2020-12-01,63.88570785522461
2020-12-02,64.07693481445312
2020-12-03,64.6039810180664
2020-12-04,67.2765884399414
2020-12-07,67.62639617919922
2020-12-08,67.51445007324219
2020-12-09,65.20567321777344
2020-12-10,65.2569808959961
2020-12-11,65.5834732055664
2020-12-14,65.99858093261719
2020-12-15,65.84000396728516
2020-12-16,64.74858093261719
2020-12-17,65.16835021972656
2020-12-18,64.37077331542969
2020-12-21,64.36611938476562
2020-12-22,63.87636184692383
2020-12-23,63.433265686035156
2020-12-24,63.79240036010742
2020-12-28,63.549888610839844
2020-12-29,63.04147720336914
2020-12-30,63.80173110961914
2020-12-31,64.41743469238281
2021-01-04,63.983646392822266
2021-01-05,65.38756561279297
2021-01-06,66.64225769042969
2021-01-07,69.35680389404297
2021-01-08,68.75048065185547
2021-01-11,68.94169616699219
2021-01-12,69.64601135253906
2021-01-13,70.28966522216797
2021-01-14,71.49302673339844
2021-01-15,69.29151916503906
2021-01-19,71.47904205322266
2021-01-20,71.07325744628906
2021-01-21,71.0452651977539
2021-01-22,70.0238037109375
2021-01-25,69.58069610595703
2021-01-26,67.62174224853516
2021-01-27,62.05265426635742
2021-01-28,64.66928100585938
2021-01-29,63.48458480834961
2021-02-01,66.34839630126953
2021-02-02,67.12730407714844
2021-02-03,65.23831939697266
2021-02-04,67.04338073730469
2021-02-05,67.83628845214844
2021-02-08,71.11522674560547
2021-02-09,70.91932678222656
2021-02-10,70.72810363769531
2021-02-11,73.52195739746094
2021-02-12,74.41749572753906
2021-02-16,75.67215728759766
2021-02-17,76.04996490478516
2021-02-18,73.01356506347656
2021-02-19,75.91259002685547
2021-02-22,72.5646743774414
2021-02-23,72.44309997558594
2021-02-24,73.52789306640625
2021-02-25,69.07182312011719
2021-02-26,71.3676528930664
2021-03-01,73.92536163330078
2021-03-02,71.11516571044922
2021-03-03,69.375732421875
2021-03-04,65.5041275024414
2021-03-05,68.00572204589844
2021-03-08,63.9423828125
2021-03-09,68.01506042480469
2021-03-10,66.07926177978516
2021-03-11,69.30091857910156
2021-03-12,68.945556640625
2021-03-15,69.93218231201172
2021-03-16,70.09114074707031
2021-03-17,71.9240951538086
2021-03-18,68.02910614013672
2021-03-19,70.16595458984375
2021-03-22,72.41036224365234
2021-03-23,70.12854766845703
2021-03-24,68.62291717529297
2021-03-25,68.80996704101562
2021-03-26,72.67221069335938
2021-03-29,70.53534698486328
2021-03-30,70.18933868408203
2021-03-31,72.57870483398438
2021-04-01,74.89324188232422
2021-04-05,76.59994506835938
2021-04-06,75.1597900390625
2021-04-07,74.67816925048828
2021-04-08,75.6507339477539
2021-04-09,75.62269592285156
2021-04-12,74.23863220214844
2021-04-13,73.5793228149414
2021-04-14,73.09305572509766
2021-04-15,75.01013946533203
2021-04-16,74.01419830322266
2021-04-19,72.02228546142578
2021-04-20,70.01164245605469
2021-04-21,72.31217956542969
2021-04-22,70.77850341796875
2021-04-23,73.12110137939453
2021-04-26,74.4209976196289
2021-04-27,73.6401138305664
2021-04-28,72.29814910888672
2021-04-29,72.90132904052734
2021-04-30,70.27350616455078
2021-05-03,69.26351928710938
2021-05-04,67.74386596679688
2021-05-05,68.09922790527344
2021-05-06,68.50602722167969
2021-05-07,70.02100372314453
2021-05-10,67.00975799560547
2021-05-11,68.03843688964844
2021-05-12,65.0599136352539
2021-05-13,66.45333862304688
2021-05-14,68.01974487304688
2021-05-17,67.10794067382812
2021-05-18,66.59827423095703
2021-05-19,68.73046875
2021-05-20,70.87476348876953
2021-05-21,70.2464370727539
2021-05-24,72.2580337524414
2021-05-25,72.56281280517578
2021-05-26,72.93324279785156
2021-05-27,73.03172302246094
2021-05-28,73.59439849853516
2021-06-01,72.8301010131836
2021-06-02,72.9098129272461
