,LH
2021-06-09,215.0746307373047
2021-06-10,216.5848846435547
2021-06-11,214.5435791015625
2021-06-14,215.60572814941406
2021-06-15,216.10357666015625
2021-06-16,214.99163818359375
2021-06-17,215.8961639404297
2021-06-18,215.9044647216797
2021-06-21,220.16958618164062
2021-06-22,221.82089233398438
2021-06-23,218.9414825439453
2021-06-24,219.88742065429688
2021-06-25,221.75450134277344
2021-06-28,224.0945281982422
2021-06-29,229.0234832763672
2021-06-30,228.89906311035156
2021-07-01,230.67478942871094
2021-07-02,230.64161682128906
2021-07-06,231.1560821533203
2021-07-07,233.3965301513672
2021-07-08,229.96116638183594
2021-07-09,233.19737243652344
2021-07-12,233.56248474121094
2021-07-13,232.10205078125
2021-07-14,230.05242919921875
2021-07-15,229.8118133544922
2021-07-16,229.3968963623047
2021-07-19,228.0443572998047
2021-07-20,229.6707305908203
2021-07-21,230.25990295410156
2021-07-22,233.25546264648438
2021-07-23,235.47100830078125
2021-07-26,233.25546264648438
2021-07-27,234.93994140625
2021-07-28,234.98974609375
2021-07-29,244.5074920654297
2021-07-30,245.74388122558594
2021-08-02,246.9553985595703
2021-08-03,249.0049591064453
2021-08-04,249.0049591064453
2021-08-05,248.0341339111328
2021-08-06,247.48643493652344
2021-08-09,249.89288330078125
2021-08-10,250.30776977539062
2021-08-11,248.93028259277344
2021-08-12,249.3700714111328
2021-08-13,250.6313934326172
2021-08-16,254.18289184570312
2021-08-17,253.4692840576172
2021-08-18,249.30369567871094
2021-08-19,251.23715209960938
2021-08-20,254.13307189941406
2021-08-23,252.0171661376953
2021-08-24,250.68946838378906
2021-08-25,252.47352600097656
2021-08-26,250.29115295410156
2021-08-27,249.3700714111328
2021-08-30,251.57733154296875
2021-08-31,251.7433319091797
2021-09-01,253.0626678466797
2021-09-02,255.85910034179688
2021-09-03,254.45664978027344
2021-09-07,251.8096466064453
2021-09-08,254.8052520751953
2021-09-09,251.56072998046875
2021-09-10,249.7268829345703
2021-09-13,246.8309326171875
2021-09-14,246.28326416015625
2021-09-15,248.6896209716797
2021-09-16,246.30813598632812
2021-09-17,245.5613250732422
2021-09-20,243.8851318359375
2021-09-21,244.09259033203125
2021-09-22,241.85214233398438
2021-09-23,246.23345947265625
2021-09-24,245.9264373779297
2021-09-27,241.2463836669922
2021-09-28,234.8403778076172
2021-09-29,238.07656860351562
2021-09-30,233.53758239746094
2021-10-01,231.91119384765625
2021-10-04,228.22691345214844
2021-10-05,229.10647583007812
2021-10-06,228.53390502929688
2021-10-07,231.76181030273438
2021-10-08,230.96522521972656
2021-10-11,227.54649353027344
2021-10-12,227.34732055664062
2021-10-13,226.92410278320312
2021-10-14,228.78286743164062
2021-10-15,225.37240600585938
2021-10-18,227.6045684814453
2021-10-19,229.0649871826172
2021-10-20,231.2141571044922
2021-10-21,232.18499755859375
2021-10-22,234.12673950195312
2021-10-25,233.23057556152344
2021-10-26,235.29676818847656
2021-10-27,232.749267578125
2021-10-28,236.6825408935547
2021-10-29,238.16783142089844
2021-11-01,239.6282958984375
2021-11-02,237.52061462402344
2021-11-03,238.55787658691406
2021-11-04,235.86102294921875
2021-11-05,228.0609130859375
2021-11-08,232.848876953125
2021-11-09,229.4799041748047
2021-11-10,235.52911376953125
2021-11-11,238.0516815185547
2021-11-12,246.64004516601562
2021-11-15,236.74891662597656
2021-11-16,239.28807067871094
2021-11-17,240.4165802001953
2021-11-18,238.55787658691406
2021-11-19,235.0976104736328
2021-11-22,235.4627227783203
2021-11-23,237.2467803955078
2021-11-24,235.43780517578125
2021-11-26,240.0597686767578
2021-11-29,242.23382568359375
2021-11-30,236.76548767089844
2021-12-01,236.8650665283203
2021-12-02,241.69448852539062
2021-12-03,240.9061737060547
2021-12-06,240.026611328125
2021-12-07,245.71067810058594
2021-12-08,246.30813598632812
2021-12-09,233.97738647460938
2021-12-10,239.30467224121094
2021-12-13,242.66534423828125
2021-12-14,244.5074920654297
2021-12-15,254.87989807128906
2021-12-16,257.3443908691406
2021-12-17,255.51048278808594
2021-12-20,256.7469787597656
2021-12-21,251.0877227783203
2021-12-22,252.4403533935547
2021-12-23,250.5234832763672
2021-12-27,254.58946228027344
2021-12-28,254.7471466064453
2021-12-29,256.1329345703125
2021-12-30,260.00799560546875
2021-12-31,260.7300109863281
2022-01-03,247.42837524414062
2022-01-04,240.8148956298828
2022-01-05,237.79444885253906
2022-01-06,239.43743896484375
2022-01-07,236.7156982421875
2022-01-10,241.98489379882812
2022-01-11,242.2504425048828
2022-01-12,234.65780639648438
2022-01-13,230.52540588378906
2022-01-14,229.0898895263672
2022-01-18,225.5217742919922
2022-01-19,225.72091674804688
2022-01-20,224.76666259765625
2022-01-21,225.3474884033203
2022-01-24,225.8288116455078
2022-01-25,222.42665100097656
2022-01-26,221.38937377929688
2022-01-27,220.50152587890625
2022-01-28,224.11109924316406
2022-01-31,225.17324829101562
2022-02-01,226.5009307861328
2022-02-02,226.6834716796875
2022-02-03,230.7080078125
2022-02-04,230.25161743164062
2022-02-07,227.82858276367188
2022-02-08,230.84075927734375
2022-02-09,233.71185302734375
2022-02-10,234.159912109375
2022-02-11,229.23924255371094
2022-02-14,226.26856994628906
2022-02-15,219.5804443359375
2022-02-16,223.7294158935547
2022-02-17,217.3399658203125
2022-02-18,219.45596313476562
2022-02-22,221.15704345703125
2022-02-23,222.78341674804688
2022-02-24,225.4636993408203
2022-02-25,229.54624938964844
2022-02-28,225.09027099609375
2022-03-01,223.2564239501953
2022-03-02,224.40985107421875
2022-03-03,224.41812133789062
2022-03-04,223.33108520507812
2022-03-07,221.34791564941406
2022-03-08,215.59742736816406
2022-03-09,220.41851806640625
2022-03-10,220.9081268310547
2022-03-11,220.30235290527344
2022-03-14,220.44342041015625
2022-03-15,225.31431579589844
2022-03-16,227.38052368164062
2022-03-17,227.6376953125
2022-03-18,228.38455200195312
2022-03-21,229.57115173339844
2022-03-22,230.21841430664062
2022-03-23,225.4470977783203
2022-03-24,225.2396240234375
2022-03-25,227.3306884765625
2022-03-28,229.3720245361328
2022-03-29,229.64585876464844
2022-03-30,223.2149200439453
2022-03-31,218.78382873535156
2022-04-01,218.3772430419922
2022-04-04,218.50999450683594
2022-04-05,219.27342224121094
2022-04-06,219.7961883544922
2022-04-07,225.61306762695312
2022-04-08,229.64585876464844
2022-04-11,226.05284118652344
2022-04-12,222.9328155517578
2022-04-13,223.15687561035156
2022-04-14,223.2481231689453
2022-04-18,221.65492248535156
2022-04-19,224.99072265625
2022-04-20,230.57521057128906
2022-04-21,229.27244567871094
2022-04-22,222.81663513183594
2022-04-25,219.1489715576172
2022-04-26,207.5401153564453
2022-04-27,209.971435546875
2022-04-28,199.69854736328125
2022-04-29,199.38320922851562
2022-05-02,201.6485595703125
2022-05-03,203.5570831298828
2022-05-04,210.51907348632812
2022-05-05,209.06692504882812
2022-05-06,208.68521118164062
2022-05-09,200.19639587402344
2022-05-10,199.6819305419922
2022-05-11,197.98086547851562
2022-05-12,203.00112915039062
2022-05-13,202.98451232910156
2022-05-16,201.1257781982422
2022-05-17,205.58177185058594
2022-05-18,201.77023315429688
2022-05-19,205.08245849609375
2022-05-20,206.8467559814453
2022-05-23,207.6373291015625
2022-05-24,207.3460693359375
2022-05-25,205.8896942138672
2022-05-26,208.1782989501953
2022-05-27,214.60296630859375
2022-05-31,205.32376098632812
2022-06-01,204.54151916503906
2022-06-02,207.04647827148438
2022-06-03,202.76890563964844
2022-06-06,201.3791046142578
2022-06-07,204.30018615722656
2022-06-08,197.53427124023438
2022-06-09,191.2344207763672
2022-06-10,186.8902587890625
2022-06-13,180.14930725097656
2022-06-14,177.9772491455078
2022-06-15,182.2215576171875
2022-06-16,181.5391387939453
2022-06-17,188.2633819580078
2022-06-21,191.02635192871094
2022-06-22,194.1221923828125
2022-06-23,199.41505432128906
2022-06-24,201.86178588867188
2022-06-27,200.82151794433594
2022-06-28,196.3691864013672
2022-06-29,199.7313232421875
2022-06-30,195.0376434326172
2022-07-01,200.51361083984375
2022-07-05,199.72299194335938
2022-07-06,202.96031188964844
2022-07-07,203.38473510742188
2022-07-08,203.01025390625
2022-07-11,201.92005920410156
2022-07-12,199.6564178466797
2022-07-13,199.97265625
2022-07-14,200.0392303466797
2022-07-15,203.48458862304688
2022-07-18,200.46365356445312
2022-07-19,204.6746826171875
2022-07-20,204.12539672851562
2022-07-21,207.29612731933594
2022-07-22,205.007568359375
2022-07-25,205.4652862548828
2022-07-26,205.49021911621094
2022-07-27,207.6123809814453
2022-07-28,210.03414916992188
2022-07-29,218.19815063476562
2022-08-01,214.66122436523438
2022-08-02,210.12567138671875
2022-08-03,210.36700439453125
2022-08-04,210.0424346923828
2022-08-05,211.93992614746094
2022-08-08,212.88861083984375
2022-08-09,210.42526245117188
2022-08-10,215.6349334716797
2022-08-11,215.32701110839844
2022-08-12,215.89291381835938
2022-08-15,216.50042724609375
2022-08-16,215.66818237304688
2022-08-17,211.38705444335938
2022-08-18,208.98361206054688
2022-08-19,208.05728149414062
2022-08-22,203.20030212402344
2022-08-23,199.32806396484375
2022-08-24,194.27915954589844
2022-08-25,197.83425903320312
2022-08-26,191.24143981933594
2022-08-29,191.6670379638672
2022-08-30,190.28172302246094
2022-08-31,187.9951171875
2022-09-01,189.5139617919922
2022-09-02,188.38735961914062
2022-09-06,188.68777465820312
2022-09-07,193.5614471435547
2022-09-08,198.8440399169922
2022-09-09,198.88577270507812
2022-09-12,201.34764099121094
2022-09-13,190.63221740722656
2022-09-14,186.0673370361328
2022-09-15,187.035400390625
2022-09-16,186.92691040039062
2022-09-19,186.5597381591797
2022-09-20,183.7723846435547
2022-09-21,178.08921813964844
2022-09-22,177.78042602539062
2022-09-23,176.63714599609375
2022-09-26,175.61065673828125
2022-09-27,172.44776916503906
2022-09-28,176.93756103515625
2022-09-29,173.58273315429688
2022-09-30,170.92059326171875
2022-10-03,176.75396728515625
2022-10-04,180.26734924316406
2022-10-05,179.44949340820312
2022-10-06,175.4771270751953
2022-10-07,171.58824157714844
2022-10-10,171.67164611816406
2022-10-11,170.49496459960938
2022-10-12,170.93727111816406
2022-10-13,174.65928649902344
2022-10-14,174.13352966308594
2022-10-17,177.2797088623047
2022-10-18,177.7470245361328
2022-10-19,174.26705932617188
2022-10-20,176.21986389160156
2022-10-21,176.6788330078125
2022-10-24,179.1824493408203
2022-10-25,190.4486541748047
2022-10-26,191.90074157714844
2022-10-27,180.5093536376953
2022-10-28,187.17727661132812
2022-10-31,185.14935302734375
2022-11-01,185.73353576660156
2022-11-02,187.41928100585938
2022-11-03,186.5847625732422
2022-11-04,190.2650146484375
2022-11-07,195.08863830566406
2022-11-08,196.60751342773438
2022-11-09,192.3931121826172
2022-11-10,202.84979248046875
2022-11-11,207.77352905273438
2022-11-14,204.5689239501953
2022-11-15,205.1113739013672
2022-11-16,204.0567626953125
2022-11-17,194.99221801757812
2022-11-18,192.6570587158203
2022-11-21,197.42784118652344
2022-11-22,198.1560516357422
2022-11-23,199.4449920654297
2022-11-25,202.02291870117188
2022-11-28,199.50357055664062
2022-11-29,200.69207763671875
2022-11-30,201.46212768554688
2022-12-01,202.3577117919922
2022-12-02,202.19029235839844
2022-12-05,197.85470581054688
2022-12-06,195.9798583984375
2022-12-07,195.5864715576172
2022-12-08,197.26048278808594
2022-12-09,195.48606872558594
2022-12-12,190.4557647705078
2022-12-13,193.45220947265625
2022-12-14,193.02532958984375
2022-12-15,191.91212463378906
2022-12-16,189.98704528808594
2022-12-19,191.67779541015625
2022-12-20,189.81130981445312
2022-12-21,194.12176513671875
2022-12-22,193.9376220703125
2022-12-23,193.8874053955078
2022-12-27,194.98385620117188
2022-12-28,193.56935119628906
2022-12-29,197.10140991210938
2022-12-30,197.0930633544922
2023-01-03,199.0181427001953
2023-01-04,200.62515258789062
2023-01-05,200.8511199951172
2023-01-06,203.4039306640625
2023-01-09,203.76385498046875
2023-01-10,205.30389404296875
2023-01-11,212.7781524658203
2023-01-12,211.19625854492188
2023-01-13,210.6773223876953
2023-01-17,213.23011779785156
2023-01-18,210.37600708007812
2023-01-19,211.41387939453125
2023-01-20,213.9248504638672
2023-01-23,215.7996826171875
2023-01-24,212.58566284179688
2023-01-25,212.34291076660156
2023-01-26,212.769775390625
2023-01-27,212.84512329101562
2023-01-30,210.18350219726562
2023-01-31,211.02047729492188
2023-02-01,209.3632354736328
2023-02-02,213.422607421875
2023-02-03,208.69366455078125
2023-02-06,204.6426544189453
2023-02-07,206.93600463867188
2023-02-08,205.8646697998047
2023-02-09,203.72198486328125
2023-02-10,205.8060760498047
2023-02-13,207.68093872070312
2023-02-14,204.1153564453125
2023-02-15,207.77297973632812
2023-02-16,214.3433380126953
2023-02-17,214.48558044433594
2023-02-21,207.00296020507812
2023-02-22,203.46896362304688
2023-02-23,205.6598663330078
2023-02-24,203.3934326171875
2023-02-27,202.0083770751953
2023-02-28,200.92550659179688
2023-03-01,199.68313598632812
2023-03-02,201.00946044921875
2023-03-03,200.9171142578125
2023-03-06,199.0367889404297
2023-03-07,194.33599853515625
2023-03-08,193.0348663330078
2023-03-09,188.1577911376953
2023-03-10,186.83990478515625
2023-03-13,184.0446014404297
2023-03-14,186.54611206054688
2023-03-15,184.01942443847656
2023-03-16,183.91868591308594
2023-03-17,179.0667724609375
2023-03-20,182.4832763671875
2023-03-21,185.77381896972656
2023-03-22,182.1475067138672
2023-03-23,180.1832275390625
2023-03-24,183.3394775390625
2023-03-27,184.489501953125
2023-03-28,185.24497985839844
2023-03-29,186.20193481445312
2023-03-30,188.6195068359375
2023-03-31,192.5815887451172
2023-04-03,193.4797821044922
2023-04-04,193.5889129638672
2023-04-05,196.43455505371094
2023-04-06,194.89842224121094
2023-04-10,194.89842224121094
2023-04-11,195.38528442382812
2023-04-12,193.32028198242188
2023-04-13,194.5542449951172
2023-04-14,192.5228271484375
2023-04-17,194.31080627441406
2023-04-18,193.2783203125
2023-04-19,194.15130615234375
2023-04-20,194.36114501953125
2023-04-21,195.5867156982422
2023-04-24,195.1754150390625
2023-04-25,185.84939575195312
2023-04-26,186.1431427001953
2023-04-27,188.611083984375
2023-04-28,190.30674743652344
2023-05-01,192.7830352783203
2023-05-02,189.6687774658203
2023-05-03,189.70236206054688
2023-05-04,186.134765625
2023-05-05,187.91436767578125
2023-05-08,186.8314971923828
2023-05-09,187.00778198242188
2023-05-10,187.62059020996094
2023-05-11,184.74131774902344
2023-05-12,185.32052612304688
2023-05-15,187.10850524902344
2023-05-16,182.65113830566406
2023-05-17,182.8280029296875
2023-05-18,181.98580932617188
2023-05-19,182.60903930664062
2023-05-22,184.12503051757812
2023-05-23,184.35243225097656
2023-05-24,181.64048767089844
2023-05-25,179.70339965820312
2023-05-26,181.58154296875
2023-05-30,178.49061584472656
2023-05-31,178.9959259033203
2023-06-01,178.92013549804688
2023-06-02,182.74378967285156
2023-06-05,183.4175567626953
2023-06-06,183.53549194335938
2023-06-07,185.72523498535156
2023-06-08,185.9105224609375
2023-06-09,183.24070739746094
2023-06-12,189.11935424804688
2023-06-13,192.86721801757812
2023-06-14,191.1659393310547
2023-06-15,194.1810760498047
2023-06-16,197.30569458007812
2023-06-20,194.94747924804688
2023-06-21,196.21923828125
2023-06-22,197.84471130371094
2023-06-23,197.77732849121094
2023-06-26,198.91433715820312
2023-06-27,200.52294921875
2023-06-28,200.3966064453125
2023-06-29,202.5358123779297
2023-06-30,203.2517547607422
2023-07-03,204.812255859375
2023-07-05,205.32203674316406
2023-07-06,205.3416290283203
2023-07-07,204.18484497070312
2023-07-10,206.34156799316406
2023-07-11,207.57681274414062
2023-07-12,208.8806610107422
2023-07-13,207.57681274414062
2023-07-14,208.58656311035156
2023-07-17,208.4100799560547
2023-07-18,208.5375213623047
2023-07-19,212.8412322998047
2023-07-20,214.39993286132812
2023-07-21,214.89993286132812
2023-07-24,214.51760864257812
2023-07-25,217.3409881591797
2023-07-26,214.53720092773438
2023-07-27,211.8020477294922
2023-07-28,210.41978454589844
2023-07-31,209.72372436523438
2023-08-01,209.4100341796875
2023-08-02,210.71389770507812
2023-08-03,211.02760314941406
2023-08-04,210.99818420410156
2023-08-07,210.8899688720703
2023-08-08,210.36865234375
2023-08-09,212.68017578125
2023-08-10,210.5161895751953
2023-08-11,214.4310302734375
2023-08-14,214.4212188720703
2023-08-15,212.6211700439453
2023-08-16,211.58837890625
2023-08-17,209.41453552246094
2023-08-18,210.9194793701172
2023-08-21,212.09983825683594
2023-08-22,211.26376342773438
2023-08-23,211.42112731933594
2023-08-24,209.01124572753906
2023-08-25,208.71615600585938
2023-08-28,208.76535034179688
2023-08-29,207.8702392578125
2023-08-30,208.88339233398438
2023-08-31,204.69313049316406
2023-09-01,203.19801330566406
2023-09-05,201.10287475585938
2023-09-06,201.25042724609375
2023-09-07,201.8897705078125
2023-09-08,199.9815216064453
2023-09-11,198.6241455078125
2023-09-12,198.28970336914062
2023-09-13,201.16189575195312
2023-09-14,200.30612182617188
2023-09-15,198.3487091064453
2023-09-18,197.87657165527344
2023-09-19,201.3192901611328
2023-09-20,201.840576171875
2023-09-21,201.7815704345703
2023-09-22,201.79139709472656
2023-09-25,205.0078887939453
2023-09-26,201.99798583984375
2023-09-27,201.49632263183594
2023-09-28,199.93234252929688
2023-09-29,197.758544921875
2023-10-02,196.29293823242188
2023-10-03,197.1880340576172
2023-10-04,197.96510314941406
2023-10-05,197.50277709960938
2023-10-06,198.0929718017578
2023-10-09,199.0962677001953
2023-10-10,199.26351928710938
2023-10-11,196.61753845214844
2023-10-12,194.630615234375
2023-10-13,198.2601776123047
2023-10-16,198.04380798339844
2023-10-17,199.62742614746094
2023-10-18,198.4470672607422
2023-10-19,196.16506958007812
2023-10-20,196.5880126953125
2023-10-23,194.68960571289062
2023-10-24,195.3978271484375
2023-10-25,194.45355224609375
2023-10-26,202.54879760742188
2023-10-27,195.70274353027344
2023-10-30,194.9158477783203
2023-10-31,196.4601287841797
2023-11-01,200.61106872558594
2023-11-02,201.80125427246094
2023-11-03,206.7784423828125
2023-11-06,206.1095428466797
2023-11-07,204.28353881835938
2023-11-08,203.168212890625
2023-11-09,201.62847900390625
2023-11-10,202.12197875976562
2023-11-13,201.7567901611328
2023-11-14,205.3396759033203
2023-11-15,207.1952667236328
2023-11-16,207.9947509765625
2023-11-17,208.97190856933594
2023-11-20,208.35995483398438
2023-11-21,209.6134796142578
2023-11-22,208.8534698486328
2023-11-24,209.95892333984375
2023-11-27,209.99839782714844
2023-11-28,209.573974609375
2023-11-29,211.31112670898438
2023-11-30,214.09454345703125
2023-12-01,216.12779235839844
2023-12-04,219.11846923828125
2023-12-05,214.203125
2023-12-06,215.04208374023438
2023-12-07,214.80519104003906
2023-12-08,213.78855895996094
2023-12-11,213.34439086914062
2023-12-12,214.72622680664062
2023-12-13,218.5953369140625
2023-12-14,220.16470336914062
2023-12-15,216.65093994140625
2023-12-18,217.07533264160156
2023-12-19,221.14186096191406
2023-12-20,217.3319549560547
2023-12-21,219.26651000976562
2023-12-22,221.1122589111328
2023-12-26,222.4250030517578
2023-12-27,223.7179718017578
2023-12-28,224.11279296875
2023-12-29,224.3397979736328
2024-01-02,229.54139709472656
2024-01-03,223.75746154785156
2024-01-04,222.2966766357422
2024-01-05,222.4940643310547
2024-01-08,223.05667114257812
2024-01-09,225.22813415527344
2024-01-10,222.44471740722656
2024-01-11,220.07589721679688
2024-01-12,220.5792694091797
2024-01-16,218.89144897460938
2024-01-17,220.10548400878906
2024-01-18,224.3694305419922
2024-01-19,223.214599609375
2024-01-22,222.83953857421875
2024-01-23,223.74758911132812
2024-01-24,220.45094299316406
2024-01-25,223.70809936523438
2024-01-26,222.0005645751953
2024-01-29,224.1917724609375
2024-01-30,223.41201782226562
2024-01-31,219.41456604003906
2024-02-01,221.37872314453125
2024-02-02,218.6644287109375
2024-02-05,216.78909301757812
2024-02-06,219.39483642578125
2024-02-07,220.8062744140625
2024-02-08,219.90809631347656
2024-02-09,219.7008056640625
2024-02-12,224.4977264404297
2024-02-13,220.4311981201172
2024-02-14,225.149169921875
2024-02-15,219.2467803955078
2024-02-16,213.82803344726562
2024-02-20,212.87062072753906
2024-02-21,215.10130310058594
2024-02-22,214.94337463378906
2024-02-23,216.31533813476562
2024-02-26,213.3742218017578
2024-02-27,213.5920867919922
2024-02-28,212.7107391357422
2024-02-29,213.73072814941406
2024-03-01,215.87960815429688
2024-03-04,216.9689178466797
2024-03-05,214.047607421875
2024-03-06,215.68154907226562
2024-03-07,216.23611450195312
2024-03-08,215.3844757080078
2024-03-11,216.4044647216797
2024-03-12,214.75070190429688
2024-03-13,213.6514892578125
2024-03-14,206.97705078125
2024-03-15,207.17510986328125
2024-03-18,207.5019073486328
2024-03-19,208.91799926757812
2024-03-20,207.3236541748047
2024-03-21,209.23487854003906
2024-03-22,211.1857147216797
2024-03-25,211.6709442138672
2024-03-26,211.4431915283203
2024-03-27,214.46353149414062
2024-03-28,216.33514404296875
2024-04-01,214.2456817626953
2024-04-02,209.88845825195312
2024-04-03,210.17564392089844
2024-04-04,209.15567016601562
2024-04-05,209.20516967773438
2024-04-08,208.0762481689453
2024-04-09,208.0069580078125
2024-04-10,205.1549530029297
2024-04-11,204.49147033691406
2024-04-12,203.72897338867188
2024-04-15,201.3424072265625
2024-04-16,199.96591186523438
2024-04-17,198.0249786376953
2024-04-18,197.51004028320312
2024-04-19,199.52029418945312
2024-04-22,201.0948486328125
2024-04-23,205.9471893310547
2024-04-24,205.91748046875
2024-04-25,196.42076110839844
2024-04-26,196.47024536132812
2024-04-29,202.18414306640625
2024-04-30,199.41136169433594
2024-05-01,199.3618621826172
2024-05-02,198.30226135253906
2024-05-03,199.3618621826172
2024-05-06,199.08457946777344
2024-05-07,199.54010009765625
2024-05-08,199.64903259277344
2024-05-09,204.14488220214844
2024-05-10,205.65008544921875
2024-05-13,208.3238067626953
2024-05-14,209.145751953125
2024-05-15,211.13621520996094
2024-05-16,211.05699157714844
2024-05-17,208.5416717529297
2024-05-20,204.81826782226562
2024-05-21,203.34274291992188
2024-05-22,199.23312377929688
2024-05-23,195.17298889160156
2024-05-24,198.43299865722656
2024-05-28,194.9940948486328
2024-05-29,191.3265838623047
2024-05-30,192.2608642578125
2024-05-31,193.72190856933594
2024-06-03,193.8212890625
2024-06-04,195.48110961914062
2024-06-05,196.79306030273438
2024-06-06,197.2005615234375
2024-06-07,195.40159606933594
2024-06-10,194.72573852539062
2024-06-11,196.2165985107422
2024-06-12,195.16305541992188
2024-06-13,195.28233337402344
2024-06-14,198.66162109375
2024-06-17,200.33135986328125
2024-06-18,205.2412567138672
2024-06-20,206.1158905029297
2024-06-21,203.99887084960938
2024-06-24,206.73211669921875
2024-06-25,206.5730743408203
2024-06-26,202.00112915039062
2024-06-27,203.6510009765625
2024-06-28,202.26947021484375
2024-07-01,201.8917999267578
2024-07-02,201.4942169189453
2024-07-03,202.61734008789062
2024-07-05,203.3329620361328
2024-07-08,201.7228240966797
2024-07-09,198.1348419189453
2024-07-10,199.14862060546875
2024-07-11,204.99278259277344
2024-07-12,204.91326904296875
2024-07-15,206.22523498535156
2024-07-16,215.1802978515625
2024-07-17,214.4646759033203
2024-07-18,213.34156799316406
2024-07-19,210.08155822753906
2024-07-22,213.03346252441406
2024-07-23,205.82765197753906
2024-07-24,208.21302795410156
2024-07-25,208.44161987304688
2024-07-26,209.6144256591797
2024-07-29,209.46534729003906
2024-07-30,211.76126098632812
2024-07-31,214.1267547607422
2024-08-01,231.96734619140625
2024-08-02,234.56143188476562
2024-08-05,227.17672729492188
2024-08-06,224.49317932128906
2024-08-07,218.02285766601562
2024-08-08,223.3700714111328
2024-08-09,225.07958984375
2024-08-12,221.9785919189453
2024-08-13,223.1812286376953
2024-08-14,219.98085021972656
2024-08-15,223.191162109375
2024-08-16,226.1132354736328
2024-08-19,224.78140258789062
2024-08-20,224.3043212890625
2024-08-21,227.4351348876953
2024-08-22,228.7769012451172
2024-08-23,229.48257446289062
2024-08-26,228.78684997558594
2024-08-27,228.8067169189453
2024-08-28,229.2937469482422
2024-08-29,229.00460815429688
2024-08-30,229.20401000976562
2024-09-03,229.02455139160156
2024-09-04,227.3994140625
2024-09-05,226.66162109375
2024-09-06,223.24185180664062
2024-09-09,226.23291015625
2024-09-10,219.67254638671875
2024-09-11,217.6386260986328
2024-09-12,219.40333557128906
2024-09-13,220.47015380859375
2024-09-16,225.08633422851562
2024-09-17,226.3325958251953
2024-09-18,226.54197692871094
2024-09-19,223.91981506347656
2024-09-20,221.55690002441406
2024-09-23,224.0494384765625
2024-09-24,219.94174194335938
2024-09-25,217.95767211914062
2024-09-26,219.5828094482422
2024-09-27,221.437255859375
2024-09-30,222.81314086914062
2024-10-01,218.54591369628906
2024-10-02,218.3465118408203
2024-10-03,214.42823791503906
2024-10-04,215.35545349121094
2024-10-07,211.4072723388672
2024-10-08,212.0254364013672
2024-10-09,214.93670654296875
2024-10-10,214.25872802734375
2024-10-11,215.74429321289062
2024-10-14,216.2029266357422
2024-10-15,216.03341674804688
2024-10-16,216.04339599609375
2024-10-17,214.48805236816406
2024-10-18,215.1261444091797
2024-10-21,213.4910430908203
2024-10-22,219.85198974609375
2024-10-23,219.2438201904297
2024-10-24,229.38348388671875
2024-10-25,227.94776916503906
2024-10-28,226.70150756835938
2024-10-29,227.4093780517578
2024-10-30,229.87200927734375
2024-10-31,227.58885192871094
2024-11-01,226.42234802246094
2024-11-04,226.49212646484375
2024-11-05,228.4263458251953
2024-11-06,233.6806182861328
2024-11-07,238.33668518066406
2024-11-08,241.66671752929688
2024-11-11,243.192138671875
2024-11-12,243.5311279296875
2024-11-13,245.48529052734375
2024-11-14,237.46926879882812
2024-11-15,234.50814819335938
2024-11-18,237.9279022216797
2024-11-19,235.52508544921875
2024-11-20,237.1402587890625
2024-11-21,239.45333862304688
2024-11-22,238.95481872558594
2024-11-25,240.5699920654297
2024-11-26,238.72999572753906
2024-11-27,242.14999389648438
2024-11-29,241.16000366210938
2024-12-02,240.6300048828125
2024-12-03,240.57000732421875
2024-12-04,237.38999938964844
2024-12-05,234.89999389648438
2024-12-06,232.57000732421875
2024-12-09,236.0
2024-12-10,234.5399932861328
2024-12-11,229.52999877929688
2024-12-12,231.83999633789062
2024-12-13,232.00999450683594
2024-12-16,229.6199951171875
2024-12-17,230.9499969482422
