,RCL
2020-07-28,50.711490631103516
2020-07-29,50.8810920715332
2020-07-30,50.18272018432617
2020-07-31,48.59642791748047
2020-08-03,47.27950668334961
2020-08-04,49.01545333862305
2020-08-05,49.41451644897461
2020-08-06,50.980857849121094
2020-08-07,51.97852325439453
2020-08-10,57.1763801574707
2020-08-11,58.533206939697266
2020-08-12,57.05665588378906
2020-08-13,58.36360549926758
2020-08-14,60.35894012451172
2020-08-17,60.14943313598633
2020-08-18,60.25917434692383
2020-08-19,60.947566986083984
2020-08-20,61.386539459228516
2020-08-21,61.386539459228516
2020-08-24,64.27977752685547
2020-08-25,63.920616149902344
2020-08-26,62.693485260009766
2020-08-27,66.44471740722656
2020-08-28,69.95651245117188
2020-08-31,68.67948913574219
2020-09-01,68.35026550292969
2020-09-02,68.2105941772461
2020-09-03,70.03632354736328
2020-09-04,71.78224182128906
2020-09-08,71.34326934814453
2020-09-09,69.946533203125
2020-09-10,69.9764633178711
2020-09-11,69.17832946777344
2020-09-14,70.77460479736328
2020-09-15,67.53218078613281
2020-09-16,69.44770050048828
2020-09-17,68.58970642089844
2020-09-18,65.29739379882812
2020-09-21,60.568450927734375
2020-09-22,62.224578857421875
2020-09-23,61.09721755981445
2020-09-24,59.830177307128906
2020-09-25,64.43939971923828
2020-09-28,65.93590545654297
2020-09-29,64.24984741210938
2020-09-30,64.5790786743164
2020-10-01,65.39717102050781
2020-10-02,65.10784149169922
2020-10-05,65.09786224365234
2020-10-06,66.02569580078125
2020-10-07,67.86140441894531
2020-10-08,69.12844848632812
2020-10-09,70.92424774169922
2020-10-12,69.66719055175781
2020-10-13,60.468685150146484
2020-10-14,59.77031707763672
2020-10-15,59.241554260253906
2020-10-16,58.69283676147461
2020-10-19,59.57078170776367
2020-10-20,61.64593505859375
2020-10-21,60.54849624633789
2020-10-22,63.24220275878906
2020-10-23,64.32966613769531
2020-10-26,58.12416076660156
2020-10-27,57.2462158203125
2020-10-28,52.99614715576172
2020-10-29,53.70449447631836
2020-10-30,56.2884521484375
2020-11-02,56.887054443359375
2020-11-03,57.43577194213867
2020-11-04,56.84714889526367
2020-11-05,60.02970886230469
2020-11-06,58.433441162109375
2020-11-09,75.2541275024414
2020-11-10,73.55809783935547
2020-11-11,70.71473693847656
2020-11-12,67.94122314453125
2020-11-13,70.44536590576172
2020-11-16,75.32396697998047
2020-11-17,75.16433715820312
2020-11-18,73.95716094970703
2020-11-19,74.26644134521484
2020-11-20,72.41077423095703
2020-11-23,75.60331726074219
2020-11-24,81.4396743774414
2020-11-25,79.8932876586914
2020-11-27,81.29003143310547
2020-11-30,78.62625122070312
2020-12-01,78.10746002197266
2020-12-02,80.45198059082031
2020-12-03,84.20321655273438
2020-12-04,82.53711700439453
2020-12-07,81.42970275878906
2020-12-08,82.63687896728516
2020-12-09,82.1779556274414
2020-12-10,80.45198059082031
2020-12-11,76.28173065185547
2020-12-14,73.88732147216797
2020-12-15,73.87734985351562
2020-12-16,73.47827911376953
2020-12-17,73.76760864257812
2020-12-18,72.12145233154297
2020-12-21,71.65254974365234
2020-12-22,69.52751922607422
2020-12-23,71.25347900390625
2020-12-24,70.49525451660156
2020-12-28,72.72005462646484
2020-12-29,71.43305969238281
2020-12-30,73.57804870605469
2020-12-31,74.51586151123047
2021-01-04,70.55511474609375
2021-01-05,72.38085174560547
2021-01-06,72.03166198730469
2021-01-07,73.8075180053711
2021-01-08,72.79986572265625
2021-01-11,71.95185089111328
2021-01-12,72.30103302001953
2021-01-13,72.08154296875
2021-01-14,75.66316986083984
2021-01-15,72.74998474121094
2021-01-19,73.30867767333984
2021-01-20,72.65021514892578
2021-01-21,72.49059295654297
2021-01-22,71.79222106933594
2021-01-25,68.2604751586914
2021-01-26,66.3449478149414
2021-01-27,66.02569580078125
2021-01-28,68.88900756835938
2021-01-29,64.84844970703125
2021-02-01,65.5967025756836
2021-02-02,68.51986694335938
2021-02-03,69.25814056396484
2021-02-04,70.6748275756836
2021-02-05,71.4131088256836
2021-02-08,70.53515625
2021-02-09,68.72937774658203
2021-02-10,68.60965728759766
2021-02-11,67.83147430419922
2021-02-12,67.4723129272461
2021-02-16,74.02699279785156
2021-02-17,74.93487548828125
2021-02-18,74.94485473632812
2021-02-19,78.68611145019531
2021-02-22,86.0289535522461
2021-02-23,89.84004974365234
2021-02-24,96.43463897705078
2021-02-25,91.4163589477539
2021-02-26,93.05253601074219
2021-03-01,91.13700866699219
2021-03-02,93.40172576904297
2021-03-03,94.25971984863281
2021-03-04,91.39640808105469
2021-03-05,86.30829620361328
2021-03-08,87.70503997802734
2021-03-09,89.35118103027344
2021-03-10,87.11640930175781
2021-03-11,87.78484344482422
2021-03-12,90.00965118408203
2021-03-15,94.32955169677734
2021-03-16,89.311279296875
2021-03-17,91.23677825927734
2021-03-18,88.20387268066406
2021-03-19,90.50848388671875
2021-03-22,88.6927261352539
2021-03-23,83.70438385009766
2021-03-24,81.3897933959961
2021-03-25,83.25543212890625
2021-03-26,84.36283874511719
2021-03-29,82.67678833007812
2021-03-30,85.1510009765625
2021-03-31,85.41039276123047
2021-04-01,86.46792602539062
2021-04-05,88.94214630126953
2021-04-06,90.54839324951172
2021-04-07,90.8277359008789
2021-04-08,89.58065032958984
2021-04-09,89.67044067382812
2021-04-12,86.85700988769531
2021-04-13,86.3282470703125
2021-04-14,86.3282470703125
2021-04-15,84.30298614501953
2021-04-16,85.19091033935547
2021-04-19,83.58466339111328
2021-04-20,80.8809814453125
2021-04-21,84.49254608154297
2021-04-22,83.98372650146484
2021-04-23,85.60992431640625
2021-04-26,86.73729705810547
2021-04-27,87.4256820678711
2021-04-28,87.26605987548828
2021-04-29,84.7020492553711
2021-04-30,86.74726867675781
2021-05-03,87.70503997802734
2021-05-04,83.79417419433594
2021-05-05,82.80648040771484
2021-05-06,80.5118408203125
2021-05-07,84.09347534179688
2021-05-10,83.73431396484375
2021-05-11,81.09049224853516
2021-05-12,77.86802673339844
2021-05-13,78.27706909179688
2021-05-14,84.07351684570312
2021-05-17,84.34288787841797
2021-05-18,84.78186798095703
2021-05-19,83.79417419433594
2021-05-20,84.46261596679688
2021-05-21,82.62689971923828
2021-05-24,85.66979217529297
2021-05-25,88.79248809814453
2021-05-26,92.27435302734375
2021-05-27,94.5390625
2021-05-28,93.05253601074219
2021-06-01,96.02558898925781
2021-06-02,96.75389099121094
2021-06-03,94.49915313720703
2021-06-04,93.85066986083984
2021-06-07,94.25971984863281
2021-06-08,94.7286148071289
2021-06-09,92.57365417480469
2021-06-10,90.41868591308594
2021-06-11,89.87994384765625
2021-06-14,87.74493408203125
2021-06-15,86.7273178100586
2021-06-16,88.31360626220703
2021-06-17,86.20853424072266
2021-06-18,85.44032287597656
2021-06-21,87.19622039794922
2021-06-22,85.46028137207031
2021-06-23,85.95911407470703
2021-06-24,86.76722717285156
2021-06-25,89.01197814941406
2021-06-28,83.25543212890625
2021-06-29,82.80648040771484
2021-06-30,85.08116149902344
2021-07-01,85.68974304199219
2021-07-02,85.83939361572266
2021-07-06,82.77655029296875
2021-07-07,80.27239990234375
2021-07-08,79.26475524902344
2021-07-09,82.13804626464844
2021-07-12,81.34988403320312
2021-07-13,78.32695007324219
2021-07-14,76.02233123779297
2021-07-15,74.03697204589844
2021-07-16,72.22122192382812
2021-07-19,69.34793853759766
2021-07-20,74.71538543701172
2021-07-21,78.7160415649414
2021-07-22,77.57869720458984
2021-07-23,77.5387954711914
2021-07-26,80.69142150878906
2021-07-27,80.3721694946289
2021-07-28,79.90325927734375
2021-07-29,79.83342742919922
2021-07-30,76.6907730102539
2021-08-02,75.30401611328125
2021-08-03,74.31632232666016
2021-08-04,72.4806137084961
2021-08-05,77.91790771484375
2021-08-06,78.73599243164062
2021-08-09,77.20955657958984
2021-08-10,80.56172943115234
2021-08-11,81.59930419921875
2021-08-12,80.15267944335938
2021-08-13,78.70606231689453
2021-08-16,78.24713897705078
2021-08-17,75.8427505493164
2021-08-18,77.02998352050781
2021-08-19,76.3216323852539
2021-08-20,78.02764892578125
2021-08-23,80.0628890991211
2021-08-24,82.66680908203125
2021-08-25,83.21553039550781
2021-08-26,80.63156127929688
2021-08-27,83.06587982177734
2021-08-30,81.69906616210938
2021-08-31,82.53711700439453
2021-09-01,82.04824829101562
2021-09-02,82.73664093017578
2021-09-03,79.24480438232422
2021-09-07,81.26009368896484
2021-09-08,80.10279846191406
2021-09-09,81.45963287353516
2021-09-10,81.36983489990234
2021-09-13,83.64451599121094
2021-09-14,82.22782897949219
2021-09-15,83.06587982177734
2021-09-16,82.3475570678711
2021-09-17,83.59464263916016
2021-09-20,82.76657104492188
2021-09-21,82.72666931152344
2021-09-22,85.13105010986328
2021-09-23,87.95445251464844
2021-09-24,90.47855377197266
2021-09-27,92.19454193115234
2021-09-28,91.75556945800781
2021-09-29,90.4585952758789
2021-09-30,88.74260711669922
2021-10-01,92.11473083496094
2021-10-04,90.84768676757812
2021-10-05,90.79780578613281
2021-10-06,89.85999298095703
2021-10-07,88.5829849243164
2021-10-08,87.52545928955078
2021-10-11,87.11640930175781
2021-10-12,88.4632568359375
2021-10-13,86.52778625488281
2021-10-14,86.6973876953125
2021-10-15,86.11873626708984
2021-10-18,85.67976379394531
2021-10-19,84.27305603027344
2021-10-20,83.71436309814453
2021-10-21,83.53478240966797
2021-10-22,84.43267822265625
2021-10-25,84.71202850341797
2021-10-26,84.2231674194336
2021-10-27,83.29533386230469
2021-10-28,84.0535659790039
2021-10-29,84.23314666748047
2021-11-01,88.07416534423828
2021-11-02,87.57533264160156
2021-11-03,89.5606918334961
2021-11-04,88.52312469482422
2021-11-05,96.4446029663086
2021-11-08,93.49150848388672
2021-11-09,91.13700866699219
2021-11-10,88.54307556152344
2021-11-11,86.09879302978516
2021-11-12,84.37281799316406
2021-11-15,85.06121063232422
2021-11-16,83.14568328857422
2021-11-17,83.07585144042969
2021-11-18,82.74662017822266
2021-11-19,80.28237915039062
2021-11-22,79.08517456054688
2021-11-23,78.65617370605469
2021-11-24,78.15734100341797
2021-11-26,67.82150268554688
2021-11-29,69.72705078125
2021-11-30,69.65721130371094
2021-12-01,64.12014770507812
2021-12-02,68.71939849853516
2021-12-03,66.6043472290039
2021-12-06,72.08154296875
2021-12-07,71.47296905517578
2021-12-08,75.19427490234375
2021-12-09,74.52583312988281
2021-12-10,75.32396697998047
2021-12-13,71.98178100585938
2021-12-14,71.43305969238281
2021-12-15,70.46531677246094
2021-12-16,68.63959503173828
2021-12-17,72.24117279052734
2021-12-20,72.49059295654297
2021-12-21,76.39147186279297
2021-12-22,79.27473449707031
2021-12-23,79.34457397460938
2021-12-27,78.27706909179688
2021-12-28,78.06755828857422
2021-12-29,78.03762817382812
2021-12-30,77.1696548461914
2021-12-31,76.720703125
2022-01-03,80.64154052734375
2022-01-04,82.18792724609375
2022-01-05,80.42205047607422
2022-01-06,77.73832702636719
2022-01-07,80.83109283447266
2022-01-10,79.73365783691406
2022-01-11,81.53944396972656
2022-01-12,82.06820678710938
2022-01-13,83.29533386230469
2022-01-14,83.95380401611328
2022-01-18,82.13804626464844
2022-01-19,81.4396743774414
2022-01-20,80.99072265625
2022-01-21,78.90559387207031
2022-01-24,78.54644012451172
2022-01-25,79.98307800292969
2022-01-26,80.92089080810547
2022-01-27,75.7928695678711
2022-01-28,74.34625244140625
2022-01-31,77.62857818603516
2022-02-01,81.04061126708984
2022-02-02,81.05058288574219
2022-02-03,79.17496490478516
2022-02-04,75.4037857055664
2022-02-07,81.76890563964844
2022-02-08,86.0788345336914
2022-02-09,87.84471130371094
2022-02-10,87.6252212524414
2022-02-11,83.76424407958984
2022-02-14,82.55706024169922
2022-02-15,86.06885528564453
2022-02-16,86.85700988769531
2022-02-17,84.94149017333984
2022-02-18,83.494873046875
2022-02-22,82.85636901855469
2022-02-23,79.86336517333984
2022-02-24,81.19025421142578
2022-02-25,83.56471252441406
2022-02-28,80.53179931640625
2022-03-01,73.49822998046875
2022-03-02,75.27407836914062
2022-03-03,71.68247985839844
2022-03-04,69.4377212524414
2022-03-07,63.1324577331543
2022-03-08,64.38951873779297
2022-03-09,67.90131378173828
2022-03-10,69.35791015625
2022-03-11,68.27045440673828
2022-03-14,67.96117401123047
2022-03-15,70.53515625
2022-03-16,74.37618255615234
2022-03-17,74.78522491455078
2022-03-18,76.00238037109375
2022-03-21,75.47361755371094
2022-03-22,76.720703125
2022-03-23,75.2840576171875
2022-03-24,76.6907730102539
2022-03-25,76.76061248779297
2022-03-28,78.35688018798828
2022-03-29,80.76126098632812
2022-03-30,81.29003143310547
2022-03-31,83.58466339111328
2022-04-01,83.4649429321289
2022-04-04,83.22550201416016
2022-04-05,83.2454605102539
2022-04-06,80.11277770996094
2022-04-07,79.00536346435547
2022-04-08,77.678466796875
2022-04-11,78.56639099121094
2022-04-12,78.59632110595703
2022-04-13,81.77888488769531
2022-04-14,82.38745880126953
2022-04-18,81.1303939819336
2022-04-19,84.28303527832031
2022-04-20,84.15333557128906
2022-04-21,83.20555114746094
2022-04-22,81.52946472167969
2022-04-25,82.18792724609375
2022-04-26,78.486572265625
2022-04-27,79.4144058227539
2022-04-28,80.50186920166016
2022-04-29,77.54877471923828
2022-05-02,78.19725036621094
2022-05-03,77.4190673828125
2022-05-04,77.62857818603516
2022-05-05,73.41841888427734
2022-05-06,69.68714141845703
2022-05-09,61.26681900024414
2022-05-10,60.77796173095703
2022-05-11,59.80024337768555
2022-05-12,57.64528274536133
2022-05-13,61.48630905151367
2022-05-16,61.246864318847656
2022-05-17,63.770965576171875
2022-05-18,59.461036682128906
2022-05-19,57.29610061645508
2022-05-20,55.28080749511719
2022-05-23,55.25088119506836
2022-05-24,49.614051818847656
2022-05-25,50.970882415771484
2022-05-26,55.40052795410156
2022-05-27,58.054325103759766
2022-05-31,57.93460464477539
2022-06-01,55.440433502197266
2022-06-02,57.615352630615234
2022-06-03,56.198665618896484
2022-06-06,56.66756820678711
2022-06-07,56.60770797729492
2022-06-08,53.70449447631836
2022-06-09,49.25489044189453
2022-06-10,45.64332962036133
2022-06-13,41.203704833984375
2022-06-14,39.39793014526367
2022-06-15,39.59745788574219
2022-06-16,35.07802200317383
2022-06-17,37.21303176879883
2022-06-21,36.943660736083984
2022-06-22,36.604454040527344
2022-06-23,35.98590087890625
2022-06-24,41.66263198852539
2022-06-27,40.23596954345703
2022-06-28,40.046409606933594
2022-06-29,35.93601608276367
2022-06-30,34.82860565185547
2022-07-01,35.20772171020508
2022-07-05,36.215362548828125
2022-07-06,33.6114501953125
2022-07-07,35.41722869873047
2022-07-08,34.35969924926758
2022-07-11,32.514015197753906
2022-07-12,33.25229263305664
2022-07-13,32.5439453125
2022-07-14,31.207069396972656
2022-07-15,32.683616638183594
2022-07-18,34.27988815307617
2022-07-19,36.27522659301758
2022-07-20,38.869163513183594
2022-07-21,35.66664505004883
2022-07-22,34.7886962890625
2022-07-25,34.339744567871094
2022-07-26,33.04277801513672
2022-07-27,34.82860565185547
2022-07-28,37.771728515625
2022-07-29,38.61974334716797
2022-08-01,35.7065544128418
2022-08-02,36.57452392578125
2022-08-03,38.74944305419922
2022-08-04,39.3580207824707
2022-08-05,39.57750701904297
2022-08-08,40.136199951171875
2022-08-09,37.881473541259766
2022-08-10,41.582820892333984
2022-08-11,41.62273025512695
2022-08-12,42.271209716796875
2022-08-15,42.29116439819336
2022-08-16,43.97722625732422
2022-08-17,41.76240158081055
2022-08-18,41.712520599365234
2022-08-19,39.55755615234375
2022-08-22,37.69191360473633
2022-08-23,38.869163513183594
2022-08-24,41.84221267700195
2022-08-25,44.01713180541992
2022-08-26,42.20137405395508
2022-08-29,42.09162902832031
2022-08-30,41.64268112182617
2022-08-31,40.75475311279297
2022-09-01,40.82459259033203
2022-09-02,40.9044075012207
2022-09-06,41.73247146606445
2022-09-07,43.68790054321289
2022-09-08,45.05470657348633
2022-09-09,47.129859924316406
2022-09-12,47.92799377441406
2022-09-13,46.331722259521484
2022-09-14,48.82589340209961
2022-09-15,50.711490631103516
2022-09-16,50.32239532470703
2022-09-19,50.61172103881836
2022-09-20,49.37461471557617
2022-09-21,46.65097427368164
2022-09-22,46.89041519165039
2022-09-23,44.316429138183594
2022-09-26,43.937320709228516
2022-09-27,45.65330505371094
2022-09-28,47.27950668334961
2022-09-29,43.53824996948242
2022-09-30,37.8116340637207
2022-10-03,37.502357482910156
2022-10-04,43.74776077270508
2022-10-05,43.368648529052734
2022-10-06,43.91736602783203
2022-10-07,43.49834442138672
2022-10-10,40.9044075012207
2022-10-11,40.59512710571289
2022-10-12,45.254241943359375
2022-10-13,44.64566421508789
2022-10-14,44.50598907470703
2022-10-17,45.004825592041016
2022-10-18,48.4068717956543
2022-10-19,46.581138610839844
2022-10-20,47.40920639038086
2022-10-21,49.085289001464844
2022-10-24,49.614051818847656
2022-10-25,50.78132629394531
2022-10-26,50.581790924072266
2022-10-27,50.202674865722656
2022-10-28,52.54719543457031
2022-10-31,53.25554275512695
2022-11-01,51.85880661010742
2022-11-02,49.54421615600586
2022-11-03,53.64463424682617
2022-11-04,54.57246398925781
2022-11-07,51.88873291015625
2022-11-08,54.18337631225586
2022-11-09,52.40752410888672
2022-11-10,57.58542251586914
2022-11-11,58.343650817871094
2022-11-14,57.93460464477539
2022-11-15,60.53852081298828
2022-11-16,59.999778747558594
2022-11-17,57.67521286010742
2022-11-18,58.553157806396484
2022-11-21,58.62299728393555
2022-11-22,58.66290283203125
2022-11-23,59.20164489746094
2022-11-25,59.54085159301758
2022-11-28,57.964534759521484
2022-11-29,59.7902717590332
2022-11-30,59.7902717590332
2022-12-01,60.76798629760742
2022-12-02,60.36891555786133
2022-12-05,59.281455993652344
2022-12-06,57.49563217163086
2022-12-07,56.40817642211914
2022-12-08,56.95689010620117
2022-12-09,56.078941345214844
2022-12-12,56.86709976196289
2022-12-13,55.62998962402344
2022-12-14,55.1511116027832
2022-12-15,54.53255844116211
2022-12-16,53.28547286987305
2022-12-19,51.34999465942383
2022-12-20,50.76137161254883
2022-12-21,51.689205169677734
2022-12-22,49.384586334228516
2022-12-23,49.673912048339844
2022-12-27,48.785987854003906
2022-12-28,47.888084411621094
2022-12-29,49.68388748168945
2022-12-30,49.31475067138672
2023-01-03,48.59642791748047
2023-01-04,52.51726531982422
2023-01-05,53.25554275512695
2023-01-06,54.86178970336914
2023-01-09,57.15642547607422
2023-01-10,58.7926025390625
2023-01-11,59.061973571777344
2023-01-12,62.29441452026367
2023-01-13,63.331993103027344
2023-01-17,64.01041412353516
2023-01-18,62.07493209838867
2023-01-19,60.63828659057617
2023-01-20,62.843135833740234
2023-01-23,63.23222732543945
2023-01-24,63.83082580566406
2023-01-25,63.73106002807617
2023-01-26,63.78094482421875
2023-01-27,63.661224365234375
2023-01-30,62.86308670043945
2023-01-31,64.78858947753906
2023-02-01,67.11315155029297
2023-02-02,69.17832946777344
2023-02-03,68.28043365478516
2023-02-06,68.92890930175781
2023-02-07,73.83744049072266
2023-02-08,74.3362808227539
2023-02-09,73.35855865478516
2023-02-10,71.47296905517578
2023-02-13,73.81748962402344
2023-02-14,75.19427490234375
2023-02-15,75.5733871459961
2023-02-16,73.72769927978516
2023-02-17,72.85972595214844
2023-02-21,71.59268951416016
2023-02-22,71.34326934814453
2023-02-23,71.54280090332031
2023-02-24,70.00639343261719
2023-02-27,71.87203216552734
2023-02-28,70.47529602050781
2023-03-01,71.33329010009766
2023-03-02,71.80220031738281
2023-03-03,73.847412109375
2023-03-06,73.98709869384766
2023-03-07,73.08919525146484
2023-03-08,72.03166198730469
2023-03-09,68.09087371826172
2023-03-10,66.70410919189453
2023-03-13,64.06028747558594
2023-03-14,64.41944885253906
2023-03-15,61.915306091308594
2023-03-16,64.71875762939453
2023-03-17,61.73572540283203
2023-03-20,61.20695877075195
2023-03-21,63.24220275878906
2023-03-22,60.60835647583008
2023-03-23,61.60602569580078
2023-03-24,60.70812225341797
2023-03-27,60.34896469116211
2023-03-28,61.725746154785156
2023-03-29,64.00043487548828
2023-03-30,64.56909942626953
2023-03-31,65.14775085449219
2023-04-03,64.1001968383789
2023-04-04,63.6512451171875
2023-04-05,61.8454704284668
2023-04-06,61.13711929321289
2023-04-10,62.20462417602539
2023-04-11,63.292083740234375
2023-04-12,61.436424255371094
2023-04-13,61.76565170288086
2023-04-14,61.80556106567383
2023-04-17,63.01273727416992
2023-04-18,64.29972839355469
2023-04-19,64.31968688964844
2023-04-20,62.08490753173828
2023-04-21,62.87306594848633
2023-04-24,62.264488220214844
2023-04-25,60.24919509887695
2023-04-26,59.42113494873047
2023-04-27,61.5162353515625
2023-04-28,65.2774429321289
2023-05-01,66.82383728027344
2023-05-02,67.65189361572266
2023-05-03,66.92359924316406
2023-05-04,71.71240234375
2023-05-05,75.43370819091797
2023-05-08,78.16732025146484
2023-05-09,76.78056335449219
2023-05-10,76.9801025390625
2023-05-11,76.17198181152344
2023-05-12,74.93487548828125
2023-05-15,75.9425277709961
2023-05-16,76.28173065185547
2023-05-17,79.40442657470703
2023-05-18,79.94316864013672
2023-05-19,79.4144058227539
2023-05-22,80.14270782470703
2023-05-23,78.66615295410156
2023-05-24,77.07986450195312
2023-05-25,77.71837615966797
2023-05-26,78.81580352783203
2023-05-30,80.07286834716797
2023-05-31,80.78121185302734
2023-06-01,83.03594970703125
2023-06-02,86.0289535522461
2023-06-05,87.395751953125
2023-06-06,90.50848388671875
2023-06-07,90.79780578613281
2023-06-08,90.02960205078125
2023-06-09,91.00731658935547
2023-06-12,93.34185791015625
2023-06-13,95.5766372680664
2023-06-14,94.49915313720703
2023-06-15,95.68638610839844
2023-06-16,95.07780456542969
2023-06-20,96.37477111816406
2023-06-21,97.1230239868164
2023-06-22,97.1828842163086
2023-06-23,97.69168853759766
2023-06-26,97.01327514648438
2023-06-27,101.19351196289062
2023-06-28,102.88954162597656
2023-06-29,101.32320404052734
2023-06-30,103.49812316894531
2023-07-03,102.95938110351562
2023-07-05,102.9992904663086
2023-07-06,101.53271484375
2023-07-07,101.77216339111328
2023-07-10,102.95938110351562
2023-07-11,101.04386138916016
2023-07-12,99.07845306396484
2023-07-13,99.03854370117188
2023-07-14,97.53206634521484
2023-07-17,98.52973937988281
2023-07-18,99.13831329345703
2023-07-19,99.17822265625
2023-07-20,100.87425994873047
2023-07-21,102.14129638671875
2023-07-24,102.69001007080078
2023-07-25,101.38307189941406
2023-07-26,100.64479064941406
2023-07-27,109.42427825927734
2023-07-28,108.31686401367188
2023-07-31,108.85560607910156
2023-08-01,107.18949890136719
2023-08-02,104.95471954345703
2023-08-03,104.47583770751953
2023-08-04,103.67770385742188
2023-08-07,107.80805206298828
2023-08-08,105.90250396728516
2023-08-09,102.92945098876953
2023-08-10,103.32852172851562
2023-08-11,102.58026885986328
2023-08-14,103.50810241699219
2023-08-15,103.26866149902344
2023-08-16,100.944091796875
2023-08-17,99.29793548583984
2023-08-18,98.96870422363281
2023-08-21,99.03854370117188
2023-08-22,99.12833404541016
2023-08-23,102.17122650146484
2023-08-24,98.81906127929688
2023-08-25,99.5373764038086
2023-08-28,98.09075927734375
2023-08-29,100.29560852050781
2023-08-30,98.70932006835938
2023-08-31,98.70932006835938
2023-09-01,97.47220611572266
2023-09-05,98.7292709350586
2023-09-06,98.62950134277344
2023-09-07,96.95342254638672
2023-09-08,97.1230239868164
2023-09-11,97.43230438232422
2023-09-12,98.76917266845703
2023-09-13,97.1230239868164
2023-09-14,99.5373764038086
2023-09-15,97.19285583496094
2023-09-18,95.69635772705078
2023-09-19,98.09075927734375
2023-09-20,95.98567962646484
2023-09-21,94.10009002685547
2023-09-22,91.02726745605469
2023-09-25,90.75789642333984
2023-09-26,90.24908447265625
2023-09-27,91.74559020996094
2023-09-28,93.91053009033203
2023-09-29,91.9251708984375
2023-10-02,91.48619079589844
2023-10-03,86.57766723632812
2023-10-04,89.15164947509766
2023-10-05,88.56302642822266
2023-10-06,90.66810607910156
2023-10-09,88.0242919921875
2023-10-10,89.1217269897461
2023-10-11,88.99201965332031
2023-10-12,88.66279602050781
2023-10-13,85.90923309326172
2023-10-16,86.49784851074219
2023-10-17,86.2983169555664
2023-10-18,82.63687896728516
2023-10-19,81.88862609863281
2023-10-20,79.85338592529297
2023-10-23,81.09049224853516
2023-10-24,82.2876968383789
2023-10-25,82.0282974243164
2023-10-26,82.68675994873047
2023-10-27,82.6169204711914
2023-10-30,85.6598129272461
2023-10-31,84.5324478149414
2023-11-01,85.07118225097656
2023-11-02,88.11407470703125
2023-11-03,92.14466094970703
2023-11-06,90.22913360595703
2023-11-07,92.74325561523438
2023-11-08,95.19751739501953
2023-11-09,92.38409423828125
2023-11-10,94.68871307373047
2023-11-13,97.58194732666016
2023-11-14,102.5702896118164
2023-11-15,101.86194610595703
2023-11-16,103.4482421875
2023-11-17,105.29393005371094
2023-11-20,105.56329345703125
2023-11-21,104.58558654785156
2023-11-22,104.71527862548828
2023-11-24,104.20646667480469
2023-11-27,106.18185424804688
2023-11-28,105.4435806274414
2023-11-29,105.66307067871094
2023-11-30,107.2094497680664
2023-12-01,110.47183227539062
2023-12-04,113.94371032714844
2023-12-05,114.02352905273438
2023-12-06,117.89447784423828
2023-12-07,119.2114028930664
2023-12-08,120.18911743164062
2023-12-11,120.12926483154297
2023-12-12,120.01951599121094
2023-12-13,120.18911743164062
2023-12-14,121.10697174072266
2023-12-15,122.23433685302734
2023-12-18,120.8176498413086
2023-12-19,123.5911636352539
2023-12-20,120.5283203125
2023-12-21,126.82361602783203
2023-12-22,127.91107940673828
2023-12-26,128.6792755126953
2023-12-27,129.61708068847656
2023-12-28,129.66696166992188
2023-12-29,129.18809509277344
2024-01-02,119.8598861694336
2024-01-03,117.17615509033203
2024-01-04,118.72254180908203
2024-01-05,122.3640365600586
2024-01-08,123.83061218261719
2024-01-09,123.28189086914062
2024-01-10,123.31182098388672
2024-01-11,123.13224029541016
2024-01-12,120.9273910522461
2024-01-16,122.51368713378906
2024-01-17,122.13456726074219
2024-01-18,124.98789978027344
2024-01-19,126.70389556884766
2024-01-22,126.44449615478516
2024-01-23,124.90808868408203
2024-01-24,125.1974105834961
2024-01-25,127.41223907470703
2024-01-26,123.1721420288086
2024-01-29,127.09297943115234
2024-01-30,126.06538391113281
2024-01-31,127.20272827148438
2024-02-01,126.66398620605469
2024-02-02,123.1521987915039
2024-02-05,120.9273910522461
2024-02-06,120.28888702392578
2024-02-07,119.15154266357422
2024-02-08,120.68795013427734
2024-02-09,116.69728088378906
2024-02-12,116.74716186523438
2024-02-13,116.29821014404297
2024-02-14,116.35807037353516
2024-02-15,117.53531646728516
2024-02-16,115.81932830810547
2024-02-20,114.87154388427734
2024-02-21,114.6321029663086
2024-02-22,122.27423858642578
2024-02-23,121.62576293945312
2024-02-26,119.29121398925781
2024-02-27,122.96263885498047
2024-02-28,121.80533599853516
2024-02-29,123.0624008178711
2024-03-01,123.97028350830078
2024-03-04,125.00785827636719
2024-03-05,125.80599212646484
2024-03-06,126.70389556884766
2024-03-07,124.06006622314453
2024-03-08,127.17279815673828
2024-03-11,127.50202941894531
2024-03-12,129.43751525878906
2024-03-13,131.80197143554688
2024-03-14,128.409912109375
2024-03-15,128.61941528320312
2024-03-18,127.96095275878906
2024-03-19,129.1082763671875
2024-03-20,135.21400451660156
2024-03-21,135.473388671875
2024-03-22,135.70286560058594
2024-03-25,135.95228576660156
2024-03-26,136.55087280273438
2024-03-27,139.3942413330078
2024-03-28,138.68588256835938
2024-04-01,140.23226928710938
2024-04-02,137.12953186035156
2024-04-03,138.1671142578125
2024-04-04,134.7251434326172
2024-04-05,135.70286560058594
2024-04-08,137.96755981445312
2024-04-09,132.86947631835938
2024-04-10,130.59478759765625
2024-04-11,133.4381561279297
2024-04-12,127.37232971191406
2024-04-15,126.87349700927734
