,CME
2019-12-11,169.18179321289062
2019-12-12,167.88426208496094
2019-12-13,169.08261108398438
2019-12-16,167.91734313964844
2019-12-17,168.23968505859375
2019-12-18,165.69422912597656
2019-12-19,169.19007873535156
2019-12-20,167.3719024658203
2019-12-23,167.99993896484375
2019-12-24,168.0660858154297
2019-12-26,168.47610473632812
2019-12-27,169.67266845703125
2019-12-30,166.6603546142578
2019-12-31,167.94894409179688
2020-01-02,168.89447021484375
2020-01-03,171.15365600585938
2020-01-06,171.85650634765625
2020-01-07,171.52182006835938
2020-01-08,172.4505157470703
2020-01-09,174.4336395263672
2020-01-10,171.60549926757812
2020-01-13,170.81057739257812
2020-01-14,170.32530212402344
2020-01-15,171.53851318359375
2020-01-16,173.3291473388672
2020-01-17,173.0864715576172
2020-01-21,173.0864715576172
2020-01-22,173.66384887695312
2020-01-23,174.2411651611328
2020-01-24,175.07791137695312
2020-01-27,178.2156982421875
2020-01-28,178.3997344970703
2020-01-29,178.70932006835938
2020-01-30,183.06033325195312
2020-01-31,181.66302490234375
2020-02-03,179.53770446777344
2020-02-04,180.3493194580078
2020-02-05,178.5837860107422
2020-02-06,177.9144287109375
2020-02-07,178.39137268066406
2020-02-10,178.5336151123047
2020-02-11,177.09442138671875
2020-02-12,173.7391357421875
2020-02-13,174.2997283935547
2020-02-14,178.3328094482422
2020-02-18,178.5336151123047
2020-02-19,173.62200927734375
2020-02-20,174.87710571289062
2020-02-21,174.73486328125
2020-02-24,175.1281280517578
2020-02-25,174.30807495117188
2020-02-26,184.2317657470703
2020-02-27,176.0401611328125
2020-02-28,166.3591766357422
2020-03-02,175.21180725097656
2020-03-03,180.79278564453125
2020-03-04,187.11849975585938
2020-03-05,185.60401916503906
2020-03-06,180.95176696777344
2020-03-09,172.13143920898438
2020-03-10,173.8955078125
2020-03-11,163.537841796875
2020-03-12,144.74630737304688
2020-03-13,152.8946075439453
2020-03-16,124.77867126464844
2020-03-17,139.4624786376953
2020-03-18,120.09970092773438
2020-03-19,130.39010620117188
2020-03-20,133.06985473632812
2020-03-23,117.21836853027344
2020-03-24,127.90360260009766
2020-03-25,131.3225555419922
2020-03-26,146.87161254882812
2020-03-27,143.93145751953125
2020-03-30,146.1575469970703
2020-03-31,145.25033569335938
2020-04-01,139.6136932373047
2020-04-02,141.6045379638672
2020-04-03,145.94757080078125
2020-04-06,153.255859375
2020-04-07,148.5264892578125
2020-04-08,152.02099609375
2020-04-09,159.74087524414062
2020-04-13,153.45741271972656
2020-04-14,157.98524475097656
2020-04-15,155.3895263671875
2020-04-16,157.37200927734375
2020-04-17,160.9673614501953
2020-04-20,155.0871124267578
2020-04-21,149.54290771484375
2020-04-22,150.69375610351562
2020-04-23,149.92929077148438
2020-04-24,153.49105834960938
2020-04-27,157.7164306640625
2020-04-28,154.83509826660156
2020-04-29,152.44100952148438
2020-04-30,149.7025146484375
2020-05-01,145.87191772460938
2020-05-04,144.95632934570312
2020-05-05,149.9545135498047
2020-05-06,145.91390991210938
2020-05-07,149.93772888183594
2020-05-08,152.49142456054688
2020-05-11,154.70912170410156
2020-05-12,150.51734924316406
2020-05-13,149.49252319335938
2020-05-14,151.6430206298828
2020-05-15,152.10499572753906
2020-05-18,156.078369140625
2020-05-19,151.00454711914062
2020-05-20,151.89503479003906
2020-05-21,149.67727661132812
2020-05-22,150.19810485839844
2020-05-26,153.2810516357422
2020-05-27,148.29124450683594
2020-05-28,151.6177978515625
2020-05-29,153.39028930664062
2020-06-01,153.15504455566406
2020-06-02,150.1813507080078
2020-06-03,156.4647979736328
2020-06-04,154.9946746826172
2020-06-05,161.4042205810547
2020-06-08,161.0765380859375
2020-06-09,161.2453155517578
2020-06-10,159.2202606201172
2020-06-11,146.96864318847656
2020-06-12,147.4242706298828
2020-06-15,147.3651885986328
2020-06-16,148.59713745117188
2020-06-17,150.49563598632812
2020-06-18,148.7743377685547
2020-06-19,148.09933471679688
2020-06-22,147.7364959716797
2020-06-23,146.43707275390625
2020-06-24,141.30697631835938
2020-06-25,142.3363800048828
2020-06-26,137.07115173339844
2020-06-29,136.69992065429688
2020-06-30,137.14710998535156
2020-07-01,142.51353454589844
2020-07-02,139.45065307617188
2020-07-06,139.89784240722656
2020-07-07,139.7374725341797
2020-07-08,141.82164001464844
2020-07-09,139.67002868652344
2020-07-10,138.87684631347656
2020-07-13,139.39154052734375
2020-07-14,139.6953125
2020-07-15,142.4544677734375
2020-07-16,141.08755493164062
2020-07-17,140.58973693847656
2020-07-20,141.66973876953125
2020-07-21,141.9397735595703
2020-07-22,143.7032470703125
2020-07-23,142.54727172851562
2020-07-24,142.38697814941406
2020-07-27,141.3322296142578
2020-07-28,140.0665740966797
2020-07-29,139.12155151367188
2020-07-30,137.6196746826172
2020-07-31,140.2184600830078
2020-08-03,137.53524780273438
2020-08-04,137.64495849609375
2020-08-05,137.67869567871094
2020-08-06,138.3537139892578
2020-08-07,141.02847290039062
2020-08-10,139.50965881347656
2020-08-11,141.85536193847656
2020-08-12,143.40789794921875
2020-08-13,143.07887268066406
2020-08-14,144.65673828125
2020-08-17,147.33148193359375
2020-08-18,146.65643310546875
2020-08-19,145.2980194091797
2020-08-20,146.12486267089844
2020-08-21,146.69866943359375
2020-08-24,147.83773803710938
2020-08-25,147.5930633544922
2020-08-26,147.87991333007812
2020-08-27,148.88401794433594
2020-08-28,149.37339782714844
2020-08-31,148.3946533203125
2020-09-01,146.631103515625
2020-09-02,145.7283477783203
2020-09-03,145.03640747070312
2020-09-04,143.12100219726562
2020-09-08,140.9103240966797
2020-09-09,142.48779296875
2020-09-10,139.0360870361328
2020-09-11,138.4169921875
2020-09-14,140.8509521484375
2020-09-15,142.5641326904297
2020-09-16,144.3451385498047
2020-09-17,144.7776336669922
2020-09-18,143.36984252929688
2020-09-21,142.21640014648438
2020-09-22,141.28350830078125
2020-09-23,137.6875762939453
2020-09-24,139.02757263183594
2020-09-25,141.44464111328125
2020-09-28,143.26803588867188
2020-09-29,140.88491821289062
2020-09-30,141.89413452148438
2020-10-01,144.3874969482422
2020-10-02,142.8948974609375
2020-10-05,141.58035278320312
2020-10-06,142.75914001464844
2020-10-07,143.7514190673828
2020-10-08,144.9387969970703
2020-10-09,143.67510986328125
2020-10-12,144.17550659179688
2020-10-13,142.0552520751953
2020-10-14,141.37680053710938
2020-10-15,141.7075653076172
2020-10-16,142.47085571289062
2020-10-19,138.5272216796875
2020-10-20,138.3406219482422
2020-10-21,139.58729553222656
2020-10-22,138.64596557617188
2020-10-23,138.9682159423828
2020-10-26,135.83029174804688
2020-10-27,135.2451171875
2020-10-28,126.84051513671875
2020-10-29,127.2052001953125
2020-10-30,127.8243179321289
2020-11-02,129.14736938476562
2020-11-03,130.1650390625
2020-11-04,127.63771057128906
2020-11-05,127.59529113769531
2020-11-06,127.71402740478516
2020-11-09,137.7384796142578
2020-11-10,143.0814971923828
2020-11-11,140.62200927734375
2020-11-12,136.5511474609375
2020-11-13,140.7492218017578
2020-11-16,143.13235473632812
2020-11-17,142.53871154785156
2020-11-18,140.5965576171875
2020-11-19,140.72381591796875
2020-11-20,142.02987670898438
2020-11-23,143.14083862304688
2020-11-24,146.87242126464844
2020-11-25,148.2378387451172
2020-11-27,148.2208709716797
2020-11-30,148.44140625
2020-12-01,151.94403076171875
2020-12-02,154.25083923339844
2020-12-03,154.1066436767578
2020-12-04,156.07420349121094
2020-12-07,155.3533477783203
2020-12-08,155.5229949951172
2020-12-09,155.3951416015625
2020-12-10,155.48037719726562
2020-12-11,153.59732055664062
2020-12-14,151.2798309326172
2020-12-15,154.55165100097656
2020-12-16,154.8328094482422
2020-12-17,157.57635498046875
2020-12-18,156.75839233398438
2020-12-21,154.87539672851562
2020-12-22,154.21934509277344
2020-12-23,153.656982421875
2020-12-24,154.20994567871094
2020-12-28,155.86024475097656
2020-12-29,154.5382843017578
2020-12-30,153.79519653320312
2020-12-31,157.2945098876953
2021-01-04,154.91845703125
2021-01-05,154.76292419433594
2021-01-06,167.08384704589844
2021-01-07,171.7754669189453
2021-01-08,172.5271453857422
2021-01-11,171.88778686523438
2021-01-12,174.09104919433594
2021-01-13,171.0323944091797
2021-01-14,167.74050903320312
2021-01-15,165.73594665527344
2021-01-19,166.0642852783203
2021-01-20,164.0165557861328
2021-01-21,160.8802032470703
2021-01-22,159.01390075683594
2021-01-25,159.29901123046875
2021-01-26,158.7633514404297
2021-01-27,154.47781372070312
2021-01-28,157.65736389160156
2021-01-29,157.02667236328125
2021-02-01,161.95155334472656
2021-02-02,165.900146484375
2021-02-03,165.88284301757812
2021-02-04,167.2134246826172
2021-02-05,165.36444091796875
2021-02-08,165.66683959960938
2021-02-09,165.86557006835938
2021-02-10,160.0161895751953
2021-02-11,157.86476135253906
2021-02-12,159.29901123046875
2021-02-16,163.65370178222656
2021-02-17,165.14840698242188
2021-02-18,167.6108856201172
2021-02-19,168.54403686523438
2021-02-22,168.88961791992188
2021-02-23,171.7236328125
2021-02-24,173.408447265625
2021-02-25,176.95094299316406
2021-02-26,172.54443359375
2021-03-01,181.18460083007812
2021-03-02,178.5407257080078
2021-03-03,177.81494140625
2021-03-04,178.86904907226562
2021-03-05,184.8307647705078
2021-03-08,184.9344482421875
2021-03-09,181.967041015625
2021-03-10,179.2946319580078
2021-03-11,178.40090942382812
2021-03-12,181.4724578857422
2021-03-15,181.42041015625
2021-03-16,179.71107482910156
2021-03-17,179.24258422851562
2021-03-18,178.54844665527344
2021-03-19,175.84130859375
2021-03-22,172.9693603515625
2021-03-23,173.4725799560547
2021-03-24,177.68072509765625
2021-03-25,178.08856201171875
2021-03-26,180.8564453125
2021-03-29,181.31631469726562
2021-03-30,177.819580078125
2021-03-31,177.20352172851562
2021-04-01,178.8173828125
2021-04-05,179.98875427246094
2021-04-06,177.9497528076172
2021-04-07,177.2989959716797
2021-04-08,175.9106903076172
2021-04-09,177.55059814453125
2021-04-12,177.611328125
2021-04-13,178.61788940429688
2021-04-14,179.40744018554688
2021-04-15,177.04733276367188
2021-04-16,180.11019897460938
2021-04-19,178.38352966308594
2021-04-20,178.84339904785156
2021-04-21,179.5809326171875
2021-04-22,178.8520965576172
2021-04-23,179.87596130371094
2021-04-26,177.6026611328125
2021-04-27,177.68072509765625
2021-04-28,174.41836547851562
2021-04-29,176.76971435546875
2021-04-30,175.2599639892578
2021-05-03,176.7436981201172
2021-05-04,177.3163299560547
2021-05-05,176.1883544921875
2021-05-06,177.3076934814453
2021-05-07,176.06689453125
2021-05-10,180.5180206298828
2021-05-11,184.02340698242188
2021-05-12,185.7413787841797
2021-05-13,186.77391052246094
2021-05-14,188.2749786376953
2021-05-17,187.78907775878906
2021-05-18,185.8802032470703
2021-05-19,183.8238525390625
2021-05-20,187.4246826171875
2021-05-21,188.9604034423828
2021-05-24,188.55258178710938
2021-05-25,186.44419860839844
2021-05-26,187.5287628173828
2021-05-27,189.22940063476562
2021-05-28,189.8107452392578
2021-06-01,184.94314575195312
2021-06-02,187.68495178222656
2021-06-03,189.10789489746094
2021-06-04,189.4723663330078
2021-06-07,189.2380828857422
2021-06-08,188.8389434814453
2021-06-09,187.76727294921875
2021-06-10,185.4671630859375
2021-06-11,186.85244750976562
2021-06-14,188.80410766601562
2021-06-15,189.04803466796875
2021-06-16,190.67730712890625
2021-06-17,189.06546020507812
2021-06-18,183.58523559570312
2021-06-21,188.20289611816406
2021-06-22,188.07223510742188
2021-06-23,187.12255859375
2021-06-24,189.04803466796875
2021-06-25,190.04132080078125
2021-06-28,187.5146026611328
2021-06-29,185.841796875
2021-06-30,185.3015899658203
2021-07-01,186.6259307861328
2021-07-02,186.033447265625
2021-07-06,181.25894165039062
2021-07-07,180.3092041015625
2021-07-08,180.83197021484375
2021-07-09,182.63551330566406
2021-07-12,183.17567443847656
2021-07-13,183.34121704101562
2021-07-14,183.1060028076172
2021-07-15,183.33251953125
2021-07-16,182.3828582763672
2021-07-19,179.67318725585938
2021-07-20,181.7293701171875
2021-07-21,184.70913696289062
2021-07-22,182.40896606445312
2021-07-23,184.62200927734375
2021-07-26,183.34121704101562
2021-07-27,184.63941955566406
2021-07-28,185.95501708984375
2021-07-29,187.06153869628906
2021-07-30,184.82240295410156
2021-08-02,184.2734832763672
2021-08-03,181.8949432373047
2021-08-04,181.65965270996094
2021-08-05,181.4418487548828
2021-08-06,182.8271942138672
2021-08-09,182.191162109375
2021-08-10,182.0343017578125
2021-08-11,182.1563262939453
2021-08-12,181.55514526367188
2021-08-13,180.37893676757812
2021-08-16,180.518310546875
2021-08-17,178.95005798339844
2021-08-18,172.14541625976562
2021-08-19,172.5810546875
2021-08-20,172.8249969482422
2021-08-23,175.85702514648438
2021-08-24,174.7505340576172
2021-08-25,174.50657653808594
2021-08-26,173.67881774902344
2021-08-27,174.1319122314453
2021-08-30,173.63531494140625
2021-08-31,175.7524871826172
2021-09-01,173.5655975341797
2021-09-02,172.18028259277344
2021-09-03,170.15895080566406
2021-09-07,168.81715393066406
2021-09-08,168.8084259033203
2021-09-09,168.4670867919922
2021-09-10,165.6222381591797
2021-09-13,165.63973999023438
2021-09-14,165.30712890625
2021-09-15,165.40341186523438
2021-09-16,165.1670684814453
2021-09-17,165.1320343017578
2021-09-20,164.5718536376953
2021-09-21,162.67233276367188
2021-09-22,165.72727966308594
2021-09-23,169.3599395751953
2021-09-24,173.3251953125
2021-09-27,173.69284057617188
2021-09-28,173.22018432617188
2021-09-29,171.705810546875
2021-09-30,169.2723846435547
2021-10-01,172.0821990966797
2021-10-04,170.4365692138672
2021-10-05,173.59657287597656
2021-10-06,173.9467010498047
2021-10-07,176.9140625
2021-10-08,176.40638732910156
2021-10-11,176.2225341796875
2021-10-12,177.52679443359375
2021-10-13,178.7960205078125
2021-10-14,181.2382354736328
2021-10-15,185.48358154296875
2021-10-18,187.26051330566406
2021-10-19,190.43800354003906
2021-10-20,187.47059631347656
2021-10-21,188.01333618164062
2021-10-22,190.7793426513672
2021-10-25,190.55178833007812
2021-10-26,191.93482971191406
2021-10-27,190.00033569335938
2021-10-28,191.1207733154297
2021-10-29,193.05526733398438
2021-11-01,191.1120147705078
2021-11-02,193.0990447998047
2021-11-03,192.95896911621094
2021-11-04,193.07276916503906
2021-11-05,194.07064819335938
2021-11-08,193.16029357910156
2021-11-09,194.08811950683594
2021-11-10,193.51918029785156
2021-11-11,194.77090454101562
2021-11-12,196.8192138671875
2021-11-15,198.42105102539062
2021-11-16,197.5282440185547
2021-11-17,198.19346618652344
2021-11-18,198.00091552734375
2021-11-19,195.47117614746094
2021-11-22,196.36402893066406
2021-11-23,199.52401733398438
2021-11-24,200.3993377685547
2021-11-26,194.4645538330078
2021-11-29,197.23934936523438
2021-11-30,193.0290069580078
2021-12-01,192.5825958251953
2021-12-02,198.30728149414062
2021-12-03,197.17808532714844
2021-12-06,196.4690704345703
2021-12-07,202.4213409423828
2021-12-08,203.05160522460938
2021-12-09,200.0374755859375
2021-12-10,200.705322265625
2021-12-13,200.26597595214844
2021-12-14,199.9584197998047
2021-12-15,200.04624938964844
2021-12-16,201.31163024902344
2021-12-17,197.5242462158203
2021-12-20,195.00228881835938
2021-12-21,197.89337158203125
2021-12-22,199.6508331298828
2021-12-23,201.1974639892578
2021-12-27,204.51345825195312
2021-12-28,205.1285400390625
2021-12-29,204.22816467285156
2021-12-30,203.82705688476562
2021-12-31,203.64878845214844
2022-01-03,200.97459411621094
2022-01-04,202.58804321289062
2022-01-05,201.83924865722656
2022-01-06,201.1974639892578
2022-01-07,200.6001739501953
2022-01-10,198.60350036621094
2022-01-11,199.17398071289062
2022-01-12,201.6163787841797
2022-01-13,199.4324493408203
2022-01-14,198.95106506347656
2022-01-18,199.2274627685547
2022-01-19,204.6827850341797
2022-01-20,206.09121704101562
2022-01-21,201.37571716308594
2022-01-24,199.89599609375
2022-01-25,197.70314025878906
2022-01-26,196.22341918945312
2022-01-27,198.99566650390625
2022-01-28,201.2330780029297
2022-01-31,204.57582092285156
2022-02-01,206.82215881347656
2022-02-02,213.37396240234375
2022-02-03,214.8893280029297
2022-02-04,219.43544006347656
2022-02-07,216.31552124023438
2022-02-08,215.1923828125
2022-02-09,222.41270446777344
2022-02-10,217.545654296875
2022-02-11,214.85366821289062
2022-02-14,213.19564819335938
2022-02-15,212.90145874023438
2022-02-16,212.9728240966797
2022-02-17,212.910400390625
2022-02-18,210.9225616455078
2022-02-22,212.48252868652344
2022-02-23,209.9777069091797
2022-02-24,211.49307250976562
2022-02-25,213.4095916748047
2022-02-28,210.8423614501953
2022-03-01,208.0968475341797
2022-03-02,211.029541015625
2022-03-03,214.6664276123047
2022-03-04,217.29608154296875
2022-03-07,210.1292266845703
2022-03-08,198.5410614013672
2022-03-09,206.02676391601562
2022-03-10,204.1195526123047
2022-03-11,202.32870483398438
2022-03-14,205.56114196777344
2022-03-15,207.7369842529297
2022-03-16,216.7001190185547
2022-03-17,220.52357482910156
2022-03-18,223.49636840820312
2022-03-21,224.53506469726562
2022-03-22,222.0547332763672
2022-03-23,220.980224609375
2022-03-24,219.3147735595703
2022-03-25,221.81298828125
2022-03-28,219.00137329101562
2022-03-29,215.69729614257812
2022-03-30,216.51210021972656
2022-03-31,212.98414611816406
2022-04-01,214.7391815185547
2022-04-04,210.05615234375
2022-04-05,212.6259765625
2022-04-06,217.9895477294922
2022-04-07,218.7506561279297
2022-04-08,217.1388702392578
2022-04-11,214.75709533691406
2022-04-12,211.34555053710938
2022-04-13,214.32728576660156
2022-04-14,212.8050994873047
2022-04-18,211.5335693359375
2022-04-19,209.61737060546875
2022-04-20,211.49777221679688
2022-04-21,204.48663330078125
2022-04-22,199.60662841796875
2022-04-25,198.38882446289062
2022-04-26,190.96583557128906
2022-04-27,202.3018035888672
2022-04-28,202.11380004882812
2022-04-29,196.40101623535156
2022-05-02,194.1087188720703
2022-05-03,196.23985290527344
2022-05-04,197.58297729492188
2022-05-05,190.96583557128906
2022-05-06,188.36907958984375
2022-05-09,180.5163116455078
2022-05-10,179.32542419433594
2022-05-11,177.8479461669922
2022-05-12,175.51087951660156
2022-05-13,179.17315673828125
2022-05-16,175.6541748046875
2022-05-17,175.52880859375
2022-05-18,168.7683868408203
2022-05-19,170.2637481689453
2022-05-20,172.01876831054688
2022-05-23,171.5621337890625
2022-05-24,171.6248016357422
2022-05-25,174.99156188964844
2022-05-26,176.3167724609375
2022-05-27,179.02093505859375
2022-05-31,178.0360107421875
2022-06-01,178.51951599121094
2022-06-02,183.274169921875
2022-06-03,179.08363342285156
2022-06-06,178.5105743408203
2022-06-07,181.5549774169922
2022-06-08,178.6986083984375
2022-06-09,178.12261962890625
2022-06-10,179.8955078125
2022-06-13,182.67626953125
2022-06-14,176.48475646972656
2022-06-15,180.77745056152344
2022-06-16,182.93727111816406
2022-06-17,180.46246337890625
2022-06-21,187.63485717773438
2022-06-22,187.59890747070312
2022-06-23,187.59890747070312
2022-06-24,188.98477172851562
2022-06-27,188.48080444335938
2022-06-28,185.49305725097656
2022-06-29,185.52003479003906
2022-06-30,184.21514892578125
2022-07-01,183.837158203125
2022-07-05,183.90919494628906
2022-07-06,183.5491943359375
2022-07-07,187.88687133789062
2022-07-08,187.9948272705078
2022-07-11,187.4908905029297
2022-07-12,182.8382568359375
2022-07-13,183.1802520751953
2022-07-14,179.56251525878906
2022-07-15,181.73135375976562
2022-07-18,180.38145446777344
2022-07-19,183.4232177734375
2022-07-20,183.72018432617188
2022-07-21,185.19606018066406
2022-07-22,184.0171661376953
2022-07-25,183.9991912841797
2022-07-26,183.38722229003906
2022-07-27,176.37681579589844
2022-07-28,179.5535430908203
2022-07-29,179.5175018310547
2022-08-01,176.1608123779297
2022-08-02,177.753662109375
2022-08-03,177.95166015625
2022-08-04,180.01248168945312
2022-08-05,181.92031860351562
2022-08-08,181.2993621826172
2022-08-09,182.64028930664062
2022-08-10,178.54562377929688
2022-08-11,179.1035614013672
2022-08-12,182.32533264160156
2022-08-15,182.0463104248047
2022-08-16,184.8990936279297
2022-08-17,185.79002380371094
2022-08-18,187.11289978027344
2022-08-19,181.8483428955078
2022-08-22,179.70652770996094
2022-08-23,177.89767456054688
2022-08-24,178.99559020996094
2022-08-25,179.2025604248047
2022-08-26,176.70074462890625
2022-08-29,175.8458251953125
2022-08-30,175.65684509277344
2022-08-31,176.03482055664062
2022-09-01,179.4635467529297
2022-09-02,175.20689392089844
2022-09-06,178.21267700195312
2022-09-07,180.2914581298828
2022-09-08,182.67918395996094
2022-09-09,182.082275390625
2022-09-12,181.078369140625
2022-09-13,175.5341033935547
2022-09-14,173.01974487304688
2022-09-15,172.54039001464844
2022-09-16,173.2548828125
2022-09-19,172.4951934814453
2022-09-20,169.3567657470703
2022-09-21,164.63558959960938
2022-09-22,165.81134033203125
2022-09-23,163.7763214111328
2022-09-26,162.78147888183594
2022-09-27,159.4169464111328
2022-09-28,162.37445068359375
2022-09-29,161.59666442871094
2022-09-30,160.2038116455078
2022-10-03,161.1534881591797
2022-10-04,164.7260284423828
2022-10-05,163.58642578125
2022-10-06,158.86520385742188
2022-10-07,153.6828155517578
2022-10-10,153.2667694091797
2022-10-11,153.7099151611328
2022-10-12,155.3017578125
2022-10-13,157.7708740234375
2022-10-14,155.4012451171875
2022-10-17,157.50856018066406
2022-10-18,157.60806274414062
2022-10-19,156.28758239746094
2022-10-20,154.11691284179688
2022-10-21,153.74610900878906
2022-10-24,155.57305908203125
2022-10-25,159.0009307861328
2022-10-26,155.50070190429688
2022-10-27,156.22425842285156
2022-10-28,158.05123901367188
2022-10-31,156.7398223876953
2022-11-01,156.94781494140625
2022-11-02,156.35992431640625
2022-11-03,154.58721923828125
2022-11-04,154.36111450195312
2022-11-07,153.51998901367188
2022-11-08,156.6493682861328
2022-11-09,154.6595916748047
2022-11-10,157.68040466308594
2022-11-11,157.5989990234375
2022-11-14,157.28248596191406
2022-11-15,157.18296813964844
2022-11-16,158.17787170410156
2022-11-17,156.94781494140625
2022-11-18,156.01625061035156
2022-11-21,159.63400268554688
2022-11-22,157.5989990234375
2022-11-23,159.18182373046875
2022-11-25,158.27735900878906
2022-11-28,156.58602905273438
2022-11-29,158.10549926757812
2022-11-30,159.63400268554688
2022-12-01,160.90023803710938
2022-12-02,159.75161743164062
2022-12-05,163.1432647705078
2022-12-06,162.70008850097656
2022-12-07,159.18182373046875
2022-12-08,161.18292236328125
2022-12-09,162.6655731201172
2022-12-12,164.53939819335938
2022-12-13,162.02890014648438
2022-12-14,159.10902404785156
2022-12-15,156.88047790527344
2022-12-16,155.6525115966797
2022-12-19,155.2522735595703
2022-12-20,153.89695739746094
2022-12-21,157.24432373046875
2022-12-22,157.5172119140625
2022-12-23,157.66275024414062
2022-12-27,156.5888214111328
2022-12-28,156.8316192626953
2022-12-29,157.97093200683594
2022-12-30,157.03704833984375
2023-01-03,157.77479553222656
2023-01-04,158.830078125
2023-01-05,158.5218963623047
2023-01-06,163.50868225097656
2023-01-09,164.1717529296875
2023-01-10,165.75929260253906
2023-01-11,164.0222930908203
2023-01-12,165.0215301513672
2023-01-13,164.00364685058594
2023-01-17,164.34915161132812
2023-01-18,164.15304565429688
2023-01-19,162.742919921875
2023-01-20,163.4806671142578
2023-01-23,162.82696533203125
2023-01-24,161.67831420898438
2023-01-25,161.9117889404297
2023-01-26,165.0775604248047
2023-01-27,164.05966186523438
2023-01-30,164.32115173339844
2023-01-31,164.97483825683594
2023-02-01,163.9289093017578
2023-02-02,164.35848999023438
2023-02-03,164.87213134765625
2023-02-06,163.2005157470703
2023-02-07,166.03944396972656
2023-02-08,175.03245544433594
2023-02-09,170.8207550048828
2023-02-10,171.92271423339844
2023-02-13,172.95928955078125
2023-02-14,174.06121826171875
2023-02-15,175.8355712890625
2023-02-16,176.0316925048828
2023-02-17,176.16241455078125
2023-02-21,175.4620361328125
2023-02-22,174.63088989257812
2023-02-23,174.7242889404297
2023-02-24,174.7896728515625
2023-02-27,171.9600830078125
2023-02-28,173.09939575195312
2023-03-01,172.0441131591797
2023-03-02,174.16395568847656
2023-03-03,173.03399658203125
2023-03-06,172.66978454589844
2023-03-07,170.1670684814453
2023-03-08,169.8869171142578
2023-03-09,166.7394561767578
2023-03-10,164.10874938964844
2023-03-13,168.84402465820312
2023-03-14,174.1617889404297
2023-03-15,171.6250457763672
2023-03-16,175.89053344726562
2023-03-17,174.73489379882812
2023-03-20,173.60748291015625
2023-03-21,171.66262817382812
2023-03-22,168.62794494628906
2023-03-23,169.14466857910156
2023-03-24,172.4518585205078
2023-03-27,173.83297729492188
2023-03-28,175.99391174316406
2023-03-29,175.740234375
2023-03-30,177.50653076171875
2023-03-31,179.93995666503906
2023-04-03,178.8031005859375
2023-04-04,181.3680419921875
2023-04-05,183.38804626464844
2023-04-06,183.30349731445312
2023-04-10,181.08616638183594
2023-04-11,179.996337890625
2023-04-12,180.14663696289062
2023-04-13,178.4460906982422
2023-04-14,178.96282958984375
2023-04-17,180.50364685058594
2023-04-18,179.8084259033203
2023-04-19,180.6446075439453
2023-04-20,178.84068298339844
2023-04-21,178.2581787109375
2023-04-24,175.89993286132812
2023-04-25,176.4354705810547
2023-04-26,173.74842834472656
2023-04-27,173.25982666015625
2023-04-28,174.53759765625
2023-05-01,175.34561157226562
2023-05-02,174.31210327148438
2023-05-03,170.36607360839844
2023-05-04,172.80885314941406
2023-05-05,173.9363250732422
2023-05-08,174.4624481201172
2023-05-09,173.46653747558594
2023-05-10,174.10540771484375
2023-05-11,172.38607788085938
2023-05-12,173.76719665527344
2023-05-15,173.22225952148438
2023-05-16,170.61033630371094
2023-05-17,171.4747314453125
2023-05-18,170.81704711914062
2023-05-19,170.82644653320312
2023-05-22,170.9298095703125
2023-05-23,168.25210571289062
2023-05-24,169.18228149414062
2023-05-25,166.316650390625
2023-05-26,165.98782348632812
2023-05-30,167.42530822753906
2023-05-31,167.94204711914062
2023-06-01,169.13528442382812
2023-06-02,174.0960235595703
2023-06-05,175.00735473632812
2023-06-06,173.2034454345703
2023-06-07,171.5122833251953
2023-06-08,175.2932586669922
2023-06-09,174.71664428710938
2023-06-12,169.52731323242188
2023-06-13,168.00547790527344
2023-06-14,171.56898498535156
2023-06-15,172.24014282226562
2023-06-16,174.02662658691406
2023-06-20,172.68438720703125
2023-06-21,171.65408325195312
2023-06-22,172.126708984375
2023-06-23,171.72024536132812
2023-06-26,169.09251403808594
2023-06-27,169.14920043945312
2023-06-28,173.1097412109375
2023-06-29,173.3177032470703
2023-06-30,175.14198303222656
2023-07-03,175.96434020996094
2023-07-05,173.78085327148438
2023-07-06,173.21372985839844
2023-07-07,171.98489379882812
2023-07-10,171.3705291748047
2023-07-11,172.34410095214844
2023-07-12,171.37997436523438
2023-07-13,173.18536376953125
2023-07-14,175.9359893798828
2023-07-17,175.1042022705078
2023-07-18,176.8055877685547
2023-07-19,176.1722869873047
2023-07-20,177.14588928222656
2023-07-21,178.89456176757812
2023-07-24,180.5770721435547
2023-07-25,180.74722290039062
2023-07-26,187.8648223876953
2023-07-27,187.77975463867188
2023-07-28,188.49810791015625
2023-07-31,188.06332397460938
2023-08-01,188.8856658935547
2023-08-02,188.73440551757812
2023-08-03,191.73080444335938
2023-08-04,193.83868408203125
2023-08-07,196.948486328125
2023-08-08,193.85757446289062
2023-08-09,195.20925903320312
2023-08-10,193.5834503173828
2023-08-11,194.50033569335938
2023-08-14,195.14309692382812
2023-08-15,193.93321228027344
2023-08-16,194.71774291992188
2023-08-17,192.8556365966797
2023-08-18,192.57205200195312
2023-08-21,191.5039520263672
2023-08-22,188.5642852783203
2023-08-23,189.7552490234375
2023-08-24,189.15032958984375
2023-08-25,192.0900115966797
2023-08-28,192.1845245361328
2023-08-29,191.60792541503906
2023-08-30,191.36215209960938
2023-08-31,191.57957458496094
2023-09-01,191.77809143066406
