,JBL
2017-09-15,29.176044464111328
2017-09-18,29.21402931213379
2017-09-19,29.859861373901367
2017-09-20,28.881622314453125
2017-09-21,28.264297485351562
2017-09-22,27.960371017456055
2017-09-25,26.858675003051758
2017-09-26,26.42179298400879
2017-09-27,27.362037658691406
2017-09-28,28.416248321533203
2017-09-29,27.11510467529297
2017-10-02,27.817916870117188
2017-10-03,28.064844131469727
2017-10-04,28.321277618408203
2017-10-05,28.273786544799805
2017-10-06,28.29278564453125
2017-10-09,27.998361587524414
2017-10-10,27.13410186767578
2017-10-11,26.972644805908203
2017-10-12,26.858675003051758
2017-10-13,26.820688247680664
2017-10-16,27.172090530395508
2017-10-17,27.409521102905273
2017-10-18,27.532991409301758
2017-10-19,26.450284957885742
2017-10-20,26.554758071899414
2017-10-23,26.611743927001953
2017-10-24,26.887170791625977
2017-10-25,26.887170791625977
2017-10-26,26.516767501831055
2017-10-27,27.010637283325195
2017-10-30,26.497774124145508
2017-10-31,26.858675003051758
2017-11-01,26.991640090942383
2017-11-02,27.05811882019043
2017-11-03,26.611743927001953
2017-11-06,27.029626846313477
2017-11-07,26.26983642578125
2017-11-08,26.839679718017578
2017-11-09,26.896663665771484
2017-11-10,27.172090530395508
2017-11-13,27.219573974609375
2017-11-14,27.324344635009766
2017-11-15,27.219573974609375
2017-11-16,27.714826583862305
2017-11-17,27.8291072845459
2017-11-20,28.152923583984375
2017-11-21,28.352930068969727
2017-11-22,28.352930068969727
2017-11-24,28.36246109008789
2017-11-27,27.981491088867188
2017-11-28,27.65767478942871
2017-11-29,27.162431716918945
2017-11-30,27.47673225402832
2017-12-01,27.219573974609375
2017-12-04,27.371965408325195
2017-12-05,26.848140716552734
2017-12-06,26.24812889099121
2017-12-07,26.400510787963867
2017-12-08,26.552894592285156
2017-12-11,27.048145294189453
2017-12-12,27.067195892333984
2017-12-13,27.171955108642578
2017-12-14,26.143367767333984
2017-12-15,26.543378829956055
2017-12-18,25.67668914794922
2017-12-19,25.476686477661133
2017-12-20,25.619544982910156
2017-12-21,25.667165756225586
2017-12-22,25.429065704345703
2017-12-26,24.9909610748291
2017-12-27,24.9909610748291
2017-12-28,24.9909610748291
2017-12-29,25.00048828125
2018-01-02,25.429065704345703
2018-01-03,25.76240348815918
2018-01-04,26.010028839111328
2018-01-05,25.895742416381836
2018-01-08,25.790979385375977
2018-01-09,25.648120880126953
2018-01-10,25.63858985900879
2018-01-11,26.13384246826172
2018-01-12,26.343374252319336
2018-01-16,26.200510025024414
2018-01-17,27.095760345458984
2018-01-18,26.638614654541016
2018-01-19,26.086223602294922
2018-01-22,25.352874755859375
2018-01-23,25.80049705505371
2018-01-24,25.581451416015625
2018-01-25,25.51478385925293
2018-01-26,25.267154693603516
2018-01-29,24.72429084777832
2018-01-30,24.629051208496094
2018-01-31,24.219520568847656
2018-02-01,24.80048370361328
2018-02-02,24.076662063598633
2018-02-05,23.21949577331543
2018-02-06,23.705223083496094
2018-02-07,24.000463485717773
2018-02-08,23.743318557739258
2018-02-09,24.229040145874023
2018-02-12,24.60047721862793
2018-02-13,24.467147827148438
2018-02-14,24.96393394470215
2018-02-15,25.279205322265625
2018-02-16,25.193225860595703
2018-02-20,25.202775955200195
2018-02-21,25.174116134643555
2018-02-22,25.15500831604004
2018-02-23,25.422515869140625
2018-02-26,25.967084884643555
2018-02-27,26.081722259521484
2018-02-28,25.881092071533203
2018-03-01,25.35563850402832
2018-03-02,25.795106887817383
2018-03-05,25.871543884277344
2018-03-06,26.244138717651367
2018-03-07,26.320566177368164
2018-03-08,26.597623825073242
2018-03-09,26.932008743286133
2018-03-12,27.046659469604492
2018-03-13,27.008438110351562
2018-03-14,26.941564559936523
2018-03-15,27.218624114990234
2018-03-16,29.970104217529297
2018-03-19,29.6452693939209
2018-03-20,29.396873474121094
2018-03-21,29.21535301208496
2018-03-22,27.944705963134766
2018-03-23,27.31415557861328
2018-03-26,27.45746612548828
2018-03-27,27.361928939819336
2018-03-28,26.97977638244629
2018-03-29,27.447912216186523
2018-04-02,26.71227264404297
2018-04-03,27.084871292114258
2018-04-04,27.20906639099121
2018-04-05,27.29505157470703
2018-04-06,26.702720642089844
2018-04-09,26.654951095581055
2018-04-10,27.29505157470703
2018-04-11,27.45746612548828
2018-04-12,27.86827850341797
2018-04-13,27.925596237182617
2018-04-16,27.9064884185791
2018-04-17,28.107114791870117
2018-04-18,28.049795150756836
2018-04-19,27.10397720336914
2018-04-20,26.693166732788086
2018-04-23,26.04351043701172
2018-04-24,25.928865432739258
2018-04-25,25.71868324279785
2018-04-26,25.928865432739258
2018-04-27,25.47983741760254
2018-04-30,25.412960052490234
2018-05-01,25.498943328857422
2018-05-02,25.804664611816406
2018-05-03,25.9193058013916
2018-05-04,26.215478897094727
2018-05-07,26.196367263793945
2018-05-08,26.196367263793945
2018-05-09,26.2059268951416
2018-05-10,26.38744354248047
2018-05-11,26.37788963317871
2018-05-14,26.636592864990234
2018-05-15,26.60784149169922
2018-05-16,26.952783584594727
2018-05-17,26.933616638183594
2018-05-18,26.761152267456055
2018-05-21,26.971939086914062
2018-05-22,27.0677547454834
2018-05-23,26.952783584594727
2018-05-24,26.770734786987305
2018-05-25,27.029438018798828
2018-05-29,27.336040496826172
2018-05-30,27.307294845581055
2018-05-31,27.096508026123047
2018-06-01,27.479764938354492
2018-06-04,27.728885650634766
2018-06-05,27.90135383605957
2018-06-06,28.169633865356445
2018-06-07,28.22711944580078
2018-06-08,28.025909423828125
2018-06-11,28.28461265563965
2018-06-12,28.56247329711914
2018-06-13,28.342103958129883
2018-06-14,28.41874885559082
2018-06-15,26.569522857666016
2018-06-18,25.860488891601562
2018-06-19,25.678438186645508
2018-06-20,25.985044479370117
2018-06-21,25.99462890625
2018-06-22,27.11566734313965
2018-06-25,26.368310928344727
2018-06-26,26.665340423583984
2018-06-27,26.49286460876465
2018-06-28,26.358728408813477
2018-06-29,26.50244903564453
2018-07-02,26.49286460876465
2018-07-03,26.243751525878906
2018-07-05,26.5982723236084
2018-07-06,27.039012908935547
2018-07-09,27.61390495300293
2018-07-10,27.834278106689453
2018-07-11,27.268970489501953
2018-07-12,27.54683494567871
2018-07-13,27.470184326171875
2018-07-16,27.508508682250977
2018-07-17,27.642658233642578
2018-07-18,27.700136184692383
2018-07-19,27.843862533569336
2018-07-20,27.36478614807129
2018-07-23,27.498926162719727
2018-07-24,27.479764938354492
2018-07-25,27.604324340820312
2018-07-26,27.288135528564453
2018-07-27,26.876129150390625
2018-07-30,26.866548538208008
2018-07-31,26.99110984802246
2018-08-01,27.058176040649414
2018-08-02,27.268970489501953
2018-08-03,27.345624923706055
2018-08-06,27.22106170654297
2018-08-07,27.54683494567871
2018-08-08,27.44144058227539
2018-08-09,27.278549194335938
2018-08-10,26.904874801635742
2018-08-13,26.799480438232422
2018-08-14,27.020490646362305
2018-08-15,26.616910934448242
2018-08-16,26.530427932739258
2018-08-17,26.58808135986328
2018-08-20,26.905176162719727
2018-08-21,27.20305824279785
2018-08-22,27.212661743164062
2018-08-23,26.857135772705078
2018-08-24,27.00126838684082
2018-08-27,27.73154640197754
2018-08-28,28.519485473632812
2018-08-29,28.481050491333008
2018-08-30,28.500267028808594
2018-08-31,28.4041748046875
2018-09-04,28.500267028808594
2018-09-05,28.471439361572266
2018-09-06,28.23121452331543
2018-09-07,28.010202407836914
2018-09-10,28.308088302612305
2018-09-11,28.3369140625
2018-09-12,28.11591339111328
2018-09-13,28.25043487548828
2018-09-14,28.346519470214844
2018-09-17,28.058256149291992
2018-09-18,28.15434455871582
2018-09-19,28.18317222595215
2018-09-20,28.586750030517578
2018-09-21,28.692447662353516
2018-09-24,28.903844833374023
2018-09-25,26.8090877532959
2018-09-26,26.338241577148438
2018-09-27,26.126846313476562
2018-09-28,26.021148681640625
2018-10-01,25.80014419555664
2018-10-02,26.136459350585938
2018-10-03,25.89623260498047
2018-10-04,25.26203727722168
2018-10-05,24.714332580566406
2018-10-08,24.224267959594727
2018-10-09,23.743816375732422
2018-10-10,22.879009246826172
2018-10-11,22.58112907409668
2018-10-12,22.802135467529297
2018-10-15,22.70604705810547
2018-10-16,23.244152069091797
2018-10-17,23.33063316345215
2018-10-18,22.975095748901367
2018-10-19,22.99431800842285
2018-10-22,23.080799102783203
2018-10-23,23.33063316345215
2018-10-24,22.58112907409668
2018-10-25,23.138450622558594
2018-10-26,22.70604705810547
2018-10-29,22.70604705810547
2018-10-30,23.65733528137207
2018-10-31,23.763036727905273
2018-11-01,24.800806045532227
2018-11-02,25.108293533325195
2018-11-05,24.85845947265625
2018-11-06,24.77198028564453
2018-11-07,25.012205123901367
2018-11-08,24.8392391204834
2018-11-09,24.30113983154297
2018-11-12,23.21532440185547
2018-11-13,23.7246036529541
2018-11-14,23.425750732421875
2018-11-15,23.946327209472656
2018-11-16,24.090925216674805
2018-11-19,23.281145095825195
2018-11-20,23.11726188659668
2018-11-21,23.483598709106445
2018-11-23,23.75351905822754
2018-11-26,24.00416374206543
2018-11-27,23.64747428894043
2018-11-28,24.389774322509766
2018-11-29,24.225887298583984
2018-11-30,24.071643829345703
2018-12-03,24.34157371520996
2018-12-04,23.579999923706055
2018-12-06,23.512514114379883
2018-12-07,22.423166275024414
2018-12-10,22.278564453125
2018-12-11,22.32676124572754
2018-12-12,22.10504150390625
2018-12-13,21.449504852294922
2018-12-14,21.054256439208984
2018-12-17,20.784330368041992
2018-12-18,21.41094207763672
2018-12-19,22.89554214477539
2018-12-20,23.126901626586914
2018-12-21,22.558130264282227
2018-12-24,22.20144271850586
2018-12-26,23.069063186645508
2018-12-27,23.425750732421875
2018-12-28,23.608919143676758
2018-12-31,23.898120880126953
2019-01-02,23.869205474853516
2019-01-03,22.288206100463867
2019-01-04,23.08834457397461
2019-01-07,23.25222396850586
2019-01-08,22.567768096923828
2019-01-09,23.184749603271484
2019-01-10,23.45467185974121
2019-01-11,23.6667537689209
2019-01-14,23.6956787109375
2019-01-15,23.83064079284668
2019-01-16,24.042728424072266
2019-01-17,24.013809204101562
2019-01-18,24.505460739135742
2019-01-22,24.148771286010742
2019-01-23,24.071643829345703
2019-01-24,24.582576751708984
2019-01-25,24.90070915222168
2019-01-28,24.756103515625
2019-01-29,25.006752014160156
2019-01-30,25.29595375061035
2019-01-31,25.691204071044922
2019-02-01,25.61408042907715
2019-02-04,25.797252655029297
2019-02-05,25.932209014892578
2019-02-06,26.58774757385254
2019-02-07,26.385303497314453
2019-02-08,26.26961898803711
2019-02-11,26.539546966552734
2019-02-12,26.915515899658203
2019-02-13,27.320405960083008
2019-02-14,27.446081161499023
2019-02-15,27.349409103393555
2019-02-19,27.465415954589844
2019-02-20,27.620094299316406
2019-02-21,27.68777084350586
2019-02-22,28.229150772094727
2019-02-25,28.190486907958984
2019-02-26,28.093807220458984
2019-02-27,27.591093063354492
2019-02-28,27.455751419067383
2019-03-01,27.62976837158203
2019-03-04,27.68777084350586
2019-03-05,27.378408432006836
2019-03-06,27.069046020507812
2019-03-07,26.285980224609375
2019-03-08,26.12162971496582
2019-03-11,26.701684951782227
2019-03-12,26.459997177124023
2019-03-13,26.7403564453125
2019-03-14,26.4986629486084
2019-03-15,26.266645431518555
2019-03-18,25.995952606201172
2019-03-19,26.382659912109375
2019-03-20,26.17963981628418
2019-03-21,26.653343200683594
2019-03-22,25.976619720458984
2019-03-25,25.95728874206543
2019-03-26,25.773605346679688
2019-03-27,25.541580200195312
2019-03-28,25.599584579467773
2019-03-29,25.705930709838867
2019-04-01,27.272066116333008
2019-04-02,27.368745803833008
2019-04-03,27.64910125732422
2019-04-04,27.948793411254883
2019-04-05,28.190486907958984
2019-04-08,28.499835968017578
2019-04-09,28.151811599731445
2019-04-10,28.644851684570312
2019-04-11,28.760868072509766
2019-04-12,29.273242950439453
2019-04-15,29.26357078552246
2019-04-16,29.87262535095215
2019-04-17,29.853296279907227
2019-04-18,30.104646682739258
2019-04-22,29.727619171142578
2019-04-23,29.959638595581055
2019-04-24,29.92096519470215
2019-04-25,29.3505802154541
2019-04-26,29.379587173461914
2019-04-29,29.244239807128906
2019-04-30,29.20556640625
2019-05-01,29.437591552734375
2019-05-02,29.495595932006836
2019-05-03,30.00797462463379
2019-05-06,29.61160659790039
2019-05-07,29.15723419189453
2019-05-08,28.51917266845703
2019-05-09,28.171144485473633
2019-05-10,28.364498138427734
2019-05-13,26.67267608642578
2019-05-14,27.235023498535156
2019-05-15,27.651939392089844
2019-05-16,27.43863296508789
2019-05-17,26.779333114624023
2019-05-20,26.207292556762695
2019-05-21,26.837505340576172
2019-05-22,26.139415740966797
2019-05-23,25.37346649169922
2019-05-24,25.247421264648438
2019-05-28,25.06320571899414
2019-05-29,24.985645294189453
2019-05-30,24.83051109313965
2019-05-31,23.8415584564209
2019-06-03,24.239078521728516
2019-06-04,25.30559539794922
2019-06-05,25.150466918945312
2019-06-06,25.480119705200195
2019-06-07,25.65463638305664
2019-06-10,26.100635528564453
2019-06-11,25.955202102661133
2019-06-12,26.12972640991211
2019-06-13,26.15880584716797
2019-06-14,25.664335250854492
2019-06-17,25.993986129760742
2019-06-18,26.488462448120117
2019-06-19,29.2032413482666
2019-06-20,29.678327560424805
2019-06-21,29.474720001220703
2019-06-24,29.4553279876709
2019-06-25,29.629844665527344
2019-06-26,29.833459854125977
2019-06-27,30.14371681213379
2019-06-28,30.638198852539062
2019-07-01,30.977540969848633
2019-07-02,30.706064224243164
2019-07-03,30.59941291809082
2019-07-05,30.58002281188965
2019-07-08,30.0661563873291
2019-07-09,29.872236251831055
2019-07-10,29.901325225830078
2019-07-11,29.397153854370117
2019-07-12,29.823759078979492
2019-07-15,29.75588607788086
2019-07-16,29.610456466674805
2019-07-17,29.494108200073242
2019-07-18,29.435935974121094
2019-07-19,29.329282760620117
2019-07-22,29.54258918762207
2019-07-23,29.881935119628906
2019-07-24,30.007978439331055
2019-07-25,29.911022186279297
2019-07-26,30.17280387878418
2019-07-29,30.27945327758789
2019-07-30,30.453975677490234
2019-07-31,29.940107345581055
2019-08-01,29.174148559570312
2019-08-02,28.253068923950195
2019-08-05,27.041112899780273
2019-08-06,26.98294448852539
2019-08-07,27.215633392333984
2019-08-08,27.845853805541992
2019-08-09,27.302894592285156
2019-08-12,27.050809860229492
2019-08-13,27.874937057495117
2019-08-14,26.679048538208008
2019-08-15,26.085962295532227
2019-08-16,26.6984920501709
2019-08-19,26.980449676513672
2019-08-20,26.5623779296875
2019-08-21,26.795719146728516
2019-08-22,27.048505783081055
2019-08-23,25.92068099975586
2019-08-26,25.910953521728516
2019-08-27,25.201196670532227
2019-08-28,25.453996658325195
2019-08-29,27.447134017944336
2019-08-30,28.01105308532715
2019-09-03,27.942996978759766
2019-09-04,28.20551300048828
2019-09-05,29.080547332763672
2019-09-06,29.177778244018555
2019-09-09,30.02364730834961
2019-09-10,30.7625732421875
2019-09-11,31.46260643005371
2019-09-12,30.93758201599121
2019-09-13,30.577842712402344
2019-09-16,30.675071716308594
2019-09-17,30.32505226135254
2019-09-18,30.091712951660156
2019-09-19,30.29588508605957
2019-09-20,29.829198837280273
2019-09-23,30.46117401123047
2019-09-24,31.939016342163086
2019-09-25,34.44747543334961
2019-09-26,34.37941360473633
2019-09-27,34.25301742553711
2019-09-30,34.778038024902344
2019-10-01,33.990509033203125
2019-10-02,33.66967010498047
2019-10-03,33.689109802246094
2019-10-04,34.525264739990234
2019-10-07,34.62248229980469
2019-10-08,33.65993881225586
2019-10-09,34.204402923583984
2019-10-10,33.8835563659668
2019-10-11,34.45719528198242
2019-10-14,34.651649475097656
2019-10-15,35.47806930541992
2019-10-16,35.040550231933594
2019-10-17,35.400291442871094
2019-10-18,35.19612503051758
2019-10-21,35.78919982910156
2019-10-22,35.58502960205078
2019-10-23,35.283634185791016
2019-10-24,35.43918991088867
2019-10-25,35.69197463989258
2019-10-28,36.01282501220703
2019-10-29,36.56702423095703
2019-10-30,36.46978759765625
2019-10-31,35.79891586303711
2019-11-01,36.18783187866211
2019-11-04,37.383724212646484
2019-11-05,37.850406646728516
2019-11-06,38.035152435302734
2019-11-07,38.093475341796875
2019-11-08,38.171260833740234
2019-11-11,38.49211120605469
2019-11-12,38.015689849853516
2019-11-13,38.24903869628906
2019-11-14,37.69371795654297
2019-11-15,38.015228271484375
2019-11-18,37.537837982177734
2019-11-19,37.73268508911133
2019-11-20,38.0054817199707
2019-11-21,37.76191329956055
2019-11-22,37.64500045776367
2019-11-25,38.26852798461914
2019-11-26,38.2100715637207
2019-11-27,38.31724548339844
2019-11-29,37.83985900878906
2019-12-02,37.66449737548828
2019-12-03,37.1773681640625
2019-12-04,38.0444450378418
2019-12-05,38.14187240600586
2019-12-06,38.22956085205078
2019-12-09,37.75217056274414
2019-12-10,38.190589904785156
2019-12-11,38.7751350402832
2019-12-12,39.39864730834961
2019-12-13,38.94075393676758
2019-12-16,39.593502044677734
2019-12-17,42.31166458129883
2019-12-18,40.29497146606445
2019-12-19,40.811317443847656
2019-12-20,40.26573944091797
2019-12-23,40.52878952026367
2019-12-24,40.333946228027344
2019-12-26,40.45084762573242
2019-12-27,40.16831588745117
2019-12-30,40.382652282714844
2019-12-31,40.26573944091797
2020-01-02,40.889259338378906
2020-01-03,40.382652282714844
2020-01-06,39.876041412353516
2020-01-07,40.178062438964844
2020-01-08,40.246246337890625
2020-01-09,40.65542984008789
2020-01-10,40.840545654296875
2020-01-13,41.746604919433594
2020-01-14,42.009639739990234
2020-01-15,41.62968444824219
2020-01-16,42.009639739990234
2020-01-17,42.107078552246094
2020-01-21,41.7076301574707
2020-01-22,41.73685073852539
2020-01-23,42.09733963012695
2020-01-24,41.746604919433594
2020-01-27,40.333946228027344
2020-01-28,40.29497146606445
2020-01-29,39.944236755371094
2020-01-30,38.7751350402832
2020-01-31,37.88856887817383
2020-02-03,39.077152252197266
2020-02-04,39.603248596191406
2020-02-05,39.349945068359375
2020-02-06,38.95051574707031
2020-02-07,37.75217056274414
2020-02-10,37.51835250854492
2020-02-11,38.17109680175781
2020-02-12,38.9212760925293
2020-02-13,38.189125061035156
2020-02-14,37.330055236816406
2020-02-18,36.67600631713867
2020-02-19,36.9883918762207
2020-02-20,37.11529541015625
2020-02-21,36.353851318359375
2020-02-24,34.84073257446289
2020-02-25,34.15740203857422
2020-02-26,33.805973052978516
2020-02-27,31.69736099243164
2020-02-28,31.287353515625
2020-03-02,32.9176139831543
2020-03-03,32.458805084228516
2020-03-04,33.835243225097656
2020-03-05,32.3416633605957
2020-03-06,31.609498977661133
2020-03-09,28.475887298583984
2020-03-10,30.55519676208496
2020-03-11,26.660144805908203
2020-03-12,22.91152000427246
2020-03-13,24.239154815673828
2020-03-16,21.144588470458984
2020-03-17,21.203161239624023
2020-03-18,18.215972900390625
2020-03-19,19.475278854370117
2020-03-20,18.050020217895508
2020-03-23,18.74312973022461
2020-03-24,21.47650146484375
2020-03-25,23.06771469116211
2020-03-26,25.049409866333008
2020-03-27,23.28247833251953
2020-03-30,24.014633178710938
2020-03-31,23.995107650756836
2020-04-01,22.32579803466797
2020-04-02,22.316036224365234
2020-04-03,21.857213973999023
2020-04-06,23.86820411682129
2020-04-07,24.170825958251953
2020-04-08,25.352027893066406
2020-04-09,25.78156280517578
2020-04-13,24.922502517700195
2020-04-14,25.576560974121094
2020-04-15,23.85843849182129
2020-04-16,24.024394989013672
2020-04-17,25.234878540039062
2020-04-20,23.829151153564453
2020-04-21,22.77484703063965
2020-04-22,23.389856338500977
2020-04-23,24.131771087646484
2020-04-24,24.522254943847656
2020-04-27,25.85965919494629
2020-04-28,26.21109390258789
2020-04-29,28.65160369873047
2020-04-30,27.763256072998047
2020-05-01,25.947519302368164
2020-05-04,25.498458862304688
2020-05-05,25.625370025634766
2020-05-06,25.576560974121094
2020-05-07,26.142757415771484
2020-05-08,27.792545318603516
2020-05-11,27.001813888549805
2020-05-12,27.07990837097168
2020-05-13,25.840131759643555
2020-05-14,26.163257598876953
2020-05-15,27.445966720581055
2020-05-18,29.746994018554688
2020-05-19,29.629497528076172
2020-05-20,30.15824317932129
2020-05-21,29.032211303710938
2020-05-22,28.503461837768555
2020-05-26,30.1876220703125
2020-05-27,31.01011848449707
2020-05-28,29.658872604370117
2020-05-29,29.296585083007812
2020-06-01,30.334497451782227
2020-06-02,30.735950469970703
2020-06-03,31.685739517211914
2020-06-04,32.93906784057617
2020-06-05,34.13365173339844
2020-06-08,34.13365173339844
2020-06-09,33.0369873046875
2020-06-10,31.7934513092041
2020-06-11,29.1790828704834
2020-06-12,30.15824317932129
2020-06-15,31.147201538085938
2020-06-16,32.40053176879883
2020-06-17,32.175323486328125
2020-06-18,32.106781005859375
2020-06-19,32.81177520751953
2020-06-22,33.16427230834961
2020-06-23,32.958656311035156
2020-06-24,30.814287185668945
2020-06-25,30.99053955078125
2020-06-26,29.942829132080078
2020-06-29,31.597618103027344
2020-06-30,31.411575317382812
2020-07-01,30.393245697021484
2020-07-02,30.794702529907227
2020-07-06,31.205947875976562
2020-07-07,30.079914093017578
2020-07-08,30.344287872314453
2020-07-09,29.942829132080078
2020-07-10,30.65761947631836
2020-07-13,30.87303352355957
2020-07-14,31.323448181152344
2020-07-15,32.70406723022461
2020-07-16,32.968448638916016
2020-07-17,33.18386459350586
2020-07-20,33.15448760986328
2020-07-21,33.27198791503906
2020-07-22,33.32094955444336
2020-07-23,33.438446044921875
2020-07-24,32.214500427246094
2020-07-27,33.07615661621094
2020-07-28,32.028446197509766
2020-07-29,33.02719497680664
2020-07-30,33.45802688598633
2020-07-31,34.13365173339844
2020-08-03,34.49593734741211
2020-08-04,34.38823318481445
2020-08-05,34.85823440551758
2020-08-06,34.63302230834961
2020-08-07,34.33927536010742
2020-08-10,34.084693908691406
2020-08-11,34.260948181152344
2020-08-12,34.49593734741211
2020-08-13,34.18190383911133
2020-08-14,34.11320114135742
2020-08-17,34.28004455566406
2020-08-18,33.406593322753906
2020-08-19,34.16227722167969
2020-08-20,33.161251068115234
2020-08-21,33.583248138427734
2020-08-24,33.750083923339844
2020-08-25,33.651947021484375
2020-08-26,33.769710540771484
2020-08-27,33.52436447143555
2020-08-28,34.50575637817383
2020-08-31,33.514549255371094
2020-09-01,33.7598991394043
2020-09-02,34.643157958984375
2020-09-03,32.62149429321289
2020-09-04,32.29762268066406
2020-09-08,30.462419509887695
2020-09-09,30.678325653076172
2020-09-10,30.060049057006836
2020-09-11,30.11893081665039
2020-09-14,31.17884063720703
2020-09-15,32.04246139526367
2020-09-16,32.120967864990234
2020-09-17,32.356502532958984
2020-09-18,32.79813766479492
2020-09-21,32.336883544921875
2020-09-22,32.64111328125
2020-09-23,31.70879554748535
2020-09-24,33.769710540771484
2020-09-25,32.8177604675293
2020-09-28,33.2593879699707
2020-09-29,32.670555114746094
2020-09-30,33.62250518798828
2020-10-01,33.98563003540039
2020-10-02,33.7304573059082
2020-10-05,34.751102447509766
2020-10-06,34.21133804321289
2020-10-07,35.31049346923828
2020-10-08,35.72268295288086
2020-10-09,35.693241119384766
2020-10-12,36.05636215209961
2020-10-13,34.917945861816406
2020-10-14,34.96700668334961
2020-10-15,35.555843353271484
2020-10-16,35.634361267089844
2020-10-19,35.369380950927734
2020-10-20,34.8983154296875
2020-10-21,34.3291015625
2020-10-22,34.50575637817383
2020-10-23,35.0749626159668
2020-10-26,33.49491882324219
2020-10-27,32.79813766479492
2020-10-28,31.021814346313477
2020-10-29,32.55278396606445
2020-10-30,32.523345947265625
2020-11-02,33.19068908691406
2020-11-03,33.975807189941406
2020-11-04,33.80896759033203
2020-11-05,35.12403106689453
2020-11-06,35.271240234375
2020-11-09,36.41947555541992
2020-11-10,36.59613037109375
2020-11-11,36.64519500732422
2020-11-12,35.60491180419922
2020-11-13,37.090091705322266
2020-11-16,38.32938003540039
2020-11-17,37.69990539550781
2020-11-18,37.158935546875
2020-11-19,36.952392578125
2020-11-20,36.814697265625
2020-11-23,37.749080657958984
2020-11-24,38.683467864990234
2020-11-25,38.44740676879883
2020-11-27,38.74247360229492
2020-11-30,37.591712951660156
2020-12-01,38.132667541503906
2020-12-02,38.811317443847656
2020-12-03,38.88017654418945
2020-12-04,39.88339614868164
2020-12-07,40.06045150756836
2020-12-08,39.558834075927734
2020-12-09,38.909690856933594
2020-12-10,39.263763427734375
2020-12-11,38.96868896484375
2020-12-14,39.64734649658203
2020-12-15,40.79812240600586
2020-12-16,40.38502883911133
2020-12-17,43.36521911621094
2020-12-18,41.73250961303711
2020-12-21,41.42759704589844
2020-12-22,41.93904495239258
2020-12-23,42.61771011352539
2020-12-24,42.16526794433594
2020-12-28,42.12593078613281
2020-12-29,41.16203689575195
2020-12-30,41.59480667114258
2020-12-31,41.83086013793945
2021-01-04,41.47677993774414
2021-01-05,42.35215377807617
2021-01-06,43.26686096191406
2021-01-07,44.17173385620117
2021-01-08,43.72913360595703
2021-01-11,43.90616989135742
2021-01-12,44.10288619995117
2021-01-13,43.84716033935547
2021-01-14,44.732364654541016
2021-01-15,43.8668212890625
2021-01-19,44.397953033447266
2021-01-20,44.76186752319336
2021-01-21,44.84055709838867
2021-01-22,44.476646423339844
2021-01-25,43.384891510009766
2021-01-26,42.312801361083984
2021-01-27,40.886634826660156
2021-01-28,41.64398193359375
2021-01-29,40.68993377685547
2021-02-01,41.88003921508789
2021-02-02,42.775081634521484
2021-02-03,42.48984146118164
2021-02-04,43.71929931640625
2021-02-05,43.84716033935547
2021-02-08,45.05693817138672
2021-02-09,44.093048095703125
2021-02-10,43.44389343261719
2021-02-11,44.18291091918945
2021-02-12,44.0548210144043
2021-02-16,44.774112701416016
2021-02-17,43.61140823364258
2021-02-18,43.03005599975586
2021-02-19,43.89716339111328
2021-02-22,43.44390106201172
2021-02-23,42.99064636230469
2021-02-24,44.35041809082031
2021-02-25,42.1925163269043
2021-02-26,42.53738021850586
2021-03-01,44.49822235107422
2021-03-02,43.29609298706055
2021-03-03,42.73444366455078
2021-03-04,41.44364547729492
2021-03-05,42.7245979309082
2021-03-08,43.02020263671875
2021-03-09,43.907012939453125
2021-03-10,44.665733337402344
2021-03-11,47.01084518432617
2021-03-12,47.70059585571289
2021-03-15,48.124290466308594
2021-03-16,49.730411529541016
2021-03-17,50.272342681884766
2021-03-18,49.18846130371094
2021-03-19,50.30189895629883
2021-03-22,49.80923080444336
2021-03-23,47.75971221923828
2021-03-24,48.075035095214844
2021-03-25,48.80418014526367
2021-03-26,50.96208953857422
2021-03-29,50.37088394165039
2021-03-30,50.72560119628906
2021-03-31,51.3956413269043
2021-04-01,52.19377517700195
2021-04-05,52.91307067871094
2021-04-06,52.617469787597656
2021-04-07,52.400691986083984
2021-04-08,53.02146530151367
2021-04-09,52.65688705444336
2021-04-12,52.89337158203125
2021-04-13,52.65688705444336
2021-04-14,53.25794982910156
2021-04-15,52.89337158203125
2021-04-16,53.64223098754883
2021-04-19,53.543697357177734
2021-04-20,52.72584915161133
2021-04-21,53.25794982910156
2021-04-22,52.735721588134766
2021-04-23,53.435306549072266
2021-04-26,53.67178726196289
2021-04-27,53.49442672729492
2021-04-28,53.514137268066406
2021-04-29,53.23823547363281
2021-04-30,51.651832580566406
2021-05-03,51.82918167114258
2021-05-04,51.16900634765625
2021-05-05,51.60255432128906
2021-05-06,52.04596710205078
2021-05-07,54.026512145996094
2021-05-10,52.302162170410156
2021-05-11,52.77512741088867
2021-05-12,50.15410232543945
2021-05-13,51.96999740600586
2021-05-14,53.23322677612305
2021-05-17,53.29243469238281
2021-05-18,52.78911590576172
2021-05-19,53.47007369995117
2021-05-20,53.55890655517578
2021-05-21,53.62798309326172
2021-05-24,54.62474822998047
2021-05-25,54.772789001464844
2021-05-26,55.06885528564453
2021-05-27,55.542564392089844
2021-05-28,55.7103385925293
2021-06-01,55.7103385925293
