,NUE
2019-12-13,50.95397186279297
2019-12-16,50.97201919555664
2019-12-17,51.58559036254883
2019-12-18,51.468292236328125
2019-12-19,51.00809860229492
2019-12-20,51.332950592041016
2019-12-23,51.224666595458984
2019-12-24,51.12540817260742
2019-12-26,51.25173568725586
2019-12-27,51.143455505371094
2019-12-30,50.96442794799805
2019-12-31,51.14617919921875
2020-01-02,50.09199523925781
2020-01-03,49.428592681884766
2020-01-06,49.01055145263672
2020-01-07,48.90149688720703
2020-01-08,48.783355712890625
2020-01-09,48.619773864746094
2020-01-10,47.95635986328125
2020-01-13,48.50163650512695
