,MTB
2017-09-19,123.01773834228516
2017-09-20,124.50802612304688
2017-09-21,124.39525604248047
2017-09-22,123.91195678710938
2017-09-25,124.62887573242188
2017-09-26,125.21695709228516
2017-09-27,127.20669555664062
2017-09-28,128.261962890625
2017-09-29,129.72808837890625
2017-10-02,130.010009765625
2017-10-03,129.94558715820312
2017-10-04,129.44613647460938
2017-10-05,130.15504455566406
2017-10-06,130.5658721923828
2017-10-09,129.83282470703125
2017-10-10,131.43588256835938
2017-10-11,131.42784118652344
2017-10-12,131.1700439453125
2017-10-13,131.4761962890625
2017-10-16,132.28976440429688
2017-10-17,132.225341796875
2017-10-18,129.3897705078125
2017-10-19,130.7108917236328
2017-10-20,133.07920837402344
2017-10-23,132.86978149414062
2017-10-24,133.5222930908203
2017-10-25,133.56256103515625
2017-10-26,135.01260375976562
2017-10-27,135.18983459472656
2017-10-30,134.44866943359375
2017-10-31,134.343994140625
2017-11-01,134.75482177734375
2017-11-02,136.1645050048828
2017-11-03,135.94703674316406
2017-11-06,135.90676879882812
2017-11-07,131.21034240722656
2017-11-08,129.8650665283203
2017-11-09,127.77056884765625
2017-11-10,126.55419921875
2017-11-13,128.43919372558594
2017-11-14,129.46226501464844
2017-11-15,129.8730926513672
2017-11-16,128.78558349609375
2017-11-17,129.34947204589844
2017-11-20,130.18727111816406
2017-11-21,129.04336547851562
2017-11-22,128.82586669921875
2017-11-24,128.19757080078125
2017-11-27,128.48751831054688
2017-11-28,132.386474609375
2017-11-29,136.22898864746094
2017-11-30,136.70639038085938
2017-12-01,137.1271514892578
2017-12-04,139.37660217285156
2017-12-05,137.90396118164062
2017-12-06,137.15953063964844
2017-12-07,138.4218292236328
2017-12-08,138.94772338867188
2017-12-11,137.9686737060547
2017-12-12,139.57078552246094
2017-12-13,138.38131713867188
2017-12-14,136.77920532226562
2017-12-15,138.2842559814453
2017-12-18,140.67935180664062
2017-12-19,140.7117462158203
2017-12-20,139.6031494140625
2017-12-21,140.46083068847656
2017-12-22,140.0401153564453
2017-12-26,139.16619873046875
2017-12-27,138.82640075683594
2017-12-28,139.4089813232422
2017-12-29,138.35708618164062
2018-01-02,138.5189208984375
2018-01-03,140.07247924804688
2018-01-04,140.33946228027344
2018-01-05,139.83779907226562
2018-01-08,139.51417541503906
2018-01-09,141.5289764404297
2018-01-10,143.0177764892578
2018-01-11,144.02117919921875
2018-01-12,144.44998168945312
2018-01-16,143.85121154785156
2018-01-17,145.0083465576172
2018-01-18,150.6238250732422
2018-01-19,152.7519073486328
2018-01-22,152.7357177734375
2018-01-23,152.7923583984375
2018-01-24,153.3021240234375
2018-01-25,151.8456268310547
2018-01-26,153.229248046875
2018-01-29,153.56915283203125
2018-01-30,154.20030212402344
2018-01-31,154.37017822265625
2018-02-01,156.045166015625
2018-02-02,153.09176635742188
2018-02-05,145.49378967285156
2018-02-06,149.7418670654297
2018-02-07,149.66909790039062
2018-02-08,144.31243896484375
2018-02-09,147.7675018310547
2018-02-12,149.49102783203125
2018-02-13,150.6238250732422
2018-02-14,155.34117126464844
2018-02-15,154.62913513183594
2018-02-16,155.06607055664062
2018-02-20,154.25694274902344
2018-02-21,156.02085876464844
2018-02-22,153.33450317382812
2018-02-23,156.57919311523438
2018-02-26,158.0437774658203
2018-02-27,155.51112365722656
2018-02-28,153.609619140625
2018-03-01,152.80853271484375
2018-03-02,155.14816284179688
2018-03-05,157.39846801757812
2018-03-06,158.6901397705078
2018-03-07,158.56829833984375
2018-03-08,158.16213989257812
2018-03-09,159.8843536376953
2018-03-12,158.3408203125
2018-03-13,156.82980346679688
2018-03-14,154.60391235351562
2018-03-15,154.6201629638672
2018-03-16,154.65264892578125
2018-03-19,153.7752685546875
2018-03-20,153.28790283203125
2018-03-21,154.06771850585938
2018-03-22,148.2185516357422
2018-03-23,144.20542907714844
2018-03-26,149.6727752685547
2018-03-27,146.49635314941406
2018-03-28,146.70755004882812
2018-03-29,149.7702178955078
2018-04-02,146.1389617919922
2018-04-03,148.68165588378906
2018-04-04,151.08628845214844
2018-04-05,151.55746459960938
2018-04-06,147.60116577148438
2018-04-09,148.53543090820312
2018-04-10,151.46002197265625
2018-04-11,150.2333221435547
2018-04-12,152.02865600585938
2018-04-13,148.79539489746094
2018-04-16,147.5037078857422
2018-04-17,144.1404266357422
2018-04-18,144.64413452148438
2018-04-19,146.42324829101562
2018-04-20,147.47119140625
2018-04-23,147.83677673339844
2018-04-24,148.11297607421875
2018-04-25,148.27548217773438
2018-04-26,148.22671508789062
2018-04-27,149.8839874267578
2018-04-30,148.0723419189453
2018-05-01,148.4866943359375
2018-05-02,145.89515686035156
2018-05-03,145.89515686035156
2018-05-04,146.5938720703125
2018-05-07,146.97567749023438
2018-05-08,147.0894012451172
2018-05-09,149.56715393066406
2018-05-10,150.88320922851562
2018-05-11,150.81007385253906
2018-05-14,149.72962951660156
2018-05-15,149.7946014404297
2018-05-16,149.68902587890625
2018-05-17,149.68087768554688
2018-05-18,147.71493530273438
2018-05-21,147.8936767578125
2018-05-22,149.38844299316406
2018-05-23,146.84564208984375
2018-05-24,146.1389617919922
2018-05-25,145.48086547851562
2018-05-29,139.5180206298828
2018-05-30,141.45956420898438
2018-05-31,140.439453125
2018-06-01,142.56137084960938
2018-06-04,142.8878631591797
2018-06-05,142.2838897705078
2018-06-06,145.64630126953125
2018-06-07,145.0015869140625
2018-06-08,144.54452514648438
2018-06-11,143.45909118652344
2018-06-12,142.953125
2018-06-13,142.33285522460938
2018-06-14,142.58587646484375
2018-06-15,142.61032104492188
2018-06-18,142.0635223388672
2018-06-19,142.30838012695312
2018-06-20,142.0635223388672
2018-06-21,142.43894958496094
2018-06-22,141.17396545410156
2018-06-25,140.2435760498047
2018-06-26,138.88882446289062
2018-06-27,137.4932098388672
2018-06-28,137.6645965576172
2018-06-29,138.86428833007812
2018-07-02,138.81536865234375
2018-07-03,137.97470092773438
2018-07-05,137.9910430908203
2018-07-06,137.8931121826172
2018-07-09,140.8638458251953
2018-07-10,140.2925262451172
2018-07-11,139.4192657470703
2018-07-12,137.795166015625
2018-07-13,135.8446502685547
2018-07-16,137.20755004882812
2018-07-17,137.51771545410156
2018-07-18,142.3981170654297
2018-07-19,141.00257873535156
2018-07-20,141.19027709960938
2018-07-23,142.52056884765625
2018-07-24,141.36981201171875
2018-07-25,140.54551696777344
2018-07-26,141.15760803222656
2018-07-27,143.31222534179688
2018-07-30,143.3529815673828
2018-07-31,141.4759063720703
2018-08-01,141.6472930908203
2018-08-02,142.536865234375
2018-08-03,142.35731506347656
2018-08-06,142.96942138671875
2018-08-07,143.2958984375
2018-08-08,144.57720947265625
2018-08-09,143.5896759033203
2018-08-10,141.9737548828125
2018-08-13,141.21473693847656
2018-08-14,142.87149047851562
2018-08-15,141.72076416015625
2018-08-16,144.3976287841797
2018-08-17,144.04673767089844
2018-08-20,143.26324462890625
2018-08-21,144.5200958251953
2018-08-22,144.4629669189453
2018-08-23,144.10386657714844
2018-08-24,143.8916473388672
2018-08-27,144.6833038330078
2018-08-28,145.1321563720703
2018-08-29,144.93630981445312
2018-08-30,143.9324493408203
2018-08-31,145.4016571044922
2018-09-04,147.20742797851562
2018-09-05,147.519287109375
2018-09-06,146.62464904785156
2018-09-07,146.76417541503906
2018-09-10,146.51791381835938
2018-09-11,146.829833984375
2018-09-12,143.18556213378906
2018-09-13,140.36203002929688
2018-09-14,140.534423828125
2018-09-17,139.30328369140625
2018-09-18,138.80259704589844
2018-09-19,141.19107055664062
2018-09-20,141.8969268798828
2018-09-21,141.99542236328125
2018-09-24,139.6561737060547
2018-09-25,138.37582397460938
2018-09-26,137.3908233642578
2018-09-27,135.9216766357422
2018-09-28,135.05162048339844
2018-10-01,135.17469787597656
2018-10-02,135.4045867919922
2018-10-03,137.2020721435547
2018-10-04,138.8354034423828
2018-10-05,138.14593505859375
2018-10-08,139.60696411132812
2018-10-09,138.9831085205078
2018-10-10,136.10223388671875
2018-10-11,131.694580078125
2018-10-12,130.11048889160156
2018-10-15,130.51268005371094
2018-10-16,130.2828826904297
2018-10-17,132.88473510742188
2018-10-18,131.95729064941406
2018-10-19,133.4839324951172
2018-10-22,129.68368530273438
2018-10-23,130.3321075439453
2018-10-24,126.93406677246094
2018-10-25,129.9791717529297
2018-10-26,130.1186981201172
2018-10-29,132.5974578857422
2018-10-30,133.95176696777344
2018-10-31,135.76568603515625
2018-11-01,134.6083526611328
2018-11-02,134.75613403320312
2018-11-05,135.1829376220703
2018-11-06,134.76429748535156
2018-11-07,135.7985382080078
2018-11-08,137.3744659423828
2018-11-09,136.84091186523438
2018-11-12,135.53585815429688
2018-11-13,137.48114013671875
2018-11-14,135.66717529296875
2018-11-15,138.1295166015625
2018-11-16,138.74514770507812
2018-11-19,138.36758422851562
2018-11-20,138.11309814453125
2018-11-21,137.75198364257812
2018-11-23,137.2759246826172
2018-11-26,139.59056091308594
2018-11-27,137.431884765625
2018-11-28,138.26087951660156
2018-11-29,138.45782470703125
2018-11-30,139.5477294921875
2018-12-03,139.17617797851562
2018-12-04,133.00836181640625
2018-12-06,133.18177795410156
2018-12-07,130.34970092773438
2018-12-10,128.26901245117188
2018-12-11,126.79104614257812
2018-12-12,127.41028594970703
2018-12-13,123.58739471435547
2018-12-14,122.04339599609375
2018-12-17,120.83789825439453
2018-12-18,118.9801025390625
2018-12-19,116.87464904785156
2018-12-20,116.50308990478516
2018-12-21,114.53797149658203
2018-12-24,112.07746887207031
2018-12-26,116.48657989501953
2018-12-27,116.13151550292969
2018-12-28,116.61038970947266
2018-12-31,118.1792221069336
2019-01-02,119.63241577148438
2019-01-03,118.781982421875
2019-01-04,122.43146514892578
2019-01-07,123.93415832519531
2019-01-08,124.4708480834961
2019-01-09,125.7919692993164
2019-01-10,124.21490478515625
2019-01-11,124.5204086303711
2019-01-14,124.71033477783203
2019-01-15,125.04887390136719
2019-01-16,127.50108337402344
2019-01-17,134.75881958007812
2019-01-18,136.72389221191406
2019-01-22,137.62393188476562
2019-01-23,138.3422393798828
2019-01-24,139.06060791015625
2019-01-25,138.9697723388672
2019-01-28,138.44137573242188
2019-01-29,138.71383666992188
2019-01-30,137.2110595703125
2019-01-31,135.85694885253906
2019-02-01,135.41110229492188
2019-02-04,135.2542266845703
2019-02-05,134.09828186035156
2019-02-06,133.4790496826172
2019-02-07,137.6321563720703
2019-02-08,136.56704711914062
2019-02-11,139.00279235839844
2019-02-12,140.36517333984375
2019-02-13,140.8771209716797
2019-02-14,139.65509033203125
2019-02-15,142.23947143554688
2019-02-19,143.23851013183594
2019-02-20,145.31922912597656
2019-02-21,142.9082794189453
2019-02-22,142.40460205078125
2019-02-25,142.40460205078125
2019-02-26,140.78627014160156
2019-02-27,142.4541473388672
2019-02-28,142.89178466796875
2019-03-01,143.33189392089844
2019-03-04,143.53955078125
2019-03-05,143.39833068847656
2019-03-06,141.09793090820312
2019-03-07,139.2210693359375
2019-03-08,139.38714599609375
2019-03-11,140.4252166748047
2019-03-12,141.47996520996094
2019-03-13,142.9831085205078
2019-03-14,143.9464569091797
2019-03-15,143.27377319335938
2019-03-18,145.10910034179688
2019-03-19,142.3020782470703
2019-03-20,136.0237274169922
2019-03-21,133.14199829101562
2019-03-22,127.71894836425781
2019-03-25,127.30370330810547
2019-03-26,129.20550537109375
2019-03-27,128.9812774658203
2019-03-28,130.7169647216797
2019-03-29,130.40142822265625
2019-04-01,134.3129425048828
2019-04-02,134.32122802734375
2019-04-03,134.43746948242188
2019-04-04,135.6084442138672
2019-04-05,135.55035400390625
2019-04-08,136.2479248046875
2019-04-09,134.64512634277344
2019-04-10,135.40914916992188
2019-04-11,136.61334228515625
2019-04-12,139.3207244873047
2019-04-15,135.96554565429688
2019-04-16,139.75254821777344
2019-04-17,139.91860961914062
2019-04-18,138.1414031982422
2019-04-22,138.26600646972656
2019-04-23,138.81411743164062
2019-04-24,138.32412719726562
2019-04-25,139.3372802734375
2019-04-26,140.3172607421875
2019-04-29,141.71246337890625
2019-04-30,141.23912048339844
2019-05-01,139.4120330810547
2019-05-02,140.6826629638672
2019-05-03,141.47996520996094
2019-05-06,140.99827575683594
2019-05-07,139.14630126953125
2019-05-08,138.84732055664062
2019-05-09,137.95042419433594
2019-05-10,139.01345825195312
2019-05-13,134.2631072998047
2019-05-14,135.11019897460938
2019-05-15,133.96412658691406
2019-05-16,136.11505126953125
2019-05-17,136.01541137695312
2019-05-20,137.501953125
2019-05-21,138.1082305908203
2019-05-22,137.56008911132812
2019-05-23,135.16001892089844
2019-05-24,136.96217346191406
2019-05-28,134.72817993164062
2019-05-29,136.8209686279297
2019-05-30,134.6866455078125
2019-05-31,133.36636352539062
2019-06-03,135.63088989257812
2019-06-04,139.7672576904297
2019-06-05,139.0151824951172
2019-06-06,139.45806884765625
2019-06-07,138.51380920410156
2019-06-10,140.0513916015625
2019-06-11,140.1851043701172
2019-06-12,138.25474548339844
2019-06-13,139.25750732421875
2019-06-14,140.30206298828125
2019-06-17,137.82861328125
2019-06-18,139.54164123535156
2019-06-19,138.5973663330078
2019-06-20,138.57232666015625
2019-06-21,138.304931640625
2019-06-24,138.25474548339844
2019-06-25,138.27984619140625
2019-06-26,138.7310791015625
2019-06-27,140.98727416992188
2019-06-28,142.11541748046875
2019-07-01,142.73373413085938
2019-07-02,142.12371826171875
2019-07-03,143.3521270751953
2019-07-05,145.40774536132812
2019-07-08,144.5887908935547
2019-07-09,145.59999084472656
2019-07-10,143.14324951171875
2019-07-11,145.20726013183594
2019-07-12,145.45790100097656
2019-07-15,144.00392150878906
2019-07-16,142.9844207763672
2019-07-17,142.424560546875
2019-07-18,136.00694274902344
2019-07-19,136.09884643554688
2019-07-22,134.97914123535156
2019-07-23,135.88160705566406
2019-07-24,136.8091278076172
2019-07-25,136.47491455078125
2019-07-26,137.8369598388672
2019-07-29,136.79244995117188
2019-07-30,137.4358673095703
2019-07-31,137.2520294189453
2019-08-01,130.1575469970703
2019-08-02,131.71180725097656
2019-08-05,128.65341186523438
2019-08-06,129.32188415527344
2019-08-07,125.84568786621094
2019-08-08,127.74259948730469
2019-08-09,127.85118103027344
2019-08-12,125.22731018066406
2019-08-13,126.44738006591797
2019-08-14,120.96560668945312
2019-08-15,120.89038848876953
2019-08-16,123.27194213867188
2019-08-19,124.66744995117188
2019-08-20,122.30262756347656
2019-08-21,123.15495300292969
2019-08-22,123.9321060180664
2019-08-23,120.24698638916016
2019-08-26,121.68425750732422
2019-08-27,120.21356201171875
2019-08-28,121.45027160644531
2019-08-29,123.07140350341797
2019-08-30,123.01250457763672
2019-09-03,120.30341339111328
2019-09-04,121.13633728027344
2019-09-05,123.76130676269531
2019-09-06,123.20601654052734
2019-09-09,129.6927490234375
2019-09-10,130.48362731933594
2019-09-11,130.41632080078125
2019-09-12,131.91390991210938
2019-09-13,133.30210876464844
2019-09-16,134.28648376464844
2019-09-17,133.03292846679688
2019-09-18,134.14346313476562
2019-09-19,132.0569610595703
2019-09-20,131.50164794921875
2019-09-23,131.3754119873047
2019-09-24,130.76123046875
2019-09-25,132.29251098632812
2019-09-26,131.99803161621094
2019-09-27,133.091796875
2019-09-30,132.90672302246094
2019-10-01,129.3310089111328
2019-10-02,125.99083709716797
2019-10-03,127.09300994873047
2019-10-04,129.60861206054688
2019-10-07,129.58338928222656
2019-10-08,126.62185668945312
2019-10-09,128.23724365234375
2019-10-10,130.36585998535156
2019-10-11,131.65310668945312
2019-10-14,131.7288360595703
2019-10-15,133.62184143066406
2019-10-16,133.71435546875
2019-10-17,127.97643280029297
2019-10-18,128.0774383544922
2019-10-21,129.6002197265625
2019-10-22,131.53533935546875
2019-10-23,132.76365661621094
2019-10-24,131.4848175048828
2019-10-25,131.73721313476562
2019-10-28,133.48724365234375
2019-10-29,132.90672302246094
2019-10-30,131.97280883789062
2019-10-31,131.6951446533203
2019-11-01,135.22877502441406
2019-11-04,138.02203369140625
2019-11-05,139.81411743164062
2019-11-06,139.87295532226562
2019-11-07,140.3609619140625
2019-11-08,141.00039672851562
2019-11-11,140.2179412841797
2019-11-12,139.22515869140625
2019-11-13,137.2900848388672
2019-11-14,137.2311553955078
2019-11-15,137.95472717285156
2019-11-18,137.11341857910156
2019-11-19,137.0376739501953
2019-11-20,137.11341857910156
2019-11-21,137.17230224609375
2019-11-22,138.74560546875
2019-11-25,139.6794891357422
2019-11-26,139.4439239501953
2019-11-27,140.31893920898438
2019-11-29,139.5228271484375
2019-12-02,139.41265869140625
2019-12-03,137.0074005126953
2019-12-04,138.8960418701172
2019-12-05,139.79380798339844
2019-12-06,140.7847137451172
2019-12-09,141.21664428710938
2019-12-10,141.47073364257812
2019-12-11,140.9625701904297
2019-12-12,145.65452575683594
2019-12-13,144.0623321533203
2019-12-16,144.00303649902344
2019-12-17,143.79127502441406
2019-12-18,142.4108123779297
2019-12-19,142.6225128173828
2019-12-20,143.5626220703125
2019-12-23,142.87660217285156
2019-12-24,143.41864013671875
2019-12-26,143.84213256835938
2019-12-27,143.5965118408203
2019-12-30,143.48638916015625
2019-12-31,143.7659149169922
2020-01-02,144.88385009765625
2020-01-03,143.40170288085938
2020-01-06,142.21600341796875
2020-01-07,140.49673461914062
2020-01-08,141.2081756591797
2020-01-09,141.65704345703125
2020-01-10,140.58145141601562
2020-01-13,141.309814453125
2020-01-14,141.08114624023438
2020-01-15,137.72726440429688
2020-01-16,138.85372924804688
2020-01-17,138.0745391845703
2020-01-21,136.3298797607422
2020-01-22,137.09210205078125
2020-01-23,144.2909698486328
2020-01-24,145.23956298828125
2020-01-27,142.30918884277344
2020-01-28,144.59588623046875
2020-01-29,143.21539306640625
2020-01-30,144.56202697753906
2020-01-31,142.72421264648438
2020-02-03,143.20692443847656
2020-02-04,144.4264678955078
2020-02-05,146.55226135253906
2020-02-06,144.94314575195312
2020-02-07,143.93528747558594
2020-02-10,142.96978759765625
2020-02-11,143.4355926513672
2020-02-12,143.63040161132812
2020-02-13,144.47731018066406
2020-02-14,143.79127502441406
2020-02-18,141.26744079589844
2020-02-19,142.50396728515625
2020-02-20,143.5795440673828
2020-02-21,142.76654052734375
2020-02-24,138.77749633789062
2020-02-25,132.0782928466797
2020-02-26,129.96946716308594
2020-02-27,122.52495574951172
2020-02-28,119.80256652832031
2020-03-02,125.88743591308594
2020-03-03,118.82110595703125
2020-03-04,122.11531829833984
2020-03-05,112.301025390625
2020-03-06,106.7879638671875
2020-03-09,92.68098449707031
2020-03-10,99.71316528320312
2020-03-11,94.88282012939453
2020-03-12,87.28740692138672
2020-03-13,96.22265625
2020-03-16,84.94051361083984
2020-03-17,93.67095184326172
2020-03-18,91.95558166503906
2020-03-19,89.47215270996094
2020-03-20,84.28337860107422
2020-03-23,75.18595123291016
2020-03-24,84.29191589355469
2020-03-25,89.60868835449219
2020-03-26,94.48171997070312
2020-03-27,91.56302642822266
2020-03-30,91.2302017211914
2020-03-31,88.26883697509766
2020-04-01,81.80846405029297
2020-04-02,81.70603942871094
2020-04-03,78.23265838623047
2020-04-06,87.72264099121094
2020-04-07,88.43098449707031
2020-04-08,91.86172485351562
2020-04-09,97.92951202392578
2020-04-13,94.52437591552734
2020-04-14,93.34664916992188
2020-04-15,86.15235900878906
2020-04-16,82.17544555664062
2020-04-17,90.01831817626953
2020-04-20,90.12075805664062
2020-04-21,89.29292297363281
2020-04-22,88.8064956665039
2020-04-23,88.37977600097656
2020-04-24,89.65990447998047
2020-04-27,94.14888763427734
2020-04-28,95.40340423583984
2020-04-29,101.1810302734375
2020-04-30,95.65089416503906
2020-05-01,91.48621368408203
2020-05-04,89.09663391113281
2020-05-05,87.59463500976562
2020-05-06,85.44402313232422
2020-05-07,86.72416687011719
2020-05-08,89.49776458740234
2020-05-11,84.77835083007812
2020-05-12,81.3390884399414
2020-05-13,76.36368560791016
2020-05-14,78.83857727050781
2020-05-15,76.05644989013672
2020-05-18,82.3973388671875
2020-05-19,78.1217041015625
2020-05-20,82.0303726196289
2020-05-21,82.58507537841797
2020-05-22,83.66039276123047
2020-05-26,92.04946899414062
2020-05-27,96.3506851196289
2020-05-28,93.08208465576172
2020-05-29,91.09063720703125
2020-06-01,93.56486511230469
2020-06-02,91.38373565673828
2020-06-03,98.09095764160156
2020-06-04,101.64286041259766
2020-06-05,106.29827117919922
2020-06-08,109.83293151855469
2020-06-09,106.80690002441406
2020-06-10,100.65143585205078
2020-06-11,91.62512969970703
2020-06-12,93.93558502197266
2020-06-15,95.45291900634766
2020-06-16,97.64266967773438
2020-06-17,94.89253997802734
2020-06-18,95.22012329101562
2020-06-19,95.73739624023438
2020-06-22,93.54764556884766
2020-06-23,93.51315307617188
2020-06-24,88.72842407226562
2020-06-25,90.642333984375
2020-06-26,86.60765075683594
2020-06-29,88.21117401123047
2020-06-30,89.6336669921875
2020-07-01,87.34043884277344
2020-07-02,86.7197265625
2020-07-06,87.87495422363281
2020-07-07,84.95240020751953
2020-07-08,85.33172607421875
2020-07-09,82.0815658569336
2020-07-10,86.53005981445312
2020-07-13,87.62493896484375
2020-07-14,84.77136993408203
2020-07-15,88.59912872314453
2020-07-16,88.38360595703125
2020-07-17,85.62484741210938
2020-07-20,85.16793060302734
2020-07-21,89.6078109741211
2020-07-22,89.17674255371094
2020-07-23,90.5216293334961
2020-07-24,90.63372039794922
2020-07-27,88.71119689941406
2020-07-28,88.65946960449219
2020-07-29,92.0906753540039
2020-07-30,91.1940689086914
2020-07-31,91.34064483642578
2020-08-03,90.5475082397461
2020-08-04,89.71125030517578
2020-08-05,90.17678833007812
2020-08-06,89.288818359375
2020-08-07,92.77173614501953
2020-08-10,94.03041076660156
2020-08-11,95.99603271484375
2020-08-12,95.1339340209961
2020-08-13,92.96141052246094
2020-08-14,94.15111541748047
2020-08-17,91.86652374267578
2020-08-18,90.090576171875
2020-08-19,90.03022766113281
2020-08-20,87.65081787109375
2020-08-21,88.33187866210938
2020-08-24,91.23719024658203
2020-08-25,91.34064483642578
2020-08-26,89.43537139892578
2020-08-27,91.27167510986328
2020-08-28,91.72860717773438
2020-08-31,89.95150756835938
2020-09-01,90.21284484863281
2020-09-02,90.70067596435547
2020-09-03,90.36093139648438
2020-09-04,92.25125122070312
2020-09-08,89.08039855957031
2020-09-09,88.1221694946289
2020-09-10,86.28412628173828
2020-09-11,88.55773162841797
2020-09-14,90.8051986694336
2020-09-15,90.38707733154297
2020-09-16,89.95150756835938
2020-09-17,89.21975708007812
2020-09-18,88.66223907470703
2020-09-21,84.16729736328125
2020-09-22,81.10968017578125
2020-09-23,79.149658203125
2020-09-24,78.45277404785156
2020-09-25,79.532958984375
2020-09-28,82.07659912109375
2020-09-29,79.38484191894531
2020-09-30,80.22112274169922
2020-10-01,80.32566833496094
2020-10-02,81.47553253173828
2020-10-05,85.01228332519531
2020-10-06,85.76144409179688
2020-10-07,88.54901123046875
2020-10-08,88.66223907470703
2020-10-09,88.30511474609375
2020-10-12,89.98635864257812
2020-10-13,86.9026107788086
2020-10-14,85.19522857666016
2020-10-15,88.00021362304688
2020-10-16,87.20748901367188
2020-10-19,85.33458709716797
2020-10-20,86.60641479492188
2020-10-21,86.26669311523438
2020-10-22,91.18849182128906
2020-10-23,92.44291687011719
2020-10-26,89.9602279663086
2020-10-27,86.50189208984375
2020-10-28,84.3066635131836
2020-10-29,86.71096801757812
2020-10-30,90.23027801513672
2020-11-02,92.37322235107422
2020-11-03,95.83155822753906
2020-11-04,85.74402618408203
2020-11-05,90.21284484863281
2020-11-06,86.2928237915039
2020-11-09,107.94877624511719
2020-11-10,107.94877624511719
2020-11-11,103.05313110351562
2020-11-12,100.29167938232422
2020-11-13,103.51480102539062
2020-11-16,110.56212615966797
2020-11-17,108.86346435546875
2020-11-18,106.180419921875
2020-11-19,104.93470764160156
2020-11-20,102.87017059326172
2020-11-23,103.52351379394531
2020-11-24,107.73098754882812
2020-11-25,106.53758239746094
2020-11-27,105.3877182006836
2020-11-30,102.40750885009766
2020-12-01,106.27558898925781
2020-12-02,108.13932800292969
2020-12-03,109.73929595947266
2020-12-04,112.54365539550781
2020-12-07,111.82278442382812
2020-12-08,110.89969635009766
2020-12-09,112.64913940429688
2020-12-10,112.50849151611328
2020-12-11,110.627197265625
2020-12-14,109.67776489257812
2020-12-15,111.34806060791016
2020-12-16,111.63818359375
2020-12-17,110.61840057373047
2020-12-18,108.77227020263672
2020-12-21,109.0447998046875
2020-12-22,106.4953842163086
2020-12-23,110.42500305175781
2020-12-24,109.85358428955078
2020-12-28,110.50411987304688
2020-12-29,108.84260559082031
2020-12-30,110.45137023925781
2020-12-31,111.91069793701172
2021-01-04,111.48872375488281
2021-01-05,112.95682525634766
2021-01-06,122.9083480834961
2021-01-07,129.7126922607422
2021-01-08,126.8028335571289
2021-01-11,128.9654083251953
2021-01-12,131.5587921142578
2021-01-13,128.9742431640625
2021-01-14,131.3038787841797
2021-01-15,127.26874542236328
2021-01-19,128.52586364746094
2021-01-20,126.35446166992188
2021-01-21,127.0401611328125
2021-01-22,125.85335540771484
2021-01-25,123.11055755615234
2021-01-26,120.6490478515625
2021-01-27,116.7721939086914
2021-01-28,120.74574279785156
2021-01-29,116.4556884765625
2021-02-01,116.8776626586914
2021-02-02,119.62930297851562
2021-02-03,120.77213287353516
2021-02-04,123.95450592041016
2021-02-05,123.427001953125
2021-02-08,125.62476348876953
2021-02-09,125.76545715332031
2021-02-10,126.02919006347656
2021-02-11,125.01824188232422
2021-02-12,125.0357894897461
2021-02-16,130.69729614257812
2021-02-17,130.28411865234375
2021-02-18,129.00057983398438
2021-02-19,131.84010314941406
2021-02-22,136.4993896484375
2021-02-23,140.112548828125
2021-02-24,142.53012084960938
2021-02-25,137.75653076171875
2021-02-26,133.63092041015625
2021-03-01,136.5436248779297
2021-03-02,136.8800506591797
2021-03-03,137.96014404296875
2021-03-04,135.44581604003906
2021-03-05,138.42050170898438
2021-03-08,140.91712951660156
2021-03-09,135.48123168945312
2021-03-10,138.65069580078125
2021-03-11,137.72998046875
2021-03-12,139.49176025390625
2021-03-15,137.49093627929688
2021-03-16,135.13595581054688
2021-03-17,135.31300354003906
2021-03-18,137.56175231933594
2021-03-19,134.63133239746094
2021-03-22,132.2852325439453
2021-03-23,129.76205444335938
2021-03-24,130.82444763183594
2021-03-25,135.07398986816406
2021-03-26,137.34927368164062
2021-03-29,133.26792907714844
2021-03-30,136.2248992919922
2021-03-31,134.2240753173828
2021-04-01,135.60516357421875
2021-04-05,135.64060974121094
2021-04-06,135.472412109375
2021-04-07,136.50820922851562
2021-04-08,135.3307342529297
2021-04-09,136.01243591308594
2021-04-12,138.30540466308594
2021-04-13,136.8003692626953
2021-04-14,137.72998046875
2021-04-15,136.24261474609375
2021-04-16,136.216064453125
2021-04-19,137.20762634277344
2021-04-20,132.50653076171875
2021-04-21,135.44581604003906
2021-04-22,131.9930419921875
2021-04-23,135.56092834472656
2021-04-26,137.80078125
2021-04-27,138.80120849609375
2021-04-28,138.4736328125
2021-04-29,141.84669494628906
2021-04-30,139.6068572998047
2021-05-03,139.43862915039062
2021-05-04,141.56341552734375
2021-05-05,142.30709838867188
2021-05-06,143.90066528320312
2021-05-07,144.44070434570312
2021-05-10,144.1928253173828
2021-05-11,143.42259216308594
2021-05-12,139.98756408691406
2021-05-13,145.7952880859375
2021-05-14,147.68988037109375
2021-05-17,148.08827209472656
2021-05-18,145.40573120117188
2021-05-19,143.5996551513672
2021-05-20,142.2982177734375
2021-05-21,143.82102966308594
2021-05-24,143.05079650878906
2021-05-25,139.2350311279297
2021-05-26,139.61573791503906
2021-05-27,141.89984130859375
2021-05-28,143.24591064453125
2021-06-01,144.4761199951172
2021-06-02,144.85946655273438
2021-06-03,145.31407165527344
2021-06-04,143.76296997070312
2021-06-07,142.38125610351562
2021-06-08,143.02305603027344
