,QCOM
2021-06-08,124.41376495361328
2021-06-09,123.19927215576172
2021-06-10,124.43232727050781
2021-06-11,124.8031234741211
2021-06-14,127.29700469970703
2021-06-15,125.69314575195312
2021-06-16,125.10904693603516
2021-06-17,125.47990417480469
2021-06-18,123.30127716064453
2021-06-21,124.19129943847656
2021-06-22,125.2295913696289
2021-06-23,125.63753509521484
2021-06-24,127.86250305175781
2021-06-25,127.6122055053711
2021-06-28,129.53126525878906
2021-06-29,132.21975708007812
2021-06-30,132.5071563720703
2021-07-01,130.53248596191406
2021-07-02,132.18267822265625
2021-07-06,130.89402770996094
2021-07-07,129.7629852294922
2021-07-08,128.20550537109375
2021-07-09,131.11654663085938
2021-07-12,132.08070373535156
2021-07-13,130.88479614257812
2021-07-14,133.26734924316406
2021-07-15,131.14434814453125
2021-07-16,129.52198791503906
2021-07-19,128.66905212402344
2021-07-20,129.37362670898438
2021-07-21,131.8025665283203
2021-07-22,132.05288696289062
2021-07-23,134.31494140625
2021-07-26,133.03558349609375
2021-07-27,130.6529541015625
2021-07-28,132.05288696289062
2021-07-29,139.97940063476562
2021-07-30,138.87619018554688
2021-08-02,138.00474548339844
2021-08-03,137.1610870361328
2021-08-04,137.41140747070312
2021-08-05,136.12278747558594
2021-08-06,135.61285400390625
2021-08-09,136.20619201660156
2021-08-10,135.23277282714844
2021-08-11,135.9837188720703
2021-08-12,136.4193878173828
2021-08-13,137.8007354736328
2021-08-16,137.32794189453125
2021-08-17,133.8792266845703
2021-08-18,131.8118438720703
2021-08-19,130.35633850097656
2021-08-20,131.7283935546875
2021-08-23,133.62889099121094
2021-08-24,133.92559814453125
2021-08-25,133.3786163330078
2021-08-26,131.99725341796875
2021-08-27,134.28713989257812
2021-08-30,135.29763793945312
2021-08-31,135.9929656982422
2021-09-01,136.40280151367188
2021-09-02,135.16403198242188
2021-09-03,134.70761108398438
2021-09-07,133.8880157470703
2021-09-08,132.742431640625
2021-09-09,131.8668975830078
2021-09-10,132.89141845703125
2021-09-13,133.57135009765625
2021-09-14,131.45709228515625
2021-09-15,128.75604248046875
2021-09-16,128.90504455566406
2021-09-17,124.43436431884766
2021-09-20,123.65198516845703
2021-09-21,122.7112808227539
2021-09-22,123.88481903076172
2021-09-23,124.7230453491211
2021-09-24,124.6951675415039
2021-09-27,124.32258605957031
2021-09-28,120.98819732666016
2021-09-29,120.41072845458984
2021-09-30,120.1313247680664
2021-10-01,119.87983703613281
2021-10-04,117.98909759521484
2021-10-05,118.78079223632812
2021-10-06,119.27442169189453
2021-10-07,119.06951904296875
2021-10-08,117.86803436279297
2021-10-11,116.36847686767578
2021-10-12,114.51498413085938
2021-10-13,116.46161651611328
2021-10-14,119.83325958251953
2021-10-15,121.26762390136719
2021-10-18,121.1930923461914
2021-10-19,123.40982055664062
2021-10-20,123.09314727783203
2021-10-21,123.92208099365234
2021-10-22,122.5901870727539
2021-10-25,122.87893676757812
2021-10-26,122.88824462890625
2021-10-27,122.19900512695312
2021-10-28,124.51819610595703
2021-10-29,123.91277313232422
2021-11-01,125.56134033203125
2021-11-02,125.95252990722656
2021-11-03,128.97958374023438
2021-11-04,145.40003967285156
2021-11-05,151.8452911376953
2021-11-08,154.47183227539062
2021-11-09,155.30076599121094
2021-11-10,148.8369140625
2021-11-11,153.13992309570312
2021-11-12,153.62425231933594
2021-11-15,156.94932556152344
2021-11-16,169.33689880371094
2021-11-17,170.94822692871094
2021-11-18,173.5374755859375
2021-11-19,172.3080291748047
2021-11-22,168.9550018310547
2021-11-23,168.52659606933594
2021-11-24,168.31236267089844
2021-11-26,163.68331909179688
2021-11-29,171.13449096679688
2021-11-30,168.17266845703125
2021-12-01,164.1992645263672
2021-12-02,165.50816345214844
2021-12-03,165.02198791503906
2021-12-06,164.03097534179688
2021-12-07,171.76272583007812
2021-12-08,170.74368286132812
2021-12-09,170.39773559570312
2021-12-10,171.91232299804688
2021-12-13,171.38877868652344
2021-12-14,170.135986328125
2021-12-15,176.9608917236328
2021-12-16,166.55523681640625
2021-12-17,165.29310607910156
2021-12-20,165.17156982421875
2021-12-21,167.89218139648438
2021-12-22,169.5750274658203
2021-12-23,170.84652709960938
2021-12-27,174.20286560058594
2021-12-28,172.7911376953125
2021-12-29,174.08132934570312
2021-12-30,170.837158203125
2021-12-31,170.96804809570312
2022-01-03,174.0906982421875
2022-01-04,175.04428100585938
2022-01-05,174.36180114746094
2022-01-06,173.8476104736328
2022-01-07,168.66815185546875
2022-01-10,167.9856719970703
2022-01-11,173.33338928222656
2022-01-12,174.28700256347656
2022-01-13,171.9216766357422
2022-01-14,176.4092559814453
2022-01-18,167.21905517578125
2022-01-19,161.2449493408203
2022-01-20,155.6634979248047
2022-01-21,154.19566345214844
2022-01-24,159.0011444091797
2022-01-25,154.68182373046875
2022-01-26,156.13095092773438
2022-01-27,150.70840454101562
2022-01-28,155.9532928466797
2022-01-31,164.32078552246094
2022-02-01,165.60165405273438
2022-02-02,175.95115661621094
2022-02-03,167.44345092773438
2022-02-04,167.78933715820312
2022-02-07,163.6943817138672
2022-02-08,166.96661376953125
2022-02-09,171.97776794433594
2022-02-10,162.7407989501953
2022-02-11,153.92454528808594
2022-02-14,154.3826446533203
2022-02-15,161.74044799804688
2022-02-16,161.36648559570312
2022-02-17,155.94398498535156
2022-02-18,156.72927856445312
2022-02-22,155.09317016601562
2022-02-23,151.10108947753906
2022-02-24,157.04718017578125
2022-02-25,159.80516052246094
2022-02-28,160.79617309570312
2022-03-01,153.036376953125
2022-03-02,158.89459228515625
2022-03-03,155.23318481445312
2022-03-04,152.33226013183594
2022-03-07,140.916259765625
2022-03-08,141.535888671875
2022-03-09,147.49737548828125
2022-03-10,145.24420166015625
2022-03-11,143.01919555664062
2022-03-14,132.64529418945312
2022-03-15,135.3866424560547
2022-03-16,141.24484252929688
2022-03-17,143.479248046875
2022-03-18,144.56826782226562
2022-03-21,146.0703582763672
2022-03-22,147.966796875
2022-03-23,143.5167999267578
2022-03-24,148.76473999023438
2022-03-25,148.30474853515625
2022-03-28,148.75537109375
2022-03-29,151.215087890625
2022-03-30,143.38534545898438
2022-03-31,143.46986389160156
2022-04-01,137.9965362548828
2022-04-04,144.3992462158203
2022-04-05,136.56016540527344
2022-04-06,130.75828552246094
2022-04-07,130.70193481445312
2022-04-08,128.3267364501953
2022-04-11,127.07810974121094
2022-04-12,127.76344299316406
2022-04-13,131.9036407470703
2022-04-14,128.5332794189453
2022-04-18,130.79580688476562
2022-04-19,132.4199676513672
2022-04-20,131.75341796875
2022-04-21,127.78223419189453
2022-04-22,124.68414306640625
2022-04-25,128.2046661376953
2022-04-26,125.3319320678711
2022-04-27,126.83399963378906
2022-04-28,139.12310791015625
2022-04-29,131.1431884765625
2022-05-02,136.38177490234375
2022-05-03,135.43357849121094
2022-05-04,139.93051147460938
2022-05-05,132.973876953125
2022-05-06,131.978759765625
2022-05-09,126.66505432128906
2022-05-10,128.4393768310547
2022-05-11,124.20535278320312
2022-05-12,123.70777130126953
2022-05-13,126.6744155883789
2022-05-16,125.71683502197266
2022-05-17,131.1431884765625
2022-05-18,122.4685287475586
2022-05-19,122.58119201660156
2022-05-20,123.54817962646484
2022-05-23,124.03633880615234
2022-05-24,120.66598510742188
2022-05-25,123.20081329345703
2022-05-26,126.58992767333984
2022-05-27,131.2089080810547
2022-05-31,134.45718383789062
2022-06-01,132.14501953125
2022-06-02,137.9774169921875
2022-06-03,133.27749633789062
2022-06-06,132.5413818359375
2022-06-07,133.90985107421875
2022-06-08,131.14463806152344
2022-06-09,129.0211639404297
2022-06-10,125.70857238769531
2022-06-13,121.42391967773438
2022-06-14,122.93391418457031
2022-06-15,123.66061401367188
2022-06-16,114.02484130859375
2022-06-17,114.18527221679688
2022-06-21,117.39405822753906
2022-06-22,115.28948211669922
2022-06-23,113.33590698242188
2022-06-24,118.06411743164062
2022-06-27,120.02713775634766
2022-06-28,124.19856262207031
2022-06-29,122.90560913085938
2022-06-30,120.55563354492188
2022-07-01,116.58242797851562
2022-07-05,118.7530746459961
2022-07-06,119.91388702392578
2022-07-07,126.84107971191406
2022-07-08,128.3605194091797
2022-07-11,124.80256652832031
2022-07-12,125.47261047363281
2022-07-13,128.01133728027344
2022-07-14,133.9192352294922
2022-07-15,136.25033569335938
2022-07-18,133.72105407714844
2022-07-19,139.08163452148438
2022-07-20,143.1775360107422
2022-07-21,147.09413146972656
2022-07-22,145.05560302734375
2022-07-25,144.63092041015625
2022-07-26,141.53541564941406
2022-07-27,144.7913360595703
2022-07-28,138.21337890625
2022-07-29,136.90155029296875
2022-08-01,139.13824462890625
2022-08-02,138.76072692871094
2022-08-03,140.7709503173828
2022-08-04,142.5169219970703
2022-08-05,141.76190185546875
2022-08-08,139.49688720703125
2022-08-09,134.49493408203125
2022-08-10,138.72299194335938
2022-08-11,139.51573181152344
2022-08-12,142.78115844726562
2022-08-15,143.57391357421875
2022-08-16,141.59201049804688
2022-08-17,140.17640686035156
2022-08-18,142.8660888671875
2022-08-19,139.29867553710938
2022-08-22,133.6455841064453
2022-08-23,132.80563354492188
2022-08-24,133.36245727539062
2022-08-25,138.0246124267578
2022-08-26,130.5972137451172
2022-08-29,129.37034606933594
2022-08-30,126.85052490234375
2022-08-31,125.53134155273438
2022-09-01,123.30105590820312
2022-09-02,121.93441009521484
2022-09-06,120.21662902832031
2022-09-07,122.0483169555664
2022-09-08,122.28558349609375
2022-09-09,125.32254791259766
2022-09-12,126.2241439819336
2022-09-13,118.5652847290039
2022-09-14,121.03282165527344
2022-09-15,118.61273956298828
2022-09-16,118.5842514038086
2022-09-19,120.19764709472656
2022-09-20,118.41343688964844
2022-09-21,118.27107238769531
2022-09-22,117.37895202636719
2022-09-23,115.01581573486328
2022-09-26,113.63969421386719
2022-09-27,114.20911407470703
2022-09-28,112.87095642089844
2022-09-29,108.98931884765625
2022-09-30,107.22408294677734
2022-10-03,111.24807739257812
2022-10-04,116.13570404052734
2022-10-05,118.52730560302734
2022-10-06,118.89745330810547
2022-10-07,114.75008392333984
2022-10-10,108.76155090332031
2022-10-11,104.42437744140625
2022-10-12,103.10518646240234
2022-10-13,107.11021423339844
2022-10-14,104.34844970703125
2022-10-17,105.90489196777344
2022-10-18,105.54426574707031
2022-10-19,107.10070037841797
2022-10-20,106.27503204345703
2022-10-21,109.84347534179688
2022-10-24,110.45086669921875
2022-10-25,113.09872436523438
2022-10-26,112.09272003173828
2022-10-27,108.85645294189453
2022-10-28,113.13668823242188
2022-10-31,111.66566467285156
2022-11-01,111.35245513916016
2022-11-02,106.76853942871094
2022-11-03,98.58770751953125
2022-11-04,101.25453186035156
2022-11-07,104.4813232421875
2022-11-08,106.8064956665039
2022-11-09,104.80399322509766
2022-11-10,114.53180694580078
2022-11-11,115.24359130859375
2022-11-14,114.64569091796875
2022-11-15,119.59973907470703
2022-11-16,114.57926177978516
2022-11-17,116.60073852539062
2022-11-18,117.54029846191406
2022-11-21,114.07625579833984
2022-11-22,117.3504867553711
2022-11-23,118.77406311035156
2022-11-25,117.16068267822266
2022-11-28,113.44988250732422
2022-11-29,112.3489761352539
2022-11-30,120.81120300292969
2022-12-01,121.1168441772461
2022-12-02,120.01847076416016
2022-12-05,117.7644271850586
2022-12-06,114.40245819091797
2022-12-07,112.90294647216797
2022-12-08,116.28400421142578
2022-12-09,113.70523071289062
2022-12-12,115.76826477050781
2022-12-13,117.94589233398438
2022-12-14,116.24581146240234
2022-12-15,111.40342712402344
2022-12-16,109.38815307617188
2022-12-19,107.55435180664062
2022-12-20,107.06725311279297
2022-12-21,109.4454574584961
2022-12-22,105.71099853515625
2022-12-23,105.86380767822266
2022-12-27,104.5457763671875
2022-12-28,102.16755676269531
2022-12-29,104.9087142944336
2022-12-30,105.00422668457031
2023-01-03,102.38723754882812
2023-01-04,106.5228500366211
2023-01-05,104.48846435546875
2023-01-06,110.16178131103516
2023-01-09,109.4645767211914
2023-01-10,111.66130828857422
2023-01-11,113.07487487792969
2023-01-12,116.13118743896484
2023-01-13,114.84180450439453
2023-01-17,114.87999725341797
2023-01-18,116.56099700927734
2023-01-19,112.30121612548828
2023-01-20,117.38238525390625
2023-01-23,125.14737701416016
2023-01-24,124.83218383789062
2023-01-25,125.28108978271484
2023-01-26,127.94583892822266
2023-01-27,127.4109878540039
2023-01-30,125.720458984375
2023-01-31,127.22952270507812
2023-02-01,132.2438201904297
2023-02-02,129.7510223388672
2023-02-03,128.95826721191406
2023-02-06,126.96208190917969
2023-02-07,130.4959716796875
2023-02-08,126.2362060546875
2023-02-09,124.66983032226562
2023-02-10,123.19898223876953
2023-02-13,124.96591186523438
2023-02-14,126.39856719970703
2023-02-15,127.09577941894531
2023-02-16,124.3164291381836
2023-02-17,121.9859848022461
2023-02-21,118.14645385742188
2023-02-22,118.38523864746094
2023-02-23,120.53422546386719
2023-02-24,118.75772857666016
2023-02-27,117.87903594970703
2023-02-28,117.98410034179688
2023-03-01,118.84893798828125
2023-03-02,118.9450454711914
2023-03-03,118.77205657958984
2023-03-06,117.62855529785156
2023-03-07,114.5343246459961
2023-03-08,116.46581268310547
2023-03-09,112.64127349853516
2023-03-10,110.69058227539062
2023-03-13,109.96025085449219
2023-03-14,111.99744415283203
2023-03-15,110.97883605957031
2023-03-16,115.80277252197266
2023-03-17,116.0141830444336
2023-03-20,117.06159973144531
2023-03-21,118.96424865722656
2023-03-22,117.20574188232422
2023-03-23,119.30058288574219
2023-03-24,119.88675689697266
2023-03-27,118.77205657958984
2023-03-28,116.60033416748047
2023-03-29,120.20384979248047
2023-03-30,122.42362976074219
2023-03-31,122.59661865234375
2023-04-03,119.8675308227539
2023-04-04,117.5228500366211
2023-04-05,118.23395538330078
2023-04-06,118.19549560546875
2023-04-10,119.43511962890625
2023-04-11,118.74323272705078
2023-04-12,115.57213592529297
2023-04-13,116.39854431152344
2023-04-14,115.46644592285156
2023-04-17,114.71690368652344
2023-04-18,113.73674774169922
2023-04-19,113.90971374511719
2023-04-20,114.00581359863281
2023-04-21,113.16018676757812
2023-04-24,112.76618957519531
2023-04-25,109.59510040283203
2023-04-26,109.7008056640625
2023-04-27,109.47016906738281
2023-04-28,112.23768615722656
2023-05-01,111.31517791748047
2023-05-02,111.57463073730469
2023-05-03,108.42274475097656
2023-05-04,102.4168930053711
2023-05-05,104.53093719482422
2023-05-08,104.0793228149414
2023-05-09,101.63851928710938
2023-05-10,102.30156707763672
2023-05-11,99.99531555175781
2023-05-12,99.572509765625
2023-05-15,102.12860107421875
2023-05-16,99.73587036132812
2023-05-17,100.71601867675781
2023-05-18,102.78204345703125
2023-05-19,101.72500610351562
2023-05-22,101.16766357421875
2023-05-23,99.51484680175781
2023-05-24,98.99594116210938
2023-05-25,99.95689392089844
2023-05-26,106.03961181640625
2023-05-30,111.46892547607422
2023-05-31,109.73690795898438
2023-06-01,112.07852172851562
2023-06-02,111.87532806396484
2023-06-05,109.07892608642578
2023-06-06,112.59136199951172
2023-06-07,111.4495849609375
2023-06-08,112.5816879272461
2023-06-09,115.25228881835938
2023-06-12,118.18415069580078
2023-06-13,120.39999389648438
2023-06-14,119.4033432006836
2023-06-15,119.60655212402344
2023-06-16,118.70667266845703
2023-06-20,115.93930053710938
2023-06-21,112.01078796386719
2023-06-22,112.63007354736328
2023-06-23,109.75626373291016
2023-06-26,112.85261535644531
2023-06-27,115.9102783203125
2023-06-28,113.7331314086914
2023-06-29,114.23629760742188
2023-06-30,115.18456268310547
2023-07-03,116.2005615234375
2023-07-05,113.33641815185547
2023-07-06,111.48828887939453
2023-07-07,112.18497467041016
2023-07-10,113.32675170898438
2023-07-11,113.08484649658203
2023-07-12,114.83622741699219
2023-07-13,119.13243103027344
2023-07-14,118.59056091308594
2023-07-17,119.4033432006836
2023-07-18,118.88084411621094
2023-07-19,120.39030456542969
2023-07-20,116.81015014648438
2023-07-21,120.68059539794922
2023-07-24,120.08068084716797
2023-07-25,121.01927185058594
2023-07-26,120.00326538085938
2023-07-27,121.77400207519531
2023-07-28,125.28642272949219
2023-07-31,127.8893051147461
2023-08-01,127.80221557617188
2023-08-02,125.08323669433594
2023-08-03,114.8555679321289
2023-08-04,117.56488800048828
2023-08-07,115.47483825683594
2023-08-08,113.84925842285156
2023-08-09,112.79456329345703
2023-08-10,111.86565399169922
2023-08-11,110.89803314208984
2023-08-14,110.32714080810547
2023-08-15,108.06293487548828
2023-08-16,106.58248901367188
2023-08-17,106.51475524902344
2023-08-18,106.53410339355469
2023-08-21,107.09532928466797
2023-08-22,105.92450714111328
2023-08-23,107.5694580078125
2023-08-24,104.99560546875
2023-08-25,106.74697875976562
2023-08-28,108.06293487548828
2023-08-29,110.09491729736328
2023-08-30,110.37751007080078
2023-08-31,111.6053466796875
2023-09-01,112.44337463378906
2023-09-05,113.57374572753906
2023-09-06,111.75149536132812
2023-09-07,103.68294525146484
2023-09-08,103.42958068847656
2023-09-11,107.4638671875
2023-09-12,108.38961029052734
2023-09-13,109.76359558105469
2023-09-14,111.12783813476562
2023-09-15,110.2508316040039
2023-09-18,109.87079620361328
2023-09-19,107.89263153076172
2023-09-20,106.43093872070312
2023-09-21,105.20310974121094
2023-09-22,104.93025970458984
2023-09-25,107.61003112792969
2023-09-26,106.91817474365234
2023-09-27,106.40170288085938
2023-09-28,108.26293182373047
2023-09-29,108.22394561767578
2023-10-02,108.26293182373047
2023-10-03,107.37616729736328
2023-10-04,107.04484558105469
2023-10-05,106.99613189697266
2023-10-06,108.04853820800781
2023-10-09,108.94505310058594
2023-10-10,109.4420166015625
2023-10-11,108.28240966796875
2023-10-12,108.61373901367188
2023-10-13,105.8852310180664
2023-10-16,107.68799591064453
2023-10-17,109.33483123779297
2023-10-18,108.14598846435547
2023-10-19,108.4383316040039
2023-10-20,105.85600280761719
2023-10-23,105.8852310180664
2023-10-24,106.59658813476562
2023-10-25,102.10431671142578
2023-10-26,102.92286682128906
2023-10-27,103.74141693115234
2023-10-30,105.07643127441406
2023-10-31,106.2068099975586
2023-11-01,108.05828857421875
2023-11-02,114.36306762695312
2023-11-03,116.46790313720703
2023-11-06,116.86743927001953
2023-11-07,117.63726806640625
2023-11-08,116.9941177368164
2023-11-09,117.03309631347656
2023-11-10,121.03814697265625
2023-11-13,120.68733978271484
2023-11-14,124.10770416259766
2023-11-15,125.62787628173828
2023-11-16,125.41348266601562
2023-11-17,126.16382598876953
2023-11-20,126.20280456542969
2023-11-21,123.77638244628906
2023-11-22,124.24412536621094
2023-11-24,124.48775482177734
2023-11-27,124.9262466430664
2023-11-28,123.35736083984375
2023-11-29,125.4363784790039
2023-11-30,126.55432891845703
2023-12-01,127.16232299804688
2023-12-04,127.43692016601562
2023-12-05,128.22145080566406
2023-12-06,127.4467544555664
2023-12-07,130.36911010742188
2023-12-08,130.3985137939453
2023-12-11,133.468017578125
2023-12-12,134.03675842285156
2023-12-13,136.1157684326172
2023-12-14,138.7635498046875
2023-12-15,140.36203002929688
2023-12-18,138.91065979003906
2023-12-19,140.46009826660156
2023-12-20,137.7240753173828
2023-12-21,139.68539428710938
2023-12-22,140.715087890625
2023-12-26,142.64697265625
2023-12-27,142.90194702148438
2023-12-28,143.03924560546875
2023-12-29,141.83303833007812
2024-01-02,137.5181121826172
2024-01-03,134.93898010253906
2024-01-04,133.53662109375
2024-01-05,134.0858154296875
2024-01-08,136.34132385253906
2024-01-09,137.1846923828125
2024-01-10,136.61590576171875
2024-01-11,136.34132385253906
2024-01-12,137.48870849609375
2024-01-16,138.39088439941406
2024-01-17,136.62574768066406
2024-01-18,142.48023986816406
2024-01-19,149.0212860107422
2024-01-22,149.91368103027344
2024-01-23,150.531494140625
2024-01-24,151.38467407226562
2024-01-25,151.48272705078125
2024-01-26,147.8052520751953
2024-01-29,146.7461395263672
2024-01-30,143.1569061279297
2024-01-31,145.63796997070312
2024-02-01,138.381103515625
2024-02-02,138.94989013671875
2024-02-05,141.24464416503906
2024-02-06,141.31329345703125
2024-02-07,143.06866455078125
2024-02-08,145.3143768310547
2024-02-09,148.079833984375
2024-02-12,150.1392364501953
2024-02-13,147.13839721679688
2024-02-14,150.96298217773438
2024-02-15,152.96353149414062
2024-02-16,149.73715209960938
2024-02-20,149.0212860107422
2024-02-21,149.07029724121094
2024-02-22,151.75732421875
2024-02-23,151.9142303466797
2024-02-26,153.99322509765625
2024-02-27,155.23867797851562
2024-02-28,153.6123504638672
2024-02-29,155.52450561523438
2024-03-01,160.7484130859375
2024-03-04,164.16859436035156
2024-03-05,159.13194274902344
2024-03-06,165.4794921875
2024-03-07,173.1970672607422
2024-03-08,168.12103271484375
2024-03-11,168.66310119628906
2024-03-12,170.594970703125
2024-03-13,166.81996154785156
2024-03-14,166.0314483642578
2024-03-15,164.7993927001953
2024-03-18,164.52340698242188
2024-03-19,161.74391174316406
2024-03-20,165.2626495361328
2024-03-21,168.39698791503906
2024-03-22,167.65777587890625
2024-03-25,165.11480712890625
2024-03-26,164.67127990722656
2024-03-27,166.7017059326172
2024-03-28,166.86924743652344
2024-04-01,169.25450134277344
2024-04-02,168.58425903320312
2024-04-03,171.41305541992188
2024-04-04,167.3226318359375
2024-04-05,169.0672149658203
2024-04-08,171.12721252441406
2024-04-09,173.0492401123047
2024-04-10,168.4068603515625
2024-04-11,172.61553955078125
2024-04-12,168.83067321777344
2024-04-15,167.40150451660156
2024-04-16,166.15957641601562
2024-04-17,161.96075439453125
2024-04-18,159.1221160888672
2024-04-19,155.36680603027344
2024-04-22,157.8801727294922
2024-04-23,159.03338623046875
2024-04-24,161.28067016601562
2024-04-25,160.9553985595703
2024-04-26,163.28150939941406
2024-04-29,166.7706756591797
2024-04-30,163.46878051757812
2024-05-01,161.75376892089844
2024-05-02,177.5142059326172
2024-05-03,177.06080627441406
2024-05-06,179.23907470703125
2024-05-07,177.5634765625
2024-05-08,177.95773315429688
2024-05-09,177.94784545898438
2024-05-10,179.46575927734375
2024-05-13,181.565185546875
2024-05-14,186.2568359375
2024-05-15,191.8158721923828
2024-05-16,190.49508666992188
2024-05-17,191.0766143798828
2024-05-20,194.92062377929688
2024-05-21,197.9662628173828
2024-05-22,200.01638793945312
2024-05-23,198.86318969726562
2024-05-24,207.3397216796875
2024-05-28,210.02066040039062
2024-05-29,205.2698516845703
2024-05-30,202.68679809570312
2024-05-31,201.94454956054688
2024-06-03,203.7853546142578
2024-06-04,202.26123046875
2024-06-05,209.71353149414062
2024-06-06,207.2789306640625
2024-06-07,204.48802185058594
2024-06-10,207.1898651123047
2024-06-11,206.36842346191406
2024-06-12,213.1675262451172
2024-06-13,215.56256103515625
2024-06-14,213.108154296875
2024-06-17,219.92706298828125
2024-06-18,224.74681091308594
2024-06-20,213.2467041015625
2024-06-21,210.33705139160156
2024-06-24,198.7676544189453
2024-06-25,200.0839385986328
2024-06-26,195.29388427734375
2024-06-27,193.13636779785156
2024-06-28,197.12478637695312
2024-07-01,197.9660186767578
2024-07-02,198.09469604492188
2024-07-03,201.70701599121094
2024-07-05,203.6269989013672
2024-07-08,205.7449188232422
2024-07-09,204.9828643798828
2024-07-10,206.64552307128906
2024-07-11,197.7878875732422
2024-07-12,200.34124755859375
2024-07-15,206.03192138671875
2024-07-16,207.4768524169922
2024-07-17,189.62301635742188
2024-07-18,189.4844512939453
2024-07-19,184.28863525390625
2024-07-22,192.95822143554688
2024-07-23,191.35494995117188
2024-07-24,179.20167541503906
2024-07-25,173.5802764892578
2024-07-26,178.1921844482422
2024-07-29,176.79672241210938
2024-07-30,165.21746826171875
2024-07-31,179.0828857421875
2024-08-01,162.3077850341797
2024-08-02,157.66616821289062
2024-08-05,156.32022094726562
2024-08-06,157.082275390625
2024-08-07,154.50909423828125
2024-08-08,163.24798583984375
2024-08-09,162.7828369140625
2024-08-12,161.20924377441406
2024-08-13,167.72134399414062
2024-08-14,165.42527770996094
2024-08-15,171.55140686035156
2024-08-16,170.40338134765625
2024-08-19,172.4619140625
2024-08-20,170.33412170410156
2024-08-21,172.42234802246094
2024-08-22,167.25621032714844
2024-08-23,171.7097625732422
2024-08-26,167.7411346435547
2024-08-27,172.13531494140625
2024-08-28,170.07679748535156
2024-08-29,167.7411346435547
2024-08-30,173.49119567871094
2024-09-03,161.55563354492188
2024-09-04,163.6240692138672
2024-09-05,162.84812927246094
2024-09-06,157.36680603027344
2024-09-09,159.93338012695312
2024-09-10,160.83863830566406
2024-09-11,165.69325256347656
2024-09-12,164.1214599609375
2024-09-13,166.85716247558594
2024-09-16,165.74298095703125
2024-09-17,167.82211303710938
2024-09-18,167.4241943359375
2024-09-19,173.0149383544922
2024-09-20,168.0409698486328
2024-09-23,165.09637451171875
2024-09-24,166.0812225341797
2024-09-25,167.39434814453125
2024-09-26,171.76150512695312
2024-09-27,169.2446746826172
2024-09-30,169.1650848388672
2024-10-01,164.9173126220703
2024-10-02,167.444091796875
2024-10-03,168.0409698486328
2024-10-04,168.0210723876953
2024-10-07,166.07127380371094
2024-10-08,165.47439575195312
2024-10-09,169.33419799804688
2024-10-10,167.64305114746094
2024-10-11,169.09544372558594
2024-10-14,177.11349487304688
2024-10-15,173.18406677246094
2024-10-16,170.587646484375
2024-10-17,170.20962524414062
2024-10-18,170.0305633544922
2024-10-21,168.1304931640625
2024-10-22,172.27879333496094
2024-10-23,165.73304748535156
2024-10-24,167.22523498535156
2024-10-25,169.38394165039062
2024-10-28,171.32379150390625
2024-10-29,175.08412170410156
2024-10-30,166.7477264404297
2024-10-31,161.9229736328125
2024-11-01,164.4099578857422
2024-11-04,164.32041931152344
2024-11-05,165.046630859375
2024-11-06,172.0897979736328
2024-11-07,172.0102081298828
2024-11-08,170.02061462402344
2024-11-11,167.41424560546875
2024-11-12,162.5596466064453
2024-11-13,159.585205078125
2024-11-14,163.11672973632812
2024-11-15,159.66477966308594
2024-11-18,163.6439666748047
2024-11-19,163.85287475585938
2024-11-20,153.4672088623047
2024-11-21,154.65101623535156
2024-11-22,155.9740753173828
2024-11-25,157.9935302734375
2024-11-26,156.1133575439453
2024-11-27,155.5861053466797
2024-11-29,157.7050323486328
2024-12-02,162.18161010742188
2024-12-03,161.7339630126953
2024-12-04,162.49000549316406
2024-12-05,160.38999938964844
2024-12-06,159.50999450683594
2024-12-09,160.74000549316406
2024-12-10,156.4600067138672
2024-12-11,159.8300018310547
2024-12-12,158.24000549316406
2024-12-13,158.52999877929688
2024-12-16,157.88999938964844
2024-12-17,157.9199981689453
