,WY
2018-02-05,26.311790466308594
2018-02-06,26.22859001159668
2018-02-07,26.107582092285156
2018-02-08,25.411785125732422
2018-02-09,25.555482864379883
2018-02-12,25.986581802368164
2018-02-13,25.873126983642578
2018-02-14,26.44035530090332
2018-02-15,26.43279457092285
2018-02-16,26.606746673583984
2018-02-20,26.425233840942383
2018-02-21,26.289093017578125
2018-02-22,26.364727020263672
2018-02-23,26.773136138916016
2018-02-26,26.969757080078125
2018-02-27,26.66724395751953
2018-02-28,26.493295669555664
2018-03-01,26.22615623474121
2018-03-02,26.4475040435791
2018-03-05,25.959003448486328
2018-03-06,26.12692642211914
2018-03-07,26.16509437561035
2018-03-08,26.31011390686035
2018-03-09,26.6077880859375
2018-03-12,26.806243896484375
2018-03-13,27.134445190429688
2018-03-14,26.8978328704834
2018-03-15,27.18787956237793
2018-03-16,27.340532302856445
2018-03-19,27.119182586669922
2018-03-20,27.0123233795166
2018-03-21,27.004688262939453
2018-03-22,26.86730194091797
2018-03-23,25.98952865600586
2018-03-26,26.355905532836914
2018-03-27,26.63832664489746
2018-03-28,26.729915618896484
2018-03-29,26.71464729309082
2018-04-02,26.416973114013672
2018-04-03,26.470399856567383
2018-04-04,26.8978328704834
2018-04-05,27.27947235107422
2018-04-06,27.08102035522461
2018-04-09,26.928359985351562
2018-04-10,27.03522491455078
2018-04-11,27.294736862182617
2018-04-12,27.416866302490234
2018-04-13,27.62293815612793
2018-04-16,27.844295501708984
2018-04-17,28.195404052734375
2018-04-18,28.126707077026367
2018-04-19,27.95878028869629
2018-04-20,27.676376342773438
2018-04-23,27.638214111328125
2018-04-24,27.615318298339844
2018-04-25,27.615318298339844
2018-04-26,27.97405433654785
2018-04-27,28.24119758605957
2018-04-30,28.073278427124023
2018-05-01,27.775596618652344
2018-05-02,27.890094757080078
2018-05-03,27.729795455932617
2018-05-04,27.8671932220459
2018-05-07,28.02747917175293
2018-05-08,27.775596618652344
2018-05-09,27.821395874023438
2018-05-10,28.073278427124023
2018-05-11,27.951148986816406
2018-05-14,27.775596618652344
2018-05-15,27.4473934173584
2018-05-16,27.577138900756836
2018-05-17,27.69926643371582
2018-05-18,27.821395874023438
2018-05-21,28.10380744934082
2018-05-22,28.325157165527344
2018-05-23,28.10380744934082
2018-05-24,27.98168182373047
2018-05-25,28.203033447265625
2018-05-29,28.1114444732666
2018-05-30,28.416748046875
2018-05-31,28.493078231811523
2018-06-01,28.767852783203125
2018-06-04,28.958675384521484
2018-06-05,29.17239761352539
2018-06-06,29.271625518798828
2018-06-07,29.340892791748047
2018-06-08,29.333194732666016
2018-06-11,29.186954498291016
2018-06-12,29.525619506835938
2018-06-13,28.62506675720215
2018-06-14,28.678955078125
2018-06-15,28.440343856811523
2018-06-18,28.571191787719727
2018-06-19,28.471132278442383
2018-06-20,28.009313583374023
2018-06-21,27.51670265197754
2018-06-22,27.4012508392334
2018-06-25,27.216529846191406
2018-06-26,27.824586868286133
2018-06-27,27.424346923828125
2018-06-28,27.793804168701172
2018-06-29,28.063190460205078
2018-07-02,27.940040588378906
2018-07-03,28.147857666015625
2018-07-05,28.509607315063477
2018-07-06,28.68665313720703
2018-07-09,28.34798240661621
2018-07-10,28.47882843017578
2018-07-11,28.132461547851562
2018-07-12,28.063190460205078
2018-07-13,28.047794342041016
2018-07-16,27.90155792236328
2018-07-17,27.87846565246582
2018-07-18,27.10877227783203
2018-07-19,27.439743041992188
2018-07-20,26.84707260131836
2018-07-23,26.616159439086914
2018-07-24,26.59306526184082
2018-07-25,26.73161506652832
2018-07-26,26.87015724182129
2018-07-27,26.038894653320312
2018-07-30,26.262104034423828
2018-07-31,26.30828094482422
2018-08-01,26.22361946105957
2018-08-02,26.231313705444336
2018-08-03,26.14664649963379
2018-08-06,26.2544002532959
2018-08-07,26.36985969543457
2018-08-08,26.423738479614258
2018-08-09,26.508398056030273
2018-08-10,26.208215713500977
2018-08-13,26.10816192626953
2018-08-14,26.400650024414062
2018-08-15,26.554590225219727
2018-08-16,27.231916427612305
2018-08-17,27.439743041992188
2018-08-20,27.316587448120117
2018-08-21,27.13185691833496
2018-08-22,27.170345306396484
2018-08-23,26.616159439086914
2018-08-24,26.84707260131836
2018-08-27,27.162647247314453
2018-08-28,27.178041458129883
2018-08-29,27.070276260375977
2018-08-30,26.616159439086914
2018-08-31,26.716217041015625
2018-09-04,26.292884826660156
2018-09-05,26.46221923828125
2018-09-06,26.58537483215332
2018-09-07,26.21592140197754
2018-09-10,26.2544002532959
2018-09-11,26.246707916259766
2018-09-12,26.54688835144043
2018-09-13,26.72568130493164
2018-09-14,26.4769287109375
2018-09-17,26.406965255737305
2018-09-18,26.399188995361328
2018-09-19,26.150434494018555
2018-09-20,26.189302444458008
2018-09-21,25.660694122314453
2018-09-24,25.57518768310547
2018-09-25,25.419710159301758
2018-09-26,25.435258865356445
2018-09-27,25.51300048828125
2018-09-28,25.085451126098633
2018-10-01,24.774505615234375
2018-10-02,24.860017776489258
2018-10-03,24.020463943481445
2018-10-04,23.888315200805664
2018-10-05,23.530731201171875
2018-10-08,23.98160171508789
2018-10-09,23.732845306396484
2018-10-10,22.621212005615234
2018-10-11,22.15479278564453
2018-10-12,21.82830810546875
2018-10-15,21.78166389465332
2018-10-16,22.325817108154297
2018-10-17,22.00710105895996
2018-10-18,21.657283782958984
2018-10-19,22.185895919799805
2018-10-22,21.462949752807617
2018-10-23,22.03819465637207
2018-10-24,22.139251708984375
2018-10-25,22.504610061645508
2018-10-26,20.592300415039062
2018-10-29,20.54566192626953
2018-10-30,20.390186309814453
2018-10-31,20.701129913330078
2018-11-01,21.159772872924805
2018-11-02,21.4007625579834
2018-11-05,21.470720291137695
2018-11-06,21.136451721191406
2018-11-07,21.385210037231445
2018-11-08,21.18309783935547
2018-11-09,20.856605529785156
2018-11-12,20.988752365112305
2018-11-13,20.716678619384766
2018-11-14,20.771089553833008
2018-11-15,20.685590744018555
2018-11-16,21.035398483276367
2018-11-19,21.058719635009766
2018-11-20,20.638940811157227
2018-11-21,20.732227325439453
2018-11-23,20.467927932739258
2018-11-26,20.708906173706055
2018-11-27,20.74777603149414
2018-11-28,20.949888229370117
2018-11-29,21.052230834960938
2018-11-30,20.792430877685547
2018-12-03,20.8632869720459
2018-12-04,19.776824951171875
2018-12-06,21.052230834960938
2018-12-07,19.894916534423828
2018-12-10,20.225576400756836
2018-12-11,19.753198623657227
2018-12-12,19.461902618408203
2018-12-13,19.288698196411133
2018-12-14,18.918670654296875
2018-12-17,18.58013153076172
2018-12-18,18.61162567138672
2018-12-19,18.265214920043945
2018-12-20,17.493667602539062
2018-12-21,16.753610610961914
2018-12-24,16.611902236938477
2018-12-26,16.80872344970703
2018-12-27,16.950435638427734
2018-12-28,17.18662452697754
2018-12-31,17.210247039794922
2019-01-02,16.950435638427734
2019-01-03,17.525161743164062
2019-01-04,18.123502731323242
2019-01-07,18.485654830932617
2019-01-08,18.595876693725586
2019-01-09,18.658864974975586
2019-01-10,19.13123893737793
2019-01-11,19.06038475036621
2019-01-14,18.958030700683594
2019-01-15,18.981653213500977
2019-01-16,19.194223403930664
2019-01-17,19.398916244506836
2019-01-18,19.745328903198242
2019-01-22,19.32806396484375
2019-01-23,19.123363494873047
2019-01-24,19.816184997558594
2019-01-25,20.233448028564453
2019-01-28,20.312177658081055
2019-01-29,20.35154914855957
2019-01-30,20.634971618652344
2019-01-31,20.658588409423828
2019-02-01,21.060110092163086
2019-02-04,20.587732315063477
2019-02-05,20.847537994384766
2019-02-06,20.68221092224121
2019-02-07,20.398778915405273
2019-02-08,20.1940860748291
2019-02-11,19.99726104736328
2019-02-12,19.94215202331543
2019-02-13,19.989391326904297
2019-02-14,20.013011932373047
2019-02-15,20.107484817504883
2019-02-19,20.146852493286133
2019-02-20,20.36728858947754
2019-02-21,20.26494598388672
2019-02-22,20.540494918823242
2019-02-25,20.359418869018555
2019-02-26,20.12322998046875
2019-02-27,20.35154914855957
2019-02-28,19.856914520263672
2019-03-01,19.952648162841797
2019-03-04,19.90477752685547
2019-03-05,19.61758041381836
2019-03-06,19.641515731811523
2019-03-07,19.42611312866211
2019-03-08,19.673425674438477
2019-03-11,20.614816665649414
2019-03-12,20.55896759033203
2019-03-13,20.806285858154297
2019-03-14,20.383460998535156
2019-03-15,20.36749839782715
2019-03-18,20.4233455657959
2019-03-19,20.39143180847168
2019-03-20,20.23985481262207
2019-03-21,20.894041061401367
2019-03-22,20.55099105834961
2019-03-25,20.335590362548828
2019-03-26,20.31962776184082
2019-03-27,20.415367126464844
2019-03-28,21.229114532470703
2019-03-29,21.013708114624023
2019-04-01,21.15730857849121
2019-04-02,21.205177307128906
2019-04-03,21.28495979309082
2019-04-04,21.412599563598633
2019-04-05,21.85138702392578
2019-04-08,21.612043380737305
2019-04-09,21.221132278442383
2019-04-10,21.308889389038086
2019-04-11,21.60407066345215
2019-04-12,21.67586898803711
2019-04-15,21.60407066345215
2019-04-16,21.39664649963379
2019-04-17,21.045616149902344
2019-04-18,21.0296630859375
2019-04-22,20.55099105834961
2019-04-23,20.694589614868164
2019-04-24,21.0057315826416
2019-04-25,20.949888229370117
2019-04-26,21.835430145263672
2019-04-29,21.10944175720215
2019-04-30,21.38068389892578
2019-05-01,21.25303840637207
2019-05-02,21.10944175720215
2019-05-03,21.364734649658203
2019-05-06,21.221132278442383
2019-05-07,20.766395568847656
2019-05-08,20.447277069091797
2019-05-09,20.471214294433594
2019-05-10,20.383460998535156
2019-05-13,20.056360244750977
2019-05-14,19.928722381591797
2019-05-15,19.90477752685547
2019-05-16,19.99254035949707
2019-05-17,19.42611312866211
2019-05-20,18.716081619262695
2019-05-21,18.755970001220703
2019-05-22,18.45281410217285
2019-05-23,18.27729606628418
2019-05-24,18.35707664489746
2019-05-28,18.0140323638916
2019-05-29,18.006046295166016
2019-05-30,17.966163635253906
2019-05-31,18.18953514099121
2019-06-03,18.269317626953125
2019-06-04,18.68416976928711
2019-06-05,18.620346069335938
2019-06-06,18.70130729675293
2019-06-07,19.25991439819336
2019-06-10,19.51898193359375
2019-06-11,19.810428619384766
2019-06-12,20.288084030151367
2019-06-13,20.46619415283203
2019-06-14,20.814311981201172
2019-06-17,20.781923294067383
2019-06-18,21.03289031982422
2019-06-19,21.0976619720459
2019-06-20,21.5024471282959
2019-06-21,21.17052459716797
2019-06-24,20.911462783813477
2019-06-25,20.69287109375
2019-06-26,20.603818893432617
2019-06-27,21.024797439575195
2019-06-28,21.324344635009766
2019-07-01,21.372920989990234
2019-07-02,21.470064163208008
2019-07-03,21.73723030090332
2019-07-05,21.542936325073242
2019-07-08,21.39720344543457
2019-07-09,21.283863067626953
2019-07-10,21.30005645751953
2019-07-11,20.895265579223633
2019-07-12,20.676679611206055
2019-07-15,20.676679611206055
2019-07-16,20.838594436645508
2019-07-17,20.482379913330078
2019-07-18,20.320466995239258
2019-07-19,20.312374114990234
2019-07-22,20.352848052978516
2019-07-23,20.539052963256836
2019-07-24,20.676679611206055
2019-07-25,20.29617691040039
2019-07-26,21.219097137451172
2019-07-29,20.919551849365234
2019-07-30,21.121950149536133
2019-07-31,20.57143211364746
2019-08-01,20.263797760009766
2019-08-02,20.320466995239258
2019-08-05,19.810428619384766
2019-08-06,19.721378326416016
2019-08-07,19.980440139770508
2019-08-08,20.352848052978516
2019-08-09,20.029016494750977
2019-08-12,20.004728317260742
2019-08-13,20.312374114990234
2019-08-14,19.834716796875
2019-08-15,20.0613956451416
2019-08-16,20.369041442871094
2019-08-19,20.385229110717773
2019-08-20,20.263797760009766
2019-08-21,20.64429473876953
2019-08-22,20.75763702392578
2019-08-23,20.336660385131836
2019-08-26,20.603818893432617
2019-08-27,20.279991149902344
2019-08-28,20.765735626220703
2019-08-29,21.138145446777344
2019-08-30,21.30005645751953
2019-09-03,21.372920989990234
2019-09-04,21.551029205322266
2019-09-05,21.805240631103516
2019-09-06,21.903648376464844
2019-09-09,22.043058395385742
2019-09-10,22.4202823638916
2019-09-11,22.95332145690918
2019-09-12,22.85491180419922
2019-09-13,22.47768783569336
2019-09-16,22.62529754638672
2019-09-17,22.82211685180664
2019-09-18,22.81390953063965
2019-09-19,22.789310455322266
2019-09-20,22.666305541992188
2019-09-23,22.649900436401367
2019-09-24,22.59248924255371
2019-09-25,22.83031463623047
2019-09-26,22.879520416259766
2019-09-27,22.789310455322266
2019-09-30,22.715505599975586
2019-10-01,22.346479415893555
2019-10-02,21.920047760009766
2019-10-03,22.09226417541504
2019-10-04,22.157867431640625
2019-10-07,22.149667739868164
2019-10-08,21.616634368896484
2019-10-09,21.82984733581543
2019-10-10,21.86264991760254
2019-10-11,22.24807357788086
2019-10-14,22.28087615966797
2019-10-15,22.330081939697266
2019-10-16,22.715505599975586
2019-10-17,22.977922439575195
2019-10-18,23.19113540649414
2019-10-21,23.560157775878906
2019-10-22,23.888181686401367
2019-10-23,24.199800491333008
2019-10-24,23.896379470825195
2019-10-25,23.830780029296875
2019-10-28,24.08499526977539
2019-10-29,24.32280731201172
2019-10-30,24.626232147216797
2019-10-31,23.953784942626953
2019-11-01,24.593429565429688
2019-11-04,24.765640258789062
2019-11-05,24.331010818481445
2019-11-06,24.22440528869629
2019-11-07,24.068592071533203
2019-11-08,24.29821014404297
2019-11-11,24.22440528869629
2019-11-12,23.896379470825195
2019-11-13,23.765169143676758
2019-11-14,24.05219078063965
2019-11-15,24.068592071533203
2019-11-18,24.290006637573242
2019-11-19,24.372011184692383
2019-11-20,24.199800491333008
2019-11-21,23.806177139282227
2019-11-22,23.77336883544922
2019-11-25,24.117795944213867
2019-11-26,24.290006637573242
2019-11-27,24.396617889404297
2019-11-29,24.199800491333008
2019-12-02,23.953784942626953
2019-12-03,24.05219078063965
2019-12-04,24.273603439331055
2019-12-05,24.265310287475586
2019-12-06,24.481000900268555
2019-12-09,24.373157501220703
2019-12-10,24.05791473388672
2019-12-11,24.331676483154297
2019-12-12,24.514184951782227
2019-12-13,24.58884620666504
2019-12-16,24.597145080566406
2019-12-17,24.605438232421875
2019-12-18,24.7547664642334
2019-12-19,24.895793914794922
2019-12-20,25.011934280395508
2019-12-23,25.003639221191406
2019-12-24,24.763063430786133
2019-12-26,24.87920379638672
2019-12-27,24.87091064453125
2019-12-30,24.82942771911621
2019-12-31,25.053415298461914
2020-01-02,24.381452560424805
2020-01-03,24.422931671142578
2020-01-06,24.373157501220703
2020-01-07,24.21553611755371
2020-01-08,24.306785583496094
2020-01-09,24.505889892578125
2020-01-10,24.53077507019043
2020-01-13,25.094892501831055
2020-01-14,25.418428421020508
2020-01-15,25.659013748168945
2020-01-16,25.96595573425293
2020-01-17,25.700490951538086
2020-01-21,25.551162719726562
2020-01-22,25.293989181518555
2020-01-23,25.56775665283203
2020-01-24,25.327173233032227
2020-01-27,25.02853012084961
2020-01-28,25.211034774780273
2020-01-29,24.970458984375
2020-01-30,24.94556427001953
2020-01-31,24.016437530517578
2020-02-03,23.410837173461914
2020-02-04,23.377656936645508
2020-02-05,23.991548538208008
2020-02-06,23.767562866210938
2020-02-07,23.70948600769043
2020-02-10,23.767562866210938
2020-02-11,23.97494888305664
2020-02-12,24.680103302001953
2020-02-13,25.094892501831055
2020-02-14,25.435022354125977
2020-02-18,24.987049102783203
2020-02-19,25.194442749023438
2020-02-20,25.609237670898438
2020-02-21,25.493091583251953
2020-02-24,24.688400268554688
2020-02-25,23.28639793395996
2020-02-26,22.73058319091797
2020-02-27,21.876110076904297
2020-02-28,21.552570343017578
2020-03-02,22.763761520385742
2020-03-03,22.17475700378418
2020-03-04,23.518688201904297
2020-03-05,22.637048721313477
2020-03-06,22.33477210998535
2020-03-09,20.10969352722168
2020-03-10,20.512723922729492
2020-03-11,18.858610153198242
2020-03-12,15.667927742004395
2020-03-13,18.40519905090332
2020-03-16,14.2321195602417
2020-03-17,15.911430358886719
2020-03-18,13.644364356994629
2020-03-19,13.552000999450684
2020-03-20,12.393281936645508
2020-03-23,11.310129165649414
2020-03-24,14.173343658447266
2020-03-25,14.878653526306152
2020-03-26,15.348859786987305
2020-03-27,14.442036628723145
2020-03-30,14.2321195602417
2020-03-31,14.2321195602417
2020-04-01,13.535210609436035
2020-04-02,13.300106048583984
2020-04-03,12.880279541015625
2020-04-06,14.35806941986084
2020-04-07,14.517603874206543
2020-04-08,16.33965301513672
2020-04-09,17.641111373901367
2020-04-13,16.87702751159668
2020-04-14,17.070152282714844
2020-04-15,16.054170608520508
2020-04-16,15.928217887878418
2020-04-17,16.87702751159668
2020-04-20,16.10454559326172
2020-04-21,15.751893997192383
2020-04-22,15.970200538635254
2020-04-23,15.936617851257324
2020-04-24,16.465599060058594
2020-04-27,17.347232818603516
2020-04-28,17.943387985229492
2020-04-29,18.77464485168457
2020-04-30,18.36321449279785
2020-05-01,15.088565826416016
2020-05-04,14.929036140441895
2020-05-05,14.710725784301758
2020-05-06,15.306875228881836
2020-05-07,15.642741203308105
2020-05-08,16.667116165161133
2020-05-11,16.24729347229004
2020-05-12,15.281686782836914
2020-05-13,14.316088676452637
2020-05-14,14.593171119689941
2020-05-15,14.551193237304688
2020-05-18,16.09615135192871
2020-05-19,15.550372123718262
2020-05-20,16.356441497802734
2020-05-21,16.331254959106445
2020-05-22,16.608341217041016
2020-05-26,17.716684341430664
2020-05-27,18.346426010131836
2020-05-28,18.00216293334961
2020-05-29,16.95259666442871
2020-06-01,17.67469596862793
2020-06-02,18.220474243164062
2020-06-03,18.573131561279297
2020-06-04,18.715871810913086
2020-06-05,19.664676666259766
2020-06-08,20.689058303833008
2020-06-09,19.94175910949707
2020-06-10,19.15248680114746
2020-06-11,17.355627059936523
2020-06-12,18.270856857299805
2020-06-15,18.556337356567383
2020-06-16,19.337215423583984
2020-06-17,18.79143524169922
2020-06-18,18.816627502441406
2020-06-19,19.06012725830078
2020-06-22,18.908987045288086
2020-06-23,19.11890411376953
2020-06-24,18.2624568939209
2020-06-25,18.463970184326172
2020-06-26,18.04414176940918
2020-06-29,18.623506546020508
2020-06-30,18.858610153198242
2020-07-01,18.64029884338379
2020-07-02,18.67388916015625
2020-07-06,18.950971603393555
2020-07-07,18.64029884338379
2020-07-08,19.034940719604492
2020-07-09,18.984560012817383
2020-07-10,19.891380310058594
2020-07-13,19.94175910949707
2020-07-14,20.537918090820312
2020-07-15,21.04170799255371
2020-07-16,21.108882904052734
2020-07-17,21.788999557495117
2020-07-20,21.52031135559082
2020-07-21,21.56229591369629
2020-07-22,21.923343658447266
2020-07-23,22.17523956298828
2020-07-24,21.923343658447266
2020-07-27,23.073667526245117
2020-07-28,22.88054847717285
2020-07-29,23.804170608520508
2020-07-30,23.846149444580078
2020-07-31,23.350753784179688
2020-08-03,23.510290145874023
2020-08-04,23.3675537109375
2020-08-05,23.804170608520508
2020-08-06,23.518686294555664
2020-08-07,23.804170608520508
2020-08-10,24.190410614013672
2020-08-11,24.257579803466797
2020-08-12,24.51786994934082
2020-08-13,23.930112838745117
2020-08-14,23.812562942504883
2020-08-17,24.316356658935547
2020-08-18,24.249181747436523
2020-08-19,24.32475471496582
2020-08-20,24.349943161010742
2020-08-21,24.198802947998047
2020-08-24,24.526269912719727
2020-08-25,24.475887298583984
2020-08-26,24.6522159576416
2020-08-27,25.323938369750977
2020-08-28,25.936887741088867
2020-08-31,25.449892044067383
2020-09-01,25.844526290893555
2020-09-02,25.844526290893555
2020-09-03,25.004871368408203
2020-09-04,24.383527755737305
2020-09-08,23.585857391357422
2020-09-09,24.089651107788086
2020-09-10,23.972095489501953
2020-09-11,23.871334075927734
2020-09-14,24.291162490844727
2020-09-15,24.148426055908203
2020-09-16,24.291162490844727
2020-09-17,24.08125114440918
2020-09-18,23.283580780029297
2020-09-21,22.54468536376953
2020-09-22,23.275184631347656
2020-09-23,22.54468536376953
2020-09-24,22.653841018676758
2020-09-25,22.905742645263672
2020-09-28,23.77058219909668
2020-09-29,23.552270889282227
2020-09-30,23.94690704345703
2020-10-01,24.173614501953125
2020-10-02,24.442306518554688
2020-10-05,24.962890625
2020-10-06,24.341541290283203
2020-10-07,24.786563873291016
2020-10-08,25.40790557861328
2020-10-09,24.618629455566406
2020-10-12,24.937700271606445
2020-10-13,24.6102352142334
2020-10-14,24.568252563476562
2020-10-15,25.013269424438477
2020-10-16,24.794960021972656
2020-10-19,24.60183334350586
2020-10-20,25.28195571899414
2020-10-21,25.07204246520996
2020-10-22,24.442306518554688
2020-10-23,24.71099090576172
2020-10-26,23.888134002685547
2020-10-27,23.140840530395508
2020-10-28,23.031686782836914
2020-10-29,23.85454559326172
2020-10-30,22.914133071899414
2020-11-02,23.61104393005371
2020-11-03,23.837749481201172
2020-11-04,23.91332244873047
2020-11-05,24.1820068359375
2020-11-06,23.745391845703125
2020-11-09,23.627840042114258
2020-11-10,23.325571060180664
2020-11-11,23.837749481201172
2020-11-12,23.300382614135742
2020-11-13,24.467493057250977
2020-11-16,24.6522159576416
2020-11-17,24.50107765197754
2020-11-18,24.165218353271484
2020-11-19,24.366735458374023
2020-11-20,24.140031814575195
2020-11-23,24.442306518554688
2020-11-24,24.551462173461914
2020-11-25,24.459096908569336
2020-11-27,24.1064395904541
