,PCAR
2020-04-14,38.364654541015625
2020-04-15,37.543495178222656
2020-04-16,38.00862503051758
2020-04-17,38.847015380859375
2020-04-20,38.588592529296875
2020-04-21,37.738731384277344
2020-04-22,37.97991180419922
2020-04-23,37.847835540771484
2020-04-24,38.74938201904297
2020-04-27,39.51312255859375
2020-04-28,39.71409606933594
2020-04-29,39.96103286743164
2020-04-30,39.754295349121094
2020-05-01,39.214515686035156
2020-05-04,39.26045608520508
2020-05-05,39.082435607910156
2020-05-06,39.22025680541992
2020-05-07,39.39828109741211
2020-05-08,39.97825241088867
2020-05-11,39.70709991455078
2020-05-12,38.55910873413086
2020-05-13,38.07451629638672
2020-05-14,38.426429748535156
2020-05-15,38.553340911865234
2020-05-18,40.364768981933594
2020-05-19,39.545589447021484
2020-05-20,39.82249069213867
2020-05-21,39.33790969848633
2020-05-22,39.47060012817383
2020-05-26,41.84736251831055
2020-05-27,43.301116943359375
2020-05-28,42.69538497924805
2020-05-29,42.60886001586914
2020-06-01,42.18195343017578
2020-06-02,42.36079788208008
2020-06-03,43.05305480957031
2020-06-04,43.66455078125
2020-06-05,44.96831512451172
2020-06-08,45.475982666015625
2020-06-09,45.545196533203125
2020-06-10,44.304908752441406
2020-06-11,41.87043762207031
2020-06-12,42.2108039855957
2020-06-15,42.52809524536133
2020-06-16,42.98382568359375
2020-06-17,42.86268997192383
2020-06-18,42.96076202392578
2020-06-19,43.243431091308594
2020-06-22,43.104976654052734
2020-06-23,43.13381576538086
2020-06-24,41.8358268737793
2020-06-25,42.2569465637207
2020-06-26,41.789676666259766
2020-06-29,42.5050048828125
2020-06-30,43.17997360229492
2020-07-01,42.833831787109375
2020-07-02,43.65878677368164
2020-07-06,44.5125732421875
2020-07-07,43.71070098876953
2020-07-08,43.5318717956543
2020-07-09,42.937686920166016
2020-07-10,43.40494918823242
2020-07-13,43.635711669921875
2020-07-14,44.44912338256836
2020-07-15,45.41252136230469
2020-07-16,45.83364486694336
2020-07-17,45.82210922241211
2020-07-20,45.96633529663086
2020-07-21,48.26234436035156
2020-07-22,49.179588317871094
2020-07-23,49.64685821533203
2020-07-24,49.46226119995117
2020-07-27,49.566104888916016
2020-07-28,49.29497146606445
2020-07-29,49.606483459472656
2020-07-30,48.81038284301758
2020-07-31,49.08151626586914
2020-08-03,49.387271881103516
2020-08-04,48.983455657958984
2020-08-05,50.13145446777344
2020-08-06,50.39682388305664
2020-08-07,51.11216354370117
2020-08-10,52.021156311035156
2020-08-11,52.33380126953125
2020-08-12,52.299068450927734
2020-08-13,51.239532470703125
2020-08-14,51.50007629394531
2020-08-17,51.3032341003418
2020-08-18,51.27426528930664
2020-08-19,51.013736724853516
2020-08-20,50.47528076171875
2020-08-21,50.38264465332031
2020-08-24,50.31317138671875
2020-08-25,50.02947235107422
2020-08-26,50.295806884765625
2020-08-27,49.983150482177734
2020-08-28,50.07578659057617
2020-08-31,49.6994514465332
2020-09-01,50.4000244140625
2020-09-02,50.88057327270508
2020-09-03,49.473655700683594
2020-09-04,49.572078704833984
2020-09-08,48.338863372802734
2020-09-09,49.18996047973633
2020-09-10,47.962528228759766
2020-09-11,48.5704460144043
2020-09-14,50.00051498413086
2020-09-15,49.6589241027832
2020-09-16,50.03525924682617
2020-09-17,49.71103286743164
2020-09-18,48.77308654785156
2020-09-21,47.39512252807617
2020-09-22,47.673030853271484
2020-09-23,47.25037384033203
2020-09-24,47.56881332397461
2020-09-25,48.362030029296875
2020-09-28,50.110530853271484
2020-09-29,49.87894058227539
2020-09-30,49.37522506713867
2020-10-01,48.9178352355957
2020-10-02,49.20732879638672
2020-10-05,51.00215148925781
2020-10-06,50.7647819519043
2020-10-07,52.0443115234375
2020-10-08,52.07326889038086
2020-10-09,51.65639877319336
2020-10-12,51.98061752319336
2020-10-13,51.2626953125
2020-10-14,51.51165771484375
2020-10-15,51.62165832519531
2020-10-16,52.07326889038086
2020-10-19,52.72172164916992
2020-10-20,52.30485916137695
2020-10-21,52.63487243652344
2020-10-22,53.08647918701172
2020-10-23,53.636512756347656
2020-10-26,52.43802261352539
2020-10-27,51.21058654785156
2020-10-28,49.14942169189453
2020-10-29,49.60103225708008
2020-10-30,49.43312454223633
2020-11-02,51.43059539794922
2020-11-03,53.138580322265625
2020-11-04,51.384281158447266
2020-11-05,52.461181640625
2020-11-06,52.16011047363281
2020-11-09,52.64238357543945
2020-11-10,52.94451141357422
2020-11-11,52.39252853393555
2020-11-12,51.7068977355957
2020-11-13,52.241458892822266
2020-11-16,52.24726867675781
2020-11-17,51.608123779296875
2020-11-18,52.20078659057617
2020-11-19,52.31698989868164
2020-11-20,51.58487319946289
2020-11-23,52.03809356689453
2020-11-24,52.53197479248047
2020-11-25,51.608123779296875
2020-11-27,50.98059844970703
2020-11-30,50.585487365722656
2020-12-01,50.713321685791016
2020-12-02,50.637779235839844
2020-12-03,50.114845275878906
2020-12-04,50.376312255859375
2020-12-07,50.14970779418945
2020-12-08,50.20781326293945
2020-12-09,50.771427154541016
2020-12-10,49.82432174682617
2020-12-11,49.65582275390625
2020-12-14,49.07479476928711
2020-12-15,50.7191276550293
2020-12-16,50.48670959472656
2020-12-17,50.240692138671875
2020-12-18,50.38126754760742
2020-12-21,50.287559509277344
2020-12-22,49.71350860595703
2020-12-23,49.842376708984375
2020-12-24,50.43986129760742
2020-12-28,50.129398345947266
2020-12-29,49.97710037231445
2020-12-30,50.29926681518555
2020-12-31,50.5394287109375
2021-01-04,49.62564468383789
2021-01-05,50.05324172973633
2021-01-06,52.02141571044922
2021-01-07,51.78124237060547
2021-01-08,51.429786682128906
2021-01-11,51.675811767578125
2021-01-12,52.40215301513672
2021-01-13,52.103416442871094
2021-01-14,52.285003662109375
2021-01-15,51.64066696166992
2021-01-19,52.25571060180664
2021-01-20,52.361148834228516
2021-01-21,57.83800506591797
2021-01-22,57.90244674682617
2021-01-25,57.3693962097168
2021-01-26,57.293243408203125
2021-01-27,56.467323303222656
2021-01-28,54.79791259765625
2021-01-29,53.433082580566406
2021-02-01,53.40965270996094
2021-02-02,53.82554626464844
2021-02-03,56.03972625732422
2021-02-04,56.87736511230469
2021-02-05,56.57276916503906
2021-02-08,56.872501373291016
2021-02-09,58.424041748046875
2021-02-10,58.53571319580078
2021-02-11,57.947994232177734
2021-02-12,57.59537887573242
2021-02-16,57.084068298339844
2021-02-17,56.4493408203125
2021-02-18,55.74409866333008
2021-02-19,55.94392013549805
2021-02-22,55.64418411254883
2021-02-23,54.850791931152344
2021-02-24,55.40910339355469
2021-02-25,54.49228286743164
2021-02-26,53.475547790527344
2021-03-01,55.07998275756836
2021-03-02,55.35033416748047
2021-03-03,55.973297119140625
2021-03-04,54.30420684814453
2021-03-05,55.33269500732422
2021-03-08,54.915428161621094
2021-03-09,55.96742630004883
2021-03-10,56.7667121887207
2021-03-11,57.448448181152344
2021-03-12,56.97828674316406
2021-03-15,58.44168472290039
2021-03-16,56.23776626586914
2021-03-17,56.51987838745117
2021-03-18,55.90277862548828
2021-03-19,55.86751937866211
2021-03-22,54.99770736694336
2021-03-23,53.58132553100586
2021-03-24,53.29922866821289
2021-03-25,54.227813720703125
2021-03-26,55.056480407714844
2021-03-29,54.76850128173828
2021-03-30,54.84490966796875
2021-03-31,54.60981369018555
2021-04-01,54.08675765991211
2021-04-05,55.22103500366211
2021-04-06,54.56867599487305
2021-04-07,54.3453483581543
2021-04-08,54.562808990478516
2021-04-09,54.8684196472168
2021-04-12,56.002685546875
2021-04-13,55.66770553588867
2021-04-14,55.021217346191406
2021-04-15,55.849884033203125
2021-04-16,55.78524398803711
2021-04-19,54.86252975463867
2021-04-20,54.12789535522461
2021-04-21,55.02709197998047
2021-04-22,54.19255065917969
2021-04-23,54.86252975463867
2021-04-26,54.85666275024414
2021-04-27,53.6459846496582
2021-04-28,53.293357849121094
2021-04-29,54.01036834716797
2021-04-30,52.82318115234375
2021-05-03,53.35800552368164
2021-05-04,52.92898178100586
2021-05-05,53.61659622192383
2021-05-06,55.08586502075195
2021-05-07,55.538387298583984
2021-05-10,56.26128005981445
2021-05-11,55.88970184326172
2021-05-12,54.17337417602539
2021-05-13,55.57709884643555
2021-05-14,55.83072280883789
2021-05-17,55.32349395751953
2021-05-18,53.69563293457031
2021-05-19,53.831298828125
2021-05-20,53.55998611450195
2021-05-21,54.279544830322266
2021-05-24,54.16747283935547
2021-05-25,53.406646728515625
2021-05-26,53.548187255859375
2021-05-27,53.89027404785156
2021-05-28,54.00233840942383
2021-06-01,54.53316116333008
2021-06-02,54.43288803100586
2021-06-03,54.86344528198242
2021-06-04,55.98997116088867
2021-06-07,55.06988525390625
2021-06-08,55.134761810302734
2021-06-09,54.60982894897461
2021-06-10,54.09080123901367
2021-06-11,54.480079650878906
2021-06-14,53.71332550048828
2021-06-15,54.45648956298828
2021-06-16,53.88437271118164
2021-06-17,52.83453369140625
2021-06-18,51.33643341064453
2021-06-21,51.54875946044922
2021-06-22,51.53106689453125
2021-06-23,51.74928665161133
2021-06-24,52.18573760986328
2021-06-25,52.48064041137695
2021-06-28,52.28010940551758
2021-06-29,52.00290298461914
2021-06-30,52.639896392822266
2021-07-01,52.36857604980469
2021-07-02,52.07958221435547
2021-07-06,51.16539001464844
2021-07-07,51.230262756347656
2021-07-08,50.522499084472656
2021-07-09,51.607730865478516
2021-07-12,52.085479736328125
2021-07-13,51.666717529296875
2021-07-14,51.755191802978516
2021-07-15,52.103172302246094
2021-07-16,51.6726188659668
2021-07-19,51.14179992675781
2021-07-20,51.95571517944336
2021-07-21,51.99110794067383
2021-07-22,51.395408630371094
2021-07-23,51.6549186706543
2021-07-26,51.2597541809082
2021-07-27,49.90320587158203
2021-07-28,48.80616760253906
2021-07-29,49.12467956542969
2021-07-30,48.94772720336914
2021-08-02,48.42279815673828
2021-08-03,48.27534866333008
2021-08-04,47.83300018310547
2021-08-05,47.23729705810547
2021-08-06,47.20781326293945
2021-08-09,47.125240325927734
2021-08-10,47.03676986694336
2021-08-11,48.82386779785156
2021-08-12,48.3756103515625
2021-08-13,47.85659408569336
2021-08-16,47.86838912963867
2021-08-17,47.46563720703125
2021-08-18,47.323490142822266
2021-08-19,47.60186767578125
2021-08-20,47.542633056640625
2021-08-23,47.61962127685547
2021-08-24,48.419212341308594
2021-08-25,48.54951095581055
2021-08-26,48.25337219238281
2021-08-27,48.71535110473633
2021-08-30,48.59689712524414
2021-08-31,48.49028778076172
2021-09-01,48.95818328857422
2021-09-02,49.698543548583984
2021-09-03,50.006534576416016
2021-09-07,48.87527084350586
2021-09-08,48.74496841430664
2021-09-09,49.2839469909668
2021-09-10,49.520870208740234
2021-09-13,49.9769287109375
2021-09-14,49.71039581298828
2021-09-15,50.095375061035156
2021-09-16,48.827884674072266
2021-09-17,48.300758361816406
2021-09-20,47.30571365356445
2021-09-21,46.77265930175781
2021-09-22,47.039188385009766
2021-09-23,47.88024139404297
2021-09-24,47.69662094116211
2021-09-27,48.306678771972656
2021-09-28,47.86838912963867
2021-09-29,48.01054000854492
2021-09-30,46.743045806884766
2021-10-01,47.05696105957031
2021-10-04,46.65420913696289
2021-10-05,48.454750061035156
2021-10-06,48.472511291503906
2021-10-07,49.165489196777344
2021-10-08,50.20198059082031
2021-10-11,49.633392333984375
2021-10-12,49.503089904785156
2021-10-13,49.83477783203125
2021-10-14,51.250328063964844
2021-10-15,51.46354675292969
2021-10-18,50.806114196777344
2021-10-19,51.23255920410156
2021-10-20,51.487239837646484
2021-10-21,51.37471008300781
2021-10-22,51.528709411621094
2021-10-25,51.6649284362793
2021-10-26,51.45763397216797
2021-10-27,50.800193786621094
2021-10-28,52.95018005371094
2021-10-29,53.08048629760742
2021-11-01,53.95113754272461
2021-11-02,54.28874206542969
2021-11-03,53.60762023925781
2021-11-04,53.05679702758789
2021-11-05,53.3055534362793
2021-11-08,52.671817779541016
2021-11-09,52.13282775878906
2021-11-10,52.98572540283203
2021-11-11,53.270023345947266
2021-11-12,53.210784912109375
2021-11-15,53.062156677246094
2021-11-16,53.17512512207031
2021-11-17,52.90757751464844
2021-11-18,51.71256637573242
2021-11-19,51.34990310668945
2021-11-22,52.800567626953125
2021-11-23,53.472389221191406
2021-11-24,52.747047424316406
2021-11-26,51.450965881347656
2021-11-29,51.201263427734375
2021-11-30,49.59602737426758
2021-12-01,49.01932907104492
2021-12-02,49.91706848144531
2021-12-03,50.9337272644043
2021-12-06,52.087127685546875
2021-12-07,52.087127685546875
2021-12-08,52.860015869140625
2021-12-09,52.681663513183594
2021-12-10,52.99675750732422
2021-12-13,52.52707290649414
2021-12-14,52.42006301879883
2021-12-15,52.372493743896484
2021-12-16,51.961212158203125
2021-12-17,50.50355911254883
2021-12-20,49.66889190673828
2021-12-21,50.43098068237305
2021-12-22,50.963233947753906
2021-12-23,51.38057327270508
2021-12-27,51.89468002319336
2021-12-28,52.55999755859375
2021-12-29,53.00151824951172
2021-12-30,52.8745002746582
2021-12-31,53.38256072998047
2022-01-03,53.51563262939453
2022-01-04,56.09222412109375
2022-01-05,56.2978630065918
2022-01-06,56.860347747802734
2022-01-07,56.50351333618164
2022-01-10,55.86238098144531
2022-01-11,55.87447738647461
2022-01-12,55.971256256103516
2022-01-13,57.65269088745117
2022-01-14,58.366397857666016
2022-01-18,58.04583740234375
2022-01-19,56.95108413696289
2022-01-20,55.82609558105469
2022-01-21,55.378517150878906
2022-01-24,55.13053894042969
2022-01-25,56.82406997680664
2022-01-26,56.78173065185547
2022-01-27,56.38254165649414
2022-01-28,56.6486701965332
2022-01-31,56.24342727661133
2022-02-01,57.65873718261719
2022-02-02,58.118404388427734
2022-02-03,57.362369537353516
2022-02-04,57.17487716674805
2022-02-07,57.24164962768555
2022-02-08,56.85315704345703
2022-02-09,57.47230529785156
2022-02-10,56.446449279785156
2022-02-11,56.33718490600586
2022-02-14,56.44038009643555
2022-02-15,57.25379180908203
2022-02-16,57.654415130615234
2022-02-17,56.841007232666016
2022-02-18,56.9442024230957
2022-02-22,56.82280349731445
2022-02-23,55.40845489501953
2022-02-24,55.81515884399414
2022-02-25,55.669464111328125
2022-02-28,55.73017120361328
2022-03-01,54.20049285888672
2022-03-02,55.626983642578125
2022-03-03,55.63911819458008
2022-03-04,53.387088775634766
2022-03-07,50.4976921081543
2022-03-08,50.691932678222656
2022-03-09,53.00466537475586
2022-03-10,52.294464111328125
2022-03-11,51.936317443847656
2022-03-14,52.90754318237305
2022-03-15,53.21711730957031
2022-03-16,54.81965255737305
2022-03-17,54.79536819458008
2022-03-18,53.82413864135742
2022-03-21,53.8544921875
2022-03-22,54.121578216552734
2022-03-23,53.37493896484375
2022-03-24,53.99410629272461
2022-03-25,54.00624465942383
2022-03-28,54.20656967163086
2022-03-29,55.2081413269043
2022-03-30,54.26726150512695
2022-03-31,53.45993423461914
2022-04-01,51.72993087768555
2022-04-04,51.2989616394043
2022-04-05,50.28523254394531
2022-04-06,50.67372512817383
2022-04-07,50.54624557495117
2022-04-08,50.41271209716797
2022-04-11,50.12740707397461
2022-04-12,50.02421951293945
2022-04-13,50.52804183959961
2022-04-14,50.81333923339844
2022-04-18,50.89224624633789
2022-04-19,52.1427001953125
2022-04-20,53.17463684082031
2022-04-21,53.47814178466797
2022-04-22,52.01522445678711
2022-04-25,52.415863037109375
2022-04-26,50.88011932373047
2022-04-27,51.195762634277344
2022-04-28,51.632816314697266
2022-04-29,50.41271209716797
2022-05-02,50.995445251464844
2022-05-03,51.64494705200195
2022-05-04,53.42351531982422
2022-05-05,51.71779251098633
2022-05-06,51.292877197265625
2022-05-09,51.80885314941406
2022-05-10,51.04094696044922
2022-05-11,50.3461799621582
2022-05-12,50.88249206542969
2022-05-13,51.04094696044922
2022-05-16,50.754512786865234
2022-05-17,51.86370086669922
2022-05-18,49.46858215332031
2022-05-19,49.620941162109375
2022-05-20,48.63974380493164
2022-05-23,49.88909912109375
2022-05-24,50.12068176269531
2022-05-25,50.900779724121094
2022-05-26,51.27863311767578
2022-05-27,52.211082458496094
2022-05-31,52.92412567138672
2022-06-01,53.96018981933594
2022-06-02,54.210060119628906
2022-06-03,53.80782699584961
2022-06-06,54.02113342285156
2022-06-07,54.228336334228516
2022-06-08,54.47212219238281
2022-06-09,53.64936828613281
2022-06-10,51.86370086669922
2022-06-13,50.57167434692383
2022-06-14,51.29082107543945
2022-06-15,52.32078170776367
2022-06-16,49.71236038208008
2022-06-17,49.92566680908203
2022-06-21,51.50413513183594
2022-06-22,50.93124771118164
2022-06-23,49.71845245361328
2022-06-24,51.321292877197266
2022-06-27,51.0836181640625
2022-06-28,50.71185302734375
2022-06-29,50.6630973815918
2022-06-30,50.18162536621094
2022-07-01,50.516822814941406
2022-07-05,49.88909912109375
2022-07-06,49.559993743896484
2022-07-07,50.12068176269531
2022-07-08,49.40763473510742
2022-07-11,48.32282638549805
2022-07-12,48.9505500793457
2022-07-13,48.34111404418945
2022-07-14,48.194847106933594
2022-07-15,48.7860107421875
2022-07-18,48.94446563720703
2022-07-19,51.217689514160156
2022-07-20,51.40052032470703
2022-07-21,51.498023986816406
2022-07-22,51.63820266723633
2022-07-25,52.43048095703125
2022-07-26,53.003353118896484
2022-07-27,54.2831916809082
2022-07-28,55.44722366333008
2022-07-29,55.776329040527344
2022-08-01,55.35581588745117
2022-08-02,54.990150451660156
2022-08-03,55.36191177368164
2022-08-04,55.38628387451172
2022-08-05,55.53865432739258
2022-08-08,55.818992614746094
2022-08-09,55.684913635253906
2022-08-10,56.83067321777344
2022-08-11,56.678306579589844
2022-08-12,57.12320327758789
2022-08-15,57.43402099609375
2022-08-16,57.97227478027344
2022-08-17,57.201595306396484
2022-08-18,57.6297492980957
2022-08-19,56.901878356933594
2022-08-22,55.342166900634766
2022-08-23,55.43391799926758
2022-08-24,55.959938049316406
2022-08-25,56.547115325927734
2022-08-26,55.03022384643555
2022-08-29,54.363529205322266
2022-08-30,53.85586166381836
2022-08-31,53.525569915771484
2022-09-01,53.5010986328125
2022-09-02,52.88945388793945
2022-09-06,53.109649658203125
2022-09-07,54.173912048339844
2022-09-08,52.80381393432617
2022-09-09,54.118865966796875
2022-09-12,54.69993591308594
2022-09-13,52.638675689697266
2022-09-14,52.840518951416016
2022-09-15,52.38178253173828
2022-09-16,52.075950622558594
2022-09-19,53.3910026550293
2022-09-20,52.93226623535156
2022-09-21,52.27167892456055
2022-09-22,51.92915344238281
2022-09-23,51.2624626159668
2022-09-26,50.767024993896484
2022-09-27,50.7425537109375
2022-09-28,52.19216537475586
2022-09-29,51.91080856323242
2022-09-30,51.189064025878906
2022-10-03,52.89556884765625
2022-10-04,54.993526458740234
2022-10-05,55.60517501831055
2022-10-06,54.865089416503906
2022-10-07,53.629554748535156
2022-10-10,53.75188446044922
2022-10-11,54.47974395751953
2022-10-12,54.16168212890625
2022-10-13,55.195369720458984
2022-10-14,53.99041748046875
2022-10-17,54.34518051147461
2022-10-18,55.47673797607422
2022-10-19,55.501197814941406
2022-10-20,53.5622673034668
2022-10-21,55.152565002441406
2022-10-24,56.284114837646484
2022-10-25,56.112850189208984
2022-10-26,56.76119613647461
2022-10-27,57.5746955871582
2022-10-28,58.9019775390625
2022-10-31,59.22615051269531
2022-11-01,59.2995491027832
2022-11-02,58.53498840332031
2022-11-03,59.31790542602539
2022-11-04,60.6268424987793
2022-11-07,60.639060974121094
2022-11-08,61.50149154663086
2022-11-09,61.018287658691406
2022-11-10,62.333351135253906
2022-11-11,62.76759719848633
2022-11-14,62.8228645324707
2022-11-15,63.09296417236328
2022-11-16,63.47355651855469
2022-11-17,63.541072845458984
2022-11-18,63.76206588745117
2022-11-21,64.06288146972656
2022-11-22,65.08187103271484
2022-11-23,65.00208282470703
2022-11-25,64.47415161132812
2022-11-28,63.60246658325195
2022-11-29,64.0014877319336
2022-11-30,65.01434326171875
2022-12-01,65.03890228271484
2022-12-02,64.9406967163086
2022-12-05,63.44900131225586
2022-12-06,63.639305114746094
2022-12-07,64.14266204833984
2022-12-08,63.60246658325195
2022-12-09,62.159889221191406
2022-12-12,63.20345687866211
2022-12-13,62.74919128417969
2022-12-14,63.0806770324707
2022-12-15,61.79962921142578
2022-12-16,61.98894119262695
2022-12-19,62.54428482055664
2022-12-20,62.73359298706055
2022-12-21,63.76222610473633
2022-12-22,62.99233627319336
2022-12-23,63.45301055908203
2022-12-27,63.307865142822266
2022-12-28,62.632625579833984
2022-12-29,62.21614074707031
2022-12-30,62.4559440612793
2023-01-03,62.11517333984375
2023-01-04,61.97633743286133
2023-01-05,61.70497512817383
2023-01-06,63.307865142822266
2023-01-09,62.973392486572266
2023-01-10,63.41514205932617
2023-01-11,63.77485656738281
2023-01-12,63.98310089111328
2023-01-13,64.79086303710938
2023-01-17,64.12193298339844
2023-01-18,62.94186019897461
2023-01-19,61.85011672973633
2023-01-20,62.59476852416992
2023-01-23,64.52579498291016
2023-01-24,70.09806060791016
2023-01-25,69.92768859863281
2023-01-26,70.82378387451172
2023-01-27,69.8140869140625
2023-01-30,68.64662170410156
2023-01-31,68.98108673095703
2023-02-01,70.2747573852539
2023-02-02,70.43252563476562
2023-02-03,69.53010559082031
2023-02-06,69.69417572021484
2023-02-07,69.59952545166016
2023-02-08,68.10707092285156
2023-02-09,69.11045837402344
2023-02-10,69.0915298461914
2023-02-13,69.33848571777344
2023-02-14,69.52845001220703
2023-02-15,71.15269470214844
2023-02-16,71.11468505859375
2023-02-17,71.89356231689453
2023-02-21,70.15534973144531
2023-02-22,69.43346405029297
2023-02-23,69.75641632080078
2023-02-24,68.67359161376953
2023-02-27,68.49312591552734
2023-02-28,68.57860565185547
2023-03-01,69.385986328125
2023-03-02,71.03870391845703
2023-03-03,72.36848449707031
2023-03-06,72.45397186279297
2023-03-07,71.98854064941406
2023-03-08,72.15001678466797
2023-03-09,70.58277130126953
2023-03-10,68.69258880615234
2023-03-13,67.83773040771484
2023-03-14,68.91105651855469
2023-03-15,67.14434814453125
2023-03-16,67.29632568359375
2023-03-17,65.24466705322266
2023-03-20,66.82139587402344
2023-03-21,67.85673522949219
2023-03-22,66.81190490722656
2023-03-23,66.30847930908203
2023-03-24,66.39398193359375
2023-03-27,67.38180541992188
2023-03-28,68.2366714477539
2023-03-29,68.72108459472656
2023-03-30,68.5881118774414
2023-03-31,69.52845001220703
2023-04-03,69.37647247314453
2023-04-04,67.24882507324219
2023-04-05,65.0451889038086
2023-04-06,65.05469512939453
2023-04-10,66.18500518798828
2023-04-11,67.47679901123047
2023-04-12,68.49312591552734
2023-04-13,67.99919891357422
2023-04-14,69.07251739501953
2023-04-17,69.58544158935547
2023-04-18,69.41447448730469
2023-04-19,69.25300598144531
2023-04-20,68.9395523071289
2023-04-21,69.48095703125
2023-04-24,70.06986236572266
2023-04-25,71.04820251464844
2023-04-26,69.43346405029297
2023-04-27,69.9748764038086
2023-04-28,70.94371795654297
2023-05-01,71.03870391845703
2023-05-02,68.79707336425781
2023-05-03,68.03719329833984
2023-05-04,67.45779418945312
2023-05-05,69.11052703857422
2023-05-08,69.1295166015625
2023-05-09,69.65193176269531
2023-05-10,68.70209503173828
2023-05-11,68.80656433105469
2023-05-12,69.08203125
2023-05-15,69.14852142333984
2023-05-16,67.21368408203125
2023-05-17,68.17634582519531
2023-05-18,68.25259399414062
2023-05-19,68.38602447509766
2023-05-22,68.04290008544922
2023-05-23,68.04290008544922
2023-05-24,67.13743591308594
2023-05-25,67.69024658203125
2023-05-26,68.00476837158203
2023-05-30,67.82368469238281
2023-05-31,65.5552749633789
2023-06-01,66.73712921142578
2023-06-02,69.86334991455078
2023-06-05,69.89195251464844
2023-06-06,71.0928726196289
2023-06-07,72.61785888671875
2023-06-08,73.11347198486328
2023-06-09,73.22785186767578
2023-06-12,74.11425018310547
2023-06-13,75.75360870361328
2023-06-14,74.40017700195312
2023-06-15,75.37236022949219
2023-06-16,74.94345092773438
2023-06-20,74.123779296875
2023-06-21,74.83860778808594
2023-06-22,74.44783782958984
2023-06-23,74.76235961914062
2023-06-26,75.49626922607422
2023-06-27,76.59234619140625
2023-06-28,76.8973388671875
2023-06-29,78.73686218261719
2023-06-30,79.72810363769531
2023-07-03,79.71855926513672
2023-07-05,78.42233276367188
2023-07-06,77.98390197753906
2023-07-07,78.45091247558594
2023-07-10,80.64308166503906
2023-07-11,82.09181213378906
2023-07-12,82.1871337890625
2023-07-13,81.74869537353516
2023-07-14,81.64385986328125
2023-07-17,83.45477294921875
2023-07-18,85.2275619506836
2023-07-19,84.83678436279297
2023-07-20,84.66523742675781
2023-07-21,83.78836059570312
2023-07-24,84.54132080078125
2023-07-25,82.26337432861328
2023-07-26,80.64308166503906
2023-07-27,81.348388671875
2023-07-28,81.33885192871094
2023-07-31,82.09181213378906
2023-08-01,82.37774658203125
2023-08-02,82.03462982177734
2023-08-03,80.90995788574219
2023-08-04,79.96637725830078
2023-08-07,80.67167663574219
2023-08-08,81.41510009765625
2023-08-09,81.41510009765625
2023-08-10,81.4722900390625
2023-08-11,81.79634857177734
2023-08-14,81.96791076660156
2023-08-15,81.08151245117188
2023-08-16,80.85203552246094
2023-08-17,80.07756042480469
2023-08-18,80.94766235351562
2023-08-21,80.87117004394531
2023-08-22,81.205810546875
2023-08-23,81.89423370361328
2023-08-24,80.53650665283203
2023-08-25,81.06239318847656
2023-08-28,81.44485473632812
2023-08-29,79.2265853881836
2023-08-30,79.09272003173828
2023-08-31,78.68157958984375
2023-09-01,79.85763549804688
2023-09-05,78.07920837402344
2023-09-06,79.12140655517578
2023-09-07,79.40825653076172
2023-09-08,80.80422973632812
2023-09-11,81.48309326171875
2023-09-12,81.48309326171875
2023-09-13,79.62816619873047
2023-09-14,82.10460662841797
2023-09-15,81.48309326171875
2023-09-18,82.50617980957031
2023-09-19,81.43528747558594
2023-09-20,81.51177978515625
2023-09-21,80.13492584228516
2023-09-22,81.205810546875
2023-09-25,81.71257781982422
2023-09-26,80.18273162841797
2023-09-27,81.09107208251953
2023-09-28,81.95160675048828
2023-09-29,81.29186248779297
2023-10-02,81.04327392578125
2023-10-03,80.3548355102539
2023-10-04,82.86952209472656
2023-10-05,82.44881439208984
2023-10-06,83.64400482177734
2023-10-09,83.60575103759766
2023-10-10,82.96512603759766
2023-10-11,82.87908172607422
2023-10-12,81.5595932006836
2023-10-13,80.0966796875
2023-10-16,81.3587875366211
2023-10-17,81.26317596435547
2023-10-18,79.98194122314453
2023-10-19,78.93017578125
2023-10-20,78.00271606445312
2023-10-23,77.7923583984375
2023-10-24,81.1102066040039
2023-10-25,80.8233642578125
2023-10-26,80.23054504394531
2023-10-27,79.63772583007812
2023-10-30,79.9532699584961
2023-10-31,78.91104888916016
2023-11-01,79.50387573242188
2023-11-02,80.68949127197266
2023-11-03,82.99382019042969
2023-11-06,82.58267211914062
2023-11-07,82.66871643066406
2023-11-08,82.79302215576172
2023-11-09,82.20977783203125
2023-11-10,84.3897933959961
2023-11-13,84.10294342041016
2023-11-14,86.96105194091797
2023-11-15,86.75004577636719
2023-11-16,87.19123077392578
2023-11-17,87.6228256225586
2023-11-20,88.08317565917969
2023-11-21,87.6899642944336
2023-11-22,87.50772857666016
2023-11-24,88.23664093017578
2023-11-27,87.9872817993164
2023-11-28,87.22000885009766
2023-11-29,87.57486724853516
2023-11-30,88.06400299072266
2023-12-01,89.36837005615234
2023-12-04,89.88628387451172
2023-12-05,90.0301513671875
2023-12-06,90.84537506103516
2023-12-07,91.61265563964844
2023-12-08,91.4783706665039
2023-12-11,93.924072265625
2023-12-12,93.63633728027344
2023-12-13,94.04875183105469
2023-12-14,94.9906234741211
2023-12-15,95.42686462402344
2023-12-18,94.93113708496094
2023-12-19,95.93251037597656
2023-12-20,95.0798568725586
2023-12-21,96.07130432128906
2023-12-22,96.63642883300781
2023-12-26,96.88429260253906
2023-12-27,96.95369720458984
