,DD
2017-09-15,86.00533294677734
2017-09-18,85.89451599121094
2017-09-19,86.23922729492188
2017-09-20,86.68244934082031
2017-09-21,86.57164764404297
2017-09-22,86.12842559814453
2017-09-25,86.59626007080078
2017-09-26,85.37747192382812
2017-09-27,84.70035552978516
2017-09-28,85.02044677734375
2017-09-29,85.22972869873047
2017-10-02,86.69473266601562
2017-10-03,86.62090301513672
2017-10-04,86.73168182373047
2017-10-05,87.37185668945312
2017-10-06,87.67964935302734
2017-10-09,88.24593353271484
2017-10-10,88.11051940917969
2017-10-11,88.17206573486328
2017-10-12,87.90123748779297
2017-10-13,87.93816375732422
2017-10-16,87.3226089477539
2017-10-17,87.26106262207031
2017-10-18,87.13795471191406
2017-10-19,87.27336883544922
2017-10-20,87.6303939819336
2017-10-23,88.08592224121094
2017-10-24,88.46754455566406
2017-10-25,87.51959228515625
2017-10-26,89.93258666992188
2017-10-27,89.30469512939453
2017-10-30,88.24593353271484
2017-10-31,89.02154541015625
2017-11-01,90.26497650146484
2017-11-02,88.68917083740234
2017-11-03,87.60577392578125
2017-11-06,86.4731674194336
2017-11-07,87.58114624023438
2017-11-08,87.17488861083984
2017-11-09,86.4608383178711
2017-11-10,86.14076232910156
2017-11-13,86.7439956665039
2017-11-14,84.87493896484375
2017-11-15,85.37007141113281
2017-11-16,87.48666381835938
2017-11-17,87.56092834472656
2017-11-20,87.69707489013672
2017-11-21,88.20458984375
2017-11-22,87.38764953613281
2017-11-24,88.08080291748047
2017-11-27,86.80586242675781
2017-11-28,87.99415588378906
2017-11-29,88.8482437133789
2017-11-30,89.0710220336914
2017-12-01,87.89515686035156
2017-12-04,89.28144073486328
2017-12-05,88.55115509033203
2017-12-06,87.98178100585938
2017-12-07,88.3407211303711
2017-12-08,87.54856872558594
2017-12-11,87.64756774902344
2017-12-12,87.6228256225586
2017-12-13,87.33814239501953
2017-12-14,87.04104614257812
2017-12-15,86.64498901367188
2017-12-18,88.36548614501953
2017-12-19,88.40263366699219
2017-12-20,88.21697235107422
2017-12-21,88.67493438720703
2017-12-22,89.25669860839844
2017-12-26,88.4273681640625
2017-12-27,88.4273681640625
2017-12-28,88.5140151977539
2017-12-29,88.15506744384766
2018-01-02,88.99677276611328
2018-01-03,90.42021942138672
2018-01-04,92.15312194824219
2018-01-05,93.35377502441406
2018-01-08,93.03194427490234
2018-01-09,93.25475311279297
2018-01-10,91.84367370605469
2018-01-11,93.10621643066406
2018-01-12,93.34139251708984
2018-01-16,92.77200317382812
2018-01-17,93.78699493408203
2018-01-18,94.10879516601562
2018-01-19,94.08406829833984
2018-01-22,94.29448699951172
2018-01-23,94.2449722290039
2018-01-24,94.08406829833984
2018-01-25,94.8762435913086
2018-01-26,95.334228515625
2018-01-29,93.91075897216797
2018-01-30,92.99481964111328
2018-01-31,93.55180358886719
2018-02-01,90.97721099853516
2018-02-02,87.74658966064453
2018-02-05,83.97135162353516
2018-02-06,88.98439025878906
2018-02-07,87.38764953613281
2018-02-08,84.4293441772461
2018-02-09,86.00132751464844
2018-02-12,88.9224853515625
2018-02-13,87.57332611083984
2018-02-14,88.2912368774414
2018-02-15,88.93488311767578
2018-02-16,89.05863952636719
2018-02-20,88.65019226074219
2018-02-21,87.83324432373047
2018-02-22,89.03388977050781
2018-02-23,90.68016052246094
2018-02-26,91.67037200927734
2018-02-27,90.0280532836914
2018-02-28,87.46508026123047
2018-03-01,85.549072265625
2018-03-02,85.13849639892578
2018-03-05,86.66880798339844
2018-03-06,88.07473754882812
2018-03-07,87.3033447265625
2018-03-08,87.81344604492188
2018-03-09,89.8663330078125
2018-03-12,88.75902557373047
2018-03-13,87.801025390625
2018-03-14,85.83523559570312
2018-03-15,84.45420837402344
2018-03-16,84.55372619628906
2018-03-19,82.8118896484375
2018-03-20,82.60037994384766
2018-03-21,83.8943099975586
2018-03-22,81.64238739013672
2018-03-23,78.4572982788086
2018-03-26,80.22401428222656
2018-03-27,79.17891693115234
2018-03-28,77.64860534667969
2018-03-29,79.2660140991211
2018-04-02,77.18824768066406
2018-04-03,78.7807846069336
2018-04-04,79.24114227294922
2018-04-05,81.41841888427734
2018-04-06,79.2660140991211
2018-04-09,79.24114227294922
2018-04-10,81.97833251953125
2018-04-11,80.53508758544922
2018-04-12,82.69989776611328
2018-04-13,82.3266830444336
2018-04-16,83.37175750732422
2018-04-17,84.04363250732422
2018-04-18,84.67816162109375
2018-04-19,82.77456665039062
2018-04-20,82.1649398803711
2018-04-23,81.61750030517578
2018-04-24,78.60659790039062
2018-04-25,79.17891693115234
2018-04-26,79.67658233642578
2018-04-27,80.02494049072266
2018-04-30,78.6812515258789
2018-05-01,78.4572982788086
2018-05-02,78.99230194091797
2018-05-03,78.9674072265625
2018-05-04,80.2115707397461
2018-05-07,80.77146911621094
2018-05-08,79.9129638671875
2018-05-09,82.1524887084961
2018-05-10,83.297119140625
2018-05-11,83.27224731445312
2018-05-14,84.01874542236328
2018-05-15,83.54595184326172
2018-05-16,84.64083099365234
2018-05-17,84.80254364013672
2018-05-18,84.0685043334961
2018-05-21,85.3873062133789
2018-05-22,83.94409942626953
2018-05-23,83.40907287597656
2018-05-24,82.58795928955078
2018-05-25,81.75433349609375
2018-05-29,79.55218505859375
2018-05-30,81.0916519165039
2018-05-31,80.24056243896484
2018-06-01,82.81887817382812
2018-06-04,84.02041625976562
2018-06-05,84.97164916992188
2018-06-06,87.66258239746094
2018-06-07,86.88658905029297
2018-06-08,86.97419738769531
2018-06-11,86.97419738769531
2018-06-12,87.33717346191406
2018-06-13,85.82272338867188
2018-06-14,85.58493041992188
2018-06-15,84.79639434814453
2018-06-18,84.84647369384766
2018-06-19,83.05668640136719
2018-06-20,82.46844482421875
2018-06-21,81.7049560546875
2018-06-22,83.85771179199219
2018-06-25,82.5810546875
2018-06-26,82.99408721923828
2018-06-27,82.11795806884766
2018-06-28,82.79383850097656
2018-06-29,82.5059585571289
2018-07-02,82.3182373046875
2018-07-03,81.54222106933594
2018-07-05,82.69371032714844
2018-07-06,82.51848602294922
2018-07-09,83.5448226928711
2018-07-10,84.87150573730469
2018-07-11,82.98157501220703
2018-07-12,82.91899108886719
2018-07-13,83.05668640136719
2018-07-16,82.25565338134766
2018-07-17,83.93278503417969
2018-07-18,83.34455871582031
2018-07-19,82.78131103515625
2018-07-20,82.38080596923828
2018-07-23,82.23058319091797
2018-07-24,83.75755310058594
2018-07-25,84.52105712890625
2018-07-26,85.42220306396484
2018-07-27,85.57241821289062
2018-07-30,85.17189025878906
2018-07-31,86.0730209350586
2018-08-01,85.05923461914062
2018-08-02,83.15679931640625
2018-08-03,83.63241577148438
2018-08-06,84.80895233154297
2018-08-07,85.28453063964844
2018-08-08,84.68376159667969
2018-08-09,86.38593292236328
2018-08-10,84.78388977050781
2018-08-13,83.34455871582031
2018-08-14,84.55859375
2018-08-15,83.18181610107422
2018-08-16,83.95783996582031
2018-08-17,84.84647369384766
2018-08-20,85.7100830078125
2018-08-21,86.14813995361328
2018-08-22,86.06053161621094
2018-08-23,85.24698638916016
2018-08-24,86.6237564086914
2018-08-27,88.6263198852539
2018-08-28,88.53871154785156
2018-08-29,89.41482543945312
2018-08-30,88.33271789550781
2018-08-31,88.24461364746094
2018-09-04,87.72872161865234
2018-09-05,88.1439437866211
2018-09-06,88.18170166015625
2018-09-07,88.08104705810547
2018-09-10,88.15654754638672
2018-09-11,88.18170166015625
2018-09-12,87.12474060058594
2018-09-13,86.72209167480469
2018-09-14,86.29425048828125
2018-09-17,86.59625244140625
2018-09-18,85.60218811035156
2018-09-19,86.48300170898438
2018-09-20,88.11881256103516
2018-09-21,87.69096374511719
2018-09-24,85.81610107421875
2018-09-25,85.50154113769531
2018-09-26,84.167724609375
2018-09-27,82.20478057861328
2018-09-28,80.92131042480469
2018-10-01,81.56305694580078
2018-10-02,81.56305694580078
2018-10-03,81.02198028564453
2018-10-04,80.54383850097656
2018-10-05,79.51201629638672
2018-10-08,79.47428131103516
2018-10-09,76.55501556396484
2018-10-10,74.64237976074219
2018-10-11,74.2145767211914
2018-10-12,75.0702133178711
2018-10-15,74.16422271728516
2018-10-16,75.8251953125
2018-10-17,74.95698547363281
2018-10-18,73.71124267578125
2018-10-19,72.3396987915039
2018-10-22,70.55291748046875
2018-10-23,68.80388641357422
2018-10-24,66.28726959228516
2018-10-25,66.58926391601562
2018-10-26,65.4316177368164
2018-10-29,65.51969909667969
2018-10-30,66.2243423461914
2018-10-31,67.84757232666016
2018-11-01,73.3211898803711
2018-11-02,72.6417007446289
2018-11-05,72.51585388183594
2018-11-06,73.00659942626953
2018-11-07,75.28414154052734
2018-11-08,74.79338073730469
2018-11-09,73.83708953857422
2018-11-12,72.60395050048828
2018-11-13,72.31452941894531
2018-11-14,72.95629119873047
2018-11-15,73.89999389648438
2018-11-16,74.47881317138672
2018-11-19,72.72978973388672
2018-11-20,70.93041229248047
2018-11-21,71.6854019165039
2018-11-23,71.00588989257812
2018-11-26,72.5536117553711
2018-11-27,71.94962310791016
2018-11-28,71.99994659423828
2018-11-29,72.50663757324219
2018-11-30,73.27935028076172
2018-12-03,74.93873596191406
2018-12-04,71.55660247802734
2018-12-06,70.83458709716797
2018-12-07,68.08582305908203
2018-12-10,68.14917755126953
2018-12-11,67.46513366699219
2018-12-12,68.84584045410156
2018-12-13,68.12381744384766
2018-12-14,66.85710144042969
2018-12-17,65.46370697021484
2018-12-18,66.23641967773438
2018-12-19,66.07173919677734
2018-12-20,64.65303039550781
2018-12-21,64.0830307006836
2018-12-24,62.18294143676758
2018-12-26,66.16040802001953
2018-12-27,67.55379486083984
2018-12-28,67.16111755371094
2018-12-31,67.74380493164062
2019-01-02,69.0611801147461
2019-01-03,66.51509094238281
2019-01-04,69.32720947265625
2019-01-07,69.36518859863281
2019-01-08,70.16322326660156
2019-01-09,70.45458221435547
2019-01-10,70.53056335449219
2019-01-11,70.02388000488281
2019-01-14,70.15054321289062
2019-01-15,69.68189239501953
2019-01-16,70.17588806152344
2019-01-17,72.2532958984375
2019-01-18,73.54534912109375
2019-01-22,71.23992919921875
2019-01-23,71.48059844970703
2019-01-24,71.35394287109375
2019-01-25,73.16533660888672
2019-01-28,73.634033203125
2019-01-29,74.1280517578125
2019-01-30,75.09072875976562
2019-01-31,68.16182708740234
2019-02-01,67.73114776611328
2019-02-04,67.30046081542969
2019-02-05,68.73184204101562
2019-02-06,67.40178680419922
2019-02-07,66.0970687866211
2019-02-08,65.5017318725586
2019-02-11,65.86905670166016
2019-02-12,67.591796875
2019-02-13,67.31311798095703
2019-02-14,66.70510864257812
2019-02-15,68.70648956298828
2019-02-19,69.14985656738281
2019-02-20,71.23992919921875
2019-02-21,69.99856567382812
2019-02-22,69.63119506835938
2019-02-25,71.0372543334961
2019-02-26,70.7839126586914
2019-02-27,69.78913116455078
2019-02-28,67.8888168334961
2019-03-01,68.02910614013672
2019-03-04,69.1897201538086
2019-03-05,68.46272277832031
2019-03-06,69.47026824951172
2019-03-07,69.53404235839844
2019-03-08,69.73808288574219
2019-03-11,70.88594818115234
2019-03-12,70.8731918334961
2019-03-13,71.29405975341797
2019-03-14,70.18448638916016
2019-03-15,70.50332641601562
2019-03-18,70.41404724121094
2019-03-19,70.24823760986328
2019-03-20,70.15898132324219
2019-03-21,71.31958770751953
2019-03-22,68.76880645751953
2019-03-25,67.93980407714844
2019-03-26,67.82502746582031
2019-03-27,67.16181945800781
2019-03-28,67.23834228515625
2019-03-29,67.99082946777344
2019-04-01,69.40648651123047
2019-04-02,69.20323944091797
2019-04-03,70.83423614501953
2019-04-04,71.64971160888672
2019-04-05,71.8773193359375
2019-04-08,72.33247375488281
2019-04-09,72.48418426513672
2019-04-10,73.01519775390625
2019-04-11,73.75485229492188
2019-04-12,74.85482025146484
2019-04-15,73.77381896972656
2019-04-16,74.24791717529297
2019-04-17,74.3427505493164
2019-04-18,73.96347045898438
2019-04-22,72.67384338378906
2019-04-23,72.59799194335938
2019-04-24,72.616943359375
2019-04-25,71.30834197998047
2019-04-26,72.06695556640625
2019-04-29,71.99108123779297
2019-04-30,72.92037963867188
2019-05-01,70.75836944580078
2019-05-02,65.999267578125
2019-05-03,66.41806030273438
2019-05-06,64.00043487548828
2019-05-07,61.183048248291016
2019-05-08,60.30738830566406
2019-05-09,58.993865966796875
2019-05-10,59.9266471862793
2019-05-13,57.566131591796875
2019-05-14,58.55603790283203
2019-05-15,57.29961395263672
2019-05-16,58.632171630859375
2019-05-17,58.95579528808594
2019-05-20,59.07002258300781
2019-05-21,60.89751434326172
2019-05-22,60.38353729248047
2019-05-23,58.898685455322266
2019-05-24,59.165184020996094
2019-05-28,58.5750732421875
2019-05-29,59.184226989746094
2019-05-30,59.33651351928711
2019-05-31,58.09914016723633
2019-06-03,68.44971466064453
2019-06-04,66.65977478027344
2019-06-05,67.33438873291016
2019-06-06,65.35553741455078
2019-06-07,66.23701477050781
2019-06-10,66.33596801757812
2019-06-11,66.3179931640625
2019-06-12,66.07511901855469
2019-06-13,67.30741119384766
2019-06-14,67.53227233886719
2019-06-17,67.23543548583984
2019-06-18,66.78569793701172
2019-06-19,65.63438415527344
2019-06-20,67.44231414794922
2019-06-21,67.13650512695312
2019-06-24,67.19046783447266
2019-06-25,66.6777572631836
2019-06-26,66.41693878173828
2019-06-27,66.40795135498047
2019-06-28,67.52326965332031
2019-07-01,68.1978759765625
2019-07-02,67.31639099121094
2019-07-03,66.72274780273438
2019-07-05,66.32698059082031
2019-07-08,64.86083221435547
2019-07-09,62.96294403076172
2019-07-10,62.64813995361328
2019-07-11,62.513221740722656
2019-07-12,64.33016967773438
2019-07-15,64.70793151855469
2019-07-16,65.04972839355469
2019-07-17,64.13227081298828
2019-07-18,64.38411712646484
2019-07-19,64.37512969970703
2019-07-22,64.73490905761719
2019-07-23,65.87723541259766
2019-07-24,66.76773834228516
2019-07-25,65.79631805419922
2019-07-26,65.85025787353516
2019-07-29,65.74231719970703
2019-07-30,66.29326629638672
2019-07-31,65.17330932617188
2019-08-01,64.74884033203125
2019-08-02,62.36444091796875
2019-08-05,59.66392517089844
2019-08-06,61.89479446411133
2019-08-07,63.014739990234375
2019-08-08,63.908870697021484
2019-08-09,62.355411529541016
2019-08-12,61.361915588378906
2019-08-13,61.84962844848633
2019-08-14,59.41103744506836
2019-08-15,58.860107421875
2019-08-16,59.718135833740234
2019-08-19,60.90129089355469
2019-08-20,60.603248596191406
2019-08-21,61.19934844970703
2019-08-22,61.118045806884766
2019-08-23,59.609745025634766
2019-08-26,58.03822326660156
2019-08-27,57.76726531982422
2019-08-28,57.857574462890625
2019-08-29,59.40201950073242
2019-08-30,61.35289001464844
2019-09-03,60.91935729980469
2019-09-04,61.84962844848633
2019-09-05,62.26508712768555
2019-09-06,62.517982482910156
2019-09-09,63.683082580566406
2019-09-10,64.4869155883789
2019-09-11,64.62239837646484
2019-09-12,64.38755798339844
2019-09-13,66.41970825195312
2019-09-16,65.15524291992188
2019-09-17,64.35142517089844
2019-09-18,65.01978302001953
2019-09-19,64.17981719970703
2019-09-20,64.66754150390625
2019-09-23,64.05339050292969
2019-09-24,63.5114631652832
2019-09-25,64.04434967041016
2019-09-26,63.31277847290039
2019-09-27,63.448265075683594
2019-09-30,64.40563201904297
2019-10-01,61.37094497680664
2019-10-02,60.729679107666016
2019-10-03,61.52448272705078
2019-10-04,61.551570892333984
2019-10-07,60.24195861816406
2019-10-08,58.634315490722656
2019-10-09,58.53496551513672
2019-10-10,57.02666473388672
2019-10-11,58.85108184814453
2019-10-14,58.52593994140625
2019-10-15,59.21235275268555
2019-10-16,60.160682678222656
2019-10-17,59.817466735839844
2019-10-18,59.185245513916016
2019-10-21,59.55554962158203
2019-10-22,59.49232864379883
2019-10-23,60.18778610229492
2019-10-24,59.84457015991211
2019-10-25,60.37744140625
2019-10-28,61.0457878112793
2019-10-29,60.81999969482422
2019-10-30,59.239437103271484
2019-10-31,59.52846908569336
2019-11-01,62.897315979003906
2019-11-04,64.39657592773438
2019-11-05,65.37201690673828
2019-11-06,63.520503997802734
2019-11-07,64.67656707763672
2019-11-08,64.2430419921875
2019-11-11,65.19137573242188
2019-11-12,65.57070922851562
2019-11-13,63.17729568481445
2019-11-14,63.222450256347656
2019-11-15,61.09096145629883
2019-11-18,60.37744140625
2019-11-19,59.61878204345703
2019-11-20,58.751731872558594
2019-11-21,59.32976531982422
2019-11-22,59.456214904785156
2019-11-25,58.88719940185547
2019-11-26,58.7697868347168
2019-11-27,59.53197479248047
2019-11-29,58.80608367919922
2019-12-02,58.85144805908203
2019-12-03,56.77359390258789
2019-12-04,56.955078125
2019-12-05,56.2473258972168
2019-12-06,57.699092864990234
2019-12-09,57.92594528198242
2019-12-10,58.10741424560547
2019-12-11,58.37055206298828
2019-12-12,60.05824661254883
2019-12-13,58.79701614379883
2019-12-16,58.87867736816406
2019-12-17,58.270748138427734
2019-12-18,57.989463806152344
2019-12-19,58.025753021240234
2019-12-20,57.662803649902344
2019-12-23,57.998538970947266
2019-12-24,57.87150573730469
2019-12-26,57.826133728027344
2019-12-27,57.826133728027344
2019-12-30,56.519535064697266
2019-12-31,58.25259017944336
2020-01-02,57.61743927001953
2020-01-03,56.40158462524414
2020-01-06,56.00232696533203
2020-01-07,55.14033889770508
2020-01-08,55.8027229309082
2020-01-09,55.30366897583008
2020-01-10,54.17854309082031
2020-01-13,54.804630279541016
2020-01-14,54.595924377441406
2020-01-15,55.476078033447266
2020-01-16,55.98420333862305
2020-01-17,55.857154846191406
2020-01-21,56.05678176879883
2020-01-22,55.1494140625
2020-01-23,54.931644439697266
2020-01-24,53.88819122314453
2020-01-27,52.07346725463867
2020-01-28,52.57249450683594
2020-01-29,52.34567642211914
2020-01-30,47.836082458496094
2020-01-31,46.438751220703125
2020-02-03,47.01039505004883
2020-02-04,47.81794357299805
2020-02-05,49.070098876953125
2020-02-06,48.82512283325195
2020-02-07,47.68184280395508
2020-02-10,46.9831657409668
2020-02-11,47.808868408203125
2020-02-12,48.58919143676758
2020-02-13,48.33512878417969
2020-02-14,48.180885314941406
2020-02-18,48.489383697509766
2020-02-19,48.5438232421875
2020-02-20,47.68184280395508
2020-02-21,47.57295608520508
2020-02-24,45.776371002197266
2020-02-25,43.07243728637695
2020-02-26,42.88188934326172
2020-02-27,41.15602111816406
2020-02-28,39.174468994140625
2020-03-02,41.046443939208984
2020-03-03,39.85021209716797
2020-03-04,40.32505798339844
2020-03-05,38.73615264892578
2020-03-06,36.98289108276367
2020-03-09,32.097503662109375
2020-03-10,34.8095703125
2020-03-11,33.47636795043945
2020-03-12,30.389894485473633
2020-03-13,33.87815475463867
2020-03-16,31.275651931762695
2020-03-17,32.8828125
2020-03-18,29.27584457397461
2020-03-19,28.91057586669922
2020-03-20,28.737077713012695
2020-03-23,25.98847770690918
2020-03-24,29.64109992980957
2020-03-25,30.344234466552734
2020-03-26,32.82802963256836
2020-03-27,30.892133712768555
2020-03-30,30.700363159179688
2020-03-31,31.138681411743164
2020-04-01,29.695894241333008
2020-04-02,29.686758041381836
2020-04-03,29.102340698242188
2020-04-06,32.31665802001953
2020-04-07,34.02426528930664
2020-04-08,35.485321044921875
2020-04-09,37.23857498168945
2020-04-13,34.992218017578125
2020-04-14,35.09265899658203
2020-04-15,32.481021881103516
2020-04-16,33.074581146240234
2020-04-17,35.02873611450195
2020-04-20,36.2706298828125
2020-04-21,35.67707443237305
2020-04-22,36.40760040283203
2020-04-23,37.62211227416992
2020-04-24,38.261314392089844
2020-04-27,40.01457977294922
2020-04-28,42.37965393066406
2020-04-29,43.986812591552734
2020-04-30,42.93667984008789
2020-05-01,41.15602111816406
2020-05-04,40.83642578125
2020-05-05,40.809017181396484
2020-05-06,40.215476989746094
2020-05-07,40.87294387817383
2020-05-08,42.85450744628906
2020-05-11,42.18789291381836
2020-05-12,41.71304702758789
2020-05-13,40.087623596191406
2020-05-14,41.320404052734375
2020-05-15,41.503021240234375
2020-05-18,43.922889709472656
2020-05-19,43.630680084228516
2020-05-20,44.626014709472656
2020-05-21,44.626014709472656
2020-05-22,44.4616584777832
2020-05-26,45.99575424194336
2020-05-27,45.1647834777832
2020-05-28,46.3958854675293
2020-05-29,46.60719299316406
2020-06-01,46.7450065612793
2020-06-02,48.371150970458984
2020-06-03,50.14430618286133
2020-06-04,50.511802673339844
2020-06-05,51.57752990722656
2020-06-08,52.40438461303711
2020-06-09,51.384586334228516
2020-06-10,49.31745529174805
2020-06-11,45.91814041137695
2020-06-12,46.864437103271484
2020-06-15,47.76479721069336
2020-06-16,48.81215286254883
2020-06-17,48.48141098022461
2020-06-18,48.30684280395508
2020-06-19,48.32522201538086
2020-06-22,48.674339294433594
2020-06-23,48.61002731323242
2020-06-24,47.35136795043945
2020-06-25,48.7754020690918
2020-06-26,47.24111557006836
2020-06-29,48.205780029296875
2020-06-30,48.81215286254883
2020-07-01,48.0679817199707
2020-07-02,49.35419464111328
2020-07-06,50.171875
2020-07-07,49.253135681152344
2020-07-08,48.003665924072266
2020-07-09,46.77256774902344
2020-07-10,47.994483947753906
2020-07-13,48.25172424316406
2020-07-14,49.28989028930664
2020-07-15,50.40155029296875
2020-07-16,50.32804870605469
2020-07-17,50.08919143676758
2020-07-20,48.83052444458008
2020-07-21,49.5471305847168
2020-07-22,50.00650405883789
2020-07-23,50.85173416137695
2020-07-24,50.11674118041992
2020-07-27,50.85173416137695
2020-07-28,49.629817962646484
2020-07-29,51.00791549682617
2020-07-30,49.65927505493164
2020-07-31,49.400638580322266
2020-08-03,48.458438873291016
2020-08-04,49.105045318603516
2020-08-05,50.55529022216797
2020-08-06,50.536808013916016
2020-08-07,51.608333587646484
2020-08-10,53.27103042602539
2020-08-11,52.92925262451172
2020-08-12,53.899166107177734
2020-08-13,53.594329833984375
2020-08-14,53.723655700683594
2020-08-17,53.077049255371094
2020-08-18,52.65214157104492
2020-08-19,51.977821350097656
2020-08-20,51.83002853393555
2020-08-21,50.93400573730469
2020-08-24,52.55052185058594
2020-08-25,51.91316223144531
2020-08-26,52.56900405883789
2020-08-27,52.2641716003418
2020-08-28,52.81840515136719
2020-08-31,51.50672149658203
2020-09-01,52.89229965209961
2020-09-02,55.57109451293945
2020-09-03,53.67747116088867
2020-09-04,54.3148307800293
2020-09-08,52.485862731933594
2020-09-09,53.511199951171875
2020-09-10,53.326454162597656
2020-09-11,54.10237503051758
2020-09-14,54.89677810668945
2020-09-15,55.007625579833984
2020-09-16,55.58032989501953
2020-09-17,56.13456726074219
2020-09-18,54.767452239990234
2020-09-21,51.89468765258789
2020-09-22,51.50672149658203
2020-09-23,50.22274398803711
2020-09-24,50.15808868408203
2020-09-25,50.84164047241211
2020-09-28,52.23646545410156
2020-09-29,50.980194091796875
2020-09-30,51.248085021972656
2020-10-01,50.370548248291016
2020-10-02,50.59223556518555
2020-10-05,51.80231857299805
2020-10-06,51.85773849487305
2020-10-07,53.26178741455078
2020-10-08,54.74897766113281
2020-10-09,54.785926818847656
2020-10-12,53.973060607910156
2020-10-13,53.87144470214844
2020-10-14,54.28712844848633
2020-10-15,54.75822067260742
2020-10-16,54.65660858154297
2020-10-19,53.982303619384766
2020-10-20,54.942970275878906
2020-10-21,54.185516357421875
2020-10-22,54.942970275878906
2020-10-23,55.25703048706055
2020-10-26,54.037715911865234
2020-10-27,52.975440979003906
2020-10-28,51.64528274536133
2020-10-29,53.53890609741211
2020-10-30,52.541282653808594
2020-11-02,54.3148307800293
2020-11-03,55.063053131103516
2020-11-04,53.723655700683594
2020-11-05,55.598812103271484
2020-11-06,55.07228469848633
2020-11-09,56.95668029785156
2020-11-10,57.04905700683594
2020-11-11,55.709659576416016
2020-11-12,55.40482711791992
2020-11-13,56.9289665222168
2020-11-16,58.582427978515625
2020-11-17,58.34226608276367
2020-11-18,57.409297943115234
2020-11-19,57.31693649291992
2020-11-20,57.77879333496094
2020-11-23,58.73945999145508
2020-11-24,60.81783676147461
2020-11-25,59.9403076171875
2020-11-27,59.89390563964844
2020-11-30,58.873085021972656
2020-12-01,58.95660400390625
2020-12-02,59.355655670166016
2020-12-03,59.56909942626953
2020-12-04,61.267364501953125
2020-12-07,60.7198371887207
2020-12-08,62.00050735473633
2020-12-09,62.705772399902344
2020-12-10,61.777774810791016
2020-12-11,61.62001037597656
2020-12-14,61.02607345581055
2020-12-15,63.132667541503906
2020-12-16,63.45746994018555
2020-12-17,64.4875717163086
2020-12-18,66.19512176513672
2020-12-21,65.37845611572266
2020-12-22,65.35062408447266
2020-12-23,64.19985961914062
2020-12-24,64.5432357788086
2020-12-28,63.7080192565918
2020-12-29,64.32052612304688
2020-12-30,65.2392578125
2020-12-31,65.9909439086914
2021-01-04,65.25780487060547
2021-01-05,68.46873474121094
2021-01-06,72.1529541015625
2021-01-07,75.05760955810547
2021-01-08,75.90211486816406
2021-01-11,77.9344711303711
2021-01-12,80.14311981201172
2021-01-13,77.47972869873047
2021-01-14,76.66307067871094
2021-01-15,76.41250610351562
2021-01-19,78.3799057006836
2021-01-20,78.22215270996094
2021-01-21,75.15042114257812
2021-01-22,75.25251770019531
2021-01-25,75.4937744140625
2021-01-26,74.08321380615234
2021-01-27,72.2921371459961
2021-01-28,75.28034210205078
2021-01-29,73.73056030273438
2021-02-01,67.87480926513672
2021-02-02,70.94652557373047
2021-02-03,69.54523468017578
2021-02-04,71.43838500976562
2021-02-05,70.38044738769531
2021-02-08,70.30619812011719
2021-02-09,68.1810531616211
2021-02-10,65.25780487060547
2021-02-11,65.85173797607422
2021-02-12,66.32502746582031
2021-02-16,65.87957000732422
2021-02-17,64.9515609741211
2021-02-18,63.884334564208984
2021-02-19,64.76596069335938
2021-02-22,64.40403747558594
2021-02-23,63.74513626098633
2021-02-24,66.5199203491211
2021-02-25,64.72883605957031
2021-02-26,65.53970336914062
2021-03-01,68.53148651123047
2021-03-02,68.01887512207031
2021-03-03,69.51012420654297
2021-03-04,67.72061920166016
2021-03-05,68.99749755859375
2021-03-08,70.08795928955078
2021-03-09,70.49806213378906
2021-03-10,71.47667694091797
2021-03-11,71.66307830810547
2021-03-12,71.8215103149414
2021-03-15,71.49532318115234
2021-03-16,71.47667694091797
2021-03-17,73.05179595947266
2021-03-18,73.04248046875
2021-03-19,71.85880279541016
2021-03-22,72.28753662109375
2021-03-23,70.1998062133789
2021-03-24,71.46735382080078
2021-03-25,71.93335723876953
2021-03-26,73.13567352294922
2021-03-29,72.79083251953125
2021-03-30,72.995849609375
2021-03-31,72.02656555175781
2021-04-01,72.81878662109375
2021-04-05,72.3527603149414
2021-04-06,71.81221008300781
2021-04-07,70.46077728271484
2021-04-08,70.23709106445312
2021-04-09,70.70309448242188
2021-04-12,71.01998901367188
2021-04-13,71.01067352294922
2021-04-14,71.3648452758789
2021-04-15,71.85880279541016
2021-04-16,71.78424072265625
2021-04-19,71.73765563964844
2021-04-20,70.0227279663086
2021-04-21,72.2222900390625
2021-04-22,70.4141845703125
2021-04-23,71.5885238647461
2021-04-26,71.70036315917969
2021-04-27,71.84015655517578
2021-04-28,71.81221008300781
2021-04-29,72.62306213378906
2021-04-30,71.86811828613281
2021-05-03,72.95858001708984
2021-05-04,74.09565734863281
2021-05-05,75.41912841796875
2021-05-06,75.86650085449219
2021-05-07,77.2179183959961
2021-05-10,76.12747192382812
2021-05-11,77.19928741455078
2021-05-12,74.85059356689453
2021-05-13,76.071533203125
2021-05-14,77.58142852783203
2021-05-17,79.5013656616211
2021-05-18,79.32428741455078
2021-05-19,78.51343536376953
2021-05-20,78.36432647705078
2021-05-21,78.40160369873047
2021-05-24,79.46409606933594
2021-05-25,77.73053741455078
2021-05-26,77.87034606933594
2021-05-27,79.24535369873047
2021-05-28,79.12373352050781
2021-06-01,79.90946197509766
2021-06-02,79.1611557006836
2021-06-03,79.85333251953125
