,BG
2021-05-20,78.24580383300781
2021-05-21,79.49056243896484
2021-05-24,79.4448013305664
2021-05-25,79.6461410522461
2021-05-26,80.39667510986328
2021-05-27,79.63699340820312
2021-05-28,79.46309661865234
2021-06-01,81.78785705566406
2021-06-02,81.06480407714844
2021-06-03,81.4034652709961
2021-06-04,81.55904388427734
2021-06-07,82.00751495361328
2021-06-08,82.14481353759766
2021-06-09,81.26616668701172
2021-06-10,80.11293029785156
2021-06-11,77.52273559570312
2021-06-14,75.61901092529297
2021-06-15,74.54814147949219
2021-06-16,73.62371826171875
2021-06-17,71.39965057373047
2021-06-18,70.65827178955078
2021-06-21,73.38574981689453
2021-06-22,73.010498046875
2021-06-23,73.21185302734375
2021-06-24,73.48643493652344
2021-06-25,72.40642547607422
2021-06-28,72.62608337402344
2021-06-29,72.79998779296875
2021-06-30,71.52777099609375
2021-07-01,72.6901626586914
2021-07-02,72.9372787475586
2021-07-06,71.08843994140625
2021-07-07,71.20744323730469
2021-07-08,69.68810272216797
2021-07-09,70.88707733154297
2021-07-12,70.96031951904297
2021-07-13,69.87114715576172
2021-07-14,69.50505065917969
2021-07-15,69.28538513183594
2021-07-16,67.35417175292969
2021-07-19,67.528076171875
2021-07-20,68.44331359863281
2021-07-21,69.46843719482422
2021-07-22,68.23282623291016
2021-07-23,68.58979034423828
2021-07-26,68.388427734375
2021-07-27,68.82774353027344
2021-07-28,71.8572769165039
2021-07-29,72.86404418945312
2021-07-30,71.05183410644531
2021-08-02,70.19149780273438
2021-08-03,70.69489288330078
2021-08-04,68.90095520019531
2021-08-05,68.60807037353516
2021-08-06,70.07249450683594
2021-08-09,70.79556274414062
2021-08-10,71.98541259765625
2021-08-11,72.52540588378906
2021-08-12,72.38812255859375
2021-08-13,72.4613265991211
2021-08-16,72.83660125732422
2021-08-17,72.1318359375
2021-08-18,71.1413345336914
2021-08-19,68.61669158935547
2021-08-20,67.83350372314453
2021-08-23,68.9760513305664
2021-08-24,69.60261535644531
2021-08-25,70.36737060546875
2021-08-26,69.3814697265625
2021-08-27,71.05841827392578
2021-08-30,69.77767181396484
2021-08-31,69.75923919677734
2021-09-01,69.80531311035156
2021-09-02,71.12290954589844
2021-09-03,71.30718994140625
2021-09-07,70.9939193725586
2021-09-08,70.47793579101562
2021-09-09,69.70396423339844
2021-09-10,70.15544128417969
2021-09-13,71.17819213867188
2021-09-14,70.92940521240234
2021-09-15,74.75323486328125
2021-09-16,74.71636962890625
2021-09-17,74.24645233154297
2021-09-20,71.05841827392578
2021-09-21,71.04920196533203
2021-09-22,71.21503448486328
2021-09-23,72.50501251220703
2021-09-24,72.57870483398438
2021-09-27,74.02531433105469
2021-09-28,74.33859252929688
2021-09-29,74.57816314697266
2021-09-30,74.92829132080078
2021-10-01,76.03398132324219
2021-10-04,76.09847259521484
2021-10-05,77.50822448730469
2021-10-06,77.33314514160156
2021-10-07,77.85835266113281
2021-10-08,77.72936248779297
2021-10-11,78.2637710571289
2021-10-12,77.8307113647461
2021-10-13,77.45294189453125
2021-10-14,79.12065887451172
2021-10-15,78.89031219482422
2021-10-18,78.94561004638672
2021-10-19,79.67351531982422
2021-10-20,80.6962661743164
2021-10-21,80.79762268066406
2021-10-22,81.38731384277344
2021-10-25,81.37809753417969
2021-10-26,80.39219665527344
2021-10-27,83.49732208251953
2021-10-28,85.6073226928711
2021-10-29,85.35855102539062
2021-11-01,84.87942504882812
2021-11-02,83.96722412109375
2021-11-03,84.27130126953125
2021-11-04,85.29405212402344
2021-11-05,85.61652374267578
2021-11-08,85.2203369140625
2021-11-09,85.5888900756836
2021-11-10,85.0452880859375
2021-11-11,86.57479858398438
2021-11-12,87.65283966064453
2021-11-15,88.59265899658203
2021-11-16,88.20567321777344
2021-11-17,88.59942626953125
2021-11-18,88.96076202392578
2021-11-19,87.19116973876953
2021-11-22,87.28382873535156
2021-11-23,87.3672103881836
2021-11-24,86.0145492553711
2021-11-26,83.82804870605469
2021-11-29,83.92069244384766
2021-11-30,80.20550537109375
2021-12-01,78.2784194946289
2021-12-02,79.72374725341797
2021-12-03,80.25183868408203
2021-12-06,80.19625091552734
2021-12-07,81.32654571533203
2021-12-08,80.62242126464844
2021-12-09,79.19564819335938
2021-12-10,80.52050018310547
2021-12-13,81.40066528320312
2021-12-14,80.67801666259766
2021-12-15,81.32654571533203
2021-12-16,81.78052520751953
2021-12-17,81.6044921875
2021-12-20,79.51065063476562
2021-12-21,81.78052520751953
2021-12-22,82.45684814453125
2021-12-23,83.53157806396484
2021-12-27,84.36540985107422
2021-12-28,84.98615264892578
2021-12-29,85.43085479736328
2021-12-30,85.29188537597656
2021-12-31,86.49633026123047
2022-01-03,86.8205795288086
2022-01-04,87.58030700683594
2022-01-05,87.06148529052734
2022-01-06,89.05341339111328
2022-01-07,89.8872299194336
2022-01-10,89.04413604736328
2022-01-11,90.57284545898438
2022-01-12,91.32329559326172
2022-01-13,91.51786041259766
2022-01-14,91.45299530029297
2022-01-18,90.87857055664062
2022-01-19,89.6463623046875
2022-01-20,87.79340362548828
2022-01-21,87.39500427246094
2022-01-24,86.80206298828125
2022-01-25,87.72854614257812
2022-01-26,89.21090698242188
2022-01-27,89.48885345458984
2022-01-28,90.97122955322266
2022-01-31,91.59194946289062
2022-02-01,92.6388931274414
2022-02-02,93.25965118408203
2022-02-03,91.5271224975586
2022-02-04,90.8878402709961
2022-02-07,91.64755249023438
2022-02-08,93.5375747680664
2022-02-09,92.2775650024414
2022-02-10,91.77727508544922
2022-02-11,94.21392059326172
2022-02-14,93.4171371459961
2022-02-15,94.64183807373047
2022-02-16,95.70356750488281
2022-02-17,93.1330795288086
2022-02-18,92.48114013671875
2022-02-22,92.32281494140625
2022-02-23,92.83505249023438
2022-02-24,94.91192626953125
2022-02-25,97.96669006347656
2022-02-28,97.37064361572266
2022-03-01,98.5999984741211
2022-03-02,100.36951446533203
2022-03-03,101.71063232421875
2022-03-04,100.88174438476562
2022-03-07,101.28221893310547
2022-03-08,99.00977325439453
2022-03-09,100.09944152832031
2022-03-10,102.21354675292969
2022-03-11,102.38119506835938
2022-03-14,100.72341918945312
2022-03-15,100.63960266113281
2022-03-16,96.9142837524414
2022-03-17,98.1529541015625
2022-03-18,97.7059097290039
2022-03-21,102.5208969116211
2022-03-22,102.75373077392578
2022-03-23,104.27179718017578
2022-03-24,106.16239929199219
2022-03-25,109.16128540039062
2022-03-28,106.04133605957031
2022-03-29,100.65825653076172
2022-03-30,102.17630767822266
2022-03-31,103.20075988769531
2022-04-01,105.03548431396484
2022-04-04,103.79680633544922
2022-04-05,104.20660400390625
2022-04-06,105.38938903808594
2022-04-07,108.72354888916016
2022-04-08,110.1298599243164
2022-04-11,109.58968353271484
2022-04-12,111.10777282714844
2022-04-13,112.65376281738281
2022-04-14,115.44775390625
2022-04-18,118.05548858642578
2022-04-19,114.77720642089844
2022-04-20,117.34767150878906
2022-04-21,113.92970275878906
2022-04-22,109.84114837646484
2022-04-25,108.3975830078125
2022-04-26,106.97266387939453
2022-04-27,110.79112243652344
2022-04-28,108.80738067626953
2022-04-29,105.3521499633789
2022-05-02,107.3265609741211
2022-05-03,108.75148010253906
2022-05-04,110.53033447265625
2022-05-05,106.93540954589844
2022-05-06,107.31725311279297
2022-05-09,100.42540740966797
2022-05-10,102.75373077392578
2022-05-11,102.232177734375
2022-05-12,101.6733627319336
2022-05-13,102.05522918701172
2022-05-16,104.83991241455078
2022-05-17,108.49072265625
2022-05-18,104.11703491210938
2022-05-19,103.23762512207031
2022-05-20,102.33014678955078
2022-05-23,106.12845611572266
2022-05-24,108.01828002929688
2022-05-25,108.27088165283203
2022-05-26,107.52243041992188
2022-05-27,107.32597351074219
2022-05-31,110.69393920898438
2022-06-01,106.74593353271484
2022-06-02,107.77503967285156
2022-06-03,105.70748138427734
2022-06-06,104.6877212524414
2022-06-07,105.5390625
2022-06-08,105.27713012695312
2022-06-09,103.08794403076172
2022-06-10,100.06612396240234
2022-06-13,95.83744049072266
2022-06-14,97.62433624267578
2022-06-15,97.2220458984375
2022-06-16,93.77923583984375
2022-06-17,91.30940246582031
2022-06-21,92.34786224365234
2022-06-22,87.06201171875
2022-06-23,81.7574462890625
2022-06-24,82.6930160522461
2022-06-27,85.05994415283203
2022-06-28,84.86348724365234
2022-06-29,85.58385467529297
2022-06-30,84.84476470947266
2022-07-01,85.08802032470703
2022-07-05,81.03709411621094
2022-07-06,80.31672668457031
2022-07-07,83.02980041503906
2022-07-08,82.04749298095703
2022-07-11,81.51421356201172
2022-07-12,81.944580078125
2022-07-13,81.49551391601562
2022-07-14,80.11090087890625
2022-07-15,80.84062957763672
2022-07-18,82.05683898925781
2022-07-19,84.1992416381836
2022-07-20,85.96743774414062
2022-07-21,85.68675994873047
2022-07-22,85.15349578857422
2022-07-25,88.12852478027344
2022-07-26,89.18571472167969
2022-07-27,85.62126922607422
2022-07-28,83.56307220458984
2022-07-29,86.37907409667969
2022-08-01,87.79174041748047
2022-08-02,86.94975280761719
2022-08-03,88.92375946044922
2022-08-04,88.92375946044922
2022-08-05,90.51419067382812
2022-08-08,90.0838394165039
2022-08-09,91.10358428955078
2022-08-10,91.54328155517578
2022-08-11,92.23558044433594
2022-08-12,94.71478271484375
2022-08-15,93.88214111328125
2022-08-16,93.10565185546875
2022-08-17,93.64827728271484
2022-08-18,94.79209899902344
2022-08-19,94.16134643554688
2022-08-22,93.48352813720703
2022-08-23,95.9406509399414
2022-08-24,95.39459991455078
2022-08-25,96.91031646728516
2022-08-26,96.32661437988281
2022-08-29,97.71994018554688
2022-08-30,94.02954864501953
2022-08-31,93.36113739013672
2022-09-01,92.32557678222656
2022-09-02,93.21051025390625
2022-09-06,88.58810424804688
2022-09-07,89.97200775146484
2022-09-08,91.19586181640625
2022-09-09,91.21468353271484
2022-09-12,89.35066986083984
2022-09-13,87.49605560302734
2022-09-14,86.79940032958984
2022-09-15,85.85798645019531
2022-09-16,84.21048736572266
2022-09-19,85.9050521850586
2022-09-20,84.92597198486328
2022-09-21,84.25755310058594
2022-09-22,83.12784576416016
2022-09-23,78.31716918945312
2022-09-26,77.12154388427734
2022-09-27,77.39456176757812
2022-09-28,78.98558044433594
2022-09-29,77.42280578613281
2022-09-30,77.73348999023438
2022-10-03,79.44686889648438
2022-10-04,82.9677963256836
2022-10-05,82.60064697265625
2022-10-06,81.19792175292969
2022-10-07,80.51067352294922
2022-10-10,81.52742004394531
2022-10-11,81.15084838867188
2022-10-12,82.46883392333984
2022-10-13,85.0577621459961
2022-10-14,80.01172637939453
2022-10-17,82.69478607177734
2022-10-18,84.06927490234375
2022-10-19,85.29312133789062
2022-10-20,84.56822204589844
2022-10-21,85.48140716552734
2022-10-24,85.77325439453125
2022-10-25,86.5828857421875
2022-10-26,92.64566802978516
2022-10-27,92.12787628173828
2022-10-28,91.09231567382812
2022-10-31,92.91865539550781
2022-11-01,93.92598724365234
2022-11-02,93.37055206298828
2022-11-03,92.9469223022461
2022-11-04,93.7000503540039
2022-11-07,97.16448974609375
2022-11-08,98.4354019165039
2022-11-09,94.07661437988281
2022-11-10,96.20423889160156
2022-11-11,95.56407165527344
2022-11-14,93.06929016113281
2022-11-15,93.91657257080078
2022-11-16,93.58708953857422
2022-11-17,94.25498962402344
2022-11-18,95.40130615234375
2022-11-21,95.9507827758789
2022-11-22,96.23500061035156
2022-11-23,95.8560562133789
2022-11-25,96.42448425292969
2022-11-28,96.99291229248047
2022-11-29,98.67925262451172
2022-11-30,99.32347106933594
2022-12-01,93.73393249511719
2022-12-02,89.84017944335938
2022-12-05,88.40962982177734
2022-12-06,90.44650268554688
2022-12-07,90.4843978881836
2022-12-08,91.28966522216797
2022-12-09,90.4843978881836
2022-12-12,90.44650268554688
2022-12-13,89.4991226196289
2022-12-14,91.16651153564453
2022-12-15,91.65914916992188
2022-12-16,91.0244140625
2022-12-19,91.12863159179688
2022-12-20,91.3938980102539
2022-12-21,92.6444320678711
2022-12-22,92.0002212524414
2022-12-23,93.75287628173828
2022-12-27,95.28762817382812
2022-12-28,94.26445770263672
2022-12-29,94.5392074584961
2022-12-30,94.52024841308594
2023-01-03,90.54124450683594
2023-01-04,90.00123596191406
2023-01-05,88.2770004272461
2023-01-06,91.53599548339844
2023-01-09,92.88128662109375
2023-01-10,92.37916564941406
2023-01-11,93.27918243408203
2023-01-12,95.24971771240234
2023-01-13,95.13603210449219
2023-01-17,95.87498474121094
2023-01-18,92.73917388916016
2023-01-19,93.2128677368164
2023-01-20,92.30337524414062
2023-01-23,90.6170425415039
2023-01-24,91.4886245727539
2023-01-25,91.78231048583984
2023-01-26,94.50131225585938
2023-01-27,92.46443176269531
2023-01-30,91.96231842041016
2023-01-31,93.885498046875
2023-02-01,94.8518295288086
2023-02-02,93.51602935791016
2023-02-03,92.91917419433594
2023-02-06,94.34025573730469
2023-02-07,93.75287628173828
2023-02-08,93.02339172363281
2023-02-09,91.0433578491211
2023-02-10,93.6865463256836
2023-02-13,93.07075500488281
2023-02-14,94.70026397705078
2023-02-15,94.76222229003906
2023-02-16,92.99855041503906
2023-02-17,93.01760864257812
2023-02-21,91.68292236328125
2023-02-22,93.28453826904297
2023-02-23,93.82794952392578
2023-02-24,93.4847412109375
2023-02-27,92.65533447265625
2023-02-28,91.04418182373047
2023-03-01,90.72957611083984
2023-03-02,93.00806427001953
2023-03-03,94.16161346435547
2023-03-06,93.4847412109375
2023-03-07,92.64579772949219
2023-03-08,92.3025894165039
2023-03-09,90.48171997070312
2023-03-10,88.23182678222656
2023-03-13,87.1259536743164
2023-03-14,99.73867797851562
2023-03-15,92.27400207519531
2023-03-16,92.20726776123047
2023-03-17,87.8123550415039
2023-03-20,90.60564422607422
2023-03-21,92.66487121582031
2023-03-22,91.17765808105469
2023-03-23,89.1756362915039
2023-03-24,89.54743957519531
2023-03-27,91.3587875366211
2023-03-28,92.09286499023438
2023-03-29,92.47419738769531
2023-03-30,90.89164733886719
2023-03-31,91.06324005126953
2023-04-03,92.15006256103516
2023-04-04,90.10037994384766
2023-04-05,87.93628692626953
2023-04-06,88.1460189819336
2023-04-10,89.77623748779297
2023-04-11,90.77725219726562
2023-04-12,90.11943817138672
2023-04-13,88.94682312011719
2023-04-14,89.99551391601562
2023-04-17,91.28252410888672
2023-04-18,93.23687744140625
2023-04-19,92.23585510253906
2023-04-20,91.89266204833984
2023-04-21,90.662841796875
2023-04-24,90.79631805419922
2023-04-25,87.11640930175781
2023-04-26,87.73609161376953
2023-04-27,88.36529541015625
2023-04-28,89.23281860351562
2023-05-01,88.2222900390625
2023-05-02,86.89715576171875
2023-05-03,86.55394744873047
2023-05-04,85.18113708496094
2023-05-05,86.32514953613281
2023-05-08,86.00100708007812
2023-05-09,85.13347625732422
2023-05-10,85.40992736816406
2023-05-11,85.77220916748047
2023-05-12,86.08680725097656
2023-05-15,87.69795227050781
2023-05-16,84.95233154296875
2023-05-17,85.5052719116211
2023-05-18,85.27006530761719
2023-05-19,86.83489990234375
2023-05-22,86.85411071777344
2023-05-23,88.14054870605469
2023-05-24,86.84452056884766
2023-05-25,89.86862182617188
2023-05-26,90.53104400634766
2023-05-30,90.1854248046875
2023-05-31,88.9373779296875
2023-06-01,87.38214111328125
2023-06-02,88.59176635742188
2023-06-05,88.07334899902344
2023-06-06,88.73577117919922
2023-06-07,90.42543029785156
2023-06-08,87.53573608398438
2023-06-09,89.87821960449219
2023-06-12,90.04141998291016
2023-06-13,92.3262939453125
2023-06-14,91.51026153564453
2023-06-15,90.43502807617188
2023-06-16,92.57591247558594
2023-06-20,89.77259826660156
2023-06-21,88.15016174316406
2023-06-22,89.54220581054688
2023-06-23,90.28143310546875
2023-06-26,89.16777801513672
2023-06-27,88.7165756225586
2023-06-28,88.14054870605469
2023-06-29,89.1005859375
2023-06-30,90.57904052734375
2023-07-03,93.23832702636719
2023-07-05,94.52477264404297
2023-07-06,94.36156463623047
2023-07-07,96.95364379882812
2023-07-10,96.176025390625
2023-07-11,98.02888488769531
2023-07-12,96.6368408203125
2023-07-13,96.53124237060547
2023-07-14,95.6864013671875
2023-07-17,97.64486694335938
2023-07-18,98.86412048339844
2023-07-19,99.7761459350586
2023-07-20,101.36978912353516
2023-07-21,100.64977264404297
2023-07-24,101.84021759033203
2023-07-25,103.6834716796875
2023-07-26,104.40349578857422
2023-07-27,103.53945922851562
2023-07-28,104.02908325195312
2023-07-31,104.32669830322266
2023-08-01,104.08668518066406
2023-08-02,108.37802124023438
2023-08-03,109.81807708740234
2023-08-04,110.12528991699219
2023-08-07,111.34452819824219
2023-08-08,109.53006744384766
2023-08-09,108.19562530517578
2023-08-10,107.65800476074219
2023-08-11,107.74441528320312
2023-08-14,108.3684310913086
2023-08-15,107.13958740234375
2023-08-16,106.81318664550781
2023-08-17,107.2699966430664
2023-08-18,108.6800537109375
2023-08-21,109.12430572509766
2023-08-22,107.57905578613281
2023-08-23,108.28407287597656
2023-08-24,108.2551040649414
2023-08-25,108.85388946533203
2023-08-28,109.67481994628906
2023-08-29,109.98385620117188
2023-08-30,110.58264923095703
2023-08-31,110.40880584716797
2023-09-01,111.08485412597656
2023-09-05,109.22088623046875
2023-09-06,107.01888275146484
2023-09-07,108.61244201660156
2023-09-08,108.53517150878906
2023-09-11,110.94000244140625
2023-09-12,110.4957275390625
2023-09-13,109.2788314819336
2023-09-14,111.35528564453125
2023-09-15,108.56416320800781
2023-09-18,110.03215026855469
2023-09-19,109.00841522216797
2023-09-20,108.73798370361328
2023-09-21,109.3561019897461
2023-09-22,106.62293243408203
2023-09-25,106.90299224853516
2023-09-26,105.23218536376953
2023-09-27,105.82131958007812
2023-09-28,106.82572937011719
2023-09-29,104.5464859008789
2023-10-02,103.03985595703125
2023-10-03,102.1126937866211
2023-10-04,100.94408416748047
2023-10-05,100.287353515625
2023-10-06,99.59199523925781
2023-10-09,101.88091278076172
2023-10-10,100.91511535644531
2023-10-11,98.50064849853516
2023-10-12,97.81494140625
2023-10-13,98.67449188232422
2023-10-16,99.79480743408203
2023-10-17,101.5235595703125
2023-10-18,101.70706939697266
2023-10-19,100.1038589477539
2023-10-20,98.1240005493164
2023-10-23,97.96947479248047
2023-10-24,97.27410125732422
2023-10-25,98.68414306640625
2023-10-26,102.74046325683594
2023-10-27,101.81330108642578
2023-10-30,102.81771850585938
2023-10-31,102.3541488647461
2023-11-01,102.43140411376953
2023-11-02,101.86158752441406
2023-11-03,102.43140411376953
2023-11-06,101.81330108642578
2023-11-07,101.0406723022461
2023-11-08,99.24430847167969
2023-11-09,100.31633758544922
2023-11-10,100.9537582397461
2023-11-13,100.51915740966797
2023-11-14,102.56661224365234
2023-11-15,103.13642883300781
2023-11-16,102.94497680664062
2023-11-17,103.79046630859375
2023-11-20,104.66510009765625
2023-11-21,105.15101623535156
2023-11-22,106.45325469970703
2023-11-24,104.96636199951172
2023-11-27,104.50960540771484
2023-11-28,105.35509490966797
2023-11-29,105.05382537841797
2023-11-30,106.7739486694336
2023-12-01,106.13255310058594
2023-12-04,104.70397186279297
2023-12-05,103.11018371582031
2023-12-06,101.27344512939453
2023-12-07,101.16654968261719
2023-12-08,101.5552749633789
2023-12-11,102.04117584228516
2023-12-12,101.43865203857422
2023-12-13,102.16751861572266
2023-12-14,102.34245300292969
2023-12-15,101.82737731933594
2023-12-18,100.80697631835938
2023-12-19,102.30358123779297
2023-12-20,98.71755981445312
2023-12-21,98.37742614746094
2023-12-22,98.77587127685547
2023-12-26,99.60191345214844
2023-12-27,99.13543701171875
2023-12-28,98.75643920898438
2023-12-29,98.10530090332031
2024-01-02,98.63980865478516
2024-01-03,97.44447326660156
2024-01-04,96.16165924072266
2024-01-05,95.25787353515625
2024-01-08,96.36575317382812
2024-01-09,93.94590759277344
2024-01-10,92.23551940917969
2024-01-11,92.63395690917969
2024-01-12,92.21607208251953
2024-01-16,92.12861633300781
2024-01-17,91.83706665039062
2024-01-18,91.44833374023438
2024-01-19,90.06835174560547
2024-01-22,86.2588119506836
2024-01-23,87.63880920410156
2024-01-24,86.59894561767578
2024-01-25,85.9575424194336
2024-01-26,85.81178283691406
2024-01-29,86.50177764892578
2024-01-30,87.75541687011719
2024-01-31,85.60769653320312
2024-02-01,87.85259246826172
2024-02-02,87.9206314086914
2024-02-05,86.49205017089844
2024-02-06,87.49302673339844
2024-02-07,85.47163391113281
2024-02-08,84.0625
2024-02-09,86.04501342773438
2024-02-12,88.12471008300781
2024-02-13,86.13247680664062
2024-02-14,86.99739837646484
2024-02-15,88.76266479492188
2024-02-16,89.76132202148438
2024-02-20,89.75153350830078
2024-02-21,91.11244201660156
2024-02-22,92.2579574584961
2024-02-23,91.6900863647461
2024-02-26,91.24951171875
2024-02-27,91.17118072509766
2024-02-28,91.77821350097656
2024-02-29,92.39502716064453
2024-03-01,91.16139221191406
2024-03-04,88.20458984375
2024-03-05,89.5263442993164
2024-03-06,89.9571304321289
2024-03-07,90.55436706542969
2024-03-08,90.27043151855469
2024-03-11,91.84674072265625
2024-03-12,91.70967102050781
2024-03-13,92.78665161132812
2024-03-14,92.23836517333984
2024-03-15,93.56011962890625
2024-03-18,94.66647338867188
2024-03-19,95.71408081054688
2024-03-20,95.37141418457031
2024-03-21,98.014892578125
2024-03-22,97.14352416992188
2024-03-25,97.84845733642578
2024-03-26,97.77012634277344
2024-03-27,100.27655792236328
2024-03-28,100.37445068359375
2024-04-01,100.14927673339844
2024-04-02,101.72557830810547
2024-04-03,101.5787124633789
2024-04-04,103.27252197265625
2024-04-05,104.6236343383789
2024-04-08,104.2907485961914
2024-04-09,104.81944274902344
2024-04-10,105.38731384277344
2024-04-11,103.70330047607422
2024-04-12,101.59829711914062
2024-04-15,101.75495147705078
2024-04-16,101.77452850341797
2024-04-17,103.2137680053711
2024-04-18,104.28096008300781
2024-04-19,107.22795867919922
2024-04-22,107.4531478881836
2024-04-23,107.32586669921875
2024-04-24,103.5760269165039
2024-04-25,101.88223266601562
2024-04-26,100.58006286621094
2024-04-29,101.31436920166016
2024-04-30,99.63036346435547
2024-05-01,98.83731079101562
2024-05-02,99.23873901367188
2024-05-03,99.03313446044922
2024-05-06,100.11990356445312
2024-05-07,102.16615295410156
2024-05-08,103.155029296875
2024-05-09,103.18439483642578
2024-05-10,103.81099700927734
2024-05-13,105.35794067382812
2024-05-14,101.27520751953125
2024-05-15,99.61078643798828
2024-05-16,102.04867553710938
2024-05-17,101.5953369140625
2024-05-20,100.79708099365234
2024-05-21,101.81214904785156
2024-05-22,101.63475799560547
2024-05-23,100.88578033447266
2024-05-24,102.2654800415039
2024-05-28,104.87705993652344
2024-05-29,104.63069152832031
2024-05-30,103.6156234741211
2024-05-31,106.03009033203125
2024-06-03,106.73965454101562
2024-06-04,105.25155639648438
2024-06-05,102.2162094116211
2024-06-06,103.59590911865234
2024-06-07,102.6202621459961
2024-06-10,104.2167739868164
2024-06-11,104.38430786132812
2024-06-12,103.88170623779297
2024-06-13,101.64461517333984
2024-06-14,101.339111328125
2024-06-17,101.48694610595703
2024-06-18,100.95476531982422
2024-06-20,101.84171295166016
2024-06-21,104.33504486083984
2024-06-24,106.6016845703125
2024-06-25,105.19242095947266
2024-06-26,105.63590240478516
2024-06-27,106.07937622070312
2024-06-28,105.22197723388672
2024-07-01,105.76400756835938
2024-07-02,108.7796401977539
2024-07-03,107.80400085449219
2024-07-05,107.0156021118164
2024-07-08,108.78949737548828
2024-07-09,108.35588073730469
2024-07-10,109.5779037475586
2024-07-11,108.89791107177734
2024-07-12,109.48921203613281
2024-07-15,108.73037719726562
2024-07-16,109.7750015258789
2024-07-17,110.48456573486328
2024-07-18,110.59297180175781
2024-07-19,110.29731750488281
2024-07-22,111.21382904052734
2024-07-23,109.24282836914062
2024-07-24,110.46485137939453
2024-07-25,111.31238555908203
2024-07-26,112.65266418457031
2024-07-29,111.92339324951172
2024-07-30,112.89904022216797
2024-07-31,103.7043228149414
2024-08-01,101.57563018798828
2024-08-02,96.99304962158203
2024-08-05,94.02669525146484
2024-08-06,93.92813873291016
2024-08-07,94.3026351928711
2024-08-08,95.97798156738281
2024-08-09,95.47537231445312
2024-08-12,95.54435729980469
2024-08-13,95.1994400024414
2024-08-14,94.37161254882812
2024-08-15,94.61799621582031
2024-08-16,95.11074829101562
2024-08-19,95.52759552001953
2024-08-20,94.46562194824219
2024-08-21,95.60699462890625
2024-08-22,95.74594116210938
2024-08-23,97.89965057373047
2024-08-26,99.87471771240234
2024-08-27,99.56704711914062
2024-08-28,100.06329345703125
2024-08-29,100.3014907836914
2024-08-30,100.61908721923828
2024-09-03,98.55470275878906
2024-09-04,99.45787048339844
2024-09-05,97.9989013671875
2024-09-06,97.70115661621094
2024-09-09,98.17755126953125
2024-09-10,95.45811462402344
2024-09-11,95.18022155761719
2024-09-12,95.70623779296875
2024-09-13,96.64910888671875
2024-09-16,96.55978393554688
2024-09-17,96.956787109375
2024-09-18,96.97663116455078
2024-09-19,99.60674285888672
2024-09-20,98.05845642089844
2024-09-23,96.70866394042969
2024-09-24,96.33151245117188
2024-09-25,94.00907897949219
2024-09-26,95.15044403076172
2024-09-27,96.99649047851562
2024-09-30,95.91466522216797
2024-10-01,96.94686126708984
2024-10-02,96.22233581542969
2024-10-03,95.9444351196289
2024-10-04,97.43318176269531
2024-10-07,98.19740295410156
2024-10-08,97.50265502929688
2024-10-09,95.64669799804688
2024-10-10,95.3390121459961
2024-10-11,96.2421875
2024-10-14,95.49781799316406
2024-10-15,93.96937561035156
2024-10-16,94.40607452392578
2024-10-17,94.8824691772461
2024-10-18,88.87788391113281
2024-10-21,88.1831283569336
2024-10-22,88.69923400878906
2024-10-23,88.32208251953125
2024-10-24,89.53292846679688
2024-10-25,89.10615539550781
2024-10-28,89.19548034667969
2024-10-29,87.18070983886719
2024-10-30,85.215576171875
2024-10-31,83.3893814086914
2024-11-01,81.99989318847656
2024-11-04,83.36953735351562
2024-11-05,84.16353607177734
2024-11-06,85.11632537841797
2024-11-07,86.15843963623047
2024-11-08,86.46611785888672
2024-11-11,87.09139251708984
2024-11-12,86.8035659790039
2024-11-13,85.9698715209961
2024-11-14,87.39906311035156
2024-11-15,89.91999816894531
2024-11-18,91.30999755859375
2024-11-19,89.48999786376953
2024-11-20,88.08000183105469
2024-11-21,88.37000274658203
2024-11-22,87.6500015258789
2024-11-25,88.44000244140625
2024-11-26,89.66000366210938
2024-11-27,88.91000366210938
2024-11-29,89.73999786376953
2024-12-02,89.08999633789062
2024-12-03,88.26000213623047
2024-12-04,86.55999755859375
2024-12-05,86.19999694824219
2024-12-06,84.0
2024-12-09,85.5
2024-12-10,84.70999908447266
2024-12-11,84.79000091552734
2024-12-12,83.58999633789062
2024-12-13,82.6500015258789
2024-12-16,80.8499984741211
2024-12-17,81.2699966430664
