,NSC
2018-01-26,131.1220703125
2018-01-29,131.48684692382812
2018-01-30,130.32302856445312
2018-01-31,131.0438690185547
2018-02-01,129.5690155029297
2018-02-02,126.56693267822266
2018-02-05,120.96422576904297
2018-02-06,124.8390121459961
2018-02-07,124.51610565185547
2018-02-08,119.46318817138672
2018-02-09,120.62389373779297
2018-02-12,122.09877014160156
2018-02-13,122.44783020019531
2018-02-14,124.14085388183594
2018-02-15,124.25431060791016
2018-02-16,124.48120880126953
2018-02-20,122.20347595214844
2018-02-21,121.21734619140625
2018-02-22,123.46888732910156
2018-02-23,124.4637680053711
2018-02-26,126.99453735351562
2018-02-27,124.64704132080078
2018-02-28,121.37442779541016
2018-03-01,121.01658630371094
2018-03-02,121.00789642333984
2018-03-05,122.90165710449219
2018-03-06,123.11981201171875
2018-03-07,122.80567932128906
2018-03-08,122.5613021850586
2018-03-09,127.00328063964844
2018-03-12,124.4113998413086
2018-03-13,124.25431060791016
2018-03-14,119.24505615234375
2018-03-15,120.1089859008789
2018-03-16,120.94683074951172
2018-03-19,121.4529800415039
2018-03-20,121.56639862060547
2018-03-21,121.69731140136719
2018-03-22,117.10693359375
2018-03-23,115.35285186767578
2018-03-26,118.85235595703125
2018-03-27,116.58329772949219
2018-03-28,116.91495513916016
2018-03-29,118.49451446533203
2018-04-02,115.9200668334961
2018-04-03,116.39132690429688
2018-04-04,115.17826843261719
2018-04-05,116.67932891845703
2018-04-06,112.89183044433594
2018-04-09,112.50784301757812
2018-04-10,113.45036315917969
2018-04-11,114.36668395996094
2018-04-12,116.21678924560547
2018-04-13,116.51348876953125
2018-04-16,119.10542297363281
2018-04-17,118.29377746582031
2018-04-18,120.96422576904297
2018-04-19,121.18243408203125
2018-04-20,119.34104919433594
2018-04-23,120.22245025634766
2018-04-24,117.78763580322266
2018-04-25,127.37855529785156
2018-04-26,126.27021789550781
2018-04-27,127.95454406738281
2018-04-30,125.20555877685547
2018-05-01,124.35031127929688
2018-05-02,124.27181243896484
2018-05-03,123.62267303466797
2018-05-04,126.23655700683594
2018-05-07,127.5960922241211
2018-05-08,128.13992309570312
2018-05-09,132.38519287109375
2018-05-10,133.1132354736328
2018-05-11,133.67462158203125
2018-05-14,131.95541381835938
2018-05-15,132.21853637695312
2018-05-16,132.34133911132812
2018-05-17,133.74476623535156
2018-05-18,133.75352478027344
2018-05-21,133.8236846923828
2018-05-22,133.1483154296875
2018-05-23,131.99928283691406
2018-05-24,134.19207763671875
2018-05-25,134.21841430664062
2018-05-29,133.00799560546875
2018-05-30,135.81478881835938
2018-05-31,133.0167236328125
2018-06-01,136.15687561035156
2018-06-04,133.1132354736328
2018-06-05,132.38519287109375
2018-06-06,133.37637329101562
2018-06-07,133.4991455078125
2018-06-08,135.27980041503906
2018-06-11,136.93753051757812
2018-06-12,137.07789611816406
2018-06-13,135.2270965576172
2018-06-14,134.61309814453125
2018-06-15,135.65689086914062
2018-06-18,134.88502502441406
2018-06-19,132.36764526367188
2018-06-20,132.50796508789062
2018-06-21,131.55191040039062
2018-06-22,133.16586303710938
2018-06-25,133.52548217773438
2018-06-26,132.499267578125
2018-06-27,131.6045684814453
2018-06-28,131.32388305664062
2018-06-29,132.33258056640625
2018-07-02,133.50796508789062
2018-07-03,132.38519287109375
2018-07-05,134.27105712890625
2018-07-06,135.53416442871094
2018-07-09,137.83218383789062
2018-07-10,139.20928955078125
2018-07-11,136.62173461914062
2018-07-12,138.15676879882812
2018-07-13,139.86712646484375
2018-07-16,136.15687561035156
2018-07-17,135.92007446289062
2018-07-18,140.26182556152344
2018-07-19,140.76182556152344
2018-07-20,141.96348571777344
2018-07-23,142.96337890625
2018-07-24,140.76182556152344
2018-07-25,147.67356872558594
2018-07-26,148.7349395751953
2018-07-27,147.56832885742188
2018-07-30,147.77883911132812
2018-07-31,148.2349395751953
2018-08-01,147.29644775390625
2018-08-02,148.50689697265625
2018-08-03,151.2476806640625
2018-08-06,152.19070434570312
2018-08-07,152.6136932373047
2018-08-08,152.32284545898438
2018-08-09,151.30943298339844
2018-08-10,151.52969360351562
2018-08-13,150.8070526123047
2018-08-14,151.75003051757812
2018-08-15,151.45919799804688
2018-08-16,152.8780975341797
2018-08-17,153.40682983398438
2018-08-20,154.11190795898438
2018-08-21,155.17825317382812
2018-08-22,153.442138671875
2018-08-23,153.0278778076172
2018-08-24,154.10311889648438
2018-08-27,154.72879028320312
2018-08-28,154.34983825683594
2018-08-29,153.9796600341797
2018-08-30,153.5126190185547
2018-08-31,153.2041473388672
2018-09-04,153.66244506835938
2018-09-05,154.20883178710938
2018-09-06,153.88279724121094
2018-09-07,156.07716369628906
2018-09-10,158.73866271972656
2018-09-11,156.86154174804688
2018-09-12,156.879150390625
2018-09-13,156.40328979492188
2018-09-14,158.1041259765625
2018-09-17,158.00721740722656
2018-09-18,164.5464324951172
2018-09-19,163.63868713378906
2018-09-20,162.40484619140625
2018-09-21,162.36965942382812
2018-09-24,160.844970703125
2018-09-25,160.70391845703125
2018-09-26,159.1440887451172
2018-09-27,160.6863555908203
2018-09-28,159.07359313964844
2018-10-01,162.55467224121094
2018-10-02,159.8050537109375
2018-10-03,160.6158447265625
2018-10-04,161.65577697753906
2018-10-05,161.29444885253906
2018-10-08,162.1492919921875
2018-10-09,160.12234497070312
2018-10-10,151.23008728027344
2018-10-11,148.17198181152344
2018-10-12,149.9874267578125
2018-10-15,149.3352813720703
2018-10-16,151.8909912109375
2018-10-17,148.93869018554688
2018-10-18,144.67320251464844
2018-10-19,144.46170043945312
2018-10-22,144.47935485839844
2018-10-23,138.33673095703125
2018-10-24,141.1745147705078
2018-10-25,144.7437286376953
2018-10-26,142.7167510986328
2018-10-29,141.96763610839844
2018-10-30,146.56800842285156
2018-10-31,147.90757751464844
2018-11-01,149.0675811767578
2018-11-02,149.28897094726562
2018-11-05,148.05809020996094
2018-11-06,147.92527770996094
2018-11-07,153.23837280273438
2018-11-08,152.6184844970703
2018-11-09,150.8209686279297
2018-11-12,147.88987731933594
2018-11-13,147.72161865234375
2018-11-14,148.23519897460938
2018-11-15,153.0878143310547
2018-11-16,152.35287475585938
2018-11-19,151.00689697265625
2018-11-20,144.1175537109375
2018-11-21,147.21688842773438
2018-11-23,145.13587951660156
2018-11-26,145.3218536376953
2018-11-27,144.1618194580078
2018-11-28,148.65142822265625
2018-11-29,149.15615844726562
2018-11-30,151.19285583496094
2018-12-03,152.46798706054688
2018-12-04,146.89808654785156
2018-12-06,143.6217041015625
2018-12-07,139.0169677734375
2018-12-10,138.0340576171875
2018-12-11,137.71530151367188
2018-12-12,138.76023864746094
2018-12-13,139.48631286621094
2018-12-14,133.6064910888672
2018-12-17,130.68431091308594
2018-12-18,131.37501525878906
2018-12-19,130.1087188720703
2018-12-20,129.23204040527344
2018-12-21,127.8506851196289
2018-12-24,123.7861328125
2018-12-26,130.41867065429688
2018-12-27,131.8620147705078
2018-12-28,131.06509399414062
2018-12-31,132.41993713378906
2019-01-02,132.41993713378906
2019-01-03,127.5318374633789
2019-01-04,133.2965545654297
2019-01-07,134.217529296875
2019-01-08,138.7070770263672
2019-01-09,140.8057403564453
2019-01-10,142.93099975585938
2019-01-11,144.85255432128906
2019-01-14,144.97654724121094
2019-01-15,143.88735961914062
2019-01-16,144.1707000732422
2019-01-17,146.18084716796875
2019-01-18,149.69630432128906
2019-01-22,146.41104125976562
2019-01-23,145.41043090820312
2019-01-24,146.9423370361328
2019-01-25,146.2162628173828
2019-01-28,146.80953979492188
2019-01-29,147.8190460205078
2019-01-30,149.10301208496094
2019-01-31,148.5363311767578
2019-02-01,150.8949737548828
2019-02-04,151.2688446044922
2019-02-05,150.31643676757812
2019-02-06,150.40545654296875
2019-02-07,151.731689453125
2019-02-08,152.61285400390625
2019-02-11,157.49935913085938
2019-02-12,160.75706481933594
2019-02-13,161.05967712402344
2019-02-14,161.7539825439453
2019-02-15,162.7686309814453
2019-02-19,162.67074584960938
2019-02-20,163.32052612304688
2019-02-21,162.83091735839844
2019-02-22,163.15138244628906
2019-02-25,161.46917724609375
2019-02-26,160.66802978515625
2019-02-27,160.9439697265625
2019-02-28,159.591064453125
2019-03-01,159.2083740234375
2019-03-04,160.0361328125
2019-03-05,158.2915496826172
2019-03-06,159.27064514160156
2019-03-07,159.06591796875
2019-03-08,157.34805297851562
2019-03-11,160.9617462158203
2019-03-12,159.63560485839844
2019-03-13,160.02720642089844
2019-03-14,159.3151092529297
2019-03-15,159.786865234375
2019-03-18,162.46597290039062
2019-03-19,159.1282501220703
2019-03-20,158.66537475585938
2019-03-21,160.75706481933594
2019-03-22,158.3805694580078
2019-03-25,160.04501342773438
2019-03-26,161.4869384765625
2019-03-27,162.3681182861328
2019-03-28,165.90171813964844
2019-03-29,166.3467254638672
2019-04-01,172.26577758789062
2019-04-02,171.78514099121094
2019-04-03,171.14422607421875
2019-04-04,170.4589080810547
2019-04-05,171.06419372558594
2019-04-08,172.70191955566406
2019-04-09,171.5626220703125
2019-04-10,171.43800354003906
2019-04-11,171.94537353515625
2019-04-12,174.5888671875
2019-04-15,172.42599487304688
2019-04-16,171.98098754882812
2019-04-17,175.43446350097656
2019-04-18,176.75180053710938
2019-04-22,179.34190368652344
2019-04-23,179.50210571289062
2019-04-24,183.97918701171875
2019-04-25,180.5167999267578
2019-04-26,181.7006378173828
2019-04-29,180.54347229003906
2019-04-30,181.5938262939453
2019-05-01,178.19369506835938
2019-05-02,179.79380798339844
2019-05-03,183.30690002441406
2019-05-06,182.59178161621094
2019-05-07,179.8474578857422
2019-05-08,180.1692657470703
2019-05-09,181.2062225341797
2019-05-10,181.0989532470703
2019-05-13,175.93211364746094
2019-05-14,179.25747680664062
2019-05-15,179.4988250732422
2019-05-16,183.449951171875
2019-05-17,181.93028259277344
2019-05-20,182.7884521484375
2019-05-21,182.9314422607422
2019-05-22,181.88560485839844
2019-05-23,178.7389678955078
2019-05-24,178.13113403320312
2019-05-28,176.70086669921875
2019-05-29,174.4839630126953
2019-05-30,177.112060546875
2019-05-31,174.4392547607422
2019-06-03,175.5120086669922
2019-06-04,179.874267578125
2019-06-05,181.4296875
2019-06-06,178.65855407714844
2019-06-07,181.50119018554688
2019-06-10,180.04408264160156
2019-06-11,177.8629608154297
2019-06-12,178.09536743164062
2019-06-13,175.66390991210938
2019-06-14,174.08168029785156
2019-06-17,170.53280639648438
2019-06-18,172.91958618164062
2019-06-19,171.9899139404297
2019-06-20,175.4851531982422
2019-06-21,176.2718048095703
2019-06-24,172.74972534179688
2019-06-25,171.86476135253906
2019-06-26,172.33851623535156
2019-06-27,172.88381958007812
2019-06-28,178.18475341796875
2019-07-01,179.6060791015625
2019-07-02,179.177001953125
2019-07-03,181.02743530273438
2019-07-05,179.6239776611328
2019-07-08,177.83612060546875
2019-07-09,176.73658752441406
2019-07-10,177.18356323242188
2019-07-11,180.12457275390625
2019-07-12,184.0578155517578
2019-07-15,182.45767211914062
2019-07-16,184.55841064453125
2019-07-17,170.75628662109375
2019-07-18,175.08287048339844
2019-07-19,174.4839630126953
2019-07-22,175.4762420654297
2019-07-23,175.80694580078125
2019-07-24,165.36598205566406
2019-07-25,167.663330078125
2019-07-26,169.8355712890625
2019-07-29,171.62342834472656
2019-07-30,172.0882568359375
2019-07-31,170.845703125
2019-08-01,166.25096130371094
2019-08-02,163.53759765625
2019-08-05,161.65980529785156
2019-08-06,162.94464111328125
2019-08-07,160.8511962890625
2019-08-08,162.18093872070312
2019-08-09,159.65626525878906
2019-08-12,156.8081817626953
2019-08-13,159.47654724121094
