,MS
2017-09-15,37.50897216796875
2017-09-18,38.088504791259766
2017-09-19,38.3702392578125
2017-09-20,38.54730987548828
2017-09-21,38.84511947631836
2017-09-22,38.812931060791016
2017-09-25,38.426578521728516
2017-09-26,38.201202392578125
2017-09-27,38.692195892333984
2017-09-28,38.756591796875
2017-09-29,38.7726936340332
2017-10-02,39.37637710571289
2017-10-03,39.6661376953125
2017-10-04,39.44881057739258
2017-10-05,39.94786834716797
2017-10-06,40.052494049072266
2017-10-09,39.746620178222656
2017-10-10,39.835182189941406
2017-10-11,39.585655212402344
2017-10-12,39.11075210571289
2017-10-13,38.877323150634766
2017-10-16,39.3924674987793
2017-10-17,39.53734588623047
2017-10-18,40.366416931152344
2017-10-19,40.07664489746094
2017-10-20,40.793006896972656
2017-10-23,40.73667526245117
2017-10-24,41.106937408447266
2017-10-25,40.672271728515625
2017-10-26,40.86545944213867
2017-10-27,41.179378509521484
2017-10-30,40.81538391113281
2017-10-31,40.44331359863281
2017-11-01,40.1440315246582
2017-11-02,40.78303909301758
2017-11-03,40.45949172973633
2017-11-06,40.556549072265625
2017-11-07,39.94990158081055
2017-11-08,39.666805267333984
2017-11-09,39.488853454589844
2017-11-10,39.4403190612793
2017-11-13,39.335166931152344
2017-11-14,39.132957458496094
2017-11-15,38.90645980834961
2017-11-16,39.31089401245117
2017-11-17,39.391788482666016
2017-11-20,39.723411560058594
2017-11-21,39.94180679321289
2017-11-22,39.707244873046875
2017-11-24,39.682979583740234
2017-11-27,39.63444519042969
2017-11-28,40.76685333251953
2017-11-29,41.511016845703125
2017-11-30,41.745582580566406
2017-12-01,42.020606994628906
2017-12-04,42.61106872558594
2017-12-05,42.06913375854492
2017-12-06,41.8102912902832
2017-12-07,42.344146728515625
2017-12-08,42.78093338012695
2017-12-11,42.683860778808594
2017-12-12,43.55744552612305
2017-12-13,43.015499114990234
2017-12-14,42.57870864868164
2017-12-15,42.9507942199707
2017-12-18,43.06404495239258
2017-12-19,42.81328582763672
2017-12-20,42.473567962646484
2017-12-21,42.77284622192383
2017-12-22,42.64344024658203
2017-12-26,42.44120788574219
2017-12-27,42.5221061706543
2017-12-28,42.58680725097656
2017-12-29,42.44120788574219
2018-01-02,42.21472930908203
2018-01-03,42.327980041503906
2018-01-04,42.97507095336914
2018-01-05,42.95888137817383
2018-01-08,42.78093338012695
2018-01-09,43.112571716308594
2018-01-10,43.62215805053711
2018-01-11,43.84054183959961
2018-01-12,44.58470153808594
2018-01-16,44.16409683227539
2018-01-17,44.77074432373047
2018-01-18,45.16707992553711
2018-01-19,46.477455139160156
2018-01-22,46.39655685424805
2018-01-23,46.032569885253906
2018-01-24,46.29949951171875
2018-01-25,45.95169448852539
2018-01-26,46.59069061279297
2018-01-29,46.469364166259766
2018-01-30,45.9819221496582
2018-01-31,45.941307067871094
2018-02-01,46.67246627807617
2018-02-02,45.07202911376953
2018-02-05,42.69169998168945
2018-02-06,44.13776779174805
2018-02-07,44.31650161743164
2018-02-08,42.07426452636719
2018-02-09,42.358604431152344
2018-02-12,43.406612396240234
2018-02-13,43.374122619628906
2018-02-14,44.72269821166992
2018-02-15,45.00704574584961
2018-02-16,44.79581069946289
2018-02-20,44.7308235168457
2018-02-21,44.76332092285156
2018-02-22,44.5683479309082
2018-02-23,45.55134963989258
2018-02-26,46.315006256103516
2018-02-27,46.07940673828125
2018-02-28,45.510738372802734
2018-03-01,44.26774597167969
2018-03-02,44.47085952758789
2018-03-05,45.08015823364258
2018-03-06,45.94942092895508
2018-03-07,46.20940017700195
2018-03-08,46.274391174316406
2018-03-09,47.663604736328125
2018-03-12,47.85857009887695
2018-03-13,47.143653869628906
2018-03-14,46.29875183105469
2018-03-15,46.48561096191406
2018-03-16,46.72120666503906
2018-03-19,46.266265869140625
2018-03-20,46.688720703125
2018-03-21,46.3962516784668
2018-03-22,44.38961410522461
2018-03-23,42.30174255371094
2018-03-26,44.11339569091797
2018-03-27,43.179141998291016
2018-03-28,42.984161376953125
2018-03-29,43.837181091308594
2018-04-02,42.829811096191406
2018-04-03,43.195377349853516
2018-04-04,43.601593017578125
2018-04-05,44.5683479309082
2018-04-06,43.08976745605469
2018-04-09,43.34161376953125
2018-04-10,43.9834098815918
2018-04-11,42.84605407714844
2018-04-12,43.74781799316406
2018-04-13,43.04103469848633
2018-04-16,43.382232666015625
2018-04-17,43.25225830078125
2018-04-18,43.26849365234375
2018-04-19,44.438358306884766
2018-04-20,44.243377685546875
2018-04-23,43.577205657958984
2018-04-24,43.11414337158203
2018-04-25,42.27737045288086
2018-04-26,42.4073600769043
2018-04-27,42.33388900756836
2018-04-30,42.13796615600586
2018-05-01,42.29307556152344
2018-05-02,42.20328140258789
2018-05-03,41.697166442871094
2018-05-04,41.9583854675293
2018-05-07,42.76653289794922
2018-05-08,43.57469177246094
2018-05-09,44.19507598876953
2018-05-10,44.92976760864258
2018-05-11,45.06036376953125
2018-05-14,45.076690673828125
2018-05-15,44.774662017822266
2018-05-16,44.87261199951172
2018-05-17,44.79098129272461
2018-05-18,44.0155029296875
2018-05-21,44.37466812133789
2018-05-22,44.79914474487305
2018-05-23,44.36650085449219
2018-05-24,44.08078384399414
2018-05-25,43.27265167236328
2018-05-29,40.78289794921875
2018-05-30,41.60737991333008
2018-05-31,40.92983627319336
2018-06-01,41.803287506103516
2018-06-04,42.080833435058594
2018-06-05,41.4522705078125
2018-06-06,42.37470626831055
2018-06-07,42.56245803833008
2018-06-08,42.37470626831055
2018-06-11,42.268585205078125
2018-06-12,41.89308166503906
2018-06-13,42.121639251708984
2018-06-14,41.88492965698242
2018-06-15,41.762474060058594
2018-06-18,41.44411087036133
2018-06-19,40.750247955322266
2018-06-20,40.72575759887695
2018-06-21,40.644134521484375
2018-06-22,39.909446716308594
2018-06-25,39.12578582763672
2018-06-26,39.011497497558594
2018-06-27,38.521724700927734
2018-06-28,39.4196662902832
2018-06-29,38.693145751953125
2018-07-02,38.95436477661133
2018-07-03,38.38294219970703
2018-07-05,38.1217155456543
2018-07-06,38.440086364746094
2018-07-09,39.51761245727539
2018-07-10,39.26456069946289
2018-07-11,38.978858947753906
2018-07-12,39.19925308227539
2018-07-13,39.24823760986328
2018-07-16,39.91761016845703
2018-07-17,40.14616775512695
2018-07-18,41.2726936340332
2018-07-19,40.6931037902832
2018-07-20,41.03594970703125
2018-07-23,41.41961669921875
2018-07-24,41.61553192138672
2018-07-25,41.66450881958008
2018-07-26,41.62370300292969
2018-07-27,41.67267990112305
2018-07-30,41.79585647583008
2018-07-31,41.51666259765625
2018-08-01,41.20463562011719
2018-08-02,40.900821685791016
2018-08-03,40.982933044433594
2018-08-06,41.04861831665039
2018-08-07,41.163578033447266
2018-08-08,41.15536117553711
2018-08-09,40.596981048583984
2018-08-10,39.73479461669922
2018-08-13,38.88081359863281
2018-08-14,39.29958724975586
2018-08-15,38.962921142578125
2018-08-16,39.660888671875
2018-08-17,39.71837615966797
2018-08-20,39.652687072753906
2018-08-21,39.857967376708984
2018-08-22,39.9072380065918
2018-08-23,39.521297454833984
2018-08-24,39.52951431274414
2018-08-27,40.96649932861328
2018-08-28,41.056819915771484
2018-08-29,41.01576614379883
2018-08-30,40.48203659057617
2018-08-31,40.09608840942383
2018-09-04,39.997554779052734
2018-09-05,40.00577163696289
2018-09-06,39.3570671081543
2018-09-07,39.59519958496094
2018-09-10,39.36528396606445
2018-09-11,39.29958724975586
2018-09-12,38.9875602722168
2018-09-13,39.184635162353516
2018-09-14,39.57057571411133
2018-09-17,39.15179443359375
2018-09-18,39.291378021240234
2018-09-19,40.31780242919922
2018-09-20,40.95829772949219
2018-09-21,40.572357177734375
2018-09-24,39.874385833740234
2018-09-25,39.64447021484375
2018-09-26,39.168212890625
2018-09-27,39.22568893432617
2018-09-28,38.24032974243164
2018-10-01,38.28959274291992
2018-10-02,38.28959274291992
2018-10-03,38.68373107910156
2018-10-04,38.81512451171875
2018-10-05,38.38813018798828
2018-10-08,38.60983657836914
2018-10-09,37.90365982055664
2018-10-10,36.63911056518555
2018-10-11,35.71123123168945
2018-10-12,35.661964416503906
2018-10-15,35.69480514526367
2018-10-16,37.7230110168457
2018-10-17,38.74943542480469
2018-10-18,37.79692077636719
2018-10-19,38.117149353027344
2018-10-22,37.041465759277344
2018-10-23,36.55698776245117
2018-10-24,35.71123123168945
2018-10-25,36.58162307739258
2018-10-26,36.10537338256836
2018-10-29,36.088958740234375
2018-10-30,36.79170608520508
2018-10-31,37.75077819824219
2018-11-01,37.94093704223633
2018-11-02,37.990543365478516
2018-11-05,37.883060455322266
2018-11-06,37.800384521484375
2018-11-07,38.53621292114258
2018-11-08,38.387393951416016
2018-11-09,37.808650970458984
2018-11-12,36.485801696777344
2018-11-13,36.9405403137207
2018-11-14,36.254302978515625
2018-11-15,36.6263542175293
2018-11-16,36.485801696777344
2018-11-19,36.71730422973633
2018-11-20,35.63421630859375
2018-11-21,36.155094146728516
2018-11-23,35.61768341064453
2018-11-26,36.60982131958008
2018-11-27,36.41965866088867
2018-11-28,37.46140670776367
2018-11-29,36.79998016357422
2018-11-30,36.700767517089844
2018-12-03,37.54408264160156
2018-12-04,35.650760650634766
2018-12-06,35.229095458984375
2018-12-07,34.16255187988281
2018-12-10,33.6582145690918
2018-12-11,33.58380126953125
2018-12-12,33.74089431762695
2018-12-13,33.5672721862793
2018-12-14,32.773563385009766
2018-12-17,32.74048614501953
2018-12-18,32.98025131225586
2018-12-19,32.492454528808594
2018-12-20,32.170013427734375
2018-12-21,31.1530818939209
2018-12-24,30.59913444519043
2018-12-26,32.492454528808594
2018-12-27,32.79009246826172
2018-12-28,32.550323486328125
2018-12-31,32.78182601928711
2019-01-02,33.40192794799805
2019-01-03,32.80662536621094
2019-01-04,34.14601135253906
2019-01-07,34.48499298095703
2019-01-08,34.2700309753418
2019-01-09,34.509803771972656
2019-01-10,34.44366455078125
2019-01-11,34.509803771972656
2019-01-14,35.121620178222656
2019-01-15,35.45232391357422
2019-01-16,36.783447265625
2019-01-17,35.1629638671875
2019-01-18,36.122013092041016
2019-01-22,35.063743591308594
2019-01-23,34.848777770996094
2019-01-24,34.7661018371582
2019-01-25,35.535003662109375
2019-01-28,35.262168884277344
2019-01-29,35.1298828125
2019-01-30,35.629486083984375
2019-01-31,35.221473693847656
2019-02-01,34.821800231933594
2019-02-04,35.35470199584961
2019-02-05,35.346378326416016
2019-02-06,35.2880859375
2019-02-07,34.538700103759766
2019-02-08,33.98081588745117
2019-02-11,33.48122787475586
2019-02-12,34.26392364501953
2019-02-13,34.297218322753906
2019-02-14,33.905879974365234
2019-02-15,34.96335983276367
2019-02-19,35.104896545410156
2019-02-20,35.32139587402344
2019-02-21,34.9383659362793
2019-02-22,34.79681396484375
2019-02-25,35.129886627197266
2019-02-26,35.31307601928711
2019-02-27,35.43796920776367
2019-02-28,34.95502471923828
2019-03-01,35.388004302978516
2019-03-04,34.9716796875
2019-03-05,34.88840866088867
2019-03-06,34.65526580810547
2019-03-07,34.28056716918945
2019-03-08,34.43877029418945
2019-03-11,34.84678268432617
2019-03-12,34.99665451049805
2019-03-13,35.31307601928711
2019-03-14,35.54621124267578
2019-03-15,36.07911682128906
2019-03-18,36.66197204589844
2019-03-19,36.59536361694336
2019-03-20,35.82931137084961
2019-03-21,35.91258239746094
2019-03-22,34.738525390625
2019-03-25,34.34718704223633
2019-03-26,34.871761322021484
2019-03-27,34.44709396362305
2019-03-28,34.91337966918945
2019-03-29,35.13821029663086
2019-04-01,36.245643615722656
2019-04-02,36.38719940185547
2019-04-03,36.95341873168945
2019-04-04,37.41136932373047
2019-04-05,37.386390686035156
2019-04-08,37.45299530029297
2019-04-09,36.853492736816406
2019-04-10,37.01168441772461
2019-04-11,37.303123474121094
2019-04-12,38.8768424987793
2019-04-15,38.368927001953125
2019-04-16,39.15163040161133
2019-04-17,40.18412399291992
2019-04-18,39.59293746948242
2019-04-22,39.37644958496094
2019-04-23,39.42640686035156
2019-04-24,39.45138931274414
2019-04-25,39.37644958496094
2019-04-26,39.87603759765625
2019-04-29,40.60500717163086
2019-04-30,40.42905807495117
2019-05-01,39.859283447265625
2019-05-02,40.06037902832031
2019-05-03,40.26986312866211
2019-05-06,39.97658157348633
2019-05-07,39.138675689697266
2019-05-08,38.987857818603516
2019-05-09,38.92082977294922
2019-05-10,38.828651428222656
2019-05-13,37.018768310546875
2019-05-14,36.87633514404297
2019-05-15,36.78416442871094
2019-05-16,37.102561950683594
2019-05-17,36.767398834228516
2019-05-20,36.75901794433594
2019-05-21,37.194732666015625
2019-05-22,36.44062042236328
2019-05-23,35.787052154541016
2019-05-24,35.99653244018555
2019-05-28,35.33457946777344
2019-05-29,35.35134506225586
2019-05-30,35.04970169067383
2019-05-31,34.09447479248047
2019-06-03,34.127986907958984
2019-06-04,35.59432601928711
2019-06-05,35.55243682861328
2019-06-06,35.8708381652832
2019-06-07,35.77867126464844
2019-06-10,36.273040771484375
2019-06-11,36.59144592285156
2019-06-12,35.71163558959961
2019-06-13,35.98814392089844
2019-06-14,35.879215240478516
2019-06-17,35.61945724487305
2019-06-18,36.3149299621582
2019-06-19,36.14734649658203
2019-06-20,36.41547775268555
2019-06-21,36.51603317260742
2019-06-24,36.08869552612305
2019-06-25,35.74514389038086
2019-06-26,36.02166748046875
2019-06-27,36.44062042236328
2019-06-28,36.70875549316406
2019-07-01,36.82605743408203
2019-07-02,36.725502014160156
2019-07-03,36.85957717895508
2019-07-05,37.043907165527344
2019-07-08,36.44062042236328
2019-07-09,36.68360900878906
2019-07-10,36.289791107177734
2019-07-11,37.018768310546875
2019-07-12,37.596920013427734
2019-07-15,37.228248596191406
2019-07-16,37.228248596191406
2019-07-17,36.675228118896484
2019-07-18,37.228248596191406
2019-07-19,37.194732666015625
2019-07-22,37.286903381347656
2019-07-23,37.789649963378906
2019-07-24,38.12480926513672
2019-07-25,37.596920013427734
2019-07-26,38.3259162902832
2019-07-29,37.898582458496094
2019-07-30,37.72123718261719
2019-07-31,37.628353118896484
2019-08-01,36.25191879272461
2019-08-02,35.56791687011719
2019-08-05,34.19147491455078
2019-08-06,34.80792236328125
2019-08-07,34.250587463378906
2019-08-08,34.850135803222656
2019-08-09,35.04436111450195
2019-08-12,34.08169174194336
2019-08-13,34.36035919189453
2019-08-14,33.211917877197266
2019-08-15,33.017704010009766
2019-08-16,33.72702407836914
2019-08-19,34.09014129638672
2019-08-20,33.6932487487793
2019-08-21,33.72702407836914
2019-08-22,34.00569534301758
2019-08-23,33.211917877197266
2019-08-26,33.91279983520508
2019-08-27,33.60036087036133
2019-08-28,34.09858703613281
2019-08-29,34.867034912109375
2019-08-30,35.03592300415039
2019-09-03,34.61369323730469
2019-09-04,35.0696907043457
2019-09-05,35.863468170166016
2019-09-06,35.61858367919922
2019-09-09,36.403907775878906
2019-09-10,36.800804138183594
2019-09-11,37.10479736328125
2019-09-12,37.42568588256836
2019-09-13,38.135013580322266
2019-09-16,37.78879928588867
2019-09-17,37.332794189453125
2019-09-18,37.459468841552734
2019-09-19,37.172367095947266
2019-09-20,36.87680435180664
2019-09-23,36.783912658691406
2019-09-24,35.92258071899414
2019-09-25,36.34479522705078
2019-09-26,35.990142822265625
2019-09-27,36.1759147644043
2019-09-30,36.0323600769043
2019-10-01,34.94302749633789
2019-10-02,33.97190856933594
2019-10-03,33.988800048828125
2019-10-04,34.43635940551758
2019-10-07,34.35192108154297
2019-10-08,33.625694274902344
2019-10-09,34.14925003051758
2019-10-10,34.664363861083984
2019-10-11,35.407470703125
2019-10-14,35.677696228027344
2019-10-15,35.914127349853516
2019-10-16,36.13369369506836
2019-10-17,36.68258285522461
2019-10-18,36.86835479736328
2019-10-21,37.98301696777344
2019-10-22,38.32079315185547
2019-10-23,38.76834487915039
2019-10-24,38.64168930053711
2019-10-25,39.156795501708984
2019-10-28,39.55368423461914
2019-10-29,39.54524612426758
2019-10-30,39.358055114746094
2019-10-31,39.179386138916016
2019-11-01,40.26841735839844
2019-11-04,41.544620513916016
2019-11-05,41.47657012939453
2019-11-06,41.314910888671875
2019-11-07,41.399986267089844
2019-11-08,41.81687927246094
2019-11-11,41.765838623046875
2019-11-12,41.6977653503418
2019-11-13,41.170265197753906
2019-11-14,41.35744094848633
2019-11-15,41.68075180053711
2019-11-18,41.71478271484375
2019-11-19,41.97002410888672
2019-11-20,41.77432632446289
2019-11-21,41.55312728881836
2019-11-22,41.90196228027344
2019-11-25,42.506019592285156
2019-11-26,42.0380859375
2019-11-27,42.35288619995117
2019-11-29,42.09764099121094
2019-12-02,41.757328033447266
2019-12-03,40.93204879760742
2019-12-04,41.55312728881836
2019-12-05,41.74881362915039
2019-12-06,42.36989212036133
2019-12-09,42.19973373413086
2019-12-10,42.25929260253906
2019-12-11,42.07211685180664
2019-12-12,43.127113342285156
2019-12-13,42.74425506591797
2019-12-16,43.15264129638672
2019-12-17,43.30577850341797
2019-12-18,43.101593017578125
2019-12-19,43.27174377441406
2019-12-20,43.127113342285156
2019-12-23,43.15264129638672
2019-12-24,43.127113342285156
2019-12-26,43.48444366455078
2019-12-27,43.46743392944336
2019-12-30,43.35682678222656
2019-12-31,43.49295425415039
2020-01-02,44.275691986083984
2020-01-03,43.5610237121582
2020-01-06,43.407875061035156
2020-01-07,43.32280349731445
2020-01-08,43.875816345214844
2020-01-09,44.29270553588867
2020-01-10,44.420326232910156
2020-01-13,44.90529251098633
2020-01-14,44.973350524902344
2020-01-15,45.04141616821289
2020-01-16,48.01921463012695
2020-01-17,48.92957305908203
2020-01-21,47.576805114746094
2020-01-22,47.5257568359375
2020-01-23,47.2449836730957
2020-01-24,46.411197662353516
2020-01-27,45.186058044433594
2020-01-28,45.96028137207031
2020-01-29,45.67100143432617
2020-01-30,46.090641021728516
2020-01-31,44.754676818847656
2020-02-03,45.04584503173828
2020-02-04,46.26192092895508
2020-02-05,47.09260559082031
2020-02-06,47.10973358154297
2020-02-07,47.12685775756836
2020-02-10,47.40090560913086
2020-02-11,47.76914596557617
2020-02-12,48.111698150634766
2020-02-13,47.897605895996094
2020-02-14,47.820526123046875
2020-02-18,47.546485900878906
2020-02-19,48.2230339050293
2020-02-20,46.03068542480469
2020-02-21,44.89168930053711
2020-02-24,42.54521179199219
2020-02-25,41.132164001464844
2020-02-26,40.45562744140625
2020-02-27,38.888431549072266
2020-02-28,38.563011169433594
2020-03-02,39.804771423339844
2020-03-03,38.02348327636719
2020-03-04,38.74285125732422
2020-03-05,36.47343063354492
2020-03-06,35.831146240234375
2020-03-09,32.11442947387695
2020-03-10,33.827205657958984
2020-03-11,31.574907302856445
2020-03-12,26.813411712646484
2020-03-13,32.11442947387695
2020-03-16,27.104581832885742
2020-03-17,28.93724250793457
2020-03-18,26.333837509155273
2020-03-19,26.479419708251953
2020-03-20,25.408939361572266
2020-03-23,23.816062927246094
2020-03-24,28.4491024017334
2020-03-25,29.1085205078125
2020-03-26,30.581499099731445
2020-03-27,29.125642776489258
2020-03-30,29.836448669433594
2020-03-31,29.117084503173828
2020-04-01,27.078889846801758
2020-04-02,29.03144645690918
2020-04-03,28.988624572753906
2020-04-06,31.69480323791504
2020-04-07,31.63485336303711
2020-04-08,33.71586227416992
2020-04-09,35.18027877807617
2020-04-13,33.895721435546875
2020-04-14,34.13550567626953
2020-04-15,32.88517761230469
2020-04-16,32.850929260253906
2020-04-17,33.4760856628418
2020-04-20,32.850929260253906
2020-04-21,31.643421173095703
2020-04-22,32.379913330078125
2020-04-23,32.08873748779297
2020-04-24,32.51693344116211
2020-04-27,33.664485931396484
2020-04-28,34.366722106933594
2020-04-29,35.23927688598633
2020-04-30,34.06434631347656
2020-05-01,33.17451477050781
2020-05-04,32.906700134277344
2020-05-05,32.81166458129883
2020-05-06,32.224205017089844
2020-05-07,33.52872848510742
2020-05-08,34.62590408325195
2020-05-11,34.4099235534668
2020-05-12,33.191795349121094
2020-05-13,31.95638656616211
2020-05-14,32.66481018066406
2020-05-15,32.215572357177734
2020-05-18,34.79868698120117
2020-05-19,33.977962493896484
2020-05-20,35.47254943847656
2020-05-21,34.81596374511719
2020-05-22,34.66910171508789
2020-05-26,37.74464797973633
2020-05-27,40.483272552490234
2020-05-28,38.358028411865234
2020-05-29,38.185245513916016
2020-06-01,38.61720275878906
2020-06-02,39.37746810913086
2020-06-03,40.52647399902344
2020-06-04,42.06424331665039
2020-06-05,42.789939880371094
2020-06-08,43.325565338134766
2020-06-09,43.54154968261719
2020-06-10,42.06424331665039
2020-06-11,38.50490188598633
2020-06-12,39.98219680786133
2020-06-15,40.949790954589844
2020-06-16,41.951934814453125
2020-06-17,41.26079559326172
2020-06-18,41.10530090332031
2020-06-19,40.543758392333984
2020-06-22,40.93251419067383
2020-06-23,41.373111724853516
2020-06-24,40.5610237121582
2020-06-25,42.1506462097168
2020-06-26,40.647422790527344
2020-06-29,40.81156539916992
2020-06-30,41.727317810058594
2020-07-01,41.13121795654297
2020-07-02,41.286720275878906
2020-07-06,42.17656326293945
2020-07-07,41.02755355834961
2020-07-08,42.254310607910156
2020-07-09,41.04482650756836
2020-07-10,43.02320098876953
2020-07-13,43.386043548583984
2020-07-14,43.627952575683594
2020-07-15,44.36228561401367
2020-07-16,45.47673034667969
2020-07-17,45.27803039550781
2020-07-20,44.8028678894043
2020-07-21,45.25210952758789
2020-07-22,44.05990982055664
2020-07-23,43.67978286743164
2020-07-24,43.35149383544922
2020-07-27,44.336360931396484
2020-07-28,43.42060470581055
2020-07-29,43.70569610595703
2020-07-30,42.58347702026367
2020-07-31,42.5225830078125
2020-08-03,43.02714538574219
2020-08-04,42.853153228759766
2020-08-05,43.296817779541016
2020-08-06,43.01844787597656
2020-08-07,43.8013916015625
2020-08-10,44.0014762878418
2020-08-11,45.04540252685547
2020-08-12,45.5673713684082
2020-08-13,45.393375396728516
2020-08-14,45.49776840209961
2020-08-17,44.61042785644531
2020-08-18,44.2972526550293
2020-08-19,44.68872833251953
2020-08-20,44.19286346435547
2020-08-21,44.4538459777832
2020-08-24,45.558658599853516
2020-08-25,45.2802848815918
2020-08-26,44.9845085144043
2020-08-27,45.767459869384766
2020-08-28,46.01103973388672
2020-08-31,45.462974548339844
2020-09-01,45.741363525390625
2020-09-02,46.324214935302734
2020-09-03,45.889244079589844
2020-09-04,45.85445022583008
2020-09-08,43.64480209350586
2020-09-09,44.419044494628906
2020-09-10,43.74919891357422
2020-09-11,43.8013916015625
2020-09-14,44.497337341308594
2020-09-15,43.83618927001953
2020-09-16,44.497337341308594
2020-09-17,43.714393615722656
2020-09-18,43.56651306152344
2020-09-21,42.07021713256836
2020-09-22,41.43515396118164
2020-09-23,40.38252639770508
2020-09-24,40.547821044921875
2020-09-25,40.921905517578125
2020-09-28,42.08761215209961
2020-09-29,41.09587860107422
2020-09-30,42.06150817871094
2020-10-01,41.113285064697266
2020-10-02,41.7309455871582
2020-10-05,42.27899169921875
2020-10-06,41.53085708618164
2020-10-07,42.37468719482422
2020-10-08,42.626976013183594
2020-10-09,42.47908401489258
2020-10-12,44.14067459106445
2020-10-13,43.87967300415039
2020-10-14,44.0623779296875
2020-10-15,44.6539306640625
2020-10-16,45.106292724609375
2020-10-19,44.3233528137207
2020-10-20,44.77572250366211
2020-10-21,43.82748794555664
2020-10-22,45.03670883178711
2020-10-23,45.12369918823242
2020-10-26,43.775299072265625
2020-10-27,42.27030944824219
2020-10-28,41.38296127319336
2020-10-29,42.17170333862305
2020-10-30,42.198001861572266
2020-11-02,43.27595901489258
2020-11-03,44.853450775146484
2020-11-04,45.072547912597656
2020-11-05,45.74736404418945
2020-11-06,45.309173583984375
2020-11-09,49.095157623291016
2020-11-10,48.85853576660156
2020-11-11,49.3756103515625
2020-11-12,48.683265686035156
2020-11-13,49.61222457885742
2020-11-16,50.92681121826172
2020-11-17,51.540279388427734
2020-11-18,51.540279388427734
2020-11-19,51.38252639770508
2020-11-20,50.66389465332031
2020-11-23,52.81980895996094
2020-11-24,55.73817443847656
2020-11-25,55.632999420166016
2020-11-27,55.9484977722168
2020-11-30,54.186973571777344
2020-12-01,55.457725524902344
2020-12-02,56.10624313354492
2020-12-03,56.14130783081055
2020-12-04,56.96511459350586
2020-12-07,56.316593170166016
2020-12-08,56.009849548339844
2020-12-09,56.412986755371094
2020-12-10,56.47433853149414
2020-12-11,55.4927864074707
2020-12-14,54.23078918457031
2020-12-15,56.04490661621094
2020-12-16,56.29029846191406
2020-12-17,56.67591094970703
2020-12-18,56.24647521972656
2020-12-21,59.44528579711914
2020-12-22,58.40238571166992
2020-12-23,59.778316497802734
2020-12-24,59.67313766479492
2020-12-28,59.63810348510742
2020-12-29,59.340126037597656
2020-12-30,59.45404052734375
2020-12-31,60.058753967285156
2021-01-04,59.88347625732422
2021-01-05,60.90007781982422
2021-01-06,64.57215118408203
2021-01-07,65.67639923095703
2021-01-08,65.94806671142578
2021-01-11,66.6579360961914
2021-01-12,66.4300765991211
2021-01-13,66.21974182128906
2021-01-14,67.01726531982422
2021-01-15,65.9393081665039
2021-01-19,65.72019958496094
2021-01-20,65.58875274658203
2021-01-21,65.466064453125
2021-01-22,64.96651458740234
2021-01-25,63.43284225463867
2021-01-26,62.40746307373047
2021-01-27,59.96234893798828
2021-01-28,61.06346130371094
2021-01-29,59.063846588134766
2021-02-01,59.610008239746094
2021-02-02,62.49931335449219
2021-02-03,62.19100570678711
2021-02-04,63.679718017578125
2021-02-05,64.49894714355469
2021-02-08,65.38865661621094
2021-02-09,65.39746856689453
2021-02-10,65.47672271728516
2021-02-11,64.93939971923828
2021-02-12,65.72338104248047
2021-02-16,66.99188232421875
2021-02-17,66.46334075927734
2021-02-18,65.91718292236328
2021-02-19,66.94783020019531
2021-02-22,68.18107604980469
2021-02-23,68.26917266845703
2021-02-24,70.36569213867188
2021-02-25,69.08840942382812
2021-02-26,67.71421813964844
2021-03-01,69.73145294189453
2021-03-02,71.16730499267578
2021-03-03,72.28604125976562
2021-03-04,71.44918060302734
2021-03-05,71.23777770996094
2021-03-08,71.44036865234375
2021-03-09,71.22016143798828
2021-03-10,73.19335174560547
2021-03-11,73.33429718017578
2021-03-12,74.29447174072266
2021-03-15,73.87165832519531
2021-03-16,72.70886993408203
2021-03-17,73.87165832519531
2021-03-18,73.94210815429688
2021-03-19,73.06123352050781
2021-03-22,72.16271209716797
2021-03-23,69.69622039794922
2021-03-24,69.88118743896484
2021-03-25,70.58592987060547
2021-03-26,70.45376586914062
2021-03-29,68.60389709472656
2021-03-30,69.6697769165039
2021-03-31,68.41011047363281
2021-04-01,68.90341186523438
2021-04-05,68.70962524414062
2021-04-06,69.6697769165039
2021-04-07,69.62572479248047
2021-04-08,70.6475830078125
2021-04-09,71.10562896728516
2021-04-12,70.62997436523438
2021-04-13,70.05736541748047
2021-04-14,71.16730499267578
2021-04-15,71.19373321533203
2021-04-16,69.22933197021484
2021-04-19,70.49781036376953
2021-04-20,68.08419036865234
2021-04-21,69.81072235107422
2021-04-22,68.96508026123047
2021-04-23,71.30824279785156
2021-04-26,71.81036376953125
2021-04-27,72.19794464111328
2021-04-28,72.8762435913086
2021-04-29,73.99088287353516
2021-04-30,73.026611328125
2021-05-03,72.94701385498047
2021-05-04,73.10623168945312
2021-05-05,74.76051330566406
2021-05-06,76.8128662109375
2021-05-07,77.58250427246094
2021-05-10,76.49440002441406
2021-05-11,75.12320709228516
2021-05-12,74.0262680053711
2021-05-13,75.07013702392578
2021-05-14,77.27286529541016
2021-05-17,77.92749786376953
2021-05-18,76.93670654296875
2021-05-19,76.12285614013672
2021-05-20,76.49440002441406
2021-05-21,78.14864349365234
2021-05-24,79.3429183959961
2021-05-25,78.60867309570312
2021-05-26,79.04214477539062
2021-05-27,79.88255310058594
2021-05-28,80.45755767822266
2021-06-01,81.48372650146484
