,ICE
2021-06-04,106.70957946777344
2021-06-07,105.01638793945312
2021-06-08,105.66323852539062
2021-06-09,105.44445037841797
2021-06-10,106.27202606201172
2021-06-11,107.17570495605469
2021-06-14,108.28865814208984
2021-06-15,108.79425811767578
2021-06-16,108.60346221923828
2021-06-17,108.77518463134766
2021-06-18,107.5731430053711
2021-06-21,108.46988677978516
2021-06-22,109.18540954589844
2021-06-23,111.2746810913086
2021-06-24,112.65795135498047
2021-06-25,113.83139038085938
2021-06-28,113.32576751708984
2021-06-29,113.29715728759766
2021-06-30,113.23990631103516
2021-07-01,113.37346649169922
2021-07-02,113.36393737792969
2021-07-06,112.55303192138672
2021-07-07,112.57212829589844
2021-07-08,112.62935638427734
2021-07-09,113.49749755859375
2021-07-12,113.5833511352539
2021-07-13,113.2303695678711
2021-07-14,112.74383544921875
2021-07-15,112.56256866455078
2021-07-16,112.62935638427734
2021-07-19,111.9615478515625
2021-07-20,113.65966796875
2021-07-21,114.69953155517578
2021-07-22,114.83308410644531
2021-07-23,115.77755737304688
2021-07-26,114.89033508300781
2021-07-27,115.48181915283203
2021-07-28,115.73938751220703
2021-07-29,115.26237487792969
2021-07-30,114.31791687011719
2021-08-02,113.93632507324219
2021-08-03,113.64059448242188
2021-08-04,114.03173828125
2021-08-05,113.92678833007812
2021-08-06,114.48011016845703
2021-08-09,114.45149993896484
2021-08-10,114.08898162841797
2021-08-11,113.25899505615234
2021-08-12,112.61026763916016
2021-08-13,111.50362396240234
2021-08-16,112.61026763916016
2021-08-17,112.2000503540039
2021-08-18,110.08216094970703
2021-08-19,111.02661895751953
2021-08-20,111.76119995117188
2021-08-23,112.63887786865234
2021-08-24,111.99971771240234
2021-08-25,111.90430450439453
2021-08-26,112.14281463623047
2021-08-27,112.9632568359375
2021-08-30,113.86956024169922
2021-08-31,114.03173828125
2021-09-01,115.07159423828125
2021-09-02,115.1765365600586
2021-09-03,115.55813598632812
2021-09-07,113.27808380126953
2021-09-08,114.23206329345703
2021-09-09,113.95539855957031
2021-09-10,113.37346649169922
2021-09-13,113.09680938720703
2021-09-14,113.77416229248047
2021-09-15,113.61152648925781
2021-09-16,113.7741470336914
2021-09-17,112.59746551513672
2021-09-20,111.76519775390625
2021-09-21,111.67906951904297
2021-09-22,111.84172058105469
2021-09-23,113.7550277709961
2021-09-24,114.54904174804688
2021-09-27,113.4967269897461
2021-09-28,111.4973373413086
2021-09-29,111.8321533203125
2021-09-30,109.84233856201172
2021-10-01,110.39720153808594
2021-10-04,109.72752380371094
2021-10-05,112.96099853515625
2021-10-06,117.30418395996094
2021-10-07,120.92031860351562
2021-10-08,122.54662322998047
2021-10-11,122.03958892822266
2021-10-12,122.0108871459961
2021-10-13,122.78578186035156
2021-10-14,123.16844940185547
2021-10-15,123.78069305419922
2021-10-18,124.65125274658203
2021-10-19,125.23480224609375
2021-10-20,124.57470703125
2021-10-21,123.99116516113281
2021-10-22,125.89488983154297
2021-10-25,127.27244567871094
2021-10-26,127.92298126220703
2021-10-27,127.1959228515625
2021-10-28,129.61624145507812
2021-10-29,132.45751953125
2021-11-01,131.18515014648438
2021-11-02,132.79234313964844
2021-11-03,131.24256896972656
2021-11-04,130.60162353515625
2021-11-05,130.18064880371094
2021-11-08,129.8649444580078
2021-11-09,129.60667419433594
2021-11-10,128.39175415039062
2021-11-11,128.19082641601562
2021-11-12,129.42491149902344
2021-11-15,129.42491149902344
2021-11-16,130.171142578125
2021-11-17,130.36241149902344
2021-11-18,129.50143432617188
2021-11-19,127.52117156982422
2021-11-22,127.21507263183594
2021-11-23,126.32538604736328
2021-11-24,126.53584289550781
2021-11-26,124.0580825805664
2021-11-29,126.1818618774414
2021-11-30,125.05303192138672
2021-12-01,123.42671203613281
2021-12-02,125.5313720703125
2021-12-03,124.5459976196289
2021-12-06,125.18695831298828
2021-12-07,128.2003936767578
2021-12-08,129.6832275390625
2021-12-09,128.76486206054688
2021-12-10,129.66407775878906
2021-12-13,129.7023468017578
2021-12-14,128.00906372070312
2021-12-15,129.26226806640625
2021-12-16,130.41307067871094
2021-12-17,127.91011810302734
2021-12-20,127.12372589111328
2021-12-21,128.562255859375
2021-12-22,129.69383239746094
2021-12-23,130.26922607421875
2021-12-27,132.1008758544922
2021-12-28,131.9857940673828
2021-12-29,131.61180114746094
2021-12-30,131.17068481445312
2021-12-31,131.16107177734375
2022-01-03,128.4567413330078
2022-01-04,128.57180786132812
2022-01-05,126.9607162475586
2022-01-06,127.69915008544922
2022-01-07,127.78545379638672
2022-01-10,126.10719299316406
2022-01-11,126.53874206542969
2022-01-12,128.0060272216797
2022-01-13,124.24676513671875
2022-01-14,121.40814208984375
2022-01-18,121.19717407226562
2022-01-19,120.65055847167969
2022-01-20,120.94784545898438
2022-01-21,120.48753356933594
2022-01-24,120.1806411743164
2022-01-25,118.86682891845703
2022-01-26,117.14064025878906
2022-01-27,117.38038635253906
2022-01-28,119.25042724609375
2022-01-31,121.4656982421875
2022-02-01,121.83011627197266
2022-02-02,123.73851776123047
2022-02-03,122.64525604248047
2022-02-04,124.4385757446289
2022-02-07,122.4438705444336
2022-02-08,122.35755920410156
2022-02-09,123.7576904296875
2022-02-10,121.52323150634766
2022-02-11,120.76564025878906
2022-02-14,119.72032928466797
2022-02-15,120.08476257324219
2022-02-16,120.56423950195312
2022-02-17,118.19554138183594
2022-02-18,117.83113098144531
2022-02-22,118.07087707519531
2022-02-23,118.61749267578125
2022-02-24,122.67402648925781
2022-02-25,123.20148468017578
2022-02-28,122.86581420898438
2022-03-01,122.51099395751953
2022-03-02,124.62078094482422
2022-03-03,126.01131439208984
2022-03-04,130.1349639892578
2022-03-07,126.9607162475586
2022-03-08,119.55729675292969
2022-03-09,123.4987564086914
2022-03-10,124.24676513671875
2022-03-11,121.17799377441406
2022-03-14,121.04373931884766
2022-03-15,124.91803741455078
2022-03-16,126.59156036376953
2022-03-17,128.49595642089844
2022-03-18,131.6698455810547
2022-03-21,130.775390625
2022-03-22,131.18898010253906
2022-03-23,129.74624633789062
2022-03-24,129.92901611328125
2022-03-25,130.09249877929688
2022-03-28,130.01560974121094
2022-03-29,127.58224487304688
2022-03-30,129.21726989746094
2022-03-31,127.07249450683594
2022-04-01,127.63033294677734
2022-04-04,125.62977600097656
2022-04-05,125.543212890625
2022-04-06,124.19672393798828
2022-04-07,124.91805267333984
2022-04-08,124.92768859863281
2022-04-11,123.20606231689453
2022-04-12,120.06099700927734
2022-04-13,121.02278137207031
2022-04-14,119.77244567871094
2022-04-18,117.93543243408203
2022-04-19,118.23358154296875
2022-04-20,119.11843872070312
2022-04-21,116.098388671875
2022-04-22,112.77056884765625
2022-04-25,112.38585662841797
2022-04-26,109.96214294433594
2022-04-27,112.2415771484375
2022-04-28,114.69416809082031
2022-04-29,111.38558959960938
2022-05-02,109.14461517333984
2022-05-03,110.10640716552734
2022-05-04,105.66291809082031
2022-05-05,97.74732208251953
2022-05-06,95.9968490600586
2022-05-09,93.28459167480469
2022-05-10,92.78445434570312
2022-05-11,90.93782043457031
2022-05-12,91.85150146484375
2022-05-13,94.51569366455078
2022-05-16,93.59236145019531
2022-05-17,95.3332290649414
2022-05-18,91.47642517089844
2022-05-19,92.23624420166016
2022-05-20,93.8905258178711
2022-05-23,94.36180877685547
2022-05-24,94.60225677490234
2022-05-25,93.7943344116211
2022-05-26,95.72754669189453
2022-05-27,98.77644348144531
2022-05-31,98.4782943725586
2022-06-01,98.09355926513672
2022-06-02,98.96881866455078
2022-06-03,97.08368682861328
2022-06-06,97.00674438476562
2022-06-07,97.87235260009766
2022-06-08,97.5068588256836
2022-06-09,95.69869232177734
2022-06-10,94.04440307617188
2022-06-13,93.12108612060547
2022-06-14,90.8133316040039
2022-06-15,92.33895874023438
2022-06-16,91.58580017089844
2022-06-17,87.22135925292969
2022-06-21,90.58159637451172
2022-06-22,90.72644805908203
2022-06-23,93.35282135009766
2022-06-24,94.5405044555664
2022-06-27,95.28398132324219
2022-06-28,93.42041778564453
2022-06-29,93.09212493896484
2022-06-30,90.80367279052734
2022-07-01,91.95272827148438
2022-07-05,92.71553039550781
2022-07-06,92.21343231201172
2022-07-07,93.35282135009766
2022-07-08,92.57070922851562
2022-07-11,91.28648376464844
2022-07-12,90.12776947021484
2022-07-13,91.23819732666016
2022-07-14,90.39813232421875
2022-07-15,92.53207397460938
2022-07-18,91.61476135253906
2022-07-19,93.47834777832031
2022-07-20,95.05225372314453
2022-07-21,96.04681396484375
2022-07-22,95.69920349121094
2022-07-25,95.56401824951172
2022-07-26,94.27980041503906
2022-07-27,94.1542739868164
2022-07-28,99.03047180175781
2022-07-29,98.4800796508789
2022-08-01,96.94481658935547
2022-08-02,97.19586944580078
2022-08-03,99.47464752197266
2022-08-04,103.7425308227539
2022-08-05,101.40581512451172
2022-08-08,100.71058654785156
2022-08-09,101.29959106445312
2022-08-10,102.40036010742188
2022-08-11,102.96039581298828
2022-08-12,105.90543365478516
2022-08-15,105.82818603515625
2022-08-16,107.23794555664062
2022-08-17,107.85591125488281
2022-08-18,108.7442626953125
2022-08-19,105.33573913574219
2022-08-22,104.1191177368164
2022-08-23,102.7865982055664
2022-08-24,103.24043273925781
2022-08-25,103.32733154296875
2022-08-26,100.02501678466797
2022-08-29,98.09385681152344
2022-08-30,97.05101776123047
2022-08-31,97.37931060791016
2022-09-01,98.52837371826172
2022-09-02,97.79452514648438
2022-09-06,96.47166442871094
2022-09-07,98.77942657470703
2022-09-08,99.65811157226562
2022-09-09,99.84156036376953
2022-09-12,100.5078125
2022-09-13,96.42339324951172
2022-09-14,96.42339324951172
2022-09-15,95.36686706542969
2022-09-16,94.28130340576172
2022-09-19,94.0389633178711
2022-09-20,91.9356460571289
2022-09-21,90.73375701904297
2022-09-22,91.16991424560547
2022-09-23,90.37510681152344
2022-09-26,88.77580261230469
2022-09-27,88.68859100341797
2022-09-28,90.19096374511719
2022-09-29,87.96161651611328
2022-09-30,87.57391357421875
2022-10-03,89.968017578125
2022-10-04,91.26686096191406
2022-10-05,90.53990936279297
2022-10-06,90.48172760009766
2022-10-07,87.25405883789062
2022-10-10,87.48668670654297
2022-10-11,88.0003890991211
2022-10-12,87.825927734375
2022-10-13,89.62877655029297
2022-10-14,87.38005065917969
2022-10-17,88.95999145507812
2022-10-18,89.86139678955078
2022-10-19,88.8145751953125
2022-10-20,87.55452728271484
2022-10-21,90.19096374511719
2022-10-24,90.37510681152344
2022-10-25,92.23612976074219
2022-10-26,91.00514221191406
2022-10-27,92.69168853759766
2022-10-28,93.70941925048828
2022-10-31,92.63351440429688
2022-11-01,91.13115692138672
2022-11-02,89.78385925292969
2022-11-03,92.53660583496094
2022-11-04,93.65127563476562
2022-11-07,94.50422668457031
2022-11-08,96.37492370605469
2022-11-09,94.27159881591797
2022-11-10,99.38935852050781
2022-11-11,101.11467742919922
2022-11-14,100.90143585205078
2022-11-15,101.82225036621094
2022-11-16,100.82389831542969
2022-11-17,100.90143585205078
2022-11-18,101.00806427001953
2022-11-21,102.11302185058594
2022-11-22,102.77213287353516
2022-11-23,103.65418243408203
2022-11-25,103.82864379882812
2022-11-28,101.85132598876953
2022-11-29,102.10334014892578
2022-11-30,104.98207092285156
2022-12-01,106.16458129882812
2022-12-02,105.8932113647461
2022-12-05,103.79955291748047
2022-12-06,102.49105072021484
2022-12-07,100.34895324707031
2022-12-08,101.23100280761719
2022-12-09,100.15510559082031
2022-12-12,102.02580261230469
2022-12-13,103.11137390136719
2022-12-14,101.09778594970703
2022-12-15,99.43439483642578
2022-12-16,98.0141830444336
2022-12-19,97.54725646972656
2022-12-20,97.65425872802734
2022-12-21,99.7553939819336
2022-12-22,99.6678466796875
2022-12-23,100.00830078125
2022-12-27,99.32740783691406
2022-12-28,99.4830322265625
2022-12-29,101.26316833496094
2022-12-30,99.79430389404297
2023-01-03,100.4168701171875
2023-01-04,101.09778594970703
2023-01-05,99.78458404541016
2023-01-06,102.0413589477539
2023-01-09,102.37208557128906
2023-01-10,103.74366760253906
2023-01-11,105.72805786132812
2023-01-12,106.05880737304688
2023-01-13,104.69696044921875
2023-01-17,104.48295593261719
2023-01-18,104.7358627319336
2023-01-19,104.00630187988281
2023-01-20,105.52379608154297
2023-01-23,105.70862579345703
2023-01-24,103.35456085205078
2023-01-25,103.58802795410156
2023-01-26,105.24169921875
2023-01-27,104.99851989746094
2023-01-30,103.7533950805664
2023-01-31,104.619140625
2023-02-01,106.03935241699219
2023-02-02,105.37789154052734
2023-02-03,104.72615051269531
2023-02-06,105.36815643310547
2023-02-07,106.37007904052734
2023-02-08,106.27281951904297
2023-02-09,104.60942077636719
2023-02-10,105.74752807617188
2023-02-13,106.2144546508789
2023-02-14,105.44597625732422
2023-02-15,105.67945098876953
2023-02-16,104.21057891845703
2023-02-17,104.1911392211914
2023-02-21,101.32151794433594
2023-02-22,101.44799041748047
2023-02-23,100.93242645263672
2023-02-24,99.71648406982422
2023-02-27,98.74373626708984
2023-02-28,99.02584075927734
2023-03-01,98.15036010742188
2023-03-02,99.9110336303711
2023-03-03,99.68730926513672
2023-03-06,100.42659759521484
2023-03-07,100.15422058105469
2023-03-08,99.81377410888672
2023-03-09,97.37215423583984
2023-03-10,92.79051208496094
2023-03-13,95.00838470458984
2023-03-14,96.15621948242188
2023-03-15,94.86246490478516
2023-03-16,96.9433822631836
2023-03-17,94.76477813720703
2023-03-20,95.78080749511719
2023-03-21,97.42208862304688
2023-03-22,95.15555572509766
2023-03-23,94.30559539794922
2023-03-24,95.24347686767578
2023-03-27,95.79058837890625
2023-03-28,96.81639099121094
2023-03-29,99.32715606689453
2023-03-30,100.36273193359375
2023-03-31,101.88679504394531
2023-04-03,102.99075317382812
2023-04-04,103.5964584350586
2023-04-05,103.77230834960938
2023-04-06,105.75553894042969
2023-04-10,103.92861938476562
2023-04-11,103.68437957763672
2023-04-12,104.62225341796875
2023-04-13,105.03258514404297
2023-04-14,105.03258514404297
2023-04-17,105.50152587890625
2023-04-18,105.0130386352539
2023-04-19,105.84344482421875
2023-04-20,105.27682495117188
2023-04-21,105.85323333740234
2023-04-24,105.44290161132812
2023-04-25,103.88954162597656
2023-04-26,102.19940185546875
2023-04-27,104.94465637207031
2023-04-28,106.41987609863281
2023-05-01,106.11700439453125
2023-05-02,104.64180755615234
2023-05-03,102.41434478759766
2023-05-04,104.29010772705078
2023-05-05,105.81414031982422
2023-05-08,104.74927520751953
2023-05-09,103.76254272460938
2023-05-10,105.9900131225586
2023-05-11,105.71646118164062
2023-05-12,106.08769989013672
2023-05-15,107.32843780517578
2023-05-16,106.48824310302734
2023-05-17,106.09747314453125
2023-05-18,106.04862976074219
2023-05-19,105.54060363769531
2023-05-22,106.66410064697266
2023-05-23,105.40382385253906
2023-05-24,104.1240234375
2023-05-25,102.6878890991211
2023-05-26,102.73674011230469
2023-05-30,101.9942626953125
2023-05-31,103.50853729248047
2023-06-01,103.91885375976562
2023-06-02,105.49176025390625
2023-06-05,105.82392883300781
2023-06-06,105.941162109375
2023-06-07,105.82392883300781
2023-06-08,108.05137634277344
2023-06-09,107.4261245727539
2023-06-12,105.99976348876953
2023-06-13,106.47847747802734
2023-06-14,108.53801727294922
2023-06-15,110.21508026123047
2023-06-16,109.528564453125
2023-06-20,110.00911712646484
2023-06-21,109.05780792236328
2023-06-22,108.54783630371094
2023-06-23,108.94993591308594
2023-06-26,108.00843048095703
2023-06-27,108.73417663574219
2023-06-28,109.56779479980469
2023-06-29,110.11700439453125
2023-06-30,110.90160369873047
2023-07-03,110.7544937133789
2023-07-05,110.14643859863281
2023-07-06,109.84239959716797
2023-07-07,110.12681579589844
2023-07-10,110.98006439208984
2023-07-11,112.20598602294922
2023-07-12,113.15728759765625
2023-07-13,114.78530883789062
2023-07-14,115.24625396728516
2023-07-17,114.39301300048828
2023-07-18,113.8340072631836
2023-07-19,113.4319076538086
2023-07-20,113.40247344970703
2023-07-21,113.98110961914062
2023-07-24,114.03995513916016
2023-07-25,114.29493713378906
2023-07-26,114.48129272460938
2023-07-27,112.71595764160156
2023-07-28,112.912109375
2023-07-31,112.58846282958984
2023-08-01,112.82384490966797
2023-08-02,112.78460693359375
2023-08-03,109.91105651855469
2023-08-04,111.80387115478516
2023-08-07,113.8340072631836
2023-08-08,112.65711975097656
2023-08-09,112.0000228881836
2023-08-10,112.58846282958984
2023-08-11,111.79405975341797
2023-08-14,112.7061538696289
2023-08-15,111.91175842285156
2023-08-16,111.77444458007812
2023-08-17,111.42138671875
2023-08-18,111.55868530273438
2023-08-21,111.66657257080078
2023-08-22,111.06832885742188
2023-08-23,112.61788177490234
2023-08-24,113.03960418701172
2023-08-25,113.56919860839844
2023-08-28,115.2364501953125
2023-08-29,116.28583526611328
2023-08-30,115.62875366210938
2023-08-31,115.71701049804688
2023-09-01,114.75588989257812
2023-09-05,112.4315414428711
2023-09-06,111.42138671875
2023-09-07,113.01018524169922
2023-09-08,112.7453842163086
2023-09-11,112.81401824951172
2023-09-12,113.75553894042969
2023-09-13,114.5205078125
2023-09-14,115.0618667602539
2023-09-15,113.90042114257812
2023-09-18,114.0677490234375
2023-09-19,113.65435028076172
2023-09-20,113.53623962402344
2023-09-21,110.65230560302734
2023-09-22,108.43768310546875
2023-09-25,107.4632568359375
2023-09-26,105.54393005371094
2023-09-27,106.56756591796875
2023-09-28,109.07747650146484
2023-09-29,108.29004669189453
2023-10-02,107.50263214111328
2023-10-03,105.89824676513672
2023-10-04,107.31561279296875
2023-10-05,107.9652328491211
2023-10-06,109.13652801513672
2023-10-09,110.36686706542969
2023-10-10,110.00269317626953
2023-10-11,109.69757080078125
2023-10-12,109.02825164794922
2023-10-13,108.69361114501953
2023-10-16,110.16017150878906
2023-10-17,110.00269317626953
2023-10-18,107.91602325439453
2023-10-19,107.84712982177734
2023-10-20,106.32148742675781
2023-10-23,106.01637268066406
2023-10-24,105.24864196777344
2023-10-25,105.05179595947266
2023-10-26,105.60298156738281
2023-10-27,103.07339477539062
2023-10-30,104.36278533935547
2023-10-31,105.75061798095703
2023-11-01,106.5478744506836
2023-11-02,104.58917999267578
2023-11-03,106.2132339477539
2023-11-06,106.0951156616211
2023-11-07,106.51834869384766
2023-11-08,107.45341491699219
2023-11-09,106.8431625366211
2023-11-10,108.05382537841797
2023-11-13,106.95143127441406
2023-11-14,108.71328735351562
2023-11-15,109.3038558959961
2023-11-16,110.50466918945312
2023-11-17,109.64835357666016
2023-11-20,110.38656616210938
2023-11-21,111.6661148071289
2023-11-22,112.52243041992188
2023-11-24,112.5913314819336
2023-11-27,111.3609848022461
2023-11-28,111.00663757324219
2023-11-29,110.9180679321289
2023-11-30,112.04998779296875
2023-12-01,112.44368743896484
2023-12-04,113.22126007080078
2023-12-05,112.28620910644531
2023-12-06,111.30194091796875
2023-12-07,110.76057434082031
2023-12-08,111.55785369873047
2023-12-11,114.3138198852539
2023-12-12,116.07568359375
2023-12-13,120.05648040771484
2023-12-14,121.82463073730469
2023-12-15,121.59744262695312
2023-12-18,122.05182647705078
2023-12-19,122.25926208496094
2023-12-20,120.8664779663086
2023-12-21,122.7136459350586
2023-12-22,124.18546295166016
2023-12-26,125.1041030883789
2023-12-27,126.2302017211914
2023-12-28,127.03031158447266
2023-12-29,126.86237335205078
2024-01-02,124.90654754638672
2024-01-03,123.28656768798828
2024-01-04,124.08668518066406
2024-01-05,124.25460815429688
2024-01-08,126.8426284790039
2024-01-09,125.48934936523438
2024-01-10,126.09191131591797
2024-01-11,125.22264099121094
2024-01-12,125.41032409667969
2024-01-16,124.4916763305664
2024-01-17,124.29412078857422
2024-01-18,125.0843505859375
2024-01-19,124.90654754638672
2024-01-22,125.74617767333984
2024-01-23,125.58812713623047
2024-01-24,125.48934936523438
2024-01-25,125.73629760742188
2024-01-26,125.7066650390625
2024-01-29,126.61542510986328
2024-01-30,127.4451904296875
2024-01-31,125.77581024169922
2024-02-01,128.14651489257812
2024-02-02,127.12908935546875
2024-02-05,125.20289611816406
2024-02-06,124.78801727294922
2024-02-07,126.51666259765625
2024-02-08,132.48292541503906
2024-02-09,133.8362274169922
2024-02-12,133.80657958984375
2024-02-13,132.76939392089844
2024-02-14,134.99191284179688
2024-02-15,135.2191162109375
2024-02-16,135.44630432128906
2024-02-20,134.76473999023438
2024-02-21,135.02157592773438
2024-02-22,137.58982849121094
2024-02-23,136.69093322753906
2024-02-26,136.2266845703125
2024-02-27,136.93788146972656
2024-02-28,137.14532470703125
2024-02-29,136.73045349121094
2024-03-01,136.8786163330078
2024-03-04,136.38473510742188
2024-03-05,137.71823120117188
2024-03-06,137.7281036376953
2024-03-07,137.15521240234375
2024-03-08,136.967529296875
2024-03-11,135.29815673828125
2024-03-12,135.31790161132812
2024-03-13,135.7920379638672
2024-03-14,134.23609924316406
2024-03-15,133.43336486816406
2024-03-18,133.1955108642578
2024-03-19,134.28565979003906
2024-03-20,134.88031005859375
2024-03-21,136.86236572265625
2024-03-22,135.00912475585938
2024-03-25,134.59288024902344
2024-03-26,135.89114379882812
2024-03-27,135.7523956298828
2024-03-28,136.1983642578125
2024-04-01,135.8019561767578
2024-04-02,136.2677459716797
2024-04-03,136.1587371826172
2024-04-04,135.4748992919922
2024-04-05,136.63441467285156
2024-04-08,135.65328979492188
2024-04-09,133.849609375
2024-04-10,131.7486114501953
2024-04-11,132.28375244140625
2024-04-12,132.3531494140625
2024-04-15,129.3701171875
2024-04-16,128.73585510253906
2024-04-17,129.56832885742188
2024-04-18,129.80615234375
2024-04-19,130.03411865234375
2024-04-22,130.4701690673828
2024-04-23,131.14407348632812
2024-04-24,131.38192749023438
2024-04-25,130.63865661621094
2024-04-26,130.51971435546875
2024-04-29,129.6079559326172
2024-04-30,127.6060562133789
2024-05-01,127.52677917480469
2024-05-02,125.40596008300781
2024-05-03,129.33047485351562
2024-05-06,130.10348510742188
2024-05-07,132.52162170410156
2024-05-08,132.194580078125
2024-05-09,133.74058532714844
2024-05-10,132.7891845703125
2024-05-13,132.54144287109375
2024-05-14,133.18560791015625
2024-05-15,136.63441467285156
2024-05-16,135.88124084472656
2024-05-17,137.15966796875
2024-05-20,135.72265625
2024-05-21,136.039794921875
2024-05-22,135.66319274902344
2024-05-23,134.18655395507812
2024-05-24,135.11813354492188
2024-05-28,132.48196411132812
2024-05-29,130.76747131347656
2024-05-30,132.04591369628906
2024-05-31,132.6999969482422
2024-06-03,132.45223999023438
2024-06-04,133.5522918701172
2024-06-05,134.12709045410156
2024-06-06,133.65139770507812
2024-06-07,132.59097290039062
2024-06-10,132.68017578125
2024-06-11,133.38381958007812
2024-06-12,134.8307342529297
2024-06-13,134.49264526367188
2024-06-14,134.90032958984375
2024-06-17,135.4273223876953
2024-06-18,135.60630798339844
2024-06-20,136.33216857910156
2024-06-21,137.0580291748047
2024-06-24,137.9330291748047
2024-06-25,136.55091857910156
2024-06-26,136.61058044433594
2024-06-27,136.69012451171875
2024-06-28,136.1134033203125
2024-07-01,136.15318298339844
2024-07-02,140.0211181640625
2024-07-03,140.35919189453125
2024-07-05,139.99127197265625
2024-07-08,140.36912536621094
2024-07-09,141.6518096923828
2024-07-10,143.59075927734375
2024-07-11,146.31520080566406
2024-07-12,147.55812072753906
2024-07-15,146.98141479492188
2024-07-16,148.07516479492188
2024-07-17,148.56239318847656
2024-07-18,146.9217529296875
2024-07-19,146.84219360351562
2024-07-22,148.3933563232422
2024-07-23,147.72715759277344
2024-07-24,146.67315673828125
2024-07-25,148.1845245361328
2024-07-26,150.1433563232422
2024-07-29,150.30245971679688
2024-07-30,150.44166564941406
2024-07-31,150.70018005371094
2024-08-01,150.1433563232422
2024-08-02,148.99989318847656
2024-08-05,147.9359588623047
2024-08-06,149.65614318847656
2024-08-07,150.26266479492188
2024-08-08,152.8876953125
2024-08-09,153.2058868408203
2024-08-12,153.0169677734375
2024-08-13,153.7825927734375
2024-08-14,155.23431396484375
2024-08-15,154.61782836914062
2024-08-16,155.6519317626953
2024-08-19,156.37779235839844
2024-08-20,156.85507202148438
2024-08-21,157.21302795410156
2024-08-22,157.7002410888672
2024-08-23,159.1022491455078
2024-08-26,159.40054321289062
2024-08-27,159.68890380859375
2024-08-28,159.85794067382812
2024-08-29,159.31105041503906
2024-08-30,160.63351440429688
2024-09-03,160.52413940429688
2024-09-04,161.5084991455078
2024-09-05,161.67755126953125
2024-09-06,159.57952880859375
2024-09-09,160.78265380859375
2024-09-10,161.05111694335938
2024-09-11,159.08236694335938
2024-09-12,160.225830078125
2024-09-13,160.44459533691406
2024-09-16,161.4416961669922
2024-09-17,162.33909606933594
2024-09-18,160.75369262695312
2024-09-19,158.4104766845703
2024-09-20,159.377685546875
2024-09-23,159.48736572265625
2024-09-24,158.29083251953125
2024-09-25,158.9888153076172
2024-09-26,157.66265869140625
2024-09-27,158.1612091064453
2024-09-30,160.1753692626953
2024-10-01,160.67391967773438
2024-10-02,160.45455932617188
2024-10-03,162.78778076171875
2024-10-04,162.2892303466797
2024-10-07,159.0785369873047
2024-10-08,161.6211700439453
2024-10-09,161.27218627929688
2024-10-10,160.18533325195312
2024-10-11,162.09979248046875
2024-10-14,163.90455627441406
2024-10-15,164.7022247314453
2024-10-16,164.6523895263672
2024-10-17,164.3332977294922
2024-10-18,166.34747314453125
2024-10-21,165.85887145996094
2024-10-22,165.4600372314453
2024-10-23,164.5227508544922
2024-10-24,166.41725158691406
2024-10-25,164.8318634033203
2024-10-28,165.95860290527344
2024-10-29,166.23777770996094
2024-10-30,166.04832458496094
2024-10-31,155.41915893554688
2024-11-01,154.19271850585938
2024-11-04,154.0431671142578
2024-11-05,157.39344787597656
2024-11-06,155.33938598632812
2024-11-07,155.65847778320312
2024-11-08,155.9675750732422
2024-11-11,156.62567138671875
2024-11-12,155.60861206054688
2024-11-13,155.38925170898438
2024-11-14,156.01742553710938
2024-11-15,155.10009765625
2024-11-18,157.23390197753906
2024-11-19,157.47320556640625
2024-11-20,155.3194580078125
2024-11-21,157.89199829101562
2024-11-22,158.8292694091797
2024-11-25,159.1682891845703
2024-11-26,160.0258026123047
2024-11-27,160.72378540039062
2024-11-29,160.49444580078125
2024-12-02,157.8321533203125
2024-12-03,155.8080291748047
2024-12-04,155.6485137939453
2024-12-05,155.91770935058594
2024-12-06,155.47898864746094
2024-12-09,155.61859130859375
2024-12-10,157.9518280029297
2024-12-11,157.72247314453125
2024-12-12,156.09719848632812
2024-12-13,155.1300048828125
2024-12-16,154.5800018310547
2024-12-17,152.7899932861328
