,HWM
2020-07-20,15.509501457214355
2020-07-21,15.924934387207031
2020-07-22,15.964499473571776
2020-07-23,15.57873821258545
2020-07-24,15.380914688110352
2020-07-27,15.074285507202148
2020-07-28,15.15341567993164
2020-07-29,15.103960037231444
2020-07-30,14.965479850769045
2020-07-31,14.619287490844728
2020-08-03,14.965479850769045
2020-08-04,14.856679916381836
2020-08-05,15.905150413513184
2020-08-06,17.09210205078125
2020-08-07,16.77558135986328
2020-08-10,17.715253829956055
2020-08-11,18.081228256225582
2020-08-12,17.893299102783203
2020-08-13,17.289928436279297
2020-08-14,17.35916519165039
2020-08-17,17.161338806152344
2020-08-18,16.74591064453125
2020-08-19,16.933841705322266
2020-08-20,16.75580406188965
2020-08-21,16.726125717163086
2020-08-24,17.250368118286133
2020-08-25,17.250368118286133
2020-08-26,17.003084182739258
2020-08-27,17.24047088623047
2020-08-28,17.814165115356445
2020-08-31,17.32949447631836
2020-09-01,17.349275588989258
2020-09-02,18.140575408935547
2020-09-03,17.53721046447754
2020-09-04,17.507537841796875
2020-09-08,17.11188507080078
2020-09-09,16.933841705322266
2020-09-10,16.79536247253418
2020-09-11,17.606449127197266
2020-09-14,18.190034866333008
2020-09-15,18.011987686157227
2020-09-16,18.57579231262207
2020-09-17,18.2889461517334
2020-09-18,17.507537841796875
2020-09-21,16.696453094482422
2020-09-22,16.894277572631836
2020-09-23,16.26123809814453
2020-09-24,16.290908813476562
2020-09-25,16.488739013671875
2020-09-28,17.003084182739258
2020-09-29,17.11188507080078
2020-09-30,16.538190841674805
2020-10-01,17.042644500732422
2020-10-02,17.685575485229492
2020-10-05,17.982318878173828
2020-10-06,17.339387893676758
2020-10-07,17.9130802154541
2020-10-08,18.526336669921875
2020-10-09,18.10101318359375
2020-10-12,17.992210388183594
2020-10-13,17.65590476989746
2020-10-14,18.061450958251953
2020-10-15,18.29883575439453
2020-10-16,18.387859344482425
2020-10-19,18.407642364501953
2020-10-20,18.021881103515625
2020-10-21,17.942750930786133
2020-10-22,18.645030975341797
2020-10-23,18.74394416809082
2020-10-26,18.081228256225582
2020-10-27,17.339387893676758
2020-10-28,16.498626708984375
2020-10-29,17.022865295410156
2020-10-30,17.062427520751953
2020-11-02,17.65590476989746
2020-11-03,18.42742156982422
2020-11-04,17.972421646118164
2020-11-05,18.635143280029297
2020-11-06,18.645030975341797
2020-11-09,22.18610382080078
2020-11-10,22.749906539916992
2020-11-11,22.037736892700195
2020-11-12,21.206872940063477
2020-11-13,22.116870880126953
2020-11-16,22.92795181274414
2020-11-17,23.244464874267575
2020-11-18,22.937835693359375
2020-11-19,23.31370735168457
2020-11-20,23.6895751953125
2020-11-23,24.05554962158203
2020-11-24,24.96554946899414
2020-11-25,24.283050537109375
2020-11-27,24.332508087158203
2020-11-30,23.204906463623047
2020-12-01,23.511533737182617
2020-12-02,23.996204376220703
2020-12-03,24.77761459350586
2020-12-04,25.094135284423828
2020-12-07,25.30185317993164
2020-12-08,25.173267364501953
2020-12-09,25.173267364501953
2020-12-10,25.845869064331055
2020-12-11,26.142608642578125
2020-12-14,26.51848030090332
2020-12-15,26.647062301635746
2020-12-16,26.538257598876953
2020-12-17,26.666845321655273
2020-12-18,26.97347640991211
2020-12-21,26.172283172607425
2020-12-22,26.172283172607425
2020-12-23,27.468042373657227
2020-12-24,27.082279205322266
2020-12-28,27.428470611572266
2020-12-29,27.665864944458008
2020-12-30,28.051624298095703
2020-12-31,28.22966766357422
2021-01-04,26.57782745361328
2021-01-05,27.606517791748047
2021-01-06,27.72521209716797
2021-01-07,27.438364028930664
2021-01-08,27.606517791748047
2021-01-11,27.90325355529785
2021-01-12,28.556081771850582
2021-01-13,27.824121475219727
2021-01-14,28.279123306274418
2021-01-15,27.646080017089844
2021-01-19,27.448257446289062
2021-01-20,27.10206413269043
2021-01-21,26.627283096313477
2021-01-22,26.469022750854492
2021-01-25,25.549131393432617
2021-01-26,24.728160858154297
2021-01-27,23.3433837890625
2021-01-28,24.490768432617188
2021-01-29,24.312728881835938
2021-02-01,24.77761459350586
2021-02-02,25.826091766357425
2021-02-03,26.567934036254883
2021-02-04,27.042720794677734
2021-02-05,26.834997177124023
2021-02-08,27.438364028930664
2021-02-09,27.458147048950195
2021-02-10,28.02194595336914
2021-02-11,28.437379837036133
2021-02-12,27.972497940063477
2021-02-16,28.071401596069336
2021-02-17,28.328577041625977
2021-02-18,27.50760078430176
2021-02-19,28.368144989013672
2021-02-22,28.338470458984375
2021-02-23,28.7637939453125
2021-02-24,29.812267303466797
2021-02-25,28.041736602783203
2021-02-26,27.80434226989746
2021-03-01,28.635208129882812
2021-03-02,28.664880752563477
2021-03-03,29.97052764892578
2021-03-04,29.228679656982425
2021-03-05,30.039766311645508
2021-03-08,29.485857009887695
2021-03-09,29.436399459838867
2021-03-10,31.108020782470703
2021-03-11,31.286069869995117
2021-03-12,31.20693588256836
2021-03-15,31.474000930786133
2021-03-16,30.8013973236084
2021-03-17,31.810300827026367
2021-03-18,31.41465187072754
2021-03-19,31.474000930786133
2021-03-22,31.20693588256836
2021-03-23,30.039766311645508
2021-03-24,30.01998519897461
2021-03-25,31.009113311767575
2021-03-26,31.642152786254883
2021-03-29,31.177263259887695
2021-03-30,31.41465187072754
2021-03-31,31.780630111694336
2021-04-01,31.474000930786133
2021-04-05,31.72127914428711
2021-04-06,31.058568954467773
2021-04-07,31.45421981811523
2021-04-08,31.464107513427734
2021-04-09,31.87954330444336
2021-04-12,31.96855926513672
2021-04-13,31.7905216217041
2021-04-14,32.1960563659668
2021-04-15,31.99823951721191
2021-04-16,32.34443283081055
2021-04-19,32.21585464477539
2021-04-20,30.66291618347168
2021-04-21,31.58280563354492
2021-04-22,31.078351974487305
2021-04-23,31.612476348876953
2021-04-26,31.869659423828125
2021-04-27,31.681716918945312
2021-04-28,31.770742416381836
2021-04-29,31.7905216217041
2021-04-30,31.612476348876953
2021-05-03,31.681716918945312
2021-05-04,31.83997344970703
2021-05-05,31.99823951721191
2021-05-06,31.85975646972656
2021-05-07,33.20497512817383
2021-05-10,32.225738525390625
2021-05-11,32.04770278930664
2021-05-12,31.53335189819336
2021-05-13,31.99823951721191
2021-05-14,32.88844299316406
2021-05-17,33.343448638916016
2021-05-18,33.353336334228516
2021-05-19,33.22475814819336
2021-05-20,33.422576904296875
2021-05-21,33.392906188964844
2021-05-24,33.669857025146484
2021-05-25,33.402801513671875
2021-05-26,33.650081634521484
2021-05-27,35.09420394897461
2021-05-28,35.09420394897461
2021-06-01,35.22279357910156
2021-06-02,35.024967193603516
2021-06-03,34.451271057128906
2021-06-04,34.8172492980957
2021-06-07,34.91616439819336
2021-06-08,35.34148025512695
2021-06-09,34.64909362792969
2021-06-10,34.62931442260742
2021-06-11,34.98540496826172
2021-06-14,34.579856872558594
2021-06-15,34.62931442260742
2021-06-16,34.5501823425293
2021-06-17,33.650081634521484
2021-06-18,32.82910919189453
2021-06-21,33.69953918457031
2021-06-22,33.44236755371094
2021-06-23,33.44236755371094
2021-06-24,34.2039909362793
2021-06-25,34.4611701965332
2021-06-28,33.5116081237793
2021-06-29,33.30388259887695
2021-06-30,34.095191955566406
2021-07-01,34.243553161621094
2021-07-02,34.065513610839844
2021-07-06,33.14562225341797
2021-07-07,32.878570556640625
2021-07-08,32.581817626953125
2021-07-09,33.58084487915039
2021-07-12,33.501705169677734
2021-07-13,32.53236770629883
2021-07-14,32.4433479309082
2021-07-15,32.05759048461914
2021-07-16,31.31574249267578
2021-07-19,30.158462524414062
2021-07-20,31.543237686157227
2021-07-21,32.51258087158203
2021-07-22,31.97845458984375
2021-07-23,32.02791213989258
2021-07-26,32.156494140625
2021-07-27,32.37410354614258
2021-07-28,32.4532356262207
2021-07-29,32.740081787109375
2021-07-30,32.46312713623047
2021-08-02,32.37410354614258
2021-08-03,32.641178131103516
2021-08-04,30.36617851257324
2021-08-05,31.32625961303711
2021-08-06,31.41533851623535
2021-08-09,31.23717880249023
2021-08-10,31.9695987701416
2021-08-11,32.672340393066406
2021-08-12,32.345726013183594
2021-08-13,31.79145050048828
2021-08-16,31.65287971496582
2021-08-17,31.157995223999023
2021-08-18,31.900327682495117
2021-08-19,31.425233840942383
2021-08-20,31.484619140625
2021-08-23,31.87062644958496
2021-08-24,32.187355041503906
2021-08-25,32.60305404663086
2021-08-26,31.88052749633789
2021-08-27,32.45458984375
2021-08-30,31.454927444458008
2021-08-31,31.425233840942383
2021-09-01,31.573699951171875
2021-09-02,31.563800811767575
2021-09-03,31.04912376403809
2021-09-07,30.94024658203125
2021-09-08,30.771984100341797
2021-09-09,31.346052169799805
2021-09-10,30.90065574645996
2021-09-13,31.920116424560547
2021-09-14,31.26687240600586
2021-09-15,31.682573318481445
2021-09-16,31.118408203125
2021-09-17,30.67300796508789
2021-09-20,30.623523712158203
2021-09-21,30.28700065612793
2021-09-22,30.79178047180176
2021-09-23,31.385639190673828
2021-09-24,31.20748519897461
2021-09-27,32.66245651245117
2021-09-28,32.078487396240234
2021-09-29,31.583595275878903
2021-09-30,30.880861282348633
2021-10-01,32.098289489746094
2021-10-04,31.553905487060547
2021-10-05,31.781551361083984
2021-10-06,31.633087158203125
2021-10-07,31.811241149902344
2021-10-08,31.316360473632812
2021-10-11,31.098609924316406
2021-10-12,31.08871078491211
2021-10-13,31.029327392578125
2021-10-14,30.574031829833984
2021-10-15,31.009531021118164
2021-10-18,30.58393096923828
2021-10-19,30.564128875732425
2021-10-20,30.623523712158203
2021-10-21,30.4057674407959
2021-10-22,30.148427963256836
2021-10-25,30.059349060058594
2021-10-26,29.65354347229004
2021-10-27,29.079479217529297
2021-10-28,29.39620780944824
2021-10-29,29.386308670043945
2021-11-01,30.18802261352539
2021-11-02,30.36617660522461
2021-11-03,30.11873435974121
2021-11-04,30.70308494567871
2021-11-05,33.080101013183594
2021-11-08,32.44622039794922
2021-11-09,32.773067474365234
2021-11-10,31.980741500854492
2021-11-11,31.69350814819336
2021-11-12,31.663795471191406
2021-11-15,32.73344802856445
2021-11-16,31.406286239624023
2021-11-17,31.178485870361328
2021-11-18,31.020021438598633
2021-11-19,29.890939712524418
2021-11-22,29.98998260498047
2021-11-23,30.485197067260746
2021-11-24,30.43567276000977
2021-11-26,28.47463607788086
2021-11-29,28.227031707763672
2021-11-30,27.860576629638672
2021-12-01,27.147470474243164
2021-12-02,28.524154663085938
2021-12-03,28.78166961669922
2021-12-06,30.1385440826416
2021-12-07,30.53471565246582
2021-12-08,30.782320022583008
2021-12-09,30.554521560668945
2021-12-10,30.564428329467773
2021-12-13,29.791900634765625
2021-12-14,29.395729064941406
2021-12-15,29.7027587890625
2021-12-16,29.197641372680664
2021-12-17,29.673049926757812
2021-12-20,28.979751586914062
2021-12-21,30.297014236450195
2021-12-22,30.009790420532227
2021-12-23,30.83184242248535
2021-12-27,31.04973793029785
2021-12-28,31.336952209472656
2021-12-29,31.32705307006836
2021-12-30,31.336952209472656
2021-12-31,31.52513313293457
2022-01-03,32.020347595214844
2022-01-04,33.208858489990234
2022-01-05,33.000858306884766
2022-01-06,33.327701568603516
2022-01-07,33.68424987792969
2022-01-10,33.65454864501953
2022-01-11,33.59511184692383
2022-01-12,33.58522415161133
2022-01-13,34.05070877075195
2022-01-14,34.73411178588867
2022-01-18,33.99128723144531
2022-01-19,33.505985260009766
2022-01-20,33.258384704589844
2022-01-21,32.317474365234375
2022-01-24,32.50565719604492
2022-01-25,31.921306610107425
2022-01-26,31.31714630126953
2022-01-27,30.34653091430664
2022-01-28,30.46538543701172
2022-01-31,30.792224884033203
2022-02-01,31.31714630126953
2022-02-02,32.29766845703125
2022-02-03,32.228302001953125
2022-02-04,31.891342163085938
2022-02-07,32.53551483154297
2022-02-08,33.209415435791016
2022-02-09,34.16080856323242
2022-02-10,34.249996185302734
2022-02-11,34.0319709777832
2022-02-14,33.76439666748047
2022-02-15,34.6761360168457
2022-02-16,35.40950393676758
2022-02-17,34.66623306274414
2022-02-18,34.249996185302734
2022-02-22,34.10133743286133
2022-02-23,33.50672912597656
2022-02-24,34.07160949707031
2022-02-25,35.4293212890625
2022-02-28,35.59779739379883
2022-03-01,32.81299591064453
2022-03-02,34.814884185791016
2022-03-03,34.53739547729492
2022-03-04,33.546363830566406
2022-03-07,32.129188537597656
2022-03-08,32.63461685180664
2022-03-09,33.675201416015625
2022-03-10,33.972503662109375
2022-03-11,33.42744445800781
2022-03-14,33.12022399902344
2022-03-15,33.79412078857422
2022-03-16,34.616676330566406
2022-03-17,34.626583099365234
2022-03-18,35.40950393676758
2022-03-21,35.55815887451172
2022-03-22,36.985233306884766
2022-03-23,36.40052795410156
2022-03-24,36.68793487548828
2022-03-25,36.6681022644043
2022-03-28,36.16268539428711
2022-03-29,36.5491828918457
2022-03-30,36.11313247680664
2022-03-31,35.61761474609375
2022-04-01,35.994205474853516
2022-04-04,35.498695373535156
2022-04-05,34.1409797668457
2022-04-06,33.85358428955078
2022-04-07,34.11125183105469
2022-04-08,34.21035385131836
2022-04-11,33.92295837402344
2022-04-12,34.36892318725586
2022-04-13,34.96354293823242
2022-04-14,35.161739349365234
2022-04-18,35.122100830078125
2022-04-19,36.31134033203125
2022-04-20,36.50954818725586
2022-04-21,35.350040435791016
2022-04-22,34.64640426635742
2022-04-25,34.507659912109375
2022-04-26,33.95269012451172
2022-04-27,34.09143829345703
2022-04-28,34.636497497558594
2022-04-29,33.81393814086914
2022-05-02,33.53645706176758
2022-05-03,34.6761360168457
2022-05-04,36.232051849365234
2022-05-05,35.12149429321289
2022-05-06,34.73478698730469
2022-05-09,32.98961639404297
2022-05-10,33.693634033203125
2022-05-11,33.25734329223633
2022-05-12,32.573158264160156
2022-05-13,33.50523376464844
2022-05-16,33.7729606628418
2022-05-17,34.94301223754883
2022-05-18,33.30691909790039
2022-05-19,33.16809844970703
2022-05-20,32.88053894042969
2022-05-23,34.01093292236328
2022-05-24,33.425907135009766
2022-05-25,33.66388702392578
2022-05-26,34.31832504272461
2022-05-27,35.726348876953125
2022-05-31,35.46855163574219
2022-06-01,35.379302978515625
2022-06-02,36.67826843261719
2022-06-03,36.321292877197266
2022-06-06,36.34113311767578
2022-06-07,37.11455535888672
2022-06-08,36.16265106201172
2022-06-09,34.873592376708984
2022-06-10,33.693634033203125
2022-06-13,31.918720245361328
2022-06-14,31.928632736206055
2022-06-15,32.434329986572266
2022-06-16,30.54043197631836
2022-06-17,31.254364013671875
2022-06-21,31.3931827545166
2022-06-22,31.16512107849121
2022-06-23,30.441274642944336
2022-06-24,31.90880012512207
2022-06-27,31.531999588012695
2022-06-28,31.611326217651367
2022-06-29,31.056049346923828
2022-06-30,31.184953689575195
2022-07-01,31.531999588012695
2022-07-05,30.837900161743164
2022-07-06,31.670825958251953
2022-07-07,32.27568054199219
2022-07-08,32.46408462524414
2022-07-11,32.66239547729492
2022-07-12,33.12843322753906
2022-07-13,32.900367736816406
2022-07-14,32.7714729309082
2022-07-15,33.03919219970703
2022-07-18,32.72188949584961
2022-07-19,34.18941879272461
2022-07-20,34.55630111694336
2022-07-21,34.45713806152344
2022-07-22,34.0704345703125
2022-07-25,34.53646469116211
2022-07-26,34.53646469116211
2022-07-27,34.873592376708984
2022-07-28,35.736270904541016
2022-07-29,36.81707763671875
2022-08-01,37.03522109985352
2022-08-02,36.88648986816406
2022-08-03,36.91624069213867
2022-08-04,36.8170280456543
2022-08-05,36.767425537109375
2022-08-08,37.26347732543945
2022-08-09,37.14442443847656
2022-08-10,37.610721588134766
2022-08-11,37.928184509277344
2022-08-12,38.24565505981445
2022-08-15,38.4143180847168
2022-08-16,38.42424011230469
2022-08-17,38.14645004272461
2022-08-18,38.13652420043945
2022-08-19,37.30315399169922
2022-08-22,36.19200134277344
2022-08-23,36.39042663574219
2022-08-24,36.737667083740234
2022-08-25,37.48173522949219
2022-08-26,36.370574951171875
2022-08-29,36.31105422973633
2022-08-30,35.58681869506836
2022-08-31,35.15029525756836
2022-09-01,34.77329635620117
2022-09-02,34.743534088134766
2022-09-06,34.45581817626953
2022-09-07,35.080848693847656
2022-09-08,35.56698226928711
2022-09-09,36.12255859375
2022-09-12,36.72773742675781
2022-09-13,34.922115325927734
2022-09-14,35.04115676879883
2022-09-15,34.0192985534668
2022-09-16,33.344661712646484
2022-09-19,33.94984436035156
2022-09-20,34.00937271118164
2022-09-21,33.166080474853516
2022-09-22,32.5311393737793
2022-09-23,31.578716278076172
2022-09-26,30.79495429992676
2022-09-27,30.85447883605957
2022-09-28,31.59855842590332
2022-09-29,30.69574546813965
2022-09-30,30.685819625854492
2022-10-03,31.83666229248047
2022-10-04,33.245452880859375
2022-10-05,33.06687545776367
2022-10-06,32.93790054321289
2022-10-07,32.283111572265625
2022-10-10,32.67994689941406
2022-10-11,32.739471435546875
2022-10-12,31.856508255004883
2022-10-13,32.63034439086914
2022-10-14,32.03508377075195
2022-10-17,32.67002868652344
2022-10-18,33.344661712646484
2022-10-19,33.96969223022461
2022-10-20,33.751426696777344
2022-10-21,35.09077072143555
2022-10-24,35.12053298950195
2022-10-25,35.289188385009766
2022-10-26,34.435977935791016
2022-10-27,34.81298065185547
2022-10-28,35.88445281982422
2022-10-31,35.269344329833984
2022-11-01,36.20192337036133
2022-11-02,35.06100082397461
2022-11-03,34.99147415161133
2022-11-04,35.79599380493164
2022-11-07,36.36213684082031
2022-11-08,36.590579986572266
2022-11-09,36.09395980834961
2022-11-10,38.04069137573242
2022-11-11,37.17658233642578
2022-11-14,36.4018669128418
2022-11-15,36.30253982543945
2022-11-16,36.590579986572266
2022-11-17,36.22308349609375
2022-11-18,36.84881210327149
2022-11-21,37.01766204833984
2022-11-22,37.971160888671875
2022-11-23,37.7625846862793
2022-11-25,37.78245544433594
2022-11-28,36.779293060302734
2022-11-29,36.96800231933594
2022-11-30,37.41495132446289
2022-12-01,38.14994430541992
2022-12-02,38.81541442871094
2022-12-05,38.27906799316406
2022-12-06,37.61360168457031
2022-12-07,37.61360168457031
2022-12-08,37.385162353515625
2022-12-09,37.74272155761719
2022-12-12,38.61676406860352
2022-12-13,38.94453048706055
2022-12-14,38.73595428466797
2022-12-15,37.673194885253906
2022-12-16,37.87184524536133
2022-12-19,37.32556915283203
2022-12-20,38.02082443237305
2022-12-21,38.78561019897461
2022-12-22,38.27906799316406
2022-12-23,38.79554748535156
2022-12-27,39.133243560791016
2022-12-28,38.45784759521485
2022-12-29,39.12331008911133
2022-12-30,39.1431770324707
2023-01-03,38.79554748535156
2023-01-04,39.28221893310547
2023-01-05,39.05379104614258
2023-01-06,40.186073303222656
2023-01-09,39.80864715576172
2023-01-10,40.27545166015625
2023-01-11,40.11653900146485
2023-01-12,40.3946418762207
2023-01-13,40.474098205566406
2023-01-17,40.335052490234375
2023-01-18,39.262359619140625
2023-01-19,38.16981506347656
2023-01-20,38.437984466552734
2023-01-23,39.16304397583008
2023-01-24,39.1431770324707
2023-01-25,39.34182357788086
2023-01-26,40.54362869262695
2023-01-27,40.12647247314453
2023-01-30,39.91789627075195
2023-01-31,40.414512634277344
2023-02-01,40.315189361572266
2023-02-02,39.95762252807617
2023-02-03,39.59012985229492
2023-02-06,39.689449310302734
2023-02-07,40.5833625793457
2023-02-08,40.56349563598633
2023-02-09,40.21552276611328
2023-02-10,40.285118103027344
2023-02-13,40.84187316894531
2023-02-14,42.770626068115234
2023-02-15,43.15836715698242
2023-02-16,42.70103454589844
2023-02-17,42.770626068115234
2023-02-21,41.84601593017578
2023-02-22,41.7465934753418
2023-02-23,41.7863655090332
2023-02-24,41.71677017211914
2023-02-27,42.07468032836914
2023-02-28,41.93549346923828
2023-03-01,42.551902770996094
2023-03-02,43.09871292114258
2023-03-03,43.496395111083984
2023-03-06,43.50634002685547
2023-03-07,43.09871292114258
2023-03-08,43.47651290893555
2023-03-09,41.816192626953125
2023-03-10,40.6032600402832
2023-03-13,39.79795837402344
2023-03-14,40.543609619140625
2023-03-15,39.1517219543457
2023-03-16,40.21552276611328
2023-03-17,38.98271179199219
2023-03-20,39.25114440917969
2023-03-21,40.31494140625
2023-03-22,40.27517318725586
2023-03-23,39.95703125
2023-03-24,40.01668930053711
2023-03-27,40.52372741699219
2023-03-28,40.88164520263672
2023-03-29,41.56764221191406
2023-03-30,41.69688034057617
2023-03-31,42.12439727783203
2023-04-03,42.72091293334961
2023-04-04,41.87584686279297
2023-04-05,41.86589813232422
2023-04-06,41.30914688110352
2023-04-10,41.87584686279297
2023-04-11,42.41271209716797
2023-04-12,43.15836715698242
2023-04-13,43.26772689819336
2023-04-14,42.29341125488281
2023-04-17,42.621490478515625
2023-04-18,43.1086540222168
2023-04-19,43.02911758422851
2023-04-20,42.9495849609375
2023-04-21,42.68115234375
2023-04-24,43.01917266845703
2023-04-25,42.74080276489258
2023-04-26,42.164161682128906
2023-04-27,43.47651290893555
2023-04-28,44.033260345458984
2023-05-01,44.0432014465332
2023-05-02,44.69938278198242
2023-05-03,44.440887451171875
2023-05-04,43.05770492553711
2023-05-05,43.784122467041016
2023-05-08,43.595062255859375
2023-05-09,44.54039764404297
2023-05-10,44.0428466796875
2023-05-11,43.74431991577149
2023-05-12,43.74431991577149
2023-05-15,44.3115234375
2023-05-16,44.022953033447266
2023-05-17,44.450836181640625
2023-05-18,44.95833587646485
2023-05-19,44.73941421508789
2023-05-22,44.600101470947266
2023-05-23,43.55525207519531
2023-05-24,43.02785873413086
2023-05-25,43.04775619506836
2023-05-26,43.28657531738281
2023-05-30,43.26668167114258
2023-05-31,42.54025650024414
2023-06-01,43.51544952392578
2023-06-02,44.9085807800293
2023-06-05,44.5802001953125
2023-06-06,45.06779479980469
2023-06-07,45.9434700012207
2023-06-08,46.12259292602539
2023-06-09,45.714603424072266
2023-06-12,45.95343017578125
2023-06-13,45.78426361083984
2023-06-14,45.47578811645508
2023-06-15,45.81412124633789
2023-06-16,45.75440979003906
2023-06-20,46.341514587402344
2023-06-21,46.928619384765625
2023-06-22,46.33156967163086
2023-06-23,46.12259292602539
2023-06-26,46.45097732543945
2023-06-27,47.864009857177734
2023-06-28,47.87395477294922
2023-06-29,48.52077102661133
2023-06-30,49.31684494018555
2023-07-03,48.88895797729492
2023-07-05,48.66008377075195
2023-07-06,48.7098388671875
2023-07-07,49.15763473510742
2023-07-10,49.99351119995117
2023-07-11,50.45125579833984
2023-07-12,49.416351318359375
2023-07-13,49.46611404418945
2023-07-14,49.15763473510742
2023-07-17,49.95370864868164
2023-07-18,49.85419845581055
2023-07-19,49.49596405029297
2023-07-20,50.14277267456055
2023-07-21,49.66512680053711
2023-07-24,49.824344635009766
2023-07-25,49.97360610961914
2023-07-26,50.23233413696289
2023-07-27,49.93380355834961
2023-07-28,50.182579040527344
2023-07-31,50.88909912109375
2023-08-01,48.7496452331543
2023-08-02,47.81425094604492
2023-08-03,47.98355865478515
2023-08-04,48.85001373291016
2023-08-07,50.24430465698242
2023-08-08,50.294097900390625
2023-08-09,49.58699417114258
2023-08-10,49.63679122924805
2023-08-11,49.238426208496094
2023-08-14,49.019325256347656
2023-08-15,48.57115173339844
2023-08-16,48.65082550048828
2023-08-17,48.411808013916016
2023-08-18,48.581111907958984
2023-08-21,48.371971130371094
2023-08-22,48.491477966308594
2023-08-23,48.93964767456055
2023-08-24,47.923805236816406
2023-08-25,47.98355865478515
2023-08-28,48.660789489746094
2023-08-29,49.10895538330078
2023-08-30,49.51728439331055
2023-08-31,49.26830291748047
2023-09-01,49.48740005493164
2023-09-05,48.113033294677734
2023-09-06,48.232540130615234
2023-09-07,48.00347900390625
2023-09-08,47.45572280883789
2023-09-11,47.64495086669922
2023-09-12,47.52543640136719
2023-09-13,46.88804626464844
2023-09-14,46.898006439208984
2023-09-15,46.48967361450195
2023-09-18,46.898006439208984
2023-09-19,46.92788314819336
2023-09-20,46.35024642944336
2023-09-21,45.88216400146485
2023-09-22,45.61326599121094
2023-09-25,46.11122512817383
2023-09-26,45.62322616577149
2023-09-27,45.892127990722656
2023-09-28,46.290489196777344
2023-09-29,46.06142807006836
2023-10-02,45.23480987548828
2023-10-03,45.33440780639648
2023-10-04,45.533592224121094
2023-10-05,45.4439582824707
2023-10-06,45.77260971069336
2023-10-09,46.23073959350586
2023-10-10,46.27057266235352
2023-10-11,46.28053283691406
2023-10-12,45.26469421386719
2023-10-13,44.189090728759766
2023-10-16,44.41815948486328
2023-10-17,45.05554962158203
2023-10-18,44.16917419433594
2023-10-19,43.53178405761719
2023-10-20,43.262882232666016
2023-10-23,43.3724365234375
2023-10-24,43.32263946533203
2023-10-25,43.05374526977539
2023-10-26,43.29277038574219
2023-10-27,42.91431427001953
2023-10-30,43.4222297668457
2023-10-31,43.92019271850586
2023-11-01,44.53767013549805
2023-11-02,48.05326843261719
2023-11-03,47.78437805175781
2023-11-06,48.53131484985352
2023-11-07,48.07319641113281
2023-11-08,48.14290618896485
2023-11-09,48.61147689819336
2023-11-10,49.399070739746094
2023-11-13,50.18666458129883
2023-11-14,51.35309982299805
2023-11-15,51.39297866821289
2023-11-16,51.3730354309082
2023-11-17,51.31322479248047
2023-11-20,51.32319259643555
2023-11-21,51.861549377441406
2023-11-22,52.120750427246094
2023-11-24,52.11078643798828
2023-11-27,52.459720611572266
2023-11-28,51.7917594909668
2023-11-29,51.43285369873047
2023-11-30,52.43978118896485
2023-12-01,52.738868713378906
2023-12-04,52.74883270263672
2023-12-05,52.02105712890625
2023-12-06,52.15066146850586
2023-12-07,52.57935333251953
2023-12-08,53.0977668762207
2023-12-11,53.496551513671875
2023-12-12,53.97509002685547
2023-12-13,54.04487228393555
2023-12-14,52.619232177734375
2023-12-15,52.6391716003418
2023-12-18,53.027976989746094
2023-12-19,53.48657989501953
2023-12-20,52.55941390991211
2023-12-21,53.30712890625
2023-12-22,53.40682601928711
2023-12-26,53.676002502441406
2023-12-27,53.88536071777344
2023-12-28,53.9451789855957
2023-12-29,53.95514678955078
2024-01-02,53.56633758544922
2024-01-03,52.59928894042969
2024-01-04,52.43978118896485
2024-01-05,53.66603088378906
2024-01-08,53.92524337768555
2024-01-09,53.5463981628418
2024-01-10,55.400733947753906
2024-01-11,55.34091567993164
2024-01-12,55.37082290649414
2024-01-16,53.496551513671875
2024-01-17,53.40682601928711
2024-01-18,55.02188873291016
2024-01-19,55.570220947265625
2024-01-22,55.899208068847656
2024-01-23,56.25811004638672
2024-01-24,56.16838455200195
2024-01-25,55.10164642333984
2024-01-26,55.26115798950195
2024-01-29,55.61008834838867
2024-01-30,55.80948257446289
2024-01-31,56.088626861572266
2024-02-01,57.20521926879883
2024-02-02,57.544185638427734
2024-02-05,57.61397171020508
2024-02-06,58.25202178955078
2024-02-07,58.91001510620117
2024-02-08,59.03972244262695
2024-02-09,58.47097396850586
2024-02-12,58.70047378540039
2024-02-13,61.843536376953125
2024-02-14,63.240455627441406
2024-02-15,63.13069915771485
2024-02-16,62.68168640136719
2024-02-20,62.971046447753906
2024-02-21,63.380149841308594
2024-02-22,64.916748046875
2024-02-23,65.7249755859375
2024-02-26,65.71499633789062
2024-02-27,65.82474517822266
2024-02-28,66.6130142211914
2024-02-29,66.40348052978516
2024-03-01,66.85248565673828
2024-03-04,67.6407470703125
2024-03-05,67.81037139892578
2024-03-06,68.6285629272461
2024-03-07,69.22724151611328
2024-03-08,67.59085083007812
2024-03-11,64.85688781738281
2024-03-12,65.92453002929688
2024-03-13,65.4854965209961
2024-03-14,65.35578918457031
2024-03-15,66.09416198730469
2024-03-18,66.59305572509766
2024-03-19,67.02210998535156
2024-03-20,67.38131713867188
2024-03-21,67.5309829711914
2024-03-22,67.95005798339844
2024-03-25,67.2116928100586
2024-03-26,67.50105285644531
2024-03-27,67.93010711669922
2024-03-28,68.27933502197266
2024-04-01,65.96443939208984
2024-04-02,65.1163101196289
2024-04-03,65.85468292236328
