,TT
2021-05-20,171.56805419921875
2021-05-21,173.12733459472656
2021-05-24,173.13687133789062
2021-05-25,173.61224365234375
2021-05-26,174.51544189453125
2021-05-27,176.6547393798828
2021-05-28,177.2251739501953
2021-06-01,178.30906677246094
2021-06-02,175.9986572265625
2021-06-03,174.8922576904297
2021-06-04,173.251708984375
2021-06-07,173.661865234375
2021-06-08,175.40733337402344
2021-06-09,173.87167358398438
2021-06-10,175.20700073242188
2021-06-11,176.6759033203125
2021-06-14,174.17689514160156
2021-06-15,175.7506866455078
2021-06-16,173.92892456054688
2021-06-17,171.6874542236328
2021-06-18,165.40176391601562
2021-06-21,171.2677459716797
2021-06-22,171.80189514160156
2021-06-23,171.42990112304688
2021-06-24,171.53480529785156
2021-06-25,171.6874542236328
2021-06-28,174.3009033203125
2021-06-29,174.38670349121094
2021-06-30,175.63626098632812
2021-07-01,177.60110473632812
2021-07-02,178.65029907226562
2021-07-06,176.43743896484375
2021-07-07,180.89178466796875
2021-07-08,178.5930938720703
2021-07-09,181.5308380126953
2021-07-12,183.86769104003906
2021-07-13,182.3606719970703
2021-07-14,182.1222381591797
2021-07-15,183.31448364257812
2021-07-16,183.38124084472656
2021-07-19,180.89178466796875
2021-07-20,187.40635681152344
2021-07-21,189.49520874023438
2021-07-22,189.47613525390625
2021-07-23,192.14683532714844
2021-07-26,190.52537536621094
2021-07-27,191.4982452392578
2021-07-28,189.07554626464844
2021-07-29,193.25326538085938
2021-07-30,194.20709228515625
2021-08-02,191.8797607421875
2021-08-03,197.02084350585938
2021-08-04,191.0308380126953
2021-08-05,186.4048614501953
2021-08-06,187.90232849121094
2021-08-09,184.9455108642578
2021-08-10,183.34310913085938
2021-08-11,184.40184020996094
2021-08-12,182.95204162597656
2021-08-13,182.35108947753906
2021-08-16,186.18548583984375
2021-08-17,184.68797302246094
2021-08-18,183.41941833496094
2021-08-19,184.9932098388672
2021-08-20,184.47813415527344
2021-08-23,185.4987335205078
2021-08-24,187.5112762451172
2021-08-25,190.23919677734375
2021-08-26,190.03892517089844
2021-08-27,189.60015869140625
2021-08-30,190.8019561767578
2021-08-31,189.33306884765625
2021-09-01,188.74169921875
2021-09-02,192.33880615234375
2021-09-03,191.27688598632812
2021-09-07,185.0298309326172
2021-09-08,185.0585174560547
2021-09-09,181.93020629882812
2021-09-10,181.83456420898438
2021-09-13,180.59088134765625
2021-09-14,175.77880859375
2021-09-15,178.86886596679688
2021-09-16,177.57733154296875
2021-09-17,175.83619689941406
2021-09-20,175.1378631591797
2021-09-21,173.64541625976562
2021-09-22,174.4681396484375
2021-09-23,178.02699279785156
2021-09-24,175.30047607421875
2021-09-27,171.6077117919922
2021-09-28,168.7281494140625
2021-09-29,168.7664031982422
2021-09-30,165.1693115234375
2021-10-01,167.1687774658203
2021-10-04,167.37924194335938
2021-10-05,169.75177001953125
2021-10-06,169.2447509765625
2021-10-07,169.53176879882812
2021-10-08,164.56663513183594
2021-10-11,162.6341552734375
2021-10-12,162.28018188476562
2021-10-13,163.23684692382812
2021-10-14,167.4844970703125
2021-10-15,166.4608154296875
2021-10-18,168.0489044189453
2021-10-19,167.9628143310547
2021-10-20,168.86207580566406
2021-10-21,173.301025390625
2021-10-22,173.3106231689453
2021-10-25,172.26783752441406
2021-10-26,172.25828552246094
2021-10-27,170.15357971191406
2021-10-28,173.87506103515625
2021-10-29,173.09054565429688
2021-11-01,173.47320556640625
2021-11-02,175.07086181640625
2021-11-03,170.60325622558594
2021-11-04,173.06185913085938
2021-11-05,176.68763732910156
2021-11-08,179.18455505371094
2021-11-09,181.32748413085938
2021-11-10,181.24139404296875
2021-11-11,180.4951934814453
2021-11-12,184.55148315429688
2021-11-15,182.85816955566406
2021-11-16,185.24029541015625
2021-11-17,185.61338806152344
2021-11-18,185.20201110839844
2021-11-19,187.49803161621094
2021-11-22,187.603271484375
2021-11-23,187.09622192382812
2021-11-24,187.0101318359375
2021-11-26,185.83340454101562
2021-11-29,184.5706329345703
2021-11-30,178.56272888183594
2021-12-01,177.40513610839844
2021-12-02,182.8851776123047
2021-12-03,185.51480102539062
2021-12-06,185.74517822265625
2021-12-07,190.7357177734375
2021-12-08,193.35580444335938
2021-12-09,193.52853393554688
2021-12-10,194.5266571044922
2021-12-13,194.0948028564453
2021-12-14,191.7530517578125
2021-12-15,193.65330505371094
2021-12-16,194.01797485351562
2021-12-17,186.51295471191406
2021-12-20,184.08486938476562
2021-12-21,186.59933471679688
2021-12-22,188.2884521484375
2021-12-23,189.3537139892578
2021-12-27,192.0025634765625
2021-12-28,193.35580444335938
2021-12-29,194.3538818359375
2021-12-30,192.73196411132812
2021-12-31,193.89321899414062
2022-01-03,187.00244140625
2022-01-04,187.14639282226562
2022-01-05,184.91021728515625
2022-01-06,187.17515563964844
2022-01-07,181.64715576171875
2022-01-10,182.48211669921875
2022-01-11,185.6875762939453
2022-01-12,187.37669372558594
2022-01-13,180.42828369140625
2022-01-14,172.75050354003906
2022-01-18,171.24371337890625
2022-01-19,168.6236572265625
2022-01-20,166.75222778320312
2022-01-21,167.9326629638672
2022-01-24,169.1515350341797
2022-01-25,165.9748077392578
2022-01-26,165.5909423828125
2022-01-27,162.3854522705078
2022-01-28,165.23585510253906
2022-01-31,166.1283721923828
2022-02-01,160.4468231201172
2022-02-02,158.306640625
2022-02-03,155.07235717773438
2022-02-04,152.3467559814453
2022-02-07,150.64801025390625
2022-02-08,152.65383911132812
2022-02-09,155.64816284179688
2022-02-10,149.87066650390625
2022-02-11,146.05091857910156
2022-02-14,145.350341796875
2022-02-15,147.79763793945312
2022-02-16,146.48281860351562
2022-02-17,145.33111572265625
2022-02-18,146.1949005126953
2022-02-22,144.66893005371094
2022-02-23,142.97024536132812
2022-02-24,145.1392059326172
2022-02-25,148.49822998046875
2022-02-28,147.73046875
2022-03-01,145.93576049804688
2022-03-02,148.96849060058594
2022-03-03,149.50828552246094
2022-03-04,145.84552001953125
2022-03-07,139.3200225830078
2022-03-08,137.6235809326172
2022-03-09,145.5177764892578
2022-03-10,143.474365234375
2022-03-11,143.45510864257812
2022-03-14,145.72019958496094
2022-03-15,146.7901153564453
2022-03-16,150.84808349609375
2022-03-17,151.74449157714844
2022-03-18,152.98789978027344
2022-03-21,150.68421936035156
2022-03-22,151.55172729492188
2022-03-23,147.3684539794922
2022-03-24,149.14199829101562
2022-03-25,149.96128845214844
2022-03-28,151.1179656982422
2022-03-29,152.53488159179688
2022-03-30,152.86257934570312
2022-03-31,147.18531799316406
2022-04-01,149.25767517089844
2022-04-04,148.39016723632812
2022-04-05,149.16127014160156
2022-04-06,146.5009765625
2022-04-07,146.86721801757812
2022-04-08,144.39007568359375
2022-04-11,142.52011108398438
2022-04-12,141.6044158935547
2022-04-13,143.6093292236328
2022-04-14,142.70326232910156
2022-04-18,140.68873596191406
2022-04-19,144.32257080078125
2022-04-20,148.9588623046875
2022-04-21,147.29135131835938
2022-04-22,143.51290893554688
2022-04-25,144.0430450439453
2022-04-26,139.48390197753906
2022-04-27,139.44529724121094
2022-04-28,140.40919494628906
2022-04-29,134.83795166015625
2022-05-02,135.454833984375
2022-05-03,134.4619903564453
2022-05-04,136.11026000976562
2022-05-05,131.75352478027344
2022-05-06,129.3727264404297
2022-05-09,129.67152404785156
2022-05-10,128.49557495117188
2022-05-11,126.432861328125
2022-05-12,129.57513427734375
2022-05-13,132.9969024658203
2022-05-16,130.51974487304688
2022-05-17,131.8691864013672
2022-05-18,125.41114044189453
2022-05-19,126.13404846191406
2022-05-20,125.9991226196289
2022-05-23,126.76057434082031
2022-05-24,126.97261810302734
2022-05-25,129.0642547607422
2022-05-26,131.8691864013672
2022-05-27,135.42593383789062
2022-05-31,133.07398986816406
2022-06-01,131.41612243652344
2022-06-02,134.98077392578125
2022-06-03,134.0993194580078
2022-06-06,133.90557861328125
2022-06-07,135.3682403564453
2022-06-08,133.5471649169922
2022-06-09,130.0793914794922
2022-06-10,126.12734985351562
2022-06-13,123.60885620117188
2022-06-14,122.70802307128906
2022-06-15,123.8122787475586
2022-06-16,118.10696411132812
2022-06-17,117.17705535888672
2022-06-21,120.25735473632812
2022-06-22,121.04193878173828
2022-06-23,123.52169036865234
2022-06-24,127.36723327636719
2022-06-27,127.35752868652344
2022-06-28,124.86809539794922
2022-06-29,126.00142669677734
2022-06-30,125.79801177978516
2022-07-01,127.2509765625
2022-07-05,127.58999633789062
2022-07-06,127.29942321777344
2022-07-07,126.66978454589844
2022-07-08,126.97005462646484
2022-07-11,126.54385375976562
2022-07-12,125.89486694335938
2022-07-13,123.60885620117188
2022-07-14,123.34732055664062
2022-07-15,125.49772644042969
2022-07-18,122.50460815429688
2022-07-19,128.48117065429688
2022-07-20,128.97515869140625
2022-07-21,134.0121307373047
2022-07-22,134.85484313964844
2022-07-25,134.83547973632812
2022-07-26,134.6320343017578
2022-07-27,137.42173767089844
2022-07-28,140.82167053222656
2022-07-29,142.38121032714844
2022-08-01,141.48037719726562
2022-08-02,140.65704345703125
2022-08-03,146.1782989501953
2022-08-04,150.01416015625
2022-08-05,149.50076293945312
2022-08-08,151.09902954101562
2022-08-09,149.7041473388672
2022-08-10,153.00726318359375
2022-08-11,153.66590881347656
2022-08-12,158.43165588378906
2022-08-15,160.1848907470703
2022-08-16,162.01565551757812
2022-08-17,161.20201110839844
2022-08-18,161.72508239746094
2022-08-19,158.57696533203125
2022-08-22,154.62490844726562
2022-08-23,152.91036987304688
2022-08-24,153.1041259765625
2022-08-25,156.1747283935547
2022-08-26,150.6921844482422
2022-08-29,150.9634246826172
2022-08-30,149.98509216308594
2022-08-31,149.23924255371094
2022-09-01,152.5664825439453
2022-09-02,151.2141571044922
2022-09-06,152.2746124267578
2022-09-07,156.76930236816406
2022-09-08,158.8609619140625
2022-09-09,159.38632202148438
2022-09-12,160.89430236816406
2022-09-13,156.31204223632812
2022-09-14,155.82562255859375
2022-09-15,154.90139770507812
2022-09-16,151.46713256835938
2022-09-19,154.80404663085938
2022-09-20,150.54287719726562
2022-09-21,147.80908203125
2022-09-22,143.6451873779297
2022-09-23,143.57708740234375
2022-09-26,142.11776733398438
2022-09-27,140.9308624267578
2022-09-28,145.38665771484375
2022-09-29,142.00103759765625
2022-09-30,140.88223266601562
2022-10-03,146.89459228515625
2022-10-04,150.4650421142578
2022-10-05,149.5408477783203
2022-10-06,147.45884704589844
2022-10-07,142.3901824951172
2022-10-10,143.8203125
2022-10-11,143.31439208984375
2022-10-12,141.05734252929688
2022-10-13,143.06146240234375
2022-10-14,138.14845275878906
2022-10-17,143.42141723632812
2022-10-18,145.86334228515625
2022-10-19,141.20326232910156
2022-10-20,136.45562744140625
2022-10-21,140.9308624267578
2022-10-24,143.28521728515625
2022-10-25,149.78404235839844
2022-10-26,150.1537322998047
2022-10-27,152.09947204589844
2022-10-28,156.57472229003906
2022-10-31,155.30026245117188
2022-11-01,155.45590209960938
2022-11-02,156.4482421875
2022-11-03,160.31057739257812
2022-11-04,162.2174072265625
2022-11-07,163.03460693359375
2022-11-08,165.31114196777344
2022-11-09,161.2542724609375
2022-11-10,171.975341796875
2022-11-11,171.30406188964844
2022-11-14,169.2318572998047
2022-11-15,172.08238220214844
2022-11-16,171.25543212890625
2022-11-17,169.74745178222656
2022-11-18,171.45973205566406
2022-11-21,171.4402618408203
2022-11-22,173.91136169433594
2022-11-23,174.48538208007812
2022-11-25,174.09622192382812
2022-11-28,169.659912109375
2022-11-29,170.24365234375
2022-11-30,173.58059692382812
2022-12-01,174.00050354003906
2022-12-02,174.81101989746094
2022-12-05,171.88140869140625
2022-12-06,169.0592041015625
2022-12-07,171.2759552001953
2022-12-08,173.00445556640625
2022-12-09,171.1490020751953
2022-12-12,171.10020446777344
2022-12-13,172.13531494140625
2022-12-14,172.3989715576172
2022-12-15,166.8522186279297
2022-12-16,166.3639373779297
2022-12-19,164.8502960205078
2022-12-20,164.7917022705078
2022-12-21,166.9498748779297
2022-12-22,165.3288116455078
2022-12-23,165.9635467529297
2022-12-27,166.1295623779297
2022-12-28,163.453857421875
2022-12-29,166.4322967529297
2022-12-30,164.14720153808594
2023-01-03,167.50648498535156
2023-01-04,170.22129821777344
2023-01-05,167.91665649414062
2023-01-06,174.31301879882812
2023-01-09,173.90284729003906
2023-01-10,174.73291015625
2023-01-11,176.21726989746094
2023-01-12,176.13914489746094
2023-01-13,179.01016235351562
2023-01-17,175.52392578125
2023-01-18,169.71348571777344
2023-01-19,163.13157653808594
2023-01-20,165.89520263671875
2023-01-23,166.94009399414062
2023-01-24,170.6607208251953
2023-01-25,170.14315795898438
2023-01-26,171.41265869140625
2023-01-27,172.8774871826172
2023-01-30,171.04159545898438
2023-01-31,174.91844177246094
2023-02-01,174.60598754882812
2023-02-02,181.2952880859375
2023-02-03,181.93002319335938
2023-02-06,180.68006896972656
2023-02-07,176.21726989746094
2023-02-08,178.4925994873047
2023-02-09,177.3012237548828
2023-02-10,178.84417724609375
2023-02-13,182.26206970214844
2023-02-14,181.3245849609375
2023-02-15,182.78939819335938
2023-02-16,179.7230682373047
2023-02-17,179.85975646972656
2023-02-21,175.68992614746094
2023-02-22,176.03172302246094
2023-02-23,177.42816162109375
2023-02-24,177.4379425048828
2023-02-27,179.96719360351562
2023-02-28,180.63125610351562
2023-03-01,181.30506896972656
2023-03-02,183.4719696044922
2023-03-03,190.32568359375
2023-03-06,188.315673828125
2023-03-07,187.14886474609375
2023-03-08,187.7273712158203
2023-03-09,185.39376831054688
2023-03-10,182.55029296875
2023-03-13,181.46194458007812
2023-03-14,185.4133758544922
2023-03-15,175.09848022460938
2023-03-16,177.63796997070312
2023-03-17,174.0689239501953
2023-03-20,177.86349487304688
2023-03-21,179.4715118408203
2023-03-22,178.10861206054688
2023-03-23,179.3440399169922
2023-03-24,178.5204315185547
2023-03-27,177.4810791015625
2023-03-28,179.12832641601562
2023-03-29,181.49134826660156
2023-03-30,179.3440399169922
2023-03-31,180.3931884765625
2023-04-03,180.11865234375
2023-04-04,170.3920440673828
2023-04-05,167.16619873046875
2023-04-06,167.35247802734375
2023-04-10,167.75448608398438
2023-04-11,167.70545959472656
2023-04-12,171.49020385742188
2023-04-13,172.34324645996094
2023-04-14,171.5686492919922
2023-04-17,173.03941345214844
2023-04-18,172.65701293945312
2023-04-19,173.00018310546875
2023-04-20,173.00997924804688
2023-04-21,173.48065185546875
2023-04-24,174.2650604248047
2023-04-25,175.3533935546875
2023-04-26,174.22581481933594
2023-04-27,181.88356018066406
2023-04-28,182.1875
2023-05-01,184.04066467285156
2023-05-02,184.8839111328125
2023-05-03,174.27484130859375
2023-05-04,172.56875610351562
2023-05-05,173.36297607421875
2023-05-08,173.3041534423828
2023-05-09,174.34349060058594
2023-05-10,175.196533203125
2023-05-11,173.3923797607422
2023-05-12,174.2650604248047
2023-05-15,174.67684936523438
2023-05-16,169.49977111816406
2023-05-17,171.57846069335938
2023-05-18,171.75494384765625
2023-05-19,169.90179443359375
2023-05-22,167.8917694091797
2023-05-23,164.74435424804688
2023-05-24,162.9696502685547
2023-05-25,164.24429321289062
2023-05-26,163.54812622070312
2023-05-30,163.33241271972656
2023-05-31,160.04771423339844
2023-06-01,163.4263916015625
2023-06-02,170.4200897216797
2023-06-05,169.82908630371094
2023-06-06,172.1241912841797
2023-06-07,173.52293395996094
2023-06-08,174.232177734375
2023-06-09,173.59188842773438
2023-06-12,173.13877868652344
2023-06-13,178.3298797607422
2023-06-14,178.66481018066406
2023-06-15,182.4768829345703
2023-06-16,184.25978088378906
2023-06-20,182.92996215820312
2023-06-21,183.1762237548828
2023-06-22,182.0926971435547
2023-06-23,183.3732452392578
2023-06-26,183.70814514160156
2023-06-27,185.52061462402344
2023-06-28,183.94456481933594
2023-06-29,187.1459197998047
2023-06-30,188.3968963623047
2023-07-03,188.33779907226562
2023-07-05,186.92921447753906
2023-07-06,186.9685821533203
2023-07-07,186.35787963867188
2023-07-10,190.701904296875
2023-07-11,191.01705932617188
2023-07-12,191.56869506835938
2023-07-13,192.51434326171875
2023-07-14,193.3712921142578
2023-07-17,195.873291015625
2023-07-18,196.21803283691406
2023-07-19,192.91819763183594
2023-07-20,192.69161987304688
2023-07-21,190.98753356933594
2023-07-24,191.55885314941406
2023-07-25,191.51943969726562
2023-07-26,191.37168884277344
2023-07-27,194.16917419433594
2023-07-28,195.5876007080078
2023-07-31,196.45445251464844
2023-08-01,196.05056762695312
2023-08-02,201.9903106689453
2023-08-03,202.17747497558594
2023-08-04,201.1333465576172
2023-08-07,205.23104858398438
2023-08-08,202.46311950683594
2023-08-09,199.02536010742188
2023-08-10,199.10418701171875
2023-08-11,200.11874389648438
2023-08-14,201.78346252441406
2023-08-15,200.0005645751953
2023-08-16,200.08920288085938
2023-08-17,194.6715545654297
2023-08-18,194.001708984375
2023-08-21,195.44970703125
2023-08-22,194.27749633789062
2023-08-23,198.45404052734375
2023-08-24,196.36578369140625
2023-08-25,199.5474395751953
2023-08-28,200.56202697753906
2023-08-29,202.68968200683594
2023-08-30,202.84727478027344
2023-08-31,202.92637634277344
2023-09-01,202.89671325683594
2023-09-05,198.26002502441406
2023-09-06,201.87841796875
2023-09-07,204.16217041015625
2023-09-08,203.59866333007812
2023-09-11,208.00794982910156
2023-09-12,206.0900115966797
2023-09-13,204.9629669189453
2023-09-14,199.75289916992188
2023-09-15,200.18788146972656
2023-09-18,201.41378784179688
2023-09-19,200.80084228515625
2023-09-20,198.9521026611328
2023-09-21,195.76870727539062
2023-09-22,198.17108154296875
2023-09-25,198.8828887939453
2023-09-26,195.056884765625
2023-09-27,197.78550720214844
2023-09-28,201.86856079101562
2023-09-29,200.6031036376953
2023-10-02,195.84779357910156
2023-10-03,194.02870178222656
2023-10-04,198.1117401123047
2023-10-05,198.53688049316406
2023-10-06,201.977294921875
2023-10-09,201.9871826171875
2023-10-10,206.17898559570312
2023-10-11,208.89772033691406
2023-10-12,204.50819396972656
2023-10-13,202.36288452148438
2023-10-16,205.73410034179688
2023-10-17,206.81170654296875
2023-10-18,193.75189208984375
2023-10-19,189.14488220214844
2023-10-20,185.1409149169922
2023-10-23,185.7637481689453
2023-10-24,184.43899536132812
2023-10-25,182.3233184814453
2023-10-26,185.29908752441406
2023-10-27,182.5902557373047
2023-10-30,185.9416961669922
2023-10-31,188.14633178710938
2023-11-01,211.0727081298828
2023-11-02,210.6871337890625
2023-11-03,215.52154541015625
2023-11-06,214.6515350341797
2023-11-07,217.17254638671875
2023-11-08,219.31788635253906
2023-11-09,218.47755432128906
2023-11-10,222.91650390625
2023-11-13,221.88833618164062
2023-11-14,226.4459228515625
2023-11-15,223.14389038085938
2023-11-16,223.96444702148438
2023-11-17,226.02078247070312
2023-11-20,224.3697967529297
2023-11-21,223.4602508544922
2023-11-22,224.87399291992188
2023-11-24,225.96148681640625
2023-11-27,223.41079711914062
2023-11-28,220.17800903320312
2023-11-29,220.09889221191406
2023-11-30,223.60055541992188
2023-12-01,225.7035369873047
2023-12-04,226.6459197998047
2023-12-05,227.73709106445312
2023-12-06,228.61993408203125
2023-12-07,229.4928741455078
2023-12-08,232.12161254882812
2023-12-11,235.48439025878906
2023-12-12,237.39889526367188
2023-12-13,236.13909912109375
2023-12-14,236.9822540283203
2023-12-15,237.99407958984375
2023-12-18,238.1726531982422
2023-12-19,239.84906005859375
2023-12-20,236.63507080078125
2023-12-21,241.44615173339844
2023-12-22,240.4541778564453
2023-12-26,241.78341674804688
2023-12-27,241.99172973632812
2023-12-28,241.85284423828125
2023-12-29,241.942138671875
2024-01-02,238.69837951660156
2024-01-03,234.0658721923828
2024-01-04,237.76593017578125
2024-01-05,238.6289520263672
2024-01-08,241.17832946777344
2024-01-09,242.52740478515625
2024-01-10,243.90625
2024-01-11,244.01535034179688
2024-01-12,244.174072265625
2024-01-16,243.54913330078125
2024-01-17,242.46788024902344
2024-01-18,245.34461975097656
2024-01-19,246.92184448242188
2024-01-22,250.60206604003906
2024-01-23,251.11788940429688
2024-01-24,249.11410522460938
2024-01-25,250.09616088867188
2024-01-26,249.49102783203125
2024-01-29,252.71495056152344
2024-01-30,255.6809539794922
2024-01-31,250.02671813964844
2024-02-01,268.566650390625
2024-02-02,274.5581970214844
2024-02-05,269.6181640625
2024-02-06,268.060791015625
2024-02-07,271.2350769042969
2024-02-08,267.7731018066406
2024-02-09,273.22894287109375
2024-02-12,269.8363952636719
2024-02-13,267.2076721191406
2024-02-14,270.62005615234375
2024-02-15,270.76885986328125
2024-02-16,269.9852294921875
2024-02-20,273.94317626953125
2024-02-21,274.3498840332031
2024-02-22,280.0140380859375
2024-02-23,279.5577392578125
2024-02-26,282.5435791015625
2024-02-27,281.24407958984375
2024-02-28,281.3631591796875
2024-02-29,280.537353515625
2024-03-01,284.5269775390625
2024-03-04,286.6660461425781
2024-03-05,282.6167297363281
2024-03-06,284.8851318359375
2024-03-07,285.989501953125
2024-03-08,283.4027404785156
2024-03-11,281.4825439453125
2024-03-12,286.2481994628906
2024-03-13,284.47723388671875
2024-03-14,290.4566955566406
2024-03-15,289.92938232421875
2024-03-18,290.2875671386719
2024-03-19,293.531005859375
2024-03-20,297.1027526855469
2024-03-21,302.3459777832031
2024-03-22,298.7642517089844
2024-03-25,298.10760498046875
2024-03-26,297.7593994140625
2024-03-27,298.1872253417969
2024-03-28,298.67474365234375
2024-04-01,295.22235107421875
2024-04-02,295.9984130859375
2024-04-03,299.8089294433594
2024-04-04,295.9984130859375
2024-04-05,303.1220397949219
2024-04-08,302.2962341308594
2024-04-09,299.6895446777344
2024-04-10,297.023193359375
2024-04-11,295.7297668457031
2024-04-12,295.451171875
2024-04-15,292.3868408203125
2024-04-16,294.1279602050781
2024-04-17,291.6008605957031
2024-04-18,288.0887756347656
2024-04-19,286.8053283691406
2024-04-22,289.6706848144531
2024-04-23,293.5906982421875
2024-04-24,294.98358154296875
2024-04-25,297.84893798828125
2024-04-26,302.98272705078125
2024-04-29,299.33135986328125
2024-04-30,315.7276306152344
2024-05-01,313.379638671875
2024-05-02,315.180419921875
2024-05-03,317.667724609375
2024-05-06,324.0849609375
2024-05-07,324.2342224121094
2024-05-08,325.9355163574219
2024-05-09,331.2284851074219
2024-05-10,330.2932434082031
2024-05-13,324.98040771484375
2024-05-14,328.38299560546875
2024-05-15,330.6017150878906
2024-05-16,323.0701599121094
2024-05-17,326.9702453613281
2024-05-20,329.22869873046875
2024-05-21,333.87493896484375
2024-05-22,331.8353576660156
2024-05-23,331.2284851074219
2024-05-24,336.2030944824219
2024-05-28,326.64190673828125
2024-05-29,320.4336242675781
2024-05-30,323.3487243652344
2024-05-31,325.79620361328125
2024-06-03,319.8664855957031
2024-06-04,317.906494140625
2024-06-05,321.60760498046875
2024-06-06,316.8419494628906
2024-06-07,318.2485046386719
2024-06-10,324.2836608886719
2024-06-11,324.3235778808594
2024-06-12,331.31640625
2024-06-13,332.75286865234375
2024-06-14,328.83251953125
2024-06-17,334.4886169433594
2024-06-18,344.5339660644531
2024-06-20,335.1070861816406
2024-06-21,333.301513671875
2024-06-24,337.31170654296875
2024-06-25,334.7779235839844
2024-06-26,328.95220947265625
2024-06-27,332.8326721191406
2024-06-28,328.1242370605469
2024-07-01,320.5727844238281
2024-07-02,324.0342712402344
2024-07-03,330.4784851074219
2024-07-05,330.86749267578125
2024-07-08,332.7030029296875
2024-07-09,332.9224548339844
2024-07-10,339.9851379394531
2024-07-11,343.7159423828125
2024-07-12,342.9678039550781
2024-07-15,340.1646728515625
2024-07-16,345.4716491699219
2024-07-17,334.6182861328125
2024-07-18,329.5606994628906
2024-07-19,329.331298828125
2024-07-22,336.27423095703125
2024-07-23,344.1149597167969
2024-07-24,332.024658203125
2024-07-25,321.4306945800781
2024-07-26,328.9023132324219
2024-07-29,331.027099609375
2024-07-30,328.02447509765625
2024-07-31,333.4611511230469
2024-08-01,332.5134582519531
2024-08-02,317.669921875
2024-08-05,313.4403076171875
2024-08-06,322.1189880371094
2024-08-07,322.6875915527344
2024-08-08,326.8274230957031
2024-08-09,331.86505126953125
2024-08-12,332.0745544433594
2024-08-13,338.568603515625
2024-08-14,344.87310791015625
2024-08-15,346.9978942871094
2024-08-16,340.46392822265625
2024-08-19,346.1399841308594
2024-08-20,346.818359375
2024-08-21,350.7985534667969
2024-08-22,349.85089111328125
2024-08-23,352.0455017089844
2024-08-26,349.7710876464844
2024-08-27,351.69635009765625
2024-08-28,351.4569396972656
2024-08-29,354.15032958984375
2024-08-30,360.7740783691406
2024-09-03,345.33197021484375
2024-09-04,345.6811218261719
2024-09-05,342.07000732421875
2024-09-06,342.07000732421875
2024-09-09,345.29998779296875
2024-09-10,346.1300048828125
2024-09-11,354.30999755859375
2024-09-12,359.6700134277344
2024-09-13,364.2300109863281
2024-09-16,368.8900146484375
2024-09-17,374.6000061035156
2024-09-18,371.5899963378906
2024-09-19,381.3900146484375
2024-09-20,384.92999267578125
2024-09-23,387.3800048828125
2024-09-24,383.75
2024-09-25,387.70001220703125
2024-09-26,386.57000732421875
2024-09-27,383.95001220703125
2024-09-30,388.7300109863281
2024-10-01,386.6300048828125
2024-10-02,387.8500061035156
2024-10-03,386.92999267578125
2024-10-04,388.3599853515625
2024-10-07,390.3299865722656
2024-10-08,396.5
2024-10-09,399.7200012207031
2024-10-10,393.4599914550781
2024-10-11,399.8599853515625
2024-10-14,404.9700012207031
2024-10-15,397.5
2024-10-16,395.239990234375
2024-10-17,400.1400146484375
2024-10-18,402.5400085449219
2024-10-21,400.79998779296875
2024-10-22,392.20001220703125
2024-10-23,395.8299865722656
2024-10-24,392.57000732421875
2024-10-25,392.57000732421875
2024-10-28,392.760009765625
2024-10-29,390.5899963378906
2024-10-30,375.5199890136719
2024-10-31,370.1600036621094
2024-11-01,376.1499938964844
2024-11-04,376.989990234375
2024-11-05,390.2900085449219
2024-11-06,391.8599853515625
2024-11-07,395.9200134277344
2024-11-08,410.5799865722656
2024-11-11,414.9200134277344
2024-11-12,411.1400146484375
2024-11-13,415.0
2024-11-14,410.1199951171875
2024-11-15,407.489990234375
2024-11-18,409.2699890136719
2024-11-19,413.0299987792969
2024-11-20,411.1600036621094
2024-11-21,415.3900146484375
2024-11-22,417.489990234375
2024-11-25,413.32000732421875
2024-11-26,419.1400146484375
2024-11-27,416.0899963378906
2024-11-29,416.2200012207031
2024-12-02,414.7900085449219
2024-12-03,412.55999755859375
2024-12-04,417.4800109863281
2024-12-05,415.05999755859375
2024-12-06,412.17999267578125
2024-12-09,401.6400146484375
2024-12-10,397.4200134277344
2024-12-11,400.1300048828125
2024-12-12,399.6600036621094
2024-12-13,399.3599853515625
2024-12-16,398.3699951171875
2024-12-17,391.7900085449219
