,TGT
2018-03-21,59.07650375366211
2018-03-22,58.0236701965332
2018-03-23,57.17299270629883
2018-03-26,59.194435119628906
2018-03-27,57.70363235473633
2018-03-28,58.26792907714844
2018-03-29,58.478515625
2018-04-02,58.099491119384766
2018-04-03,58.56272506713867
2018-04-04,60.52519607543945
2018-04-05,61.01372146606445
2018-04-06,60.88739776611328
2018-04-09,60.205162048339844
2018-04-10,61.30851745605469
2018-04-11,61.33379364013672
2018-04-12,61.00529479980469
2018-04-13,60.23883819580078
2018-04-16,60.643123626708984
2018-04-17,61.02214431762695
2018-04-18,61.089542388916016
2018-04-19,59.784027099609375
2018-04-20,59.22812271118164
2018-04-23,59.758731842041016
2018-04-24,59.40500259399414
2018-04-25,59.91878128051758
2018-04-26,60.542057037353516
2018-04-27,61.359073638916016
2018-04-30,61.14848709106445
2018-05-01,59.85981369018555
2018-05-02,60.17988204956055
2018-05-03,59.927207946777344
2018-05-04,59.84297180175781
2018-05-07,58.394287109375
2018-05-08,58.47008514404297
2018-05-09,58.8996467590332
2018-05-10,59.16073989868164
2018-05-11,59.169166564941406
2018-05-14,61.401180267333984
2018-05-15,62.080772399902344
2018-05-16,63.90715408325195
2018-05-17,64.4168472290039
2018-05-18,64.51031494140625
2018-05-21,65.30036163330078
2018-05-22,64.11104583740234
2018-05-23,60.45823287963867
2018-05-24,60.262840270996094
2018-05-25,60.49220657348633
2018-05-29,60.90846252441406
2018-05-30,62.41206359863281
2018-05-31,61.919368743896484
2018-06-01,61.842899322509766
2018-06-04,64.85858154296875
2018-06-05,66.68500518798828
2018-06-06,66.17530822753906
2018-06-07,66.55757904052734
2018-06-08,66.2772445678711
2018-06-11,67.16072082519531
2018-06-12,67.16922760009766
2018-06-13,66.2772445678711
2018-06-14,65.59764862060547
2018-06-15,65.6231460571289
2018-06-18,65.51270294189453
2018-06-19,65.04547119140625
2018-06-20,64.04308319091797
2018-06-21,64.68021392822266
2018-06-22,64.59525299072266
2018-06-25,65.27485656738281
2018-06-26,64.84161376953125
2018-06-27,65.30036163330078
2018-06-28,64.2214584350586
2018-06-29,64.66321563720703
2018-07-02,64.36588287353516
2018-07-03,65.09644317626953
2018-07-05,65.02850341796875
2018-07-06,65.23236846923828
2018-07-09,66.05636596679688
2018-07-10,66.51510620117188
2018-07-11,65.9034652709961
2018-07-12,64.98601531982422
2018-07-13,66.02240753173828
2018-07-16,65.58914184570312
2018-07-17,65.6401138305664
2018-07-18,65.2833480834961
2018-07-19,66.65100860595703
2018-07-20,66.05636596679688
2018-07-23,66.84640502929688
2018-07-24,67.41555786132812
2018-07-25,67.95072174072266
2018-07-26,67.8403091430664
2018-07-27,68.0696792602539
2018-07-30,68.98712158203125
2018-07-31,68.53688049316406
2018-08-01,67.0672607421875
2018-08-02,68.60486602783203
2018-08-03,69.19098663330078
2018-08-06,69.32691192626953
2018-08-07,69.86207580566406
2018-08-08,69.98950958251953
2018-08-09,70.18489837646484
2018-08-10,70.26134490966797
2018-08-13,69.70916748046875
2018-08-14,70.78794860839844
2018-08-15,69.08418273925781
2018-08-16,70.26569366455078
2018-08-17,71.09617614746094
2018-08-20,71.33589935302734
2018-08-21,71.2930908203125
2018-08-22,73.57906341552734
2018-08-23,74.23831939697266
2018-08-24,74.75199890136719
2018-08-27,74.14414978027344
2018-08-28,74.22974395751953
2018-08-29,75.02598571777344
2018-08-30,74.75199890136719
2018-08-31,74.91466522216797
2018-09-04,76.15613555908203
2018-09-05,75.85646057128906
2018-09-06,76.09619140625
2018-09-07,75.97635650634766
2018-09-10,76.4215316772461
2018-09-11,76.02767944335938
2018-09-12,75.89928436279297
2018-09-13,75.4112548828125
2018-09-14,75.2914047241211
2018-09-17,74.72631072998047
2018-09-18,75.06879425048828
2018-09-19,74.62356567382812
2018-09-20,74.81193542480469
2018-09-21,74.75199890136719
2018-09-24,74.69210052490234
2018-09-25,74.75199890136719
2018-09-26,75.24859619140625
2018-09-27,74.92324829101562
2018-09-28,75.52256774902344
2018-10-01,75.74517059326172
2018-10-02,74.16123962402344
2018-10-03,73.6047592163086
2018-10-04,72.63729095458984
2018-10-05,72.36328887939453
2018-10-08,73.11673736572266
2018-10-09,73.33932495117188
2018-10-10,72.94547271728516
2018-10-11,70.89068603515625
2018-10-12,72.44036865234375
2018-10-15,72.43177795410156
2018-10-16,73.46776580810547
2018-10-17,72.27769470214844
2018-10-18,71.3701400756836
2018-10-19,70.22288513183594
2018-10-22,71.25885009765625
2018-10-23,70.77938842773438
2018-10-24,70.43694305419922
2018-10-25,71.77254486083984
2018-10-26,70.15440368652344
2018-10-29,72.00369262695312
2018-10-30,73.43353271484375
2018-10-31,71.60128784179688
2018-11-01,72.11500549316406
2018-11-02,72.26911926269531
2018-11-05,73.07391357421875
2018-11-06,73.2793960571289
2018-11-07,74.28112030029297
2018-11-08,75.00028228759766
2018-11-09,74.43524932861328
2018-11-12,73.17667388916016
2018-11-13,72.19207763671875
2018-11-14,71.1732177734375
2018-11-15,69.14411163330078
2018-11-16,68.21944427490234
2018-11-19,66.60128784179688
2018-11-20,59.59151840209961
2018-11-21,59.79008865356445
2018-11-23,58.141239166259766
2018-11-26,59.781463623046875
2018-11-27,61.62022018432617
2018-11-28,62.05186080932617
2018-11-29,61.43894577026367
2018-11-30,61.25764083862305
2018-12-03,62.448970794677734
2018-12-04,59.833255767822266
2018-12-06,60.03180694580078
2018-12-07,58.53834533691406
2018-12-10,58.97861862182617
2018-12-11,57.649192810058594
2018-12-12,58.521095275878906
2018-12-13,57.562870025634766
2018-12-14,57.98585510253906
2018-12-17,55.525543212890625
2018-12-18,56.38017272949219
2018-12-19,54.23926544189453
2018-12-20,53.26376724243164
2018-12-21,52.771697998046875
2018-12-24,53.13428497314453
2018-12-26,56.20751953125
2018-12-27,55.86220169067383
2018-12-28,56.078025817871094
2018-12-31,57.05352783203125
2019-01-02,57.35567092895508
2019-01-03,56.570098876953125
2019-01-04,57.34703826904297
2019-01-07,60.152687072753906
2019-01-08,60.09222412109375
2019-01-09,60.67927551269531
2019-01-10,58.95273971557617
2019-01-11,60.09222412109375
2019-01-14,59.427520751953125
2019-01-15,58.88365173339844
2019-01-16,58.57289123535156
2019-01-17,59.88504409790039
2019-01-18,61.01594924926758
2019-01-22,60.670631408691406
2019-01-23,60.70514678955078
2019-01-24,60.955501556396484
2019-01-25,62.492130279541016
2019-01-28,62.25904846191406
2019-01-29,61.8964729309082
2019-01-30,62.44032287597656
2019-01-31,63.01872253417969
2019-02-01,61.43894577026367
2019-02-04,62.53529357910156
2019-02-05,62.82016372680664
2019-02-06,62.59572219848633
2019-02-07,62.03459167480469
2019-02-08,61.188594818115234
2019-02-11,60.558406829833984
2019-02-12,60.7828483581543
2019-02-13,62.647518157958984
2019-02-14,62.31083679199219
2019-02-15,62.88059997558594
2019-02-19,63.83860778808594
2019-02-20,63.324771881103516
2019-02-21,62.7325325012207
2019-02-22,62.92414474487305
2019-02-25,63.66442108154297
2019-02-26,62.95900344848633
2019-02-27,63.59474563598633
2019-02-28,63.2638053894043
2019-03-01,63.52509307861328
2019-03-04,63.28992462158203
2019-03-05,66.19009399414062
2019-03-06,66.97393798828125
2019-03-07,66.33817291259766
2019-03-08,66.0246353149414
2019-03-11,66.42523956298828
2019-03-12,66.34688568115234
2019-03-13,67.1655502319336
2019-03-14,66.61685180664062
2019-03-15,66.76492309570312
2019-03-18,67.82744598388672
2019-03-19,68.33257293701172
2019-03-20,67.53131866455078
2019-03-21,69.2296142578125
2019-03-22,68.21062469482422
2019-03-25,68.39354705810547
2019-03-26,69.35152435302734
2019-03-27,69.51702880859375
2019-03-28,69.95247650146484
2019-03-29,69.90023040771484
2019-04-01,69.64767456054688
2019-04-02,69.20348358154297
2019-04-03,69.07286071777344
2019-04-04,70.87566375732422
2019-04-05,70.49247741699219
2019-04-08,71.35467529296875
2019-04-09,70.24859619140625
2019-04-10,70.32699584960938
2019-04-11,70.06571197509766
2019-04-12,70.30955505371094
2019-04-15,71.39823150634766
2019-04-16,71.3895263671875
2019-04-17,72.00785827636719
2019-04-18,72.51299285888672
2019-04-22,71.43305969238281
2019-04-23,71.55498504638672
2019-04-24,72.18204498291016
2019-04-25,71.18920135498047
2019-04-26,67.1655502319336
2019-04-29,67.75776672363281
2019-04-30,67.42679595947266
2019-05-01,65.90270233154297
2019-05-02,66.5558853149414
2019-05-03,66.13785552978516
2019-05-06,66.17269897460938
2019-05-07,65.3540267944336
2019-05-08,65.67626953125
2019-05-09,65.41498565673828
2019-05-10,65.00564575195312
2019-05-13,62.42771530151367
2019-05-14,62.62104415893555
2019-05-15,62.22560119628906
2019-05-16,62.19924545288086
2019-05-17,62.295928955078125
2019-05-20,63.34165954589844
2019-05-21,63.236183166503906
2019-05-22,68.15727996826172
2019-05-23,69.77423095703125
2019-05-24,71.68116760253906
2019-05-28,70.97814178466797
2019-05-29,69.98513793945312
2019-05-30,70.64422607421875
2019-05-31,70.69692993164062
2019-06-03,72.89385986328125
2019-06-04,75.44229888916016
2019-06-05,75.12592315673828
2019-06-06,75.31046295166016
2019-06-07,76.32105255126953
2019-06-10,76.9361801147461
2019-06-11,77.19982147216797
2019-06-12,77.56011199951172
2019-06-13,77.59527587890625
2019-06-14,77.14708709716797
2019-06-17,76.5759048461914
2019-06-18,75.98713684082031
2019-06-19,75.71470642089844
2019-06-20,75.75863647460938
2019-06-21,76.98011016845703
2019-06-24,76.2068099975586
2019-06-25,75.31046295166016
2019-06-26,75.21380615234375
2019-06-27,75.4598617553711
2019-06-28,76.11016082763672
2019-07-01,76.40015411376953
2019-07-02,76.48802185058594
2019-07-03,77.24375915527344
2019-07-05,77.89405059814453
2019-07-08,78.13131713867188
2019-07-09,77.1558837890625
2019-07-10,75.44229888916016
2019-07-11,75.98713684082031
2019-07-12,76.91860961914062
2019-07-15,76.2771224975586
2019-07-16,77.60405731201172
2019-07-17,77.20860290527344
2019-07-18,77.7710189819336
2019-07-19,77.34043884277344
2019-07-22,76.64620208740234
2019-07-23,77.8061752319336
2019-07-24,78.28947448730469
