,IRM
2020-11-13,20.965456008911133
2020-11-16,21.45895767211914
2020-11-17,21.302675247192383
2020-11-18,21.302675247192383
2020-11-19,21.212203979492188
2020-11-20,21.12995719909668
2020-11-23,21.51653289794922
2020-11-24,21.861980438232422
2020-11-25,22.14985466003418
2020-11-27,21.894878387451172
2020-11-30,22.618677139282227
2020-12-01,22.404827117919922
2020-12-02,22.5693302154541
2020-12-03,23.103954315185547
2020-12-04,23.984024047851562
2020-12-07,24.247220993041992
2020-12-08,24.79829216003418
2020-12-09,24.97102165222168
2020-12-10,24.91344451904297
2020-12-11,24.987470626831055
2020-12-14,24.57522201538086
2020-12-15,24.659183502197266
2020-12-16,24.390512466430664
2020-12-17,24.84389877319336
2020-12-18,24.751541137695312
2020-12-21,24.474468231201172
2020-12-22,24.84389877319336
2020-12-23,24.743141174316406
2020-12-24,24.801918029785156
2020-12-28,24.793519973754883
2020-12-29,24.675973892211914
2020-12-30,24.59201431274414
2020-12-31,24.751541137695312
2021-01-04,24.063064575195312
2021-01-05,24.247772216796875
2021-01-06,24.189002990722656
2021-01-07,23.962316513061523
2021-01-08,23.970705032348633
2021-01-11,23.508928298950195
2021-01-12,23.559303283691406
2021-01-13,23.87835121154785
2021-01-14,25.347660064697266
2021-01-15,25.204925537109375
2021-01-19,24.785123825073242
2021-01-20,25.44001007080078
2021-01-21,25.414827346801758
2021-01-22,25.31407356262207
2021-01-25,26.959699630737305
2021-01-26,28.042789459228516
2021-01-27,31.073759078979492
2021-01-28,28.05118179321289
2021-01-29,28.269481658935547
2021-02-01,28.025999069213867
2021-02-02,27.001678466796875
2021-02-03,27.211580276489258
2021-02-04,26.816965103149414
2021-02-05,27.20318603515625
2021-02-08,27.782514572143555
2021-02-09,28.025999069213867
2021-02-10,28.873998641967773
2021-02-11,27.90845489501953
2021-02-12,27.849681854248047
2021-02-16,27.681760787963867
2021-02-17,27.488651275634766
2021-02-18,27.24516487121582
2021-02-19,27.010074615478516
2021-02-22,26.70781898498535
2021-02-23,26.95130157470703
2021-02-24,29.0922908782959
2021-02-25,29.050312042236328
2021-02-26,29.2098388671875
2021-03-01,29.15946388244629
2021-03-02,29.520498275756836
2021-03-03,28.78164291381836
2021-03-04,29.318988800048828
2021-03-05,30.049442291259766
2021-03-08,30.7043399810791
2021-03-09,30.796682357788086
2021-03-10,30.98140525817871
2021-03-11,31.073759078979492
2021-03-12,31.48276710510254
2021-03-15,31.431533813476562
2021-03-16,30.552032470703125
2021-03-17,30.90212631225586
2021-03-18,30.57765007019043
2021-03-19,30.56911277770996
2021-03-22,31.23514747619629
2021-03-23,30.961896896362305
2021-03-24,31.132678985595703
2021-03-25,31.4742374420166
2021-03-26,31.832866668701172
2021-03-29,31.32907485961914
2021-03-30,31.730396270751953
2021-03-31,31.60231590270996
2021-04-01,31.849943161010742
2021-04-05,32.07195281982422
2021-04-06,32.012184143066406
2021-04-07,32.182952880859375
2021-04-08,31.91825294494629
2021-04-09,32.157344818115234
2021-04-12,32.37080383300781
2021-04-13,32.4732780456543
2021-04-14,32.43912124633789
2021-04-15,32.57573699951172
2021-04-16,32.481815338134766
2021-04-19,32.857521057128906
2021-04-20,33.7199592590332
2021-04-21,34.36037063598633
2021-04-22,34.47136688232422
2021-04-23,34.42866897583008
2021-04-26,34.22373962402344
2021-04-27,34.1895866394043
2021-04-28,33.75410842895508
2021-04-29,34.4030647277832
2021-04-30,34.257904052734375
2021-05-03,34.240821838378906
2021-05-04,34.04443359375
2021-05-05,33.07100296020508
2021-05-06,35.56434631347656
2021-05-07,35.2654914855957
2021-05-10,35.70097351074219
2021-05-11,35.80343246459961
2021-05-12,34.736087799072266
2021-05-13,35.76073455810547
2021-05-14,36.29015350341797
2021-05-17,37.186729431152344
2021-05-18,36.34992218017578
2021-05-19,35.965667724609375
2021-05-20,36.71709060668945
2021-05-21,36.708553314208984
2021-05-24,37.306278228759766
2021-05-25,36.90495300292969
2021-05-26,36.99887466430664
2021-05-27,36.72562789916992
2021-05-28,37.17819595336914
2021-06-01,37.72468185424805
2021-06-02,38.6639518737793
2021-06-03,38.885963439941406
2021-06-04,38.996971130371094
2021-06-07,39.039669036865234
2021-06-08,39.84231948852539
2021-06-09,40.14971923828125
2021-06-10,39.620304107666016
2021-06-11,39.51782989501953
2021-06-14,39.75930404663086
2021-06-15,39.776615142822266
2021-06-16,39.25733947753906
2021-06-17,39.439083099365234
2021-06-18,38.29667663574219
2021-06-21,39.25733947753906
2021-06-22,37.872596740722656
2021-06-23,37.647579193115234
2021-06-24,37.517757415771484
2021-06-25,37.35332107543945
2021-06-28,37.17157745361328
2021-06-29,36.62633514404297
2021-06-30,36.62633514404297
2021-07-01,36.88595962524414
2021-07-02,37.01578140258789
2021-07-06,36.7128791809082
2021-07-07,37.00712966918945
2021-07-08,36.88595962524414
2021-07-09,37.855289459228516
2021-07-12,38.51304626464844
2021-07-13,38.25339889526367
2021-07-14,38.270713806152344
2021-07-15,38.123573303222656
2021-07-16,37.491790771484375
2021-07-19,36.98981857299805
2021-07-20,37.898563385009766
2021-07-21,37.985107421875
2021-07-22,37.71681594848633
2021-07-23,37.57834243774414
2021-07-26,37.742774963378906
2021-07-27,38.01972198486328
2021-07-28,37.58700180053711
2021-07-29,37.59565353393555
2021-07-30,37.872596740722656
2021-08-02,37.872596740722656
2021-08-03,38.002418518066406
2021-08-04,37.500450134277344
2021-08-05,38.262054443359375
2021-08-06,38.91980743408203
2021-08-09,39.21406555175781
2021-08-10,39.78526306152344
2021-08-11,40.434364318847656
2021-08-12,40.287235260009766
2021-08-13,39.897769927978516
2021-08-16,39.68141174316406
2021-08-17,39.473697662353516
2021-08-18,39.17078399658203
2021-08-19,39.629478454589844
2021-08-20,39.525630950927734
2021-08-23,39.6987190246582
2021-08-24,39.6121711730957
2021-08-25,39.707374572753906
2021-08-26,39.65544509887695
2021-08-27,40.13144302368164
2021-08-30,40.40840148925781
2021-08-31,41.32578659057617
2021-09-01,41.853721618652344
2021-09-02,42.79707336425781
2021-09-03,42.73649215698242
2021-09-07,41.879676818847656
2021-09-08,41.94892501831055
2021-09-09,41.38637161254883
2021-09-10,40.69400405883789
2021-09-13,40.84978485107422
2021-09-14,39.84916687011719
2021-09-15,39.52469253540039
2021-09-16,39.38437271118164
2021-09-17,39.3756103515625
2021-09-20,38.919586181640625
2021-09-21,39.007286071777344
2021-09-22,39.27036666870117
2021-09-23,39.27914810180664
2021-09-24,38.823123931884766
2021-09-27,38.62141799926758
2021-09-28,38.428489685058594
2021-09-29,38.85820388793945
2021-09-30,38.10401153564453
2021-10-01,38.56003952026367
2021-10-04,38.74419403076172
2021-10-05,38.80558395385742
2021-10-06,38.68281555175781
2021-10-07,38.551265716552734
2021-10-08,37.38490295410156
2021-10-11,37.45506286621094
2021-10-12,37.95492935180664
2021-10-13,37.9373893737793
2021-10-14,39.27036666870117
2021-10-15,39.35806655883789
2021-10-18,39.46329879760742
2021-10-19,39.419456481933594
2021-10-20,39.93687057495117
2021-10-21,40.12102508544922
2021-10-22,40.34027099609375
2021-10-25,40.33149719238281
2021-10-26,40.55073928833008
2021-10-27,40.04209899902344
2021-10-28,40.70859146118164
2021-10-29,40.02456283569336
2021-11-01,40.278873443603516
2021-11-02,40.93659973144531
2021-11-03,42.295894622802734
2021-11-04,40.533203125
2021-11-05,41.787254333496094
2021-11-08,41.30492401123047
2021-11-09,41.72586441040039
2021-11-10,41.57678985595703
2021-11-11,41.980186462402344
2021-11-12,41.699562072753906
2021-11-15,42.93608093261719
2021-11-16,41.813568115234375
2021-11-17,41.357547760009766
2021-11-18,41.57678985595703
2021-11-19,40.875213623046875
2021-11-22,40.99799346923828
2021-11-23,41.0856819152832
2021-11-24,41.62940979003906
2021-11-26,40.945377349853516
2021-11-29,41.094451904296875
2021-11-30,39.84916687011719
2021-12-01,39.57731628417969
2021-12-02,41.2435417175293
2021-12-03,41.2961540222168
2021-12-06,41.33123779296875
2021-12-07,42.14680862426758
2021-12-08,42.01526641845703
2021-12-09,41.4627799987793
2021-12-10,42.46251678466797
2021-12-13,43.462249755859375
2021-12-14,42.89300537109375
2021-12-15,43.985321044921875
2021-12-16,45.02434158325195
2021-12-17,45.51277160644531
2021-12-20,45.24635314941406
2021-12-21,45.74365997314453
2021-12-22,45.85022735595703
2021-12-23,45.55717849731445
2021-12-27,46.61395263671875
2021-12-28,46.862613677978516
2021-12-29,46.85373306274414
2021-12-30,46.65835952758789
2021-12-31,46.47187042236328
2022-01-03,45.5749397277832
2022-01-04,45.06874465942383
2022-01-05,43.070621490478516
2022-01-06,41.53429412841797
2022-01-07,41.55205154418945
2022-01-10,41.45436096191406
2022-01-11,41.18794631958008
2022-01-12,41.52540588378906
2022-01-13,40.58407211303711
2022-01-14,39.75818634033203
2022-01-18,39.154300689697266
2022-01-19,38.39945602416992
2022-01-20,37.82222366333008
2022-01-21,38.49714279174805
2022-01-24,39.402957916259766
2022-01-25,39.09213638305664
2022-01-26,39.323036193847656
2022-01-27,38.77244186401367
2022-01-28,39.96242904663086
2022-01-31,40.77944564819336
2022-02-01,40.957054138183594
2022-02-02,41.418846130371094
2022-02-03,40.752811431884766
2022-02-04,40.530784606933594
2022-02-07,40.20220947265625
2022-02-08,39.74041748046875
2022-02-09,40.91265106201172
2022-02-10,39.75818634033203
2022-02-11,39.456241607666016
2022-02-14,38.763553619384766
2022-02-15,38.85236740112305
2022-02-16,39.0832633972168
2022-02-17,38.69252014160156
2022-02-18,38.19520568847656
2022-02-22,37.90214538574219
2022-02-23,37.51140213012695
2022-02-24,40.34429931640625
2022-02-25,43.22159194946289
2022-02-28,43.674495697021484
2022-03-01,44.10964584350586
2022-03-02,44.8289680480957
2022-03-03,45.93903732299805
2022-03-04,46.30314254760742
2022-03-07,45.35292434692383
2022-03-08,45.05986404418945
2022-03-09,45.37067413330078
2022-03-10,45.6370964050293
2022-03-11,44.873374938964844
2022-03-14,43.182220458984375
2022-03-15,43.76661682128906
2022-03-16,44.15321350097656
2022-03-17,44.5667839050293
2022-03-18,44.47688293457031
2022-03-21,45.08824920654297
2022-03-22,45.80750274658203
2022-03-23,46.886383056640625
2022-03-24,47.19206619262695
2022-03-25,47.95627212524414
2022-03-28,48.2619514465332
2022-03-29,49.55661392211914
2022-03-30,49.86229705810547
2022-03-31,49.81734848022461
2022-04-01,50.55458068847656
2022-04-04,50.194950103759766
2022-04-05,49.69147491455078
2022-04-06,50.50062942504883
2022-04-07,50.03312301635742
2022-04-08,50.28486251831055
2022-04-11,49.925228118896484
2022-04-12,50.30284881591797
2022-04-13,50.30284881591797
2022-04-14,49.826332092285156
2022-04-18,50.41073226928711
2022-04-19,50.76136016845703
2022-04-20,51.894187927246094
2022-04-21,51.76832962036133
2022-04-22,50.95915985107422
2022-04-25,50.0960578918457
2022-04-26,49.125064849853516
2022-04-27,48.927268981933594
2022-04-28,50.087059020996094
2022-04-29,48.30691146850586
2022-05-02,45.58274459838867
2022-05-03,47.26398849487305
2022-05-04,49.125064849853516
2022-05-05,49.07112121582031
2022-05-06,48.765438079833984
2022-05-09,47.659576416015625
2022-05-10,46.3019905090332
2022-05-11,45.447879791259766
2022-05-12,46.66162109375
2022-05-13,47.048213958740234
2022-05-16,47.67755889892578
2022-05-17,48.1091194152832
2022-05-18,45.87042999267578
2022-05-19,43.7216682434082
2022-05-20,44.49486541748047
2022-05-23,45.834468841552734
2022-05-24,46.11318588256836
2022-05-25,46.158145904541016
2022-05-26,46.71556091308594
2022-05-27,49.39478302001953
2022-05-31,48.45975112915039
2022-06-01,48.028202056884766
2022-06-02,48.36984634399414
2022-06-03,48.16305923461914
2022-06-06,47.731502532958984
2022-06-07,48.99020767211914
2022-06-08,47.848392486572266
2022-06-09,47.01225662231445
2022-06-10,45.88842010498047
2022-06-13,43.48790740966797
2022-06-14,43.05895233154297
2022-06-15,43.68735885620117
2022-06-16,41.993412017822266
2022-06-17,42.09359359741211
2022-06-21,42.97698974609375
2022-06-22,43.851287841796875
2022-06-23,43.66913604736328
2022-06-24,45.04432678222656
2022-06-27,45.818450927734375
2022-06-28,44.771114349365234
2022-06-29,43.87861251831055
2022-06-30,44.34307861328125
2022-07-01,44.925941467285156
2022-07-05,44.415931701660156
2022-07-06,44.425048828125
2022-07-07,44.62540054321289
2022-07-08,44.3521842956543
2022-07-11,43.76021194458008
2022-07-12,43.405025482177734
2022-07-13,42.95877456665039
2022-07-14,40.7183952331543
2022-07-15,40.836795806884766
2022-07-18,41.31037139892578
2022-07-19,42.275733947753906
2022-07-20,42.21198272705078
2022-07-21,43.040740966796875
2022-07-22,43.14091491699219
2022-07-25,42.82217788696289
2022-07-26,42.640018463134766
2022-07-27,42.849491119384766
2022-07-28,43.71467971801758
2022-07-29,44.16093063354492
2022-08-01,44.47057342529297
2022-08-02,44.0516357421875
2022-08-03,44.042545318603516
2022-08-04,44.57075119018555
2022-08-05,47.63078308105469
2022-08-08,49.1699104309082
2022-08-09,48.55061340332031
2022-08-10,49.297401428222656
2022-08-11,48.80561065673828
2022-08-12,49.20633316040039
2022-08-15,49.66168975830078
2022-08-16,49.306514739990234
2022-08-17,50.03508758544922
2022-08-18,50.13527297973633
2022-08-19,49.98044967651367
2022-08-22,48.83293533325195
2022-08-23,48.47775650024414
2022-08-24,49.588836669921875
2022-08-25,50.426700592041016
2022-08-26,49.42491149902344
2022-08-29,49.188114166259766
2022-08-30,48.25007629394531
2022-08-31,47.913108825683594
2022-09-01,48.514183044433594
2022-09-02,47.47595977783203
2022-09-06,47.111671447753906
2022-09-07,48.04060363769531
2022-09-08,48.086143493652344
2022-09-09,50.2991943359375
2022-09-12,51.492252349853516
2022-09-13,49.89848327636719
2022-09-14,49.99888229370117
2022-09-15,49.2804069519043
2022-09-16,50.92922592163086
2022-09-19,51.74903106689453
2022-09-20,46.655189514160156
2022-09-21,46.19462585449219
2022-09-22,44.15892791748047
2022-09-23,42.92461395263672
2022-09-26,41.20210647583008
2022-09-27,40.15202331542969
2022-09-28,41.36790466308594
2022-09-29,40.35466766357422
2022-09-30,40.50204849243164
2022-10-03,42.04032897949219
2022-10-04,43.827327728271484
2022-10-05,43.3391227722168
2022-10-06,42.3719367980957
2022-10-07,42.0495491027832
2022-10-10,41.524497985839844
2022-10-11,42.38114547729492
2022-10-12,41.8100471496582
2022-10-13,42.169288635253906
2022-10-14,40.658634185791016
2022-10-17,41.966636657714844
2022-10-18,43.412811279296875
2022-10-19,42.5930061340332
2022-10-20,42.648277282714844
2022-10-21,43.3575439453125
2022-10-24,43.92864227294922
2022-10-25,45.6051025390625
2022-10-26,45.42087936401367
2022-10-27,45.9459228515625
2022-10-28,46.148563385009766
2022-10-31,46.12092590332031
2022-11-01,46.24988555908203
2022-11-02,45.301124572753906
2022-11-03,45.90907287597656
2022-11-04,45.51298522949219
2022-11-07,45.98276138305664
2022-11-08,46.517024993896484
2022-11-09,45.29191589355469
2022-11-10,48.42375946044922
2022-11-11,48.70009231567383
2022-11-14,47.29997634887695
2022-11-15,48.43296813964844
2022-11-16,47.631587982177734
2022-11-17,47.27234649658203
2022-11-18,48.175048828125
2022-11-21,48.42375946044922
2022-11-22,48.782997131347656
2022-11-23,49.1974983215332
2022-11-25,49.33567428588867
2022-11-28,49.068546295166016
2022-11-29,49.61201095581055
2022-11-30,50.044944763183594
2022-12-01,50.45944595336914
2022-12-02,50.71736145019531
2022-12-05,50.65289306640625
2022-12-06,50.35811996459961
2022-12-07,50.137054443359375
2022-12-08,50.302860260009766
2022-12-09,50.11863327026367
2022-12-12,50.50551223754883
2022-12-13,51.15950393676758
2022-12-14,51.19583511352539
2022-12-15,50.59967041015625
2022-12-16,48.07527542114258
2022-12-19,46.771156311035156
2022-12-20,46.678009033203125
2022-12-21,47.236915588378906
2022-12-22,47.20896911621094
2022-12-23,47.16239547729492
2022-12-27,47.22761154174805
2022-12-28,45.64403533935547
2022-12-29,46.696632385253906
2022-12-30,46.435813903808594
2023-01-03,46.26813888549805
2023-01-04,47.3952751159668
2023-01-05,45.597450256347656
2023-01-06,47.21828079223633
2023-01-09,47.00403594970703
2023-01-10,46.724586486816406
2023-01-11,48.00075149536133
2023-01-12,48.57829284667969
2023-01-13,49.02541732788086
2023-01-17,48.73665237426758
2023-01-18,48.50376892089844
2023-01-19,47.60020446777344
2023-01-20,48.27090072631836
2023-01-23,48.662132263183594
2023-01-24,48.57829284667969
2023-01-25,48.941585540771484
2023-01-26,49.956932067871094
2023-01-27,51.298309326171875
2023-01-30,50.730079650878906
2023-01-31,50.84186553955078
2023-02-01,51.78268814086914
2023-02-02,52.751461029052734
2023-02-03,51.726802825927734
2023-02-06,51.186519622802734
2023-02-07,50.92569351196289
2023-02-08,50.534461975097656
2023-02-09,49.4073371887207
2023-02-10,49.60295486450195
2023-02-13,50.07802200317383
2023-02-14,49.54705810546875
2023-02-15,49.612266540527344
2023-02-16,49.51912307739258
2023-02-17,48.99747085571289
2023-02-21,47.19965744018555
2023-02-22,47.16239547729492
2023-02-23,49.155826568603516
2023-02-24,48.718021392822266
2023-02-27,48.96952819824219
2023-02-28,49.1371955871582
2023-03-01,48.978843688964844
2023-03-02,49.17445755004883
2023-03-03,50.88844299316406
2023-03-06,51.121315002441406
2023-03-07,49.97555923461914
2023-03-08,50.15254592895508
2023-03-09,49.20240783691406
2023-03-10,47.814449310302734
2023-03-13,49.06267547607422
2023-03-14,49.25967788696289
2023-03-15,49.080589294433594
2023-03-16,49.09001541137695
2023-03-17,47.40277862548828
2023-03-20,48.14742660522461
2023-03-21,48.269962310791016
2023-03-22,47.289669036865234
2023-03-23,46.69583511352539
2023-03-24,47.5536003112793
2023-03-27,47.327369689941406
2023-03-28,47.204837799072266
2023-03-29,48.043739318847656
2023-03-30,48.81666564941406
2023-03-31,49.87236404418945
2023-04-03,49.966617584228516
2023-04-04,49.57073211669922
2023-04-05,48.618717193603516
2023-04-06,49.287960052490234
2023-04-10,49.36336135864258
2023-04-11,50.409629821777344
2023-04-12,51.04117202758789
2023-04-13,50.67355728149414
2023-04-14,49.73097229003906
2023-04-17,50.13628387451172
2023-04-18,49.70269012451172
2023-04-19,50.63585662841797
2023-04-20,50.5038948059082
2023-04-21,50.81494903564453
2023-04-24,51.23911666870117
2023-04-25,51.14485168457031
2023-04-26,50.767822265625
2023-04-27,51.82352066040039
2023-04-28,52.06859588623047
2023-05-01,52.19112777709961
2023-05-02,51.540740966796875
2023-05-03,52.00260925292969
2023-05-04,52.44562530517578
2023-05-05,53.1525764465332
2023-05-08,52.775535583496094
2023-05-09,52.57758712768555
2023-05-10,52.624717712402344
2023-05-11,52.04974365234375
2023-05-12,51.92720413208008
2023-05-15,52.4644775390625
2023-05-16,51.22968673706055
2023-05-17,52.09687042236328
2023-05-18,52.00260925292969
2023-05-19,52.18170928955078
2023-05-22,51.88007354736328
2023-05-23,51.56901931762695
2023-05-24,50.3813591003418
2023-05-25,50.62643051147461
2023-05-26,50.5038948059082
2023-05-30,50.334232330322266
2023-05-31,50.353084564208984
2023-06-01,50.09858322143555
2023-06-02,52.05916213989258
2023-06-05,52.33251953125
2023-06-06,52.52103805541992
2023-06-07,53.12429428100586
2023-06-08,52.624717712402344
2023-06-09,52.85093688964844
2023-06-12,53.13371658325195
2023-06-13,53.14314270019531
2023-06-14,54.05712127685547
2023-06-15,54.47646713256836
2023-06-16,54.09524154663086
2023-06-20,52.84674072265625
2023-06-21,52.94205093383789
2023-06-22,52.27490997314453
2023-06-23,51.43623352050781
2023-06-26,52.065242767333984
2023-06-27,53.123130798339844
2023-06-28,52.86581039428711
2023-06-29,53.523406982421875
2023-06-30,54.15242385864258
2023-07-03,54.581298828125
2023-07-05,55.49623107910156
2023-07-06,55.53435134887695
2023-07-07,55.229373931884766
2023-07-10,56.0108757019043
2023-07-11,55.79167938232422
2023-07-12,56.56364440917969
2023-07-13,56.33491897583008
2023-07-14,56.71613693237305
2023-07-17,58.40303421020508
2023-07-18,58.92721939086914
2023-07-19,59.30842971801758
2023-07-20,59.079708099365234
2023-07-21,58.98439407348633
2023-07-24,59.23219299316406
2023-07-25,59.15594482421875
2023-07-26,59.499046325683594
2023-07-27,58.21242904663086
2023-07-28,57.71683883666992
2023-07-31,58.51741027832031
2023-08-01,58.87956237792969
2023-08-02,58.74613571166992
2023-08-03,56.992523193359375
2023-08-04,58.0599365234375
2023-08-07,58.54599380493164
2023-08-08,57.9169807434082
2023-08-09,58.0599365234375
2023-08-10,58.13618087768555
2023-08-11,57.63106918334961
2023-08-14,57.38327407836914
2023-08-15,56.868621826171875
2023-08-16,56.487403869628906
2023-08-17,55.81073760986328
2023-08-18,56.33491897583008
2023-08-21,55.81073760986328
2023-08-22,56.744728088378906
2023-08-23,58.1933708190918
2023-08-24,57.697776794433594
2023-08-25,58.29819869995117
2023-08-28,59.13688659667969
2023-08-29,59.68966293334961
2023-08-30,60.3758544921875
2023-08-31,60.55693435668945
2023-09-01,60.623653411865234
2023-09-05,60.309139251708984
2023-09-06,61.0143928527832
2023-09-07,60.661773681640625
2023-09-08,59.737308502197266
2023-09-11,60.05181884765625
2023-09-12,60.185245513916016
2023-09-13,60.09947204589844
2023-09-14,61.457271575927734
2023-09-15,60.5231819152832
2023-09-18,60.73503494262695
2023-09-19,60.71577453613281
2023-09-20,61.100975036621094
2023-09-21,59.425384521484375
2023-09-22,59.59872817993164
2023-09-25,59.11723327636719
2023-09-26,57.663143157958984
2023-09-27,56.806087493896484
2023-09-28,57.653507232666016
2023-09-29,57.24905776977539
2023-10-02,56.49793243408203
2023-10-03,55.11124801635742
2023-10-04,55.55421447753906
2023-10-05,55.178653717041016
2023-10-06,55.929771423339844
2023-10-09,57.0949821472168
2023-10-10,57.470542907714844
2023-10-11,58.57796859741211
2023-10-12,58.26018142700195
2023-10-13,58.067588806152344
2023-10-16,59.38686752319336
2023-10-17,59.406124114990234
2023-10-18,57.769065856933594
2023-10-19,57.5379524230957
2023-10-20,57.02757263183594
2023-10-23,56.87349319458008
2023-10-24,57.441654205322266
2023-10-25,56.209041595458984
2023-10-26,56.83498001098633
2023-10-27,56.06459426879883
2023-10-30,56.13200378417969
2023-10-31,56.88312530517578
2023-11-01,57.45127868652344
2023-11-02,57.15275955200195
2023-11-03,59.46391296386719
2023-11-06,58.019439697265625
2023-11-07,56.97941970825195
2023-11-08,57.32609558105469
2023-11-09,56.690528869628906
2023-11-10,57.23942565917969
2023-11-13,56.91201400756836
2023-11-14,59.58909225463867
2023-11-15,59.88761520385742
2023-11-16,59.733543395996094
2023-11-17,59.92612838745117
2023-11-20,60.87948226928711
2023-11-21,60.71577453613281
2023-11-22,60.946895599365234
2023-11-24,60.869850158691406
2023-11-27,61.24541473388672
2023-11-28,61.3609733581543
2023-11-29,60.937259674072266
2023-11-30,61.77505874633789
2023-12-01,63.06544494628906
2023-12-04,63.7491569519043
2023-12-05,63.546932220458984
2023-12-06,63.537315368652344
2023-12-07,63.161739349365234
2023-12-08,63.02692413330078
2023-12-11,63.460269927978516
2023-12-12,63.989906311035156
2023-12-13,65.32844543457031
2023-12-14,66.55353546142578
2023-12-15,66.03822326660156
2023-12-18,66.4271469116211
2023-12-19,66.8257827758789
2023-12-20,66.13545227050781
2023-12-21,67.13691711425781
2023-12-22,67.44805145263672
2023-12-26,67.93419647216797
2023-12-27,68.29393768310547
2023-12-28,68.64396667480469
2023-12-29,68.04115295410156
2024-01-02,66.72855377197266
2024-01-03,64.38531494140625
2024-01-04,64.71589660644531
2024-01-05,64.900634765625
2024-01-08,66.16461944580078
2024-01-09,65.27983093261719
2024-01-10,65.31871795654297
2024-01-11,64.41448974609375
2024-01-12,65.36734771728516
2024-01-16,64.52144622802734
2024-01-17,63.52969741821289
2024-01-18,64.11308288574219
2024-01-19,65.0173110961914
2024-01-22,65.25065612792969
2024-01-23,66.00904846191406
2024-01-24,65.1534423828125
2024-01-25,66.53408813476562
2024-01-26,65.68818664550781
2024-01-29,65.84375762939453
2024-01-30,66.36880493164062
2024-01-31,65.64929962158203
2024-02-01,67.36053466796875
2024-02-02,67.20497131347656
2024-02-05,66.55353546142578
2024-02-06,67.04940032958984
2024-02-07,65.94099426269531
2024-02-08,66.66048431396484
2024-02-09,66.72855377197266
2024-02-12,66.92301177978516
2024-02-13,65.16315460205078
2024-02-14,65.67848205566406
2024-02-15,67.22441864013672
2024-02-16,66.09656524658203
2024-02-20,66.52436065673828
2024-02-21,66.63131713867188
2024-02-22,70.10240936279297
2024-02-23,72.95122528076172
2024-02-26,73.28181457519531
2024-02-27,71.94977569580078
2024-02-28,73.27208709716797
2024-02-29,76.46121215820312
2024-03-01,78.78499603271484
2024-03-04,76.74317932128906
2024-03-05,76.39315795898438
2024-03-06,78.21134185791016
2024-03-07,78.7752685546875
2024-03-08,79.1155776977539
2024-03-11,78.45441436767578
2024-03-12,78.62944030761719
2024-03-13,77.88076782226562
2024-03-14,76.5084228515625
2024-03-15,77.05735778808594
2024-03-18,78.1062240600586
2024-03-19,78.35128784179688
2024-03-20,78.58654022216797
2024-03-21,79.33153533935547
2024-03-22,77.89057159423828
2024-03-25,76.62604522705078
2024-03-26,76.41038513183594
2024-03-27,78.55713653564453
2024-03-28,78.62574768066406
2024-04-01,77.96898651123047
2024-04-02,77.19458770751953
2024-04-03,77.6455078125
2024-04-04,77.14557647705078
2024-04-05,77.08676147460938
2024-04-08,77.18478393554688
2024-04-09,77.63570404052734
2024-04-10,74.19503021240234
2024-04-11,75.09686279296875
2024-04-12,74.51850891113281
2024-04-15,73.36181640625
2024-04-16,73.23438262939453
2024-04-17,73.66570281982422
2024-04-18,72.95011138916016
2024-04-19,73.6166763305664
2024-04-22,74.35186767578125
2024-04-23,75.08705139160156
2024-04-24,76.64564514160156
2024-04-25,75.73402404785156
2024-04-26,75.98888397216797
2024-04-29,76.42999267578125
2024-04-30,75.98888397216797
2024-05-01,76.55742645263672
2024-05-02,75.47915649414062
2024-05-03,73.83233642578125
2024-05-06,75.28311157226562
2024-05-07,76.06729888916016
2024-05-08,76.49861145019531
2024-05-09,78.01799774169922
2024-05-10,78.19444274902344
2024-05-13,76.84170532226562
2024-05-14,78.9394302368164
2024-05-15,80.71367645263672
2024-05-16,80.3803939819336
2024-05-17,80.17455291748047
2024-05-20,80.47842407226562
2024-05-21,81.21361541748047
2024-05-22,79.3609390258789
2024-05-23,77.71411895751953
2024-05-24,78.64537048339844
2024-05-28,77.92977142333984
2024-05-29,76.83189392089844
2024-05-30,78.0670166015625
2024-05-31,79.09626770019531
2024-06-03,79.13549041748047
2024-06-04,79.54718780517578
2024-06-05,80.71367645263672
2024-06-06,83.164306640625
2024-06-07,83.7818603515625
2024-06-10,85.3796615600586
2024-06-11,85.6051254272461
2024-06-12,85.57571411132812
2024-06-13,86.03643035888672
2024-06-14,86.28150177001953
2024-06-17,87.17028045654297
2024-06-18,87.59492492675781
2024-06-20,87.72330474853516
2024-06-21,87.7529296875
2024-06-24,87.98006439208984
2024-06-25,87.43692016601562
2024-06-26,87.34803771972656
2024-06-27,88.09857177734375
2024-06-28,88.50346374511719
2024-07-01,88.57259368896484
2024-07-02,89.7181396484375
2024-07-03,90.63655090332031
2024-07-05,90.45879364013672
2024-07-08,91.71297454833984
2024-07-09,91.96973419189453
2024-07-10,93.96456909179688
2024-07-11,93.34241485595703
2024-07-12,94.69534301757812
2024-07-15,96.61117553710938
2024-07-16,98.7343978881836
2024-07-17,97.98385620117188
2024-07-18,96.62104797363281
2024-07-19,97.05557250976562
2024-07-22,98.88252258300781
2024-07-23,99.68243408203125
2024-07-24,95.69276428222656
2024-07-25,95.69276428222656
2024-07-26,97.2728271484375
2024-07-29,98.2406234741211
2024-07-30,100.028076171875
2024-07-31,101.2822494506836
2024-08-01,108.17528533935547
2024-08-02,105.36079406738281
