,CVS
2021-05-20,80.03876495361328
2021-05-21,80.70372009277344
2021-05-24,80.61385345458984
2021-05-25,79.70624542236328
2021-05-26,78.4661865234375
2021-05-27,77.65743255615234
2021-05-28,77.6754379272461
2021-06-01,77.16322326660156
2021-06-02,77.27104187011719
2021-06-03,78.23252868652344
2021-06-04,77.70237731933594
2021-06-07,77.57657623291016
2021-06-08,77.10929870605469
2021-06-09,76.33650207519531
2021-06-10,76.83072662353516
2021-06-11,76.80376434326172
2021-06-14,76.03996276855469
2021-06-15,76.74087524414062
2021-06-16,76.14778900146484
2021-06-17,75.68949890136719
2021-06-18,74.04505920410156
2021-06-21,75.50078582763672
2021-06-22,75.31208801269531
2021-06-23,75.24019622802734
2021-06-24,75.27613830566406
2021-06-25,75.55471801757812
2021-06-28,75.59065246582031
2021-06-29,75.02452850341797
2021-06-30,74.97959899902344
2021-07-01,73.88330841064453
2021-07-02,74.07200622558594
2021-07-06,72.9487533569336
2021-07-07,73.09253692626953
2021-07-08,72.08610534667969
2021-07-09,73.07456970214844
2021-07-12,73.52385711669922
2021-07-13,73.38008880615234
2021-07-14,74.06301879882812
2021-07-15,73.7485122680664
2021-07-16,73.43401336669922
2021-07-19,72.4904556274414
2021-07-20,73.5058822631836
2021-07-21,74.63813781738281
2021-07-22,74.701416015625
2021-07-23,75.28001403808594
2021-07-26,74.91838836669922
2021-07-27,75.61450958251953
2021-07-28,75.30713653564453
2021-07-29,75.09016418457031
2021-07-30,74.45732879638672
2021-08-02,74.50252532958984
2021-08-03,75.93995666503906
2021-08-04,73.72505950927734
2021-08-05,72.36897277832031
2021-08-06,73.45384216308594
2021-08-09,73.8154525756836
2021-08-10,75.25289154052734
2021-08-11,76.79881286621094
2021-08-12,76.97057342529297
2021-08-13,76.26542663574219
2021-08-16,77.19659423828125
2021-08-17,78.17296600341797
2021-08-18,76.47334289550781
2021-08-19,76.14789581298828
2021-08-20,76.7083969116211
2021-08-23,76.48239135742188
2021-08-24,75.76818084716797
2021-08-25,75.55121612548828
2021-08-26,75.06303405761719
2021-08-27,75.67778015136719
2021-08-30,76.48239135742188
2021-08-31,78.10064697265625
2021-09-01,77.4858627319336
2021-09-02,78.6159439086914
2021-09-03,79.0770263671875
2021-09-07,78.27239227294922
2021-09-08,77.94696044921875
2021-09-09,77.21466827392578
2021-09-10,75.75010681152344
2021-09-13,76.40103912353516
2021-09-14,75.84051513671875
2021-09-15,77.33219146728516
2021-09-16,77.16043090820312
2021-09-17,77.30506134033203
2021-09-20,76.46430969238281
2021-09-21,75.87667846679688
2021-09-22,75.81339263916016
2021-09-23,76.71743774414062
2021-09-24,76.58183288574219
2021-09-27,77.51301574707031
2021-09-28,77.4406967163086
2021-09-29,78.4622573852539
2021-09-30,76.71743774414062
2021-10-01,76.00325012207031
2021-10-04,75.76818084716797
2021-10-05,75.61450958251953
2021-10-06,75.17152404785156
2021-10-07,76.12075805664062
2021-10-08,76.27445983886719
2021-10-11,76.1930923461914
2021-10-12,75.75010681152344
2021-10-13,75.1805648803711
2021-10-14,76.44622039794922
2021-10-15,77.60340881347656
2021-10-18,76.37390899658203
2021-10-19,76.74456787109375
2021-10-20,78.24528503417969
2021-10-21,78.98181915283203
2021-10-22,79.58195495605469
2021-10-25,79.7274398803711
2021-10-26,80.30940246582031
2021-10-27,80.10025024414062
2021-10-28,80.58218383789062
2021-10-29,81.18231201171875
2021-11-01,82.42806243896484
2021-11-02,82.8827133178711
2021-11-03,87.60198974609375
2021-11-04,85.91976928710938
2021-11-05,85.27418518066406
2021-11-08,85.2559814453125
2021-11-09,84.3467025756836
2021-11-10,84.52855682373047
2021-11-11,85.66516876220703
2021-11-12,85.49239349365234
2021-11-15,85.01048278808594
2021-11-16,84.46488952636719
2021-11-17,84.31941986083984
2021-11-18,86.69267272949219
2021-11-19,84.71041107177734
2021-11-22,84.55581665039062
2021-11-23,85.1468734741211
2021-11-24,84.24666595458984
2021-11-26,83.21915435791016
2021-11-29,83.67379760742188
2021-11-30,80.9822769165039
2021-12-01,80.72767639160156
2021-12-02,81.82792663574219
2021-12-03,82.62812042236328
2021-12-06,84.24666595458984
2021-12-07,84.50126647949219
2021-12-08,84.65584564208984
2021-12-09,88.4840087890625
2021-12-10,89.89341735839844
2021-12-13,89.9297866821289
2021-12-14,89.82067108154297
2021-12-15,91.43012237548828
2021-12-16,92.03936004638672
2021-12-17,91.25738525390625
2021-12-20,91.22100067138672
2021-12-21,91.64836883544922
2021-12-22,91.7483901977539
2021-12-23,92.12120819091797
2021-12-27,93.11233520507812
2021-12-28,93.44878387451172
2021-12-29,94.29444122314453
2021-12-30,94.2762451171875
2021-12-31,93.80341339111328
2022-01-03,94.71270751953125
2022-01-04,94.83092498779297
2022-01-05,96.21305084228516
2022-01-06,93.28511047363281
2022-01-07,94.739990234375
2022-01-10,95.53108215332031
2022-01-11,96.42219543457031
2022-01-12,96.18578338623047
2022-01-13,95.78567504882812
2022-01-14,96.58586883544922
2022-01-18,95.03097534179688
2022-01-19,94.06710815429688
2022-01-20,93.60087585449219
2022-01-21,92.84212493896484
2022-01-24,94.62474822998047
2022-01-25,94.24993896484375
2022-01-26,95.85885620117188
2022-01-27,97.62317657470703
2022-01-28,99.89030456542969
2022-01-31,97.36721801757812
2022-02-01,97.1478271484375
2022-02-02,99.55206298828125
2022-02-03,99.38752746582031
2022-02-04,99.17725372314453
2022-02-07,100.01829528808594
2022-02-08,101.3163833618164
2022-02-09,95.79486846923828
2022-02-10,96.27937316894531
2022-02-11,95.29208374023438
2022-02-14,94.15851593017578
2022-02-15,94.13111114501953
2022-02-16,95.01782989501953
2022-02-17,93.51861572265625
2022-02-18,93.36319732666016
2022-02-22,93.17123413085938
2022-02-23,93.46375274658203
2022-02-24,92.11994171142578
2022-02-25,95.346923828125
2022-02-28,94.75273895263672
2022-03-01,93.2900619506836
2022-03-02,95.46576690673828
2022-03-03,95.56632232666016
2022-03-04,96.16053771972656
2022-03-07,95.58460998535156
2022-03-08,93.57344055175781
2022-03-09,94.70703125
2022-03-10,95.14580535888672
2022-03-11,94.58816528320312
2022-03-14,95.52062225341797
2022-03-15,97.796875
2022-03-16,97.91572570800781
2022-03-17,99.24124145507812
2022-03-18,98.08940887451172
2022-03-21,98.17168426513672
2022-03-22,98.02542114257812
2022-03-23,97.08383178710938
2022-03-24,98.7750244140625
2022-03-25,99.24124145507812
2022-03-28,98.76589965820312
2022-03-29,95.69432067871094
2022-03-30,94.66130828857422
2022-03-31,92.52217102050781
2022-04-01,92.41246032714844
2022-04-04,91.41604614257812
2022-04-05,90.92239379882812
2022-04-06,93.2992172241211
2022-04-07,94.71615600585938
2022-04-08,97.4586410522461
2022-04-11,95.48403930664062
2022-04-12,95.65774536132812
2022-04-13,95.96855163574219
2022-04-14,94.7801513671875
2022-04-18,94.54244995117188
2022-04-19,94.9447021484375
2022-04-20,97.4860610961914
2022-04-21,96.64984893798828
2022-04-22,93.43372344970703
2022-04-25,93.51641845703125
2022-04-26,93.20399475097656
2022-04-27,92.67103576660156
2022-04-28,92.67103576660156
2022-04-29,88.33382415771484
2022-05-02,88.67382049560547
2022-05-03,88.19598388671875
2022-05-04,92.41373443603516
2022-05-05,89.8040542602539
2022-05-06,92.52399444580078
2022-05-09,90.84242248535156
2022-05-10,90.19918823242188
2022-05-11,90.04296875
2022-05-12,90.28189086914062
2022-05-13,89.57434844970703
2022-05-16,90.55756378173828
2022-05-17,91.32024383544922
2022-05-18,86.39493560791016
2022-05-19,85.5863037109375
2022-05-20,87.23114013671875
2022-05-23,87.8192367553711
2022-05-24,88.62786865234375
2022-05-25,89.2710952758789
2022-05-26,89.86839294433594
2022-05-27,90.09809875488281
2022-05-31,88.90353393554688
2022-06-01,88.71056365966797
2022-06-02,89.3446273803711
2022-06-03,87.20357513427734
2022-06-06,87.95707702636719
2022-06-07,88.1408462524414
2022-06-08,86.26629638671875
2022-06-09,85.21874237060547
2022-06-10,85.61388397216797
2022-06-13,83.518798828125
2022-06-14,83.2890625
2022-06-15,84.03337860107422
2022-06-16,82.56312561035156
2022-06-17,81.46964263916016
2022-06-21,83.6933822631836
2022-06-22,83.8863525390625
2022-06-23,84.8787612915039
2022-06-24,86.8543930053711
2022-06-27,86.87276458740234
2022-06-28,85.64144897460938
2022-06-29,85.77928161621094
2022-06-30,85.14523315429688
2022-07-01,86.32142639160156
2022-07-05,85.0257797241211
2022-07-06,85.63226318359375
2022-07-07,86.12846374511719
2022-07-08,86.54197692871094
2022-07-11,87.02898406982422
2022-07-12,87.27709197998047
2022-07-13,85.87117004394531
2022-07-14,85.30146026611328
2022-07-15,87.63546752929688
2022-07-18,86.64305114746094
2022-07-19,88.9403076171875
2022-07-20,87.43329620361328
2022-07-21,86.130126953125
2022-07-22,86.9342041015625
2022-07-25,87.33162689208984
2022-07-26,88.08950805664062
2022-07-27,88.60709381103516
2022-07-28,88.2928466796875
2022-07-29,88.43148040771484
2022-08-01,88.74571990966797
2022-08-02,88.14497375488281
2022-08-03,93.69964599609375
2022-08-04,94.15254211425781
2022-08-05,94.51299285888672
2022-08-08,94.2726821899414
2022-08-09,95.83467102050781
2022-08-10,96.16738891601562
2022-08-11,96.35224151611328
2022-08-12,98.3301010131836
2022-08-15,98.21920013427734
2022-08-16,98.36709594726562
2022-08-17,96.97147369384766
2022-08-18,95.7884521484375
2022-08-19,96.16738891601562
2022-08-22,94.58692932128906
2022-08-23,93.46859741210938
2022-08-24,93.60723876953125
2022-08-25,94.41132354736328
2022-08-26,92.47965240478516
2022-08-29,92.72920227050781
2022-08-30,91.31510925292969
2022-08-31,90.71435546875
2022-09-01,92.35951232910156
2022-09-02,91.90663146972656
2022-09-06,91.25042724609375
2022-09-07,93.05270385742188
2022-09-08,94.51299285888672
2022-09-09,94.41132354736328
2022-09-12,95.23389434814453
2022-09-13,92.8401107788086
2022-09-14,93.39466094970703
2022-09-15,94.5592041015625
2022-09-16,94.3281478881836
2022-09-19,94.37435150146484
2022-09-20,93.66268157958984
2022-09-21,92.21162414550781
2022-09-22,92.26708984375
2022-09-23,90.89920806884766
2022-09-26,90.3354263305664
2022-09-27,89.8455810546875
2022-09-28,90.72359466552734
2022-09-29,89.63298034667969
2022-09-30,88.14497375488281
2022-10-03,90.3539047241211
2022-10-04,92.90482330322266
2022-10-05,92.8401107788086
2022-10-06,91.11178588867188
2022-10-07,81.56436157226562
2022-10-10,81.56436157226562
2022-10-11,81.79541778564453
2022-10-12,81.1854248046875
2022-10-13,83.27421569824219
2022-10-14,82.53480529785156
2022-10-17,84.0043716430664
2022-10-18,84.9748306274414
2022-10-19,84.71603393554688
2022-10-20,84.60445404052734
2022-10-21,86.21304321289062
2022-10-24,88.1470718383789
2022-10-25,85.74812316894531
2022-10-26,86.22233581542969
2022-10-27,86.19444274902344
2022-10-28,87.57987976074219
2022-10-31,88.05409240722656
2022-11-01,87.97969818115234
2022-11-02,90.00672149658203
2022-11-03,90.93653869628906
2022-11-04,92.5730209350586
2022-11-07,94.0793228149414
2022-11-08,94.51634979248047
2022-11-09,92.5730209350586
2022-11-10,92.89846801757812
2022-11-11,90.70408630371094
2022-11-14,90.35074615478516
2022-11-15,90.87145233154297
2022-11-16,89.3558349609375
2022-11-17,88.2679443359375
2022-11-18,90.51811981201172
2022-11-21,91.02021026611328
2022-11-22,92.52653503417969
2022-11-23,93.03791809082031
2022-11-25,94.15371704101562
2022-11-28,93.3633804321289
2022-11-29,93.80037689208984
2022-11-30,94.7302017211914
2022-12-01,94.51634979248047
2022-12-02,95.38108825683594
2022-12-05,94.85108947753906
2022-12-06,94.088623046875
2022-12-07,95.10213470458984
2022-12-08,95.33458709716797
2022-12-09,94.51634979248047
2022-12-12,96.50617980957031
2022-12-13,94.088623046875
2022-12-14,93.61442565917969
2022-12-15,90.75057220458984
2022-12-16,88.7514419555664
2022-12-19,88.37953186035156
2022-12-20,88.3330307006836
2022-12-21,87.51480102539062
2022-12-22,86.8453140258789
2022-12-23,86.99409484863281
2022-12-27,86.49198913574219
2022-12-28,86.25025177001953
2022-12-29,86.89181518554688
2022-12-30,86.65005493164062
2023-01-03,86.38971710205078
2023-01-04,85.52497100830078
2023-01-05,84.10234069824219
2023-01-06,85.171630859375
2023-01-09,85.06935119628906
2023-01-10,84.288330078125
2023-01-11,83.45146942138672
2023-01-12,82.92147064208984
2023-01-13,83.60953521728516
2023-01-17,83.09813690185547
2023-01-18,82.01024627685547
2023-01-19,81.902587890625
2023-01-20,81.45319366455078
2023-01-23,81.64042663574219
2023-01-24,80.5356674194336
2023-01-25,80.28288269042969
2023-01-26,82.07110595703125
2023-01-27,82.18346405029297
2023-01-30,81.49999237060547
2023-01-31,82.59540557861328
2023-02-01,81.91194152832031
2023-02-02,80.68546295166016
2023-02-03,80.30159759521484
2023-02-06,79.81475067138672
2023-02-07,80.49822998046875
2023-02-08,83.28822326660156
2023-02-09,84.32746124267578
2023-02-10,83.94359588623047
2023-02-13,84.14020538330078
2023-02-14,82.87627410888672
2023-02-15,82.71711730957031
2023-02-16,82.36134338378906
2023-02-17,82.93245697021484
2023-02-21,82.03366088867188
2023-02-22,81.64979553222656
2023-02-23,81.33147430419922
2023-02-24,80.30159759521484
2023-02-27,79.43089294433594
2023-02-28,78.21379089355469
2023-03-01,77.21200561523438
2023-03-02,76.23829650878906
2023-03-03,76.59407043457031
2023-03-06,77.68012237548828
2023-03-07,75.32078552246094
2023-03-08,74.72158813476562
2023-03-09,72.09075164794922
2023-03-10,72.18437957763672
2023-03-13,71.4166488647461
2023-03-14,70.74256134033203
2023-03-15,70.59275817871094
2023-03-16,70.99534606933594
2023-03-17,69.62842559814453
2023-03-20,70.19953155517578
2023-03-21,70.74256134033203
2023-03-22,69.6658935546875
2023-03-23,67.75594329833984
2023-03-24,68.58919525146484
2023-03-27,68.87943267822266
2023-03-28,68.45812225341797
2023-03-29,69.36627197265625
2023-03-30,69.9373779296875
2023-03-31,69.57225799560547
2023-04-03,71.23876190185547
2023-04-04,71.38856506347656
2023-04-05,72.79293823242188
2023-04-06,72.59632110595703
2023-04-10,71.19195556640625
2023-04-11,71.42601013183594
2023-04-12,70.14337158203125
2023-04-13,70.61148834228516
2023-04-14,69.9373779296875
2023-04-17,70.96726989746094
2023-04-18,71.28557586669922
2023-04-19,69.47862243652344
2023-04-20,69.1435317993164
2023-04-21,68.75650787353516
2023-04-24,69.3228759765625
2023-04-25,68.78483581542969
2023-04-26,68.20903778076172
2023-04-27,68.96418762207031
2023-04-28,69.20016479492188
2023-05-01,69.74765014648438
2023-05-02,68.6810073852539
2023-05-03,66.15125274658203
2023-05-04,64.93356323242188
2023-05-05,66.71760559082031
2023-05-08,65.77366638183594
2023-05-09,66.04740905761719
2023-05-10,65.80198669433594
2023-05-11,65.10347747802734
2023-05-12,64.73533630371094
2023-05-15,64.99019622802734
2023-05-16,63.33830642700195
2023-05-17,65.53768920898438
2023-05-18,65.42440795898438
2023-05-19,65.49048614501953
2023-05-22,65.52824401855469
2023-05-23,65.76422119140625
2023-05-24,64.96188354492188
2023-05-25,63.87635040283203
2023-05-26,63.848026275634766
2023-05-30,63.3855094909668
2023-05-31,64.21617126464844
2023-06-01,65.01851654052734
2023-06-02,66.06629180908203
2023-06-05,66.77425384521484
2023-06-06,66.55714416503906
2023-06-07,67.47276306152344
2023-06-08,67.72763061523438
2023-06-09,67.73707580566406
2023-06-12,67.49163818359375
2023-06-13,68.20903778076172
2023-06-14,62.913543701171875
2023-06-15,65.603759765625
2023-06-16,63.92354965209961
2023-06-20,64.8202896118164
2023-06-21,64.91468811035156
2023-06-22,65.51880645751953
2023-06-23,65.69815826416016
2023-06-26,65.93413543701172
2023-06-27,64.82974243164062
2023-06-28,64.31999969482422
2023-06-29,64.90524291992188
2023-06-30,65.25450134277344
2023-07-03,65.85861206054688
2023-07-05,65.68870544433594
2023-07-06,65.64151000976562
2023-07-07,65.2922592163086
2023-07-10,65.47161102294922
2023-07-11,67.27452087402344
2023-07-12,66.51937103271484
2023-07-13,67.22734069824219
2023-07-14,67.37836456298828
2023-07-17,67.18014526367188
2023-07-18,68.25623321533203
2023-07-19,70.2101821899414
2023-07-20,71.25228118896484
2023-07-21,71.42357635498047
2023-07-24,72.28008270263672
2023-07-25,72.00410461425781
2023-07-26,71.47115325927734
2023-07-27,71.82328796386719
2023-07-28,71.00482940673828
2023-07-31,71.08097076416016
2023-08-01,70.37672424316406
2023-08-02,72.71785736083984
2023-08-03,70.72884368896484
2023-08-04,69.3679428100586
2023-08-07,70.33866119384766
2023-08-08,70.42430877685547
2023-08-09,70.99531555175781
2023-08-10,70.38623809814453
2023-08-11,71.25228118896484
2023-08-14,70.74787139892578
2023-08-15,69.78668975830078
2023-08-16,69.2061538696289
2023-08-17,63.57221984863281
2023-08-18,63.581729888916016
2023-08-21,63.838680267333984
2023-08-22,63.81013870239258
2023-08-23,63.19154739379883
2023-08-24,63.277191162109375
2023-08-25,64.06709289550781
2023-08-28,63.9909553527832
2023-08-29,63.886268615722656
2023-08-30,63.60076141357422
2023-08-31,62.020973205566406
2023-09-01,62.49681091308594
2023-09-05,62.43971252441406
2023-09-06,62.34455108642578
2023-09-07,62.430198669433594
2023-09-08,62.658607482910156
2023-09-11,65.4280014038086
2023-09-12,67.11245727539062
2023-09-13,66.84599304199219
2023-09-14,66.57000732421875
2023-09-15,67.445556640625
2023-09-18,67.28376007080078
2023-09-19,68.51142120361328
2023-09-20,67.95946502685547
2023-09-21,68.41627502441406
2023-09-22,67.71202850341797
2023-09-25,69.06340789794922
2023-09-26,67.88333129882812
2023-09-27,66.4082260131836
2023-09-28,66.6461410522461
2023-09-29,66.4462890625
2023-10-02,66.32257080078125
2023-10-03,65.90383911132812
2023-10-04,65.6468734741211
2023-10-05,66.37966918945312
2023-10-06,66.52243041992188
2023-10-09,67.80718994140625
2023-10-10,68.26399993896484
2023-10-11,68.26399993896484
2023-10-12,67.49313354492188
2023-10-13,68.08318328857422
2023-10-16,68.03559112548828
2023-10-17,68.53046417236328
2023-10-18,67.65491485595703
2023-10-19,67.77490997314453
2023-10-20,66.27754211425781
2023-10-23,66.21995544433594
2023-10-24,66.20075988769531
2023-10-25,65.77841186523438
2023-10-26,65.25050354003906
2023-10-27,63.62835693359375
2023-10-30,65.27930450439453
2023-10-31,66.23914337158203
2023-11-01,65.97039794921875
2023-11-02,66.8438491821289
2023-11-03,67.42935943603516
2023-11-06,68.22604370117188
2023-11-07,67.42935943603516
2023-11-08,65.98958587646484
2023-11-09,64.06029510498047
2023-11-10,64.9625473022461
2023-11-13,65.0777359008789
2023-11-14,65.74962615966797
2023-11-15,66.35433197021484
2023-11-16,65.50965881347656
2023-11-17,66.04717254638672
2023-11-20,65.5192642211914
2023-11-21,65.34648895263672
2023-11-22,66.36392974853516
2023-11-24,66.63267517089844
2023-11-27,65.97998046875
2023-11-28,66.53670501708984
2023-11-29,64.2138671875
2023-11-30,65.2217025756836
2023-12-01,65.73043060302734
2023-12-04,65.73043060302734
2023-12-05,68.1684341430664
2023-12-06,70.54886627197266
2023-12-07,71.03838348388672
2023-12-08,72.08462524414062
2023-12-11,70.79843139648438
2023-12-12,70.63524627685547
2023-12-13,72.26699829101562
2023-12-14,71.49911499023438
2023-12-15,71.44153594970703
2023-12-18,71.87345123291016
2023-12-19,73.19805145263672
2023-12-20,74.1386947631836
2023-12-21,75.46329498291016
2023-12-22,75.59767150878906
2023-12-26,75.8280258178711
2023-12-27,75.65525817871094
2023-12-28,75.79924774169922
2023-12-29,75.78963470458984
2024-01-02,77.60374450683594
2024-01-03,77.6325454711914
2024-01-04,77.27741241455078
2024-01-05,78.15086364746094
2024-01-08,77.44058990478516
2024-01-09,77.1334228515625
2024-01-10,76.05839538574219
2024-01-11,75.76083374023438
2024-01-12,73.48600006103516
2024-01-16,74.31147766113281
2024-01-17,73.89873504638672
2024-01-18,70.91361236572266
2024-01-19,70.91844940185547
2024-01-22,71.60613250732422
2024-01-23,72.7393569946289
2024-01-24,71.85796356201172
2024-01-25,69.72711181640625
2024-01-26,70.70536804199219
2024-01-29,71.1702880859375
2024-01-30,71.52864074707031
2024-01-31,72.03231048583984
2024-02-01,71.59644317626953
2024-02-02,70.79252624511719
2024-02-05,70.16297912597656
2024-02-06,71.44148254394531
2024-02-07,73.65950012207031
2024-02-08,72.71998596191406
2024-02-09,73.92100524902344
2024-02-12,74.86051940917969
2024-02-13,74.1825180053711
2024-02-14,74.00818634033203
2024-02-15,74.19220733642578
2024-02-16,74.67648315429688
2024-02-20,73.91132354736328
2024-02-21,74.72492218017578
2024-02-22,74.67648315429688
2024-02-23,74.77334594726562
2024-02-26,74.02754974365234
2024-02-27,73.8725814819336
2024-02-28,72.82653045654297
2024-02-29,72.03231048583984
2024-03-01,71.51895904541016
2024-03-04,71.56739044189453
2024-03-05,71.3930435180664
2024-03-06,72.00324249267578
2024-03-07,71.96450805664062
2024-03-08,72.71029663085938
2024-03-11,73.55294799804688
2024-03-12,72.84589385986328
2024-03-13,72.71998596191406
2024-03-14,74.01786041259766
2024-03-15,74.9670639038086
2024-03-18,75.1317138671875
2024-03-19,75.60630798339844
2024-03-20,76.49739837646484
2024-03-21,75.80970764160156
2024-03-22,76.01311492919922
2024-03-25,76.49739837646484
2024-03-26,76.82671356201172
2024-03-27,76.9332504272461
2024-03-28,77.25287628173828
2024-04-01,77.05916595458984
2024-04-02,71.49958801269531
2024-04-03,72.25507354736328
2024-04-04,71.57707214355469
2024-04-05,72.2356948852539
2024-04-08,72.10010528564453
2024-04-09,71.05404663085938
2024-04-10,68.91352081298828
2024-04-11,67.54783630371094
2024-04-12,66.482421875
2024-04-15,66.7923583984375
2024-04-16,66.86015319824219
2024-04-17,66.44366455078125
2024-04-18,67.2088394165039
2024-04-19,68.21123504638672
2024-04-22,68.0938720703125
2024-04-23,66.98880767822266
2024-04-24,66.27490997314453
2024-04-25,65.84461975097656
2024-04-26,65.69792938232422
2024-04-29,65.96196746826172
2024-04-30,66.21623992919922
2024-05-01,55.06773376464844
2024-05-02,53.933326721191406
2024-05-03,54.666778564453125
2024-05-06,54.735233306884766
2024-05-07,54.51030731201172
2024-05-08,53.6986198425293
2024-05-09,54.45163345336914
2024-05-10,54.58854293823242
2024-05-13,55.224205017089844
2024-05-14,54.76457214355469
2024-05-15,55.01883316040039
2024-05-16,56.25103759765625
2024-05-17,56.407508850097656
2024-05-20,56.13368606567383
2024-05-21,56.055450439453125
2024-05-22,56.17280197143555
2024-05-23,54.42229080200195
2024-05-24,54.314720153808594
2024-05-28,52.44685745239258
2024-05-29,52.4859733581543
2024-05-30,54.803688049316406
2024-05-31,58.28514862060547
2024-06-03,58.881690979003906
2024-06-04,58.93059158325195
2024-06-05,59.36088562011719
2024-06-06,59.59558868408203
2024-06-07,60.417057037353516
2024-06-10,58.95014572143555
2024-06-11,58.676326751708984
2024-06-12,58.66654968261719
2024-06-13,59.68360137939453
2024-06-14,58.891475677490234
2024-06-17,59.742279052734375
2024-06-18,59.66404342651367
2024-06-20,59.654266357421875
2024-06-21,60.0161018371582
2024-06-24,60.368160247802734
2024-06-25,59.10661697387695
2024-06-26,59.29243087768555
2024-06-27,57.072509765625
2024-06-28,57.75706481933594
2024-07-01,56.86713790893555
2024-07-02,56.25103759765625
2024-07-03,55.44913101196289
2024-07-05,55.37089157104492
2024-07-08,55.63493728637695
2024-07-09,56.34883117675781
2024-07-10,56.26081848144531
2024-07-11,56.92581558227539
2024-07-12,57.698387145996094
2024-07-15,57.375667572021484
2024-07-16,58.73500442504883
2024-07-17,60.241024017333984
2024-07-18,58.58831024169922
2024-07-19,58.25581359863281
2024-07-22,57.68715286254883
2024-07-23,57.331119537353516
2024-07-24,57.89483642578125
2024-07-25,58.003623962402344
2024-07-26,60.32772445678711
2024-07-29,60.891441345214844
2024-07-30,62.483699798583984
2024-07-31,59.66511154174805
2024-08-01,59.36841583251953
2024-08-02,58.66624069213867
2024-08-05,57.172882080078125
2024-08-06,57.69704055786133
2024-08-07,55.847652435302734
2024-08-08,57.212440490722656
2024-08-09,56.48059844970703
2024-08-12,55.194923400878906
2024-08-13,55.20481491088867
2024-08-14,55.37294006347656
2024-08-15,56.92564010620117
2024-08-16,57.70692825317383
2024-08-19,58.15196990966797
2024-08-20,58.25086975097656
2024-08-21,57.67726135253906
2024-08-22,57.10365676879883
2024-08-23,58.10252380371094
2024-08-26,58.05307388305664
2024-08-27,56.82673645019531
2024-08-28,56.60916519165039
2024-08-29,56.342140197753906
2024-08-30,56.60916519165039
2024-09-03,56.747623443603516
2024-09-04,58.646461486816406
2024-09-05,57.430015563964844
2024-09-06,57.11354446411133
2024-09-09,55.847652435302734
2024-09-10,56.312469482421875
2024-09-11,55.49161911010742
2024-09-12,56.895965576171875
2024-09-13,57.341007232666016
2024-09-16,57.726707458496094
2024-09-17,57.192665100097656
2024-09-18,57.77615737915039
2024-09-19,57.75638198852539
2024-09-20,56.87618637084961
2024-09-23,56.93552780151367
2024-09-24,57.43990707397461
2024-09-25,57.99373245239258
2024-09-26,58.35965347290039
2024-09-27,60.70353698730469
2024-09-30,62.187007904052734
2024-10-01,60.86177444458008
2024-10-02,61.55406188964844
2024-10-03,62.2265625
2024-10-04,63.87815475463867
2024-10-07,64.5308837890625
2024-10-08,65.17372131347656
2024-10-09,65.24295043945312
2024-10-10,66.11325073242188
2024-10-11,65.89567565917969
2024-10-14,66.7165298461914
2024-10-15,64.28363800048828
2024-10-16,64.30342102050781
2024-10-17,62.96829605102539
2024-10-18,59.67499923706055
2024-10-21,58.16999816894531
2024-10-22,56.849998474121094
2024-10-23,56.779998779296875
2024-10-24,56.119998931884766
2024-10-25,56.4900016784668
2024-10-28,57.36000061035156
2024-10-29,56.25
2024-10-30,56.38999938964844
2024-10-31,56.459999084472656
2024-11-01,55.810001373291016
2024-11-04,54.650001525878906
2024-11-05,55.34000015258789
2024-11-06,61.61000061035156
2024-11-07,57.06999969482422
2024-11-08,55.540000915527344
2024-11-11,55.810001373291016
2024-11-12,54.029998779296875
2024-11-13,54.27000045776367
2024-11-14,55.09000015258789
2024-11-15,53.189998626708984
2024-11-18,56.04999923706055
2024-11-19,55.77000045776367
2024-11-20,56.83000183105469
2024-11-21,57.099998474121094
2024-11-22,58.0099983215332
2024-11-25,60.08000183105469
2024-11-26,59.0099983215332
2024-11-27,59.959999084472656
2024-11-29,59.849998474121094
2024-12-02,59.08000183105469
2024-12-03,59.189998626708984
2024-12-04,58.04999923706055
2024-12-05,56.86000061035156
2024-12-06,55.290000915527344
2024-12-09,56.06999969482422
2024-12-10,55.150001525878906
2024-12-11,51.7599983215332
2024-12-12,49.58000183105469
2024-12-13,49.369998931884766
2024-12-16,46.599998474121094
2024-12-17,44.040000915527344
