,FMC
2017-09-15,67.07325744628906
2017-09-18,68.42129516601562
2017-09-19,69.00546264648438
2017-09-20,68.8631820678711
2017-09-21,67.73230743408203
2017-09-22,67.36534118652344
2017-09-25,64.41459655761719
2017-09-26,64.1899185180664
2017-09-27,65.29830932617188
2017-09-28,65.99987030029297
2017-09-29,67.01283264160156
2017-10-02,66.66768646240234
2017-10-03,67.76317596435547
2017-10-04,68.25090789794922
2017-10-05,68.82115173339844
2017-10-06,68.40099334716797
2017-10-09,68.10086059570312
2017-10-10,68.04082489013672
2017-10-11,69.35391235351562
2017-10-12,69.72906494140625
2017-10-13,70.32185363769531
2017-10-16,71.28977966308594
2017-10-17,70.8470687866211
2017-10-18,70.57695770263672
2017-10-19,70.62197875976562
2017-10-20,70.94461822509766
2017-10-23,70.68949890136719
2017-10-24,70.65950012207031
2017-10-25,69.93915557861328
2017-10-26,69.88663482666016
2017-10-27,69.41392517089844
2017-10-30,69.29389190673828
2017-10-31,69.67654418945312
2017-11-01,68.95623779296875
2017-11-02,67.64313507080078
2017-11-03,68.36346435546875
2017-11-06,68.25090789794922
2017-11-07,70.16426086425781
2017-11-08,69.961669921875
2017-11-09,69.15131378173828
2017-11-10,69.9466781616211
2017-11-13,71.19224548339844
2017-11-14,69.78907775878906
2017-11-15,69.12129974365234
2017-11-16,70.02172088623047
2017-11-17,69.73658752441406
2017-11-20,69.53398895263672
2017-11-21,70.8470687866211
2017-11-22,69.90914154052734
2017-11-24,70.98965454101562
2017-11-27,70.38936614990234
2017-11-28,70.90711975097656
2017-11-29,69.93915557861328
2017-11-30,70.83209228515625
2017-12-01,70.47941589355469
2017-12-04,68.6335678100586
2017-12-05,67.41802215576172
2017-12-06,66.02239227294922
2017-12-07,66.21749114990234
2017-12-08,66.63765716552734
2017-12-11,67.26044464111328
2017-12-12,67.64313507080078
2017-12-13,68.0633316040039
2017-12-14,67.42552947998047
2017-12-15,69.18132019042969
2017-12-18,70.4944076538086
2017-12-19,70.88458251953125
2017-12-20,71.22225952148438
2017-12-21,71.38733673095703
2017-12-22,71.62743377685547
2017-12-26,71.68744659423828
2017-12-27,71.13218688964844
2017-12-28,71.40653991699219
2017-12-29,71.1510009765625
2018-01-02,71.95526885986328
2018-01-03,72.87980651855469
2018-01-04,73.24810028076172
2018-01-05,73.72164916992188
2018-01-08,73.7892837524414
2018-01-09,73.75923156738281
2018-01-10,73.30072021484375
2018-01-11,73.57129669189453
2018-01-12,73.57129669189453
2018-01-16,71.39154815673828
2018-01-17,70.54967498779297
2018-01-18,67.77609252929688
2018-01-19,67.5430908203125
2018-01-22,67.53558349609375
2018-01-23,66.80647277832031
2018-01-24,67.44535064697266
2018-01-25,69.12907409667969
2018-01-26,69.1741714477539
2018-01-29,68.6780776977539
2018-01-30,68.80587005615234
2018-01-31,68.64801025390625
2018-02-01,67.06204986572266
2018-02-02,64.4312744140625
2018-02-05,62.45443344116211
2018-02-06,63.88256072998047
2018-02-07,63.115882873535156
2018-02-08,60.7857780456543
2018-02-09,62.14627456665039
2018-02-12,64.05543518066406
2018-02-13,61.52992248535156
2018-02-14,64.08551025390625
2018-02-15,64.07046508789062
2018-02-16,62.649871826171875
2018-02-20,62.8001823425293
2018-02-21,61.7253303527832
2018-02-22,62.792659759521484
2018-02-23,64.4312744140625
2018-02-26,62.87535095214844
2018-02-27,62.07861328125
2018-02-28,58.989349365234375
2018-03-01,59.109596252441406
2018-03-02,59.8687629699707
2018-03-05,60.68053436279297
2018-03-06,61.95082092285156
2018-03-07,62.22893524169922
2018-03-08,61.82304000854492
2018-03-09,62.8001823425293
2018-03-12,63.0482292175293
2018-03-13,62.973060607910156
2018-03-14,62.15378189086914
2018-03-15,60.93610382080078
2018-03-16,61.853118896484375
2018-03-19,61.1240348815918
2018-03-20,60.124332427978516
2018-03-21,60.394935607910156
2018-03-22,58.147499084472656
2018-03-23,56.75695037841797
2018-03-26,57.1102294921875
2018-03-27,56.58405685424805
2018-03-28,55.07369613647461
2018-03-29,57.680118560791016
2018-04-02,56.48990249633789
2018-04-03,57.43153381347656
2018-04-04,57.38633346557617
2018-04-05,59.91741180419922
2018-04-06,58.855262756347656
2018-04-09,58.74980545043945
2018-04-10,59.69895935058594
2018-04-11,59.08125305175781
2018-04-12,60.263938903808594
2018-04-13,60.512516021728516
2018-04-16,60.730979919433594
2018-04-17,61.64248275756836
2018-04-18,62.3279914855957
2018-04-19,61.860931396484375
2018-04-20,62.00405502319336
2018-04-23,62.071861267089844
2018-04-24,60.77617263793945
2018-04-25,60.68577575683594
2018-04-26,61.20555114746094
2018-04-27,61.19049072265625
2018-04-30,60.060543060302734
2018-05-01,60.12080383300781
2018-05-02,60.52759552001953
2018-05-03,63.07373809814453
2018-05-04,65.86096954345703
2018-05-07,66.15472412109375
2018-05-08,65.83081817626953
2018-05-09,65.0699691772461
2018-05-10,65.86096954345703
2018-05-11,66.96827697753906
2018-05-14,67.63874053955078
2018-05-15,67.79693603515625
2018-05-16,69.1302719116211
2018-05-17,69.60484313964844
2018-05-18,68.93437957763672
2018-05-21,68.798828125
2018-05-22,68.61800384521484
2018-05-23,68.17357635498047
2018-05-24,66.53890991210938
2018-05-25,67.54833221435547
2018-05-29,65.78561401367188
2018-05-30,66.56903839111328
2018-05-31,65.6048355102539
2018-06-01,66.49372863769531
2018-06-04,65.92874145507812
2018-06-05,66.49372863769531
2018-06-06,68.45982360839844
2018-06-07,66.88542938232422
2018-06-08,66.77243041992188
2018-06-11,66.96076965332031
2018-06-12,67.69898986816406
2018-06-13,67.73666381835938
2018-06-14,68.02291107177734
2018-06-15,67.69898986816406
2018-06-18,66.75736999511719
2018-06-19,64.93437194824219
2018-06-20,65.3637466430664
2018-06-21,65.22817993164062
2018-06-22,66.99842071533203
2018-06-25,66.59164428710938
2018-06-26,66.55397033691406
2018-06-27,66.75736999511719
2018-06-28,66.64794158935547
2018-06-29,67.32717895507812
2018-07-02,66.40642547607422
2018-07-03,67.28943634033203
2018-07-05,67.10078430175781
2018-07-06,67.75736236572266
2018-07-09,68.06678771972656
2018-07-10,68.68563842773438
2018-07-11,66.8517074584961
2018-07-12,67.16114044189453
2018-07-13,66.67058563232422
2018-07-16,65.44795989990234
2018-07-17,66.22531127929688
2018-07-18,65.65927124023438
2018-07-19,65.36495208740234
2018-07-20,65.39512634277344
2018-07-23,64.8139877319336
2018-07-24,65.19890594482422
2018-07-25,66.09700775146484
2018-07-26,66.7762451171875
2018-07-27,66.92718505859375
2018-07-30,67.28189849853516
2018-07-31,67.83281707763672
2018-08-01,66.61775970458984
2018-08-02,65.31208801269531
2018-08-03,66.25547790527344
2018-08-06,66.48190307617188
2018-08-07,65.65927124023438
2018-08-08,67.25924682617188
2018-08-09,68.10454559326172
2018-08-10,66.23285675048828
2018-08-13,64.7762680053711
2018-08-14,64.62531280517578
2018-08-15,63.23667526245117
2018-08-16,63.78760528564453
2018-08-17,63.727210998535156
2018-08-20,64.23289489746094
2018-08-21,64.59512329101562
2018-08-22,64.47438049316406
2018-08-23,63.8328742980957
2018-08-24,64.55741119384766
2018-08-27,65.17626190185547
2018-08-28,65.18382263183594
2018-08-29,65.34984588623047
2018-08-30,64.19514465332031
2018-08-31,64.48948669433594
2018-09-04,62.65555191040039
2018-09-05,63.002708435058594
2018-09-06,62.595149993896484
2018-09-07,62.01405715942383
2018-09-10,61.96122741699219
2018-09-11,62.255558013916016
2018-09-12,62.85177993774414
2018-09-13,63.96118927001953
2018-09-14,64.46685028076172
2018-09-17,65.07815551757812
2018-09-18,64.94985961914062
2018-09-19,66.54983520507812
2018-09-20,67.58378601074219
2018-09-21,67.81771850585938
2018-09-24,67.73470306396484
2018-09-25,67.6365966796875
2018-09-26,67.14604187011719
2018-09-27,66.310546875
2018-09-28,65.91737365722656
2018-10-01,66.33323669433594
2018-10-02,67.76981353759766
2018-10-03,69.53155517578125
2018-10-04,69.00984954833984
2018-10-05,68.5486068725586
2018-10-08,68.5486068725586
2018-10-09,65.77371978759766
2018-10-10,63.754905700683594
2018-10-11,62.877811431884766
2018-10-12,64.16320037841797
2018-10-15,63.53562545776367
2018-10-16,64.0422134399414
2018-10-17,63.22562026977539
2018-10-18,62.514888763427734
2018-10-19,61.509273529052734
2018-10-22,60.3524169921875
2018-10-23,59.64924240112305
2018-10-24,56.86677551269531
2018-10-25,57.494346618652344
2018-10-26,57.305320739746094
2018-10-29,57.65312194824219
2018-10-30,58.439483642578125
2018-10-31,59.036800384521484
2018-11-01,61.645355224609375
2018-11-02,60.83633804321289
2018-11-05,60.85902404785156
2018-11-06,63.233211517333984
2018-11-07,63.467594146728516
2018-11-08,63.263427734375
2018-11-09,63.18783187866211
2018-11-12,62.17464065551758
2018-11-13,61.42608642578125
2018-11-14,61.22951889038086
2018-11-15,62.50732421875
2018-11-16,62.9080810546875
2018-11-19,61.925132751464844
2018-11-20,59.429969787597656
2018-11-21,60.08024597167969
2018-11-23,60.246578216552734
2018-11-26,61.54707336425781
2018-11-27,60.87411880493164
2018-11-28,62.8929443359375
2018-11-29,62.79463577270508
2018-11-30,62.560272216796875
2018-12-03,64.76806640625
2018-12-04,62.92317581176758
2018-12-06,62.40146255493164
2018-12-07,60.54900360107422
2018-12-10,60.027305603027344
2018-12-11,59.58876419067383
2018-12-12,60.246578216552734
2018-12-13,59.157772064208984
2018-12-14,58.38655471801758
2018-12-17,57.668251037597656
2018-12-18,57.706058502197266
2018-12-19,56.60213088989258
2018-12-20,54.52284622192383
2018-12-21,53.58527374267578
2018-12-24,52.99550247192383
2018-12-26,55.52846908569336
2018-12-27,56.0910530090332
2018-12-28,55.67291259765625
2018-12-31,56.22789001464844
2019-01-02,57.0717658996582
2019-01-03,55.49805450439453
2019-01-04,58.43260955810547
2019-01-07,59.116844177246094
2019-01-08,60.13555908203125
2019-01-09,60.3864631652832
2019-01-10,61.32915496826172
2019-01-11,61.070674896240234
2019-01-14,60.736167907714844
2019-01-15,60.234397888183594
2019-01-16,60.18876647949219
2019-01-17,60.37883377075195
2019-01-18,61.31395721435547
2019-01-22,60.48527908325195
2019-01-23,59.36770248413086
2019-01-24,59.14723205566406
2019-01-25,60.3408317565918
2019-01-28,60.15077209472656
2019-01-29,60.89580154418945
2019-01-30,61.27593231201172
2019-01-31,60.667724609375
2019-02-01,65.25203704833984
2019-02-04,64.77307891845703
2019-02-05,64.61344909667969
2019-02-06,64.93272399902344
2019-02-07,64.03562927246094
2019-02-08,64.27890014648438
2019-02-11,64.43855285644531
2019-02-12,62.53794860839844
2019-02-13,64.08125305175781
2019-02-14,63.83797073364258
2019-02-15,64.88710021972656
2019-02-19,65.7537841796875
2019-02-20,66.48361206054688
2019-02-21,67.0538101196289
2019-02-22,67.28948974609375
2019-02-25,67.93571472167969
2019-02-26,67.34272766113281
2019-02-27,68.13336944580078
2019-02-28,68.04212951660156
2019-03-01,68.75678253173828
2019-03-04,69.21356964111328
2019-03-05,69.3275146484375
2019-03-06,68.7752914428711
2019-03-07,68.21429443359375
2019-03-08,67.9601058959961
2019-03-11,68.75777435302734
2019-03-12,68.78407287597656
2019-03-13,68.79283905029297
2019-03-14,67.63575744628906
2019-03-15,67.70590209960938
2019-03-18,67.4253921508789
2019-03-19,66.85562896728516
2019-03-20,66.33844757080078
2019-03-21,68.03024291992188
2019-03-22,65.72484588623047
2019-03-25,65.27782440185547
2019-03-26,65.81251525878906
2019-03-27,66.02288818359375
2019-03-28,67.05393981933594
2019-03-29,67.69725799560547
2019-04-01,69.56548309326172
2019-04-02,69.5831069946289
2019-04-03,69.75056457519531
2019-04-04,70.7904281616211
2019-04-05,70.8697280883789
2019-04-08,71.13410949707031
2019-04-09,70.53486633300781
2019-04-10,70.8697280883789
2019-04-11,70.40267944335938
2019-04-12,70.47315979003906
2019-04-15,70.2881088256836
2019-04-16,71.16934967041016
2019-04-17,71.16055297851562
2019-04-18,70.45555877685547
2019-04-22,70.03255462646484
2019-04-23,70.62297058105469
2019-04-24,70.27049255371094
2019-04-25,69.60954284667969
2019-04-26,70.0501708984375
2019-04-29,69.89154815673828
2019-04-30,69.67123413085938
2019-05-01,67.8382568359375
2019-05-02,67.56505584716797
2019-05-03,68.34056854248047
2019-05-06,67.19495391845703
2019-05-07,69.18656158447266
2019-05-08,69.5831069946289
2019-05-09,70.24403381347656
2019-05-10,70.0061264038086
2019-05-13,66.08455657958984
2019-05-14,66.20793914794922
2019-05-15,66.692626953125
2019-05-16,66.77193450927734
2019-05-17,66.29605865478516
2019-05-20,64.3044662475586
2019-05-21,65.5029525756836
2019-05-22,64.53358459472656
2019-05-23,62.88566207885742
2019-05-24,62.49791717529297
2019-05-28,62.94736099243164
2019-05-29,63.99602127075195
2019-05-30,64.62169647216797
2019-05-31,64.72743225097656
2019-06-03,65.8730697631836
2019-06-04,68.86048889160156
2019-06-05,69.27468872070312
2019-06-06,70.05899047851562
2019-06-07,71.13410949707031
2019-06-10,70.43790435791016
2019-06-11,70.22642517089844
2019-06-12,70.4203109741211
2019-06-13,70.92264556884766
2019-06-14,70.4203109741211
2019-06-17,70.13829803466797
2019-06-18,71.0988540649414
2019-06-19,72.29734802246094
2019-06-20,72.31498718261719
2019-06-21,72.79085540771484
2019-06-24,72.09467315673828
2019-06-25,72.7996826171875
2019-06-26,73.47821044921875
2019-06-27,73.57561492919922
2019-06-28,73.45165252685547
2019-07-01,75.29351043701172
2019-07-02,73.93868255615234
2019-07-03,75.08096313476562
2019-07-05,74.99241638183594
2019-07-08,74.15119171142578
2019-07-09,72.90267944335938
2019-07-10,72.20310974121094
2019-07-11,73.23026275634766
2019-07-12,73.72616577148438
2019-07-15,74.37255859375
2019-07-16,74.79762268066406
2019-07-17,73.89440155029297
2019-07-18,74.20433807373047
2019-07-19,73.82356262207031
2019-07-22,74.71790313720703
2019-07-23,75.16950988769531
2019-07-24,75.9664535522461
2019-07-25,75.47943878173828
2019-07-26,75.77165222167969
2019-07-29,74.44341278076172
2019-07-30,75.0898208618164
2019-07-31,76.5243148803711
2019-08-01,75.32005310058594
2019-08-02,76.08158111572266
2019-08-05,72.27393341064453
2019-08-06,74.43455505371094
2019-08-07,75.1783676147461
2019-08-08,78.62295532226562
2019-08-09,78.20674133300781
2019-08-12,75.77165222167969
2019-08-13,76.5597152709961
2019-08-14,74.23089599609375
2019-08-15,73.97409057617188
2019-08-16,75.78936767578125
2019-08-19,76.3383560180664
2019-08-20,75.61226654052734
2019-08-21,76.31178283691406
2019-08-22,76.2055435180664
2019-08-23,73.33655548095703
2019-08-26,73.96524810791016
2019-08-27,73.70844268798828
2019-08-28,74.42569732666016
2019-08-29,75.72736358642578
2019-08-30,76.44462585449219
2019-09-03,75.35546875
2019-09-04,76.7811050415039
2019-09-05,77.46293640136719
2019-09-06,77.39209747314453
2019-09-09,77.05561828613281
2019-09-10,76.68370056152344
2019-09-11,78.69377899169922
2019-09-12,79.6589584350586
2019-09-13,80.62415313720703
2019-09-16,80.6595687866211
2019-09-17,80.26997375488281
2019-09-18,80.4736099243164
2019-09-19,80.03973388671875
2019-09-20,79.60585021972656
2019-09-23,78.5432357788086
2019-09-24,77.87025451660156
2019-09-25,77.63117980957031
2019-09-26,77.4186782836914
2019-09-27,76.61805725097656
2019-09-30,77.99687957763672
2019-10-01,74.89231872558594
2019-10-02,74.15396881103516
2019-10-03,74.01164245605469
2019-10-04,73.11319732666016
2019-10-07,72.10795593261719
2019-10-08,70.31104278564453
2019-10-09,70.70246124267578
2019-10-10,71.09387969970703
2019-10-11,74.50088500976562
2019-10-14,73.3444595336914
2019-10-15,73.86930084228516
2019-10-16,74.51868438720703
2019-10-17,75.07910919189453
2019-10-18,73.84262084960938
2019-10-21,74.3140869140625
2019-10-22,73.08649444580078
2019-10-23,73.4156265258789
2019-10-24,74.1806640625
2019-10-25,74.70550537109375
2019-10-28,74.74996185302734
2019-10-29,75.53279876708984
2019-10-30,80.92353820800781
2019-10-31,81.3949966430664
2019-11-01,84.51736450195312
2019-11-04,85.3891372680664
2019-11-05,86.18084716796875
2019-11-06,86.75018310546875
2019-11-07,86.13636779785156
2019-11-08,86.91028594970703
2019-11-11,88.07562255859375
2019-11-12,87.48851013183594
2019-11-13,85.70048522949219
2019-11-14,86.32318115234375
2019-11-15,86.28762817382812
2019-11-18,86.25203704833984
2019-11-19,86.68791961669922
2019-11-20,86.35875701904297
2019-11-21,87.09712219238281
2019-11-22,86.49221801757812
2019-11-25,87.63973236083984
2019-11-26,87.63973236083984
2019-11-27,87.87104797363281
2019-11-29,87.14158630371094
2019-12-02,87.05265045166016
2019-12-03,86.50999450683594
2019-12-04,86.20755004882812
2019-12-05,87.16828155517578
2019-12-06,87.55078887939453
2019-12-09,88.23574829101562
2019-12-10,87.02595520019531
2019-12-11,87.3995590209961
2019-12-12,88.51151275634766
2019-12-13,88.22686004638672
2019-12-16,88.52930450439453
2019-12-17,89.77469635009766
2019-12-18,89.19648742675781
2019-12-19,87.50630187988281
2019-12-20,88.1023178100586
2019-12-23,89.18758392333984
2019-12-24,89.77469635009766
2019-12-26,90.28175354003906
2019-12-27,89.96148681640625
2019-12-30,88.64813232421875
2019-12-31,89.1842041015625
2020-01-02,89.2378158569336
2020-01-03,88.65707397460938
2020-01-06,87.8797607421875
2020-01-07,89.47903442382812
2020-01-08,89.74706268310547
2020-01-09,88.9161605834961
2020-01-10,87.55813598632812
2020-01-13,88.3354263305664
2020-01-14,87.80827331542969
2020-01-15,88.0137939453125
2020-01-16,88.97869873046875
2020-01-17,89.34503173828125
2020-01-21,87.692138671875
2020-01-22,87.20074462890625
2020-01-23,86.51277923583984
2020-01-24,85.48530578613281
2020-01-27,83.82347869873047
2020-01-28,84.95818328857422
2020-01-29,86.101806640625
2020-01-30,85.81590270996094
2020-01-31,85.4049072265625
2020-02-03,87.20967864990234
2020-02-04,88.43370819091797
2020-02-05,90.97109985351562
2020-02-06,96.42115020751953
2020-02-07,93.9373550415039
2020-02-10,93.68718719482422
2020-02-11,94.0356216430664
2020-02-12,95.09883117675781
2020-02-13,94.19646453857422
2020-02-14,94.2322006225586
2020-02-18,94.51810455322266
2020-02-19,95.10774993896484
2020-02-20,96.75172424316406
2020-02-21,95.22393035888672
2020-02-24,91.48931121826172
2020-02-25,87.3258285522461
2020-02-26,86.5663833618164
2020-02-27,82.51905822753906
2020-02-28,83.18020629882812
2020-03-02,86.58425903320312
2020-03-03,84.51145935058594
2020-03-04,88.76427459716797
2020-03-05,84.72589111328125
2020-03-06,80.88404083251953
2020-03-09,70.79700469970703
2020-03-10,77.71231079101562
2020-03-11,74.388671875
2020-03-12,69.18878936767578
2020-03-13,78.66828155517578
2020-03-16,63.443912506103516
2020-03-17,61.326419830322266
2020-03-18,53.44619369506836
2020-03-19,60.316810607910156
2020-03-20,58.36017608642578
2020-03-23,57.341636657714844
2020-03-24,61.39789581298828
2020-03-25,65.81153869628906
2020-03-26,71.66365051269531
2020-03-27,68.45616149902344
2020-03-30,74.26117706298828
2020-03-31,73.40750122070312
2020-04-01,69.16604614257812
2020-04-02,66.658935546875
2020-04-03,63.69351577758789
2020-04-06,70.11858367919922
2020-04-07,71.38562774658203
2020-04-08,74.46788024902344
2020-04-09,80.87494659423828
2020-04-13,77.84662628173828
2020-04-14,77.88257598876953
2020-04-15,75.51922607421875
2020-04-16,74.88121795654297
2020-04-17,77.37036895751953
2020-04-20,75.98651123046875
2020-04-21,75.1148681640625
2020-04-22,75.58213806152344
2020-04-23,78.5116195678711
2020-04-24,79.25746154785156
2020-04-27,81.21642303466797
2020-04-28,81.67471313476562
2020-04-29,85.38599395751953
2020-04-30,82.58232879638672
2020-05-01,80.80303955078125
2020-05-04,80.55144500732422
2020-05-05,80.42565155029297
2020-05-06,82.65422058105469
2020-05-07,84.56824493408203
2020-05-08,84.00212860107422
2020-05-11,82.22285461425781
2020-05-12,80.10214233398438
2020-05-13,79.76963806152344
2020-05-14,79.6258773803711
2020-05-15,79.09569549560547
2020-05-18,81.62080383300781
2020-05-19,80.13809204101562
2020-05-20,83.63369750976562
2020-05-21,82.55534362792969
2020-05-22,83.84037780761719
2020-05-26,85.20625305175781
2020-05-27,86.46431732177734
2020-05-28,87.74932098388672
2020-05-29,88.4322738647461
2020-06-01,88.85462951660156
2020-06-02,90.6788101196289
2020-06-03,91.57740020751953
2020-06-04,89.68134307861328
2020-06-05,92.74559783935547
2020-06-08,93.98567199707031
2020-06-09,93.6711654663086
2020-06-10,92.39513397216797
2020-06-11,85.26915740966797
2020-06-12,87.47073364257812
2020-06-15,88.36038970947266
2020-06-16,90.23847198486328
2020-06-17,90.38227081298828
2020-06-18,88.95345306396484
2020-06-19,90.27442932128906
2020-06-22,90.18456268310547
2020-06-23,90.83157348632812
2020-06-24,86.8327407836914
2020-06-25,89.05232238769531
2020-06-26,86.76982879638672
2020-06-29,87.84408569335938
2020-06-30,89.92935943603516
2020-07-01,89.69467163085938
2020-07-02,91.301513671875
2020-07-06,92.27645111083984
2020-07-07,91.95148468017578
2020-07-08,89.4148178100586
2020-07-09,88.36767578125
2020-07-10,90.44392395019531
2020-07-13,91.71676635742188
2020-07-14,93.3777847290039
2020-07-15,97.37686157226562
2020-07-16,95.85125732421875
2020-07-17,96.113037109375
2020-07-20,94.92144775390625
2020-07-21,95.86930084228516
2020-07-22,97.45809173583984
2020-07-23,97.31365966796875
2020-07-24,96.8984146118164
2020-07-27,97.90042877197266
2020-07-28,96.09497833251953
2020-07-29,97.7830810546875
2020-07-30,95.08393096923828
2020-07-31,95.73389434814453
2020-08-03,95.45404815673828
2020-08-04,97.0789566040039
2020-08-05,96.60049438476562
2020-08-06,97.71990203857422
2020-08-07,99.0920181274414
2020-08-10,99.62462615966797
2020-08-11,98.56844329833984
2020-08-12,98.81217193603516
2020-08-13,99.40797424316406
2020-08-14,98.94759368896484
2020-08-17,98.39693450927734
2020-08-18,98.49624633789062
2020-08-19,97.97264099121094
2020-08-20,97.3949203491211
2020-08-21,96.88938903808594
2020-08-24,98.1802749633789
2020-08-25,98.02680969238281
2020-08-26,98.11709594726562
2020-08-27,98.76705169677734
2020-08-28,98.5323486328125
2020-08-31,96.46509552001953
2020-09-01,99.43505859375
2020-09-02,101.33980560302734
2020-09-03,98.78510284423828
2020-09-04,97.9275131225586
2020-09-08,95.36376953125
2020-09-09,97.4129638671875
2020-09-10,97.27755737304688
2020-09-11,97.9997329711914
2020-09-14,99.77809143066406
2020-09-15,100.924560546875
2020-09-16,99.90449523925781
2020-09-17,101.8724136352539
2020-09-18,99.80517578125
2020-09-21,96.09497833251953
2020-09-22,97.0879898071289
2020-09-23,94.34370422363281
2020-09-24,93.92845153808594
2020-09-25,95.16516876220703
2020-09-28,95.97763061523438
2020-09-29,95.4609146118164
2020-09-30,96.00483703613281
2020-10-01,93.53922271728516
2020-10-02,93.91995239257812
2020-10-05,95.47907257080078
2020-10-06,94.11029052734375
2020-10-07,96.34022521972656
2020-10-08,96.14079284667969
2020-10-09,97.91748809814453
2020-10-12,98.83301544189453
2020-10-13,98.33447265625
2020-10-14,99.19561004638672
2020-10-15,98.86927032470703
2020-10-16,98.7242660522461
2020-10-19,97.78152465820312
2020-10-20,97.13793182373047
2020-10-21,96.7572021484375
2020-10-22,97.43704986572266
2020-10-23,97.69993591308594
2020-10-26,95.50627136230469
2020-10-27,94.67230224609375
2020-10-28,92.73245239257812
2020-10-29,93.93805694580078
2020-10-30,93.13129425048828
2020-11-02,96.94756317138672
2020-11-03,94.8626708984375
2020-11-04,95.06208801269531
2020-11-05,98.93275451660156
2020-11-06,98.49764251708984
2020-11-09,99.56726837158203
2020-11-10,99.12310791015625
2020-11-11,98.63360595703125
2020-11-12,96.82064056396484
2020-11-13,98.44322204589844
2020-11-16,101.51618957519531
2020-11-17,104.87014770507812
2020-11-18,104.48944091796875
2020-11-19,104.53475952148438
2020-11-20,103.11160278320312
2020-11-23,105.20555114746094
2020-11-24,107.1816635131836
2020-11-25,105.76756286621094
2020-11-27,104.85202026367188
2020-11-30,105.16022491455078
2020-12-01,107.80713653564453
2020-12-02,107.10914611816406
2020-12-03,107.3085708618164
2020-12-04,110.30900573730469
2020-12-07,107.71648406982422
2020-12-08,108.57765197753906
2020-12-09,107.80713653564453
2020-12-10,106.65591430664062
2020-12-11,105.54093933105469
2020-12-14,103.80957794189453
2020-12-15,104.23561096191406
2020-12-16,103.67361450195312
2020-12-17,104.80670166015625
2020-12-18,104.83390045166016
2020-12-21,104.53475952148438
2020-12-22,103.03907012939453
2020-12-23,103.19316864013672
2020-12-24,103.72798919677734
2020-12-28,102.11446380615234
2020-12-29,102.11446380615234
2020-12-30,103.8532485961914
2020-12-31,104.6270523071289
2021-01-04,102.97930145263672
2021-01-05,105.61022186279297
2021-01-06,109.324462890625
2021-01-07,110.9540023803711
2021-01-08,110.22572326660156
2021-01-11,108.66901397705078
2021-01-12,111.29084014892578
2021-01-13,110.99042510986328
2021-01-14,110.808349609375
2021-01-15,109.2880630493164
2021-01-19,106.1200180053711
2021-01-20,105.11864471435547
2021-01-21,104.6907730102539
2021-01-22,104.1900863647461
2021-01-25,102.9246826171875
2021-01-26,100.43030548095703
2021-01-27,97.8995361328125
2021-01-28,99.25594329833984
2021-01-29,98.5822982788086
2021-02-01,99.91142272949219
2021-02-02,101.140380859375
2021-02-03,100.72161865234375
2021-02-04,103.75310516357422
2021-02-05,104.85462188720703
2021-02-08,106.19284057617188
2021-02-09,105.92884826660156
2021-02-10,98.22725677490234
2021-02-11,100.37568664550781
2021-02-12,98.02696228027344
2021-02-16,98.9737319946289
2021-02-17,97.18034362792969
2021-02-18,95.42334747314453
2021-02-19,95.8148193359375
2021-02-22,95.58721923828125
2021-02-23,95.42334747314453
2021-02-24,95.5599136352539
2021-02-25,92.76513671875
2021-02-26,92.5739517211914
2021-03-01,97.10752868652344
2021-03-02,96.06061553955078
2021-03-03,94.2490005493164
2021-03-04,91.7364273071289
2021-03-05,93.50251770019531
2021-03-08,93.82113647460938
2021-03-09,95.42334747314453
2021-03-10,96.81620025634766
2021-03-11,98.96464538574219
2021-03-12,100.23912811279297
2021-03-15,102.21458435058594
2021-03-16,98.94644165039062
2021-03-17,99.56549072265625
2021-03-18,100.23003387451172
2021-03-19,100.03884887695312
2021-03-22,100.41209411621094
2021-03-23,98.33650207519531
2021-03-24,99.69291687011719
2021-03-25,100.91280364990234
2021-03-26,103.57102966308594
2021-03-29,102.5969467163086
2021-03-30,101.49986267089844
2021-03-31,101.12503814697266
2021-04-01,102.32269287109375
2021-04-05,104.06890106201172
2021-04-06,103.15465545654297
2021-04-07,101.96614837646484
2021-04-08,101.92955780029297
2021-04-09,102.2861099243164
2021-04-12,102.76152038574219
2021-04-13,101.25299835205078
2021-04-14,101.65528869628906
2021-04-15,102.82551574707031
2021-04-16,103.89519500732422
2021-04-19,103.14551544189453
2021-04-20,103.31007385253906
2021-04-21,105.01055145263672
2021-04-22,103.73062896728516
2021-04-23,105.96138000488281
2021-04-26,107.58875274658203
2021-04-27,108.49385833740234
2021-04-28,109.00584411621094
2021-04-29,109.92008209228516
2021-04-30,108.10072326660156
2021-05-03,108.85041809082031
2021-05-04,108.83213806152344
2021-05-05,111.38288879394531
2021-05-06,107.35102844238281
2021-05-07,110.08465576171875
2021-05-10,108.21043395996094
2021-05-11,107.09503936767578
2021-05-12,105.09284973144531
2021-05-13,106.29965209960938
2021-05-14,108.05502319335938
2021-05-17,108.26528930664062
2021-05-18,107.57960510253906
2021-05-19,106.54650115966797
2021-05-20,106.34537506103516
2021-05-21,106.85734558105469
2021-05-24,106.72935485839844
2021-05-25,105.64140319824219
2021-05-26,105.50425720214844
2021-05-27,106.27223205566406
2021-05-28,106.68363189697266
2021-06-01,108.16473388671875
2021-06-02,107.6070327758789
2021-06-03,107.74417877197266
