,SHW
2018-06-19,125.32678985595703
2018-06-20,125.418212890625
2018-06-21,124.62386322021484
2018-06-22,124.86026763916016
2018-06-25,124.48831176757812
2018-06-26,126.32911682128906
2018-06-27,125.61357116699219
2018-06-28,127.6151351928711
2018-06-29,128.46617126464844
2018-07-02,128.21084594726562
2018-07-03,128.264404296875
2018-07-05,129.18801879882812
2018-07-06,130.3605194091797
2018-07-09,130.8616943359375
2018-07-10,132.0310821533203
2018-07-11,130.89633178710938
2018-07-12,130.5181427001953
2018-07-13,131.8766326904297
2018-07-16,131.39122009277344
2018-07-17,133.7584228515625
2018-07-18,134.4423828125
2018-07-19,135.24612426757812
2018-07-20,134.3131103515625
2018-07-23,132.87896728515625
2018-07-24,135.466796875
2018-07-25,137.83392333984375
2018-07-26,141.5343475341797
2018-07-27,139.87644958496094
2018-07-30,138.77638244628906
2018-07-31,138.91822814941406
2018-08-01,138.13653564453125
2018-08-02,138.17434692382812
2018-08-03,139.5959014892578
2018-08-06,140.0844268798828
2018-08-07,139.97727966308594
2018-08-08,139.8417510986328
2018-08-09,139.96469116210938
2018-08-10,139.6305694580078
2018-08-13,137.1593780517578
2018-08-14,137.53451538085938
2018-08-15,138.25311279296875
2018-08-16,139.70274353027344
2018-08-17,140.0312042236328
2018-08-20,140.24282836914062
2018-08-21,140.4765167236328
2018-08-22,138.6700439453125
2018-08-23,138.90371704101562
2018-08-24,141.29449462890625
2018-08-27,143.71046447753906
2018-08-28,142.9462432861328
2018-08-29,144.14952087402344
2018-08-30,144.08319091796875
2018-08-31,143.88104248046875
2018-09-04,145.07168579101562
2018-09-05,145.80120849609375
2018-09-06,146.03176879882812
2018-09-07,146.07284545898438
2018-09-10,147.49087524414062
2018-09-11,148.25518798828125
2018-09-12,147.85086059570312
2018-09-13,148.3941192626953
2018-09-14,147.7972412109375
2018-09-17,148.26779174804688
2018-09-18,149.37632751464844
2018-09-19,150.02694702148438
2018-09-20,150.95541381835938
2018-09-21,148.42254638671875
2018-09-24,147.36135864257812
2018-09-25,145.78225708007812
2018-09-26,144.68006896972656
2018-09-27,143.86207580566406
2018-09-28,143.76419067382812
2018-10-01,144.3295135498047
2018-10-02,143.3820343017578
2018-10-03,139.6585235595703
2018-10-04,138.73321533203125
2018-10-05,139.576416015625
2018-10-08,139.76904296875
2018-10-09,134.13800048828125
2018-10-10,130.998779296875
2018-10-11,128.60806274414062
2018-10-12,128.52908325195312
2018-10-15,127.05419158935547
2018-10-16,131.04296875
2018-10-17,129.6975555419922
2018-10-18,128.48171997070312
2018-10-19,127.39529418945312
2018-10-22,127.51531219482422
2018-10-23,126.94364166259766
2018-10-24,122.50637817382812
2018-10-25,116.22159576416016
2018-10-26,116.99217224121094
2018-10-29,115.81732940673828
2018-10-30,121.52734375
2018-10-31,124.26549530029297
2018-11-01,125.6519546508789
2018-11-02,127.07943725585938
2018-11-05,127.62899780273438
2018-11-06,127.92900848388672
2018-11-07,130.99557495117188
2018-11-08,131.17247009277344
2018-11-09,131.0145721435547
2018-11-12,129.1859588623047
2018-11-13,131.6209259033203
2018-11-14,131.0335235595703
2018-11-15,133.23300170898438
2018-11-16,134.17294311523438
2018-11-19,131.41958618164062
2018-11-20,129.76760864257812
2018-11-21,129.90054321289062
2018-11-23,131.36900329589844
2018-11-26,130.2423553466797
2018-11-27,127.67884826660156
2018-11-28,131.80572509765625
2018-11-29,132.84378051757812
2018-11-30,134.207763671875
2018-12-03,132.39437866210938
2018-12-04,128.67893981933594
2018-12-06,126.91617584228516
2018-12-07,123.2671890258789
2018-12-10,124.52044677734375
2018-12-11,123.69444274902344
2018-12-12,123.91596221923828
2018-12-13,122.12472534179688
2018-12-14,122.15953826904297
2018-12-17,119.13717651367188
2018-12-18,121.49812316894531
2018-12-19,120.33663940429688
2018-12-20,120.067626953125
2018-12-21,119.16883850097656
2018-12-24,115.58949279785156
2018-12-26,122.38740539550781
2018-12-27,123.79570007324219
2018-12-28,123.29251861572266
2018-12-31,124.52044677734375
2019-01-02,124.13118743896484
2019-01-03,120.38412475585938
2019-01-04,123.5741958618164
2019-01-07,125.3179702758789
2019-01-08,126.20722961425781
2019-01-09,126.0015640258789
2019-01-10,126.44776916503906
2019-01-11,125.30213928222656
2019-01-14,125.89395904541016
2019-01-15,120.71639251708984
2019-01-16,122.45703887939453
2019-01-17,124.85904693603516
2019-01-18,126.12496948242188
2019-01-22,124.68185424804688
2019-01-23,124.4982681274414
2019-01-24,123.5076904296875
2019-01-25,124.32107543945312
2019-01-28,125.6407241821289
2019-01-29,127.53960418701172
2019-01-30,128.245361328125
2019-01-31,133.40072631835938
2019-02-01,131.97659301757812
2019-02-04,132.590576171875
2019-02-05,133.49884033203125
2019-02-06,133.25201416015625
2019-02-07,132.3215789794922
2019-02-08,133.23934936523438
2019-02-11,134.09381103515625
2019-02-12,138.375732421875
2019-02-13,137.34719848632812
2019-02-14,136.64781188964844
2019-02-15,138.9897003173828
2019-02-19,138.4738006591797
2019-02-20,139.0181884765625
2019-02-21,139.1542510986328
2019-02-22,139.5699005126953
2019-02-25,138.87188720703125
2019-02-26,137.8057861328125
2019-02-27,139.70956420898438
2019-02-28,137.45042419433594
2019-03-01,138.5355682373047
2019-03-04,138.89410400390625
2019-03-05,136.88880920410156
2019-03-06,133.97926330566406
2019-03-07,131.37428283691406
2019-03-08,132.30076599121094
2019-03-11,135.7973175048828
2019-03-12,134.11883544921875
2019-03-13,134.915283203125
2019-03-14,136.06063842773438
2019-03-15,136.7618865966797
2019-03-18,136.8634490966797
2019-03-19,136.520751953125
2019-03-20,136.20030212402344
2019-03-21,137.58688354492188
2019-03-22,133.4906005859375
2019-03-25,134.02052307128906
2019-03-26,133.3890838623047
2019-03-27,135.38485717773438
2019-03-28,136.8221893310547
2019-03-29,136.66036987304688
2019-04-01,137.49168395996094
2019-04-02,138.71005249023438
2019-04-03,139.82373046875
2019-04-04,140.9977264404297
2019-04-05,142.5365753173828
2019-04-08,141.64813232421875
2019-04-09,140.7946319580078
2019-04-10,140.78517150878906
2019-04-11,140.64236450195312
2019-04-12,140.0934295654297
2019-04-15,140.80422973632812
2019-04-16,142.93003845214844
2019-04-17,140.5313262939453
2019-04-18,143.5519256591797
2019-04-22,143.380615234375
2019-04-23,146.09341430664062
2019-04-24,145.28750610351562
2019-04-25,143.1934051513672
2019-04-26,144.89724731445312
2019-04-29,143.26637268066406
2019-04-30,144.3134307861328
2019-05-01,141.9876708984375
2019-05-02,143.62803649902344
2019-05-03,144.65609741210938
2019-05-06,143.5424041748047
2019-05-07,141.82266235351562
2019-05-08,141.03900146484375
2019-05-09,140.2299041748047
2019-05-10,139.5825958251953
2019-05-13,136.7174835205078
2019-05-14,137.83433532714844
2019-05-15,136.72702026367188
2019-05-16,137.83726501464844
2019-05-17,138.6007537841797
2019-05-20,135.04730224609375
2019-05-21,137.40460205078125
2019-05-22,137.25189208984375
2019-05-23,136.97512817382812
2019-05-24,137.0228729248047
2019-05-28,135.8489532470703
2019-05-29,135.66128540039062
2019-05-30,135.06639099121094
2019-05-31,133.4375762939453
2019-06-03,135.77896118164062
2019-06-04,138.508544921875
2019-06-05,143.08316040039062
2019-06-06,148.42446899414062
2019-06-07,150.78494262695312
2019-06-10,150.01190185546875
2019-06-11,149.79559326171875
2019-06-12,150.74993896484375
2019-06-13,152.3851318359375
2019-06-14,150.67994689941406
2019-06-17,148.8061981201172
2019-06-18,147.8550262451172
2019-06-19,147.9281768798828
2019-06-20,150.04689025878906
2019-06-21,148.14768981933594
2019-06-24,148.23358154296875
2019-06-25,147.3969268798828
2019-06-26,144.51470947265625
2019-06-27,144.66737365722656
2019-06-28,145.7935791015625
2019-07-01,146.75112915039062
2019-07-02,147.416015625
2019-07-03,149.5697021484375
2019-07-05,148.29083251953125
2019-07-08,147.22511291503906
2019-07-09,147.01837158203125
2019-07-10,145.55494689941406
2019-07-11,147.99180603027344
2019-07-12,149.43287658691406
2019-07-15,150.74993896484375
2019-07-16,148.73622131347656
2019-07-17,145.33546447753906
2019-07-18,145.60269165039062
2019-07-19,145.2559356689453
2019-07-22,144.61648559570312
2019-07-23,155.95448303222656
2019-07-24,159.42202758789062
2019-07-25,162.02113342285156
2019-07-26,162.9755096435547
2019-07-29,162.28836059570312
2019-07-30,163.84078979492188
2019-07-31,163.21092224121094
2019-08-01,163.1822967529297
2019-08-02,162.393310546875
2019-08-05,157.5864715576172
2019-08-06,158.7030792236328
2019-08-07,163.1950225830078
2019-08-08,166.47805786132812
2019-08-09,165.3487091064453
2019-08-12,164.0666961669922
2019-08-13,167.2861328125
2019-08-14,163.91714477539062
2019-08-15,165.8524169921875
2019-08-16,169.00559997558594
2019-08-19,168.47952270507812
2019-08-20,167.0639190673828
2019-08-21,168.23086547851562
2019-08-22,166.9044952392578
2019-08-23,163.4293670654297
2019-08-26,163.70350646972656
2019-08-27,164.31884765625
2019-08-28,166.64633178710938
2019-08-29,167.28076171875
2019-08-30,167.9407196044922
2019-09-03,168.0778045654297
2019-09-04,170.46578979492188
2019-09-05,170.4180145263672
2019-09-06,170.4881591796875
2019-09-09,166.75465393066406
2019-09-10,166.34019470214844
2019-09-11,168.14796447753906
2019-09-12,171.8303680419922
2019-09-13,172.64979553222656
2019-09-16,168.17665100097656
2019-09-17,171.37445068359375
2019-09-18,173.07061767578125
2019-09-19,175.28323364257812
2019-09-20,175.52554321289062
2019-09-23,172.69119262695312
2019-09-24,172.9622039794922
2019-09-25,173.61260986328125
