,GL
2019-10-10,89.28398895263672
2019-10-11,90.28019714355469
2019-10-14,90.11736297607422
2019-10-15,91.14228057861328
2019-10-16,90.29935455322266
2019-10-17,90.54840087890625
2019-10-18,90.69206237792969
2019-10-21,91.64995574951172
2019-10-22,91.8894271850586
2019-10-23,91.64038848876953
2019-10-24,92.40669250488281
2019-10-25,92.33006286621094
2019-10-28,92.76109313964844
2019-10-29,93.68067169189453
2019-10-30,93.1538314819336
2019-10-31,93.23046875
2019-11-01,93.968017578125
2019-11-04,93.83393859863281
2019-11-05,93.99674987792969
2019-11-06,94.37033081054688
2019-11-07,94.77265167236328
2019-11-08,94.76309204101562
2019-11-11,94.55232238769531
2019-11-12,95.17495727539062
2019-11-13,95.37611389160156
2019-11-14,95.922119140625
2019-11-15,95.0504379272461
2019-11-18,95.3377685546875
2019-11-19,95.20368957519531
2019-11-20,95.87419891357422
2019-11-21,96.1136703491211
2019-11-22,96.68840026855469
2019-11-25,97.10028839111328
2019-11-26,98.03903198242188
2019-11-27,98.7861557006836
2019-11-29,98.43174743652344
2019-12-02,98.09651184082031
2019-12-03,96.48722839355469
2019-12-04,97.33976745605469
2019-12-05,97.78997039794922
2019-12-06,98.94902038574219
2019-12-09,99.53330993652344
2019-12-10,99.95477294921875
2019-12-11,100.4720230102539
2019-12-12,101.87054443359375
2019-12-13,101.1712875366211
2019-12-16,101.66938781738281
2019-12-17,101.9663314819336
2019-12-18,101.59278106689453
2019-12-19,101.3053970336914
2019-12-20,102.13874816894531
2019-12-23,101.32454681396484
2019-12-24,101.66938781738281
2019-12-26,101.50655364990234
2019-12-27,101.40117645263672
2019-12-30,100.75940704345703
2019-12-31,100.8168716430664
2020-01-02,101.28028869628906
2020-01-03,100.07138061523438
2020-01-06,99.54365539550781
2020-01-07,99.44774627685547
2020-01-08,99.39973449707031
2020-01-09,100.40718078613281
2020-01-10,100.0234146118164
2020-01-13,99.86988067626953
2020-01-14,99.71637725830078
2020-01-15,99.51488494873047
2020-01-16,100.21528625488281
2020-01-17,100.21528625488281
2020-01-21,99.63961029052734
2020-01-22,99.45732879638672
2020-01-23,100.52232360839844
2020-01-24,100.54151916503906
2020-01-27,99.0543441772461
2020-01-28,100.7333984375
2020-01-29,101.6640625
2020-01-30,102.94014739990234
2020-01-31,100.03298950195312
2020-02-03,101.13636779785156
2020-02-04,102.7866439819336
2020-02-05,104.00513458251953
2020-02-06,103.6981201171875
2020-02-07,104.1778564453125
2020-02-10,104.37934875488281
2020-02-11,105.00296783447266
2020-02-12,104.95500183105469
2020-02-13,106.10636138916016
2020-02-14,106.45177459716797
2020-02-18,105.85691833496094
2020-02-19,106.08717346191406
2020-02-20,106.65326690673828
2020-02-21,105.67462158203125
2020-02-24,102.34529113769531
2020-02-25,98.90082550048828
2020-02-26,96.65573120117188
2020-02-27,91.60897064208984
2020-02-28,88.90330505371094
2020-03-02,92.2422103881836
2020-03-03,87.48331451416016
2020-03-04,91.19640350341797
2020-03-05,86.01532745361328
2020-03-06,83.08897399902344
2020-03-09,71.93051147460938
2020-03-10,75.5380630493164
2020-03-11,70.39537048339844
2020-03-12,61.19416809082031
2020-03-13,68.67794799804688
2020-03-16,59.43837356567383
2020-03-17,64.88809967041016
2020-03-18,64.34120178222656
2020-03-19,61.88498306274414
2020-03-20,58.92025375366211
2020-03-23,55.79243087768555
2020-03-24,62.72930908203125
2020-03-25,65.07037353515625
2020-03-26,69.37833404541016
2020-03-27,68.3421401977539
2020-03-30,71.2109146118164
2020-03-31,69.05213165283203
2020-04-01,63.343353271484375
2020-04-02,64.42871856689453
2020-04-03,61.51326370239258
2020-04-06,69.15310668945312
2020-04-07,68.60466003417969
2020-04-08,72.36682891845703
2020-04-09,77.36064910888672
2020-04-13,76.69672393798828
2020-04-14,76.99500274658203
2020-04-15,72.16478729248047
2020-04-16,70.04794311523438
2020-04-17,74.32970428466797
2020-04-20,72.74209594726562
2020-04-21,70.73111724853516
2020-04-22,70.45207977294922
2020-04-23,72.03006744384766
2020-04-24,73.1943359375
2020-04-27,79.12146759033203
2020-04-28,79.92971801757812
2020-04-29,82.1620101928711
2020-04-30,79.22731018066406
2020-05-01,76.96614837646484
2020-05-04,75.59019470214844
2020-05-05,74.60877990722656
2020-05-06,71.3853988647461
2020-05-07,72.8671875
2020-05-08,74.81084442138672
2020-05-11,72.2706298828125
2020-05-12,68.9029312133789
2020-05-13,64.03421783447266
2020-05-14,64.8232192993164
2020-05-15,66.16067504882812
2020-05-18,71.14485168457031
2020-05-19,68.075439453125
2020-05-20,69.85550689697266
2020-05-21,70.60601806640625
2020-05-22,69.79776000976562
2020-05-26,73.92561340332031
2020-05-27,75.4747314453125
2020-05-28,74.1661605834961
2020-05-29,74.10840606689453
2020-06-01,76.2541275024414
2020-06-02,75.95584106445312
2020-06-03,77.80326080322266
2020-06-04,79.51596069335938
2020-06-05,82.67195892333984
2020-06-08,83.94207763671875
2020-06-09,81.79638671875
2020-06-10,79.37162017822266
2020-06-11,71.20258331298828
2020-06-12,73.03076934814453
2020-06-15,73.9544677734375
2020-06-16,75.26304626464844
2020-06-17,73.58883666992188
2020-06-18,73.74278259277344
2020-06-19,73.31940460205078
2020-06-22,72.59777069091797
2020-06-23,71.99158477783203
2020-06-24,68.49881744384766
2020-06-25,69.91323852539062
2020-06-26,68.17166137695312
2020-06-29,69.61495208740234
2020-06-30,71.42388916015625
2020-07-01,70.04794311523438
2020-07-02,69.96883392333984
2020-07-06,71.30976104736328
2020-07-07,68.9752197265625
2020-07-08,69.65049743652344
2020-07-09,67.71147155761719
2020-07-10,69.76627349853516
2020-07-13,69.95919036865234
2020-07-14,70.788818359375
2020-07-15,72.65066528320312
2020-07-16,73.28739929199219
2020-07-17,72.66033172607422
2020-07-20,71.52198791503906
2020-07-21,72.55420684814453
2020-07-22,73.00761413574219
2020-07-23,77.4837646484375
2020-07-24,77.53199768066406
2020-07-27,76.76026153564453
2020-07-28,75.62191009521484
2020-07-29,77.88892364501953
2020-07-30,76.92423248291016
2020-07-31,76.78917694091797
2020-08-03,76.74093627929688
2020-08-04,75.90167236328125
2020-08-05,77.46448516845703
2020-08-06,77.493408203125
2020-08-07,79.76042938232422
2020-08-10,81.79594421386719
2020-08-11,82.73167419433594
2020-08-12,82.51942443847656
2020-08-13,81.97921752929688
2020-08-14,82.46156311035156
2020-08-17,80.46465301513672
2020-08-18,79.74113464355469
2020-08-19,79.6928939819336
2020-08-20,78.2940902709961
2020-08-21,77.8792953491211
2020-08-24,81.50651550292969
2020-08-25,81.33287811279297
2020-08-26,81.18817138671875
2020-08-27,82.08531188964844
2020-08-28,81.82485961914062
2020-08-31,79.56749725341797
2020-09-01,79.13336944580078
2020-09-02,80.04985046386719
2020-09-03,78.95970916748047
2020-09-04,80.9277114868164
2020-09-08,78.64138793945312
2020-09-09,78.71855926513672
2020-09-10,77.24259185791016
2020-09-11,78.59314727783203
2020-09-14,80.291015625
2020-09-15,80.44535827636719
2020-09-16,80.85051727294922
2020-09-17,80.45500946044922
2020-09-18,79.54818725585938
2020-09-21,76.49015808105469
2020-09-22,76.66376495361328
2020-09-23,74.676513671875
2020-09-24,75.03346252441406
2020-09-25,75.69908905029297
2020-09-28,77.03036499023438
2020-09-29,76.22003173828125
2020-09-30,77.07859802246094
2020-10-01,77.67670440673828
2020-10-02,78.11956787109375
2020-10-05,79.45394897460938
2020-10-06,78.3806381225586
2020-10-07,79.4249496459961
2020-10-08,80.22749328613281
2020-10-09,79.0865249633789
2020-10-12,79.71503448486328
2020-10-13,78.63203430175781
2020-10-14,78.82542419433594
2020-10-15,80.13081359863281
2020-10-16,80.48857116699219
2020-10-19,79.94708251953125
2020-10-20,80.69163513183594
2020-10-21,81.34915161132812
2020-10-22,83.62149047851562
2020-10-23,83.29271697998047
2020-10-26,81.0591049194336
2020-10-27,78.66106414794922
2020-10-28,76.18568420410156
2020-10-29,77.13327026367188
2020-10-30,78.40962982177734
2020-11-02,80.49825286865234
2020-11-03,82.33544158935547
2020-11-04,80.98171997070312
2020-11-05,83.44744110107422
2020-11-06,81.90032196044922
2020-11-09,88.44654083251953
2020-11-10,89.7035903930664
2020-11-11,88.94934844970703
2020-11-12,86.39661407470703
2020-11-13,88.9977035522461
2020-11-16,91.14431762695312
2020-11-17,90.68986511230469
2020-11-18,89.40381622314453
2020-11-19,90.26438903808594
2020-11-20,90.20637512207031
2020-11-23,91.50209045410156
2020-11-24,94.29655456542969
2020-11-25,93.455322265625
2020-11-27,92.84613037109375
2020-11-30,90.02266693115234
2020-12-01,91.318359375
2020-12-02,91.98556518554688
2020-12-03,91.8115234375
2020-12-04,93.2716064453125
2020-12-07,91.74382781982422
2020-12-08,91.42475128173828
2020-12-09,91.24102783203125
2020-12-10,91.74382781982422
2020-12-11,90.60284423828125
2020-12-14,88.73662567138672
2020-12-15,90.61251068115234
2020-12-16,90.4384536743164
2020-12-17,90.34175872802734
2020-12-18,89.74225616455078
2020-12-21,89.20075988769531
2020-12-22,88.71727752685547
2020-12-23,89.82928466796875
2020-12-24,89.8002700805664
2020-12-28,90.20637512207031
2020-12-29,89.11375427246094
2020-12-30,90.12904357910156
2020-12-31,91.82118225097656
2021-01-04,89.34579467773438
2021-01-05,89.27812957763672
2021-01-06,94.24822235107422
2021-01-07,93.94596099853516
2021-01-08,93.43247985839844
2021-01-11,92.38616180419922
2021-01-12,92.66710662841797
2021-01-13,92.91902160644531
2021-01-14,93.56812286376953
2021-01-15,93.08370208740234
2021-01-19,93.85874938964844
2021-01-20,93.5099868774414
2021-01-21,92.72525024414062
2021-01-22,91.39797973632812
2021-01-25,90.58416748046875
2021-01-26,90.2063217163086
2021-01-27,87.38707733154297
2021-01-28,89.86724090576172
2021-01-29,87.5711669921875
2021-02-01,88.48182678222656
2021-02-02,89.69286346435547
2021-02-03,88.0071029663086
2021-02-04,90.1288070678711
2021-02-05,90.73918151855469
2021-02-08,91.16545104980469
2021-02-09,89.85755157470703
2021-02-10,89.47972106933594
2021-02-11,89.81880187988281
2021-02-12,91.08793640136719
2021-02-16,90.85542297363281
2021-02-17,91.72736358642578
2021-02-18,90.66167449951172
2021-02-19,92.32803344726562
2021-02-22,93.52937316894531
2021-02-23,93.17088317871094
2021-02-24,95.25385284423828
2021-02-25,93.22903442382812
2021-02-26,90.4872817993164
2021-03-01,92.15365600585938
2021-03-02,93.0643310546875
2021-03-03,93.31621551513672
2021-03-04,91.56267547607422
2021-03-05,94.2850341796875
2021-03-08,96.36798858642578
2021-03-09,95.96109008789062
2021-03-10,97.98590850830078
2021-03-11,96.73613739013672
2021-03-12,98.2281265258789
2021-03-15,98.02466583251953
2021-03-16,96.52298736572266
2021-03-17,97.37555694580078
2021-03-18,96.92019653320312
2021-03-19,95.87389373779297
2021-03-22,95.1085205078125
2021-03-23,93.24840545654297
2021-03-24,93.63592529296875
2021-03-25,95.0794677734375
2021-03-26,95.38948822021484
2021-03-29,94.2850341796875
2021-03-30,95.25385284423828
2021-03-31,93.61653900146484
2021-04-01,95.80862426757812
2021-04-05,95.80862426757812
2021-04-06,96.03190612792969
2021-04-07,96.00279235839844
2021-04-08,95.11933898925781
2021-04-09,96.50761413574219
2021-04-12,97.8570327758789
2021-04-13,97.70169067382812
2021-04-14,98.78897857666016
2021-04-15,99.11907196044922
2021-04-16,101.36161041259766
2021-04-19,101.22570037841797
2021-04-20,100.30345153808594
2021-04-21,102.29359436035156
2021-04-22,99.12877655029297
2021-04-23,100.07044982910156
2021-04-26,99.478271484375
2021-04-27,99.70153045654297
2021-04-28,99.32292938232422
2021-04-29,100.41024017333984
2021-04-30,99.49767303466797
2021-05-03,100.31316375732422
2021-05-04,100.92476654052734
2021-05-05,102.15768432617188
2021-05-06,103.17700958251953
2021-05-07,102.89549255371094
2021-05-10,102.76929473876953
2021-05-11,100.87622833251953
2021-05-12,99.13850402832031
2021-05-13,102.031494140625
2021-05-14,103.3226547241211
2021-05-17,102.70133972167969
2021-05-18,102.109130859375
2021-05-19,101.97322845458984
2021-05-20,101.63346099853516
2021-05-21,102.39067840576172
2021-05-24,102.26447296142578
2021-05-25,100.66264343261719
2021-05-26,100.95389556884766
2021-05-27,102.11886596679688
2021-05-28,102.34213256835938
2021-06-01,102.88578796386719
2021-06-02,102.99258422851562
2021-06-03,103.21585845947266
2021-06-04,103.38088989257812
2021-06-07,103.3614730834961
2021-06-08,103.27410125732422
2021-06-09,101.75965881347656
2021-06-10,100.5267333984375
2021-06-11,101.11893463134766
2021-06-14,99.96366882324219
2021-06-15,101.11893463134766
2021-06-16,100.05104064941406
2021-06-17,95.24555969238281
2021-06-18,89.55664825439453
2021-06-21,92.90594482421875
2021-06-22,92.27491760253906
2021-06-23,92.27491760253906
2021-06-24,93.4884262084961
2021-06-25,95.15818786621094
2021-06-28,93.38162231445312
2021-06-29,92.3816909790039
2021-06-30,92.46906280517578
2021-07-01,94.03335571289062
2021-07-02,93.18701171875
2021-07-06,91.51374053955078
2021-07-07,92.0682601928711
2021-07-08,89.2470703125
2021-07-09,91.89314270019531
2021-07-12,91.93206024169922
2021-07-13,91.51374053955078
2021-07-14,91.22189331054688
2021-07-15,91.92232513427734
2021-07-16,91.49430084228516
2021-07-19,88.16722106933594
2021-07-20,90.57010650634766
2021-07-21,91.29972076416016
2021-07-22,90.38526916503906
2021-07-23,90.82305145263672
2021-07-26,91.30945587158203
2021-07-27,90.8716812133789
2021-07-28,90.60901641845703
2021-07-29,91.6694107055664
2021-07-30,90.57984161376953
2021-08-02,90.18098449707031
2021-08-03,89.84048461914062
2021-08-04,89.1108627319336
2021-08-05,90.10314178466797
2021-08-06,91.57210540771484
2021-08-09,91.71803283691406
2021-08-10,93.03135681152344
2021-08-11,94.84081268310547
2021-08-12,94.05282592773438
2021-08-13,93.78044128417969
2021-08-16,93.6539535522461
2021-08-17,93.54694366455078
2021-08-18,93.01189422607422
2021-08-19,92.29199981689453
2021-08-20,92.39900207519531
2021-08-23,93.26483917236328
2021-08-24,93.92635345458984
2021-08-25,94.51006317138672
2021-08-26,93.0021743774414
2021-08-27,94.31549072265625
2021-08-30,93.37185668945312
2021-08-31,93.45940399169922
2021-09-01,92.90489196777344
2021-09-02,92.22391510009766
2021-09-03,91.72777557373047
2021-09-07,90.57984161376953
2021-09-08,90.37553405761719
2021-09-09,90.56037902832031
2021-09-10,89.52918243408203
2021-09-13,90.65766906738281
2021-09-14,89.61674499511719
2021-09-15,89.77238464355469
2021-09-16,89.35406494140625
2021-09-17,87.23332214355469
2021-09-20,85.4530258178711
2021-09-21,84.21755981445312
2021-09-22,85.5211410522461
2021-09-23,86.58151245117188
2021-09-24,86.3480453491211
2021-09-27,88.50772857666016
2021-09-28,87.29167175292969
2021-09-29,87.651611328125
2021-09-30,86.61070251464844
2021-10-01,88.01274108886719
2021-10-04,87.61299133300781
2021-10-05,89.30948638916016
2021-10-06,90.1869888305664
2021-10-07,91.57147979736328
2021-10-08,92.05897521972656
2021-10-11,91.21073913574219
2021-10-12,91.6982421875
2021-10-13,91.64948272705078
2021-10-14,93.78471374511719
2021-10-15,95.02295684814453
2021-10-18,94.60370635986328
2021-10-19,95.04244995117188
2021-10-20,96.01744079589844
2021-10-21,91.03524017333984
2021-10-22,90.86947631835938
2021-10-25,90.43073272705078
2021-10-26,89.40697479248047
2021-10-27,88.63674926757812
2021-10-28,88.77324676513672
2021-10-29,86.79399108886719
2021-11-01,89.22173309326172
2021-11-02,89.67997741699219
2021-11-03,90.17723083496094
2021-11-04,90.24546813964844
2021-11-05,92.47821044921875
2021-11-08,91.52274322509766
2021-11-09,90.03097534179688
2021-11-10,90.45023345947266
2021-11-11,91.0157241821289
2021-11-12,92.05897521972656
2021-11-15,92.21498107910156
2021-11-16,92.29296875
2021-11-17,91.84446716308594
2021-11-18,90.82072448730469
2021-11-19,90.13823699951172
2021-11-22,90.48922729492188
2021-11-23,92.26371002197266
2021-11-24,91.2204818725586
2021-11-26,86.85250854492188
2021-11-29,86.25775909423828
2021-11-30,84.37601470947266
2021-12-01,83.12800598144531
2021-12-02,86.6965103149414
2021-12-03,86.686767578125
2021-12-06,89.15348815917969
2021-12-07,89.5434799194336
2021-12-08,89.80672454833984
2021-12-09,89.37772369384766
2021-12-10,89.62146759033203
2021-12-13,89.00723266601562
2021-12-14,89.50450134277344
2021-12-15,89.93348693847656
2021-12-16,89.53374481201172
2021-12-17,87.4375
2021-12-20,84.68800354003906
2021-12-21,88.46125793457031
2021-12-22,89.4654769897461
2021-12-23,90.3819808959961
2021-12-27,90.96697998046875
2021-12-28,91.80547332763672
2021-12-29,92.31246948242188
2021-12-30,91.7859878540039
2021-12-31,91.37647247314453
2022-01-03,92.56596374511719
2022-01-04,94.95469665527344
2022-01-05,95.00346374511719
2022-01-06,96.71121978759766
2022-01-07,98.4013900756836
2022-01-10,98.68470764160156
2022-01-11,99.74962615966797
2022-01-12,101.85012817382812
2022-01-13,101.76220703125
2022-01-14,103.53054809570312
2022-01-18,102.7000961303711
2022-01-19,101.70358276367188
2022-01-20,100.93175506591797
2022-01-21,98.66517639160156
2022-01-24,99.71054077148438
2022-01-25,100.20880126953125
2022-01-26,100.29673767089844
2022-01-27,98.77264404296875
2022-01-28,99.69100189208984
2022-01-31,99.94501495361328
2022-02-01,100.38465881347656
2022-02-02,101.61565399169922
2022-02-03,100.062255859375
2022-02-04,101.47887420654297
2022-02-07,101.40071868896484
2022-02-08,103.53054809570312
2022-02-09,103.7943115234375
2022-02-10,103.67709350585938
2022-02-11,102.85641479492188
2022-02-14,101.63519287109375
2022-02-15,103.11042785644531
2022-02-16,103.45236206054688
2022-02-17,102.23115539550781
2022-02-18,102.6610107421875
2022-02-22,101.60589599609375
2022-02-23,100.85363006591797
2022-02-24,97.79566192626953
2022-02-25,101.1760025024414
2022-02-28,98.63587188720703
2022-03-01,94.76702117919922
2022-03-02,97.63935089111328
2022-03-03,97.33647918701172
2022-03-04,94.95265197753906
2022-03-07,92.07056427001953
2022-03-08,92.46134948730469
2022-03-09,95.20664978027344
2022-03-10,93.86820220947266
2022-03-11,94.62047576904297
2022-03-14,94.90379333496094
2022-03-15,95.47045135498047
2022-03-16,97.1703872680664
2022-03-17,96.34973907470703
2022-03-18,95.96871185302734
2022-03-21,97.21924591064453
2022-03-22,99.05596923828125
2022-03-23,97.34626007080078
2022-03-24,98.11805725097656
2022-03-25,99.91570281982422
2022-03-28,99.68122863769531
2022-03-29,100.52143859863281
2022-03-30,99.74962615966797
2022-03-31,98.2841567993164
2022-04-01,98.389892578125
2022-04-04,96.93116760253906
2022-04-05,98.71295928955078
2022-04-06,99.43742370605469
2022-04-07,99.3688735961914
2022-04-08,100.37726593017578
2022-04-11,100.66117095947266
2022-04-12,99.31015014648438
2022-04-13,100.16187286376953
2022-04-14,100.76886749267578
2022-04-18,99.73112487792969
2022-04-19,100.53390502929688
2022-04-20,103.13804626464844
2022-04-21,103.68628692626953
2022-04-22,101.28772735595703
2022-04-25,99.88774871826172
2022-04-26,97.92974090576172
2022-04-27,98.4388427734375
2022-04-28,99.65279388427734
2022-04-29,96.02069091796875
2022-05-02,96.04027557373047
2022-05-03,96.96053314208984
2022-05-04,99.94649505615234
2022-05-05,97.37171936035156
2022-05-06,97.92974090576172
2022-05-09,96.47103881835938
2022-05-10,95.30602264404297
2022-05-11,95.1200180053711
2022-05-12,93.15221405029297
2022-05-13,94.16057586669922
2022-05-16,94.24868774414062
2022-05-17,96.21649169921875
2022-05-18,93.79835510253906
2022-05-19,91.90886688232422
2022-05-20,91.59559631347656
2022-05-23,93.65149688720703
2022-05-24,92.75081634521484
2022-05-25,93.2109603881836
2022-05-26,94.89484405517578
2022-05-27,96.04027557373047
2022-05-31,95.52140045166016
2022-06-01,95.27664184570312
2022-06-02,95.9815444946289
2022-06-03,94.37596130371094
2022-06-06,95.66825103759766
2022-06-07,96.94096374511719
2022-06-08,95.17875671386719
2022-06-09,93.42634582519531
2022-06-10,89.89212036132812
2022-06-13,86.52435302734375
2022-06-14,87.57188415527344
2022-06-15,91.3018798828125
2022-06-16,88.54112243652344
2022-06-17,90.1760482788086
2022-06-21,92.77041625976562
2022-06-22,92.4277572631836
2022-06-23,92.78018188476562
2022-06-24,97.0780258178711
2022-06-27,96.78430938720703
2022-06-28,96.00110626220703
2022-06-29,95.88362884521484
2022-06-30,95.42350769042969
2022-07-01,98.44330596923828
2022-07-05,95.69625091552734
2022-07-06,96.56941223144531
2022-07-07,97.06978607177734
2022-07-08,97.39353942871094
2022-07-11,98.61011505126953
2022-07-12,98.2470932006836
2022-07-13,96.13773345947266
2022-07-14,95.3921127319336
2022-07-15,96.9520263671875
2022-07-18,96.30453491210938
2022-07-19,98.60028839111328
2022-07-20,97.8448486328125
2022-07-21,98.81612396240234
2022-07-22,98.76707458496094
2022-07-25,99.49309539794922
2022-07-26,98.7474594116211
2022-07-27,99.42440032958984
2022-07-28,97.61918640136719
2022-07-29,98.82594299316406
2022-08-01,97.21694946289062
2022-08-02,95.97096252441406
2022-08-03,97.1090316772461
2022-08-04,95.87284851074219
2022-08-05,96.0298080444336
2022-08-08,96.29470825195312
2022-08-09,98.2667236328125
2022-08-10,99.66968536376953
2022-08-11,99.63044738769531
2022-08-12,101.3081283569336
2022-08-15,100.8764419555664
2022-08-16,101.5632095336914
2022-08-17,101.46510314941406
2022-08-18,103.03484344482422
2022-08-19,102.00469970703125
2022-08-22,99.05158996582031
2022-08-23,98.3942642211914
2022-08-24,98.71803283691406
2022-08-25,99.27725982666016
2022-08-26,96.8931884765625
2022-08-29,96.08866882324219
2022-08-30,95.98076629638672
2022-08-31,95.35287475585938
2022-09-01,95.66681671142578
2022-09-02,94.96041870117188
2022-09-06,95.63739776611328
2022-09-07,97.91352844238281
2022-09-08,99.01234436035156
2022-09-09,100.80775451660156
2022-09-12,101.54359436035156
2022-09-13,100.0425033569336
2022-09-14,99.25762939453125
2022-09-15,99.85609436035156
2022-09-16,100.3270263671875
2022-09-19,101.44548034667969
2022-09-20,101.69075012207031
2022-09-21,101.77904510498047
2022-09-22,100.85681915283203
2022-09-23,98.0606918334961
2022-09-26,97.16789245605469
2022-09-27,96.62828063964844
2022-09-28,99.02217102050781
2022-09-29,98.34519958496094
2022-09-30,97.81542205810547
2022-10-03,100.16023254394531
2022-10-04,104.64385986328125
2022-10-05,104.5064926147461
2022-10-06,104.84858703613281
2022-10-07,104.18013763427734
2022-10-10,105.38924407958984
2022-10-11,104.87808227539062
2022-10-12,105.0255355834961
2022-10-13,108.4267807006836
2022-10-14,107.18817138671875
2022-10-17,108.76099395751953
2022-10-18,111.42496490478516
2022-10-19,110.64839935302734
2022-10-20,107.93526458740234
2022-10-21,111.57241821289062
2022-10-24,113.11577606201172
2022-10-25,112.69306182861328
2022-10-26,112.41783142089844
2022-10-27,110.00943756103516
2022-10-28,111.77886962890625
2022-10-31,113.55812072753906
2022-11-01,112.26052856445312
2022-11-02,110.3534927368164
2022-11-03,110.41246795654297
2022-11-04,112.05410766601562
2022-11-07,111.5134506225586
2022-11-08,111.48396301269531
2022-11-09,110.58940887451172
2022-11-10,111.9164810180664
2022-11-11,107.84679412841797
2022-11-14,108.76099395751953
2022-11-15,110.7270278930664
2022-11-16,110.74669647216797
2022-11-17,110.96295166015625
2022-11-18,111.7886962890625
2022-11-21,113.13542175292969
2022-11-22,114.30521392822266
2022-11-23,114.78688049316406
2022-11-25,115.30789947509766
2022-11-28,114.15776062011719
2022-11-29,115.30789947509766
2022-11-30,117.92271423339844
2022-12-01,118.3650894165039
2022-12-02,119.08267974853516
2022-12-05,116.77259826660156
2022-12-06,117.18545532226562
2022-12-07,117.10680389404297
2022-12-08,115.61262512207031
2022-12-09,114.54113006591797
2022-12-12,115.39635467529297
2022-12-13,114.80655670166016
2022-12-14,116.07464599609375
2022-12-15,114.27571868896484
2022-12-16,114.521484375
2022-12-19,115.85838317871094
2022-12-20,116.18277740478516
2022-12-21,118.4437026977539
2022-12-22,116.3990478515625
2022-12-23,118.09964752197266
2022-12-27,118.65016174316406
2022-12-28,117.80474853515625
2022-12-29,118.65016174316406
2022-12-30,118.50270080566406
2023-01-03,117.55900573730469
2023-01-04,117.97187805175781
2023-01-05,118.35394287109375
2023-01-06,121.48535919189453
2023-01-09,118.44257354736328
2023-01-10,119.67346954345703
2023-01-11,120.07720947265625
2023-01-12,119.52576446533203
2023-01-13,119.42728424072266
2023-01-17,118.7182846069336
2023-01-18,116.81777954101562
2023-01-19,115.52778625488281
2023-01-20,115.62625122070312
2023-01-23,115.85272979736328
2023-01-24,117.60553741455078
2023-01-25,118.89553833007812
2023-01-26,119.46668243408203
2023-01-27,117.82218170166016
2023-01-30,118.02898406982422
2023-01-31,119.00386047363281
2023-02-01,118.36376953125
2023-02-02,114.96649932861328
2023-02-03,118.32440185546875
2023-02-06,119.63407135009766
2023-02-07,119.85071563720703
2023-02-08,119.8802490234375
2023-02-09,118.31454467773438
2023-02-10,119.67346954345703
2023-02-13,120.87483215332031
2023-02-14,118.8463134765625
2023-02-15,119.19096374511719
2023-02-16,119.68331909179688
2023-02-17,121.05208587646484
2023-02-21,118.94477844238281
2023-02-22,118.64934539794922
2023-02-23,118.63951110839844
2023-02-24,120.16583251953125
2023-02-27,119.06294250488281
2023-02-28,119.83102416992188
2023-03-01,119.8014907836914
2023-03-02,118.96446990966797
2023-03-03,118.73797607421875
2023-03-06,118.88570404052734
2023-03-07,118.18653869628906
2023-03-08,116.59129333496094
2023-03-09,114.43473815917969
2023-03-10,112.22896575927734
2023-03-13,105.14879608154297
2023-03-14,109.32402801513672
2023-03-15,105.97595977783203
2023-03-16,107.12808990478516
2023-03-17,103.44523620605469
2023-03-20,105.90704345703125
2023-03-21,108.21128845214844
2023-03-22,105.40482330322266
2023-03-23,104.73522186279297
2023-03-24,105.06017303466797
2023-03-27,106.85237121582031
2023-03-28,107.11824798583984
2023-03-29,107.57122039794922
2023-03-30,107.90603637695312
2023-03-31,108.56221008300781
2023-04-03,108.01950073242188
2023-04-04,105.9769287109375
2023-04-05,106.81565856933594
2023-04-06,106.31243133544922
2023-04-10,106.71698760986328
2023-04-11,105.94731903076172
2023-04-12,105.9078598022461
2023-04-13,105.73023986816406
2023-04-14,105.85851287841797
2023-04-17,107.49652862548828
2023-04-18,108.23658752441406
2023-04-19,108.27605438232422
2023-04-20,108.24645233154297
2023-04-21,106.19401550292969
2023-04-24,105.88811492919922
2023-04-25,104.81257629394531
2023-04-26,103.91461944580078
2023-04-27,105.87825775146484
2023-04-28,107.08209228515625
2023-05-01,107.56560516357422
2023-05-02,106.04598999023438
2023-05-03,104.81257629394531
2023-05-04,104.44746398925781
2023-05-05,106.85514831542969
2023-05-08,106.85514831542969
2023-05-09,107.23009490966797
2023-05-10,106.36176300048828
2023-05-11,106.4012222290039
2023-05-12,105.680908203125
2023-05-15,106.15454864501953
2023-05-16,104.88164520263672
2023-05-17,106.4999008178711
2023-05-18,107.44718170166016
2023-05-19,106.84526062011719
2023-05-22,106.94393157958984
2023-05-23,106.0262680053711
2023-05-24,104.5560073852539
2023-05-25,104.05276489257812
2023-05-26,103.8455581665039
2023-05-30,103.74687957763672
2023-05-31,101.81283569335938
2023-06-01,102.4048843383789
2023-06-02,105.62169647216797
2023-06-05,104.56587982177734
2023-06-06,105.32567596435547
2023-06-07,106.74658966064453
2023-06-08,106.17427825927734
2023-06-09,106.4999008178711
2023-06-12,106.8255386352539
2023-06-13,108.18724060058594
2023-06-14,105.58222961425781
2023-06-15,106.8847427368164
2023-06-16,106.57884979248047
2023-06-20,105.32567596435547
2023-06-21,105.42434692382812
2023-06-22,104.99018096923828
2023-06-23,104.87176513671875
2023-06-26,105.6019515991211
2023-06-27,106.80580139160156
2023-06-28,106.0262680053711
