,AOS
2018-01-08,55.98362350463867
2018-01-09,55.939395904541016
2018-01-10,56.08977508544922
2018-01-11,57.27508544921875
2018-01-12,57.77927017211914
2018-01-16,57.558135986328125
2018-01-17,58.01811218261719
2018-01-18,58.3011589050293
2018-01-19,59.300716400146484
2018-01-22,59.265323638916016
2018-01-23,59.08842468261719
2018-01-24,59.08842468261719
2018-01-25,59.61914825439453
2018-01-26,60.008338928222656
2018-01-29,59.106101989746094
2018-01-30,58.910980224609375
2018-01-31,59.230289459228516
2018-02-01,59.23915481567383
2018-02-02,57.33222579956055
2018-02-05,54.60042190551758
2018-02-06,55.27450180053711
2018-02-07,55.629276275634766
2018-02-08,53.42965316772461
2018-02-09,54.06826400756836
2018-02-12,54.972930908203125
2018-02-13,55.638160705566406
2018-02-14,56.817787170410156
2018-02-15,57.855533599853516
2018-02-16,58.13046646118164
2018-02-20,58.04176712036133
2018-02-21,57.988548278808594
2018-02-22,58.148216247558594
2018-02-23,58.90211868286133
2018-02-26,58.742469787597656
2018-02-27,57.9974365234375
2018-02-28,56.93309783935547
2018-03-01,55.043907165527344
2018-03-02,54.88423538208008
2018-03-05,55.7091064453125
2018-03-06,56.12596893310547
2018-03-07,56.782310485839844
2018-03-08,57.24352264404297
2018-03-09,58.973052978515625
2018-03-12,58.786808013916016
2018-03-13,58.432029724121094
2018-03-14,57.917598724365234
2018-03-15,57.864383697509766
2018-03-16,58.21917724609375
2018-03-19,57.82889938354492
2018-03-20,58.2812385559082
2018-03-21,58.228023529052734
2018-03-22,57.190303802490234
2018-03-23,55.389808654785156
2018-03-26,56.968563079833984
2018-03-27,55.41641616821289
2018-03-28,55.4518928527832
2018-03-29,56.40092468261719
2018-04-02,54.644752502441406
2018-04-03,56.001792907714844
2018-04-04,57.10160827636719
2018-04-05,57.63378143310547
2018-04-06,56.028404235839844
2018-04-09,55.87761688232422
2018-04-10,57.19918441772461
2018-04-11,56.39205551147461
2018-04-12,56.755706787109375
2018-04-13,56.57831954956055
2018-04-16,57.42091369628906
2018-04-17,58.09498596191406
2018-04-18,58.41427993774414
2018-04-19,57.899864196777344
2018-04-20,57.8909912109375
2018-04-23,57.56283187866211
2018-04-24,55.08824157714844
2018-04-25,54.547203063964844
2018-04-26,55.56719970703125
2018-04-27,55.478240966796875
2018-04-30,54.57094955444336
2018-05-01,54.71327209472656
2018-05-02,54.06393814086914
2018-05-03,54.215152740478516
2018-05-04,55.54941177368164
2018-05-07,55.78067398071289
2018-05-08,56.020843505859375
2018-05-09,56.34995651245117
2018-05-10,56.99928283691406
2018-05-11,56.91924285888672
2018-05-14,56.625709533691406
2018-05-15,56.020843505859375
2018-05-16,56.10979080200195
2018-05-17,56.23432159423828
2018-05-18,56.65238952636719
2018-05-21,57.37289047241211
2018-05-22,56.65238952636719
2018-05-23,56.85696792602539
2018-05-24,57.310611724853516
2018-05-25,57.34620666503906
2018-05-29,56.82139587402344
2018-05-30,57.319522857666016
2018-05-31,56.10089874267578
2018-06-01,56.51896286010742
2018-06-04,55.84294891357422
2018-06-05,56.020843505859375
2018-06-06,56.572330474853516
2018-06-07,56.70576095581055
2018-06-08,57.67530822753906
2018-06-11,57.34620666503906
2018-06-12,58.0311164855957
2018-06-13,57.11493682861328
2018-06-14,56.90143585205078
2018-06-15,55.93189239501953
2018-06-18,55.896305084228516
2018-06-19,54.69548034667969
2018-06-20,54.70438003540039
2018-06-21,53.42349624633789
2018-06-22,53.61029815673828
2018-06-25,52.480621337890625
2018-06-26,53.00543212890625
2018-06-27,52.72968673706055
2018-06-28,52.07145309448242
2018-06-29,52.614044189453125
2018-07-02,52.47172546386719
2018-07-03,52.24046325683594
2018-07-05,53.325653076171875
2018-07-06,53.25449752807617
2018-07-09,54.437522888183594
2018-07-10,54.60652542114258
2018-07-11,52.347198486328125
2018-07-12,53.18333053588867
2018-07-13,53.5747184753418
2018-07-16,52.898681640625
2018-07-17,53.22779846191406
2018-07-18,53.0943717956543
2018-07-19,53.42349624633789
2018-07-20,53.39680862426758
2018-07-23,52.60515213012695
2018-07-24,53.02321243286133
2018-07-25,51.96471405029297
2018-07-26,52.872005462646484
2018-07-27,52.596256256103516
2018-07-30,52.33750915527344
2018-07-31,53.11375045776367
2018-08-01,52.346439361572266
2018-08-02,52.42673873901367
2018-08-03,52.417816162109375
2018-08-06,52.33750915527344
2018-08-07,52.75685119628906
2018-08-08,52.18583679199219
2018-08-09,51.86464309692383
2018-08-10,51.266849517822266
2018-08-13,50.63336944580078
2018-08-14,51.498836517333984
2018-08-15,51.73081588745117
2018-08-16,51.9449348449707
2018-08-17,52.043094635009766
2018-08-20,52.31074905395508
2018-08-21,52.765769958496094
2018-08-22,52.1412239074707
2018-08-23,51.855709075927734
2018-08-24,52.096614837646484
2018-08-27,52.935306549072266
2018-08-28,52.84608459472656
2018-08-29,52.96207809448242
2018-08-30,52.18583679199219
2018-08-31,51.82002258300781
2018-09-04,51.51667785644531
2018-09-05,51.623741149902344
2018-09-06,51.73081588745117
2018-09-07,52.19477081298828
2018-09-10,52.68548583984375
2018-09-11,52.167991638183594
2018-09-12,52.640869140625
2018-09-13,52.70331573486328
2018-09-14,52.96207809448242
2018-09-17,53.0245246887207
2018-09-18,52.9263801574707
2018-09-19,54.095191955566406
2018-09-20,53.961341857910156
2018-09-21,53.28326416015625
2018-09-24,51.855709075927734
2018-09-25,49.79469299316406
2018-09-26,49.08091354370117
2018-09-27,48.269004821777344
2018-09-28,47.61768341064453
2018-10-01,48.05487060546875
2018-10-02,46.68085861206055
2018-10-03,47.35001754760742
2018-10-04,46.67192840576172
2018-10-05,45.97599792480469
2018-10-08,46.19012451171875
2018-10-09,44.48599624633789
2018-10-10,43.263668060302734
2018-10-11,42.71047592163086
2018-10-12,42.61233139038086
2018-10-15,42.433895111083984
2018-10-16,43.39748764038086
2018-10-17,42.4874267578125
2018-10-18,41.44353103637695
2018-10-19,40.3104133605957
2018-10-22,40.58700942993164
2018-10-23,40.32826232910156
2018-10-24,39.55203628540039
2018-10-25,40.3104133605957
2018-10-26,39.02561950683594
2018-10-29,37.72298049926758
2018-10-30,41.00558090209961
2018-10-31,40.83517837524414
2018-11-01,43.13119125366211
2018-11-02,43.13119125366211
2018-11-05,42.60203552246094
2018-11-06,42.637916564941406
2018-11-07,42.78141784667969
2018-11-08,41.983177185058594
2018-11-09,41.04145812988281
2018-11-12,40.66476058959961
2018-11-13,40.996612548828125
2018-11-14,40.566104888916016
2018-11-15,41.48093795776367
2018-11-16,41.265682220458984
2018-11-19,40.933834075927734
2018-11-20,40.74549102783203
2018-11-21,41.01455307006836
2018-11-23,40.933834075927734
2018-11-26,41.642364501953125
2018-11-27,41.355369567871094
2018-11-28,42.35090637207031
2018-11-29,42.01008987426758
2018-11-30,42.494415283203125
2018-12-03,43.086360931396484
2018-12-04,40.512290954589844
2018-12-06,40.00107955932617
2018-12-07,39.38222122192383
2018-12-10,38.539154052734375
2018-12-11,38.261112213134766
2018-12-12,38.180389404296875
2018-12-13,37.88441848754883
2018-12-14,37.14000701904297
2018-12-17,38.00998306274414
2018-12-18,38.59295654296875
2018-12-19,38.30595779418945
2018-12-20,38.44945526123047
2018-12-21,37.66020202636719
2018-12-24,37.67813491821289
2018-12-26,38.71852493286133
2018-12-27,38.47636795043945
2018-12-28,38.29698944091797
2018-12-31,38.29698944091797
2019-01-02,38.987579345703125
2019-01-03,38.045867919921875
2019-01-04,39.570560455322266
2019-01-07,40.27910232543945
2019-01-08,41.265682220458984
2019-01-09,41.83967971801758
2019-01-10,41.750003814697266
2019-01-11,41.56166076660156
2019-01-14,41.61545181274414
2019-01-15,41.265682220458984
2019-01-16,41.00558090209961
2019-01-17,41.687217712402344
2019-01-18,43.0594482421875
2019-01-22,42.297096252441406
2019-01-23,41.687217712402344
2019-01-24,41.61545181274414
2019-01-25,42.69171905517578
2019-01-28,43.229854583740234
2019-01-29,42.9249153137207
2019-01-30,43.06908416748047
2019-01-31,43.12314224243164
2019-02-01,43.402462005615234
2019-02-04,44.393585205078125
2019-02-05,44.663902282714844
2019-02-06,44.82608413696289
2019-02-07,44.429630279541016
2019-02-08,44.384578704833984
2019-02-11,44.753997802734375
2019-02-12,45.85325241088867
2019-02-13,46.33079528808594
2019-02-14,46.03346633911133
2019-02-15,46.529029846191406
2019-02-19,46.84437942504883
2019-02-20,47.27688217163086
2019-02-21,47.40302658081055
2019-02-22,47.9166145324707
2019-02-25,48.060768127441406
2019-02-26,47.55619430541992
2019-02-27,47.52015686035156
2019-02-28,46.79032516479492
2019-03-01,47.37598419189453
2019-03-04,47.30390548706055
2019-03-05,46.853397369384766
2019-03-06,46.73625183105469
2019-03-07,45.7000732421875
2019-03-08,45.8352165222168
2019-03-11,46.087520599365234
2019-03-12,46.348819732666016
2019-03-13,46.32180404663086
2019-03-14,45.925331115722656
2019-03-15,46.24070358276367
2019-03-18,46.9434814453125
2019-03-19,46.970516204833984
2019-03-20,46.82637023925781
2019-03-21,47.6192626953125
2019-03-22,46.61913299560547
2019-03-25,46.5650634765625
2019-03-26,46.447933197021484
2019-03-27,46.82637023925781
2019-03-28,47.32192611694336
2019-03-29,48.04275131225586
2019-04-01,48.64643096923828
2019-04-02,48.700504302978516
2019-04-03,49.105953216552734
2019-04-04,49.394290924072266
2019-04-05,49.70964813232422
2019-04-08,49.75470733642578
2019-04-09,48.51128005981445
2019-04-10,48.82664108276367
2019-04-11,49.457366943359375
2019-04-12,50.01599884033203
2019-04-15,50.08808898925781
2019-04-16,50.4034423828125
2019-04-17,50.457496643066406
2019-04-18,50.899009704589844
2019-04-22,50.53859329223633
2019-04-23,50.70978927612305
2019-04-24,50.664737701416016
2019-04-25,49.862831115722656
2019-04-26,50.376407623291016
2019-04-29,50.484962463378906
2019-04-30,47.554100036621094
2019-05-01,47.490779876708984
2019-05-02,47.50886917114258
2019-05-03,48.52199935913086
2019-05-06,46.929935455322266
2019-05-07,46.4866828918457
2019-05-08,45.50069046020508
2019-05-09,45.65447235107422
2019-05-10,45.42832565307617
2019-05-13,43.51060104370117
2019-05-14,43.6915168762207
2019-05-15,43.54678726196289
2019-05-16,40.8149299621582
2019-05-17,39.66610336303711
2019-05-20,39.13240051269531
2019-05-21,40.34455108642578
2019-05-22,39.7837028503418
2019-05-23,39.5213737487793
2019-05-24,39.82892990112305
2019-05-28,38.94243621826172
2019-05-29,37.25990295410156
2019-05-30,37.25990295410156
2019-05-31,36.63574981689453
2019-06-03,37.38654708862305
2019-06-04,39.04193878173828
2019-06-05,39.231903076171875
2019-06-06,39.11431121826172
2019-06-07,39.648014068603516
2019-06-10,40.14554214477539
2019-06-11,40.33550262451172
2019-06-12,40.63401412963867
2019-06-13,40.977752685546875
2019-06-14,41.18581771850586
2019-06-17,41.077266693115234
2019-06-18,40.932533264160156
2019-06-19,41.0048942565918
2019-06-20,41.44814682006836
2019-06-21,41.583839416503906
2019-06-24,41.49336624145508
2019-06-25,41.6923828125
2019-06-26,41.77379608154297
2019-06-27,41.68334197998047
2019-06-28,42.660282135009766
2019-07-01,42.45222854614258
2019-07-02,42.50651168823242
2019-07-03,42.325592041015625
2019-07-05,42.524593353271484
2019-07-08,40.896339416503906
2019-07-09,40.76066207885742
2019-07-10,40.49833297729492
2019-07-11,40.09126281738281
2019-07-12,40.87825012207031
2019-07-15,40.34455108642578
2019-07-16,40.88730239868164
2019-07-17,40.20885467529297
2019-07-18,39.792755126953125
2019-07-19,39.42186737060547
2019-07-22,39.26808547973633
2019-07-23,40.40786361694336
2019-07-24,40.83302688598633
2019-07-25,40.77875900268555
2019-07-26,40.59783935546875
2019-07-29,39.63896560668945
2019-07-30,41.175437927246094
2019-07-31,41.32089614868164
2019-08-01,39.720794677734375
2019-08-02,39.76625061035156
2019-08-05,39.68443298339844
2019-08-06,40.82086944580078
2019-08-07,41.28453826904297
2019-08-08,41.73910903930664
2019-08-09,41.39363479614258
2019-08-12,41.36635971069336
2019-08-13,41.43000411987305
2019-08-14,40.77540969848633
2019-08-15,41.911842346191406
2019-08-16,42.0663948059082
2019-08-19,42.366424560546875
2019-08-20,41.98458480834961
2019-08-21,42.56644058227539
2019-08-22,42.239139556884766
2019-08-23,40.92087173461914
2019-08-26,41.09360885620117
2019-08-27,40.43902587890625
2019-08-28,40.99359893798828
2019-08-29,41.939125061035156
2019-08-30,42.29368591308594
2019-09-03,41.4572639465332
2019-09-04,42.09366989135742
2019-09-05,43.293758392333984
2019-09-06,43.466495513916016
2019-09-09,44.63930130004883
2019-09-10,45.20297622680664
2019-09-11,46.22121810913086
2019-09-12,47.012184143066406
2019-09-13,45.67573928833008
2019-09-16,44.32110595703125
2019-09-17,44.693851470947266
2019-09-18,44.36655807495117
2019-09-19,44.084712982177734
2019-09-20,43.16647720336914
2019-09-23,43.43012619018555
2019-09-24,43.057376861572266
2019-09-25,43.621055603027344
2019-09-26,43.17557144165039
2019-09-27,43.33012008666992
2019-09-30,43.375579833984375
2019-10-01,42.557342529296875
2019-10-02,41.08452606201172
2019-10-03,40.911781311035156
2019-10-04,41.375450134277344
2019-10-07,41.02997589111328
2019-10-08,41.129974365234375
2019-10-09,41.32999038696289
2019-10-10,42.13005447387695
2019-10-11,43.63015365600586
2019-10-14,43.393760681152344
2019-10-15,44.0483512878418
2019-10-16,44.37565994262695
2019-10-17,45.47571563720703
2019-10-18,46.37578201293945
2019-10-21,46.45759963989258
2019-10-22,47.039459228515625
2019-10-23,46.23031234741211
2019-10-24,46.293949127197266
2019-10-25,46.430320739746094
2019-10-28,46.68489074707031
2019-10-29,44.75749206542969
2019-10-30,46.02740478515625
2019-10-31,45.38787078857422
2019-11-01,45.93604278564453
2019-11-04,46.4659309387207
2019-11-05,47.40694046020508
2019-11-06,47.534847259521484
2019-11-07,47.38866424560547
2019-11-08,47.580528259277344
2019-11-11,47.279029846191406
2019-11-12,47.55311584472656
2019-11-13,47.30644607543945
2019-11-14,47.06890869140625
2019-11-15,46.39284133911133
2019-11-18,44.99502944946289
2019-11-19,44.099693298339844
2019-11-20,43.935245513916016
2019-11-21,44.26414489746094
2019-11-22,44.035743713378906
2019-11-25,44.547359466552734
2019-11-26,44.48340606689453
2019-11-27,44.529090881347656
2019-11-29,44.21846008300781
2019-12-02,43.24090576171875
2019-12-03,42.665340423583984
2019-12-04,42.36384201049805
2019-12-05,42.84805679321289
2019-12-06,42.74755859375
2019-12-09,41.45936965942383
2019-12-10,41.468509674072266
2019-12-11,41.5872802734375
2019-12-12,42.74755859375
2019-12-13,42.500892639160156
2019-12-16,42.199398040771484
2019-12-17,42.76582336425781
2019-12-18,43.058189392089844
2019-12-19,43.25918197631836
2019-12-20,43.32312774658203
2019-12-23,43.06731414794922
2019-12-24,43.39621353149414
2019-12-26,43.6154899597168
2019-12-27,43.679439544677734
2019-12-30,43.460166931152344
2019-12-31,43.52412414550781
2020-01-02,43.64289093017578
2020-01-03,43.25918197631836
2020-01-06,43.53325271606445
2020-01-07,43.24090576171875
2020-01-08,43.17695999145508
2020-01-09,42.98508834838867
2020-01-10,43.505855560302734
2020-01-13,44.346370697021484
2020-01-14,43.1586799621582
2020-01-15,42.58311462402344
2020-01-16,43.51498794555664
2020-01-17,42.87546157836914
2020-01-21,42.95769119262695
2020-01-22,42.48261642456055
2020-01-23,42.674468994140625
2020-01-24,41.505062103271484
2020-01-27,40.0250129699707
2020-01-28,41.55986404418945
2020-01-29,40.48182678222656
2020-01-30,39.91230392456055
2020-01-31,39.21417999267578
2020-02-03,38.837562561035156
2020-02-04,39.3060417175293
2020-02-05,40.23380661010742
2020-02-06,39.77450942993164
2020-02-07,38.57118225097656
2020-02-10,39.498939514160156
2020-02-11,40.42670822143555
2020-02-12,40.68391036987305
2020-02-13,40.41752624511719
2020-02-14,40.35321807861328
2020-02-18,40.399147033691406
2020-02-19,40.50937271118164
2020-02-20,40.89518356323242
2020-02-21,40.500186920166016
2020-02-24,39.351966857910156
2020-02-25,37.6158561706543
2020-02-26,36.375770568847656
2020-02-27,36.853424072265625
2020-02-28,36.3298454284668
2020-03-02,37.661773681640625
2020-03-03,35.549049377441406
2020-03-04,37.26679229736328
2020-03-05,38.24048614501953
2020-03-06,39.21417999267578
2020-03-09,37.6158561706543
2020-03-10,38.75489807128906
2020-03-11,36.71563720703125
2020-03-12,35.576602935791016
2020-03-13,38.11188888549805
2020-03-16,34.896854400634766
2020-03-17,35.94403076171875
2020-03-18,35.30103302001953
2020-03-19,33.84967803955078
2020-03-20,31.9206600189209
2020-03-23,32.701454162597656
2020-03-24,33.51898956298828
2020-03-25,33.88642501831055
2020-03-26,34.244667053222656
2020-03-27,33.84967803955078
2020-03-30,35.457183837890625
2020-03-31,34.731510162353516
2020-04-01,32.710636138916016
2020-04-02,33.01375961303711
2020-04-03,32.949466705322266
2020-04-06,35.10812759399414
2020-04-07,36.430885314941406
2020-04-08,36.94529342651367
2020-04-09,36.93610382080078
2020-04-13,36.40332794189453
2020-04-14,37.358642578125
2020-04-15,36.816688537597656
2020-04-16,36.65134811401367
2020-04-17,37.735267639160156
2020-04-20,37.064697265625
2020-04-21,35.56741714477539
2020-04-22,35.613346099853516
2020-04-23,36.41250228881836
2020-04-24,37.10144805908203
2020-04-27,39.06721115112305
2020-04-28,39.829620361328125
2020-04-29,40.69789505004883
2020-04-30,39.14609909057617
2020-05-01,38.471797943115234
2020-05-04,38.77661895751953
2020-05-05,38.94287872314453
2020-05-06,40.31919860839844
2020-05-07,40.00513458251953
2020-05-08,41.37220001220703
2020-05-11,40.58705139160156
2020-05-12,38.868988037109375
2020-05-13,36.92924499511719
2020-05-14,37.20634078979492
2020-05-15,37.32642364501953
2020-05-18,40.18063735961914
2020-05-19,38.77661895751953
2020-05-20,39.21998977661133
2020-05-21,39.4232063293457
2020-05-22,38.998313903808594
2020-05-26,41.40913772583008
2020-05-27,43.6075325012207
2020-05-28,43.03483963012695
2020-05-29,43.87540054321289
2020-06-01,43.709144592285156
2020-06-02,44.226409912109375
2020-06-03,46.04608154296875
2020-06-04,46.71112823486328
2020-06-05,48.03202438354492
2020-06-08,46.99748611450195
2020-06-09,45.510337829589844
2020-06-10,44.69749450683594
2020-06-11,43.24728775024414
2020-06-12,43.36737060546875
2020-06-15,44.01395797729492
2020-06-16,44.226409912109375
2020-06-17,44.0509033203125
2020-06-18,44.27259063720703
2020-06-19,43.68143081665039
2020-06-22,43.58905792236328
2020-06-23,43.847686767578125
2020-06-24,41.667781829833984
2020-06-25,41.326011657714844
2020-06-26,41.058143615722656
2020-06-29,42.89628601074219
2020-06-30,43.52439880371094
2020-07-01,42.7669677734375
2020-07-02,43.709144592285156
2020-07-06,44.37419509887695
2020-07-07,44.244873046875
2020-07-08,44.189456939697266
2020-07-09,43.940059661865234
2020-07-10,44.586639404296875
2020-07-13,44.77138900756836
2020-07-14,46.11997604370117
2020-07-15,46.76655960083008
2020-07-16,46.93282699584961
2020-07-17,46.674198150634766
2020-07-20,46.6464729309082
2020-07-21,47.16374588012695
2020-07-22,47.12680435180664
2020-07-23,47.293067932128906
2020-07-24,47.39466857910156
2020-07-27,48.807918548583984
2020-07-28,48.25370407104492
2020-07-29,49.23282241821289
2020-07-30,44.96461486816406
2020-07-31,44.66770553588867
