,FTV
2020-09-28,62.264854431152344
2020-09-29,62.65951919555664
2020-09-30,62.65951919555664
2020-10-01,61.944210052490234
2020-10-02,63.63792037963867
2020-10-05,65.00276184082031
2020-10-06,64.6656723022461
2020-10-07,66.63072967529297
2020-10-08,67.24736022949219
2020-10-09,68.59980010986328
2020-10-12,66.51683807373047
2020-10-13,65.25920104980469
2020-10-14,65.82907104492188
2020-10-15,66.24174499511719
2020-10-16,65.96663665771484
2020-10-19,64.6205825805664
2020-10-20,64.73848724365234
2020-10-21,64.6697006225586
2020-10-22,65.35746765136719
2020-10-23,65.33782196044922
2020-10-26,63.39241027832031
2020-10-27,62.53762435913086
2020-10-28,60.72978591918945
2020-10-29,61.181739807128906
2020-10-30,60.52344512939453
2020-11-02,62.21338653564453
2020-11-03,63.85420608520508
2020-11-04,63.49067687988281
2020-11-05,66.7624740600586
2020-11-06,67.17514038085938
2020-11-09,69.10088348388672
2020-11-10,68.58016204833984
2020-11-11,68.77664947509766
2020-11-12,68.29521179199219
2020-11-13,69.7100601196289
2020-11-16,70.89891052246094
2020-11-17,70.3978271484375
2020-11-18,69.74935150146484
2020-11-19,70.08341217041016
2020-11-20,70.07356262207031
2020-11-23,70.42729187011719
2020-11-24,71.72422790527344
2020-11-25,70.6817398071289
2020-11-27,70.2490234375
2020-11-30,68.97050476074219
2020-12-01,69.38357543945312
2020-12-02,68.49845886230469
2020-12-03,67.69200897216797
2020-12-04,70.10150146484375
2020-12-07,68.24275207519531
2020-12-08,67.26912689208984
2020-12-09,68.48861694335938
2020-12-10,67.79035186767578
2020-12-11,67.41663360595703
2020-12-14,67.13143157958984
2020-12-15,68.25259399414062
2020-12-16,67.780517578125
2020-12-17,68.1837387084961
2020-12-18,68.67547607421875
2020-12-21,68.65581512451172
2020-12-22,67.32814025878906
2020-12-23,68.20341491699219
2020-12-24,68.48861694335938
2020-12-28,67.82969665527344
2020-12-29,67.23961639404297
2020-12-30,68.4197769165039
2020-12-31,69.64910888671875
2021-01-04,67.67230987548828
2021-01-05,67.3674545288086
2021-01-06,69.89497375488281
2021-01-07,71.35050964355469
2021-01-08,71.38001251220703
2021-01-11,69.91464233398438
2021-01-12,69.91464233398438
2021-01-13,69.03934478759766
2021-01-14,69.36390686035156
2021-01-15,69.05901336669922
2021-01-19,69.21638488769531
2021-01-20,69.03934478759766
2021-01-21,68.90167999267578
2021-01-22,68.17391204833984
2021-01-25,66.73804473876953
2021-01-26,65.89225769042969
2021-01-27,65.04649353027344
2021-01-28,65.68574523925781
2021-01-29,64.98748016357422
2021-02-01,65.52837371826172
2021-02-02,65.46936798095703
2021-02-03,65.15467834472656
2021-02-04,64.98748016357422
2021-02-05,67.76085662841797
2021-02-08,66.56102752685547
2021-02-09,67.11176300048828
2021-02-10,69.07870483398438
2021-02-11,69.36390686035156
2021-02-12,70.33751678466797
2021-02-16,68.64598083496094
2021-02-17,66.48234558105469
2021-02-18,65.5873794555664
2021-02-19,66.07910919189453
2021-02-22,65.98076629638672
2021-02-23,66.32498931884766
2021-02-24,66.52166748046875
2021-02-25,65.28121185302734
2021-02-26,64.798828125
2021-03-01,66.92532348632812
2021-03-02,67.03362274169922
2021-03-03,66.67919921875
2021-03-04,65.41905975341797
2021-03-05,66.07865905761719
2021-03-08,67.7719955444336
2021-03-09,68.12639617919922
2021-03-10,68.38235473632812
2021-03-11,67.12222290039062
2021-03-12,66.54136657714844
2021-03-15,67.67352294921875
2021-03-16,65.85224151611328
2021-03-17,66.43307495117188
2021-03-18,67.08284759521484
2021-03-19,66.62997436523438
2021-03-22,67.15174865722656
2021-03-23,66.64966583251953
2021-03-24,68.18545532226562
2021-03-25,69.14041900634766
2021-03-26,70.15443420410156
2021-03-29,69.32747650146484
2021-03-30,70.3021240234375
2021-03-31,69.54405975341797
2021-04-01,69.8000259399414
2021-04-05,70.82388305664062
2021-04-06,70.09537506103516
2021-04-07,70.29227447509766
2021-04-08,69.16011047363281
2021-04-09,69.85909271240234
2021-04-12,72.41875457763672
2021-04-13,71.83789825439453
2021-04-14,71.24722290039062
2021-04-15,71.08968353271484
2021-04-16,71.25704193115234
2021-04-19,71.22754669189453
2021-04-20,71.43426513671875
2021-04-21,72.76333618164062
2021-04-22,72.37937927246094
2021-04-23,72.81254577636719
2021-04-26,72.53688049316406
2021-04-27,73.04883575439453
2021-04-28,73.07836151123047
2021-04-29,73.6985855102539
2021-04-30,69.72126770019531
2021-05-03,70.14459991455078
2021-05-04,70.72544860839844
2021-05-05,70.57776641845703
2021-05-06,71.3259506225586
2021-05-07,71.69023132324219
2021-05-10,70.5186996459961
2021-05-11,69.06165313720703
2021-05-12,67.31909942626953
2021-05-13,68.39221954345703
2021-05-14,69.51451110839844
2021-05-17,69.48499298095703
2021-05-18,68.16576385498047
2021-05-19,68.04764556884766
2021-05-20,69.40621948242188
2021-05-21,70.45962524414062
2021-05-24,70.84357452392578
2021-05-25,70.5186996459961
2021-05-26,70.83372497558594
2021-05-27,71.21805572509766
2021-05-28,71.46440124511719
2021-06-01,71.13922119140625
2021-06-02,72.37103271484375
2021-06-03,72.47940826416016
2021-06-04,72.39073944091797
2021-06-07,71.68121337890625
2021-06-08,70.9815444946289
2021-06-09,70.0355224609375
2021-06-10,69.44426727294922
2021-06-11,70.40013122558594
2021-06-14,70.07494354248047
2021-06-15,70.47896575927734
2021-06-16,69.15847778320312
2021-06-17,68.4883804321289
2021-06-18,67.94638061523438
2021-06-21,68.5080795288086
2021-06-22,68.57706451416016
2021-06-23,68.06462860107422
2021-06-24,68.46867370605469
2021-06-25,68.91211700439453
2021-06-28,69.18804168701172
2021-06-29,69.14861297607422
2021-06-30,68.72488403320312
2021-07-01,69.5625
2021-07-02,69.69061279296875
2021-07-06,68.72488403320312
2021-07-07,69.6708984375
2021-07-08,68.55735778808594
2021-07-09,69.65119934082031
2021-07-12,69.4245376586914
2021-07-13,69.55266571044922
2021-07-14,69.73988342285156
2021-07-15,69.3752670288086
2021-07-16,68.89241027832031
2021-07-19,67.37481689453125
2021-07-20,68.78401184082031
2021-07-21,68.54749298095703
2021-07-22,68.15332794189453
2021-07-23,68.30113983154297
2021-07-26,67.9660873413086
2021-07-27,67.76899719238281
2021-07-28,67.83799743652344
2021-07-29,68.03508758544922
2021-07-30,71.60238647460938
2021-08-02,72.43014526367188
2021-08-03,73.48456573486328
2021-08-04,72.5286865234375
2021-08-05,72.44001770019531
2021-08-06,73.40573120117188
2021-08-09,73.07069396972656
2021-08-10,73.42545318603516
2021-08-11,73.88862609863281
2021-08-12,74.50942993164062
2021-08-13,74.8543472290039
2021-08-16,74.55870819091797
2021-08-17,73.67182159423828
2021-08-18,72.84404754638672
2021-08-19,72.39073944091797
2021-08-20,72.36116790771484
2021-08-23,72.04582977294922
2021-08-24,72.62725067138672
2021-08-25,73.27763366699219
2021-08-26,72.39073944091797
2021-08-27,72.99185180664062
2021-08-30,73.04112243652344
2021-08-31,72.79476165771484
2021-09-01,72.83419799804688
2021-09-02,73.85904693603516
2021-09-03,74.40104675292969
2021-09-07,72.69622802734375
2021-09-08,73.08055114746094
2021-09-09,74.74750518798828
2021-09-10,74.28392028808594
2021-09-13,73.84992218017578
2021-09-14,73.95842742919922
2021-09-15,73.6822280883789
2021-09-16,73.19889068603516
2021-09-17,71.74893188476562
2021-09-20,70.75270080566406
2021-09-21,71.24589538574219
2021-09-22,72.20267486572266
2021-09-23,72.60708618164062
2021-09-24,72.2618637084961
2021-09-27,72.29144287109375
2021-09-28,71.51222229003906
2021-09-29,71.34451293945312
2021-09-30,69.60851287841797
2021-10-01,70.05238342285156
2021-10-04,70.12142181396484
2021-10-05,69.97346496582031
2021-10-06,69.46054077148438
2021-10-07,70.456787109375
2021-10-08,69.7959213256836
2021-10-11,69.50987243652344
2021-10-12,68.99694061279297
2021-10-13,70.10169219970703
2021-10-14,71.32479858398438
2021-10-15,71.67002868652344
2021-10-18,71.63058471679688
2021-10-19,72.84382629394531
2021-10-20,73.40605163574219
2021-10-21,73.83018493652344
2021-10-22,73.38632202148438
2021-10-25,73.36658477783203
2021-10-26,73.46524047851562
2021-10-27,73.0608139038086
2021-10-28,73.93869018554688
2021-10-29,74.67847442626953
2021-11-01,75.55634307861328
2021-11-02,75.9410400390625
2021-11-03,75.68457794189453
2021-11-04,76.99645233154297
2021-11-05,77.6375961303711
2021-11-08,77.0457763671875
2021-11-09,77.55868530273438
2021-11-10,77.51924133300781
2021-11-11,76.56244659423828
2021-11-12,77.18386840820312
2021-11-15,76.96684265136719
2021-11-16,77.48963165283203
2021-11-17,77.99267578125
2021-11-18,77.69678497314453
2021-11-19,78.05186462402344
2021-11-22,77.5882797241211
2021-11-23,77.30223846435547
2021-11-24,77.03565216064453
2021-11-26,74.75509643554688
2021-11-29,75.25860595703125
2021-11-30,72.92868041992188
2021-12-01,72.60289001464844
2021-12-02,73.30384063720703
2021-12-03,73.58027648925781
2021-12-06,73.57038116455078
2021-12-07,74.14301300048828
2021-12-08,74.68598937988281
2021-12-09,74.18248748779297
2021-12-10,74.20223236083984
2021-12-13,73.96530151367188
2021-12-14,73.06690979003906
2021-12-15,74.33058166503906
2021-12-16,74.37995147705078
2021-12-17,71.96117401123047
2021-12-20,70.5888900756836
2021-12-21,71.66497802734375
2021-12-22,71.72422790527344
2021-12-23,73.55065155029297
2021-12-27,74.4095687866211
2021-12-28,74.66625213623047
2021-12-29,74.84396362304688
2021-12-30,75.06116485595703
2021-12-31,75.3178482055664
2022-01-03,72.63250732421875
2022-01-04,72.92868041992188
2022-01-05,71.38855743408203
2022-01-06,71.52677917480469
2022-01-07,71.03314208984375
2022-01-10,71.17135620117188
2022-01-11,72.48442077636719
2022-01-12,72.81021118164062
2022-01-13,72.593017578125
2022-01-14,71.5761489868164
2022-01-18,71.83283996582031
2022-01-19,71.31945037841797
2022-01-20,70.40129852294922
2022-01-21,70.84556579589844
2022-01-24,71.04301452636719
2022-01-25,68.98953247070312
2022-01-26,68.7426986694336
2022-01-27,67.78507995605469
2022-01-28,68.82168579101562
2022-01-31,69.64110565185547
2022-02-01,69.72996520996094
2022-02-02,70.70735168457031
2022-02-03,65.20833587646484
2022-02-04,63.569488525390625
2022-02-07,63.06598281860352
2022-02-08,64.73444366455078
2022-02-09,65.63285827636719
2022-02-10,64.92203521728516
2022-02-11,64.42840576171875
2022-02-14,64.22107696533203
2022-02-15,64.8529281616211
2022-02-16,64.5271224975586
2022-02-17,62.5624885559082
2022-02-18,62.937644958496094
2022-02-22,62.888275146484375
2022-02-23,61.76279830932617
2022-02-24,63.62091445922851
2022-02-25,64.72789001464844
2022-02-28,63.99650955200195
2022-03-01,62.62267303466797
2022-03-02,63.45289611816406
2022-03-03,62.14825820922851
2022-03-04,59.89479446411133
2022-03-07,57.107608795166016
2022-03-08,55.63494491577149
2022-03-09,57.80934524536133
2022-03-10,55.82273864746094
2022-03-11,55.58553695678711
2022-03-14,56.297149658203125
2022-03-15,56.32680130004883
2022-03-16,58.88666534423828
2022-03-17,60.29013442993164
2022-03-18,61.17966842651367
2022-03-21,60.66571044921875
2022-03-22,60.70524978637695
2022-03-23,59.60817337036133
2022-03-24,60.60641098022461
2022-03-25,60.833736419677734
2022-03-28,61.357574462890625
2022-03-29,62.54360580444336
2022-03-30,61.40699005126953
2022-03-31,60.220947265625
2022-04-01,59.92444610595703
2022-04-04,60.20118713378906
2022-04-05,59.15351486206055
2022-04-06,58.59014892578125
2022-04-07,59.054691314697266
2022-04-08,58.7680549621582
2022-04-11,58.1651611328125
2022-04-12,57.927955627441406
2022-04-13,58.461669921875
2022-04-14,57.502960205078125
2022-04-18,57.18667984008789
2022-04-19,58.392486572265625
2022-04-20,59.262245178222656
2022-04-21,59.00526809692383
2022-04-22,57.127384185791016
2022-04-25,57.176795959472656
2022-04-26,56.24773406982422
2022-04-27,57.05819320678711
2022-04-28,57.95760726928711
2022-04-29,56.83086395263672
2022-05-02,58.086090087890625
2022-05-03,58.89654541015625
2022-05-04,61.9802360534668
2022-05-05,60.36920928955078
2022-05-06,60.07270431518555
2022-05-09,58.54073715209961
2022-05-10,57.730281829833984
2022-05-11,56.909934997558594
2022-05-12,56.86052322387695
2022-05-13,57.81923294067383
2022-05-16,57.44365692138672
2022-05-17,58.90643310546875
2022-05-18,57.11749267578125
2022-05-19,57.8983039855957
2022-05-20,57.59191131591797
2022-05-23,57.98725128173828
2022-05-24,58.28377151489258
2022-05-25,58.4517822265625
2022-05-26,59.96576690673828
2022-05-27,61.35112380981445
2022-05-31,61.12352752685547
2022-06-01,60.72771453857422
2022-06-02,62.479190826416016
2022-06-03,61.92505645751953
2022-06-06,62.34065628051758
2022-06-07,63.00364685058594
2022-06-08,62.31097030639648
2022-06-09,60.4902229309082
2022-06-10,58.54084396362305
2022-06-13,56.48261642456055
2022-06-14,55.48318099975586
2022-06-15,56.047218322753906
2022-06-16,53.18745803833008
2022-06-17,52.99945068359375
2022-06-21,53.504112243652344
2022-06-22,53.96919631958008
2022-06-23,54.19679260253906
2022-06-24,55.690975189208984
2022-06-27,55.1170539855957
2022-06-28,54.3551139831543
2022-06-29,53.95929336547851
2022-06-30,53.81087493896485
2022-07-01,54.29573440551758
2022-07-05,54.34521484375
2022-07-06,54.50354766845703
2022-07-07,55.33475875854492
2022-07-08,55.42380905151367
2022-07-11,54.90925216674805
2022-07-12,54.186893463134766
2022-07-13,53.7119140625
2022-07-14,53.09840393066406
2022-07-15,54.325435638427734
2022-07-18,53.702022552490234
2022-07-19,56.007625579833984
2022-07-20,56.59146499633789
2022-07-21,58.17472076416016
2022-07-22,57.808589935302734
2022-07-25,57.69974136352539
2022-07-26,57.61068344116211
2022-07-27,58.87728118896485
2022-07-28,61.81620407104492
2022-07-29,63.77547836303711
2022-08-01,63.75569534301758
2022-08-02,63.49840545654297
2022-08-03,64.59679412841797
2022-08-04,64.9035415649414
2022-08-05,64.5868911743164
2022-08-08,64.77489471435547
2022-08-09,64.26034545898438
2022-08-10,65.95246124267578
2022-08-11,66.57585906982422
2022-08-12,67.79299926757812
2022-08-15,67.773193359375
2022-08-16,67.94142150878906
2022-08-17,67.3279037475586
2022-08-18,67.6148681640625
2022-08-19,66.8529281616211
2022-08-22,64.98270416259766
2022-08-23,65.10144805908203
2022-08-24,65.24989318847656
2022-08-25,66.27900695800781
2022-08-26,64.06244659423828
2022-08-29,63.537986755371094
2022-08-30,63.02286529541016
2022-08-31,62.735591888427734
2022-09-01,62.676151275634766
2022-09-02,61.982723236083984
2022-09-06,62.478031158447266
2022-09-07,64.23140716552734
2022-09-08,64.65737915039062
2022-09-09,65.40034484863281
2022-09-12,66.2918930053711
2022-09-13,63.57761764526367
2022-09-14,63.478553771972656
2022-09-15,63.67667388916016
2022-09-16,62.131317138671875
2022-09-19,63.31014251708984
2022-09-20,62.676151275634766
2022-09-21,61.636009216308594
2022-09-22,60.318504333496094
2022-09-23,59.308067321777344
2022-09-26,58.65426254272461
2022-09-27,58.069793701171875
2022-09-28,59.82318115234375
2022-09-29,58.65426254272461
2022-09-30,57.752803802490234
2022-10-03,60.060935974121094
2022-10-04,61.685543060302734
2022-10-05,61.31901550292969
2022-10-06,60.86332321166992
2022-10-07,59.49628829956055
2022-10-10,59.02078628540039
2022-10-11,58.5452880859375
2022-10-12,58.45613861083984
2022-10-13,59.734031677246094
2022-10-14,58.31745147705078
2022-10-17,59.98168182373047
2022-10-18,61.08126449584961
2022-10-19,60.10055923461914
2022-10-20,59.02078628540039
2022-10-21,60.87323760986328
2022-10-24,62.17094039916992
2022-10-25,63.31014251708984
2022-10-26,62.05207061767578
2022-10-27,61.982723236083984
2022-10-28,63.607330322265625
2022-10-31,63.30024337768555
2022-11-01,63.33987045288086
2022-11-02,61.665733337402344
2022-11-03,61.84403991699219
2022-11-04,63.9837646484375
2022-11-07,63.93424606323242
2022-11-08,63.99366760253906
2022-11-09,63.73611068725586
2022-11-10,67.26270294189453
2022-11-11,67.82735443115234
2022-11-14,66.28199768066406
2022-11-15,66.11358642578125
2022-11-16,66.42068481445312
2022-11-17,65.77677154541016
2022-11-18,65.98480987548828
2022-11-21,66.57917785644531
2022-11-22,67.12401580810547
2022-11-23,67.25279235839844
2022-11-25,67.43110656738281
2022-11-28,65.03382110595703
2022-11-29,65.05364990234375
2022-11-30,66.98741912841797
2022-12-01,67.32457733154297
2022-12-02,67.67166137695312
2022-12-05,66.66016387939453
2022-12-06,65.97590637207031
2022-12-07,65.8569107055664
2022-12-08,66.00564575195312
2022-12-09,65.17264556884766
2022-12-12,66.47174835205078
2022-12-13,67.19567108154297
2022-12-14,66.30316925048828
2022-12-15,63.83389663696289
2022-12-16,63.30831527709961
2022-12-19,63.08022689819336
2022-12-20,63.28847885131836
2022-12-21,64.52806854248047
2022-12-22,63.407470703125
2022-12-23,63.615726470947266
2022-12-27,63.78431701660156
2022-12-28,62.92155838012695
2022-12-29,64.21073150634766
2022-12-30,63.71489715576172
2023-01-03,63.73472595214844
2023-01-04,64.67681121826172
2023-01-05,63.397560119628906
2023-01-06,64.99415588378906
2023-01-09,65.26189422607422
2023-01-10,65.5693130493164
2023-01-11,66.45189666748047
2023-01-12,66.52132415771484
2023-01-13,66.86841583251953
2023-01-17,66.76924896240234
2023-01-18,65.78749084472656
2023-01-19,64.57765197753906
2023-01-20,64.9049072265625
2023-01-23,66.31307220458984
2023-01-24,66.68000793457031
2023-01-25,66.20399475097656
2023-01-26,66.36265563964844
2023-01-27,66.45189666748047
2023-01-30,65.67841339111328
2023-01-31,67.46340942382812
2023-02-01,65.3214111328125
2023-02-02,67.2452392578125
2023-02-03,68.50466918945312
2023-02-06,68.36582946777344
2023-02-07,68.7525863647461
2023-02-08,68.52449798583984
2023-02-09,67.65182495117188
2023-02-10,67.56258392333984
2023-02-13,68.60383605957031
2023-02-14,68.44517517089844
2023-02-15,68.9608383178711
2023-02-16,68.1278305053711
2023-02-17,68.7823486328125
2023-02-21,66.4023208618164
2023-02-22,65.57923889160156
2023-02-23,66.6116714477539
2023-02-24,66.5223159790039
2023-02-27,66.1351547241211
2023-02-28,66.17488098144531
2023-03-01,66.29399871826172
2023-03-02,67.1973876953125
2023-03-03,67.6540298461914
2023-03-06,67.39591979980469
2023-03-07,66.68115997314453
2023-03-08,66.66130828857422
2023-03-09,65.66858673095703
2023-03-10,63.95117950439453
2023-03-13,63.4945182800293
2023-03-14,65.73807525634766
2023-03-15,63.91145706176758
2023-03-16,65.04318237304688
2023-03-17,63.46474075317383
2023-03-20,64.95381927490234
2023-03-21,65.46012115478516
2023-03-22,64.60637664794922
2023-03-23,64.06037139892578
2023-03-24,64.78507232666016
2023-03-27,65.47003173828125
2023-03-28,65.78771209716797
2023-03-29,66.78042602539062
2023-03-30,66.84991455078125
2023-03-31,67.67388153076172
2023-04-03,67.30657196044922
2023-04-04,65.04318237304688
2023-04-05,64.23905181884766
2023-04-06,63.89162063598633
2023-04-10,64.5071029663086
2023-04-11,64.57659912109375
2023-04-12,66.3436279296875
2023-04-13,66.74072265625
2023-04-14,66.68115997314453
2023-04-17,66.84000396728516
2023-04-18,66.69108581542969
2023-04-19,66.04581451416016
2023-04-20,65.8274154663086
2023-04-21,66.30392456054688
2023-04-24,66.38333892822266
2023-04-25,64.84461975097656
2023-04-26,62.60107421875
2023-04-27,63.13713836669922
2023-04-28,62.6308479309082
2023-05-01,63.41510009765625
2023-05-02,63.3952522277832
2023-05-03,63.53422927856445
2023-05-04,63.276126861572266
2023-05-05,64.2490005493164
2023-05-08,64.32842254638672
2023-05-09,64.06037139892578
2023-05-10,64.08023071289062
2023-05-11,63.67321014404297
2023-05-12,64.04051208496094
2023-05-15,65.19207000732422
2023-05-16,64.04051208496094
2023-05-17,64.63615417480469
2023-05-18,65.41048431396484
2023-05-19,65.22185516357422
2023-05-22,65.93660736083984
2023-05-23,64.55672454833984
2023-05-24,63.33568572998047
2023-05-25,64.71708679199219
2023-05-26,67.40037536621094
2023-05-30,66.82398223876953
2023-05-31,64.7071533203125
2023-06-01,65.06492614746094
2023-06-02,66.85377502441406
2023-06-05,66.47613525390625
2023-06-06,66.81403350830078
2023-06-07,68.39419555664062
2023-06-08,67.97679138183594
2023-06-09,67.72834014892578
2023-06-12,68.02647399902344
2023-06-13,69.30850219726562
2023-06-14,69.06998443603516
2023-06-15,71.52471160888672
2023-06-16,71.37562561035156
2023-06-20,71.0576171875
2023-06-21,70.77934265136719
2023-06-22,70.50108337402344
2023-06-23,70.59052276611328
2023-06-26,71.5843276977539
2023-06-27,72.60796356201172
2023-06-28,72.4489517211914
2023-06-29,73.0849838256836
2023-06-30,74.30736541748047
2023-07-03,73.46263122558594
2023-07-05,72.58808135986328
2023-07-06,71.77316284179688
2023-07-07,71.90235900878906
2023-07-10,73.56201171875
2023-07-11,74.14837646484375
2023-07-12,74.58564758300781
2023-07-13,74.39682006835938
2023-07-14,73.71109771728516
2023-07-17,74.2775650024414
2023-07-18,74.09867095947266
2023-07-19,73.89991760253906
2023-07-20,73.8800277709961
2023-07-21,73.81046295166016
2023-07-24,73.57196044921875
2023-07-25,73.70116424560547
2023-07-26,76.26519775390625
2023-07-27,75.87760162353516
2023-07-28,76.52357482910156
2023-07-31,77.86521911621094
2023-08-01,77.82546997070312
2023-08-02,77.79564666748047
2023-08-03,77.67639923095703
2023-08-04,76.9012222290039
2023-08-07,77.95467376708984
2023-08-08,78.24287414550781
2023-08-09,78.42176818847656
2023-08-10,78.86898040771484
2023-08-11,78.91866302490234
2023-08-14,79.29631042480469
2023-08-15,78.62052154541016
2023-08-16,78.23294830322266
2023-08-17,76.9012222290039
2023-08-18,75.6092758178711
2023-08-21,76.0068130493164
2023-08-22,76.04655456542969
2023-08-23,77.3086929321289
2023-08-24,75.5794677734375
2023-08-25,76.54345703125
2023-08-28,77.03042602539062
2023-08-29,78.10374450683594
2023-08-30,78.70002746582031
2023-08-31,78.43146514892578
2023-09-01,78.6005630493164
2023-09-05,76.9891586303711
2023-09-06,77.26768493652344
2023-09-07,78.23253631591797
2023-09-08,77.14830780029297
2023-09-11,78.09326934814453
2023-09-12,76.06410217285156
2023-09-13,75.41754913330078
2023-09-14,75.8154296875
2023-09-15,75.58663940429688
2023-09-18,76.05414581298828
2023-09-19,75.26834869384766
2023-09-20,74.6516342163086
2023-09-21,73.52762603759766
2023-09-22,73.8857192993164
2023-09-25,74.42285919189453
2023-09-26,72.87113952636719
2023-09-27,73.19937896728516
2023-09-28,73.9752426147461
2023-09-29,73.76636505126953
2023-10-02,73.30880737304688
2023-10-03,72.97061157226562
2023-10-04,73.54752349853516
2023-10-05,74.20402526855469
2023-10-06,75.05945587158203
2023-10-09,75.04950714111328
2023-10-10,76.06410217285156
2023-10-11,76.75043487548828
2023-10-12,75.58663940429688
2023-10-13,73.72657012939453
2023-10-16,74.26371002197266
2023-10-17,74.74115753173828
2023-10-18,71.69739532470703
2023-10-19,70.72260284423828
2023-10-20,69.86717224121094
2023-10-23,69.63838195800781
2023-10-24,69.87711334228516
2023-10-25,64.2571029663086
2023-10-26,64.75444030761719
2023-10-27,64.684814453125
2023-10-30,64.69477081298828
2023-10-31,64.93348693847656
2023-11-01,64.84396362304688
2023-11-02,65.05284881591797
2023-11-03,65.59992980957031
2023-11-06,65.24183654785156
2023-11-07,64.61518859863281
2023-11-08,65.05284881591797
2023-11-09,64.99317169189453
2023-11-10,65.48057556152344
2023-11-13,64.97328186035156
2023-11-14,66.58468627929688
2023-11-15,67.08203125
2023-11-16,67.2710189819336
2023-11-17,67.738525390625
2023-11-20,67.32075500488281
2023-11-21,67.05218505859375
2023-11-22,67.55012512207031
2023-11-24,67.27128601074219
2023-11-27,67.1617431640625
2023-11-28,67.22148895263672
2023-11-29,67.43061828613281
2023-11-30,68.69538116455078
2023-12-01,69.0140609741211
2023-12-04,69.24311828613281
2023-12-05,68.0181884765625
2023-12-06,68.39661407470703
2023-12-07,68.7750473022461
2023-12-08,68.60575103759766
2023-12-11,70.37840270996094
2023-12-12,70.73692321777344
2023-12-13,70.8962631225586
2023-12-14,72.76850891113281
2023-12-15,71.7825927734375
2023-12-18,71.8821792602539
2023-12-19,72.48966217041016
2023-12-20,71.3045654296875
2023-12-21,72.28053283691406
2023-12-22,72.58924102783203
2023-12-26,73.13697814941406
2023-12-27,73.38594818115234
2023-12-28,73.27640533447266
2023-12-29,73.32618713378906
2024-01-02,71.9718017578125
2024-01-03,70.74687194824219
2024-01-04,71.22489929199219
2024-01-05,71.14522552490234
2024-01-08,71.82243347167969
2024-01-09,71.5734634399414
2024-01-10,71.5236587524414
2024-01-11,71.44400024414062
2024-01-12,71.58341217041016
2024-01-16,71.07552337646484
2024-01-17,70.60746002197266
2024-01-18,71.28465270996094
2024-01-19,71.9718017578125
2024-01-22,73.4058609008789
2024-01-23,74.01334381103516
2024-01-24,73.43573760986328
2024-01-25,73.98347473144531
2024-01-26,73.66478729248047
2024-01-29,74.38182067871094
2024-01-30,74.39177703857422
2024-01-31,77.857421875
2024-02-01,81.89071655273438
2024-02-02,82.67744445800781
2024-02-05,81.94049835205078
2024-02-06,81.2135238647461
2024-02-07,81.99029541015625
2024-02-08,81.90066528320312
2024-02-09,82.35875701904297
2024-02-12,82.79695129394531
2024-02-13,82.17950439453125
2024-02-14,83.23513793945312
2024-02-15,84.2608871459961
2024-02-16,83.97207641601562
2024-02-20,83.39447784423828
2024-02-21,84.06172180175781
2024-02-22,85.41739654541016
2024-02-23,85.83605194091797
2024-02-26,85.746337890625
2024-02-27,85.84602355957031
2024-02-28,86.0154800415039
2024-02-29,84.85917663574219
2024-03-01,85.36754608154297
2024-03-04,84.52024841308594
2024-03-05,83.87232208251953
2024-03-06,83.9620361328125
2024-03-07,84.73955535888672
2024-03-08,84.77942657470703
2024-03-11,84.60000610351562
2024-03-12,85.92576599121094
2024-03-13,85.18812561035156
2024-03-14,85.5071029663086
2024-03-15,85.07846069335938
2024-03-18,84.94889068603516
2024-03-19,85.08843994140625
2024-03-20,85.60678100585938
2024-03-21,85.92576599121094
2024-03-22,85.38748931884766
2024-03-25,84.1613998413086
2024-03-26,84.61993408203125
2024-03-27,85.746337890625
2024-03-28,85.746337890625
2024-04-01,84.35079193115234
2024-04-02,84.55015563964844
2024-04-03,84.47040557861328
2024-04-04,83.50349426269531
2024-04-05,84.00189971923828
2024-04-08,83.95207214355469
2024-04-09,83.92216491699219
2024-04-10,82.96521759033203
2024-04-11,83.2243881225586
2024-04-12,82.14783477783203
2024-04-15,81.34040069580078
2024-04-16,80.78218078613281
2024-04-17,79.94485473632812
2024-04-18,79.92491912841797
2024-04-19,79.23711395263672
2024-04-22,80.10433959960938
2024-04-23,80.44326782226562
2024-04-24,75.80805969238281
2024-04-25,75.9675521850586
2024-04-26,75.72830963134766
2024-04-29,76.75503540039062
2024-04-30,75.0305404663086
2024-05-01,75.20000457763672
2024-05-02,75.85789489746094
2024-05-03,75.83796691894531
2024-05-06,76.735107421875
2024-05-07,76.79490661621094
2024-05-08,76.28652954101562
2024-05-09,77.23351287841797
2024-05-10,76.63541412353516
2024-05-13,76.58557891845703
2024-05-14,77.22354125976562
2024-05-15,77.54252624511719
2024-05-16,77.08399200439453
2024-05-17,76.9145278930664
2024-05-20,76.89459228515625
2024-05-21,76.85472106933594
2024-05-22,76.82481384277344
2024-05-23,75.33956146240234
2024-05-24,75.64856719970703
2024-05-28,74.32279205322266
2024-05-29,72.81761169433594
2024-05-30,73.34591674804688
2024-05-31,74.28394317626953
2024-06-03,72.79706573486328
2024-06-04,72.6274185180664
2024-06-05,73.49560546875
2024-06-06,73.096435546875
2024-06-07,72.59748077392578
2024-06-10,72.99665069580078
2024-06-11,72.68730163574219
2024-06-12,73.69517517089844
2024-06-13,72.81702423095703
2024-06-14,72.57752990722656
