,MET
2014-05-05,32.01836013793945
2014-05-06,31.03041648864746
2014-05-07,31.349531173706055
2014-05-08,32.28815460205078
2014-05-09,32.10041809082031
2014-05-12,32.550968170166016
2014-05-13,32.550968170166016
2014-05-14,31.862648010253906
2014-05-15,31.011638641357422
2014-05-16,30.93655776977539
2014-05-19,31.23691177368164
2014-05-20,30.999128341674805
2014-05-21,31.424625396728516
2014-05-22,31.649890899658203
2014-05-23,31.76253318786621
2014-05-27,32.26313018798828
2014-05-28,31.91897201538086
2014-05-29,31.80007553100586
2014-05-30,31.868892669677734
2014-06-02,32.40704345703125
2014-06-03,33.295589447021484
2014-06-04,34.27799987792969
2014-06-05,34.06525421142578
2014-06-06,34.2905158996582
2014-06-09,34.202919006347656
2014-06-10,34.446956634521484
2014-06-11,34.334312438964844
2014-06-12,33.99641036987305
2014-06-13,34.08403396606445
2014-06-16,34.06525421142578
2014-06-17,35.13526916503906
2014-06-18,35.37929916381836
2014-06-19,35.21660614013672
2014-06-20,35.32297897338867
2014-06-23,35.385555267333984
2014-06-24,35.07270050048828
2014-06-25,34.991355895996094
2014-06-26,34.84741973876953
2014-06-27,34.75981140136719
2014-06-30,34.76608657836914
2014-07-01,35.1540412902832
2014-07-02,35.10397720336914
2014-07-03,35.8048095703125
2014-07-07,35.42936325073242
2014-07-08,35.0351448059082
2014-07-09,35.260406494140625
2014-07-10,34.69725036621094
2014-07-11,34.87871170043945
2014-07-14,35.129024505615234
2014-07-15,35.129024505615234
2014-07-16,35.016380310058594
2014-07-17,34.42818832397461
2014-07-18,34.93502426147461
2014-07-21,34.73478317260742
2014-07-22,34.72854232788086
2014-07-23,34.59086608886719
2014-07-24,34.50952911376953
2014-07-25,34.259220123291016
2014-07-28,34.29676818847656
2014-07-29,33.84623336791992
2014-07-30,34.06525421142578
2014-07-31,32.91388702392578
2014-08-01,32.619789123535156
2014-08-04,32.776222229003906
2014-08-05,32.331947326660156
2014-08-06,32.338253021240234
2014-08-07,32.18075942993164
2014-08-08,32.57135772705078
2014-08-11,32.60285568237305
2014-08-12,32.861167907714844
2014-08-13,33.037567138671875
2014-08-14,33.34626770019531
2014-08-15,33.0627555847168
2014-08-18,33.69906997680664
2014-08-19,33.78726577758789
2014-08-20,33.83136749267578
2014-08-21,33.982566833496094
2014-08-22,33.762062072753906
2014-08-25,34.17156982421875
2014-08-26,34.360572814941406
2014-08-27,34.48027420043945
2014-08-28,34.266082763671875
2014-08-29,34.486572265625
2014-09-02,34.86457061767578
2014-09-03,34.763771057128906
2014-09-04,34.91498947143555
2014-09-05,34.81418991088867
2014-09-08,34.549591064453125
2014-09-09,34.20307540893555
2014-09-10,34.46138381958008
2014-09-11,34.46769332885742
2014-09-12,34.94647979736328
2014-09-15,34.688175201416016
2014-09-16,34.8078727722168
2014-09-17,34.826778411865234
2014-09-18,35.211090087890625
2014-09-19,35.261478424072266
2014-09-22,34.78898620605469
2014-09-23,34.49287414550781
2014-09-24,34.93388748168945
2014-09-25,34.08336639404297
2014-09-26,34.14637756347656
2014-09-29,33.96366500854492
2014-09-30,33.84395980834961
2014-10-01,32.898963928222656
2014-10-02,33.106876373291016
2014-10-03,33.60456085205078
2014-10-06,33.384071350097656
2014-10-07,32.42646026611328
2014-10-08,32.74146270751953
2014-10-09,31.720848083496094
2014-10-10,31.330238342285156
2014-10-13,30.85142707824707
2014-10-14,30.801029205322266
2014-10-15,30.057628631591797
2014-10-16,30.152132034301758
2014-10-17,30.782133102416992
2014-10-20,30.964828491210938
2014-10-21,31.790138244628906
2014-10-22,31.468843460083008
2014-10-23,31.758642196655273
2014-10-24,31.9980525970459
2014-10-27,32.43275451660156
2014-10-28,32.848567962646484
2014-10-29,32.95566940307617
2014-10-30,33.39665603637695
2014-10-31,34.17156982421875
2014-11-03,34.209373474121094
2014-11-04,34.121177673339844
2014-11-05,34.520652770996094
2014-11-06,34.368473052978516
2014-11-07,34.628456115722656
2014-11-10,34.79330825805664
2014-11-11,34.97721862792969
2014-11-12,34.94551086425781
2014-11-13,34.59040451049805
2014-11-14,34.57771301269531
2014-11-17,34.55236053466797
2014-11-18,34.73624801635742
2014-11-19,34.76161193847656
2014-11-20,34.748939514160156
2014-11-21,35.38937759399414
2014-11-24,35.687408447265625
2014-11-25,35.3830451965332
2014-11-26,35.427425384521484
2014-11-28,35.2625617980957
2014-12-01,34.495304107666016
2014-12-02,34.92647933959961
2014-12-03,35.1294059753418
2014-12-04,34.989891052246094
2014-12-05,35.731807708740234
2014-12-08,35.738136291503906
2014-12-09,35.64302444458008
2014-12-10,34.85039520263672
2014-12-11,35.0089225769043
2014-12-12,33.493408203125
2014-12-15,32.77052688598633
2014-12-16,32.117401123046875
2014-12-17,32.84026336669922
2014-12-18,34.260677337646484
2014-12-19,34.12751388549805
2014-12-22,34.26702117919922
2014-12-23,34.8820915222168
2014-12-24,34.786983489990234
2014-12-26,34.79330825805664
2014-12-29,34.80601501464844
2014-12-30,34.81235122680664
2014-12-31,34.29872131347656
2015-01-02,34.18457794189453
2015-01-05,33.04319763183594
2015-01-06,32.04131317138672
2015-01-07,32.46615982055664
2015-01-08,32.96076202392578
2015-01-09,32.35202407836914
2015-01-12,31.97789764404297
2015-01-13,31.584754943847656
2015-01-14,31.03308868408203
2015-01-15,30.424339294433594
2015-01-16,31.064790725708008
2015-01-20,30.90626335144043
2015-01-21,31.242334365844727
2015-01-22,31.8383846282959
2015-01-23,30.925283432006836
2015-01-26,30.937963485717773
2015-01-27,30.51945686340332
2015-01-28,29.701465606689453
2015-01-29,29.720495223999023
2015-01-30,29.48586654663086
2015-02-02,30.348255157470703
2015-02-03,31.140871047973633
2015-02-04,31.147262573242188
2015-02-05,31.2813777923584
2015-02-06,31.677343368530273
2015-02-09,31.645414352416992
2015-02-10,31.95197296142578
2015-02-11,32.19466781616211
2015-02-12,32.143577575683594
2015-02-13,32.482059478759766
2015-02-17,33.012142181396484
2015-02-18,32.373477935791016
2015-02-19,32.63533401489258
2015-02-20,32.948272705078125
2015-02-23,32.482059478759766
2015-02-24,32.8205451965332
2015-02-25,32.67365646362305
2015-02-26,32.59063720703125
2015-02-27,32.462886810302734
2015-03-02,33.09516525268555
2015-03-03,33.1207160949707
2015-03-04,32.83331298828125
2015-03-05,33.044071197509766
2015-03-06,33.61886978149414
2015-03-09,33.420894622802734
2015-03-10,32.277687072753906
2015-03-11,32.475677490234375
2015-03-12,33.10793685913086
2015-03-13,32.79499816894531
2015-03-16,33.159027099609375
2015-03-17,32.95465087890625
2015-03-18,32.992977142333984
2015-03-19,32.32240295410156
2015-03-20,32.96744918823242
2015-03-23,32.83331298828125
2015-03-24,32.501216888427734
2015-03-25,32.13079071044922
2015-03-26,32.3032341003418
2015-03-27,32.10524368286133
2015-03-30,32.52676010131836
2015-03-31,32.28408432006836
2015-04-01,32.10524368286133
2015-04-02,32.63533401489258
2015-04-06,32.68004608154297
2015-04-07,32.44374084472656
2015-04-08,32.63533401489258
2015-04-09,32.858863830566406
2015-04-10,32.456512451171875
2015-04-13,32.74390411376953
2015-04-14,32.22019958496094
2015-04-15,32.475677490234375
2015-04-16,32.57147216796875
2015-04-17,32.252140045166016
2015-04-20,32.386260986328125
2015-04-21,32.18190002441406
2015-04-22,32.6033935546875
2015-04-23,32.65449142456055
2015-04-24,32.35432052612305
2015-04-27,32.092464447021484
2015-04-28,32.475677490234375
2015-04-29,33.29954528808594
2015-04-30,32.75669479370117
2015-05-01,33.2037353515625
2015-05-04,33.497528076171875
2015-05-05,33.28038787841797
2015-05-06,33.06962203979492
2015-05-07,33.4974365234375
2015-05-08,33.613224029541016
2015-05-11,34.288700103759766
2015-05-12,34.16647720336914
2015-05-13,34.16004180908203
2015-05-14,34.19220733642578
2015-05-15,33.825523376464844
2015-05-18,34.134300231933594
2015-05-19,34.37876892089844
2015-05-20,34.28228759765625
2015-05-21,34.475257873535156
2015-05-22,34.24367904663086
2015-05-26,33.761199951171875
2015-05-27,33.947750091552734
2015-05-28,34.02494812011719
2015-05-29,33.61967468261719
2015-06-01,33.6260871887207
2015-06-02,33.9927864074707
2015-06-03,34.73259353637695
2015-06-04,34.61680603027344
2015-06-05,35.02852249145508
2015-06-08,34.95774841308594
2015-06-09,35.16361618041992
2015-06-10,36.17361068725586
2015-06-11,36.070682525634766
2015-06-12,35.8776969909668
2015-06-15,35.74904251098633
2015-06-16,36.237937927246094
2015-06-17,36.03852081298828
2015-06-18,36.501705169677734
2015-06-19,36.17361068725586
2015-06-22,36.887699127197266
2015-06-23,37.119285583496094
2015-06-24,36.778343200683594
2015-06-25,36.578895568847656
2015-06-26,36.90700912475586
2015-06-29,35.6847038269043
2015-06-30,36.01922607421875
2015-07-01,36.32801818847656
2015-07-02,36.12858200073242
2015-07-06,35.96775436401367
2015-07-07,35.80693054199219
2015-07-08,35.0220947265625
2015-07-09,35.39521408081055
2015-07-10,35.99992370605469
2015-07-13,36.41164779663086
2015-07-14,36.463111877441406
2015-07-15,36.97133255004883
2015-07-16,37.119285583496094
2015-07-17,36.98419189453125
2015-07-20,36.894126892089844
2015-07-21,36.97776412963867
2015-07-22,36.88127136230469
2015-07-23,36.50814437866211
2015-07-24,36.12215042114258
2015-07-27,35.76832580566406
2015-07-28,36.1993522644043
2015-07-29,36.81050109863281
2015-07-30,36.55961227416992
2015-07-31,35.85839080810547
2015-08-03,35.85196304321289
2015-08-04,35.980621337890625
2015-08-05,35.951473236083984
2015-08-06,35.951473236083984
2015-08-07,35.56935501098633
2015-08-10,36.501983642578125
2015-08-11,35.60822677612305
2015-08-12,35.0900993347168
2015-08-13,35.213157653808594
2015-08-14,35.465721130371094
2015-08-17,35.29735565185547
2015-08-18,35.154850006103516
2015-08-19,34.73387908935547
2015-08-20,33.619903564453125
2015-08-21,32.09143829345703
2015-08-24,30.698976516723633
2015-08-25,30.174375534057617
2015-08-26,31.59922218322754
2015-08-27,32.6419563293457
2015-08-28,32.59014129638672
2015-08-31,32.44764709472656
2015-09-01,31.081100463867188
2015-09-02,31.638072967529297
2015-09-03,31.70932388305664
2015-09-04,30.99689292907715
2015-09-08,31.780563354492188
2015-09-09,31.359573364257812
2015-09-10,31.54094123840332
2015-09-11,31.43083953857422
2015-09-14,31.21062660217285
2015-09-15,31.935993194580078
2015-09-16,32.117347717285156
2015-09-17,30.945085525512695
2015-09-18,30.12904167175293
2015-09-21,30.375150680541992
2015-09-22,29.921785354614258
2015-09-23,30.12904167175293
2015-09-24,30.070751190185547
2015-09-25,30.58887481689453
2015-09-28,29.837589263916016
2015-09-29,30.0124568939209
2015-09-30,30.537057876586914
2015-10-01,30.724878311157227
2015-10-02,30.420480728149414
2015-10-05,30.951568603515625
2015-10-06,30.789644241333008
2015-10-07,31.21062660217285
2015-10-08,31.489120483398438
2015-10-09,31.340158462524414
2015-10-12,31.307775497436523
2015-10-13,31.00985336303711
2015-10-14,30.569448471069336
2015-10-15,31.346635818481445
2015-10-16,31.6315975189209
2015-10-19,31.68989372253418
2015-10-20,31.929533004760742
2015-10-21,31.793502807617188
2015-10-22,32.175636291503906
2015-10-23,33.01759719848633
2015-10-26,32.544803619384766
2015-10-27,31.877710342407227
2015-10-28,33.19245147705078
2015-10-29,33.024078369140625
2015-10-30,32.62900161743164
2015-11-02,33.07588577270508
2015-11-03,33.289608001708984
2015-11-04,32.9405632019043
2015-11-05,32.555633544921875
2015-11-06,33.72346115112305
2015-11-09,33.142799377441406
2015-11-10,33.12324905395508
2015-11-11,32.80356216430664
2015-11-12,32.2685661315918
2015-11-13,32.54912185668945
2015-11-16,32.92751693725586
2015-11-17,32.80356216430664
2015-11-18,33.32548904418945
2015-11-19,33.11018753051758
2015-11-20,33.28634262084961
2015-11-23,33.07103729248047
2015-11-24,32.96012496948242
2015-11-25,33.04494857788086
2015-11-27,33.2472038269043
2015-11-30,33.33201217651367
2015-12-01,33.63865661621094
2015-12-02,33.181968688964844
2015-12-03,32.6600227355957
2015-12-04,33.31897735595703
2015-12-07,32.699161529541016
2015-12-08,32.11852264404297
2015-12-09,31.700973510742188
2015-12-10,31.883649826049805
2015-12-11,30.741924285888672
2015-12-14,30.285219192504883
2015-12-15,31.03550148010254
2015-12-16,31.772743225097656
2015-12-17,30.97027015686035
2015-12-18,30.30480194091797
2015-12-21,30.546186447143555
2015-12-22,30.800628662109375
2015-12-23,31.433483123779297
2015-12-24,31.492202758789062
2015-12-28,31.48567008972168
2015-12-29,31.97498321533203
2015-12-30,31.79231071472168
2015-12-31,31.453044891357422
2016-01-04,30.872404098510742
2016-01-05,30.285219192504883
2016-01-06,28.947765350341797
2016-01-07,27.734268188476562
2016-01-08,27.42110252380371
2016-01-11,27.212331771850586
2016-01-12,27.3950138092041
2016-01-13,27.9952392578125
2016-01-14,28.380170822143555
2016-01-15,28.10614585876465
2016-01-19,27.884326934814453
2016-01-20,27.538551330566406
2016-01-21,27.858234405517578
2016-01-22,28.83032989501953
2016-01-25,28.053955078125
2016-01-26,28.38669204711914
2016-01-27,28.223581314086914
2016-01-28,28.562835693359375
2016-01-29,29.130443572998047
2016-02-01,28.889047622680664
2016-02-02,27.897375106811523
2016-02-03,27.611066818237305
2016-02-04,26.163043975830078
2016-02-05,25.544347763061523
2016-02-08,24.451751708984375
2016-02-09,24.45833969116211
2016-02-10,24.267459869384766
2016-02-11,23.174861907958984
2016-02-12,24.63603973388672
2016-02-16,25.02437973022461
2016-02-17,25.84711265563965
2016-02-18,25.801044464111328
2016-02-19,25.741802215576172
2016-02-22,25.80762481689453
2016-02-23,25.287654876708984
2016-02-24,25.37980079650879
2016-02-25,25.945844650268555
2016-02-26,26.38683319091797
2016-02-29,26.037988662719727
2016-03-01,27.4333438873291
2016-03-02,27.65056037902832
2016-03-03,27.900665283203125
2016-03-04,27.861181259155273
2016-03-07,28.20343780517578
2016-03-08,27.49916648864746
2016-03-09,27.64397621154785
2016-03-10,27.808521270751953
2016-03-11,29.124895095825195
2016-03-14,28.894533157348633
2016-03-15,28.8221378326416
2016-03-16,28.8089599609375
2016-03-17,29.013002395629883
2016-03-18,29.440834045410156
2016-03-21,29.296030044555664
2016-03-22,29.019588470458984
2016-03-23,28.572017669677734
2016-03-24,27.8414249420166
2016-03-28,28.30216407775879
2016-03-29,27.94673728942871
2016-03-30,29.440834045410156
2016-03-31,28.920852661132812
2016-04-01,29.32893180847168
2016-04-04,28.74973487854004
2016-04-05,28.22975730895996
2016-04-06,28.28899383544922
2016-04-07,27.591312408447266
2016-04-08,27.571571350097656
2016-04-11,27.926990509033203
2016-04-12,28.4074764251709
2016-04-13,29.197298049926758
2016-04-14,29.519817352294922
2016-04-15,29.388174057006836
2016-04-18,29.66460609436035
2016-04-19,30.026615142822266
2016-04-20,30.546594619750977
2016-04-21,30.355724334716797
2016-04-22,30.869104385375977
2016-04-25,30.43470573425293
2016-04-26,30.75062370300293
2016-04-27,30.77037239074707
2016-04-28,30.099014282226562
2016-04-29,29.68435287475586
2016-05-02,30.17142105102539
2016-05-03,29.480323791503906
2016-05-04,28.920852661132812
2016-05-05,28.435964584350586
2016-05-06,28.57546043395996
2016-05-09,28.509035110473633
2016-05-10,29.166629791259766
2016-05-11,28.841150283813477
2016-05-12,28.900936126708984
2016-05-13,28.555530548095703
2016-05-16,28.827863693237305
2016-05-17,28.754796981811523
2016-05-18,29.870718002319336
2016-05-19,29.43231773376465
2016-05-20,29.631589889526367
2016-05-23,29.518672943115234
2016-05-24,30.069992065429688
2016-05-25,30.408750534057617
2016-05-26,29.943790435791016
2016-05-27,30.402101516723633
2016-05-31,30.255977630615234
2016-06-01,30.408750534057617
2016-06-02,30.362258911132812
2016-06-03,29.425678253173828
2016-06-06,29.751155853271484
2016-06-07,29.591739654541016
2016-06-08,29.63823890686035
2016-06-09,29.08027458190918
2016-06-10,28.621950149536133
2016-06-13,28.49574851989746
2016-06-14,28.070634841918945
2016-06-15,27.8514461517334
2016-06-16,28.0440673828125
2016-06-17,28.010852813720703
2016-06-20,28.243343353271484
2016-06-21,28.38283348083496
2016-06-22,28.263254165649414
2016-06-23,29.339332580566406
2016-06-24,26.197492599487305
2016-06-27,24.264554977416992
2016-06-28,25.041717529296875
2016-06-29,26.038076400756836
2016-06-30,26.456541061401367
2016-07-01,26.230701446533203
2016-07-05,25.1413516998291
2016-07-06,25.473472595214844
2016-07-07,25.420333862304688
2016-07-08,26.038076400756836
2016-07-11,26.4233341217041
2016-07-12,27.074281692504883
2016-07-13,26.888301849365234
2016-07-14,28.15033721923828
2016-07-15,28.303123474121094
2016-07-18,28.621950149536133
2016-07-19,28.542245864868164
2016-07-20,28.66180992126465
2016-07-21,28.708303451538086
2016-07-22,28.73487663269043
2016-07-25,28.635238647460938
2016-07-26,28.754796981811523
2016-07-27,28.68174171447754
2016-07-28,28.61530876159668
2016-07-29,28.389469146728516
2016-08-01,28.263254165649414
2016-08-02,28.037433624267578
2016-08-03,29.027143478393555
2016-08-04,26.50653648376465
2016-08-05,27.579133987426758
2016-08-08,27.793655395507812
2016-08-09,27.67298126220703
2016-08-10,26.91546058654785
2016-08-11,26.91546058654785
2016-08-12,26.65401840209961
2016-08-15,26.969100952148438
2016-08-16,27.083051681518555
2016-08-17,27.076351165771484
2016-08-18,27.129980087280273
2016-08-19,27.1165714263916
2016-08-22,27.016016006469727
2016-08-23,27.210424423217773
2016-08-24,27.41823959350586
2016-08-25,27.69310760498047
2016-08-26,28.014869689941406
2016-08-29,28.430500030517578
2016-08-30,29.033849716186523
2016-08-31,29.09417152404785
2016-09-01,28.866256713867188
2016-09-02,29.000320434570312
2016-09-06,28.89306640625
2016-09-07,28.886354446411133
2016-09-08,29.141101837158203
2016-09-09,29.436065673828125
2016-09-12,29.6908016204834
2016-09-13,29.476272583007812
2016-09-14,29.348913192749023
2016-09-15,29.831581115722656
2016-09-16,29.382431030273438
2016-09-19,29.462873458862305
2016-09-20,29.503097534179688
2016-09-21,29.965665817260742
2016-09-22,29.898622512817383
2016-09-23,29.84499740600586
2016-09-26,29.09417152404785
2016-09-27,29.32880973815918
2016-09-28,29.583547592163086
2016-09-29,29.26846694946289
2016-09-30,29.784652709960938
2016-10-03,29.744436264038086
2016-10-04,30.079620361328125
2016-10-05,30.83043670654297
2016-10-06,31.60807228088379
2016-10-07,31.65500259399414
2016-10-10,31.896324157714844
2016-10-11,31.71533203125
2016-10-12,31.856101989746094
2016-10-13,31.292997360229492
2016-10-14,31.433765411376953
2016-10-17,31.286287307739258
2016-10-18,31.373435974121094
2016-10-19,31.406965255737305
2016-10-20,31.29970932006836
2016-10-21,31.091886520385742
2016-10-24,31.26618766784668
2016-10-25,31.031551361083984
2016-10-26,31.440481185913086
2016-10-27,31.970067977905273
2016-10-28,31.494108200073242
2016-10-31,31.480701446533203
2016-11-01,31.366741180419922
2016-11-02,31.06507682800293
2016-11-03,31.82242774963379
2016-11-04,31.660137176513672
2016-11-07,32.43777084350586
2016-11-08,32.376922607421875
2016-11-09,34.676029205322266
2016-11-10,36.33950424194336
2016-11-11,36.305694580078125
2016-11-14,36.85342788696289
2016-11-15,36.83314514160156
2016-11-16,36.366546630859375
2016-11-17,36.826377868652344
2016-11-18,37.06304168701172
2016-11-21,37.042762756347656
2016-11-22,37.06304168701172
2016-11-23,37.42819595336914
2016-11-25,37.49582290649414
2016-11-28,36.77227783203125
2016-11-29,36.643798828125
2016-11-30,37.19830322265625
2016-12-01,38.05031967163086
2016-12-02,37.637821197509766
2016-12-05,37.64458465576172
2016-12-06,37.64458465576172
2016-12-07,38.38166427612305
2016-12-08,38.67243957519531
2016-12-09,38.80766677856445
2016-12-12,38.28023147583008
2016-12-13,38.334320068359375
2016-12-14,38.13145446777344
2016-12-15,38.733280181884766
2016-12-16,36.76551055908203
2016-12-19,36.46122360229492
2016-12-20,36.70465087890625
2016-12-21,36.90753173828125
2016-12-22,36.80608367919922
2016-12-23,36.80608367919922
2016-12-27,36.988670349121094
2016-12-28,36.49502944946289
2016-12-29,36.38008499145508
2016-12-30,36.44093704223633
2017-01-03,36.70465087890625
2017-01-04,36.90753173828125
2017-01-05,36.400360107421875
2017-01-06,36.63702392578125
2017-01-09,36.31245040893555
2017-01-10,36.46798324584961
2017-01-11,36.80608367919922
2017-01-12,36.4544677734375
2017-01-13,36.724937438964844
2017-01-17,36.211029052734375
2017-01-18,36.55588912963867
2017-01-19,36.52883529663086
2017-01-20,36.738460540771484
2017-01-23,36.58293151855469
2017-01-24,37.13066482543945
2017-01-25,37.969173431396484
2017-01-26,37.888031005859375
2017-01-27,37.60401153564453
2017-01-30,37.123897552490234
2017-01-31,36.79256820678711
2017-02-01,36.7317008972168
2017-02-02,35.055885314941406
2017-02-03,35.26707077026367
2017-02-06,35.342002868652344
2017-02-07,35.20574188232422
2017-02-08,35.00820541381836
2017-02-09,35.81886291503906
2017-02-10,36.043663024902344
2017-02-13,36.44559097290039
2017-02-14,36.704463958740234
2017-02-15,36.7385139465332
2017-02-16,36.547767639160156
2017-02-17,36.08454513549805
2017-02-21,36.343406677246094
2017-02-22,36.43196105957031
2017-02-23,36.4864616394043
2017-02-24,35.75755310058594
2017-02-27,35.87337112426758
2017-02-28,35.72348403930664
2017-03-01,37.011009216308594
2017-03-02,36.39789962768555
2017-03-03,37.35161590576172
2017-03-06,36.7385139465332
2017-03-07,36.343406677246094
2017-03-08,36.4183349609375
2017-03-09,36.52734375
2017-03-10,36.79981994628906
2017-03-13,36.89519500732422
2017-03-14,36.711280822753906
2017-03-15,36.568206787109375
2017-03-16,36.79981994628906
2017-03-17,36.350223541259766
2017-03-20,36.19354248046875
2017-03-21,35.36925506591797
2017-03-22,35.26707077026367
2017-03-23,35.45781707763672
2017-03-24,35.43056869506836
2017-03-27,35.21256637573242
2017-03-28,35.7507438659668
2017-03-29,35.5463752746582
2017-03-30,36.18671417236328
2017-03-31,35.98236083984375
2017-04-03,35.69623947143555
2017-04-04,35.6417350769043
2017-04-05,35.355628967285156
2017-04-06,35.88016891479492
2017-04-07,35.83929443359375
2017-04-10,35.9619255065918
2017-04-11,35.948299407958984
2017-04-12,35.4033088684082
2017-04-13,34.82427215576172
2017-04-17,35.355628967285156
2017-04-18,34.8719596862793
2017-04-19,34.85152816772461
2017-04-20,35.27388381958008
2017-04-21,34.926456451416016
2017-04-24,35.4373779296875
2017-04-25,35.675804138183594
2017-04-26,35.348812103271484
2017-04-27,35.51911544799805
2017-04-28,35.2943229675293
2017-05-01,35.4033088684082
2017-05-02,35.4373779296875
2017-05-03,35.491859436035156
2017-05-04,36.144039154052734
2017-05-05,36.123451232910156
2017-05-08,36.425506591796875
2017-05-09,35.910648345947266
2017-05-10,35.841983795166016
2017-05-11,35.43009567260742
2017-05-12,34.95641326904297
2017-05-15,35.55365753173828
2017-05-16,35.594852447509766
2017-05-17,34.2973747253418
2017-05-18,34.194400787353516
2017-05-19,34.65435028076172
2017-05-22,34.42781448364258
2017-05-23,34.6749382019043
2017-05-24,34.68181228637695
2017-05-25,35.14175796508789
2017-05-26,35.04564666748047
2017-05-30,34.80537414550781
2017-05-31,34.7298698425293
2017-06-01,35.46440505981445
2017-06-02,35.31337356567383
2017-06-05,35.1005744934082
2017-06-06,34.64061737060547
2017-06-07,34.72299575805664
2017-06-08,35.416358947753906
2017-06-09,36.27448272705078
2017-06-12,36.549076080322266
2017-06-13,36.59713363647461
2017-06-14,36.59713363647461
2017-06-15,36.51476287841797
2017-06-16,36.74129867553711
2017-06-19,37.06394958496094
2017-06-20,36.631465911865234
2017-06-21,36.061668395996094
2017-06-22,35.841983795166016
2017-06-23,35.876312255859375
2017-06-26,36.10971450805664
2017-06-27,36.37058639526367
2017-06-28,37.44152069091797
2017-06-29,37.79850387573242
2017-06-30,37.71613311767578
2017-07-03,38.553653717041016
2017-07-05,38.368289947509766
2017-07-06,38.36143112182617
2017-07-07,38.560516357421875
2017-07-10,38.47813034057617
2017-07-11,38.12115478515625
2017-07-12,38.141754150390625
2017-07-13,38.24473190307617
2017-07-14,37.99073028564453
2017-07-17,37.997589111328125
2017-07-18,37.59254837036133
2017-07-19,37.722991943359375
2017-07-20,37.46898651123047
2017-07-21,37.51703643798828
2017-07-24,37.544498443603516
2017-07-25,38.23786163330078
2017-07-26,37.57195281982422
2017-07-27,37.78477478027344
2017-07-28,37.92893600463867
2017-07-31,37.75732421875
2017-08-01,38.24473190307617
2017-08-02,38.086822509765625
2017-08-03,36.994293212890625
2017-08-04,37.28470993041992
2017-08-07,37.651649475097656
2017-08-08,37.83784866333008
2017-08-09,37.4809684753418
2017-08-10,36.26288986206055
2017-08-11,36.31719970703125
2017-08-14,36.914608001708984
2017-08-15,37.06977081298828
2017-08-16,37.2016716003418
2017-08-17,36.42581558227539
2017-08-18,36.48013687133789
2017-08-21,36.216339111328125
2017-08-22,36.59651184082031
2017-08-23,36.50339889526367
2017-08-24,36.930110931396484
2017-08-25,37.23269271850586
2017-08-28,36.90684509277344
2017-08-29,36.2551383972168
2017-08-30,36.511165618896484
2017-08-31,36.33272171020508
2017-09-01,37.08528137207031
2017-09-05,36.70512771606445
2017-09-06,37.2016716003418
2017-09-07,36.31719970703125
2017-09-08,36.573219299316406
2017-09-11,36.92237091064453
2017-09-12,37.62837600708008
2017-09-13,37.74475860595703
2017-09-14,37.51199722290039
2017-09-15,37.65940475463867
2017-09-18,37.938724517822266
2017-09-19,38.38093948364258
2017-09-20,38.89300537109375
2017-09-21,39.14127731323242
2017-09-22,39.21110153198242
2017-09-25,39.45159912109375
2017-09-26,39.93263244628906
2017-09-27,40.23521041870117
2017-09-28,39.81625747680664
2017-09-29,40.30503845214844
2017-10-02,40.45243453979492
2017-10-03,40.65415954589844
2017-10-04,40.74726867675781
2017-10-05,40.79381561279297
2017-10-06,41.13519287109375
2017-10-09,41.111915588378906
2017-10-10,41.22828674316406
2017-10-11,41.003292083740234
2017-10-12,40.910194396972656
2017-10-13,40.90243911743164
2017-10-16,41.01881408691406
2017-10-17,40.63865661621094
2017-10-18,40.96451187133789
2017-10-19,41.111915588378906
2017-10-20,41.344669342041016
2017-10-23,41.4610481262207
2017-10-24,42.00413513183594
2017-10-25,41.848960876464844
2017-10-26,42.058448791503906
2017-10-27,42.12050247192383
2017-10-30,41.87223815917969
2017-10-31,41.569664001464844
2017-11-01,41.794647216796875
2017-11-02,43.237728118896484
2017-11-03,42.69070816040039
2017-11-06,42.45627212524414
2017-11-07,41.72950744628906
2017-11-08,41.43257522583008
2017-11-09,41.268470764160156
2017-11-10,40.79178237915039
2017-11-13,40.760520935058594
2017-11-14,40.63549041748047
2017-11-15,40.51045227050781
2017-11-16,40.276023864746094
2017-11-17,40.361976623535156
2017-11-20,40.61204147338867
2017-11-21,40.408870697021484
2017-11-22,40.408870697021484
2017-11-24,40.50264358520508
2017-11-27,40.14316177368164
2017-11-28,41.143436431884766
2017-11-29,41.846736907958984
2017-11-30,41.94832229614258
2017-12-01,41.893611907958984
2017-12-04,41.90144348144531
2017-12-05,41.44820022583008
2017-12-06,41.41693878173828
2017-12-07,41.90144348144531
2017-12-08,42.01084899902344
2017-12-11,41.917076110839844
2017-12-12,41.94050216674805
2017-12-13,41.291900634765625
2017-12-14,41.018402099609375
2017-12-15,40.17443084716797
2017-12-18,39.79933166503906
2017-12-19,39.6899299621582
2017-12-20,39.86184310913086
2017-12-21,39.877471923828125
2017-12-22,39.6664924621582
2017-12-26,39.59614944458008
2017-12-27,39.6586799621582
2017-12-28,39.7524528503418
2017-12-29,39.510196685791016
2018-01-02,39.213253021240234
2018-01-03,39.463314056396484
2018-01-04,40.13534927368164
2018-01-05,40.51045227050781
2018-01-08,40.61986541748047
2018-01-09,40.91680908203125
2018-01-10,41.44037628173828
2018-01-11,41.799861907958984
2018-01-12,41.67482376098633
2018-01-16,40.51826095581055
