,INTC
2021-05-17,50.63328170776367
2021-05-18,50.18487548828125
2021-05-19,50.660728454589844
2021-05-20,51.200653076171875
2021-05-21,51.319618225097656
2021-05-24,52.12491989135742
2021-05-25,52.04256057739258
2021-05-26,52.08831024169922
2021-05-27,52.829559326171875
2021-05-28,52.27133560180664
2021-06-01,52.06087112426758
2021-06-02,52.600772857666016
2021-06-03,51.46603775024414
2021-06-04,52.50011444091797
2021-06-07,52.24388885498047
2021-06-08,52.16152572631836
2021-06-09,52.16152572631836
2021-06-10,52.50926971435547
2021-06-11,52.93935775756836
2021-06-14,53.25050735473633
2021-06-15,53.06748962402344
2021-06-16,52.362850189208984
2021-06-17,52.32624435424805
2021-06-18,50.94441604614258
2021-06-21,51.12744903564453
2021-06-22,51.12744903564453
2021-06-23,50.5692253112793
2021-06-24,51.31046676635742
2021-06-25,51.1640510559082
2021-06-28,52.600772857666016
2021-06-29,51.93274688720703
2021-06-30,51.37452697753906
2021-07-01,51.25556182861328
2021-07-02,51.941890716552734
2021-07-06,51.32876968383789
2021-07-07,51.20980453491211
2021-07-08,50.68818664550781
2021-07-09,51.23725509643555
2021-07-12,51.91444778442383
2021-07-13,52.04256057739258
2021-07-14,51.72226333618164
2021-07-15,51.07254409790039
2021-07-16,50.3038444519043
2021-07-19,50.001853942871094
2021-07-20,50.55093002319336
2021-07-21,51.45689010620117
2021-07-22,51.20980453491211
2021-07-23,48.50106430053711
2021-07-26,49.69986343383789
2021-07-27,48.66578674316406
2021-07-28,48.56512451171875
2021-07-29,49.14164352416992
2021-07-30,49.15995407104492
2021-08-02,49.12334060668945
2021-08-03,49.47108840942383
2021-08-04,49.324676513671875
2021-08-05,49.635986328125
2021-08-06,49.66361618041992
2021-08-09,49.78335952758789
2021-08-10,49.682037353515625
2021-08-11,49.866249084472656
2021-08-12,49.31361389160156
2021-08-13,49.26755905151367
2021-08-16,49.2491455078125
2021-08-17,48.53070831298828
2021-08-18,48.0701789855957
2021-08-19,48.30044174194336
2021-08-20,47.90439224243164
2021-08-23,49.02808380126953
2021-08-24,49.56229782104492
2021-08-25,49.56229782104492
2021-08-26,48.935977935791016
2021-08-27,49.635986328125
2021-08-30,49.682037353515625
2021-08-31,49.792564392089844
2021-09-01,49.433353424072266
2021-09-02,49.48862075805664
2021-09-03,49.28598403930664
2021-09-07,49.4149284362793
2021-09-08,49.341251373291016
2021-09-09,49.18467330932617
2021-09-10,49.589927673339844
2021-09-13,50.64915466308594
2021-09-14,50.21626281738281
2021-09-15,50.768890380859375
2021-09-16,50.50178146362305
2021-09-17,49.97677230834961
2021-09-20,48.797821044921875
2021-09-21,48.696502685546875
2021-09-22,49.276771545410156
2021-09-23,49.76493453979492
2021-09-24,49.939937591552734
2021-09-27,50.34519958496094
2021-09-28,49.7373046875
2021-09-29,49.26755905151367
2021-09-30,49.07414245605469
2021-10-01,49.60835647583008
2021-10-04,49.2491455078125
2021-10-05,49.691246032714844
2021-10-06,49.7188835144043
2021-10-07,49.90309143066406
2021-10-08,49.56229782104492
2021-10-11,49.22151184082031
2021-10-12,48.051753997802734
2021-10-13,48.13465118408203
2021-10-14,49.64520263671875
2021-10-15,50.16099166870117
2021-10-18,50.17020034790039
2021-10-19,50.85178756713867
2021-10-20,50.99916076660156
2021-10-21,51.57942581176758
2021-10-22,45.55568313598633
2021-10-25,45.5096321105957
2021-10-26,44.46883010864258
2021-10-27,44.109619140625
2021-10-28,44.28462219238281
2021-10-29,45.13199996948242
2021-11-01,45.63857650756836
2021-11-02,45.924110412597656
2021-11-03,46.412269592285156
2021-11-04,46.66083526611328
2021-11-05,47.22658920288086
2021-11-08,47.810890197753906
2021-11-09,47.48628616333008
2021-11-10,47.078189849853516
2021-11-11,46.864871978759766
2021-11-12,46.66083526611328
2021-11-15,46.670108795166016
2021-11-16,46.93907165527344
2021-11-17,46.586631774902344
2021-11-18,46.0765266418457
2021-11-19,45.92813491821289
2021-11-22,46.21565628051758
2021-11-23,45.538597106933594
2021-11-24,46.150726318359375
2021-11-26,45.2418098449707
2021-11-29,46.373321533203125
2021-11-30,45.631351470947266
2021-12-01,45.07486343383789
2021-12-02,45.909584045410156
2021-12-03,45.67771530151367
2021-12-06,47.2915153503418
2021-12-07,48.75690841674805
2021-12-08,47.99637985229492
2021-12-09,46.81850051879883
2021-12-10,46.92052459716797
2021-12-13,46.373321533203125
2021-12-14,46.0950813293457
2021-12-15,46.99471664428711
2021-12-16,47.14311599731445
2021-12-17,46.94834518432617
2021-12-20,46.00233459472656
2021-12-21,47.08747100830078
2021-12-22,47.27296829223633
2021-12-23,47.58830642700195
2021-12-27,48.17259979248047
2021-12-28,48.00565719604492
2021-12-29,48.07058334350586
2021-12-30,47.98710632324219
2021-12-31,47.764522552490234
2022-01-03,49.350486755371094
2022-01-04,49.285560607910156
2022-01-05,49.96261215209961
2022-01-06,50.09246063232422
2022-01-07,49.56380844116211
2022-01-10,51.20541763305664
2022-01-11,51.85464096069336
2022-01-12,51.69697952270508
2022-01-13,50.95500183105469
2022-01-14,51.65987777709961
2022-01-18,50.78805923461914
2022-01-19,49.730743408203125
2022-01-20,48.26534652709961
2022-01-21,48.26534652709961
2022-01-24,48.17259979248047
2022-01-25,47.3007926940918
2022-01-26,47.940738677978516
2022-01-27,44.564762115478516
2022-01-28,44.267967224121094
2022-01-31,45.27890396118164
2022-02-01,45.399478912353516
2022-02-02,45.91885757446289
2022-02-03,44.778072357177734
2022-02-04,44.86685562133789
2022-02-07,45.025733947753906
2022-02-08,45.614479064941406
2022-02-09,46.64247131347656
2022-02-10,45.66120529174805
2022-02-11,44.51173782348633
2022-02-14,44.46501541137695
2022-02-15,45.26870346069336
2022-02-16,45.072452545166016
2022-02-17,44.45566940307617
2022-02-18,42.09130096435547
2022-02-22,41.76420974731445
2022-02-23,41.726829528808594
2022-02-24,43.66131591796875
2022-02-25,44.58649444580078
2022-02-28,44.5771484375
2022-03-01,43.7547607421875
2022-03-02,45.67055130004883
2022-03-03,44.792091369628906
2022-03-04,44.92292404174805
2022-03-07,44.5584602355957
2022-03-08,44.390235900878906
2022-03-09,44.51173782348633
2022-03-10,43.60523986816406
2022-03-11,42.82958221435547
2022-03-14,41.49320602416992
2022-03-15,41.87635803222656
2022-03-16,43.57720184326172
2022-03-17,44.05381393432617
2022-03-18,44.34352111816406
2022-03-21,44.28744888305664
2022-03-22,45.22197723388672
2022-03-23,45.109832763671875
2022-03-24,48.24052047729492
2022-03-25,48.436763763427734
2022-03-28,48.137718200683594
2022-03-29,48.82926940917969
2022-03-30,48.06295394897461
2022-03-31,46.31538391113281
2022-04-01,44.96030807495117
2022-04-04,45.97895050048828
2022-04-05,44.97900390625
2022-04-06,44.42763137817383
2022-04-07,44.44632339477539
2022-04-08,43.94166946411133
2022-04-11,43.52113723754883
2022-04-12,43.45571517944336
2022-04-13,43.93231964111328
2022-04-14,42.680049896240234
2022-04-18,43.586551666259766
2022-04-19,44.792091369628906
2022-04-20,44.96030807495117
2022-04-21,44.390235900878906
2022-04-22,43.49309539794922
2022-04-25,43.97905349731445
2022-04-26,42.539878845214844
2022-04-27,42.25951385498047
2022-04-28,43.77345657348633
2022-04-29,40.73622512817383
2022-05-02,42.01653289794922
2022-05-03,42.10999298095703
2022-05-04,43.49309539794922
2022-05-05,42.009578704833984
2022-05-06,41.72699737548828
2022-05-09,40.56843948364258
2022-05-10,41.4538459777832
2022-05-11,40.34238815307617
2022-05-12,40.35179901123047
2022-05-13,41.06765365600586
2022-05-16,40.57786560058594
2022-05-17,41.821197509765625
2022-05-18,39.89025115966797
2022-05-19,39.570003509521484
2022-05-20,39.23091125488281
2022-05-23,39.56059265136719
2022-05-24,39.249752044677734
2022-05-25,39.74897003173828
2022-05-26,40.95462417602539
2022-05-27,41.96247863769531
2022-05-31,41.840030670166016
2022-06-01,41.548038482666016
2022-06-02,42.235633850097656
2022-06-03,40.86985397338867
2022-06-06,40.82276153564453
2022-06-07,41.0017204284668
2022-06-08,38.83530807495117
2022-06-09,37.686161041259766
2022-06-10,36.90437316894531
2022-06-13,35.576271057128906
2022-06-14,35.72697830200195
2022-06-15,36.40515899658203
2022-06-16,35.17124938964844
2022-06-17,34.82273483276367
2022-06-21,35.53859329223633
2022-06-22,35.20892333984375
2022-06-23,35.237178802490234
2022-06-24,36.36748123168945
2022-06-27,36.38632583618164
2022-06-28,35.5856819152832
2022-06-29,35.124149322509766
2022-06-30,35.237178802490234
2022-07-01,34.22932815551758
2022-07-05,34.55899429321289
2022-07-06,34.84157180786133
2022-07-07,35.924781799316406
2022-07-08,35.78349685668945
2022-07-11,35.03938293457031
2022-07-12,35.04879379272461
2022-07-13,35.04879379272461
2022-07-14,35.51975631713867
2022-07-15,36.37689971923828
2022-07-18,36.461673736572266
2022-07-19,37.883975982666016
2022-07-20,38.204227447509766
2022-07-21,38.25131607055664
2022-07-22,36.9232177734375
2022-07-25,36.885536193847656
2022-07-26,36.69715118408203
2022-07-27,37.846290588378906
2022-07-28,37.40359115600586
2022-07-29,34.201072692871094
2022-08-01,34.81332015991211
2022-08-02,33.91849136352539
2022-08-03,34.39887619018555
2022-08-04,33.92791748046875
2022-08-05,33.67102813720703
2022-08-08,33.66151428222656
2022-08-09,32.843284606933594
2022-08-10,33.652000427246094
2022-08-11,33.86131286621094
2022-08-12,34.35606002807617
2022-08-15,34.57488250732422
2022-08-16,34.432167053222656
2022-08-17,34.04207992553711
2022-08-18,34.441688537597656
2022-08-19,33.66151428222656
2022-08-22,32.196311950683594
2022-08-23,32.30097198486328
2022-08-24,32.2153434753418
2022-08-25,33.195308685302734
2022-08-26,31.73963165283203
2022-08-29,31.34003257751465
2022-08-30,30.693058013916016
2022-08-31,30.36957550048828
2022-09-01,30.21734619140625
2022-09-02,29.703575134277344
2022-09-06,28.88534927368164
2022-09-07,29.161258697509766
2022-09-08,29.25640296936035
2022-09-09,29.931917190551758
2022-09-12,30.027055740356445
2022-09-13,27.867321014404297
2022-09-14,27.762662887573242
2022-09-15,27.439176559448242
2022-09-16,27.819746017456055
2022-09-19,28.010032653808594
2022-09-20,27.553346633911133
2022-09-21,27.087146759033203
2022-09-22,26.70657730102539
2022-09-23,26.183292388916016
2022-09-26,25.660003662109375
2022-09-27,25.58388900756836
2022-09-28,25.81223487854004
2022-09-29,25.098665237426758
2022-09-30,24.518293380737305
2022-10-03,25.660003662109375
2022-10-04,26.354551315307617
2022-10-05,26.297466278076172
2022-10-06,25.85980796813965
2022-10-07,24.470722198486328
2022-10-10,23.97597885131836
2022-10-11,23.823753356933594
2022-10-12,24.09966278076172
2022-10-13,25.136720657348633
2022-10-14,24.651493072509766
2022-10-17,25.136720657348633
2022-10-18,24.613433837890625
2022-10-19,24.737123489379883
2022-10-20,24.813236236572266
2022-10-21,25.660003662109375
2022-10-24,25.85980796813965
2022-10-25,26.07863426208496
2022-10-26,25.888347625732422
2022-10-27,24.994007110595703
2022-10-28,27.65800666809082
2022-10-31,27.049089431762695
2022-11-01,26.9254093170166
2022-11-02,26.08814811706543
2022-11-03,26.05960464477539
2022-11-04,27.19263458251953
2022-11-07,27.39513397216797
2022-11-08,27.462627410888672
2022-11-09,26.536924362182617
2022-11-10,28.69690704345703
2022-11-11,29.342973709106445
2022-11-14,29.26582908630371
2022-11-15,29.61296844482422
2022-11-16,28.475120544433594
2022-11-17,28.822261810302734
2022-11-18,28.802978515625
2022-11-21,27.906198501586914
2022-11-22,28.754762649536133
2022-11-23,28.610122680664062
2022-11-25,28.291912078857422
2022-11-28,27.70370101928711
2022-11-29,27.867626190185547
2022-11-30,28.995832443237305
2022-12-01,28.764406204223633
2022-12-02,28.359407424926758
2022-12-05,28.127981185913086
2022-12-06,27.578344345092773
2022-12-07,27.317989349365234
2022-12-08,27.424060821533203
2022-12-09,27.231201171875
2022-12-12,27.665128707885742
2022-12-13,27.70370101928711
2022-12-14,27.250490188598633
2022-12-15,26.18014144897461
2022-12-16,25.958356857299805
2022-12-19,25.833003997802734
2022-12-20,25.49550437927246
2022-12-21,25.871570587158203
2022-12-22,25.042295455932617
2022-12-23,25.158008575439453
2022-12-27,25.013368606567383
2022-12-28,24.627656936645508
2022-12-29,25.273717880249023
2022-12-30,25.48586082458496
2023-01-03,25.775144577026367
2023-01-04,26.691207885742188
2023-01-05,26.575496673583984
2023-01-06,27.70370101928711
2023-01-09,28.262981414794922
2023-01-10,28.38833999633789
2023-01-11,28.78369140625
2023-01-12,29.207975387573242
2023-01-13,29.034404754638672
2023-01-17,28.54262351989746
2023-01-18,27.78084373474121
2023-01-19,27.404775619506836
2023-01-20,28.176197052001953
2023-01-23,29.188690185546875
2023-01-24,28.851192474365234
2023-01-25,28.63905143737793
2023-01-26,29.015117645263672
2023-01-27,27.154062271118164
2023-01-30,26.95156478881836
2023-01-31,27.250490188598633
2023-02-01,28.031553268432617
2023-02-02,29.11154556274414
2023-02-03,29.23690414428711
2023-02-06,28.002225875854492
2023-02-07,28.353595733642578
2023-02-08,27.563011169433594
2023-02-09,27.06524085998535
2023-02-10,27.133563995361328
2023-02-13,27.865581512451172
2023-02-14,27.95342445373535
2023-02-15,28.15839195251465
2023-02-16,27.523975372314453
2023-02-17,26.948118209838867
2023-02-21,25.43527603149414
2023-02-22,24.859416961669922
2023-02-23,24.996061325073242
2023-02-24,24.53733253479004
2023-02-27,24.303083419799805
2023-02-28,24.332365036010742
2023-03-01,24.722774505615234
2023-03-02,25.571918487548828
2023-03-03,25.76712417602539
2023-03-06,25.36695098876953
2023-03-07,24.917980194091797
2023-03-08,25.357192993164062
2023-03-09,25.806163787841797
2023-03-10,26.567466735839844
2023-03-13,26.303939819335938
2023-03-14,27.33852767944336
2023-03-15,27.728940963745117
2023-03-16,29.456506729125977
2023-03-17,29.095378875732422
2023-03-20,28.46095848083496
2023-03-21,27.777738571166992
2023-03-22,27.45564842224121
2023-03-23,28.334077835083008
2023-03-24,28.656166076660156
2023-03-27,28.480480194091797
2023-03-28,28.58784294128418
2023-03-29,30.764385223388672
2023-03-30,31.320720672607422
2023-03-31,31.88681411743164
2023-04-03,32.10154342651367
2023-04-04,32.30650329589844
2023-04-05,32.04298400878906
2023-04-06,32.023460388183594
2023-04-10,31.740413665771484
2023-04-11,31.574487686157227
2023-04-12,31.252399444580078
2023-04-13,31.35976219177246
2023-04-14,31.125516891479492
2023-04-17,31.369522094726562
2023-04-18,31.066953659057617
2023-04-19,30.40325355529785
2023-04-20,30.120208740234375
2023-04-21,29.57362937927246
2023-04-24,28.948972702026367
2023-04-25,28.187671661376953
2023-04-26,28.353595733642578
2023-04-27,29.144180297851562
2023-04-28,30.315412521362305
2023-05-01,29.57362937927246
2023-05-02,29.056337356567383
2023-05-03,29.915239334106445
2023-05-04,30.61595916748047
2023-05-05,30.370952606201172
2023-05-08,30.15534782409668
2023-05-09,29.49873161315918
2023-05-10,29.371328353881836
2023-05-11,28.28350067138672
2023-05-12,28.3717041015625
2023-05-15,29.204723358154297
2023-05-16,28.636310577392578
2023-05-17,28.293302536010742
2023-05-18,29.087121963500977
2023-05-19,29.332128524780273
2023-05-22,29.675134658813477
2023-05-23,28.920516967773438
2023-05-24,28.420705795288086
2023-05-25,26.852664947509766
2023-05-26,28.420705795288086
2023-05-30,29.390928268432617
2023-05-31,30.81196403503418
2023-06-01,30.508155822753906
2023-06-02,30.684560775756836
2023-06-05,29.263526916503906
2023-06-06,30.341550827026367
2023-06-07,30.655162811279297
2023-06-08,31.184371948242188
2023-06-09,30.713960647583008
2023-06-12,32.409400939941406
2023-06-13,33.23262405395508
2023-06-14,34.869266510009766
2023-06-15,35.104469299316406
2023-06-16,35.64348220825195
2023-06-20,34.300846099853516
2023-06-21,32.2427978515625
2023-06-22,32.05659484863281
2023-06-23,32.34080123901367
2023-06-26,32.674007415771484
2023-06-27,33.418827056884766
2023-06-28,32.899410247802734
2023-06-29,32.252601623535156
2023-06-30,32.772010803222656
2023-07-03,32.94841766357422
2023-07-05,31.8605899810791
2023-07-06,31.331375122070312
2023-07-07,31.213775634765625
2023-07-10,32.085994720458984
2023-07-11,32.634803771972656
2023-07-12,33.30122756958008
2023-07-13,33.19342041015625
2023-07-14,32.48780822753906
2023-07-17,33.683433532714844
2023-07-18,33.81083679199219
2023-07-19,33.771629333496094
2023-07-20,32.70341110229492
2023-07-21,33.340423583984375
2023-07-24,32.95821762084961
2023-07-25,33.418827056884766
2023-07-26,33.67363739013672
2023-07-27,33.85983657836914
2023-07-28,36.09429168701172
2023-07-31,35.05546951293945
2023-08-01,35.08486557006836
2023-08-02,33.70303726196289
2023-08-03,34.17344665527344
2023-08-04,34.56195068359375
2023-08-07,34.65047073364258
2023-08-08,34.44392395019531
2023-08-09,33.716094970703125
2023-08-10,34.10951614379883
2023-08-11,34.31605911254883
2023-08-14,35.09306335449219
2023-08-15,34.19803237915039
2023-08-16,32.978431701660156
2023-08-17,32.044063568115234
2023-08-18,32.21126174926758
2023-08-21,32.5948486328125
2023-08-22,32.34896469116211
2023-08-23,33.4210319519043
2023-08-24,32.053897857666016
2023-08-25,32.703041076660156
2023-08-28,33.066951751708984
2023-08-29,33.745601654052734
2023-08-30,33.961978912353516
2023-08-31,34.56195068359375
2023-09-01,36.00777053833008
2023-09-05,36.106117248535156
2023-09-06,36.371681213378906
2023-09-07,37.55194091796875
2023-09-08,37.384735107421875
2023-09-11,37.955196380615234
2023-09-12,38.22075653076172
2023-09-13,38.07322692871094
2023-09-14,38.03388214111328
2023-09-15,37.256874084472656
2023-09-18,37.36506652832031
2023-09-19,35.742210388183594
2023-09-20,34.11935043334961
2023-09-21,34.08000946044922
2023-09-22,33.617740631103516
2023-09-25,33.725929260253906
2023-09-26,33.273502349853516
2023-09-27,34.040672302246094
2023-09-28,34.601287841796875
2023-09-29,34.965206146240234
2023-10-02,34.87668228149414
2023-10-03,35.102901458740234
2023-10-04,35.338951110839844
2023-10-05,35.29960632324219
2023-10-06,35.59467697143555
2023-10-09,35.46681594848633
2023-10-10,35.83073043823242
2023-10-11,36.2733268737793
2023-10-12,36.233985900878906
2023-10-13,35.3782958984375
2023-10-16,35.958587646484375
2023-10-17,35.46681594848633
2023-10-18,35.05372619628906
2023-10-19,35.083229064941406
2023-10-20,34.34556579589844
2023-10-23,33.29316711425781
2023-10-24,34.020999908447266
2023-10-25,32.28995132446289
2023-10-26,31.985044479370117
2023-10-27,34.95536804199219
2023-10-30,35.102901458740234
2023-10-31,35.899574279785156
2023-11-01,36.67658233642578
2023-11-02,37.07984161376953
2023-11-03,37.512596130371094
2023-11-06,37.448455810546875
2023-11-07,38.25761795043945
2023-11-08,37.418853759765625
2023-11-09,37.30044174194336
2023-11-10,38.346435546875
2023-11-13,37.72475814819336
2023-11-14,38.889163970947266
2023-11-15,40.07330322265625
2023-11-16,42.77709197998047
2023-11-17,43.231014251708984
2023-11-20,44.14872360229492
2023-11-21,43.063262939453125
2023-11-22,43.09286117553711
2023-11-24,43.3790283203125
2023-11-27,43.4974479675293
2023-11-28,43.64546203613281
2023-11-29,44.3460807800293
2023-11-30,44.1092529296875
2023-12-01,43.16194152832031
2023-12-04,41.79030990600586
2023-12-05,41.365989685058594
2023-12-06,40.72458267211914
2023-12-07,41.59295654296875
2023-12-08,42.135684967041016
2023-12-11,43.95136642456055
2023-12-12,43.45797348022461
2023-12-13,43.98097229003906
2023-12-14,44.582908630371094
2023-12-15,45.549957275390625
2023-12-18,45.08616256713867
2023-12-19,46.04335021972656
2023-12-20,45.155242919921875
2023-12-21,46.457801818847656
2023-12-22,47.365638732910156
2023-12-26,49.83259963989258
2023-12-27,50.08916091918945
2023-12-28,49.724056243896484
2023-12-29,49.58590316772461
2024-01-02,47.16828536987305
2024-01-03,46.428192138671875
2024-01-04,46.25057601928711
2024-01-05,46.27030944824219
2024-01-08,47.809696197509766
2024-01-09,47.41497802734375
2024-01-10,46.842647552490234
2024-01-11,47.01039505004883
2024-01-12,46.49726486206055
2024-01-16,46.43806838989258
2024-01-17,45.45127868652344
2024-01-18,46.122291564941406
2024-01-19,47.51365661621094
2024-01-22,47.582733154296875
2024-01-23,48.24387741088867
2024-01-24,48.44123458862305
2024-01-25,48.89515686035156
2024-01-26,43.07312774658203
2024-01-29,43.260616302490234
2024-01-30,42.35277557373047
2024-01-31,42.51066207885742
2024-02-01,42.786964416503906
2024-02-02,42.0369987487793
2024-02-05,42.20475769042969
2024-02-06,42.29877853393555
2024-02-07,42.33836364746094
2024-02-08,42.061256408691406
2024-02-09,42.862892150878906
2024-02-12,43.57545852661133
2024-02-13,42.714439392089844
2024-02-14,43.73380661010742
2024-02-15,43.595252990722656
2024-02-16,43.060829162597656
2024-02-20,44.060401916503906
2024-02-21,43.021244049072266
2024-02-22,42.53630065917969
2024-02-23,42.54619598388672
2024-02-26,42.54619598388672
2024-02-27,42.28887939453125
2024-02-28,41.5565185546875
2024-02-29,42.60557556152344
2024-03-01,43.36763000488281
2024-03-04,45.13915252685547
2024-03-05,42.714439392089844
2024-03-06,44.05050277709961
2024-03-07,45.67357635498047
2024-03-08,43.54576873779297
2024-03-11,44.39689254760742
2024-03-12,44.772972106933594
2024-03-13,42.78371810913086
2024-03-14,42.30867385864258
2024-03-15,42.199806213378906
2024-03-18,42.26908874511719
2024-03-19,41.61589813232422
2024-03-20,41.76435089111328
2024-03-21,41.982078552246094
2024-03-22,42.130531311035156
2024-03-25,41.39817428588867
2024-03-26,41.5565185546875
2024-03-27,43.318145751953125
2024-03-28,43.714012145996094
2024-04-01,44.060401916503906
2024-04-02,43.486385345458984
2024-04-03,39.91366195678711
2024-04-04,39.31985092163086
2024-04-05,38.31038284301758
2024-04-08,37.58791732788086
2024-04-09,37.934303283691406
2024-04-10,36.81597137451172
2024-04-11,37.24153137207031
2024-04-12,35.321556091308594
2024-04-15,35.935157775878906
2024-04-16,35.88566970825195
2024-04-17,35.31166076660156
2024-04-18,34.67826843261719
2024-04-19,33.84693908691406
2024-04-22,34.054771423339844
2024-04-23,33.92611312866211
2024-04-24,34.14384078979492
2024-04-25,34.74754333496094
2024-04-26,31.55088996887207
2024-04-29,31.036258697509766
2024-04-30,30.155445098876953
2024-05-01,30.05647850036621
2024-05-02,30.195032119750977
2024-05-03,30.581005096435547
2024-05-06,30.774776458740234
2024-05-07,30.486604690551758
2024-05-08,29.81089210510254
2024-05-09,29.90032386779785
2024-05-10,29.66183853149414
2024-05-13,30.317676544189453
2024-05-14,30.854272842407227
2024-05-15,31.072887420654297
2024-05-16,31.828094482421875
2024-05-17,31.629356384277344
2024-05-20,31.897653579711914
2024-05-21,31.5399227142334
2024-05-22,31.221940994262695
2024-05-23,29.8903865814209
2024-05-24,30.526351928710938
2024-05-28,30.86421012878418
2024-05-29,29.94007110595703
2024-05-30,29.99969482421875
2024-05-31,30.655534744262695
2024-06-03,30.099063873291016
2024-06-04,29.8407039642334
2024-06-05,30.585975646972656
2024-06-06,30.22824478149414
2024-06-07,30.546226501464844
2024-06-10,30.71515464782715
2024-06-11,30.7250919342041
2024-06-12,30.56610107421875
2024-06-13,30.26799201965332
2024-06-14,30.258056640625
2024-06-17,30.784713745117188
2024-06-18,30.436920166015625
2024-06-20,30.426984786987305
2024-06-21,30.894020080566406
2024-06-24,30.37729835510254
2024-06-25,30.546226501464844
2024-06-26,30.347488403320312
2024-06-27,30.397172927856445
2024-06-28,30.774776458740234
2024-07-01,30.645597457885742
2024-07-02,30.874147415161133
2024-07-03,31.033138275146484
2024-07-05,31.818159103393555
2024-07-08,33.77574157714844
2024-07-09,34.3719596862793
2024-07-10,34.65019226074219
2024-07-11,33.2888298034668
2024-07-12,34.27259063720703
2024-07-15,34.242774963378906
2024-07-16,34.12353515625
2024-07-17,34.242774963378906
2024-07-18,34.65019226074219
2024-07-19,32.7721061706543
2024-07-22,33.15964889526367
2024-07-23,32.7422981262207
2024-07-24,31.50017547607422
2024-07-25,30.90395736694336
2024-07-26,31.152381896972656
2024-07-29,30.63566017150879
2024-07-30,29.94007110595703
2024-07-31,30.546226501464844
2024-08-01,28.866878509521484
2024-08-02,21.3445987701416
2024-08-05,19.983234405517578
2024-08-06,19.704999923706055
2024-08-07,18.989999771118164
2024-08-08,20.489999771118164
2024-08-09,19.709999084472656
2024-08-12,19.360000610351562
2024-08-13,20.469999313354492
2024-08-14,19.920000076293945
2024-08-15,20.690000534057617
2024-08-16,20.8700008392334
2024-08-19,21.520000457763672
2024-08-20,20.989999771118164
2024-08-21,21.40999984741211
2024-08-22,20.100000381469727
2024-08-23,20.540000915527344
2024-08-26,20.1299991607666
2024-08-27,20.06999969482422
2024-08-28,19.610000610351562
2024-08-29,20.1299991607666
2024-08-30,22.040000915527344
2024-09-03,20.100000381469727
2024-09-04,19.43000030517578
2024-09-05,19.399999618530273
2024-09-06,18.889999389648438
2024-09-09,19.06999969482422
2024-09-10,18.979999542236328
2024-09-11,19.639999389648438
2024-09-12,19.360000610351562
2024-09-13,19.65999984741211
2024-09-16,20.90999984741211
2024-09-17,21.469999313354492
2024-09-18,20.770000457763672
2024-09-19,21.139999389648438
2024-09-20,21.84000015258789
2024-09-23,22.559999465942383
2024-09-24,22.809999465942383
2024-09-25,23.540000915527344
2024-09-26,23.920000076293945
2024-09-27,23.90999984741211
2024-09-30,23.459999084472656
2024-10-01,22.690000534057617
2024-10-02,22.389999389648438
2024-10-03,22.260000228881836
2024-10-04,22.59000015258789
2024-10-07,22.3799991607666
2024-10-08,23.31999969482422
2024-10-09,23.459999084472656
2024-10-10,23.219999313354492
2024-10-11,23.559999465942383
2024-10-14,23.440000534057617
2024-10-15,22.65999984741211
2024-10-16,22.309999465942383
2024-10-17,22.440000534057617
2024-10-18,22.770000457763672
2024-10-21,22.84000015258789
2024-10-22,22.399999618530273
2024-10-23,21.979999542236328
2024-10-24,22.34000015258789
2024-10-25,22.68000030517578
2024-10-28,22.920000076293945
2024-10-29,22.899999618530273
2024-10-30,22.299999237060547
2024-10-31,21.520000457763672
2024-11-01,23.200000762939453
2024-11-04,22.520000457763672
2024-11-05,23.31999969482422
2024-11-06,25.049999237060547
2024-11-07,26.229999542236328
2024-11-08,26.200000762939453
2024-11-11,25.049999237060547
2024-11-12,24.15999984741211
2024-11-13,24.920000076293945
2024-11-14,25.030000686645508
2024-11-15,24.350000381469727
2024-11-18,24.84000015258789
2024-11-19,24.200000762939453
2024-11-20,24.010000228881836
2024-11-21,24.440000534057617
2024-11-22,24.5
2024-11-25,24.8700008392334
2024-11-26,24.049999237060547
2024-11-27,23.649999618530273
2024-11-29,24.049999237060547
2024-12-02,23.93000030517578
2024-12-03,22.469999313354492
2024-12-04,21.959999084472656
2024-12-05,20.799999237060547
2024-12-06,20.920000076293945
2024-12-09,20.809999465942383
2024-12-10,20.15999984741211
2024-12-11,20.1200008392334
2024-12-12,20.780000686645508
2024-12-13,20.34000015258789
2024-12-16,20.829999923706055
2024-12-17,20.440000534057617
