,BK
2019-11-25,42.25999069213867
2019-11-26,41.788814544677734
2019-11-27,41.94300842285156
2019-11-29,41.95158767700195
2019-12-02,42.088645935058594
2019-12-03,41.223411560058594
2019-12-04,41.788814544677734
2019-12-05,42.20859146118164
2019-12-06,42.52555847167969
2019-12-09,42.576961517333984
2019-12-10,42.696895599365234
2019-12-11,42.73116683959961
2019-12-12,43.87911605834961
2019-12-13,43.02243423461914
2019-12-16,42.971031188964844
2019-12-17,43.82770919799805
2019-12-18,43.690643310546875
2019-12-19,43.56214141845703
2019-12-20,43.3736686706543
2019-12-23,43.15093231201172
2019-12-24,43.13380813598633
2019-12-26,43.25373458862305
2019-12-27,43.10810470581055
2019-12-30,42.9881591796875
2019-12-31,43.116661071777344
2020-01-02,43.622108459472656
2020-01-03,43.06526565551758
2020-01-06,43.46791076660156
2020-01-07,43.90481948852539
2020-01-08,43.956214904785156
2020-01-09,44.10185241699219
2020-01-10,43.29656982421875
2020-01-13,43.58784484863281
2020-01-14,43.69920349121094
2020-01-15,43.42507553100586
2020-01-16,40.02405548095703
2020-01-17,39.56144714355469
2020-01-21,40.0754508972168
2020-01-22,40.03261947631836
2020-01-23,40.28106689453125
2020-01-24,39.62565994262695
2020-01-27,38.84952926635742
2020-01-28,38.78054428100586
2020-01-29,38.340728759765625
2020-01-30,39.1513671875
2020-01-31,38.61669921875
2020-02-03,38.98750686645508
2020-02-04,39.62565994262695
2020-02-05,40.51389694213867
2020-02-06,40.996822357177734
2020-02-07,40.74673080444336
2020-02-10,40.091339111328125
2020-02-11,40.030975341796875
2020-02-12,40.15170669555664
2020-02-13,39.69465637207031
2020-02-14,39.58254623413086
2020-02-18,39.05649948120117
2020-02-19,39.599788665771484
2020-02-20,39.522178649902344
2020-02-21,38.84091567993164
2020-02-24,37.19379425048828
2020-02-25,35.86574935913086
2020-02-26,35.67603302001953
2020-02-27,35.32245635986328
2020-02-28,34.408355712890625
2020-03-02,35.32245635986328
2020-03-03,33.48562240600586
2020-03-04,34.92577362060547
2020-03-05,33.890933990478516
2020-03-06,32.83022689819336
2020-03-09,30.139650344848633
2020-03-10,31.519437789916992
2020-03-11,29.492877960205078
2020-03-12,25.457006454467773
2020-03-13,29.432510375976562
2020-03-16,25.163803100585938
2020-03-17,25.84507179260254
2020-03-18,24.801612854003906
2020-03-19,25.870939254760742
2020-03-20,25.068941116333008
2020-03-23,23.70640754699707
2020-03-24,26.733308792114258
2020-03-25,27.285221099853516
2020-03-26,28.458040237426758
2020-03-27,28.06135368347168
2020-03-30,29.320402145385742
2020-03-31,29.044443130493164
2020-04-01,28.199331283569336
2020-04-02,29.009944915771484
2020-04-03,29.104814529418945
2020-04-06,30.389724731445312
2020-04-07,30.01029396057129
2020-04-08,30.743309020996094
2020-04-09,32.028228759765625
2020-04-13,31.045137405395508
2020-04-14,31.338335037231445
2020-04-15,29.863693237304688
2020-04-16,31.165863037109375
2020-04-17,32.24382019042969
2020-04-20,31.39870262145996
2020-04-21,30.363862991333008
2020-04-22,30.631195068359375
2020-04-23,30.45872688293457
2020-04-24,30.838153839111328
2020-04-27,32.13432312011719
2020-04-28,32.534488677978516
2020-04-29,33.07381820678711
2020-04-30,32.65626525878906
2020-05-01,31.316612243652344
2020-05-04,30.916458129882812
2020-05-05,30.568496704101562
2020-05-06,30.011754989624023
2020-05-07,30.31623077392578
2020-05-08,30.74247932434082
2020-05-11,29.968265533447266
2020-05-12,28.698200225830078
2020-05-13,28.263246536254883
2020-05-14,28.219745635986328
2020-05-15,27.889179229736328
2020-05-18,29.341922760009766
2020-05-19,29.15924644470215
2020-05-20,30.307514190673828
2020-05-21,30.429304122924805
2020-05-22,30.011754989624023
2020-05-26,32.090824127197266
2020-05-27,33.55227279663086
2020-05-28,32.69976043701172
2020-05-29,32.33440017700195
2020-06-01,32.79545211791992
2020-06-02,33.3434944152832
2020-06-03,34.22209548950195
2020-06-04,35.178993225097656
2020-06-05,36.797019958496094
2020-06-08,36.78832244873047
2020-06-09,36.03150177001953
2020-06-10,34.75273895263672
2020-06-11,32.77806091308594
2020-06-12,33.439186096191406
2020-06-15,33.43049621582031
2020-06-16,33.68275833129883
2020-06-17,33.69145202636719
2020-06-18,33.60446548461914
2020-06-19,34.12641143798828
2020-06-22,33.51747512817383
2020-06-23,33.68275833129883
2020-06-24,32.3865966796875
2020-06-25,33.186920166015625
2020-06-26,31.594985961914062
2020-06-29,32.14302062988281
2020-06-30,33.62186050415039
2020-07-01,32.69976043701172
2020-07-02,33.00423049926758
2020-07-06,33.53486633300781
2020-07-07,32.856346130371094
2020-07-08,33.769744873046875
2020-07-09,32.31700897216797
2020-07-10,33.38698959350586
2020-07-13,33.80455017089844
2020-07-14,33.900238037109375
2020-07-15,32.064727783203125
2020-07-16,31.96034049987793
2020-07-17,31.421005249023438
2020-07-20,31.264419555664062
2020-07-21,31.91684913635254
2020-07-22,31.351417541503906
2020-07-23,31.786357879638672
2020-07-24,31.786365509033203
2020-07-27,31.365224838256836
2020-07-28,31.645986557006836
2020-07-29,31.891643524169922
2020-07-30,31.461740493774414
2020-07-31,31.45296859741211
2020-08-03,31.61088752746582
2020-08-04,31.444196701049805
2020-08-05,31.847780227661133
2020-08-06,31.575801849365234
2020-08-07,33.119930267333984
2020-08-10,33.2866325378418
2020-08-11,33.462100982666016
2020-08-12,33.321720123291016
2020-08-13,32.70756912231445
2020-08-14,32.92691421508789
2020-08-17,32.5408821105957
2020-08-18,32.277679443359375
2020-08-19,32.453155517578125
2020-08-20,31.47051429748535
2020-08-21,31.347681045532227
2020-08-24,31.93551254272461
2020-08-25,32.172393798828125
2020-08-26,32.1285285949707
2020-08-27,32.944461822509766
2020-08-28,32.95323944091797
2020-08-31,32.444374084472656
2020-09-01,32.64616012573242
2020-09-02,33.049747467041016
2020-09-03,32.33031463623047
2020-09-04,32.900596618652344
2020-09-08,31.619672775268555
2020-09-09,31.488065719604492
2020-09-10,31.20730972290039
2020-09-11,31.584569931030273
2020-09-14,31.549476623535156
2020-09-15,30.593168258666992
2020-09-16,31.20730972290039
2020-09-17,31.198543548583984
2020-09-18,31.058162689208984
2020-09-21,29.80355453491211
2020-09-22,29.3736515045166
2020-09-23,29.17186164855957
2020-09-24,29.075353622436523
2020-09-25,29.303462982177734
2020-09-28,30.084304809570312
2020-09-29,29.71581268310547
2020-09-30,30.1281681060791
2020-10-01,29.979022979736328
2020-10-02,30.47911262512207
2020-10-05,31.040618896484375
2020-10-06,30.909015655517578
2020-10-07,31.988143920898438
2020-10-08,32.61983871459961
2020-10-09,33.07606506347656
2020-10-12,33.17257308959961
2020-10-13,32.35662841796875
2020-10-14,32.10220718383789
2020-10-15,32.6637077331543
2020-10-16,33.356815338134766
2020-10-19,32.42682647705078
2020-10-20,32.549659729003906
2020-10-21,32.38296127319336
2020-10-22,32.95323944091797
2020-10-23,33.049747467041016
2020-10-26,32.22503662109375
2020-10-27,31.464099884033203
2020-10-28,30.15456199645996
2020-10-29,30.366910934448242
2020-10-30,30.402315139770508
2020-11-02,31.057071685791016
2020-11-03,31.844568252563477
2020-11-04,30.70315170288086
2020-11-05,31.499479293823242
2020-11-06,31.03053092956543
2020-11-09,34.64942932128906
2020-11-10,34.70252227783203
2020-11-11,34.1539306640625
2020-11-12,33.3841438293457
2020-11-13,34.25127029418945
2020-11-16,35.13608932495117
2020-11-17,34.897178649902344
2020-11-18,34.27780532836914
2020-11-19,34.056610107421875
2020-11-20,33.51686477661133
2020-11-23,34.10969161987305
2020-11-24,36.003204345703125
2020-11-25,35.720069885253906
2020-11-27,35.34843826293945
2020-11-30,34.614044189453125
2020-12-01,34.914878845214844
2020-12-02,35.38383483886719
2020-12-03,35.49885940551758
2020-12-04,35.967811584472656
2020-12-07,35.69352340698242
2020-12-08,36.08283996582031
2020-12-09,36.09169006347656
2020-12-10,36.59603500366211
2020-12-11,35.60504150390625
2020-12-14,35.24225997924805
2020-12-15,35.56079864501953
2020-12-16,35.79084777832031
2020-12-17,35.755455017089844
2020-12-18,36.09169006347656
2020-12-21,36.64912033081055
2020-12-22,35.64043045043945
2020-12-23,36.25980758666992
2020-12-24,36.312889099121094
2020-12-28,36.666812896728516
2020-12-29,36.666812896728516
2020-12-30,36.888023376464844
2020-12-31,37.551639556884766
2021-01-04,36.888023376464844
2021-01-05,37.30388641357422
2021-01-06,39.82561492919922
2021-01-07,40.064517974853516
2021-01-08,39.639808654785156
2021-01-11,40.31226348876953
2021-01-12,41.19708251953125
2021-01-13,40.98472213745117
2021-01-14,41.170536041259766
2021-01-15,40.321109771728516
2021-01-19,40.54231262207031
2021-01-20,37.59587097167969
2021-01-21,37.39236068725586
2021-01-22,37.100379943847656
2021-01-25,36.542945861816406
2021-01-26,36.578338623046875
2021-01-27,35.2334098815918
2021-01-28,36.003204345703125
2021-01-29,35.5128173828125
2021-02-01,36.08345413208008
2021-02-02,36.42226028442383
2021-02-03,36.609500885009766
2021-02-04,37.65267562866211
2021-02-05,37.474369049072266
2021-02-08,37.40303421020508
2021-02-09,37.41194534301758
2021-02-10,37.215797424316406
2021-02-11,37.56352996826172
2021-02-12,37.38520050048828
2021-02-16,38.1163215637207
2021-02-17,38.25006103515625
2021-02-18,37.608097076416016
2021-02-19,37.7329216003418
2021-02-22,38.99010467529297
2021-02-23,39.07926559448242
2021-02-24,39.462650299072266
2021-02-25,38.71369552612305
2021-02-26,37.590274810791016
2021-03-01,38.94551467895508
2021-03-02,38.87418746948242
2021-03-03,39.70338821411133
2021-03-04,39.90846252441406
2021-03-05,40.14918518066406
2021-03-08,40.68415832519531
2021-03-09,40.06894302368164
2021-03-10,40.92489242553711
2021-03-11,40.773319244384766
2021-03-12,41.60251235961914
2021-03-15,41.62925720214844
2021-03-16,41.2280387878418
2021-03-17,41.46877670288086
2021-03-18,41.638179779052734
2021-03-19,41.32611083984375
2021-03-22,40.30967712402344
2021-03-23,39.56072235107422
2021-03-24,40.3453483581543
2021-03-25,41.30828094482422
2021-03-26,42.342552185058594
2021-03-29,42.36929702758789
2021-03-30,42.672447204589844
2021-03-31,42.164222717285156
2021-04-01,42.3247184753418
2021-04-05,42.91318130493164
2021-04-06,42.601112365722656
2021-04-07,42.65461730957031
2021-04-08,42.797279357910156
2021-04-09,43.350067138671875
2021-04-12,43.76912307739258
2021-04-13,43.10041809082031
2021-04-14,43.36790466308594
2021-04-15,42.806190490722656
2021-04-16,41.07646560668945
2021-04-19,41.73625946044922
2021-04-20,41.53118896484375
2021-04-21,42.075069427490234
2021-04-22,41.50444030761719
2021-04-23,42.440635681152344
2021-04-26,42.89534378051758
2021-04-27,43.568397521972656
2021-04-28,44.13375473022461
2021-04-29,44.94140625
2021-04-30,44.76192855834961
2021-05-03,45.07601547241211
2021-05-04,45.3093376159668
2021-05-05,46.17083740234375
2021-05-06,46.5656852722168
2021-05-07,46.50286865234375
2021-05-10,46.90669631958008
2021-05-11,46.28749465942383
2021-05-12,45.793922424316406
2021-05-13,46.38620376586914
2021-05-14,46.46696472167969
2021-05-17,46.74516296386719
2021-05-18,45.54265594482422
2021-05-19,45.6413688659668
2021-05-20,45.41702651977539
2021-05-21,46.26955032348633
2021-05-24,46.43108367919922
2021-05-25,45.87467956542969
2021-05-26,46.26955032348633
2021-05-27,46.7541389465332
2021-05-28,46.73619079589844
2021-06-01,46.9336051940918
2021-06-02,46.77207946777344
2021-06-03,46.843875885009766
2021-06-04,46.852840423583984
2021-06-07,46.50286865234375
2021-06-08,46.14391326904297
2021-06-09,45.425994873046875
2021-06-10,44.752952575683594
2021-06-11,45.237545013427734
2021-06-14,44.546546936035156
2021-06-15,45.273441314697266
2021-06-16,45.97340393066406
2021-06-17,44.40296936035156
2021-06-18,43.272254943847656
2021-06-21,44.56449890136719
2021-06-22,44.3670768737793
2021-06-23,44.30425262451172
2021-06-24,45.09395980834961
2021-06-25,45.758033752441406
2021-06-28,45.6413688659668
2021-06-29,45.784950256347656
2021-06-30,45.97340393066406
2021-07-01,46.15288543701172
2021-07-02,45.98237991333008
2021-07-06,44.41193771362305
2021-07-07,44.40296936035156
2021-07-08,43.379940032958984
2021-07-09,44.80678939819336
2021-07-12,45.12088394165039
2021-07-13,44.83371353149414
2021-07-14,44.22349166870117
2021-07-15,43.68505096435547
2021-07-16,44.313232421875
2021-07-19,42.69792556762695
2021-07-20,44.3670768737793
2021-07-21,44.9234504699707
2021-07-22,44.71706008911133
2021-07-23,44.84269714355469
2021-07-26,45.40289306640625
2021-07-27,45.34866714477539
2021-07-28,45.49323654174805
2021-07-29,46.351593017578125
2021-07-30,46.37870407104492
2021-08-02,46.33353042602539
2021-08-03,46.98408126831055
2021-08-04,46.52327346801758
2021-08-05,46.803367614746094
2021-08-06,48.032188415527344
2021-08-09,48.2309684753418
2021-08-10,48.63755798339844
2021-08-11,49.48687744140625
2021-08-12,49.59531021118164
2021-08-13,48.67369842529297
2021-08-16,49.03511428833008
2021-08-17,48.61045455932617
2021-08-18,48.36650085449219
2021-08-19,47.679805755615234
2021-08-20,48.176761627197266
2021-08-23,48.845375061035156
2021-08-24,49.27003479003906
2021-08-25,50.209720611572266
2021-08-26,50.12839889526367
2021-08-27,50.96868896484375
2021-08-30,49.85734176635742
2021-08-31,49.89348220825195
2021-09-01,49.152584075927734
2021-09-02,49.071258544921875
2021-09-03,48.727909088134766
2021-09-07,47.99604415893555
2021-09-08,47.86954879760742
2021-09-09,47.77920150756836
2021-09-10,46.90275955200195
2021-09-13,47.20093536376953
2021-09-14,46.207035064697266
2021-09-15,47.04732894897461
2021-09-16,46.414852142333984
2021-09-17,46.21607971191406
2021-09-20,44.806549072265625
2021-09-21,44.544525146484375
2021-09-22,45.11375427246094
2021-09-23,46.53230667114258
2021-09-24,46.577484130859375
2021-09-27,48.249046325683594
2021-09-28,47.80629348754883
2021-09-29,47.553314208984375
2021-09-30,46.83951187133789
2021-10-01,47.81533432006836
2021-10-04,47.75209426879883
2021-10-05,49.1706428527832
2021-10-06,49.279075622558594
2021-10-07,49.27003479003906
2021-10-08,50.45367431640625
2021-10-11,50.164546966552734
2021-10-12,50.1555061340332
2021-10-13,49.95672607421875
2021-10-14,51.11326217651367
2021-10-15,51.64634704589844
2021-10-18,51.87223815917969
2021-10-19,52.08908462524414
2021-10-20,53.588958740234375
2021-10-21,53.977481842041016
2021-10-22,53.950374603271484
2021-10-25,53.67028045654297
2021-10-26,53.399208068847656
2021-10-27,52.81191635131836
2021-10-28,53.70641326904297
2021-10-29,53.797298431396484
2021-11-01,54.54245376586914
2021-11-02,54.460670471191406
2021-11-03,54.6060676574707
2021-11-04,53.670066833496094
2021-11-05,53.451969146728516
2021-11-08,53.59737014770508
2021-11-09,53.2338752746582
2021-11-10,53.76094436645508
2021-11-11,54.515193939208984
2021-11-12,54.596981048583984
2021-11-15,54.44249725341797
2021-11-16,53.75186538696289
2021-11-17,52.75224685668945
2021-11-18,52.497802734375
2021-11-19,51.8616828918457
2021-11-22,52.89764404296875
2021-11-23,53.6246337890625
2021-11-24,53.542842864990234
2021-11-26,51.57088088989258
2021-11-29,51.807151794433594
2021-11-30,49.789756774902344
2021-12-01,49.19907760620117
2021-12-02,51.0256462097168
2021-12-03,49.871543884277344
2021-12-06,50.37135696411133
2021-12-07,51.007469177246094
2021-12-08,51.18013000488281
2021-12-09,51.87077331542969
2021-12-10,51.552711486816406
2021-12-13,51.007469177246094
2021-12-14,51.598140716552734
2021-12-15,51.70719528198242
2021-12-16,53.08847427368164
2021-12-17,52.25243377685547
2021-12-20,51.32552719116211
2021-12-21,52.60684585571289
2021-12-22,52.62501907348633
2021-12-23,52.806766510009766
2021-12-27,53.17934799194336
2021-12-28,53.12482833862305
2021-12-29,53.04304122924805
2021-12-30,52.67954635620117
2021-12-31,52.779502868652344
2022-01-03,53.170265197753906
2022-01-04,55.06953048706055
2022-01-05,54.68785858154297
2022-01-06,55.70564270019531
2022-01-07,56.64165115356445
2022-01-10,57.068748474121094
2022-01-11,57.31410217285156
2022-01-12,57.750301361083984
2022-01-13,57.84117889404297
2022-01-14,57.79574203491211
2022-01-18,57.177799224853516
2022-01-19,53.833641052246094
2022-01-20,54.45158386230469
2022-01-21,51.96164321899414
2022-01-24,53.52467346191406
2022-01-25,53.63371658325195
2022-01-26,53.542842864990234
2022-01-27,53.04304122924805
2022-01-28,53.45437240600586
2022-01-31,54.167335510253906
2022-02-01,55.47444534301758
2022-02-02,55.803504943847656
2022-02-03,55.547576904296875
2022-02-04,56.49820327758789
2022-02-07,56.90038299560547
2022-02-08,58.152652740478516
2022-02-09,58.189212799072266
2022-02-10,58.01554489135742
2022-02-11,56.97351837158203
2022-02-14,56.18741989135742
2022-02-15,56.882102966308594
2022-02-16,57.12889862060547
2022-02-17,52.421478271484375
2022-02-18,51.53483581542969
2022-02-22,50.85843276977539
2022-02-23,48.765228271484375
2022-02-24,47.988277435302734
2022-02-25,49.697566986083984
2022-02-28,48.58242416381836
2022-03-01,46.2332763671875
2022-03-02,47.65921401977539
2022-03-03,47.86030960083008
2022-03-04,46.5440559387207
2022-03-07,45.71226119995117
2022-03-08,46.370384216308594
2022-03-09,47.695777893066406
2022-03-10,45.703121185302734
2022-03-11,45.703121185302734
2022-03-14,46.18757247924805
2022-03-15,46.20585632324219
2022-03-16,47.448978424072266
2022-03-17,47.99741744995117
2022-03-18,47.80546188354492
2022-03-21,47.695777893066406
2022-03-22,48.161949157714844
2022-03-23,47.28445053100586
2022-03-24,47.567806243896484
2022-03-25,48.2076530456543
2022-03-28,47.99741744995117
2022-03-29,48.2076530456543
2022-03-30,47.3849983215332
2022-03-31,45.36492156982422
2022-04-01,45.20038986206055
2022-04-04,45.25523376464844
2022-04-05,44.75249481201172
2022-04-06,44.05780792236328
2022-04-07,43.655616760253906
2022-04-08,44.1857795715332
2022-04-11,43.938987731933594
2022-04-12,43.555076599121094
2022-04-13,44.1857795715332
2022-04-14,43.22601318359375
2022-04-18,42.238826751708984
2022-04-19,42.52218246459961
2022-04-20,42.97921371459961
2022-04-21,42.183982849121094
2022-04-22,40.41069412231445
2022-04-25,40.55694580078125
2022-04-26,39.54233932495117
2022-04-27,39.0172004699707
2022-04-28,40.03984451293945
2022-04-29,38.75001907348633
2022-05-02,39.339656829833984
2022-05-03,39.717384338378906
2022-05-04,41.27439498901367
2022-05-05,40.62948226928711
2022-05-06,40.31623458862305
2022-05-09,39.80952453613281
2022-05-10,39.57919692993164
2022-05-11,39.09090042114258
2022-05-12,39.44099807739258
2022-05-13,40.03984451293945
2022-05-16,39.83716583251953
2022-05-17,41.0809211730957
2022-05-18,39.88322830200195
2022-05-19,39.91086196899414
2022-05-20,40.32544708251953
2022-05-23,41.16383743286133
2022-05-24,40.8505973815918
2022-05-25,41.20068359375
2022-05-26,42.06671142578125
2022-05-27,42.822181701660156
2022-05-31,42.94194412231445
2022-06-01,42.0574951171875
2022-06-02,42.812965393066406
2022-06-03,42.002220153808594
2022-06-06,42.33388900756836
2022-06-07,42.693199157714844
2022-06-08,41.77189636230469
2022-06-09,40.57419967651367
2022-06-10,39.422569274902344
2022-06-13,38.20644760131836
2022-06-14,37.404911041259766
2022-06-15,38.57497024536133
2022-06-16,37.96691131591797
2022-06-17,37.893211364746094
2022-06-21,38.989559173583984
2022-06-22,38.906646728515625
2022-06-23,38.694740295410156
2022-06-24,40.168819427490234
2022-06-27,39.67132568359375
2022-06-28,39.487064361572266
2022-06-29,39.07248306274414
2022-06-30,38.42756652832031
2022-07-01,39.08169174194336
2022-07-05,38.76844024658203
2022-07-06,38.30779266357422
2022-07-07,38.9619255065918
2022-07-08,38.5933952331543
2022-07-11,38.42756652832031
2022-07-12,38.482845306396484
2022-07-13,38.022193908691406
2022-07-14,37.257503509521484
2022-07-15,39.99378204345703
2022-07-18,39.40414047241211
2022-07-19,40.15040588378906
2022-07-20,39.73582077026367
2022-07-21,40.058265686035156
2022-07-22,39.69588088989258
2022-07-25,39.97464370727539
2022-07-26,39.129058837890625
2022-07-27,39.84455871582031
2022-07-28,39.98392868041992
2022-07-29,40.38349151611328
2022-08-01,40.22553253173828
2022-08-02,39.90959548950195
2022-08-03,40.61579132080078
2022-08-04,40.011810302734375
2022-08-05,40.420658111572266
2022-08-08,40.030391693115234
2022-08-09,40.132606506347656
2022-08-10,40.8759765625
2022-08-11,41.22907257080078
2022-08-12,41.7215576171875
2022-08-15,41.545005798339844
2022-08-16,41.842350006103516
2022-08-17,41.63792419433594
2022-08-18,41.49855041503906
2022-08-19,40.783050537109375
2022-08-22,40.179073333740234
2022-08-23,39.92818069458008
2022-08-24,39.937477111816406
2022-08-25,40.420658111572266
2022-08-26,39.0268440246582
2022-08-29,38.8038330078125
2022-08-30,38.729496002197266
2022-08-31,38.59011459350586
2022-09-01,38.43214797973633
2022-09-02,38.20914077758789
2022-09-06,38.227725982666016
2022-09-07,39.42640686035156
2022-09-08,40.71800994873047
2022-09-09,41.01536178588867
2022-09-12,41.14544677734375
2022-09-13,40.987483978271484
2022-09-14,40.625091552734375
2022-09-15,41.29412078857422
2022-09-16,40.783050537109375
2022-09-19,41.08039855957031
2022-09-20,40.206947326660156
2022-09-21,39.30561065673828
2022-09-22,38.032588958740234
2022-09-23,37.326385498046875
2022-09-26,36.675941467285156
2022-09-27,36.18346405029297
2022-09-28,36.787445068359375
2022-09-29,36.127708435058594
2022-09-30,35.79319381713867
2022-10-03,36.85249328613281
2022-10-04,38.441444396972656
2022-10-05,38.43214797973633
2022-10-06,37.80028533935547
2022-10-07,36.68523025512695
2022-10-10,36.43435287475586
2022-10-11,35.756019592285156
2022-10-12,34.650264739990234
2022-10-13,36.43435287475586
2022-10-14,35.69097900390625
2022-10-17,37.5029411315918
2022-10-18,37.131256103515625
2022-10-19,36.25779724121094
2022-10-20,35.70026779174805
2022-10-21,37.382144927978516
2022-10-24,37.9489631652832
2022-10-25,38.65515899658203
2022-10-26,38.68328857421875
2022-10-27,39.04893112182617
2022-10-28,39.67708969116211
2022-10-31,39.48020553588867
2022-11-01,39.59271240234375
2022-11-02,39.41457748413086
2022-11-03,38.936424255371094
2022-11-04,39.83647155761719
2022-11-07,39.77084732055664
2022-11-08,40.03335952758789
2022-11-09,39.4708251953125
2022-11-10,41.31780242919922
2022-11-11,41.73970031738281
2022-11-14,40.85840606689453
2022-11-15,41.09278869628906
2022-11-16,41.074039459228516
2022-11-17,41.139671325683594
2022-11-18,41.777198791503906
2022-11-21,41.86157989501953
2022-11-22,42.414737701416016
2022-11-23,42.64912414550781
2022-11-25,42.81787109375
2022-11-28,42.00221252441406
2022-11-29,42.03971481323242
2022-11-30,43.033512115478516
2022-12-01,42.90225601196289
2022-12-02,42.39598083496094
2022-12-05,41.2896728515625
2022-12-06,40.16461181640625
2022-12-07,41.82406997680664
2022-12-08,41.805328369140625
2022-12-09,41.91783142089844
2022-12-12,42.04909133911133
2022-12-13,42.86476135253906
2022-12-14,42.13346481323242
2022-12-15,41.47718811035156
2022-12-16,41.336551666259766
2022-12-19,41.411556243896484
2022-12-20,41.52406311035156
2022-12-21,41.98345947265625
2022-12-22,41.70219421386719
2022-12-23,41.86157989501953
2022-12-27,42.02096939086914
2022-12-28,41.84282684326172
2022-12-29,42.808502197265625
2022-12-30,42.677249908447266
2023-01-03,43.408538818359375
2023-01-04,44.47734069824219
2023-01-05,44.2617073059082
2023-01-06,44.95549392700195
2023-01-09,45.13362503051758
2023-01-10,45.01174545288086
2023-01-11,45.1711311340332
2023-01-12,45.15237808227539
2023-01-13,45.96805191040039
2023-01-17,46.577449798583984
2023-01-18,46.15555191040039
2023-01-19,45.86491394042969
2023-01-20,46.51675033569336
2023-01-23,46.61122512817383
2023-01-24,46.72458267211914
2023-01-25,47.225276947021484
2023-01-26,47.81098556518555
2023-01-27,47.29140090942383
2023-01-30,47.0174446105957
2023-01-31,47.77320098876953
2023-02-01,47.990474700927734
2023-02-02,47.39531707763672
2023-02-03,47.452003479003906
2023-02-06,47.74485778808594
2023-02-07,48.585636138916016
2023-02-08,48.91627502441406
2023-02-09,48.717891693115234
2023-02-10,48.55729293823242
2023-02-13,49.04853439331055
2023-02-14,48.85014724731445
2023-02-15,48.906829833984375
2023-02-16,48.45337677001953
2023-02-17,48.65176010131836
2023-02-21,47.64094161987305
2023-02-22,47.385868072509766
2023-02-23,47.508689880371094
2023-02-24,47.66928482055664
2023-02-27,48.02826690673828
2023-02-28,48.06605529785156
2023-03-01,47.7259635925293
2023-03-02,47.41421127319336
2023-03-03,48.49116516113281
2023-03-06,48.31167984008789
2023-03-07,46.76237869262695
2023-03-08,47.045780181884766
2023-03-09,45.345333099365234
2023-03-10,44.6934928894043
2023-03-13,41.67991638183594
2023-03-14,43.20087432861328
2023-03-15,41.57600402832031
2023-03-16,41.944435119628906
2023-03-17,40.22509002685547
2023-03-20,40.87692642211914
2023-03-21,42.64350509643555
2023-03-22,41.51932144165039
2023-03-23,40.84858703613281
2023-03-24,40.38568878173828
2023-03-27,41.226463317871094
2023-03-28,41.48153305053711
2023-03-29,42.567928314208984
2023-03-30,42.416778564453125
2023-03-31,42.926918029785156
2023-04-03,42.6529541015625
2023-04-04,42.20895004272461
2023-04-05,42.397884368896484
2023-04-06,42.369544982910156
2023-04-10,42.72853088378906
2023-04-11,43.2103271484375
2023-04-12,43.29534912109375
2023-04-13,43.6448860168457
2023-04-14,43.79603576660156
2023-04-17,41.78383255004883
2023-04-18,42.40732955932617
2023-04-19,42.73797607421875
2023-04-20,42.36009979248047
2023-04-21,41.61378860473633
2023-04-24,41.42485046386719
2023-04-25,40.14006423950195
2023-04-26,39.47877883911133
2023-04-27,40.04113006591797
2023-04-28,40.59394454956055
2023-05-01,40.165035247802734
2023-05-02,39.659873962402344
2023-05-03,38.8783073425293
2023-05-04,38.20158767700195
2023-05-05,39.2404899597168
2023-05-08,39.55503463745117
2023-05-09,39.59315872192383
2023-05-10,39.097530364990234
2023-05-11,38.773460388183594
2023-05-12,38.268306732177734
2023-05-15,38.79252243041992
2023-05-16,37.810794830322266
2023-05-17,38.754398345947266
2023-05-18,39.154720306396484
2023-05-19,38.97361373901367
2023-05-22,39.316749572753906
2023-05-23,39.21189880371094
2023-05-24,38.52565002441406
2023-05-25,38.487518310546875
2023-05-26,38.868770599365234
2023-05-30,38.782989501953125
2023-05-31,38.315956115722656
2023-06-01,39.316749572753906
2023-06-02,40.736915588378906
2023-06-05,40.527225494384766
2023-06-06,41.375518798828125
2023-06-07,41.66144943237305
2023-06-08,41.79489517211914
2023-06-09,42.347713470458984
2023-06-12,41.670989990234375
2023-06-13,42.07130813598633
2023-06-14,42.09989547729492
2023-06-15,42.76708984375
2023-06-16,42.557403564453125
2023-06-20,42.2809944152832
2023-06-21,41.937862396240234
2023-06-22,41.223018646240234
2023-06-23,40.83222579956055
2023-06-26,41.01332473754883
2023-06-27,41.785362243652344
2023-06-28,41.51848602294922
2023-06-29,42.12849044799805
2023-06-30,42.43349838256836
2023-07-03,42.95771408081055
2023-07-05,42.39536666870117
2023-07-06,41.76630401611328
2023-07-07,42.300052642822266
2023-07-10,42.04270935058594
2023-07-11,42.557403564453125
2023-07-12,43.10068130493164
2023-07-13,43.42475509643555
2023-07-14,40.53676223754883
2023-07-17,41.49942398071289
2023-07-18,43.20553207397461
2023-07-19,43.46287536621094
2023-07-20,43.49147033691406
2023-07-21,42.8910026550293
2023-07-24,43.37709426879883
2023-07-25,42.70037078857422
2023-07-26,43.48194122314453
2023-07-27,43.42422103881836
2023-07-28,43.270301818847656
2023-07-31,43.635860443115234
2023-08-01,43.443458557128906
2023-08-02,43.51079559326172
2023-08-03,43.8282585144043
2023-08-04,43.66471862792969
2023-08-07,44.56898498535156
2023-08-08,43.982177734375
2023-08-09,43.54928207397461
2023-08-10,44.14570617675781
