,ES
2018-08-27,50.81414031982422
2018-08-28,50.511932373046875
2018-08-29,50.78963851928711
2018-08-30,51.165374755859375
2018-08-31,50.99384689331055
2018-09-04,50.98568344116211
2018-09-05,51.76981735229492
2018-09-06,51.875999450683594
2018-09-07,51.304237365722656
2018-09-10,51.704471588134766
2018-09-11,51.679962158203125
2018-09-12,51.63096237182617
2018-09-13,51.95768737792969
2018-09-14,51.8923454284668
2018-09-17,52.08837890625
2018-09-18,51.98219680786133
2018-09-19,50.6671142578125
2018-09-20,50.86887741088867
2018-09-21,51.19004440307617
2018-09-24,50.63006591796875
2018-09-25,49.97124481201172
2018-09-26,49.57595443725586
2018-09-27,49.8724250793457
2018-09-28,50.597110748291016
2018-10-01,50.662994384765625
2018-10-02,51.19004440307617
2018-10-03,50.308895111083984
2018-10-04,50.67946243286133
2018-10-05,51.38770294189453
2018-10-08,51.741817474365234
2018-10-09,52.17827224731445
2018-10-10,51.91474533081055
2018-10-11,50.79476547241211
2018-10-12,50.662994384765625
2018-10-15,50.539466857910156
2018-10-16,51.02534866333008
2018-10-17,51.461814880371094
2018-10-18,51.20652389526367
2018-10-19,52.1535758972168
2018-10-22,52.0465202331543
2018-10-23,52.12886428833008
2018-10-24,53.42179870605469
2018-10-25,52.43356704711914
2018-10-26,51.69240188598633
2018-10-29,52.64768600463867
2018-10-30,52.73003387451172
2018-10-31,52.09592056274414
2018-11-01,51.626522064208984
2018-11-02,51.21475601196289
2018-11-05,51.815921783447266
2018-11-06,52.26887130737305
2018-11-07,53.01826858520508
2018-11-08,53.150028228759766
2018-11-09,53.64414596557617
2018-11-12,53.92414855957031
2018-11-13,54.1629524230957
2018-11-14,53.88296127319336
2018-11-15,54.51706314086914
2018-11-16,55.208831787109375
2018-11-19,55.488807678222656
2018-11-20,55.70295715332031
2018-11-21,54.698246002197266
2018-11-23,55.027671813964844
2018-11-26,55.01118469238281
2018-11-27,55.54646682739258
2018-11-28,55.530006408691406
2018-11-29,55.23353958129883
2018-11-30,56.2794075012207
2018-12-03,56.608802795410156
2018-12-04,56.781761169433594
2018-12-06,56.93822479248047
2018-12-07,57.20176315307617
2018-12-10,57.3499755859375
2018-12-11,57.78645706176758
2018-12-12,57.19352722167969
2018-12-13,57.83585739135742
2018-12-14,57.45705032348633
2018-12-17,55.785560607910156
2018-12-18,55.6279411315918
2018-12-19,55.81874084472656
2018-12-20,55.71918869018555
2018-12-21,55.138526916503906
2018-12-24,52.575294494628906
2018-12-26,53.28868865966797
2018-12-27,53.736629486083984
2018-12-28,53.6453742980957
2018-12-31,53.952301025390625
2019-01-02,52.666542053222656
2019-01-03,52.63336944580078
2019-01-04,53.16424560546875
2019-01-07,53.03153610229492
2019-01-08,54.0020751953125
2019-01-09,53.711734771728516
2019-01-10,54.790130615234375
2019-01-11,54.74034881591797
2019-01-14,54.4002571105957
2019-01-15,55.088748931884766
2019-01-16,55.2961311340332
2019-01-17,55.81044387817383
2019-01-18,56.13395690917969
2019-01-22,55.98462677001953
2019-01-23,56.65655517578125
2019-01-24,56.789276123046875
2019-01-25,55.81044387817383
2019-01-28,55.669429779052734
2019-01-29,55.86851119995117
2019-01-30,56.059295654296875
2019-01-31,57.577327728271484
2019-02-01,57.35335159301758
2019-02-04,57.253807067871094
2019-02-05,57.49436569213867
2019-02-06,57.253807067871094
2019-02-07,58.08333206176758
2019-02-08,58.108211517333984
2019-02-11,58.191165924072266
2019-02-12,58.29901885986328
2019-02-13,58.11649703979492
2019-02-14,58.14969253540039
2019-02-15,58.23265838623047
2019-02-19,58.39857482910156
2019-02-20,58.290714263916016
2019-02-21,58.50639343261719
2019-02-22,58.315616607666016
2019-02-25,57.54414749145508
2019-02-26,57.78470230102539
2019-02-27,57.78470230102539
2019-02-28,57.90913772583008
2019-03-01,57.851078033447266
2019-03-04,57.654632568359375
2019-03-05,57.33696746826172
2019-03-06,57.738224029541016
2019-03-07,58.005714416503906
2019-03-08,58.24813461303711
2019-03-11,58.749691009521484
2019-03-12,58.94197082519531
2019-03-13,59.0172004699707
2019-03-14,59.28470230102539
2019-03-15,59.96181869506836
2019-03-18,59.56892776489258
2019-03-19,58.682830810546875
2019-03-20,58.69955062866211
2019-03-21,59.23455810546875
2019-03-22,59.928375244140625
2019-03-25,59.99525451660156
2019-03-26,60.145713806152344
2019-03-27,59.543853759765625
2019-03-28,58.79985427856445
2019-03-29,59.30976867675781
2019-04-01,59.08407974243164
2019-04-02,59.12586212158203
2019-04-03,58.94197082519531
2019-04-04,58.81658172607422
2019-04-05,59.4184684753418
2019-04-08,59.03392791748047
2019-04-09,59.167686462402344
2019-04-10,58.7747802734375
2019-04-11,59.0172004699707
2019-04-12,59.08407974243164
2019-04-15,59.167686462402344
2019-04-16,58.64101791381836
2019-04-17,58.691184997558594
2019-04-18,58.482200622558594
2019-04-22,58.50727462768555
2019-04-23,58.85003662109375
2019-04-24,59.23455810546875
2019-04-25,59.21782302856445
2019-04-26,59.368289947509766
2019-04-29,59.00049591064453
2019-04-30,59.90330123901367
2019-05-01,59.460243225097656
2019-05-02,59.78627395629883
2019-05-03,60.25438690185547
2019-05-06,60.0788459777832
2019-05-07,59.77791213989258
2019-05-08,58.85003662109375
2019-05-09,58.891815185546875
2019-05-10,59.98688507080078
2019-05-13,61.01509094238281
2019-05-14,60.680721282958984
2019-05-15,60.6890754699707
2019-05-16,61.132110595703125
2019-05-17,61.466495513916016
2019-05-20,61.550086975097656
2019-05-21,61.64204788208008
2019-05-22,62.09254837036133
2019-05-23,63.01877975463867
2019-05-24,63.052459716796875
2019-05-28,62.42094421386719
2019-05-29,61.37680435180664
2019-05-30,61.61256408691406
2019-05-31,62.176753997802734
2019-06-03,63.01038360595703
2019-06-04,62.6398811340332
2019-06-05,64.2650375366211
2019-06-06,64.71128845214844
2019-06-07,64.2481918334961
2019-06-10,64.01239776611328
2019-06-11,63.55769348144531
2019-06-12,64.42501068115234
2019-06-13,64.55973052978516
2019-06-14,65.18285369873047
2019-06-17,64.4166030883789
2019-06-18,64.2397689819336
2019-06-19,64.98074340820312
2019-06-20,65.28388214111328
2019-06-21,65.17445373535156
2019-06-24,65.16602325439453
2019-06-25,64.82077026367188
2019-06-26,63.4650764465332
2019-06-27,63.49875259399414
2019-06-28,63.79347610473633
2019-07-01,63.70927810668945
2019-07-02,64.55131530761719
2019-07-03,64.93866729736328
2019-07-05,64.82920837402344
2019-07-08,64.87129211425781
2019-07-09,64.80392456054688
2019-07-10,65.40177917480469
2019-07-11,65.73017883300781
2019-07-12,65.29232788085938
2019-07-15,65.46915435791016
2019-07-16,64.91337585449219
2019-07-17,65.14075469970703
2019-07-18,66.0164794921875
2019-07-19,64.64393615722656
2019-07-22,64.76183319091797
2019-07-23,64.62711334228516
2019-07-24,64.34921264648438
2019-07-25,64.16398620605469
2019-07-26,64.19766235351562
2019-07-29,64.67761993408203
2019-07-30,64.44185638427734
2019-07-31,63.877685546875
2019-08-01,64.45027160644531
2019-08-02,64.5849838256836
2019-08-05,64.45869445800781
2019-08-06,65.20811462402344
2019-08-07,65.58705139160156
2019-08-08,66.02490234375
2019-08-09,66.04173278808594
2019-08-12,65.46915435791016
2019-08-13,65.60388946533203
2019-08-14,64.97234344482422
2019-08-15,66.36172485351562
2019-08-16,66.21856689453125
2019-08-19,66.49645233154297
2019-08-20,66.60591888427734
2019-08-21,66.99325561523438
2019-08-22,67.17008209228516
2019-08-23,66.66486358642578
2019-08-26,67.31322479248047
2019-08-27,67.83529663085938
2019-08-28,67.60795593261719
2019-08-29,67.70899200439453
2019-08-30,67.47320556640625
2019-09-03,68.6015625
2019-09-04,69.46044921875
2019-09-05,69.07311248779297
2019-09-06,69.34255981445312
2019-09-09,68.87944030761719
2019-09-10,68.9383773803711
2019-09-11,69.19100189208984
2019-09-12,69.77201843261719
2019-09-13,69.36782836914062
2019-09-16,69.4183578491211
2019-09-17,70.01620483398438
2019-09-18,70.2014389038086
2019-09-19,70.53621673583984
2019-09-20,70.56163787841797
2019-09-23,70.75654602050781
2019-09-24,71.74810791015625
2019-09-25,71.73114776611328
2019-09-26,72.2566146850586
2019-09-27,72.32441711425781
2019-09-30,72.4345932006836
2019-10-01,72.34136962890625
2019-10-02,71.54473114013672
2019-10-03,71.74810791015625
2019-10-04,72.55323028564453
2019-10-07,72.34984588623047
2019-10-08,71.90912628173828
2019-10-09,72.96001434326172
2019-10-10,72.49388885498047
2019-10-11,72.51934051513672
2019-10-14,71.83287048339844
2019-10-15,71.26504516601562
2019-10-16,71.68030548095703
2019-10-17,72.1379623413086
2019-10-18,72.54475402832031
2019-10-21,73.00241088867188
2019-10-22,72.76509094238281
2019-10-23,72.9345932006836
2019-10-24,73.05326080322266
2019-10-25,72.29898071289062
2019-10-28,71.06165313720703
2019-10-29,70.25654602050781
2019-10-30,70.54468536376953
2019-10-31,70.96841430664062
2019-11-01,70.1633071899414
2019-11-04,69.00223541259766
2019-11-05,68.71410369873047
2019-11-06,68.9768295288086
2019-11-07,67.28185272216797
2019-11-08,67.2988052368164
2019-11-11,67.19710540771484
2019-11-12,67.11237335205078
2019-11-13,68.57006072998047
2019-11-14,68.476806640625
2019-11-15,68.8751220703125
2019-11-18,69.62092590332031
2019-11-19,69.663330078125
2019-11-20,69.91754913330078
2019-11-21,69.68025207519531
2019-11-22,69.68872833251953
2019-11-25,69.62092590332031
2019-11-26,70.10398864746094
2019-11-27,70.25654602050781
2019-11-29,70.03620147705078
2019-12-02,69.51075744628906
2019-12-03,69.51922607421875
2019-12-04,70.35824584960938
2019-12-05,69.62940216064453
2019-12-06,68.81581115722656
2019-12-09,68.40902709960938
2019-12-10,68.62937927246094
2019-12-11,68.94293975830078
2019-12-12,68.51918029785156
2019-12-13,68.9344482421875
2019-12-16,69.53617858886719
2019-12-17,70.17179107666016
2019-12-18,70.84130859375
2019-12-19,71.45968627929688
2019-12-20,72.15055847167969
2019-12-23,71.41706848144531
2019-12-24,71.61322784423828
2019-12-26,71.90322875976562
2019-12-27,71.9202651977539
2019-12-30,71.99705505371094
2019-12-31,72.55999755859375
2020-01-02,70.99057006835938
2020-01-03,70.67499542236328
2020-01-06,71.0588150024414
2020-01-07,70.52144622802734
2020-01-08,70.58114624023438
2020-01-09,71.13555908203125
2020-01-10,71.99705505371094
2020-01-13,72.62821960449219
2020-01-14,73.22527313232422
2020-01-15,74.47911834716797
2020-01-16,74.85442352294922
2020-01-17,75.68177032470703
2020-01-21,76.59441375732422
2020-01-22,76.72235107421875
2020-01-23,77.82263946533203
2020-01-24,78.308837890625
2020-01-27,77.93354034423828
2020-01-28,78.29178619384766
2020-01-29,78.80353546142578
2020-01-30,79.50296783447266
2020-01-31,78.84618377685547
2020-02-03,78.82059478759766
2020-02-04,77.27677154541016
2020-02-05,77.18295288085938
2020-02-06,77.50706481933594
2020-02-07,77.25971984863281
2020-02-10,77.93354034423828
2020-02-11,77.77147674560547
2020-02-12,77.8397216796875
2020-02-13,78.88030242919922
2020-02-14,79.88677978515625
2020-02-18,80.8676528930664
2020-02-19,80.43267059326172
2020-02-20,81.58413696289062
2020-02-21,81.84855651855469
2020-02-24,81.20884704589844
2020-02-25,79.64794158935547
2020-02-26,79.71617889404297
2020-02-27,76.3555908203125
2020-02-28,73.74559020996094
2020-03-02,79.85265350341797
2020-03-03,79.29313659667969
2020-03-04,84.56219482421875
2020-03-05,83.61823272705078
2020-03-06,82.69142150878906
2020-03-09,79.43045806884766
2020-03-10,78.21186065673828
2020-03-11,75.33708190917969
2020-03-12,70.90045166015625
2020-03-13,75.97209167480469
2020-03-16,66.23209381103516
2020-03-17,74.83935546875
2020-03-18,74.01551055908203
2020-03-19,66.12052154541016
2020-03-20,58.64603042602539
2020-03-23,53.40272903442383
2020-03-24,61.306304931640625
2020-03-25,61.701045989990234
2020-03-26,67.57080841064453
2020-03-27,69.47591400146484
2020-03-30,71.78433990478516
2020-03-31,67.11598205566406
2020-04-01,65.21088409423828
2020-04-02,68.04277801513672
2020-04-03,64.41281127929688
2020-04-06,70.44561767578125
2020-04-07,68.46327209472656
2020-04-08,71.5268783569336
2020-04-09,77.31938171386719
2020-04-13,74.41885375976562
2020-04-14,78.43500518798828
2020-04-15,76.3067855834961
2020-04-16,77.05338287353516
2020-04-17,78.5722885131836
2020-04-20,75.31990814208984
2020-04-21,74.83076477050781
2020-04-22,75.52587127685547
2020-04-23,74.28156280517578
2020-04-24,74.29013061523438
2020-04-27,73.43199157714844
2020-04-28,73.98977661132812
2020-04-29,71.54403686523438
2020-04-30,69.25279235839844
2020-05-01,68.54051971435547
2020-05-04,69.3386001586914
2020-05-05,69.50164794921875
2020-05-06,65.44259643554688
2020-05-07,66.62684631347656
2020-05-08,66.75556182861328
2020-05-11,66.09479522705078
2020-05-12,64.936279296875
2020-05-13,65.7686996459961
2020-05-14,66.30931854248047
2020-05-15,65.55416107177734
2020-05-18,68.48045349121094
2020-05-19,67.61442565917969
2020-05-20,68.62565612792969
2020-05-21,68.12435150146484
2020-05-22,67.81319427490234
2020-05-26,67.42427825927734
2020-05-27,66.95755004882812
2020-05-28,69.91345977783203
2020-05-29,72.34215545654297
2020-06-01,73.96704864501953
2020-06-02,74.1312484741211
2020-06-03,75.12519836425781
2020-06-04,73.92382049560547
2020-06-05,74.77948760986328
2020-06-08,75.85122680664062
2020-06-09,73.6990966796875
2020-06-10,74.55477905273438
2020-06-11,72.90393829345703
2020-06-12,72.86937713623047
2020-06-15,72.826171875
2020-06-16,72.75701141357422
2020-06-17,73.49166870117188
2020-06-18,73.22373962402344
2020-06-19,71.6420669555664
2020-06-22,72.75701141357422
2020-06-23,72.07421112060547
2020-06-24,71.23582458496094
2020-06-25,71.18401336669922
2020-06-26,70.7431869506836
2020-06-29,71.81492614746094
2020-06-30,71.97048950195312
2020-07-01,73.5608139038086
2020-07-02,73.18053436279297
2020-07-06,72.4804458618164
2020-07-07,72.88665771484375
2020-07-08,73.58674621582031
2020-07-09,73.09408569335938
2020-07-10,73.84603881835938
2020-07-13,74.27819061279297
2020-07-14,74.69304656982422
2020-07-15,73.46573638916016
2020-07-16,74.16582489013672
2020-07-17,75.92036437988281
2020-07-20,74.85728454589844
2020-07-21,75.34127044677734
2020-07-22,77.46746063232422
2020-07-23,77.81319427490234
2020-07-24,77.33782958984375
2020-07-27,76.66365814208984
2020-07-28,77.90826416015625
2020-07-29,78.21077728271484
2020-07-30,78.28856658935547
2020-07-31,77.84777069091797
2020-08-03,77.34645080566406
2020-08-04,78.02061462402344
2020-08-05,76.21424102783203
2020-08-06,76.14508819580078
2020-08-07,76.94023895263672
2020-08-10,76.53399658203125
2020-08-11,74.40782165527344
2020-08-12,75.98087310791016
2020-08-13,75.989501953125
2020-08-14,75.32400512695312
2020-08-17,75.59192657470703
2020-08-18,75.14250183105469
2020-08-19,74.51153564453125
2020-08-20,74.04481506347656
2020-08-21,74.79678344726562
2020-08-24,74.22633361816406
2020-08-25,73.40523529052734
2020-08-26,72.61009216308594
2020-08-27,72.84345245361328
2020-08-28,73.26696014404297
2020-08-31,74.07939910888672
2020-09-01,72.30757904052734
2020-09-02,74.73627471923828
2020-09-03,74.3991928100586
2020-09-04,74.3991928100586
2020-09-08,73.69046020507812
2020-09-09,74.14854431152344
2020-09-10,72.031005859375
2020-09-11,71.01112365722656
2020-09-14,71.65936279296875
2020-09-15,72.57553100585938
2020-09-16,72.5389633178711
2020-09-17,71.29460144042969
2020-09-18,68.62310791015625
2020-09-21,67.89215087890625
2020-09-22,68.72753143310547
2020-09-23,68.12710571289062
2020-09-24,69.57160949707031
2020-09-25,71.77320861816406
2020-09-28,71.921142578125
2020-09-29,72.23439025878906
2020-09-30,72.7043228149414
2020-10-01,74.35765838623047
2020-10-02,75.74996185302734
2020-10-05,77.87321472167969
2020-10-06,78.99575805664062
2020-10-07,79.53528594970703
2020-10-08,80.43158721923828
2020-10-09,80.22274017333984
2020-10-12,80.97978973388672
2020-10-13,80.63172912597656
2020-10-14,79.90947723388672
2020-10-15,79.20460510253906
2020-10-16,79.55268859863281
2020-10-19,79.25682067871094
2020-10-20,80.2662353515625
2020-10-21,80.12702178955078
2020-10-22,80.85797119140625
2020-10-23,80.03129577636719
2020-10-26,79.82245635986328
2020-10-27,79.9529800415039
2020-10-28,77.36851501464844
2020-10-29,76.97694396972656
2020-10-30,75.94140625
2020-11-02,78.8304214477539
2020-11-03,80.03999328613281
2020-11-04,79.43955993652344
2020-11-05,80.23143768310547
2020-11-06,80.73614501953125
2020-11-09,81.3887939453125
2020-11-10,81.50190734863281
2020-11-11,82.16326141357422
2020-11-12,80.32715606689453
2020-11-13,81.17993927001953
2020-11-16,82.17195129394531
2020-11-17,79.83985137939453
2020-11-18,78.09947967529297
2020-11-19,76.74197387695312
2020-11-20,77.12486267089844
2020-11-23,76.39390563964844
2020-11-24,76.11544036865234
2020-11-25,76.9508285522461
2020-11-27,76.51573944091797
2020-11-30,76.15025329589844
2020-12-01,76.7680892944336
2020-12-02,76.70716857910156
2020-12-03,75.54110717773438
2020-12-04,74.43598175048828
2020-12-07,75.4802017211914
2020-12-08,75.16692352294922
2020-12-09,74.85366821289062
2020-12-10,74.56651306152344
2020-12-11,74.65352630615234
2020-12-14,74.36636352539062
2020-12-15,75.38448333740234
2020-12-16,74.35765838623047
2020-12-17,74.64482879638672
2020-12-18,73.71371459960938
2020-12-21,73.33526611328125
2020-12-22,73.2126235961914
2020-12-23,72.6431655883789
2020-12-24,73.7207260131836
2020-12-28,74.50041961669922
2020-12-29,74.63182830810547
2020-12-30,74.7544937133789
2020-12-31,75.7882308959961
2021-01-04,74.03611755371094
2021-01-05,74.57051086425781
2021-01-06,78.08352661132812
2021-01-07,77.57540893554688
2021-01-08,79.13480377197266
2021-01-11,78.15361022949219
2021-01-12,78.3989028930664
2021-01-13,78.98587799072266
2021-01-14,78.46900177001953
2021-01-15,77.5929183959961
2021-01-19,76.34015655517578
2021-01-20,76.76068115234375
2021-01-21,76.33139038085938
2021-01-22,76.57669830322266
2021-01-25,79.0997543334961
2021-01-26,78.74934387207031
2021-01-27,77.55789184570312
2021-01-28,78.09227752685547
2021-01-29,76.65554809570312
2021-02-01,76.91836547851562
2021-02-02,77.2950668334961
2021-02-03,77.09357452392578
2021-02-04,77.33885955810547
2021-02-05,76.91836547851562
2021-02-08,74.91217803955078
2021-02-09,75.11366271972656
2021-02-10,76.45404815673828
2021-02-11,75.54293823242188
2021-02-12,74.61431884765625
2021-02-16,73.49295043945312
2021-02-17,72.13505554199219
2021-02-18,72.31902313232422
2021-02-19,71.36410522460938
2021-02-22,68.90238952636719
2021-02-23,70.25151062011719
2021-02-24,70.18143463134766
2021-02-25,70.57566833496094
2021-02-26,69.6295166015625
2021-03-01,70.72459411621094
2021-03-02,70.71583557128906
2021-03-03,68.6530532836914
2021-03-04,68.20289611816406
2021-03-05,71.19512176513672
2021-03-08,71.1598129272461
2021-03-09,72.07777404785156
2021-03-10,72.10424041748047
2021-03-11,71.34518432617188
2021-03-12,72.46614074707031
2021-03-15,73.03986358642578
2021-03-16,73.01338958740234
2021-03-17,72.3249282836914
2021-03-18,71.82180786132812
2021-03-19,72.50142669677734
2021-03-22,72.59855651855469
2021-03-23,74.55804443359375
2021-03-24,75.5819091796875
2021-03-25,75.93498229980469
2021-03-26,75.72314453125
2021-03-29,76.74702453613281
2021-03-30,76.16446685791016
2021-03-31,76.42927551269531
2021-04-01,76.32335662841797
2021-04-05,77.3119125366211
2021-04-06,77.39137268066406
2021-04-07,77.32073974609375
2021-04-08,77.00300598144531
2021-04-09,76.0673828125
2021-04-12,76.27039337158203
2021-04-13,77.17952728271484
2021-04-14,77.81503295898438
2021-04-15,78.3711166381836
2021-04-16,79.16551208496094
2021-04-19,78.85657501220703
2021-04-20,79.95108032226562
2021-04-21,79.02428436279297
2021-04-22,77.86800384521484
2021-04-23,77.82384490966797
2021-04-26,77.4708023071289
2021-04-27,76.80880737304688
2021-04-28,75.42304229736328
2021-04-29,75.10529327392578
2021-04-30,76.1026840209961
2021-05-03,76.27921295166016
2021-05-04,76.01441955566406
2021-05-05,73.78130340576172
2021-05-06,74.43446350097656
2021-05-07,74.2049789428711
2021-05-10,75.42304229736328
2021-05-11,74.16082763671875
2021-05-12,72.97809600830078
2021-05-13,74.76985931396484
2021-05-14,75.13175964355469
2021-05-17,74.19613647460938
2021-05-18,74.38150024414062
2021-05-19,74.01078796386719
2021-05-20,74.46417999267578
2021-05-21,74.75757598876953
2021-05-24,74.05525207519531
2021-05-25,73.19288635253906
2021-05-26,72.45500183105469
2021-05-27,72.14385986328125
2021-05-28,72.1794204711914
2021-06-01,71.04146575927734
2021-06-02,71.77934265136719
2021-06-03,73.07731628417969
2021-06-04,72.9350814819336
2021-06-07,72.99729919433594
2021-06-08,72.14385986328125
2021-06-09,73.3973617553711
2021-06-10,73.89519500732422
2021-06-11,73.61962127685547
2021-06-14,73.38847351074219
2021-06-15,74.47306060791016
2021-06-16,72.87284851074219
2021-06-17,73.51293182373047
2021-06-18,71.05036163330078
2021-06-21,71.73489379882812
2021-06-22,71.31707000732422
2021-06-23,70.00130462646484
2021-06-24,70.48138427734375
2021-06-25,71.3792953491211
2021-06-28,72.41944122314453
2021-06-29,71.23705291748047
2021-06-30,71.33482360839844
2021-07-01,70.99701690673828
2021-07-02,71.74378204345703
2021-07-06,72.04605102539062
2021-07-07,73.52182006835938
2021-07-08,73.44182586669922
2021-07-09,73.45958709716797
2021-07-12,73.3440170288086
2021-07-13,73.72630310058594
2021-07-14,74.71311950683594
2021-07-15,76.55337524414062
2021-07-16,77.66465759277344
2021-07-19,76.6600570678711
2021-07-20,76.40225219726562
2021-07-21,74.48196411132812
2021-07-22,75.39765167236328
2021-07-23,76.65118408203125
2021-07-26,76.29556274414062
2021-07-27,77.87802124023438
2021-07-28,76.79341888427734
2021-07-29,76.80229949951172
2021-07-30,76.69561004638672
2021-08-02,77.61131286621094
2021-08-03,78.05582427978516
2021-08-04,78.384765625
2021-08-05,79.1493148803711
2021-08-06,79.08708190917969
2021-08-09,79.07817840576172
2021-08-10,79.051513671875
2021-08-11,79.94052124023438
2021-08-12,79.65605163574219
2021-08-13,80.40283203125
2021-08-16,80.73177337646484
2021-08-17,80.75843048095703
2021-08-18,80.20723724365234
2021-08-19,81.06070709228516
2021-08-20,81.88748931884766
2021-08-23,81.00736236572266
2021-08-24,80.79399108886719
2021-08-25,80.32281494140625
2021-08-26,80.26946258544922
2021-08-27,80.17168426513672
2021-08-30,80.94513702392578
2021-08-31,80.66064453125
2021-09-01,81.48744201660156
2021-09-02,82.34088897705078
2021-09-03,81.78081512451172
2021-09-07,79.77163696289062
2021-09-08,81.69190979003906
2021-09-09,79.84274291992188
2021-09-10,78.52698516845703
2021-09-13,78.54476928710938
2021-09-14,77.31793975830078
2021-09-15,76.37167358398438
2021-09-16,75.96883392333984
2021-09-17,74.57228088378906
2021-09-20,74.63494873046875
2021-09-21,74.78712463378906
2021-09-22,74.2589340209961
2021-09-23,73.8471450805664
2021-09-24,74.00829315185547
2021-09-27,72.96087646484375
2021-09-28,72.575927734375
2021-09-29,73.53380584716797
2021-09-30,73.1936264038086
2021-10-01,73.26525115966797
2021-10-04,76.02255249023438
2021-10-05,75.816650390625
2021-10-06,77.22215270996094
2021-10-07,77.06996154785156
2021-10-08,76.46121215820312
2021-10-11,75.49437713623047
2021-10-12,76.55073547363281
2021-10-13,77.2042465209961
2021-10-14,78.50233459472656
2021-10-15,77.35643005371094
2021-10-18,76.46121215820312
2021-10-19,77.13262939453125
2021-10-20,77.2579574584961
2021-10-21,77.06996154785156
2021-10-22,77.43701934814453
2021-10-25,76.99835205078125
2021-10-26,77.01624298095703
2021-10-27,76.6133804321289
2021-10-28,76.68500518798828
2021-10-29,76.00464630126953
2021-11-01,75.870361328125
2021-11-02,75.69131469726562
2021-11-03,75.66445922851562
2021-11-04,75.03778839111328
2021-11-05,75.56597900390625
2021-11-08,73.96351623535156
2021-11-09,74.5901870727539
2021-11-10,74.96617126464844
2021-11-11,73.86505889892578
2021-11-12,73.36373138427734
2021-11-15,74.7513198852539
2021-11-16,74.63494873046875
2021-11-17,74.99303436279297
2021-11-18,74.49170684814453
2021-11-19,75.0736083984375
2021-11-22,75.80769348144531
2021-11-23,76.27320861816406
2021-11-24,76.03150177001953
2021-11-26,75.84349822998047
2021-11-29,76.33588409423828
2021-11-30,73.65019226074219
2021-12-01,73.7665786743164
2021-12-02,74.3753433227539
2021-12-03,76.36273193359375
2021-12-06,77.11470031738281
2021-12-07,78.15318298339844
2021-12-08,78.19793701171875
2021-12-09,78.35906982421875
2021-12-10,78.67240905761719
2021-12-13,79.9078140258789
2021-12-14,79.9078140258789
2021-12-15,81.3491439819336
2021-12-16,81.9286117553711
2021-12-17,80.56778717041016
2021-12-20,80.81111145019531
2021-12-21,80.17125701904297
2021-12-22,80.52272033691406
2021-12-23,80.60385131835938
2021-12-27,80.40557861328125
2021-12-28,81.16258239746094
2021-12-29,81.65824127197266
2021-12-30,82.1358871459961
2021-12-31,81.99169158935547
2022-01-03,80.324462890625
2022-01-04,79.65757751464844
2022-01-05,80.41459655761719
2022-01-06,80.1171875
2022-01-07,80.80211639404297
2022-01-10,80.19829559326172
2022-01-11,78.07144927978516
2022-01-12,78.84648895263672
2022-01-13,79.36919403076172
2022-01-14,78.74736022949219
2022-01-18,78.22466278076172
2022-01-19,78.28772735595703
2022-01-20,78.10750579833984
2022-01-21,78.50402069091797
2022-01-24,77.63887023925781
2022-01-25,77.11618041992188
2022-01-26,76.28707122802734
2022-01-27,77.26937866210938
2022-01-28,78.59414672851562
2022-01-31,80.64889526367188
2022-02-01,79.27906799316406
2022-02-02,79.91893005371094
2022-02-03,79.36919403076172
2022-02-04,79.07178497314453
2022-02-07,79.74768829345703
2022-02-08,79.08979797363281
2022-02-09,78.72933197021484
2022-02-10,76.32311248779297
2022-02-11,75.8094253540039
2022-02-14,74.088134765625
2022-02-15,74.05205535888672
2022-02-16,73.58345794677734
2022-02-17,74.15120697021484
2022-02-18,74.63785552978516
2022-02-22,74.26834869384766
2022-02-23,71.82609558105469
2022-02-24,71.8441162109375
2022-02-25,73.72764587402344
2022-02-28,73.71863555908203
2022-03-01,72.49298858642578
2022-03-02,73.35416412353516
2022-03-03,75.82504272460938
2022-03-04,78.06880950927734
2022-03-07,78.7228775024414
2022-03-08,77.2966537475586
2022-03-09,76.47908782958984
2022-03-10,76.6335220336914
2022-03-11,76.13389587402344
2022-03-14,75.59793853759766
2022-03-15,76.46092224121094
2022-03-16,76.333740234375
2022-03-17,76.54267120361328
2022-03-18,75.7886962890625
2022-03-21,76.77886199951172
2022-03-22,76.48817443847656
2022-03-23,76.92420959472656
2022-03-24,77.596435546875
2022-03-25,78.7228775024414
2022-03-28,79.0589828491211
2022-03-29,79.74028778076172
2022-03-30,80.52151489257812
2022-03-31,80.11273193359375
2022-04-01,81.61160278320312
2022-04-04,80.95756530761719
2022-04-05,81.8387222290039
2022-04-06,83.80088806152344
2022-04-07,83.70095825195312
2022-04-08,84.05523681640625
2022-04-11,83.37391662597656
2022-04-12,84.33684539794922
2022-04-13,84.03707122802734
2022-04-14,84.11882781982422
2022-04-18,83.27400207519531
2022-04-19,84.02799987792969
2022-04-20,84.7183837890625
2022-04-21,84.5730209350586
2022-04-22,83.57378387451172
2022-04-25,82.3837661743164
2022-04-26,81.50261688232422
2022-04-27,81.31184387207031
2022-04-28,81.93864440917969
2022-04-29,79.39509582519531
2022-05-02,78.28683471679688
2022-05-03,78.7773666381836
2022-05-04,80.45793151855469
2022-05-05,81.59344482421875
2022-05-06,82.12033081054688
2022-05-09,82.24750518798828
2022-05-10,80.96664428710938
2022-05-11,81.11199188232422
2022-05-12,80.77587890625
