,O
2021-06-03,57.23141098022461
2021-06-04,57.41896057128906
2021-06-07,57.36188507080078
2021-06-08,57.45158004760742
2021-06-09,57.859256744384766
2021-06-10,57.95711135864258
2021-06-11,57.3863639831543
2021-06-14,57.565731048583984
2021-06-15,56.75849533081055
2021-06-16,55.81266403198242
2021-06-17,55.63329315185547
2021-06-18,54.49992370605469
2021-06-21,55.49466323852539
2021-06-22,55.02174758911133
2021-06-23,54.97282409667969
2021-06-24,54.630367279052734
2021-06-25,55.55173873901367
2021-06-28,55.307159423828125
2021-06-29,55.40498352050781
2021-06-30,54.60804748535156
2021-07-01,54.86168670654297
2021-07-02,55.21352005004883
2021-07-06,55.84354782104492
2021-07-07,55.794464111328125
2021-07-08,55.557167053222656
2021-07-09,56.3508415222168
2021-07-12,56.70265579223633
2021-07-13,56.015377044677734
2021-07-14,56.34266662597656
2021-07-15,56.68630599975586
2021-07-16,56.91541290283203
2021-07-19,56.211753845214844
2021-07-20,57.47998809814453
2021-07-21,57.42272186279297
2021-07-22,57.2017936706543
2021-07-23,57.66816329956055
2021-07-26,57.815452575683594
2021-07-27,58.12639617919922
2021-07-28,57.54545211791992
2021-07-29,57.45545196533203
2021-07-30,57.7066764831543
2021-08-02,57.411094665527344
2021-08-03,57.8051872253418
2021-08-04,57.591732025146484
2021-08-05,58.11716079711914
2021-08-06,57.97758102416992
2021-08-09,57.97758102416992
2021-08-10,57.54246520996094
2021-08-11,58.21567153930664
2021-08-12,58.232093811035156
2021-08-13,59.069488525390625
2021-08-16,59.53744125366211
2021-08-17,59.36503601074219
2021-08-18,58.872467041015625
2021-08-19,58.732872009277344
2021-08-20,59.03663635253906
2021-08-23,58.404510498046875
2021-08-24,58.158206939697266
2021-08-25,58.232093811035156
2021-08-26,58.27313995361328
2021-08-27,58.741119384765625
2021-08-30,59.15980529785156
2021-08-31,59.485958099365234
2021-09-01,59.64246368408203
2021-09-02,59.8648567199707
2021-09-03,59.5518913269043
2021-09-07,58.6540641784668
2021-09-08,59.057655334472656
2021-09-09,57.38562774658203
2021-09-10,55.94414138793945
2021-09-13,56.44660186767578
2021-09-14,56.18304443359375
2021-09-15,56.388954162597656
2021-09-16,56.331298828125
2021-09-17,55.74647903442383
2021-09-20,55.68880844116211
2021-09-21,55.39228820800781
2021-09-22,55.8123893737793
2021-09-23,55.8288459777832
2021-09-24,54.741607666015625
2021-09-27,54.099124908447266
2021-09-28,53.53902053833008
2021-09-29,54.40387725830078
2021-09-30,53.61527633666992
2021-10-01,54.43363952636719
2021-10-04,54.97093963623047
2021-10-05,54.76429748535156
2021-10-06,56.00424575805664
2021-10-07,56.06209945678711
2021-10-08,55.54960250854492
2021-10-11,56.012508392333984
2021-10-12,56.70686340332031
2021-10-13,56.839141845703125
2021-10-14,57.5500373840332
2021-10-15,57.58311080932617
2021-10-18,58.15347671508789
2021-10-19,57.897216796875
2021-10-20,58.98838424682617
2021-10-21,58.8313102722168
2021-10-22,59.310768127441406
2021-10-25,61.06324768066406
2021-10-26,61.253360748291016
2021-10-27,60.60858154296875
2021-10-28,60.468040466308594
2021-10-29,59.0462532043457
2021-11-01,58.76924133300781
2021-11-02,59.706424713134766
2021-11-03,59.946956634521484
2021-11-04,59.11757278442383
2021-11-05,59.52394104003906
2021-11-08,59.27516555786133
2021-11-09,58.85215759277344
2021-11-10,59.00145721435547
2021-11-11,60.06304931640625
2021-11-12,60.328453063964844
2021-11-15,60.88949203491211
2021-11-16,61.120601654052734
2021-11-17,61.59990310668945
2021-11-18,60.80391311645508
2021-11-19,60.69264221191406
2021-11-22,60.50434494018555
2021-11-23,59.82817077636719
2021-11-24,60.4615364074707
2021-11-26,59.46013259887695
2021-11-29,59.74258804321289
2021-11-30,58.33907699584961
2021-12-01,56.62119674682617
2021-12-02,57.9954948425293
2021-12-03,57.763580322265625
2021-12-06,58.47652816772461
2021-12-07,58.7427864074707
2021-12-08,59.137908935546875
2021-12-09,57.85808563232422
2021-12-10,57.497310638427734
2021-12-13,58.545230865478516
2021-12-14,57.79794692993164
2021-12-15,57.73782730102539
2021-12-16,58.12434387207031
2021-12-17,58.21881866455078
2021-12-20,57.77218246459961
2021-12-21,59.034812927246094
2021-12-22,59.38698196411133
2021-12-23,59.45570755004883
2021-12-27,60.933067321777344
2021-12-28,61.32820129394531
2021-12-29,61.75766372680664
2021-12-30,61.7662467956543
2021-12-31,61.70332717895508
2022-01-03,61.36717987060547
2022-01-04,62.27218246459961
2022-01-05,61.263763427734375
2022-01-06,61.54818344116211
2022-01-07,61.54818344116211
2022-01-10,61.73781204223633
2022-01-11,61.44476318359375
2022-01-12,61.944671630859375
2022-01-13,61.798118591308594
2022-01-14,61.62577438354492
2022-01-18,60.100181579589844
2022-01-19,59.100372314453125
2022-01-20,58.023014068603516
2022-01-21,58.54015350341797
2022-01-24,58.96250534057617
2022-01-25,59.40205001831055
2022-01-26,58.548770904541016
2022-01-27,58.40226364135742
2022-01-28,59.8933219909668
2022-01-31,60.03779602050781
2022-02-01,59.79556655883789
2022-02-02,60.3751106262207
2022-02-03,59.397701263427734
2022-02-04,58.982521057128906
2022-02-07,58.85276794433594
2022-02-08,58.42894744873047
2022-02-09,59.30256271362305
2022-02-10,58.160789489746094
2022-02-11,58.37702560424805
2022-02-14,57.858062744140625
2022-02-15,57.99645233154297
2022-02-16,58.33378219604492
2022-02-17,58.0570068359375
2022-02-18,57.63315963745117
2022-02-22,57.122825622558594
2022-02-23,56.43949508666992
2022-02-24,56.86333084106445
2022-02-25,58.2991943359375
2022-02-28,57.37633514404297
2022-03-01,57.141937255859375
2022-03-02,57.38502883911133
2022-03-03,57.83646774291992
2022-03-04,58.01008224487305
2022-03-07,56.1435546875
2022-03-08,56.343231201171875
2022-03-09,56.577640533447266
2022-03-10,56.27377700805664
2022-03-11,56.73390197753906
2022-03-14,56.325862884521484
2022-03-15,56.53423309326172
2022-03-16,56.950950622558594
2022-03-17,57.723602294921875
2022-03-18,58.062171936035156
2022-03-21,57.801734924316406
2022-03-22,58.55704116821289
2022-03-23,58.07955551147461
2022-03-24,57.975364685058594
2022-03-25,58.991111755371094
2022-03-28,59.659603118896484
2022-03-29,61.3090934753418
2022-03-30,61.013916015625
2022-03-31,60.37529754638672
2022-04-01,61.769248962402344
2022-04-04,61.48175811767578
2022-04-05,61.568851470947266
2022-04-06,62.53591537475586
2022-04-07,62.39653396606445
2022-04-08,62.86698913574219
2022-04-11,62.30940628051758
2022-04-12,62.34424591064453
2022-04-13,62.89311218261719
2022-04-14,63.2590446472168
2022-04-18,63.81661605834961
2022-04-19,64.57454681396484
2022-04-20,65.28024291992188
2022-04-21,64.9579086303711
2022-04-22,64.06928253173828
2022-04-25,63.38100051879883
2022-04-26,62.666595458984375
2022-04-27,62.4313850402832
2022-04-28,63.34613800048828
2022-04-29,60.63357162475586
2022-05-02,58.902652740478516
2022-05-03,59.15617370605469
2022-05-04,59.951683044433594
2022-05-05,58.657894134521484
2022-05-06,57.80119705200195
2022-05-09,56.43745422363281
2022-05-10,55.51082992553711
2022-05-11,55.77309036254883
2022-05-12,57.16303634643555
2022-05-13,58.92890167236328
2022-05-16,59.49711227416992
2022-05-17,59.97791290283203
2022-05-18,59.06001281738281
2022-05-19,58.70160675048828
2022-05-20,59.43590545654297
2022-05-23,58.76279067993164
2022-05-24,59.82929992675781
2022-05-25,60.4761962890625
2022-05-26,59.50584030151367
2022-05-27,60.62480926513672
2022-05-31,59.850135803222656
2022-06-01,59.727317810058594
2022-06-02,60.043148040771484
2022-06-03,59.09566116333008
2022-06-06,58.76228332519531
2022-06-07,59.709774017333984
2022-06-08,58.876338958740234
2022-06-09,58.14815902709961
2022-06-10,57.867427825927734
2022-06-13,55.45481491088867
2022-06-14,55.08634567260742
2022-06-15,56.84974670410156
2022-06-16,56.34967803955078
2022-06-17,56.91114807128906
2022-06-21,57.43754196166992
2022-06-22,58.24467086791992
2022-06-23,59.648345947265625
2022-06-24,60.70113754272461
2022-06-27,60.920467376708984
2022-06-28,60.64849090576172
2022-06-29,60.85029602050781
2022-06-30,60.100135803222656
2022-07-01,61.76419448852539
2022-07-05,61.006996154785156
2022-07-06,61.1919059753418
2022-07-07,60.5667610168457
2022-07-08,60.73405838012695
2022-07-11,61.244720458984375
2022-07-12,61.06864929199219
2022-07-13,59.91523742675781
2022-07-14,60.26742172241211
2022-07-15,61.90507125854492
2022-07-18,61.16548156738281
2022-07-19,61.702552795410156
2022-07-20,61.85224533081055
2022-07-21,62.14280319213867
2022-07-22,62.82075881958008
2022-07-25,63.04966735839844
2022-07-26,63.77164077758789
2022-07-27,63.2785758972168
2022-07-28,64.74894714355469
2022-07-29,65.3655776977539
2022-08-01,65.08290100097656
2022-08-02,64.31431579589844
2022-08-03,63.60757064819336
2022-08-04,64.02277374267578
2022-08-05,64.27896118164062
2022-08-08,64.72071075439453
2022-08-09,64.97689819335938
2022-08-10,65.48927307128906
2022-08-11,65.25074768066406
2022-08-12,65.9663314819336
2022-08-15,66.03700256347656
2022-08-16,65.10939025878906
2022-08-17,65.00338745117188
2022-08-18,64.48217010498047
2022-08-19,64.41148376464844
2022-08-22,63.42203140258789
2022-08-23,62.379581451416016
2022-08-24,62.40608596801758
2022-08-25,62.74177169799805
2022-08-26,61.76116180419922
2022-08-29,61.831844329833984
2022-08-30,60.93074417114258
2022-08-31,60.53886032104492
2022-09-01,60.6895637512207
2022-09-02,60.015743255615234
2022-09-06,60.06892013549805
2022-09-07,60.52996826171875
2022-09-08,58.836524963378906
2022-09-09,59.217777252197266
2022-09-12,59.935935974121094
2022-09-13,58.43754577636719
2022-09-14,57.99421691894531
2022-09-15,56.23870086669922
2022-09-16,57.0189323425293
2022-09-19,56.71749496459961
2022-09-20,55.93724822998047
2022-09-21,55.449615478515625
2022-09-22,55.41413879394531
2022-09-23,54.802371978759766
2022-09-26,53.99554443359375
2022-09-27,52.745418548583984
2022-09-28,53.525630950927734
2022-09-29,51.37999725341797
2022-09-30,51.82343673706055
2022-10-03,52.73168182373047
2022-10-04,53.6666374206543
2022-10-05,52.998809814453125
2022-10-06,52.10837173461914
2022-10-07,51.67205810546875
2022-10-10,51.066551208496094
2022-10-11,51.69877243041992
2022-10-12,51.22683334350586
2022-10-13,51.24464416503906
2022-10-14,49.454872131347656
2022-10-17,51.19123077392578
2022-10-18,52.20631790161133
2022-10-19,51.49396896362305
2022-10-20,51.17341613769531
2022-10-21,51.315887451171875
2022-10-24,52.54469299316406
2022-10-25,53.862545013427734
2022-10-26,53.960479736328125
2022-10-27,54.44131088256836
2022-10-28,55.48312759399414
2022-10-31,55.66908264160156
2022-11-01,55.615440368652344
2022-11-02,54.59628677368164
2022-11-03,55.096927642822266
2022-11-04,56.33062744140625
2022-11-07,56.43791198730469
2022-11-08,56.62565612792969
2022-11-09,56.545196533203125
2022-11-10,58.44047546386719
2022-11-11,58.09181594848633
2022-11-14,57.28721618652344
2022-11-15,57.87724304199219
2022-11-16,57.072654724121094
2022-11-17,57.58224105834961
2022-11-18,57.84148406982422
2022-11-21,58.377899169921875
2022-11-22,58.377899169921875
2022-11-23,57.68056106567383
2022-11-25,57.9755859375
2022-11-28,55.19526290893555
2022-11-29,55.69588851928711
2022-11-30,56.60962677001953
2022-12-01,56.37625503540039
2022-12-02,56.45704650878906
2022-12-05,55.86464309692383
2022-12-06,56.286502838134766
2022-12-07,57.058406829833984
2022-12-08,57.49821090698242
2022-12-09,57.8482666015625
2022-12-12,58.04574966430664
2022-12-13,58.306026458740234
2022-12-14,58.03676223754883
2022-12-15,58.01880645751953
2022-12-16,56.97762680053711
2022-12-19,57.03147888183594
2022-12-20,56.64552688598633
2022-12-21,57.65978240966797
2022-12-22,56.9506950378418
2022-12-23,57.81237030029297
2022-12-27,57.54309844970703
2022-12-28,56.753238677978516
2022-12-29,57.47128677368164
2022-12-30,57.15501022338867
2023-01-03,57.4884147644043
2023-01-04,58.21829605102539
2023-01-05,57.11896896362305
2023-01-06,57.74071502685547
2023-01-09,58.299373626708984
2023-01-10,57.794769287109375
2023-01-11,59.47077560424805
2023-01-12,59.96635055541992
2023-01-13,59.64197540283203
2023-01-17,60.27272415161133
2023-01-18,59.506813049316406
2023-01-19,58.849029541015625
2023-01-20,59.813175201416016
2023-01-23,60.30875778198242
2023-01-24,60.46195983886719
2023-01-25,60.65116882324219
2023-01-26,61.2458610534668
2023-01-27,61.54323959350586
2023-01-30,61.065673828125
2023-01-31,61.34511947631836
2023-02-01,61.4084358215332
2023-02-02,61.372257232666016
2023-02-03,61.128055572509766
2023-02-06,61.254676818847656
2023-02-07,60.929115295410156
2023-02-08,60.79343795776367
2023-02-09,59.89809036254883
2023-02-10,60.458824157714844
2023-02-13,60.730140686035156
2023-02-14,59.42782211303711
2023-02-15,60.05183792114258
2023-02-16,59.97043991088867
2023-02-17,59.798622131347656
2023-02-21,58.984657287597656
2023-02-22,59.25596618652344
2023-02-23,59.76243591308594
2023-02-24,58.76759719848633
2023-02-27,58.568626403808594
2023-02-28,58.0647087097168
2023-03-01,57.67428207397461
2023-03-02,58.19181823730469
2023-03-03,58.55501937866211
2023-03-06,58.38249588012695
2023-03-07,58.01931381225586
2023-03-08,58.60040283203125
2023-03-09,57.60164260864258
2023-03-10,55.731224060058594
2023-03-13,57.01145553588867
2023-03-14,57.401893615722656
2023-03-15,57.256614685058594
2023-03-16,56.68458938598633
2023-03-17,55.731224060058594
2023-03-20,56.266937255859375
2023-03-21,55.631343841552734
2023-03-22,53.933441162109375
2023-03-23,53.8154182434082
2023-03-24,55.422515869140625
2023-03-27,55.12288284301758
2023-03-28,55.440673828125
2023-03-29,56.33049011230469
2023-03-30,56.84803009033203
2023-03-31,57.72780227661133
2023-04-03,57.31754684448242
2023-04-04,57.29019546508789
2023-04-05,57.17167282104492
2023-04-06,57.04404830932617
2023-04-10,57.11697769165039
2023-04-11,56.61555099487305
2023-04-12,56.45145034790039
2023-04-13,56.095890045166016
2023-04-14,55.40300750732422
2023-04-17,56.12323760986328
2023-04-18,55.71297836303711
2023-04-19,56.1961784362793
2023-04-20,56.4605598449707
2023-04-21,56.825233459472656
2023-04-24,56.60643768310547
2023-04-25,56.560848236083984
2023-04-26,55.89532470703125
2023-04-27,56.78876495361328
2023-04-28,57.52568817138672
2023-05-01,56.976436614990234
2023-05-02,56.19831466674805
2023-05-03,55.8138427734375
2023-05-04,56.68349075317383
2023-05-05,57.62638854980469
2023-05-08,57.452457427978516
2023-05-09,56.9581298828125
2023-05-10,57.09543991088867
2023-05-11,56.57365036010742
2023-05-12,56.7841911315918
2023-05-15,56.70180892944336
2023-05-16,55.19134521484375
2023-05-17,55.52090072631836
2023-05-18,54.98994827270508
2023-05-19,54.89840316772461
2023-05-22,55.23711395263672
2023-05-23,55.01740646362305
2023-05-24,54.09282684326172
2023-05-25,53.4977912902832
2023-05-26,53.699195861816406
2023-05-30,53.93720626831055
2023-05-31,54.64974594116211
2023-06-01,54.46586608886719
2023-06-02,54.888790130615234
2023-06-05,55.155426025390625
2023-06-06,55.17380142211914
2023-06-07,56.08403015136719
2023-06-08,55.955299377441406
2023-06-09,56.001277923583984
2023-06-12,56.056453704833984
2023-06-13,56.25871276855469
2023-06-14,56.24951934814453
2023-06-15,56.29548645019531
2023-06-16,56.442596435546875
2023-06-20,55.468021392822266
2023-06-21,54.8060417175293
2023-06-22,54.67732620239258
2023-06-23,54.02455139160156
2023-06-26,55.11863708496094
2023-06-27,55.339298248291016
2023-06-28,55.30252456665039
2023-06-29,55.36688995361328
2023-06-30,55.20622634887695
2023-07-03,55.58479690551758
2023-07-05,55.98183059692383
2023-07-06,55.30778884887695
2023-07-07,55.00309371948242
2023-07-10,54.77225112915039
2023-07-11,55.861793518066406
2023-07-12,55.686370849609375
2023-07-13,56.27728271484375
2023-07-14,56.157264709472656
2023-07-17,56.591224670410156
2023-07-18,56.31422424316406
2023-07-19,56.99748992919922
2023-07-20,57.81926345825195
2023-07-21,57.939292907714844
2023-07-24,58.51177215576172
2023-07-25,58.25323486328125
2023-07-26,58.862640380859375
2023-07-27,57.4222297668457
2023-07-28,56.7574348449707
2023-07-31,56.53119659423828
2023-08-01,56.35502624511719
2023-08-02,55.97488021850586
2023-08-03,54.556270599365234
2023-08-04,54.908599853515625
2023-08-07,55.73380661010742
2023-08-08,54.704612731933594
2023-08-09,55.17747497558594
2023-08-10,54.50990295410156
2023-08-11,54.3522834777832
2023-08-14,53.72178268432617
2023-08-15,53.24892044067383
2023-08-16,52.729679107666016
2023-08-17,52.738948822021484
2023-08-18,52.757503509521484
2023-08-21,52.13627624511719
2023-08-22,52.219722747802734
2023-08-23,52.95221710205078
2023-08-24,52.25680923461914
2023-08-25,51.92302703857422
2023-08-28,52.35880661010742
2023-08-29,52.35880661010742
2023-08-30,52.44225311279297
2023-08-31,52.19636535644531
2023-09-01,52.34539031982422
2023-09-05,51.460540771484375
2023-09-06,51.218379974365234
2023-09-07,51.30220413208008
2023-09-08,51.52574157714844
2023-09-11,51.38602828979492
2023-09-12,51.36740493774414
2023-09-13,51.283573150634766
2023-09-14,51.339454650878906
2023-09-15,50.38942337036133
2023-09-18,50.04479217529297
2023-09-19,50.29627990722656
2023-09-20,50.109989166259766
2023-09-21,48.48933792114258
2023-09-22,48.02363204956055
2023-09-25,47.67900848388672
2023-09-26,46.81279373168945
2023-09-27,46.25395584106445
2023-09-28,46.21669006347656
2023-09-29,46.75596618652344
2023-10-02,45.86653518676758
2023-10-03,45.772911071777344
2023-10-04,46.40955352783203
2023-10-05,46.86831283569336
2023-10-06,46.915130615234375
2023-10-09,47.32706832885742
2023-10-10,46.999393463134766
2023-10-11,47.701568603515625
2023-10-12,47.07427978515625
2023-10-13,47.36452865600586
2023-10-16,47.504966735839844
2023-10-17,47.72029495239258
2023-10-18,46.72787857055664
2023-10-19,46.26911544799805
2023-10-20,46.20358657836914
2023-10-23,45.88525390625
2023-10-24,46.43764114379883
2023-10-25,46.1380500793457
2023-10-26,46.61552429199219
2023-10-27,45.87589645385742
2023-10-30,43.27314376831055
2023-10-31,44.60624694824219
2023-11-01,45.180538177490234
2023-11-02,47.10110855102539
2023-11-03,47.87309646606445
2023-11-06,47.50592803955078
2023-11-07,47.731876373291016
2023-11-08,48.202613830566406
2023-11-09,47.23291015625
2023-11-10,47.12934875488281
2023-11-13,46.97871780395508
2023-11-14,49.08758544921875
2023-11-15,49.39826965332031
2023-11-16,49.981956481933594
2023-11-17,49.81250762939453
2023-11-20,50.10435485839844
2023-11-21,50.415035247802734
2023-11-22,50.18909454345703
2023-11-24,50.75395965576172
2023-11-27,50.96108627319336
2023-11-28,50.65980911254883
2023-11-29,50.528011322021484
2023-11-30,51.04450607299805
2023-12-01,51.64992904663086
2023-12-04,52.5296745300293
2023-12-05,51.952632904052734
2023-12-06,51.753990173339844
2023-12-07,51.73505783081055
2023-12-08,50.94990921020508
2023-12-11,51.45127487182617
2023-12-12,51.536415100097656
2023-12-13,53.56078338623047
2023-12-14,54.69594955444336
2023-12-15,54.19458770751953
2023-12-18,53.45673370361328
2023-12-19,54.033775329589844
2023-12-20,53.63646697998047
2023-12-21,53.88241195678711
2023-12-22,53.816192626953125
2023-12-26,54.58243179321289
2023-12-27,54.8662223815918
2023-12-28,55.414894104003906
2023-12-29,54.556907653808594
2024-01-02,55.64957046508789
2024-01-03,54.85145568847656
2024-01-04,54.813446044921875
2024-01-05,55.03197479248047
2024-01-08,56.51419448852539
2024-01-09,56.33367156982422
2024-01-10,56.16264724731445
2024-01-11,56.314666748046875
2024-01-12,55.96311569213867
2024-01-16,55.4310417175293
2024-01-17,54.35737609863281
2024-01-18,53.32173156738281
2024-01-19,53.701786041259766
2024-01-22,52.80865478515625
2024-01-23,53.198219299316406
2024-01-24,52.248077392578125
2024-01-25,52.656639099121094
2024-01-26,52.22907638549805
2024-01-29,52.18156051635742
2024-01-30,52.42860794067383
2024-01-31,51.9198112487793
2024-02-01,52.74075698852539
2024-02-02,51.72889709472656
2024-02-05,50.25883865356445
2024-02-06,51.308876037597656
2024-02-07,50.936588287353516
2024-02-08,50.745670318603516
2024-02-09,50.36383819580078
2024-02-12,50.277923583984375
2024-02-13,49.180152893066406
2024-02-14,49.05605697631836
2024-02-15,49.657447814941406
2024-02-16,49.953369140625
2024-02-20,50.08701705932617
2024-02-21,50.29701614379883
2024-02-22,50.421112060546875
2024-02-23,50.53566360473633
2024-02-26,50.106101989746094
2024-02-27,49.93428039550781
2024-02-28,49.657447814941406
2024-02-29,49.99032974243164
2024-03-01,50.11503982543945
2024-03-04,50.5659294128418
2024-03-05,50.12464141845703
2024-03-06,50.03829574584961
2024-03-07,50.11503982543945
2024-03-08,50.75778579711914
2024-03-11,50.93046569824219
2024-03-12,50.72901153564453
2024-03-13,50.153411865234375
2024-03-14,49.55863571166992
2024-03-15,50.06707763671875
2024-03-18,50.08625411987305
2024-03-19,49.980735778808594
2024-03-20,50.306907653808594
2024-03-21,50.35487747192383
2024-03-22,49.961551666259766
2024-03-25,50.04788589477539
2024-03-26,50.46039962768555
2024-03-27,51.58280944824219
2024-03-28,52.14863967895508
2024-04-01,51.53171920776367
2024-04-02,50.9630012512207
2024-04-03,50.866607666015625
2024-04-04,50.72201919555664
2024-04-05,51.09794998168945
2024-04-08,51.705230712890625
2024-04-09,52.41853332519531
2024-04-10,50.259334564208984
2024-04-11,50.35572814941406
2024-04-12,50.14366149902344
2024-04-15,49.78700256347656
2024-04-16,48.96767044067383
2024-04-17,49.430355072021484
2024-04-18,50.15329360961914
2024-04-19,51.126869201660156
2024-04-22,51.406410217285156
2024-04-23,51.4642448425293
2024-04-24,51.7341423034668
2024-04-25,51.85945129394531
2024-04-26,51.77269744873047
2024-04-29,52.35106658935547
2024-04-30,51.85421371459961
2024-05-01,52.22224807739258
2024-05-02,53.18107604980469
2024-05-03,53.52005386352539
2024-05-06,53.70407485961914
2024-05-07,53.28761291503906
2024-05-08,53.064857482910156
2024-05-09,52.90989685058594
2024-05-10,53.27792739868164
2024-05-13,53.22949981689453
2024-05-14,53.142333984375
2024-05-15,53.374778747558594
2024-05-16,53.4522590637207
2024-05-17,53.39414978027344
2024-05-20,53.248870849609375
2024-05-21,53.34572982788086
2024-05-22,52.02854919433594
2024-05-23,50.66294479370117
2024-05-24,50.53702926635742
2024-05-28,49.94624710083008
2024-05-29,49.558837890625
2024-05-30,50.120574951171875
2024-05-31,51.38932418823242
2024-06-03,51.88865661621094
2024-06-04,52.978790283203125
2024-06-05,52.58945083618164
2024-06-06,52.81332015991211
2024-06-07,51.89838409423828
2024-06-10,51.30464553833008
2024-06-11,50.8471794128418
2024-06-12,51.285179138183594
2024-06-13,51.801048278808594
2024-06-14,51.94704818725586
2024-06-17,51.65504837036133
2024-06-18,51.68424606323242
2024-06-20,51.59664535522461
2024-06-21,51.732913970947266
2024-06-24,52.2098503112793
2024-06-25,51.50904083251953
2024-06-26,51.275447845458984
2024-06-27,51.03211212158203
2024-06-28,51.411712646484375
2024-07-01,51.21901321411133
2024-07-02,51.2874870300293
2024-07-03,51.30704879760742
2024-07-05,51.933101654052734
2024-07-08,52.00157165527344
2024-07-09,51.61029052734375
2024-07-10,52.41242218017578
2024-07-11,53.801475524902344
2024-07-12,54.53513717651367
2024-07-15,54.76012420654297
2024-07-16,55.141624450683594
2024-07-17,56.374168395996094
2024-07-18,56.471988677978516
2024-07-19,56.32525634765625
2024-07-22,56.305694580078125
2024-07-23,56.237220764160156
2024-07-24,56.01222610473633
2024-07-25,56.110050201416016
2024-07-26,56.80458450317383
2024-07-29,56.9415283203125
2024-07-30,57.09804153442383
2024-07-31,56.17852783203125
2024-08-01,57.00695037841797
2024-08-02,58.29429626464844
2024-08-05,58.15671920776367
2024-08-06,59.394935607910156
2024-08-07,59.23769760131836
2024-08-08,59.178741455078125
2024-08-09,59.522682189941406
2024-08-12,59.267181396484375
2024-08-13,59.267181396484375
2024-08-14,59.119773864746094
2024-08-15,58.677555084228516
2024-08-16,59.01167678833008
2024-08-19,59.80766677856445
2024-08-20,59.51286315917969
2024-08-21,59.87646484375
2024-08-22,59.453895568847656
2024-08-23,60.03369140625
2024-08-26,60.701934814453125
2024-08-27,61.07536697387695
2024-08-28,60.91813278198242
2024-08-29,60.33833312988281
2024-08-30,61.03605651855469
2024-09-03,61.46337890625
2024-09-04,61.88774108886719
2024-09-05,61.512725830078125
2024-09-06,61.581809997558594
2024-09-09,62.0357780456543
2024-09-10,61.98643112182617
2024-09-11,61.78905487060547
2024-09-12,61.591678619384766
2024-09-13,61.88774108886719
2024-09-16,61.85813522338867
2024-09-17,61.67062759399414
2024-09-18,61.37456130981445
2024-09-19,59.90409851074219
2024-09-20,60.821903228759766
2024-09-23,61.50285339355469
2024-09-24,61.739707946777344
2024-09-25,61.818660736083984
2024-09-26,61.66075897216797
2024-09-27,61.90747833251953
2024-09-30,62.58843231201172
2024-10-01,62.433834075927734
2024-10-02,61.859046936035156
2024-10-03,61.839229583740234
2024-10-04,61.452728271484375
2024-10-07,61.11578369140625
2024-10-08,60.95722579956055
2024-10-09,61.2545280456543
2024-10-10,60.91758728027344
2024-10-11,61.195068359375
2024-10-14,61.55183029174805
2024-10-15,62.79059982299805
2024-10-16,63.65278244018555
2024-10-17,63.38520812988281
2024-10-18,64.12847137451172
2024-10-21,63.21673583984375
2024-10-22,63.11763381958008
2024-10-23,63.662689208984375
2024-10-24,62.741050720214844
2024-10-25,60.75902557373047
2024-10-28,60.73920440673828
2024-10-29,59.86711120605469
2024-10-30,59.93648147583008
2024-10-31,58.836456298828125
2024-11-01,58.611488342285156
2024-11-04,59.01961898803711
2024-11-05,58.551761627197266
2024-11-06,56.74005889892578
2024-11-07,56.122886657714844
2024-11-08,57.24773406982422
2024-11-11,57.3870964050293
2024-11-12,56.75996780395508
2024-11-13,56.64051818847656
2024-11-14,55.814300537109375
2024-11-15,56.28215789794922
2024-11-18,56.5111083984375
2024-11-19,56.91923904418945
2024-11-20,56.620609283447266
2024-11-21,57.12828063964844
2024-11-22,57.18800735473633
2024-11-25,57.18800735473633
2024-11-26,57.48664093017578
2024-11-27,58.054039001464844
2024-11-29,57.625999450683594
2024-12-02,56.689998626708984
2024-12-03,56.029998779296875
2024-12-04,56.16999816894531
2024-12-05,56.060001373291016
2024-12-06,56.16999816894531
2024-12-09,56.47999954223633
2024-12-10,55.779998779296875
2024-12-11,55.31999969482422
2024-12-12,55.13999938964844
2024-12-13,55.34000015258789
2024-12-16,54.58000183105469
2024-12-17,54.52000045776367
