,TRV
2021-06-04,147.87850952148438
2021-06-07,145.80824279785156
2021-06-08,145.6048583984375
2021-06-09,143.8203582763672
2021-06-10,143.1511688232422
2021-06-11,143.5786895751953
2021-06-14,142.43551635742188
2021-06-15,143.70884704589844
2021-06-16,142.00794982910156
2021-06-17,138.36460876464844
2021-06-18,134.5446014404297
2021-06-21,138.16012573242188
2021-06-22,137.83482360839844
2021-06-23,137.46302795410156
2021-06-24,139.3870086669922
2021-06-25,141.0134735107422
2021-06-28,138.90367126464844
2021-06-29,138.96873474121094
2021-06-30,139.14535522460938
2021-07-01,141.11573791503906
2021-07-02,140.55807495117188
2021-07-06,140.19557189941406
2021-07-07,141.4503173828125
2021-07-08,138.039306640625
2021-07-09,142.50985717773438
2021-07-12,143.21624755859375
2021-07-13,142.19387817382812
2021-07-14,143.6251678466797
2021-07-15,144.60108947753906
2021-07-16,145.35391235351562
2021-07-19,140.58592224121094
2021-07-20,140.42794799804688
2021-07-21,141.12501525878906
2021-07-22,137.33291625976562
2021-07-23,137.43516540527344
2021-07-26,138.31817626953125
2021-07-27,138.838623046875
2021-07-28,136.4592742919922
2021-07-29,138.37388610839844
2021-07-30,138.4110565185547
2021-08-02,138.43894958496094
2021-08-03,139.7772979736328
2021-08-04,138.96873474121094
2021-08-05,139.95394897460938
2021-08-06,142.03590393066406
2021-08-09,142.5470428466797
2021-08-10,143.3370819091797
2021-08-11,145.1866455078125
2021-08-12,145.44686889648438
2021-08-13,145.27957153320312
2021-08-16,146.608642578125
2021-08-17,147.68679809570312
2021-08-18,147.51951599121094
2021-08-19,148.22584533691406
2021-08-20,149.48989868164062
2021-08-23,148.61624145507812
2021-08-24,149.30404663085938
2021-08-25,151.1071014404297
2021-08-26,148.6812744140625
2021-08-27,150.6516876220703
2021-08-30,148.18873596191406
2021-08-31,148.43963623046875
2021-09-01,148.0399932861328
2021-09-02,148.6812744140625
2021-09-03,147.93775939941406
2021-09-07,146.6644287109375
2021-09-08,147.53810119628906
2021-09-09,147.63157653808594
2021-09-10,146.13616943359375
2021-09-13,148.5100860595703
2021-09-14,146.1268310546875
2021-09-15,147.2764434814453
2021-09-16,146.42588806152344
2021-09-17,146.0707244873047
2021-09-20,142.6781005859375
2021-09-21,142.9678497314453
2021-09-22,144.28561401367188
2021-09-23,145.8184051513672
2021-09-24,146.22967529296875
2021-09-27,146.0707244873047
2021-09-28,143.453857421875
2021-09-29,144.75296020507812
2021-09-30,142.07058715820312
2021-10-01,142.4537811279297
2021-10-04,141.4818115234375
2021-10-05,143.55667114257812
2021-10-06,144.94921875
2021-10-07,146.95863342285156
2021-10-08,147.04275512695312
2021-10-11,146.01467895507812
2021-10-12,146.24832153320312
2021-10-13,146.16419982910156
2021-10-14,146.44459533691406
2021-10-15,145.46324157714844
2021-10-18,142.8837432861328
2021-10-19,145.22959899902344
2021-10-20,148.31382751464844
2021-10-21,149.71572875976562
2021-10-22,151.75318908691406
2021-10-25,151.0148468017578
2021-10-26,149.94004821777344
2021-10-27,149.33255004882812
2021-10-28,151.00550842285156
2021-10-29,150.36062622070312
2021-11-01,149.6409912109375
2021-11-02,148.43533325195312
2021-11-03,149.77183532714844
2021-11-04,146.2670135498047
2021-11-05,149.16433715820312
2021-11-08,148.3231658935547
2021-11-09,147.10816955566406
2021-11-10,147.87454223632812
2021-11-11,147.51007080078125
2021-11-12,147.12684631347656
2021-11-15,147.7250213623047
2021-11-16,148.5941925048828
2021-11-17,146.19224548339844
2021-11-18,145.8277587890625
2021-11-19,142.5565643310547
2021-11-22,146.61282348632812
2021-11-23,149.7811737060547
2021-11-24,148.57550048828125
2021-11-26,143.61273193359375
2021-11-29,142.4351043701172
2021-11-30,137.3414306640625
2021-12-01,135.96759033203125
2021-12-02,140.341552734375
2021-12-03,139.40692138671875
2021-12-06,141.8930206298828
2021-12-07,143.0800018310547
2021-12-08,143.6313934326172
2021-12-09,144.2799835205078
2021-12-10,144.99440002441406
2021-12-13,143.9886016845703
2021-12-14,147.32557678222656
2021-12-15,148.86720275878906
2021-12-16,152.29815673828125
2021-12-17,148.69798278808594
2021-12-20,144.31761169433594
2021-12-21,146.188232421875
2021-12-22,145.40802001953125
2021-12-23,145.37037658691406
2021-12-27,146.67698669433594
2021-12-28,147.6921844482422
2021-12-29,148.04937744140625
2021-12-30,147.40078735351562
2021-12-31,147.04360961914062
2022-01-03,146.40440368652344
2022-01-04,149.45941162109375
2022-01-05,150.18316650390625
2022-01-06,152.5895538330078
2022-01-07,156.26495361328125
2022-01-10,154.2157440185547
2022-01-11,153.36976623535156
2022-01-12,153.191162109375
2022-01-13,153.26637268066406
2022-01-14,153.41676330566406
2022-01-18,153.75515747070312
2022-01-19,150.4652099609375
2022-01-20,155.26856994628906
2022-01-21,152.85279846191406
2022-01-24,158.69956970214844
2022-01-25,158.4833526611328
2022-01-26,157.7877197265625
2022-01-27,155.71974182128906
2022-01-28,156.81016540527344
2022-01-31,156.2085418701172
2022-02-01,157.90997314453125
2022-02-02,162.35614013671875
2022-02-03,161.74513244628906
2022-02-04,161.58534240722656
2022-02-07,161.04954528808594
2022-02-08,162.1493377685547
2022-02-09,162.3655548095703
2022-02-10,162.08352661132812
2022-02-11,161.45370483398438
2022-02-14,160.52313232421875
2022-02-15,161.30335998535156
2022-02-16,161.93313598632812
2022-02-17,160.3539276123047
2022-02-18,160.39154052734375
2022-02-22,160.81451416015625
2022-02-23,159.93092346191406
2022-02-24,156.50933837890625
2022-02-25,163.03292846679688
2022-02-28,161.51956176757812
2022-03-01,157.75015258789062
2022-03-02,163.25852966308594
2022-03-03,163.18333435058594
2022-03-04,162.99530029296875
2022-03-07,159.6019287109375
2022-03-08,158.3423309326172
2022-03-09,161.93309020996094
2022-03-10,162.42445373535156
2022-03-11,164.16314697265625
2022-03-14,167.4231414794922
2022-03-15,170.2674102783203
2022-03-16,169.4169158935547
2022-03-17,171.06112670898438
2022-03-18,170.38079833984375
2022-03-21,172.48797607421875
2022-03-22,172.63917541503906
2022-03-23,171.61866760253906
2022-03-24,174.07546997070312
2022-03-25,177.4110870361328
2022-03-28,176.47561645507812
2022-03-29,173.68804931640625
2022-03-30,175.33224487304688
2022-03-31,172.66751098632812
2022-04-01,175.0487823486328
2022-04-04,171.8076629638672
2022-04-05,171.4013214111328
2022-04-06,172.52578735351562
2022-04-07,172.06275939941406
2022-04-08,174.6802215576172
2022-04-11,175.41725158691406
2022-04-12,174.75582885742188
2022-04-13,173.59356689453125
2022-04-14,174.09437561035156
2022-04-18,175.02040100097656
2022-04-19,166.45932006835938
2022-04-20,167.92396545410156
2022-04-21,166.55381774902344
2022-04-22,163.57728576660156
2022-04-25,164.83401489257812
2022-04-26,163.15203857421875
2022-04-27,163.99305725097656
2022-04-28,164.8907470703125
2022-04-29,161.64015197753906
2022-05-02,160.72357177734375
2022-05-03,162.30160522460938
2022-05-04,165.78839111328125
2022-05-05,162.53785705566406
2022-05-06,162.18824768066406
2022-05-09,162.45278930664062
2022-05-10,163.46389770507812
2022-05-11,162.88748168945312
2022-05-12,163.8229522705078
2022-05-13,163.2654266357422
2022-05-16,164.8907470703125
2022-05-17,167.62156677246094
2022-05-18,164.72064208984375
2022-05-19,159.97708129882812
2022-05-20,158.97543334960938
2022-05-23,162.6228790283203
2022-05-24,164.33322143554688
2022-05-25,164.0308380126953
2022-05-26,165.2403564453125
2022-05-27,168.03736877441406
2022-05-31,169.1807098388672
2022-06-01,166.5821533203125
2022-06-02,168.2546844482422
2022-06-03,164.59780883789062
2022-06-06,167.23416137695312
2022-06-07,168.802734375
2022-06-08,166.27980041503906
2022-06-09,162.9454345703125
2022-06-10,160.82705688476562
2022-06-13,159.316650390625
2022-06-14,157.98667907714844
2022-06-15,157.25521850585938
2022-06-16,153.3034210205078
2022-06-17,153.77841186523438
2022-06-21,154.4908447265625
2022-06-22,154.98484802246094
2022-06-23,151.7740020751953
2022-06-24,158.3761749267578
2022-06-27,159.10765075683594
2022-06-28,159.08863830566406
2022-06-29,157.502197265625
2022-06-30,160.6655731201172
2022-07-01,162.61294555664062
2022-07-05,158.83213806152344
2022-07-06,161.3970184326172
2022-07-07,161.1405487060547
2022-07-08,160.54208374023438
2022-07-11,160.08609008789062
2022-07-12,157.0082244873047
2022-07-13,155.14634704589844
2022-07-14,147.88865661621094
2022-07-15,148.36367797851562
2022-07-18,147.23321533203125
2022-07-19,150.42507934570312
2022-07-20,150.2825927734375
2022-07-21,148.9811248779297
2022-07-22,148.59165954589844
2022-07-25,151.9734649658203
2022-07-26,152.8094482421875
2022-07-27,151.0045166015625
2022-07-28,147.9456787109375
2022-07-29,150.75755310058594
2022-08-01,148.4491424560547
2022-08-02,148.8671417236328
2022-08-03,150.20654296875
2022-08-04,149.80760192871094
2022-08-05,151.0045166015625
2022-08-08,151.9734649658203
2022-08-09,154.766357421875
2022-08-10,156.7517547607422
2022-08-11,160.361572265625
2022-08-12,162.9739532470703
2022-08-15,163.5438995361328
2022-08-16,164.83583068847656
2022-08-17,165.2538299560547
2022-08-18,165.3963165283203
2022-08-19,163.99989318847656
2022-08-22,160.67503356933594
2022-08-23,159.86756896972656
2022-08-24,160.0575714111328
2022-08-25,160.5230712890625
2022-08-26,158.49017333984375
2022-08-29,157.084228515625
2022-08-30,155.2793426513672
2022-08-31,153.55043029785156
2022-09-01,155.12734985351562
2022-09-02,154.55734252929688
2022-09-06,153.77841186523438
2022-09-07,155.8113250732422
2022-09-08,157.16787719726562
2022-09-09,156.823974609375
2022-09-12,157.9513397216797
2022-09-13,154.98011779785156
2022-09-14,155.95458984375
2022-09-15,156.8335418701172
2022-09-16,155.085205078125
2022-09-19,156.95774841308594
2022-09-20,153.7667999267578
2022-09-21,150.0504150390625
2022-09-22,149.99307250976562
2022-09-23,148.5408935546875
2022-09-26,143.8787384033203
2022-09-27,144.49017333984375
2022-09-28,146.09518432617188
2022-09-29,147.77662658691406
2022-09-30,146.36270141601562
2022-10-03,150.0599822998047
2022-10-04,154.26358032226562
2022-10-05,153.37509155273438
2022-10-06,152.08535766601562
2022-10-07,149.8784637451172
2022-10-10,150.45166015625
2022-10-11,152.3433074951172
2022-10-12,152.05670166015625
2022-10-13,158.12327575683594
2022-10-14,156.01193237304688
2022-10-17,157.4449920654297
2022-10-18,159.32705688476562
2022-10-19,166.39678955078125
2022-10-20,163.2440948486328
2022-10-21,168.36485290527344
2022-10-24,171.76597595214844
2022-10-25,168.23109436035156
2022-10-26,168.52725219726562
2022-10-27,169.67373657226562
2022-10-28,173.83912658691406
2022-10-31,176.2275390625
2022-11-01,174.6225128173828
2022-11-02,174.17352294921875
2022-11-03,173.7053985595703
2022-11-04,174.8900146484375
2022-11-07,175.9122772216797
2022-11-08,176.6479034423828
2022-11-09,174.0206298828125
2022-11-10,175.11935424804688
2022-11-11,173.619384765625
2022-11-14,174.54608154296875
2022-11-15,171.4888916015625
2022-11-16,173.05572509765625
2022-11-17,174.76580810546875
2022-11-18,176.3230743408203
2022-11-21,177.26889038085938
2022-11-22,178.77838134765625
2022-11-23,179.6190948486328
2022-11-25,180.47894287109375
2022-11-28,178.00453186035156
2022-11-29,178.85482788085938
2022-11-30,181.33877563476562
2022-12-01,180.6986846923828
2022-12-02,181.08084106445312
2022-12-05,178.85482788085938
2022-12-06,180.08724975585938
2022-12-07,179.65733337402344
2022-12-08,180.23341369628906
2022-12-09,178.24595642089844
2022-12-12,179.64772033691406
2022-12-13,179.59014892578125
2022-12-14,179.1964874267578
2022-12-15,176.24893188476562
2022-12-16,175.50965881347656
2022-12-19,176.19129943847656
2022-12-20,178.38035583496094
2022-12-21,181.86561584472656
2022-12-22,179.73414611816406
2022-12-23,181.9231719970703
2022-12-27,182.88333129882812
2022-12-28,180.62705993652344
2022-12-29,181.8848114013672
2022-12-30,180.01258850097656
2023-01-03,179.65733337402344
2023-01-04,179.76292419433594
2023-01-05,180.07017517089844
2023-01-06,186.1381378173828
2023-01-09,181.5775604248047
2023-01-10,183.59381103515625
2023-01-11,183.98748779296875
2023-01-12,184.33309936523438
2023-01-13,186.18614196777344
2023-01-17,177.6218719482422
2023-01-18,176.3065185546875
2023-01-19,176.70016479492188
2023-01-20,177.938720703125
2023-01-23,178.92764282226562
2023-01-24,185.5428466796875
2023-01-25,183.1329803466797
2023-01-26,184.4483184814453
2023-01-27,181.23191833496094
2023-01-30,180.4158477783203
2023-01-31,183.497802734375
2023-02-01,177.8426971435547
2023-02-02,174.5015106201172
2023-02-03,175.47120666503906
2023-02-06,178.57240295410156
2023-02-07,181.4719696044922
2023-02-08,179.91656494140625
2023-02-09,177.96751403808594
2023-02-10,179.3020782470703
2023-02-13,180.1182098388672
2023-02-14,176.7865753173828
2023-02-15,177.83309936523438
2023-02-16,175.75924682617188
2023-02-17,178.3419952392578
2023-02-21,177.86192321777344
2023-02-22,178.6971893310547
2023-02-23,178.07313537597656
2023-02-24,177.938720703125
2023-02-27,177.938720703125
2023-02-28,177.73707580566406
2023-03-01,176.70977783203125
2023-03-02,175.88406372070312
2023-03-03,176.26809692382812
2023-03-06,176.0376739501953
2023-03-07,173.176513671875
2023-03-08,170.6802215576172
2023-03-09,167.86192321777344
2023-03-10,169.56063842773438
2023-03-13,166.2211456298828
2023-03-14,165.77719116210938
2023-03-15,160.6907501220703
2023-03-16,166.2115020751953
2023-03-17,159.2816162109375
2023-03-20,162.83340454101562
2023-03-21,165.7675323486328
2023-03-22,160.82586669921875
2023-03-23,158.15235900878906
2023-03-24,159.16580200195312
2023-03-27,160.55560302734375
2023-03-28,160.10198974609375
2023-03-29,163.94334411621094
2023-03-30,164.86993408203125
2023-03-31,165.43934631347656
2023-04-03,166.28871154785156
2023-04-04,162.7562255859375
2023-04-05,164.377685546875
2023-04-06,165.30422973632812
2023-04-10,166.6361541748047
2023-04-11,167.50482177734375
2023-04-12,167.78472900390625
2023-04-13,167.16702270507812
2023-04-14,162.50526428222656
2023-04-17,165.31387329101562
2023-04-18,166.00881958007812
2023-04-19,176.2106475830078
2023-04-20,173.0159454345703
2023-04-21,173.24757385253906
2023-04-24,172.89047241210938
2023-04-25,171.1435089111328
2023-04-26,170.458251953125
2023-04-27,173.97146606445312
2023-04-28,174.83042907714844
2023-05-01,175.42884826660156
2023-05-02,174.24169921875
2023-05-03,172.90975952148438
2023-05-04,172.90011596679688
2023-05-05,175.9500274658203
2023-05-08,176.2106475830078
2023-05-09,177.3495330810547
2023-05-10,176.78009033203125
2023-05-11,176.44227600097656
2023-05-12,175.74734497070312
2023-05-15,176.44227600097656
2023-05-16,175.1875457763672
2023-05-17,175.3516387939453
2023-05-18,176.95382690429688
2023-05-19,177.32057189941406
2023-05-22,174.79183959960938
2023-05-23,173.06419372558594
2023-05-24,169.85984802246094
2023-05-25,167.6206512451172
2023-05-26,166.28871154785156
2023-05-30,167.25387573242188
2023-05-31,163.344970703125
2023-06-01,165.3332061767578
2023-06-02,169.02980041503906
2023-06-05,168.2962646484375
2023-06-06,168.85606384277344
2023-06-07,169.65713500976562
2023-06-08,169.7833251953125
2023-06-09,170.45310974121094
2023-06-12,169.64743041992188
2023-06-13,170.95785522460938
2023-06-14,168.46319580078125
2023-06-15,170.81227111816406
2023-06-16,171.56939697265625
2023-06-20,170.41427612304688
2023-06-21,170.1521759033203
2023-06-22,169.88038635253906
2023-06-23,168.62820434570312
2023-06-26,167.33717346191406
2023-06-27,167.53134155273438
2023-06-28,163.43502807617188
2023-06-29,165.97824096679688
2023-06-30,168.56996154785156
2023-07-03,168.0166778564453
2023-07-05,167.53134155273438
2023-07-06,165.90057373046875
2023-07-07,166.61886596679688
2023-07-10,164.11451721191406
2023-07-11,167.30810546875
2023-07-12,166.1044158935547
2023-07-13,163.2894287109375
2023-07-14,161.08596801757812
2023-07-17,163.64857482910156
2023-07-18,166.00735473632812
2023-07-19,165.56082153320312
2023-07-20,168.5408477783203
2023-07-21,167.75462341308594
2023-07-24,169.7153778076172
2023-07-25,167.07510375976562
2023-07-26,169.05531311035156
2023-07-27,169.7445068359375
2023-07-28,168.1816864013672
2023-07-31,167.55075073242188
2023-08-01,167.25953674316406
2023-08-02,166.08502197265625
2023-08-03,164.43482971191406
2023-08-04,163.70681762695312
2023-08-07,165.13372802734375
2023-08-08,162.9593963623047
2023-08-09,162.38665771484375
2023-08-10,162.0469512939453
2023-08-11,161.9692840576172
2023-08-14,161.39657592773438
2023-08-15,158.68833923339844
2023-08-16,160.52294921875
2023-08-17,158.62039184570312
2023-08-18,157.70794677734375
2023-08-21,156.8634490966797
2023-08-22,155.2521209716797
2023-08-23,156.2130889892578
2023-08-24,157.09640502929688
2023-08-25,156.90228271484375
2023-08-28,156.1160125732422
2023-08-29,156.55284118652344
2023-08-30,156.5916748046875
2023-08-31,156.50430297851562
2023-09-01,157.5429229736328
2023-09-05,155.6889190673828
2023-09-06,155.9024658203125
2023-09-07,156.93785095214844
2023-09-08,156.17596435546875
2023-09-11,157.38717651367188
2023-09-12,158.98907470703125
2023-09-13,159.34071350097656
2023-09-14,162.10498046875
2023-09-15,160.97190856933594
2023-09-18,162.9743194580078
2023-09-19,163.30641174316406
2023-09-20,165.01576232910156
2023-09-21,164.69342041015625
2023-09-22,163.94129943847656
2023-09-25,163.94129943847656
2023-09-26,164.0585174560547
2023-09-27,164.0194091796875
2023-09-28,163.72637939453125
2023-09-29,159.51651000976562
2023-10-02,158.5006866455078
2023-10-03,157.18203735351562
2023-10-04,158.725341796875
2023-10-05,160.0732879638672
2023-10-06,159.16488647460938
2023-10-09,159.46768188476562
2023-10-10,158.4615936279297
2023-10-11,158.63742065429688
2023-10-12,156.9964599609375
2023-10-13,160.3956298828125
2023-10-16,163.75570678710938
2023-10-17,165.42599487304688
2023-10-18,164.2050323486328
2023-10-19,160.1318817138672
2023-10-20,157.83645629882812
2023-10-23,155.4922332763672
2023-10-24,154.25172424316406
2023-10-25,160.90353393554688
2023-10-26,160.63980102539062
2023-10-27,156.9476318359375
2023-10-30,161.66542053222656
2023-10-31,163.5505828857422
2023-11-01,165.3478546142578
2023-11-02,165.0255126953125
2023-11-03,164.49806213378906
2023-11-06,165.61158752441406
2023-11-07,166.04136657714844
2023-11-08,164.64456176757812
2023-11-09,164.6738739013672
2023-11-10,166.01205444335938
2023-11-13,167.0279083251953
2023-11-14,164.78131103515625
2023-11-15,165.601806640625
2023-11-16,167.70187377929688
2023-11-17,167.828857421875
2023-11-20,168.10235595703125
2023-11-21,170.9935760498047
2023-11-22,171.98988342285156
2023-11-24,173.41598510742188
2023-11-27,174.46112060546875
2023-11-28,172.7322540283203
2023-11-29,173.3183135986328
2023-11-30,176.42440795898438
2023-12-01,177.7528533935547
2023-12-04,178.9347381591797
2023-12-05,179.39381408691406
2023-12-06,178.87615966796875
2023-12-07,178.66006469726562
2023-12-08,178.0216827392578
2023-12-11,179.09222412109375
2023-12-12,180.37879943847656
2023-12-13,181.9109344482422
2023-12-14,179.50469970703125
2023-12-15,179.54397583007812
2023-12-18,180.13327026367188
2023-12-19,182.85374450683594
2023-12-20,180.55557250976562
2023-12-21,182.2546844482422
2023-12-22,182.48056030273438
2023-12-26,183.74752807617188
2023-12-27,185.2501678466797
2023-12-28,185.947509765625
2023-12-29,187.0867919921875
2024-01-02,188.00015258789062
2024-01-03,187.88230895996094
2024-01-04,189.1001434326172
2024-01-05,189.6206817626953
2024-01-08,188.874267578125
2024-01-09,188.76622009277344
2024-01-10,189.64031982421875
2024-01-11,191.38851928710938
2024-01-12,192.06619262695312
2024-01-16,193.19566345214844
2024-01-17,193.97152709960938
2024-01-18,194.8063507080078
2024-01-19,207.8883819580078
2024-01-22,210.0392608642578
2024-01-23,207.210693359375
2024-01-24,207.210693359375
2024-01-25,207.74105834960938
2024-01-26,207.6526641845703
2024-01-29,207.34820556640625
2024-01-30,209.7249755859375
2024-01-31,207.58392333984375
2024-02-01,208.23211669921875
2024-02-02,210.9821014404297
2024-02-05,209.273193359375
2024-02-06,209.20445251464844
2024-02-07,210.392822265625
2024-02-08,209.99014282226562
2024-02-09,210.66781616210938
2024-02-12,210.85443115234375
2024-02-13,212.0919189453125
2024-02-14,212.74993896484375
2024-02-15,215.10708618164062
2024-02-16,213.6436767578125
2024-02-20,216.16778564453125
2024-02-21,215.55885314941406
2024-02-22,218.32846069335938
2024-02-23,217.01242065429688
2024-02-26,216.1481475830078
2024-02-27,217.91598510742188
2024-02-28,216.48207092285156
2024-02-29,217.01242065429688
2024-03-01,214.91065979003906
2024-03-04,215.1562042236328
2024-03-05,215.21510314941406
2024-03-06,216.67848205566406
2024-03-07,216.46141052246094
2024-03-08,215.52415466308594
2024-03-11,216.08653259277344
2024-03-12,217.5072479248047
2024-03-13,220.4966583251953
2024-03-14,218.45437622070312
2024-03-15,217.97093200683594
2024-03-18,218.94769287109375
2024-03-19,220.63478088378906
2024-03-20,221.97657775878906
2024-03-21,223.10130310058594
2024-03-22,221.44378662109375
2024-03-25,222.50933837890625
2024-03-26,222.31201171875
2024-03-27,225.76513671875
2024-03-28,227.05758666992188
2024-04-01,225.1041259765625
2024-04-02,224.7982635498047
2024-04-03,225.99205017089844
2024-04-04,225.43955993652344
2024-04-05,227.79754638671875
2024-04-08,227.50157165527344
2024-04-09,220.84197998046875
2024-04-10,221.37474060058594
2024-04-11,217.4480438232422
2024-04-12,218.138671875
2024-04-15,218.0991973876953
2024-04-16,220.131591796875
2024-04-17,203.81314086914062
2024-04-18,207.60169982910156
2024-04-19,211.2028350830078
2024-04-22,211.400146484375
2024-04-23,211.44947814941406
2024-04-24,210.57139587402344
2024-04-25,211.1239013671875
2024-04-26,210.59112548828125
2024-04-29,210.04849243164062
2024-04-30,209.3184051513672
2024-05-01,210.29515075683594
2024-05-02,211.49879455566406
2024-05-03,210.9857635498047
2024-05-06,213.01820373535156
2024-05-07,214.06398010253906
2024-05-08,214.42901611328125
2024-05-09,216.48117065429688
2024-05-10,215.573486328125
2024-05-13,213.67921447753906
2024-05-14,214.67567443847656
2024-05-15,211.4790802001953
2024-05-16,216.28384399414062
2024-05-17,216.76730346679688
2024-05-20,212.7123260498047
2024-05-21,213.35362243652344
2024-05-22,213.63973999023438
2024-05-23,209.39732360839844
2024-05-24,210.4727325439453
2024-05-28,207.5523681640625
2024-05-29,207.25640869140625
2024-05-30,209.6439971923828
2024-05-31,212.8109893798828
2024-06-03,207.5227813720703
2024-06-04,206.8321533203125
2024-06-05,205.61863708496094
2024-06-06,206.90122985839844
2024-06-07,210.0978240966797
2024-06-10,211.1884765625
2024-06-11,207.62899780273438
2024-06-12,205.4972686767578
2024-06-13,205.30889892578125
2024-06-14,204.0992889404297
2024-06-17,206.35989379882812
2024-06-18,206.7366485595703
2024-06-20,210.167236328125
2024-06-21,208.0157012939453
2024-06-24,209.29470825195312
2024-06-25,206.9448699951172
2024-06-26,203.99021911621094
2024-06-27,205.18992614746094
2024-06-28,201.61062622070312
2024-07-01,201.2437744140625
2024-07-02,201.92791748046875
2024-07-03,201.95765686035156
2024-07-05,200.1531219482422
2024-07-08,202.49305725097656
2024-07-09,201.41232299804688
2024-07-10,205.42788696289062
2024-07-11,207.17291259765625
2024-07-12,209.80038452148438
2024-07-15,211.58505249023438
2024-07-16,215.93772888183594
2024-07-17,218.92213439941406
2024-07-18,218.72384643554688
2024-07-19,201.7494354248047
2024-07-22,203.6729278564453
2024-07-23,206.75648498535156
2024-07-24,205.96328735351562
2024-07-25,207.45053100585938
2024-07-26,212.03123474121094
2024-07-29,212.11056518554688
2024-07-30,218.5453643798828
2024-07-31,214.59921264648438
2024-08-01,210.24655151367188
2024-08-02,212.70545959472656
2024-08-05,206.8358154296875
2024-08-06,206.5086212158203
2024-08-07,207.58934020996094
2024-08-08,209.8796844482422
2024-08-09,210.6728973388672
2024-08-12,207.94627380371094
2024-08-13,209.08651733398438
2024-08-14,212.26919555664062
2024-08-15,214.58929443359375
2024-08-16,214.7281036376953
2024-08-19,217.08786010742188
2024-08-20,215.1742706298828
2024-08-21,215.07513427734375
2024-08-22,216.00714111328125
2024-08-23,219.93345642089844
2024-08-26,220.88528442382812
2024-08-27,221.73797607421875
2024-08-28,222.49151611328125
2024-08-29,224.40509033203125
2024-08-30,226.13031005859375
2024-09-03,225.9320068359375
2024-09-04,229.45181274414062
2024-09-05,229.87815856933594
2024-09-06,232.46597290039062
2024-09-09,239.0494842529297
2024-09-10,237.8544921875
2024-09-11,230.33595275878906
2024-09-12,233.1342315673828
2024-09-13,236.83872985839844
2024-09-16,241.25025939941406
2024-09-17,240.53326416015625
2024-09-18,238.750732421875
2024-09-19,236.5897674560547
2024-09-20,237.5358123779297
2024-09-23,238.35240173339844
2024-09-24,236.98809814453125
2024-09-25,235.3350372314453
2024-09-26,235.06614685058594
2024-09-27,235.1259002685547
2024-09-30,233.14419555664062
2024-10-01,234.1400146484375
2024-10-02,234.0802764892578
2024-10-03,232.32762145996094
2024-10-04,235.22549438476562
2024-10-07,225.02816772460938
2024-10-08,229.37994384765625
2024-10-09,230.50523376464844
2024-10-10,232.22802734375
2024-10-11,235.5939483642578
2024-10-14,239.1191864013672
2024-10-15,239.8760223388672
2024-10-16,241.93739318847656
2024-10-17,263.71624755859375
2024-10-18,264.3436279296875
2024-10-21,258.6175842285156
2024-10-22,258.13958740234375
2024-10-23,256.2773742675781
2024-10-24,255.35125732421875
2024-10-25,249.45591735839844
2024-10-28,251.31813049316406
2024-10-29,247.633544921875
2024-10-30,249.04762268066406
2024-10-31,244.91493225097656
2024-11-01,244.61618041992188
2024-11-04,241.7979736328125
2024-11-05,243.8195037841797
2024-11-06,252.89154052734375
2024-11-07,251.22850036621094
2024-11-08,255.81930541992188
2024-11-11,257.28314208984375
2024-11-12,256.9147033691406
2024-11-13,255.6002197265625
2024-11-14,255.45082092285156
2024-11-15,259.73291015625
2024-11-18,261.5951232910156
2024-11-19,258.1893615722656
2024-11-20,256.1180419921875
2024-11-21,259.72296142578125
2024-11-22,261.37603759765625
2024-11-25,260.1312561035156
2024-11-26,262.67059326171875
2024-11-27,265.548583984375
2024-11-29,264.93115234375
2024-12-02,262.4117126464844
2024-12-03,259.5038757324219
2024-12-04,260.68890380859375
2024-12-05,262.1627502441406
2024-12-06,260.0615234375
2024-12-09,250.8699951171875
2024-12-10,247.64999389648438
2024-12-11,245.13999938964844
2024-12-12,243.8800048828125
2024-12-13,246.3000030517578
2024-12-16,246.27000427246094
2024-12-17,243.63999938964844
